,A,GlaR,RpoS,hns,Lrp,Crp
hot_tale__hot_ale3_37c__1,-2.51959833430686,-0.8146039350000011,-1.4008936260000002,-0.09473338000000098,0.36526210999999975,0.3493771030000001
hot_tale__hot_ale3_37c__2,-2.865827215560992,-0.4510764590000002,-1.261976733000001,-0.04669755000000109,0.3166259699999987,0.3963193829999998
hot_tale__hot_ale3_44c__1,-4.322788097325113,0.013152213999998885,-1.372628723,0.03041699999999992,0.1939661399999988,0.28643448300000074
hot_tale__hot_ale3_44c__2,-2.882431714912612,-0.31578094200000084,-1.5608087029999993,-0.1257167800000012,-0.022946980000000398,0.30231870300000097
hot_tale__hot_ale4_30c__1,-4.834018118618042,-0.6637881560000007,-1.9313040480000003,0.4745826900000001,0.3799504999999997,-0.0598787810000001
hot_tale__hot_ale4_30c__2,-5.511861521346912,-0.8113152030000004,-1.859626883,0.47728225,0.3944826999999993,0.0276806220000001
hot_tale__hot_ale4_37c__1,-4.324914288668811,-1.1324583360000005,-1.8883688719999998,-0.036508740000000366,0.4235538099999996,-0.15436083400000022
hot_tale__hot_ale4_37c__2,-4.035645509911189,-0.7326816170000008,-1.8301999230000003,0.006677599999999728,0.4052748499999996,-0.04945322999999924
hot_tale__hot_ale4_44c__1,-2.83911705471404,0.17113744099999995,-1.3972837360000003,-0.2348072400000003,0.1537476999999985,0.16471379300000066
hot_tale__hot_ale4_44c__2,-2.959735494562738,0.21847592199999968,-1.3387296620000004,-0.02788201999999984,0.2274464299999988,0.0758041020000011
hot_tale__hot_ale8_30c__1,-4.359655450793128,-1.1335480350000005,-1.9839582040000003,0.5003851299999997,0.4344346599999991,-0.056768664999999885
hot_tale__hot_ale8_30c__2,-4.129974310058831,-1.2361622890000006,-1.9168988690000008,0.47754780999999896,0.3358491999999984,-0.10699186199999923
hot_tale__hot_ale8_37c__1,-3.45655325945682,-0.8679835650000003,-1.904136262,0.04207808999999863,0.4436564099999991,-0.007091699000000062
hot_tale__hot_ale8_37c__2,-3.6345363714266634,-0.6010509310000005,-1.8966237050000003,0.05344101000000023,0.4406630199999988,-0.04404757799999892
hot_tale__hot_ale8_44c__1,-1.929006645009483,0.21474155299999964,-1.4268070109999993,0.04597572999999855,0.11084081999999816,0.07381628000000083
hot_tale__hot_ale8_44c__2,-2.162014839093972,0.1803803739999994,-1.4012864030000003,0.016402229999998852,0.10588530999999968,0.1405062560000001
hot_tale__hot_ale9_mid_30c__1,-5.885489652923134,-0.4134205470000003,-1.4862597169999994,0.7667340500000002,0.2984983599999982,0.11993167500000013
hot_tale__hot_ale9_mid_30c__2,-5.717188145602844,-0.5390102480000003,-1.6028070109999994,0.6895892899999989,0.13746950999999896,0.10594186400000004
hot_tale__hot_ale9_30c__1,-4.203357870185508,-0.7094783880000008,-1.7950013550000008,0.3060992599999999,0.4141573999999988,0.057352916000001024
hot_tale__hot_ale9_30c__2,-4.163177173504536,-0.7140277800000003,-1.947474307,0.3901168399999992,0.4335377099999995,0.17408408300000033
hot_tale__hot_ale9_mid_37c__1,-4.887620492921389,-0.6179734650000004,-1.6525674640000003,0.16214704999999974,0.4583356499999986,-0.07088768000000023
hot_tale__hot_ale9_mid_37c__2,-5.859949910306815,-0.5768474870000002,-1.6748199380000006,0.30251183000000026,0.5065656099999991,0.028525377000001132
hot_tale__hot_ale9_37c__1,-3.552287320251765,-0.5377467689999991,-1.4977907750000004,-0.017431540000000467,0.3972428999999984,0.032825572000000136
hot_tale__hot_ale9_37c__2,-3.925724520797344,-0.725750013999999,-1.5303036040000002,-0.039897570000000826,0.4677557999999991,0.03721724300000062
hot_tale__hot_ale9_mid_44c__1,-4.9951566851787,0.29447250799999924,-1.1648128910000004,-0.006528550000000522,0.08368033999999902,0.2861256930000007
hot_tale__hot_ale9_mid_44c__2,-4.257835545192786,0.4472655369999998,-0.9895178179999996,0.01805195000000026,0.15465289999999854,0.3056119630000005
hot_tale__hot_ale9_44c__1,-3.030586893914589,0.13774954499999925,-0.8601416400000002,-0.013164540000000002,0.11105172999999803,-0.02729796100000037
hot_tale__hot_ale9_44c__2,-3.0021867092168386,0.16159756799999947,-0.8377917470000007,0.055086079999998816,0.1877646999999989,-0.08631352099999923
hot_tale__hot_ale10_30c__1,-5.008595502136922,-0.2979874400000009,-1.3864959540000008,0.6820298499999993,0.4726956899999984,0.23749544300000025
hot_tale__hot_ale10_30c__2,-4.615288770726126,-0.3561722680000008,-1.4021387819999998,0.8294365299999988,0.5936543299999997,0.4220348329999997
hot_tale__hot_ale10_37c__1,-4.604659225711804,-0.8617629320000004,-1.4716649169999998,0.16366317999999858,0.5207854599999989,0.06875389400000033
hot_tale__hot_ale10_37c__2,-4.389038092539518,-0.7434715720000007,-1.5490202170000007,0.219155709999999,0.5639179299999988,0.12083432100000024
hot_tale__hot_ale10_44c__1,-4.91734403353482,0.4131089179999998,-0.9616132069999992,0.19720695,0.3170969199999991,-0.03575344399999913
hot_tale__hot_ale10_44c__2,-5.082911514251574,0.18232313499999986,-0.9517457350000011,0.40407201000000015,0.30863948999999913,0.11004349699999948
hot_tale__hot_ale16_30c__1,-5.241472590400469,-0.5450892500000002,-1.5313009379999991,0.3841273799999989,0.8334462299999981,0.12930916100000012
hot_tale__hot_ale16_30c__2,-4.630912781331904,-0.5413232660000009,-1.6343591869999994,0.4964038999999989,0.8137007699999987,0.25108644300000016
hot_tale__hot_ale16_37c__1,-5.237659845324491,-0.4494564870000009,-1.5650683179999998,0.04751098999999925,0.8516255199999989,-0.02264786099999938
hot_tale__hot_ale16_37c__2,-5.043442347088465,-0.5538503930000003,-1.6141350879999994,0.12086526999999947,0.7713953199999981,-0.007290675000000134
hot_tale__hot_ale16_44c__1,-4.359531129955734,0.5257246189999991,-1.2489221809999993,0.04764619999999909,0.4614491399999992,0.039920518000000633
hot_tale__hot_ale16_44c__2,-5.1155110942182525,0.4106461829999999,-1.1555121919999998,0.14272023000000011,0.5365010499999983,0.206041613
pdhr_ale__pdhR-13_51__1,-1.7719996555042312,-0.010470929000000241,0.5452866519999997,0.4327722999999999,0.08376887999999916,0.42604259299999997
pdhr_ale__pdhR-13_51__2,-2.476800004743438,-0.3211400780000009,0.41892709200000056,0.3703395499999989,0.14463305999999854,0.3453698430000003
pdhr_ale__pdhR-14_46__1,0.5685426616610337,0.15446704999999916,1.5375000920000002,0.5777341800000002,0.104516649999999,0.4137442230000001
pdhr_ale__pdhR-14_46__2,1.0971138854087046,0.6178646179999987,1.4069425520000003,0.4304925399999995,0.008521519999998617,0.3746890430000001
pdhr_ale__pdhR-15_51__1,-4.142378235398921,-0.19204592800000064,0.5506141820000003,0.3268723599999994,0.18249854999999826,0.20815125300000048
pdhr_ale__pdhR-15_51__2,-3.3794792160567164,-0.41053608200000014,0.542759671999999,0.4201639099999994,0.10697756999999974,0.29122772299999866
pdhr_ale__pdhR-16_49__1,0.033608062037672,0.2503313899999995,0.8923856620000006,0.4786791299999997,-0.06547885000000164,0.3586398129999999
pdhr_ale__pdhR-16_49__2,0.981777343476394,0.8523021819999999,1.664690922,0.7340142800000002,-0.5339224800000011,0.2910247429999995
tcs__del_atoC_LiAcet__1,-4.0178653503857005,-0.36804386400000055,0.1400875759999991,-0.3126949200000002,-0.5347566690000018,0.3723211630000005
tcs__del_atoC_LiAcet__2,-3.27302188949616,-0.6296642870000007,0.3175289919999997,-0.20203355000000126,-0.5446829200000014,0.5545006830000005
tcs__del_atoC_LiCl__1,-2.917389203750763,-0.5057455290000004,0.5720978920000004,0.017716449999999998,-0.5530623030000008,0.7297175930000002
tcs__del_atoC_LiCl__2,-2.695070242021952,-0.5299593540000007,0.6645033520000005,0.3065478800000001,-0.5103195170000011,0.803204053
tcs__del_atoC_m9__1,-3.1811469768536487,-0.15487856800000088,0.4565168320000002,-0.01429938000000064,-0.44218531000000105,0.6994936329999994
tcs__del_atoC_m9__2,-2.917248166132897,-0.1094509670000008,0.4858056319999999,0.010779460000000185,-0.4589042100000018,0.8078232029999999
tcs__del_baeR_etoh__1,-6.812539799738427,-1.4748099340000005,-0.3660686989999995,0.0035595199999995937,-1.6652395650000005,0.725387413
tcs__del_baeR_etoh__2,-6.7013126255613615,-1.5014190170000004,-0.18654836400000008,-0.11221258000000134,-1.818222277000002,0.8432000029999998
tcs__del_baeR_lb__1,1.74653003134875,-0.3941464340000005,1.7351000919999997,0.6464329699999993,-1.2504268640000014,0.452954033000001
tcs__del_baeR_lb__2,1.4760481168425676,-0.3498488130000004,1.6869867619999999,0.6327816300000002,-1.2020724890000007,0.5136486629999997
tcs__del_btsR_01xlb__1,14.618030378636629,3.6164704039999993,1.4074916319999993,0.50218688,-2.1858717540000008,-1.0043266899999992
tcs__del_btsR_01xlb__2,14.797356152194036,3.677017981000001,1.352980122,0.4992399699999997,-2.153580509000001,-1.1325108709999991
tcs__del_btsR_lb__1,-8.905078910145962,-0.6011634900000002,-0.6825328420000005,0.21320013999999965,-0.6286789010000007,0.9059306429999996
tcs__del_btsR_lb__2,-8.734911718820387,-0.5188894560000001,-0.7267166940000003,0.19693389999999944,-0.6334947940000006,0.882795573000001
tcs__del_btsR_pyruvate__1,16.337830808061685,3.4278778429999983,1.308905381999999,0.5685509299999989,-2.381830486000002,-1.2074819320000003
tcs__del_btsR_pyruvate__2,15.855515902994702,3.4726705739999986,1.2243911920000006,0.4574627399999986,-2.4780196100000014,-1.2602474279999996
tcs__del_cpxR_etoh__1,-8.271637526824154,-0.802394231000001,-1.1037663309999992,-0.2812123,-1.7014559340000002,1.209290043000001
tcs__del_cpxR_etoh__2,-8.307439263298102,-0.6319331440000004,-1.0972002140000008,-0.31035452000000063,-1.7327877770000022,1.1967784130000003
tcs__del_cpxR_lb__1,0.206171022272215,-0.3628890839999999,1.5897364320000005,0.5557849899999994,-1.5977228760000006,0.5608460330000007
tcs__del_cpxR_lb__2,1.0174345066678188,-0.6022840350000003,1.7093981219999996,0.6238953399999989,-1.5849388420000017,0.6407895630000002
tcs__del_cusR_CuSO4__1,-3.054625174586009,-0.9002766789999996,1.2612222119999998,1.23181458,-0.9353604970000012,1.0462541129999998
tcs__del_cusR_CuSO4__2,-2.8656531914909618,-0.7653657450000004,1.344198651999999,1.0183301599999997,-0.9537663660000018,1.048489943
tcs__del_cusR_lb__1,-7.46508639507966,-1.0584282960000009,-0.045943152999999626,0.1606580700000002,-0.8746138210000005,0.9952246930000008
tcs__del_cusR_lb__2,-8.202870560678067,-1.4716539840000005,-0.08051990100000063,0.2800233499999987,-0.8003816440000016,1.0406022430000004
tcs__del_kdpE_01-kcl__1,1.4318682877564046,0.41236363299999995,2.1430292019999992,0.20112823000000013,-0.6366868360000009,0.08810516099999965
tcs__del_kdpE_01-kcl__2,1.8352042966303448,0.3280065909999994,2.1303641419999995,0.28447755999999913,-0.5992906880000017,0.12273579200000027
tcs__del_kdpE_115-kcl__1,0.5530429091084347,0.057737614999999735,1.9626137519999995,-0.0973468999999998,0.4390256799999985,0.04519701000000076
tcs__del_kdpE_115-kcl__2,0.0426886585517647,0.15829531999999968,1.9231374920000004,-0.1409094900000003,0.4101990599999983,-0.003365354999999681
tcs__del_phoB_m9__1,-0.6318690797659289,0.09054640399999947,1.017683461999999,0.2226468199999996,-0.07928616000000055,0.7310639430000005
tcs__del_phoB_m9__2,-0.9903743924290306,0.2917826529999994,0.9924556320000004,0.21059784000000012,-0.20454914000000105,0.7578592129999997
tcs__del_phoB_m9p__1,-9.11821672157437,-1.1708454100000003,0.3819785919999994,1.70998187,-2.298169478,-0.5173016199999996
tcs__del_phoB_m9p__2,-9.158070549700538,-1.2774803780000004,0.3786073319999996,1.6981481899999995,-2.2977559310000006,-0.4868159799999994
tcs__del_rcsB_etoh__1,-7.297269401014208,-0.6495009120000006,0.6027950220000005,-0.02099361000000144,-1.1871131380000008,0.8584217130000003
tcs__del_rcsB_etoh__2,-8.199357845017866,-1.1094438610000004,0.6368650020000004,0.05160163999999945,-1.2082690570000008,0.921416013
tcs__del_rcsB_lb__1,-1.821658755021084,-0.9532462230000008,1.367672301999999,0.3423732699999995,-1.6726011370000011,0.6655188230000011
tcs__del_rcsB_lb__2,-2.1047799329171086,-0.9110239600000004,1.4394831819999998,0.3700170299999997,-1.5933066090000008,0.7005509330000006
tcs__del_zraR_lb__1,-6.517002251471589,-0.9929703740000004,0.3257998620000002,0.5279456199999988,-0.35542659000000043,0.5367675730000006
tcs__del_zraR_lb__2,-6.961377593290408,-0.9392514260000008,0.3942829220000004,0.518111059999999,-0.3571923600000009,0.5696375729999996
tcs__del_zraR_zncl2__1,-4.1143775347879314,-0.28598023500000025,1.110020682,0.6172066699999998,-0.44954975000000097,0.8338904830000011
tcs__del_zraR_zncl2__2,-4.155424853519422,-0.4134790650000007,1.140191741999999,0.6346432199999992,-0.5468430760000018,0.8158754130000005
tcs__wt_01-kcl__1,4.906457165342737,0.6926447619999996,1.6509296320000004,0.4851677299999988,-1.3867919210000004,-0.042192379999999474
tcs__wt_01-kcl__2,4.30350267066281,0.6583634660000001,1.5050050220000006,0.4962336399999998,-1.3267525440000014,-0.04159150899999986
tcs__wt_01xlb__1,15.685112827898882,3.1940835839999995,1.405993702,0.47949135,-2.1493744390000007,-1.1868215099999997
tcs__wt_01xlb__2,15.29554667802514,3.210566791,1.369863552,0.4354879999999994,-2.170666885000001,-1.1874649749999993
tcs__wt_115-kcl__1,1.1186657764437218,0.4548722489999992,1.9654553519999995,-0.14088623000000133,0.2822803899999986,-0.09970663000000002
tcs__wt_115-kcl__2,0.8525449819640538,0.4600134479999998,1.9559904019999996,-0.16340733000000007,0.22740422999999946,-0.12142913199999937
tcs__wt_CuSO4__1,-5.810979846872759,-1.4241307510000007,0.9521508319999992,0.4060082299999994,-0.9100650810000008,0.7338502030000011
tcs__wt_CuSO4__2,-5.73423571573724,-1.1895553910000007,1.0443749120000003,0.4699740899999991,-0.9454840790000016,0.7305206129999995
tcs__wt_etoh__1,-5.429726149856644,-0.7064526140000007,1.2274404620000006,-0.5860324600000002,-0.8766881620000007,0.5754630630000008
tcs__wt_etoh__2,-5.724669740425721,-0.2803613530000009,1.175064451999999,-0.7025518500000008,-0.8720679220000012,0.5394844130000003
tcs__wt_lb__1,-0.5652685145804487,-0.7379848380000009,0.8492971019999995,1.2011201999999999,-1.3381543810000007,0.9893765630000004
tcs__wt_lb__2,-0.4857311898856646,-0.7419319320000008,0.8937301820000005,1.26498694,-1.2728967300000011,1.0922559429999996
tcs__wt_LiAcet__1,-2.5232613700260003,-0.6579872580000004,0.4707743119999997,0.40492605000000026,-0.4107528200000008,0.6491752730000009
tcs__wt_LiAcet__2,-2.019838906850355,-0.06537202800000053,0.3545623419999995,-0.05388961000000059,-0.4455330400000008,0.4062179429999997
tcs__wt_LiCl__1,-1.957781196791847,-0.09316585899999996,0.5484054020000002,0.01586920999999997,-0.3378534300000009,0.5743156230000004
tcs__wt_LiCl__2,-1.697763721380616,-0.07685838500000043,0.4702834819999993,0.044839800000000096,-0.3878224100000017,0.6016396030000006
tcs__wt_m9p__1,-8.357458777103657,-1.0440219600000007,0.0929358889999996,1.3584691499999997,-2.095898211000001,-0.39549780799999995
tcs__wt_m9p__2,-8.625761464013078,-1.3403966330000006,0.06531996100000015,1.3203357899999997,-2.000366423000001,-0.4201194360000001
tcs__wt_pyr__1,16.320584253698623,3.392468104999999,1.6245794119999992,0.34927394999999883,-2.1592984760000022,-1.287916309
tcs__wt_pyr__2,16.546034096177333,3.422077752999998,1.586807102,0.3911578599999999,-2.150713769000001,-1.1631474849999996
tcs__wt_zncl2__1,-5.617440613771854,-1.1023773600000006,0.5992908719999992,0.3685535699999996,-0.6820185790000011,0.6655301930000004
tcs__wt_zncl2__2,-5.6743139370754045,-0.795676266000001,0.606785111999999,0.4001236499999994,-0.6835790350000011,0.6831118230000008
ros_tale__0_0_0pq__1,-3.868703439767209,-1.0016024270000004,-0.21162116,0.996395999999999,0.18244068999999816,0.3292272530000009
ros_tale__0_0_0pq__2,-3.4959953955815624,-1.0237266160000007,-0.1972240460000005,0.9386998599999998,0.18055083999999866,0.30771033300000106
ros_tale__0_0_250pq__1,3.139501705679958,0.8599401299999991,1.830212432,1.7955424099999997,-0.26686069000000145,1.4522597630000007
ros_tale__0_0_250pq__2,3.07197617739684,0.8129701839999992,1.8180117919999998,1.7622153699999998,-0.2350825100000016,1.4384985730000004
ros_tale__1_mid_250pq__1,-2.4559568154969,-0.3041835910000001,0.02145051599999981,1.1159979499999988,0.024520119999998258,0.6546866229999999
ros_tale__1_mid_250pq__2,-2.372336371637392,-0.3639536720000001,0.12467335300000038,1.0076141799999991,0.0398926399999997,0.6257248529999995
ros_tale__1_0_0pq__3,-2.610734292823909,-0.8168291290000003,-0.16620885100000038,1.3472282599999996,-0.18387566000000174,0.6079365029999995
ros_tale__1_0_0pq__4,-3.0661030172822503,-0.8466988970000004,-0.11242322400000047,1.33282406,-0.18186948000000136,0.6228776230000008
ros_tale__1_0_250pq__1,-2.6222228320659835,-0.8254404640000006,-0.14096666000000013,1.06043573,-0.3310511000000016,0.4961959629999999
ros_tale__1_0_250pq__2,-2.4547794725377257,-0.7134205690000002,-0.07097354799999955,1.0595745999999997,-0.2876954100000013,0.6021915230000001
ros_tale__1_0_750pq__1,-6.771890800505485,-1.2698300920000007,0.3124861219999993,1.54486479,-0.3195393700000011,0.6259014130000011
ros_tale__1_0_750pq__2,-7.005642193013848,-1.3362588740000003,0.6919141819999997,1.70512787,-0.3804849100000016,1.045357503
ros_tale__1_1_0pq__1,-8.08943632304829,-1.7906291450000005,0.7869479320000003,1.31938493,-1.678068745000001,0.7677037930000008
ros_tale__1_1_0pq__2,-8.051510758426367,-1.6889210880000007,0.7573943019999998,1.2480271299999988,-1.7189980470000013,0.727341753000001
ros_tale__1_1_250pq__1,-7.635610589295504,-1.7056645240000003,0.8782502319999992,1.0073617399999986,-1.8352499290000013,0.616797033000001
ros_tale__1_1_250pq__2,-7.694269767928264,-2.0827161680000006,0.917509162,1.0990847899999991,-1.7866634770000012,0.8796841830000002
ros_tale__1_1_750pq__1,-7.027598002048568,-1.3566324670000005,1.4049796420000007,1.09254649,-1.7279610200000004,0.9722065830000002
ros_tale__1_1_750pq__2,-7.358554940547798,-1.5395537610000003,1.2115643719999998,1.3880685799999988,-1.7236913840000003,1.0968635530000004
ros_tale__1_2_0pq__1,-9.802128034393858,-1.4929778470000006,-0.20712402400000046,0.7397395299999978,-1.211982991000001,0.4026113930000008
ros_tale__1_2_0pq__2,-10.318735644589406,-1.3570064420000008,-0.19377329399999965,1.0547726199999996,-1.3472629840000003,0.2011867830000007
ros_tale__1_2_250pq__1,-10.336626462577485,-1.9245776450000007,0.08313350199999903,0.9825283899999988,-1.3303041300000018,0.6133156930000006
ros_tale__1_2_250pq__2,-10.270863047761928,-1.8047139990000003,0.2143280369999996,1.2259075299999989,-1.2547616020000003,0.8060088329999999
ros_tale__1_2_750pq__1,-9.262705150537446,-1.643639391000001,0.29981098200000034,1.355600789999999,-1.2234490230000006,1.0991647330000005
ros_tale__1_2_750pq__2,-9.124518239778164,-1.7198214190000003,0.2835187389999998,1.5967265699999995,-1.515452058000001,1.1248291229999996
ros_tale__1_3_0pq__1,-8.402867418057305,-1.1223819690000003,0.3799091919999995,1.4887657499999989,-0.5721116110000004,1.6003325529999994
ros_tale__1_3_0pq__2,-8.315467331026698,-1.3978988410000004,0.4928210719999999,1.4904641099999996,-0.6943590120000014,1.5980901030000003
ros_tale__1_3_250pq__1,-5.50543202788462,-1.3334290300000005,0.6446780719999996,0.42324305999999895,-1.2476731510000008,0.982030343
ros_tale__1_3_250pq__2,-7.353010559236361,-1.071585542000001,0.9995141919999996,0.9226825899999992,-1.0179074230000005,1.2771547729999997
ros_tale__1_3_250pq__3,-7.222103139011838,-0.3135801960000002,0.9828902520000008,1.076802129999999,-1.1337428540000012,1.2324065130000008
ros_tale__1_3_250pq__4,-6.400141040180924,-0.08858672400000067,0.8411365120000003,0.675132249999999,-1.230995720000001,0.6953416529999998
ros_tale__1_3_750pq__1,-8.787826638945255,-1.0561810310000004,0.6866499319999999,1.0768152999999998,-0.8953110120000005,1.0045313030000005
ros_tale__1_3_750pq__2,-8.213475875716806,-1.2957321530000003,0.7047887020000001,0.9586704799999984,-0.9712236960000008,0.8300577430000011
ros_tale__1_4_0pq__1,-5.798699238254236,-0.6990330490000005,0.7022076819999992,1.9550789,-1.1467272650000009,0.9822872229999984
ros_tale__1_4_0pq__2,-6.219509329745354,-0.8420398280000008,0.6370417919999998,1.2597828499999988,-1.0425192020000011,0.8874455430000001
ros_tale__1_4_250pq__1,-7.2323770750084755,-0.6244739270000004,0.586811162,1.2507702399999996,-0.9686091270000006,0.5704754429999994
ros_tale__1_4_250pq__2,-6.853703027806456,-0.4162682430000011,0.7414351719999992,1.2731067599999992,-0.9814548620000014,0.5921552030000008
ros_tale__1_4_750pq__1,-7.304541760327062,-0.4818588100000003,0.9147585819999992,1.0853566199999989,-0.8692324100000004,0.3072018029999999
ros_tale__1_4_750pq__2,-6.024675599651864,-0.28791703500000043,0.7827507520000001,0.9405797399999988,-1.2749233340000004,0.4223943630000005
ros_tale__1_4_750pq__3,-5.972110701997407,-0.0631391420000007,1.2547179019999994,0.7111222399999999,-0.3917994500000006,0.6522730330000002
ros_tale__1_4_750pq__4,-4.781397463305044,0.3396381599999998,1.3894021720000005,0.2824679400000001,-0.9349098520000004,0.2525884729999994
ros_tale__2_mid_250pq__1,1.1507625683064628,0.6161833809999999,0.5977345920000001,1.4037885699999997,0.5249057699999984,0.4665373430000006
ros_tale__2_mid_250pq__2,-0.1931657599233077,0.3841044629999999,0.22391677599999935,1.28308702,0.3617709899999984,0.22496456300000034
ros_tale__2_0_0pq__1,-5.91392399147963,-0.6009282860000011,0.7582373720000001,2.3353365099999994,-0.1806333500000008,1.323272493000001
ros_tale__2_0_0pq__2,-5.793654312823061,-0.9760924250000004,0.7543898319999993,2.380163549999999,-0.17650689000000064,1.432955703000001
ros_tale__2_0_250pq__1,-1.1158991859581977,-0.4481184230000004,-0.008456470000000493,0.656402739999999,-0.08565903000000041,0.4367484630000007
ros_tale__2_0_250pq__2,-1.2178149190653142,-0.3493402150000007,0.0017487369999997784,0.7133287599999996,-0.052242300000001414,0.4668021630000006
ros_tale__2_0_750pq__1,-0.0523031985997233,1.1482902789999994,1.072355732,1.8309453099999988,-1.1556208100000005,0.39065801299999947
ros_tale__2_0_750pq__2,-0.4074869937981097,0.9999287789999992,1.1242296520000004,1.945037769999999,-1.287140001000001,0.5452427929999999
ros_tale__2_1_0pq__1,-2.738536437967086,-0.6524364660000002,0.385690382,0.6429495000000003,-0.049447400000001814,0.040594261000000735
ros_tale__2_1_0pq__2,-3.3610494661019983,-0.7604105320000007,0.3954835419999991,0.4496923099999997,-0.2420812300000019,0.21928040300000085
ros_tale__2_1_250pq__1,-4.291671493527012,-1.1556048190000006,0.821033152,1.0134377699999997,-0.5962767730000014,1.1107003029999998
ros_tale__2_1_250pq__2,-4.228864023177468,-0.7617795240000005,0.4874058219999995,0.9922290799999997,-0.6062372780000018,0.8431179929999999
ros_tale__2_1_750pq__1,-4.504042175166885,-0.9802171700000004,0.6522788819999992,1.32581989,-0.7501787390000008,0.9049245530000009
ros_tale__2_1_750pq__2,-5.981321822632061,-0.8086581230000007,0.6989125719999993,1.5261695,-0.6814209360000003,1.0484879629999997
ros_tale__2_1_750pq__3,-5.902128136909284,-0.6085444010000005,0.6330313319999998,1.3223651299999997,-0.9504560350000021,0.7018120830000001
ros_tale__2_2_0pq__1,-6.441788913689604,-1.5516449980000004,0.197083490999999,0.8766619999999996,-0.7970589270000019,0.07986402600000098
ros_tale__2_2_0pq__2,-7.327571153654805,-1.6504838350000006,0.2026273159999992,1.166725829999999,-0.6648348060000018,0.7592634930000006
ros_tale__2_2_250pq__1,-5.478295442284477,-0.8263496700000008,0.07535655399999898,0.7972744999999986,-1.455263908000001,0.17330999300000016
ros_tale__2_2_250pq__2,-6.415143192452807,-0.7232940130000003,-0.13739720699999936,0.9529109899999996,-1.4241011670000017,0.4292550130000006
ros_tale__2_2_750pq__1,-6.075273421969284,-0.8572450580000002,0.11647995499999908,0.9564236499999996,-1.0645090310000018,0.5576607930000002
ros_tale__2_2_750pq__2,-4.94540338967077,0.09117474699999928,-0.05991092400000043,1.2376767700000002,-1.7860872970000017,0.305956793
ros_tale__2_3_0pq__1,-8.600354448652128,-1.5737988470000004,0.04083961099999911,0.3415403699999988,-0.5235510400000011,0.860010453000001
ros_tale__2_3_0pq__2,-8.706314065573343,-1.3902081930000008,0.486767261999999,0.6891458999999998,-0.5861448850000013,0.9657211629999995
ros_tale__2_3_250pq__1,-8.207627618519078,-1.3028904840000002,0.3818305219999996,0.4157974199999988,-0.8015114810000004,0.8571940530000006
ros_tale__2_3_250pq__2,-6.358187183951255,-1.6178386280000003,0.2366674539999991,-0.3338125200000004,-1.0179158590000004,0.8164901330000003
ros_tale__2_3_750pq__1,-8.160479322929504,-1.1526527010000005,0.7325937820000004,0.61834977,-0.8455171930000009,1.0268770230000008
ros_tale__2_3_750pq__2,-8.356531903531222,-1.3299763680000003,0.5610367820000004,0.6080642300000001,-0.934509331000001,0.8530044829999994
ros_tale__3_0_0pq__1,-6.388766307115205,-1.1257495810000004,0.11628375399999945,0.4463878399999999,-0.9081233510000004,-0.037079375999999435
ros_tale__3_0_0pq__2,-6.13340051956545,-1.3606610890000002,0.15466231799999974,0.33690614999999896,-0.9903019460000008,-0.11367244899999918
ros_tale__3_0_250pq__1,-7.114684817601986,-1.2616814910000005,0.7528424820000001,0.18500819999999865,-0.5167432120000015,0.40781697300000097
ros_tale__3_0_250pq__2,-6.667842670179391,-1.5592065210000006,0.7440650519999998,0.1745328199999996,-0.5776650170000011,0.32149887299999946
ros_tale__3_0_750pq__1,-3.9243325987103934,-0.7830267050000002,2.6784122220000004,1.2363088799999993,-0.3768332900000004,0.9638811429999999
ros_tale__3_0_750pq__2,-5.87769703484337,-1.1007977360000003,2.6702761420000005,1.517230979999999,-0.3682451400000009,1.2263716430000002
ros_tale__3_1_0pq__1,-6.327326768255486,-1.1398423580000006,0.9820542220000004,0.4571559999999994,-0.5347791180000012,-0.3878339709999992
ros_tale__3_1_0pq__2,-6.2289227155069895,-1.9190155200000008,0.8129473819999989,0.1430800199999993,-0.6630130570000006,-0.1844513249999995
ros_tale__3_1_250pq__1,-6.901881861998405,-1.6261002230000003,0.6386402120000003,0.3752066000000003,-0.9536314970000016,0.006036631000000625
ros_tale__3_1_250pq__2,-5.848802827365519,-1.4023232900000004,0.6721256219999994,0.3377696799999992,-1.3101944880000005,0.018638845999999987
ros_tale__3_1_750pq__1,-6.249683129777623,-1.2202318830000007,0.9753889220000004,0.6383114399999991,-0.6445251010000009,0.2312163030000001
ros_tale__3_1_750pq__2,-5.2034125688547705,-1.1733845630000004,0.6514548920000003,0.4175546199999989,-1.1594176470000015,-0.14456363200000055
ros_tale__3_2_0pq__1,1.1049491541139902,0.1234755319999996,1.7305693620000009,0.7553045199999993,-0.23051590000000036,0.4066879429999997
ros_tale__3_2_0pq__2,1.199107240521614,0.03308996599999947,1.731126741999999,0.8431769899999999,-0.17591846000000189,0.36532405300000015
ros_tale__3_2_0pq__3,0.9663811561528168,0.4079334399999999,1.6821786619999999,0.7964197300000002,-0.2965743000000014,0.38919050299999997
ros_tale__3_2_0pq__4,-0.1773327785103447,0.4416634239999988,1.7177405419999996,0.8000122799999989,-0.3211784100000017,0.4372882229999995
ros_tale__3_2_250pq__1,-5.0296001972071664,-0.14990686400000008,1.5247512620000006,0.3135003199999993,-0.895111893000001,-0.6105627419999989
