,A,TdcA,Crp,ihfB
ecoli_00412,1.3296633477,-0.243940812,0.027680622000000002,-0.407269425
ecoli_00413,1.3922583062,0.21290731100000002,-0.154360834,-0.459973854
ecoli_00414,1.1191016877,0.06892821,-0.04945323,-0.44517688800000005
ecoli_00415,0.40401044480000003,0.810389639,0.164713793,0.082785365
ecoli_00416,0.6384784892,0.80679996,0.075804102,0.259213805
ecoli_00417,0.6284887424000001,-0.7212676570000001,-0.056768665,-0.9095089900000001
ecoli_00418,0.45278250470000003,-0.264140704,-0.10699186200000001,-0.7777570690000001
ecoli_00419,0.5732272344,-0.019173135,-0.007091699000000001,-0.727489724
ecoli_00420,0.5665332566,0.145888494,-0.044047578000000004,-0.703668932
ecoli_00421,-0.8818295559,0.32251659800000004,0.07381628,0.012718265000000001
ecoli_00422,-0.6494202393,0.6203169430000001,0.140506256,-0.09703083500000001
ecoli_00423,1.554662758,0.419912487,0.119931675,-0.049583385
ecoli_00424,1.3940882727,-0.075919784,0.10594186400000001,0.135071655
ecoli_00425,1.7625813226,-0.12108642900000001,0.057352916000000004,-0.592842238
ecoli_00426,1.8520699439000001,-0.10976789,0.174084083,-0.58999575
ecoli_00427,1.4342046619,0.154006216,-0.07088768,-0.367639655
ecoli_00428,1.6986583487,0.84049091,0.028525377,-0.29849762500000004
ecoli_00429,1.4981594546,0.321418442,0.032825572000000004,-0.38001561500000003
ecoli_00430,1.460978493,0.224506377,0.037217243000000004,-0.376293755
ecoli_00431,0.2689526271,0.84070519,0.286125693,0.19238305500000003
ecoli_00432,0.5595515513,1.134042298,0.30561196300000004,0.510890925
ecoli_00433,0.2132635233,0.6376371820000001,-0.027297961000000003,0.24630422500000002
ecoli_00434,0.8787819065,0.805183536,-0.086313521,0.38751159500000004
ecoli_00435,1.2633146973,-0.4410888,0.23749544300000003,-0.45869837300000005
ecoli_00436,1.6182115948,-0.7004971120000001,0.42203483300000005,-0.355403095
ecoli_00437,1.7271584046,0.411030832,0.06875389400000001,-0.447231433
ecoli_00438,1.8800099547,0.441123246,0.12083432100000001,-0.371389305
ecoli_00439,0.41420067,1.580781526,-0.035753444,0.178874645
ecoli_00440,1.1449633114,1.012375532,0.110043497,0.311857795
ecoli_00441,0.9097176367,-0.631565911,0.129309161,-0.467012603
ecoli_00442,1.0350470191,-0.49064066,0.251086443,-0.372629985
ecoli_00443,0.7839185121000001,0.5741056330000001,-0.022647861000000002,-0.431921053
ecoli_00444,1.4680914176,0.276047088,-0.007290675000000001,-0.424432715
ecoli_00445,0.48874260290000004,0.8617475320000001,0.039920518,0.140553845
ecoli_00446,0.2822758762,0.836007375,0.206041613,0.24958026500000002
ecoli_00447,1.7433126581,0.6667114350000001,0.426042593,0.670059155
ecoli_00448,1.4716802875,0.6323059040000001,0.345369843,0.584683415
ecoli_00449,1.6503650945000001,0.796347953,0.413744223,1.127235165
ecoli_00450,1.257346465,0.42718953800000004,0.374689043,1.086679905
ecoli_00451,2.1411227733000002,0.8010403850000001,0.208151253,0.419866055
ecoli_00452,1.9524720625,0.391119767,0.291227723,0.633658665
ecoli_00453,1.8993657708,0.447554475,0.35863981300000003,0.992749325
ecoli_00454,0.8972163247,0.30027559200000004,0.29102474300000003,0.978565255
ecoli_00455,2.417117115,1.34873502,0.372321163,0.07488206500000001
ecoli_00456,1.9762224207,1.086007785,0.554500683,0.076697995
ecoli_00457,2.8409847132,1.741536939,0.729717593,0.35601839500000004
ecoli_00458,3.3833531285,1.754586253,0.8032040530000001,-0.003665175
ecoli_00459,3.0524724345,1.9739871990000002,0.699493633,0.390416185
ecoli_00460,2.4866942444,1.341694301,0.8078232030000001,0.45289707500000004
ecoli_00461,3.2621213531,11.093441281,0.7253874130000001,-1.004696949
ecoli_00462,2.252876712,10.137597431,0.8432000030000001,-1.039493529
ecoli_00463,1.4705112101,7.622171258,0.45295403300000003,0.560565675
ecoli_00464,1.4920047369,7.698854767,0.513648663,0.6126008350000001
ecoli_00465,-1.9598412767000002,1.676009304,-1.00432669,0.9432713450000001
ecoli_00466,-1.7315383862,0.7694601050000001,-1.132510871,0.936693195
ecoli_00467,6.5336753046,10.039269531,0.905930643,-0.685354248
ecoli_00468,6.896117568,9.981150531,0.882795573,-0.7342108110000001
ecoli_00469,-2.4505156737,0.874314875,-1.207481932,1.100573585
ecoli_00470,-2.1582690818,0.628859829,-1.260247428,1.042834665
ecoli_00471,4.2587972629,11.078459181,1.209290043,-1.245766886
ecoli_00472,4.1903007179,11.056003041,1.196778413,-1.365107315
ecoli_00473,2.3323212564,8.522538751,0.560846033,0.496570985
ecoli_00474,2.0600842992,8.485593504,0.640789563,0.521179295
ecoli_00475,1.4421057863,6.742523269,1.046254113,0.18434866500000002
ecoli_00476,1.7435186157,6.88464751,1.048489943,0.172252555
ecoli_00477,11.3286895976,9.798137251,0.995224693,-1.04493152
ecoli_00478,11.6099055705,10.298556511,1.040602243,-0.94008373
ecoli_00479,0.9051241604,0.38485472400000004,0.088105161,1.188748505
ecoli_00480,0.8320270952000001,0.149839625,0.12273579200000001,1.132852455
ecoli_00481,-0.4063138967,-0.26122075,0.04519701,0.315758295
ecoli_00482,-0.5293792321,-0.5302858770000001,-0.003365355,0.327461795
ecoli_00483,1.1031546177,0.9709483760000001,0.731063943,0.34490785500000004
ecoli_00484,1.1435456141,1.023862422,0.757859213,0.359382225
ecoli_00485,1.1053944222,0.034014907000000004,-0.51730162,0.042946165
ecoli_00486,0.7318066263,0.090094032,-0.48681598000000004,0.148344995
ecoli_00487,3.6001306749,9.799526021,0.858421713,-1.113655764
ecoli_00488,3.3503798021,9.753698011000001,0.9214160130000001,-1.286862524
ecoli_00489,3.8786537875000002,10.395728591,0.6655188230000001,-0.130483775
ecoli_00490,4.1188540703,10.437473341,0.700550933,-0.11948199500000001
ecoli_00491,1.7951153186000002,4.308148422,0.536767573,-1.008928745
ecoli_00492,2.1589637579,4.256830986,0.5696375730000001,-1.091690486
ecoli_00493,2.9979070025,5.568309861,0.833890483,-0.38165406500000004
ecoli_00494,3.0258426602,5.635108507,0.8158754130000001,-0.349034975
ecoli_00495,0.6090899402000001,0.381926592,-0.04219238,1.455038345
ecoli_00496,0.6862777971,-0.070246669,-0.041591509000000006,1.366600795
ecoli_00497,-1.5673605925,1.211346632,-1.18682151,1.232707105
ecoli_00498,-1.5324367081,1.319827314,-1.187464975,1.196058335
ecoli_00499,0.0206147209,-0.578293909,-0.09970663,0.32144473500000004
ecoli_00500,0.1031645459,-0.33412761100000005,-0.12142913200000001,0.254998695
ecoli_00501,2.0348735222,6.736451719,0.733850203,-0.34763808500000004
ecoli_00502,2.2963861192,7.166299055,0.730520613,-0.33729100500000003
ecoli_00503,4.449982835,9.507945501,0.575463063,-0.748208975
ecoli_00504,4.2009199103,9.452122831,0.539484413,-0.77338142
ecoli_00505,5.0687648764,9.374053061,0.9893765630000001,0.7751741050000001
ecoli_00506,5.4257748088,9.309057431,1.092255943,0.778722075
ecoli_00507,3.0130546917,1.319094481,0.649175273,0.017340905
ecoli_00508,2.7726184920000003,1.693009019,0.406217943,0.268100265
ecoli_00509,2.911945598,2.220270747,0.574315623,0.29628289500000005
ecoli_00510,3.0630373911,2.268292689,0.6016396030000001,0.39963469500000004
ecoli_00511,1.1933166599,-0.055297414,-0.395497808,0.076579375
ecoli_00512,0.7865977452,-0.13936927500000001,-0.420119436,0.131004705
ecoli_00513,-1.6839345916,1.071080082,-1.287916309,1.210572895
ecoli_00514,-1.5942815388,1.632061981,-1.163147485,1.222105615
ecoli_00515,1.5230117759000001,4.044074201,0.665530193,-0.7767742820000001
ecoli_00516,1.7988411218,3.9321349320000003,0.6831118230000001,-0.85283599
ecoli_00517,1.744762495,0.5158516590000001,0.040594261,-0.8659966050000001
ecoli_00518,2.4939741956,0.189602884,0.219280403,-0.9510845130000001
ecoli_00519,0.3924162769,0.044596878,1.110700303,-0.892650067
ecoli_00520,1.1463117727,0.135894875,0.843117993,-0.650211917
ecoli_00521,1.2325203547,0.695231436,0.9049245530000001,-0.449078336
ecoli_00522,1.7591240936,0.6323147720000001,1.048487963,-0.756018851
ecoli_00523,2.4543737013999998,1.090097988,0.7018120830000001,-0.9738206110000001
ecoli_00524,0.5394203853,-0.413625126,0.40668794300000005,0.609933425
ecoli_00525,0.8720077623,-0.091053138,0.36532405300000004,0.5490627650000001
ecoli_00526,0.7609052217000001,-0.348429832,0.389190503,0.20033556500000002
ecoli_00527,0.8054170487000001,0.291515581,0.43728822300000003,0.21333680500000002
ecoli_00528,1.5592968746,-0.055035834000000006,-0.610562742,-0.101637155
ecoli_00529,4.1667135464,0.31534743400000004,-0.773419076,-0.49744366
ecoli_00530,3.1789633197000002,-0.18710996200000002,0.051653856000000005,-1.24988038
ecoli_00531,4.1201415968,-0.033182502,-0.9425002680000001,-1.09819233
ecoli_00532,1.776510419,0.502640989,0.7026568830000001,-0.10574536500000001
ecoli_00533,2.7329898471,1.043969819,0.947477173,-0.101382835
ecoli_00534,1.4017297227,0.292884437,0.7939082030000001,-0.140543905
ecoli_00535,2.5213260884,1.046906308,1.056964733,-0.151116715
ecoli_00536,0.8846671398,-0.118629565,-0.24247490100000002,-0.28454211500000004
ecoli_00537,0.3849416202,0.18287962100000002,-0.20438087800000002,-0.218709975
ecoli_00538,1.1645208416,0.609546369,0.088597729,0.059289785000000005
ecoli_00539,1.2940100421,0.288070736,0.14973729300000002,0.08908384500000001
ecoli_00540,1.2536118185,0.46167466900000004,-0.7757600000000001,-0.518450237
ecoli_00541,0.8930945365,-0.245933488,-0.573824628,-0.47543456700000003
ecoli_00542,0.9764985874000001,0.496723481,-0.910153037,-0.869744331
ecoli_00543,1.9052195883,0.42339792400000004,-0.9544832510000001,-1.050985093
ecoli_00544,1.8665021742,0.244616719,-0.588176502,-0.72520451
ecoli_00545,0.9885823072000001,0.222595542,-0.8824148350000001,-0.7641835720000001
ecoli_00546,3.2292280475,1.220699929,0.767703793,-1.0700173099999999
ecoli_00547,2.5751118179,0.672726628,0.727341753,-1.103072573
ecoli_00548,2.4278538155,0.44556775400000004,0.616797033,-1.148855377
ecoli_00549,1.6814416252000002,-0.031490588,0.8796841830000001,-0.9061221570000001
ecoli_00550,0.9486008146,0.050679207000000004,0.9722065830000001,-0.9090295740000001
ecoli_00551,1.1137714827,0.28905508900000004,1.096863553,-0.6581965830000001
ecoli_00552,2.7532960033,0.609862042,0.40261139300000004,-1.130481859
ecoli_00553,2.5553254718,0.172421286,0.201186783,-1.097951499
ecoli_00554,2.7849172754,0.865591803,0.613315693,-0.7678107230000001
ecoli_00555,2.6272376608,0.364009008,0.806008833,-0.501428296
ecoli_00556,3.0557716993,0.7851168420000001,1.099164733,-0.539670415
ecoli_00557,3.5611465832,0.5203935110000001,1.124829123,-0.418458545
ecoli_00558,3.4027191854,0.249217494,-0.037079376000000004,-0.859777644
ecoli_00559,2.6938204926,0.728123155,-0.11367244900000001,-0.8969574320000001
ecoli_00560,2.3471233819,-0.30333560400000004,0.407816973,-0.7157152090000001
ecoli_00561,2.1913963136,0.19169757,0.321498873,-0.827818583
ecoli_00562,-1.7909925135,-0.306196024,0.963881143,1.084884585
ecoli_00563,-2.019624818,-0.48178888200000003,1.226371643,1.110534925
ecoli_00564,1.2217590297,-0.48814130800000005,0.654686623,-0.322763075
ecoli_00565,1.0488084856,-0.09341621900000001,0.625724853,-0.293092475
ecoli_00566,0.799933758,0.063934803,1.494979073,0.34716982500000004
ecoli_00567,1.5720969771000002,0.19084655,1.442336843,0.33392048500000004
ecoli_00568,0.6753476143,-0.27324338600000003,0.607936503,-0.291864605
ecoli_00569,0.3200044564,-0.24658516100000002,0.622877623,-0.29224345500000004
ecoli_00570,-0.07899396510000001,-0.056501652000000006,0.496195963,-0.465235485
ecoli_00571,-0.007485804600000001,-0.032704573,0.602191523,-0.483834904
ecoli_00572,1.9811729911,-0.212455906,0.625901413,-0.230275895
ecoli_00573,1.3290641532,-0.21515762800000002,1.045357503,0.08051488500000001
ecoli_00574,2.5020068437000003,0.694554281,1.6003325529999999,0.414410155
ecoli_00575,2.411195579,0.559867431,1.598090103,0.420775255
ecoli_00576,1.6441264784,-0.150789961,0.982030343,-0.091196495
ecoli_00577,1.4094090618,-0.086362294,1.277154773,0.18637689500000001
ecoli_00578,1.6724194142000002,0.49998572700000005,1.232406513,-0.25625172500000004
ecoli_00579,0.08305199740000001,-1.218417149,0.6953416530000001,0.16089092500000002
ecoli_00580,2.9657926184,0.479663887,1.004531303,-0.5423704530000001
ecoli_00581,2.9763507936,0.608226142,0.830057743,-0.41065191500000003
ecoli_00582,-0.0167410687,0.42340102500000004,0.46653734300000005,0.556681175
ecoli_00583,0.0151869922,-0.24952798,0.224964563,0.044054445000000005
ecoli_00584,0.9701333843000001,0.8073941830000001,1.323272493,0.150418815
ecoli_00585,1.1417551127,0.27927749300000004,1.432955703,0.296173185
ecoli_00586,0.0473631591,-0.032914894,0.225153443,-0.39758026500000004
ecoli_00587,-0.0279410595,-0.505698976,0.48006017300000003,-0.7291996590000001
ecoli_00588,0.7189435957,0.014932118000000001,0.43674846300000003,-0.535026925
ecoli_00589,0.4213431976,-0.127042877,0.46680216300000005,-0.47481011500000003
ecoli_00590,0.8424949406000001,0.17795089800000002,0.390658013,0.676957735
ecoli_00591,0.5793530463000001,-0.13297084,0.545242793,0.760018115
ecoli_00592,1.9642176919,0.24514648400000003,0.982287223,0.732289525
ecoli_00593,1.9985772313,0.09811054,0.887445543,0.43077015500000004
ecoli_00594,2.1367712841,0.428485887,0.5704754430000001,0.394077915
ecoli_00595,1.7124432234,0.15090710200000002,0.592155203,-0.033236975
ecoli_00596,1.7231328556,-0.014691017,0.307201803,-0.08328756500000001
ecoli_00597,1.88588968,0.044728612,0.42239436300000005,-0.444519447
ecoli_00598,0.3209837615,-0.47658088800000004,0.6522730330000001,0.360943715
ecoli_00599,1.7115835073999999,0.843810414,0.25258847300000004,-0.0008650550000000001
ecoli_00600,2.3226707991,0.18904654,-0.387833971,-1.239469425
ecoli_00601,3.4263719011,0.309660172,-0.184451325,-0.906114233
ecoli_00602,3.8582878893,0.47222606600000006,0.006036631000000001,-0.664380941
ecoli_00603,4.3037599739,0.806881257,0.018638846,-0.751543803
ecoli_00604,1.89027614,0.44143328,0.231216303,-0.582283069
ecoli_00605,4.5607282216,0.8500904530000001,-0.144563632,-0.6685993090000001
ecoli_00606,3.3011376757,1.066522083,0.079864026,-0.8101516240000001
ecoli_00607,3.523304242,0.655218509,0.7592634930000001,-0.821579228
ecoli_00608,4.2955847034,1.038837948,0.17330999300000002,-0.6815045200000001
ecoli_00609,4.3933668034,0.6838527510000001,0.429255013,-1.030650892
ecoli_00610,3.6492121387000003,0.616040016,0.557660793,-0.91410638
ecoli_00611,3.7683807099,0.30052843300000004,0.305956793,-0.396619785
ecoli_00612,2.8900779261,0.560689442,0.860010453,-1.143270606
ecoli_00613,3.048457201,0.6491464370000001,0.9657211630000001,-0.5396704520000001
ecoli_00614,1.7821259064000001,0.073635779,0.8571940530000001,-0.460564228
ecoli_00615,1.1778216652,-0.15490995800000001,0.8164901330000001,-1.3851055859999999
ecoli_00616,2.0596139471,0.45953105800000005,1.026877023,-0.664774753
ecoli_00617,1.8745205422,0.013684327000000001,0.8530044830000001,-0.693988244
ecoli_00618,0.7339572205,-0.11065166300000001,0.329227253,-0.29706712500000004
ecoli_00619,0.8497015171000001,-0.165666691,0.307710333,-0.29380178500000004
ecoli_00620,-1.0373528631,-0.083975697,1.452259763,1.463623175
ecoli_00621,-1.1581697899,0.44221739400000004,1.438498573,1.494380965
ecoli_00622,-0.37782061240000003,0.449233951,0.39244801300000004,0.22948868500000003
ecoli_00623,-0.6988535526,0.26888993,0.38625268300000004,0.23820617500000002
ecoli_00624,-1.3798408867,0.187760266,0.406975843,0.514330825
ecoli_00625,-1.3274025566,0.157126437,0.42339976300000004,0.370737925
ecoli_00626,-0.031101556000000002,0.7878961999999999,0.19224848300000003,0.083314765
ecoli_00627,-0.4697812316,0.345517618,0.130605479,0.069082845
ecoli_00628,-0.8926626193,2.782286333,0.529755863,0.18947349500000002
ecoli_00629,-0.9178625244,3.367158126,0.603931893,0.133589245
ecoli_00630,-1.1046684128,0.5836751990000001,0.502758963,0.917496175
ecoli_00631,-1.3889882169,0.41862109999999997,0.5975511530000001,1.035549985
ecoli_00632,-1.165272022,0.2836436,0.44156927300000004,0.5520848150000001
ecoli_00633,-1.7857693939,0.24190385,0.593116823,0.555115985
ecoli_00634,-0.8238439789,0.652016609,0.526768513,0.686704335
ecoli_00635,-0.8715211979,0.34498361,0.43985790300000005,0.7940552550000001
ecoli_00636,-1.5276005430000001,-0.019386642000000003,0.525016043,1.138283835
ecoli_00637,-1.3817921952,0.413368261,0.7535511330000001,1.028434795
ecoli_00638,-0.3817245388,0.29345796900000004,0.324298403,0.410782715
ecoli_00639,-0.8524498141,0.107717396,0.324672993,0.35958486500000003
ecoli_00640,-1.3401448212,1.550967628,0.44124815300000003,1.098912665
ecoli_00641,-1.5002487627,2.337374385,0.327799773,0.8824161150000001
ecoli_00642,-0.9536286894,0.125985063,0.45389948300000005,0.47925305500000004
ecoli_00643,-1.7909448648000001,-0.07175313500000001,0.769870103,0.6728564450000001
ecoli_00644,-0.5899133806,0.575660597,0.319938133,0.284564975
ecoli_00645,-0.7489629428,0.533285612,0.31512674300000004,0.28185787500000004
ecoli_00646,-0.46065366290000004,0.167085063,0.310797363,0.254282775
ecoli_00647,-0.5458846006,0.937105701,0.447846893,0.485982265
ecoli_00648,-0.9132885061,0.170730077,0.307534513,0.260959535
ecoli_00649,-0.4645085686,0.5702694650000001,0.222644383,0.295162105
ecoli_00650,-0.7936848941,0.396503496,0.341263333,0.224120605
ecoli_00651,-0.6156794468,0.723783861,0.27857460300000003,0.11325776500000001
ecoli_00652,-3.0022746993,0.018265633,0.729185823,1.246747625
ecoli_00653,-2.3927648291,0.138853841,0.851554463,1.262952225
ecoli_00654,-0.7190707715,0.68146021,0.358384973,0.464873735
ecoli_00655,-0.7979828789000001,0.6815948890000001,0.436830013,0.37343606500000004
ecoli_00656,-0.5599426619,0.408381494,0.303904393,0.291465275
ecoli_00657,-0.6227814381,0.038284064,0.315796993,0.276043525
ecoli_00658,0.24315796720000002,0.30033291100000004,0.05462642,0.064708835
ecoli_00659,-0.2312091718,0.941278656,0.23617991300000002,0.09849440500000001
ecoli_00660,-2.031948456,0.050151299,0.708976563,0.9019469250000001
ecoli_00661,-2.1284035271,0.771161881,0.661218473,0.8548870150000001
ecoli_00662,-0.2987100465,0.229385733,0.188410083,0.24889085500000002
ecoli_00663,-0.0407651511,0.386741689,0.048706611000000004,0.167138795
ecoli_00664,-1.7737314311999999,2.150814384,0.450496543,0.30525573500000003
ecoli_00665,-1.3560036506,2.445719375,0.38589769300000004,0.36285334500000005
ecoli_00666,-0.7324432959,0.19158241,0.383639033,0.9229170050000001
ecoli_00667,-1.3449180279,1.3394919650000001,0.653379393,0.6854901050000001
ecoli_00668,-1.7435834393,2.3444001500000002,0.507616873,1.094570805
ecoli_00669,-1.8523721928999999,0.08914628100000001,0.580596903,1.385971565
ecoli_00670,-1.213898674,0.581415582,0.525567793,0.893005295
ecoli_00671,-1.3582826,0.167192696,0.541530923,0.8963619450000001
ecoli_00672,-0.2067265523,0.45683596,-0.3459771,0.107615625
ecoli_00673,-0.8138853164000001,1.217380356,0.026489270000000002,0.8126329750000001
ecoli_00674,0.040356271400000004,0.162048999,-0.10757295,0.146692115
ecoli_00675,0.2031857183,0.067470112,-0.092380891,0.008338235000000001
ecoli_00676,-0.20469467900000002,0.45239225,0.31963151300000003,0.343833905
ecoli_00677,-0.8286835785000001,0.20386694900000002,0.29391968300000004,0.31392150500000005
ecoli_00678,-1.7110381544000002,0.348292741,0.686319663,1.283960655
ecoli_00679,-1.9059799358,0.217675375,0.6933763230000001,1.646649845
ecoli_00680,-0.3412206814,0.9154322220000001,-0.030107003,-0.0025753950000000003
ecoli_00681,-1.1062664499000001,0.139642748,0.15281107300000002,0.044617885
ecoli_00682,-1.2770992858999999,-0.042563323,0.448557103,0.7409232450000001
ecoli_00683,-1.0178598766,-0.244514959,0.464314863,0.7893113850000001
ecoli_00684,-0.9220020667000001,0.5470972470000001,0.296624173,0.213034735
ecoli_00685,-1.2587218667,1.008404804,0.38201686300000004,0.286647295
ecoli_00686,-0.0221798338,-0.190394885,-0.100263604,-0.542287796
ecoli_00687,-0.10884369220000001,0.984465546,0.082263955,-0.41813227500000005
ecoli_00688,-0.3055410273,0.027273149,0.068137152,-0.042492765
ecoli_00689,0.056813899300000005,0.5764941920000001,0.008882816,-0.05563172500000001
ecoli_00690,-2.0885054809,-0.388996053,0.452268993,1.244599755
ecoli_00691,-2.2639470409999998,-0.011052652000000001,0.516558493,1.195212395
ecoli_00692,-2.2071361422,0.526395508,0.670868723,1.277978395
ecoli_00693,-3.4164872257,-0.09435462800000001,0.6748039730000001,1.2688223650000001
ecoli_00694,-2.3951997307,2.413488536,0.764061093,0.7064890450000001
ecoli_00695,-2.39101319,3.597271307,0.521421413,0.7123646450000001
ecoli_00696,-2.4716453797,-0.012612352,0.8270174130000001,1.321847665
ecoli_00697,-2.1808024965,-0.007988476000000001,0.6395325230000001,1.358654825
ecoli_00698,-0.0569808609,1.454748716,0.16358693300000002,-0.138566415
ecoli_00699,0.2549795796,1.3579402790000001,0.07451194300000001,-0.260910865
ecoli_00700,-0.2107589414,0.303226812,0.087983618,0.15724927500000002
ecoli_00701,-0.7549020399,0.23857101700000002,0.171146073,0.24430457500000002
ecoli_00702,-0.1209801266,0.714101371,0.30755714300000003,0.35363555500000005
ecoli_00703,-0.6159535636,1.131210784,0.43504015300000004,0.359096935
ecoli_00704,-0.6477505361,0.48880439800000003,0.333583893,0.20285039500000002
ecoli_00705,-0.3186628651,0.636429651,0.403870763,0.17900243500000002
ecoli_00706,0.0492865578,0.6298279800000001,0.157244413,0.018296925000000002
ecoli_00707,0.1423117562,0.218882664,0.06503750800000001,-0.126603595
ecoli_00708,-0.5579161919,0.320648251,0.18900217300000002,0.21465630500000002
ecoli_00709,-0.46865133080000004,0.8307680040000001,0.430522603,0.056648645000000004
ecoli_00710,-0.7689866531,0.285349622,0.20759201300000002,0.579620345
ecoli_00711,-1.3565971788,0.785201916,0.325140303,0.548219425
ecoli_00712,-0.8359967288,0.35171792,0.423739103,0.479602405
ecoli_00713,-0.6355259654000001,0.557870846,0.44374538300000005,0.5183036950000001
ecoli_00714,-2.6540673917,0.9528772160000001,0.547181673,1.518822565
ecoli_00715,-2.2715386079,0.812432295,0.433431683,1.598293755
ecoli_00716,-0.1167715569,-0.48001861300000004,0.10431546100000001,0.842483995
ecoli_00717,-0.1702619179,-0.6508074460000001,0.212229043,0.388702445
ecoli_00718,-0.1785075291,-0.365482313,0.14875797300000002,0.128377715
ecoli_00719,-0.6416171335,-0.9846958950000001,0.21173196300000002,0.157465675
ecoli_00720,-0.1977378341,-0.40496797100000004,0.24320085300000002,0.013104265
ecoli_00721,-0.27889319960000003,-0.044617048,0.21966280300000002,-0.029159615000000003
ecoli_00722,-1.3291900104,0.33750236,0.6099491930000001,0.27706467500000004
ecoli_00723,-1.6518392286,0.009265091000000001,0.5151660730000001,0.050797045000000006
ecoli_00724,0.1683247571,-0.256792429,0.087196909,0.190522785
ecoli_00725,-0.8888875312000001,-0.455048039,0.47036157300000003,0.026093085000000002
ecoli_00727,-0.22047034570000001,0.726871374,0.645027843,0.44689495500000004
ecoli_00728,0.20703644640000002,-0.47676247800000005,0.257702043,0.310244735
ecoli_00729,-0.8381908140000001,-0.49751059100000006,0.527121343,-0.08744309500000001
ecoli_00730,-0.233130686,-0.823560748,0.02567041,0.5186149950000001
ecoli_00731,-0.7443672641,-0.329941851,0.149264913,0.035103995
ecoli_00732,-0.5949964368,-0.68176085,0.23104943300000003,0.074921925
ecoli_00733,-0.3370600689,-0.49356374000000003,0.264446703,0.387921505
ecoli_00734,-0.3385796813,-0.042770621,0.491011093,0.089578665
ecoli_00735,0.07268294110000001,-0.49449749600000004,0.40659345300000005,0.6129683850000001
ecoli_00736,0.1122397945,-0.09600589500000001,0.629358233,0.15115166500000002
ecoli_00737,-0.2180331979,-0.494146744,0.41980537300000004,0.7453702050000001
ecoli_00738,-0.4391859454,-0.37894435200000004,0.725253033,0.295785625
ecoli_00739,-0.4966183522,-0.747504613,0.29002768300000004,0.703560815
ecoli_00740,-0.5251811036,0.037597008,0.6440838830000001,0.249876495
ecoli_00741,-0.7518748841,-0.0407601,0.8479485130000001,1.046529055
ecoli_00742,-1.4923989941,0.156081926,0.829896053,0.9514397750000001
ecoli_00743,-1.0349618019,-0.503226484,0.544071473,0.8348676650000001
ecoli_00744,-1.1978143565,-0.593012705,0.5592394930000001,0.837305095
ecoli_00745,-0.8630903995,-0.6407550940000001,0.47991167300000004,0.667542205
ecoli_00746,-0.9356975522000001,-0.96697286,0.556417913,0.733626585
ecoli_00747,-1.1737986108,-0.6864436110000001,0.493899293,0.568807075
ecoli_00748,-0.7774504214,-0.11872433600000001,0.485328093,0.5951379450000001
ecoli_00749,-0.5162257162,0.827964342,0.464496883,-0.327138825
ecoli_00750,-1.4514159265,-0.12895056900000001,0.649161093,-0.247118355
ecoli_00751,-0.9777872592,-0.989028443,0.32947587300000003,0.44672369500000003
ecoli_00752,-0.35194329760000004,-0.27741338400000004,0.296778353,0.47335884500000003
ecoli_00753,0.0449333362,-0.7666765720000001,0.201890953,0.051775695000000004
ecoli_00754,0.3132613495,-0.7623728580000001,0.275129713,0.0058354850000000005
ecoli_00755,0.9640201628,-0.8721991990000001,-0.445342181,-0.651264758
ecoli_00756,0.7860435790000001,-0.777204286,-0.14552193800000002,-0.32246742500000003
ecoli_00757,0.0941833187,-0.8713784950000001,0.420678743,0.08030092500000001
ecoli_00758,0.5958390978,-0.208979136,0.387503033,0.09726459500000001
ecoli_00759,-1.4678516670000001,0.403914164,0.515541103,1.048444065
ecoli_00760,-1.5172946485,-0.364123996,0.419079603,1.207673445
ecoli_00761,-0.1963046393,-0.588799996,0.113228532,0.16689092500000002
ecoli_00762,-0.0413268143,-0.7409246970000001,0.145492598,0.200658835
ecoli_00763,-0.4116387146,-0.7562885840000001,0.057324061,0.186564275
ecoli_00764,-0.3798265973,-0.7376159999999999,0.051602317,0.14256685500000002
ecoli_00765,-0.053841971200000005,-0.78225112,0.047017895000000004,0.259075495
ecoli_00766,-0.054010042,-0.44736349999999997,0.07806117700000001,0.22985128500000002
ecoli_00767,-0.7508446184,0.9640176680000001,0.554945433,-0.14978443500000002
ecoli_00768,1.4328735399,2.153656203,0.648474443,-0.244867415
ecoli_00769,-0.6445800650000001,-0.651739527,0.5753141230000001,0.506975205
ecoli_00770,-1.0486582057,-1.003936489,0.5862271530000001,0.504270635
ecoli_00771,-0.2807616584,-0.162358738,0.693161793,0.5628485750000001
ecoli_00772,0.033585581,0.005774916000000001,0.48257620300000004,0.446366925
ecoli_00773,-0.3068865998,-0.148454138,0.44486670300000003,0.521839385
ecoli_00774,-1.1873806668,-0.47756641200000005,0.424267453,0.621347145
ecoli_00775,-1.0233442393,0.013532319000000001,0.227203863,0.371361985
ecoli_00776,-0.6940511104,-0.252766384,0.196128253,0.416004335
ecoli_00777,0.7629105043000001,0.05208395800000001,0.152688973,-0.118275265
ecoli_00778,0.5610367624,0.269600385,0.12606668000000001,-0.09381905500000001
ecoli_00779,0.7121438889,0.070733138,0.7941495230000001,-0.043575325000000005
ecoli_00780,0.3577227041,0.15814619900000002,0.815270033,-0.050591175
ecoli_00781,0.2689398031,-0.104516884,0.338840073,-0.13953246500000002
ecoli_00782,0.3771920561,-0.285185681,0.323054463,-0.084533575
