,A,Fnr,CsgD
ecoli_00422,1.0164879838,-0.332838362,-0.440331254
ecoli_00423,0.912092301,-0.6325393610000001,-0.479849878
ecoli_00424,0.2750730198,-0.553225578,-0.924244909
ecoli_00425,-0.3845618269,-0.497033549,-2.453356013
ecoli_00426,-0.40626454170000004,-0.42973484100000003,-2.628800661
ecoli_00427,0.4292464131,-0.5066094210000001,-1.313415149
ecoli_00428,0.6433327576,-0.476166085,-1.400716722
ecoli_00429,0.23865490690000002,-0.54083384,-2.07530632
ecoli_00430,0.2920782502,-0.542365552,-2.051472641
ecoli_00431,1.6752577736,-0.446139218,-0.000315427
ecoli_00432,2.0645316984,-0.6800252410000001,-0.147398875
ecoli_00433,1.5098899996,-0.6060665230000001,0.057300618000000005
ecoli_00434,1.6466824236000002,-0.6258130630000001,-0.11726301700000001
ecoli_00435,-0.3354966056,-0.5646101130000001,-2.090370999
ecoli_00436,-0.3463247005,-0.5686878670000001,-1.879077555
ecoli_00437,0.0925723365,-0.651898806,-2.837461842
ecoli_00438,-0.0785978037,-0.6178540090000001,-2.820078041
ecoli_00439,6.6516852256,-1.029492911,0.156917246
ecoli_00440,2.6439150644,-0.68996751,0.739976362
ecoli_00441,0.24119170620000002,-0.683328931,-2.3389624380000003
ecoli_00442,-0.3292579117,-0.47066650200000004,-2.366206388
ecoli_00443,0.5141558071,-0.720102758,-1.826437415
ecoli_00444,0.9460890107000001,-0.757716979,-2.142620069
ecoli_00445,2.2269159385,-0.613270037,0.051516179
ecoli_00446,2.3784194387,-0.634533915,0.108685029
ecoli_00447,8.7568379075,-1.473940054,0.660771906
ecoli_00448,9.6085980045,-1.567203776,0.669177498
ecoli_00449,6.6296585739000005,-1.124824807,2.5147121119999998
ecoli_00450,7.6349781392,-1.181267665,1.9966246220000001
ecoli_00451,8.8661494929,-1.3757046910000001,1.413238884
ecoli_00452,9.0384451891,-1.376913207,1.498191243
ecoli_00453,10.4745639637,-1.441781878,2.801432444
ecoli_00454,7.8693065116,-1.43565696,2.336376839
ecoli_00455,17.7366480099,-1.529352188,-1.470864101
ecoli_00456,16.7786937984,-1.4608699120000002,-1.671038108
ecoli_00457,18.0043266016,-1.573940725,-0.739734356
ecoli_00458,17.5686299819,-1.587397541,-0.8932264660000001
ecoli_00459,18.2453929634,-1.610960337,-0.686856338
ecoli_00460,18.0102811654,-1.537168137,-0.890060132
ecoli_00461,19.4198469094,-0.7947728310000001,-5.653592756
ecoli_00462,18.6785020421,-0.711595816,-6.009046678
ecoli_00463,19.0346266416,-1.959879614,-2.650672375
ecoli_00464,19.3009464751,-1.992148699,-2.091680372
ecoli_00465,6.3425596844,-0.9138769640000001,3.544520973
ecoli_00466,5.9509657351000005,-0.8770422170000001,3.541847981
ecoli_00467,21.4282068583,-1.8100021380000002,-3.075018879
ecoli_00468,21.6416283079,-1.911786533,-3.283206831
ecoli_00469,5.9947565979,-0.7551962090000001,3.09172148
ecoli_00470,5.7972507301,-0.8057040050000001,3.118685481
ecoli_00471,23.3879303481,-1.272700713,-4.842123887
ecoli_00472,23.289232367,-1.285143709,-4.55099756
ecoli_00473,17.2526131422,-1.767592873,-2.438330135
ecoli_00474,16.8215168892,-1.663140319,-2.5394433149999998
ecoli_00475,10.7616933398,-1.092642111,-4.972910545
ecoli_00476,11.1917686942,-1.03221939,-4.619761443
ecoli_00477,21.3094333695,-1.824259277,-3.658054599
ecoli_00478,21.9442973192,-1.824737212,-3.132752269
ecoli_00479,2.6619763569,-0.49775268800000005,1.9859014080000001
ecoli_00480,2.5153737922,-0.48845080900000004,2.050807034
ecoli_00481,0.5342530626,-0.629519641,-0.06808477
ecoli_00482,1.1678172467,-0.510347726,-0.18037043600000002
ecoli_00483,14.3024863598,-1.330013863,0.361050337
ecoli_00484,14.3453338589,-1.340629176,0.472610827
ecoli_00485,9.1683483653,-2.154292839,-2.97416771
ecoli_00486,9.1700884248,-2.186921256,-3.123346643
ecoli_00487,7.7789337361,-0.363607589,-3.858757151
ecoli_00488,7.2874654975,-0.26936122900000004,-4.127188509
ecoli_00489,15.0412885224,-1.5861596310000001,-3.26545385
ecoli_00490,15.1510206496,-1.554112041,-2.760370035
ecoli_00491,0.1773367207,-0.982470728,-2.172382247
ecoli_00492,0.330826127,-0.9951957260000001,-1.791879716
ecoli_00493,9.7147516068,-1.358499992,-3.950222483
ecoli_00494,9.7756263614,-1.388633639,-3.832605414
ecoli_00495,8.60569963,-0.989835321,0.8219461290000001
ecoli_00496,9.4200591637,-1.046526627,0.9480362550000001
ecoli_00497,5.6327582636999995,-0.627626621,3.411858096
ecoli_00498,5.57525128,-0.594704153,3.287245401
ecoli_00499,0.8646602508000001,-0.6038745640000001,-0.09528212900000001
ecoli_00500,0.9078262117,-0.619591071,-0.224016565
ecoli_00501,6.5614196666,-0.9148683420000001,-4.30470573
ecoli_00502,7.5006363468,-0.9852227830000001,-4.985356007
ecoli_00503,5.7861003767,-0.49219957300000006,-3.793036616
ecoli_00504,6.0148006668,-0.5109897880000001,-3.751875741
ecoli_00505,12.6312071654,-1.3424401160000001,-2.683574148
ecoli_00506,12.6294241289,-1.381257632,-2.359149888
ecoli_00507,16.1393953444,-1.647171522,-2.010671537
ecoli_00508,16.8444191683,-1.672436319,-0.874656765
ecoli_00509,17.75941144,-1.592588379,-1.125851303
ecoli_00510,17.9382332744,-1.618416323,-1.052643603
ecoli_00511,10.4006254391,-1.822635071,-3.141230355
ecoli_00512,10.0646422963,-1.744095974,-3.7305600510000003
ecoli_00513,6.0106980231,-0.5684677490000001,2.871202178
ecoli_00514,6.107762107,-0.546228793,2.940394431
ecoli_00515,5.594771512,-1.034137505,-4.035931132
ecoli_00516,5.9815488617,-1.030251514,-4.5511575010000005
ecoli_00517,0.9800330012,-0.004000038,-2.442908599
ecoli_00518,5.3705458188,-0.298286875,-2.821576349
ecoli_00519,14.7290065619,-0.390843082,-3.775753457
ecoli_00520,13.2954589897,-0.357732802,-3.470090263
ecoli_00521,12.5675851176,-0.113309328,-3.250700273
ecoli_00522,13.2447845498,-0.344769418,-3.399534984
ecoli_00523,11.1299268952,-0.24647739000000002,-3.421299788
ecoli_00524,-0.2621668861,0.529609298,-0.734557727
ecoli_00525,-0.007427441700000001,0.48756842800000005,-0.61646702
ecoli_00526,0.7983485662,0.392257358,-0.219378433
ecoli_00527,0.7983486310000001,0.350241148,-0.36668292300000005
ecoli_00528,9.9990862001,0.9029290280000001,-1.221095746
ecoli_00529,11.1948718941,0.609610548,-2.01223911
ecoli_00530,12.7867750622,0.641891428,-2.282905869
ecoli_00531,6.6770660626,0.6362542680000001,-2.294440552
ecoli_00532,18.2433363692,-0.069928169,-2.005864783
ecoli_00533,22.5862389311,-0.356938888,-2.184226927
ecoli_00534,18.4862927399,-0.20300362200000002,-2.030831084
ecoli_00535,23.0227343428,-0.56719329,-1.918955923
ecoli_00536,15.6926609852,0.176819585,-2.774873016
ecoli_00537,16.0891625028,-0.014051734000000001,-2.164098639
ecoli_00538,16.2901373181,0.16454690600000002,-2.829864153
ecoli_00539,16.1110451672,0.04942089,-2.844402986
ecoli_00540,10.0209811674,1.140941988,-2.385200943
ecoli_00541,10.6641459661,1.045733608,-1.850949803
ecoli_00542,6.8902449854,1.687118618,-2.147135995
ecoli_00543,5.9207770325,1.924601218,-2.01938372
ecoli_00544,9.5875134504,1.2535135880000001,-2.6541148850000003
ecoli_00545,7.9017788558,1.4200948580000001,-2.326557249
ecoli_00546,11.9101771508,-0.029437925,-2.993133004
ecoli_00547,11.3876561655,0.023303834000000002,-3.193586138
ecoli_00548,12.7460612059,-0.12311351100000001,-3.125979547
ecoli_00549,14.2675038316,-0.25887170600000003,-3.1445825960000002
ecoli_00550,14.1648952325,-0.12083388,-2.933810123
ecoli_00551,14.8883605212,-0.140030082,-2.927663643
ecoli_00552,13.2606523669,-0.746910359,-2.840095525
ecoli_00553,10.8119966642,-0.46070500500000006,-2.9756787840000003
ecoli_00554,14.9275463984,-0.561469801,-2.522705726
ecoli_00555,16.0646973661,-0.629128047,-3.129319682
ecoli_00556,15.9924598523,-0.506875812,-2.869182552
ecoli_00557,14.3256181442,-0.46959708200000005,-2.721199851
ecoli_00558,15.0510227441,-0.021811511000000002,-2.7726966390000003
ecoli_00559,15.2189637831,0.12091694500000001,-2.396809869
ecoli_00560,18.018511242,0.583430698,-3.324372665
ecoli_00561,14.7482764519,0.684444928,-3.248189626
ecoli_00562,4.0068541513,2.044364118,-2.938424608
ecoli_00563,5.3876215191,2.007240748,-2.334056748
ecoli_00564,0.0590264257,-0.44488061100000004,-1.369796316
ecoli_00565,-0.1149161965,-0.566406158,-1.338411738
ecoli_00566,13.0118223132,-0.623195319,-3.061462434
ecoli_00567,13.0281631253,-0.482923786,-2.4400088
ecoli_00568,-0.46510756000000003,-0.717700459,-1.297838474
ecoli_00569,-0.8172560259,-0.64186743,-1.687358813
ecoli_00570,-0.1271077965,-0.679187866,-1.727698142
ecoli_00571,-0.0182811577,-0.6098498250000001,-1.669544852
ecoli_00572,5.9855047742,-0.366249486,-2.349723985
ecoli_00573,6.9618180380000005,-0.163033003,-3.098285971
ecoli_00574,25.5455460837,-1.778704773,-2.144703646
ecoli_00575,25.9826339106,-1.87458859,-2.216950673
ecoli_00576,18.8693252991,-0.870340709,-2.744989594
ecoli_00577,20.7592895463,-0.9554763430000001,-2.692479982
ecoli_00578,21.3514736378,-1.000417803,-3.181243372
ecoli_00579,18.7751156047,-0.683897696,-5.3719567470000005
ecoli_00580,19.3355983073,-0.948053416,-2.159701006
ecoli_00581,18.7519673409,-0.945781996,-2.294911116
ecoli_00582,1.3239249822999999,-0.6740969290000001,-0.561392
ecoli_00583,1.0569736999,-0.770029595,-1.04528728
ecoli_00584,10.9033589471,-1.033200047,-1.87545315
ecoli_00585,12.8023060314,-1.203083779,-1.506624868
ecoli_00586,-0.4338654383,-1.047631244,-1.371149648
ecoli_00587,-0.9836588587,-0.9799620080000001,-1.4710089640000001
ecoli_00588,0.24055515800000002,-0.89488495,-1.743946779
ecoli_00589,0.07086470310000001,-0.9689770120000001,-1.59534579
ecoli_00590,6.2587812563,-0.641609003,-1.812284352
ecoli_00591,6.2743557837,-0.582725383,-1.547034301
ecoli_00592,23.5209701109,-1.900315751,-1.892986117
ecoli_00593,23.9382424652,-1.906916504,-2.078824562
ecoli_00594,21.6877072293,-1.496060902,-2.250424127
ecoli_00595,22.5863677385,-1.77884102,-2.27203601
ecoli_00596,17.9393880339,-1.362481013,-2.206788477
ecoli_00597,19.3850380711,-1.310339443,-1.946564728
ecoli_00598,16.3625407979,-0.630128715,-3.269234934
ecoli_00599,19.0467036051,-0.791538139,-3.414583662
ecoli_00600,3.9108073902,0.808790208,-2.708291044
ecoli_00601,13.4318747658,-0.15626136300000001,-2.776459289
ecoli_00602,12.9953038531,0.052103735000000005,-2.426486989
ecoli_00603,16.1193267336,-0.18145813,-2.644273523
ecoli_00604,5.7389771366,0.812325618,-1.7631611870000001
ecoli_00605,13.5446566961,0.179824972,-2.560979519
ecoli_00606,5.1165313434,-0.8299582590000001,-1.738703014
ecoli_00607,8.682376529,-0.8454112730000001,-1.420481102
ecoli_00608,6.270740989,-0.647607354,-2.137837174
ecoli_00609,9.8312985034,-0.612683498,-1.24632331
ecoli_00610,8.9286849179,-0.618440988,-1.10825433
ecoli_00611,8.7372830651,-0.6966102150000001,-1.318670979
ecoli_00612,10.3713246194,-0.240071578,-1.383793785
ecoli_00613,12.5156407484,-0.594975123,-0.8059999950000001
ecoli_00614,13.2510130971,-0.596275301,-0.978109031
ecoli_00615,11.8909262256,-0.163952428,-1.3894392340000001
ecoli_00616,12.0025422022,-0.109945651,-1.247583366
ecoli_00617,12.7112522477,-0.35768003600000003,-1.135038409
ecoli_00618,-1.0176520254,-0.654336129,-2.105053907
ecoli_00619,-0.5750007713,-0.677531934,-1.964803426
ecoli_00620,3.9812684823,-0.275686384,-0.18465213800000002
ecoli_00621,3.5808595572,-0.23889179400000002,-0.118376016
ecoli_00622,0.9083414558,-0.460226424,0.18514290900000002
ecoli_00623,0.9327753120000001,-0.44076187600000005,-0.008684723
ecoli_00624,5.3932968143,-0.39054706100000003,-1.156108669
ecoli_00625,5.8355843317,-0.33950688700000003,-1.241267159
ecoli_00626,0.8642061682000001,-0.43615873400000005,-0.27488147900000004
ecoli_00627,0.7025165815000001,-0.46865413,-0.415946529
ecoli_00628,10.4776994282,-0.403988891,-1.166284849
ecoli_00629,12.9037936987,-0.444489053,-1.6755417760000002
ecoli_00630,1.5115818318,-0.5007945340000001,0.49224233800000006
ecoli_00631,1.6353212291,-0.5053284840000001,0.6041254020000001
ecoli_00632,0.8823522345,-0.466470657,-0.044343199
ecoli_00633,1.0881706835,-0.37675922300000003,-0.092025064
ecoli_00634,1.2461422476,-0.500119204,0.48497724000000003
ecoli_00635,1.2396790699,-0.415345976,0.583373189
ecoli_00636,1.8395057886,-0.511825053,0.649145893
ecoli_00637,1.3911350288,-0.31485701400000005,0.821002235
ecoli_00638,1.2439237412,-0.482160317,0.161871031
ecoli_00639,1.2404924063,-0.40976297300000003,0.10635293500000001
ecoli_00640,6.8704265096,-0.630122988,-0.05265196
ecoli_00641,8.62028838,-0.638148942,-0.630533497
ecoli_00642,1.1058217137,-0.298386825,0.015317389
ecoli_00643,1.3877522451,-0.38006166300000005,0.610532729
ecoli_00644,1.1676220344,-0.40089768800000003,-0.025015423000000002
ecoli_00645,1.5341305382,-0.42101342,-0.161689825
ecoli_00646,1.0970659116,-0.5254932990000001,-0.085375742
ecoli_00647,5.6631503281,-0.743997498,-0.311486188
ecoli_00648,1.3917098752000001,-0.46272072300000006,-0.304471529
ecoli_00649,0.6832915796,-0.420530377,-0.35521999400000004
ecoli_00650,0.6483003035,-0.454985071,0.153102711
ecoli_00651,1.5253849164000002,-0.497514312,0.30059608800000004
ecoli_00652,2.1769112288,0.022332146,0.435466552
ecoli_00653,2.0800303142,-0.17518171200000002,0.5578862840000001
ecoli_00654,2.2785672497,-0.48296065600000004,0.051471733000000006
ecoli_00655,4.4052175151,-0.402594561,-0.3110595
ecoli_00656,0.6555120267,-0.3763032,-0.479797839
ecoli_00657,0.6849635294,-0.42449361100000005,-0.672200294
ecoli_00658,1.080271374,-0.43643012200000003,-0.945642968
ecoli_00659,5.2125710463,-0.5736641880000001,-1.129196601
ecoli_00660,2.1808074806,-0.125359269,-0.5019063770000001
ecoli_00661,2.7811608171,-0.087385535,-0.566816693
ecoli_00662,0.6134660269000001,-0.329506452,-0.725432736
ecoli_00663,0.2953470351,-0.42721245100000005,-0.601036698
ecoli_00664,4.3608891403,-0.040118541,-0.9078666820000001
ecoli_00665,5.3611396522,-0.089151637,-1.120461704
ecoli_00666,1.7411433813000001,-0.45094076,0.060944861
ecoli_00667,3.4314074064,-0.25446565200000004,-0.682535006
ecoli_00668,3.4170034383,0.081208522,0.359811873
ecoli_00669,1.6350023272,-0.36300764,1.408629788
ecoli_00670,1.161929408,-0.457813974,0.355761201
ecoli_00671,1.4662866825,-0.416483586,0.672550948
ecoli_00672,4.128949836,-0.911700291,-0.31895932200000005
ecoli_00673,5.8785821206,-0.326153116,-0.7326846410000001
ecoli_00674,0.5771099605000001,-0.417527969,-1.046331867
ecoli_00675,0.7820323007000001,-0.350991349,-1.009165377
ecoli_00676,0.9520594537,-0.39319892100000003,-0.35401003000000003
ecoli_00677,0.888887634,-0.40912006900000003,-0.373594358
ecoli_00678,1.8902528443,-0.486733729,0.39292375100000004
ecoli_00679,2.6806255096,-0.540014471,0.855555061
ecoli_00680,2.9026696383,-0.341437437,-1.166108419
ecoli_00681,3.8854941316,-0.278014552,-1.438859386
ecoli_00682,1.1514428054999999,-0.554256646,0.363158562
ecoli_00683,1.0869313118,-0.5038226680000001,0.532167585
ecoli_00684,3.6483787162,-0.557847917,-0.255899825
ecoli_00685,6.5055121264,-0.462101802,-0.596571108
ecoli_00686,-0.2637578417,-0.361514938,-1.919250015
ecoli_00687,3.5875753987,-0.25580899,-2.538530252
ecoli_00688,0.29351271900000003,-0.39788874500000004,-1.006072952
ecoli_00689,0.6837893382,-0.392249092,-0.76367863
ecoli_00690,2.2030723004,-0.444479887,1.008597599
ecoli_00691,2.3054093507,-0.440878498,0.965254802
ecoli_00692,1.8724766267000001,-0.286424479,0.621100473
ecoli_00693,2.254333092,-0.08273235300000001,-0.115447355
ecoli_00694,2.0326633852,0.15455127,-0.198957176
ecoli_00695,2.8021320175,0.07042016200000001,-0.39224225500000004
ecoli_00696,1.7572269174000001,-0.172748066,1.076430359
ecoli_00697,2.203143299,-0.433783454,1.272010903
ecoli_00698,3.3353183935,-0.317963561,-0.9394336400000001
ecoli_00699,5.0738877119,-0.187636618,-1.48533976
ecoli_00700,0.3827013563,-0.426911403,-0.551637025
ecoli_00701,1.012705362,-0.374873799,-0.412280892
ecoli_00702,1.2602420212,-0.404417173,-0.675293935
ecoli_00703,5.6584247635,-0.444723462,-1.0988979190000001
ecoli_00704,0.7725324062000001,-0.428602874,-0.47497621900000003
ecoli_00705,0.5351526095,-0.37812269,-0.279271325
ecoli_00706,1.082145247,-0.449602194,-0.534918333
ecoli_00707,0.9969815941000001,-0.503153504,-0.6880940440000001
ecoli_00708,0.7781170651,-0.504442709,-0.570769391
ecoli_00709,2.4376827863,-0.505781927,-0.557011645
ecoli_00710,2.5126828483,-0.487620437,0.016721645
ecoli_00711,4.8558249946,-0.440656914,-0.201830415
ecoli_00712,0.7089942489000001,-0.37519571700000004,0.548148203
ecoli_00713,0.8843363213000001,-0.39368933300000003,0.5204507810000001
ecoli_00714,3.7942621031,-0.017957380000000002,0.355325875
ecoli_00715,3.4962920034,0.065247204,0.6123850390000001
ecoli_00716,-1.1647317868,-0.359452357,-1.708825006
ecoli_00717,-0.1412447235,-0.830568478,-1.396258055
ecoli_00718,-0.47902307190000004,-0.9610595980000001,-1.744698432
ecoli_00719,-0.47797770040000004,-0.9317755310000001,-1.43434523
ecoli_00720,-0.2593909493,-0.968537508,-1.652719368
ecoli_00721,-0.1787087184,-0.9813371310000001,-1.333291193
ecoli_00722,0.9459247402000001,-0.462809046,0.154119008
ecoli_00723,0.22601155450000002,-0.16406430800000002,-0.7452314080000001
ecoli_00724,0.5227257785,-0.428273263,-2.561681611
ecoli_00725,0.5185500963,-0.763997408,-2.06237905
ecoli_00727,0.8890923587,-0.7069345330000001,-1.056601646
ecoli_00728,-1.0187219516,-0.32058263600000003,-2.878875217
ecoli_00729,-0.4947606619,-0.846577046,-2.4890208
ecoli_00730,-2.3272898783000002,-0.45959830300000004,-2.356086521
ecoli_00731,-1.5428973412,-1.119133921,-1.8953354550000001
ecoli_00732,-0.9713725653,-1.059300256,-2.043359474
ecoli_00733,-0.9584802814000001,-0.22886420100000002,-3.084852777
ecoli_00734,0.6008141266,-0.698604067,-2.477329844
ecoli_00735,-0.5925910645,-0.39119517,-2.234057594
ecoli_00736,0.5989580079,-0.8692978560000001,-2.014367226
ecoli_00737,-0.1883928236,-0.355468852,-1.8447713060000002
ecoli_00738,0.6300762985,-0.788864768,-1.583104246
ecoli_00739,-1.3494909768,-0.15190588100000002,-2.546810775
ecoli_00740,-0.8468945567,-0.5813522750000001,-2.478114045
ecoli_00741,20.9312541915,-2.153072614,-1.728690845
ecoli_00742,18.6049416816,-1.833458404,-1.975621121
ecoli_00743,0.9351907258000001,-0.8717332860000001,0.025688922000000003
ecoli_00744,0.8394411858,-0.832016394,0.051592058
ecoli_00745,0.3896236516,-0.8793918270000001,-0.29819251900000004
ecoli_00746,0.2521036084,-0.78100001,-0.16170815500000002
ecoli_00747,0.8998161372000001,-0.942097155,-0.313869771
ecoli_00748,0.5874582771,-0.891283338,-0.351872933
ecoli_00749,8.266255013,-1.367867184,-2.3678036000000002
ecoli_00750,6.911204979,-1.12302913,-2.754827819
ecoli_00751,-1.1326223901999999,-0.9976202350000001,-2.158716124
ecoli_00752,-1.1482757179,-0.9334525690000001,-2.918434164
ecoli_00753,-0.028415870500000003,-1.367776943,-3.3129811399999998
ecoli_00754,0.022395797000000002,-1.4130985740000002,-3.46648471
ecoli_00755,-1.7953828012000002,-1.120795099,-4.352931788
ecoli_00756,-1.9496727033,-1.133876401,-4.10136533
ecoli_00757,-0.013772051,-0.709741882,-1.849822351
ecoli_00758,-0.0096863612,-0.7506745410000001,-1.846379092
ecoli_00759,13.7768443266,-1.7581264189999999,-0.061464995
ecoli_00760,14.8633751098,-1.735542686,-0.27557797300000003
ecoli_00761,-0.9443645776,-0.9005377990000001,-1.555255442
ecoli_00762,-0.4703635498,-0.9051531070000001,-1.902867182
ecoli_00763,-0.2180317081,-0.890671647,-1.356883763
ecoli_00764,-0.2953780701,-0.9525487850000001,-1.876113379
ecoli_00765,-0.3844337624,-0.8742065520000001,-1.460391267
ecoli_00766,-0.546409887,-0.974660595,-1.7101646289999999
ecoli_00767,4.8293271787,-0.223833986,-1.065187835
ecoli_00768,5.8226409021,-0.61930912,-0.6258730020000001
ecoli_00769,-0.0961830439,-0.453161741,-1.140132022
ecoli_00770,-0.1774870807,-0.45167639800000003,-1.223100766
ecoli_00771,-0.4056804717,-0.405913379,-1.470600571
ecoli_00772,0.2940536573,-0.6912261780000001,-0.979401081
ecoli_00773,1.810756836,-0.860453227,-0.871268632
ecoli_00774,1.8277034113,-0.875080285,-0.41104099800000005
ecoli_00775,0.4749967923,-0.866990239,-0.993566868
ecoli_00776,0.1895681059,-0.870113672,-1.247977285
ecoli_00777,-0.8352101269000001,-0.673721619,-1.784142256
ecoli_00778,-0.6941948238,-0.7296190680000001,-2.1231191640000002
ecoli_00779,17.681002813,-1.6861938410000001,-1.852466094
ecoli_00780,18.661181589,-1.878975825,-1.824589454
ecoli_00781,-0.7531809869,-0.623965144,-2.718554845
ecoli_00782,-0.6439066596,-0.602857631,-2.553467988
ecoli_00783,-0.5360275139,-0.619788553,-1.585005188
ecoli_00784,8.787181672500001,-0.873934305,-2.818445894
ecoli_00785,-0.43503154520000004,-0.8099119770000001,-2.3474171950000002
ecoli_00786,-0.1412594385,-0.7988871120000001,-2.617304654
ecoli_00787,1.6243551469000002,-0.640705841,-0.37529731400000005
ecoli_00788,1.548132994,-0.68451218,-0.827262813
ecoli_00789,-1.5443841543999999,-0.7351243470000001,-2.336203909
ecoli_00790,-1.3342299154,-0.748227484,-2.043443269
ecoli_00791,1.8428530972,-0.773382533,-0.5107207930000001
ecoli_00792,6.1490496498,-0.932560217,-0.090314136
ecoli_00793,-1.2487513989,-0.7014007320000001,-2.083169815
ecoli_00794,-1.0069266675,-0.651219827,-2.059104927
ecoli_00795,1.3903933641,-0.733972559,-0.532344349
ecoli_00796,0.7799660222,-0.620611539,-0.5896084070000001
ecoli_00797,2.4461048667,-1.266129456,-0.195639844
ecoli_00798,2.7928036444,-0.350882532,0.40053462500000003
ecoli_00799,3.5960726831,-1.84947893,-0.25381048700000003
ecoli_00800,1.8053592074,-1.212460708,-0.321272365
ecoli_00818,0.0904647433,-0.36913316900000004,1.042546778
ecoli_00819,0.2817575986,-0.43140754000000003,0.7837643780000001
ecoli_00820,3.4883304327,-0.6108619550000001,-0.264976623
ecoli_00821,3.2894458576,-0.479471609,-0.434472827
ecoli_00822,-0.0301243346,-0.47064091500000005,0.8228674640000001
ecoli_00823,0.1442629215,-0.48730954800000004,0.465593478
ecoli_00824,0.3169572464,-0.504541804,1.046549493
ecoli_00825,0.5178550151,-0.5076367540000001,1.001221152
ecoli_00826,1.4768638375,-0.550100842,0.690390091
ecoli_00827,1.2748862307,-0.6373314050000001,0.8990151590000001
ecoli_00828,-0.7536298459,-0.473158259,-0.269476645
ecoli_00829,-0.4164664469,-0.42645444800000004,-0.153284591
ecoli_00830,0.1742200415,-0.41808168900000003,0.79917169
ecoli_00831,0.1200970011,-0.334242449,0.9461921980000001
ecoli_00832,0.716968426,0.34939167800000004,-2.810098716
ecoli_00833,1.7996380383,0.519417178,-2.9527192710000003
ecoli_00834,0.0724910918,-0.485554256,0.604460273
ecoli_00835,-0.3251654956,-0.360020973,0.54301992
ecoli_00836,0.9731785988,-0.5143138700000001,-0.129779702
ecoli_00837,1.1059899684,-0.593609637,-0.048651118
ecoli_00838,3.6300386436,-0.6581930260000001,1.373235531
ecoli_00839,0.8669503261,-0.449162096,1.235958437
ecoli_00840,1.063074109,-0.55335194,1.318546495
ecoli_00841,1.3707346865,-0.6147100510000001,1.4431363510000002
ecoli_00842,-0.3406832725,-0.413300108,-0.206187966
ecoli_00843,0.3672084836,-0.451285506,-0.382256647
ecoli_00844,-0.1123148337,-0.341483713,-0.86045773
ecoli_00845,-0.31591785440000003,-0.370973207,-1.041735839
