,A,Fnr,NarL
opex__naocl_amp__3,-0.7697773870000001,-0.21893380140000002,-0.1240622452
opex__naocl_kan__1,-0.079253511,-0.16718556510000002,-0.0397945673
opex__naocl_kan__2,-0.042719094400000004,-0.0667269998,-0.125197956
opex__naocl_kan__3,0.6613400749,-0.4111659637,0.0010305237
opex__naocl_nor__1,0.1845338279,-0.31117580580000004,-0.1249543537
opex__naocl_nor__2,-0.1317200973,-0.3408750725,-0.0325094459
opex__naocl_nor__3,-0.8482474822,-0.2263890443,-0.1724386933
opex__naocl_rif__1,0.8434007301,-1.9176765598,0.7657547371000001
opex__naocl_rif__2,0.448416042,-2.0005578852,0.7910535291
opex__naocl_rif__3,0.6417370561,-1.6690285604000001,0.7370861622
phage_lysogen__wt_ctrl__1,-2.6154338077,0.3179345689,0.1253235786
phage_lysogen__wt_ctrl__2,-0.8000371823,0.18223048190000002,-0.0846423338
phage_lysogen__wt_ctrl__3,3.4154709901,-0.5001650508000001,-0.0406812448
phage_lysogen__O104_H4__1,-2.0394674689,0.5251016409,0.35971976240000003
phage_lysogen__O104_H4__2,2.2443164244,0.1786556813,0.46663715100000003
phage_lysogen__O104_H4__3,8.3577082798,-0.6112737865,0.5980069538
phage_lysogen__O157_H7_PA8__1,-2.2066235443,0.5262288232,0.4190158688
phage_lysogen__O157_H7_PA8__2,4.2919148104,-0.2727957778,0.49050310150000004
phage_lysogen__O157_H7_PA8__3,9.2045012212,-0.6946207608,0.9324703254000001
phage_resist__ygbE_oe__1,17.2573030724,-0.119554107,1.6004875978
phage_resist__wt__1,-1.2795899563,-0.3170220687,-1.2078155316
phage_resist__wt__2,-1.4232413845,0.4426468001,0.1478193939
phage_resist__wt__3,1.2757724381,-0.005799319900000001,0.5778896560000001
phage_resist__wt__4,1.4270589026,-0.1198254115,0.48210648170000003
phage_resist__ygbE_oe__2,-2.5755468835,0.4505488275,0.32981440300000003
phage_resist__ygbE_oe__3,-0.6912970285000001,0.2816095837,0.2835378013
phage_resist__ygbE_oe__4,0.4064974463,0.2166968225,0.6685160269
phage_resist__yahA_oe__1,-5.3685468449,1.4108055474,1.2042529344
phage_resist__yahA_oe__2,-5.0806690251,1.4817713212,1.1740473575
phage_resist__yahA_oe__3,-5.2336864322,1.4869945274,1.2045164714
phage_resist__yrfF_ko__1,0.9078598748000001,0.3310877378,0.6950498322
phage_resist__yrfF_ko__2,0.5793000514000001,0.3901382749,0.6422432227
phage_resist__yrfF_ko__3,1.183590175,0.0408617343,0.7213649933
pollution__wt_ctrl__1,-0.1594057912,-0.0814799261,-0.22207445720000002
pollution__wt_ctrl__2,0.2435520864,-0.2479318523,0.11951122400000001
pollution__wt_ctrl__3,-0.0841462952,0.3294117784,0.1025632332
pollution__wt_urban__1,-0.6993731702,0.47526292600000003,-0.2897964329
pollution__wt_urban__2,-0.6655073348,0.399529935,-0.38930924710000003
pollution__wt_urban__3,-0.8918879704,0.4636494588,-0.4750198538
pollution__wt_diesel__1,-2.5445388355,0.4731850638,-0.060869944100000004
pollution__wt_diesel__2,0.34172387870000004,0.10933264640000001,0.219839851
pollution__wt_diesel__3,-0.9490958018000001,-0.3342927867,0.1249547648
pollution__evo_diesel__1,-2.5819309337,0.12056433700000001,-0.5165319329
pollution__evo_diesel__2,-2.197874948,0.29229301500000004,-0.2281622478
pollution__evo_diesel__3,-3.3768160536,0.23799157110000002,-0.7624830522
ppGpp__wt_relAtrunc_00m__1,-0.18494123780000002,-0.0411554648,-0.1924147068
ppGpp__wt_relAtrunc_00m__2,-0.2410360112,-0.2025695905,0.0671026978
ppGpp__mut_delrelA_10m__1,0.13708140130000002,0.5362358304,0.9901104417000001
ppGpp__mut_delrelA_05m__1,-0.0421153729,0.4017882678,0.5738845173
ppGpp__mut_delrelA_10m__2,0.0491447174,0.3807298423,0.9514955949
ppGpp__mut_delrelA_10m__3,-0.0438059333,0.5917958579,1.1686499769
ppGpp__mut_delrelA_00m__1,-0.2284258667,0.5170737542,0.6307025854
ppGpp__mut_delrelA_00m__2,0.1138435982,0.3270566549,0.4239319917
ppGpp__mut_delrelA_05m__2,-0.050355277100000005,0.29859400950000003,0.5241369097
ppGpp__mut_delrelA_05m__3,-0.068239374,0.4231736048,0.7045524360000001
ppGpp__mut_delrelA_00m__3,-0.2421280205,0.46268946920000004,0.5315418983
ppGpp__wt_delrelA_10m__1,0.31453166200000005,0.1092882143,1.6931631819000001
ppGpp__wt_delrelA_05m__1,0.060437737400000004,-0.1709551273,0.8817612938
ppGpp__wt_delrelA_05m__2,0.1398372614,-0.1236654839,0.8665839936
ppGpp__wt_delrelA_10m__2,0.4950642335,0.2443210787,1.6733409549
ppGpp__wt_delrelA_10m__3,0.3999969096,0.2046474319,1.7355360369000001
ppGpp__wt_delrelA_00m__1,0.019268126700000002,0.0131317333,-0.0605163211
ppGpp__wt_delrelA_00m__2,0.1457150972,0.0016198894000000001,0.0505840361
ppGpp__wt_delrelA_05m__3,-0.15800801720000002,-0.068830864,0.8196507850000001
ppGpp__wt_delrelA_00m__3,-0.1649832239,-0.014751622800000001,0.009932285
ppGpp__mut_relAtrunc_10m__1,-0.0919983791,0.2993968877,0.3551519179
ppGpp__mut_relAtrunc_05m__1,-0.465071671,0.2372887783,0.2717580786
ppGpp__mut_relAtrunc_05m__2,-0.1964533205,0.2941459511,0.4722876371
ppGpp__wt_relAtrunc_10m__1,-0.37255747850000004,-0.2101261882,-0.2883396092
ppGpp__wt_relAtrunc_10m__2,0.0794671913,-0.1270523133,-0.2178965834
ppGpp__wt_relAtrunc_10m__3,-0.2393356327,-0.0790129266,-0.27739284940000003
ppGpp__mut_relAtrunc_00m__1,-0.0241693379,0.5584079094000001,0.5559413535000001
ppGpp__wt_relAtrunc_00m__3,-0.1925414259,0.0044322814,0.1662981304
ppGpp__wt_relAtrunc_05m__1,-0.1789171634,-0.1535203644,-0.207634334
ppGpp__wt_relAtrunc_05m__2,-0.4027544272,-0.1989277479,-0.35920091730000003
ppGpp__wt_relAtrunc_05m__3,-0.2013338416,-0.11060810300000001,-0.2164583904
ppGpp__mut_relAtrunc_00m__2,-0.2535702453,0.1314688236,0.341689538
ppGpp__mut_relAtrunc_00m__3,-0.3537862851,0.1838631336,0.41433005580000004
ppGpp__mut_relAtrunc_10m__2,-0.6501574449,0.1477637272,0.1643844771
ppGpp__mut_relAtrunc_05m__3,0.0552959825,0.3884039694,0.3985071779
ppGpp__mut_relAtrunc_10m__3,0.0947677846,0.3191821125,0.35461388920000003
pressure__high_pressure__1,-1.7636104705000002,0.7734956825,-0.9388010775000001
pressure__high_pressure__2,-2.0479544628,0.7219430089000001,-0.6745487105
pressure__low_pressure__1,-0.0831639882,0.1790881402,-0.020260472800000002
pressure__low_pressure__2,0.0831639882,-0.1790881402,0.020260472800000002
quantum_dots__ctrl__1,-0.3519869054,0.12426001610000001,-0.10862044400000001
quantum_dots__ctrl__2,0.3519869054,-0.12426001610000001,0.10862044400000001
quantum_dots__cdte_light__1,1.7084623118,0.6018622403,-0.20038221420000002
quantum_dots__cdte_light__2,2.048081033,0.6799802673,0.1431525804
quantum_dots__cdte_dark__1,3.022803872,0.3707996442,-0.24373348350000001
quantum_dots__cdte_dark__2,3.1082490392,0.46834393950000003,-0.16452277310000002
quantum_dots__cdse_light__1,1.6627779865,0.1720929292,-0.2856081164
quantum_dots__cdse_light__2,2.8301399098,0.11808093680000001,-0.0238121763
quantum_dots__cdse_dark__1,4.3359708346,0.3892559581,0.0673951557
quantum_dots__cdse_dark__2,4.6524729646,0.2630490143,0.2663090582
raman__wt__1,-0.13543210860000002,0.1685579585,0.056704150800000006
raman__del_cyaA__1,2.2580361433,0.6340361556,1.479586695
raman__del_cyaA_01mM__1,1.9828568546,0.5859364184,1.639253818
raman__del_cyaA_05mM__1,5.1107096311,0.1388133504,1.3770820739
raman__del_cyaA_1mM__1,2.7544220414,0.1720571806,0.7792600630000001
raman__wt__2,-0.1732719807,0.17014523580000002,-0.0445686966
raman__del_cyaA__2,1.8079770246,0.4002211491,1.4481519999999999
raman__del_cyaA_01mM__2,1.3771655168999999,0.6187439533,1.4373939677
raman__del_cyaA_05mM__2,8.5899916853,-0.0231897728,2.4694155805999998
raman__del_cyaA_1mM__2,4.8893847255,0.1774231919,0.5968325534000001
raman__wt__3,0.3087040893,-0.3387031943,-0.0121354542
raman__del_cyaA__3,1.3014727623,0.6168372836,1.5365692734
raman__del_cyaA_01mM__3,1.8337486228,0.47221863690000004,1.1944590751
raman__del_cyaA_05mM__3,1.5183717895000002,0.1866437766,0.8287414566
raman__del_cyaA_1mM__3,1.6311855707,0.5095188969000001,0.5234341099
rand_barrel__mut_nanE__1,-0.17094424760000002,0.1745111691,0.0122861384
rand_barrel__mut_nanE__2,-0.6375978232,0.1781953679,-0.0858173234
rand_barrel__mut_nanE__3,4.2703006935,0.6569750524,-0.29398723920000003
rand_barrel__mut_pdxJ_1__1,-0.601134456,0.1787996128,-0.11454335530000001
rand_barrel__mut_pdxJ_1__2,-0.8405485617,0.11778360900000001,0.2151462495
rand_barrel__mut_pdxJ_1__3,4.4821817582,0.654130041,-0.0620120392
rand_barrel__mut_pdxJ_2__1,-0.598998405,0.13318347290000002,-0.0270007778
rand_barrel__mut_pdxJ_2__2,-1.634241662,0.0482401603,0.0481567592
rand_barrel__mut_pdxJ_3__1,-0.7032276093000001,0.1520617836,0.082140617
rand_barrel__mut_pdxJ_3__2,0.1379703776,0.022923051700000002,0.20203678830000002
rand_barrel__del_serB__1,-0.19420609090000002,-0.012503975300000001,-0.025006627
rand_barrel__del_serB__2,0.19420609090000002,0.012503975300000001,0.025006627
rockhopper__CV104_pHDB3__1,-5.0863718539,-0.5360698087,-2.1238755546
rockhopper__CV104_pHDB3__2,-4.8444844577,-0.1752285714,-1.9248298331
rockhopper__CV104_pHDB3__3,-4.8986740787,0.0422851349,-1.6931748922
rockhopper__CV104_pLCV1__1,-4.7689622536,-0.1848959024,-2.0237864724
rockhopper__CV104_pLCV1__2,-4.589217753,-0.11445331630000001,-1.9135664945
rockhopper__CV104_pLCV1__3,-5.1097014655,0.109365481,-1.8198528319
rockhopper__wt_lb__1,-4.7764380999,0.07952887700000001,-1.2003054988
rockhopper__wt_lb__2,-4.4791869604,-0.1709218388,-0.8426649982000001
rockhopper__wt_lb__3,-4.8746761391,0.1546433043,-1.1818286916
rockhopper__wt_lb_aMG__1,-4.4789885411,0.24525902700000002,-0.2348409917
rockhopper__wt_lb_aMG__2,-3.7172809068,-0.0468967645,-0.6748495210000001
rockhopper__wt_lb_aMG__3,-5.2963911847,0.2451304448,-0.78678222
rockhopper__del_sgrR_lb_aMG__1,-4.5330440381,0.3046829473,-0.1825263235
rockhopper__del_sgrR_lb_aMG__2,-5.4125311244,0.5800346571,-0.0445204394
rockhopper__del_sgrR_lb_aMG__3,-4.9765982078,0.41055047240000003,-0.3660800893
rockhopper__del_sgrS_glyc_aMG__1,-4.6806183183000005,0.3495013483,-0.7796313167000001
rockhopper__del_sgrS_glyc_aMG__2,-4.4197293771,0.2135503367,-0.6203881761000001
rockhopper__del_sgrS_glyc_aMG__3,-4.2545517904,0.27022110390000004,-1.1406679103
rockhopper__del_sgrS_glyc__1,-3.5214134098,-0.5960188213000001,-2.095595951
rockhopper__del_sgrS_glyc__2,-5.1719866462,-0.5153006611000001,-1.7255578059
rockhopper__del_sgrS_glyc__3,-5.63140529,-0.7494009207,-2.0588338165
rockhopper__wt_lb_aMG__4,-5.4787750851,0.9373966127000001,-0.2600976211
rockhopper__wt_lb_aMG__5,-5.2492260438,0.524749906,-0.3351713465
rockhopper__wt_lb_aMG__6,-5.0831283431,0.5390292830000001,-0.3279873786
rockhopper__wt_glyc_aMG__1,-5.377718127,0.1927103994,-0.9964165641
rockhopper__wt_glyc_aMG__2,-5.3999338722,-0.2721809743,-1.5132070228
rockhopper__wt_glyc_aMG__3,-5.4726949919,0.0942445324,-1.2810773083
rockhopper__wt_glyc__1,-5.0258456068,-0.5028454892,-1.716588631
rockhopper__wt_glyc__2,-4.2348438706,-0.7619765309000001,-2.217729829
rockhopper__wt_glyc__3,-4.1892210214,-0.7772664028,-2.1868854681
rockhopper__CV108_glyc_aMG__1,-2.1195400246,-0.1627574406,0.438458194
rockhopper__CV108_glyc_aMG__2,0.1905238488,0.1195934634,0.7679634367
rockhopper__CV108_glyc_aMG__3,-1.7623335338000001,0.585866443,1.2636967111000001
rockhopper__wt_glyc__4,-0.9523402042,-0.2748920794,-0.1698607039
rockhopper__wt_glyc__5,-3.9087454004,-0.023622468400000003,-0.3732044211
rockhopper__wt_glyc__6,2.9782574926,-0.0868330756,0.5221025507
rockhopper__wt_glyc_aMG__4,0.11141258250000001,0.8093858327,1.4006188512
rockhopper__wt_glyc_aMG__5,-0.6351351873000001,0.6000033542000001,1.1904970975
rockhopper__wt_glyc_aMG__6,-0.618805967,0.9300053628,1.3947751706
rockhopper__wt_glyc__7,2.9076215604,0.3147084383,1.4861170212
rockhopper__wt_glyc__8,2.2010626468,0.8163029064,1.6957112561
rockhopper__wt_glyc__9,3.0922481425,0.4865455977,1.6054620824999999
rockhopper__wt_glyc__10,3.1405253435000002,-0.19694005890000002,0.5192033906
rockhopper__wt_glyc__11,2.0786153583,0.5357216237,0.3483575336
rockhopper__wt_glyc__12,1.9126655592000001,0.471097539,0.4873152184
rpoD__wt__1,0.3313024786,-0.2306984564,-0.0267978704
rpoD__wt__2,0.5443313683000001,0.27096734170000003,0.2364860393
rpoD__rpoD_mut__1,2.3964901365,0.11141910790000001,-0.0133665929
rpoD__rpoD_mut__2,-5.4943343575,0.8818179069000001,-0.2734320665
rpoD__rpoD_mut__3,1.0935316752,0.17360545200000002,-0.4882434739
rpoD__wt__3,-0.8756338469,-0.0402688853,-0.2096881689
rpoN_peptide__ctrl__1,-0.041598190300000004,0.07876370120000001,0.0023518207
rpoN_peptide__ctrl__2,0.3641269601,0.0458313293,0.0699067466
rpoN_peptide__ctrl__3,-0.3225287697,-0.1245950304,-0.0722585673
rpoN_peptide__nminus__1,0.3004041512,0.07101942430000001,0.0024208119
rpoN_peptide__nminus__2,-0.0070309939,0.029034705900000003,0.083799629
rpoN_peptide__nminus__3,-0.1523205212,-0.07063298700000001,-0.0762617828
rpoN_peptide__nplus__1,-5.4127837328,-0.4390160696,-0.8993829435
rpoN_peptide__nplus__2,-5.2890070243,-0.5132100212,-0.8739742540000001
rpoN_peptide__nplus__3,-5.4191749248,-0.5274770167,-0.9014032147000001
rpoN_peptide__s54_wt__1,0.7533668950000001,-0.0473843372,0.3173716744
rpoN_peptide__s54_wt__2,1.222649536,-0.0589448946,0.16772660120000002
rpoN_peptide__s54_wt__3,0.4417907997,-0.1527826934,0.4003626234
rsd__wt_ee__1,-2.1734831814,-0.1087062049,-0.4025870657
rsd__wt_ee__2,2.1734831814,0.1087062049,0.4025870657
rsd__del_rsd_ee__1,-0.0446222934,-0.0279470508,0.0925693751
rsd__del_rsd_ee__2,1.1902063945,-0.0884184305,0.19458633690000002
rsd__del_ssrS_ee__1,-1.0759313302,0.523433386,-0.1438711512
rsd__del_ssrS_ee__2,2.193777321,0.3201135047,0.7490306755
rsd__del_rsd_ssrS_ee__1,-4.5316358358,0.2712930537,0.074671387
rsd__del_rsd_ssrS_ee__2,-6.4193903831,0.6900611251000001,0.0628747348
rsd__del_rpoS_ee__1,-2.6256644889,0.7065502985000001,0.7513948821
rsd__del_rpoS_ee__2,-2.4118516721,0.6768054222000001,0.3131183033
rsd__wt_me__1,-0.7165425277,-0.1630534231,0.3595359897
rsd__wt_me__2,-0.6708134127000001,-0.11977652670000001,0.3169229059
rsd__del_rpoS_me__1,-1.2813437427,0.1754536481,0.4681281316
rsd__del_rpoS_me__2,-1.3468393065,0.2047409573,0.6968841331000001
rsd__wt_ts__1,-2.9357356375,0.6816640879,-1.4545875465
rsd__wt_ts__2,-2.6351953728,0.8185960482,-1.5284104128
rsd__del_rsd_ssrS_ts__1,-0.8968537676,0.7219122925,0.0659154057
rsd__del_rsd_ssrS_ts__2,-1.5697885939,0.7857176267,0.0430623392
rsd__del_rpoS_ts__1,-7.0212457055,1.6269512069,-0.2841817847
rsd__del_rpoS_ts__2,-6.7172735629,1.7264439833,-0.33706655680000003
rsd__wt_s__1,-7.6618835776,1.3975523745,-1.6854997535
rsd__wt_s__2,-7.723969048,1.3710309417,-1.7868715421
rsd__del_rsd_s__1,-7.466117851,1.4797326518,-1.491642471
rsd__del_rsd_s__2,-7.0862234906,1.3890769,-1.3636360714
rsd__del_rsd_ssrS_s__1,-6.6367433486,1.9067585004,-1.1860137782
rsd__del_rsd_ssrS_s__2,-6.0152099172,1.8625522063000002,-0.9215139918
rsd__del_rsd_ls__1,-7.1197366428,1.2300910035000001,-1.4481110331
rsd__del_rsd_ls__2,-6.4429276093,1.064799884,-1.0289320185
rsd__del_ssrS_ls__1,-7.3706387035,1.4783430668,-1.6622604147
rsd__del_ssrS_ls__2,-7.7880063388,1.1249858676,-2.0043529381
rsd__del_rsd_ssrS_ls__1,-5.5260088361,1.7596019351,-0.2504223511
rsd__del_rsd_ssrS_ls__2,-5.9583704397,1.6288132779,-0.8332494568000001
rsd__del_rpoS_ls__1,-8.1921610016,0.9203576051000001,-1.3542276922
rsd__del_rpoS_ls__2,-4.927284317,1.2506586523,-0.5478662345
sdsR_ryeA__wt_3h__1,-0.6346456589,0.0336110383,-0.1026337939
sdsR_ryeA__wt_8h__1,1.7444258552,0.9670152922,-0.8739951331
sdsR_ryeA__wt_3h__2,0.6346456589,-0.0336110383,0.1026337939
sdsR_ryeA__wt_8h__2,0.9171863819,0.9802278685,-0.8475719968000001
starve_series__t00_growth1__1,-0.6403753936000001,-0.0940147947,0.0693966778
starve_series__t00_growth1__2,0.9025888996,-0.0729560592,0.0880318004
starve_series__t00_growth1__3,-0.2348824063,-0.0934380196,0.10330399870000001
starve_series__t00_growth1__4,-0.0273310997,0.2604088735,-0.2607324769
starve_series__t01_starve__1,4.6793577234,0.0908191643,-0.019136991500000002
starve_series__t01_starve__2,5.2993205234000005,-0.122104848,-0.0043045206
starve_series__t02_starve__1,0.5978326717,-0.3236320149,0.0793427185
starve_series__t02_starve__2,0.6521224361,-0.4089767167,0.0416665065
starve_series__t03_starve__1,-0.6391806901,-0.0539025833,-0.0723243017
starve_series__t03_starve__2,-0.6258633325,-0.0313921183,0.20564480240000002
starve_series__t04_starve__1,-1.0570375197,-0.0674881938,-0.0801889761
starve_series__t04_starve__2,-0.7824693216,-0.085607108,-0.0701353734
starve_series__t05_starve__1,-0.5503335172,0.0586922297,-0.5657531824
starve_series__t05_starve__2,-0.5100564096,0.0521020172,-0.4041308791
starve_series__t06_starve__1,-0.3607470454,0.2418407138,-0.6865694608
starve_series__t06_starve__2,-0.2223988311,0.40923488700000005,-0.8513258193000001
starve_series__t07_starve__1,-0.2629242321,0.3762321885,-1.1299654424
starve_series__t07_starve__2,-0.17503832,0.3555008103,-0.933115918
starve_series__t08_starve__1,-0.3882797162,0.5810940072,-1.1135289598
starve_series__t08_starve__2,-0.4544951776,0.4565764128,-1.2365579244
starve_series__t09_starve__1,-0.3109396117,0.589817838,-1.444793609
starve_series__t09_starve__2,-0.2559536095,0.42368360180000003,-1.390350706
starve_series__t10_starve__1,-0.9795571964,0.5569795390000001,-1.2959562043
starve_series__t10_starve__2,-0.7653011529,0.5860481001,-1.0968500784
starve_series__t11_starve__1,-0.5945392482,0.5071308149,-1.3179181148999999
starve_series__t11_starve__2,-0.4089559401,0.5016930772,-1.4098723728
starve_series__t12_starve__1,-0.6777643534000001,0.3262912441,-1.7727425041
starve_series__t12_starve__2,-0.835516727,0.31208012690000003,-1.6511647124
starve_series__t14_starve__1,-0.3970663158,0.3098140365,-1.8502298159000001
starve_series__t14_starve__2,-0.49702728570000004,0.23363915670000002,-1.5555662549
starve_series__t16_starve__1,-0.5444963909,0.3060914771,-2.421451442
starve_series__t16_starve__2,-0.3102950592,0.31465924160000003,-2.0131551563
starve_series__t17_starve__1,-0.6061532978,0.1192327809,-2.3191200787
starve_series__t17_starve__2,-0.0603949337,0.2439947486,-2.3228855138
starve_series__t18_starve__1,-0.0747370067,0.2904534649,-2.5769766365
starve_series__t18_starve__2,0.1983433966,0.1328829768,-2.5369478757
starve_series__t20_starve__1,0.9597839538,0.1476855704,-1.1726450708
starve_series__t20_starve__2,1.3029484047,0.2423709028,-1.0831762795
starve_series__t21_growth2__1,0.8414484291000001,-0.1110286986,-0.8144050294
starve_series__t21_growth2__2,0.32988102950000003,-0.015926561500000002,-1.0897901540000001
starve_series__t22_growth2__1,2.2053742325,0.315685362,-0.5725629139
starve_series__t22_growth2__2,2.4115908912,0.0477216236,-0.5047180018
starve_series__t23_growth2__1,3.4181971925,0.1446413353,-0.21313696140000002
starve_series__t23_growth2__2,2.9418940581,0.1319367871,-0.4467852444
starve_series__t25_growth2__1,0.1087717324,0.0744684617,-0.3449885934
starve_series__t25_growth2__2,0.6619196828,0.1283015763,-0.6096909623
starve_series__t26_growth2__1,1.0367993446,-0.013387759800000001,-0.4181768822
starve_series__t26_growth2__2,1.6061583629,-0.2235972326,-0.4815123309
starve_series__t27_growth2__1,2.5912056304,-0.33215467790000003,-0.439851276
starve_series__t27_growth2__2,2.6121931994,-0.34324592330000003,-0.4162674541
starve_series__t28_growth2__1,2.5806551714,-0.2677031971,-0.16152440610000002
starve_series__t28_growth2__2,2.6725565145,-0.1610063598,-0.1204208108
time_course__lb_4hr__1,0.2509046008,0.016506649300000002,0.1486151753
time_course__lb_4hr__2,0.0258339549,0.0143873127,-0.0551325043
time_course__lb_4hr__3,-0.2767385557,-0.030893961900000003,-0.0934826711
time_course__lb_8hr__1,-2.1940789003,0.9975450628,-0.672599147
time_course__lb_8hr__2,-2.3706549305999998,0.9630259824,-0.5906992257
time_course__lb_8hr__3,-1.8808382129,0.8600162935000001,-0.3527216748
time_course__lb_24hr__1,-5.8325206258,1.7515674252,-0.5150341642
time_course__lb_24hr__2,-5.3303050125,1.6815378387000002,-0.3313643921
time_course__lb_24hr__3,-5.5564814964,1.732005895,-0.6088982108000001
time_course__lb_72hr__1,-5.5737466682,1.7692140925,-0.2751987074
time_course__lb_72hr__2,-6.334940695,1.8226771264,-0.0606281133
time_course__lb_72hr__3,-6.6939241429,1.8851821976,-0.1204160855
time_course__lb_144hr__1,-8.0150727946,1.9998875114999999,-0.48506849500000004
time_course__lb_144hr__2,-7.2507345154,1.7638316107,-0.5949215696
time_course__lb_144hr__3,-6.6998049433,1.6762232269,-0.5427886443000001
time_course__lb_192hr__1,-6.5546256119,1.4995673533,-0.2764711031
time_course__lb_192hr__2,-7.3199708332,1.7732313111,-0.1406920177
time_course__lb_192hr__3,-6.2681202863,1.5139675299,-0.1710448423
triclosan__wt__1,-0.062094902800000004,-0.1493383958,-0.3126609598
triclosan__wt__2,-0.515680715,0.2514836118,-0.3102798345
triclosan__wt__3,0.5777756178,-0.10214521600000001,0.6229407942
triclosan__evo_amx_tcs__1,2.8775443084,-0.8570213898,0.6427794272
triclosan__evo_amx_tcs__2,1.7148257427,-0.953865673,1.3352452116
triclosan__evo_amx_tcs__3,0.2652880556,-0.3690855927,0.8051992088000001
triclosan__evo_chl_tcs__1,0.9048596005,-0.1095774129,-0.06535140960000001
triclosan__evo_chl_tcs__2,7.643664628,0.0461727258,0.4141842249
triclosan__evo_chl_tcs__3,7.5922748607,0.30400400380000003,0.4079286177
triclosan__evo_tet_tcs__1,0.6506257587000001,0.0976596165,0.39324451260000004
triclosan__evo_tet_tcs__2,5.977348608,0.026217808000000002,0.6014031905
truHMM__48C_15m__1,-0.059286614,0.44776296200000004,0.0285947717
truHMM__48C_15m__2,0.1650405344,0.5225921363,0.1019001684
truHMM__48C_15m__3,-0.3796941435,0.07468775180000001,-0.2899431134
truHMM__48C_30m__1,1.722619579,-1.368121549,-0.502409151
truHMM__48C_30m__2,1.3064545411,-1.3692575224999999,-0.4881409097
truHMM__48C_60m__1,1.5622101401,-1.0655740649,-0.6031753716
truHMM__48C_60m__2,1.5348635995,-1.2220723641,-0.6064619718
truHMM__phos_0h__1,-0.0198813598,-0.0187283733,-0.123546917
truHMM__phos_0h__2,0.0198813598,0.0187283733,0.123546917
truHMM__phos_2h__1,4.8163977658,-0.062006198000000005,0.4434400509
truHMM__phos_2h__2,4.6897593444,0.0546371406,0.5074638392
truHMM__phos_4h__1,5.4936190627,0.588655707,0.4672151162
truHMM__phos_4h__2,5.3195478229,0.6322269285000001,0.45149671690000004
truHMM__phos_4h__3,4.8417293827000005,0.16482961540000002,-0.0979546597
control__wt_glc__1,-0.3354843039,-0.052632,0.0046058085
control__wt_glc__2,0.3354843039,0.052632,-0.0046058085
fur__wt_dpd__1,2.5104949619,-0.22332754900000001,0.7958407655
fur__wt_dpd__2,2.6856501567,-0.207263208,0.7809120795000001
fur__wt_fe__1,2.2566711109,-0.5591243690000001,0.0860204375
fur__wt_fe__2,2.3784386247000002,-0.518033721,0.1956717155
fur__delfur_dpd__1,1.5489492175000001,-0.358693874,0.6368233545
fur__delfur_dpd__2,1.3053792399,-0.349967695,0.6053562415
fur__delfur_fe2__1,0.6507981523,-0.27282969900000004,0.22929593850000002
fur__delfur_fe2__2,0.1503817161,-0.26540585,0.3102063565
acid__wt_ph5__1,5.4603240665,-0.524846931,0.7226422635
acid__wt_ph5__2,5.3345468663,-0.539491976,0.6039874685000001
acid__delgadx_ph5__1,6.557014298,-0.480809823,0.7064404205
acid__delgadw_ph5__1,5.7369503384,-0.5694477410000001,0.6671839155
acid__delgadw_ph5__2,5.5995513645,-0.545782447,0.6889960855
acid__delgade_ph5__1,5.1222808456,-0.49659595500000003,0.4548568885
acid__delgade_ph5__2,5.0025631923,-0.5235996460000001,0.44526442450000003
oxidative__wt_pq__1,2.7272742089,-0.277983604,1.1253454755
oxidative__wt_pq__2,2.3768858241,-0.403604734,1.2190429045
oxidative__deloxyr_pq__1,2.2547007236,-0.117314808,1.0256380375
oxidative__deloxyr_pq__2,2.1950351941,-0.052995724,1.1128686855
oxidative__delsoxr_pq__1,2.6598121579000003,-0.46957113400000006,0.8344043915
oxidative__delsoxr_pq__2,2.9237290458,-0.475574296,0.8354505565
oxidative__delsoxs_pq__1,3.3454436960000002,-0.138763319,1.2055026185
oxidative__delsoxs_pq__2,3.2405716247,-0.142115652,1.1488311055
nac_ntrc__wt_csn__1,2.5343015708000003,-0.158711963,-0.0734486025
nac_ntrc__wt_csn__2,2.3201129296,-0.20401648900000002,-0.1056086415
nac_ntrc__wt_cytd__1,0.8939498923,-0.22330206500000002,0.0931236545
nac_ntrc__wt_cytd__2,0.9542902906,-0.148782092,0.11562003450000001
nac_ntrc__wt_gln__1,2.6141079541,-0.133928986,0.3107882125
nac_ntrc__wt_gln__2,2.8689447575,-0.07252378100000001,0.4495536755
nac_ntrc__bw_delnac_csn__1,3.4389462304,-0.17298681200000002,0.24024664550000002
nac_ntrc__bw_delnac_csn__2,3.9279149891,-0.207335707,0.1500497735
nac_ntrc__bw_delnac_cytd__1,1.363920839,-0.39908493100000003,0.4465692275
nac_ntrc__bw_delnac_cytd__2,1.5523094471,-0.458070531,0.46664448950000004
nac_ntrc__bw_delnac_gln__1,1.6799100922,-0.387752121,0.6344954095
nac_ntrc__bw_delnac_gln__2,1.3183209206,-0.318289392,0.6517965395
nac_ntrc__bw_delnac_nh4__1,0.20115324950000002,-0.40746298400000003,0.0492521515
nac_ntrc__bw_delnac_nh4__2,0.2259431211,-0.431925496,0.0915861905
misc__wt_no_te__1,1.2600819079,-0.574722853,0.8055963485000001
misc__wt_no_te__2,1.0296284386,-0.434576408,0.7341074955
misc__bw_delcbl__1,0.19200224070000002,-0.544797561,0.0352814555
