,A,LeuO
ecoli_00440,-1.638604487,1.465810679
ecoli_00441,-0.6085891488,-0.042415546000000005
ecoli_00442,-0.2130072566,0.23353871
ecoli_00443,0.058271884,-0.219874116
ecoli_00444,0.23197694840000002,-0.29730807200000003
ecoli_00445,-1.3994640883,0.15867936200000002
ecoli_00446,-2.6833387582,0.327067416
ecoli_00447,1.0573410825,0.29526614
ecoli_00448,1.3451359465000001,0.558073952
ecoli_00449,1.5129836885999999,1.164117729
ecoli_00450,1.1897875533,0.954345148
ecoli_00451,0.6372962515,0.6315581250000001
ecoli_00452,0.8349958151,0.6206084110000001
ecoli_00453,1.125078431,1.272733647
ecoli_00454,1.3527847188,0.54345129
ecoli_00455,0.2904361125,0.445388169
ecoli_00456,0.5676661492,0.059469535000000004
ecoli_00457,0.0897305043,0.738246552
ecoli_00458,0.49899394100000005,0.720142092
ecoli_00459,0.0687392137,0.7906265090000001
ecoli_00460,0.2715336936,0.904910752
ecoli_00461,-12.8018378736,-0.019188587
ecoli_00462,-11.6343013656,-0.493090825
ecoli_00463,-16.1863949458,0.127446206
ecoli_00464,-16.3943490143,-0.03255019
ecoli_00465,-14.6913603624,-0.012410787000000001
ecoli_00466,-14.5204281311,0.338185318
ecoli_00467,-14.4170103194,0.101934303
ecoli_00468,-14.4848050934,-0.142242468
ecoli_00469,-14.3589015423,0.068199671
ecoli_00470,-14.3147242077,0.393188784
ecoli_00471,-12.9740600972,0.802771927
ecoli_00472,-12.8802932439,0.987414247
ecoli_00473,-16.6357352025,0.27996059500000003
ecoli_00474,-16.5801089377,0.140163366
ecoli_00475,-13.2121615045,-0.343811223
ecoli_00476,-13.5263234044,-0.167012307
ecoli_00477,-14.5369638392,0.074447808
ecoli_00478,-15.0829438784,-0.025228107000000003
ecoli_00479,0.1602710684,0.428820435
ecoli_00480,0.6105198074,0.551052105
ecoli_00481,-0.5971619042,-0.346266901
ecoli_00482,-0.6159711394,-0.14426255
ecoli_00483,-0.4089833135,0.5689635550000001
ecoli_00484,-0.3656513525,0.688962556
ecoli_00485,-1.6623509503,-0.049625844
ecoli_00486,-1.7190897285000002,-0.021068733000000003
ecoli_00487,-12.4255299562,-0.174146872
ecoli_00488,-12.4628151052,-0.11103349600000001
ecoli_00489,-16.7751302156,0.188408282
ecoli_00490,-16.7158585794,0.049493303
ecoli_00491,-13.3036337092,0.251084348
ecoli_00492,-13.2352202157,0.167832371
ecoli_00493,-14.1201918213,0.28629830100000003
ecoli_00494,-13.9264048805,0.591708678
ecoli_00495,-2.3368581419,0.38777448600000003
ecoli_00496,-2.5925252164,0.69303285
ecoli_00497,-13.2431148273,0.286175356
ecoli_00498,-13.5204198146,0.46931387900000004
ecoli_00499,0.281901561,-0.311476509
ecoli_00500,0.2769060138,0.08832217
ecoli_00501,-14.3795175483,-0.40491745300000004
ecoli_00502,-13.8709135892,-0.75113865
ecoli_00503,-12.791697664600001,0.21227764600000001
ecoli_00504,-12.7671939168,-0.23163739700000002
ecoli_00505,-16.8333582914,1.053007365
ecoli_00506,-17.0332449844,1.049387252
ecoli_00507,0.6694052678,-0.37138880900000004
ecoli_00508,-0.6420160388,0.28205865
ecoli_00509,-0.7577853521,0.300614198
ecoli_00510,-1.0236741906,0.383337623
ecoli_00511,0.2379583838,-0.11349149
ecoli_00512,0.1630470386,-0.1025502
ecoli_00513,-13.1984846158,0.536444001
ecoli_00514,-13.3826326145,0.28690580400000004
ecoli_00515,-13.4722594937,0.6373466910000001
ecoli_00516,-13.36484584,0.30439483300000003
ecoli_00517,-2.9522902074,-0.203030554
ecoli_00518,-2.1593427413,-0.5407406570000001
ecoli_00519,-1.6982888853,0.29713417200000003
ecoli_00520,-2.8423509056,0.194373976
ecoli_00521,-2.3199118,0.490644544
ecoli_00522,-2.4689651563,0.7265666980000001
ecoli_00523,-1.9371274327,0.47132333200000004
ecoli_00524,-0.40150341,-0.029520571000000002
ecoli_00525,-0.5874005857,-0.181740849
ecoli_00526,-0.7068034251,-0.15942023600000002
ecoli_00527,-0.29463536360000003,0.11451246400000001
ecoli_00528,-0.6079853397,0.745565176
ecoli_00529,-6.9998085218,0.22019337
ecoli_00530,-3.7297366634999998,0.305458243
ecoli_00531,-7.9284436528,-0.035594385
ecoli_00532,-2.4872082904,0.45899403400000005
ecoli_00533,-3.0417469428,0.24334703900000001
ecoli_00534,-1.8406063266000001,0.367959821
ecoli_00535,-2.7480890994,0.35136603800000005
ecoli_00536,-4.8144603608,-0.056614149
ecoli_00537,-3.7770483720000003,0.34002426300000005
ecoli_00538,-5.1042960501,0.191897381
ecoli_00539,-4.1555410052,0.274228846
ecoli_00540,-5.095916777,-0.127107686
ecoli_00541,-5.1272370965,0.46257316600000004
ecoli_00542,-5.1570764074,0.22249639100000002
ecoli_00543,-4.659472111,0.309474425
ecoli_00544,-3.1734554153,-0.44965856800000004
ecoli_00545,-4.1558326576,0.027579289000000003
ecoli_00546,-3.4579641151000002,0.18262314100000002
ecoli_00547,-3.9890144851000002,0.069053867
ecoli_00548,-3.7647317427,0.23710921000000001
ecoli_00549,-3.7535552903,0.181538538
ecoli_00550,-2.4399712743,0.557489703
ecoli_00551,-3.6426044557,0.235231511
ecoli_00552,-3.7483308987,0.222799142
ecoli_00553,-4.2251362569,0.085999669
ecoli_00554,-3.9214605659,0.7530395710000001
ecoli_00555,-3.5140039017999998,0.652880848
ecoli_00556,-3.177896903,1.052376902
ecoli_00557,-3.1542981561,1.039707143
ecoli_00558,-0.9497915746000001,-0.5658510250000001
ecoli_00559,-0.8974316347,-0.266259858
ecoli_00560,0.0139465847,-0.26176867600000003
ecoli_00561,-0.3124256166,-0.263935653
ecoli_00562,1.0405075754,-0.628986275
ecoli_00563,-0.6289952703,-1.286022684
ecoli_00564,-7.0075191992,0.379151434
ecoli_00565,-6.7484747214,0.233927877
ecoli_00566,-2.0201483267,0.611954211
ecoli_00567,-1.8820770573,1.006990588
ecoli_00568,-2.0107342359,-0.18063313
ecoli_00569,-2.0376251418,-0.21321889900000002
ecoli_00570,-2.5148710656,-0.23304740100000002
ecoli_00571,-2.5151493890000003,0.22866507600000002
ecoli_00572,-2.6150946896000002,0.023705974
ecoli_00573,-1.2266390984,0.302859515
ecoli_00574,-5.0517602881,0.7651232170000001
ecoli_00575,-3.9413049565,0.898269949
ecoli_00576,-2.429529077,0.37235316
ecoli_00577,-1.6117621035,0.467195693
ecoli_00578,-1.5897512724,0.5912727120000001
ecoli_00579,-2.5116524147,-0.6734218820000001
ecoli_00580,-3.1581063246,0.857007034
ecoli_00581,-3.5461374034,0.69628369
ecoli_00582,-4.4974260674,0.893936665
ecoli_00583,-4.8982055502,0.61525302
ecoli_00584,-0.8132617049,0.9377890440000001
ecoli_00585,-1.0464534783,0.66625008
ecoli_00586,-2.284116367,-0.733368078
ecoli_00587,-0.7578652962,-0.8713215320000001
ecoli_00588,-2.2976544781,-0.19414510100000001
ecoli_00589,-2.3611575651,0.096887281
ecoli_00590,-1.3128023566,0.420853405
ecoli_00591,-0.6999260970000001,0.539777911
ecoli_00592,-3.8644478572,0.37130274100000005
ecoli_00593,-4.3403088927,0.72748091
ecoli_00594,-1.8569963736,0.472480432
ecoli_00595,-1.8376211153000002,0.9043990660000001
ecoli_00596,-1.1713378791,0.6157666850000001
ecoli_00597,-2.7859269041,0.405309996
ecoli_00598,-0.7538801686000001,0.47775560400000006
ecoli_00599,-1.8569761765,0.7360268240000001
ecoli_00600,-0.9654979769,-0.635747155
ecoli_00601,-1.8876073789,-0.798339212
ecoli_00602,-2.1694460266,-0.049115419
ecoli_00603,-2.6443161440000003,-0.189261538
ecoli_00604,-1.5511058271,-0.005978845
ecoli_00605,-2.6213030487999998,-0.20497752
ecoli_00606,-2.9631282444,0.10547160200000001
ecoli_00607,-1.1513990401,0.433952867
ecoli_00608,-5.4676747464,0.24607620800000002
ecoli_00609,-4.1010311528,0.7573165930000001
ecoli_00610,-3.329153739,0.963796669
ecoli_00611,-1.3607554231,0.880250009
ecoli_00612,-1.0633141426,0.57719813
ecoli_00613,-1.3982347327,0.7594039050000001
ecoli_00614,-1.8843505337000002,1.329820907
ecoli_00615,-2.0471246081,1.096213732
ecoli_00616,-0.9716581381,1.407408103
ecoli_00617,-1.8967735145,1.219335691
ecoli_00618,-0.8531438141000001,-0.459616734
ecoli_00619,-0.7148494201000001,-0.551891663
ecoli_00620,3.4346815846,0.8523698670000001
ecoli_00621,3.3759948356000002,0.49800542400000003
ecoli_00622,1.2492276846,1.120491342
ecoli_00623,1.4790377994,1.215829055
ecoli_00624,1.5173121699999998,0.671791965
ecoli_00625,1.8252579217,0.427309198
ecoli_00626,0.7971382975,0.5548810940000001
ecoli_00627,0.6967241232,0.701145683
ecoli_00628,0.8209161457,0.7617752980000001
ecoli_00629,1.2567233791999999,0.514644921
ecoli_00630,0.4620500342,0.8882739380000001
ecoli_00631,0.3829124675,1.210083054
ecoli_00632,0.7107086296,0.7364225280000001
ecoli_00633,0.8658194592,0.6491967110000001
ecoli_00634,0.42718822160000003,1.007520323
ecoli_00635,0.44346118240000004,0.9566509350000001
ecoli_00636,0.06594449,0.918434387
ecoli_00637,0.5803202318,1.181668514
ecoli_00638,0.8031284797,1.071195239
ecoli_00639,0.7276893413000001,1.387574501
ecoli_00640,0.942853994,0.9825647740000001
ecoli_00641,1.1902946171,0.6243641160000001
ecoli_00642,-0.042215485500000004,0.879335799
ecoli_00643,0.1095673667,1.03465753
ecoli_00644,-0.2529557022,0.5978827160000001
ecoli_00645,-0.2560314339,0.94315523
ecoli_00646,0.6534481245,1.329886754
ecoli_00647,0.4580978229,1.2164692320000001
ecoli_00648,0.0912187311,0.977105412
ecoli_00649,0.2385686699,0.7741010420000001
ecoli_00650,1.2163140483000001,0.856384484
ecoli_00651,1.5448122461,0.8694152690000001
ecoli_00652,0.6353416956,0.880317664
ecoli_00653,0.9998422933000001,1.35141669
ecoli_00654,1.2679588719,0.574750435
ecoli_00655,1.3554769522,0.620124095
ecoli_00656,-0.058474167800000004,0.877340548
ecoli_00657,0.1465787234,0.740572558
ecoli_00658,-0.6920097286,0.63604158
ecoli_00659,-0.9666550535,0.51790308
ecoli_00660,0.8352472654,0.7710514690000001
ecoli_00661,0.9854468707,0.762780156
ecoli_00662,-0.053029425500000005,0.711102176
ecoli_00663,-0.0189602166,0.7241564880000001
ecoli_00664,0.5973078688,0.697809132
ecoli_00665,0.582956087,0.641520953
ecoli_00666,0.0140523664,0.880659763
ecoli_00667,0.3095265931,1.037103508
ecoli_00668,2.5067078032,0.904420561
ecoli_00669,2.6400511365,1.343874821
ecoli_00670,1.0943431574,0.765299893
ecoli_00671,1.0248629035,0.8659194750000001
ecoli_00672,0.9341492897,0.9601725480000001
ecoli_00673,1.3016622061,0.9523116810000001
ecoli_00674,0.10666563,0.5077325970000001
ecoli_00675,0.25616772930000004,0.445734668
ecoli_00676,0.1883543798,0.83381312
ecoli_00677,-0.0677940706,0.9221050690000001
ecoli_00678,1.5209551204,1.013427316
ecoli_00679,2.1571896208,1.64039659
ecoli_00680,0.1715782968,0.557773201
ecoli_00681,0.4169965277,-0.158334004
ecoli_00682,1.2177220494,0.8965088250000001
ecoli_00683,1.0400597255,0.8235399800000001
ecoli_00684,0.39929974900000004,0.820349897
ecoli_00685,0.8216477130000001,0.55836018
ecoli_00686,-0.4870471262,0.183856241
ecoli_00687,-0.5688480757000001,-0.10658305900000001
ecoli_00688,0.9043907065000001,0.86845184
ecoli_00689,0.71616005,0.47788910100000004
ecoli_00690,1.0211076591,1.188464256
ecoli_00691,0.8559341287000001,1.305016635
ecoli_00692,0.8876503843,1.129952757
ecoli_00693,1.4847431462,0.8939605150000001
ecoli_00694,2.1353452435,0.683920477
ecoli_00695,1.8787787306000001,0.8145813900000001
ecoli_00696,1.0872713617,1.118727
ecoli_00697,0.7935511604000001,1.246583191
ecoli_00698,0.27141898610000004,0.078656021
ecoli_00699,-0.09747926600000001,0.132763786
ecoli_00700,0.748092944,0.571297448
ecoli_00701,0.6567181815,0.601237884
ecoli_00702,0.5409632579,0.9254678770000001
ecoli_00703,0.6678977784,0.8502314080000001
ecoli_00704,1.7655273094,0.9957503910000001
ecoli_00705,1.7344774505,0.9256472830000001
ecoli_00706,-0.4698440901,0.6335181470000001
ecoli_00707,-0.6426705563,0.652980471
ecoli_00708,-0.0755549001,0.759486639
ecoli_00709,-0.012854540900000001,0.9498971610000001
ecoli_00710,0.9069207829,0.97096351
ecoli_00711,1.073876218,0.94059738
ecoli_00712,1.6101002426000002,1.143789404
ecoli_00713,1.3911573912000001,1.264659241
ecoli_00714,2.4582902137,1.450838946
ecoli_00715,1.2834868893,1.627215337
ecoli_00716,0.3862667495,-0.9332205880000001
ecoli_00717,-0.7916657222,-0.654419505
ecoli_00718,-0.12441542080000001,-0.872407382
ecoli_00719,0.1172611263,-1.2366919250000001
ecoli_00720,-0.7700368455000001,-1.047546072
ecoli_00721,-0.5572408905,-0.5355305340000001
ecoli_00722,4.3151821627,-0.153845848
ecoli_00723,5.4785179215,-0.604153083
ecoli_00724,-2.2534464993,-0.242714319
ecoli_00725,-2.7625043553,-0.7794349660000001
ecoli_00727,-1.9387773821,-0.048319621
ecoli_00728,-1.1560210475,-0.8719715790000001
ecoli_00729,-2.9084885799,-0.662101689
ecoli_00730,-0.98196871,-1.2509410220000001
ecoli_00731,-2.1037839705,-0.9741775520000001
ecoli_00732,-1.839495421,-1.334653099
ecoli_00733,0.15021650720000002,-1.073985079
ecoli_00734,-1.010286149,-0.591148314
ecoli_00735,0.6900517349,-0.8186075930000001
ecoli_00736,-1.4717128708,-0.8575854270000001
ecoli_00737,1.9679459183999999,-0.610861552
ecoli_00738,1.4133909258,-0.363099828
ecoli_00739,0.5153534897000001,-0.864177136
ecoli_00740,-0.8647786175000001,-0.9910678930000001
ecoli_00741,-0.4645256457,0.448919773
ecoli_00742,-0.4038214975,-0.679161914
ecoli_00743,-0.2217022311,-0.33174796300000003
ecoli_00744,0.0716800108,-0.43948302
ecoli_00745,-0.4948953753,-0.020716032000000002
ecoli_00746,-0.1281141268,-0.6850818630000001
ecoli_00747,-0.44150920990000003,-0.510645597
ecoli_00748,-0.8213010439,-0.753848669
ecoli_00749,-0.5193667588,0.021870917
ecoli_00750,0.27899888,-0.277129501
ecoli_00751,-2.4867338271,-0.9303607110000001
ecoli_00752,-2.3984396357,-1.119300009
ecoli_00753,0.41499892180000003,-0.863940828
ecoli_00754,0.5994292901,-1.124231609
ecoli_00755,-9.6966491692,-0.862813004
ecoli_00756,-7.9462840404,-0.993765899
ecoli_00757,1.5052087086000001,-0.5646065960000001
ecoli_00758,0.6947385115,-0.9718881290000001
ecoli_00759,1.0810575235,-0.041072242
ecoli_00760,-3.0245952957,0.88018882
ecoli_00761,-1.0886695593,-0.9096401270000001
ecoli_00762,-0.7367225118,-0.9553888610000001
ecoli_00763,-1.3143770844,-0.740100757
ecoli_00764,-1.6373084843,-1.191941164
ecoli_00765,-1.3092844146,-1.060401806
ecoli_00766,-1.116528785,-1.429325253
ecoli_00767,1.9310774473,-0.6163046480000001
ecoli_00768,0.17807506480000002,0.9420171430000001
ecoli_00769,-0.6266388961,-0.472895604
ecoli_00770,-0.6827177495,-0.867671794
ecoli_00771,0.3560625897,-1.041838215
ecoli_00772,0.0568990891,-0.49193376200000005
ecoli_00773,-1.9563563498,-0.07423908
ecoli_00774,-2.2240122273,0.112989087
ecoli_00775,-1.7538727422,-0.549070348
ecoli_00776,-1.7717616178000002,-0.5338958540000001
ecoli_00777,-0.8130355711,-0.579339153
ecoli_00778,-0.6603435429,-0.673452229
ecoli_00779,-1.7903313572,0.203609866
ecoli_00780,-2.3461076081,0.252213725
ecoli_00781,-1.9243942026,-1.219787107
ecoli_00782,-1.8646072944,-1.072486529
ecoli_00783,-3.6535192049000003,-1.489717422
ecoli_00784,-2.7932230716,-0.838186716
ecoli_00785,-2.1758307249,-0.552509863
ecoli_00786,-1.6128747372,-0.767460589
ecoli_00787,-4.4709630338,-0.28854187600000003
ecoli_00788,-3.3696498017,-0.824394371
ecoli_00789,-1.3183161647000001,-0.95612767
ecoli_00790,-1.9357799704,-1.361058802
ecoli_00791,-2.8996330758,-0.744448278
ecoli_00792,-4.5269099212,-0.215804829
ecoli_00793,-1.0837814934,-1.13102161
ecoli_00794,-1.5510111382,-1.320069282
ecoli_00795,-3.7719214837,-0.686194359
ecoli_00796,-4.5511403973,-0.515437971
ecoli_00797,-2.2540776133,0.00227237
ecoli_00798,-2.7996710849,0.455467573
ecoli_00799,-4.9025016788,0.868454304
ecoli_00800,-1.8839315828,0.093261836
ecoli_00818,-0.046926108800000005,0.262614623
ecoli_00819,-0.3904988601,0.375450604
ecoli_00820,-0.2421505102,-0.179320673
ecoli_00821,0.1539214057,-0.58047287
ecoli_00822,-0.0106373184,0.34476279800000004
ecoli_00823,0.1366471931,0.004466154
ecoli_00824,-0.4210032275,-0.042201281
ecoli_00825,-0.179525973,-0.172805697
ecoli_00826,-1.3631047746,0.253098072
ecoli_00827,-1.4272212857,0.21161491200000002
ecoli_00828,-1.3194433704000001,-0.341844998
ecoli_00829,-1.7769204608,0.00809443
ecoli_00830,-0.7370091637,0.5514607960000001
ecoli_00831,-0.8976907366,0.19156898400000003
ecoli_00832,1.4465480949,-0.162177397
ecoli_00833,1.5637743236000001,0.7094782740000001
ecoli_00834,0.6212787333,0.161903654
ecoli_00835,0.4034462904,0.50801281
ecoli_00836,-0.1709189427,0.23621082300000001
ecoli_00837,-0.11330104640000001,0.582479802
ecoli_00838,-0.0880734983,0.793288439
ecoli_00839,-0.11738731070000001,0.599757632
ecoli_00840,-0.1341966027,0.41198939900000003
ecoli_00841,-0.1321120549,0.335773459
ecoli_00842,0.7590143834,0.595937005
ecoli_00843,0.5836444651,0.48268297200000004
ecoli_00844,-0.22893651110000002,0.334664778
ecoli_00845,0.1584539049,0.507712876
