,A,PaaX,Nac
hot_tale__hot_ale8_44c__2,-3.4285197609,-0.5106461305000001,-1.5180469250000002
hot_tale__hot_ale9_mid_30c__1,-2.799692498,-1.4398469635,-1.27700576
hot_tale__hot_ale9_mid_30c__2,-3.1324455333,-1.7291524735000001,-1.252157314
hot_tale__hot_ale9_30c__1,-3.5704230274,-1.6448378665,-0.55070544
hot_tale__hot_ale9_30c__2,-3.2568181516,-1.6273244605000001,-0.384642574
hot_tale__hot_ale9_mid_37c__1,-3.9816549113,-1.1909032685,-2.35547837
hot_tale__hot_ale9_mid_37c__2,-4.0482079594,-1.1511711775,-1.8039827540000002
hot_tale__hot_ale9_37c__1,-3.3084451094,-1.0478137425,-1.910014387
hot_tale__hot_ale9_37c__2,-3.2982467038,-1.0631220435,-2.113326044
hot_tale__hot_ale9_mid_44c__1,-1.9874566916,-0.6141632555000001,-1.023491716
hot_tale__hot_ale9_mid_44c__2,-1.4484678439,-0.4586500445,-1.097068381
hot_tale__hot_ale9_44c__1,-2.2614350566,-0.5133658525,-1.637316272
hot_tale__hot_ale9_44c__2,-2.4288428351,-0.5184231895,-1.381040606
hot_tale__hot_ale10_30c__1,-2.8284938425,-1.4970093225,-1.76550753
hot_tale__hot_ale10_30c__2,-2.6066821617,-1.5971632095000001,-1.815522196
hot_tale__hot_ale10_37c__1,-3.8340269631,-1.0546713235,-2.111548014
hot_tale__hot_ale10_37c__2,-4.425783111,-1.2547972365,-2.443076326
hot_tale__hot_ale10_44c__1,-2.303819946,-0.7788741555,-1.8271947050000001
hot_tale__hot_ale10_44c__2,-1.8082101295,-0.3674097965,-1.100789567
hot_tale__hot_ale16_30c__1,-2.7525371287000002,-1.5493071194999999,-1.231223393
hot_tale__hot_ale16_30c__2,-2.4340946943,-1.2410491425,-1.126071997
hot_tale__hot_ale16_37c__1,-3.7702780174,-1.4660570605,-1.798436566
hot_tale__hot_ale16_37c__2,-3.8046054202,-1.1498611965,-1.592151321
hot_tale__hot_ale16_44c__1,-2.6367667452,-0.4324924975,-1.658235355
hot_tale__hot_ale16_44c__2,-2.1425663703,-0.5304813995000001,-1.692520814
pdhr_ale__pdhR-13_51__1,0.31738396960000004,-0.6162851955,-1.672688863
pdhr_ale__pdhR-13_51__2,-0.487307774,-0.8155341245000001,-2.027346403
pdhr_ale__pdhR-14_46__1,2.6566007375,-0.22969379950000002,-1.395280759
pdhr_ale__pdhR-14_46__2,2.339484126,-0.1608036075,-1.121476283
pdhr_ale__pdhR-15_51__1,0.3377508341,-0.8808037225,-1.319357023
pdhr_ale__pdhR-15_51__2,0.3026196755,-0.9705529985,-1.393745158
pdhr_ale__pdhR-16_49__1,1.7540847095,-0.3655004115,-1.22078488
pdhr_ale__pdhR-16_49__2,1.1828757012,-0.5032364305,-1.7786178330000002
tcs__del_atoC_LiAcet__1,0.3507308657,-1.1750832605000001,-0.46204253700000003
tcs__del_atoC_LiAcet__2,-0.22854139680000002,-1.2248346435,-0.32297814
tcs__del_atoC_LiCl__1,0.6638182061,-0.9783882345,-0.283921315
tcs__del_atoC_LiCl__2,0.376541457,-0.8010998135,-0.40103777900000004
tcs__del_atoC_m9__1,1.7252648819,-0.7341734315,-0.5717027250000001
tcs__del_atoC_m9__2,1.0687149508,-0.6474434335,-0.673670584
tcs__del_baeR_etoh__1,1.0256218568,0.0350612315,-3.8835224200000003
tcs__del_baeR_etoh__2,0.7622568074,0.12408100650000001,-4.227978653
tcs__del_baeR_lb__1,4.4994438841,0.3196316675,-1.637793598
tcs__del_baeR_lb__2,4.5638585961,0.2683852485,-1.678988861
tcs__del_btsR_01xlb__1,11.1807975696,0.3073127945,-0.576923072
tcs__del_btsR_01xlb__2,11.4468900589,0.3522580005,-0.611984073
tcs__del_btsR_lb__1,-3.942964647,-0.6351386025,-2.304031132
tcs__del_btsR_lb__2,-3.8687853586000003,-0.5908942925,-2.408722687
tcs__del_btsR_pyruvate__1,11.0570036383,0.3606659005,-0.543397361
tcs__del_btsR_pyruvate__2,10.8431736439,0.28494760150000004,-0.533732948
tcs__del_cpxR_etoh__1,1.1134391388,-0.0208211885,-3.377578252
tcs__del_cpxR_etoh__2,0.8334310767,-0.0866839185,-2.6196977869999998
tcs__del_cpxR_lb__1,4.3388447993,0.3284567365,-1.326580982
tcs__del_cpxR_lb__2,4.0342156254,0.3342137395,-1.248043741
tcs__del_cusR_CuSO4__1,-2.6766472842,-0.5796640365,-3.031573906
tcs__del_cusR_CuSO4__2,-2.2162327776,-0.3240358325,-2.8734514410000003
tcs__del_cusR_lb__1,-3.2597599378,-0.6208821575,-3.286662655
tcs__del_cusR_lb__2,-2.9138127502,-0.7028081855,-2.530835291
tcs__del_kdpE_01-kcl__1,5.1199929795,-0.1337841395,-1.138090408
tcs__del_kdpE_01-kcl__2,5.2490992203,-0.22852310850000002,-1.153471241
tcs__del_kdpE_115-kcl__1,3.9686099794,-0.7638435745000001,-1.4168517600000001
tcs__del_kdpE_115-kcl__2,3.7679280568999998,-0.7600612835,-1.6201095840000002
tcs__del_phoB_m9__1,1.223182758,-0.2287983465,-0.200650132
tcs__del_phoB_m9__2,1.5288532371999999,-0.2389174835,-0.176142724
tcs__del_phoB_m9p__1,-2.1704071465,-2.5268281015,-0.504796463
tcs__del_phoB_m9p__2,-2.1521153964,-2.5336078075,-0.628441113
tcs__del_rcsB_etoh__1,1.8398294565,0.2475596135,-3.246007265
tcs__del_rcsB_etoh__2,1.6930304185,0.28749845150000003,-3.095630934
tcs__del_rcsB_lb__1,0.9397194793,-0.06697797450000001,-1.743259519
tcs__del_rcsB_lb__2,1.1184112331,0.0787597495,-1.694758291
tcs__del_zraR_lb__1,-3.738439031,-0.5716560735,-2.955538505
tcs__del_zraR_lb__2,-3.592285625,-0.48092830150000004,-3.0253386
tcs__del_zraR_zncl2__1,-1.8664480239,-0.0783477275,-2.15854104
tcs__del_zraR_zncl2__2,-1.6611663895,-0.0190316705,-2.417276404
tcs__wt_01-kcl__1,5.598802903,-0.2015328405,-1.163697798
tcs__wt_01-kcl__2,5.4373068101,-0.3783728605,-1.092688602
tcs__wt_01xlb__1,12.1984640106,0.4100162565,-0.41130444600000005
tcs__wt_01xlb__2,12.2984183861,0.2498393315,-0.674457886
tcs__wt_115-kcl__1,4.2298414716,-0.8108058515000001,-1.794511795
tcs__wt_115-kcl__2,4.1293139875,-0.9999373395000001,-1.503999945
tcs__wt_CuSO4__1,-1.6809344398000001,-0.6182039485,-2.892442958
tcs__wt_CuSO4__2,-1.668893509,-0.45567636250000004,-3.048381668
tcs__wt_etoh__1,0.8715847255,0.0003521595,-2.657182674
tcs__wt_etoh__2,1.013934868,-0.0191385925,-3.156967104
tcs__wt_lb__1,2.0351031787,-0.0167773405,-2.097714854
tcs__wt_lb__2,2.0948657237,-0.1616562265,-2.062252024
tcs__wt_LiAcet__1,1.1174589979,-0.8959753005000001,-0.407214988
tcs__wt_LiAcet__2,0.6994399757,-0.7702270575,-0.631341039
tcs__wt_LiCl__1,1.3636151746,-0.5417223265000001,-0.6726240870000001
tcs__wt_LiCl__2,1.2644106057,-0.6326919665,-0.666731186
tcs__wt_m9p__1,-1.9596844076000002,-2.2769049405,-1.413026462
tcs__wt_m9p__2,-1.9735147441,-2.3468313385,-1.607455923
tcs__wt_pyr__1,12.144879978,0.4281212025,-0.579271164
tcs__wt_pyr__2,12.5436933387,0.5742277965,-0.407988915
tcs__wt_zncl2__1,-3.3690752201,-0.6408994885,-2.850527354
tcs__wt_zncl2__2,-3.5180970505999998,-0.7072796145,-2.89553779
ros_tale__1_112_0pq__1,3.4149190717,-0.4888641895,-0.88086487
ros_tale__1_112_0pq__2,2.9773410495,-0.5869129795,-0.986913982
ros_tale__1_112_250pq__1,1.9258069978,-0.1020142685,-0.41410755200000005
ros_tale__1_112_250pq__2,2.1947287655,0.0387517945,-0.9453101020000001
ros_tale__1_112_750pq__1,2.7725887632,-0.1361564465,-0.803822451
ros_tale__1_112_750pq__2,3.7278762806,-0.2181461425,-0.590449126
ros_tale__1_112_750pq__3,3.2308708741,-0.5055951225,-0.35181083300000004
ros_tale__3_76_0pq__1,1.5731549974,0.6257120555,-2.1304158380000002
ros_tale__3_76_0pq__2,1.582577658,0.5874374895000001,-2.254619933
ros_tale__3_76_0pq__3,2.3243111995,0.6461647515000001,-2.262120418
ros_tale__3_76_0pq__4,2.1795133665,0.7197936885,-1.987662254
ros_tale__3_76_250pq__1,3.9483019364,-0.0020391105,0.033017963000000004
ros_tale__3_76_250pq__2,2.6166616962,-0.5978495035,-0.48847541800000005
ros_tale__3_76_750pq__1,-0.1754515415,-0.8236389515,0.42702512400000003
ros_tale__3_76_750pq__2,0.604269052,-1.3621700855,-1.211360483
ros_tale__7_103_0pq__1,0.5036653392,0.4651708525,-1.347370294
ros_tale__7_103_0pq__2,1.0433733288,0.3929950065,-1.161415486
ros_tale__7_103_0pq__3,0.266367198,0.4419747435,-1.570713954
ros_tale__7_103_0pq__4,1.0531576366,0.5535938695,-1.45773742
ros_tale__7_103_250pq__1,2.9390472198,-0.1077335365,-1.321018496
ros_tale__7_103_250pq__2,4.0504817192,0.2860496705,-1.18124423
ros_tale__7_103_750pq__1,3.380473438,-0.0956602855,-1.900338767
ros_tale__7_103_750pq__2,3.4514316594,-0.15438224250000002,-1.471879588
ros_tale__9_77_0pq__1,5.0453613079,0.8500673105000001,0.5565902070000001
ros_tale__9_77_0pq__2,4.5106712583,0.7573040875,0.375603208
ros_tale__9_77_250pq__1,4.1723438782,1.0114926765,1.489965852
ros_tale__9_77_250pq__2,5.2058711073,1.2441513545,1.239299718
ros_tale__9_77_750pq__1,3.7618660079,0.4737359595,1.236972437
ros_tale__9_77_750pq__2,4.0610145021,0.6682543165,1.572649995
ros_tale__11_83_0pq__1,0.9970120974000001,-0.5038484795,0.339475144
ros_tale__11_83_0pq__2,0.7748590034,-0.7597402255,0.555228442
ros_tale__11_83_250pq__1,1.6217675518,-0.9086871595,0.6386945930000001
ros_tale__11_83_250pq__2,2.1906185636,-0.9982351845,0.055939241
ros_tale__11_83_750pq__1,2.5087687379,-0.6674472035,0.227576309
ros_tale__11_83_750pq__2,3.3121910908,-0.8286697625,0.5489627890000001
ros_tale__13_87_0pq__1,-0.0409863363,-0.9111611485000001,-0.739357931
ros_tale__13_87_0pq__2,-0.20997453200000002,-1.0072656985,-1.081946777
ros_tale__13_87_250pq__1,0.5876962146,-1.1706814515,-0.493559768
ros_tale__13_87_250pq__2,1.2585828393,-1.2455720795,-0.88594467
ros_tale__13_87_750pq__1,1.3508693003,-0.9568971705,-0.7901707750000001
ros_tale__13_87_750pq__2,1.69043144,-0.8001155295,-0.8785097420000001
ros_tale__14_27_0pq__1,-1.5695388812000002,0.32834828650000003,-1.177376764
ros_tale__14_27_0pq__2,-1.3957040646,0.3784419525,-0.973242479
ros_tale__14_27_250pq__1,-0.7658142321,0.5659899925,-1.395038712
ros_tale__14_27_250pq__2,-1.1264027321,0.5268964685,-1.7653635250000002
ros_tale__14_27_750pq__1,4.2774198117,2.5397766995,-0.208430932
ros_tale__14_27_750pq__2,3.7241922549,2.6837120975,-0.30289857800000003
ros_tale__16_28_250pq__1,-2.9695719171,-0.7985990135000001,-0.5950899070000001
ros_tale__16_28_250pq__2,-2.3557125472,-0.8454181275,-0.5714855910000001
ros_tale__16_32_0pq__1,-2.3172551349,-0.8737596315,-1.280633568
ros_tale__16_32_0pq__2,-2.0973024724,-0.7812598365000001,-1.40680385
ros_tale__16_32_0pq__3,-4.0781007429,-0.9145630415,-2.363363002
ros_tale__16_32_0pq__4,-4.0887491193,-1.2536469145,-2.136956238
ros_tale__16_32_250pq__1,-3.2666051327,-1.0069507445,-2.401117138
ros_tale__16_32_250pq__2,-3.4845253217,-1.1450828915,-2.6495171920000002
ros_tale__16_32_750pq__1,-1.3085799813,-1.1671911515,-1.4485956070000001
ros_tale__16_32_750pq__2,-1.240589631,-1.1076875145,-1.7846304
ros_tale__17_104_0pq__1,11.9721379177,-0.0874533215,-0.22633572700000001
ros_tale__17_104_0pq__2,11.7128704904,-0.0966337645,-0.110132274
ros_tale__17_104_250pq__1,7.2386294731,0.035903673500000004,-0.28739696
ros_tale__17_104_250pq__2,8.2608269586,0.20787130550000002,-0.681259354
ros_tale__17_104_250pq__3,8.5535652609,0.4392918625,-0.545770983
ros_tale__17_104_250pq__4,6.5713777305,0.5614129525,-0.10358573600000001
ros_tale__17_104_750pq__1,9.9912429835,0.44731678350000004,-0.273764979
ros_tale__17_104_750pq__2,9.9050878968,0.33607418850000004,-0.509339247
ros_tale__18_24_250pq__1,-0.46908142680000003,0.1611102575,-1.6771193370000002
ros_tale__18_24_250pq__2,-1.1978740914000001,-0.2120401345,-1.6437144840000002
ros_tale__18_36_0pq__1,-2.032973319,-0.6292735425,-0.32299555500000005
ros_tale__18_36_0pq__2,-2.049617757,-0.4602125925,-0.50295945
ros_tale__18_36_0pq__3,-3.8435472504,-1.2638782895,-1.6627085140000002
ros_tale__18_36_0pq__4,-4.9090761314,-0.9859422575000001,-1.5678575160000001
ros_tale__18_36_250pq__1,-3.6081499562,-1.1235786994999999,-1.8336249750000002
ros_tale__18_36_250pq__2,-3.2223490182,-1.0446068345,-1.855846255
ros_tale__18_36_750pq__1,1.965941732,0.5590082465,0.11376462
ros_tale__18_36_750pq__2,2.6961145695,0.7728936585,0.27864587900000004
ros_tale__19_91_0pq__1,0.5828914581,-1.2811507405,-1.166184645
ros_tale__19_91_0pq__2,0.2914100471,-1.1369326625,-1.240487423
ros_tale__19_91_250pq__1,-0.1446828087,-1.0135129185,-0.6437002820000001
ros_tale__19_91_250pq__2,0.21100932760000002,-0.7424255805000001,0.439519926
ros_tale__19_91_750pq__1,-1.0540841884,-0.8463924245000001,-0.160907978
ros_tale__19_91_750pq__2,-0.6086091231,-0.9063647995,-0.896852631
ros_tale__19_91_750pq__3,-2.6827449046,-0.2902747295,0.43149137
ros_tale__19_91_750pq__4,-1.3431829342000001,0.1387623895,-0.529542014
ros_tale__21_97_0pq__1,-0.9365260668000001,-0.5719515635,-1.54117735
ros_tale__21_97_0pq__2,-0.8663428163,-0.015118936500000001,-0.834071062
ros_tale__21_97_250pq__1,0.3325906233,-0.0964177875,-1.050288607
ros_tale__21_97_250pq__2,0.7910944280000001,0.0260080915,-1.315107398
ros_tale__21_97_750pq__1,0.6243350863,0.20592351050000002,-1.165852851
ros_tale__21_97_750pq__2,-0.0405630653,0.0468226715,-0.803344672
ros_tale__25_111_0pq__1,-2.7244776173,-1.1785371815,0.639583019
ros_tale__25_111_0pq__2,-3.6525777115,-0.8934373335,2.449850752
ros_tale__25_111_250pq__1,-1.2890179397,-1.2582870045,2.110240714
ros_tale__25_111_250pq__2,-1.5809964592,-1.3657045665,2.400477129
ros_tale__25_111_750pq__1,-1.9396489129,-1.0577622215,2.475779696
ros_tale__25_111_750pq__2,-2.3822255815,-1.2179096435,3.382650958
ros_tale__29_119_0pq__1,-3.6895193067000003,-0.8759761875000001,2.682382643
ros_tale__29_119_0pq__2,-2.1083680614,-1.0063929875,1.2790701740000001
ros_tale__29_119_250pq__1,-1.8586105418,-0.7984979795,1.156132613
ros_tale__29_119_250pq__2,-3.8643726845,-0.8671538335000001,0.17699374
ros_tale__29_119_750pq__1,-2.0106899484,-0.8083732045,1.563159006
ros_tale__29_119_750pq__2,-1.7184217098999999,-1.0089311925,0.255840483
ros_tale__ALE4_0pq__1,-4.0612910142,-1.0983755045,-2.207937476
ros_tale__ALE4_0pq__2,-4.5590446157999995,-1.0325628635,-2.459445656
ros_tale__ALE4_250pq__1,1.3292539906,0.8998086445000001,-1.215457913
ros_tale__ALE4_250pq__2,1.514563045,0.7587917815,-1.21326124
pcoli__atASMT_325G__1,0.2486843118,-0.5933651975,-1.042666826
pcoli__atASMT_325G__2,0.0401634226,-0.6076364315,-1.169446055
pcoli__bpTDC__1,0.7911099058000001,-0.6986526425,-1.2758140820000001
pcoli__bpTDC__2,0.9132393383,-0.7843699905,-1.731034935
pcoli__BRCA__1,0.23657587770000002,-0.7482516775,-1.207661011
pcoli__BRCA__2,0.2996423917,-0.7895020425,-1.346114219
pcoli__BRCActrl__1,1.0542022575,-0.44817002650000004,-0.829841102
pcoli__BRCActrl__2,1.5069315620000001,-0.31900967350000003,-1.338259144
pcoli__BRCAswap__1,1.1822948809,-0.7744454325,-1.023506257
pcoli__BRCAswap__2,1.3340489303,-0.8773273555000001,-0.970452693
pcoli__btAANAT__1,-0.1104356247,-0.8500971175,-1.276783846
pcoli__btAANAT__2,0.3983061959,-0.8653608675000001,-1.561457903
pcoli__btASMT__1,0.3147059956,-1.0625470265,-1.5314850039999999
pcoli__btASMT__2,0.1864689126,-1.0283575985,-1.452338003
pcoli__CC1__1,2.8290858523,-0.2034257505,-0.9229275870000001
pcoli__CC1__2,2.0207190435,-0.5523382095,-0.9728307780000001
pcoli__ccCOMT__1,0.3213403486,-0.7631887645000001,-1.324211181
pcoli__ccCOMT__2,0.051827698000000005,-0.7242632575,-1.17924864
pcoli__ckDDC__1,3.1256331538,-0.0816348565,-0.837304197
pcoli__ckDDC__2,3.0534698795,-0.1746944205,-0.8880493770000001
pcoli__CNTF_belt__1,0.7206733636,-0.8341715205,-1.20239437
pcoli__CNTF_belt__2,0.8652110954000001,-1.0723725665,-1.52778412
pcoli__cobPNMT__1,0.9444485568000001,-0.5942780095,-1.030208354
pcoli__cobPNMT__2,0.7051711026,-0.6263354285,-1.286106043
pcoli__cvPhhB__1,0.47033112200000005,-0.5251146015,-1.038832827
pcoli__cvPhhB__2,0.5816965452,-0.49446134750000004,-1.229589593
pcoli__ggAANAT__1,-0.2619769835,-0.8857286905,-1.51116356
pcoli__ggAANAT__2,0.1149603037,-0.8891380815000001,-1.325156519
pcoli__ggTPH__1,0.4087908196,-0.7255245935,-1.268360357
pcoli__ggTPH__2,0.26608832190000004,-0.6267117695000001,-1.23048175
pcoli__hsAANAT__1,5.2913364796,0.33657008250000003,-0.739345433
pcoli__hsAANAT__2,4.5024812641,0.0317880815,-0.7757633230000001
pcoli__hsASMT__1,0.5847005392,-0.6880362775000001,-1.2952102810000001
pcoli__hsASMT__2,0.6581592521,-0.6474617455,-1.383618735
pcoli__hsPNMT_mb__1,0.4484370261,-0.5998205645,-1.405140846
pcoli__hsPNMT_mb__2,0.7287733120000001,-0.5610012265000001,-1.201739273
pcoli__hsTPH__1,-0.36616486200000004,-0.9838328475,-1.59813556
pcoli__hsTPH__2,-0.4186661661,-0.8829076095,-1.445020886
pcoli__hsTPH_E2K__1,1.2588197223,-0.4790824925,-1.333643857
pcoli__hsTPH_E2K__2,1.8060582617,-0.5324375105,-1.3614494270000002
pcoli__hsTPH_E2K_N91I_P99C__1,-0.42480778560000004,-0.7747610625,-1.092296466
pcoli__hsTPH_E2K_N91I_P99C__2,-0.29726078440000003,-0.6825492095,-1.363106466
pcoli__hsTPH_N158trunc__1,1.4626460274,-0.5350860345,-1.521282083
pcoli__hsTPH_N158trunc__2,1.2132114126,-0.6073296105,-1.287705518
pcoli__hsTPH_N174trunc__1,0.8518739146000001,-0.7235354115,-1.039902738
pcoli__hsTPH_N174trunc__2,0.8341848855,-0.5064099905,-1.1428056770000001
pcoli__hsTPH_Ntermtrunc__1,3.0641632818,0.2491215465,-0.49733259
pcoli__hsTPH_Ntermtrunc__2,2.2929633464,-0.19435521050000001,-0.7659946350000001
pcoli__hsTPH1__1,1.0368002332,-0.9787089465000001,-0.9050159630000001
pcoli__hsTPH1__2,1.3418677814,-0.8372040435,-1.035461399
pcoli__MBP__1,0.8168456362000001,-0.48716004350000003,-1.190524439
pcoli__MBP__2,2.4433628632,-0.1880495285,-0.91360235
pcoli__msCOMT__1,-0.107000047,-0.5168298765,-1.192025318
pcoli__msCOMT__2,-0.2927975417,-0.7776513045,-1.283777267
pcoli__ocAANAT__1,0.29432394570000003,-0.7668602085,-1.5211258220000001
pcoli__ocAANAT__2,0.2419780266,-0.7876297155,-1.270347412
pcoli__osTDC_K374H__1,0.9867240866,-0.2953067155,-1.13009271
pcoli__osTDC_K374H__2,1.4233965098999999,-0.1262765155,-0.5899309420000001
pcoli__osTDC_K374L__1,-0.9768319436,-0.5882037885,-1.655980284
pcoli__osTDC_K374L__2,-0.8694190411,-0.7730348435000001,-1.6526594810000002
pcoli__osTDC_K374Q__1,0.23075027280000002,-0.9046707675000001,-1.292057265
pcoli__osTDC_K374Q__2,0.45263336800000004,-0.9486087585,-1.31740981
pcoli__osTDC_L360V__1,-0.2789103597,-0.9192726125,-1.849390804
pcoli__osTDC_L360V__2,0.1684991067,-0.6494753715,-1.530475676
pcoli__pmTPH__1,-2.2256372667,-0.8454154295,-1.719718722
pcoli__pmTPH__2,-1.933952288,-0.9195026365000001,-1.634599287
pcoli__RFC__1,-0.9682588471,-0.6989546175,-1.693674271
pcoli__RFC__2,-1.0410758074,-0.8272378345,-1.542079615
pcoli__RFCctrl__1,4.9204893479,0.2714244605,-0.610437499
pcoli__RFCctrl__2,5.0598400752,0.1284863135,-0.612343749
pcoli__RFCnopause__1,5.0854729016,0.3780728465,-0.580532045
pcoli__RFCnopause__2,5.1666735076,0.3460378545,-1.131892136
pcoli__RFCpluspause__1,5.3575214648,0.3791890215,-0.627051612
pcoli__RFCpluspause__2,5.5766535184,0.2708528905,-0.40947478
pcoli__rnCOMT_sol__1,4.4652335007,0.0553149155,-0.5507263210000001
pcoli__rnCOMT_sol__2,5.1128197143,0.0672212235,-0.744989863
pcoli__rnPNMT__1,-0.7119646764,-1.0541331185,-1.432416415
pcoli__rnPNMT__2,-0.9811338994000001,-0.8709952785,-1.506838936
pcoli__rnTDC__1,0.1891524282,-0.5939667395,-1.500240696
pcoli__rnTDC__2,0.0632193192,-0.5319239725,-1.483567907
pcoli__rnTDC_trunc__1,-0.3953800724,-0.6018866335,-1.102482653
pcoli__rnTDC_trunc__2,-0.3814269746,-0.3735889865,-1.394823686
pcoli__saCOMT_T2A__1,-0.1001630936,-0.3878487505,-1.49290434
pcoli__saCOMT_T2A__2,0.043327374200000005,-0.5040301405000001,-1.3194745220000001
pcoli__sfCOMT__1,-0.8001997029,-1.0169792085,-1.570656693
pcoli__sfCOMT__2,-1.2302645321,-1.1198430515,-1.699116584
pcoli__sgAANAT_D63G__1,0.0479571405,-0.5794001585,-1.410227063
pcoli__sgAANAT_D63G__2,-0.3652420194,-0.8393050155,-1.5425496760000001
pcoli__ssDDC__1,1.1154230754,-0.5448745685,-0.920831257
pcoli__ssDDC__2,1.4213330793,-0.4265028985,-1.252352416
pcoli__TP53B__1,1.1708141125,-0.5161327735,-1.205114776
pcoli__TP53B__2,1.4284652203000001,-0.2423436165,-1.080325978
pcoli__WT__1,3.0494154483,0.3391384425,-0.056893521
pcoli__WT__2,3.6200178572,0.39437785550000004,0.09450949600000001
cck__glu_ale4__1,-3.0504797502,-0.7598516725000001,-1.164661216
cck__glu_ale4__2,-3.7400802651,-1.3792910935,-2.042026931
cck__cck_ale1__1,-4.3039314376,-1.3783177945,-1.335518649
cck__cck_ale1__2,-5.264137378,-1.1229111395,-1.5692657890000001
cck__cck_ale2__1,-4.449888462,-1.5105543975,-1.4356235800000001
cck__cck_ale2__2,-4.2463713655,-1.3541013725,-1.5795896850000002
cck_pgi__gmos_delpgi__1,0.5467693747,-0.3598939705,-1.506648588
cck_pgi__gmos_delpgi__2,0.2231465624,-0.0599418945,-1.542321078
cck_pgi__pgi_ale1__1,-1.8636372239,-0.3971983055,-2.119495088
cck_pgi__pgi_ale1__2,-2.0359682665,-0.7293939715000001,-2.230544519
cck_pgi__pgi_ale2__1,0.0510540018,-0.41783397450000004,-1.569131332
cck_pgi__pgi_ale3__1,-1.8770158170000002,-0.4706901645,-2.025124185
cck_pgi__pgi_ale3__2,-2.6962683584000002,-0.7555594335,-1.980871988
cck_pgi__pgi_ale4__1,-3.0170063606,-0.9370157625000001,-1.6819331260000001
cck_pgi__pgi_ale4__2,-3.6688380671000003,-1.5149963505000001,-2.207824748
cck_pgi__pgi_ale4__3,-3.3140412661,-1.2647972315,-2.151444893
cck_pgi__pgi_ale5__1,-1.533143162,-0.3103979685,-1.889073806
cck_pgi__pgi_ale5__2,-1.6447363799999999,-0.6153966715,-2.514778248
cck_pgi__pgi_ale6__1,-1.6168237411000002,-0.44104974950000003,-1.555765285
cck_pgi__pgi_ale6__2,-2.0676182057,-0.6966499335,-1.488518894
cck_pgi__pgi_ale7__1,-1.3913731879,-0.3012017775,-1.502505079
cck_pgi__pgi_ale7__2,-2.5058962843,-0.8554276205,-2.068751252
cck_pgi__pgi_ale8__1,-1.4212182937,-0.6338667795,-1.828525723
cck_pgi__pgi_ale8__2,-1.9676138951,-0.7644496265,-1.985562973
cck_sdh__gmos_delsdhCB__1,-1.9863257093,-0.23533375750000002,-0.6264603310000001
cck_sdh__gmos_delsdhCB__2,-2.1401834066,0.0160606465,-1.656125026
cck_sdh__sdh_ale1__1,-1.5349965881,-0.41114551650000003,-2.007587649
cck_sdh__sdh_ale1__2,-1.57767414,-0.46762285750000004,-2.013885977
cck_sdh__sdh_ale2__1,-2.3331052695,-0.8628155295000001,-1.278459261
cck_sdh__sdh_ale3__1,-1.8787246433,-0.8500112485,-1.016796117
cck_sdh__sdh_ale3__2,-2.4311640215,-0.6913202145,1.57260452
cck_sdh__sdh_ale3__3,-2.5964426415,-0.8244652885,1.613395873
cck_pts__gmos_delptsHIcrr__1,-2.4258302185,-0.9782533695000001,-2.155799645
cck_pts__gmos_delptsHIcrr__2,-1.7134373644,-0.9978986285,-2.199626004
cck_pts__pts_ale1__1,-1.5902560087,-0.6522359625,-1.848527625
cck_pts__pts_ale1__2,-2.0999612817,-0.8518675385000001,-1.802100995
cck_pts__pts_ale2__1,-4.4501554915,-1.8674354525,-2.329764753
cck_pts__pts_ale2__2,-4.1992591862,-1.7173941565000002,-2.036054154
cck_pts__pts_ale3__1,-5.0589287913,-2.0047294865,-2.706974694
cck_pts__pts_ale3__2,-4.5728301039,-1.3611141375,-2.3963191200000002
cck_pts__pts_ale4__1,-5.2716292148,-1.3619396275,-2.01107063
cck_pts__pts_ale4__2,-5.290553131,-1.5956638375,-2.362275261
cck_gnd__gmos_delgnd__1,-2.7025636789,-0.5786795235000001,-1.559830502
cck_gnd__gmos_delgnd__2,-0.8221146066,-0.4585218145,1.563248242
cck_gnd__gnd_ale1__1,-4.5270723119,-1.4589374505000001,-1.293315583
cck_gnd__gnd_ale1__2,-4.7155658523,-1.5204364055,-1.160517994
cck_gnd__gnd_ale2__1,-4.4163657172,-1.4406638735000001,-1.907754527
cck_gnd__gnd_ale2__2,-4.6486580977,-1.5093479945000001,-1.7477447810000002
cck_gnd__gnd_ale3__1,-4.2425081941,-1.5417055695,-1.417112733
cck_gnd__gnd_ale3__2,-4.7067288154,-1.6149146665,-1.9385186330000002
cck_tpiA__gmos_deltpiA__1,0.6787064904,-0.3452519505,-1.9112451799999999
cck_tpiA__gmos_deltpiA__2,0.39332113690000003,-0.6580928485,-1.029558428
cck_tpiA__tpiA_ale1__1,-2.2004364791,-0.5596908235,-1.549522644
cck_tpiA__tpiA_ale1__2,-2.2742078067,-0.4933972635,-1.938427998
cck_tpiA__tpiA_ale2__1,-1.1312669682,-0.5420290955,-1.986227236
cck_tpiA__tpiA_ale2__2,-0.6883127817,-0.7585646535,-1.755744059
cck_tpiA__tpiA_ale3__1,-2.0887645503,-0.6205057845,-1.6295124790000002
cck_tpiA__tpiA_ale3__2,-1.5120289370000002,-0.5534996835,-1.591203162
cck_tpiA__tpiA_ale4__1,-3.0757134582,-0.6860766985,-1.136032118
cck_tpiA__tpiA_ale4__2,-2.8890398791000003,-0.6240438265,-1.412963886
