,A,OxyR
minicoli__aldA_f1c2__1,3.48303098257686,-0.2546834367920594
minicoli__aldA_minE__1,2.90705596793414,-0.3746114198003356
minicoli__mg1655_glc__1,-1.3852253533936465,-1.1174942067552376
minicoli__mg1655_glc__2,-1.293387957399657,-1.0884126045307996
minicoli__minE_cyt__1,3.675510531677303,0.2840456042412338
minicoli__minE_cyt__2,3.588918588714245,0.0840527221329106
minicoli__minE_fruc__1,5.731206949597335,-0.8980045781669466
minicoli__minE_fruc__2,5.78538961960866,-0.8810540731417875
minicoli__minE_glc__1,3.463130429866126,-0.4443646049775349
minicoli__minE_glc__2,3.50680509057834,-0.614894246286549
minicoli__minE_glyc__1,6.850085053590326,-0.390979219623282
minicoli__minE_glyc__2,6.629204558541535,-0.7156073664942983
minicoli__minE_Fe_starve__1,3.8249266438987006,0.29364423502719816
minicoli__minE_Fe_starve__2,3.569864677321161,0.4413575188897205
minicoli__minE_LB__1,3.453031155814389,-0.994808799795832
minicoli__minE_LB__2,3.5163214501449804,-1.2781975811989188
minicoli__minE_N_starve__1,4.798134398630163,0.21497229874665533
minicoli__minE_N_starve__2,4.63585047578949,-0.25916983415960715
minicoli__minE_osm__1,4.679596678642039,1.5249456786265156
minicoli__minE_osm__2,4.8644359838703535,1.4662328335383474
minicoli__minE_ph5__1,6.638761873868978,0.1668981900801434
minicoli__minE_ph5__2,6.527868674419169,0.1867836767933824
minicoli__minE-pyr__1,5.194360811060253,-0.08642524465852919
minicoli__minE-pyr__2,5.930346759265328,-1.0566532480456772
minicoli__minE_sorb__1,4.530413007526269,-0.5049478790936446
minicoli__minE_sorb__2,4.685948123047419,-0.6091093680932502
minicoli__minE_urid__1,4.657488386459463,-0.6299577235572533
minicoli__minE_urid__2,4.392100714893694,-0.7640837093459796
minicoli__W3110_cyt__1,-3.625660825086445,-1.0345405437746136
minicoli__W3110_cyt__2,-3.1794094076774027,-0.7229130776384061
minicoli__W3110_glc__1,-3.097994216232471,-1.6530990796278775
minicoli__W3110_glc__2,-3.035522017933508,-1.9734059915016289
minicoli__W3110_glyc__1,-3.206172631612175,-0.9738238214027372
minicoli__W3110_glyc__2,-3.141739646042022,-0.5877842566442233
minicoli__W3110_Fe_starve__1,-1.85551588462716,-0.3799561624940768
minicoli__W3110_Fe_starve__2,-1.872840525836088,-0.35245194677203884
minicoli__W3110_LB__1,-2.403476522729038,-1.400896427321718
minicoli__W3110_LB__2,-2.3045449410547967,-1.2603085929118567
minicoli__W3110_N_starve__1,-3.565331651049251,-0.9580566741162526
minicoli__W3110_N_starve__2,-3.3882774222554497,-0.7580377746405942
minicoli__W3110_osm__1,-2.5903754162274613,-0.4256937030704773
minicoli__W3110_osm__2,-2.070794839047204,-0.6214662532166875
minicoli__W3110_ph5__1,-1.472429022918484,-0.9643313957094568
minicoli__W3110_ph5__2,-1.099809001083781,-0.8231010973952166
minicoli__W3110_pyr__1,-2.339278430539636,-0.9659287095760494
minicoli__W3110_pyr__2,-2.142869738600826,-0.6111852951335406
minicoli__W3110_sorb__1,-4.0122909625234335,-1.9415106573040088
minicoli__W3110_sorb__2,-4.096524238484646,-1.8300765197486824
minicoli__W3110_urid__1,-3.4536253784867768,-1.2744111090480796
minicoli__W3110_urid__2,-3.930074903437214,-0.9294018267008166
minicoli__W3110_WT_glc__1,-2.372277887092041,-0.5803513331922954
minicoli__W3110_WT_glc__2,-2.6704332291909707,-0.8938089271401122
minicoli__W3110_WT_osm__1,-3.2748691784649577,-0.7495818645438534
minicoli__W3110_WT_osm__2,-3.1584740493790195,-0.7114763035367435
eep__BOP27__1,-0.4267551399403952,-0.7762858694917734
eep__BOP27__2,-0.4591188100608614,-0.7315106072351627
eep__BOP1000__1,-0.6856710229284348,-0.3669767951609888
eep__BOP1000__2,-1.435561601659445,-0.4587811056073274
eep__BOP27_ndh-cydB-appC__1,-0.5364205007326605,-0.4416578628346688
eep__BOP27_ndh-cydB-appC__2,-0.3127346197317811,-0.22386339405081745
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,-1.7223113858322698,-0.9259678094123148
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,-1.2461781940063898,-0.86876644508596
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,-1.4487917445573912,-0.7811401144190668
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,-0.7682037748382196,-0.9567149533698274
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,-1.950453496317332,-0.4161312386350531
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,-1.35009648382879,-0.6879387733259996
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,-1.9371990854524597,-0.7004609868024971
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,-1.7458524215936249,-0.7275015006290424
eep__BOP27_nuoB-cydB-appC__1,0.2776298367915873,0.2773432262313307
eep__BOP27_nuoB-cydB-appC__2,-0.1770508811933464,-0.05587105405485282
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,0.4438826301936078,-0.4325924659402292
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,-0.3517966333223681,-0.21572738896088595
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,-0.2117941712322574,-0.4219344702145893
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,-0.7010717889772085,-0.4947373664600008
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,-0.2853317664078965,-1.5198944649316315
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,-0.6572897639354881,-1.1482510404939663
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,0.148084793449405,-1.5280024377043129
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,-1.0030858952082768,-1.3251418309534246
eep__BOP27_ndh-cyoB__1,-0.5908921451182354,-0.3003876064751507
eep__BOP27_ndh-cyoB__2,-0.8377779339477862,-0.23375942473876604
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,-4.159711704036233,-1.25717777847432
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,-3.870867652149233,-1.1901828692748433
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,-3.239931394636629,-1.4160638882632357
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,-2.5576328375186934,-1.1307418628414236
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,-3.3099484910176087,-1.15852598773745
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,-2.514661923576544,-1.0829043904758766
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,-2.540095558546265,-1.1907819475822228
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,-1.878705998522332,-1.0428023868627978
eep__BOP27_nuoB-cyoB__1,-1.1162732374119737,-0.5926583155678573
eep__BOP27_nuoB-cyoB__2,-1.082330525558209,-0.396862513090352
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,-0.8170818428340597,-0.0022584097072249065
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,-1.1900142330312282,-0.1207998052699395
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,-1.1627375422465425,-0.1820848587017405
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,-0.6924248398631632,-0.04319030904643828
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,-0.5119681484961078,0.03601063986540787
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,-0.7316485418249299,-0.11773565489323268
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,-0.359669287539217,-0.02067653929635771
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,-0.7863005363494433,-0.06121858559149729
eep__BOP27_ndh-cydB__1,-0.8217200044653551,-0.4827700431713478
eep__BOP27_ndh-cydB__2,-0.9874432161704912,-0.5329404095114576
eep__BOP27_nuoB-cydB__1,-0.3244428653842581,-0.2987490863867324
eep__BOP27_nuoB-cydB__2,0.0346123313549881,-0.4289352572716377
DDB2__PD-005_BW25113_Batch_6h__1,-2.9472293965474265,-0.8066977603796568
DDB2__PD-005_BW25113_Batch_6h__2,-2.72642773015764,-0.8988408568219235
DDB2__PD-003_BW25113_Batch_9h__1,-2.609699944735082,-0.8137298411281515
DDB2__PD-003_BW25113_Batch_9h__2,-3.736491289399579,-0.6331936272028011
DDB2__PD-003_BW25113_Fed-batch_6h__1,-3.6846609288475993,-1.0174666845395768
DDB2__PD-003_BW25113_Fed-batch_6h__2,-3.7523324696556046,-1.1150972807224004
DDB2__PD-005_BW25113_Fed-batch_6h__1,-1.9204333728466656,-0.969306250915584
DDB2__PD-005_BW25113_Fed-batch_6h__2,-3.2812145976201266,-1.054996225616418
DDB2__PD-005_BW25113_Fed-batch_6h__3,-3.5473393874408323,-1.1190019407850578
DDB2__PD-005_BW25113_Fed-batch_15h__1,-3.3948720304990734,-0.7172351251910936
DDB2__PD-005_BW25113_Fed-batch_15h__2,-3.5325260209816918,-0.7023929527040806
DDB2__PD-003_BW25113_Fed-batch_21h__1,-2.9485404699640503,-0.7261188774978962
DDB2__PD-003_BW25113_Fed-batch_21h__2,-2.6132743305495483,-0.8355152461434381
DDB2__PD-004_del-basS_Batch_6h__1,-2.0469167686192837,-0.6671111116355437
DDB2__PD-004_del-basS_Batch_6h__2,-2.143737076713635,-0.5952953573866706
DDB2__PD-004_del-basS_Fed-batch_6h__1,-3.45927641425359,-1.2475883249716189
DDB2__PD-004_del-basS_Fed-batch_6h__2,-3.0184110462961886,-0.9759092691169516
DDB2__PD-004_del-basS_Fed-batch_15h__1,-3.396269249716043,-0.7787699785765421
DDB2__PD-004_del-basS_Fed-batch_15h__2,-2.9615806271024034,-0.7362365031870137
DDB2__PD-004_del-kdpE_Batch_6h__1,-1.6854366693350082,-0.6770831255347636
DDB2__PD-004_del-kdpE_Batch_6h__2,-2.0677971929879977,-0.7656488822449825
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,-3.96124193769586,-1.4875744974124636
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,-3.7773356904383446,-1.2759540274343368
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,-3.4231246946670564,-0.9331436761485971
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,-3.501883580381496,-0.8546740366974871
DDB2__PD-005_del-phoB_Batch_6h__1,-1.341092039881269,-0.8092168512044822
DDB2__PD-005_del-phoB_Batch_6h__2,-1.534829332383481,-0.5779424088319924
DDB2__PD-005_del-phoB_Batch_6h__3,-2.769148639709135,-0.7440252843601387
DDB2__PD-003_del-phoB_Batch_9h__1,-3.1245129010007973,-0.686252013376456
DDB2__PD-003_del-phoB_Batch_9h__2,-3.67326353466046,-0.5859339294542503
DDB2__PD-003_del-phoB_Fed-batch_6h__1,-3.833533239403805,-1.0272457741182377
DDB2__PD-003_del-phoB_Fed-batch_6h__2,-3.0006605644300914,-1.041238512225534
DDB2__PD-005_del-phoB_Fed-batch_6h__1,-3.246587423753713,-0.8567920852726836
DDB2__PD-005_del-phoB_Fed-batch_6h__2,-3.2861936583151787,-1.1278458539095595
DDB2__PD-005_del-phoB_Fed-batch_15h__1,-3.0031034684116484,-0.8579076736044541
DDB2__PD-005_del-phoB_Fed-batch_15h__2,-3.065458578944986,-0.9556358598578488
DDB2__PD-003_del-phoB_Fed-batch_21h__1,-3.730927351954628,-0.8715219089055255
DDB2__PD-003_del-phoB_Fed-batch_21h__2,-3.928841722229511,-0.6026983187622141
DDB2__PD-004_del-qseB_Batch_6h__1,-1.93064203147542,-0.7645241900424082
DDB2__PD-004_del-qseB_Fed-batch_6h__1,-3.2276250684728383,-1.2697378428660837
DDB2__PD-004_del-qseB_Fed-batch_6h__2,-2.851468882819882,-1.197585537810415
DDB2__PD-004_del-qseB_Fed-batch_15h__1,-3.670439543298375,-1.0056513191550174
DDB2__PD-004_del-qseB_Fed-batch_15h__2,-3.138009244476802,-0.8386399036006154
DDB2__PD-004_del-qseC_Batch_6h__1,-2.148828726654199,-0.7145934179454239
DDB2__PD-004_del-qseC_Batch_6h__2,-2.281287387338836,-0.8591675976633297
DDB2__PD-004_del-qseC_Fed-batch_6h__1,-3.146642545367328,-1.4295170347922364
DDB2__PD-004_del-qseC_Fed-batch_6h__2,-3.4978379144500944,-1.2092061006346446
DDB2__PD-004_del-qseC_Fed-batch_15h__1,-3.392932755011094,-0.9044835951683164
DDB2__PD-004_del-qseC_Fed-batch_15h__2,-3.240443775730826,-0.8856458010942632
DDB2__PD-005_del-qseF_Batch_6h__1,-2.249379036039028,-0.8019753441626607
DDB2__PD-005_del-qseF_Batch_6h__2,-1.6240282429883022,-0.5145303043433724
DDB2__PD-003_del-qseF_Batch_6h__1,-2.358056200331654,-0.4839837328236163
DDB2__PD-003_del-qseF_Batch_6h__2,-2.662053605368225,-0.8371743967514007
DDB2__PD-003_del-qseF_Fed-batch_6h__1,-3.709159136577586,-1.067259265052864
DDB2__PD-003_del-qseF_Fed-batch_6h__2,-3.422776586172028,-1.0142086282118
DDB2__PD-005_del-qseF_Fed-batch_6h__1,-3.177517920891489,-0.6963617209478716
DDB2__PD-005_del-qseF_Fed-batch_6h__2,-2.9654258650020324,-0.8493373097011725
DDB2__PD-005_del-qseF_Fed-batch_6h__3,-3.327460887173611,-1.0006936296880582
DDB2__PD-005_del-qseF_Fed-batch_15h__1,-3.11246615343413,-0.8025044096164811
DDB2__PD-005_del-qseF_Fed-batch_15h__2,-3.1643508384420214,-1.06090089068985
DDB2__PD-003_del-qseF_Fed-batch_21h__1,-3.877406206086108,-0.7817522564198143
DDB2__PD-003_del-qseF_Fed-batch_21h__2,-4.031158585091502,-0.6525895010737449
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,-1.5024430556185826,-0.6595249687716116
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,-2.449052010859545,-0.6922379189273249
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,-3.1733304255156645,-0.643298802829495
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,-3.642886568866868,-0.9345978566323084
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,-3.6348541168616113,-0.8845322907666535
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,-3.1271475407298124,-0.5336371386636625
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,-3.481095266429307,-0.9195807870132676
DDB3__PD-009_del-arcA_Batch_6h__1,-1.691490727826389,-0.4739007288754325
DDB3__PD-009_del-arcA_Batch_6h__2,-1.8617540336387493,-0.4973839860305347
DDB3__PD-009_del-arcA_Fed-batch_6h__1,-2.6034967830765208,-1.0836307633705395
DDB3__PD-009_del-arcA_Fed-batch_6h__2,-3.4250080387094823,-1.3952208935078805
DDB3__PD-009_del-arcA_Fed-batch_15h__1,-3.3286821232880066,-0.8286637107470227
DDB3__PD-009_del-arcA_Fed-batch_15h__2,-2.6097118645592734,-0.921393094929316
DDB3__PD-006_del-baeR_Batch_12h__1,-1.995501214984818,-0.4640615555748617
DDB3__PD-006_del-baeR_Batch_12h__2,-1.9816085551672729,-0.5626870862168403
DDB3__PD-009_del-baeR_Batch_12h__1,-0.8444665526551302,-0.7961935302477459
DDB3__PD-009_del-baeR_Batch_12h__2,-1.444479713379712,-0.7833371219161727
DDB3__PD-006_del-baeR_Fed-batch_12h__1,-1.5806551611454795,-1.3359893162286776
DDB3__PD-006_del-baeR_Fed-batch_12h__2,-0.9600160608092838,-1.413054036471162
DDB3__PD-009_del-baeR_Fed-batch_12h__1,-2.3851909363266035,-0.9921836209330586
DDB3__PD-009_del-baeR_Fed-batch_12h__2,-4.123294451342154,-0.9263148554207934
DDB3__PD-009_del-baeR_Fed-batch_18h__1,-3.648338818413166,-0.9105334867219116
DDB3__PD-006_del-lsrB_Batch_6h__1,-1.754870293576818,-0.5013198140518016
DDB3__PD-006_del-lsrB_Batch_6h__2,-1.645978455184132,-0.7494680845461383
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,-2.560648829278684,-0.8141557239557446
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,-3.535250875641081,-1.0859349394407314
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,-2.9965444463278605,-0.7865213532737769
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,-3.7767515932689952,-0.5703256151158165
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,-3.326478653927732,-0.5213357632360429
DDB3__PD-009_del-lsrK_Batch_6h__1,-2.104537763188724,-0.6547391363476533
DDB3__PD-009_del-lsrK_Batch_6h__2,-1.5887461484101195,-0.4114533466053718
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,-3.050386235877369,-0.9474061110112776
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,-2.2225871622376228,-1.278071206272697
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,-3.8037873944358047,-0.7847844184729365
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,-2.68061890955151,-0.6369980622312825
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,-4.0976236320730015,-0.6218947866208673
DDB3__PD-006_del-lsrR_Batch_6h__1,-1.979749424391428,-0.6052333021019178
DDB3__PD-006_del-lsrR_Batch_6h__2,-2.115733771593713,-0.6803936476873398
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,-3.108412407796668,-0.8900004051634616
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,-2.048854158213806,-1.1833698271851194
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,-3.098203328235157,-0.8470488310582542
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,-3.189432828784585,-0.6475885358020905
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,-3.2012926899704057,-0.7766623783927686
DDB3__PD-009_del-luxS_Batch_6h__1,-2.796621456405952,-0.521588546915809
DDB3__PD-009_del-luxS_Batch_6h__2,-2.0523468680070835,-0.4735998584114336
DDB3__PD-009_del-luxS_Fed-batch_6h__1,-2.018040989393445,-1.2132355311036056
DDB3__PD-009_del-luxS_Fed-batch_6h__2,-2.264933791769191,-0.8850929810811987
DDB3__PD-009_del-luxS_Fed-batch_15h__1,-3.529772291100917,-1.0648418170104952
DDB3__PD-009_del-luxS_Fed-batch_15h__2,-3.1054720023276805,-1.050771481457696
DDB3__PD-006_del-rpoS_Batch_9h__1,-2.6396375797978298,-0.3664244061493136
DDB3__PD-006_del-rpoS_Batch_9h__2,-2.743284620461952,-0.23775936748334114
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,-2.8885443148266496,-0.7588191311447625
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,-2.3418204396678552,-0.6340892914404348
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,-2.4988641229666566,-0.8346756846907546
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,-2.9314478100883083,-0.7291204461955072
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,-2.693464904582569,-0.8388574465370429
DDB3__PD-009_del-tnaA_Batch_6h__1,-1.6902928222368945,-0.4664073513776517
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,-3.056924228772882,-1.0644092553566598
DDB3__PD-009_del-tnaA_Fed-batch_15h__1,-3.575825815913336,-0.5338439385834777
DDB3__PD-009_del-tnaA_Fed-batch_15h__2,-2.316940762460256,-0.6571438423000622
