,A,RpoE
ecoli_00440,1.7402434481,1.6895113665000001
ecoli_00441,1.7433562837,0.5257951105
ecoli_00442,1.8961742132000001,0.5668378975
ecoli_00443,0.9787969062,0.3230714135
ecoli_00444,1.0584577254,0.2928073505
ecoli_00445,1.4639351228000002,1.1836845655000001
ecoli_00446,2.1586645719,1.3130090525
ecoli_00447,-0.612322712,0.5055617105
ecoli_00448,0.14441264950000002,0.6543046865000001
ecoli_00449,0.5125659298,0.9187497425000001
ecoli_00450,0.3140876514,0.9000688555
ecoli_00451,0.4414431989,0.7842089845
ecoli_00452,0.7192016786000001,0.9064251755
ecoli_00453,1.3490232441,1.1825671465
ecoli_00454,0.9945675621000001,1.3932466325
ecoli_00455,0.9020673288000001,0.8508692105000001
ecoli_00456,1.3855292765,0.9007693745
ecoli_00457,1.1656456138,0.9956656715000001
ecoli_00458,1.285829398,1.0740678035
ecoli_00459,0.4667469536,0.9601190095000001
ecoli_00460,0.6160790496,0.9822619585000001
ecoli_00461,0.36849369600000004,1.0810881105
ecoli_00462,0.0201874177,1.0556117825
ecoli_00463,-0.7426017540000001,0.8435424125000001
ecoli_00464,-0.9308174260000001,0.8474939545
ecoli_00465,2.7120628359000003,2.2346715635
ecoli_00466,2.8727163624000003,2.2313108235
ecoli_00467,3.8105712788,1.3733040815
ecoli_00468,3.657469328,1.4224507735
ecoli_00469,2.1808613142,2.0712347805
ecoli_00470,2.4202433545,2.0821921565
ecoli_00471,0.6494280685,1.4058931675
ecoli_00472,0.4896989943,1.3577390425
ecoli_00473,1.2911980442,1.7266966025000001
ecoli_00474,1.3647274091,1.6458687775
ecoli_00475,1.2314554485,0.5767844415
ecoli_00476,1.1317054436,0.6614636565
ecoli_00477,0.2428482378,0.3698256455
ecoli_00478,0.25923180760000003,0.4427733625
ecoli_00479,5.0020846587,2.2742852535
ecoli_00480,5.3308699375,2.3562605435
ecoli_00481,-0.1217722695,0.8894144005
ecoli_00482,0.14573591630000002,1.0456325615
ecoli_00483,0.8102846745000001,1.2890155385
ecoli_00484,0.6930158159,1.2094726605
ecoli_00485,13.8500725369,2.3058214535
ecoli_00486,14.1020400655,2.3610454035
ecoli_00487,0.12414078690000001,1.3671665465
ecoli_00488,0.0089041022,1.4260069825000001
ecoli_00489,5.6136943418000005,2.2785885335
ecoli_00490,5.3354624362,2.2963955035
ecoli_00491,3.4822968403,0.5909169775
ecoli_00492,4.1332524881,0.8422148655
ecoli_00493,7.2245962186,2.3481113135
ecoli_00494,7.1828569097,2.2692314735
ecoli_00495,2.656789184,2.1626685635
ecoli_00496,2.6868493786,2.0696544975
ecoli_00497,2.5266502415,2.1740979935
ecoli_00498,2.1984879105,2.1967345135
ecoli_00499,0.0565167262,1.0156497165
ecoli_00500,0.1111008587,1.0839075385
ecoli_00501,-0.1139941331,0.014398220500000001
ecoli_00502,-0.4021011963,0.0638276045
ecoli_00503,1.3882187152,1.5579571615
ecoli_00504,1.7197349531000001,1.6457592035
ecoli_00505,4.0531118092,2.1099988725
ecoli_00506,3.9186329538,2.0867648415
ecoli_00507,1.0164124977,1.0225867515
ecoli_00508,0.7896409989000001,0.8976177075
ecoli_00509,0.4197296217,0.9553373745
ecoli_00510,0.4154492597,0.8763835435
ecoli_00511,12.1220776614,2.3211723435
ecoli_00512,12.0811976338,2.4673120835
ecoli_00513,1.5758079710000001,2.0756030985
ecoli_00514,2.2027972534,2.1154671465
ecoli_00515,8.0314631689,2.2489510835
ecoli_00516,8.1801345594,2.2917913735
ecoli_00517,0.7998812915,0.5544688205
ecoli_00518,1.2905452634,0.4441527515
ecoli_00519,0.4801295378,0.0556943115
ecoli_00520,0.40341357400000005,0.3476850225
ecoli_00521,0.1240919322,0.3765467145
ecoli_00522,-0.1348140797,0.6466180745
ecoli_00523,0.0675929825,0.5658047935
ecoli_00524,1.5593331896,0.6531320265
ecoli_00525,1.4357550772,0.6954090075
ecoli_00526,1.550131608,0.8037071495
ecoli_00527,1.7870834561,0.8952290345
ecoli_00528,6.3720077748,3.0258170735
ecoli_00529,5.5787848211,2.2710710335
ecoli_00530,1.4667206693,0.4375880595
ecoli_00531,4.6543384074,1.2703757555
ecoli_00532,-0.4752932636,0.44455469550000004
ecoli_00533,-1.1922387407,0.3382565865
ecoli_00534,-0.4830952224,0.45994752850000004
ecoli_00535,-1.1813512041,0.3939907335
ecoli_00536,1.0250778123,0.7314190635000001
ecoli_00537,0.9823936576000001,0.8531680405000001
ecoli_00538,1.304214352,0.9396756825
ecoli_00539,0.8933274924,0.7222414835000001
ecoli_00540,0.0806861535,0.7741435855000001
ecoli_00541,-0.16107905320000002,0.5938545075
ecoli_00542,0.4828428282,0.9985470335000001
ecoli_00543,0.14465402100000002,0.9173875445
ecoli_00544,1.2543515994,1.4532943185
ecoli_00545,1.4881034103,1.5103774135
ecoli_00546,1.2341895898,0.6540830725
ecoli_00547,1.0912429581,0.6977090865000001
ecoli_00548,1.0535447987,0.4987140055
ecoli_00549,0.7030072993,0.3779141035
ecoli_00550,0.26033532870000003,0.2812391255
ecoli_00551,0.6576524271,0.3257971885
ecoli_00552,1.0256008802,0.5845213535
ecoli_00553,1.102587666,0.6214821355
ecoli_00554,1.3090272907,0.5188417505
ecoli_00555,1.0124052957,0.3122497275
ecoli_00556,0.5162842136,0.25401167550000003
ecoli_00557,0.4771366795,0.2072994185
ecoli_00558,0.4277838062,0.2355779395
ecoli_00559,0.2023348829,0.0130580055
ecoli_00560,1.3493819219,-0.11450547850000001
ecoli_00561,0.6340833775,-0.0948875285
ecoli_00562,-1.1780243447,0.7847165675000001
ecoli_00563,-1.9037686281,0.9678744755
ecoli_00564,2.2102713892,0.7519436885
ecoli_00565,1.9419040044,0.6943757285000001
ecoli_00566,0.0101187314,0.5716938835
ecoli_00567,-0.20582855360000002,0.6626785875
ecoli_00568,0.4830351456,0.2234354175
ecoli_00569,0.3546867884,0.2732054275
ecoli_00570,0.25898198980000003,0.09067734350000001
ecoli_00571,0.30589702420000003,0.15055672750000001
ecoli_00572,-0.0043540224,0.3326567905
ecoli_00573,-0.823946056,0.35219707450000004
ecoli_00574,0.4106193294,0.8042032035000001
ecoli_00575,0.2413104418,0.6538174965
ecoli_00576,1.325981673,0.6267132885000001
ecoli_00577,1.1186192613000001,0.6411088285000001
ecoli_00578,0.9878082885,0.8494642855000001
ecoli_00579,1.30888556,0.6365831515
ecoli_00580,3.0031464278,1.5999910585000001
ecoli_00581,3.0063588408,1.5178100675000001
ecoli_00582,0.7526026002,0.8036897785
ecoli_00583,0.5479242735000001,0.4817687245
ecoli_00584,-0.054300038700000004,0.6680532315000001
ecoli_00585,-0.5242375953,0.6441627775000001
ecoli_00586,-0.2140388977,0.0049654595
ecoli_00587,-0.0524999372,-0.1499243985
ecoli_00588,0.055309825800000004,-0.1253313145
ecoli_00589,0.3591828722,-0.0275753405
ecoli_00590,-0.8083663432,0.6792540125000001
ecoli_00591,-1.4676729428,0.7803901585
ecoli_00592,-0.0601528303,0.4707032165
ecoli_00593,-0.0381312491,0.5093826655
ecoli_00594,0.5776024472,0.6140786235
ecoli_00595,1.5505163127000001,1.4205306405
ecoli_00596,2.3503446468,1.3989905335000001
ecoli_00597,1.6417183015,1.3569770335
ecoli_00598,3.564479732,2.2237805635
ecoli_00599,2.4526312613,2.6500101135
ecoli_00600,1.9353789636,0.5796469665
ecoli_00601,1.7309042840000002,0.21998944650000002
ecoli_00602,0.2241644835,-0.0288617125
ecoli_00603,0.7476518389,-0.1696517075
ecoli_00604,0.8978367526000001,0.0376814705
ecoli_00605,0.4855306103,-0.11594749850000001
ecoli_00606,1.2397189175,0.3166597105
ecoli_00607,1.4187498251,0.5517626945
ecoli_00608,-0.5969709573,-0.2413721695
ecoli_00609,-0.1250749717,0.0188405185
ecoli_00610,0.15918160650000002,0.07727692850000001
ecoli_00611,0.7197041129,0.1870721915
ecoli_00612,1.2636014809,0.5659599765000001
ecoli_00613,1.0692562353,0.4840522155
ecoli_00614,0.4552813194,0.1146071015
ecoli_00615,0.4764164032,0.0162804775
ecoli_00616,0.5179199168,0.1172305525
ecoli_00617,0.1106844503,0.045926522500000004
ecoli_00618,0.1159209809,-0.0767258115
ecoli_00619,-0.1872940347,-0.1003549605
ecoli_00620,-1.123646013,0.7796541715
ecoli_00621,-0.7592157433000001,0.7583912325000001
ecoli_00622,0.9745749920000001,0.8799562645000001
ecoli_00623,0.9802778703,0.9129762685
ecoli_00624,-0.8601045995000001,0.2334860635
ecoli_00625,-0.8353817984,0.1775614885
ecoli_00626,-0.9482833408,0.1719767885
ecoli_00627,-1.1032352304,0.1424890935
ecoli_00628,-1.4664135252000001,0.3067426285
ecoli_00629,-1.5683855402,0.3013412635
ecoli_00630,0.0658115188,0.7653940325
ecoli_00631,-0.0956940097,0.8164796105000001
ecoli_00632,0.7901067319,0.7860048915000001
ecoli_00633,0.8483407937,1.0116900945
ecoli_00634,0.4203797859,0.6268810515000001
ecoli_00635,0.23729151650000002,0.6462990415000001
ecoli_00636,1.5450850286,1.4464514885
ecoli_00637,2.1547974256,1.6380814105
ecoli_00638,0.2527422179,0.6434436925
ecoli_00639,0.18937270050000002,0.5947059945000001
ecoli_00640,1.0136892198,1.2375583105
ecoli_00641,0.8875137276,1.1270151425
ecoli_00642,-0.3779145745,0.5732352135000001
ecoli_00643,0.0741446993,0.6685182165
ecoli_00644,0.1725502664,0.7754993465000001
ecoli_00645,0.3653393417,0.7790516665
ecoli_00646,0.6779118494,0.7805718785
ecoli_00647,0.4512134654,0.8784239295
ecoli_00648,-0.6599729583,0.3152851115
ecoli_00649,-0.6872931924,0.2880762965
ecoli_00650,1.162487882,0.9609072775
ecoli_00651,0.8891520687000001,0.8432343625000001
ecoli_00652,2.4466338195,2.1252955235
ecoli_00653,2.5344233148,2.1288363935
ecoli_00654,-0.3003158119,0.6314482645
ecoli_00655,-0.3432295889,0.5562731675
ecoli_00656,0.31041811810000003,0.6368259435
ecoli_00657,0.07133174,0.6538329415
ecoli_00658,-0.45499617740000003,0.25945842950000003
ecoli_00659,-0.5933981582,0.34588152250000004
ecoli_00660,1.0778193635,1.0806142255
ecoli_00661,0.9848785387000001,1.0628281235
ecoli_00662,-0.2761450252,0.4126518165
ecoli_00663,-0.5883061903,0.2407421585
ecoli_00664,0.4209852263,0.8633539555
ecoli_00665,0.4639673841,0.8055798625
ecoli_00666,1.06041879,0.9181100905
ecoli_00667,0.7581582406,1.0178847695
ecoli_00668,-0.9010196547,0.7913212135000001
ecoli_00669,-0.6850960412,0.9083301085000001
ecoli_00670,1.5859609098,1.2326859255
ecoli_00671,1.3825434312,1.2423181495
ecoli_00672,-0.8607879799,-0.0181720325
ecoli_00673,-0.4408849288,0.32402134450000003
ecoli_00674,-1.3846448762,-0.0262529775
ecoli_00675,-1.2009448808,0.0583434965
ecoli_00676,-0.4375008782,0.3800871355
ecoli_00677,-0.3417230374,0.35724571250000003
ecoli_00678,-0.1135522139,0.8758332945
ecoli_00679,-0.3967749862,0.9691103125
ecoli_00680,-1.2686941220999999,0.0349177805
ecoli_00681,-1.5477107808000001,0.0429178725
ecoli_00682,0.4569631219,0.8577268945000001
ecoli_00683,0.6986955217,0.7914610525
ecoli_00684,-0.9465125494000001,0.4589699445
ecoli_00685,-1.1287070497,0.3619065775
ecoli_00686,-0.6516852511,-0.1511541655
ecoli_00687,-1.3337357704000001,-0.2716734005
ecoli_00688,0.2155463987,0.4492570735
ecoli_00689,-0.07698245520000001,0.3816597145
ecoli_00690,1.9987697266,1.9663275475000002
ecoli_00691,2.2211570482,2.1568403435
ecoli_00692,2.4083545426,2.1576955435
ecoli_00693,2.085228596,1.9780963775
ecoli_00694,1.5429076015,1.5203561214999999
ecoli_00695,1.3497033451,1.5854017775
ecoli_00696,1.9144212566,2.0070026545
ecoli_00697,1.6667614813,1.8876692835000002
ecoli_00698,-1.2727349648000001,-0.0257046825
ecoli_00699,-1.8155466795000001,-0.1710856125
ecoli_00700,-0.7517490643,0.2656134265
ecoli_00701,-0.7538972104,0.2612667025
ecoli_00702,-0.3734042782,0.40318919750000004
ecoli_00703,-0.9968935668000001,0.2928075425
ecoli_00704,0.0072947349000000005,0.5255081335
ecoli_00705,-0.1224323288,0.4484695045
ecoli_00706,-0.6128952839,0.1585486465
ecoli_00707,-0.8027852274,0.1282034495
ecoli_00708,0.5839759482,0.7278241365
ecoli_00709,0.9085082009000001,0.7039546155
ecoli_00710,-0.3152882252,0.5933067045
ecoli_00711,-0.6581234215,0.5447491225000001
ecoli_00712,0.8246978831,1.0627321075
ecoli_00713,0.5525388828000001,1.0404495045
ecoli_00714,-0.3329133233,1.1583613725
ecoli_00715,-0.20598722600000002,1.2256709964999999
ecoli_00716,0.4577732779,-0.1961163535
ecoli_00717,0.6388642868000001,-0.2415481345
ecoli_00718,1.7457742674,-0.1719242625
ecoli_00719,1.5977706498000002,-0.20354279050000001
ecoli_00720,1.6370946109,-0.21540248350000002
ecoli_00721,1.6907052457,-0.2240433275
ecoli_00722,3.4543688052,1.3374477355
ecoli_00723,2.1934582615,1.0725555155
ecoli_00724,0.1976522848,-0.0417303345
ecoli_00725,1.4745030049,0.2254727655
ecoli_00727,1.6145459672,0.6012927525
ecoli_00728,0.6306164296,-0.0833735115
ecoli_00729,2.0676413786,0.1789902955
ecoli_00730,1.8641264561000002,0.3597390405
ecoli_00731,2.9581131659,0.0960894055
ecoli_00732,2.7658608658,0.1112536935
ecoli_00733,0.44888293030000004,-0.013232780500000001
ecoli_00734,0.8840007689,-0.2074892065
ecoli_00735,1.8283249152,0.31820756850000004
ecoli_00736,1.7317067728,-0.13840388950000002
ecoli_00737,2.9234807774,0.6571709495
ecoli_00738,3.4296778936,0.5011587285
ecoli_00739,0.41917117930000003,-0.5225670845
ecoli_00740,0.9991911223000001,-0.6813834205
ecoli_00741,2.2955031221,1.3963445575
ecoli_00742,1.0437058943,1.1394749095
ecoli_00743,1.2882377184,0.4645566205
ecoli_00744,1.8452071981,0.35213875850000004
ecoli_00745,1.3216840072,0.20935301150000002
ecoli_00746,1.5212247166,0.3029778835
ecoli_00747,1.5793158984,0.2550947215
ecoli_00748,1.3285087587,0.29109062750000003
ecoli_00749,0.8948425510000001,0.5239569355
ecoli_00750,0.9956088512000001,0.3743072395
ecoli_00751,-0.1649239841,-0.0292859125
ecoli_00752,-0.0976496612,-0.1022123335
ecoli_00753,2.1318066339,-0.2461146375
ecoli_00754,2.0537242892,-0.1525498015
ecoli_00755,0.0853755125,-1.5045065695000002
ecoli_00756,-0.20039536300000002,-1.3116153025
ecoli_00757,1.4222338938,-0.4844950985
ecoli_00758,0.8277920581,-0.5199234795000001
ecoli_00759,1.5256097799,1.0481192505
ecoli_00760,2.4631850813,1.9519227895000002
ecoli_00761,1.771704363,-0.0497623175
ecoli_00762,1.6771530060000002,-0.2244499755
ecoli_00763,1.0770535815,-0.41529821250000004
ecoli_00764,1.7574985683,-0.1370192255
ecoli_00765,1.8062221695,-0.0486637165
ecoli_00766,1.5543132864,-0.1587391585
ecoli_00767,0.2165240364,0.026762914500000002
ecoli_00768,-1.237828593,0.5626627155
ecoli_00769,0.5402217024,-0.14146474450000002
ecoli_00770,0.6506254965,-0.2035490895
ecoli_00771,0.9900211246,-0.0095514455
ecoli_00772,1.5035398774000002,-0.0321926205
ecoli_00773,1.8036323357000001,0.5574256375000001
ecoli_00774,1.1191352598,0.5131667305000001
ecoli_00775,-0.6533121139,-0.3853658535
ecoli_00776,-0.2981154569,-0.5009535525000001
ecoli_00777,0.2910882584,-0.1948696135
ecoli_00778,0.2105121087,-0.2145452525
ecoli_00779,0.1719156519,0.9556843105
ecoli_00780,-0.0453634682,1.0005398295
ecoli_00781,-0.6222315793000001,-0.4453102425
ecoli_00782,-0.47642249000000003,-0.4452538285
ecoli_00783,0.9396015497,0.0539730615
ecoli_00784,-0.9791942385,0.0062910315000000005
ecoli_00785,0.889132498,0.15119614250000002
ecoli_00786,0.7222959457,0.08917757750000001
ecoli_00787,0.7932595280000001,0.5117547005
ecoli_00788,0.6361793943,0.3474768385
ecoli_00789,0.5805517935,-0.0923584895
ecoli_00790,0.3495700197,-0.11870146250000001
ecoli_00791,0.9363033326,0.5460369635
ecoli_00792,1.3746391608000001,1.1965855825
ecoli_00793,0.4000359511,-0.15661441850000002
ecoli_00794,0.555686232,-0.14706372950000002
ecoli_00795,0.3506757392,0.48683057150000003
ecoli_00796,0.7576254797,0.6157113105
ecoli_00797,3.3345893897,1.9883293455
ecoli_00798,2.6901944343,1.5722607675
ecoli_00799,3.3301456516,1.9746975385
ecoli_00800,2.9930865969,1.8431908805
ecoli_00818,1.1431969355,1.1209573945
ecoli_00819,1.1430922622,1.0416570825
ecoli_00820,0.8997131962,1.0843837145
ecoli_00821,0.5953569958,1.1138498585
ecoli_00822,1.331523849,0.8971550445
ecoli_00823,1.3605177004,0.9232225465
ecoli_00824,1.1971295884,0.8688279565
ecoli_00825,1.3237943302000001,0.9057806195
ecoli_00826,1.9430084878,1.0955398135
ecoli_00827,1.5799709533000001,1.0575716625
ecoli_00828,1.4898568907,0.7689234625
ecoli_00829,1.6876157786000001,0.8241208895000001
ecoli_00830,1.3815147385,1.0429750175
ecoli_00831,1.4355557724,1.0342751605
ecoli_00832,0.0417250766,1.6606548925
ecoli_00833,0.0056589407,2.3854274435000002
ecoli_00834,0.2383427229,0.6735942415
ecoli_00835,0.38953090030000004,0.6661150775
ecoli_00836,0.5979189936,0.7993760045
ecoli_00837,0.5573517215,0.8343448425000001
ecoli_00838,0.3094837735,0.9038952745000001
ecoli_00839,0.28989154370000003,0.9160787615
ecoli_00840,1.5456779669,1.2839155635
ecoli_00841,1.3445053681,1.2889803715
ecoli_00842,0.34414729050000004,0.6910232765000001
ecoli_00843,0.4514348394,0.6881478125
ecoli_00844,0.8118379309,0.7658097165000001
ecoli_00845,1.1326728872,0.8159797855
