,A,CsgD,FliZ,RpoS,CpxR,BtsR
ecoli_00598,-5.0093103874,-3.269234934,3.5199586295,1.2547179019999999,-0.8615780380000001,-0.5369657325
ecoli_00599,-5.2450960505,-3.414583662,3.5174003115,1.389402172,-1.275977136,-0.0166684055
ecoli_00600,-2.7054036286,-2.708291044,1.9483701465,0.982054222,-0.42611916800000005,-0.4305525015
ecoli_00601,-2.3957875250000003,-2.776459289,2.6010614204999998,0.812947382,-0.425439143,0.18775837750000002
ecoli_00602,-2.5048149419,-2.426486989,1.9597785615,0.638640212,-0.48462598700000004,0.5384734595
ecoli_00603,-2.4785893133,-2.644273523,1.8019768004999999,0.672125622,-0.8339006470000001,0.6929454595
ecoli_00604,-2.1862089185,-1.7631611870000001,1.2913157815,0.975388922,-0.38330796300000003,-0.18136852250000002
ecoli_00605,-2.8835434471,-2.560979519,1.4510642755,0.6514548920000001,-0.7242027750000001,0.8766355185
ecoli_00606,-1.9687868142,-1.738703014,2.8478255605,0.197083491,-1.49600563,0.8631288895
ecoli_00607,-2.5164728163,-1.420481102,3.1004866835,0.202627316,-1.145333644,0.3563163385
ecoli_00608,-1.8673190988,-2.137837174,0.6307790135,0.075356554,-1.353561545,1.1154521505
ecoli_00609,-2.5022225681,-1.24632331,0.15890882650000002,-0.13739720700000002,-1.1329084,0.5367200085
ecoli_00610,-1.8458788072,-1.10825433,-0.2010703725,0.11647995500000001,-1.149695115,0.7094978385
ecoli_00611,-2.0273038859,-1.318670979,-0.4965128915,-0.059910924000000004,-1.003542282,0.9310932505
ecoli_00612,-2.5461906486,-1.383793785,-0.0644245145,0.040839611000000005,-1.49752867,-0.1823789275
ecoli_00613,-3.09199892,-0.8059999950000001,-0.6051734715,0.48676726200000003,-1.27602948,-0.8146529105
ecoli_00614,-3.8828286778,-0.978109031,-0.2823469125,0.381830522,-1.7579131810000002,-0.6144761295
ecoli_00615,-3.8688754204,-1.3894392340000001,-1.0977492375,0.23666745400000003,-2.123097154,-1.2534947065
ecoli_00616,-3.5106892731,-1.247583366,-0.2875930575,0.732593782,-1.5191010249999999,-0.9972419425000001
ecoli_00617,-3.4285074471,-1.135038409,-0.45752932150000003,0.5610367820000001,-1.744400763,-0.8742305125000001
ecoli_00618,-1.6851132027,-2.105053907,3.1637461255,-0.21162116,-0.906338717,0.0654873175
ecoli_00619,-1.4802056554,-1.964803426,3.3003631705,-0.19722404600000001,-0.8610538630000001,-0.19001845550000002
ecoli_00620,-0.9087238157,-0.18465213800000002,1.6807074735,1.8302124320000002,0.21075892000000002,-0.9570217865
ecoli_00621,-1.0325962457,-0.118376016,1.5082907135,1.818011792,0.140560822,-0.8741608345
ecoli_00622,-0.1604606154,0.18514290900000002,-0.0537675475,0.628178432,-0.56443328,-0.1248252135
ecoli_00623,-0.19950740220000002,-0.008684723,-0.3017308635,0.574027162,-0.613418824,0.1163557415
ecoli_00624,0.0535496705,-1.156108669,-0.3904448155,0.8950668820000001,-0.925438898,0.014002476500000001
ecoli_00625,0.2309963352,-1.241267159,-0.2503491235,0.9553809320000001,-0.94485324,0.036710886500000005
ecoli_00626,-0.0939749986,-0.27488147900000004,-0.19994327850000002,0.481077462,-0.9751513390000001,0.0819869025
ecoli_00627,-0.468848841,-0.415946529,-0.009307998500000001,0.414372032,-1.09951525,-0.0644768595
ecoli_00628,-0.7364266933,-1.166284849,-0.21936547550000002,0.789958142,-0.8596859800000001,0.08280501650000001
ecoli_00629,-0.8912580845,-1.6755417760000002,-0.2899439855,0.807071062,-0.9113082570000001,0.1627753335
ecoli_00630,0.35571422350000004,0.49224233800000006,0.0833596105,1.180860802,-0.751286923,-0.2454084735
ecoli_00631,0.21272043270000002,0.6041254020000001,0.5088732935,1.316103432,-0.778530169,-0.07176097050000001
ecoli_00632,0.6058867589,-0.044343199,0.026793386500000002,0.867514882,-0.806418877,0.0026831585
ecoli_00633,-0.1676362928,-0.092025064,-0.0353306855,0.9655816920000001,-0.7578245210000001,-0.0362509335
ecoli_00634,-0.0649160907,0.48497724000000003,0.0596107025,0.939073072,-1.030277194,-0.5283633105000001
ecoli_00635,0.428686703,0.583373189,-0.1007246145,0.9392079120000001,-0.9329740430000001,-0.10631225550000001
ecoli_00636,-0.17575191710000002,0.649145893,0.6805085635,1.299081872,-0.28620348,0.0140211725
ecoli_00637,-0.5179685687,0.821002235,0.7917871915,1.276132952,-0.304313266,-0.2590708585
ecoli_00638,-0.1942547658,0.161871031,0.15831807050000002,0.676725562,-0.7992336050000001,-0.0060175315
ecoli_00639,-0.3514825952,0.10635293500000001,0.3039331485,0.6239913220000001,-0.798929301,-0.0958721435
ecoli_00640,0.2970735667,-0.05265196,0.2325845005,0.9195953720000001,-0.47100303400000004,-0.0957563295
ecoli_00641,0.3982045005,-0.630533497,0.22436633350000001,1.070828622,-0.355907737,-0.09521048850000001
ecoli_00642,-0.3700196743,0.015317389,0.13601441150000002,0.907281302,-0.6871489380000001,-0.2808291585
ecoli_00643,-0.6938182439,0.610532729,0.4569914565,1.014560852,-0.735527229,-0.5807261345
ecoli_00644,-0.1213004122,-0.025015423000000002,0.4411139985,0.648728662,-0.7034452280000001,-0.1083890185
ecoli_00645,-0.1211712105,-0.161689825,0.25484984650000003,0.6310093720000001,-0.6607070220000001,-0.0182194235
ecoli_00646,-0.468772546,-0.085375742,0.3020475185,0.260359279,-0.538389373,0.2147103605
ecoli_00647,-0.1880187555,-0.311486188,0.1891266475,0.337925702,-0.5396617930000001,0.1899276765
ecoli_00648,-0.0780761574,-0.304471529,-0.1123897855,0.5832992720000001,-0.874878813,0.1722825675
ecoli_00649,-0.1921193109,-0.35521999400000004,-0.0898444245,0.536610012,-0.9443709680000001,0.3109911675
ecoli_00650,-0.23721565120000002,0.153102711,-0.1635231625,0.7844718420000001,-0.656485269,-0.0809501755
ecoli_00651,-0.6982997602000001,0.30059608800000004,-0.07867170750000001,0.5880848120000001,-0.6502151150000001,0.0686238695
ecoli_00652,-0.5688302908,0.435466552,0.3206910465,1.6502528120000002,-0.051196321,-0.3428249935
ecoli_00653,-0.6076782212,0.5578862840000001,0.8646041005,1.605420772,-0.11709514300000001,-0.6688789355
ecoli_00654,0.0334575381,0.051471733000000006,-0.9208966795,0.738394282,-0.8769752780000001,0.2571376245
ecoli_00655,0.13953458570000002,-0.3110595,-0.2273453035,0.758771582,-0.930013838,0.2503300825
ecoli_00656,-0.0167184169,-0.479797839,0.1260173335,0.817985662,-0.6597496650000001,0.1125480585
ecoli_00657,-0.282500138,-0.672200294,-0.1720887075,0.7961451820000001,-0.561625848,-0.012553871500000001
ecoli_00658,-0.1471335092,-0.945642968,0.1487178295,0.14390909999999998,-1.031707194,-0.004701083500000001
ecoli_00659,-0.1731934339,-1.129196601,-0.1452449305,0.268901973,-0.9930566630000001,-0.0670509745
ecoli_00660,0.10784667070000001,-0.5019063770000001,0.1319982075,1.286770342,-0.603316399,-0.3909824825
ecoli_00661,0.0644916714,-0.566816693,0.3073943665,1.396164682,-0.6767883690000001,-0.1747279175
ecoli_00662,-0.26079371430000003,-0.725432736,0.0847181765,0.434391552,-0.9519543920000001,0.1718722895
ecoli_00663,-0.11943861580000001,-0.601036698,-0.2230737415,0.369242772,-1.001633031,0.0678639555
ecoli_00664,-0.0716717473,-0.9078666820000001,-0.1089094305,1.281037232,-0.7343660240000001,0.2667485805
ecoli_00665,-0.46346681310000004,-1.120461704,-0.2918327965,1.2743906520000001,-0.7440339220000001,0.30065575850000004
ecoli_00666,-0.014081089900000001,0.060944861,0.2198120155,1.038756942,-0.6503933670000001,0.0838487235
ecoli_00667,-0.1300101116,-0.682535006,-0.3206409435,1.039930542,-0.683517832,0.0174581475
ecoli_00668,0.2246750587,0.359811873,0.1916185235,1.647250302,-0.41424029900000003,0.0462004795
ecoli_00669,0.8810116237000001,1.408629788,0.0750925095,1.699236672,-0.39282706100000003,-0.3642838625
ecoli_00670,-0.021155742300000002,0.355761201,0.4864898405,1.321080842,-0.565087404,-0.1668521745
ecoli_00671,0.5709438971,0.672550948,0.3641724605,1.337915162,-0.653241485,-0.3667635875
ecoli_00672,0.7354658198,-0.31895932200000005,-0.26496592550000003,0.585122592,-1.129022146,-0.1116063825
ecoli_00673,0.11709236690000001,-0.7326846410000001,0.4495654565,0.9447356020000001,-0.7798633140000001,-0.013681183500000001
ecoli_00674,-0.20134161490000002,-1.046331867,-0.0256663365,0.401728872,-0.99654473,0.3366805315
ecoli_00675,-0.37062148770000003,-1.009165377,-0.3409833155,0.347043152,-0.9988061920000001,0.4079856785
ecoli_00676,0.0629913139,-0.35401003000000003,0.0092569455,0.5440581320000001,-0.97579028,0.10590421650000001
ecoli_00677,-0.2620597213,-0.373594358,0.1267294445,0.567509232,-1.019713194,-0.0581286305
ecoli_00678,-0.0926757245,0.39292375100000004,0.6430433695000001,1.8341525920000001,-0.36431494600000003,-0.41814092750000004
ecoli_00679,1.0799695606,0.855555061,0.5898957245,1.939742772,-0.27457942300000004,-0.5711774185
ecoli_00680,-0.5076850884,-1.166108419,-0.11665682250000001,0.6613088420000001,-0.8205802050000001,0.3787139225
ecoli_00681,-0.4375957643,-1.438859386,-0.35243743250000004,0.717844762,-0.7272556840000001,0.1802075065
ecoli_00682,-0.0896067875,0.363158562,0.2448444005,1.164276552,-0.6822556710000001,-0.1802901385
ecoli_00683,-0.1394001719,0.532167585,0.39014958250000004,1.244606692,-0.69920028,-0.1608680805
ecoli_00684,0.0505178763,-0.255899825,-0.0404830635,0.613336202,-0.9896972420000001,-0.0205538885
ecoli_00685,0.2011200931,-0.596571108,-0.07398429150000001,0.764384932,-0.96335198,0.0369851895
ecoli_00686,-1.2393150323,-1.919250015,-0.44161903750000003,-0.046391769000000006,-1.039286974,0.5993541145
ecoli_00687,-0.42778222660000004,-2.538530252,-1.0871001905,0.10538008600000001,-1.008548684,0.37152720850000004
ecoli_00688,0.2823800573,-1.006072952,0.09700051750000001,0.342216642,-0.708155846,-0.2725549275
ecoli_00689,0.5750671479,-0.76367863,-0.2834215775,0.36331122200000004,-0.7294685550000001,-0.3101009655
ecoli_00690,-0.4356992387,1.008597599,0.7261965265,1.538991512,-0.015211897,-0.4619062305
ecoli_00691,-0.5157366729,0.965254802,0.7105365255,1.658506142,-0.060799382000000006,-0.5137800815
ecoli_00692,-0.1432929699,0.621100473,0.6608427685,1.485949062,-0.041506,-0.3151013425
ecoli_00693,-0.5192892667,-0.115447355,-0.2793302145,1.585049412,-0.11553060200000001,-0.7001429765
ecoli_00694,-0.8372466294,-0.198957176,0.2052988735,1.462841342,-0.278313939,-0.2384581905
ecoli_00695,-0.2519518028,-0.39224225500000004,-0.1237611425,1.192064092,-0.37823869,0.0160978505
ecoli_00696,0.1890607719,1.076430359,0.7621020455,1.719680742,0.006054255000000001,-0.5309690095
ecoli_00697,0.0057880499,1.272010903,0.9327941055000001,1.610427042,-0.017737728,-0.2203561825
ecoli_00698,-0.0405961528,-0.9394336400000001,-0.5338329195,0.48229885200000006,-1.152709086,0.1593868135
ecoli_00699,-0.15481915200000002,-1.48533976,-0.2934498475,0.38756987200000004,-1.154532951,0.2859621365
ecoli_00700,-0.2664059248,-0.551637025,-0.7296857265000001,0.569808832,-1.066463564,0.2879429405
ecoli_00701,-0.1625371974,-0.412280892,-0.0951517845,0.5878713320000001,-0.9739135040000001,0.1778772445
ecoli_00702,0.0404896504,-0.675293935,0.1377519605,0.748215262,-0.535432134,0.2447533995
ecoli_00703,-0.5457769145,-1.0988979190000001,-0.1779598175,0.772745432,-0.47222792900000005,0.2681867545
ecoli_00704,-0.5866539154,-0.47497621900000003,-0.1132878725,0.550518202,-0.505980218,0.39199783650000003
ecoli_00705,-0.6183824756,-0.279271325,0.050703477500000003,0.563995832,-0.618961556,0.2105808025
ecoli_00706,0.34437091540000003,-0.534918333,-0.5630355455,0.401711162,-1.175137484,-0.1410711095
ecoli_00707,0.22675836500000002,-0.6880940440000001,-0.1905782955,0.22758527,-1.2386025,-0.0728540525
ecoli_00708,-0.7639430327000001,-0.570769391,0.2036859725,0.671752252,-0.645930109,0.2630648605
ecoli_00709,-0.5297111206,-0.557011645,-0.2814621235,0.614882872,-0.7551897820000001,0.0626086515
ecoli_00710,0.2954341976,0.016721645,0.16252769150000002,0.8383157120000001,-0.8346730360000001,0.21928796750000001
ecoli_00711,0.0443012273,-0.201830415,-0.19800955150000002,0.953487402,-0.811642178,0.3285882755
ecoli_00712,-0.3500075435,0.548148203,-0.0599999675,0.964090352,-0.492893189,0.0673764195
ecoli_00713,-0.3684890001,0.5204507810000001,-0.17169665850000002,0.901377312,-0.5093344160000001,0.1938112085
ecoli_00714,1.1850966911,0.355325875,0.6523901625,1.718903732,-0.255685641,-0.0438922715
ecoli_00715,0.6910730700000001,0.6123850390000001,0.8768127835,1.351313052,-0.23374973400000001,0.2111808665
ecoli_00716,-1.780907788,-1.708825006,1.4748945285000001,0.106695308,-0.807082233,0.3509639895
ecoli_00717,-2.3503122436,-1.396258055,0.3990839735,0.141060303,-1.399566679,-0.4232787545
ecoli_00718,-2.4326345226,-1.744698432,0.3396389225,-0.230745355,-1.338304529,-0.6231444055
ecoli_00719,-1.8462633812,-1.43434523,0.5967349425,-0.146208637,-1.271300965,-0.18579032950000002
ecoli_00720,-2.2092508,-1.652719368,0.4328915995,-0.153329452,-1.25330869,-0.2465269605
ecoli_00721,-2.3337018401,-1.333291193,0.18869342050000001,-0.157571648,-1.2698372390000001,-0.3323593715
ecoli_00722,-3.4490966567,0.154119008,0.9573732855,1.635612032,-0.423489559,0.1220357405
ecoli_00723,-2.7874302953,-0.7452314080000001,3.2021740105,1.622138852,-0.140367652,0.6743364795
ecoli_00724,-2.2051007043,-2.561681611,0.7301221245,0.106107449,-0.490680031,0.9404724475
ecoli_00725,-2.1001155841,-2.06237905,-0.0103577945,0.524486572,-0.7342471190000001,0.1826780815
ecoli_00727,-1.5931823447,-1.056601646,0.2566762785,1.2533454320000001,-0.48200847900000005,0.17295968850000001
ecoli_00728,-2.0035293648,-2.878875217,1.2374794494999999,0.143984317,-0.483164272,0.6348459435
ecoli_00729,-2.2274120414,-2.4890208,0.4119777985,0.525939852,-0.9506666960000001,0.2006337625
ecoli_00730,-2.2560007954,-2.356086521,0.5479397115,-0.05823077,-0.44578877600000005,-0.0010978375000000001
ecoli_00731,-2.2248020164,-1.8953354550000001,0.1787627785,0.114430689,-1.123385442,-0.44328787750000004
ecoli_00732,-1.92376929,-2.043359474,0.22869152250000002,0.073392837,-1.045617718,-0.23669413350000001
ecoli_00733,-1.7213652869,-3.084852777,1.0202431725,0.42039634200000003,-0.6427065070000001,0.39844853150000004
ecoli_00734,-1.5378287183000001,-2.477329844,1.1296215125,0.548322022,-1.055830967,0.3385861985
ecoli_00735,-1.3206373647,-2.234057594,1.7703777175000002,0.622492342,-0.67583512,0.6118672745
ecoli_00736,-1.5797596499000002,-2.014367226,0.8612925515000001,0.20184136100000002,-0.761549004,0.2662726545
ecoli_00737,-1.7757356015,-1.8447713060000002,2.4461233505,0.8692270320000001,-0.6978717090000001,0.5879165225
ecoli_00738,-2.049280379,-1.583104246,1.6518998025,0.6974166620000001,-1.013546488,0.18679428150000002
ecoli_00739,-0.8239243753000001,-2.546810775,0.9231007665000001,0.07791659100000001,-1.027852515,-0.0349188895
ecoli_00740,-1.1053515680000001,-2.478114045,0.6603090345,0.158465929,-1.397184975,-0.1698341475
ecoli_00741,-3.5439340984000003,-1.728690845,-0.2238366095,0.9537564220000001,-0.18896767,0.30122527050000003
ecoli_00742,-3.2981157863,-1.975621121,0.4473192185,0.9814993820000001,-0.233331702,-0.4112911695
ecoli_00743,-2.1995687116,0.025688922000000003,-0.0013750975,0.851815082,-0.6771656410000001,-0.5247880445
ecoli_00744,-1.988202334,0.051592058,0.15213698150000002,0.805688422,-0.844213175,-0.5433011535
ecoli_00745,-2.1056681838,-0.29819251900000004,0.2051096835,0.49241269200000004,-0.920110925,-0.4336804105
ecoli_00746,-1.7813372514,-0.16170815500000002,-0.2944286615,0.517062142,-0.6561694920000001,-0.7991838035000001
ecoli_00747,-2.1051801710999998,-0.313869771,0.47216112250000003,0.528303952,-0.8321430320000001,-0.4987759055
ecoli_00748,-2.1181290169,-0.351872933,0.2191413795,0.573257302,-0.9318479970000001,-0.6236398385
ecoli_00749,-2.625704885,-2.3678036000000002,1.4412503055,1.5288345520000002,-0.9089337810000001,-0.059923737500000004
ecoli_00750,-2.8211832944,-2.754827819,1.0270538635,1.247999062,-0.9301416100000001,-0.37743489350000003
ecoli_00751,-3.1615090135,-2.158716124,-0.3503845345,0.9376607320000001,-0.32920739200000004,-1.5466919315
ecoli_00752,-2.4469676327,-2.918434164,-0.1064027875,0.8732817420000001,-0.515445697,-1.2987185405
ecoli_00753,-1.2708824312,-3.3129811399999998,-0.6391449975,0.270418667,-1.616884244,-0.6185045135
ecoli_00754,-2.0202829792,-3.46648471,-0.8049049415,0.209615396,-1.598490272,-0.5307721945
ecoli_00755,-1.3920052852,-4.352931788,-1.8128353385,0.675028442,-1.862734912,-2.0243083945
ecoli_00756,-2.2873112313,-4.10136533,-0.7280025455,0.801770202,-1.410243719,-1.4226642605
ecoli_00757,-2.506225616,-1.849822351,3.0945311715,-0.557170091,-1.394325268,-0.3115091565
ecoli_00758,-2.2849867426,-1.846379092,2.6194061635,-0.416391233,-1.4944749800000001,-0.1491855625
ecoli_00759,-2.7261558914,-0.061464995,-0.5703157105000001,0.662849232,-0.39317149700000004,-0.0388794915
ecoli_00760,-2.8454088918,-0.27557797300000003,0.2257906495,0.8956378920000001,-0.34091631,-0.028472029500000003
ecoli_00761,-2.9525950246,-1.555255442,0.8142596185000001,-0.16321665600000002,-1.3174720930000001,-0.2379724345
ecoli_00762,-2.6013449931,-1.902867182,0.4233828805,-0.29974473300000004,-1.247648001,-0.37642024150000003
ecoli_00763,-1.804533219,-1.356883763,1.4738466085000002,-0.18690598600000002,-1.369053762,-0.6073415475
ecoli_00764,-2.3113876808000002,-1.876113379,2.2154657385,-0.027747274000000002,-1.249122561,-0.3320290335
ecoli_00765,-2.6184978062,-1.460391267,0.7003312885,0.034659745,-1.225168906,-0.3435523895
ecoli_00766,-2.6790672843000003,-1.7101646289999999,0.25762711450000003,-0.031113969000000002,-1.448353575,-0.3327477145
ecoli_00767,-1.9415389288,-1.065187835,3.2285742285,2.785352722,-0.549941095,1.0121568095
ecoli_00768,-0.9716717209,-0.6258730020000001,2.9617818815,3.009075552,-0.819637771,0.8569131875
ecoli_00769,-2.1369673474,-1.140132022,3.7379371555,0.9025170320000001,-0.81881974,0.42218264650000004
ecoli_00770,-3.0427771815,-1.223100766,4.3107621765,0.861155212,-0.615263613,0.4371515395
ecoli_00771,-2.126519568,-1.470600571,4.0494398005,1.043320932,-0.618771931,0.9173458845
ecoli_00772,-2.3261341973,-0.979401081,3.5208328805,1.034550672,-0.667208149,0.6910783185
ecoli_00773,-2.5750339587,-0.871268632,3.9235347715,1.160442362,-0.7112136960000001,0.3283099055
ecoli_00774,-2.6074488314,-0.41104099800000005,3.0605692665,1.357744682,-0.840223142,0.3360223735
ecoli_00775,-2.0287238992,-0.993566868,3.0330037145,0.8815165420000001,-0.811052785,0.2872065125
ecoli_00776,-1.347975816,-1.247977285,2.9203448265,0.8068994620000001,-0.866710944,0.4854060685
ecoli_00777,-1.3015138509,-1.784142256,1.8824762645000002,-0.46818323500000003,-0.994614477,-0.2617653175
ecoli_00778,-1.9483136831,-2.1231191640000002,1.6696518415,-0.504733132,-1.023891623,-0.42722700150000004
ecoli_00779,-3.3134683158,-1.852466094,3.7081976625,-0.568459668,-0.732899305,0.020166489500000002
ecoli_00780,-3.91953494,-1.824589454,3.6282025465,-0.40645875600000003,-0.6827414390000001,0.38269619050000003
ecoli_00781,-2.4175835718,-2.718554845,1.2805688365,-0.5666004250000001,-0.8973209870000001,0.2701828355
ecoli_00782,-2.1534013962,-2.553467988,1.0927449325,-0.618132993,-0.8682182220000001,0.1422187215
ecoli_00783,-2.5675634105,-1.585005188,2.8672882295,-0.261739756,-0.949179184,-0.0771159505
ecoli_00784,-2.5665528105,-2.818445894,2.7272872755,-0.12966528100000002,-0.8661939420000001,-0.8330959435
ecoli_00785,-1.7537307686,-2.3474171950000002,0.3012827175,-0.524940594,-0.949186665,0.3502432555
ecoli_00786,-1.4334434046,-2.617304654,0.47789155650000004,-0.7528981960000001,-0.837800846,0.1503589355
ecoli_00787,-2.4270635908,-0.37529731400000005,1.4541449965,0.328525112,-0.7709386250000001,0.22647574450000002
ecoli_00788,-2.060777887,-0.827262813,0.29407053850000003,0.216529764,-0.841551041,0.0963821145
