,A,flhD
ml_abx__glob__1,-2.0081899322,-4.6784793318
ml_abx__glob__2,-2.0938039182,-3.5617845201
ml_abx__glob__3,-2.3651846943,-3.9030963259
ml_abx__lvx__1,-1.2536241404,-1.6750953061
ml_abx__lvx__2,-0.9848193681,-1.0701318796
ml_abx__lvx__3,-1.9656847136,-2.4182279507
ml_abx__mec__1,0.13283236880000002,-0.12120211950000001
ml_abx__mec__2,0.3918213675,-0.047907401100000004
ml_abx__mec__3,1.6003539154,-0.4875011669
ml_abx__mem__1,0.0868266516,0.45531288700000005
ml_abx__mem__2,0.1270720365,-0.1252909207
ml_abx__mem__3,-1.6940804779,-0.7843410118
ml_abx__nit__1,0.5586266246,-3.4323890026
ml_abx__nit__2,0.5370369428,-3.1166347467
ml_abx__nit__3,0.6701407536,-3.3441431404
ml_abx__ntx__1,-4.0579504776,-3.3050413343000002
ml_abx__ntx__2,-3.7536551515000003,-3.5114722184
ml_abx__nor__1,-0.7741972761,-2.2192939483
ml_abx__nor__2,-0.41960756260000004,-1.0339440144
ml_abx__nor__3,-1.7488609940000002,-2.5575687398999998
ml_abx__pb__1,-2.5151560579,-3.8065227195
ml_abx__pb__2,-2.2092610529,-3.868190429
ml_abx__pb__3,-2.5748204735,-3.6374876434
ml_abx__tmp__1,0.9919622206,0.1152246638
ml_abx__tmp__2,-2.1449384851,-0.48430123620000004
ml_abx__tmp__3,-1.1569666353,-1.9057003053
mut_abx__del_mutS_000nor__1,-1.7405502361,-0.037196824100000005
mut_abx__del_mutS_000nor__2,0.3414031918,-0.553735465
mut_abx__del_mutS_000nor__3,1.3991470443,0.5909322892000001
mut_abx__del_mutS_125nor__1,-0.9914659742,0.2654986045
mut_abx__del_mutS_125nor__2,-2.4949631106,-0.0436176226
mut_abx__del_mutS_125nor__3,-1.9484569447000002,-0.10662981490000001
mut_abx__del_mutS_250nor__1,-2.6279164127,0.5803344621000001
mut_abx__del_mutS_250nor__2,0.1048801651,0.23830983890000002
mut_abx__del_mutS_250nor__3,-2.9044949296,-0.2247920803
mut_abx__del_mutS_375nor__1,-3.4297646337,-0.0106706222
mut_abx__del_mutS_375nor__2,-0.9551803860000001,0.0688292803
mut_abx__del_mutS_375nor__3,-3.1063845545,0.3144752958
mut_abx__del_mutS_500nor__1,-3.6164902285,0.4910586504
mut_abx__del_mutS_500nor__2,-4.0467737095,0.23688587200000003
mut_abx__del_mutS_500nor__3,-2.9884818829,0.8399991329000001
mut_abx__del_mutS_625nor__1,-1.1298277594,1.2730548435
mut_abx__del_mutS_625nor__2,-1.8182034667,1.204371788
mut_abx__del_mutS_625nor__3,-3.909642561,1.7366348476
mut_abx__del_mutS_750nor__1,-4.8880410332,1.1671994243000001
mut_abx__del_mutS_750nor__2,-4.6847919432000005,1.2874310856
mut_abx__del_mutS_750nor__3,-3.7938512793,1.5110897508
mut_abx__del_mutS_875nor__1,-2.894533286,1.0964829639
mut_abx__del_mutS_875nor__2,-3.4385089654,1.8326067401000001
mut_abx__del_mutS_875nor__3,-4.3619384081,1.8186774890000001
nit_yeaG__wt_Nminus__1,1.1649764083,0.4003646825
nit_yeaG__wt_Nminus__2,-1.1649764083,-0.4003646825
nit_yeaG__wt_Nplus__1,-1.5589278912,1.1744032757
nit_yeaG__wt_Nplus__2,-3.135036047,1.2168601725000001
nit_yeaG__del_yeaG_Nminus_24h__1,1.6401487835,0.7638128409
nit_yeaG__del_yeaG_Nminus_24h__2,0.3550538771,0.3561189963
nit_yeaG__del_yeaG_Nminus_24h__3,-0.7472500388000001,0.8423520789000001
nit_yeaG__del_yeaG_Nminus__1,-0.5541312067,0.27613131490000004
nit_yeaG__del_yeaG_Nminus__2,-1.8688800035000002,-0.393634015
nit_yeaG__del_yeaG_Nplus__1,-1.9110759967000002,1.0157972117
nit_yeaG__del_yeaG_Nplus__2,-3.3819892901,0.9913618806000001
opex__amp__1,3.0651832496,0.3069557453
opex__amp__2,0.1715098663,-0.0133812064
opex__amp__3,1.5663506238,-0.1767236341
opex__bak_amp__1,-0.217944826,-1.2424302006
opex__bak_amp__2,4.7355325648,-0.6343300575
opex__bak_amp__3,6.9073002574,-0.5469603446
opex__bak_kan__1,5.1498447568,-0.1405467094
opex__bak_kan__2,-0.4959313623,-1.5187477776
opex__bak_kan__3,7.6653462647,-0.1260112744
opex__bak_nor__1,2.2465772369,-0.4260980499
opex__bak_nor__2,0.19235867650000002,-0.47186326900000003
opex__bak_nor__3,7.1018889105,-0.37861338980000003
opex__bak_rif__1,0.1104159054,-1.1269211166
opex__bak_rif__2,4.6087790754,-0.9693356723000001
opex__bak_rif__3,1.2380891396,-1.8828514237
opex__chx_amp__1,-1.0447296859,-0.4432293176
opex__chx_amp__2,1.4466752629,-0.3291957292
opex__chx_amp__3,-0.5500748954,-0.2219257661
opex__chx_kan__1,-1.6600183979,-0.5934480679
opex__chx_kan__2,-1.2927766156,-0.1900124638
opex__chx_kan__3,-1.5893735779,-0.10870904790000001
opex__chx_nor__1,-0.0119244743,-0.38314747320000003
opex__chx_nor__2,-0.0548963679,-0.12567452
opex__chx_nor__3,-0.1962516696,-0.6111465367000001
opex__chx_rif__1,-0.6403570507,0.0288447166
opex__chx_rif__2,-0.1065354284,-0.2560326477
opex__chx_rif__3,-0.5876678295000001,-0.1882734908
opex__ctrl__1,-0.09831127340000001,-0.0508388503
opex__ctrl__2,-0.6142339932,-0.1749716153
opex__ctrl__3,0.7125452666000001,0.2258104656
opex__etoh_amp__1,0.323860129,1.3571075751000001
opex__etoh_amp__2,0.7868379021,1.7298317924000002
opex__etoh_amp__3,0.13132298250000002,1.2826711162
opex__etoh_kan__1,-0.1444998466,1.7525184963
opex__etoh_kan__2,-0.6200825517,1.3644405152
opex__etoh_kan__3,0.12805457080000002,1.3577076967
opex__etoh_nor__1,-0.6292897534,1.5686083707
opex__etoh_nor__2,0.9198225843000001,1.3244917950000001
opex__etoh_nor__3,1.8082165278,1.2946081732999999
opex__etoh_rif__1,0.7066513268,1.2960053212
opex__etoh_rif__2,0.0415436421,1.7642786239000001
opex__etoh_rif__3,1.8413973141,1.4150082725
opex__glual_amp__1,-0.4954643635,-1.2098233221
opex__glual_amp__2,0.7534278462,-1.2285821273
opex__glual_amp__3,-0.3763017399,-1.035141587
opex__glual_kan__1,-0.4526581324,-1.227076263
opex__glual_kan__2,-0.87186606,-0.6662495087
opex__glual_kan__3,-0.2875898598,-0.6121149296
opex__glual_nor__1,0.4982393812,-0.9307837514
opex__glual_nor__2,-1.5313115503999999,-0.8845795284
opex__glual_nor__3,0.0008473090000000001,-1.4215001606
opex__glual_rif__1,3.0540469758,-0.967215142
opex__glual_rif__2,1.8743365798,-0.6660566324
opex__glual_rif__3,3.2963890548,-0.9900201484000001
opex__h2o2_amp__1,0.9395670734,-2.4778305046
opex__h2o2_amp__2,1.1027501678,-1.7664304724000002
opex__h2o2_amp__3,0.8931183464,-2.4597954912
opex__h2o2_kan__1,1.3692351738,-1.9226939911
opex__h2o2_kan__2,2.6340935734,-1.7589966447
opex__h2o2_kan__3,4.6137861097,-1.5036682263999999
opex__h2o2_nor__1,1.6898203252,-1.8484581382
opex__h2o2_nor__2,0.8514089829,-2.3527231521
opex__h2o2_nor__3,4.0002950723,-2.0875995092
opex__h2o2_rif__1,5.2896163802,-1.6991410786
opex__h2o2_rif__2,7.0058076372,-1.4258634066
opex__h2o2_rif__3,5.298055906,-0.9483200189000001
opex__ippoh_amp__1,-1.44129703,1.8163674154
opex__ippoh_amp__2,-1.4545842087,1.9065226866
opex__ippoh_amp__3,0.35895083440000003,1.9177528203
opex__ippoh_kan__1,-2.019692404,2.0467784248
opex__ippoh_kan__2,0.9882014218,1.9568203614000002
opex__ippoh_kan__3,-2.0514548515,1.856016366
opex__ippoh_nor__1,-0.9959062513,2.0517158119
opex__ippoh_nor__2,-1.281461755,1.7392417041
opex__ippoh_nor__3,3.4852378495,1.9312957674
opex__ippoh_rif__1,-1.2649368296999999,1.8592900147
opex__ippoh_rif__2,-0.2468615592,1.7455253094
opex__ippoh_rif__3,-1.3005966633,1.8662925905
opex__kan__1,-0.6835149791,-0.7463599882
opex__kan__2,-0.1208435974,-0.5276347704000001
opex__kan__3,-0.5830451043,-0.1618254688
opex__nor__1,-1.4442472315,-0.629729506
opex__nor__2,0.6668283124000001,-0.9101150308
opex__nor__3,-0.8119034176000001,-0.531173136
opex__paa_amp__1,-1.4067143308,-0.5054922764
opex__paa_amp__2,-0.3508279857,-0.4561575598
opex__paa_amp__3,-1.0829261689,-0.4097302481
opex__paa_kan__1,2.3852939091,-0.49499937660000004
opex__paa_kan__2,3.3944531642999998,-0.5938869929
opex__paa_kan__3,1.0590387425,-0.5260641882
opex__paa_nor__1,-0.0282734478,0.2501753201
opex__paa_nor__2,-0.4529410582,-0.6002060954
opex__paa_nor__3,1.7981087914,0.1885461383
opex__paa_rif__1,2.7218968284000002,-0.40958689200000004
opex__paa_rif__2,3.1782714242,-0.5162723689000001
opex__paa_rif__3,0.8844493084,-0.3966099731
opex__phenol_amp__1,3.2632449688,0.40864168230000003
opex__phenol_amp__2,1.1667185317,-0.0049919022
opex__phenol_amp__3,3.1405745787,0.3463034289
opex__phenol_kan__1,-3.0496179732,-0.953799394
opex__phenol_kan__2,0.510538131,-1.119214833
opex__phenol_kan__3,0.6160914397,0.1976333297
opex__phenol_nor__1,5.3060192975,0.7613687558000001
opex__phenol_nor__2,-0.846712546,0.1251853336
opex__phenol_nor__3,7.4910164608,0.5824847977000001
opex__phenol_rif__1,1.9248429857,-0.7170945605
opex__phenol_rif__2,2.708396666,0.0897246134
opex__phenol_rif__3,2.7973062565999998,0.1380726439
opex__pvpi_amp__1,-0.9754675647000001,-0.5031950392
opex__pvpi_amp__2,-1.214084358,-0.4015214991
opex__pvpi_amp__3,-0.127500269,-0.037693093000000004
opex__pvpi_kan__1,0.7683076002,0.1659327736
opex__pvpi_kan__2,-0.68986673,-0.23465538900000002
opex__pvpi_kan__3,0.3309399295,-0.0088767263
opex__pvpi_nor__1,-1.9019109553,-0.769263111
opex__pvpi_nor__2,-0.7597480906,-0.3362739983
opex__pvpi_nor__3,-0.813410481,-0.3032384078
opex__pvpi_rif__1,4.8741709172,-0.5260556954
opex__pvpi_rif__2,3.8218006412000003,-0.7637677686000001
opex__pvpi_rif__3,4.9074646259,-0.6960981278
opex__rif__1,4.8670429225,-0.6831620713000001
opex__rif__2,4.2859337374,-0.6071884953000001
opex__rif__3,4.3842243069,-0.6281039886
opex__naocl_amp__1,7.9586810213,0.3264122242
opex__naocl_amp__2,1.953132888,0.3340261129
opex__naocl_amp__3,3.4549347227,0.2821876068
opex__naocl_kan__1,2.0829813848,0.45999545410000003
opex__naocl_kan__2,2.4690013863,0.4021114465
opex__naocl_kan__3,1.8885059031,0.7757271912
opex__naocl_nor__1,0.72765085,0.0045610318
opex__naocl_nor__2,1.976600097,0.203704774
opex__naocl_nor__3,2.2993330158,0.3805070935
opex__naocl_rif__1,4.510323169,0.0443058311
opex__naocl_rif__2,4.9442800337,-0.6476453889
opex__naocl_rif__3,5.3460554809,-0.0444561423
phage_lysogen__wt_ctrl__1,0.4199908083,0.15886925970000002
phage_lysogen__wt_ctrl__2,0.9306911679000001,0.166630829
phage_lysogen__wt_ctrl__3,-1.3506819762,-0.3255000887
phage_lysogen__O104_H4__1,0.0474732041,-0.011472114200000001
phage_lysogen__O104_H4__2,-1.718508305,-0.2811415212
phage_lysogen__O104_H4__3,-2.170245063,-0.3951918567
phage_lysogen__O157_H7_PA8__1,0.5367981279,-0.1172466816
phage_lysogen__O157_H7_PA8__2,-2.1553688928,-0.6576735667
phage_lysogen__O157_H7_PA8__3,-2.4457557075,-0.5689188959
phage_resist__ygbE_oe__1,-4.2431127838,-1.3048873028
phage_resist__wt__1,2.318963186,0.041299325000000005
phage_resist__wt__2,-0.8613011533,0.1701589366
phage_resist__wt__3,-0.6766313933,-0.1261747578
phage_resist__wt__4,-0.7810306394000001,-0.0852835037
phage_resist__ygbE_oe__2,-6.6798215101,-1.8782936756000002
phage_resist__ygbE_oe__3,-7.2032541315,-2.4742569103
phage_resist__ygbE_oe__4,-7.1788396597,-2.8317494139
phage_resist__yahA_oe__1,-4.9502393608,-1.2164783751
phage_resist__yahA_oe__2,-4.6262631139,-1.1539992612
phage_resist__yahA_oe__3,-4.5225180927,-0.9556127390000001
phage_resist__yrfF_ko__1,-4.8299343561,-0.9480462214
phage_resist__yrfF_ko__2,-5.3875600385,-0.7426607401
phage_resist__yrfF_ko__3,-5.0776190932,-1.3115887963000001
pollution__wt_ctrl__1,-0.07559769250000001,0.29131870660000003
pollution__wt_ctrl__2,0.0587151078,-0.2554221917
pollution__wt_ctrl__3,0.0168825847,-0.0358965148
pollution__wt_urban__1,-0.5604689765,0.5254723948
pollution__wt_urban__2,-0.46077567480000003,-0.0637825696
pollution__wt_urban__3,0.2502184038,-0.1248745554
pollution__wt_diesel__1,0.7155976317,-0.2570610398
pollution__wt_diesel__2,-0.1589571573,0.029157205000000002
pollution__wt_diesel__3,-0.8907974379,-0.2665466023
pollution__evo_diesel__1,1.6152033929,-0.6865375153000001
pollution__evo_diesel__2,2.6179572042,-0.7796552356
pollution__evo_diesel__3,3.4737495621,-0.8176945291000001
ppGpp__wt_relAtrunc_00m__1,-1.4985192296,-0.12985981800000002
ppGpp__wt_relAtrunc_00m__2,-0.9779245362000001,0.0655695055
ppGpp__mut_delrelA_10m__1,-0.3088371824,0.1448623781
ppGpp__mut_delrelA_05m__1,0.08419393800000001,0.1182745402
ppGpp__mut_delrelA_10m__2,-0.3111034473,0.3534078252
ppGpp__mut_delrelA_10m__3,0.1424943378,0.2751634629
ppGpp__mut_delrelA_00m__1,0.4290310439,0.3795880272
ppGpp__mut_delrelA_00m__2,-0.0263021688,0.3596645231
ppGpp__mut_delrelA_05m__2,0.1638766367,0.32738017140000003
ppGpp__mut_delrelA_05m__3,-0.0162648357,0.0390863428
ppGpp__mut_delrelA_00m__3,-0.37230781360000004,-0.0247485741
ppGpp__wt_delrelA_10m__1,-1.1825165985,-0.9888497984000001
ppGpp__wt_delrelA_05m__1,-0.9196434611000001,-0.6444143869
ppGpp__wt_delrelA_05m__2,-1.1300241642,-1.0792225024
ppGpp__wt_delrelA_10m__2,-1.2861287694,-1.0102667334
ppGpp__wt_delrelA_10m__3,-1.4341420440000001,-1.0475223053
ppGpp__wt_delrelA_00m__1,-0.2678202455,0.16389404470000002
ppGpp__wt_delrelA_00m__2,-0.08287536570000001,-0.1636269992
ppGpp__wt_delrelA_05m__3,-0.5944958139000001,-0.7248765559
ppGpp__wt_delrelA_00m__3,0.35069561120000003,-0.0002670455
ppGpp__mut_relAtrunc_10m__1,-1.0168455308,0.1048571365
ppGpp__mut_relAtrunc_05m__1,0.4553575796,0.4935502579
ppGpp__mut_relAtrunc_05m__2,0.045758524,0.1646003684
ppGpp__wt_relAtrunc_10m__1,-1.6446709812,-0.3128989964
ppGpp__wt_relAtrunc_10m__2,-1.9042845548,-0.2679030495
ppGpp__wt_relAtrunc_10m__3,-2.2828737446,-0.3735613193
ppGpp__mut_relAtrunc_00m__1,-0.2797565859,0.6359152836
ppGpp__wt_relAtrunc_00m__3,-1.3113912966,-0.1225325272
ppGpp__wt_relAtrunc_05m__1,-0.9319438538,-0.227336853
ppGpp__wt_relAtrunc_05m__2,-1.3614143474,-0.3460754008
ppGpp__wt_relAtrunc_05m__3,-1.533689144,-0.19467087460000002
ppGpp__mut_relAtrunc_00m__2,-0.0997479416,0.3379872369
ppGpp__mut_relAtrunc_00m__3,-0.31911298590000003,0.39619798170000003
ppGpp__mut_relAtrunc_10m__2,-0.30395341740000004,0.0797403887
ppGpp__mut_relAtrunc_05m__3,-0.21396840450000001,0.1885211485
ppGpp__mut_relAtrunc_10m__3,-0.5855128014000001,-0.0942107261
pressure__high_pressure__1,-0.2791955278,-0.3446418824
pressure__high_pressure__2,0.3017403622,-0.051953283600000004
pressure__low_pressure__1,-0.0307718282,0.2593430852
pressure__low_pressure__2,0.0307718282,-0.2593430852
quantum_dots__ctrl__1,-0.1360063476,0.0553545204
quantum_dots__ctrl__2,0.1360063476,-0.0553545204
quantum_dots__cdte_light__1,-3.1141135988,-0.2273157761
quantum_dots__cdte_light__2,-1.2509576262,-0.1599205737
quantum_dots__cdte_dark__1,-2.6150549321,0.0436262969
quantum_dots__cdte_dark__2,-0.9382405875000001,0.0670844479
quantum_dots__cdse_light__1,-2.7109794207,0.044695682300000004
quantum_dots__cdse_light__2,-2.69348559,-0.2304015291
quantum_dots__cdse_dark__1,-2.3025764632,0.2254273407
quantum_dots__cdse_dark__2,-1.8067664343,0.41244844140000003
raman__wt__1,-0.5260255811,-0.022825505200000002
raman__del_cyaA__1,-0.8185046616,-2.823171496
raman__del_cyaA_01mM__1,-0.8728477384000001,-2.8791686296
raman__del_cyaA_05mM__1,-4.335092152,-2.3436532593
raman__del_cyaA_1mM__1,-4.6185908298000005,-1.2606399672
raman__wt__2,0.5159358591000001,0.212776564
raman__del_cyaA__2,-0.4743364236,-3.0060233385
raman__del_cyaA_01mM__2,-1.648324034,-3.3384328515
raman__del_cyaA_05mM__2,-3.1697702233,-1.6652174747
raman__del_cyaA_1mM__2,-4.1529965176,-1.8930258357
raman__wt__3,0.010089722,-0.1899510589
raman__del_cyaA__3,-0.9309026362,-2.7566396430999998
raman__del_cyaA_01mM__3,-2.318113413,-2.8622935278
raman__del_cyaA_05mM__3,-4.1791474802,-2.4527304742
raman__del_cyaA_1mM__3,-3.7074808245,-1.4980280956
rand_barrel__mut_nanE__1,0.182272905,-0.3687134675
rand_barrel__mut_nanE__2,0.8997007238,-0.7609740065
rand_barrel__mut_nanE__3,-0.019994769500000002,-0.8929833704000001
rand_barrel__mut_pdxJ_1__1,0.8465447376,0.1437777208
rand_barrel__mut_pdxJ_1__2,0.585636438,0.0855824907
rand_barrel__mut_pdxJ_1__3,-0.3606643498,0.6340686014
rand_barrel__mut_pdxJ_2__1,2.5996642551,0.4343880315
rand_barrel__mut_pdxJ_2__2,1.2338071556,-0.0427206116
rand_barrel__mut_pdxJ_3__1,-1.4356432363,-0.4979049961
rand_barrel__mut_pdxJ_3__2,1.2434135852,-1.3087685495999999
rand_barrel__del_serB__1,-0.3465312357,-0.26431467200000003
rand_barrel__del_serB__2,0.3465312357,0.26431467200000003
rockhopper__CV104_pHDB3__1,-6.6074427621,-1.7954908597
rockhopper__CV104_pHDB3__2,-6.579359508,-1.7607067672999999
rockhopper__CV104_pHDB3__3,-7.1877935865,-1.7324903735000001
rockhopper__CV104_pLCV1__1,-6.0658801041,-1.5243719993
rockhopper__CV104_pLCV1__2,-6.9309867237,-1.4952851747
rockhopper__CV104_pLCV1__3,-6.7637123554,-1.4886076496
rockhopper__wt_lb__1,-7.5522855266,-1.6724859904
rockhopper__wt_lb__2,-7.505798329,-1.1167706006
rockhopper__wt_lb__3,-7.7998870933,-2.008736362
rockhopper__wt_lb_aMG__1,-7.1657726128,-1.7615330149
rockhopper__wt_lb_aMG__2,-7.1360856617,-1.8722466181000001
rockhopper__wt_lb_aMG__3,-8.7443891476,-2.2277984098
rockhopper__del_sgrR_lb_aMG__1,-7.1450064431,-2.6661980888
rockhopper__del_sgrR_lb_aMG__2,-7.7553241338,-2.649449701
rockhopper__del_sgrR_lb_aMG__3,-7.3171760759,-2.111792263
rockhopper__del_sgrS_glyc_aMG__1,-6.2490292159,-1.5391722730000001
rockhopper__del_sgrS_glyc_aMG__2,-7.872326691,-1.5922080266
rockhopper__del_sgrS_glyc_aMG__3,-7.2444371377,-2.6605952293
rockhopper__del_sgrS_glyc__1,-5.0846119834,-1.536260806
rockhopper__del_sgrS_glyc__2,-5.7120314059,-2.0500909261
rockhopper__del_sgrS_glyc__3,-5.7704437167,-1.1965212392
rockhopper__wt_lb_aMG__4,-8.4252547957,-2.1558382362
rockhopper__wt_lb_aMG__5,-7.9210372492,-1.2969636556
rockhopper__wt_lb_aMG__6,-7.1052565035,-1.533872545
rockhopper__wt_glyc_aMG__1,-6.2097827049,-0.9857291113000001
rockhopper__wt_glyc_aMG__2,-8.0809652941,-1.7426477115
rockhopper__wt_glyc_aMG__3,-6.3718947608,-2.0884369699
rockhopper__wt_glyc__1,-4.0163638834,-1.2698743000000001
rockhopper__wt_glyc__2,-4.7083391189,-1.6175635735
rockhopper__wt_glyc__3,-4.685582803,-1.3184517813
rockhopper__CV108_glyc_aMG__1,-4.7478728009,-0.8995874913
rockhopper__CV108_glyc_aMG__2,-3.6035716167,-2.801026874
rockhopper__CV108_glyc_aMG__3,-4.0922107926,-1.2750642459
rockhopper__wt_glyc__4,-0.1015235909,0.5538492774
rockhopper__wt_glyc__5,-3.2785979957,0.5484224099
rockhopper__wt_glyc__6,2.8982621044,0.7590548523
rockhopper__wt_glyc_aMG__4,0.4457010538,-0.6580972475
rockhopper__wt_glyc_aMG__5,-2.3346975732,-0.8443340888
rockhopper__wt_glyc_aMG__6,-3.2667235475,-0.9873212545000001
rockhopper__wt_glyc__7,2.6674700961999998,0.1857355803
rockhopper__wt_glyc__8,0.8987087327000001,-0.2041417617
rockhopper__wt_glyc__9,3.0680918702,0.34968838900000004
rockhopper__wt_glyc__10,3.7633302579,0.8520058175
rockhopper__wt_glyc__11,1.8438336151999999,0.5672953854
rockhopper__wt_glyc__12,1.6507107154,0.5939797047
rpoD__wt__1,-0.4113481668,-0.9057303537
rpoD__wt__2,0.2047048022,0.7205513594
rpoD__rpoD_mut__1,15.9615052454,3.3991931015
rpoD__rpoD_mut__2,15.8262895597,3.1149320012
rpoD__rpoD_mut__3,15.3032923619,2.1646075866
rpoD__wt__3,0.20664336460000002,0.1851789943
rpoN_peptide__ctrl__1,-0.2660463965,-0.0728040039
rpoN_peptide__ctrl__2,-0.5842350715,0.0817380686
rpoN_peptide__ctrl__3,0.850281468,-0.008934064700000001
rpoN_peptide__nminus__1,-0.27384890170000004,0.17910584640000002
rpoN_peptide__nminus__2,-0.2538774172,0.1266458038
rpoN_peptide__nminus__3,1.1952620721,0.1833229374
rpoN_peptide__nplus__1,13.7198531866,3.5348644376
rpoN_peptide__nplus__2,13.6047688345,3.5519304777
rpoN_peptide__nplus__3,13.5441903187,3.44857998
rpoN_peptide__s54_wt__1,-0.15711038500000002,-0.3244119905
rpoN_peptide__s54_wt__2,-0.45677673820000003,-0.2799420313
rpoN_peptide__s54_wt__3,-0.834470271,-0.5769959525
rsd__wt_ee__1,-0.0422179305,0.2041824
rsd__wt_ee__2,0.0422179305,-0.2041824
rsd__del_rsd_ee__1,0.36585293360000004,0.2480135731
rsd__del_rsd_ee__2,0.052618751500000005,0.3230239259
rsd__del_ssrS_ee__1,-1.2501097064,1.0796179247
rsd__del_ssrS_ee__2,-1.0333451004,0.9428473964
rsd__del_rsd_ssrS_ee__1,-0.4630179337,0.3664515365
rsd__del_rsd_ssrS_ee__2,-0.48825668660000004,0.6427852510000001
rsd__del_rpoS_ee__1,-0.2773272813,1.0799654915
rsd__del_rpoS_ee__2,-0.7388667198000001,1.1862078594
rsd__wt_me__1,0.3062417235,-1.0869631274
rsd__wt_me__2,1.181887332,-1.2696523524
rsd__del_rpoS_me__1,0.5813775583,0.6243466706
rsd__del_rpoS_me__2,2.7853478185,0.7373316423
rsd__wt_ts__1,2.587629605,-1.5258301665
rsd__wt_ts__2,1.8790630964,-1.7077536299
rsd__del_rsd_ssrS_ts__1,2.7487522248,-1.2044159304
rsd__del_rsd_ssrS_ts__2,1.8136184444999999,-1.1644197693
rsd__del_rpoS_ts__1,1.9561825934,-0.6138288052
rsd__del_rpoS_ts__2,1.6834020405999999,-0.7458149758
rsd__wt_s__1,2.9759180223,-1.2549543999
rsd__wt_s__2,2.6488830325,-1.2226096078
rsd__del_rsd_s__1,3.0911622923,-0.9805466988
rsd__del_rsd_s__2,2.7840168798000002,-1.2790227198
rsd__del_rsd_ssrS_s__1,2.7487037602,-1.1016488592
rsd__del_rsd_ssrS_s__2,3.8100240289,-1.1604062235
rsd__del_rsd_ls__1,4.3753105829,0.38727622370000003
rsd__del_rsd_ls__2,5.3565983192,1.1685735043
rsd__del_ssrS_ls__1,4.2441535212,-0.40285265870000003
rsd__del_ssrS_ls__2,4.0531705637,-0.24503654660000002
rsd__del_rsd_ssrS_ls__1,5.0584163153,-0.5430846302
rsd__del_rsd_ssrS_ls__2,4.2636334399999996,-0.5628491337
rsd__del_rpoS_ls__1,4.5121725031,0.2037904523
rsd__del_rpoS_ls__2,3.7874975731,0.13984529910000001
sdsR_ryeA__wt_3h__1,0.1916512992,0.1230484866
sdsR_ryeA__wt_8h__1,-15.0267253961,-1.6582915487
sdsR_ryeA__wt_3h__2,-0.1916512992,-0.1230484866
sdsR_ryeA__wt_8h__2,-15.0664366066,-1.9678165564999999
starve_series__t00_growth1__1,0.0363440012,-0.0468598716
starve_series__t00_growth1__2,-1.0139640655,-0.1455989034
starve_series__t00_growth1__3,0.4333526138,0.0400855933
starve_series__t00_growth1__4,0.5442674505,0.1523731817
starve_series__t01_starve__1,-0.40676609490000004,-1.0073496787
starve_series__t01_starve__2,-1.0893831202,-0.6471693740000001
starve_series__t02_starve__1,0.043332600900000004,-2.0850074727
starve_series__t02_starve__2,0.8634711861000001,-1.672043981
starve_series__t03_starve__1,1.8062029947,-1.5415856294
starve_series__t03_starve__2,1.074319906,-1.7269872528999999
starve_series__t04_starve__1,0.8969846162,-1.3226405874
starve_series__t04_starve__2,1.6412302488,-1.9185871243000001
starve_series__t05_starve__1,1.6941005368000002,-2.1199118333
starve_series__t05_starve__2,2.0338151998,-2.5212215594
starve_series__t06_starve__1,1.8938153909,-1.5111161156000001
starve_series__t06_starve__2,2.4623625639,-2.613890711
starve_series__t07_starve__1,2.7487875548,-2.3608236383
starve_series__t07_starve__2,1.6435642866,-1.8956156351
starve_series__t08_starve__1,2.2234805394,-1.1820743613
starve_series__t08_starve__2,2.1738957848,-1.6026758414
starve_series__t09_starve__1,2.1412598103000002,-2.1020262237
starve_series__t09_starve__2,2.7651296909000003,-2.310252587
starve_series__t10_starve__1,2.2300883279,-1.8358909387
starve_series__t10_starve__2,2.4415160302,-2.4550000493
starve_series__t11_starve__1,2.4741863829,-1.85434773
starve_series__t11_starve__2,2.9819559717,-2.790281514
starve_series__t12_starve__1,3.0962451597,-2.880692169
starve_series__t12_starve__2,3.0213379019,-2.0263640102
starve_series__t14_starve__1,2.8196625235,-1.7194669726
starve_series__t14_starve__2,3.3366355286,-2.0872263349
starve_series__t16_starve__1,3.6245594469,-2.4596558741
starve_series__t16_starve__2,3.6547704905,-2.0557935307
starve_series__t17_starve__1,2.9567883372,-0.9709609044
starve_series__t17_starve__2,4.2180333734,-1.0359410884
starve_series__t18_starve__1,3.8941177368,-1.4869680259
starve_series__t18_starve__2,3.9757698233000003,-2.5024527948
starve_series__t20_starve__1,2.154802994,-1.0514102002
starve_series__t20_starve__2,1.701798895,-1.1989530374
starve_series__t21_growth2__1,0.8891011710000001,-1.5920099517000001
starve_series__t21_growth2__2,1.3054255048,-1.7313994233
starve_series__t22_growth2__1,1.0639894442,-2.5956333995
starve_series__t22_growth2__2,1.2027646552,-3.1376217043
starve_series__t23_growth2__1,2.4234971872,-2.235007585
starve_series__t23_growth2__2,2.6322261647,-2.0190305409
starve_series__t25_growth2__1,0.7651789397000001,-1.2837529696
starve_series__t25_growth2__2,1.0894395868,-2.0525531365
starve_series__t26_growth2__1,0.4132101949,-0.48603041750000003
starve_series__t26_growth2__2,-0.7555810424,-1.0658539936
starve_series__t27_growth2__1,-0.3517115485,-0.6158911526
starve_series__t27_growth2__2,0.06473258650000001,-0.7596070068
starve_series__t28_growth2__1,1.1425896636,-0.477090175
