,A,SoxS
ecoli_00444,-2.0926231979,-0.053224480000000005
ecoli_00445,-4.0435542802,0.653609316
ecoli_00446,-4.3164112021,0.46538815
ecoli_00447,-3.4582455985,-0.895406883
ecoli_00448,-4.3418348118,-1.3407155830000002
ecoli_00449,-2.573156984,-0.9597121180000001
ecoli_00450,-2.6753649358000002,-1.580408699
ecoli_00451,-4.084688778,-1.217572311
ecoli_00452,-4.4341367451,-1.165646357
ecoli_00453,-3.9452490254,-1.476517555
ecoli_00454,-3.2299308258,-1.630390546
ecoli_00455,-2.5908841533,-1.8188057
ecoli_00456,-2.5077520409,-1.861917187
ecoli_00457,-2.200967109,-1.233253425
ecoli_00458,-2.4538173207,-1.544015119
ecoli_00459,-2.3468327386,-1.607538651
ecoli_00460,-2.2080471256,-1.270205529
ecoli_00461,0.48584861490000003,1.1396599570000001
ecoli_00462,1.0446764035,1.2638237509999999
ecoli_00463,-2.1674137544,-1.19773174
ecoli_00464,-2.270242142,-1.032455659
ecoli_00465,-1.4577807843000001,-1.609173285
ecoli_00466,-1.9724835466,-3.098405376
ecoli_00467,-2.5594148624,-1.563796825
ecoli_00468,-2.5573458202,-1.552894492
ecoli_00469,-2.0171955005,-2.233318422
ecoli_00470,-2.0042140554,-2.523669125
ecoli_00471,-0.1231045177,0.34752646
ecoli_00472,-0.0016055077,0.436447379
ecoli_00473,-1.9004490642,-1.103195701
ecoli_00474,-1.7565392279,-0.9909008530000001
ecoli_00475,8.2817082129,3.846108953
ecoli_00476,8.6400342818,3.941056763
ecoli_00477,-1.3968231919,-1.638954951
ecoli_00478,-1.5902134321,-1.701802844
ecoli_00479,-1.2702586785,-0.648167385
ecoli_00480,-1.0738321981,-0.848737794
ecoli_00481,0.7229416355,0.46014669500000005
ecoli_00482,0.5224770962,0.29488519300000005
ecoli_00483,-1.4580819973999999,-0.9819574860000001
ecoli_00484,-1.7680728009000002,-0.92450918
ecoli_00485,0.5362847165,4.230752743
ecoli_00486,0.6247331558,4.250449333
ecoli_00487,5.3498230259,4.333602433
ecoli_00488,5.3519012002,4.335834053
ecoli_00489,-2.0612521561,-1.330868916
ecoli_00490,-1.8912985032,-1.4913091440000001
ecoli_00491,-1.7734885883,-1.9667463010000001
ecoli_00492,-1.7206917244,-1.4670823020000001
ecoli_00493,2.3362914027,1.447072596
ecoli_00494,2.4453783924,1.6338843889999999
ecoli_00495,-0.26872577270000003,0.16350024600000002
ecoli_00496,-0.5204464923000001,-0.067506891
ecoli_00497,-1.6263618969,-2.391574937
ecoli_00498,-1.8350898538,-2.93156975
ecoli_00499,0.7289900714,0.82293586
ecoli_00500,0.7245491048,0.9463325490000001
ecoli_00501,6.6682980235,2.787193787
ecoli_00502,6.9849201121,2.862182624
ecoli_00503,2.2603712767,2.7495353
ecoli_00504,2.2876987677000002,2.700702034
ecoli_00505,-1.8759728659000001,-0.703132792
ecoli_00506,-1.9704824666,-0.647027538
ecoli_00507,-2.0417739783,-1.710515046
ecoli_00508,-2.7487827396,-1.39528205
ecoli_00509,-1.9630989377999999,-0.889828425
ecoli_00510,-1.8832834936,-0.8948077860000001
ecoli_00511,0.6465363016,4.224606873
ecoli_00512,0.7137884977000001,4.209083213
ecoli_00513,-1.0335250579,-2.053401277
ecoli_00514,-1.3016207633999999,-2.328836856
ecoli_00515,2.5963039180000003,2.957219253
ecoli_00516,2.7513691,2.896607604
ecoli_00517,-1.773921091,-1.521200783
ecoli_00518,-1.5606295967000001,-2.084854324
ecoli_00519,17.1371208926,2.213015147
ecoli_00520,18.490405412,2.629326668
ecoli_00521,21.2308455384,3.925956803
ecoli_00522,20.9330405058,3.743257033
ecoli_00523,20.5182747581,3.559111013
ecoli_00524,-0.8533247968000001,0.226887468
ecoli_00525,-0.9630389566,0.35529916
ecoli_00526,-0.8912016522,0.534479151
ecoli_00527,-0.589315763,0.591765697
ecoli_00528,15.0939346841,5.087728743
ecoli_00529,12.1185731075,4.919322103
ecoli_00530,12.3996498056,5.105638203
ecoli_00531,12.2568645754,5.202301673
ecoli_00532,-0.5843935256,-0.7816727560000001
ecoli_00533,-1.4139991526,-1.302073067
ecoli_00534,-0.8845901547,-1.24659369
ecoli_00535,-1.7173463827000002,-1.830275999
ecoli_00536,22.2376029525,3.519836153
ecoli_00537,22.1650905292,3.292267427
ecoli_00538,24.6810927778,3.889578833
ecoli_00539,24.3055059704,3.836412293
ecoli_00540,3.6149028347,2.390555359
ecoli_00541,1.672315994,1.936756827
ecoli_00542,14.2103603216,4.825792083
ecoli_00543,14.8781079104,5.003711513
ecoli_00544,15.5390126529,4.216471853
ecoli_00545,14.9611739754,4.414902303
ecoli_00546,-2.3832631814000003,-1.268847591
ecoli_00547,-2.2210182723,-0.731420469
ecoli_00548,13.2959271211,3.7453873030000002
ecoli_00549,13.4362296347,3.7251300130000002
ecoli_00550,13.540223299600001,4.394505453
ecoli_00551,14.013803459,4.606600393
ecoli_00552,-2.1163782149,-2.690839602
ecoli_00553,-1.6241027742,-1.995402112
ecoli_00554,12.4973205528,3.324876173
ecoli_00555,14.1408114417,3.599963933
ecoli_00556,16.4830704379,4.132775733
ecoli_00557,16.3334597829,4.119086833
ecoli_00558,-3.3359506008,-2.099667548
ecoli_00559,-2.6293939758000002,-1.738866692
ecoli_00560,21.0525122478,3.041822232
ecoli_00561,22.1216828535,2.766275058
ecoli_00562,25.2684604691,6.618391263
ecoli_00563,24.2006206804,6.984065303
ecoli_00564,10.751739858,4.622763113
ecoli_00565,10.4680843602,4.571465593
ecoli_00566,-1.938780492,0.168284863
ecoli_00567,-2.0630652443,0.538499289
ecoli_00568,-1.3934675484,0.153953253
ecoli_00569,-1.6723479393,-0.011815261
ecoli_00570,17.6397201237,6.250287073
ecoli_00571,17.4184590149,6.370929863
ecoli_00572,19.8637205482,4.367166433
ecoli_00573,20.1174312869,4.378734083
ecoli_00574,-0.9398578542,0.188834945
ecoli_00575,-1.4567686063,-0.54134835
ecoli_00576,10.5800568602,1.524495757
ecoli_00577,11.7231524655,1.6893843
ecoli_00578,11.9057115379,1.8444846030000002
ecoli_00579,11.2417806314,2.821731579
ecoli_00580,11.6581500698,2.783192421
ecoli_00581,9.977601395,2.62276942
ecoli_00582,12.1167227911,4.706333423
ecoli_00583,9.882769296,4.035551973
ecoli_00584,-1.4066292611,-0.39660562
ecoli_00585,-1.6212213322,-1.313909694
ecoli_00586,-0.907550449,0.111748015
ecoli_00587,-0.9617583225,-0.11315140400000001
ecoli_00588,21.178267405,6.796970193
ecoli_00589,21.1941936901,6.703893423
ecoli_00590,21.140485047,5.665471743
ecoli_00591,20.5355458513,6.022356303
ecoli_00592,-3.0473970118,-1.919244111
ecoli_00593,-2.7249527534,-2.069090983
ecoli_00594,10.1691429897,1.18104998
ecoli_00595,8.5874322836,1.229682183
ecoli_00596,7.2491966354,2.221651553
ecoli_00597,11.4782842957,2.216978131
ecoli_00598,7.9716575974,1.703721205
ecoli_00599,11.8102941291,1.569319718
ecoli_00600,-2.0388298709,-0.785262777
ecoli_00601,-2.0082219664,-1.021157294
ecoli_00602,17.0249942594,3.276849419
ecoli_00603,14.9558961685,2.867569375
ecoli_00604,22.480893379,5.018548353
ecoli_00605,20.0625504818,4.114530193
ecoli_00606,-2.5397197282,-0.919192526
ecoli_00607,-2.0610492582,-1.748638598
ecoli_00608,15.516286471699999,3.401532774
ecoli_00609,15.0438494491,3.252499364
ecoli_00610,17.1323106321,3.936478773
ecoli_00611,12.3024301743,3.396344623
ecoli_00612,-1.6500530314000001,-2.214617473
ecoli_00613,0.15548052680000002,-2.206793341
ecoli_00614,19.627189428,2.614001316
ecoli_00615,20.3979155808,2.677335997
ecoli_00616,22.5627219928,3.546068103
ecoli_00617,23.2482678479,3.494357983
ecoli_00618,-0.4108368163,0.374964838
ecoli_00619,-0.8168040325,0.138400671
ecoli_00620,18.5919618128,6.882096773
ecoli_00621,18.7245285131,6.864570563
ecoli_00622,-1.8968813015000001,0.10529751100000001
ecoli_00623,-1.8631482724000001,-0.00550229
ecoli_00624,-2.9325374219,-0.13114905100000002
ecoli_00625,-2.8280437977,-0.168981302
ecoli_00626,-3.5205058712,-0.19312478800000002
ecoli_00627,-3.5764272167,-0.35433374300000003
ecoli_00628,-3.6711125233,-0.571761014
ecoli_00629,-3.5580422152,-0.6156341740000001
ecoli_00630,-2.2452430973,0.176818742
ecoli_00631,-2.3200429192,0.11751436800000001
ecoli_00632,-1.8567146965,-0.161869759
ecoli_00633,-1.8752896369,-0.127157387
ecoli_00634,-2.8576119828,-0.039785221
ecoli_00635,-2.9515535277,-0.332717405
ecoli_00636,-1.2720464943,0.002466729
ecoli_00637,-1.2462130156,-0.061803778000000004
ecoli_00638,-2.5683493694,0.026709542000000003
ecoli_00639,-2.6783628799,-0.298359735
ecoli_00640,-1.7704678595,-0.7062870920000001
ecoli_00641,-1.5853497229,-0.7392884420000001
ecoli_00642,-1.9391749927,0.15312181900000002
ecoli_00643,-1.9642595306000001,0.277622448
ecoli_00644,-1.2703018096,-0.061816936
ecoli_00645,-1.4572253032,-0.23807169300000003
ecoli_00646,-2.161077066,-0.170567991
ecoli_00647,-2.217975523,-0.361836916
ecoli_00648,-1.8681785411,-0.14863014900000002
ecoli_00649,-1.7450991332,0.059139117000000005
ecoli_00650,-2.4706522753,-0.37442969200000004
ecoli_00651,-2.8237314106999998,-0.577497844
ecoli_00652,2.1900399351,1.279387843
ecoli_00653,2.3954044963,1.5253420750000002
ecoli_00654,-3.3430698159,-0.24389233000000002
ecoli_00655,-2.9239931518,-0.30398429800000004
ecoli_00656,-0.1554170327,0.016882764
ecoli_00657,0.2056072242,-0.061143473000000004
ecoli_00658,-2.7340040138,-0.233697481
ecoli_00659,-2.5897218377,-0.381448844
ecoli_00660,-1.6971432673,0.25720761400000003
ecoli_00661,-1.5454736036,0.12312034000000001
ecoli_00662,-2.7222152549,0.16141054700000002
ecoli_00663,-2.8204419088,-0.047658632000000006
ecoli_00664,-2.8111926469,-0.7147805490000001
ecoli_00665,-2.9154449299,-0.657823273
ecoli_00666,-2.462464669,-0.103683494
ecoli_00667,-2.1546097518,-0.10976928400000001
ecoli_00668,-2.7053764894,0.06896176
ecoli_00669,-2.1696828508,0.464116905
ecoli_00670,-1.2327624151,0.36652745400000003
ecoli_00671,-1.3606964696000001,0.420048648
ecoli_00672,-2.4712093854,-0.9409211860000001
ecoli_00673,-2.2431767771,-0.8459899790000001
ecoli_00674,-3.6070195102,-0.545490098
ecoli_00675,-3.5452754009,-0.88396567
ecoli_00676,-1.6083047981,-0.12009531200000001
ecoli_00677,-1.7137280211,-0.284033293
ecoli_00678,-0.3384572775,0.79578019
ecoli_00679,-0.1242097887,0.8668662760000001
ecoli_00680,-4.2010685051,-0.7942068170000001
ecoli_00681,-3.5723926074,-0.7376687310000001
ecoli_00682,-2.1291626113,0.197401979
ecoli_00683,-2.3042969127,0.116600405
ecoli_00684,-3.3709356141,-0.6472237980000001
ecoli_00685,-3.2498157347,-0.520926243
ecoli_00686,-3.3207789614,-0.850457741
ecoli_00687,-3.2739443504,-0.9096023580000001
ecoli_00688,0.7415747762,0.746096049
ecoli_00689,0.5892488292,0.6022976670000001
ecoli_00690,2.7777950507,1.645283858
ecoli_00691,2.7152524847,1.5733656520000001
ecoli_00692,2.2596518568,1.246867243
ecoli_00693,2.3841745672,1.110289425
ecoli_00694,2.5236065354,1.292352879
ecoli_00695,1.7613000677000001,0.97613528
ecoli_00696,1.1191319558,1.059093087
ecoli_00697,1.4308815703,1.2333814730000001
ecoli_00698,-3.5702990374,-0.40963714900000003
ecoli_00699,-4.0678154429,-0.60312375
ecoli_00700,-3.056028199,0.018525259000000002
ecoli_00701,-3.3138558784,-0.189821924
ecoli_00702,-3.0456968297,0.25856769
ecoli_00703,-3.0755960381,0.053896874000000004
ecoli_00704,-2.1617587625,0.133095878
ecoli_00705,-1.8878151995999999,0.17979544900000002
ecoli_00706,-1.9415792826,0.035658513
ecoli_00707,-1.8400076925,-0.338038985
ecoli_00708,-1.0134319477,-0.5132871290000001
ecoli_00709,-0.9826824436,-0.38233531600000004
ecoli_00710,-2.8499221932000003,-0.402503828
ecoli_00711,-2.804961224,-0.377511572
ecoli_00712,-2.2987037254000002,0.03104103
ecoli_00713,-2.4663946519,-0.12523525700000002
ecoli_00714,-0.9481873222,0.130260078
ecoli_00715,-1.014033848,0.294831183
ecoli_00716,-0.1241782871,0.26456856
ecoli_00717,-0.9093333424000001,-0.313644026
ecoli_00718,-0.7848457997,-0.067945187
ecoli_00719,-1.2175072808,-0.568632609
ecoli_00720,-1.2495135215,-0.188668575
ecoli_00721,-1.1915440601,-0.152236101
ecoli_00722,-2.0721597936,-0.860551308
ecoli_00723,-1.5899195841,-0.6487568850000001
ecoli_00724,4.7644593657000005,1.719319606
ecoli_00725,4.9418817312000005,1.20663836
ecoli_00727,3.389651552,0.524440837
ecoli_00728,3.1348513254,-0.086321942
ecoli_00729,2.4097796374,-0.857316256
ecoli_00730,4.1717975474,0.040054583000000005
ecoli_00731,3.1815717914,-0.681046092
ecoli_00732,3.4821387575,-0.18162645
ecoli_00733,4.6733366963,0.8763074590000001
ecoli_00734,4.1494381626,0.678086014
ecoli_00735,-0.2572421199,-0.077226844
ecoli_00736,-0.12069095910000001,-0.16537041
ecoli_00737,-0.6743836247,0.005638298
ecoli_00738,-1.2091838424999999,-0.19156609
ecoli_00739,0.053216614200000005,0.019290236000000002
ecoli_00740,-0.3981804705,-0.316344505
ecoli_00741,-2.5434060621,-1.137044097
ecoli_00742,-2.1762838117,-1.012415519
ecoli_00743,0.0056559119,0.146927356
ecoli_00744,-0.036329531400000004,0.12298890200000001
ecoli_00745,-0.0950750507,0.24292338800000002
ecoli_00746,0.0682497207,0.15298118300000002
ecoli_00747,-0.3077280476,0.324095735
ecoli_00748,-0.5054806401,0.087402543
ecoli_00749,-0.8149716747,-0.30490036200000004
ecoli_00750,0.08038278430000001,-0.5985402390000001
ecoli_00751,1.1403654896,0.7198674140000001
ecoli_00752,1.4017261726,0.685817691
ecoli_00753,0.5789970598,0.282276458
ecoli_00754,0.8209592483,0.298081251
ecoli_00755,-0.096194687,-0.323380812
ecoli_00756,-0.1349186642,0.014594216
ecoli_00757,0.0699454555,0.131826398
ecoli_00758,0.1105736315,0.193065013
ecoli_00759,-3.8498692241,-1.291673516
ecoli_00760,-4.4276491309,-1.375323682
ecoli_00761,-1.2336468661,-0.549308231
ecoli_00762,-0.9570166536,-0.543453366
ecoli_00763,-1.0226175551,-0.555975978
ecoli_00764,-1.0265089032,-0.247248664
ecoli_00765,-1.1235033285,-0.437270353
ecoli_00766,-0.9927868484000001,-0.675408553
ecoli_00767,-2.6905697105,-0.63343827
ecoli_00768,-3.2964147223999998,-0.65796839
ecoli_00769,-1.6646827777,0.046043973
ecoli_00770,-1.484360908,0.031371996
ecoli_00771,-1.2489618181,0.177936816
ecoli_00772,-1.8934721245000001,-0.092953108
ecoli_00773,-1.5020954814,0.07727566
ecoli_00774,-0.9973715006,0.238834958
ecoli_00775,-2.4944829144,-0.455727394
ecoli_00776,-2.7039919839,-0.623139682
ecoli_00777,-2.6798456299,-0.419165043
ecoli_00778,-2.7611351801,-0.881853422
ecoli_00779,-1.7684511577,-0.194265347
ecoli_00780,-2.3147636737,-0.36231434500000004
ecoli_00781,-2.7467599867,-1.005225113
ecoli_00782,-2.6891202085,-0.936067996
ecoli_00783,-2.3577158655,-0.081184144
ecoli_00784,-1.9784034146,-0.205128572
ecoli_00785,-3.767917484,-1.296610072
ecoli_00786,-3.7233858618999998,-1.6838819919999999
ecoli_00787,-3.5157994645,-0.413577409
ecoli_00788,-3.240437715,-0.186342113
ecoli_00789,-1.735992815,-0.5989636850000001
ecoli_00790,-1.9955987339,-0.648870916
ecoli_00791,-1.5557386391999999,0.205797098
ecoli_00792,-2.2566276254,-0.18940647800000002
ecoli_00793,-2.3131549202,-0.8123936690000001
ecoli_00794,-2.0056709364,-0.7085165170000001
ecoli_00795,-2.4775180744,-0.053391768000000006
ecoli_00796,-1.7853595998,0.699450349
ecoli_00797,0.1266119991,-0.22835038800000002
ecoli_00798,0.0491811764,0.18016515800000002
ecoli_00799,-1.0998694076,-0.9846177970000001
ecoli_00800,-1.1396553036000001,-1.015900726
ecoli_00818,-1.9547152102,-0.026494432000000002
ecoli_00819,-1.9318181462,0.287412851
ecoli_00820,-2.1338637331,-0.87513723
ecoli_00821,-1.9433176535,-1.074529107
ecoli_00822,-1.4790535172000001,-0.497148619
ecoli_00823,-1.4912158049,-0.393026468
ecoli_00824,-1.9015729068,-0.7032562240000001
ecoli_00825,-1.9039514021000001,-0.581204719
ecoli_00826,-2.4414662316,-0.106060206
ecoli_00827,-2.2433121966,-0.105732742
ecoli_00828,-2.2273581277,0.11680717500000001
ecoli_00829,-1.8990910842000002,0.07142813
ecoli_00830,-1.7070459678,0.386795526
ecoli_00831,-1.7581463258999999,0.212728311
ecoli_00832,2.2743663395000002,-0.761153156
ecoli_00833,1.8945599511000002,-1.431161694
ecoli_00834,-1.6983934816000001,-0.546694723
ecoli_00835,-1.4006607517,-0.037461788
ecoli_00836,-1.7730084416,-0.471010423
ecoli_00837,-1.9279455656,-0.881380959
ecoli_00838,-2.0110697541,-0.54459765
ecoli_00839,-1.9712112595,-0.538303936
ecoli_00840,-1.5373239191999999,0.18945687600000002
ecoli_00841,-1.578958871,0.176078431
ecoli_00842,-1.8726005478,-0.081984544
ecoli_00843,-2.1616550151,-0.096770572
ecoli_00844,-1.6598328699,-0.503852329
ecoli_00845,-1.739091815,-0.14810251200000002
