,A,LeuO
minicoli__minE_ph5__1,7.239172522681938,0.7075182064966885
minicoli__minE_ph5__2,7.209343241017693,0.5138564740227585
minicoli__minE-pyr__1,9.467525656641252,0.22545172217455844
minicoli__minE-pyr__2,7.212920949998634,0.11865326448534795
minicoli__minE_sorb__1,5.556677385374707,0.3178544697558592
minicoli__minE_sorb__2,5.644116186068044,0.4573064227472883
minicoli__minE_urid__1,2.146450509221246,0.24416950011499014
minicoli__minE_urid__2,1.9310702480594435,0.020511523118480483
minicoli__W3110_cyt__1,-3.3463678821983187,-0.988420357750942
minicoli__W3110_cyt__2,-3.961218592460564,-0.6075205273808142
minicoli__W3110_glc__1,-1.9485183611781376,-0.7704356027104815
minicoli__W3110_glc__2,-2.552997203183646,-0.3954260127072158
minicoli__W3110_glyc__1,-2.913664821402772,-0.5440791599256078
minicoli__W3110_glyc__2,-3.605389631748225,-0.7991713838441274
minicoli__W3110_Fe_starve__1,-0.1668078856261224,0.008943650510655932
minicoli__W3110_Fe_starve__2,-1.2882715022833764,-0.655778290566086
minicoli__W3110_LB__1,-13.906038676236516,-0.8431552721201474
minicoli__W3110_LB__2,-13.5884694725783,-1.0152170352519967
minicoli__W3110_N_starve__1,-4.291234302568252,0.15376572890871598
minicoli__W3110_N_starve__2,-3.819765296426776,0.3744759802763822
minicoli__W3110_osm__1,-3.1281584596329184,-0.11346129021062268
minicoli__W3110_osm__2,-2.9413226487207105,-0.33017641564665245
minicoli__W3110_ph5__1,-5.32112755998684,-1.0450683245137522
minicoli__W3110_ph5__2,-5.380228239090609,-1.8627363624636384
minicoli__W3110_pyr__1,-5.891189162913478,-0.5236419632287554
minicoli__W3110_pyr__2,-5.883807633537035,-0.6202817402579841
minicoli__W3110_sorb__1,-4.02836884637291,-0.7262643195489975
minicoli__W3110_sorb__2,-3.701565417065167,-0.8183135594021362
minicoli__W3110_urid__1,-4.02543748142012,-0.10843259586457997
minicoli__W3110_urid__2,-4.8274477120498425,-0.06644200939671308
minicoli__W3110_WT_glc__1,-2.8077945169540963,-1.2041868223731285
minicoli__W3110_WT_glc__2,-2.96038384558893,-1.148798922576321
minicoli__W3110_WT_osm__1,-1.6360717945098346,-0.5392076172178002
minicoli__W3110_WT_osm__2,-1.620796171753809,-0.7004835338318722
eep__BOP27__1,-0.6221311445096925,-0.7275931896532106
eep__BOP27__2,-0.4482012261016003,-0.3648217555264495
eep__BOP1000__1,-0.546668645968533,-0.5834674290771642
eep__BOP1000__2,0.2325547829891588,-0.20226944948811587
eep__BOP27_ndh-cydB-appC__1,1.4106162577572985,0.2677760569643901
eep__BOP27_ndh-cydB-appC__2,1.0699326199730883,-0.026486577807292026
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,3.7281018404402646,2.4346495655700813
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,3.2501959071894446,2.4851413907470503
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,4.489061018000093,2.6620389737876184
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,4.4842218876381095,2.6372569669450217
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,3.3246926117460576,1.169129079761467
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,3.2819372718465885,2.028181547112548
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,2.800766673513285,1.3496080936460182
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,3.135244032159481,0.6598151070749423
eep__BOP27_nuoB-cydB-appC__1,3.09417458452212,0.5822342728141239
eep__BOP27_nuoB-cydB-appC__2,4.787327568084346,1.7646192182954632
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,4.030154218773221,1.8591926090780784
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,3.8975691375629418,2.1376355406755563
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,4.229796714723437,1.8370977519386555
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,3.43132580758674,1.6418217089395064
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,4.252721658364859,2.741651431161335
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,4.179659248330058,3.0774875315272383
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,3.957428640814229,2.3135283749574524
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,2.8446878288823685,2.6745682332045613
eep__BOP27_ndh-cyoB__1,0.7560108687813496,0.6415979335121764
eep__BOP27_ndh-cyoB__2,0.0790783667541358,0.5320813315699242
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,-0.4523152365309037,2.3486257277790523
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,-0.0143861443240256,2.4700590876485338
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,0.843839607360417,3.5373983806632583
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,1.1674961869379643,3.175721781676588
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,0.937411211622832,2.7684704508647355
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,1.9829864763048568,2.4329185983248083
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,3.1341870860938106,2.0261119610000486
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,3.3789519332270124,2.0646143174907348
eep__BOP27_nuoB-cyoB__1,0.8643535604637554,0.37464731154698905
eep__BOP27_nuoB-cyoB__2,0.2026028926388722,0.2321220150193519
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,3.59137465397276,0.12577776523853412
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,3.041877215354833,-0.2774153093489682
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,2.2968093489670287,0.018182073648827846
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,3.319953414452033,-0.2673232785166855
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,2.8998420626564325,0.8813834029760934
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,2.96698750350353,0.6925935686692846
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,2.0685926536881225,-0.5882388586056679
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,2.432824529275618,-0.4768429561292518
eep__BOP27_ndh-cydB__1,-0.7520954881458745,0.6853580294335084
eep__BOP27_ndh-cydB__2,-0.3942481672561272,0.7242031326604952
eep__BOP27_nuoB-cydB__1,1.0488881156669556,1.4408528443511883
eep__BOP27_nuoB-cydB__2,1.9880439461871853,1.0052035341436651
DDB2__PD-005_BW25113_Batch_6h__1,1.6517215790661095,0.06681878627836603
DDB2__PD-005_BW25113_Batch_6h__2,1.5134670052540409,0.22176853533186106
DDB2__PD-003_BW25113_Batch_9h__1,1.0423267859525451,-0.5278168325412613
DDB2__PD-003_BW25113_Batch_9h__2,1.1911858270700038,-0.2343275184811269
DDB2__PD-003_BW25113_Fed-batch_6h__1,-0.3761016233699832,0.9948032349193694
DDB2__PD-003_BW25113_Fed-batch_6h__2,-0.7718773531621259,1.1646406293850733
DDB2__PD-005_BW25113_Fed-batch_6h__1,-2.6599640328926624,0.9589756891430494
DDB2__PD-005_BW25113_Fed-batch_6h__2,-2.4257428904556857,0.9447645340151198
DDB2__PD-005_BW25113_Fed-batch_6h__3,-0.9869060437805808,0.6103376537389171
DDB2__PD-005_BW25113_Fed-batch_15h__1,-0.6018678179654842,0.9723252410850196
DDB2__PD-005_BW25113_Fed-batch_15h__2,-0.6273827630239883,1.1489864402266812
DDB2__PD-003_BW25113_Fed-batch_21h__1,-0.1197386287388791,1.1863236219046076
DDB2__PD-003_BW25113_Fed-batch_21h__2,-0.3696794330460616,0.9015229807753276
DDB2__PD-004_del-basS_Batch_6h__1,-0.4035300624589953,-0.11616883860771887
DDB2__PD-004_del-basS_Batch_6h__2,-1.3480027169329012,0.3710109894643128
DDB2__PD-004_del-basS_Fed-batch_6h__1,-1.7650920389196942,0.9727821494741966
DDB2__PD-004_del-basS_Fed-batch_6h__2,-1.278919576077178,0.3789588491081153
DDB2__PD-004_del-basS_Fed-batch_15h__1,-1.2929343740672852,0.3998935873493528
DDB2__PD-004_del-basS_Fed-batch_15h__2,-0.9601997220632934,1.1462028140592335
DDB2__PD-004_del-kdpE_Batch_6h__1,0.9193975297546532,-0.21966342042912013
DDB2__PD-004_del-kdpE_Batch_6h__2,0.26152908168665,-0.07328245418421941
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,-1.2547223090177233,0.6942851920539432
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,-1.2049584919943468,0.9204982647867888
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,-0.5383800250361319,0.8476122981405472
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,-1.1399721511469911,0.3773511930185261
DDB2__PD-005_del-phoB_Batch_6h__1,-0.6629510607476733,-0.1879234927986051
DDB2__PD-005_del-phoB_Batch_6h__2,-1.4204394456177245,-0.3828135092989205
DDB2__PD-005_del-phoB_Batch_6h__3,1.2848114015192862,-0.01779019199765486
DDB2__PD-003_del-phoB_Batch_9h__1,1.9827268664590527,0.13668765666582594
DDB2__PD-003_del-phoB_Batch_9h__2,0.9015083115415709,0.2697428954682648
DDB2__PD-003_del-phoB_Fed-batch_6h__1,0.0156001449715554,0.04351403118227193
DDB2__PD-003_del-phoB_Fed-batch_6h__2,0.8477839770524824,0.4575362623291062
DDB2__PD-005_del-phoB_Fed-batch_6h__1,0.5617234972016473,0.38617173287210615
DDB2__PD-005_del-phoB_Fed-batch_6h__2,-0.1329885744525054,0.3953245094500728
DDB2__PD-005_del-phoB_Fed-batch_15h__1,-0.9550950026505134,0.5919497207724879
DDB2__PD-005_del-phoB_Fed-batch_15h__2,-0.8151597410363303,0.6661593578407246
DDB2__PD-003_del-phoB_Fed-batch_21h__1,1.2913993348569084,0.4316508967085255
DDB2__PD-003_del-phoB_Fed-batch_21h__2,0.9122048313768514,0.7061526674465686
DDB2__PD-004_del-qseB_Batch_6h__1,-0.1401773868768303,0.09437156260818423
DDB2__PD-004_del-qseB_Fed-batch_6h__1,0.3576537363765875,0.7264288428482781
DDB2__PD-004_del-qseB_Fed-batch_6h__2,0.4178820672178735,0.6308424039069429
DDB2__PD-004_del-qseB_Fed-batch_15h__1,-0.8322681565533753,1.1901694768317372
DDB2__PD-004_del-qseB_Fed-batch_15h__2,-2.113212914291439,0.5119347334382232
DDB2__PD-004_del-qseC_Batch_6h__1,-0.0704431405737845,0.3751560155974678
DDB2__PD-004_del-qseC_Batch_6h__2,-0.8286127539988716,0.3776045136137181
DDB2__PD-004_del-qseC_Fed-batch_6h__1,0.2923393555513481,0.9131292767326532
DDB2__PD-004_del-qseC_Fed-batch_6h__2,-0.8756261708053283,0.521807181105431
DDB2__PD-004_del-qseC_Fed-batch_15h__1,-0.1540273390484285,0.885525758431208
DDB2__PD-004_del-qseC_Fed-batch_15h__2,-0.6175893677838106,0.7458951053899536
DDB2__PD-005_del-qseF_Batch_6h__1,2.1091930475064853,0.14506885196549169
DDB2__PD-005_del-qseF_Batch_6h__2,0.3048349079921502,-0.2879585436146832
DDB2__PD-003_del-qseF_Batch_6h__1,1.928467449635694,-0.4261982231209824
DDB2__PD-003_del-qseF_Batch_6h__2,0.7388623357358587,-0.5122273007230813
DDB2__PD-003_del-qseF_Fed-batch_6h__1,0.485390275111366,1.0777064455882015
DDB2__PD-003_del-qseF_Fed-batch_6h__2,-0.5496963631614586,0.6066832725560101
DDB2__PD-005_del-qseF_Fed-batch_6h__1,0.1628411952364221,0.2796624822640568
DDB2__PD-005_del-qseF_Fed-batch_6h__2,-1.3679594810470028,0.1974234072060579
DDB2__PD-005_del-qseF_Fed-batch_6h__3,0.8994693409101417,0.5588248789272288
DDB2__PD-005_del-qseF_Fed-batch_15h__1,-0.627769748984178,1.0303082766524811
DDB2__PD-005_del-qseF_Fed-batch_15h__2,-0.653536943440378,0.460327737799684
DDB2__PD-003_del-qseF_Fed-batch_21h__1,0.5072971021801999,0.9868570357696128
DDB2__PD-003_del-qseF_Fed-batch_21h__2,0.143661149780145,0.650968179541056
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,-0.3023190311334771,-1.1921304017711722
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,0.2683217372807284,0.17970086749636627
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,1.7252945483968778,0.19401619182066776
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,-0.8017848213307771,0.08224434951365023
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,-0.3041718509100748,0.6435250197696667
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,-0.0187086376410846,0.8220183098966031
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,-0.5948761238468907,0.446701469952604
DDB3__PD-009_del-arcA_Batch_6h__1,0.1713144202668811,-0.513740086304896
DDB3__PD-009_del-arcA_Batch_6h__2,-0.1211771936722997,-0.1241170487269332
DDB3__PD-009_del-arcA_Fed-batch_6h__1,-1.9269201664687536,0.6818884082634642
DDB3__PD-009_del-arcA_Fed-batch_6h__2,-0.6942265397470109,0.8903998889216421
DDB3__PD-009_del-arcA_Fed-batch_15h__1,0.7899681236709678,1.30240025553052
DDB3__PD-009_del-arcA_Fed-batch_15h__2,0.4921867280929033,1.0574444883577678
DDB3__PD-006_del-baeR_Batch_12h__1,2.637878125728813,0.7698023722116134
DDB3__PD-006_del-baeR_Batch_12h__2,3.710709810899171,0.7212971793189822
DDB3__PD-009_del-baeR_Batch_12h__1,1.3344943070876665,1.2148927887213246
DDB3__PD-009_del-baeR_Batch_12h__2,2.854836935345223,0.9899483777029356
DDB3__PD-006_del-baeR_Fed-batch_12h__1,6.743422741277866,2.651975497821254
DDB3__PD-006_del-baeR_Fed-batch_12h__2,6.572568403969797,2.020780692342875
DDB3__PD-009_del-baeR_Fed-batch_12h__1,3.7900789082631055,1.007304977704091
DDB3__PD-009_del-baeR_Fed-batch_12h__2,2.132498424995932,1.1082668820614108
DDB3__PD-009_del-baeR_Fed-batch_18h__1,2.7080451016944305,0.7461741960220505
DDB3__PD-006_del-lsrB_Batch_6h__1,0.7071509684295613,0.3849994531764782
DDB3__PD-006_del-lsrB_Batch_6h__2,0.9856452589062582,-0.4899083123344705
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,-1.0818177305246346,1.2124030253229452
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,-0.6948312832688076,0.6049819687776377
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,-1.528517627067817,0.8394863690308942
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,-0.8649966090739675,0.9096296633675568
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,-0.2507695741843085,0.3397092576870917
DDB3__PD-009_del-lsrK_Batch_6h__1,0.7962653181864678,-0.1968282310897229
DDB3__PD-009_del-lsrK_Batch_6h__2,0.7433856834592792,-0.0910775138771922
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,-1.7423319924269651,0.8020798053104854
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,-2.7741178253598013,0.7331074583306063
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,0.0193397418931604,0.9701287349268636
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,-2.570729245795364,0.7023996458966844
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,0.1347656907510301,0.5674071459247143
DDB3__PD-006_del-lsrR_Batch_6h__1,0.7139311350397749,0.3473194690617345
DDB3__PD-006_del-lsrR_Batch_6h__2,0.8071348543230221,-0.554273177350812
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,-0.7876498478637142,0.3707319489412861
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,-1.7694083501408218,0.7576942735472842
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,-0.8864168865271108,0.4786329788262935
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,-0.4681516517750382,0.7326234373801865
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,-0.5954847425410184,0.3783449314756657
DDB3__PD-009_del-luxS_Batch_6h__1,0.6692491829453608,0.542557242580183
DDB3__PD-009_del-luxS_Batch_6h__2,2.231094036686533,-0.4475155152400823
DDB3__PD-009_del-luxS_Fed-batch_6h__1,-2.223959254427487,0.8731399494293233
DDB3__PD-009_del-luxS_Fed-batch_6h__2,-1.8409402020916463,1.0194617387936389
DDB3__PD-009_del-luxS_Fed-batch_15h__1,-0.4290870296926423,0.4133663731102102
DDB3__PD-009_del-luxS_Fed-batch_15h__2,-0.1574651362912123,1.100308700892325
DDB3__PD-006_del-rpoS_Batch_9h__1,-0.5923700899858235,0.7907708401992934
DDB3__PD-006_del-rpoS_Batch_9h__2,-0.2371569899146101,0.7489581953306534
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,-1.1272021928287,1.4930191900444294
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,-0.9530675858461152,1.144853103211526
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,-3.1590234494531177,1.1766321301667837
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,-0.2847262365151891,1.0376469893125932
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,-0.5550703232415392,1.364451890102325
DDB3__PD-009_del-tnaA_Batch_6h__1,0.4290286998684596,-0.30187292007846755
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,-1.2789920698051171,0.6584180748182518
DDB3__PD-009_del-tnaA_Fed-batch_15h__1,0.4035224199344843,0.8171545379721352
DDB3__PD-009_del-tnaA_Fed-batch_15h__2,-1.4726561486172438,0.6131027413672414
