,A,Zur,ZntR,CueR
ecoli_00735,17.847360095,-0.3094677575,0.45650601500000004,-0.424701306
ecoli_00736,18.6604496625,-1.0569912425,0.905635688,-1.020861889
ecoli_00737,18.3263398423,-0.2445677855,0.481024638,-0.31175272
ecoli_00738,20.7935846938,-1.1493010955,0.8243201410000001,-0.8324442660000001
ecoli_00739,17.6251637399,-0.39340796650000004,0.5224884120000001,-0.538911786
ecoli_00740,17.9341752219,-1.1454404325,0.7394819420000001,-1.26086424
ecoli_00741,19.3414266517,0.38188032650000003,1.050883907,-0.24300701100000002
ecoli_00742,20.6229327435,0.7959541825,1.3188188840000001,-0.102297338
ecoli_00743,19.9502153079,-1.1333565385,1.236609723,-0.7171188430000001
ecoli_00744,20.2392449301,-1.3456003935,1.162390647,-0.8071802530000001
ecoli_00745,20.4833797936,-1.2706176995,1.184842553,-1.072200031
ecoli_00746,20.4167311021,-1.2261654435,1.122448142,-0.887209702
ecoli_00747,20.390841385,-1.4093154175,0.903545691,-0.9272767110000001
ecoli_00748,20.2404430388,-1.2618744935000001,0.99867402,-1.107593843
ecoli_00749,5.9079569092,-0.1414984065,1.3313207660000002,-0.460248961
ecoli_00750,18.3179001175,-0.3423551275,1.61132579,-0.358097745
ecoli_00751,12.701160819,-1.3230167035,1.7337614490000002,-0.336265003
ecoli_00752,6.5562288553,-1.6639117625000002,1.666714604,-0.168387633
ecoli_00753,19.4086010128,-1.6523297685,0.7337532760000001,-1.33272521
ecoli_00754,19.7595297613,-1.7541103795000001,0.7315833650000001,-1.461867221
ecoli_00755,7.2281739068,-1.6429531385,1.443976677,-1.300898759
ecoli_00756,10.9753639215,-1.4601275815,1.587971355,-1.3715259720000001
ecoli_00757,19.9503796151,-1.4587531835,0.36682641800000004,-1.3736597
ecoli_00758,20.5927279812,-1.3716584015,0.480394637,-1.501859755
ecoli_00759,21.4179393434,-0.07445887150000001,0.9842357970000001,-0.16229401100000002
ecoli_00760,21.578173219900002,-0.1371017615,1.173895355,0.517541684
ecoli_00761,19.4920240035,-1.0691651515,0.913419992,-1.483466914
ecoli_00762,20.5784655339,-0.9657063965,0.878294203,-1.402857383
ecoli_00763,19.8047519907,-1.1953929625,0.6413890999999999,-1.639367833
ecoli_00764,18.107029086,-1.1586062055,0.726645883,-1.276097198
ecoli_00765,18.6726132991,-1.1560882455,0.8326749360000001,-1.4609071230000001
ecoli_00766,20.2843584616,-1.0485693085,0.9010884220000001,-1.412505141
ecoli_00767,18.520405254499998,-0.3560441245,1.043624452,-0.09345887400000001
ecoli_00768,18.3699263935,-1.0548904275,0.7972567030000001,-0.19121700800000002
ecoli_00769,17.4409415746,-1.3822829825,1.174675174,-0.592466991
ecoli_00770,14.7216915293,-1.0460547695,1.28904543,-0.325896775
ecoli_00771,16.6138243576,-1.0688441855,0.9363778650000001,-0.511564827
ecoli_00772,17.5256559343,-1.1520620735,1.097767557,-0.7422755320000001
ecoli_00773,14.2637302776,-1.0533900165,1.346842641,-0.61628253
ecoli_00774,18.22894157,-0.9568374215000001,0.986088904,-0.5239349870000001
ecoli_00775,16.0344638587,-0.8678999845,1.4701380099999999,-0.750172943
ecoli_00776,16.7713078738,-1.0589366405,1.367801244,-0.680048881
ecoli_00777,3.859796459,-1.7177604485,0.9280965090000001,-1.7880454650000002
ecoli_00778,3.8309438114,-1.5593798075,0.960886224,-1.775766841
ecoli_00779,1.4029808577,-0.1102782175,1.080866858,-1.013587304
ecoli_00780,1.8457887831000002,-0.1326096135,1.010724624,-0.9725163010000001
ecoli_00781,2.5639169798,-1.5374509285,0.840310796,-1.7527192120000001
ecoli_00782,2.4861087056,-1.4581049435,0.8132205950000001,-1.753631575
ecoli_00783,1.6422618114,-1.2520047675,1.092169526,-1.540383495
ecoli_00784,1.8550998060000001,-0.1577198645,0.896366902,-1.170536609
ecoli_00785,2.6547320322,-1.2463948075,0.5789941630000001,-1.614414534
ecoli_00786,2.3612758872,-1.6650548035,0.33854852100000005,-1.46935872
ecoli_00787,1.1782847681,-1.0798308975,1.195120953,-1.004181406
ecoli_00788,1.3252492111,-1.1548041115,1.130363905,-1.166321858
ecoli_00789,2.6983456128,-1.4672971225,0.70444867,-1.707334949
ecoli_00790,2.4764187492,-1.4801819385,0.6305712680000001,-1.698226849
ecoli_00791,1.2873848563,-1.1547701175,1.225159999,-1.417496507
ecoli_00792,1.4350754378000001,-0.6444450635,1.372245489,-0.850473746
ecoli_00793,2.5905264096,-1.4384867905,0.536265644,-1.8465350360000001
ecoli_00794,2.4504819007,-1.4325612505,0.5670094520000001,-1.617175218
ecoli_00795,1.3348834118,-1.1942901915,1.227037805,-0.9694462330000001
ecoli_00796,1.5313688801,-0.9588106215000001,1.1447420990000001,-1.079502033
ecoli_00797,3.4961967691,-0.7706546275,0.643272841,-0.20606415
ecoli_00798,0.43444298610000004,-1.1487963445,0.338729392,-0.505818351
ecoli_00799,3.5863765656,-1.7594690625,0.983158862,-0.5443938930000001
ecoli_00800,2.8013601573,-0.9470876295,0.970012482,-0.169683253
ecoli_00818,1.6317299564,-0.7303008545,0.8776987580000001,-0.060809787000000004
ecoli_00819,1.5715525220000002,-0.5854796805,0.59194785,-0.378598933
ecoli_00820,0.8954199964,0.0873819145,0.734841535,-0.36912596200000003
ecoli_00821,0.7856015308000001,0.13265751750000002,0.8623668010000001,-0.35205682600000004
ecoli_00822,0.47122352980000004,-0.8892520415,0.47617816900000004,-0.581490766
ecoli_00823,0.2593454785,-1.0522337295,0.240823159,-0.338843848
ecoli_00824,-0.4207529211,-0.7796646785,0.5433332820000001,-0.478799631
ecoli_00825,0.0909873199,-0.8740623295000001,0.576448364,-0.312400657
ecoli_00826,1.0420414306,-0.7367212555,0.524058251,-0.7427256680000001
ecoli_00827,1.3134498872,-0.7185457245,0.435021564,-0.7655621760000001
ecoli_00828,1.7512590162000001,-0.6654544215,0.49763856700000003,-0.735600914
ecoli_00829,1.2836293215,-0.48810467550000003,0.47852770800000005,-0.9498807360000001
ecoli_00830,1.2525555321000001,-0.4148337865,0.622768822,-0.39467038400000004
ecoli_00831,1.4216849837,-0.5147673715000001,0.718725126,-0.368578748
ecoli_00832,-0.6729595562,1.2753580945,1.036670963,0.21933059800000002
ecoli_00833,-0.8515169879000001,1.7260901035,0.872899418,0.035538879
ecoli_00834,1.1384471767,-0.9680338785,0.561087065,-0.8882623890000001
ecoli_00835,1.2862787221,-0.7578894785,0.589820086,-0.676490396
ecoli_00836,1.8266740039,-0.9636877805,0.31921294,-0.8250464460000001
ecoli_00837,1.5468417232,-0.9477966125,0.5400555810000001,-0.908279021
ecoli_00838,0.5992744545,-0.9017853455,0.806232436,-0.7085413570000001
ecoli_00839,0.8181036656,-0.9490958605,0.7648485690000001,-0.420857464
ecoli_00840,1.1324934357,-0.5118747335,0.873121476,-0.22507375100000002
ecoli_00841,1.1956453702,-0.4494746685,0.759649989,-0.183574554
ecoli_00842,1.4579752219,-0.7918721215000001,0.45867332800000005,-0.942249737
ecoli_00843,1.4587437459,-0.6714814605,0.529100539,-0.920952069
ecoli_00844,1.7409544822,-0.9515237765000001,0.324925008,-1.282868131
ecoli_00845,2.3289372347,-1.0368801985,0.663388588,-1.019720046
