,A,GlaR,RpoS,Crp,hns,Lrp
SRX7656135,-2.225871457,-0.26764618500000004,-0.6143551958,-0.0408171479,-0.043924467700000004,0.0166659018
SRX7656136,-0.2762176575,-0.2798443355,-0.196352034,-0.17322884830000002,-0.496762352,0.1337838902
SRX7656137,-0.7935307987,-0.49958614570000004,-0.35017034550000004,-0.17670345610000002,-0.4486518377,0.009774320100000001
SRX7656138,-2.1197047096,-0.1933519159,-0.2366393158,-0.1133158625,-0.2103033625,-0.0539881787
SRX7656139,-1.8511423311000001,-0.058919279500000005,-0.3224244797,-0.0346631081,-0.2100923609,0.016842407
SRX7656140,-1.3860456035,-0.5278270817,-0.29817600710000003,-0.1636875546,-0.5943970872000001,-0.0027397658
SRX7656141,-1.7861997047,-0.6142828077,-0.3105693989,0.0453136418,-0.6255079347,-0.1634664161
SRX7656142,-1.6877851296,-1.3774581271000002,-0.41620189999999996,0.1758445305,-0.5129167171,-0.1955722765
SRX7656143,-0.9298873817000001,-0.6459700492,-0.40181063980000004,0.16750353580000002,-0.7829523933,-0.0901081388
SRX7656144,-0.6368030002,0.1585862606,-1.4074102874,-0.8846690774,-1.0846355863000001,-0.3566875437
SRX7656145,-1.3807930674,-0.0634141218,-1.3763166301,-1.0415023493,-1.216796596,-0.13625683660000001
SRX7656146,-0.9252234850000001,0.47077263750000004,-1.3579390386,-0.7368803165000001,-0.7026710546,-0.1463608293
SRX5388319,0.0208545422,-0.1515489076,-0.0617869512,-0.1131082358,-0.053501603700000004,-0.2162803667
SRX5388320,0.1625305122,-0.1362498469,-0.0404848348,-0.15099738340000002,0.0596249852,-0.1457966537
SRX5388321,-0.1833850544,0.28779875450000003,0.10227178590000001,0.26410561920000003,-0.0061233814,0.3620770204
SRX5388322,0.3523959822,-0.1676280788,-0.0386411651,-0.3440473148,0.5722430190000001,-0.1132873288
SRX5388323,0.7092061205,-0.2176475245,-0.0147072825,0.10436316620000001,0.20027159220000001,0.08352329330000001
SRX5388324,-0.0267830735,0.3499320862,0.22056788130000002,0.4952732845,0.22803644320000002,0.5486137112
SRX5388325,0.0233958599,-0.2758357974,-0.1020039368,-0.32192762610000003,0.41681538160000003,-0.0837945815
SRX5388326,0.4503937571,-0.1169120606,-0.0464676976,0.32229741440000004,0.49456849410000003,0.34161905330000003
SRX5388327,-0.0303269987,0.569055124,0.1525079147,0.6368160699000001,0.5766055833,0.6859732818000001
SRX8708326,2.5925599327,0.27502385700000004,1.1489238172,-0.0362194251,1.7027171876,-0.0062171997
SRX8708328,2.6525454373,0.015346945700000001,-0.9535574264000001,-1.5616224187,1.299600531,-0.9337380818000001
SRX8708335,-0.5773771095,-0.1172693377,0.3214886424,0.4342447082,-0.4200470764,0.2596345097
SRX8708336,-0.8883114996,0.046680014000000006,0.37595319400000005,0.5878589544,-0.41874919990000004,0.34944736400000004
SRX8708337,-1.1868568281,0.055242378,0.25611559,0.5395187561,-0.4608042546,0.3246562081
SRX8708338,-0.5865025952,-0.0230849748,1.0791934899,-0.14160878940000002,-0.6612409545,0.4641211253
SRX8708339,-0.2907882464,-0.26298271030000003,1.0597051539,0.148584254,-0.629823428,0.48715983360000004
SRX8708340,-0.12552085400000002,-0.30842793160000004,1.1381206653,0.18241322270000002,-0.5918191418000001,0.5925795928
SRX8708365,3.7131258893,0.2079228626,1.622170755,0.9307925237,-0.1967761666,0.2186856385
SRX8708366,4.184187713,0.4044549193,1.630328173,0.9367801035000001,-0.2460703762,0.1178346433
SRX8708368,3.9250202465,0.5260865455,1.6636496689,0.9764142145,-0.2130162808,0.142437738
SRX8708369,-0.5561307843000001,-0.153395882,1.0504523488,0.7325937801,-0.31210445800000003,0.0512492733
SRX8708370,0.116707032,-0.0438302059,1.6193279718,0.8605437876,-0.22566028770000002,0.5549373775
SRX8708371,-0.8740341939,-0.23543445640000002,0.9067179905,0.6737314587000001,-0.3897800295,-0.0524063481
SRX4166001,-0.8684184490000001,-0.0582947924,-0.0149436359,-0.0504309921,-0.1882099764,0.0871727219
SRX4166002,0.3825058253,-0.24129341340000002,0.11154571810000001,0.15996817200000002,0.10253841450000001,-0.1257125641
SRX4166003,0.4859126237,0.2995882058,-0.09660208220000001,-0.1095371799,0.0856715619,0.0385398422
SRX4166004,2.077023266,0.3558026952,-0.3209949751,-0.8779140316,-0.0223748597,0.0170087381
SRX4166005,1.3928904281,0.48792186270000004,-0.02566001,-0.5371211839,-0.2374573526,0.0335088705
SRX4166006,0.9820162752,0.4991988398,0.1234103822,-0.5047912804,-0.0910397033,-0.0744039583
SRX4166007,1.6627430047,0.352397707,0.0821916754,-0.49115894060000004,0.0083602461,0.0640315412
SRX4166008,0.7263658588,0.1961252194,-0.2718369396,-0.1463925879,-0.0734285838,0.47442714100000005
SRX4166009,1.2042457787,0.0976457694,-0.465081438,-0.2696574214,0.025717815800000002,0.516957018
SRX4166010,0.7129009813,0.6551212836,0.1704232693,-0.422017325,-0.5553972686,-0.7241306012000001
SRX4166011,1.3318758833,0.3499829203,0.4081537698,0.0331465663,-0.2051217241,-0.7461422037000001
SRX4166012,1.8473891585,0.6335087650000001,0.6330009816000001,-0.27523787650000003,-0.5671369567,-0.816640511
SRX5000481,0.10114656250000001,-0.43116114920000004,-0.2433138481,-0.011476057900000001,0.2635345711,-0.4650170918
SRX5000482,-0.0291116322,-0.174157544,-0.1459609459,-0.1060102587,-0.1548439368,-0.34479734900000003
SRX5000483,0.14483189800000001,0.1492135498,0.5062158229,0.1512831843,0.6035908065000001,-0.6313993248
SRX5000484,-0.49654594220000003,-0.4349839519,0.24062372440000002,-0.1375585523,0.3849516318,-0.9163781618
SRX5000485,0.246145002,0.05121021,0.5763279917,0.2109785549,0.7377830038000001,-0.6583497656
SRX5000486,0.21380693350000002,-0.1326506019,0.4344159165,0.2609776572,0.816548512,-0.6379152501
SRX5000487,-0.314461843,-0.2453564239,-0.0340645841,-0.1923561796,0.423904043,-1.0630706936
SRX5000488,-0.38555280210000004,-0.0033989520000000002,0.1373673007,-0.34262451,0.0915417102,-1.2287369215
SRX5000489,-0.12207661800000001,-0.1205508445,0.1618500966,-0.1664668386,0.2905690998,-1.0067075456
SRX5000490,0.1368793522,-0.1216585488,0.23008524330000002,-0.16714632440000002,0.32116900400000004,-0.9316485147
SRX5000491,0.3909598745,-0.4066723433,0.11888536670000001,-0.37078453650000004,0.23219207050000001,-1.2240313197
SRX5000492,3.1914858303,1.1457237484,2.2058783281,1.475368666,0.8384159612000001,2.1863763591
SRX5000493,0.5426749734,0.9571180691000001,1.5463929589,1.1376902668,0.4645707851,1.9236357447999999
SRX5000494,0.43500619030000004,0.9105967365000001,1.5465523339,1.1347282112000001,0.5425807868,1.8943560422
SRX5000495,3.8159049205,1.2217106833,2.1491733149,1.4212904351,0.7128758461,2.1351805528
SRX5000496,3.8001437904,1.3724134605,2.1329357684,1.467315173,0.8226589566,2.1996466434
SRX5000497,0.1497386796,-0.0190974255,0.0210148894,-0.0192756679,0.009803290400000001,-0.0099429989
SRX5000498,0.2333691659,0.0521046558,-0.0068872937,0.0212278545,-0.0702603026,0.0772490323
SRX5000499,1.038968688,1.1148051362,1.4982614116000001,1.1315243246,0.4425660292,1.8917099919
SRX5000500,-0.3831078455,-0.0330072303,-0.0141275957,-0.0019521866,0.0604570122,-0.0673060335
SRX5000501,-0.0506740163,0.11472995030000001,-0.1514425049,-0.4916651179,0.2831777612,-1.0802750347
SRX5000502,-0.5720534817,-0.4263822674,-0.2520101652,-0.34854891390000003,0.3946825948,-0.925047186
SRX5000503,-0.47054059330000003,-0.1571485916,-0.2119717838,-0.43585225920000004,0.3312950845,-1.0281568676
SRX5000504,-0.18351210980000002,-0.1952529617,-0.2789532087,-0.1372784369,-0.1588747517,-0.1270896112
SRX5000505,-0.5976443729,-0.2545337335,-0.3180199752,-0.1642322029,-0.0592506485,-0.09576320840000001
SRX5000506,-0.0353560473,-0.2103447797,-0.3447651923,-0.1681617912,-0.0673111416,-0.0514791192
SRX5000507,-0.4413630798,-0.06874240990000001,-0.1675624218,-0.0774965284,0.6997843721,-1.1492825234
SRX5000508,-0.6426973798,-0.12480514520000001,-0.13752596250000002,0.0630814665,0.0631073462,-0.0539672148
SRX5000509,-0.2888646521,-0.48934676730000004,-0.39964953610000004,-0.2810515373,-0.2650247325,-0.3360690113
SRX5000510,-0.10759097840000001,-0.35609824770000004,-0.33649330590000004,-0.28533503050000003,-0.2070048464,-0.3591382528
SRX5000511,-0.3698386048,-0.20283115610000002,-0.4368011885,-0.1949960566,-0.157183272,-0.23039244050000002
SRX5000512,-0.338275017,-0.5473575876,-0.00044558360000000003,-0.4457334711,0.19358434500000002,-1.5565715376
SRX5000513,-0.5666800688,-0.6003251656,-0.0794965262,-0.3135830297,0.3090534747,-1.3472401395
SRX5000514,-0.7629919667,-0.6671738589,-0.27334394170000004,-0.4912625674,0.3108777017,-1.1614732688
SRX5000515,-0.39684824080000003,-0.1832713517,-0.18113965310000002,-0.402798119,0.32883247260000004,-1.1960530839
SRX5000516,-0.2967980246,-0.359275445,-0.31204513370000003,-0.49061737310000003,0.3671767443,-1.1547836404
SRX4124772,0.6646032732,-0.614073882,-0.49517866,-0.49159209540000004,0.1648380756,-0.4991990525
SRX4124773,-0.1616385866,-0.49221187120000004,-0.6850216894000001,-0.2902563631,0.1402894271,-0.442898917
SRX4124774,-0.4071838102,0.1784278013,-0.0589104713,0.0011446948,-0.062029682700000005,-0.0098924062
SRX4124775,0.4071838102,-0.1784278013,0.0589104713,-0.0011446948,0.062029682700000005,0.0098924062
SRX5323946,-0.1793795506,-0.1346888505,-0.0021173035000000002,-0.1947450853,-0.0676897412,-0.145891016
SRX5323947,0.1793795506,0.1346888505,0.0021173035000000002,0.1947450853,0.0676897412,0.145891016
SRX5323948,-0.1274922715,0.33881539720000003,0.016984035,0.25533424920000003,0.0058610623,-0.0096629099
SRX5323949,-0.6390753836,0.13909115,0.35789443460000003,0.3336771074,0.10185994030000001,0.4091311132
SRX5323950,-0.1142386618,-0.0735596796,-0.1741824068,-0.19234211680000002,0.0295967144,0.2269452471
SRX5323951,-0.650342144,-0.0520948611,-0.0020415394,-0.21453890080000002,-0.22990848930000002,0.2487648547
SRX5323952,-1.1895570861,-0.30060133850000004,-0.15829524220000002,-0.1725798192,-0.2795002008,-0.0187389058
SRX5323953,-0.6562362358,-0.049583983400000003,0.1624624264,0.0807140303,-0.04626316,0.2626192913
SRX5323954,-0.5533577585,0.1618975015,0.1004713727,-0.0703709117,0.0266440145,0.6488076774
SRX5323955,-1.0998309494,-0.1463130612,0.16673926790000002,-0.0216465485,0.0795420342,0.6874737161000001
DRX093856,1.1595625491,-0.046708968000000003,0.4140839995,0.0794100169,-0.42802618010000004,-0.061485168400000005
DRX093857,10.5665675338,2.4030543065,2.399324073,-0.6136421402000001,-0.0343872183,0.7114775326
DRX093858,10.0814584707,2.2266534768,2.2966458556,-0.5901419459,-0.20062464430000002,0.8600672109
DRX093859,9.4912281766,1.5997808844999999,1.7371900122000001,-0.20304986730000002,-0.4582682507,0.4070462634
DRX093860,0.8215327951,-0.5298184063,0.6600899788,0.09984774490000001,-0.45239976120000003,-0.2118340766
DRX093861,-0.6291576634,-0.1773142023,-0.1946585503,-0.0386433461,0.1907532861,-0.1495236795
DRX093862,10.6180878119,2.5511056485,2.4262228295,-0.7873801161,-0.5248271375,0.6814934777
DRX093863,9.3178731516,2.1124299996,2.1541754593,-0.5712728994,-0.1356746194,0.7414125037
DRX093864,9.0075677245,1.6613646008,2.1176443595,-0.0286686132,0.1504471132,0.3947216577
DRX093865,1.8767508929,-0.6677264359,0.4308034315,-0.23342197620000002,-0.7797064414,-0.3229811729
DRX093866,-0.5304048857,0.22402317030000002,-0.2194254492,-0.0407666707,0.237272894,0.21100884800000003
DRX093867,10.2502055773,2.5214224308,2.3681153355,-0.7308913606,-0.1341999708,0.6038699491
DRX093868,10.3578949233,1.7868249039,1.8514521350000002,-0.7037627470000001,-0.7023510171,0.7870545284
DRX093869,9.8213815146,1.422265198,1.821659723,-0.2362122698,-0.39571037410000004,0.250815504
DRX093870,2.1959193761,-0.7679390420000001,0.5715693014000001,-0.0164546772,-0.5805126694,-0.25305674300000003
SRX6366242,-0.7830896288,0.6959175942,-0.1459378677,0.0328965424,-0.40779694920000004,-0.1142661083
SRX6366243,-1.3445935359,0.2686328496,-0.13052813970000002,0.1360103685,-0.3172827126,-0.18387289210000002
SRX6366244,-6.475955106,0.6714077455,-0.001747276,0.5049328406,-0.482759337,-1.7696626579
SRX6366245,-0.11936677350000001,0.43415933970000004,-0.0193306954,0.1529755428,-0.1308288671,0.0595672831
SRX6366246,0.5025753602,0.41047086860000004,-0.2676889966,-0.015406163700000001,-0.062079645700000005,-0.0943527899
SRX6366247,-6.7519353985,0.2860093139,-0.27012411740000003,0.37994444860000004,-0.262429648,-1.5527229283000001
SRX6366248,-1.1348122421,0.1222957535,-0.0430051467,0.22590315390000001,-0.1462215287,-0.2743133162
SRX6366249,-1.3394851248,0.146351956,-0.3205679647,0.23212511460000002,-0.3628844094,-0.1824731146
SRX6366250,-0.576913891,0.022702357700000002,-0.2565512454,0.2831675712,-0.31585670200000004,-0.0527925588
SRX6366251,0.0338106412,0.3418057161,-0.3164682401,0.20362184190000002,-0.35843063140000003,-0.1111367598
SRX6366252,0.3351671492,-0.38157616800000005,0.10509101900000001,-0.011167604900000001,0.0548440076,0.0976422895
SRX6366253,-0.3351671492,0.38157616800000005,-0.10509101900000001,0.011167604900000001,-0.0548440076,-0.0976422895
SRX254739,-5.3294180437,-2.4524598009,-2.373244374,-0.8924017296000001,-0.45122262420000003,-1.3280086315
SRX254740,-5.2457669881,-2.5121033242,-2.4959513933,-0.8649010421000001,-0.3962425048,-1.2549976659
SRX254741,-5.3703239129,-2.2073972265,-2.4748125282,-0.7001267639000001,-0.2844623287,-1.5262674848
SRX254742,-5.0725692609,-2.5408472087,-2.4691800849,-0.9119051060000001,-0.2394462218,-1.2795174404
SRX254743,-5.0456990446,-2.7924826171,-2.4427920557,-0.8563503673,-0.3183102276,-1.3731510517
SRX254744,-5.2005351329,-2.2267865013,-2.4424174764,-0.6222702813000001,-0.2716318091,-1.3373490718
SRX254745,-4.2177340544,-2.1085518254,-2.7333867357,-1.0877370598,-0.3573323518,-1.3728259332000001
SRX254746,-4.7613809017,-2.3231641766,-2.569872578,-1.7369671045000001,0.45196967870000004,-1.2398064386
SRX254747,-5.4525004434,-2.20148075,-2.466104563,-1.3358746678,-0.49643729890000005,-1.0662547752
SRX254748,-3.9266426705,-2.4501424042,-1.5646125638,-0.48690911950000004,-0.8969223690000001,-1.4952724953
SRX254749,-4.1650122102000005,-2.1712551229,-1.1485833326,-0.9667081537000001,-0.32686962410000003,-1.3976358772
SRX254750,-4.3268358446,-1.7131732213,-1.7206434247,-1.2851862633,-0.1374703876,-1.3906874613
SRX254751,-3.615725087,-2.579935022,-0.2783557541,-0.385574128,-0.0593696183,-0.8236491265
SRX254752,-2.8950584404,-2.1584209971,-0.4467517999,-0.24326731070000002,0.3187820064,-1.2379253064
SRX254753,-3.8956548894000003,-1.8445378727000001,-0.19843931880000001,-0.2979551923,0.1053390444,-1.1345188754
SRX254754,-2.6895815635,-1.6294342628,0.0860430848,0.6722892721,-0.036328431,-0.5585810436
SRX254755,-4.0669429725,-2.6754987989,-1.0350482357,1.1260265914,-0.7600880188,-0.862548846
SRX254756,-5.0187942819,-1.8052901461,-1.0095980318,1.0397299023,-0.7416072773,-1.2945285391999999
SRX254757,-4.1763176536,-2.8678514671,-0.9143233439,-0.3628059501,-0.8119838173,-1.6807699151
SRX254758,-3.0212444707,-2.6465924732,-3.0304844096,-0.4528756111,-0.4293165474,-1.6877316355
SRX254759,-4.7023347394,-3.0596375464,-2.3502445857,-0.3254764307,-0.6400487442,-2.0410533937
SRX254760,-3.6548866003000002,-2.4648842202,-0.8860022938000001,-0.18830449770000002,-0.5511475438,-1.0571512253
SRX254761,-3.1043385688,-1.9559252963,-1.1232635512,-0.7544182141,0.1305372532,-1.3691852483
SRX254762,-3.6933239836,-2.1320961967,-0.9246950864000001,-0.5831081023,-0.0708009819,-1.0286376263
SRX254763,-2.1575361833,-1.8966033538,-0.36130519450000004,0.0047093158,0.0868151647,-0.6750181829
SRX254764,-3.249520497,-1.5520240598,-1.4953407894000001,0.5669202778,-0.6062677298,-0.8109577943
SRX254765,-3.9112605104,-1.0771951091,-1.5915028724,0.5677400205,-0.4630841336,-1.1125216051
SRX254766,-3.845058236,-2.1659306663,-1.8000524281999999,-0.4403543445,-0.4772531835,-1.1867504545
SRX254767,-4.8436676076000005,-2.6424844742999998,-2.666803664,-0.24124783460000002,-0.3208510263,-1.6767903861
SRX254768,-5.0357122116,-2.7631771321,-2.7083049772,-0.4115574947,-0.32777419820000003,-1.6534572454
SRX254772,4.4957359507,0.6253385760000001,1.7195673503000002,-0.3562857689,0.3450575598,0.7179084734000001
SRX254773,4.5555642104,-1.4648345494,2.4021301992,0.5579321807000001,1.1255687247,0.7362325598
SRX254774,3.4010052303,-1.7471632421,2.2073355249,0.5313165346000001,0.1505269974,1.006572885
SRX254775,3.3603907262,0.5790110256000001,0.7896476372,-0.2638966479,0.3081815196,0.4495414401
SRX254776,4.9777462171,0.5730887203,1.188102589,-0.19432084730000002,0.3096972465,0.5933544645000001
SRX254777,0.9778600861000001,1.8552059879,0.8891834466,0.10333546310000001,-0.1387309298,0.2814118607
SRX254778,1.7642423466000001,-0.5807857345,1.621948329,0.21447380530000001,0.8309208452,0.9473328476
SRX254779,2.932368969,-0.5589020170000001,1.9996245905,0.2213336307,0.4388132436,0.8766874484
SRX254780,4.3641579137,-1.0882201268,1.9175695834000002,0.3721320869,0.6069069864000001,0.8894083801
SRX254781,0.34447489530000003,1.1641520386,0.817009371,0.3267917408,0.1154797952,0.4436912194
SRX254782,1.2418730822,-0.1831699983,1.1626846606,0.5609825497,0.6197264819,0.7616024275000001
SRX254783,0.5354475846,1.617349812,0.6022353714,0.28759943400000004,0.0224041261,0.2837178844
SRX254784,0.0003939242,1.720239776,0.2890922358,-0.2368919985,-0.3619226571,0.2635142947
SRX254785,1.0607271591,0.2338759956,0.9195535796000001,0.14532827,-0.0193238632,0.6403438638
SRX254786,1.2255243803,0.011838915,0.5176521782,0.3642317098,0.2703666889,0.799820631
SRX7136401,-0.11965960710000001,0.1567369267,0.0174765734,-0.2650089901,0.13892209490000001,-0.1991334016
SRX7136403,-0.33340340020000003,-0.4793060622,-0.009966389800000001,0.1635474037,-0.07312157400000001,0.0672594889
SRX7136405,2.1050099431,1.1765201529,1.0669382807,0.1684464855,0.38851991480000003,1.4342793876
SRX7136407,0.8512667855,1.2892565642,0.9450229699,0.2976957928,0.0325764582,1.6626326727
SRX7136409,1.5196546198,0.9211709828,0.9527041690000001,0.1507827136,0.3422397721,1.4639957909
SRX7136411,0.4530630074,0.3225691356,-0.0075101835,0.1014615864,-0.065800521,0.1318739127
SRX3754949,0.44047324870000004,-0.1325341517,0.0565770898,0.0327470021,-0.0053124697,0.053049822600000004
SRX3754950,0.19426305800000002,-0.20488460320000002,0.0280506574,0.0481021751,0.028797802,0.0480566879
SRX3754951,-0.6347363067,0.3374187549,-0.0846277472,-0.0808491772,-0.0234853323,-0.10110651050000001
SRX3754952,-0.24007643180000002,-0.0548819979,0.0888582535,0.13673644840000002,0.14255002790000001,0.13706618980000002
SRX3754953,-0.0040323309000000005,-0.2272810147,0.0564971266,0.07923360680000001,0.1221430161,0.09511590780000001
SRX3754954,-1.369750948,0.3395625674,-0.0300399885,0.0144034674,0.10979490900000001,0.0064846481000000004
SRX3754955,-8.612334142,-2.3182431342,-2.745274184,-1.632512297,-1.4871100003,0.6642812334
SRX3754956,-9.062825899,-2.3409782469,-2.7439041613,-1.6693356927,-1.4775579865,0.6854906353
SRX3754957,-8.7707954504,-2.3657017571,-2.7750574036,-1.6531858744,-1.4455735082,0.6443695607000001
SRX3754966,1.5904139732,-0.19255570600000002,-0.1260632258,-0.2182690823,-0.14544280810000002,-0.1823675129
SRX3754967,1.1682637714,-0.2949950358,-0.09416479030000001,-0.19587325690000001,-0.16939689230000002,-0.12227496
SRX3754969,1.8184749946,-0.2378092158,-0.3154801144,-0.2994099301,-0.1871961499,-0.217228827
SRX1424798,-0.1824779206,-0.041717587800000004,0.0691230146,-0.0842798241,0.07027853490000001,0.0275274774
SRX1424799,0.1824779206,0.041717587800000004,-0.0691230146,0.0842798241,-0.07027853490000001,-0.0275274774
SRX1424800,0.2630654703,-0.1607367311,0.1863535608,0.0678688308,-0.1453422906,0.2019213635
SRX1424801,-0.6229791274,-0.44341890380000004,-0.2782638174,0.030330043600000002,-0.12647977430000001,-0.0390712753
SRX1424802,-0.2670246338,0.5405910689,0.5575771193,0.5365988028,-0.0893242254,1.3519903585
SRX1424803,-0.1281534353,-0.1066822157,0.3338455225,0.5911904992,-0.27368137200000003,1.0236524388
SRX1424804,3.1059019131,0.7386607202000001,1.4601972966,-0.32946598320000003,0.08678077640000001,0.8146877847
SRX1424805,3.6404122742,0.5806591966,1.6889628481,-0.6170200674,-0.026758811100000002,0.8745277252
SRX1424806,-0.1069407706,-1.0920391546000001,-5.5813733639,1.0357575523,0.1058890106,1.426804669
SRX1424807,-0.42691967200000003,-0.7664840363000001,-5.7257479064,0.9608772845,0.20110737720000002,1.4651412048
SRX1424808,0.8875555957,1.6039274126,0.9577946779000001,-0.1932318201,0.5409285601,0.7968716572000001
SRX1424809,1.4396234034,1.9536545798,1.036078499,-0.24201875890000002,0.4929110461,0.8013290864
SRX1424816,0.9963422466,0.2582688466,-2.6363265456000002,-0.2242368632,0.6278545101,0.6549149267000001
SRX1424817,2.1154495723,0.4265623979,-3.4468190392,-0.2415859193,0.5512824241000001,0.8205452233
SRX1424818,2.4607056682,1.3561841105,0.3304707254,-1.6596404198,-1.4479606266,0.7593629519
SRX1424819,2.2442736477,1.7519236391000002,0.43215976640000003,-1.5412069563,-1.0423136641,-0.0186941276
SRX1424824,7.092882859,2.1586427359,1.9877141265,-1.6338730553,-2.0663101786,0.4015656368
SRX1424825,7.2086632897,2.1798293598,2.06780527,-1.6921309905,-2.3483548617,0.3277287799
SRX1424826,3.5673779790999998,1.0893582939,-5.6119542399,0.024751287900000002,-0.9730563008,1.2304271965
SRX1424827,3.7510409645,1.1546772411,-5.8423347759,0.0278344303,-0.8899336287,1.2509939058000001
SRX1424828,3.7967832176,2.1290989918,0.5579692054000001,-1.4241152532,-1.9556027041,0.4992769731
SRX1424829,4.4195412707,2.4939350055,0.4616365456,-1.6590049948,-1.749997192,0.5286353795000001
SRX1424830,4.632402079,3.0509661484,0.5051351337000001,-1.8726274564,-1.7818644482,0.5017949779
SRX1424831,4.8115089691,2.1913936783,0.5051997424,-1.8730596957,-1.8167012545,0.5469823272000001
SRX1424834,9.4151333797,2.3595383775,1.5527850871000002,-1.10328679,-1.3375658638,0.5881313325
SRX1424835,9.1289677463,2.4330542295,1.437596027,-1.1546180975,-1.4039098901,0.6162104347
SRX1424840,9.6818777992,0.8031948773,1.0307075964,-2.9067680232,-2.6071562452,-0.013190871500000001
SRX1424841,9.2929212176,0.9817695881,0.693432622,-3.0181921286,-2.4446022325,-0.1453740265
SRX1424842,6.0141825681,-0.27459803450000003,0.802391139,-1.5439177016999999,-2.1474167601,0.6011742367
SRX1424843,5.9527326577,-0.5562386449,0.3138153546,-2.1842734612,-2.6021409077,0.0366823544
SRX1424844,8.8124191922,1.001849829,2.8254353854,-1.616189157,-3.4270032214,0.808629853
SRX1424845,8.7838412351,0.6160004814000001,3.1626229327,-1.5982655594000001,-3.59009401,0.7634098061
SRX1424846,3.6097245613,-0.0964356276,-4.1650761082,-1.5932065020000001,-2.8761462953,0.16125053520000002
SRX1424847,3.5316326244000003,0.3190187626,-3.0448556455,-1.2939667953,-3.2438854281,0.26418367130000003
SRX5060277,4.9579270921,1.5777434898,0.6057656301000001,0.0834236646,-0.0070068959,0.5058222793
SRX5060279,9.7522261158,2.0750196854,0.9964218241,-1.0800252217,-1.0781242135,-0.9476908706
SRX5060281,-4.9579270921,-1.5777434898,-0.6057656301000001,-0.0834236646,0.0070068959,-0.5058222793
SRX5060283,9.8927533585,1.6252669939,0.9005725640000001,-1.0200857079,-0.9928342351,-0.9505162484
SRX5936089,0.1640264089,-0.003138562,-0.0494246002,0.023435122500000002,0.130073174,0.013123618200000001
SRX5936090,-0.0406691522,0.0066644243,0.3250839017,0.1248516005,0.0852285381,0.1266291786
SRX5936091,-0.0850969394,0.11184619550000001,-0.044937484900000005,0.0692848872,0.0747835199,0.08964925530000001
SRX5936092,-0.038260317200000005,-0.11537205780000001,-0.2307218167,-0.21757161020000002,-0.290085232,-0.2294020521
SRX5936093,8.7299214597,0.6956592188,1.4132503523,0.1391748524,0.7776001299,-0.057824759
SRX5936094,7.9359246164,-0.028778126100000002,1.8310143856,0.0317638306,0.9418395263,-0.0120776311
SRX5936095,13.4145745211,2.0852001926,1.9834829578000002,-0.5801942053,0.44048090910000004,-1.7201995894
SRX5936096,12.9440612074,2.2520184002,1.8564867267,-0.6708481182,0.3779006475,-1.7502459853999999
SRX5936097,12.90292886,3.218208989,1.5082118495999999,-0.2977467191,1.1389956479,-2.7442175413000003
SRX5936098,13.1632010345,3.2766576632,1.7303818525999999,-0.22816473310000002,1.0955846249,-2.6148813271
SRX5936099,12.2165308085,3.1373624807000002,1.0139271353,-0.4658876377,1.6448823004,-2.6563782168
SRX5936100,12.0900229885,3.2143609485,1.4665190075,-0.4601301404,1.3083669074,-2.809187398
SRX5936101,9.8855392059,2.3553827373000003,1.1059995785,-0.9132657347,1.7327014796,-3.0126142138
SRX5936102,11.1529625825,2.510161662,1.3754092768000001,-0.9598387660000001,1.8361951859,-3.0632475102
SRX5936103,8.6986437957,1.5914280401,0.8201197469,-1.1240828075,1.7567934072,-2.8216324472
SRX5936104,8.274890944,1.6298334938,0.6407955769,-1.1933479101,1.6045178371,-2.8115957376000003
SRX5936105,7.6134757243,1.0821434227,0.1793634335,-1.4654213975000001,1.7628204375,-3.1291572271
SRX5936106,8.4389578508,1.1915796441,0.5665861573000001,-1.2839636258,1.6306403561,-3.1238630715
SRX5936107,8.7285212869,0.8471493488,0.26519346850000003,-1.5241984337,1.6158267568,-3.6442053812
SRX5936108,8.6909254969,1.0546624172,0.3958972737,-1.4587504675,1.5574189461999999,-3.1883107096
SRX5936109,8.6649264323,0.6600668068000001,0.5883044162000001,-1.6489719420000002,1.4331370767,-3.4352714817
SRX5936110,8.7306374275,0.7460700819,0.21102673260000002,-1.7515646770000002,1.440895853,-3.7413366778
SRX5936111,9.5824832388,1.0446944618,-0.09207658610000001,-1.770421453,1.5755270809000002,-3.3688295218
SRX5936112,10.5578050177,1.0388238049,0.24790343380000002,-1.7906801929,1.6559864905000001,-3.7168604671
SRX5936113,12.5930672615,1.7264605087,0.32098143830000003,-1.6497521704,1.4248864183,-3.6888775332
SRX5936114,12.8619010628,1.6308604453000002,0.40802398440000004,-1.6595707367,1.4023298434,-3.7873311474999998
SRX5936115,12.5142816481,2.1428406969,-0.4077978564,-1.5958078438999999,1.3256542033,-3.2805276086
SRX5936116,13.1789780273,2.2619018779,0.0439626796,-1.5052361202,1.1130776482,-3.1975675247
SRX5936118,13.8250143245,2.8992029688,0.3715201365,-1.2832103901,1.0070330136,-2.9254399000999998
SRX5936119,14.0662050235,3.0220939336,0.8854455315,-1.4664207613,1.0630847958,-3.3058402389
SRX5936121,13.2126854213,2.7692258624,1.0418731134,-1.1202172584,0.5722296952,-2.5426471013
SRX5936122,13.6066611787,2.8558636437000002,0.9789681670000001,-1.1002127465,0.4679238672,-2.8400523983
