,A,ArgP
minicoli__minE_fruc__1,-0.7187672828110029,-7.093290376000001
minicoli__minE_fruc__2,-0.5697425156575747,-7.093290376000001
minicoli__minE_glc__1,-1.3607086485563011,-7.093290376000001
minicoli__minE_glc__2,-1.3447710323927686,-7.093290376000001
minicoli__minE_glyc__1,-1.8164751059838733,-7.093290376000001
minicoli__minE_glyc__2,-1.5738803822150518,-7.093290376000001
minicoli__minE_Fe_starve__1,-1.5862741659986086,-7.093290376000001
minicoli__minE_Fe_starve__2,-1.3623447085956293,-7.093290376000001
minicoli__minE_LB__1,-3.9369423495972207,-7.093290376000001
minicoli__minE_LB__2,-4.100780282786235,-7.093290376000001
minicoli__minE_N_starve__1,-0.0655949384177634,-7.093290376000001
minicoli__minE_N_starve__2,0.4918583174557436,-7.093290376000001
minicoli__minE_osm__1,-1.5734548551120198,-7.093290376000001
minicoli__minE_osm__2,-1.5273459904229847,-7.093290376000001
minicoli__minE_ph5__1,-0.3610543693283772,-7.093290376000001
minicoli__minE_ph5__2,-0.5234309975884817,-7.093290376000001
minicoli__minE-pyr__1,-2.071621973858963,-7.093290376000001
minicoli__minE-pyr__2,-2.354887070184936,-7.093290376000001
minicoli__minE_sorb__1,-1.0232059253750254,-7.093290376000001
minicoli__minE_sorb__2,-0.9033298796169228,-7.093290376000001
minicoli__minE_urid__1,-1.8275245530136397,-7.093290376000001
minicoli__minE_urid__2,-1.949486061168392,-6.9386139108772955
minicoli__W3110_cyt__1,-2.7447787521188416,-1.8581829676509711
minicoli__W3110_cyt__2,-2.928269966172629,-1.7150079739800566
minicoli__W3110_glc__1,-0.6553832658557168,-1.716262235976532
minicoli__W3110_glc__2,-0.9592136342155936,-1.863470834763837
minicoli__W3110_glyc__1,-2.313356647468192,-1.2491675167433351
minicoli__W3110_glyc__2,-2.1531380053997458,-0.9332813772929568
minicoli__W3110_Fe_starve__1,1.0589971044502078,-0.9105681542898268
minicoli__W3110_Fe_starve__2,0.1182926426763032,-0.7130768166165433
minicoli__W3110_LB__1,-8.629030910069567,-1.1596392342746906
minicoli__W3110_LB__2,-9.25839582575594,-1.1555612882476742
minicoli__W3110_N_starve__1,2.809951980259944,-0.9010271441324004
minicoli__W3110_N_starve__2,2.761714031634356,-0.8499576029823546
minicoli__W3110_osm__1,-2.818493387849155,-0.8353962167332131
minicoli__W3110_osm__2,-2.705184059470793,-1.0346993718316124
minicoli__W3110_ph5__1,-2.479094054163374,-0.8535464899967105
minicoli__W3110_ph5__2,-2.443246489886234,-0.8391879106222913
minicoli__W3110_pyr__1,-4.568010549872288,-1.0129088272780926
minicoli__W3110_pyr__2,-4.6359446013895695,-0.7087663481997151
minicoli__W3110_sorb__1,-2.612265690852626,-2.7413369358904904
minicoli__W3110_sorb__2,-3.0071057655360183,-2.771417831234973
minicoli__W3110_urid__1,-4.701583875370924,-1.834959555032558
minicoli__W3110_urid__2,-4.535491214735772,-1.6393156383807297
minicoli__W3110_WT_glc__1,-2.673268802364914,-0.8262835308266636
minicoli__W3110_WT_glc__2,-2.258760525463221,-1.0247467302234297
minicoli__W3110_WT_osm__1,-3.5338198365124334,-1.3813035192362941
minicoli__W3110_WT_osm__2,-3.963184465741338,-1.083931043746797
eep__BOP27__1,-0.259270817954304,-0.7599189112157712
eep__BOP27__2,-0.5454788173906107,-0.8443504381292835
eep__BOP1000__1,-3.015526531391085,-0.08207319893038711
eep__BOP1000__2,-2.934612895501879,-0.18678394345681595
eep__BOP27_ndh-cydB-appC__1,-2.467685573412391,-0.2685332819515613
eep__BOP27_ndh-cydB-appC__2,-2.52773749628618,-0.0940456375120622
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,-0.0050883021277438,-1.8860293740859009
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,0.4409879083830988,-1.6053450504553952
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,-3.765405568397788,-1.341678045797711
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,-2.8452850439371917,-1.8657134915211355
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,-2.045432838829238,-0.5810753487966487
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,-2.878549614942764,-0.6466859279347794
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,0.1204947083904533,-0.7375368902628825
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,0.3784041736913748,-0.4761369521074288
eep__BOP27_nuoB-cydB-appC__1,-1.5987155852174724,-0.26736527966881685
eep__BOP27_nuoB-cydB-appC__2,-1.9136470811323747,-0.7625176579608928
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,-4.7781973040700105,-0.6025663184183472
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,-2.72740610383964,-0.6410985603268973
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,-1.5907661123583108,-0.7814057315706568
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,-1.1801457499683137,-0.6146527569271276
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,-2.649537901813388,-2.1689293895915096
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,-1.1289475971425913,-2.0622036251562283
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,-3.915926845099547,-2.3908471415675185
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,-1.6138834354400715,-2.3730565113815567
eep__BOP27_ndh-cyoB__1,-2.093343598405962,-0.3921270529697818
eep__BOP27_ndh-cyoB__2,-2.4959321924448683,-0.24460900453052936
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,-1.3733459871983518,-1.9370820429258468
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,-0.4168639785053496,-2.4974974300179955
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,-0.9984475405040324,-2.755976215574943
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,-2.097886081200238,-2.59745921956746
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,-0.6237689881822001,-2.2792992333898208
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,-1.4400127926539492,-2.4056350532449957
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,-2.434550347976029,-2.6562961640767484
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,-1.801262537559329,-2.444088674869612
eep__BOP27_nuoB-cyoB__1,-1.7882744380658442,-0.3265958369631461
eep__BOP27_nuoB-cyoB__2,-2.0850518201594137,-0.4332034077095912
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,-2.7577259299942374,-0.11880396697735753
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,-1.3749087941891356,-0.2655232595252173
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,-2.137617189005028,-0.24479236739791246
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,-1.6004903270680342,-0.4266725423334048
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,1.689226854212774,-0.17457316958656222
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,1.2480734378705105,-0.13830473427439305
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,-0.9944445542106332,-0.2393651536701462
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,-0.535571630959421,-0.17598144796747306
eep__BOP27_ndh-cydB__1,-1.8068321713157105,-0.11385031785026277
eep__BOP27_ndh-cydB__2,-2.2300012961809084,-0.18772252550836832
eep__BOP27_nuoB-cydB__1,-2.400331809895293,-0.13712168059434315
eep__BOP27_nuoB-cydB__2,-2.678961000646542,-0.13745823423527082
DDB2__PD-005_BW25113_Batch_6h__1,-1.986024527942153,-0.318806821795933
DDB2__PD-005_BW25113_Batch_6h__2,-2.491961886085374,-0.4435157175701754
DDB2__PD-003_BW25113_Batch_9h__1,-3.06395360082421,-0.1838250202999729
DDB2__PD-003_BW25113_Batch_9h__2,-3.1323528887702765,-0.12834138539446285
DDB2__PD-003_BW25113_Fed-batch_6h__1,-4.999133255183595,-0.3243819543496782
DDB2__PD-003_BW25113_Fed-batch_6h__2,-4.585304728829402,-0.5826761362282031
DDB2__PD-005_BW25113_Fed-batch_6h__1,-4.782838087266949,-0.6548264495751672
DDB2__PD-005_BW25113_Fed-batch_6h__2,-4.585899475563071,-0.7879421437013159
DDB2__PD-005_BW25113_Fed-batch_6h__3,-4.1988370686382765,-0.7866851403239785
DDB2__PD-005_BW25113_Fed-batch_15h__1,-3.961467595070973,-0.7189992989920375
DDB2__PD-005_BW25113_Fed-batch_15h__2,-3.8155618344418456,-0.5713316722621826
DDB2__PD-003_BW25113_Fed-batch_21h__1,-4.242111960713732,-0.7088090753254592
DDB2__PD-003_BW25113_Fed-batch_21h__2,-4.207587970947768,-0.8133362098455255
DDB2__PD-004_del-basS_Batch_6h__1,-4.215323509723447,-0.19800821118131928
DDB2__PD-004_del-basS_Batch_6h__2,-4.539951336843312,-0.1959406518925073
DDB2__PD-004_del-basS_Fed-batch_6h__1,-5.200933422445992,-0.6624064777753089
DDB2__PD-004_del-basS_Fed-batch_6h__2,-5.294355755027917,-0.5165299689839964
DDB2__PD-004_del-basS_Fed-batch_15h__1,-5.741079562731036,-0.7635469246680264
DDB2__PD-004_del-basS_Fed-batch_15h__2,-5.766165477598685,-0.6391188785830657
DDB2__PD-004_del-kdpE_Batch_6h__1,-4.371214093364519,-0.3250310645719843
DDB2__PD-004_del-kdpE_Batch_6h__2,-4.360460192895223,-0.1938352038778204
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,-5.712864610609733,-0.8904555061755675
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,-5.833932385243422,-0.8830124057124618
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,-4.739735081058234,-0.8511044818777531
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,-4.555270589395541,-0.7456471546636454
DDB2__PD-005_del-phoB_Batch_6h__1,-2.1874287103444607,-0.3658766110190141
DDB2__PD-005_del-phoB_Batch_6h__2,-1.961629929288141,-0.4146040257011512
DDB2__PD-005_del-phoB_Batch_6h__3,-2.32792725631232,-0.4806862832977492
DDB2__PD-003_del-phoB_Batch_9h__1,-1.310816556774841,-0.28768435018643235
DDB2__PD-003_del-phoB_Batch_9h__2,-2.7266224915009407,-0.5307085359189063
DDB2__PD-003_del-phoB_Fed-batch_6h__1,-4.483152609382474,-0.5549613333238748
DDB2__PD-003_del-phoB_Fed-batch_6h__2,-4.692905143216063,-0.41507745647488736
DDB2__PD-005_del-phoB_Fed-batch_6h__1,-6.273641969261848,-0.4398092613542977
DDB2__PD-005_del-phoB_Fed-batch_6h__2,-4.717282350568976,-0.6968570634107367
DDB2__PD-005_del-phoB_Fed-batch_15h__1,-4.7880805560161885,-0.8697268866600841
DDB2__PD-005_del-phoB_Fed-batch_15h__2,-5.364008401763938,-0.9280317774554271
DDB2__PD-003_del-phoB_Fed-batch_21h__1,-4.299883116150825,-0.5600931737469175
DDB2__PD-003_del-phoB_Fed-batch_21h__2,-3.7356261860778255,-0.5530478979836699
DDB2__PD-004_del-qseB_Batch_6h__1,-3.722985874273416,-0.2368828341926976
DDB2__PD-004_del-qseB_Fed-batch_6h__1,-5.816957551346619,-0.8522791851421925
DDB2__PD-004_del-qseB_Fed-batch_6h__2,-6.920203648503112,-0.983581126592222
DDB2__PD-004_del-qseB_Fed-batch_15h__1,-4.367469756580406,-0.6346329986719015
DDB2__PD-004_del-qseB_Fed-batch_15h__2,-3.556389283112617,-0.7066337102985392
DDB2__PD-004_del-qseC_Batch_6h__1,-4.129725237907072,-0.06735373722752147
DDB2__PD-004_del-qseC_Batch_6h__2,-3.909588674216425,-0.20009324143182106
DDB2__PD-004_del-qseC_Fed-batch_6h__1,-6.404650320524024,-1.0433197724876244
DDB2__PD-004_del-qseC_Fed-batch_6h__2,-5.47890967388665,-0.7122633090316484
DDB2__PD-004_del-qseC_Fed-batch_15h__1,-4.431729987910567,-0.8122871336770752
DDB2__PD-004_del-qseC_Fed-batch_15h__2,-4.035945563332599,-0.8704999832878215
DDB2__PD-005_del-qseF_Batch_6h__1,-2.7726361241635606,-0.4460414537869699
DDB2__PD-005_del-qseF_Batch_6h__2,-2.9552530800850034,-0.2802722557899422
DDB2__PD-003_del-qseF_Batch_6h__1,-2.315741735564767,-0.08408892178311689
DDB2__PD-003_del-qseF_Batch_6h__2,-3.491320930813812,-0.3294372392670768
DDB2__PD-003_del-qseF_Fed-batch_6h__1,-5.03179420187114,-0.5328175574916711
DDB2__PD-003_del-qseF_Fed-batch_6h__2,-4.988789641943702,-0.7531575343889492
DDB2__PD-005_del-qseF_Fed-batch_6h__1,-4.32240150109773,-0.1360016737874803
DDB2__PD-005_del-qseF_Fed-batch_6h__2,-4.358622910704212,-0.5932451306309714
DDB2__PD-005_del-qseF_Fed-batch_6h__3,-3.9298073195263528,-0.4899187355003152
DDB2__PD-005_del-qseF_Fed-batch_15h__1,-4.234599552723207,-0.7751574896606508
DDB2__PD-005_del-qseF_Fed-batch_15h__2,-4.413923818878551,-0.9433601320442592
DDB2__PD-003_del-qseF_Fed-batch_21h__1,-4.41839267879006,-0.6944840012873428
DDB2__PD-003_del-qseF_Fed-batch_21h__2,-4.5737792025678,-0.6103976593841107
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,-3.628302780652048,-0.410169457727557
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,-3.159961355409675,-0.5006487913359683
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,-3.3356372112114947,-0.3712931423728003
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,-5.2448655901502015,-0.6398040659633688
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,-4.820160989671411,-0.7902952856314416
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,-4.927883843240503,-0.5852001411891958
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,-4.752477713663387,-0.7680763245155351
DDB3__PD-009_del-arcA_Batch_6h__1,-2.7401772992423883,-0.2718941998141773
DDB3__PD-009_del-arcA_Batch_6h__2,-2.357177707103907,-0.3144573546100817
DDB3__PD-009_del-arcA_Fed-batch_6h__1,-3.570259644797872,-0.6336733944325061
DDB3__PD-009_del-arcA_Fed-batch_6h__2,-2.348602604120335,-0.5445247507220481
DDB3__PD-009_del-arcA_Fed-batch_15h__1,-3.35066879699025,-0.3810288379758831
DDB3__PD-009_del-arcA_Fed-batch_15h__2,-2.91464025077652,-0.5993606334935926
DDB3__PD-006_del-baeR_Batch_12h__1,-2.6823571993602444,-0.2866344232069533
DDB3__PD-006_del-baeR_Batch_12h__2,-2.7687313370731594,-0.3056159886454015
DDB3__PD-009_del-baeR_Batch_12h__1,-2.793050504042834,-0.041042764732160286
DDB3__PD-009_del-baeR_Batch_12h__2,-2.8482269166252663,-0.2567684850139065
DDB3__PD-006_del-baeR_Fed-batch_12h__1,-5.386989132409484,-0.3098372586600666
DDB3__PD-006_del-baeR_Fed-batch_12h__2,-6.642944550222498,-0.3472395508255772
DDB3__PD-009_del-baeR_Fed-batch_12h__1,-0.7360090959211192,-1.1380722002211208
DDB3__PD-009_del-baeR_Fed-batch_12h__2,-2.045168645799506,-0.8534302337990143
DDB3__PD-009_del-baeR_Fed-batch_18h__1,-1.2944737144815852,-0.7637510562795313
DDB3__PD-006_del-lsrB_Batch_6h__1,-3.1451532521048438,-0.3075001747855435
DDB3__PD-006_del-lsrB_Batch_6h__2,-3.613235061367365,-0.2536260884219095
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,-4.574559650165006,-0.4858196072893719
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,-4.314373412183451,-0.876442664395821
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,-5.261042700718758,-0.6897474409345214
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,-4.856564635008854,-0.4984011999497193
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,-4.052576718357109,-0.6579058564632474
DDB3__PD-009_del-lsrK_Batch_6h__1,-3.46428916562442,-0.5740955046968432
DDB3__PD-009_del-lsrK_Batch_6h__2,-4.199712095354249,-0.20539767802659714
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,-5.43360322114312,-0.6825158993653693
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,0.3407864773985316,-0.6534714741269072
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,-4.422268554486318,-0.4976098501907593
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,-5.5827771874933445,-0.4970146417535899
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,-4.939979429746928,-0.5445398989307053
DDB3__PD-006_del-lsrR_Batch_6h__1,-3.3118733938524216,-0.3949629265274064
DDB3__PD-006_del-lsrR_Batch_6h__2,-3.4915904808349074,-0.520229847336851
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,-5.000059158168025,-0.7213996650453671
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,-4.572591821140195,-1.025216227097692
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,-4.830969846454671,-0.5873527409745112
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,-4.449299763662758,-0.5366675170865092
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,-4.746925135515657,-0.7308344678795846
DDB3__PD-009_del-luxS_Batch_6h__1,-3.4404565467302963,-0.23581475230950225
DDB3__PD-009_del-luxS_Batch_6h__2,-2.681291509421373,-0.16454946311055885
DDB3__PD-009_del-luxS_Fed-batch_6h__1,-4.615949880008658,-0.5631612510110857
DDB3__PD-009_del-luxS_Fed-batch_6h__2,-5.179046108474969,-0.6857339303833037
DDB3__PD-009_del-luxS_Fed-batch_15h__1,-2.790144709307228,-0.4831145748782895
DDB3__PD-009_del-luxS_Fed-batch_15h__2,-3.2597757037491,-0.5035938457714169
DDB3__PD-006_del-rpoS_Batch_9h__1,-5.374937359034988,-0.10032621970057408
DDB3__PD-006_del-rpoS_Batch_9h__2,-5.482125584931346,-0.05159154972383817
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,-5.320651093569908,-0.3321765966029329
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,-5.483417749773212,-0.386861736822854
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,-5.738949769381062,-0.44920694931713795
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,-4.232141210065156,-0.2274199476154619
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,-4.2649233794608685,-0.23930650149529956
DDB3__PD-009_del-tnaA_Batch_6h__1,-3.1625807390757488,-0.7506459839090782
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,-5.636812639100786,-0.9539989432814632
DDB3__PD-009_del-tnaA_Fed-batch_15h__1,-4.648012441215184,-0.3961934969690768
DDB3__PD-009_del-tnaA_Fed-batch_15h__2,-3.898627808079916,-0.5895921814494782
