,A,RpoS,NtrC,RpoN
ytf2__ydiZ_glc__1,-2.2536064058596312,1.0339006019999992,-0.4031503455000003,-0.4454550105000008
ytf2__ydiZ_glc__2,-2.39781005468898,1.0135920919999997,-0.4583178405000004,-0.4394860775000016
ytf2__ynfL_glc__1,-0.6748118872918693,1.5426357819999996,-0.5652640805000004,-0.2071152765000015
ytf2__ynfL_glc__2,-1.2462746977816586,1.5525323619999989,-0.5794635184999999,-0.1979544145000016
ytf3__wt_glc2__1,-0.6948793892788554,1.4151565020000003,-0.5967113715000005,-0.2973758145000005
ytf3__wt_glc2__2,-0.4852316685555841,1.353187801999999,-0.5871897955000005,-0.2686383705000015
ytf3__wt_pH7_lactate__1,-1.4258262303825635,1.4987172619999996,-0.5723314595000001,-0.3025577295000001
ytf3__wt_pH7_lactate__2,-1.326215606869675,1.5601916419999995,-0.5197183124999993,-0.3075298135000004
ytf3__wt_pH55_lactate__1,-1.831628524600742,1.5214776820000004,-0.8793136375000001,-0.2713144085000003
ytf3__wt_pH55_lactate__2,-0.9427680013638422,1.6003266620000005,-0.8206660674999995,-0.1981763815000015
ytf3__wt_pH55_HCl__1,-1.08919681321219,1.514438651999999,-0.7858408355000002,-0.14377903750000165
ytf3__wt_pH55_HCl__2,-1.5237461773292784,1.4329907019999997,-0.8540699985,-0.08646008450000052
ytf3__dyieP_pH7__1,-0.1615107177974896,1.3707091919999996,-0.3375789635000004,-0.28392996850000074
ytf3__dyieP_pH7__2,-0.4273749938631004,1.3007693519999997,-0.4638102394999999,-0.3086236345
ytf3__dyieP_pH55__1,-1.3719464517420408,1.3132433520000006,-0.5541709424999999,-0.27468893050000176
ytf3__dyieP_pH55__2,-1.8173469092646544,1.4402016619999998,-0.6716588725000001,-0.18119692349999994
minicoli__aldA_f1c2__1,5.53510808203293,0.7688311096778992,0.2672139643252933,-0.1677446451567377
minicoli__aldA_minE__1,5.76632868856916,0.7483718890554911,-1.7500603904886676,-0.4613290396749878
minicoli__mg1655_glc__1,-0.8944270544837706,-0.3227251143518082,-0.4267506565098751,-0.3704829184876024
minicoli__mg1655_glc__2,-0.6890332266663441,-0.2963984367424679,-0.3815216947441291,-0.2703143587484433
minicoli__minE_cyt__1,15.509659416357383,1.4455381397399378,0.11922195358584807,0.7886019349758726
minicoli__minE_cyt__2,14.84607949129533,1.0731992692747203,0.8360543983885664,0.5682129305952142
minicoli__minE_fruc__1,11.454598401494763,1.4527535388752977,-2.187233460999852,0.16974512048795098
minicoli__minE_fruc__2,11.86411281627741,1.4423836801743397,-1.8323543693567288,0.2522901319863049
minicoli__minE_glc__1,8.85856426172685,1.1216125711717595,-0.1778980706516231,0.4575701352599673
minicoli__minE_glc__2,8.211737968959367,1.1419895751547564,-0.3296193256067381,0.4559865144795801
minicoli__minE_glyc__1,25.72389911480793,2.546209385730039,-1.5418103425583736,0.6163495728274864
minicoli__minE_glyc__2,30.757360222871267,2.8689304753646034,-1.5347432888282286,0.525077400320443
minicoli__minE_Fe_starve__1,8.355870050173225,1.0841167551667166,0.3886356155264963,0.5254784368538026
minicoli__minE_Fe_starve__2,8.098535827324662,1.1298283206668458,0.6737577198810714,0.7170134566210127
minicoli__minE_LB__1,2.7157309407094097,-0.20407967978364994,-0.6597308030214261,-0.05756709454705523
minicoli__minE_LB__2,2.436859611750671,-0.4281662033338449,-0.8225743993166388,-0.04966272201667898
minicoli__minE_N_starve__1,34.70968114032565,1.7391201935892244,1.5231537486472124,0.7858134969782835
minicoli__minE_N_starve__2,32.20059719067263,1.7793586345873016,1.341366839439447,0.4810573500214765
minicoli__minE_osm__1,12.787683998516622,2.2612312305545714,-0.4735146629474238,1.3623595312507586
minicoli__minE_osm__2,11.689157742877574,2.3386456436416143,-0.4790263858727277,1.3285935967463836
minicoli__minE_ph5__1,10.786056043167717,1.884152701106245,-0.7252092180456042,0.8671641466879159
minicoli__minE_ph5__2,11.489911767179196,1.9680507416540536,-0.6284779511298648,0.8151617035143985
minicoli__minE-pyr__1,27.52637308363464,2.931808820724409,-1.782445839316881,0.5050159455326675
minicoli__minE-pyr__2,35.12518375301624,2.8972282210097404,-1.5799342019462062,0.27520154353557125
minicoli__minE_sorb__1,14.385882571531404,1.6773541227665802,-1.2218042758693768,0.3820207331953149
minicoli__minE_sorb__2,14.293385119181568,1.7518142709873885,-1.3356001881478088,0.30250247498129035
minicoli__minE_urid__1,10.84425860285995,1.5703155981964176,-0.5854818959648309,0.15541964053356772
minicoli__minE_urid__2,9.182611382710196,1.6154266407361284,-0.7731730627507263,0.035083615369130065
minicoli__W3110_cyt__1,5.096715407763929,0.12325819946760852,-0.8515974821646406,-0.3527190028747791
minicoli__W3110_cyt__2,3.2665786483104364,0.0059711742870032225,-0.9921194197367758,-0.5259579346822862
minicoli__W3110_glc__1,-3.405948990747869,0.2700132570264753,-2.057471550640124,-0.9028835271614469
minicoli__W3110_glc__2,-5.253126514951703,-0.5812186602736737,-1.7319449197840455,-0.9121351783330472
minicoli__W3110_glyc__1,3.333196289850215,0.8090376430280166,-1.4313122481763587,-0.1992169393680676
minicoli__W3110_glyc__2,2.1356310133955145,0.7910440460921961,-1.3853166992005317,0.015611276798995988
minicoli__W3110_Fe_starve__1,-2.7241222821388376,1.6989394492472325,-1.5510588748699419,0.4227142866905727
minicoli__W3110_Fe_starve__2,-3.133119269876541,1.3963751613322106,-1.7486954951708116,0.18874960485434755
minicoli__W3110_LB__1,-5.816028770889995,-0.9371382301335772,-2.0943168236958307,-0.34189001966602817
minicoli__W3110_LB__2,-5.708410163510863,-0.8302557413004763,-1.8646824322842024,-0.2577511863816273
minicoli__W3110_N_starve__1,15.213584694711098,0.3899165046438391,0.7652014514700367,-0.2163389085995373
minicoli__W3110_N_starve__2,15.632384566033531,0.4936849359911442,0.956878135919661,0.011621892135099898
minicoli__W3110_osm__1,-3.1683294706422034,0.262185513399519,-0.9006829936564404,-0.2526018273411861
minicoli__W3110_osm__2,-3.0659306213789006,0.21488083625218835,-1.1092588758498725,-0.2716481172430925
minicoli__W3110_ph5__1,-2.189187695600305,0.2209019410416193,-0.10192188254631772,-0.12969602412985104
minicoli__W3110_ph5__2,-2.497062576488824,0.32030156481283,-0.2664395958144379,-0.09687499314659044
minicoli__W3110_pyr__1,-1.0652704863914826,0.7432817959826554,-2.4379618127418112,-0.26833085587225897
minicoli__W3110_pyr__2,-0.5732771120515151,0.8999659399959103,-2.302545113138966,0.1622864379498168
minicoli__W3110_sorb__1,4.1352649046911845,0.2079504262772538,-2.39682708945412,-1.0979837183425571
minicoli__W3110_sorb__2,3.778294935062824,0.31686818839891195,-2.3924761443542013,-1.0459936316547838
minicoli__W3110_urid__1,8.680131257274363,1.4819174580875174,-3.5120812472519254,-0.3292351439962333
minicoli__W3110_urid__2,9.611041160845296,1.4275684727315134,-3.4726822534026747,-0.08663855626195628
minicoli__W3110_WT_glc__1,-1.5043948341698172,0.06349504959406715,-0.17902592424088493,0.015273073894910285
minicoli__W3110_WT_glc__2,-1.88429793739224,-0.018571397773699868,-0.3837788047735531,-0.32115126028929897
minicoli__W3110_WT_osm__1,-0.7541969022266178,0.7008213280280398,-0.8080408504201637,-0.13905629038965373
minicoli__W3110_WT_osm__2,0.1436233838168147,0.6649093091669993,-0.8260473125495897,0.1199405948314265
eep__BOP27__1,-4.11888270836493,0.3785155052329952,-1.2252658817662478,-0.6475323565505917
eep__BOP27__2,-3.1965926163711096,0.4468185138055922,-1.1856625339755666,-0.5660511590208941
eep__BOP1000__1,-4.54355432696617,1.4713367957262875,-1.996829610912288,-0.2800959137944528
eep__BOP1000__2,-4.013683890132143,0.989478177813707,-2.273241777588062,-0.20979638385692206
eep__BOP27_ndh-cydB-appC__1,2.260619598417734,2.317421372868964,-1.6757494579112535,-0.0047024722215027745
eep__BOP27_ndh-cydB-appC__2,2.294376984717196,2.2978148291494165,-1.382391358306296,-0.20065168873657235
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,-1.0763315868747032,1.7404413409646615,-2.6002118787057364,-2.2920405219835187
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,-1.582184394269156,1.9351072452060036,-2.6657576177888123,-1.9618610554876683
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,0.1408521580193379,2.5253682010992518,-2.501539086825982,-1.1895800407960166
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,0.42657492441137,2.647597469113588,-2.789287641007885,-1.1755644992889236
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,1.5859496121132075,2.1382915243849805,-0.8055442441502585,-0.8523627132020284
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,0.1635130919270211,2.302840250647522,-1.019199337416178,-0.8004253097073732
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,-2.998303242320984,1.2291766273749314,-1.7297916560782856,-0.7992399957266585
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,-3.2679660231944947,1.1154304360841178,-1.6107789223675517,-0.4024544173289089
eep__BOP27_nuoB-cydB-appC__1,2.0670753918195377,2.6120280480094142,-0.8589705706249973,-0.3123485350589137
eep__BOP27_nuoB-cydB-appC__2,2.944009435424096,2.8389862002440442,-1.5033768058636252,-0.7476469202443088
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,-2.1002395534167,2.5713677903114256,-2.0338235487714487,-1.0246791966259448
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,-2.043144782567891,2.629641368887663,-1.534004111641508,-1.015023841891126
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,0.1690639702813266,2.8441061490184403,-1.5420451122599053,-0.6086170875089136
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,-0.7996688176732131,2.7650993114923565,-1.2648390002281795,-0.5782169807278734
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,-3.447509045010776,2.7681233846049533,-3.5603784807839056,-1.81095057713028
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,-4.117683856544331,2.696933587596904,-3.2872433404487857,-1.6812105807216617
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,-0.7844843991514562,3.139938211880993,-3.1193268542936963,-1.5162472239801523
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,-2.239760486234691,3.0489188019087496,-3.2545098365603753,-1.4934440179985646
eep__BOP27_ndh-cyoB__1,-3.769019298604865,0.4713222993156485,-1.6557272875497002,-0.13846081090150794
eep__BOP27_ndh-cyoB__2,-3.4780790138653725,0.6414976083950954,-1.5604296575744998,-0.20149901350437285
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,-5.075166553134904,1.3064189212051218,-2.228086898296083,-1.667402643891304
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,-4.647376221088424,1.4710138735412404,-1.9389710232193744,-1.7824384686117698
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,-4.342659632594458,1.9440938880222396,-2.8107446495920536,-1.4203074344408506
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,-4.6568182150198405,1.9537762827496543,-2.9854210541029755,-1.168436530987667
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,-5.232041375809079,1.8482258720267242,-2.177115745919796,-1.5460266497014832
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,-4.696544325493663,2.161721485284525,-2.914964951843656,-1.2899295853659964
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,-4.163539776865315,2.088803788076463,-2.6330072849646937,-1.5939106753622694
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,-3.879611212311672,2.0948225168571035,-2.770203803533644,-1.3572340236777736
eep__BOP27_nuoB-cyoB__1,-4.293224531113825,0.06446336749440462,-1.8168379833595243,-0.23684138779110955
eep__BOP27_nuoB-cyoB__2,-4.005120324020353,0.32339708438465564,-2.0355212026797243,-0.1075702841270214
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,-4.268049685893285,2.185858189263829,-1.7206259967928592,-0.03379277292562932
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,-4.135613109305883,2.0285166076762007,-1.4763434174732328,-0.18194168744033767
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,-4.2224538761136685,1.7344872690172206,-1.1192890528473498,0.07499738556568047
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,-4.635030203779129,1.9433374502320573,-1.2830497445782507,0.12233351729778084
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,-4.703263338908252,1.649611684883595,-1.2621155656672969,-0.1856830836888772
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,-5.147251803177545,1.5503142048203349,-1.4040353700049986,-0.08898248714254109
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,-4.546405406220829,1.727164699102751,-1.3768247579722273,0.04745561177845481
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,-4.779046546789195,1.6671703330956458,-1.4040871370137786,-0.04230280352154914
eep__BOP27_ndh-cydB__1,0.6263958430394763,0.7279547550972261,-1.1791646548575665,0.04429897015801032
eep__BOP27_ndh-cydB__2,-0.2386331024286741,0.7631658944745716,-1.2697229903406615,-0.050085358360933085
eep__BOP27_nuoB-cydB__1,0.9222272628297066,1.2756696004360926,-1.6652568508087686,0.17188379935104334
eep__BOP27_nuoB-cydB__2,1.4466807555528804,1.3052449489533036,-1.598456261708704,0.20435117980766826
DDB2__PD-005_BW25113_Batch_6h__1,0.1945785727826733,1.1857462433990893,-0.09284684616628702,0.24986514834417586
DDB2__PD-005_BW25113_Batch_6h__2,0.3633754950556904,1.1333922684479898,-0.1285785204850889,0.2590121625118833
DDB2__PD-003_BW25113_Batch_9h__1,1.389537182957711,1.099372092479328,-0.020897281501178533,0.21620314343482505
DDB2__PD-003_BW25113_Batch_9h__2,0.7974867669543926,0.9390896503562658,0.2626898688762509,0.30350252557950874
DDB2__PD-003_BW25113_Fed-batch_6h__1,10.762766151977182,2.0819111638148198,-1.907039797652,0.08274897646750468
DDB2__PD-003_BW25113_Fed-batch_6h__2,10.851448179435934,2.155536098848927,-1.3220597299156758,0.25746061254504937
DDB2__PD-005_BW25113_Fed-batch_6h__1,10.057583169209446,2.2089944118804112,-1.9090091126886213,0.03703717865763778
DDB2__PD-005_BW25113_Fed-batch_6h__2,11.480906663895006,2.338532091049068,-2.1898410881496613,0.13547070624984414
DDB2__PD-005_BW25113_Fed-batch_6h__3,10.76998827492019,2.12824113720454,-1.8715614471132964,0.09765419438623724
DDB2__PD-005_BW25113_Fed-batch_15h__1,7.471783831643499,2.3785215299797446,-1.4586441427446737,0.1266972430875999
DDB2__PD-005_BW25113_Fed-batch_15h__2,8.089697351715417,2.3328594444979487,-1.5908003735735283,0.12614675746097426
DDB2__PD-003_BW25113_Fed-batch_21h__1,10.024500819425851,2.4193768749679805,-1.621143555381968,0.12503207477674927
DDB2__PD-003_BW25113_Fed-batch_21h__2,9.09970297984165,2.230834590090227,-1.8909653029557845,-0.13399280512721745
DDB2__PD-004_del-basS_Batch_6h__1,1.0494585667684249,1.1788390388339014,-0.5844926387933507,0.0776511760439007
DDB2__PD-004_del-basS_Batch_6h__2,1.257645939555382,1.158464906520459,-0.2477242859021347,0.08470919921014541
DDB2__PD-004_del-basS_Fed-batch_6h__1,12.147940429863093,2.0569406429957957,-2.0269901763251643,0.05474955711523144
DDB2__PD-004_del-basS_Fed-batch_6h__2,12.736649343268004,2.126960825052356,-1.9544284677900308,0.05567148715550552
DDB2__PD-004_del-basS_Fed-batch_15h__1,10.076694606312126,2.071667089785782,-1.721912245941363,0.06318881517004192
DDB2__PD-004_del-basS_Fed-batch_15h__2,10.545416360791275,2.1677248116381107,-1.8201554229984531,-0.04052225479298244
DDB2__PD-004_del-kdpE_Batch_6h__1,-0.232703911024064,1.2103773361834025,-0.5467889128718628,0.2236439437330464
DDB2__PD-004_del-kdpE_Batch_6h__2,-0.8044601821225287,1.2374754989534562,-0.4693921943835804,0.2418861011866387
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,10.827858875434428,2.156461938143704,-1.8931119467214668,0.012692072423153178
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,12.559183183320917,2.0937534242666143,-1.8554907004849976,0.012918992506742557
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,9.608556316982748,2.0026744419723617,-1.8810029949840992,0.0672311902413707
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,9.467861192899903,2.24026799430173,-1.6361109853112383,0.05519944342665184
DDB2__PD-005_del-phoB_Batch_6h__1,1.4298751961017435,1.2283335574245964,-0.016875942978253455,0.09430570348655463
DDB2__PD-005_del-phoB_Batch_6h__2,1.1919296903236911,1.2893682396435295,-0.40952440670899737,0.14877690397286258
DDB2__PD-005_del-phoB_Batch_6h__3,1.1151004184556792,1.049127395368444,0.13755100182539515,0.0934248992551101
DDB2__PD-003_del-phoB_Batch_9h__1,2.211287079488207,0.6838257918683635,0.043653810479503015,0.11069577539029217
DDB2__PD-003_del-phoB_Batch_9h__2,1.593475846410914,0.7296881903352563,0.28820267338336514,0.1573906878786282
DDB2__PD-003_del-phoB_Fed-batch_6h__1,10.781705151288897,2.026828809300428,-1.983009559085421,0.24545113174153246
DDB2__PD-003_del-phoB_Fed-batch_6h__2,11.054937104539404,2.138215827353436,-1.4558574821546886,0.16282608305770907
DDB2__PD-005_del-phoB_Fed-batch_6h__1,12.33461266475724,2.5585986488338754,-1.951053178907616,0.3172557213029492
DDB2__PD-005_del-phoB_Fed-batch_6h__2,11.02059690028723,2.1591140093624634,-1.7950192058702001,0.08863167584036269
DDB2__PD-005_del-phoB_Fed-batch_15h__1,8.492547382291185,2.3587947245007097,-1.4223224430068235,0.13336247953118452
DDB2__PD-005_del-phoB_Fed-batch_15h__2,8.935727092716073,2.446731491740211,-1.7484359391500457,0.1160651524761782
DDB2__PD-003_del-phoB_Fed-batch_21h__1,10.253170499035562,2.228090991969159,-1.5562867219740797,0.04428143066338031
DDB2__PD-003_del-phoB_Fed-batch_21h__2,10.73138373997999,2.2319069674927885,-1.3920395391884537,0.04742785642717351
DDB2__PD-004_del-qseB_Batch_6h__1,-0.8495108671944571,1.3734503562619322,-0.4632508709876833,0.2056382120552893
DDB2__PD-004_del-qseB_Fed-batch_6h__1,14.685839507390153,2.1231285793141232,-1.5879993802499186,0.3254367038084673
DDB2__PD-004_del-qseB_Fed-batch_6h__2,14.852255117469255,2.137606036323751,-1.3849135010645028,0.131673431527922
DDB2__PD-004_del-qseB_Fed-batch_15h__1,9.539885768795063,1.9636231830695736,-1.701358542686422,0.12587689220407586
DDB2__PD-004_del-qseB_Fed-batch_15h__2,9.470137479673625,2.2084547742833043,-1.5079399088677032,0.12307828358075312
DDB2__PD-004_del-qseC_Batch_6h__1,-0.9249624504606544,1.3503318173190806,-0.3616508363361604,0.2820198578491375
DDB2__PD-004_del-qseC_Batch_6h__2,-0.9337873550558056,1.3510645570398123,-0.6055316643525765,0.2045934703632053
DDB2__PD-004_del-qseC_Fed-batch_6h__1,13.65241415862473,2.038442346495682,-1.6966678760452334,0.13685361648086314
DDB2__PD-004_del-qseC_Fed-batch_6h__2,11.752951712105425,2.403975530810856,-1.9329055946175364,0.14320173487358012
DDB2__PD-004_del-qseC_Fed-batch_15h__1,9.380225145574098,2.00620879873315,-1.7451878042328983,0.10915835218419724
DDB2__PD-004_del-qseC_Fed-batch_15h__2,9.57739901406875,2.2472344628291445,-1.7838787041619284,-0.007464293416006741
DDB2__PD-005_del-qseF_Batch_6h__1,1.3087522004974423,1.2084570098198473,-0.2781886713493789,0.2930965837368902
DDB2__PD-005_del-qseF_Batch_6h__2,1.8668108694708296,1.445530740856551,-0.5055408505361916,0.22052523012083824
DDB2__PD-003_del-qseF_Batch_6h__1,1.505473489213736,1.2186360057499996,-0.027912663924143818,0.3533851045265024
DDB2__PD-003_del-qseF_Batch_6h__2,1.5745424919401143,1.1409144739563164,-0.04259627510712605,0.09221443992408852
DDB2__PD-003_del-qseF_Fed-batch_6h__1,11.221292413153677,2.1853312664749542,-1.8881514268657416,0.20195690243871667
DDB2__PD-003_del-qseF_Fed-batch_6h__2,10.586489362407836,2.2879192152109638,-1.7921372418762465,0.02015817986551305
DDB2__PD-005_del-qseF_Fed-batch_6h__1,10.395131761088738,2.5640315094657997,-1.6337665524425802,0.1675103477426152
DDB2__PD-005_del-qseF_Fed-batch_6h__2,8.617541103920304,2.2192549492864235,-1.5156835704389715,0.055412415404417104
DDB2__PD-005_del-qseF_Fed-batch_6h__3,10.457364734778675,2.4241200357748927,-1.6201170859098744,0.11459168040461346
DDB2__PD-005_del-qseF_Fed-batch_15h__1,8.093371552576299,2.423007626557624,-1.9506399402829453,0.06586621837590911
DDB2__PD-005_del-qseF_Fed-batch_15h__2,7.76892977584552,2.4059235207216254,-1.9441259301224827,0.11669862095378215
DDB2__PD-003_del-qseF_Fed-batch_21h__1,10.309002203454124,2.2850128752370846,-1.3596690954814241,0.006404658914719974
DDB2__PD-003_del-qseF_Fed-batch_21h__2,10.181072438241436,2.278765062841728,-1.7622790784098257,0.18073434758464835
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,0.628063962221318,1.4784403745245562,-0.3660321964509565,0.20117683692982524
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,0.4909160587385062,1.2916923331383217,-0.05353314276731247,0.1965724866184182
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,0.961436396123211,0.9793258356481438,-0.17081206765098322,0.04249472923173592
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,9.870729203054168,2.4065521722346883,-1.9523149531552475,0.18157796724776176
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,9.832927708323371,2.258312888720642,-1.6582357887585086,0.042307775394165865
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,9.263078519985395,2.3003327876467115,-1.0467024993107854,0.278730838313745
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,8.970910610046229,2.4740415041548687,-1.747397658631022,0.2566287259201179
DDB3__PD-009_del-arcA_Batch_6h__1,3.626445153666458,1.3511083801617954,-0.5423240062032937,0.1107264835054096
DDB3__PD-009_del-arcA_Batch_6h__2,3.592297198045699,1.3592141962309745,-0.6427148195124612,0.12460480654964455
DDB3__PD-009_del-arcA_Fed-batch_6h__1,11.243820793978657,2.157758779999821,-1.9380612543633864,-0.055396124491656096
DDB3__PD-009_del-arcA_Fed-batch_6h__2,12.20307348476988,1.8480844229806068,-2.350424135340724,0.11500456309509666
DDB3__PD-009_del-arcA_Fed-batch_15h__1,10.31583359907881,2.241684515983442,-1.5186382207845568,0.18408580186519247
DDB3__PD-009_del-arcA_Fed-batch_15h__2,10.283181861053226,2.1991564550845712,-1.8383911684893564,-0.0386971585995024
DDB3__PD-006_del-baeR_Batch_12h__1,1.0881530521047589,1.4228029117553564,0.17244375309112225,0.3255472972779323
DDB3__PD-006_del-baeR_Batch_12h__2,1.977538585645404,1.5636376323256638,-0.07104942010882631,0.3960448907367251
DDB3__PD-009_del-baeR_Batch_12h__1,-0.0639420841439188,1.5365175350888407,0.022261796562665026,0.3669993030871961
DDB3__PD-009_del-baeR_Batch_12h__2,1.3592703456269033,1.6501431610283517,-0.3635933430402583,0.25227143959376264
DDB3__PD-006_del-baeR_Fed-batch_12h__1,-1.1916707859179172,2.0130847250306707,-1.6360617262280384,0.5857957374454976
DDB3__PD-006_del-baeR_Fed-batch_12h__2,-1.4297334213985189,2.0641961624842686,-1.77633387354134,0.5055122540674866
DDB3__PD-009_del-baeR_Fed-batch_12h__1,9.868457315953153,1.6324828169612164,-1.3678564262944004,-0.23838994811967676
DDB3__PD-009_del-baeR_Fed-batch_12h__2,8.660954428693577,1.7935632047925054,-0.0485236735631176,0.003012150661810153
DDB3__PD-009_del-baeR_Fed-batch_18h__1,7.764842943169421,1.724123918621876,-0.288258153209048,0.1325110178867508
DDB3__PD-006_del-lsrB_Batch_6h__1,1.4350289814955863,1.3307996296602769,0.009851654755338224,0.2101735098336306
DDB3__PD-006_del-lsrB_Batch_6h__2,1.5272258973746533,1.2641754621072554,-0.16848588229562278,0.17747203756353613
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,7.0296645851785335,1.327582549931222,-1.9624693921313616,0.321087361901002
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,9.916850972096912,2.3937749005883475,-1.853648205950014,0.14701519650438222
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,10.761207867111136,2.3574415591615363,-1.7067321305222558,0.2642706458146904
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,8.58854679617122,2.4954027198351607,-1.2308537630758565,0.1986768224895048
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,8.361345061390423,2.4227523954585592,-1.4191791922089632,0.1969541405063584
DDB3__PD-009_del-lsrK_Batch_6h__1,1.432289494092513,1.1474654587129258,-0.28584995385121825,0.1706517799794245
DDB3__PD-009_del-lsrK_Batch_6h__2,2.7306941951205115,1.2926379767585858,-0.2764795181071253,0.24928538500913436
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,10.27680427325588,2.36777534284626,-1.598324184850254,0.09782512684363276
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,8.071933854571432,1.7851082282417678,-2.7430014487282164,-0.010833278302490257
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,10.109996338953268,2.0603413155643,-1.4081526378784517,0.01486615564555116
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,9.119905098137366,2.506252591851849,-1.0841299366381598,0.0201932435758998
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,8.890498576455057,2.115307384069929,-0.8858994748324998,0.020370463805186038
DDB3__PD-006_del-lsrR_Batch_6h__1,1.3068228308863226,1.1621707451432126,-0.3363901003895986,0.33826793617903483
DDB3__PD-006_del-lsrR_Batch_6h__2,0.9651425786716116,1.1968202462267763,-0.25825595262034984,0.25750228413185283
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,10.859003870623996,2.225389038716326,-1.7033060015682358,0.15982821194561048
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,10.836183160823186,2.258999059791103,-1.706311602040426,0.0819089488228073
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,9.06057174533512,2.3154167606575484,-1.2240406427996549,0.1655432057474311
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,9.78767185941104,2.3027523249713404,-1.2185402918378545,0.18175403928403888
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,8.96824605527555,2.23774695603718,-1.4919614886448889,-0.011152871474628512
DDB3__PD-009_del-luxS_Batch_6h__1,0.6990521455330148,1.1885211794344883,-0.2292673886678278,0.10655530434735284
DDB3__PD-009_del-luxS_Batch_6h__2,1.8783278969374524,1.2113954942412004,-0.1847816012661445,0.3114940707394105
DDB3__PD-009_del-luxS_Fed-batch_6h__1,9.859417258479963,2.0678026053871217,-2.2796465676580526,0.08640207417748158
DDB3__PD-009_del-luxS_Fed-batch_6h__2,10.167824149208608,2.56872294452171,-1.7353904584363615,-0.13264556990937848
DDB3__PD-009_del-luxS_Fed-batch_15h__1,7.127418391123223,2.1422111168118114,-1.8397748667815987,0.1460245393790558
DDB3__PD-009_del-luxS_Fed-batch_15h__2,7.467712909637032,2.1323003460565437,-1.672003958436176,0.24942940209978026
DDB3__PD-006_del-rpoS_Batch_9h__1,-0.9254610599073294,-1.2714299320695996,-1.2592461817853555,0.536895578422067
DDB3__PD-006_del-rpoS_Batch_9h__2,-0.4701778202312731,-1.4909916888527182,-1.3429992117550729,0.4905201037103577
