,A,KdpE
hot_tale__hot_ale10_44c__2,3.509103661,0.32006321200000004
hot_tale__hot_ale16_30c__1,-1.1040694352,-0.9948375730000001
hot_tale__hot_ale16_30c__2,-1.1463445214,-0.9297539840000001
hot_tale__hot_ale16_37c__1,-0.42387808450000003,-0.664776723
hot_tale__hot_ale16_37c__2,-0.23994587280000002,-0.5749973420000001
hot_tale__hot_ale16_44c__1,2.1309113568,0.616253892
hot_tale__hot_ale16_44c__2,2.6709967558,0.635478251
pdhr_ale__pdhR-13_51__1,-1.0146049248,-0.8392765270000001
pdhr_ale__pdhR-13_51__2,-0.7616491866,-1.017150762
pdhr_ale__pdhR-14_46__1,-0.6450897101,-0.736284248
pdhr_ale__pdhR-14_46__2,-0.1429863464,-0.69908592
pdhr_ale__pdhR-15_51__1,-0.5707163898000001,-0.84136697
pdhr_ale__pdhR-15_51__2,-0.6732521243,-0.9902012640000001
pdhr_ale__pdhR-16_49__1,0.012742268800000001,-0.507919048
pdhr_ale__pdhR-16_49__2,0.3418604481,-0.47425982600000005
tcs__del_atoC_LiAcet__1,-1.6294857505,-1.10470489
tcs__del_atoC_LiAcet__2,-1.5242195608,-1.137216575
tcs__del_atoC_LiCl__1,-1.2559144812,-1.089678848
tcs__del_atoC_LiCl__2,-1.7802107222,-0.9128245610000001
tcs__del_atoC_m9__1,-1.1436723143,-0.876688051
tcs__del_atoC_m9__2,-0.6571463261,-1.147599016
tcs__del_baeR_etoh__1,-0.6608498713000001,-0.916065623
tcs__del_baeR_etoh__2,0.1016707379,-1.024996916
tcs__del_baeR_lb__1,-0.204704925,-0.6507188700000001
tcs__del_baeR_lb__2,0.0907214974,-0.5681336920000001
tcs__del_btsR_01xlb__1,1.3460714306,0.6595332650000001
tcs__del_btsR_01xlb__2,1.6339875344,0.7051825140000001
tcs__del_btsR_lb__1,-1.5391774289,-0.971516315
tcs__del_btsR_lb__2,-1.6893144969,-0.7648198260000001
tcs__del_btsR_pyruvate__1,1.7537403119000001,0.9848705
tcs__del_btsR_pyruvate__2,1.4682502404,0.69945976
tcs__del_cpxR_etoh__1,-1.5947448771000001,-0.77149579
tcs__del_cpxR_etoh__2,-1.8041944987,-1.090383263
tcs__del_cpxR_lb__1,-0.5133169172000001,-0.776381037
tcs__del_cpxR_lb__2,0.216924832,-0.363582261
tcs__del_cusR_CuSO4__1,0.3593008103,-0.758242237
tcs__del_cusR_CuSO4__2,0.3202143149,-0.81604334
tcs__del_cusR_lb__1,-1.4391902864000001,-1.371088869
tcs__del_cusR_lb__2,-1.5399428182000001,-1.55938372
tcs__del_kdpE_01-kcl__1,0.6265359775,-4.594535039
tcs__del_kdpE_01-kcl__2,0.6192876663,-4.594535039
tcs__del_kdpE_115-kcl__1,-1.6316110358,-4.594535039
tcs__del_kdpE_115-kcl__2,-1.5078666235,-4.594535039
tcs__del_phoB_m9__1,-0.583225522,-0.54313652
tcs__del_phoB_m9__2,-0.7347211438,-0.50932724
tcs__del_phoB_m9p__1,15.1738359474,-1.754571732
tcs__del_phoB_m9p__2,15.2290578499,-1.551179176
tcs__del_rcsB_etoh__1,0.8912352475,-0.6172666450000001
tcs__del_rcsB_etoh__2,0.5618724789,-0.798274774
tcs__del_rcsB_lb__1,0.5546480988,-0.5303750380000001
tcs__del_rcsB_lb__2,0.7288213954,-0.740213766
tcs__del_zraR_lb__1,-1.1788387936,-0.9769217320000001
tcs__del_zraR_lb__2,-1.5291196712000001,-0.9512801270000001
tcs__del_zraR_zncl2__1,2.2324031463,-0.20169687
tcs__del_zraR_zncl2__2,2.3538966853,-0.40261926800000003
tcs__wt_01-kcl__1,20.1415672112,4.651902197
tcs__wt_01-kcl__2,20.0248440894,4.519093386
tcs__wt_01xlb__1,1.7547632496,0.767870618
tcs__wt_01xlb__2,1.5484970559,0.9050373780000001
tcs__wt_115-kcl__1,-0.5472376931,-0.37462630100000005
tcs__wt_115-kcl__2,-0.5787837953,-0.976834454
tcs__wt_CuSO4__1,-1.5433645586,-1.055083922
tcs__wt_CuSO4__2,-1.4290780824,-1.145671483
tcs__wt_etoh__1,0.9820106571,-0.629094233
tcs__wt_etoh__2,0.8854479698000001,-0.147492818
tcs__wt_lb__1,0.3435723489,-0.9927212980000001
tcs__wt_lb__2,0.1336233592,-0.6453821790000001
tcs__wt_LiAcet__1,-1.5184815419,-1.095527152
tcs__wt_LiAcet__2,-1.4483163742,-0.909140371
tcs__wt_LiCl__1,-1.4336511484,-0.76822831
tcs__wt_LiCl__2,-0.9277185666000001,-0.9097558010000001
tcs__wt_m9p__1,14.2031187886,-1.531626162
tcs__wt_m9p__2,13.7629237949,-1.485551122
tcs__wt_pyr__1,1.3652659391,1.002277167
tcs__wt_pyr__2,1.0025882671,0.9720841870000001
tcs__wt_zncl2__1,1.9793010063,-0.900669445
tcs__wt_zncl2__2,1.9134234753000001,-0.765678101
ros_tale__1_112_0pq__1,-2.3375382626,-1.3573946430000001
ros_tale__1_112_0pq__2,-1.4563582841,-1.536377113
ros_tale__1_112_250pq__1,-1.5302899396,-1.36158862
ros_tale__1_112_250pq__2,-1.0513283287,-1.036247727
ros_tale__1_112_750pq__1,-1.891575972,-1.709281658
ros_tale__1_112_750pq__2,-2.0597116747,-1.697866716
ros_tale__1_112_750pq__3,-1.8636298475,-1.758718713
ros_tale__3_76_0pq__1,0.6647733014,-0.642032712
ros_tale__3_76_0pq__2,0.8724685143,-0.422903373
ros_tale__3_76_0pq__3,0.3962562872,-0.586232144
ros_tale__3_76_0pq__4,0.29950187170000003,-0.37089587300000004
ros_tale__3_76_250pq__1,-0.1767779615,-2.575683991
ros_tale__3_76_250pq__2,0.37100586560000004,-1.858020528
ros_tale__3_76_750pq__1,-0.7321998184,-2.228157366
ros_tale__3_76_750pq__2,-0.0545167591,-2.1123215220000002
ros_tale__7_103_0pq__1,-2.2203245895,-1.667289298
ros_tale__7_103_0pq__2,-2.1912929617,-1.345804689
ros_tale__7_103_0pq__3,-2.0821124504,-1.402087713
ros_tale__7_103_0pq__4,-2.1433998984000002,-1.38252734
ros_tale__7_103_250pq__1,-0.4573633361,-2.111263046
ros_tale__7_103_250pq__2,-0.2322988412,-1.399666344
ros_tale__7_103_750pq__1,-0.059393229500000005,-1.7758727310000002
ros_tale__7_103_750pq__2,-0.9218106375,-2.026528135
ros_tale__9_77_0pq__1,2.2593676817,-1.5169569470000002
ros_tale__9_77_0pq__2,1.656945732,-1.365484369
ros_tale__9_77_250pq__1,1.8128565940999999,-1.228412672
ros_tale__9_77_250pq__2,1.2252239001,-1.695126082
ros_tale__9_77_750pq__1,1.4886369631,-2.042062462
ros_tale__9_77_750pq__2,1.5297204463,-1.40169695
ros_tale__11_83_0pq__1,-2.3577165879,-2.4120500270000003
ros_tale__11_83_0pq__2,-1.7368905435,-2.182899475
ros_tale__11_83_250pq__1,-2.1824646066,-2.5931510920000003
ros_tale__11_83_250pq__2,-2.3290454130000002,-2.705370846
ros_tale__11_83_750pq__1,-2.328151412,-2.73368536
ros_tale__11_83_750pq__2,-2.7095835132,-2.544311606
ros_tale__13_87_0pq__1,-1.8266988030000002,-2.714687013
ros_tale__13_87_0pq__2,-2.4428594754,-2.759498889
ros_tale__13_87_250pq__1,-1.2921362192,-2.449081418
ros_tale__13_87_250pq__2,-1.7127809719,-2.13315791
ros_tale__13_87_750pq__1,-2.092227217,-2.149245064
ros_tale__13_87_750pq__2,-1.2945375971,-2.306186657
ros_tale__14_27_0pq__1,-0.61797691,-1.601774689
ros_tale__14_27_0pq__2,0.028946779500000002,-1.223775593
ros_tale__14_27_250pq__1,0.0171508759,-1.428938144
ros_tale__14_27_250pq__2,-0.1057861654,-1.449906156
ros_tale__14_27_750pq__1,1.3419699044,-0.5656450310000001
ros_tale__14_27_750pq__2,1.2373002077,-0.9203859
ros_tale__16_28_250pq__1,-0.6727929779,-0.6308755960000001
ros_tale__16_28_250pq__2,-0.6561352132,-0.416613968
ros_tale__16_32_0pq__1,-1.6519044021,-1.849671302
ros_tale__16_32_0pq__2,-1.5447318636,-1.748047132
ros_tale__16_32_0pq__3,-0.38259185100000004,-0.662989691
ros_tale__16_32_0pq__4,-0.8643186524,-0.7285895920000001
ros_tale__16_32_250pq__1,-0.6405350318,-0.8171952720000001
ros_tale__16_32_250pq__2,-0.2328667795,-0.675780665
ros_tale__16_32_750pq__1,-1.9005230536000002,-1.965360175
ros_tale__16_32_750pq__2,-1.3349631301,-2.041353131
ros_tale__17_104_0pq__1,-2.3080308526,-2.744622137
ros_tale__17_104_0pq__2,-2.0356126739000002,-2.8357916750000003
ros_tale__17_104_250pq__1,-0.6010174268,-2.211492594
ros_tale__17_104_250pq__2,-0.9965634269,-2.05017485
ros_tale__17_104_250pq__3,-0.6033556574,-1.496031496
ros_tale__17_104_250pq__4,-0.2637010556,-1.342168515
ros_tale__17_104_750pq__1,-1.2742019673,-2.190421759
ros_tale__17_104_750pq__2,-1.329993063,-2.256316941
ros_tale__18_24_250pq__1,-0.0753566525,-0.41635837800000003
ros_tale__18_24_250pq__2,-0.416929578,-0.292375008
ros_tale__18_36_0pq__1,-2.3115682413,-2.423324174
ros_tale__18_36_0pq__2,-2.2643721385,-1.680357883
ros_tale__18_36_0pq__3,-0.0642059226,-0.828225285
ros_tale__18_36_0pq__4,0.6201874187,-0.79330568
ros_tale__18_36_250pq__1,0.4244048594,-0.8228169240000001
ros_tale__18_36_250pq__2,0.2452878622,-0.851865651
ros_tale__18_36_750pq__1,-1.138864184,-1.326692282
ros_tale__18_36_750pq__2,-0.848893164,-1.35023099
ros_tale__19_91_0pq__1,-1.0478148745,-2.256064758
ros_tale__19_91_0pq__2,-0.8255162662000001,-1.883406654
ros_tale__19_91_250pq__1,-1.152064384,-1.547187385
ros_tale__19_91_250pq__2,-1.39856868,-1.617874065
ros_tale__19_91_750pq__1,-1.0035221154,-1.4534374030000001
ros_tale__19_91_750pq__2,-1.0970433322,-2.073420585
ros_tale__19_91_750pq__3,-0.8320282419,-0.8972713080000001
ros_tale__19_91_750pq__4,-0.9044137409,-0.8435044150000001
ros_tale__21_97_0pq__1,0.0075298376,-1.503555749
ros_tale__21_97_0pq__2,-0.5893915011,-1.801644825
ros_tale__21_97_250pq__1,-1.4598353598,-1.368477274
ros_tale__21_97_250pq__2,-0.49732932300000005,-1.6835983140000002
ros_tale__21_97_750pq__1,-0.9058746403,-1.472144375
ros_tale__21_97_750pq__2,-0.58387374,-1.4175518870000001
ros_tale__25_111_0pq__1,-0.7250716537,-1.374974222
ros_tale__25_111_0pq__2,-0.743000465,-1.309527028
ros_tale__25_111_250pq__1,-1.2795290342,-1.496338018
ros_tale__25_111_250pq__2,-1.1384776563,-1.288326035
ros_tale__25_111_750pq__1,-0.7386525555,-1.278843451
ros_tale__25_111_750pq__2,-0.7222287188000001,-0.9691239500000001
ros_tale__29_119_0pq__1,-1.3297419784,-1.789600263
ros_tale__29_119_0pq__2,-1.6798142098,-2.225830158
ros_tale__29_119_250pq__1,-1.1713492747,-2.08819504
ros_tale__29_119_250pq__2,-0.9514259862000001,-2.667183926
ros_tale__29_119_750pq__1,-1.020353217,-2.143460253
ros_tale__29_119_750pq__2,-1.0816524209,-2.415261463
ros_tale__ALE4_0pq__1,-0.2777118631,-0.7575488210000001
ros_tale__ALE4_0pq__2,0.1387123869,-0.534942274
ros_tale__ALE4_250pq__1,0.6189307761,0.28801132100000004
ros_tale__ALE4_250pq__2,0.7235565165000001,0.10988832200000001
pcoli__atASMT_325G__1,0.6746556369000001,-0.414171049
pcoli__atASMT_325G__2,0.8736915173,-0.07557869
pcoli__bpTDC__1,0.3228783512,-0.680009702
pcoli__bpTDC__2,0.4434263849,-0.580310243
pcoli__BRCA__1,1.0817440102,-0.331532104
pcoli__BRCA__2,1.1729298338,-0.36578260500000004
pcoli__BRCActrl__1,0.4281007907,-0.28722828
pcoli__BRCActrl__2,0.44936608910000003,-0.18820011
pcoli__BRCAswap__1,0.4514287925,-0.13175060600000002
pcoli__BRCAswap__2,0.3971012957,-0.41101462200000005
pcoli__btAANAT__1,0.4345138455,-0.174398567
pcoli__btAANAT__2,0.6010922482000001,-0.44053169900000005
pcoli__btASMT__1,0.2816630852,-0.452737999
pcoli__btASMT__2,0.18329543110000002,-0.23882804500000002
pcoli__CC1__1,0.5420780917,0.085582841
pcoli__CC1__2,1.0895143692,-0.20321944500000003
pcoli__ccCOMT__1,0.6112305814,-0.330814131
pcoli__ccCOMT__2,0.3615325967,-0.354737505
pcoli__ckDDC__1,0.10365472,-0.5063612160000001
pcoli__ckDDC__2,0.5128235297,0.01226808
pcoli__CNTF_belt__1,0.8287198832,-0.123620382
pcoli__CNTF_belt__2,0.4961255933,-0.40598469
pcoli__cobPNMT__1,1.3954847532,-0.07629530300000001
pcoli__cobPNMT__2,1.4330001002000001,-0.10765606900000001
pcoli__cvPhhB__1,0.4920807364,-0.031866077
pcoli__cvPhhB__2,0.5547434859,-0.22145704100000002
pcoli__ggAANAT__1,0.4719896304,-0.058390467
pcoli__ggAANAT__2,0.6928020881,-0.152954941
pcoli__ggTPH__1,1.0022497578,-0.40451806
pcoli__ggTPH__2,1.0533732976,-0.16122419500000001
pcoli__hsAANAT__1,1.5591924139,0.5542179890000001
pcoli__hsAANAT__2,1.5044351375,0.07702143
pcoli__hsASMT__1,0.3549354952,-0.44667494300000005
pcoli__hsASMT__2,0.2375413754,-0.36228302300000004
pcoli__hsPNMT_mb__1,0.9721108129,-0.113643978
pcoli__hsPNMT_mb__2,0.8674344378000001,-0.325382355
pcoli__hsTPH__1,0.7100895784,-0.627364228
pcoli__hsTPH__2,0.7451446402,-0.162536137
pcoli__hsTPH_E2K__1,0.6969647741,-0.260202255
pcoli__hsTPH_E2K__2,0.6799353565,-0.36254165
pcoli__hsTPH_E2K_N91I_P99C__1,0.8975336239,-0.574050815
pcoli__hsTPH_E2K_N91I_P99C__2,0.8338413452000001,-0.22335021500000002
pcoli__hsTPH_N158trunc__1,0.3886000874,-0.471641158
pcoli__hsTPH_N158trunc__2,0.3499723676,-0.6323033450000001
pcoli__hsTPH_N174trunc__1,0.8222047129000001,-0.35576018
pcoli__hsTPH_N174trunc__2,0.5100186176,-0.457512432
pcoli__hsTPH_Ntermtrunc__1,0.0718005659,0.29016363
pcoli__hsTPH_Ntermtrunc__2,0.08109367740000001,-0.1173375
pcoli__hsTPH1__1,0.4691276661,-0.28307596700000004
pcoli__hsTPH1__2,0.6721932942000001,-0.228729009
pcoli__MBP__1,0.437578897,-0.385055837
pcoli__MBP__2,0.4743564235,-0.26380731700000004
pcoli__msCOMT__1,0.5702644746000001,-0.203090502
pcoli__msCOMT__2,0.42048649600000004,-0.31678906100000004
pcoli__ocAANAT__1,0.6784863464,-0.5642616180000001
pcoli__ocAANAT__2,0.9724716881000001,-0.16206425600000002
pcoli__osTDC_K374H__1,0.6541760581,0.16789127
pcoli__osTDC_K374H__2,0.5731848039,0.12485465700000001
pcoli__osTDC_K374L__1,0.4110520915,-0.16862844600000002
pcoli__osTDC_K374L__2,0.5149980772,-0.10553235300000001
pcoli__osTDC_K374Q__1,0.5830248954,-0.359740086
pcoli__osTDC_K374Q__2,0.7028680220000001,-0.311232232
pcoli__osTDC_L360V__1,0.8158743545,-0.489891546
pcoli__osTDC_L360V__2,0.8278297995,-0.45960379900000004
pcoli__pmTPH__1,0.6839773004,-0.326413216
pcoli__pmTPH__2,0.6523279762,-0.38744242100000004
pcoli__RFC__1,1.4301728602,-0.6278142830000001
pcoli__RFC__2,1.3815255173,-0.510169233
pcoli__RFCctrl__1,1.4599440633,0.17190265600000001
pcoli__RFCctrl__2,1.6067434001,0.228371643
pcoli__RFCnopause__1,1.4220088881000001,0.293957524
pcoli__RFCnopause__2,1.6964203792,0.35887235300000003
pcoli__RFCpluspause__1,0.6789395706,0.42645999500000004
pcoli__RFCpluspause__2,0.7635573285,0.5712187860000001
pcoli__rnCOMT_sol__1,0.9438244607,0.350616009
pcoli__rnCOMT_sol__2,0.6932962006000001,0.060486675000000004
pcoli__rnPNMT__1,0.3498523551,-0.355992071
pcoli__rnPNMT__2,0.2517632523,-0.444716198
pcoli__rnTDC__1,0.9141655286,-0.427614082
pcoli__rnTDC__2,0.9433951578,-0.218925105
pcoli__rnTDC_trunc__1,0.8849346363,-0.087494953
pcoli__rnTDC_trunc__2,0.141062509,-0.085083884
pcoli__saCOMT_T2A__1,0.6010866488000001,-0.17547932800000002
pcoli__saCOMT_T2A__2,0.9211997743,-0.23712919400000002
pcoli__sfCOMT__1,0.9512358419,-0.59388039
pcoli__sfCOMT__2,0.8017710373,-0.434063593
pcoli__sgAANAT_D63G__1,0.915355311,-0.520811805
pcoli__sgAANAT_D63G__2,1.0473623097,-0.23793282600000001
pcoli__ssDDC__1,0.6321526229000001,-0.46307265500000006
pcoli__ssDDC__2,0.4082849048,-0.43354145600000005
pcoli__TP53B__1,1.1552960307,-0.32596824900000004
pcoli__TP53B__2,0.8141454410000001,-0.39815828600000003
pcoli__WT__1,0.7740152778,0.37848752500000005
pcoli__WT__2,0.8676167439,0.44839768
cck__glu_ale4__1,0.37461857400000004,-0.24138467
cck__glu_ale4__2,-0.1763989924,-0.638369449
cck__cck_ale1__1,-0.11500073370000001,-0.460183371
cck__cck_ale1__2,-0.1136819595,-0.563799375
cck__cck_ale2__1,0.0403057297,-0.48524661
cck__cck_ale2__2,-0.28544852390000003,-0.8535731670000001
cck_pgi__gmos_delpgi__1,0.7291959440000001,0.346858123
cck_pgi__gmos_delpgi__2,1.0914286709,0.034659715
cck_pgi__pgi_ale1__1,0.6849512547000001,0.155905402
cck_pgi__pgi_ale1__2,-0.5231182708000001,-0.008280164000000001
cck_pgi__pgi_ale2__1,0.1731122404,0.319324587
cck_pgi__pgi_ale3__1,0.8189058701,0.12345718100000001
cck_pgi__pgi_ale3__2,0.0046385721,-0.065669342
cck_pgi__pgi_ale4__1,0.0126209288,-0.12555912800000002
cck_pgi__pgi_ale4__2,-0.7243268885,-0.610815477
cck_pgi__pgi_ale4__3,-0.86501964,-0.5144070150000001
cck_pgi__pgi_ale5__1,1.1873958569,0.07268492
cck_pgi__pgi_ale5__2,0.4765019245,-0.09903445500000001
cck_pgi__pgi_ale6__1,0.4871809682,-0.09962142900000001
cck_pgi__pgi_ale6__2,0.13165949940000002,-0.244048906
cck_pgi__pgi_ale7__1,0.2327560488,-0.13532406500000002
cck_pgi__pgi_ale7__2,-0.0758488551,-0.291344592
cck_pgi__pgi_ale8__1,0.3439173936,-0.51908722
cck_pgi__pgi_ale8__2,0.0275977822,-0.689181999
cck_sdh__gmos_delsdhCB__1,-0.1263255572,-0.013080305
cck_sdh__gmos_delsdhCB__2,0.2179943147,0.054822983000000006
cck_sdh__sdh_ale1__1,0.6887720731,-0.057353392
cck_sdh__sdh_ale1__2,0.3121110103,0.073637878
cck_sdh__sdh_ale2__1,0.2918550093,-0.09651309500000001
cck_sdh__sdh_ale3__1,0.7383262034,-0.14617870200000002
cck_sdh__sdh_ale3__2,0.3839387279,-0.031141479000000003
cck_sdh__sdh_ale3__3,0.4646868974,-0.000388186
cck_pts__gmos_delptsHIcrr__1,-0.4367339167,-0.48521774900000003
cck_pts__gmos_delptsHIcrr__2,-0.9882692484000001,-0.33449620300000005
cck_pts__pts_ale1__1,3.9558452077,0.096037802
cck_pts__pts_ale1__2,4.4016831957,0.166558233
cck_pts__pts_ale2__1,-0.2012450953,-0.647029541
cck_pts__pts_ale2__2,-0.634538593,-0.765134622
cck_pts__pts_ale3__1,2.4360482445000002,-0.81091946
cck_pts__pts_ale3__2,2.9862487464000003,-0.8697340360000001
cck_pts__pts_ale4__1,-0.7221599256,-0.693863035
cck_pts__pts_ale4__2,-0.36254075700000005,-0.703999889
cck_gnd__gmos_delgnd__1,0.4413259373,0.193637417
cck_gnd__gmos_delgnd__2,0.40150845220000003,0.08438740900000001
cck_gnd__gnd_ale1__1,0.0117017136,-0.580564407
cck_gnd__gnd_ale1__2,0.0968881161,-0.7104435370000001
cck_gnd__gnd_ale2__1,0.475815433,-0.48931203300000004
cck_gnd__gnd_ale2__2,-0.1561678044,-0.382836284
cck_gnd__gnd_ale3__1,0.7053465763,-0.56608042
cck_gnd__gnd_ale3__2,0.2464999376,-0.46762019200000005
cck_tpiA__gmos_deltpiA__1,1.2460491352,0.10126812
cck_tpiA__gmos_deltpiA__2,3.6945377949,0.648462
cck_tpiA__tpiA_ale1__1,0.09689601490000001,0.20634833900000002
cck_tpiA__tpiA_ale1__2,0.5950912813,0.21707404800000002
cck_tpiA__tpiA_ale2__1,0.1567383847,0.044422799000000006
cck_tpiA__tpiA_ale2__2,0.13789122040000001,-0.5187765510000001
cck_tpiA__tpiA_ale3__1,1.0977487674,0.094568315
cck_tpiA__tpiA_ale3__2,0.5590947738000001,-0.032688260000000004
cck_tpiA__tpiA_ale4__1,0.6917575927,0.12371390500000001
cck_tpiA__tpiA_ale4__2,0.7994158185,0.146166958
acid_tale__acid_ale1_pH7__1,0.2825356959,-0.95153433
acid_tale__acid_ale1_pH7__2,0.5580801992000001,-0.6764324650000001
acid_tale__acid_ale1_pH5__1,-0.5398610884,-1.050441694
acid_tale__acid_ale1_pH5__2,-0.6150322808,-1.065326069
acid_tale__acid_ale2_pH7__1,-0.0458007775,-0.759404835
acid_tale__acid_ale2_pH7__2,0.2172035263,-0.6533911130000001
acid_tale__acid_ale2_pH5__1,-0.3630679014,-0.686583601
acid_tale__acid_ale2_pH5__2,-0.1881355389,-0.809109563
acid_tale__low_Mg_ale_pH7__1,0.8775533964000001,-0.34598486500000003
acid_tale__low_Mg_ale_pH7__2,0.9038448439000001,-0.799546834
acid_tale__low_Mg_ale_pH5__1,-0.2203077505,-0.16253645
acid_tale__low_Mg_ale_pH5__2,0.1246918078,0.036628037
acid_tale__MES_ale_pH7__1,0.0554666141,-0.572930285
acid_tale__MES_ale_pH7__2,0.6595451011,-0.658544828
acid_tale__MES_ale_pH5__1,-0.31648238630000003,-0.12548920900000002
acid_tale__MES_ale_pH5__2,0.1602560193,0.013180257
acid_tale__gmos_pH7__1,0.3748095037,-0.838522316
acid_tale__gmos_pH7__2,0.2565082146,-0.6993544620000001
acid_tale__gmos_pH5__1,-0.0167539611,-0.212939396
acid_tale__gmos_pH5__2,-0.3016212974,-0.10330252100000001
adnB__wt_adn__1,0.2085554637,-0.655873728
adnB__wt_adn__2,-0.2522964301,-1.638974701
adnB__delydhB_adn__1,1.0521944806,-0.918397372
adnB__delydhB_adn__2,0.6509473729,-0.9277980640000001
ytf2__wt_glc__1,0.0327283509,-0.007800469000000001
ytf2__wt_glc__2,-0.1276474192,-0.09036608900000001
ytf2__ybcM_glc__1,-0.47730685700000003,-0.437974947
ytf2__ybcM_glc__2,0.7640096487,-0.33441881500000004
ytf2__ydhB_glc__1,0.7768540552000001,-0.408893797
ytf2__ydhB_glc__2,0.5367907066000001,0.086733983
ytf2__yfeC_glc__1,0.2355877193,-0.332977383
ytf2__yfeC_glc__2,0.12191020870000001,-0.270146165
ytf2__yciT_glc__1,-0.6847359998,-0.21626905000000002
ytf2__yciT_glc__2,-0.5500249431,-0.36144806700000004
ytf2__ydiZ_glc__1,-0.10430039170000001,-0.7020806850000001
ytf2__ydiZ_glc__2,-0.0555145212,-0.46282412300000003
ytf2__ynfL_glc__1,-0.3605392645,-0.34210223300000003
ytf2__ynfL_glc__2,0.039435144400000004,-0.101009915
misc2__dellon_glc__1,0.5895261123000001,0.180922773
misc2__dellon_glc__2,0.4706392728,0.373420735
ytf3__wt_glc2__1,-0.1735417853,-0.5554308130000001
ytf3__wt_glc2__2,0.2190314951,-0.45295392
ytf3__wt_pH7_lactate__1,0.056424841,-0.43192929500000005
ytf3__wt_pH7_lactate__2,0.30382913370000003,-0.559997293
ytf3__wt_pH55_lactate__1,0.3983842031,-0.66421226
ytf3__wt_pH55_lactate__2,0.1213919098,-0.410632757
ytf3__wt_pH55_HCl__1,0.10406301300000001,-0.342331899
ytf3__wt_pH55_HCl__2,0.16625900370000002,-0.493808324
ytf3__dyieP_pH7__1,-0.35981675700000004,-0.703453506
ytf3__dyieP_pH7__2,-0.120644707,-0.633870924
ytf3__dyieP_pH55__1,-0.011725712400000001,-0.7312537990000001
ytf3__dyieP_pH55__2,-0.3710920506,-0.913682356
