,A,PurR
minicoli__minE_fruc__1,-11.223776744175286,-0.8499238266382552
minicoli__minE_fruc__2,-12.08697367214711,-0.7727176418542188
minicoli__minE_glc__1,-8.260364826702547,-0.4786056264834606
minicoli__minE_glc__2,-8.355406914052384,-0.6131290311513506
minicoli__minE_glyc__1,-16.73858702525611,-1.154491805799606
minicoli__minE_glyc__2,-17.59629374201897,-2.121730321400822
minicoli__minE_Fe_starve__1,-10.657977806852749,0.2325568812534389
minicoli__minE_Fe_starve__2,-10.02675213930502,0.11069480569914524
minicoli__minE_LB__1,-13.780450109041713,-1.579669086940639
minicoli__minE_LB__2,-13.867511985814955,-1.6297231197819275
minicoli__minE_N_starve__1,-14.46722650148534,-0.2589739328787779
minicoli__minE_N_starve__2,-14.22158989196284,-0.310367052878739
minicoli__minE_osm__1,-9.414309513416391,-0.4795452575991561
minicoli__minE_osm__2,-9.040945285782064,-0.26151289767927466
minicoli__minE_ph5__1,-11.229122009657544,-0.1189620125110782
minicoli__minE_ph5__2,-10.894653779017364,0.019601686067526103
minicoli__minE-pyr__1,-12.263269150056924,-1.4004117429950875
minicoli__minE-pyr__2,-16.269804915328958,-2.4248255492549937
minicoli__minE_sorb__1,-11.093595383159938,-0.8404631419691597
minicoli__minE_sorb__2,-11.2702198927881,-0.8184910838714456
minicoli__minE_urid__1,-13.942963965016943,-0.4327392034564284
minicoli__minE_urid__2,-14.19043693178246,-0.4459553444359763
minicoli__W3110_cyt__1,-17.920814642704585,-0.7102110970974822
minicoli__W3110_cyt__2,-17.938923390919772,-0.6322446640298374
minicoli__W3110_glc__1,-10.64815213245556,-1.4817507306321458
minicoli__W3110_glc__2,-10.263491756518778,-1.4304923328666217
minicoli__W3110_glyc__1,-12.180131257493064,-0.8548804260962317
minicoli__W3110_glyc__2,-12.18319266341793,-0.6277492013224961
minicoli__W3110_Fe_starve__1,-17.62692928589201,-1.1650670811635164
minicoli__W3110_Fe_starve__2,-16.353522080937655,-0.7935048177006996
minicoli__W3110_LB__1,-16.478389809825295,-2.3911568631392823
minicoli__W3110_LB__2,-16.74034583296982,-2.3693176156233084
minicoli__W3110_N_starve__1,-16.605729925183624,-0.961679877982374
minicoli__W3110_N_starve__2,-16.48406558161157,-0.8487726483907121
minicoli__W3110_osm__1,-10.540287208992098,-0.5468919511472023
minicoli__W3110_osm__2,-10.432501486454498,-0.5643663425351857
minicoli__W3110_ph5__1,-10.564102973040834,-0.4551245827095691
minicoli__W3110_ph5__2,-10.86387506000857,-0.4535755338329182
minicoli__W3110_pyr__1,-10.652001514269196,-0.8579308888584292
minicoli__W3110_pyr__2,-11.658199741920704,-0.905374350756424
minicoli__W3110_sorb__1,-11.624899783067326,-1.6939301740810615
minicoli__W3110_sorb__2,-11.582131117892652,-1.661090369227895
minicoli__W3110_urid__1,-21.29436242882783,-1.6178351426234618
minicoli__W3110_urid__2,-21.10624867714364,-1.535963294125006
minicoli__W3110_WT_glc__1,-10.917576162524671,-0.3619114035514048
minicoli__W3110_WT_glc__2,-10.750114908247175,-0.5019310856072979
minicoli__W3110_WT_osm__1,-11.184951479896394,-0.853552592487933
minicoli__W3110_WT_osm__2,-11.047426314297944,-0.8216303144414541
eep__BOP27__1,-4.773570400259565,-0.4418571593631864
eep__BOP27__2,-4.838313891872933,-0.4405018788102808
eep__BOP1000__1,-10.594823940999582,-0.2212483519278248
eep__BOP1000__2,-11.672773239677705,-0.3976172192581213
eep__BOP27_ndh-cydB-appC__1,-3.936692727802094,-0.377658685546816
eep__BOP27_ndh-cydB-appC__2,-3.3759105741383086,-0.3108513023117592
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,-4.979276141298196,-1.1513918187317609
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,-5.934628620945477,-1.2320757785012066
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,-10.652039058378849,-1.313974697329109
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,-14.373892753419568,-1.9414466730515807
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,-0.53394291212456,-1.0813286409209155
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,-2.0872940180069173,-1.972945097189287
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,-11.088274921153934,-0.2577605283388724
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,-11.429526365917432,-0.2004111541132332
eep__BOP27_nuoB-cydB-appC__1,-2.485283783625352,-1.6577197842655087
eep__BOP27_nuoB-cydB-appC__2,-3.238853889996112,-1.6209704643126042
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,-13.392923041457314,-0.9984493784637998
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,-10.41324050058488,-1.210952311520856
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,-11.016773619864342,-1.1702137138380089
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,-10.310653209085654,-0.8298704185993966
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,-14.160808938766843,-1.6535952026460048
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,-12.11431601344476,-1.7282543345160075
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,-13.623922898561462,-1.6961168740467152
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,-12.11183096947645,-1.6378732193529624
eep__BOP27_ndh-cyoB__1,-7.916398245602254,-0.10084122449675803
eep__BOP27_ndh-cyoB__2,-8.672139139153243,-0.03926272601484726
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,-10.48092769387875,-1.4159230062627506
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,-10.720802161841949,-2.057437662057165
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,-15.531990052560468,-3.355506987091664
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,-17.484842419772658,-3.09096374978425
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,-11.844238141846152,-3.3938723299348617
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,-15.184456243817117,-3.2031732817239984
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,-8.867597659969068,-3.169452159289487
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,-9.964147394388014,-3.0728610848399294
eep__BOP27_nuoB-cyoB__1,-8.458783398406478,-0.2511361100358709
eep__BOP27_nuoB-cyoB__2,-9.29828410252967,-0.1638817897338729
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,-14.786807864523569,-1.9488744967968392
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,-14.413043985710823,-2.044447823820768
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,-11.477900195245748,-2.4383414142008166
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,-15.05744155651402,-2.3574352078062626
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,-13.4031337071986,-0.3402522369248828
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,-13.343096007489764,-0.3712864781336105
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,-15.592050590310604,-2.2381861377511285
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,-13.892080659209926,-1.7069277895221877
eep__BOP27_ndh-cydB__1,-4.602557668124102,-0.24205877545061585
eep__BOP27_ndh-cydB__2,-4.880781558767681,-0.20045730883251345
eep__BOP27_nuoB-cydB__1,-4.820412424630884,-0.3547412817087938
eep__BOP27_nuoB-cydB__2,-3.4880009748497987,-0.37090555002801295
DDB2__PD-005_BW25113_Batch_6h__1,-1.8733283768909827,-1.639950102865123
DDB2__PD-005_BW25113_Batch_6h__2,-1.8199466080223483,-1.6514183704052003
DDB2__PD-003_BW25113_Batch_9h__1,-2.281925890997014,-1.5214992524278148
DDB2__PD-003_BW25113_Batch_9h__2,-2.0722409026930038,-1.704830035289115
DDB2__PD-003_BW25113_Fed-batch_6h__1,-21.003441811048265,-1.873061850997603
DDB2__PD-003_BW25113_Fed-batch_6h__2,-22.01281641873524,-2.247080516628875
DDB2__PD-005_BW25113_Fed-batch_6h__1,-21.376084744813987,-1.179562428272286
DDB2__PD-005_BW25113_Fed-batch_6h__2,-22.60322932334334,-1.1359964437123296
DDB2__PD-005_BW25113_Fed-batch_6h__3,-21.371026399158733,-1.9877419580493016
DDB2__PD-005_BW25113_Fed-batch_15h__1,-9.303955554101613,-1.4078416710778736
DDB2__PD-005_BW25113_Fed-batch_15h__2,-9.025965146136103,-1.368945030905473
DDB2__PD-003_BW25113_Fed-batch_21h__1,-7.917782610192679,-1.1704217489777653
DDB2__PD-003_BW25113_Fed-batch_21h__2,-7.071850342895643,-1.2607462299059948
DDB2__PD-004_del-basS_Batch_6h__1,-2.3741246740499715,-1.0138040705297469
DDB2__PD-004_del-basS_Batch_6h__2,-2.370402302691488,-0.9836069588728922
DDB2__PD-004_del-basS_Fed-batch_6h__1,-20.969326049130174,-1.3529267047128668
DDB2__PD-004_del-basS_Fed-batch_6h__2,-20.89998365909831,-1.583520776127182
DDB2__PD-004_del-basS_Fed-batch_15h__1,-8.589009308447134,-1.1408634035974554
DDB2__PD-004_del-basS_Fed-batch_15h__2,-9.326517177398092,-1.1836509540593079
DDB2__PD-004_del-kdpE_Batch_6h__1,-2.895750732320149,-1.1572295942456827
DDB2__PD-004_del-kdpE_Batch_6h__2,-2.977207091669743,-1.3650961261205756
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,-20.312638567712177,-1.5505902619467309
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,-20.146604313856795,-1.4238193142276323
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,-8.217356470377005,-1.5165245277834316
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,-8.945432267506257,-1.4493632961173448
DDB2__PD-005_del-phoB_Batch_6h__1,-1.1853908790485024,-1.200329514956132
DDB2__PD-005_del-phoB_Batch_6h__2,-1.588737316035145,-1.358619448225152
DDB2__PD-005_del-phoB_Batch_6h__3,-1.9485295939061316,-1.7028430023257624
DDB2__PD-003_del-phoB_Batch_9h__1,-1.494536326724077,-1.831496647186488
DDB2__PD-003_del-phoB_Batch_9h__2,-1.5953179411797296,-1.5924870049691986
DDB2__PD-003_del-phoB_Fed-batch_6h__1,-21.73682161032008,-1.6812972089962264
DDB2__PD-003_del-phoB_Fed-batch_6h__2,-21.074791651923974,-1.807964176463752
DDB2__PD-005_del-phoB_Fed-batch_6h__1,-21.79588608403644,-1.676795613758011
DDB2__PD-005_del-phoB_Fed-batch_6h__2,-22.03353128547344,-1.833310805111732
DDB2__PD-005_del-phoB_Fed-batch_15h__1,-6.799262519772502,-1.3824427177213785
DDB2__PD-005_del-phoB_Fed-batch_15h__2,-7.029176588688973,-1.4022839962953562
DDB2__PD-003_del-phoB_Fed-batch_21h__1,-7.767789472566543,-1.3547926130642411
DDB2__PD-003_del-phoB_Fed-batch_21h__2,-7.734952860154729,-1.7886923326988589
DDB2__PD-004_del-qseB_Batch_6h__1,-3.706954358667705,-1.3638763034652346
DDB2__PD-004_del-qseB_Fed-batch_6h__1,-20.93599836550496,-1.685377198892119
DDB2__PD-004_del-qseB_Fed-batch_6h__2,-21.374123313571616,-1.5769826009369714
DDB2__PD-004_del-qseB_Fed-batch_15h__1,-8.085399823926886,-1.4698638214978301
DDB2__PD-004_del-qseB_Fed-batch_15h__2,-7.219285409867272,-1.1325735256567926
DDB2__PD-004_del-qseC_Batch_6h__1,-3.6667088699442,-1.3246077976562187
DDB2__PD-004_del-qseC_Batch_6h__2,-4.396305236088114,-1.1703467185903609
DDB2__PD-004_del-qseC_Fed-batch_6h__1,-20.851486037477592,-1.718684848606567
DDB2__PD-004_del-qseC_Fed-batch_6h__2,-20.17559523859512,-1.4099872618741554
DDB2__PD-004_del-qseC_Fed-batch_15h__1,-7.87929314694885,-1.650767384529117
DDB2__PD-004_del-qseC_Fed-batch_15h__2,-8.382282340493152,-1.562110149955907
DDB2__PD-005_del-qseF_Batch_6h__1,-1.4470530370507109,-1.747966693409894
DDB2__PD-005_del-qseF_Batch_6h__2,-1.7793779027357532,-1.3282774023221178
DDB2__PD-003_del-qseF_Batch_6h__1,-1.9334959733619064,-1.5887157318617309
DDB2__PD-003_del-qseF_Batch_6h__2,-1.7164472843167482,-1.6072214613727098
DDB2__PD-003_del-qseF_Fed-batch_6h__1,-19.07608132188264,-1.5957821253811852
DDB2__PD-003_del-qseF_Fed-batch_6h__2,-21.31342181825006,-1.7863273217088882
DDB2__PD-005_del-qseF_Fed-batch_6h__1,-19.79217227139609,-1.1607347545825215
DDB2__PD-005_del-qseF_Fed-batch_6h__2,-20.632583253025867,-1.5578442727285582
DDB2__PD-005_del-qseF_Fed-batch_6h__3,-21.340037821877267,-1.7561202463504255
DDB2__PD-005_del-qseF_Fed-batch_15h__1,-9.106666671297845,-1.3518666935188222
DDB2__PD-005_del-qseF_Fed-batch_15h__2,-9.209997478420563,-1.4553259960454508
DDB2__PD-003_del-qseF_Fed-batch_21h__1,-7.990143903837578,-1.3957500844518922
DDB2__PD-003_del-qseF_Fed-batch_21h__2,-7.501874562306195,-1.3185677640164275
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,-0.12009402668397,-1.3311397428035532
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,-1.411584601590967,-1.759374077215191
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,-2.02683187943448,-1.8615594486328648
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,-19.337084141536696,-1.4191892611985164
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,-20.808618546838225,-1.6883833618999242
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,-5.708034525104628,-1.41058606690357
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,-8.65028350929717,-1.1900402775407688
DDB3__PD-009_del-arcA_Batch_6h__1,-1.7516286029558226,-0.9804019982440852
DDB3__PD-009_del-arcA_Batch_6h__2,-1.7338757750064395,-1.2378975957544514
DDB3__PD-009_del-arcA_Fed-batch_6h__1,-19.34773495705393,-1.4769800412895115
DDB3__PD-009_del-arcA_Fed-batch_6h__2,-21.336643554325907,-1.7752294375619
DDB3__PD-009_del-arcA_Fed-batch_15h__1,-9.779438563193231,-1.4777247424513078
DDB3__PD-009_del-arcA_Fed-batch_15h__2,-9.932797045244548,-1.6105033626945362
DDB3__PD-006_del-baeR_Batch_12h__1,-2.6846742664837286,-1.3450566783664355
DDB3__PD-006_del-baeR_Batch_12h__2,-4.191720534735209,-1.3922640926412138
DDB3__PD-009_del-baeR_Batch_12h__1,-2.723464900498391,-1.1828810671201246
DDB3__PD-009_del-baeR_Batch_12h__2,-3.848593227181169,-1.3028868269071898
DDB3__PD-006_del-baeR_Fed-batch_12h__1,-16.922336925853305,-1.1896617588245446
DDB3__PD-006_del-baeR_Fed-batch_12h__2,-18.04513797563664,-1.2417084774059957
DDB3__PD-009_del-baeR_Fed-batch_12h__1,-6.66304308159545,-1.744026509687992
DDB3__PD-009_del-baeR_Fed-batch_12h__2,-4.306368943696546,-1.811516288899532
DDB3__PD-009_del-baeR_Fed-batch_18h__1,-4.834797582403596,-1.4215193933070331
DDB3__PD-006_del-lsrB_Batch_6h__1,-1.5192730586094862,-1.2252088281490998
DDB3__PD-006_del-lsrB_Batch_6h__2,-1.0272001839525338,-1.4609419447475904
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,-18.21574515075326,-1.3811108755931425
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,-21.46999560985512,-1.721560992390108
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,-21.064943831060287,-1.5400027951218975
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,-9.731921867410682,-1.2997810285530518
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,-9.732601517990297,-1.4193409651319513
DDB3__PD-009_del-lsrK_Batch_6h__1,-2.4154625746911744,-1.3036549677372902
DDB3__PD-009_del-lsrK_Batch_6h__2,-1.630382411709174,-1.0577495461182007
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,-21.253883051673046,-1.4351363606032894
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,-19.560784373413675,-1.3360142306545848
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,-8.653445717271858,-1.5613348319642313
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,-9.030471549612257,-0.8802218775312722
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,-9.418562190936798,-1.712954684345088
DDB3__PD-006_del-lsrR_Batch_6h__1,-2.1005295588284705,-1.5565824541076072
DDB3__PD-006_del-lsrR_Batch_6h__2,-1.4938721577972804,-1.676401651226726
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,-21.10409873039485,-1.5068891086347715
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,-21.272870837977752,-1.4904585910383659
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,-9.062703349772033,-1.1294287339944535
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,-8.983835452532322,-1.4577531227209377
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,-8.932754783508814,-1.3396378352179372
DDB3__PD-009_del-luxS_Batch_6h__1,-2.0721127116782454,-1.3107233541165444
DDB3__PD-009_del-luxS_Batch_6h__2,-1.5864611241394184,-1.5407767029714188
DDB3__PD-009_del-luxS_Fed-batch_6h__1,-20.24493937236734,-1.1426965051664988
DDB3__PD-009_del-luxS_Fed-batch_6h__2,-21.99149152657448,-1.2312443457295288
DDB3__PD-009_del-luxS_Fed-batch_15h__1,-9.636967239377553,-1.253195805990294
DDB3__PD-009_del-luxS_Fed-batch_15h__2,-9.615570672404033,-1.2571725167015906
DDB3__PD-006_del-rpoS_Batch_9h__1,-3.771621330605592,-0.8967000506152445
DDB3__PD-006_del-rpoS_Batch_9h__2,-3.4286362631393525,-1.097437016914343
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,-17.025032738321215,-1.1083643404819623
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,-16.049054157254755,-1.215451670510692
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,-17.276497632036982,-1.0816318878156521
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,-6.289899713025821,-1.2233368609904938
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,-6.710809063516677,-1.448008492978902
DDB3__PD-009_del-tnaA_Batch_6h__1,-0.6866319996483571,-1.2052329348840878
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,-20.3180069782229,-1.4515024445185576
DDB3__PD-009_del-tnaA_Fed-batch_15h__1,-9.2585402691112,-1.4740427519650667
DDB3__PD-009_del-tnaA_Fed-batch_15h__2,-8.532841936993872,-1.1135232599642988
