,A,IscR,ihfB,NsrR,Fur,OxyR
SRX7656115,1.4410731746,-0.3715330814,-0.029401130100000002,0.0024266181,0.5657372067,-0.0571789637
SRX7656116,0.9912859995000001,0.28623089700000004,-0.6996561232,0.9335400846,0.3275476928,-0.1541486667
SRX7656117,-0.1553094169,0.5152108806,0.5665371013,0.1578328226,0.5044380074,-0.002739983
SRX7656118,0.512424377,0.6590792311,0.43082166600000005,0.3325592597,0.7557347315,0.5405398905000001
SRX7656119,0.8022509748000001,0.7605662151,0.49874303670000003,0.18886144670000002,0.6522747358000001,0.2816028901
SRX7656120,0.3863414559,-0.0058699728000000005,0.1787871282,-0.0279853989,0.071788535,-0.2587274488
SRX7656121,0.9473821360000001,-0.045209436000000006,0.2498687265,-0.1122782362,0.015324268200000001,-0.2801978129
SRX7656122,0.3890981968,-0.0280846199,0.20769369140000002,-0.1135414859,0.0870406413,-0.36386589
SRX7656123,-0.40637863960000004,-0.1494923094,0.2915922435,-0.0046660022,0.067835879,-0.0380346692
SRX7656124,0.6506336788,-0.1152164708,0.0753791033,0.1144249905,0.0458843643,-0.0588563589
SRX7656125,0.8905845796,-0.1667568488,0.2056216227,0.10312569340000001,-0.1132717149,-0.0065238993
SRX7656126,0.8886483387,-0.1600648724,0.07527393760000001,0.3257902736,0.0142079396,-0.1888450499
SRX7656127,0.4771189078,-0.1539016382,0.0978663196,0.2718968771,0.0082685993,-0.1303263289
SRX7656128,0.0171601884,-0.09812926350000001,-0.0866408026,0.20436145320000002,-0.11296414290000001,0.057166355
SRX7656129,-0.9241201081,1.0197117229,0.7554847077,0.0966603756,0.6241482954,0.35511519820000004
SRX7656130,-1.0253024754,1.0244346231,0.7890987312000001,0.06458092680000001,0.5088782389000001,0.4124871491
SRX7656131,-0.7512758775,0.9704292233,0.6352844664,0.1728181329,0.45404254050000004,0.5066685673
SRX7656132,-1.1613829949,1.2145550805,0.7496321689000001,0.32766360640000003,0.39571540400000005,0.3194561506
SRX7656133,-1.1344279711,0.9429230181,0.7750268969,0.006403958,0.370476766,0.49503688900000004
SRX7656134,-1.0180756387,0.8083130040000001,0.7101493076000001,0.22901672920000002,0.3613588748,0.1570634977
SRX7656135,-2.1998007247,-0.4045111362,-0.1732709832,0.1920860292,0.1717531987,0.2025806051
SRX7656136,-1.0046774987,-0.6450754687,0.0125798188,0.2008702373,0.1655967354,0.0701024292
SRX7656137,-1.5916904743,-0.5802745614,-0.12569989680000002,-0.1560292013,-0.049765199600000004,0.0393768752
SRX7656138,-1.8429684796,-0.4372333873,-0.0024633896,0.10308469,-0.026875966,0.00044975550000000004
SRX7656139,-1.7421391452,-0.2672872242,-0.107284845,-0.1851434599,-0.0307080308,0.195750524
SRX7656140,-2.1922330914,-0.5795366133000001,-0.0378164496,-0.0221237359,0.0786305954,0.0312981481
SRX7656141,-1.5745347492000001,-0.4127709598,-0.1266555151,-0.0819480725,-0.13334692280000002,0.0288194866
SRX7656142,-2.8759598333,-0.5270222541,-0.18342158690000002,-0.060667383500000005,-0.2174023552,0.1175639284
SRX7656143,-2.4735446685999998,-0.5469353242,-0.286782287,0.0137696181,0.0035673533,0.026887958200000003
SRX7656144,-0.8706199717,0.6547425904,0.5930766829,0.21257881580000001,0.5935408345000001,0.6780300288000001
SRX7656145,-1.2720987118,0.5267045173,0.6294067863,0.21893864740000002,0.6520761015000001,0.5516498164
SRX7656146,-1.5974055782,0.7285238297000001,0.7170134595000001,0.1722429204,0.5484919512,0.7068599670000001
SRX5388319,-0.4743444861,0.6545406479,-0.0260689406,-0.2981978025,0.0247877809,-0.12142367450000001
SRX5388320,-0.3103180488,-0.1402255256,0.055185875700000005,-0.2658256001,0.10129222930000001,-0.1872951782
SRX5388321,0.784662535,-0.5143151223,-0.0291169351,0.5640234026000001,-0.12608001030000002,0.3087188527
SRX5388322,-0.9887907341000001,1.0044759821,0.2378195673,-0.3484863881,0.0261300852,-0.1148707676
SRX5388323,-0.041804960200000005,0.1316807533,-0.1466596712,0.16824406520000001,-0.2357417406,0.361607006
SRX5388324,-0.3528319633,-0.7501542475,-0.07116623100000001,0.6861814213,-0.11172997400000001,0.8353354398
SRX5388325,-1.3628873108000001,0.6281449824,0.2144886863,-0.3625831786,0.12206482340000001,-0.1345373201
SRX5388326,-1.229389094,-0.7606746092000001,-0.1162119773,0.4928868979,-0.1865386931,0.48264879250000003
SRX5388327,-1.0862180807,-1.0458472992,0.0478665062,0.547657841,-0.0857558274,0.7972469159000001
SRX8708326,-4.0291582275,-0.576769109,0.48151793810000004,-0.6517043702,0.384378192,-1.0262207626
SRX8708328,-1.6357611991,-0.7079639446,-0.1774550813,-1.4141417192,0.0258303045,-2.2499031009
SRX8708335,0.4033774983,0.4025206562,0.0316978985,0.39321041440000004,0.014597324200000001,0.5028656155
SRX8708336,0.7052589932000001,0.24084431150000002,0.1096698247,0.5470202828,-0.008780534900000001,0.8652277779
SRX8708337,0.5271247076,0.06459897690000001,0.0360873582,0.4739110219,-0.031647093700000004,0.8818097075
SRX8708338,-0.9334801891000001,0.2920147578,0.4008465332,0.0412425933,0.0224076759,0.3260947569
SRX8708339,-1.1568698013,0.0818288986,0.2016586973,-0.0935730116,-0.0667144574,0.4199981057
SRX8708340,-0.9508834051,-0.0438402857,0.20863877560000002,0.0085197131,-0.1718003543,0.5129371075
SRX8708365,0.2623500377,1.2444919996000001,0.8103400045,-0.2333990289,0.8038488672,0.9302249529000001
SRX8708366,0.3740903018,0.8598321427000001,0.79434764,-0.2414553597,0.8279754536,0.8976325868
SRX8708368,0.2937628198,0.7650543003,0.7890265787,-0.2693895848,0.8274993502,0.8690057906
SRX8708369,-0.8159164566,-0.3319563086,0.1941040265,0.4690876263,0.0507931082,0.8190390552
SRX8708370,-0.7989190147,-0.3863601649,0.1621654823,0.6545275699,0.0712863879,0.9891603047
SRX8708371,-0.47429410710000003,-0.4481653619,0.2351319325,0.6152154992000001,0.0650255462,0.8257306971
SRX4166001,-1.0598715497,0.19895759130000001,-0.2052052727,0.14153775600000001,0.0172266079,-0.1253230623
SRX4166002,0.7554296438,-0.7527599488000001,-0.15748279610000002,-0.018292302400000002,-0.2152381874,0.09988628620000001
SRX4166003,0.30444190590000003,0.5538023575000001,0.3626880689,-0.1232454536,0.1980115795,0.025436776100000003
SRX4166004,3.9213462641,1.058650982,0.0205539034,0.9144218768000001,0.2886490177,5.0633e-05
SRX4166005,3.8329875648,1.1495289506,-0.0847331674,0.6975890228,0.20995506790000001,0.1546984586
SRX4166006,2.5841730314999998,1.082454601,0.10179796170000001,0.7804612778000001,0.4733560174,0.07898450630000001
SRX4166007,3.9515878864,1.0321284276,0.3283769753,0.2667466515,0.5465696250000001,-0.157211608
SRX4166008,1.1600953948,0.5560358964000001,0.42943714510000003,-0.19006065460000002,0.2183101805,-0.0018354023
SRX4166009,0.9849517203,0.0530811376,0.40175518200000004,-0.012170606700000001,-0.08858192620000001,-0.2945270098
SRX4166010,4.8258230516000005,0.7988087936,0.1621942794,0.38389724210000004,0.0971746414,-0.3181918917
SRX4166011,1.5664261321000001,0.9458258094,-0.0929989714,0.22282162160000002,0.2234349686,-0.06444562150000001
SRX4166012,3.8730863719,0.8234388671,-0.0052199476,0.17388051300000001,0.4094950985,-0.3773819371
SRX5000481,0.2642462666,-0.1849919334,0.1509588755,-0.2844991442,0.3319492005,-0.15976574770000002
SRX5000482,0.2226457205,0.1155077023,-0.1528181404,-0.0087628419,-0.1781107562,0.037147386000000004
SRX5000483,1.1447834481,1.3509545549,0.43248006790000004,0.08662753740000001,0.5151213903,0.9963852964000001
SRX5000484,0.0960366748,0.8263970134,0.34433113330000004,-0.14607545730000002,0.2475446265,0.39526229100000004
SRX5000485,1.2701385011,1.0227133606,0.5380630456000001,0.0777191329,0.48017774950000003,0.6009631482000001
SRX5000486,0.47020756410000003,1.0994203883,0.5843706258,0.24058419150000002,0.5958911951,0.9610676303000001
SRX5000487,-0.8293879778000001,0.44391167530000003,0.1253951864,0.0211127909,0.40119977370000004,0.1975095623
SRX5000488,0.1267848303,0.7500977119000001,0.0565486674,-0.0252616139,0.1438335201,0.38239189630000003
SRX5000489,0.0932763288,0.9465426002,0.289905114,-0.045743323200000005,0.2497627678,0.5435141641
SRX5000490,0.6927922045,0.9061772735,0.2330789077,-0.3736706369,0.2744733115,0.5583619378
SRX5000491,0.2975938987,0.7412627645000001,0.07099494790000001,-0.31399267480000004,0.13502734600000002,0.3674335615
SRX5000492,4.9562665996,1.5785326266,1.6693473817000002,0.8538355146000001,0.42452142810000004,1.7037514423
SRX5000493,2.1698630099,1.0041698771,0.8851842496000001,0.6246817288000001,0.3354448118,1.0311485209
SRX5000494,2.2817608642,0.9686810439,0.9921615799000001,0.7110098567,0.3107677493,1.1197786382000001
SRX5000495,4.812012494,1.5830076013,1.5982408098,0.7923754291,0.356790296,1.9349487498000002
SRX5000496,5.0619556269,1.6645919769000002,1.7096626457,0.7068733068,0.4054240998,1.8447888394
SRX5000497,-0.2661039343,-0.0471566769,0.1352618145,-0.17356431220000001,0.0205316558,-0.0015169855000000002
SRX5000498,0.1059130954,0.0338003662,-0.1884152095,0.1649623096,-0.0190096937,0.0450772797
SRX5000499,2.1908462377,1.1277061759,0.9359447872000001,0.5694383056,0.2981022161,1.350442769
SRX5000500,0.1601908389,0.0133563108,0.053153395000000006,0.0086020025,-0.0015219621,-0.0435602943
SRX5000501,-0.3330929092,0.5746377852,0.0460408297,-0.0350571113,0.08628390770000001,0.0935686406
SRX5000502,-0.4701633383,0.3921079537,0.14534769620000001,-0.0211228231,0.2470247543,-0.163403082
SRX5000503,-0.39144547160000004,0.48482509960000003,-0.0030341261000000003,-0.1462699723,0.1595518025,0.051318620200000005
SRX5000504,-0.5089502477,0.0688068975,-0.061938696,-0.1905742806,-0.2264398864,-0.20330058550000002
SRX5000505,-0.16046835210000002,-0.0056608323,-0.1364298561,-0.0519513875,-0.09949563310000001,-0.1072740153
SRX5000506,-0.26925266870000003,0.022280973500000002,-0.0056751697000000005,-0.2016136872,-0.1196104189,-0.2922689006
SRX5000507,-0.6028509635,0.5272219136,0.2627756382,-0.006819098,0.4373801833,0.2945156639
SRX5000508,-0.54098079,-0.0956391022,-0.0011724178,0.0716033482,0.1262072072,-0.08549601750000001
SRX5000509,-0.10625387310000001,-0.0030098364000000002,-0.0574220695,-0.21360439080000002,-0.1486737443,-0.20565392270000002
SRX5000510,0.1625257326,-0.004941811,-0.0927367623,-0.0875556373,-0.1779304032,-0.41357812390000004
SRX5000511,-1.0677472486,-0.039738236100000005,-0.1534841357,-0.12596345850000001,-0.0382639589,-0.44488628090000004
SRX5000512,0.3660184298,0.5985885023,0.118872763,-0.2747351223,-0.0411937017,0.14294287420000001
SRX5000513,0.0563038509,0.5959578981,0.10202931650000001,0.1444921616,0.2739500106,-0.0117621385
SRX5000514,-0.6049096936,0.40382673100000005,0.09872908180000001,-0.33802584280000003,0.0371068333,-0.2549779804
SRX5000515,0.1150588872,0.6157686564,0.0882035146,-0.1061116247,0.1333583925,0.2790337476
SRX5000516,-0.2926062229,0.5565716231,-0.032574997,-0.25048606030000004,0.1515123496,0.0718707013
SRX4124772,0.8428249414000001,2.4486170961,-0.0463168558,-0.3630253201,0.4512532797,-0.8285811780000001
SRX4124773,0.8691250943000001,1.9410647462,-0.1397976692,-0.630673554,0.5236134108,-0.6846325470000001
SRX4124774,-0.5257214127000001,-0.1651601399,0.1255194803,0.1201011899,0.14282394210000002,-0.0193608632
SRX4124775,0.5257214127000001,0.1651601399,-0.1255194803,-0.1201011899,-0.14282394210000002,0.0193608632
SRX5323946,-0.6263161552000001,0.1620001147,0.014975651000000001,-0.0032781240000000003,-0.015308413500000001,-0.0506681801
SRX5323947,0.6263161552000001,-0.1620001147,-0.014975651000000001,0.0032781240000000003,0.015308413500000001,0.0506681801
SRX5323948,-0.5473559506,0.2850552328,0.1079358901,0.2450983155,0.1560686645,0.2636543871
SRX5323949,-0.6558976405,-0.0663190281,0.1775328618,0.16949573310000002,0.3285481067,0.7609877518
SRX5323950,-0.4272697056,0.2401176429,-0.0035074409,0.174891613,0.11325362330000001,-0.0120422878
SRX5323951,-0.8555322695,0.23062708,0.3295633576,0.1766432751,0.0334013566,0.2360957578
SRX5323952,-1.7416377353999999,-0.2309243733,-0.2629699505,0.2341309419,-0.013677882700000001,-0.1285498866
SRX5323953,-1.2404488562,-0.2847756797,-0.0911446687,-0.22769877230000002,0.021654259000000002,0.0732975193
SRX5323954,-0.2529892429,-0.1712880769,0.15730825040000002,-0.0876623007,0.1105004462,0.3468124207
SRX5323955,-0.34618881220000003,-0.5296329118,0.4345820031,0.0934432038,0.2221131745,0.29871628850000004
DRX093856,0.5730327638,0.5013760577,-0.0932291424,-0.3222001373,-0.0135722037,-0.0397138167
DRX093857,12.3236481383,2.5315214617,1.3919837032,-0.1137927558,0.3639088357,-0.5078180324
DRX093858,11.6786748562,2.3016620915,1.022943121,0.4634750267,0.46095916610000004,-0.3469449814
DRX093859,11.7046465576,0.6408947852,0.2335715588,0.0077945527,0.054780729,0.005540666200000001
DRX093860,3.5815005742,-0.3398797247,-0.2969916814,-0.42912347700000003,-0.2305601965,0.1603981222
DRX093861,-0.18058182520000002,-0.0850265139,-0.0234537654,0.2829694667,0.0766710869,-0.0850795346
DRX093862,12.520514541,2.5713246409,0.498289709,0.8812273888000001,0.2410520917,-0.4313396626
DRX093863,11.0987086432,2.0893460912,0.6882567693,1.3263611323,0.5265766668,-0.39816185740000004
DRX093864,10.3917762924,-0.4937746196,0.8733193997,-0.28085451780000004,-0.0591346956,0.07525073980000001
DRX093865,3.027221819,-0.27997951930000003,-0.4289033246,-0.7560582702,-0.2366685024,-0.2149853878
DRX093866,-0.3924509385,-0.4163495437,0.11668290790000001,0.0392306706,-0.0630988832,0.12479335130000001
DRX093867,12.0326276817,2.4068137499,0.7175371547,1.2931000121,0.4567556532,-0.4353830938
DRX093868,11.9934833133,1.8418441403,0.21154773270000002,1.2216925077,0.5495199907,-0.42177390270000004
DRX093869,10.1344063861,1.899781596,0.2329742796,-0.3483076466,0.0965942865,-0.1714558773
DRX093870,2.5659718944,0.6727228384,-0.1106573044,-1.284489646,0.0011928343000000001,-0.44629136540000003
SRX6366242,-0.27476956810000003,-0.11894038970000001,0.49663871260000003,0.0411900141,0.2385644646,0.22579492510000002
SRX6366243,-0.7311900622,-0.29367954890000003,0.4909406082,0.37691615240000004,0.2651047781,0.014819753900000001
SRX6366244,-1.7762047267,-2.9779091322999998,0.27310776130000003,0.369169923,0.4663872294,1.2389153119
SRX6366245,0.1824836624,-0.1002109303,-0.1468615685,0.7109163219,-0.09159513100000001,0.13250588800000002
SRX6366246,-0.0737125466,0.24304932580000002,0.24300281110000002,-0.0258694847,-0.1562409994,-0.0114454488
SRX6366247,-1.4823441455,-2.5945280888999998,-0.25940531910000003,1.058165216,-0.1744467687,1.0358928507
SRX6366248,-0.651688532,-0.1377381055,0.2552602858,0.5233652665,0.1354312622,0.28011136880000004
SRX6366249,-0.3008841389,-0.1148204473,0.2871462172,0.031317918,0.1330388388,0.5667328828
SRX6366250,-0.6197404693,0.3185796717,0.26152956580000003,-0.47202489540000003,-0.1456354572,0.000722326
SRX6366251,-0.2607062857,0.0735367392,0.26997426,-0.4520547514,-0.0876254857,-0.23936152900000002
SRX6366252,-0.2311316767,-0.0681763875,-0.0421165336,0.010421500200000001,0.0828667693,-0.055796974400000005
SRX6366253,0.2311316767,0.0681763875,0.0421165336,-0.010421500200000001,-0.0828667693,0.055796974400000005
SRX254739,-3.9050940005,-0.7547134804000001,-0.2434317712,-0.7574878574,-0.168089178,-0.0506223715
SRX254740,-4.3249504483,-0.2399421591,-0.6880546294000001,-0.5441046701,-0.13419593,-0.20211370550000002
SRX254741,-4.4364470421,-0.0394101575,-0.47614016270000004,-0.3631296643,-0.317443947,-0.1447587555
SRX254742,-5.2112652574,0.0739925185,-0.5452630615,-0.6881226054,-0.1434411907,-0.1141699077
SRX254743,-4.0516705635,-0.0476214576,-0.6133102,-0.7079952939,-0.3374009811,-0.1437931384
SRX254744,-4.8043770985,0.14598308810000002,-0.3823272017,-0.3205931375,-0.2019290032,-0.1102081724
SRX254745,-1.8209694554,0.6208826653,-0.5017878330000001,-0.7280940174,-0.22028077880000002,-0.3996856239
SRX254746,-0.1273156813,0.9217791723000001,-1.3002220611,-0.1765557777,-0.2093711345,-0.4546782414
SRX254747,-0.5068933153,0.5946645232000001,-0.38011492290000004,-0.6968883824000001,-0.25547021410000004,-0.30920178200000004
SRX254748,1.5265592096,0.7998173748,-0.4312594853,-0.8344093871,0.3402097819,0.0015044082000000001
SRX254749,3.0046366593,0.4393929601,-0.6546793405,-0.7729971906,0.1365369576,-0.1452797354
SRX254750,2.3096415639,0.3256746681,-0.6564689762,-1.1708398333,0.046635592600000005,0.0534527029
SRX254751,4.0854656555,0.7456379247,-0.6385376221,-1.7050654657000002,0.5854160676,-0.0221246343
SRX254752,2.9396101195,0.8307694702,-0.6645585173,-1.8468119803,0.6623126723,0.4542743168
SRX254753,3.3815437076,0.7291323133000001,-0.6027240562,-1.5377316972,0.6806358867,0.34071332600000004
SRX254754,2.1952563709,0.8493703585,-0.5497863012,-0.8687799227,0.07704349390000001,1.1193419123
SRX254755,2.9211736838,-0.21261542100000003,-0.8844349788,0.047597467500000004,-0.27857764160000004,1.1303002757
SRX254756,1.0036733575,-0.44472607420000004,-0.7323984494,0.4110393415,-0.21983004590000002,1.3583462796
SRX254757,1.6757887949999999,-0.2612295931,-1.0765882832,-2.1906123006,-1.4102765824,-0.7708603598
SRX254758,1.0238361232,-0.8162218424000001,-1.2737457653,-1.3524240726,-0.8504578969000001,-0.6350937680000001
SRX254759,1.8119065248,-0.377359217,-1.0661014702,-0.6362615602,-0.6682701253000001,-0.6840043376
SRX254760,1.1765487991999999,0.5030283533000001,-0.0022261433,-1.3494523916,0.5350704592000001,0.1930568672
SRX254761,1.4850019345,0.7319006885,-0.6233404330000001,-0.8744910944000001,0.597097529,0.0767049097
SRX254762,1.1744558094,0.6002152282000001,-0.5674820865,-1.2609604717,0.5921159826,0.0832651191
SRX254763,2.0818869771,0.6553484618000001,-0.3722030261,-0.9622222434000001,0.0749657382,0.8120807374
SRX254764,1.3890843795,-0.4291727267,-0.7656051362,0.0738871547,-0.2885777863,0.8103625756
SRX254765,2.9106879072,-0.5696811238,-0.8154694804,-0.8793538385,-0.6326823181,0.6359014245
SRX254766,-0.4680000711,-0.1523316965,-1.1263483433,-1.6609599285,-0.7862419488,-0.607436937
SRX254767,0.7587282316,-0.5733469743,-1.0507258242,-0.9250425045,-1.0014739549,-0.7096034
SRX254768,0.4982884266,-0.745153779,-1.4642462689,-1.3943459886,-0.9813072676000001,-0.9531460312000001
SRX254772,4.9905160361,1.1115298908,1.3629742903,-0.2386678191,0.1200522682,-0.024544508000000003
SRX254773,3.6310166166,0.0133088857,1.6888523696000002,-0.9522639612,0.41727216170000003,-0.6514595302
SRX254774,4.399088416,0.1288621442,1.447236262,-0.6808329823,0.9563800054,-0.0658960569
SRX254775,1.5803866636000001,1.491702056,0.3468954117,0.3671975979,0.1449418117,-0.0248844189
SRX254776,3.5882060411000003,1.1862557931,0.2900535789,-0.2049164994,-0.1073948958,-0.07361331
SRX254777,-0.8670775182,-0.6868596167000001,-0.22690032810000002,0.9631683315,0.1671469347,0.3598518401
SRX254778,0.1665831734,0.2473973142,0.9829650128,-0.0126490147,0.7572765661,0.1768149402
SRX254779,2.4271110586,0.432436606,0.8410876139,-0.6595180442,0.6825968103000001,0.0231487919
SRX254780,3.3616917671,-0.1126677279,1.2263269173,-0.5486671221,0.9075159064,-0.3441264895
SRX254781,-1.0063280952,-0.1888798981,1.0358727271000001,0.9173541310000001,0.3460237611,0.3756988806
SRX254782,0.0294741681,0.1160042183,1.3521651373,-0.31321048430000004,0.8197420794,0.1840654821
SRX254783,-1.0520852342,-0.23715223270000002,0.4469906174,0.9321590390000001,0.2031034452,0.4204545872
SRX254784,-1.4556173803,-0.428587521,-0.145904202,1.0511993296,0.0281896127,0.6053017208
SRX254785,-0.7468793810000001,0.015396782000000001,0.3585189499,0.2542652789,0.42966999380000004,0.2115315642
SRX254786,-0.8590958510000001,0.2029528689,0.1836285442,0.013131697400000001,0.7376004284000001,0.2117800223
SRX7136401,0.4877948073,-0.22230959050000001,0.37080809610000004,-0.0576831104,0.0144533035,-0.1095155961
SRX7136403,-0.3231079771,0.055916597400000004,-0.1472996254,0.08534293750000001,-0.0203179288,0.0366571773
SRX7136405,-1.0095037987,0.19290568260000002,-0.1075567976,-0.3669813628,-0.0562609125,-0.1758902317
SRX7136407,-0.1541717294,0.6148314610000001,-0.0643227189,-0.4257829826,-0.2420967022,0.0539226898
SRX7136409,0.1288828943,0.25921153950000003,0.0005808492,-0.4347523935,-0.2230582741,0.5919922425
SRX7136411,-0.1646868302,0.1663929932,-0.22350847070000002,-0.0276598271,0.005864625300000001,0.0728584188
SRX3754949,-0.12332012170000001,-0.0464075347,0.0637044503,0.0940841407,0.0303553617,0.0125910242
SRX3754950,-0.07979828530000001,0.0734645607,0.0156690406,-0.0779008738,0.0043498732,0.0463902831
SRX3754951,0.2031184071,-0.027057026100000003,-0.0793734909,-0.0161832669,-0.0347052349,-0.0589813073
SRX3754952,-0.317781509,0.3295124763,0.1785238774,-0.0641467829,0.1029054732,0.0338806808
SRX3754953,-0.3002552746,0.19440017240000002,0.1678548191,-0.18226300780000002,0.0302733442,0.0228117234
SRX3754954,-0.3989278391,0.1059418104,0.081303292,0.0349249214,0.084354342,-0.0243702118
SRX3754955,-1.6855504727000001,-1.6895682277000001,-0.9979672179,-1.3385432871,-0.45405325430000004,-0.6981744482000001
SRX3754956,-1.7604730493,-1.6845603476000002,-1.0859981772,-1.3476630081,-0.473393924,-0.7411584322
SRX3754957,-1.4108059201,-1.6648697147,-1.0891656204,-1.4857968479,-0.4473285695,-0.8070629664000001
SRX3754966,0.5321303839,-0.388018605,-0.0030845069,-0.0802423547,-0.2185202124,-0.0279023881
SRX3754967,0.48879163200000003,-0.3629103835,-0.0856139897,-0.08343354800000001,-0.15985139480000002,-0.0699321358
SRX3754969,0.9168177982,-0.4840506986,-0.0370968837,-0.09011736940000001,-0.1955964737,-0.1372375962
SRX1424798,0.3145396784,0.0341565281,-0.1086920816,0.0172454028,0.045259059500000004,0.0395854072
SRX1424799,-0.3145396784,-0.0341565281,0.1086920816,-0.0172454028,-0.045259059500000004,-0.0395854072
SRX1424800,-0.19782427460000002,0.08922175710000001,0.058327546800000005,-0.033249657200000005,-0.039221110000000003,0.31233467400000003
SRX1424801,-0.1955819872,-0.1687191215,-0.12030315,0.0758820726,0.0543527721,-0.1692762836
SRX1424802,-0.500667697,-0.1251469724,-0.1953865066,0.5483861388,0.18207195880000002,0.532035593
SRX1424803,-0.7273826989000001,-0.1835218821,-0.0863479287,0.21419056290000002,0.2110335287,0.4383208052
SRX1424804,0.1405386342,0.6514118282,-0.2620975874,0.6471951126000001,0.908008094,1.0716827692
SRX1424805,-0.1727203441,0.9584428897,-0.3197862573,0.47862011870000004,1.1503067939,1.3205933994
SRX1424806,-3.9396931895,0.461127534,0.0348336231,0.0034157196,0.12331528280000001,0.43223311210000004
SRX1424807,-4.1179192538,-0.0086301897,-0.035264928800000005,0.17881984,-0.0560855236,0.45307540630000004
SRX1424808,4.6998750021,0.10964169730000001,1.3497924922,-0.3800402204,-0.3193452027,0.3102897914
SRX1424809,4.2651004037,0.1725010136,1.2046506089,-0.357159551,-0.4702037545,0.4519487693
SRX1424816,-1.7023002822,0.7899779731000001,0.8780282038,-0.2531953276,-0.36843640920000004,0.9950128218000001
SRX1424817,-1.0819223457,0.9605389356,0.8131151801000001,-0.2247247571,-0.3237943943,0.9106250374
SRX1424818,6.3030578397,-0.038604344000000006,-0.8061226303,-0.29668243310000003,-0.0751807053,-1.0179301567
SRX1424819,7.1201643551,-0.1311923773,-0.6292702513,-0.3348385613,-0.2536857035,-1.1185322971
SRX1424824,7.9651783482,0.8099884835000001,-1.5989042147,0.15631894,-0.18121867730000002,-0.1556387725
SRX1424825,7.9216869827,0.9577349758,-1.7107259248000002,0.1501450699,-0.08311549330000001,0.0805545616
SRX1424826,1.0655749138,1.2689781930000001,0.24316815490000002,0.22804797200000002,0.5675478318,-0.5833416097
SRX1424827,0.9075387124000001,1.2917105181,0.35089803350000004,0.1596927284,0.47887483480000004,-0.36431383370000003
SRX1424828,6.3402030248,0.8042292628000001,-1.7479177371999999,1.1116707241000001,0.3873556168,-1.0097544793
SRX1424829,6.7567717278,0.7642164158,-1.6314874427000001,0.43394797160000004,0.1015169236,-1.0464374464
SRX1424830,6.4630056548,0.8130861725,-1.7916764761000001,0.5728836154,-0.0930943733,-0.7687617394
SRX1424831,6.1323186402,0.8946081077,-1.7863753928000001,0.29827731150000003,0.0016089801000000001,-0.8393275125
SRX1424834,6.6735246829,1.6747742498,-1.6735628130000002,0.7827891338,0.8420065403,-0.7139139604
SRX1424835,6.1719599738,1.7943247708,-1.7667546818000002,0.7834469457000001,0.7912816374,-0.5214235131
SRX1424840,6.1669377652,3.430288266,-2.6987899867,2.2553163106,-0.0529769921,-0.23980507920000002
SRX1424841,6.0676654865,3.3252225443,-2.715531577,2.8024142864,0.0801929176,-0.2950094259
SRX1424842,5.6135599974,3.1172484852,-3.0085625719,2.1905426752,0.2502055307,-0.6379900529
SRX1424843,5.6409165326,2.9235765196,-3.4102889405,2.7517122374,-0.0210526542,-0.9253937964000001
SRX1424844,5.8176973769,4.7164949746,-3.3791962805,1.1092100052,0.2766633385,1.3792827915
SRX1424845,6.0688900572,4.6131308829,-3.3891356153,0.5492910561000001,0.3719032882,1.5056847676
SRX1424846,0.7661315978000001,3.5188491733,-2.8197675082,-0.1669568965,0.7382005863000001,-0.3432476075
SRX1424847,1.4624603299,3.7036733424,-2.5076543975,-0.5061830620000001,0.7660724378,0.4164242262
SRX5060277,2.1640103805,0.0114368351,0.6360514056000001,0.5716098579000001,0.6185407673000001,-0.0823304121
SRX5060279,8.9160967512,2.1532103518,1.5319703017,-0.022552668,0.8196884574000001,-0.9182638103
SRX5060281,-2.1640103805,-0.0114368351,-0.6360514056000001,-0.5716098579000001,-0.6185407673000001,0.0823304121
SRX5060283,8.9150445129,2.293067052,1.2631041084999999,-0.43297796650000003,0.8166315467,-0.8145133841000001
SRX5936089,-0.03716159,-0.1368503026,0.1545464236,0.1343261533,0.0915819788,-0.0699864005
SRX5936090,0.7502966818,0.0908728131,-0.057338121900000004,-0.4575144396,0.0137155069,0.0984837085
SRX5936091,0.006953683400000001,-0.1702176382,0.1379334156,-0.0199329205,0.0433381278,0.0072070025
SRX5936092,-0.7200887752,0.2161951278,-0.2351417173,0.3431212068,-0.1486356134,-0.0357043105
SRX5936093,-0.1927112352,-0.7809358131,1.1168219991,0.2514470949,0.5720056066,-0.1382332755
SRX5936094,0.8001431591,-1.7842918697,0.8586059082,-0.6279911772,-0.0910412768,0.0708418579
SRX5936095,6.6646498467,-1.4231371039,1.6548339635,0.1014972111,-0.1602841141,-1.0447818237
SRX5936096,5.9360812762,-1.3753601039,1.6119677219000002,0.1464044499,-0.31506688110000003,-0.9771343184000001
SRX5936097,6.5492765211,-0.9226095618000001,1.7759466766,0.6477513340000001,0.16269304710000002,-2.215379076
SRX5936098,6.9585130274,-0.7735259079,1.6899649202,0.4286879058,0.1469882023,-2.180860563
SRX5936099,7.3629610661000005,-0.7929829664,1.7521498667,0.4497507341,0.2112467926,-2.5213724322999997
SRX5936100,7.8807157408,-0.7748116158,1.5779735513,0.2548068519,-0.0735608931,-2.2613609707
SRX5936101,9.557776627199999,-0.9894589788,1.3415007752,0.6869540705,0.3097878922,-3.1836959147
