,A,rcsB
minicoli__minE_Fe_starve__1,3.169197016658059,0.5432116537574051
minicoli__minE_Fe_starve__2,3.5706932440195938,0.3067626136081145
minicoli__minE_LB__1,3.73991351374829,-0.1913766155574912
minicoli__minE_LB__2,4.371230509386901,-0.23131613366404835
minicoli__minE_N_starve__1,6.259032209860794,0.41991159394624944
minicoli__minE_N_starve__2,6.27931893751097,0.6751073924077158
minicoli__minE_osm__1,10.05271948384155,0.7132009552500289
minicoli__minE_osm__2,8.876742777756858,0.7476657564223288
minicoli__minE_ph5__1,5.080743039878149,0.6885357355943462
minicoli__minE_ph5__2,5.277857099887826,0.8789859143202907
minicoli__minE-pyr__1,4.137594790735342,0.4382636538811795
minicoli__minE-pyr__2,4.389461812847853,0.19500321747351454
minicoli__minE_sorb__1,3.4498719725621987,0.4617650044056596
minicoli__minE_sorb__2,3.30480067235231,0.3670447887100945
minicoli__minE_urid__1,3.773344599437209,0.4751777712389753
minicoli__minE_urid__2,3.829202878536732,0.4668946788638664
minicoli__W3110_cyt__1,5.254949593165737,-0.5107511568356475
minicoli__W3110_cyt__2,5.285482695730731,-0.5735671268977836
minicoli__W3110_glc__1,1.2663898119843453,-0.5656137729044755
minicoli__W3110_glc__2,2.5091481693985984,-0.27938453809374586
minicoli__W3110_glyc__1,6.304003291810749,-0.19148611688687467
minicoli__W3110_glyc__2,6.711346410284933,-0.2944589342992181
minicoli__W3110_Fe_starve__1,3.059188575103497,0.2545841638400397
minicoli__W3110_Fe_starve__2,3.7206476153817927,0.10091594005977987
minicoli__W3110_LB__1,-0.7838047801656087,-0.3216416071515127
minicoli__W3110_LB__2,-1.349863482984008,-0.2699191930283717
minicoli__W3110_N_starve__1,8.506466225153918,-0.1346557207269221
minicoli__W3110_N_starve__2,8.766246537021265,0.07001561693226144
minicoli__W3110_osm__1,1.8906743809120288,-0.05328176878129831
minicoli__W3110_osm__2,2.1203579640264745,-0.12038972207701805
minicoli__W3110_ph5__1,2.9901349158343997,0.021012960728132413
minicoli__W3110_ph5__2,2.2422147450920984,0.06856108174113551
minicoli__W3110_pyr__1,2.0502189732519125,-0.1705269454025906
minicoli__W3110_pyr__2,2.1019455180860995,-0.24172532932061586
minicoli__W3110_sorb__1,4.5983551814251085,-0.6795435656661919
minicoli__W3110_sorb__2,3.986232992593449,-0.5438573758170193
minicoli__W3110_urid__1,0.5573570216525651,-0.1472010068120646
minicoli__W3110_urid__2,0.7581079177971527,0.1208065521575996
minicoli__W3110_WT_glc__1,1.942861535590684,-0.2759672161620621
minicoli__W3110_WT_glc__2,2.120933581474202,-0.21343936461062007
minicoli__W3110_WT_osm__1,1.606642575674985,-0.08270931710774221
minicoli__W3110_WT_osm__2,0.9864184398414128,-0.15244730901088133
eep__BOP27__1,-0.1371427469659761,-0.23746615322175305
eep__BOP27__2,-0.7525595835015971,-0.17640435701863488
eep__BOP1000__1,-1.2464663861908074,0.21471445989178228
eep__BOP1000__2,-1.0223504155299217,0.010623060256850891
eep__BOP27_ndh-cydB-appC__1,12.500541409137448,0.05806669927497943
eep__BOP27_ndh-cydB-appC__2,12.074469064205172,0.013665454040397762
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,-0.1994113103555614,-0.12404068637500565
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,-0.8315203462449671,-0.08838066581343362
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,1.1895944284849684,0.3083660474884073
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,0.7615442460332007,0.23843819436582336
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,1.5533742201368874,-0.2018339691205444
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,2.1438704127776065,-0.11292212352421238
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,3.176352872197786,0.07922106618645941
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,3.7322670622019074,0.05431998834092155
eep__BOP27_nuoB-cydB-appC__1,0.5058735835827851,-0.2695702346367117
eep__BOP27_nuoB-cydB-appC__2,1.1922758773954687,-0.1367122512943002
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,-0.6585346226888508,0.15929600296460933
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,-0.8753094607657126,0.3454435622206073
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,-0.7533203769637871,-0.10452677522425093
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,-1.1345854278596483,-0.02983564896885227
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,0.6104583559610355,0.04663131566563372
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,0.1788956357445981,0.10820282637197033
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,0.8179851665067701,-0.1859710288224772
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,0.7887180758135685,-0.2674631622167389
eep__BOP27_ndh-cyoB__1,2.350363092010224,0.22647094197553666
eep__BOP27_ndh-cyoB__2,1.8918199545545311,0.3054173791085102
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,5.845749586776722,-0.16620825093077585
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,5.062002160300042,-0.22423452161315005
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,5.244554894367496,-0.5031782882760556
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,4.610609416592006,-0.49430327468193797
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,6.293676969472154,-0.2724557424502123
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,5.758460273388706,-0.3192337964955065
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,1.9445318446378497,-0.6326918279430753
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,1.8480481525818824,-0.5857444546610893
eep__BOP27_nuoB-cyoB__1,0.606319652890928,0.1920771078665968
eep__BOP27_nuoB-cyoB__2,1.7748168209308688,0.4200397919178585
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,-0.5936410311221538,-0.15714106649584106
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,-0.4014884942384729,-0.3083277791586667
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,-0.090825703113705,-0.3274455420260853
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,-0.7025169472198278,-0.3242625968671433
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,-1.1587239993628338,-0.4882036198965238
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,-0.7099250023105089,-0.4401820900973519
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,-0.0692812078105429,-0.42876487817830977
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,-0.1966323751914174,-0.4579316295634346
eep__BOP27_ndh-cydB__1,4.666910515757662,0.389356673262915
eep__BOP27_ndh-cydB__2,4.796435052634185,0.4306606578959755
eep__BOP27_nuoB-cydB__1,5.337855894707319,0.5340953390362397
eep__BOP27_nuoB-cydB__2,2.957067722585491,0.5829763235381424
DDB2__PD-005_BW25113_Batch_6h__1,0.3270857411605662,0.05531106047260082
DDB2__PD-005_BW25113_Batch_6h__2,0.4313479079536775,0.1337997369949555
DDB2__PD-003_BW25113_Batch_9h__1,0.0285155741203424,-0.0166911913889507
DDB2__PD-003_BW25113_Batch_9h__2,0.3360753400993739,0.3682653606772117
DDB2__PD-003_BW25113_Fed-batch_6h__1,-1.1277299518802817,-0.17386536071159495
DDB2__PD-003_BW25113_Fed-batch_6h__2,-0.4540921881143541,-0.22497424124541252
DDB2__PD-005_BW25113_Fed-batch_6h__1,-1.1830755288909305,-0.21625550980003536
DDB2__PD-005_BW25113_Fed-batch_6h__2,-1.549183324878687,-0.37613066534033024
DDB2__PD-005_BW25113_Fed-batch_6h__3,-0.1784990555840989,-0.013355907471812143
DDB2__PD-005_BW25113_Fed-batch_15h__1,-0.1390177292777682,-0.06755425661063796
DDB2__PD-005_BW25113_Fed-batch_15h__2,-0.175362962748049,-0.0313990997135587
DDB2__PD-003_BW25113_Fed-batch_21h__1,0.0470483918226553,-0.19355376414588396
DDB2__PD-003_BW25113_Fed-batch_21h__2,1.2670460944293775,0.20381251246613094
DDB2__PD-004_del-basS_Batch_6h__1,0.8517449648761998,-0.158171499529292
DDB2__PD-004_del-basS_Batch_6h__2,0.3785089247925709,-0.07033044787728747
DDB2__PD-004_del-basS_Fed-batch_6h__1,-0.2797316387187384,-0.37928268785353225
DDB2__PD-004_del-basS_Fed-batch_6h__2,0.2931598270046107,-0.1574578704606715
DDB2__PD-004_del-basS_Fed-batch_15h__1,1.310362186436565,-0.2264013972957546
DDB2__PD-004_del-basS_Fed-batch_15h__2,1.101761957731486,-0.18297026658031254
DDB2__PD-004_del-kdpE_Batch_6h__1,0.3515247377050741,-0.0466753484593081
DDB2__PD-004_del-kdpE_Batch_6h__2,-0.3995475296362664,-0.014680681192885459
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,-0.7424996063097019,-0.5437006378420559
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,-0.4402252117151459,-0.4567094769910405
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,-0.4739996277140376,-0.07780334211030038
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,-0.3821150036444485,-0.07322705076961357
DDB2__PD-005_del-phoB_Batch_6h__1,-0.9086552345205122,-0.06754933191239054
DDB2__PD-005_del-phoB_Batch_6h__2,0.808070628967628,-0.021737667526529947
DDB2__PD-005_del-phoB_Batch_6h__3,0.4231374147861704,0.25163275532385576
DDB2__PD-003_del-phoB_Batch_9h__1,-0.1503233690839942,0.1369428375427102
DDB2__PD-003_del-phoB_Batch_9h__2,-0.0026778690029134,0.2357364950316683
DDB2__PD-003_del-phoB_Fed-batch_6h__1,-0.0443167181010552,-0.17413575040290752
DDB2__PD-003_del-phoB_Fed-batch_6h__2,-0.7219457700955683,-0.20532665819010454
DDB2__PD-005_del-phoB_Fed-batch_6h__1,-0.0551116928702496,-0.04423715459929234
DDB2__PD-005_del-phoB_Fed-batch_6h__2,-0.1019103636902283,-0.167158874501542
DDB2__PD-005_del-phoB_Fed-batch_15h__1,0.947544339473536,-0.055305509958429866
DDB2__PD-005_del-phoB_Fed-batch_15h__2,-0.4456169984362325,-0.06551441624515242
DDB2__PD-003_del-phoB_Fed-batch_21h__1,0.5768550243434243,-0.07239067005807875
DDB2__PD-003_del-phoB_Fed-batch_21h__2,1.185110425475949,0.10254167008903536
DDB2__PD-004_del-qseB_Batch_6h__1,-0.8134933616857731,0.02855118793420175
DDB2__PD-004_del-qseB_Fed-batch_6h__1,-0.0558001715719665,-0.17026247643786085
DDB2__PD-004_del-qseB_Fed-batch_6h__2,-0.8204006582166055,-0.26248156549107193
DDB2__PD-004_del-qseB_Fed-batch_15h__1,-0.4330842761836569,-0.1770903150434382
DDB2__PD-004_del-qseB_Fed-batch_15h__2,0.6723078057182503,-0.1281124455627296
DDB2__PD-004_del-qseC_Batch_6h__1,-0.6822441285344724,-0.01240804223430203
DDB2__PD-004_del-qseC_Batch_6h__2,-0.9266253297106284,-0.02248922699707201
DDB2__PD-004_del-qseC_Fed-batch_6h__1,-0.4998229818876135,-0.4514644651275948
DDB2__PD-004_del-qseC_Fed-batch_6h__2,-0.6035053940462762,-0.4846059616283114
DDB2__PD-004_del-qseC_Fed-batch_15h__1,-0.102397472077019,-0.0975365579043732
DDB2__PD-004_del-qseC_Fed-batch_15h__2,-0.7909274856416453,-0.09304225686295453
DDB2__PD-005_del-qseF_Batch_6h__1,0.4414777000691054,0.18454306446334456
DDB2__PD-005_del-qseF_Batch_6h__2,-0.2582368938750594,0.07876979316824695
DDB2__PD-003_del-qseF_Batch_6h__1,-0.5684820782428027,0.3159130459050328
DDB2__PD-003_del-qseF_Batch_6h__2,-0.5540447199617339,0.03541800208230938
DDB2__PD-003_del-qseF_Fed-batch_6h__1,-1.350718966354768,-0.20286835941380946
DDB2__PD-003_del-qseF_Fed-batch_6h__2,-0.6678920692897914,-0.1492891714645772
DDB2__PD-005_del-qseF_Fed-batch_6h__1,-0.3066969270905318,-0.20673962303746046
DDB2__PD-005_del-qseF_Fed-batch_6h__2,-1.4447256183385837,-0.1810113403870819
DDB2__PD-005_del-qseF_Fed-batch_6h__3,-0.4226649526878429,-0.0011403489626395926
DDB2__PD-005_del-qseF_Fed-batch_15h__1,-0.1982754337151288,0.001065478697832134
DDB2__PD-005_del-qseF_Fed-batch_15h__2,-1.18867746363092,0.06762018335044928
DDB2__PD-003_del-qseF_Fed-batch_21h__1,0.273665389872924,-0.06380076613347717
DDB2__PD-003_del-qseF_Fed-batch_21h__2,-0.3626995783770521,-0.07869686326611712
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,0.6024802438570296,-0.008777539848985327
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,0.6176206226458608,0.17438293828917573
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,0.9367329116987568,0.4454473593608039
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,-1.2671762408079024,-0.2328770475601303
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,-0.4327569073972793,-0.11195429628111242
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,0.1289265719321489,-0.1416294586677509
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,-0.7255293841696528,-0.14857016474575424
DDB3__PD-009_del-arcA_Batch_6h__1,3.530556132972952,-0.14309146397380168
DDB3__PD-009_del-arcA_Batch_6h__2,2.5092896161967952,-0.03661999317971976
DDB3__PD-009_del-arcA_Fed-batch_6h__1,-0.3110448092267857,-0.14142260582877064
DDB3__PD-009_del-arcA_Fed-batch_6h__2,-0.0037548895785135,0.16307444328541545
DDB3__PD-009_del-arcA_Fed-batch_15h__1,2.5964600574175667,0.010812814725754905
DDB3__PD-009_del-arcA_Fed-batch_15h__2,2.241402872449484,-0.02089730606718732
DDB3__PD-006_del-baeR_Batch_12h__1,7.555779825082453,-0.07726923984298573
DDB3__PD-006_del-baeR_Batch_12h__2,13.274835964454772,-0.21968971925677214
DDB3__PD-009_del-baeR_Batch_12h__1,4.931371905089982,-0.21673474436345685
DDB3__PD-009_del-baeR_Batch_12h__2,8.916675266472074,-0.2579998300452999
DDB3__PD-006_del-baeR_Fed-batch_12h__1,10.403214687979668,-0.2983987246533353
DDB3__PD-006_del-baeR_Fed-batch_12h__2,11.094272255533053,-0.28714976446642204
DDB3__PD-009_del-baeR_Fed-batch_12h__1,0.7122605748664464,0.19507215266738773
DDB3__PD-009_del-baeR_Fed-batch_12h__2,1.4059499074665758,-0.2723515088271213
DDB3__PD-009_del-baeR_Fed-batch_18h__1,3.5839370041872822,-0.27005146947938563
DDB3__PD-006_del-lsrB_Batch_6h__1,0.82820853350499,-0.08143487418945483
DDB3__PD-006_del-lsrB_Batch_6h__2,-0.5662315106292184,0.04195374154696019
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,3.328057733183809,-0.14237107309620178
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,0.1907790530132811,-0.2558901625935288
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,-0.0823042025851211,-0.046326432465686906
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,0.0736048630195645,-0.01927488261828003
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,0.7985116238416413,-0.12646900518743287
DDB3__PD-009_del-lsrK_Batch_6h__1,1.3095105627548036,0.015364531262669344
DDB3__PD-009_del-lsrK_Batch_6h__2,-0.3722367886764015,-0.13074905003523973
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,-0.2510850399397374,-0.14341964293212686
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,-1.1648142137335715,-0.2906774579367877
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,0.6108752261455536,0.13215329275708146
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,-0.6482322351359593,-0.22690802303877436
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,0.1001502612076168,0.15876709075468656
DDB3__PD-006_del-lsrR_Batch_6h__1,0.1279250385220652,0.21557736986718368
DDB3__PD-006_del-lsrR_Batch_6h__2,1.0045393643581528,0.29473772133311904
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,-0.977264328460117,-0.3536692282961962
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,-1.786272653203085,-0.2801189847846075
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,-0.5794416011418626,-0.2674151057802767
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,-0.4829115563795386,-0.15277515084937932
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,0.4085757024806689,-0.15021740906297332
DDB3__PD-009_del-luxS_Batch_6h__1,2.877314771724416,0.1758373289520918
DDB3__PD-009_del-luxS_Batch_6h__2,1.5830304250066771,0.2489961668378449
DDB3__PD-009_del-luxS_Fed-batch_6h__1,-1.5072846551494934,-0.18188635687688404
DDB3__PD-009_del-luxS_Fed-batch_6h__2,-0.5970157620389529,-0.1402531793828672
DDB3__PD-009_del-luxS_Fed-batch_15h__1,0.8680056124422757,0.01765390339073747
DDB3__PD-009_del-luxS_Fed-batch_15h__2,1.037668606001989,0.1010987063766553
DDB3__PD-006_del-rpoS_Batch_9h__1,26.65491773381656,0.02279190380634155
DDB3__PD-006_del-rpoS_Batch_9h__2,25.466528706273884,0.013311589407786428
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,5.764901548798401,-0.14629823110315598
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,6.00153295165079,0.02970379568787962
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,5.819278275317672,-0.09550075077340203
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,15.83935078981406,0.18213057980705827
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,15.810187510969508,0.14475173739656633
DDB3__PD-009_del-tnaA_Batch_6h__1,-1.094120395253122,-0.14292476914752686
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,-0.5706280783779057,-0.5565529602769619
DDB3__PD-009_del-tnaA_Fed-batch_15h__1,-0.2683008016653248,-0.11382496709870793
DDB3__PD-009_del-tnaA_Fed-batch_15h__2,-0.7158799285431522,-0.2300491647703549
