,A,NtrC,RpoN
opex__naocl_amp__2,0.0547435587,0.047760623,0.07568540850000001
opex__naocl_amp__3,0.43421876330000003,0.0216712725,-0.0356751248
opex__naocl_kan__1,0.6805871684,0.1595473368,0.1207722392
opex__naocl_kan__2,0.3792083224,-0.1325833921,0.014014453500000001
opex__naocl_kan__3,0.6854606567,0.10442650120000001,0.0260390629
opex__naocl_nor__1,0.08459725400000001,0.1140306737,0.008676128600000001
opex__naocl_nor__2,-0.000665097,-0.2025285587,-0.08792464650000001
opex__naocl_nor__3,1.1987794133,0.2545184225,0.044568263000000004
opex__naocl_rif__1,2.672882731,1.1330729972,0.5317595693
opex__naocl_rif__2,1.7142138618,0.9932764215000001,0.5614332475
opex__naocl_rif__3,2.474886418,1.0223404266,0.46119370540000004
phage_lysogen__wt_ctrl__1,0.7120985021,-0.1293203348,-0.1379272011
phage_lysogen__wt_ctrl__2,0.0797237615,0.057662457800000004,-0.08472844730000001
phage_lysogen__wt_ctrl__3,-0.7918222637000001,0.07165787700000001,0.22265564840000002
phage_lysogen__O104_H4__1,1.4669948226,0.2490756183,-0.22604519250000002
phage_lysogen__O104_H4__2,1.473972163,0.3060346326,-0.0442741315
phage_lysogen__O104_H4__3,1.3889699019,0.7819017672,0.3591114408
phage_lysogen__O157_H7_PA8__1,1.2724488735000001,0.1919229041,-0.3076296274
phage_lysogen__O157_H7_PA8__2,1.3264125739,0.3774091391,0.0879038506
phage_lysogen__O157_H7_PA8__3,1.3626852163,0.8794521782,0.5254282196
phage_resist__ygbE_oe__1,2.0196454248,0.4751223436,-0.1132155326
phage_resist__wt__1,0.9548292518,-0.8661353770000001,-0.6911328299
phage_resist__wt__2,0.11952755370000001,0.2690389141,0.1277066992
phage_resist__wt__3,-0.27650812,0.3463365336,0.23094460190000002
phage_resist__wt__4,-0.7978486855,0.2507599293,0.33248152880000004
phage_resist__ygbE_oe__2,-0.24160369999999998,0.2506397535,0.035980982
phage_resist__ygbE_oe__3,-0.0450860554,0.1190404698,0.026138008400000003
phage_resist__ygbE_oe__4,-0.0842831294,0.1210923596,-0.0135982142
phage_resist__yahA_oe__1,0.1967862267,0.5426513779000001,0.43979642480000003
phage_resist__yahA_oe__2,0.11851851370000001,0.5765343429,0.43952099450000004
phage_resist__yahA_oe__3,0.1332082241,0.6966647930000001,0.4562739089
phage_resist__yrfF_ko__1,0.5072167929,0.3797138467,0.1861763673
phage_resist__yrfF_ko__2,0.8512983473,0.2590236841,0.40567538470000003
phage_resist__yrfF_ko__3,-0.2310068093,0.3124270448,0.1728360484
pollution__wt_ctrl__1,0.17446326110000002,0.3344522064,0.0186700901
pollution__wt_ctrl__2,0.1454603998,-0.0380588862,-0.026457978
pollution__wt_ctrl__3,-0.3199236609,-0.29639332020000003,0.0077878879
pollution__wt_urban__1,-2.6034695688,-0.3999509567,0.1000772972
pollution__wt_urban__2,-2.7412593012,-1.0439841127,0.2272173763
pollution__wt_urban__3,-3.8068050251,-0.9413859649,0.0186607107
pollution__wt_diesel__1,-3.1236776468,-0.3226391293,-0.16397664920000002
pollution__wt_diesel__2,-1.9226062011,-0.2774397025,-0.0818088515
pollution__wt_diesel__3,-2.0016318915,-0.7964217394,-0.23920815480000002
pollution__evo_diesel__1,-5.8679741792,-1.6826768914999999,-0.12765023150000002
pollution__evo_diesel__2,-2.5086121532,-0.5837374907,-0.042669784700000005
pollution__evo_diesel__3,-4.9242525959000005,-1.3794818433,-0.2116397693
ppGpp__wt_relAtrunc_00m__1,-0.157400472,-0.0807994457,0.1421779399
ppGpp__wt_relAtrunc_00m__2,-0.1125863902,0.1508926441,0.0231040225
ppGpp__mut_delrelA_10m__1,1.4862817929,0.8995975177000001,0.3685423819
ppGpp__mut_delrelA_05m__1,0.7433679315,0.35739205220000003,0.2093361313
ppGpp__mut_delrelA_10m__2,1.3932225358,0.3373809358,0.31002720300000003
ppGpp__mut_delrelA_10m__3,0.9582457894,0.9828552917000001,0.21135853070000002
ppGpp__mut_delrelA_00m__1,-0.4453027995,0.3987143469,0.1504054015
ppGpp__mut_delrelA_00m__2,0.0484828221,0.4039068179,0.29685191310000003
ppGpp__mut_delrelA_05m__2,0.41019792110000003,0.6360230337,0.21970407860000002
ppGpp__mut_delrelA_05m__3,0.5829071985000001,0.8219060343,0.23234581640000002
ppGpp__mut_delrelA_00m__3,0.2388128186,0.5221253626,0.2388865048
ppGpp__wt_delrelA_10m__1,4.4079939841,1.7099270965,0.9779298992000001
ppGpp__wt_delrelA_05m__1,2.6779554751,0.9099303959,0.7329910784
ppGpp__wt_delrelA_05m__2,2.7190335812,0.8771269552000001,0.7106926615
ppGpp__wt_delrelA_10m__2,4.255672605,1.8744289337,1.0221013278
ppGpp__wt_delrelA_10m__3,4.4419815938,2.0430482866,1.0354200718
ppGpp__wt_delrelA_00m__1,-0.07131908890000001,-0.0206573528,0.0056550354
ppGpp__wt_delrelA_00m__2,0.1011014549,0.078957026,-0.0366215577
ppGpp__wt_delrelA_05m__3,2.9292096562000003,1.0881578187,0.7401836005
ppGpp__wt_delrelA_00m__3,-0.0297823659,-0.0582996733,0.0309665223
ppGpp__mut_relAtrunc_10m__1,-0.14805648230000001,0.3471453585,0.0201608474
ppGpp__mut_relAtrunc_05m__1,-0.463416007,-0.134384331,-0.0990623285
ppGpp__mut_relAtrunc_05m__2,-0.32919953820000003,0.28262730140000003,-0.0159438682
ppGpp__wt_relAtrunc_10m__1,-0.0528781217,-0.0999288457,-0.0845836091
ppGpp__wt_relAtrunc_10m__2,-0.2453114791,-0.10226267080000001,-0.1271983207
ppGpp__wt_relAtrunc_10m__3,-0.0635829878,-0.1920903022,-0.1509171923
ppGpp__mut_relAtrunc_00m__1,-0.7837100226,0.41115256910000003,0.010462676
ppGpp__wt_relAtrunc_00m__3,0.0192343593,0.0861682642,-0.0457804432
ppGpp__wt_relAtrunc_05m__1,-0.09447745710000001,0.0220258456,-0.036417566400000004
ppGpp__wt_relAtrunc_05m__2,-0.6083377483,-0.1637682295,-0.0024655355
ppGpp__wt_relAtrunc_05m__3,-0.4539767971,-0.25312048800000003,-0.17237837550000001
ppGpp__mut_relAtrunc_00m__2,-0.0321837298,0.3732335331,0.3454423003
ppGpp__mut_relAtrunc_00m__3,-0.4868418754,-0.0055359508,0.1661023492
ppGpp__mut_relAtrunc_10m__2,-0.16061503900000001,-0.0203645818,0.0069233189
ppGpp__mut_relAtrunc_05m__3,-0.13996452480000002,0.5094362118,0.0078759402
ppGpp__mut_relAtrunc_10m__3,-0.43351729710000003,0.19101115570000002,-0.0371029941
pressure__high_pressure__1,0.6591365562,-0.43884914680000003,-0.4889311209
pressure__high_pressure__2,1.3304476465000001,0.0155606358,-0.3461274985
pressure__low_pressure__1,-0.13520031940000002,-0.0840307327,0.0295405662
pressure__low_pressure__2,0.13520031940000002,0.0840307327,-0.0295405662
quantum_dots__ctrl__1,0.2544738133,0.17992838220000001,-0.11171068790000001
quantum_dots__ctrl__2,-0.2544738133,-0.17992838220000001,0.11171068790000001
quantum_dots__cdte_light__1,1.5693111595,0.5423977039,0.10587440520000001
quantum_dots__cdte_light__2,2.6591942559,0.7810829503000001,0.3526639172
quantum_dots__cdte_dark__1,1.8024725395,1.1225528848,0.0891209219
quantum_dots__cdte_dark__2,2.1196662769,1.1249195331,0.0793209252
quantum_dots__cdse_light__1,1.9315735424,0.6859875539,0.0505224396
quantum_dots__cdse_light__2,2.1263686792,0.8573149614000001,0.2609849798
quantum_dots__cdse_dark__1,2.6739511542,0.8893339320000001,0.2690268468
quantum_dots__cdse_dark__2,2.4279667482000002,0.5452346729,0.2883648219
raman__wt__1,0.1636311913,0.0505813819,-0.14451331480000001
raman__del_cyaA__1,-3.7861550442,0.0290500248,0.5829581314
raman__del_cyaA_01mM__1,-3.6750879441,-0.1384159473,0.7507589913
raman__del_cyaA_05mM__1,-1.2596696386000001,0.43653877150000003,0.6338411391000001
raman__del_cyaA_1mM__1,2.0874949784,1.0253136336,0.1012491726
raman__wt__2,0.1511679904,-0.0425570511,0.0210343274
raman__del_cyaA__2,-3.8968278522,-0.1537010341,0.8027361321
raman__del_cyaA_01mM__2,-3.7610502029,-0.32235385990000004,0.7326511170000001
raman__del_cyaA_05mM__2,-1.8841288647,0.21175527230000002,0.45745643490000004
raman__del_cyaA_1mM__2,2.509194286,0.5249782559,-0.1492108814
raman__wt__3,-0.31479918160000003,-0.0080243308,0.1234789874
raman__del_cyaA__3,-3.9014069998,-0.2336130466,0.8153860677
raman__del_cyaA_01mM__3,-3.2784497794,-0.3783608744,0.8763282136
raman__del_cyaA_05mM__3,-1.6739832906,-0.1241543091,0.3383038715
raman__del_cyaA_1mM__3,1.4706504572,0.050440259800000005,-0.3248396114
rand_barrel__mut_nanE__1,0.30562864160000003,0.5117486325,0.2608885671
rand_barrel__mut_nanE__2,-0.0560317387,0.3025371016,0.037284704
rand_barrel__mut_nanE__3,3.978704725,1.1070047135,0.7574380166
rand_barrel__mut_pdxJ_1__1,0.9422754645,0.4693224908,0.1340741125
rand_barrel__mut_pdxJ_1__2,-0.2905728812,0.2798058637,0.0846833166
rand_barrel__mut_pdxJ_1__3,2.1834651019,0.8515738485000001,0.6506468641
rand_barrel__mut_pdxJ_2__1,-0.1705769352,-0.15024010340000002,0.1590394486
rand_barrel__mut_pdxJ_2__2,0.0350808804,-0.07860156360000001,0.2606291857
rand_barrel__mut_pdxJ_3__1,-0.14359596800000002,-0.13521967710000002,0.052808795000000006
rand_barrel__mut_pdxJ_3__2,-0.2450513719,-0.106641339,0.0054158345
rand_barrel__del_serB__1,0.0657080922,-0.1977708314,-0.11346479940000001
rand_barrel__del_serB__2,-0.0657080922,0.1977708314,0.11346479940000001
rockhopper__CV104_pHDB3__1,-3.2711370573,-1.6935764723000002,-0.3370845417
rockhopper__CV104_pHDB3__2,-2.7370180433,-1.6044681283000002,-0.4163181777
rockhopper__CV104_pHDB3__3,-2.5627556298,-1.653901184,-0.2960953123
rockhopper__CV104_pLCV1__1,-2.6984038297,-1.5713331567000002,-0.441816786
rockhopper__CV104_pLCV1__2,-2.5574694596,-1.5125947111,-0.38243818890000003
rockhopper__CV104_pLCV1__3,-2.3547206444,-1.5121067153,-0.2122287609
rockhopper__wt_lb__1,1.0046404484,-0.8820263563,-0.46056945530000004
rockhopper__wt_lb__2,0.046519402800000005,-1.2596514185,-0.2002519023
rockhopper__wt_lb__3,1.5155067574,-0.8693659848,-0.6068786716
rockhopper__wt_lb_aMG__1,-0.8372104278,-0.4156273022,0.2052890535
rockhopper__wt_lb_aMG__2,-1.1314154298,-0.7161752059000001,0.09581908930000001
rockhopper__wt_lb_aMG__3,-1.9604122049,-1.1492017235,-0.0617932567
rockhopper__del_sgrR_lb_aMG__1,-1.9065801826,-0.7031005050000001,0.5721951426
rockhopper__del_sgrR_lb_aMG__2,-2.0739208913,-0.8857290454000001,0.7016635309
rockhopper__del_sgrR_lb_aMG__3,-1.934494882,-0.7931126774,0.4294089581
rockhopper__del_sgrS_glyc_aMG__1,-0.9794145273,-0.1069644193,0.9029021683
rockhopper__del_sgrS_glyc_aMG__2,-2.0133228536,0.2208133787,0.8219234442000001
rockhopper__del_sgrS_glyc_aMG__3,-3.215612539,0.2161023354,0.719545192
rockhopper__del_sgrS_glyc__1,0.17914135520000002,-1.7094372758,-0.2866902405
rockhopper__del_sgrS_glyc__2,-0.5276476950000001,-1.660543928,-0.4654027885
rockhopper__del_sgrS_glyc__3,-1.2089057012,-1.7078807395000002,-0.6213628487
rockhopper__wt_lb_aMG__4,-0.9722108971000001,-0.6422934197,0.0857823655
rockhopper__wt_lb_aMG__5,-2.1880106285,-1.2379177005,0.25966465380000003
rockhopper__wt_lb_aMG__6,-1.9900371798,-1.0200571978,0.3059426476
rockhopper__wt_glyc_aMG__1,-0.7091614953,-0.6359007161,0.6988776733000001
rockhopper__wt_glyc_aMG__2,-2.1640975102,-0.8005499525,0.4924719739
rockhopper__wt_glyc_aMG__3,-1.670636477,0.0393483996,0.325882691
rockhopper__wt_glyc__1,-0.0104343686,-1.8737527976,-0.3932828266
rockhopper__wt_glyc__2,-0.8316446552000001,-1.4514311872,-0.4713993386
rockhopper__wt_glyc__3,-0.09304692860000001,-1.3966289554,-0.42365575180000004
rockhopper__CV108_glyc_aMG__1,2.6116297189,0.08502783100000001,0.9263845730000001
rockhopper__CV108_glyc_aMG__2,1.1348192156999999,0.0961479001,0.5931826556
rockhopper__CV108_glyc_aMG__3,4.1125112513,0.10156417370000001,0.44072321010000004
rockhopper__wt_glyc__4,2.9502617762,0.24866030990000001,0.3332806425
rockhopper__wt_glyc__5,5.9392800601,-0.1070050347,0.4064985734
rockhopper__wt_glyc__6,-0.7749991939,0.9890080207,-0.1569107627
rockhopper__wt_glyc_aMG__4,-0.8142851493000001,0.2638274402,0.46660565140000004
rockhopper__wt_glyc_aMG__5,1.374469441,0.09807511170000001,0.4245937487
rockhopper__wt_glyc_aMG__6,1.3171292747,0.179118267,0.5396885728
rockhopper__wt_glyc__7,-2.2010468495,0.7172349769,0.4019713749
rockhopper__wt_glyc__8,-1.0836568993,0.3889528165,0.4813216382
rockhopper__wt_glyc__9,-2.000997278,0.9552678596,0.32214521630000004
rockhopper__wt_glyc__10,-1.5538695005,1.0270914613,-0.1661223011
rockhopper__wt_glyc__11,-0.2494201647,0.3657221571,-0.1354554259
rockhopper__wt_glyc__12,-0.09042599800000001,0.136880373,-0.1983910386
rpoD__wt__1,-1.1269846891,0.0525827632,0.0874676175
rpoD__wt__2,0.6621127989000001,0.0034218602,-0.0857522954
rpoD__rpoD_mut__1,1.0832714795,0.1507584449,-0.1024873978
rpoD__rpoD_mut__2,0.46613910420000004,-0.0867166911,0.31734865500000004
rpoD__rpoD_mut__3,0.5814269731,0.260672607,-0.2245563314
rpoD__wt__3,0.4648718902,-0.0560046234,-0.0017153221
rpoN_peptide__ctrl__1,0.19649729470000002,0.07803436200000001,-0.018965397000000002
rpoN_peptide__ctrl__2,0.3115320632,0.0243031545,-0.0492457992
rpoN_peptide__ctrl__3,-0.5080293579,-0.1023375165,0.0682111962
rpoN_peptide__nminus__1,0.11889694390000001,-0.0267189125,-0.1678841442
rpoN_peptide__nminus__2,0.37005463590000004,0.0516918633,-0.0740861689
rpoN_peptide__nminus__3,-0.8461920108000001,-0.136596948,-0.0508847833
rpoN_peptide__nplus__1,-10.5460134893,-2.0889366323,-0.0467724942
rpoN_peptide__nplus__2,-10.6754493864,-2.1762248131,-0.026263383600000002
rpoN_peptide__nplus__3,-10.4026931174,-2.2011125004,0.0049325761
rpoN_peptide__s54_wt__1,0.2319348957,0.5336346793,0.2329668605
rpoN_peptide__s54_wt__2,0.2592809014,0.3956691795,0.2143701607
rpoN_peptide__s54_wt__3,0.1955179054,0.602275368,0.35140598040000004
rsd__wt_ee__1,-0.8120722402,-0.1684254858,-0.0237999084
rsd__wt_ee__2,0.8120722402,0.1684254858,0.0237999084
rsd__del_rsd_ee__1,0.5468155362,0.21210151060000001,0.0206088237
rsd__del_rsd_ee__2,2.1202934917,0.45615289740000003,-0.1809677224
rsd__del_ssrS_ee__1,1.4848468373,0.6146140241,0.7520447617
rsd__del_ssrS_ee__2,1.3018240849,0.5093143856,0.2798066743
rsd__del_rsd_ssrS_ee__1,5.054945183,3.094851706,0.4695287676
rsd__del_rsd_ssrS_ee__2,5.7250179708,3.4143861681,0.5068352231000001
rsd__del_rpoS_ee__1,2.2988617751,0.2505885852,0.6602232619
rsd__del_rpoS_ee__2,2.7283640447,0.1720184562,1.0244395902
rsd__wt_me__1,2.3343498255,0.18333416400000002,0.5121632686
rsd__wt_me__2,2.1214341556,0.3690677773,0.5204034738000001
rsd__del_rpoS_me__1,0.6654622569,0.4836005748,1.0226028269
rsd__del_rpoS_me__2,-0.4696190357,0.750901526,1.0646386190000001
rsd__wt_ts__1,8.7958408205,2.2911059124,0.2127955362
rsd__wt_ts__2,9.233006113,2.3596903135,0.366356687
rsd__del_rsd_ssrS_ts__1,8.683652577,2.3561514652,0.4550598357
rsd__del_rsd_ssrS_ts__2,8.9501923693,2.3500957145,0.5087376131
rsd__del_rpoS_ts__1,6.5936781052,2.5341390109,0.7794213024000001
rsd__del_rpoS_ts__2,6.8183823811,2.8811579709,0.8893153026
rsd__wt_s__1,7.7717720355,1.253216465,0.41899030530000003
rsd__wt_s__2,7.7158757006,1.2957473632,0.3981715483
rsd__del_rsd_s__1,8.4226860642,1.6208812503,0.6297174367
rsd__del_rsd_s__2,7.7854692992,1.4833166807,0.2917655292
rsd__del_rsd_ssrS_s__1,3.0542249508,0.4336714244,0.38022894900000004
rsd__del_rsd_ssrS_s__2,2.4745077125,0.597694165,0.3411568961
rsd__del_rsd_ls__1,-3.2765998108,-0.06475023270000001,-1.2905609049
rsd__del_rsd_ls__2,-4.015124839,0.2591223538,-1.4970035948
rsd__del_ssrS_ls__1,-3.6265128757,-0.34803647190000003,-1.0817071935
rsd__del_ssrS_ls__2,-4.4715273081,-0.6555785639,-1.4462539848
rsd__del_rsd_ssrS_ls__1,-0.2064341037,1.3456823967,0.182428791
rsd__del_rsd_ssrS_ls__2,-0.3484685147,1.0686283277,0.024659175300000002
rsd__del_rpoS_ls__1,2.2680309016,1.6527143061,-0.4386811816
rsd__del_rpoS_ls__2,3.0535525122,2.0362249353,-0.1024198662
sdsR_ryeA__wt_3h__1,1.1749140929,0.1771750983,0.2386640975
sdsR_ryeA__wt_8h__1,-3.2917364023,-0.9845441624000001,-0.1684187218
sdsR_ryeA__wt_3h__2,-1.1749140929,-0.1771750983,-0.2386640975
sdsR_ryeA__wt_8h__2,-2.6824000908,-0.9556601069,-0.0228829942
starve_series__t00_growth1__1,-0.3322269526,-0.1856001259,-0.0196198639
starve_series__t00_growth1__2,0.2433336822,0.0063938806,-0.0318401436
starve_series__t00_growth1__3,-0.06546508990000001,-0.0316129078,-0.0963327343
starve_series__t00_growth1__4,0.1543583604,0.21081915310000002,0.14779274180000002
starve_series__t01_starve__1,2.0988566374,0.8683278892,-0.3344968054
starve_series__t01_starve__2,2.9662803577,0.8443056101,-0.5353306447
starve_series__t02_starve__1,0.8084561897,0.8184947765,-0.2716575495
starve_series__t02_starve__2,0.8668956486,0.9704443069,-0.5129026357
starve_series__t03_starve__1,0.6989179948,0.8186846406,-0.47169586820000003
starve_series__t03_starve__2,0.8817592784,0.8903360643,-0.3484217052
starve_series__t04_starve__1,0.8269626944,0.7567492948000001,-0.3339154837
starve_series__t04_starve__2,0.7586035071,0.8741828972000001,-0.514760847
starve_series__t05_starve__1,-0.24355862820000002,0.700188318,-0.5037713858
starve_series__t05_starve__2,0.669563357,0.8641339290000001,-0.38828733860000003
starve_series__t06_starve__1,-0.4399575275,0.6965667615000001,-0.34540403670000003
starve_series__t06_starve__2,-0.5670381483,0.9094394986000001,-0.3384829186
starve_series__t07_starve__1,-1.3575957988,0.4939117806,-0.5963331741
starve_series__t07_starve__2,-1.0498095154,0.8000068395000001,-0.4496439264
starve_series__t08_starve__1,-1.3482896824,0.6577255359,-0.3109148447
starve_series__t08_starve__2,-1.2483333354,0.7968740626,-0.4887972379
starve_series__t09_starve__1,-1.9312573307,0.5498264517,-0.3804162424
starve_series__t09_starve__2,-1.9053532652,0.5619486118,-0.5454419843
starve_series__t10_starve__1,-1.8350871684999999,0.5376795037000001,-0.4447907135
starve_series__t10_starve__2,-1.800225936,0.7437556466,-0.38208444
starve_series__t11_starve__1,-1.2884457537,0.7001970200000001,-0.3208361008
starve_series__t11_starve__2,-1.3716565705,0.56472256,-0.2116956213
starve_series__t12_starve__1,-1.9244858291,0.1210281134,-0.6679325271000001
starve_series__t12_starve__2,-2.0796878508,0.4108415896,-0.6049533577
starve_series__t14_starve__1,-1.4643396945,0.1554765374,-0.5161301915000001
starve_series__t14_starve__2,-1.5913497345,0.2761398685,-0.3197055133
starve_series__t16_starve__1,-1.8735875226,-0.0366575684,-0.4674273114
starve_series__t16_starve__2,-2.3249661895,-0.1274630128,-0.6544568592000001
starve_series__t17_starve__1,-3.5945766741,-0.1685984151,-0.4640836266
starve_series__t17_starve__2,-3.5509018801,0.1733217826,-0.3064939101
starve_series__t18_starve__1,-3.1741753631,0.0342149987,-0.5921948133
starve_series__t18_starve__2,-3.509839893,-0.008513370400000001,-0.9063604909
starve_series__t20_starve__1,4.0723436526,2.3625705407,-0.1769799193
starve_series__t20_starve__2,4.454267267,2.7688034749,-0.1587743147
starve_series__t21_growth2__1,3.1425010793,0.3214169955,-0.3253366042
starve_series__t21_growth2__2,2.8560395317,0.2614912306,-0.27587328110000003
starve_series__t22_growth2__1,0.1059576532,-0.7759305651,-0.0937495083
starve_series__t22_growth2__2,1.2762682234,-0.6063998877,0.0329290037
starve_series__t23_growth2__1,0.5825161627000001,-0.3095967233,0.1279006758
starve_series__t23_growth2__2,0.7858221769,-0.35865885270000003,0.1680574896
starve_series__t25_growth2__1,3.8662231018,1.6756138367,0.19543445280000002
starve_series__t25_growth2__2,3.1471842185,1.8953942374000001,0.21514563020000002
starve_series__t26_growth2__1,3.2923712725,1.5914926195999999,-0.0651376319
starve_series__t26_growth2__2,3.8948447657000003,1.711333068,-0.12907360680000002
starve_series__t27_growth2__1,3.3833153532,1.603128204,-0.1443487743
starve_series__t27_growth2__2,3.3174363311,1.5803617182,-0.23335580220000002
starve_series__t28_growth2__1,0.9942016183000001,1.1231767097,-0.28970901660000004
starve_series__t28_growth2__2,1.4376765744,1.0543174883,-0.12608012470000002
time_course__lb_4hr__1,-0.094491425,-0.0456591576,-0.0205066946
time_course__lb_4hr__2,0.0649123128,0.0311985161,-0.0220815172
time_course__lb_4hr__3,0.0295791122,0.0144606416,0.042588211800000005
time_course__lb_8hr__1,-0.279813385,-0.18791973750000002,0.47437197870000003
time_course__lb_8hr__2,-0.15118251400000002,-0.09743634570000001,0.4525355659
time_course__lb_8hr__3,-0.4145965976,-0.1569063459,0.4707823245
time_course__lb_24hr__1,-0.5042618009000001,0.5979392729,-0.2985842556
time_course__lb_24hr__2,0.0490715592,0.6558071481000001,-0.0492220041
time_course__lb_24hr__3,0.1063735713,0.5741087149,-0.27260432090000003
time_course__lb_72hr__1,1.1236997144,0.11386218120000001,0.8113999308000001
time_course__lb_72hr__2,1.9184097506,0.040539735300000004,0.8187878441
time_course__lb_72hr__3,2.0955742451,0.2851976658,0.7680344932000001
time_course__lb_144hr__1,2.5424324818,-1.2716269058,0.5140600312
time_course__lb_144hr__2,1.8326182413,-1.1685377812,0.6282260733
time_course__lb_144hr__3,1.4935695268,-0.8392483969000001,0.6578425466000001
time_course__lb_192hr__1,2.0357759441,-0.5775118180000001,0.6570961086
time_course__lb_192hr__2,3.3795478161,-0.8225024032,0.6601336963000001
time_course__lb_192hr__3,0.5455251127,-0.5115700595,0.813550663
triclosan__wt__1,-0.6108102261,-0.2273082686,-0.1160962755
triclosan__wt__2,0.4828018249,-0.1150642327,-0.0964764298
triclosan__wt__3,0.1280084012,0.3423725013,0.21257270520000002
triclosan__evo_amx_tcs__1,1.2125400351,0.8173455114,0.0288556136
triclosan__evo_amx_tcs__2,0.8346857545,0.9839092908,0.1738443362
triclosan__evo_amx_tcs__3,1.3281735534,0.5202668477,0.5938840013000001
triclosan__evo_chl_tcs__1,0.3426121687,0.1853915089,0.011123134000000002
triclosan__evo_chl_tcs__2,0.9238413721000001,0.1632923611,-0.053689956500000004
triclosan__evo_chl_tcs__3,0.2674588157,0.043659217300000004,-0.038231370800000004
triclosan__evo_tet_tcs__1,1.603304954,0.3145469434,0.5493162095
triclosan__evo_tet_tcs__2,2.0383788044,0.4013281031,0.2779002582
truHMM__48C_15m__1,-3.4174695964,-1.8363391972,-1.4424899761
truHMM__48C_15m__2,-3.6598459809,-2.0481130932,-1.3521513710000002
truHMM__48C_15m__3,-2.5811596978,-2.1151271017,-1.2438902417
truHMM__48C_30m__1,-5.9999968421,-3.2954457216,-1.5393815517
truHMM__48C_30m__2,-6.0406949096,-3.1594502934,-1.5013119048
truHMM__48C_60m__1,-4.9248341959,-2.8972149974,-1.9001854265
truHMM__48C_60m__2,-4.9719748828,-2.9003775488,-1.9001019703000002
truHMM__phos_0h__1,0.0674455271,-0.0366947455,-0.008820183300000001
truHMM__phos_0h__2,-0.0674455271,0.0366947455,0.008820183300000001
truHMM__phos_2h__1,-5.8682441095,-2.1310460823,-0.3058829711
truHMM__phos_2h__2,-5.9612212792,-2.1061363339,-0.2804556458
truHMM__phos_4h__1,-5.1464081987,-1.8690055766,-0.29909998930000004
truHMM__phos_4h__2,-4.9814512377,-1.8794296319,-0.3293867962
truHMM__phos_4h__3,-6.3442000039,-2.3123267799000002,-1.104978856
control__wt_glc__1,-0.1729684039,-0.0663149515,-0.0046102245
control__wt_glc__2,0.1729684039,0.0663149515,0.0046102245
fur__wt_dpd__1,-3.7789562595,-0.9027221265,0.7030172055
fur__wt_dpd__2,-4.4330034912,-0.8100453285,0.8161369585
fur__wt_fe__1,0.1667834355,0.3333157335,-0.0984432415
fur__wt_fe__2,0.1287254706,0.1918387795,-0.0146245195
fur__delfur_dpd__1,-3.752852492,-0.9745198565000001,0.5910067835
fur__delfur_dpd__2,-3.9072246688,-0.9791649365,0.7714851735
fur__delfur_fe2__1,-0.9853987964,-0.5153295755,0.1582958355
fur__delfur_fe2__2,-1.0159936276,-0.6166971005,0.09519432950000001
acid__wt_ph5__1,-1.8599511538,-0.030201500500000002,0.1518490055
acid__wt_ph5__2,-1.8954579151000002,-0.0418123075,0.22540910150000001
acid__delgadx_ph5__1,-1.9960568985,0.0907959675,0.2189185305
acid__delgadw_ph5__1,-2.1772447311,-0.1128848325,0.1845077045
acid__delgadw_ph5__2,-2.0600433266,-0.1520608205,0.1457626175
acid__delgade_ph5__1,-1.8152941861,0.0096443935,0.16061627050000002
acid__delgade_ph5__2,-1.8901669606,0.0527451275,0.23216701250000002
oxidative__wt_pq__1,-3.4899774531,-0.3496920405,0.4468107435
oxidative__wt_pq__2,-3.2753545534,-0.2896351935,0.3896680745
oxidative__deloxyr_pq__1,-2.9359101698,-0.4274229505,0.3630092975
oxidative__deloxyr_pq__2,-2.9862033944,-0.4273335855,0.36022816350000003
oxidative__delsoxr_pq__1,-2.3820788889,-0.4371913215,0.45338366350000003
oxidative__delsoxr_pq__2,-2.6942339835,-0.43687249850000004,0.43859741750000003
oxidative__delsoxs_pq__1,-3.1212906696,-0.1740475125,0.6504048325
oxidative__delsoxs_pq__2,-3.108095225,-0.08507181550000001,0.6203968145000001
nac_ntrc__wt_csn__1,0.7507596313,1.0903374365,0.3878049415
nac_ntrc__wt_csn__2,0.5857541118,1.1212646785,0.38617062950000003
nac_ntrc__wt_cytd__1,4.0442535982,2.1180870945,0.1780138735
nac_ntrc__wt_cytd__2,3.8264189107,2.1021411325,0.14013047450000002
nac_ntrc__wt_gln__1,4.2875812014,2.2411077535,0.38755840750000004
nac_ntrc__wt_gln__2,4.7320442999,2.2415717735,0.3112008835
nac_ntrc__bw_delnac_csn__1,-0.19663075300000002,1.3996019745,0.6216542455
nac_ntrc__bw_delnac_csn__2,0.8532029990000001,1.7068628635,0.8497727805
nac_ntrc__bw_delnac_cytd__1,3.8146904771,2.0344093525,0.1636119455
nac_ntrc__bw_delnac_cytd__2,3.7779497781,1.9781382805,0.2066971445
nac_ntrc__bw_delnac_gln__1,4.6333373914,2.3228636585,0.3080251985
nac_ntrc__bw_delnac_gln__2,4.9621774359,2.2629229235,0.2967956055
nac_ntrc__bw_delnac_nh4__1,-0.1106766102,-0.32113175450000003,-0.2040379745
nac_ntrc__bw_delnac_nh4__2,-0.0342754307,-0.3399916805,-0.2513449025
misc__wt_no_te__1,-1.8174533248,-0.8669320615,0.4210455765
