,A,PdhR,ArcA,Fis,Fnr,GadE,Crp,CusR,Cra,Fur,HprR
SRX5694382,0.6165769027,-0.6416532500000001,-0.4765596486,-0.8229845064,-0.3495048284,1.3820300756,-0.025511662,0.4060917217,-0.4343343082,0.49058279860000004,-0.1844578731
SRX5694383,-1.2688472853000001,-0.39564770450000003,-0.9315031237,-0.0098665728,-0.19216870800000002,0.571848851,0.1480773849,0.006667981700000001,0.9490607440000001,-0.5617845917000001,-1.9761145591
SRX5694384,0.4776952618,0.1878611425,-0.306814501,-0.22942625560000002,0.2508705046,-0.433570328,0.1439389809,-0.1101602396,-0.13238774720000002,0.28859365800000003,-0.6120383564
SRX5694385,3.3687333601000002,0.1596236761,-0.14971446900000002,-0.6399566405,1.0236963855,-0.5164639072,0.0779751018,-0.1484554336,-0.282860869,0.49805841980000004,0.0417793754
SRX5694386,8.9174845744,-0.8464006367,-1.7867935451,0.4801023406,0.8645055481,-3.0775866468,-2.8414442095,0.5191907312,-1.5334891602,-0.7357423173000001,-1.2397323596
SRX5694387,1.1827176984,0.6296171002000001,-0.5907873538,-0.30825317760000004,0.1051428429,0.28145106740000003,0.0426535923,-0.3622742344,-0.5990392219,0.1905704846,-0.9888800281000001
SRX5694388,3.6084611123,-0.21805504280000002,-0.8765617776,-0.5175083398,0.2708431966,-1.8958507005,-1.6022828696,0.3925817614,-0.9108944941,0.4894669426,0.17223439840000002
SRX5694389,-1.4314339398,-0.7590008223,-0.5076306448,-0.2185033082,0.2606390819,0.6555329397,-0.0800003088,-0.2658592456,0.6804196523,0.0464077509,-2.4885889347
SRX5694390,-0.6098591041,-0.0032073790000000002,-0.9455588033000001,-0.2470005291,0.3504676022,0.5721943913,0.0001683552,0.0040158302,0.7349275142,-0.1638455209,-1.4174016947
SRX5694391,1.9497869793,1.4435760144,-0.0546648603,-1.695413108,1.4535275098,1.0779205164,0.1315329539,0.2815036419,0.6911968565000001,0.2652531168,-0.3998604827
SRX5694392,-2.2103280825000002,-1.0260677785,-0.7995883998000001,-0.0019591802,0.0944210472,1.9622329109,-0.1486598298,0.7268721457,0.6084073021,-0.0643523617,-0.6488364887
SRX5694393,1.1478637876,-0.6519718255,-0.2305797444,-0.41536759040000004,0.2067024995,0.0692182702,0.232671539,-0.1412405807,0.0359138691,0.4487898696,-0.6448031606
SRX5694394,0.0437356962,0.261166871,-0.2681092712,-0.2445014006,0.5219782296000001,-0.0967970304,0.2168248136,0.1082396047,0.5805534557,-0.1239980744,-0.2419787407
SRX5694395,0.4612868061,0.1619025955,-0.6702235864,-0.24004343990000002,0.5121052174,0.3333191813,-0.3791651303,0.7225417270000001,-1.2865579975,1.3081476157,-0.6109115659000001
SRX5694396,1.7149147833,-1.1021793901,0.8816852332,0.13992067500000002,0.28659288180000003,-0.2620286464,-0.8353134788000001,-0.585730553,-1.8854855527,1.4076040301,-0.7458958808
SRX5694397,6.7783750887,0.023180969000000003,-0.8235027764,-0.722319177,0.2130377387,-1.0495686776,-0.0202364792,-0.5015271304,-0.3937749486,-0.5370945714,-2.1098971564
SRX5694398,5.6750523492,0.0228896086,-0.4419145841,-0.4136282455,0.1522575818,-1.1150714301,-0.0607073754,-0.49202880400000004,0.0569337061,-0.6547982996,-2.3793901437000002
SRX5694399,-1.6928081336,-1.3316720743000001,-0.7824784504000001,-0.5687207573,-0.35454569550000004,1.9029085629,-0.2527744328,0.8492944678000001,0.1522864267,0.44247998860000004,0.10827642330000001
SRX5694400,3.3725937594,0.10431136960000001,-0.8957583694000001,0.483350804,-0.3062884087,-0.6197874677,-0.1981004934,-0.6164678255,0.1717118156,-0.6125086075,-0.8969953971
SRX5694401,-0.1885689433,-1.1348177466,-0.46520850020000004,-1.2496100656,-0.0252304237,-0.12775472400000001,-0.021523506600000002,-0.34041484450000004,1.0669769225,-0.20422094540000002,0.1631544782
SRX5694402,9.2397391875,-0.5021852574,-1.9027115429,0.5186651994,0.7271274121,-4.9543248985,-2.6700349591,0.5122133416,-1.5300362451,-0.9583442195,-1.3437117355
SRX5694403,4.8244064631,-0.8109298492,-0.5633653791000001,0.9782994344,-0.903332961,-1.7893360891,-0.9103162108,0.3034436921,-0.9539721666000001,0.1071730481,-1.7052482139
SRX5694404,0.9832699155000001,0.8947460851000001,-0.4577927678,0.2113714276,0.6936041281,-0.13565808710000002,0.0943710534,0.0678312403,0.49571781130000003,-0.3003964322,-1.7027025139
SRX5694405,-0.284355011,-0.4245853972,-0.5244412812,0.5784329789,-0.7666040526,1.5191894561,-0.1829334597,-0.3024556317,-0.3398812852,0.2357032725,0.4785253794
SRX5694406,4.7585573976,0.4786198345,-0.4069620828,0.3899879865,0.2468405504,-0.3391652087,-0.3972091841,0.3429952174,-0.40342935360000004,0.0693949259,-0.6554516212
SRX5694407,5.5300982084,-0.47065052,-0.6797229178,-0.12475402370000001,-0.4892115863,0.059936557,-0.2638287498,-0.1705287814,0.1689494005,0.0371632972,-0.7849369060000001
SRX5694408,-0.1419373214,-1.3783743383,-0.7931955938,-0.440646719,-0.129152751,0.5181622808,0.0417388443,-0.4499119668,0.0972084373,0.0265961863,-0.2644107155
SRX5694409,3.9688527062,0.9010077183,-0.7313918552,0.9389394508000001,0.2983443387,-1.9162773740999999,-2.2693012292,0.45775220910000003,-1.0433339282,0.3036734732,1.7898807678000002
SRX5694410,-1.7849828273,1.7212183656,0.5205305132,-0.7376719052,0.12871355610000002,-4.9543248985,-0.1972134109,-0.2757208472,0.6151469783,-0.4648872027,-0.2254433228
SRX5694411,6.3820617084,1.6380525906,1.2752649621,0.3206533466,1.4088048351,-1.9664685955,-0.8663395759,-0.8921336858000001,-0.8081406531,1.1538115976,-2.561667887
SRX5694412,4.1185868266,-0.8634437747,-0.8681426453000001,-0.8841602868,0.08708125080000001,-1.7601172909,0.1259657223,-0.8590943967,0.249143368,-0.9291934891,-3.1157256327
SRX5694413,-2.9142303395,0.8500895152,0.0039227364,-1.0325870926,-0.42460153910000004,-1.0594771918,-0.6476176532,0.9550095796,0.4965244495,-0.570691755,-0.2896270673
SRX5694414,2.6822344977,2.7092636837,0.1272974469,1.9019208756000001,0.9037219768,2.4613174268,-1.42088019,0.8799079021,-1.209235546,1.6509193769000001,1.2526221404
SRX5694415,-1.5232937454000002,0.332572566,-1.0048620916,-0.0131461132,0.35278275610000004,1.278167899,0.007690172800000001,0.6517986292,0.6527414339000001,-0.1991500789,-1.737445544
SRX5694416,0.2898099498,-0.2097590615,-0.0255081624,-0.1145241468,-0.1301828894,-0.030163769400000002,0.0575483496,-0.28471317890000003,0.075576312,0.0154779333,0.0769041707
SRX5694417,1.254893568,-0.6135971464000001,-0.37877042,-0.7914818317000001,0.1499766492,0.9148591133,0.2665585241,-0.0199668468,-0.2659597963,0.3500808745,-0.6676966602000001
SRX5694418,8.956311285,2.3263255445,-0.8464666129,0.4437090339,0.8640746426,-4.5166815677,-1.9463157999,0.6439935179,-1.8484214817,-0.0752501554,-0.4714902958
SRX5694419,5.2046182816,-1.6661178604,-0.3984785491,-0.1042384143,-0.014793680600000001,-2.7467429878000003,-1.5689931018,0.2712069278,-1.436213482,0.1823640506,0.178709414
SRX5694420,-2.0607752122,-0.7963523501,-0.302497715,0.0120616401,-0.0468660871,0.9267932156,-0.0638843971,0.6979788528,0.292098705,0.22165850820000002,-0.03649146
SRX5694421,5.1411452172,0.6676015018,-0.6099977714,0.0576059274,0.1322961821,-0.7001653907000001,-0.6176702001000001,-0.39320996680000003,-0.6780960715000001,0.3020195341,-0.39382915300000004
SRX5694422,5.3423109336,0.611818948,-0.068855287,-1.0213243068,0.619159111,1.8270244221,-0.058214080700000004,-0.42109982760000003,0.48036271620000004,0.097195029,-0.065306418
SRX5694423,1.5526706876,0.2941291088,-0.5813589195000001,0.5841235968,-0.0780351353,-1.6578827532,-0.3208467193,-0.4677226333,-0.6009751059,-0.2056130554,-1.5538951627
SRX5694424,5.1390102734,0.29582476960000004,-0.4586027053,-0.0187767106,-0.5733023752,-1.3195446075000001,-0.3043319677,0.0184967831,-0.1478295309,-0.3920706658,-2.4720203463
SRX5694425,0.1859215618,0.4211354343,-0.8332605673,-0.35451390790000004,0.3346755523,-1.4320238697,0.2263080572,-0.3770313663,0.7750522138,-0.5587581914,-1.9588242208
SRX5694426,0.38476431600000005,1.092421801,-0.7600289733000001,1.1103280613,0.6157335293,-0.6072021213000001,-0.6604587882,0.5905324239,-0.6969591940000001,0.1130672716,-0.7232830831
SRX5694427,0.0889634884,-0.9959728360000001,-0.3639876078,-1.0845554723,-0.029816820400000003,0.6436057614,0.1652363888,-0.29632078030000003,0.47815821950000004,0.16881575040000002,-0.15429860880000001
SRX5694428,-1.2253768468,-1.1785853659,-0.6349855048,-0.8564956914,-0.1057688244,0.3541610036,0.073808526,-0.43670925920000003,0.9893608411,-0.6207653771,-0.4912837658
SRX5694429,5.0493468064,1.4194255879,1.262363916,0.1351663382,1.4863412037,-2.8139210524,-1.4421129371,0.18983918930000002,-1.2653026277000001,1.4680549083,-2.39247116
SRX5694430,-1.7865846923,-0.5654526825,-0.5589086929,-0.6193977612,-0.0200467158,0.6788051904,0.0124821121,-0.044021976000000004,0.4184569051,-0.0448960912,-0.334489715
SRX5694431,0.8864040695000001,-0.0817218317,-0.11194467350000001,-0.0234824324,0.6682181821000001,0.7832718772,-0.0624036472,1.0380828897,-1.1638421847,1.2286839221,0.0563638724
SRX5694432,3.8503594799,0.2844940982,-0.576840738,-0.182629971,0.1093383753,-2.2767975008,-0.3304413054,-0.2960903639,0.5863456874,-0.4490090364,-2.4942845319
SRX5694433,-0.7442735058000001,0.3247935293,0.38963961950000003,-0.9708737299,-0.42024945410000003,-0.5876932126000001,-0.8187488844,-0.4101247961,0.5650166218,-0.7208105544000001,0.4346338287
SRX5694434,3.5266849678,0.0287174311,-0.3241111343,0.6080896798000001,-1.0686406259,-0.840905199,-0.6212632720000001,0.7065921997,-1.0984562915,0.3947796242,-0.7466926108
SRX5694435,7.0378302915,2.3413050593999998,-0.25701469,0.8490393866,0.2624442987,-1.8126983510999999,-2.0377494386,0.13885596050000001,-2.0109253777,0.2956843415,0.40270956210000003
SRX5694436,3.67107557,1.5430646228,-1.3601739322,1.7872922632,0.1838410419,-0.819631941,-2.3919325405,0.1825730754,-1.3485028145,0.42789014810000003,0.7924996692
SRX5694437,7.3870841207,2.2689011297,-0.0437337862,-0.6958508876,1.4458719120999999,-0.2229935604,-0.2507206522,0.35643387390000003,-0.5280297472000001,0.8442368139,1.4405167249
SRX5694438,-2.7799089404,-0.1137787614,-0.8291054388,-0.16191133970000002,0.061060066100000004,0.7803203105000001,0.07346573220000001,0.08261681500000001,0.6857065432,-0.3721850478,-1.1510718584
SRX5694439,4.3107773222,-0.408164154,-0.51258285,1.2088581859,0.8339819837,0.26814920130000003,0.3143882568,-2.0490546676,-1.6318165128,1.337922803,-0.6253869717
SRX5694440,0.5212001919,0.1779227555,-0.37249924100000004,-0.16045119600000002,0.2749615761,-0.2494912223,0.1617989176,-0.1691337883,-0.06482303040000001,0.29294730900000004,-0.5400372269
SRX5694441,-1.6477979219,-0.4830104558,-0.230511501,1.2692086651,0.1675077619,2.0929095148,-0.4081937196,0.5219519046000001,-1.0195210225,0.9038915123000001,0.42824515360000004
SRX5694442,4.1101000112,0.1846776134,-0.8200548711000001,0.096913566,0.2359552994,-1.9562912745,-1.7002395932,0.5830268545,-0.9328703077,0.3475303811,0.5701564977
SRX5694443,-1.3575014329,-0.5579709116,-0.4406184697,-0.5299322348000001,-0.1143720156,0.0198516907,0.1538530863,-0.8152169218,0.4973491512,0.1461081123,-0.3549356569
SRX5694444,-0.1488412846,0.19114676800000002,-1.0535215027,-0.1474155264,0.19924687600000002,0.6525305375,0.1414549701,-0.5525885970000001,0.8080966286,-0.5047931029,-2.5693374471
SRX5694445,6.5502255023,-0.5998606199000001,-0.6204594402,-0.31032173890000003,-0.1930182149,-3.0309320467,-1.7943494913,-0.29253445040000003,-1.5690303947,-0.0963860097,-0.0671482146
SRX5694446,0.4320563966,-0.5849807367000001,-1.0780453714,-0.2070586725,0.021624803,0.7105428434000001,0.2193526747,-0.1010109813,-0.193287018,0.0642681642,-0.8901298747
SRX5694447,0.8302993459,0.9691723634,-0.2826101176,0.7467306572,0.1404174962,-0.5699347735,-0.3849941899,-0.2638787776,0.7843616708000001,-0.5687338293,-2.2052829615
SRX5694448,2.6739371474,1.5979652084,0.3674181562,-0.0470006762,0.7190717129,-4.9543248985,-0.732440443,0.9070718569,0.2772773824,0.3758068667,-2.9127901121
SRX5694449,-0.2154216314,-1.0068605655,-0.5328863570000001,-0.5280203292,-0.106792127,0.1775386341,0.1017285234,-0.1143941685,0.4312175016,-0.0819475583,-0.5839596799
SRX5694450,-0.4276897736,0.40523894190000004,-0.4055443481,-0.23178273600000002,-0.5226446066,-2.6538506584,-0.2163555027,-0.2722669278,0.1371330278,0.051113270100000004,-1.3715887372
SRX5694451,-0.137562817,0.0277423698,-0.6397645289,-0.19347923590000002,-0.9448240483,-0.9920698066,-0.1832599433,-0.5652111318,0.0880159845,-0.5188799213,-0.8058843111
SRX5694452,1.4880949133,-0.7269173316,0.7842886771,0.6331787659,0.3519942873,-0.38855835320000004,-0.9702752261,-0.6153256066,-2.0064355262,1.3284796005000001,-1.0493018288
SRX5694453,-2.2613736185,1.1378334358,0.0852071991,-0.6381908614,-0.3420308308,-1.1864130107,-0.7029806271,-0.16630227320000002,0.7160194373000001,-0.42831274,-0.8082952419
SRX5694454,0.4522398381,-0.0221615997,-0.18555417640000002,-0.12259243630000001,0.2237971175,-0.10067935880000001,0.2689052974,-0.1126267677,-0.0219061857,0.3853152326,-0.412856296
SRX5694455,5.0217368649,-0.8773841771,-0.3648115819,0.5383172481,-0.09366302650000001,-1.7182570855,-1.7485042558,0.31435504540000003,-1.7401859745000001,0.2002885996,0.0338097609
SRX5694456,-0.7796032161,0.5746642230000001,-0.5856403514,0.010780811500000001,0.1884711132,0.0152697274,0.2638014382,-0.668400067,-0.13764546290000002,-0.050738027500000005,-0.47734503040000004
SRX5694457,0.6403842424,-0.9546694867000001,-0.6155918729000001,-0.31651521790000003,0.1897163396,1.5946622867,0.1813226141,-0.0036693742,-0.12439889450000001,0.2816577342,-0.19895426330000002
SRX5694459,0.39051478580000004,-0.6023950366,-0.8278137878,0.49990663900000004,0.46955750020000003,1.5283246176,-0.0659537084,0.1329601695,-0.4953257364,0.2553240309,-0.5132448111
SRX5694460,4.3311194345,2.5298865425,-0.346563681,1.8605806696,0.079054857,-3.5130073889,-2.6935232182,0.1323314335,-1.8144474763,-0.050013209600000004,0.1226282305
SRX5694461,3.4874798835,0.5733171209,-0.6241635859,0.5064505429,0.1562169847,-2.1602168227,-0.24608755940000002,-0.7908153552,0.6515780167,-0.4906930928,-2.2510831409
SRX5694462,5.3921476752,0.1539947966,-0.7549218009,0.5188505368,0.5560831223,-0.800648118,-1.4072956342,0.3553231304,-0.6463130855,-0.21113936760000002,-0.9581883516
SRX5694463,-1.3624966443,-0.1057692011,-0.5317721226000001,-0.0285147619,0.16093619850000002,0.862190372,0.13500124700000002,0.2298849174,0.5590132598,0.0480338364,-0.2010488014
SRX5694464,2.4587826226000002,0.3525624363,-0.42569096170000004,0.310465981,0.21465859110000002,-1.7302587630000001,-0.16266356510000002,-0.283608846,0.7377327490000001,-0.1506201971,-1.8468202166
SRX5694465,-1.4375243946,-0.8582718675000001,-0.7787333394,0.320027795,-0.4506960218,0.3597602901,-0.08100398930000001,-0.0442123637,0.3955473585,0.10842674740000001,-0.7523892742
SRX5694466,8.8995411276,1.5460657521,0.2849311861,-0.6246043915,1.4078249743,0.7855894254,-0.0203257193,-0.3111597955,-0.5943358821,0.36164030700000005,0.8492627391
SRX5694467,0.016737363,-0.338155248,-0.6791321378,0.2753504894,-0.024926434900000002,-0.8601274002,-0.0864598209,-0.34066668650000004,-0.312031323,-0.028866696900000002,-1.1185812042
SRX5694468,2.1281249476,-2.7097884011,-0.5489293682,0.1940619139,0.28331731590000003,-0.38598095990000003,0.09512308080000001,-1.9740633953,-2.7418967045000002,1.3411166713,-1.2231518618
SRX5694469,-1.1432713871,0.040824517000000005,-0.4651611836,0.0017833729000000002,0.1656484172,1.2264144497,0.056592892000000006,-0.5630507133,0.0787107762,0.1894458983,-0.1304668273
SRX5694470,-0.5800431775,-0.0346983853,-0.0026546786,0.1853942542,0.0397621094,0.6927882937000001,-0.0203162279,0.1667263762,-0.0775931141,-0.012323741800000001,0.056654217900000005
SRX5694471,1.2634245765,-0.6031391581000001,-0.4027529064,0.0413358759,0.0295181061,-1.8437018802,0.08127249760000001,-0.5124878061,0.0086808589,-0.0956156261,-0.5871846653
SRX5694472,2.8106990419,0.4405357697,-0.2620807039,0.9407321831000001,0.6765520599,-0.7732126818,-0.42764759150000003,0.0888864682,-0.5439747382,0.4640246576,-1.029515436
SRX5694474,4.1971688461,-0.4426223392,-0.1322773285,-0.3611944224,-0.1313395527,-1.7961446043,-0.3318785326,-0.4322390907,0.24816900530000002,-0.4630555241,-1.7157754006000001
SRX5694475,-3.0482425991,0.2513184476,-0.24219310500000002,-0.2338200798,-1.1849000443,-0.4832030605,-0.1072682971,-0.43128168520000004,0.519782485,-0.0421126405,-0.44791655300000005
SRX5694476,0.7020170429,0.6231524575,-0.8656861585000001,-0.6861415363000001,0.1917764428,0.9385064175000001,0.2832759084,-0.5120755335,0.7406089015,-0.6720264656,-1.7557813452
SRX5694477,3.9117127505,1.6584761082,-0.0965249888,1.9108960705,-0.1254083886,-1.8486005624000001,-2.220698214,0.0196474819,-1.6564637059,-0.6327040586,-1.7316570886
SRX5694478,-2.070549864,-1.0349208702,-0.6125686037,-0.141236469,0.0413045956,0.6152667638,-0.324421403,0.7639164892,0.9828303522,-0.068631683,-1.6422265514
SRX5694479,1.3048835408000001,-0.5779139507000001,-0.6780251964,2.3897203549,-1.2130654544000001,0.48579464400000005,-2.078741852,0.2163769743,-1.9493855193,0.4188483109,0.8682252027
SRX5694480,0.9869318920000001,-1.200123335,-0.3036139091,1.3052757481000001,-1.1475451275,2.2753511285,-0.8986833081000001,0.44303154640000003,-0.7389979591,0.5758221298,1.3550292542
SRX5694481,1.9146869241000002,1.0188274883,-0.32311821100000004,0.2945953617,0.23990241980000002,-0.8478658908000001,-0.39061972300000003,-0.2771140519,0.5831883902,-0.2833549239,-1.8496435045
SRX5694482,1.1088023818,-0.9591141556,-0.6472823522000001,-0.9076890374000001,-0.042177127,0.49984832240000004,0.5302146851,-0.5690886373,-0.0400861278,-0.121409896,-0.9773988428
SRX5694483,-1.2421967466,-0.48678795020000004,-0.6886665677,-0.0095143786,-0.341587067,0.4813377729,-0.0648156579,-0.4124542036,0.38496605300000003,-0.014439360600000001,-0.4328286557
SRX5694484,3.4557645604,0.4173870995,-0.8571132198,0.5018396705,0.1067217318,-0.7401862944,-0.2015433442,-0.3692279046,0.3057779418,-0.43850402190000004,-1.5418892495
SRX5694485,2.2078321511,1.5075158116,0.1284023329,-2.0938834403,1.3284647298,0.324355968,0.0561230447,0.7591012330000001,1.0814096019,0.24091423920000002,-0.0600391903
SRX5694486,-0.1308874004,-0.4197426429,-0.4840414957,-0.2423271707,0.13667702310000002,-0.27323419200000004,0.1840419059,-0.2669278184,0.2956034265,0.0229450333,-0.5700035423
SRX5694487,1.0780974504,0.0371117412,-0.5855811282,-0.0977832299,0.0400555976,-1.0815214013,-0.0687134662,-0.7250730755,0.8273412322,-0.3495884295,-1.1318874438
SRX5694488,4.4997010671,-0.1318831091,-0.6483210227,-0.1792065887,0.1579017148,-0.499557057,-0.0029101905,-0.5678279221,-0.018987965000000002,-0.6067594638,-2.1402010766
SRX5694489,6.176109331,-0.7855418463,-0.7268829535,-0.952066088,-0.2295144067,-1.0746204776,-0.2414092729,-0.6290354507,-0.2574594905,-0.130523151,-0.16618807200000002
SRX5694491,8.6953831646,0.9942240452000001,-0.6520774905000001,0.8027407688,-0.40999634500000004,-2.6641143781,-1.3992598427,-0.5229089245,-0.5142443918,-0.6168601113000001,-2.1673707201
SRX5694492,2.8217032105,-0.18553622220000002,-0.5106188083000001,1.1656425385,0.41635551470000004,-2.5632120738,-1.4757436121,0.019032535700000002,-1.1588349234,-0.10246706500000001,-0.2779840603
SRX5694493,3.8661585647,-0.8518931401000001,0.24239025290000002,-1.1510105446,0.8852669989,-1.7550318371,-1.5239909109,-0.7192607891,-2.0864197647,1.3498864963,-0.5394975035
