,A,FliA
hot_tale__hot_ale16_44c__2,3.269538341,1.482175255
pdhr_ale__pdhR-13_51__1,2.6197319134,5.122757446
pdhr_ale__pdhR-13_51__2,2.6456778318,4.702680884
pdhr_ale__pdhR-14_46__1,1.8033091668,-2.494766727
pdhr_ale__pdhR-14_46__2,2.1692698255,-1.9734018990000002
pdhr_ale__pdhR-15_51__1,2.1421235833,5.059156481
pdhr_ale__pdhR-15_51__2,2.7116346165,5.333810885
pdhr_ale__pdhR-16_49__1,2.2124070399,-1.994158703
pdhr_ale__pdhR-16_49__2,2.2838167746,-1.6070758
tcs__del_atoC_LiAcet__1,0.9408022134,-1.991903661
tcs__del_atoC_LiAcet__2,0.7519176189,-1.8182545810000001
tcs__del_atoC_LiCl__1,0.352631984,-1.3045209020000001
tcs__del_atoC_LiCl__2,0.5792285962,-1.205977881
tcs__del_atoC_m9__1,1.0071690332,-1.140881027
tcs__del_atoC_m9__2,1.0235268019,-0.972291341
tcs__del_baeR_etoh__1,4.4615604757,-0.621697485
tcs__del_baeR_etoh__2,4.5950912885,-0.93262435
tcs__del_baeR_lb__1,3.3295971227,2.7819172080000003
tcs__del_baeR_lb__2,2.6378811692,2.69508342
tcs__del_btsR_01xlb__1,1.7623844741,-0.7220754420000001
tcs__del_btsR_01xlb__2,1.7257240916,-0.98577083
tcs__del_btsR_lb__1,2.5179223732000002,2.011621554
tcs__del_btsR_lb__2,2.3590251132,1.5185807900000001
tcs__del_btsR_pyruvate__1,2.2170950749,-1.3370675570000001
tcs__del_btsR_pyruvate__2,2.1661279716,-1.4223208280000001
tcs__del_cpxR_etoh__1,3.7015146042,-0.937510045
tcs__del_cpxR_etoh__2,3.8968117528,-0.850301305
tcs__del_cpxR_lb__1,3.0018463136,2.506147312
tcs__del_cpxR_lb__2,3.2920416675,2.624652571
tcs__del_cusR_CuSO4__1,2.5106806193,1.164311686
tcs__del_cusR_CuSO4__2,2.4993277227,0.8097696430000001
tcs__del_cusR_lb__1,2.9136061981,1.254343519
tcs__del_cusR_lb__2,2.6613271599,1.028546959
tcs__del_kdpE_01-kcl__1,1.8874236748,-2.242257223
tcs__del_kdpE_01-kcl__2,1.981823774,-2.087220152
tcs__del_kdpE_115-kcl__1,1.1637176544,-2.104951625
tcs__del_kdpE_115-kcl__2,1.2557778178999999,-2.209100517
tcs__del_phoB_m9__1,0.8226486472000001,-0.744191888
tcs__del_phoB_m9__2,1.0673286949,-0.583586779
tcs__del_phoB_m9p__1,5.8291936652,-2.526594173
tcs__del_phoB_m9p__2,6.6237453911,-2.307642042
tcs__del_rcsB_etoh__1,4.2980051339,-2.459964919
tcs__del_rcsB_etoh__2,4.1597995482,-2.586592472
tcs__del_rcsB_lb__1,2.5849918518,1.500795127
tcs__del_rcsB_lb__2,3.2166770335,1.367807088
tcs__del_zraR_lb__1,2.0742908035,1.61858575
tcs__del_zraR_lb__2,2.5623836342,1.390072015
tcs__del_zraR_zncl2__1,0.5375080216,-0.955448783
tcs__del_zraR_zncl2__2,1.6736268199,-0.9208647560000001
tcs__wt_01-kcl__1,1.7704330970000002,-0.76797881
tcs__wt_01-kcl__2,1.6378894559,-0.5357997830000001
tcs__wt_01xlb__1,1.9930731565,1.536509018
tcs__wt_01xlb__2,1.7402218553000002,1.658756029
tcs__wt_115-kcl__1,1.2801866028,-1.189274339
tcs__wt_115-kcl__2,1.487983397,-1.606523033
tcs__wt_CuSO4__1,3.0006643714,4.862255627
tcs__wt_CuSO4__2,3.0887566336,5.054928189
tcs__wt_etoh__1,3.7007244901,0.6883807150000001
tcs__wt_etoh__2,3.6974894436,0.6485849850000001
tcs__wt_lb__1,2.3431557121,5.258381787
tcs__wt_lb__2,2.3719232114,5.121790338
tcs__wt_LiAcet__1,1.0323488753,4.696498189
tcs__wt_LiAcet__2,0.9299468182,4.483693298
tcs__wt_LiCl__1,0.9812513410000001,5.206920672
tcs__wt_LiCl__2,1.3333541791,5.159572589
tcs__wt_m9p__1,5.4611910847,2.824025988
tcs__wt_m9p__2,5.9573893657,2.91205463
tcs__wt_pyr__1,2.7863525994,1.152516462
tcs__wt_pyr__2,2.2101185437,1.224854292
tcs__wt_zncl2__1,1.42768507,3.781368084
tcs__wt_zncl2__2,1.85126653,3.707877394
ros_tale__1_112_0pq__1,0.3626364562,1.207633636
ros_tale__1_112_0pq__2,0.7408767692,1.78545782
ros_tale__1_112_250pq__1,1.4667073045,1.715151212
ros_tale__1_112_250pq__2,1.3401161076,1.663205933
ros_tale__1_112_750pq__1,1.3436657439,1.5240310570000002
ros_tale__1_112_750pq__2,0.9981708155000001,1.52993122
ros_tale__1_112_750pq__3,0.7980995923,1.28736986
ros_tale__3_76_0pq__1,1.9556797007000002,2.359844847
ros_tale__3_76_0pq__2,1.6124823978,2.645669985
ros_tale__3_76_0pq__3,1.2122091503,2.535301288
ros_tale__3_76_0pq__4,1.4216586887,2.417269181
ros_tale__3_76_250pq__1,0.8025512025,-1.419733601
ros_tale__3_76_250pq__2,1.2498062607,-1.208231712
ros_tale__3_76_750pq__1,0.6185460013,-0.860769769
ros_tale__3_76_750pq__2,0.8571488376,-1.2223658130000001
ros_tale__7_103_0pq__1,2.9941511553,6.614841105
ros_tale__7_103_0pq__2,3.0290265681,6.699752462
ros_tale__7_103_0pq__3,2.1816737262,6.761614817
ros_tale__7_103_0pq__4,2.589493125,6.8439651999999995
ros_tale__7_103_250pq__1,2.1871742982,1.33225649
ros_tale__7_103_250pq__2,2.4016135836,1.2953768970000001
ros_tale__7_103_750pq__1,1.6051221980000001,0.648410625
ros_tale__7_103_750pq__2,2.5157117352,1.022527851
ros_tale__9_77_0pq__1,0.9863363603,-0.124235226
ros_tale__9_77_0pq__2,0.8982641247,-0.367745543
ros_tale__9_77_250pq__1,0.19324865700000002,0.055158371000000005
ros_tale__9_77_250pq__2,-0.0314774566,0.6962530520000001
ros_tale__9_77_750pq__1,0.3528298896,0.6923574010000001
ros_tale__9_77_750pq__2,0.5751402824,-0.271925808
ros_tale__11_83_0pq__1,1.1464461294000001,5.882467185
ros_tale__11_83_0pq__2,1.3345118047,5.749343659
ros_tale__11_83_250pq__1,1.3785346172000001,5.870266903
ros_tale__11_83_250pq__2,1.2696121253000001,6.014247659
ros_tale__11_83_750pq__1,1.8673509367,5.858036895
ros_tale__11_83_750pq__2,1.8009137715999999,6.068239129
ros_tale__13_87_0pq__1,2.9983433583,7.26367166
ros_tale__13_87_0pq__2,3.0675577386,7.12311898
ros_tale__13_87_250pq__1,2.9672601512,7.08536513
ros_tale__13_87_250pq__2,2.8388742567,7.27741161
ros_tale__13_87_750pq__1,2.9585982303,7.30426765
ros_tale__13_87_750pq__2,3.2057618464,7.34600013
ros_tale__14_27_0pq__1,1.7520188097,5.730919983
ros_tale__14_27_0pq__2,0.7914102035,5.7002310640000005
ros_tale__14_27_250pq__1,1.69537878,4.763637219
ros_tale__14_27_250pq__2,0.9925032212,4.952242944
ros_tale__14_27_750pq__1,0.7647977117,3.882348157
ros_tale__14_27_750pq__2,1.6776223723,3.393220148
ros_tale__16_28_250pq__1,1.9168497913,3.761532318
ros_tale__16_28_250pq__2,1.8266544814999999,3.95900945
ros_tale__16_32_0pq__1,2.5263012907,5.641909006
ros_tale__16_32_0pq__2,1.597716209,5.461078188
ros_tale__16_32_0pq__3,2.8002031614,5.426884678
ros_tale__16_32_0pq__4,3.1023672313,5.464095398
ros_tale__16_32_250pq__1,2.7051990846000002,4.702396055
ros_tale__16_32_250pq__2,2.4516433775,4.716616783
ros_tale__16_32_750pq__1,1.4305011375,4.517898478
ros_tale__16_32_750pq__2,1.4174520616000001,4.788583759
ros_tale__17_104_0pq__1,2.1390810077,7.41084819
ros_tale__17_104_0pq__2,1.9320964873,7.45703148
ros_tale__17_104_250pq__1,1.6096993108,5.976196154
ros_tale__17_104_250pq__2,1.2644825231999999,6.482514704
ros_tale__17_104_250pq__3,1.3643591263000001,6.718481122
ros_tale__17_104_250pq__4,3.8793782651,6.721485274
ros_tale__17_104_750pq__1,1.3764546519,6.055004525
ros_tale__17_104_750pq__2,2.2794180189,6.296797217
ros_tale__18_24_250pq__1,2.1049205612,2.427755456
ros_tale__18_24_250pq__2,2.3500100518,2.431250973
ros_tale__18_36_0pq__1,1.9573458255,3.184560276
ros_tale__18_36_0pq__2,2.077461226,2.988448549
ros_tale__18_36_0pq__3,2.7395498061,3.7066878450000003
ros_tale__18_36_0pq__4,2.7454182718,3.5672196830000003
ros_tale__18_36_250pq__1,2.9516223166,2.4809946590000003
ros_tale__18_36_250pq__2,2.3584361589,2.207587327
ros_tale__18_36_750pq__1,0.6608744062,-0.311040082
ros_tale__18_36_750pq__2,0.8747374158000001,-0.272991923
ros_tale__19_91_0pq__1,3.5114210874,5.400690758
ros_tale__19_91_0pq__2,2.4073214385,5.374223729
ros_tale__19_91_250pq__1,2.0162341015,4.624940652
ros_tale__19_91_250pq__2,2.5454226027,4.6858173050000005
ros_tale__19_91_750pq__1,2.8839727965,4.450786449
ros_tale__19_91_750pq__2,1.8846548786000001,4.133480255
ros_tale__19_91_750pq__3,2.8757646886,4.130675767
ros_tale__19_91_750pq__4,2.7892179284000003,3.556238576
ros_tale__21_97_0pq__1,1.7135401531,2.935712385
ros_tale__21_97_0pq__2,1.0309124485,3.091253745
ros_tale__21_97_250pq__1,0.744008173,2.525058158
ros_tale__21_97_250pq__2,1.0799471421,2.4859568100000002
ros_tale__21_97_750pq__1,-0.11357668030000001,1.444784962
ros_tale__21_97_750pq__2,0.6862064544,1.630937325
ros_tale__25_111_0pq__1,0.6121483709000001,3.14236291
ros_tale__25_111_0pq__2,0.41404414900000003,3.112732743
ros_tale__25_111_250pq__1,-0.029028911900000003,0.9888243470000001
ros_tale__25_111_250pq__2,-0.6468011662,0.437105621
ros_tale__25_111_750pq__1,-0.5419200091,0.235396776
ros_tale__25_111_750pq__2,-0.0547068855,-0.477923266
ros_tale__29_119_0pq__1,0.3269956291,-0.197085205
ros_tale__29_119_0pq__2,0.5312451569000001,-0.831355775
ros_tale__29_119_250pq__1,0.6380404999,-1.4776404300000001
ros_tale__29_119_250pq__2,-0.1163305151,-0.5068901760000001
ros_tale__29_119_750pq__1,0.4874462913,-0.7250147920000001
ros_tale__29_119_750pq__2,0.9876256959,-0.8335430420000001
ros_tale__ALE4_0pq__1,3.5845986616000003,3.943282059
ros_tale__ALE4_0pq__2,3.6725050198,4.149031212
ros_tale__ALE4_250pq__1,3.8603963942,1.703323373
ros_tale__ALE4_250pq__2,3.7866448733,1.524150377
pcoli__atASMT_325G__1,3.0433593025,-1.6039249309999999
pcoli__atASMT_325G__2,3.0172685079,-1.155621296
pcoli__bpTDC__1,3.8740935865,-1.668148408
pcoli__bpTDC__2,3.3331657326,-1.448920261
pcoli__BRCA__1,3.9417723333,-1.683998053
pcoli__BRCA__2,4.126276766,-1.614767048
pcoli__BRCActrl__1,3.3970301579,-2.052432819
pcoli__BRCActrl__2,3.127958215,-2.099137458
pcoli__BRCAswap__1,3.7885391383,-1.496584671
pcoli__BRCAswap__2,3.775153108,-1.340944037
pcoli__btAANAT__1,2.9081891707,-0.9608150470000001
pcoli__btAANAT__2,2.5389211002,-1.025268663
pcoli__btASMT__1,3.0677318549,-0.97002645
pcoli__btASMT__2,2.7266800707,-1.188791414
pcoli__CC1__1,2.7928614151,-1.026727668
pcoli__CC1__2,2.3144219522,-0.9055147670000001
pcoli__ccCOMT__1,3.0707907159,-1.437688568
pcoli__ccCOMT__2,3.3871933842,-1.339051418
pcoli__ckDDC__1,2.2928422768,-1.4680191200000001
pcoli__ckDDC__2,2.2666771352,-1.926768492
pcoli__CNTF_belt__1,2.6226352705,-0.9105821310000001
pcoli__CNTF_belt__2,2.2469333716,-1.582790232
pcoli__cobPNMT__1,2.6769785322,-0.6383143330000001
pcoli__cobPNMT__2,2.9313797374,-0.467265278
pcoli__cvPhhB__1,3.2911515627,-0.665323725
pcoli__cvPhhB__2,2.8863516046,-0.214464021
pcoli__ggAANAT__1,2.9947417762,-1.425207539
pcoli__ggAANAT__2,3.1003118393,-1.275873014
pcoli__ggTPH__1,3.1526732011,-1.357138589
pcoli__ggTPH__2,3.083389571,-1.311534366
pcoli__hsAANAT__1,2.6805470316999997,-1.474427627
pcoli__hsAANAT__2,2.8250383797,-1.0733088020000001
pcoli__hsASMT__1,3.7223898589,-1.681868205
pcoli__hsASMT__2,3.6940955948000003,-1.812357918
pcoli__hsPNMT_mb__1,3.3328515959000002,-1.723552741
pcoli__hsPNMT_mb__2,3.127238561,-1.428441851
pcoli__hsTPH__1,3.6822172671,-1.559605863
pcoli__hsTPH__2,3.7751620207,-1.540501471
pcoli__hsTPH_E2K__1,2.867516884,-1.40131962
pcoli__hsTPH_E2K__2,2.7465824169,-1.660175627
pcoli__hsTPH_E2K_N91I_P99C__1,3.2697901293,-1.501823576
pcoli__hsTPH_E2K_N91I_P99C__2,3.6751807264,-1.9670994080000002
pcoli__hsTPH_N158trunc__1,2.9268661273000003,-1.3120435590000001
pcoli__hsTPH_N158trunc__2,3.3001130185,-1.6765661550000002
pcoli__hsTPH_N174trunc__1,2.738572571,-1.549931465
pcoli__hsTPH_N174trunc__2,2.7066676708,-1.634033542
pcoli__hsTPH_Ntermtrunc__1,3.5108510485,-1.430527292
pcoli__hsTPH_Ntermtrunc__2,3.4634596855,-1.609746825
pcoli__hsTPH1__1,2.6605730197,-1.139127759
pcoli__hsTPH1__2,2.9955128341,-0.9665376960000001
pcoli__MBP__1,3.5820153853,-1.047039192
pcoli__MBP__2,3.3325488965,-1.6337422350000002
pcoli__msCOMT__1,3.5910690149,-1.919292396
pcoli__msCOMT__2,3.855404116,-1.940992089
pcoli__ocAANAT__1,3.1509566282,-1.332674329
pcoli__ocAANAT__2,3.0163797223,-1.05780168
pcoli__osTDC_K374H__1,2.8076918708000003,-0.7281538550000001
pcoli__osTDC_K374H__2,3.4414642509,-1.040930895
pcoli__osTDC_K374L__1,3.8397974535,-1.76780098
pcoli__osTDC_K374L__2,3.7874825315000002,-1.554097492
pcoli__osTDC_K374Q__1,3.2886035921,-1.121299091
pcoli__osTDC_K374Q__2,3.0270579525,-1.143761247
pcoli__osTDC_L360V__1,3.33452098,-1.3594614950000001
pcoli__osTDC_L360V__2,3.5547820036,-1.706877225
pcoli__pmTPH__1,3.3514050993,-1.9870538940000002
pcoli__pmTPH__2,3.5535010015,-2.601829
pcoli__RFC__1,3.4339722459,-0.664817231
pcoli__RFC__2,3.5937003496,-0.64052743
pcoli__RFCctrl__1,3.2830472188,-0.9875805910000001
pcoli__RFCctrl__2,3.0034791829,-1.5211738559999999
pcoli__RFCnopause__1,2.7163606014,-1.425044743
pcoli__RFCnopause__2,2.456866257,-1.492340078
pcoli__RFCpluspause__1,3.3352747026,-1.590559233
pcoli__RFCpluspause__2,3.5077544251,-2.122928719
pcoli__rnCOMT_sol__1,2.8068631763000003,-1.119411223
pcoli__rnCOMT_sol__2,2.7073184733,-1.301259383
pcoli__rnPNMT__1,2.9108955939000003,-1.959218778
pcoli__rnPNMT__2,3.3388459269,-2.200331911
pcoli__rnTDC__1,3.708254647,-1.8695929640000002
pcoli__rnTDC__2,3.7709047173,-2.028319072
pcoli__rnTDC_trunc__1,3.5403685274,-2.032698146
pcoli__rnTDC_trunc__2,3.9451742354,-1.78555788
pcoli__saCOMT_T2A__1,2.8306607228000003,-1.5874130430000002
pcoli__saCOMT_T2A__2,2.9346508853,-1.516800795
pcoli__sfCOMT__1,3.6287209321000002,-1.054190535
pcoli__sfCOMT__2,4.1221697856,-1.108374366
pcoli__sgAANAT_D63G__1,3.0578070841,-0.6713683650000001
pcoli__sgAANAT_D63G__2,2.4656875298,-0.769593796
pcoli__ssDDC__1,3.2405795814,-1.8221851560000002
pcoli__ssDDC__2,3.2655716103,-1.773336139
pcoli__TP53B__1,3.6731798123,-1.375292756
pcoli__TP53B__2,3.209865957,-1.5610004270000002
pcoli__WT__1,3.3976684315,-1.305058977
pcoli__WT__2,2.5677259199,-1.198755025
cck__glu_ale4__1,3.159180362,2.734665913
cck__glu_ale4__2,3.2519839438,0.90561085
cck__cck_ale1__1,2.1681727479,0.816805047
cck__cck_ale1__2,2.026361199,0.9344518540000001
cck__cck_ale2__1,2.8620055554,0.7165795500000001
cck__cck_ale2__2,3.0134830673,0.43959062800000004
cck_pgi__gmos_delpgi__1,1.7330290602,0.858666911
cck_pgi__gmos_delpgi__2,2.1063731092,3.971959845
cck_pgi__pgi_ale1__1,9.7150771054,0.79834393
cck_pgi__pgi_ale1__2,1.9191310646000002,-1.14617931
cck_pgi__pgi_ale2__1,1.3812922836000001,-0.49957624700000003
cck_pgi__pgi_ale3__1,2.4451266094,1.950152789
cck_pgi__pgi_ale3__2,2.0256799147,-0.109724924
cck_pgi__pgi_ale4__1,3.383564147,1.8141997060000001
cck_pgi__pgi_ale4__2,2.9061770964,0.513138675
cck_pgi__pgi_ale4__3,2.9741158104,0.515136828
cck_pgi__pgi_ale5__1,2.5182930798000003,1.9666900580000002
cck_pgi__pgi_ale5__2,2.3195702121,1.35279613
cck_pgi__pgi_ale6__1,2.562977227,2.822984828
cck_pgi__pgi_ale6__2,2.2753513423,0.8600707460000001
cck_pgi__pgi_ale7__1,2.6242854765,3.561885611
cck_pgi__pgi_ale7__2,2.21943832,2.0814283160000002
cck_pgi__pgi_ale8__1,3.3076123106,1.8366701
cck_pgi__pgi_ale8__2,2.9571464102,0.507598281
cck_sdh__gmos_delsdhCB__1,2.7554607194000003,-0.196104727
cck_sdh__gmos_delsdhCB__2,2.7245190522,0.179752415
cck_sdh__sdh_ale1__1,3.8541668281,-0.618609057
cck_sdh__sdh_ale1__2,1.7302718372,-1.092561686
cck_sdh__sdh_ale2__1,2.4050906874,-0.644291363
cck_sdh__sdh_ale3__1,2.1948682102,-0.308110205
cck_sdh__sdh_ale3__2,2.6644997296,-0.610182726
cck_sdh__sdh_ale3__3,2.5284202206,0.20934026
cck_pts__gmos_delptsHIcrr__1,4.3858550145,1.660960181
cck_pts__gmos_delptsHIcrr__2,3.8297257854,0.8493654150000001
cck_pts__pts_ale1__1,1.9705675672,-1.6732369610000002
cck_pts__pts_ale1__2,2.7228826865,-2.157871507
cck_pts__pts_ale2__1,2.4981864007,-1.6126286890000001
cck_pts__pts_ale2__2,3.5603524134,-2.438282736
cck_pts__pts_ale3__1,5.6148655669,-2.114205855
cck_pts__pts_ale3__2,5.62360397,-2.4598199530000002
cck_pts__pts_ale4__1,2.7252188066,3.162690596
cck_pts__pts_ale4__2,3.2228173502,2.913863736
cck_gnd__gmos_delgnd__1,3.2790073031,-1.639727579
cck_gnd__gmos_delgnd__2,2.44565069,-1.732333292
cck_gnd__gnd_ale1__1,2.7726910806,0.9495176980000001
cck_gnd__gnd_ale1__2,2.7396892056,0.5359412
cck_gnd__gnd_ale2__1,2.2821821821,1.835927903
cck_gnd__gnd_ale2__2,2.6727579484,2.99864575
cck_gnd__gnd_ale3__1,3.076947312,1.014976036
cck_gnd__gnd_ale3__2,2.6912198806000003,0.150784457
cck_tpiA__gmos_deltpiA__1,3.1459969255,3.678724518
cck_tpiA__gmos_deltpiA__2,7.4160782805,3.54907311
cck_tpiA__tpiA_ale1__1,3.029248751,4.054133228
cck_tpiA__tpiA_ale1__2,2.1822415762,4.5057050069999995
cck_tpiA__tpiA_ale2__1,2.9717480648,4.267864391
cck_tpiA__tpiA_ale2__2,2.8058547127,4.011261991
cck_tpiA__tpiA_ale3__1,2.4814529366,4.342508874
cck_tpiA__tpiA_ale3__2,2.0913849793,3.707021637
cck_tpiA__tpiA_ale4__1,2.5449971177,3.590852548
cck_tpiA__tpiA_ale4__2,3.1792252259,3.315219826
acid_tale__acid_ale1_pH7__1,3.2978312205,2.467444272
acid_tale__acid_ale1_pH7__2,3.8831391129,2.215096278
acid_tale__acid_ale1_pH5__1,2.2448941745,4.237003863
acid_tale__acid_ale1_pH5__2,2.6134007564,3.938432767
acid_tale__acid_ale2_pH7__1,3.2586322629,2.018568478
acid_tale__acid_ale2_pH7__2,3.4711024446,1.63977312
acid_tale__acid_ale2_pH5__1,2.2189561433,3.360282074
acid_tale__acid_ale2_pH5__2,2.6481555954,3.034142003
acid_tale__low_Mg_ale_pH7__1,4.9482160187,0.8331609170000001
acid_tale__low_Mg_ale_pH7__2,4.0821663047,0.726399472
acid_tale__low_Mg_ale_pH5__1,2.1415895493,1.926040156
acid_tale__low_Mg_ale_pH5__2,2.359018371,0.426787181
acid_tale__MES_ale_pH7__1,2.8052690303,4.635209684
acid_tale__MES_ale_pH7__2,3.2707608893,4.603303778
acid_tale__MES_ale_pH5__1,2.6969961207,4.976980459
acid_tale__MES_ale_pH5__2,1.3964433641,4.693670183
acid_tale__gmos_pH7__1,2.9607675124,5.039081943
acid_tale__gmos_pH7__2,3.3327960198,5.022040108
acid_tale__gmos_pH5__1,2.9712074053,5.955648126
acid_tale__gmos_pH5__2,2.9058576603,6.145828079
adnB__wt_adn__1,-0.8774186361,-0.956211012
adnB__wt_adn__2,0.2835058489,-1.398004606
adnB__delydhB_adn__1,0.6026406223,-0.8373569120000001
adnB__delydhB_adn__2,-0.2023869818,-0.933486392
ytf2__wt_glc__1,1.3299153107000001,-0.281031331
ytf2__wt_glc__2,1.4616689059,-0.321860229
ytf2__ybcM_glc__1,2.0349902851,-0.26238308800000004
ytf2__ybcM_glc__2,2.047047731,-0.454878294
ytf2__ydhB_glc__1,1.5486419139,-0.850307565
ytf2__ydhB_glc__2,1.5243568437000001,-0.283395928
ytf2__yfeC_glc__1,0.9549092576,-0.255055105
ytf2__yfeC_glc__2,1.4994142587,-0.463568362
ytf2__yciT_glc__1,0.6882392512000001,-0.703546328
ytf2__yciT_glc__2,0.6964631438000001,-0.396019736
ytf2__ydiZ_glc__1,1.3950409552,0.289575444
ytf2__ydiZ_glc__2,1.0352875297,0.40355412900000004
ytf2__ynfL_glc__1,1.5213163416,-0.124937141
ytf2__ynfL_glc__2,0.7417641387,-0.028933615000000003
misc2__dellon_glc__1,2.0591044097,5.090582469
misc2__dellon_glc__2,2.2971515065,4.8876469920000005
ytf3__wt_glc2__1,1.0027828638,0.043136665000000005
ytf3__wt_glc2__2,1.2341440415,0.111251339
ytf3__wt_pH7_lactate__1,0.3343133244,-0.490426055
ytf3__wt_pH7_lactate__2,0.5603273702,-0.806212566
ytf3__wt_pH55_lactate__1,0.4085176958,-0.569144493
ytf3__wt_pH55_lactate__2,0.8273413966000001,-0.9351031040000001
ytf3__wt_pH55_HCl__1,1.193218989,-0.986311322
ytf3__wt_pH55_HCl__2,0.4595758757,-1.318215525
ytf3__dyieP_pH7__1,1.2133285623,-0.48151554900000004
ytf3__dyieP_pH7__2,1.0841545618,0.0040207770000000006
ytf3__dyieP_pH55__1,0.6197652157,-0.160204004
ytf3__dyieP_pH55__2,0.7037160921000001,-0.546229489
