,A,RcnR
minicoli__minE_urid__1,1.261390269597708,1.2321244288165474
minicoli__minE_urid__2,1.2445651796099495,1.1421625090088394
minicoli__W3110_cyt__1,-2.37547395669939,-0.29983706563087065
minicoli__W3110_cyt__2,-2.7955425441565755,-0.15789889323915762
minicoli__W3110_glc__1,0.1583837205737358,0.4669357307353073
minicoli__W3110_glc__2,0.6446973462743524,0.0660643708561377
minicoli__W3110_glyc__1,-2.094694056143507,0.041847054130777835
minicoli__W3110_glyc__2,-2.928640786378098,0.1482760461368553
minicoli__W3110_Fe_starve__1,-8.693920513880528,-1.7124160916540037
minicoli__W3110_Fe_starve__2,-6.973139472195448,-2.2104549564544387
minicoli__W3110_LB__1,-4.260592626033168,-1.4797980454739372
minicoli__W3110_LB__2,-4.127993001655151,-1.315507088050718
minicoli__W3110_N_starve__1,1.7443849344517688,1.0044154677806263
minicoli__W3110_N_starve__2,1.6880830482615157,0.9330212870359986
minicoli__W3110_osm__1,-0.77161224474959,0.8745192233261214
minicoli__W3110_osm__2,-0.4116532719678999,0.7796898340866996
minicoli__W3110_ph5__1,-2.641632380096666,-0.018786522458598576
minicoli__W3110_ph5__2,-2.359795020720492,-0.262812938442595
minicoli__W3110_pyr__1,-0.7604074295865245,0.6254248695092874
minicoli__W3110_pyr__2,-0.4899347453375434,0.970364349949138
minicoli__W3110_sorb__1,-2.07632587060619,-0.055416862853641995
minicoli__W3110_sorb__2,-2.122756302746948,-0.029072415321341083
minicoli__W3110_urid__1,-4.994159292307109,0.06523494589640944
minicoli__W3110_urid__2,-5.2451614917694735,0.09852960677208243
minicoli__W3110_WT_glc__1,0.0068856686904454,0.32129686477767283
minicoli__W3110_WT_glc__2,0.0364519073069836,0.1071357365396608
minicoli__W3110_WT_osm__1,-1.8923278491262328,0.2045510169103375
minicoli__W3110_WT_osm__2,-1.5026126318635726,0.7348984789404325
eep__BOP27__1,1.3783246940412324,0.008002909965653338
eep__BOP27__2,1.2755258510259582,0.1246003610180848
eep__BOP1000__1,2.013398127571349,0.6227609206498519
eep__BOP1000__2,2.103982623131808,0.16486288606967747
eep__BOP27_ndh-cydB-appC__1,1.2460152605524566,0.8973336146183382
eep__BOP27_ndh-cydB-appC__2,0.1572397819405072,0.7406976700275676
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,0.7822227527003426,-0.33896543657568395
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,1.9127223857068147,-0.07756847476783957
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,1.517367483612005,0.3586975375541819
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,0.2304488160101587,0.0670907256144071
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,0.1452902874686876,-0.21272131997285013
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,2.9500120114051427,-0.13785302669118504
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,-0.0859286068784739,-0.4556918865963429
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,0.8277775176560872,-0.03969780506728249
eep__BOP27_nuoB-cydB-appC__1,3.82256885789482,0.7669163155947851
eep__BOP27_nuoB-cydB-appC__2,3.140899455700004,0.7383703706462006
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,0.2172031492177648,0.1396705327574015
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,0.5433043257034395,0.04528029771486164
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,0.7785123084880848,-0.1707357404432157
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,0.3874409300657955,0.0706793268938295
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,0.2342366274664861,0.37034339037664665
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,0.3646648608907644,0.3757805665549023
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,-0.2031112735245427,0.3051339293242634
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,-0.5727684774463598,-0.0638002430016158
eep__BOP27_ndh-cyoB__1,1.3452860711758032,0.6127751917345527
eep__BOP27_ndh-cyoB__2,1.6815078617579795,0.7020128826733378
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,1.8796136841405116,0.4734630429121554
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,2.8865673059176418,0.338654871537778
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,2.696663117551155,0.5338440177701118
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,2.407557640866761,0.4711853077347454
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,3.4297906838847245,0.1048504323821211
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,2.824775760631547,0.284681630106272
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,2.594288445771765,-0.3513846512669385
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,2.1789393429052946,-0.2071705458624864
eep__BOP27_nuoB-cyoB__1,1.4920716029925096,0.2737488133994628
eep__BOP27_nuoB-cyoB__2,1.6119300884349146,0.5341855202710759
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,1.5927815257822802,0.0012543591415870026
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,1.2944587017070024,-0.21695635299037885
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,1.938019994589597,0.01365612850818465
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,2.081215790831022,-0.009967917260618188
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,2.6344616848453373,0.04798663028490235
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,3.142077975676169,0.2106059603805761
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,1.1645930307663697,-0.06885102277846045
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,1.1809674062388755,0.03178920694197451
eep__BOP27_ndh-cydB__1,3.0687252967642364,0.10460142719368726
eep__BOP27_ndh-cydB__2,2.315283635812857,0.3043728083631114
eep__BOP27_nuoB-cydB__1,2.908804371691415,0.8138658170411075
eep__BOP27_nuoB-cydB__2,3.06828598511475,0.7720756710224315
DDB2__PD-005_BW25113_Batch_6h__1,-4.73516813339196,-2.654047468659532
DDB2__PD-005_BW25113_Batch_6h__2,-4.315856914639074,-2.3035488060492177
DDB2__PD-003_BW25113_Batch_9h__1,-3.586219164521649,-2.7556585250445944
DDB2__PD-003_BW25113_Batch_9h__2,-3.497122826766806,-3.210813114858724
DDB2__PD-003_BW25113_Fed-batch_6h__1,-2.759570621447778,-3.7597138531276313
DDB2__PD-003_BW25113_Fed-batch_6h__2,-2.6593788890694654,-2.9657042125084705
DDB2__PD-005_BW25113_Fed-batch_6h__1,-5.076526291027418,-2.474395295170555
DDB2__PD-005_BW25113_Fed-batch_6h__2,-4.385573383046447,-3.8831446361444266
DDB2__PD-005_BW25113_Fed-batch_6h__3,-3.35085230268916,-3.3379060396124784
DDB2__PD-005_BW25113_Fed-batch_15h__1,-3.1219088943682074,-2.9517231261446364
DDB2__PD-005_BW25113_Fed-batch_15h__2,-2.090371464660817,-3.1000086167837155
DDB2__PD-003_BW25113_Fed-batch_21h__1,-2.343885137226762,-2.5088987157329994
DDB2__PD-003_BW25113_Fed-batch_21h__2,-1.5128951704689293,-2.957744429665872
DDB2__PD-004_del-basS_Batch_6h__1,-5.246587035516857,-2.2508510933773707
DDB2__PD-004_del-basS_Batch_6h__2,-5.292314266644889,-2.757721589595576
DDB2__PD-004_del-basS_Fed-batch_6h__1,-3.0732291059403534,-2.8990035202375686
DDB2__PD-004_del-basS_Fed-batch_6h__2,-3.473499359013816,-3.2227652004501484
DDB2__PD-004_del-basS_Fed-batch_15h__1,-2.248008806021472,-3.1365508140156693
DDB2__PD-004_del-basS_Fed-batch_15h__2,-2.5383726345257,-3.41461339170953
DDB2__PD-004_del-kdpE_Batch_6h__1,-4.97573328337459,-2.6425805562745968
DDB2__PD-004_del-kdpE_Batch_6h__2,-4.022787657947837,-2.1208009922325117
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,-3.460128644460109,-2.997726575517784
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,-3.3892410099900925,-3.3115506917676814
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,-2.6343943315518423,-3.552714984772145
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,-2.6631323160962497,-3.2581360985909398
DDB2__PD-005_del-phoB_Batch_6h__1,-6.781913023125649,-3.0730511021244187
DDB2__PD-005_del-phoB_Batch_6h__2,-5.643146024334904,-2.8409306831565426
DDB2__PD-005_del-phoB_Batch_6h__3,-4.654012103579283,-2.90315425291519
DDB2__PD-003_del-phoB_Batch_9h__1,-3.566010745013601,-3.4668329697885523
DDB2__PD-003_del-phoB_Batch_9h__2,-4.408409395392254,-4.538074480459799
DDB2__PD-003_del-phoB_Fed-batch_6h__1,-2.9284502826144774,-3.896439219652732
DDB2__PD-003_del-phoB_Fed-batch_6h__2,-2.9364987527987827,-2.7775190798575027
DDB2__PD-005_del-phoB_Fed-batch_6h__1,-6.767704628819548,-4.668497862775811
DDB2__PD-005_del-phoB_Fed-batch_6h__2,-3.2811000875908243,-3.4004243152725664
DDB2__PD-005_del-phoB_Fed-batch_15h__1,-3.546629499031699,-3.5662053097584603
DDB2__PD-005_del-phoB_Fed-batch_15h__2,-3.055288597010536,-2.926188594327181
DDB2__PD-003_del-phoB_Fed-batch_21h__1,-1.8927803891837425,-3.030417811124446
DDB2__PD-003_del-phoB_Fed-batch_21h__2,-2.407145977458951,-3.5196491399716003
DDB2__PD-004_del-qseB_Batch_6h__1,-4.732445700260828,-2.214515752061065
DDB2__PD-004_del-qseB_Fed-batch_6h__1,-4.151820933203312,-3.0902297500902707
DDB2__PD-004_del-qseB_Fed-batch_6h__2,-4.267493216289656,-2.87503671135244
DDB2__PD-004_del-qseB_Fed-batch_15h__1,-3.121559062765731,-2.6230124877068066
DDB2__PD-004_del-qseB_Fed-batch_15h__2,-4.370181443186202,-2.814504188921309
DDB2__PD-004_del-qseC_Batch_6h__1,-4.810842741102301,-2.308989433651542
DDB2__PD-004_del-qseC_Batch_6h__2,-4.3703653212477045,-2.6402725400129916
DDB2__PD-004_del-qseC_Fed-batch_6h__1,-3.227946996801706,-2.667982069294368
DDB2__PD-004_del-qseC_Fed-batch_6h__2,-4.358270882330285,-3.3397829101132155
DDB2__PD-004_del-qseC_Fed-batch_15h__1,-3.01788509471134,-3.6977999214121184
DDB2__PD-004_del-qseC_Fed-batch_15h__2,-3.8536186208838736,-2.5132159803189555
DDB2__PD-005_del-qseF_Batch_6h__1,-4.237715016224963,-2.7964648373387795
DDB2__PD-005_del-qseF_Batch_6h__2,-5.930393141530386,-3.1879754727072798
DDB2__PD-003_del-qseF_Batch_6h__1,-2.982680961837471,-3.3488587362416293
DDB2__PD-003_del-qseF_Batch_6h__2,-3.710450333191415,-2.4307790813976062
DDB2__PD-003_del-qseF_Fed-batch_6h__1,-3.1507120452806605,-3.471768740892091
DDB2__PD-003_del-qseF_Fed-batch_6h__2,-3.535007032686409,-2.875405695909876
DDB2__PD-005_del-qseF_Fed-batch_6h__1,-3.137216296495676,-3.7864773717849536
DDB2__PD-005_del-qseF_Fed-batch_6h__2,-4.1068778104024855,-3.257166248849672
DDB2__PD-005_del-qseF_Fed-batch_6h__3,-2.323435270465557,-3.1592118005040293
DDB2__PD-005_del-qseF_Fed-batch_15h__1,-3.212503198263607,-3.3288347668896665
DDB2__PD-005_del-qseF_Fed-batch_15h__2,-1.901600721484884,-3.480706671266873
DDB2__PD-003_del-qseF_Fed-batch_21h__1,-2.3773674284875748,-2.519134269486932
DDB2__PD-003_del-qseF_Fed-batch_21h__2,-2.319190333524773,-2.8635754868685845
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,-7.489126824096075,-2.456638325818008
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,-4.676177994615884,-2.921236631858676
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,-4.29283137852682,-3.1092538802622793
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,-3.403100667834105,-3.3682977704715107
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,-2.560850905844225,-3.2280277420912307
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,-2.8606877091304166,-3.5014037004054392
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,-2.562647459844292,-3.0551523941398937
DDB3__PD-009_del-arcA_Batch_6h__1,-6.138520857718572,-3.1521487621623736
DDB3__PD-009_del-arcA_Batch_6h__2,-5.829787189589882,-2.89101267899689
DDB3__PD-009_del-arcA_Fed-batch_6h__1,-3.0893308020142385,-3.1788056670758933
DDB3__PD-009_del-arcA_Fed-batch_6h__2,-1.8374724844418155,-2.6699493424735063
DDB3__PD-009_del-arcA_Fed-batch_15h__1,-1.128638678089004,-3.351767172275
DDB3__PD-009_del-arcA_Fed-batch_15h__2,-2.28073350425409,-3.10741060066182
DDB3__PD-006_del-baeR_Batch_12h__1,-5.199960095135157,-2.859785780590241
DDB3__PD-006_del-baeR_Batch_12h__2,-5.403406719193256,-2.6144958182356888
DDB3__PD-009_del-baeR_Batch_12h__1,-5.559581590172422,-2.6915019933507907
DDB3__PD-009_del-baeR_Batch_12h__2,-4.237580376675596,-2.277009264031804
DDB3__PD-006_del-baeR_Fed-batch_12h__1,-2.450141283091021,-2.994577292859104
DDB3__PD-006_del-baeR_Fed-batch_12h__2,-3.360984747542009,-2.996258270156376
DDB3__PD-009_del-baeR_Fed-batch_12h__1,-1.7648279873484312,-2.311894688522144
DDB3__PD-009_del-baeR_Fed-batch_12h__2,-4.857976846668333,-3.7232803306516566
DDB3__PD-009_del-baeR_Fed-batch_18h__1,-2.6298883055823614,-2.9861864011309533
DDB3__PD-006_del-lsrB_Batch_6h__1,-6.3390829886918265,-2.9503579537693234
DDB3__PD-006_del-lsrB_Batch_6h__2,-4.736125598170238,-2.87500375375045
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,-2.1590772399026683,-2.6165383974875915
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,-1.3537454273454883,-2.5603415240434986
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,-3.981978901325259,-2.7230912476643185
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,-3.3757326046991043,-2.2725414425285333
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,-2.845064169545626,-3.221930207685518
DDB3__PD-009_del-lsrK_Batch_6h__1,-5.276717951361931,-2.7162087933930685
DDB3__PD-009_del-lsrK_Batch_6h__2,-4.9524367342016005,-2.656558497665383
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,-3.2620294819793663,-3.172341780538804
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,-4.438437658646069,-3.0904638200367938
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,-3.387899260183865,-2.8727093088264417
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,-5.108857800956207,-2.202665783045957
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,-3.0509912369002885,-3.0337232807635437
DDB3__PD-006_del-lsrR_Batch_6h__1,-4.270202077488358,-2.581846091200698
DDB3__PD-006_del-lsrR_Batch_6h__2,-3.819898634624863,-2.9534113883536426
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,-3.061255429192541,-3.3962287453607516
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,-4.616223317926787,-3.445441509274416
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,-2.2775606919758107,-2.5741316204762508
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,-3.0184745030847435,-3.5252614817864387
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,-4.140099913478327,-3.073066753118707
DDB3__PD-009_del-luxS_Batch_6h__1,-5.381359891690525,-3.2158253886211576
DDB3__PD-009_del-luxS_Batch_6h__2,-6.1307018342069854,-3.1663317118167584
DDB3__PD-009_del-luxS_Fed-batch_6h__1,-4.021473341214224,-3.199643369952292
DDB3__PD-009_del-luxS_Fed-batch_6h__2,-4.535999860967615,-2.525138541272973
DDB3__PD-009_del-luxS_Fed-batch_15h__1,-2.169001491357943,-3.126079789126422
DDB3__PD-009_del-luxS_Fed-batch_15h__2,-2.7017536058768927,-4.203973922381039
DDB3__PD-006_del-rpoS_Batch_9h__1,-4.214415919493909,-3.1308808397980936
DDB3__PD-006_del-rpoS_Batch_9h__2,-5.023964809705051,-3.160435620983612
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,-0.840464324799781,-2.7617187467262942
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,-1.2256046678474997,-2.783297376608512
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,-1.9320459426859573,-3.05603057549188
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,-0.9654421307578412,-3.395644943287781
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,-1.312545740538346,-3.4216936431723535
DDB3__PD-009_del-tnaA_Batch_6h__1,-3.667051944232016,-2.035086499759239
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,-4.187316616167628,-2.927728963330764
DDB3__PD-009_del-tnaA_Fed-batch_15h__1,-2.579817353061503,-3.2912192969673866
DDB3__PD-009_del-tnaA_Fed-batch_15h__2,-4.282105145382896,-2.7991574490974784
