,A,GadX,RpoS
pcoli__hsTPH_Ntermtrunc__1,-2.673796344374606,-0.5392508645000005,1.6472503019999998
pcoli__hsTPH_Ntermtrunc__2,-2.646001112985492,-0.9363677724999996,1.6992366719999996
pcoli__hsTPH1__1,-2.411881085194446,-1.3777608374999994,1.3210808420000006
pcoli__hsTPH1__2,-2.675297985340832,-1.0643240335000002,1.3379151619999998
pcoli__MBP__1,-3.0559546768087595,-1.7823248324999996,0.5851225919999994
pcoli__MBP__2,-3.975793565790163,-1.5732165915000005,0.9447356019999996
pcoli__msCOMT__1,-2.849196830045173,-1.8225712694999998,0.4017288719999996
pcoli__msCOMT__2,-3.4694970128665243,-2.017672359500001,0.3470431519999995
pcoli__ocAANAT__1,-3.709236491625009,-0.8314046505000006,0.5440581320000001
pcoli__ocAANAT__2,-3.5914114332777523,-0.8038026055000005,0.567509231999999
pcoli__osTDC_K374H__1,-2.9073060434399416,-1.9650456505000005,1.8341525920000008
pcoli__osTDC_K374H__2,-2.4904124762912385,-1.3955732574999995,1.939742772000001
pcoli__osTDC_K374L__1,-2.949661305733012,-1.7116774395000007,0.6613088420000004
pcoli__osTDC_K374L__2,-3.2312769349260466,-2.163466665500001,0.7178447620000004
pcoli__osTDC_K374Q__1,-2.7793100838120184,-1.2660260595000006,1.1642765520000005
pcoli__osTDC_K374Q__2,-2.705966515530971,-1.2770337415000013,1.2446066919999996
pcoli__osTDC_L360V__1,-3.707409315911136,-1.2344039265000006,0.6133362019999993
pcoli__osTDC_L360V__2,-3.410439783402752,-1.4453278335000004,0.7643849320000005
pcoli__pmTPH__1,-4.088394705017168,-1.7283153655000003,-0.046391768999999534
pcoli__pmTPH__2,-4.353130700277966,-2.174317863499999,0.10538008600000026
pcoli__RFC__1,-3.7581883460513015,-1.4226710215000011,0.34221664200000035
pcoli__RFC__2,-3.956442466113827,-1.1809807235000005,0.3633112220000001
pcoli__RFCctrl__1,-0.8191837071332398,-0.7883040325000001,1.538991511999999
pcoli__RFCctrl__2,-1.2779762918109132,-1.0778068425000005,1.6585061420000002
pcoli__RFCnopause__1,-0.8981223459392877,-0.7835450405000017,1.4859490619999995
pcoli__RFCnopause__2,-1.455147713670071,-0.8478460354999999,1.5850494119999998
pcoli__RFCpluspause__1,-2.2569480285606645,-1.0509116055000003,1.462841341999999
pcoli__RFCpluspause__2,-2.801082463600518,-0.7671460895000006,1.192064091999999
pcoli__rnCOMT_sol__1,-1.5887767615855153,-0.5931535085000004,1.7196807419999995
pcoli__rnCOMT_sol__2,-1.1193632181896918,-0.4858785245000004,1.6104270419999995
pcoli__rnPNMT__1,-3.219975768157746,-1.6079332405000004,0.4822988519999996
pcoli__rnPNMT__2,-3.7295932248080814,-1.6125695815000007,0.38756987200000026
pcoli__rnTDC__1,-3.430591951017124,-1.7623836735000005,0.5698088319999997
pcoli__rnTDC__2,-3.27981350649981,-1.5896778774999998,0.5878713320000006
pcoli__rnTDC_trunc__1,-3.1015166026975702,-1.3986139724999995,0.7482152620000004
pcoli__rnTDC_trunc__2,-2.849482014024446,-1.1331352045000005,0.7727454320000007
pcoli__saCOMT_T2A__1,-3.3586796681274227,-0.8191695895000004,0.5505182019999992
pcoli__saCOMT_T2A__2,-3.510411926137231,-0.7705052434999988,0.5639958319999998
pcoli__sfCOMT__1,-3.8307839401356607,-0.8143948145000001,0.4017111619999998
pcoli__sfCOMT__2,-3.809643722420783,-0.936502925500002,0.2275852700000005
pcoli__sgAANAT_D63G__1,-3.1040185395737434,-0.7875301065000011,0.6717522519999992
pcoli__sgAANAT_D63G__2,-3.640630361356972,-0.7762911715000005,0.614882871999999
pcoli__ssDDC__1,-3.067180353095793,-1.3332370925,0.838315712
pcoli__ssDDC__2,-3.314671887369792,-1.5684646494999999,0.9534874020000004
pcoli__TP53B__1,-3.10974517978271,-0.5912372235000003,0.9640903519999996
pcoli__TP53B__2,-2.9128657250058128,-0.3229117715000012,0.9013773119999992
pcoli__WT__1,-2.2467265675412453,-0.5276227795000006,1.7189037319999994
pcoli__WT__2,-2.714078108806725,-0.008389170500001875,1.3513130519999998
cck__glu_ale4__1,-3.6959101733772526,-2.7074636395,0.10669530799999903
cck__glu_ale4__2,-3.64265294900541,-2.4678416345,0.14106030299999972
cck__cck_ale1__1,-3.689818941975645,-2.7689864735,-0.23074535499999985
cck__cck_ale1__2,-3.3108255996087053,-2.6062414474999995,-0.14620863700000086
cck__cck_ale2__1,-3.816853973739293,-2.8160454095,-0.15332945199999948
cck__cck_ale2__2,-3.2658535145342693,-2.6189715115000007,-0.15757164799999934
cck_pgi__gmos_delpgi__1,-1.956040382709514,-3.4201048955000006,1.6356120319999992
cck_pgi__gmos_delpgi__2,-1.1139997218125368,-4.1341715535,1.622138851999999
cck_pgi__pgi_ale1__1,-3.416621887887443,-2.6647722115,0.10610744899999958
cck_pgi__pgi_ale1__2,-3.01852312257119,-2.7652110725000005,0.5244865720000007
cck_pgi__pgi_ale2__2,-2.4920677828520788,-2.236502701500001,1.2533454319999997
cck_pgi__pgi_ale3__1,-3.609478343135149,-2.9902624495000003,0.14398431699999925
cck_pgi__pgi_ale3__2,-3.4089679042722385,-2.9480187905,0.5259398520000005
cck_pgi__pgi_ale4__1,-3.938352158651348,-3.1003429055000007,-0.058230769999999765
cck_pgi__pgi_ale4__2,-4.206046652860213,-3.5469093915,0.11443068900000065
cck_pgi__pgi_ale4__3,-3.8086638155283454,-3.4254501305000007,0.0733928370000001
cck_pgi__pgi_ale5__1,-3.029685540710897,-3.708913415500001,0.4203963420000001
cck_pgi__pgi_ale5__2,-3.673848767919172,-3.7937531565,0.5483220220000007
cck_pgi__pgi_ale6__1,-3.28589172911974,-3.3930483825,0.6224923419999993
cck_pgi__pgi_ale6__2,-3.106610799319975,-3.364680044500002,0.2018413609999996
cck_pgi__pgi_ale7__1,-2.6227345152165755,-3.3173115885000004,0.8692270319999995
cck_pgi__pgi_ale7__2,-3.045293105070008,-3.4162437014999996,0.6974166620000002
cck_pgi__pgi_ale8__1,-3.1419443207857576,-3.1951992395,0.07791659099999926
cck_pgi__pgi_ale8__2,-2.968004991550817,-3.5047876314999997,0.15846592900000012
cck_sdh__gmos_delsdhCB__1,-1.7303767700056711,-0.5754494955000018,0.9537564219999995
cck_sdh__gmos_delsdhCB__2,-4.301072424126174,-1.3557116625,0.9814993819999992
cck_sdh__sdh_ale1__1,-2.726921849596739,-1.1619027745000006,0.8518150819999999
cck_sdh__sdh_ale1__2,-2.940794099521653,-1.3037222255000005,0.8056884219999993
cck_sdh__sdh_ale2__1,-3.288237365044353,-1.5030343705000002,0.4924126920000002
cck_sdh__sdh_ale3__2,-3.2044676561412078,-1.5102722274999998,0.5170621420000003
cck_sdh__sdh_ale3__1,-2.8590953549562905,-1.6565194245000008,0.5283039519999999
cck_sdh__sdh_ale3__3,-3.056387030966669,-1.6829750195000006,0.573257302
cck_pts__gmos_delptsHIcrr__2,-3.016948797930042,-3.1167698735000005,1.5288345519999993
cck_pts__gmos_delptsHIcrr__1,-3.1951569363973107,-3.4973662035000004,1.247999062
cck_pts__pts_ale1__2,-3.5278140584698714,-1.1062699045000004,0.9376607319999994
cck_pts__pts_ale1__1,-3.602266428494291,-1.7281757835000002,0.8732817419999996
cck_pts__pts_ale2__2,-3.614738106564658,-3.5824183635000004,0.2704186669999995
cck_pts__pts_ale2__1,-4.183930713631704,-3.7055783184999984,0.20961539600000026
cck_pts__pts_ale3__2,-3.123472491242251,-3.3782154235000004,0.6750284420000003
cck_pts__pts_ale3__1,-2.327082615392061,-2.9718491964999996,0.8017702020000002
cck_pts__pts_ale4__2,-4.21858106086725,-3.6641127294999998,-0.5571700909999997
cck_pts__pts_ale4__1,-4.555211268549399,-3.5454845535,-0.4163912330000006
cck_gnd__gmos_delgnd__1,-2.1843359796046635,-0.11094959150000072,0.6628492319999992
cck_gnd__gmos_delgnd__2,-0.4609286619961565,0.5448559614999997,0.8956378919999999
cck_gnd__gnd_ale1__1,-4.453151528023352,-2.2591282875000003,-0.16321665599999946
cck_gnd__gnd_ale1__2,-4.584686205164562,-2.2214692555000006,-0.2997447330000007
cck_gnd__gnd_ale2__1,-4.917432314591261,-2.331529325500001,-0.1869059859999993
cck_gnd__gnd_ale2__2,-3.993262024223711,-2.2780824395000003,-0.02774727399999932
cck_gnd__gnd_ale3__1,-4.127102815572958,-2.1775034615000006,0.03465974499999902
cck_gnd__gnd_ale3__2,-4.283079486953604,-2.3620917495,-0.031113968999999738
cck_tpiA__gmos_deltpiA__1,-4.778513859178585,-3.1486224915000003,2.7853527219999994
cck_tpiA__gmos_deltpiA__2,-5.2649728450721245,-2.2941957525000003,3.0090755520000005
cck_tpiA__tpiA_ale1__1,-3.1400692001539565,-2.8952618145000004,0.9025170320000004
cck_tpiA__tpiA_ale1__2,-2.40195771900938,-3.1923491205000003,0.8611552119999999
cck_tpiA__tpiA_ale2__1,-3.56859120955926,-3.2370099194999997,1.0433209320000003
cck_tpiA__tpiA_ale2__2,-2.705249534352452,-2.7215515245000006,1.034550672
cck_tpiA__tpiA_ale3__1,-2.008552685203949,-2.5852411695000006,1.1604423619999995
cck_tpiA__tpiA_ale3__2,-1.5943122224828072,-2.1663367345000006,1.357744682
cck_tpiA__tpiA_ale4__1,-2.730435080023956,-2.5804429855000004,0.8815165420000001
cck_tpiA__tpiA_ale4__2,-2.528905644968567,-2.7090542044999997,0.8068994620000005
acid_tale__acid_ale1_pH7__1,-2.956490251868144,-2.6674999915000006,-0.4681832349999997
acid_tale__acid_ale1_pH7__2,-3.2316399233755355,-2.8039476225,-0.5047331320000001
acid_tale__acid_ale1_pH5__1,-4.193723461513621,-1.4224017575000003,-0.5684596680000009
acid_tale__acid_ale1_pH5__2,-4.036262254109628,-1.0422361674999996,-0.406458756000001
acid_tale__acid_ale2_pH7__1,-2.4705482739778963,-3.0805726405000007,-0.5666004250000007
acid_tale__acid_ale2_pH7__2,-2.786087786337492,-3.1034776385,-0.6181329929999997
acid_tale__acid_ale2_pH5__1,-3.0573192483031466,-2.0840318625,-0.2617397560000008
acid_tale__acid_ale2_pH5__2,-4.5737885861555805,-3.2483684425000003,-0.1296652809999994
acid_tale__low_Mg_ale_pH7__1,-2.605076063293707,-3.0105034945,-0.5249405940000003
acid_tale__low_Mg_ale_pH7__2,-2.536912387966477,-3.0635351615,-0.7528981960000003
acid_tale__low_Mg_ale_pH5__1,-3.430615057472923,-1.0819237055000004,0.32852511199999945
acid_tale__low_Mg_ale_pH5__2,-3.1595621255830606,-1.5088112425000002,0.21652976400000054
acid_tale__MES_ale_pH7__1,-2.80809261249265,-3.2141095695000006,-0.4506071550000002
acid_tale__MES_ale_pH7__2,-2.9998673221235888,-3.1375053175000005,-0.3406365480000009
acid_tale__MES_ale_pH5__1,-2.7277653209645623,-1.3816953305000004,0.08479708099999961
acid_tale__MES_ale_pH5__2,-1.5393054261544592,-0.5241693215000005,0.4753930020000006
acid_tale__gmos_pH7__1,-2.9502631653332148,-3.0615379985000004,-0.3532614810000005
acid_tale__gmos_pH7__2,-2.542209800160304,-3.1388449995000007,-0.38065372500000016
acid_tale__gmos_pH5__1,-2.204043603894442,-1.8383523275,0.360442621999999
acid_tale__gmos_pH5__2,-2.3173729975183504,-1.7476351655000002,0.33170271200000023
adnB__wt_adn__1,-1.9184472489245576,1.3351212035,0.19266828199999966
adnB__wt_adn__2,1.011764822917552,0.7669576484999999,0.5997283719999995
adnB__delydhB_adn__1,-1.997267945554779,1.5850942375,0.2273077420000007
adnB__delydhB_adn__2,-0.5264310680503616,1.2869721005,0.6125115220000001
ytf2__wt_glc__1,0.3845673981368544,0.9814437875,1.3332109919999997
ytf2__wt_glc__2,-0.1207185254274998,0.7882273584999986,1.2802751820000005
ytf2__ybcM_glc__1,0.3958063980035007,0.2969096684999997,1.7565638220000004
ytf2__ybcM_glc__2,0.66916757209103,0.15380345349999835,1.7895618819999992
ytf2__ydhB_glc__1,1.4912823786739036,0.2555310994999989,1.7383771919999995
ytf2__ydhB_glc__2,0.8926203762269588,0.11488238949999995,1.6562779719999998
ytf2__yfeC_glc__1,1.431051185742172,0.17478475749999944,1.6077512919999997
ytf2__yfeC_glc__2,1.0513138742840145,0.19717204049999992,1.6530608620000002
ytf2__yciT_glc__1,-0.6028723068519515,0.882678864499999,1.281409302
ytf2__yciT_glc__2,-0.607329487381088,1.1625325135000004,1.2810683120000004
ytf2__ydiZ_glc__1,-1.592429502586396,0.12043723549999895,1.0339006019999992
ytf2__ydiZ_glc__2,-1.6564514854835684,0.08373674649999963,1.0135920919999997
ytf2__ynfL_glc__1,-0.1392963407076623,0.7224752455000001,1.5426357819999996
ytf2__ynfL_glc__2,-0.3759960583743008,0.7022630354999997,1.5525323619999989
ytf3__wt_glc2__1,0.7488003504819446,0.6197899394999986,1.4151565020000003
ytf3__wt_glc2__2,0.2523547558718919,0.5560498025000005,1.353187801999999
ytf3__wt_pH7_lactate__1,-0.1803936480608758,0.5694247714999996,1.4987172619999996
ytf3__wt_pH7_lactate__2,-0.0010829491237402,0.6293839964999997,1.5601916419999995
ytf3__wt_pH55_lactate__1,1.3848535538702411,1.256558974499999,1.5214776820000004
ytf3__wt_pH55_lactate__2,1.304057156350396,1.1712777355000004,1.6003266620000005
ytf3__wt_pH55_HCl__1,2.8999944918001197,1.6922258785000004,1.514438651999999
ytf3__wt_pH55_HCl__2,2.745722922712413,1.6804934764999988,1.4329907019999997
ytf3__dyieP_pH7__1,-0.1655463653514947,0.05591010050000023,1.3707091919999996
ytf3__dyieP_pH7__2,-0.0544906241426161,0.07926117649999931,1.3007693519999997
ytf3__dyieP_pH55__1,-0.7079368536288498,0.26243397949999897,1.3132433520000006
ytf3__dyieP_pH55__2,-0.6578591075087542,0.4042768754999989,1.4402016619999998
minicoli__aldA_f1c2__1,-6.218524908234451,2.301515219626223,0.7688311096778992
minicoli__aldA_minE__1,-6.6011053663148,1.0060877432193678,0.7483718890554911
minicoli__mg1655_glc__1,-4.152893131562461,-1.0333899974175988,-0.3227251143518082
minicoli__mg1655_glc__2,-3.4464198896071814,-0.9424037776402044,-0.2963984367424679
minicoli__minE_cyt__1,-7.845223452101035,1.3351717948774269,1.4455381397399378
minicoli__minE_cyt__2,-8.500295112470207,0.9049454888449376,1.0731992692747203
minicoli__minE_fruc__1,-8.074873535460442,1.5495631150771842,1.4527535388752977
minicoli__minE_fruc__2,-8.518072626599308,1.3720721286307445,1.4423836801743397
minicoli__minE_glc__1,-7.47840499107989,0.7061522537694156,1.1216125711717595
minicoli__minE_glc__2,-8.222360549494779,1.0140371853192516,1.1419895751547564
minicoli__minE_glyc__1,-5.541536438691745,2.6662565709797885,2.546209385730039
minicoli__minE_glyc__2,-6.447716109322953,2.7345607123141797,2.8689304753646034
minicoli__minE_Fe_starve__1,-7.7356376926332,1.3755775703375868,1.0841167551667166
minicoli__minE_Fe_starve__2,-7.81257310798,1.2291902267716068,1.1298283206668458
minicoli__minE_LB__1,-6.697999784644041,-2.07448331034937,-0.20407967978364994
minicoli__minE_LB__2,-6.993423675879554,-1.9518206111337628,-0.4281662033338449
minicoli__minE_N_starve__1,-5.79002714831826,-0.3871414087866487,1.7391201935892244
minicoli__minE_N_starve__2,-6.91397856636675,0.41995144370405946,1.7793586345873016
minicoli__minE_osm__1,-3.7299182431660713,-0.07705920868347604,2.2612312305545714
minicoli__minE_osm__2,-4.884545189204098,0.2446806579107008,2.3386456436416143
minicoli__minE_ph5__1,-2.3506351822674536,2.2309258972517405,1.884152701106245
minicoli__minE_ph5__2,-2.8078988639888816,1.8019761255369997,1.9680507416540536
minicoli__minE-pyr__1,-6.060647234989029,1.5610114960512682,2.931808820724409
minicoli__minE-pyr__2,-6.407680613258727,3.063129088213076,2.8972282210097404
minicoli__minE_sorb__1,-7.886883438115209,1.779383815112972,1.6773541227665802
minicoli__minE_sorb__2,-7.747783290045475,1.878450451957024,1.7518142709873885
minicoli__minE_urid__1,-8.402596204117351,1.0234884626403993,1.5703155981964176
minicoli__minE_urid__2,-8.374716119624129,1.0688540702683245,1.6154266407361284
minicoli__W3110_cyt__1,-6.535134069392678,-3.6288640288956016,0.12325819946760852
minicoli__W3110_cyt__2,-5.783949364311292,-3.1714863557332444,0.0059711742870032225
minicoli__W3110_glc__1,-3.1118290968899074,-1.589758826823256,0.2700132570264753
minicoli__W3110_glc__2,-7.706092141248432,-2.35293307410606,-0.5812186602736737
minicoli__W3110_glyc__1,-2.848259723189348,-2.4011394520262,0.8090376430280166
minicoli__W3110_glyc__2,-2.555181754091964,-2.7051343888319432,0.7910440460921961
minicoli__W3110_Fe_starve__1,9.091798779218314,2.0713801098403235,1.6989394492472325
minicoli__W3110_Fe_starve__2,8.375820276138565,1.5832794969017705,1.3963751613322106
minicoli__W3110_LB__1,-6.138606440055693,-4.140891307334721,-0.9371382301335772
minicoli__W3110_LB__2,-5.537977075822191,-4.247084034397951,-0.8302557413004763
minicoli__W3110_N_starve__1,-5.142439226702024,-1.7211213964186154,0.3899165046438391
minicoli__W3110_N_starve__2,-4.620728096721227,-1.8574433015042136,0.4936849359911442
minicoli__W3110_osm__1,-4.244409072889806,-2.6740119505493736,0.262185513399519
minicoli__W3110_osm__2,-4.293052014496919,-2.3320192661756503,0.21488083625218835
minicoli__W3110_ph5__1,3.6831920257997295,0.5339957837007532,0.2209019410416193
minicoli__W3110_ph5__2,4.834661087117517,0.945257062102943,0.32030156481283
minicoli__W3110_pyr__1,2.6057952602908765,-0.432647625255334,0.7432817959826554
minicoli__W3110_pyr__2,3.1797264134752985,-0.5356374860862649,0.8999659399959103
minicoli__W3110_sorb__1,-4.793347463287144,-2.4772987471993053,0.2079504262772538
minicoli__W3110_sorb__2,-4.8843082746465925,-2.5453542781300142,0.31686818839891195
minicoli__W3110_urid__1,5.631192333373187,1.6735806489579184,1.4819174580875174
minicoli__W3110_urid__2,4.074165799298214,1.4108735508882404,1.4275684727315134
minicoli__W3110_WT_glc__1,-5.111156098165377,-4.367046295108377,0.06349504959406715
minicoli__W3110_WT_glc__2,-5.354849393565293,-3.4324062857692987,-0.018571397773699868
minicoli__W3110_WT_osm__1,-4.647280264280676,-2.5969103030279115,0.7008213280280398
minicoli__W3110_WT_osm__2,-3.758370740093901,-2.8247398049048726,0.6649093091669993
eep__BOP27__1,-1.534930106968944,-2.201918485836813,0.3785155052329952
eep__BOP27__2,-1.950927887455032,-1.9782261825909824,0.4468185138055922
eep__BOP1000__1,-2.458276460667658,-1.5674874754148966,1.4713367957262875
eep__BOP1000__2,-3.0546439215213343,-1.6419698806856362,0.989478177813707
eep__BOP27_ndh-cydB-appC__1,2.154409059010101,0.2743574336519519,2.317421372868964
eep__BOP27_ndh-cydB-appC__2,3.147282055944643,-0.7712010810676437,2.2978148291494165
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,-3.742551526598607,1.1909138090166598,1.7404413409646615
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,-1.8554991598945043,1.0301401031520978,1.9351072452060036
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,-2.478095809512731,1.6906439721359658,2.5253682010992518
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,-2.863207557978435,1.8905955618513148,2.647597469113588
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,-1.2426285408631903,0.5182898017130508,2.1382915243849805
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,-2.0069948119512797,0.4543120966740872,2.302840250647522
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,-4.067482093632379,-1.0880260285491978,1.2291766273749314
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,-3.218150239185016,-0.911150516719288,1.1154304360841178
eep__BOP27_nuoB-cydB-appC__1,1.3112151693738183,-1.2044818023228432,2.6120280480094142
eep__BOP27_nuoB-cydB-appC__2,1.43236079772169,-0.5227197650362179,2.8389862002440442
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,-1.3158972087388474,-1.3525552279449078,2.5713677903114256
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,-2.234343868666488,-1.5570698209569072,2.629641368887663
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,0.3194181976085052,0.09785481769324632,2.8441061490184403
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,-0.3473696209457951,-0.22207568304951766,2.7650993114923565
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,-3.258061200346825,-0.0160685814559125,2.7681233846049533
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,-3.5012362907393,0.28175139550497263,2.696933587596904
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,-1.1785032620138658,1.3814249582455391,3.139938211880993
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,-2.1390468323089364,1.6234812140394297,3.0489188019087496
eep__BOP27_ndh-cyoB__1,-1.1294038111379805,-0.08311881206654892,0.4713222993156485
eep__BOP27_ndh-cyoB__2,-1.2188911570623615,0.10363687238698027,0.6414976083950954
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,-3.439636451647229,-0.7730916238012453,1.3064189212051218
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,-4.112282258833788,-0.7827160118908809,1.4710138735412404
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,-4.981559198305043,1.6009929664874285,1.9440938880222396
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,-3.646894866523488,1.2620140944570668,1.9537762827496543
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,-4.4969754079052064,-0.5633655145449971,1.8482258720267242
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,-3.7678449815811095,0.7451746260975547,2.161721485284525
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,-2.594927141857088,-1.1289565038961262,2.088803788076463
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,-2.081590462825412,-0.9226902813621304,2.0948225168571035
eep__BOP27_nuoB-cyoB__1,-1.3402475669943732,-0.6732947195256127,0.06446336749440462
eep__BOP27_nuoB-cyoB__2,-0.4603309163597718,-0.26073836757261226,0.32339708438465564
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,1.4936486630461554,-0.4943139086693318,2.185858189263829
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,1.753227143332131,-0.9232735879679836,2.0285166076762007
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,0.4151878270817399,-1.1402061358317406,1.7344872690172206
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,1.3146107035199377,-0.8085221900953279,1.9433374502320573
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,-0.4627062485817522,-1.5813011450667167,1.649611684883595
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,-0.2296583685641312,-1.170542576707839,1.5503142048203349
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,1.67837264086698,-0.7895723879346086,1.727164699102751
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,1.886881175015124,-0.8149785863697874,1.6671703330956458
eep__BOP27_ndh-cydB__1,-0.6624783389948247,0.7856270636938271,0.7279547550972261
eep__BOP27_ndh-cydB__2,-1.797015488760097,0.7173363713514096,0.7631658944745716
eep__BOP27_nuoB-cydB__1,-2.062890654915278,0.2881025545547846,1.2756696004360926
eep__BOP27_nuoB-cydB__2,-0.9135430606971284,0.2477840579670456,1.3052449489533036
DDB2__PD-005_BW25113_Batch_6h__1,-0.7574031040979361,1.3584841892681678,1.1857462433990893
DDB2__PD-005_BW25113_Batch_6h__2,-0.9063102620257928,1.3493961444346232,1.1333922684479898
DDB2__PD-003_BW25113_Batch_9h__1,0.1221293091498454,1.4151845207731313,1.099372092479328
DDB2__PD-003_BW25113_Batch_9h__2,-0.9385367953082194,1.144133408806116,0.9390896503562658
DDB2__PD-003_BW25113_Fed-batch_6h__1,3.603403816435897,0.8399229873263909,2.0819111638148198
DDB2__PD-003_BW25113_Fed-batch_6h__2,2.690043107798691,1.1706901867944453,2.155536098848927
DDB2__PD-005_BW25113_Fed-batch_6h__1,1.8380844938690883,0.4557516395932435,2.2089944118804112
DDB2__PD-005_BW25113_Fed-batch_6h__2,3.6839743661560154,0.30462589201414225,2.338532091049068
DDB2__PD-005_BW25113_Fed-batch_6h__3,2.3267190249030927,1.095449895852104,2.12824113720454
DDB2__PD-005_BW25113_Fed-batch_15h__1,-2.9568416536525506,-0.6278453567463078,2.3785215299797446
DDB2__PD-005_BW25113_Fed-batch_15h__2,-3.533138393573384,-0.6291589562688369,2.3328594444979487
DDB2__PD-003_BW25113_Fed-batch_21h__1,-3.4901838376150085,-1.1077355815187868,2.4193768749679805
DDB2__PD-003_BW25113_Fed-batch_21h__2,-4.080297229694666,-0.7247367845480808,2.230834590090227
DDB2__PD-004_del-basS_Batch_6h__1,-1.188614753665633,0.9299754757487476,1.1788390388339014
DDB2__PD-004_del-basS_Batch_6h__2,-1.838035858341376,1.0501064076909934,1.158464906520459
DDB2__PD-004_del-basS_Fed-batch_6h__1,1.4157364735410602,0.9522154996131268,2.0569406429957957
DDB2__PD-004_del-basS_Fed-batch_6h__2,1.5452760920962367,0.33223324056496395,2.126960825052356
DDB2__PD-004_del-basS_Fed-batch_15h__1,-3.3434193016303446,-1.4730575643952966,2.071667089785782
DDB2__PD-004_del-basS_Fed-batch_15h__2,-4.2703214349219145,-1.5329085309660364,2.1677248116381107
DDB2__PD-004_del-kdpE_Batch_6h__1,-0.4377882526595875,0.2764125819608356,1.2103773361834025
DDB2__PD-004_del-kdpE_Batch_6h__2,0.01802541746376,0.7106752957933669,1.2374754989534562
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,3.5827308571325363,1.3507291500619285,2.156461938143704
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,3.965161422275102,1.343465902130342,2.0937534242666143
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,-3.1291437919144784,-0.2485312984456183,2.0026744419723617
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,-1.9642950410191276,-0.2208354968169397,2.24026799430173
DDB2__PD-005_del-phoB_Batch_6h__1,-0.1202490428009628,0.3256454472584309,1.2283335574245964
DDB2__PD-005_del-phoB_Batch_6h__2,-1.0617193470424566,0.6303473396241213,1.2893682396435295
DDB2__PD-005_del-phoB_Batch_6h__3,-2.134992497187749,0.9850695875006591,1.049127395368444
DDB2__PD-003_del-phoB_Batch_9h__1,-0.4566054767080602,1.0463102891457776,0.6838257918683635
DDB2__PD-003_del-phoB_Batch_9h__2,-1.328475053980525,0.7821547966359823,0.7296881903352563
DDB2__PD-003_del-phoB_Fed-batch_6h__1,3.6434280924667264,0.3770544995991117,2.026828809300428
DDB2__PD-003_del-phoB_Fed-batch_6h__2,1.990889477593136,0.5561859135713192,2.138215827353436
DDB2__PD-005_del-phoB_Fed-batch_6h__1,3.1100143525360946,-0.1335058857555378,2.5585986488338754
DDB2__PD-005_del-phoB_Fed-batch_6h__2,2.691447858411093,0.6294744311897578,2.1591140093624634
DDB2__PD-005_del-phoB_Fed-batch_15h__1,-4.016258898906567,-1.3852022075871029,2.3587947245007097
DDB2__PD-005_del-phoB_Fed-batch_15h__2,-3.764705074824205,-1.4819868708929338,2.446731491740211
DDB2__PD-003_del-phoB_Fed-batch_21h__1,-3.7500062842322905,-1.8178451901657018,2.228090991969159
DDB2__PD-003_del-phoB_Fed-batch_21h__2,-4.970696905040652,-2.059671346652647,2.2319069674927885
DDB2__PD-004_del-qseB_Batch_6h__1,0.5932391712029355,1.4239718891229458,1.3734503562619322
