,A,ArcA,AppY,YdeO,RpoS
SRX5694538,-0.3308592295,-0.3619950656,-0.34949596,0.0669265668,0.48593594510000004
SRX5694539,1.8831625022,-0.48443834680000003,-3.1649294313,-0.3828724076,-0.39806902200000005
SRX5694540,-2.9636710287,-0.5860169708,-1.630373439,0.4882690241,0.4775086602
SRX5694541,-0.2726427495,-0.4899706324,-1.2220116482,-0.3828724076,-0.2237540542
SRX5694543,2.4293169353,-0.6916261842,-1.4732204759,1.4624667524000001,-1.2433446982
SRX5694544,-0.8496038631,-0.7723148823,-0.5936336144000001,-0.3828724076,-0.09469580500000001
SRX5694545,2.5493137335,-0.9345604604000001,-0.9689823921,0.2355198752,0.3882651955
SRX5694546,3.8113172395,-0.7274115978,-0.13173726200000002,-0.3828724076,-1.0093608602
SRX5694547,0.6415120541,-0.3357729393,0.40439949540000003,0.32922904950000004,0.4493025752
SRX5694548,-0.2203968789,0.028162841,-0.1850578014,0.07286238140000001,0.091783931
SRX5694550,5.6193500886,-0.7346413894,-1.058717709,2.4032081773,0.062013330500000005
SRX5694551,1.3549699709,0.4764316374,-1.5453154276,-0.3828724076,-0.9358932155
SRX5694552,0.11019291460000001,-0.7448938301,-0.2222682983,1.1797946851,-0.4164593802
SRX5694553,-0.3520241859,-0.3273924877,0.32868288700000003,-0.3828724076,-0.0044865156
SRX5694554,-1.1904481064,-0.4181937543,-0.16999069960000002,0.021675505100000002,-0.0383475161
SRX5694555,0.36116869090000003,-0.2452545928,-0.7266888187,0.1095515531,-0.7369655924
SRX6072760,-0.6185506539,-1.0870508238,-4.0284566174,0.4289538325,0.41317827430000004
SRX6072761,-0.7115320651,-0.9961289279000001,-3.4812511053,0.3780539939,0.604767283
SRX6072762,-1.4299086457999999,-0.771228957,-4.2140246638,0.0179356252,0.7448858374
SRX6072763,-0.5085186726,-0.2988503818,-3.223564993,0.7963097391,1.4155093927
SRX6072764,0.1487068794,-1.3060500737,-4.5492621213,-0.3828724076,-0.2457375582
SRX6072765,-1.1857750684,-0.4698493415,-5.2113380637,-0.0640223421,1.3219007904
SRX6376491,5.0263660008,-0.431836726,-0.0910913993,2.1931349662,-0.6830534858
SRX6376492,1.8040474086,-0.2479315403,-1.3193140743,1.6964751045000002,-0.6785606825
SRX6376493,1.0966002674,-0.3208997619,-1.2545002743,1.0357313603,-0.4696651093
SRX6376494,3.7866308239,-0.5793796718,-1.9409837524,2.0565773404,-0.46349901590000003
SRX6376495,6.2851956447,-1.0214167472,1.0115970841,2.542799055,-0.3385525806
SRX6376496,4.6125162585,-0.3290600459,0.1264781369,0.8544809469,-0.6918979069
SRX2723951,-0.1786811694,0.6598914536,1.655050184,1.4205613366,1.3115418012
SRX2723952,-0.4950798334,0.9832884074,2.6180846201,0.7322970606,2.719049273
SRX2723953,0.3244143788,0.8721664519000001,0.3226424966,1.0150574863,1.9266550545
SRX2723954,-1.6679876413999999,2.1359526484,3.0149387185,0.1974582282,2.7159852568
SRX2723955,-0.1408037973,0.2737678919,0.7731010623,0.0163737597,0.8854595021
SRX2723956,-0.40283027450000003,0.695521326,1.3549279017,0.040791742900000004,1.3716701738000001
SRX2723957,-0.4368784241,0.0027797833,-0.3766592307,-0.1180435325,-0.0180868505
SRX2723958,0.8219055209,0.40495222070000003,-1.1187820855,-0.3616004058,0.8312034412
SRX2723959,-0.9778722515,0.060148937000000006,-0.023633330600000002,0.1392011656,-0.0430751967
SRX2723960,-0.5881687855000001,0.5717783675,1.1207678832,1.0662456376,1.8905631967
SRX2723961,-0.3492892212,2.013377032,3.1251518835,1.0983367886,3.0586390134
SRX2723962,-0.2333541938,0.5681472350000001,0.6972498238,1.2131492681,1.1510770369
SRX2723963,0.31617890200000004,0.010549156700000001,-0.1849375182,-0.12008357230000001,0.09465619600000001
SRX2723964,-0.1228500082,0.4934227188,0.9320461237000001,0.07068237100000001,1.3046074190999999
SRX2723965,-0.9548531096,0.5664943758000001,0.8482891701,0.1400013212,0.7440262712
SRX2723966,0.5561715989,0.0090813135,-0.402360278,-0.0344913918,0.5336637103
SRX2723967,-0.10850052660000001,-0.0779921871,0.2279364381,0.030828250800000002,-0.3890912637
SRX2723968,-0.44767107230000003,0.0689108736,0.17442383990000002,0.0036631410000000004,-0.14457244660000002
SRX6977206,1.0272065454,-0.2660637843,0.022480929900000002,-0.4269436703,-1.4457715828
SRX6977207,1.3481564228,-0.1977449234,-0.0535688256,0.0222981399,-1.5601079896
SRX6977208,0.6155617351,-0.8011750807,-0.9269161669,0.7504704791,0.810740581
SRX6977209,0.2473860196,-0.7229537595000001,-1.3243714696,-0.008123820300000001,0.8647603072000001
SRX6977210,0.45216281500000005,-0.7316805148000001,-0.7000036661,0.3038621909,0.9669022083000001
SRX6977211,-0.49880759430000005,0.24226025480000002,0.175802917,0.3092545269,-0.4381731909
SRX6977212,0.0456043389,0.035584912600000004,0.1677631748,0.1176891434,0.130608776
SRX6977213,0.4532032555,-0.27784516740000004,-0.34356609180000003,-0.4269436703,0.3075644149
SRX6977214,1.3054493777,-0.45637460430000004,-0.7337348997,-0.0245223036,-1.4681930284
SRX1153733,0.962115441,-0.0047153767,-0.0398476086,0.008712358,-0.1546157778
SRX1153734,-0.962115441,0.0047153767,0.0398476086,-0.008712358,0.1546157778
SRX1153735,0.5450415491,-0.642745039,0.3207263385,-0.06971984070000001,-0.6446691254
SRX1153736,-1.0891165488,-0.5084827087,0.0109384561,-0.42818189830000003,-0.4501057755
SRX5204053,0.6218499735,-0.08529558670000001,0.42627903370000003,-0.0581800486,0.1059205538
SRX5204054,1.4071503538,0.8012682941,1.7182095271,0.6769964768000001,1.3829855504
SRX5204055,0.7956659154,0.1542748704,0.9628682547,0.7091376686,0.4041661848
SRX5204056,-0.0241797166,0.1090142038,0.8083363291000001,-0.3452544951,0.30663911790000004
SRX5204057,-0.3386407228,0.0078292888,0.9762177384,0.4821081216,0.31144163620000004
SRX5204058,-0.479140695,0.1253351143,1.1407344872,0.46381321500000006,0.3127912652
SRX5204059,2.4726199766,0.5831462612,1.1255983813000001,0.4001034136,0.1760007295
SRX5204060,2.5349128317,0.41584700280000003,1.4316638595,0.5538501727,0.454210979
SRX5204061,2.5756066262,0.6879144689000001,1.3046036803,-0.2774894322,0.6235460537
SRX5204062,1.027420106,0.3425481281,0.9089270524,-0.1700179895,0.1208037019
SRX5204063,1.4815906485,0.5119545347,1.481733728,0.2574301705,0.4877615953
SRX5204064,3.9429705698,-0.0117761242,1.6159612357,1.0799772788,0.5163905927
SRX5204065,-0.6834237903,-0.095873567,1.0475272481,0.4967981191,0.6884772919000001
SRX5204066,-0.5939204932000001,-0.0802858917,0.7310349353000001,1.3877195116,0.7122389416
SRX5204067,-0.43096160250000004,-0.127856044,1.0019534584,1.5234099514000001,0.6396841639
SRX5204068,6.8477240346,0.1746383879,2.5061928101,0.0633907821,-0.1261035513
SRX5204069,6.6267208712,0.3394955556,2.1251827329,-0.26296534800000004,0.38388275310000003
SRX5204070,6.8741978134,0.1148926958,2.9183849871,-0.0161024296,0.2827863503
SRX5204071,6.5468911325,0.15453108570000001,2.2906461091,0.8509079186,0.7819781372
SRX5204072,4.7502951087,0.23635940800000002,1.8108063338,1.0482833438,0.6750482209
SRX5204073,4.4295548489,0.23717754370000002,2.6640530557,1.5004942827,0.8001322815
SRX5204074,8.3633074021,0.2930704619,2.8999512264,1.2439823828,0.787458333
SRX5204075,8.6546735307,0.1857983671,1.8935695257,-0.121697126,0.2597792446
SRX5204076,8.438172196,0.019161760700000002,2.4309161587,0.6802757826,0.8436964682
SRX5204077,4.8870579727,-0.0826576492,2.0217530541,0.7435332745000001,0.5144514775
SRX5204078,4.2189371985,-0.2361644672,1.9068474955,0.5134477692,0.6103281862000001
SRX5204079,4.4571413219,-0.12815926800000002,1.8759562883,0.1203535444,0.5001794788
SRX5204080,2.7987711314,0.1660170045,2.1846269039,0.43720744500000003,1.2035249776999999
SRX5204081,2.5785058321000003,0.1192504917,2.2545653427,-0.2419296168,1.2661395327
SRX5204082,2.2262144553,0.09662175020000001,2.1421853112,0.7985598794000001,1.16465461
SRX5204083,-0.056185856900000004,0.1154296665,0.1669797743,-1.1733581522,0.3070321777
SRX5204084,0.1315949781,0.023372325500000003,-0.6571482882,0.3215528174,0.3451877582
SRX5204085,-0.5413388542,0.0679530203,-0.630707867,-0.32828267510000003,0.3989484895
SRX5204086,0.8814255765000001,-0.6046974157,-1.1999477621,-0.07211838400000001,-0.3712610376
SRX5204087,0.32809385490000004,-0.38429209540000003,-1.0253544343,1.1499657157,0.0945027819
SRX5204088,0.1815341715,-0.5186902934000001,-0.5817741781,0.7902618229,-0.3559708344
SRX5204089,-0.9987833051,0.2186115154,-0.3461029328,-0.2660036407,0.1728373939
SRX5204090,-0.3377258771,0.2820235584,-0.4449053208,0.6301884274,0.3912909238
SRX5204091,-0.24622905700000003,0.2637065304,-0.6518410640000001,-0.6968553044,0.2723628656
SRX5204092,-0.1065097648,0.283266057,0.5039360197,-0.1113604029,0.0722377781
SRX5204093,-1.4186074132,0.2464858514,0.4563788326,-0.1573412493,0.1366100778
SRX5204094,0.5373005718,0.43201735620000004,0.5668076453,0.5677781533,0.46169277950000004
SRX5204095,0.1562359657,0.1567052096,0.13877530200000002,0.7949909517,0.17100117450000002
SRX5204096,0.0670550418,-0.1563113709,-0.27044812430000004,-1.1733581522,-0.3040600283
SRX5204097,-0.2232910076,-0.0003938387,0.1316728223,0.3783672005,0.13305885380000002
SRX683459,0.3296990495,-0.10668910940000001,0.2838726481,0.5611061855,-0.1036135371
SRX683460,2.2934474188,-0.37610427960000004,3.3300556598,-0.4353441537,1.8095372007
SRX683461,0.2635935264,-0.3472299849,-0.7530482789,-0.4353441537,-0.3329100937
SRX683462,2.4484589582,-0.2737152619,2.6332074261000002,0.0338822167,1.576321233
SRX683463,-0.5932925759000001,0.4539190943,0.4691756307,-0.12576203190000002,0.4365236308
SRX683464,0.41784010450000003,-0.36715026040000004,2.9391154348,0.8063085599,1.7365836246000002
SRX683465,-0.4154663373,-0.1900522406,-1.2343596732,0.5795786540000001,-0.7739175568000001
SRX683466,-0.25161362870000004,0.4586848329,0.6383758273,-0.4353441537,0.5272466452
SRX683467,-0.2035782508,-0.1137331701,-2.0772235183,0.2577861783,-0.7396419659
SRX683468,0.8342554612,0.351457515,1.573317506,-0.4353441537,0.5665940065
SRX683469,0.3520919563,0.38930109500000004,-0.1245441449,-0.4353441537,-0.27680535
SRX683470,1.2579757074,0.2544534292,1.3181568669,-0.4353441537,0.6392348118
SRX322077,1.3676985989000001,0.19182513380000002,-0.7560331385,-0.6718970506,0.1685960022
SRX322078,2.1786479616,0.130973745,0.0433779308,0.0963807564,-0.1299500352
SRX322079,0.6061503583,0.1069520676,-0.614474649,0.1807488575,-0.1740936811
SRX322080,-2.1181558736,0.2023433892,-1.6114438114,0.5064613761,0.016899559
SRX322081,-1.9734244611,0.1335451758,-0.030103729500000002,0.26158868960000004,-0.023671544500000002
SRX322082,-1.2479789709,0.20095338040000002,-0.1620051833,0.4731591215,0.050678763
SRX322083,-0.32148923560000003,0.2056374265,0.8664945753000001,0.8448287681000001,-0.1300246802
SRX322084,0.5353297397,-0.059188026500000004,-0.48926165800000004,-0.0884760202,0.1115131822
SRX322085,-0.2138405041,-0.14644939999999998,-0.37723291740000003,-0.7563527478000001,0.018511498
SRX2708592,-4.3615946801,-1.7960660373000001,-2.2478691754,-1.2561607651,-0.7990890634000001
SRX2708593,-5.0902520884,-1.753761413,-2.7868253135,-0.395039256,-0.5456499056
SRX2708594,-5.7758630525,-0.8866115556,-1.4322471974,-1.2561607651,0.1931737134
SRX2708595,0.8805436299,0.0366773828,0.4482260507,-0.4482909373,-0.062391286000000004
SRX2708596,-0.5374692491,0.044415883100000005,-0.3677006819,0.4793766108,0.09866804700000001
SRX2708597,-0.3430743808,-0.0810932659,-0.0805253688,-0.0310856735,-0.036276761000000005
SRX2708598,2.6248936862,-0.3119249987,0.6800669878000001,-1.2561607651,-1.1324579805
SRX2708600,-1.7359197909000001,-0.1038033336,0.8635877966000001,1.3261288856,-0.5716598474
SRX2708601,0.7300008546000001,0.18864385660000002,0.4189822119,0.016404385,-0.5384028595
SRX2708602,-0.5197084655,0.3724957179,0.49290839540000003,0.8445080782000001,-0.0165785062
SRX2708603,0.14906266240000002,0.0447130736,1.0356111172,-0.07228354320000001,-0.0691198381
SRX3073814,0.0919218057,-0.3108098738,-0.0861930426,-0.0818069262,0.3844655105
SRX3073815,1.1978600503,-0.3938586915,-0.730032436,-0.2224125023,-0.8757333977
SRX3073816,1.7902375937000001,-0.43797418,-0.2791197096,-0.20616023490000002,-0.5311502529000001
SRX3073817,3.7200695364,-1.0373322502,0.1402253771,0.40450893720000003,-0.5721218595
SRX3073818,4.6033748272,-0.8228630646,-0.1492190019,0.0789307187,-1.2941337247
SRX3073819,0.5764624519,0.0260618476,0.6538740875,0.1233851695,-0.06365320990000001
SRX3073820,1.9872458604,-0.7228986307,-0.7875165267,-0.11550699880000001,0.1795351437
SRX3073821,3.1618955557,-1.2012400512,-0.45450398620000004,-0.0580607405,1.0981206411
SRX3073822,3.5958643588,-1.2784560322,-0.1460237782,-0.0415778856,0.3371587079
SRX3073823,4.3717664675,-1.4956265605,0.1763713478,-0.5758601329,0.1848873779
SRX3073824,-0.0919218057,0.3108098738,0.0861930426,0.0818069262,-0.3844655105
SRX3073825,0.6344921455,-0.1162291865,-0.7187993746,0.09371285380000001,0.3142790124
SRX3073826,1.4688865187,-0.26008587,-0.37215923230000003,0.4158119055,0.44154563750000003
SRX3073827,2.569731299,-0.9215448220000001,-0.3980166983,-0.28965431010000003,0.2787898697
SRX3073828,3.2046068309,-0.9344902321,-0.8364574343000001,0.3314339146,-0.8792811828
SRX3073829,0.8017432124,-0.2065365245,0.32912547210000004,0.09344716510000001,-0.24691737160000002
SRX3073830,2.1315100534,-0.963196802,-0.9543630534,0.4906536031,0.7670260286
SRX3073831,2.9165867561,-1.2098262852000001,-0.7343517002000001,-0.0561377479,0.2563131363
SRX3073832,3.3359465547,-1.5012770128000001,-0.09499076170000001,-0.29786812700000004,0.59706098
SRX3073833,3.5528489572,-1.1239316736,-0.0447095888,0.2274600785,0.3531091729
SRX2391456,0.6032121220000001,-0.0904681673,-0.2501618769,-0.40165086120000004,0.213414118
SRX2391457,0.2715689052,-0.2097819642,-0.4652329202,0.34513585220000004,-0.22549421890000002
SRX2391458,-0.4248517357,-0.2439363728,-0.2085610973,0.1679608183,-0.058439903700000004
SRX2391459,-0.3096058561,-0.3059155422,-0.22101956800000003,0.0428337517,-0.16247405180000002
SRX2391460,-0.3131486646,-0.2365276624,-0.013706120300000001,0.11811352100000001,-0.1317305358
SRX2391461,-0.9211462337,-0.1854714104,-0.0107674339,-0.2626866338,-0.028977580200000002
SRX2391462,-0.1185299972,-0.1838118799,-0.1155810693,0.0855166342,-0.0269183526
SRX2391463,0.9932113836,-0.1194288096,0.24432827910000002,0.7777567827,0.0030864833
SRX2391464,1.0538581209,-0.0535675735,0.7266651197,0.9352785794,-0.1260736549
SRX2391465,0.5000054263,-0.0748273839,0.6184604907,-0.2142805441,-0.0071009044
SRX2391466,-0.3521515018,-0.0662617172,0.5252500663,0.2294582011,-0.07065822220000001
SRX2391467,-0.0591011528,0.007952442300000001,-0.0385539524,-0.25345287510000003,-0.0439860596
SRX2391468,0.410121067,-0.0534339781,0.25399194740000003,-0.058654890700000004,0.0331372216
SRX2391469,-0.5368807972,-0.0207651292,-0.1346169197,0.2186004946,-0.0420898373
SRX2391470,0.5289658965,-0.0329504879,-0.9735347136,-0.26262513390000003,0.6090305182
SRX2391471,0.7020724818,-0.2395605228,-1.1572306061,-0.1034906681,0.16230046850000002
SRX2391472,0.3056198155,-0.34193488380000003,-0.8476263883,-0.3035041261,0.2343889959
SRX2391473,-0.048424751700000004,-0.23016813260000002,-0.37553796980000004,0.3740368121,0.0016003146
SRX2391474,-0.3091788771,-0.2537163586,0.0076459394,-0.1564372943,-0.10262556490000001
SRX2391475,0.4797425152,-0.2880527835,-0.8729924612000001,-0.046009243000000005,0.263338674
SRX2391476,0.3772670312,-0.29147945950000004,-0.9347092445,0.1784805478,0.3080094476
SRX2391477,-0.4655976304,-0.3465375958,-0.9948989047000001,-0.0579494554,-0.053261284000000006
SRX2391478,2.5950184435,-0.34435631250000004,-0.1775040981,-0.1314892845,-0.0478062818
SRX2391479,1.4226358931,-0.3453297625,-0.6365525784,0.3234887502,0.24986148560000002
SRX2391480,0.4761115054,-0.3662869204,-1.0681150153,-0.3796219517,0.2597858686
SRX2391481,0.9134324186,-0.11028863080000001,-0.1154674483,0.09302845530000001,0.1956587998
SRX2391482,1.1316165567,-0.22730722350000002,-0.6002196349000001,0.1773739954,0.3444429299
SRX2391483,0.3679090889,-0.0223819313,0.4916464769,0.1995157659,-0.0919173263
SRX2391484,0.1773553831,-0.2426119772,-0.3837513443,0.5758243423,-0.1559284193
SRX2391485,-0.3843513303,-0.2102766297,-0.3004983576,0.037343581,-0.3117323329
SRX2391486,-0.5342371307,-0.2887682889,-0.5659426758,-0.7643085404000001,-0.3549788984
SRX2391487,-0.7319021002,-0.2746682152,-0.1946957793,0.6005751659,-0.2191486229
SRX2391488,-0.9357486788,-0.2388780014,-0.4442081189,0.5490991001000001,-0.2554337699
SRX2391489,-0.8370684957000001,-0.22601689400000002,-0.6856916719,-0.27182433170000003,-0.15975841840000002
SRX2391490,-0.6531605408000001,-0.1258171035,-0.1207623842,0.0540116548,-0.15243856690000002
SRX2391491,-0.23453963020000002,-0.2214298382,-0.1408192988,0.10208362210000001,-0.14854090690000002
SRX2391492,-1.2147238761,-0.1153271887,0.2234168407,0.312012242,0.0533523106
SRX2391493,-0.264984785,-0.185098325,0.0236565577,0.18295432420000002,-0.0942249879
SRX2391494,0.2705909459,-0.0353668968,0.4153057041,0.0923433521,-0.06799396270000001
SRX2391495,0.0591011528,-0.007952442300000001,0.0385539524,0.25345287510000003,0.0439860596
SRX2391496,-0.5358236588,-0.0772816575,-0.5190765234,-0.012434275000000002,-0.0276449604
SRX2391497,-0.2149903039,-0.14180802,-0.528013678,0.22570507620000002,-0.1012084702
SRX2391498,0.7325494723,-0.3166744741,-0.7682947716,-0.1417620649,0.30589295710000003
SRX2391499,-0.3041463787,-0.37282547390000004,-0.2041154806,-0.2934816158,0.0795924583
SRX2391500,-0.6817624756,-0.433814293,-0.4698452254,-0.0429709252,0.0206000678
SRX2391501,-0.7590134426,-0.39314979790000004,-0.0412481411,0.0962629002,-0.3247070877
SRX2391502,-0.7174850194,-0.34131478530000003,0.0808786715,0.2005866778,-0.39807763690000003
SRX2391503,0.2242901058,-0.5846902323000001,-0.4642681495,-0.6964289388,0.045134451900000004
SRX2391505,-0.6313595187000001,-0.4122213825,-0.6946186402,0.061290870000000004,0.1301877645
SRX2391506,-1.0127350712,-0.3680628546,-0.1112265146,0.2086046742,-0.13219797960000002
SRX2391507,0.3219684272,-0.3295176745,-0.3759442096,0.07556073590000001,-0.2535108333
SRX2391508,-0.35477219590000003,-0.322258141,-0.5549543402,-0.5020033586,0.48425317040000004
SRX2391510,0.2055628002,-0.38222538500000003,-0.9727099450000001,0.0300839081,0.2794221789
SRX2391512,1.2810866886,-0.2770032758,-0.44490566540000004,0.030187091000000003,0.3854533687
SRX2391513,0.1288971331,-0.1858422854,0.2304952617,0.2725200635,0.1738750254
SRX2391514,-0.09509393990000001,-0.0529842701,0.800921772,0.1751764754,0.019325781900000002
SRX5632598,0.2172571725,0.9830723726,0.5346535091,0.3270295827,0.9622415594
SRX5632599,0.037584815,0.8884442180000001,0.20672706200000002,0.7499636475,0.7550729143
SRX5632600,1.891759027,1.6354000942,1.4981445507,0.0576152772,1.8153011222000002
SRX5632601,2.9395808,1.1574314751,1.4908267766,0.34613882490000003,1.6305390598
SRX5632602,2.5558768698,1.4462626652,1.4116623902,1.1059489094,2.66022843
SRX5632603,0.9171457726000001,1.1110969728,-1.0871915333,-0.1500504094,2.0770640183
SRX5632604,1.1085142339,1.6253534642,1.8053455851,-0.1500504094,2.5665020116
SRX5632605,0.9813234898000001,1.8081310811,1.5718880961,0.4425005517,2.8456212339
SRX5632606,-0.2099753503,0.6906509578000001,-0.3463407005,0.9803560123,1.1736554388
SRX5632607,0.6335283494,0.5383519372000001,-0.9123318577,-0.1500504094,0.2661366081
SRX5632608,-0.31267136300000004,-0.0571907372,-0.0204519663,0.3001008189,-0.0111502136
SRX5632609,-0.08181815840000001,0.0891540525,0.3256922177,-0.1500504094,0.2054542597
SRX5632610,-0.043669508600000004,-0.0298426128,-1.5978088091,-0.1500504094,0.7391266073
SRX5632611,0.3944895214,-0.0319633153,-0.3052402515,-0.1500504094,-0.19430404610000002
SRX5632612,0.33426509320000003,-0.0141807849,-0.5020098481,0.0190769593,0.7199340907
SRX5632613,-0.349843962,0.3135263471,-0.7850682722000001,-0.0042088469,1.2277820302
