,A,TrpR
hot_tale__hot_ale10_37c__2,2.5167619405,0.146767469
hot_tale__hot_ale10_44c__1,3.0378538587,1.192037487
hot_tale__hot_ale10_44c__2,3.39080767,1.128163218
hot_tale__hot_ale16_30c__1,3.5528379278,-0.34039957400000004
hot_tale__hot_ale16_30c__2,3.6122241991,-0.261796963
hot_tale__hot_ale16_37c__1,2.3344608407000003,0.032885095
hot_tale__hot_ale16_37c__2,2.2241204671,0.104225229
hot_tale__hot_ale16_44c__1,2.535790435,1.154240548
hot_tale__hot_ale16_44c__2,2.4868555085,1.137836863
pdhr_ale__pdhR-13_51__1,2.1831044128,-0.25031749400000003
pdhr_ale__pdhR-13_51__2,1.890714368,-0.23835412600000003
pdhr_ale__pdhR-14_46__1,1.7046742397,-0.19213264900000002
pdhr_ale__pdhR-14_46__2,1.4109283435,-0.060454306000000006
pdhr_ale__pdhR-15_51__1,2.3698637474,-0.33231244200000004
pdhr_ale__pdhR-15_51__2,2.5359963737999998,-0.32548207
pdhr_ale__pdhR-16_49__1,2.0952085362,-0.300549842
pdhr_ale__pdhR-16_49__2,1.1582944706,0.114358498
tcs__del_atoC_LiAcet__1,3.6254770062,-0.572593184
tcs__del_atoC_LiAcet__2,2.818888541,-0.47724442400000006
tcs__del_atoC_LiCl__1,3.3475420403,-0.536033659
tcs__del_atoC_LiCl__2,3.6597366718,-0.631774739
tcs__del_atoC_m9__1,3.6579452131,-0.521037575
tcs__del_atoC_m9__2,3.4953871457,-0.5512964340000001
tcs__del_baeR_etoh__1,6.4789030884,-1.317404102
tcs__del_baeR_etoh__2,5.8180982893,-1.6473649730000002
tcs__del_baeR_lb__1,3.3644111891,-1.500707701
tcs__del_baeR_lb__2,3.6759110577,-1.566391124
tcs__del_btsR_01xlb__1,4.483343857,-1.434546144
tcs__del_btsR_01xlb__2,4.2024503269,-1.775079468
tcs__del_btsR_lb__1,5.1287967972,-1.155498365
tcs__del_btsR_lb__2,4.9252895965,-1.26080233
tcs__del_btsR_pyruvate__1,3.7012384194,-1.477906452
tcs__del_btsR_pyruvate__2,3.8365543426,-1.6356506190000002
tcs__del_cpxR_etoh__1,6.2757124361,-1.65737708
tcs__del_cpxR_etoh__2,6.0368853506,-1.519137929
tcs__del_cpxR_lb__1,3.8760674132,-1.16306404
tcs__del_cpxR_lb__2,3.1610133642,-1.4872548270000001
tcs__del_cusR_CuSO4__1,3.645693529,-0.615907108
tcs__del_cusR_CuSO4__2,3.4437252373,-0.24054856300000002
tcs__del_cusR_lb__1,3.7223374391,-1.583825513
tcs__del_cusR_lb__2,4.4283418861,-1.46374508
tcs__del_kdpE_01-kcl__1,2.4981659866,0.102053947
tcs__del_kdpE_01-kcl__2,2.3345175225,-0.03942554
tcs__del_kdpE_115-kcl__1,2.8290144351,0.588420489
tcs__del_kdpE_115-kcl__2,3.1292037223,0.49272513700000004
tcs__del_phoB_m9__1,2.580069507,-0.694514041
tcs__del_phoB_m9__2,2.5532262482,-0.64982666
tcs__del_phoB_m9p__1,1.0418825793,-1.775349434
tcs__del_phoB_m9p__2,0.9684256594,-1.700899194
tcs__del_rcsB_etoh__1,5.1998089222,-1.518044294
tcs__del_rcsB_etoh__2,5.3599983835,-1.392984622
tcs__del_rcsB_lb__1,3.6143850239,-0.891295456
tcs__del_rcsB_lb__2,3.4013249598,-0.974985074
tcs__del_zraR_lb__1,3.3578718852,-1.547270669
tcs__del_zraR_lb__2,3.2724591934,-1.560862653
tcs__del_zraR_zncl2__1,3.9972213289000003,-0.83638007
tcs__del_zraR_zncl2__2,3.8785647409,-0.967175816
tcs__wt_01-kcl__1,2.8535118948,-0.237161015
tcs__wt_01-kcl__2,2.7025244177000003,-0.902759912
tcs__wt_01xlb__1,3.5822357332,-1.564684486
tcs__wt_01xlb__2,3.7275785285,-1.5607226170000001
tcs__wt_115-kcl__1,2.4223913638,0.5670515460000001
tcs__wt_115-kcl__2,2.8007536355,0.7611231930000001
tcs__wt_CuSO4__1,3.2067821611,-1.078979349
tcs__wt_CuSO4__2,2.8021624372,-1.141733521
tcs__wt_etoh__1,4.9179869786,-1.469507994
tcs__wt_etoh__2,5.2543113878,-1.022617913
tcs__wt_lb__1,4.4524860771,-1.322262972
tcs__wt_lb__2,4.8037077861,-1.222182338
tcs__wt_LiAcet__1,3.0679483153,-0.750400504
tcs__wt_LiAcet__2,3.3343780173,-0.368047803
tcs__wt_LiCl__1,3.6918041781,-0.425489057
tcs__wt_LiCl__2,3.6495671313,-0.281123626
tcs__wt_m9p__1,1.6322492677,-1.531961902
tcs__wt_m9p__2,1.8001050165999999,-1.693791818
tcs__wt_pyr__1,3.8554546572,-1.04638712
tcs__wt_pyr__2,4.2323171993,-1.151577427
tcs__wt_zncl2__1,4.0630488086,-1.353536084
tcs__wt_zncl2__2,3.851053202,-1.276684999
ros_tale__1_112_0pq__1,3.7244184262999998,-1.094299032
ros_tale__1_112_0pq__2,3.4842065607,-1.029403306
ros_tale__1_112_250pq__1,2.7669192149,-1.389371747
ros_tale__1_112_250pq__2,2.0401507984,-1.61557414
ros_tale__1_112_750pq__1,1.9628545166,-0.8110842450000001
ros_tale__1_112_750pq__2,1.8811560678,-0.7870844520000001
ros_tale__1_112_750pq__3,2.602366238,-0.6734533770000001
ros_tale__3_76_0pq__1,2.7180589142000002,0.21645080400000002
ros_tale__3_76_0pq__2,2.2622529066,-0.005920476
ros_tale__3_76_0pq__3,2.2934965910000003,0.252691078
ros_tale__3_76_0pq__4,2.3280762072,0.39507496200000003
ros_tale__3_76_250pq__1,3.0366349916,-0.8297123270000001
ros_tale__3_76_250pq__2,4.4790777805,-0.749781805
ros_tale__3_76_750pq__1,1.8911254524,-1.4196802640000001
ros_tale__3_76_750pq__2,1.5504150737,-1.719929482
ros_tale__7_103_0pq__1,4.2274839692,-1.006994204
ros_tale__7_103_0pq__2,3.6098181072,-0.643963276
ros_tale__7_103_0pq__3,4.1506353186,-0.653638218
ros_tale__7_103_0pq__4,3.7032251486,-0.36372868
ros_tale__7_103_250pq__1,6.5897081984,-0.795932378
ros_tale__7_103_250pq__2,6.6994919798,-0.573328228
ros_tale__7_103_750pq__1,6.1072966885,-0.646374485
ros_tale__7_103_750pq__2,5.5805552744,-0.886759076
ros_tale__9_77_0pq__1,2.9215215057,-1.273186961
ros_tale__9_77_0pq__2,3.0837522558,-1.332214861
ros_tale__9_77_250pq__1,2.0713472762,-1.234390252
ros_tale__9_77_250pq__2,0.9976390926,-0.9635953540000001
ros_tale__9_77_750pq__1,3.4442079886,-0.7134931630000001
ros_tale__9_77_750pq__2,3.8684838803,-0.325941821
ros_tale__11_83_0pq__1,3.3574013379,-1.137221821
ros_tale__11_83_0pq__2,3.4794646935999998,-0.757210256
ros_tale__11_83_250pq__1,3.5726439776000003,-1.037866944
ros_tale__11_83_250pq__2,3.4115992152,-1.091199546
ros_tale__11_83_750pq__1,3.7294562727000002,-0.6523740990000001
ros_tale__11_83_750pq__2,4.0980761316,-0.866398396
ros_tale__13_87_0pq__1,6.7523940627,-0.592322878
ros_tale__13_87_0pq__2,5.9477420564,-0.16756473700000002
ros_tale__13_87_250pq__1,6.3676670106,-0.7150798610000001
ros_tale__13_87_250pq__2,6.2640822676,-0.402036484
ros_tale__13_87_750pq__1,5.8305030429,-0.826823607
ros_tale__13_87_750pq__2,5.4548297544,-0.444235048
ros_tale__14_27_0pq__1,5.5711745086,-1.200716983
ros_tale__14_27_0pq__2,5.3030427964,-0.80812151
ros_tale__14_27_250pq__1,4.5805848396,-0.5745576020000001
ros_tale__14_27_250pq__2,4.2887288649,-0.594199239
ros_tale__14_27_750pq__1,3.9697971979,0.5127236820000001
ros_tale__14_27_750pq__2,5.5517236811,0.574128219
ros_tale__16_28_250pq__1,7.0192755798,0.045257936000000006
ros_tale__16_28_250pq__2,6.9802449456,0.24631291700000002
ros_tale__16_32_0pq__1,3.3179645662,-1.242633847
ros_tale__16_32_0pq__2,3.5906820998,-0.888815153
ros_tale__16_32_0pq__3,3.2636049503,0.31153900300000004
ros_tale__16_32_0pq__4,3.2624145857,0.285750115
ros_tale__16_32_250pq__1,2.7367997744,0.23981643400000002
ros_tale__16_32_250pq__2,3.1048291928,0.390637999
ros_tale__16_32_750pq__1,3.6881704086,-0.9035644650000001
ros_tale__16_32_750pq__2,3.0121181882,-1.119900675
ros_tale__17_104_0pq__1,6.5399702389000005,-0.490120396
ros_tale__17_104_0pq__2,5.7914657177,-0.541524537
ros_tale__17_104_250pq__1,4.0263166113,-1.065745394
ros_tale__17_104_250pq__2,3.8272539916,-0.688915307
ros_tale__17_104_250pq__3,3.4131374661000002,-0.318027887
ros_tale__17_104_250pq__4,2.428967397,-0.514668688
ros_tale__17_104_750pq__1,5.2175158024,-0.610981043
ros_tale__17_104_750pq__2,4.6996209767,-0.9509816080000001
ros_tale__18_24_250pq__1,5.6003409798,0.127709484
ros_tale__18_24_250pq__2,6.4789480474,0.109919371
ros_tale__18_36_0pq__1,2.8040465888,-0.9318976
ros_tale__18_36_0pq__2,2.9886170391,-0.9105501850000001
ros_tale__18_36_0pq__3,3.2431801239,0.35232241000000003
ros_tale__18_36_0pq__4,2.2416331444,-0.09020876900000001
ros_tale__18_36_250pq__1,2.4410762327,0.22946254700000002
ros_tale__18_36_250pq__2,2.9509615088,0.260093465
ros_tale__18_36_750pq__1,1.11241614,0.021415693000000003
ros_tale__18_36_750pq__2,0.9427067556000001,0.184130602
ros_tale__19_91_0pq__1,3.7254560675,-0.374499059
ros_tale__19_91_0pq__2,3.6225814329,-0.24292596
ros_tale__19_91_250pq__1,4.8644469093,-0.66546333
ros_tale__19_91_250pq__2,3.8533374074,-0.311184338
ros_tale__19_91_750pq__1,3.4497394200000002,-0.863150776
ros_tale__19_91_750pq__2,4.9072079974000005,-0.10352797400000001
ros_tale__19_91_750pq__3,4.0703260796,-0.8454973560000001
ros_tale__19_91_750pq__4,5.3331996665,-0.5273411330000001
ros_tale__21_97_0pq__1,2.9719696211,-0.970177296
ros_tale__21_97_0pq__2,3.4001670471,-1.358198744
ros_tale__21_97_250pq__1,4.5043895157,-0.8655991710000001
ros_tale__21_97_250pq__2,4.5568442235,-1.079970451
ros_tale__21_97_750pq__1,4.4222092903,-0.884206314
ros_tale__21_97_750pq__2,4.2979846109,-1.031428897
ros_tale__25_111_0pq__1,3.6326057253,-1.158267535
ros_tale__25_111_0pq__2,3.3594442533,-0.956236912
ros_tale__25_111_250pq__1,3.0938569079000002,-0.41297468400000004
ros_tale__25_111_250pq__2,3.2908786843,-0.48094553300000004
ros_tale__25_111_750pq__1,2.7075160822,-0.35102923700000005
ros_tale__25_111_750pq__2,3.3192049211,0.001448932
ros_tale__29_119_0pq__1,5.5764777,-0.34278033700000005
ros_tale__29_119_0pq__2,6.3510966264,-0.408172342
ros_tale__29_119_250pq__1,6.965847316,0.28866885800000003
ros_tale__29_119_250pq__2,6.8051135652,0.006750493000000001
ros_tale__29_119_750pq__1,6.3635775869,0.11700212800000001
ros_tale__29_119_750pq__2,6.2329278831,-0.053992619000000006
ros_tale__ALE4_0pq__1,3.0007943365,0.17958958700000002
ros_tale__ALE4_0pq__2,2.6076905311000003,0.18282114
ros_tale__ALE4_250pq__1,1.8530498359,0.514822973
ros_tale__ALE4_250pq__2,1.9361194027000002,0.48704933100000003
pcoli__atASMT_325G__1,1.8758487416,0.753040126
pcoli__atASMT_325G__2,1.718004203,0.7662113260000001
pcoli__bpTDC__1,1.527100788,0.636027632
pcoli__bpTDC__2,1.1327236234,0.6614257610000001
pcoli__BRCA__1,2.677286949,0.57171772
pcoli__BRCA__2,2.6088517131,0.6134434860000001
pcoli__BRCActrl__1,0.4461627933,0.993768415
pcoli__BRCActrl__2,-0.0077829407,0.783357917
pcoli__BRCAswap__1,1.8690887058,0.537082931
pcoli__BRCAswap__2,1.6664888725,0.5470867540000001
pcoli__btAANAT__1,1.8982335199,0.5664229540000001
pcoli__btAANAT__2,1.8513180893,0.423317855
pcoli__btASMT__1,1.9174825462,0.581008855
pcoli__btASMT__2,2.2211991305,0.584109541
pcoli__CC1__1,1.5835371018000002,0.8693639390000001
pcoli__CC1__2,1.2399882129,1.002423432
pcoli__ccCOMT__1,1.8645056058,0.878490019
pcoli__ccCOMT__2,2.070805288,0.804919978
pcoli__ckDDC__1,0.5218787492,0.626801585
pcoli__ckDDC__2,-0.3326547418,0.519097228
pcoli__CNTF_belt__1,1.7404988478,0.920959567
pcoli__CNTF_belt__2,1.5385437488,0.806322222
pcoli__cobPNMT__1,1.6751246806,0.83026997
pcoli__cobPNMT__2,1.6344288767,0.796500608
pcoli__cvPhhB__1,1.6210241187,0.75918034
pcoli__cvPhhB__2,1.9241097253000001,0.7649568330000001
pcoli__ggAANAT__1,1.6073144487,0.667274896
pcoli__ggAANAT__2,1.9107789092,0.625115237
pcoli__ggTPH__1,2.028190758,0.56976781
pcoli__ggTPH__2,2.2060556146,0.32545491200000004
pcoli__hsAANAT__1,-1.0380580824,0.512614794
pcoli__hsAANAT__2,-0.406917205,0.7525994730000001
pcoli__hsASMT__1,1.8351202134,0.511521142
pcoli__hsASMT__2,1.526407864,0.42451798100000004
pcoli__hsPNMT_mb__1,1.5450874922,0.783116146
pcoli__hsPNMT_mb__2,1.5434400967,0.755447339
pcoli__hsTPH__1,2.2650444115,0.7502073680000001
pcoli__hsTPH__2,2.1459958565,0.613321071
pcoli__hsTPH_E2K__1,1.6594943044,0.64998132
pcoli__hsTPH_E2K__2,1.4677550851,0.6860735440000001
pcoli__hsTPH_E2K_N91I_P99C__1,1.9894728252,0.5617743590000001
pcoli__hsTPH_E2K_N91I_P99C__2,1.8797384558,0.531665673
pcoli__hsTPH_N158trunc__1,0.9813125366000001,0.447839959
pcoli__hsTPH_N158trunc__2,0.9265143743,0.580546128
pcoli__hsTPH_N174trunc__1,2.4040470937,0.663260831
pcoli__hsTPH_N174trunc__2,1.753336927,0.5577090880000001
pcoli__hsTPH_Ntermtrunc__1,-0.0097094928,0.573345991
pcoli__hsTPH_Ntermtrunc__2,1.471228208,0.6467439890000001
pcoli__hsTPH1__1,1.3740917658,0.629915506
pcoli__hsTPH1__2,1.4702936704,0.7399492860000001
pcoli__MBP__1,3.113348603,0.5831854310000001
pcoli__MBP__2,2.1935065099,0.345366999
pcoli__msCOMT__1,2.5902849692,0.6021709150000001
pcoli__msCOMT__2,2.4349091416,0.5897984740000001
pcoli__ocAANAT__1,1.8379607546,0.7225903090000001
pcoli__ocAANAT__2,1.6677654092,0.694833598
pcoli__osTDC_K374H__1,1.2773191587000001,0.701856938
pcoli__osTDC_K374H__2,1.0511568413,0.670810863
pcoli__osTDC_K374L__1,1.364418068,1.242534645
pcoli__osTDC_K374L__2,1.1754802003,1.2435569690000001
pcoli__osTDC_K374Q__1,1.4169778071999999,0.595468239
pcoli__osTDC_K374Q__2,1.6506835128000001,0.745585178
pcoli__osTDC_L360V__1,1.7822489154,0.626372724
pcoli__osTDC_L360V__2,1.5729669996,0.8474862110000001
pcoli__pmTPH__1,2.0476602722,0.686260969
pcoli__pmTPH__2,1.3249796478,0.701503341
pcoli__RFC__1,2.5890175538999998,0.43099502
pcoli__RFC__2,2.711282295,0.45780556800000005
pcoli__RFCctrl__1,-0.26605520380000003,0.7894759440000001
pcoli__RFCctrl__2,-0.3459842499,0.7538879810000001
pcoli__RFCnopause__1,-0.5605517856000001,0.500942031
pcoli__RFCnopause__2,-0.8623006783,0.31955371800000004
pcoli__RFCpluspause__1,-1.9660714636,0.6378529740000001
pcoli__RFCpluspause__2,-2.3648661465,0.45703995300000005
pcoli__rnCOMT_sol__1,-0.42736538830000004,0.609429792
pcoli__rnCOMT_sol__2,-0.0882665069,0.631935962
pcoli__rnPNMT__1,2.0386498872,0.506185597
pcoli__rnPNMT__2,1.3473168101000002,0.705423576
pcoli__rnTDC__1,2.1454495348,0.622510926
pcoli__rnTDC__2,2.176738758,0.683210092
pcoli__rnTDC_trunc__1,3.1937060895,1.020353944
pcoli__rnTDC_trunc__2,2.8515761250000002,0.8196426050000001
pcoli__saCOMT_T2A__1,1.9177068707,0.8662529790000001
pcoli__saCOMT_T2A__2,1.571345031,1.018526641
pcoli__sfCOMT__1,1.8352497588,0.551222542
pcoli__sfCOMT__2,1.7071581282000001,0.523259934
pcoli__sgAANAT_D63G__1,1.872100595,0.78532542
pcoli__sgAANAT_D63G__2,1.9577389698,0.807392493
pcoli__ssDDC__1,1.5356667805000002,0.5723091760000001
pcoli__ssDDC__2,1.3143491767,0.372658037
pcoli__TP53B__1,1.9134742035,0.9333175610000001
pcoli__TP53B__2,1.9851976038,0.943450191
pcoli__WT__1,0.2466752305,0.5367964110000001
pcoli__WT__2,0.14456345040000002,0.46352007500000003
cck__glu_ale4__1,-0.2447399408,0.198104163
cck__glu_ale4__2,1.7399131236,0.110901711
cck__cck_ale1__1,2.1279970685,0.054389196
cck__cck_ale1__2,1.6867629597,0.125482433
cck__cck_ale2__1,1.5558273975999999,-0.056133434
cck__cck_ale2__2,1.8643915562000002,0.081833768
cck_pgi__gmos_delpgi__1,0.5030645409,0.8596774530000001
cck_pgi__gmos_delpgi__2,0.018810097300000002,0.72041411
cck_pgi__pgi_ale1__1,1.1549074528,0.524988125
cck_pgi__pgi_ale1__2,1.6380790943,0.45007962
cck_pgi__pgi_ale2__1,1.8824022002,0.6865200180000001
cck_pgi__pgi_ale3__1,0.2310569224,0.36883201400000004
cck_pgi__pgi_ale3__2,2.1997072977,0.416113027
cck_pgi__pgi_ale4__1,1.2491808689,-0.00026794700000000004
cck_pgi__pgi_ale4__2,2.5996473121,-0.010634409000000001
cck_pgi__pgi_ale4__3,2.3094036197,0.063969407
cck_pgi__pgi_ale5__1,-0.08425584950000001,0.522482964
cck_pgi__pgi_ale5__2,1.1205314556000001,0.551594123
cck_pgi__pgi_ale6__1,-0.0699992757,0.583100269
cck_pgi__pgi_ale6__2,1.6034349207,0.336474048
cck_pgi__pgi_ale7__1,-0.22508563580000002,0.453221743
cck_pgi__pgi_ale7__2,1.0536446737,0.11334498700000001
cck_pgi__pgi_ale8__1,0.6483483461,0.167269893
cck_pgi__pgi_ale8__2,1.9096738761,0.213150569
cck_sdh__gmos_delsdhCB__1,1.4767099389,0.500870553
cck_sdh__gmos_delsdhCB__2,2.1449163284,0.475677603
cck_sdh__sdh_ale1__1,1.1667365926,0.415536083
cck_sdh__sdh_ale1__2,1.6258616977,0.078723213
cck_sdh__sdh_ale2__1,1.7125134382,0.29201359800000004
cck_sdh__sdh_ale3__1,1.3711693741,0.02526505
cck_sdh__sdh_ale3__2,1.5647735185,0.15554409800000002
cck_sdh__sdh_ale3__3,1.3901657832,0.214866135
cck_pts__gmos_delptsHIcrr__1,3.8369225222,0.094682504
cck_pts__gmos_delptsHIcrr__2,2.9668718754,-0.38797634000000003
cck_pts__pts_ale1__1,1.4947613241,0.46274306400000004
cck_pts__pts_ale1__2,1.1730587632,0.384737133
cck_pts__pts_ale2__1,1.8761793542,0.059729548
cck_pts__pts_ale2__2,1.8821567951,-0.01411136
cck_pts__pts_ale3__1,1.8297872213000002,-0.13143712300000002
cck_pts__pts_ale3__2,1.5134847554,0.020556193
cck_pts__pts_ale4__1,0.9656111565000001,0.198480331
cck_pts__pts_ale4__2,1.9297645973000002,0.160666047
cck_gnd__gmos_delgnd__1,1.887622337,0.21833695900000002
cck_gnd__gmos_delgnd__2,0.8238257042,0.45024212500000005
cck_gnd__gnd_ale1__1,1.7146508768,0.22635797200000002
cck_gnd__gnd_ale1__2,1.8083596124999999,0.157239779
cck_gnd__gnd_ale2__1,1.0180911645,0.048522987000000004
cck_gnd__gnd_ale2__2,1.6722836519,0.302121582
cck_gnd__gnd_ale3__1,1.6724215550000001,0.33977849800000004
cck_gnd__gnd_ale3__2,1.6476434446,0.25833594200000004
cck_tpiA__gmos_deltpiA__1,0.9736727147,0.138765769
cck_tpiA__gmos_deltpiA__2,2.0036019,0.853255749
cck_tpiA__tpiA_ale1__1,-0.9237478961000001,0.578272734
cck_tpiA__tpiA_ale1__2,-0.31787108540000003,0.683757622
cck_tpiA__tpiA_ale2__1,0.2625486279,0.298177163
cck_tpiA__tpiA_ale2__2,0.7635264616,0.160996788
cck_tpiA__tpiA_ale3__1,1.2053732119,0.670845423
cck_tpiA__tpiA_ale3__2,1.3201722499000001,0.779109593
cck_tpiA__tpiA_ale4__1,-0.121702981,0.327952356
cck_tpiA__tpiA_ale4__2,0.052406989800000005,0.314696122
acid_tale__acid_ale1_pH7__1,2.9859020428000003,-0.37506426
acid_tale__acid_ale1_pH7__2,2.6842525771,-0.189240765
acid_tale__acid_ale1_pH5__1,4.4376254417,0.135800381
acid_tale__acid_ale1_pH5__2,4.912678102,0.174018045
acid_tale__acid_ale2_pH7__1,1.87426613,-0.024040904000000002
acid_tale__acid_ale2_pH7__2,1.6330779385,-0.10665730100000001
acid_tale__acid_ale2_pH5__1,2.8169749123,0.34041554700000004
acid_tale__acid_ale2_pH5__2,2.4466546495,-0.218190514
acid_tale__low_Mg_ale_pH7__1,1.8817324083,0.452466715
acid_tale__low_Mg_ale_pH7__2,1.7466452626,0.26226685
acid_tale__low_Mg_ale_pH5__1,3.0637085891,0.44869289100000004
acid_tale__low_Mg_ale_pH5__2,2.1861604416000002,0.31572261100000004
acid_tale__MES_ale_pH7__1,2.097947187,0.17464555
acid_tale__MES_ale_pH7__2,1.9397243368,0.26214059300000003
acid_tale__MES_ale_pH5__1,3.1046997078,0.256918262
acid_tale__MES_ale_pH5__2,3.4960743009,0.6266372050000001
acid_tale__gmos_pH7__1,2.2726744762,0.15136100300000002
acid_tale__gmos_pH7__2,2.103259404,0.090873889
acid_tale__gmos_pH5__1,3.3013274165,0.622781157
acid_tale__gmos_pH5__2,3.4369691114,0.661712953
adnB__wt_adn__1,4.645606881,0.9443139970000001
adnB__wt_adn__2,4.3524028117,1.094857471
adnB__delydhB_adn__1,5.8766255535,1.809756259
adnB__delydhB_adn__2,3.5729991871999998,1.364074575
ytf2__wt_glc__1,0.8976956024,0.13054257
ytf2__wt_glc__2,0.9978936964,0.30169736
ytf2__ybcM_glc__1,1.387875984,-0.158042386
ytf2__ybcM_glc__2,1.3739756030999999,0.036635693000000004
ytf2__ydhB_glc__1,1.3007068374,-0.212380162
ytf2__ydhB_glc__2,1.3467593175,0.043794988
ytf2__yfeC_glc__1,1.0299904951,-0.18745007300000002
ytf2__yfeC_glc__2,0.7424560041,-0.166676387
ytf2__yciT_glc__1,1.6222609972000002,0.309909928
ytf2__yciT_glc__2,1.9116940217,0.134863972
ytf2__ydiZ_glc__1,1.2780691751,0.12898941
ytf2__ydiZ_glc__2,0.9067763968,0.18481925800000001
ytf2__ynfL_glc__1,1.0771982162,0.251294732
ytf2__ynfL_glc__2,1.2804063055000001,0.30164814300000004
misc2__dellon_glc__1,3.168312838,0.16175091300000002
misc2__dellon_glc__2,4.0313056325,0.214432017
ytf3__wt_glc2__1,1.1126704516,-0.030741777
ytf3__wt_glc2__2,1.1688531607,0.061005002
ytf3__wt_pH7_lactate__1,0.7481510758000001,0.032786568
ytf3__wt_pH7_lactate__2,0.6396102066,0.13528222
ytf3__wt_pH55_lactate__1,0.6981680704000001,0.282473831
ytf3__wt_pH55_lactate__2,0.8272091202,0.07900255
ytf3__wt_pH55_HCl__1,1.6120051593,0.262286921
ytf3__wt_pH55_HCl__2,1.7939459159000002,0.079257929
ytf3__dyieP_pH7__1,0.8325862935,0.222435332
ytf3__dyieP_pH7__2,0.9106313749,0.004354499
ytf3__dyieP_pH55__1,0.9456431395,0.297897291
ytf3__dyieP_pH55__2,0.6657839986,0.036412421
