,A,Fnr,ihfB
SRX8557651,0.0559270926,0.0143873127,0.043349020200000005
SRX8557652,0.30677057080000003,-0.030893961900000003,-0.0036455901000000002
SRX8557653,-0.9926744633000001,0.9975450628,0.06310504060000001
SRX8557654,-0.4772577971,0.9630259824,0.12909565280000002
SRX8557655,-1.0537851761,0.8600162935000001,0.0302400721
SRX8557656,-8.1644184145,1.7515674252,0.5271158420000001
SRX8557657,-7.4756146182,1.6815378387000002,0.535437752
SRX8557658,-8.7611688349,1.732005895,0.5036555267
SRX8557659,0.4058364159,1.7692140925,-0.4057485054
SRX8557660,1.0622084712,1.8226771264,-0.2807035846
SRX8557661,1.3636557089,1.8851821976,-0.1246595662
SRX8557662,3.9654525563,1.9998875114999999,0.7790002719
SRX8557663,2.5084929147,1.7638316107,0.6999349634
SRX8557664,1.8402577969,1.6762232269,0.4786701351
SRX8557665,1.3337777568,1.4995673533,0.1068368375
SRX8557666,1.9782369540000002,1.7732313111,0.2029498756
SRX8557667,1.2867157139,1.5139675299,0.1621843673
SRX3405147,-0.0446847643,-0.1493383958,-0.0567956082
SRX3405148,0.0590532525,0.2514836118,-0.0842381046
SRX3405149,-0.014368488200000001,-0.10214521600000001,0.1410337127
SRX3405150,-2.8940081704000002,-0.8570213898,0.1567187139
SRX3405151,-0.8728302738,-0.953865673,0.2017226211
SRX3405152,0.4989300904,-0.3690855927,0.2743984749
SRX3405153,-0.4797849112,-0.1095774129,0.1592300377
SRX3405154,-0.4484332198,0.0461727258,0.1874160565
SRX3405155,-1.3859238656000001,0.30400400380000003,0.2615651699
SRX3405156,-4.3260249854,0.0976596165,0.6899777115
SRX3405157,0.7195005038000001,0.026217808000000002,0.5527966582
SRX312063,-1.0275453888,0.44776296200000004,0.10008737000000001
SRX312064,-1.1890504318,0.5225921363,0.0794890836
SRX312065,-1.5146687171000002,0.07468775180000001,-0.4072553097
SRX312066,-3.9494697219,-1.368121549,-0.5189923574
SRX312067,-3.9864738847,-1.3692575224999999,-0.5126357698
SRX312068,-7.3140927009,-1.0655740649,-0.6679710335
SRX312069,-7.3143790685,-1.2220723641,-0.6757522469
SRX312070,-0.094644795,-0.0187283733,-0.0012272866
SRX312071,0.094644795,0.0187283733,0.0012272866
SRX312072,-2.7212802172,-0.062006198000000005,0.6646104637
SRX312073,-2.8491063602,0.0546371406,0.6620923325
SRX312074,-1.6857557456,0.588655707,-0.1116231548
SRX312075,-1.3260755346,0.6322269285000001,-0.1177134277
SRX312076,-2.8029472706,0.16482961540000002,-0.8733124369
ecoli_00001,-0.0544622405,-0.052632,0.08337238500000001
ecoli_00002,0.0544622405,0.052632,-0.08337238500000001
ecoli_00003,-4.7235596844,-0.22332754900000001,0.7158603250000001
ecoli_00004,-4.904470661,-0.207263208,0.8566654450000001
ecoli_00005,-0.3087549395,-0.5591243690000001,-0.076995065
ecoli_00006,-0.4335093091,-0.518033721,-0.086717445
ecoli_00007,-5.5508641803,-0.358693874,0.689803445
ecoli_00008,-5.2013923004,-0.349967695,0.621869415
ecoli_00009,-6.0191219831,-0.27282969900000004,0.365818715
ecoli_00010,-5.8060610231,-0.26540585,0.335810425
ecoli_00011,0.1949780998,-0.524846931,0.284257435
ecoli_00012,0.5072661241,-0.539491976,0.301657345
ecoli_00014,1.0314540169,-0.480809823,0.036205125000000005
ecoli_00015,0.5571256295,-0.5694477410000001,0.19517709500000002
ecoli_00016,0.06501714310000001,-0.545782447,0.183183425
ecoli_00017,0.46322859930000004,-0.49659595500000003,0.33218594500000004
ecoli_00018,0.6741115625,-0.5235996460000001,0.239560985
ecoli_00019,-5.303768676,-0.277983604,0.946614625
ecoli_00020,-5.4927329512,-0.403604734,0.9488081850000001
ecoli_00021,-2.8528925843,-0.117314808,0.874908725
ecoli_00022,-3.004739821,-0.052995724,0.9672342150000001
ecoli_00023,-5.1585397293,-0.46957113400000006,1.071325345
ecoli_00024,-5.3819183195,-0.475574296,1.168231695
ecoli_00025,-5.9297529848,-0.138763319,1.135143795
ecoli_00026,-5.8295671294,-0.142115652,1.020138575
ecoli_00027,2.2534941235,-0.158711963,0.172544145
ecoli_00028,2.1902852632,-0.20401648900000002,0.213025175
ecoli_00029,3.3336510959,-0.22330206500000002,0.457530655
ecoli_00030,3.3116977923,-0.148782092,0.597994515
ecoli_00031,3.0022507895,-0.133928986,1.040972635
ecoli_00032,3.2442201827,-0.07252378100000001,1.115534085
ecoli_00033,-2.5821309809,-0.17298681200000002,0.215499185
ecoli_00034,-1.3858684846,-0.207335707,-0.16648385500000001
ecoli_00035,0.0343215277,-0.39908493100000003,0.46454559500000003
ecoli_00036,0.3428660437,-0.458070531,0.423041565
ecoli_00037,-1.4166276557,-0.387752121,0.8464916450000001
ecoli_00038,-1.7233084241,-0.318289392,0.8042016750000001
ecoli_00039,2.139567103,-0.40746298400000003,-0.302034215
ecoli_00040,2.2828508988,-0.431925496,-0.19284083500000002
ecoli_00041,-3.4959720375,-0.574722853,0.868944275
ecoli_00042,-2.7105096864,-0.434576408,0.509379655
ecoli_00043,2.5416807489,-0.544797561,-0.339403675
ecoli_00044,1.8930531723000001,-0.510121476,-0.297203465
ecoli_00045,3.5539508912,-0.54688357,-0.6204796650000001
ecoli_00046,3.2934223574,-0.5969020620000001,-0.5922961330000001
ecoli_00047,1.8246124175,-0.631839469,-0.26224984500000004
ecoli_00048,1.6822339179,-0.5991148660000001,-0.136506935
ecoli_00049,3.1586642405,-0.44621574300000005,0.036167395000000005
ecoli_00050,1.5162484341,0.683629718,-0.13827825500000002
ecoli_00051,1.6907543741,0.7885854680000001,-0.251474605
ecoli_00052,1.0082303064,0.206760041,-0.8723242170000001
ecoli_00053,1.2367742568,0.183314323,-0.871424807
ecoli_00054,0.42559099,-0.542585261,-0.185728995
ecoli_00055,0.4124372291,-0.607156115,-0.34076356500000005
ecoli_00056,1.6293851400000001,0.045715161000000004,0.647908585
ecoli_00057,1.2868049984,0.09762738400000001,0.605473425
ecoli_00058,1.6985577026,-0.18848155800000002,0.018456405000000002
ecoli_00059,1.5754324736,-0.242270962,-0.006356255000000001
ecoli_00060,-0.30573580580000004,-0.234511247,0.164126605
ecoli_00061,-0.28523198040000003,-0.20882609800000002,0.15512309500000002
ecoli_00062,2.7155815682,0.087242941,0.644921705
ecoli_00063,2.3075151059,0.022124095,0.659472645
ecoli_00064,-2.6261016192,-0.769651592,0.277552005
ecoli_00065,-2.2240456902,-0.646367331,0.08413458500000001
ecoli_00066,0.4537943448,-1.035417797,0.009492215
ecoli_00067,0.4160476138,-0.98364399,-0.13246892500000002
ecoli_00068,0.3969919826,-0.57964238,0.323090545
ecoli_00070,1.1011512145,-0.946672155,-0.0050519250000000005
ecoli_00071,0.6434132914,-0.70245124,0.045105535
ecoli_00072,1.4104469732,-0.6560544730000001,-0.07972467500000001
ecoli_00073,3.0866727549,-1.37524121,-0.17243101500000002
ecoli_00074,3.1787572836,-1.519285843,-0.170063665
ecoli_00075,0.6316518955,-1.857965349,0.631325145
ecoli_00077,1.1712304138,-1.7740696470000001,0.5065485750000001
ecoli_00078,1.4815226035,-1.679262271,0.906130685
ecoli_00079,2.5742317288,-1.5296943330000001,0.004072415
ecoli_00080,1.6428470451,-0.241030033,0.073518865
ecoli_00081,1.9300303182,-0.724032275,0.12347822500000001
ecoli_00082,2.6847445409,0.563029258,-0.30622956500000004
ecoli_00083,2.7743091654,0.5452901480000001,-0.352816565
ecoli_00084,3.2811980243,0.5749984380000001,-0.26311180500000003
ecoli_00085,2.0948808791,0.562240048,-0.088390225
ecoli_00086,-4.7048323666,-0.350516384,0.08919740500000001
ecoli_00087,-4.5930952205,-0.297698038,0.021087685000000002
ecoli_00088,-1.2488563405,-0.48628780600000004,0.279636635
ecoli_00089,-1.1042862305,-0.53814686,0.32569436500000004
ecoli_00090,0.7718722292,-0.5029783950000001,-0.027273645000000003
ecoli_00091,0.7424897586,-0.572787414,-0.13678458500000001
ecoli_00092,2.1294646921,-0.43926326200000004,-0.018986005
ecoli_00093,1.4804809933,-0.355462483,-0.16863898500000002
ecoli_00094,4.4692534905,-0.431275444,0.377391115
ecoli_00095,4.3665526483,-0.47569201600000005,0.29310171500000004
ecoli_00096,1.7337025321000001,-0.21907488400000003,0.34542376500000005
ecoli_00097,1.665829622,-0.29527451800000004,0.433644805
ecoli_00098,4.4594905055,-0.177257513,0.154811065
ecoli_00099,4.4278025506,-0.18967989200000002,0.184431905
ecoli_00100,-0.1118075899,-0.139703868,-0.25137586500000003
ecoli_00101,1.4532055224,-0.21448740600000002,-0.868628418
ecoli_00102,2.060210104,-0.21332366900000002,-0.841749195
ecoli_00103,-0.5187926487,-0.31724649200000005,-0.730282673
ecoli_00104,-0.6891547963,-0.309938502,-0.70811133
ecoli_00105,1.4150477692,-0.222994296,-0.120886425
ecoli_00106,2.5011421746,-0.174284776,-0.235195225
ecoli_00107,2.4699308059,-0.089958595,-0.226979175
ecoli_00108,-0.8087560943000001,-1.2857264019999999,0.817711665
ecoli_00109,-2.3366399185,-1.501529713,0.8890342950000001
ecoli_00110,0.047993971600000004,-0.155629982,0.427391075
ecoli_00111,-0.1250283478,-0.114934488,0.49290713500000005
ecoli_00112,-0.12311571700000001,-0.147109753,0.45579148500000005
ecoli_00113,3.1595709971,-1.271483779,1.075854265
ecoli_00114,3.5556021698,-1.177351436,0.8624663450000001
ecoli_00115,3.7413698151,-1.174853432,0.782298315
ecoli_00116,0.0857528265,-0.24670364600000003,0.7741806250000001
ecoli_00117,1.0131580104,-0.217710901,0.780515025
ecoli_00118,0.1216998423,-0.34636329800000004,0.668204965
ecoli_00119,-0.25492614410000003,-0.14795257,0.9036337950000001
ecoli_00120,-0.2840766333,-0.13383598800000002,0.880205215
ecoli_00121,-0.3422167117,-0.24589322600000002,0.9120195050000001
ecoli_00122,-0.7984351279,-0.17621799900000001,0.895131325
ecoli_00123,-1.1042558418,-0.25661334,0.8307353350000001
ecoli_00124,-0.8704067833,-0.279568501,0.894754805
ecoli_00125,1.8153012304,-1.531208371,0.6064907850000001
ecoli_00126,4.5384476932,-0.333096123,-0.26191363500000003
ecoli_00127,2.3414416396,-0.77865494,-0.846024697
ecoli_00128,4.4223539775,-0.12059369700000001,-0.775242359
ecoli_00129,1.1644874079,-1.378413375,0.6607472950000001
ecoli_00130,4.8800449721,-0.7807343670000001,-0.066971575
ecoli_00131,3.0279296397,-1.360002336,0.21387256500000001
ecoli_00132,2.4965003126,-1.014558191,-0.314610025
ecoli_00133,3.5802400853,-1.871778225,0.116353545
ecoli_00134,3.9265086364,-0.44312802300000004,-0.254239745
ecoli_00135,3.5993431449,-0.17273049999999998,-0.295363645
ecoli_00136,3.6410431616,-0.320755442,-0.598037926
ecoli_00137,4.5457701228000005,-0.527302844,-0.42064137500000004
ecoli_00138,4.284444739,-1.720490645,-0.051506065000000004
ecoli_00139,3.1952770389,-0.7990813750000001,0.068028155
ecoli_00140,4.0266958605,-0.447372739,-0.241751655
ecoli_00141,2.7447266625,-0.9696312210000001,-0.179127275
ecoli_00142,-3.0814776067,-0.80825286,-0.346710805
ecoli_00143,2.5561288162,-0.249604124,-0.342105245
ecoli_00144,1.3115373377,-0.396644965,-0.589388949
ecoli_00145,0.4458701062,0.21574725800000003,-0.050211675000000004
ecoli_00146,2.4406251134,-0.46381721600000003,0.112337685
ecoli_00147,2.0109329582,-1.5070222580000001,0.8555401050000001
ecoli_00148,3.4935738749,-1.237537221,0.353007465
ecoli_00149,3.1408170578,-0.391325409,0.5749310550000001
ecoli_00150,3.3712431841,-1.29649857,0.20948735500000001
ecoli_00151,1.4024651214000001,-0.9544926520000001,0.125166975
ecoli_00152,0.9011966823,-0.635754672,-0.22523246500000002
ecoli_00153,3.1440939120999998,-0.9828595450000001,-0.522299721
ecoli_00154,1.7518124339,-2.294399248,0.171467045
ecoli_00155,1.5012776029000001,-0.356102436,0.336416765
ecoli_00157,0.7561711046,-1.465999144,0.527257035
ecoli_00158,1.3843011398,-0.580660179,0.27466824500000003
ecoli_00159,0.0916868176,-1.242127184,-0.35453504500000005
ecoli_00160,-0.2179010696,-0.7752710380000001,-0.20853702500000001
ecoli_00169,2.4503178805,-0.7268877690000001,-1.114766093
ecoli_00170,2.5817104636,-0.769908319,-1.198454692
ecoli_00171,2.2388642614,-0.5550889640000001,-0.531726669
ecoli_00172,0.685757236,-0.70189007,-0.262344285
ecoli_00173,6.7466525459,-0.9857155870000001,-0.713059603
ecoli_00174,7.0857538562,-0.8052297820000001,-0.552746132
ecoli_00175,2.331582002,-0.643594239,0.8413076650000001
ecoli_00176,1.831781839,-0.6875447610000001,0.716887895
ecoli_00177,-3.3484794353,-0.814034076,0.23464762500000003
ecoli_00178,-2.8104360953,-0.919774324,0.036029945
ecoli_00179,3.9535016826,-0.538158396,-0.38924391500000005
ecoli_00180,4.1783592807,-0.539788284,-0.49012625
ecoli_00181,6.5341829104,-0.73392979,-1.2518318019999999
ecoli_00182,6.5952069342,-0.730469433,-1.190588725
ecoli_00183,0.4332279295,-0.799681293,-0.11737177500000001
ecoli_00184,0.4381390914,-0.764805285,-0.23463296500000003
ecoli_00185,3.5308395522,-0.558335586,-0.88716264
ecoli_00186,3.6032165494,-0.491804536,-1.056596459
ecoli_00187,2.8696853856,-0.620650347,-0.164828625
ecoli_00188,2.9149608009,-0.6047507440000001,-0.156698685
ecoli_00189,4.76804788,-0.603412708,-0.612021456
ecoli_00190,4.7495354261,-0.601450473,-0.6368662970000001
ecoli_00191,1.814643253,-0.589455429,-0.315836855
ecoli_00192,1.3198205191,-0.5449526920000001,-0.11250578500000001
ecoli_00193,2.8829772939,-0.6705241160000001,-0.197048255
ecoli_00194,3.3812341048,-0.606799751,-0.016725155000000002
ecoli_00195,1.1706798473,-0.719011072,-0.756265837
ecoli_00196,0.1772804865,-0.696804961,-0.246303875
ecoli_00197,0.3560343167,-0.670683031,-0.308254705
ecoli_00198,0.8014627629000001,-0.7218945370000001,-0.753961313
ecoli_00199,-1.1011149815,-1.016246127,0.048335155000000005
ecoli_00200,-0.5241831198,-1.308233625,0.008906585
ecoli_00201,-2.5710732632,-1.716427353,0.9312559250000001
ecoli_00202,-3.4078337403,-1.621011786,0.8762793350000001
ecoli_00203,-1.4641105552,-0.146112814,0.374492025
ecoli_00204,0.8550376311000001,-0.43263766000000003,0.10842385500000001
ecoli_00205,-1.7713404726,-1.55639051,0.8927779450000001
ecoli_00206,-1.9720907652,-0.8717574610000001,0.9751252050000001
ecoli_00207,-0.20145502480000002,-1.347170503,0.41649266500000004
ecoli_00208,-0.5265348405,-1.305195932,0.42112533500000005
ecoli_00209,-0.31678493900000004,-0.557043083,0.077391735
ecoli_00210,-0.8644543464000001,-0.5606580010000001,0.130486615
ecoli_00211,-3.7059289214,-0.5787427820000001,0.172641955
ecoli_00212,-2.7429902008,-0.39573632200000003,0.207431095
ecoli_00213,-1.2274754461,-1.65527256,0.7855035850000001
ecoli_00214,-1.4993206696,-1.4105320030000001,0.670479245
ecoli_00215,-1.4249855508,-0.606795733,-0.104676025
ecoli_00216,-1.1177073744000001,-0.583630595,-0.139979205
ecoli_00217,-3.4679592531,-0.978089003,0.183526605
ecoli_00218,-4.9132101462,-1.476111577,0.5048975450000001
ecoli_00219,0.1801891851,-0.604571167,-0.133531365
ecoli_00220,-0.2806329098,-0.61283708,-0.094717825
ecoli_00221,-3.8773884171,-0.49415536200000004,0.292940975
ecoli_00222,-2.6520793508000002,-0.629762844,-0.073970795
ecoli_00223,0.1451819459,-0.522693497,0.5608763050000001
ecoli_00224,0.25944217740000003,-0.42543202100000005,0.493183935
ecoli_00225,-1.3889476192,-1.821853724,0.7981991850000001
ecoli_00226,-1.5856387688,-1.82958307,0.797997595
ecoli_00227,-0.5780283424,-0.6606700440000001,-0.593982416
ecoli_00228,-0.3422202335,-0.7722607140000001,-0.46387607100000006
ecoli_00229,1.2686571083,-0.567476288,0.250692175
ecoli_00230,1.633919767,-0.710008164,0.117195875
ecoli_00231,1.1222752552,-0.708427322,-0.056704485000000006
ecoli_00232,1.0147303515,-0.674129635,-0.07788523500000001
ecoli_00233,-1.2394994309,-0.747203834,-0.053282165000000006
ecoli_00234,-1.1466122167,-0.6559473680000001,-0.17460455500000002
ecoli_00235,-4.7028110858000005,-1.184646649,0.330804415
ecoli_00236,-4.8470626541,-1.019253874,0.34874165500000004
ecoli_00237,0.2073461727,-0.9269502930000001,0.18153876500000002
ecoli_00238,0.20003993650000002,-0.8308143870000001,0.07463568500000001
ecoli_00239,-0.44481803280000004,-0.8180644960000001,-0.048072745
ecoli_00240,-0.2034658202,-0.8140812820000001,-0.084592575
ecoli_00241,0.4519849038,-0.499433516,0.168173235
ecoli_00242,0.8014890877,-0.5389567430000001,0.40226726500000004
ecoli_00243,0.9111580490000001,-0.523578816,0.31857179500000005
ecoli_00244,0.2755006577,-0.7789653710000001,-0.18964956500000002
ecoli_00245,0.6362399912000001,-0.754669546,-0.254357585
ecoli_00246,3.441630021,-0.858436865,-0.26528265500000003
ecoli_00247,3.6930807328,-0.753607601,-0.279414645
ecoli_00248,2.7610285971,-0.6081119500000001,-0.027787695
ecoli_00249,-0.2049645628,-0.650729125,0.353868815
ecoli_00250,-0.5974593155,-0.579090658,0.41974093500000004
ecoli_00251,2.3310752206,-0.56126696,-0.073725045
ecoli_00252,2.1694170822,-0.632727778,-0.208171285
ecoli_00253,2.2443454913,-0.664846897,-0.6507081960000001
ecoli_00254,1.5831895953,-0.686483075,-0.478276798
ecoli_00255,1.4401235763,-0.703734273,0.186856515
ecoli_00256,0.9917636955,-0.660902781,0.250459455
ecoli_00257,2.2446869576,-0.7898414690000001,0.135640005
ecoli_00258,2.1859557626,-0.794304505,-0.011190665
ecoli_00259,-0.3191696825,-0.6169361680000001,0.428030885
ecoli_00260,-0.04784138,-0.6927632880000001,0.205704095
ecoli_00261,1.3896298688,-0.7137339220000001,-0.166460525
ecoli_00262,0.7292679377,-0.652156995,-0.06146080500000001
ecoli_00263,0.24678619880000002,-1.164833993,-0.145626785
ecoli_00264,0.6931436265,-1.284891394,-0.116302715
ecoli_00265,-3.5861996032,-0.5161069770000001,0.549578395
ecoli_00266,-3.2374571881,-0.5080433480000001,0.43058213500000003
ecoli_00267,1.1402521463,-2.10984967,0.190655385
ecoli_00268,0.7987350372,-2.096847789,0.252124195
ecoli_00269,1.3949308492,-2.366996998,0.5006850850000001
ecoli_00270,1.0532002966,-2.395424304,0.521677585
ecoli_00271,2.0485697839,-0.5423336,-0.189715765
ecoli_00272,2.7902934757,-0.41125174000000003,-0.220002785
ecoli_00273,-3.3568968817,-0.459053835,0.28719155500000004
ecoli_00274,-2.9375117578000003,-0.5276504510000001,0.25688472500000004
ecoli_00275,-1.7532320696,-0.42921199800000004,0.346392305
ecoli_00276,-1.1780261652,-0.379678224,0.490369765
ecoli_00277,3.0985216424,-0.403674517,-0.32222528500000003
ecoli_00278,2.8854478399,-0.37325750100000005,-0.262492545
ecoli_00279,3.5082187502,-0.22932395800000002,-0.24330995500000002
ecoli_00280,3.9223365104,-0.033457264,-0.073045625
ecoli_00281,3.6959215236,-0.7301900130000001,-1.271892759
ecoli_00282,2.3928871513,-0.809273511,-0.634524159
ecoli_00283,2.250027863,-0.557564307,0.254435625
ecoli_00284,2.3694360420000002,-0.55390057,0.410888815
ecoli_00285,2.5197793917,-1.103463808,-0.48980773
ecoli_00286,2.1480961787,-0.7432087820000001,-0.5114058730000001
ecoli_00287,2.0353653724,-0.7526202150000001,0.115925255
ecoli_00288,1.6217826081,-0.41916110700000003,0.059341995
ecoli_00289,2.6824759833,-0.609506733,-0.316502855
ecoli_00290,2.2030288406,-0.60441007,-0.027274305000000002
ecoli_00291,1.4014722222,-0.43235832,0.21852216500000002
ecoli_00292,1.0984723053,-0.606702598,0.089544445
ecoli_00293,1.1833227641,-0.5499352390000001,0.25115724500000003
ecoli_00294,1.6553071917,-0.502872402,0.231592915
ecoli_00295,1.9262380103,-0.582336814,-0.39827128500000003
ecoli_00296,2.1882450374,-0.559977896,-0.361897055
ecoli_00297,0.428887915,-0.600151792,0.234477855
ecoli_00298,0.3667766993,-0.536388949,0.152283425
ecoli_00299,1.6000667955,-0.8817682130000001,-0.068099535
ecoli_00300,1.5124179586,-0.867665945,-0.036035855000000006
ecoli_00301,3.7409670461999998,-0.7937296570000001,-0.18176504500000001
ecoli_00302,4.5613700112,-1.334528925,0.269205825
ecoli_00303,-0.2128210797,-0.626396132,0.148042285
ecoli_00304,-0.24352459310000002,-0.590486033,-0.250908275
ecoli_00305,0.5883463119,-1.5730570959999999,0.48513176500000005
ecoli_00306,0.5702493527,-1.5773257790000001,0.266281765
ecoli_00307,-0.2873291532,-2.032580734,0.38202392500000004
ecoli_00308,-0.2539196825,-2.029661312,0.421074335
ecoli_00309,-0.3592652494,-2.266448492,0.636740065
ecoli_00310,-0.007720086,-2.358642473,0.691051775
ecoli_00311,0.47439971210000004,-2.30937575,0.695164695
ecoli_00312,0.04492955,-0.821020288,0.971904815
ecoli_00313,0.3636445909,-0.544667939,0.045415855000000005
ecoli_00314,0.7653568488,-0.530756546,0.152257115
ecoli_00315,1.4749278632,-2.548110757,0.5501011250000001
ecoli_00316,1.1114312493,-2.574525767,0.532344675
ecoli_00317,0.4883867431,-2.5041279210000003,0.626683035
ecoli_00318,0.42269125100000005,-2.445112978,0.596736845
ecoli_00319,1.6697793134999999,-0.505443239,-0.15358316500000002
ecoli_00320,1.4450875037,-0.5051048730000001,-0.036589665
ecoli_00321,-0.18018692320000002,-1.639778015,0.775029505
ecoli_00322,-0.6098702658,-1.525707863,0.8413603550000001
ecoli_00323,3.7480738198,-0.8089780310000001,-0.48556983000000004
ecoli_00324,3.8199323196,-0.6878140150000001,-0.46299467600000005
ecoli_00325,3.4761653846,-0.770999387,-0.5230424
ecoli_00326,3.706413441,-0.5165665970000001,0.050135135000000004
ecoli_00327,4.8825192529,-0.49981868,0.5308955750000001
ecoli_00328,5.1925924778,-1.053543247,0.239963105
ecoli_00329,5.0263431932,-0.876172555,0.321393215
ecoli_00330,6.1804088467,-1.004410894,0.175331545
ecoli_00331,5.5745535409,-0.9421467330000001,-0.012998075000000001
ecoli_00332,6.1180989165,-1.093086918,-0.17918820500000002
ecoli_00333,4.7064131354,-0.979628476,0.11520936500000001
ecoli_00334,4.7684426951,-0.589808277,-0.10849309500000001
ecoli_00335,5.2345691373,-1.166562635,-0.712682895
ecoli_00336,5.5460489469,-0.672576971,-0.45515782
ecoli_00337,8.566224031099999,-1.09189336,-0.19995716500000002
ecoli_00338,8.1512131888,-1.139352826,-0.057134725000000004
ecoli_00339,4.298296932,-1.045196496,-0.6934130190000001
ecoli_00340,5.3878264924,-0.7250733540000001,-0.61577951
ecoli_00341,4.226161796,-0.735836771,-0.8395102720000001
ecoli_00342,4.2436501733,-0.803938064,-0.70593072
ecoli_00343,6.2704540456,-1.402755684,-0.6174351720000001
ecoli_00344,6.3798664326,-1.428067927,-0.7454431260000001
ecoli_00345,6.4707566674,-1.098697508,-0.553778804
ecoli_00346,6.2580630312,-1.1274932340000001,-0.39342944500000004
ecoli_00347,0.9110376751,-0.5360552860000001,-0.242068375
ecoli_00348,0.7079210333,-0.536045576,-0.145811075
ecoli_00349,-0.2152379841,-0.524884001,-0.22252184500000002
ecoli_00350,-0.9494360340000001,-0.48640995000000004,-0.290125915
ecoli_00351,-0.1390635831,-0.446965349,0.818727175
ecoli_00352,1.2272050177,-0.467055863,-0.43698767
ecoli_00353,1.1083249002,-0.494457847,-0.23280757500000002
ecoli_00354,0.2548376472,-0.541468839,-0.44035611500000005
ecoli_00355,-1.428643239,-0.355877681,0.48633563500000004
ecoli_00356,-1.2797261658,-0.371652078,0.469224085
ecoli_00357,-1.3783343253,-0.330622578,0.310422755
ecoli_00358,-1.0769598618,-0.390185284,0.406436905
ecoli_00359,-1.0554792226,-0.8311115560000001,0.107600365
ecoli_00360,-1.3158180894,-0.8662979580000001,0.14424013500000002
ecoli_00361,-1.1995776194,-0.770292729,0.21443858500000001
ecoli_00362,-1.762787532,-0.7893792930000001,0.256181475
ecoli_00363,1.1842521483,-0.893828944,-0.7748466310000001
ecoli_00364,0.8452086940000001,-0.8991160770000001,-0.64266658
ecoli_00365,-12.1007730737,-1.5575180670000002,-1.939577305
ecoli_00366,-11.0607334953,-1.58392193,-2.241790295
ecoli_00367,-9.7265036804,-1.179529736,-1.209246395
ecoli_00368,-8.953935043,-1.261389653,-1.408883126
ecoli_00369,-1.6142735524,-0.9119070650000001,-0.692410551
ecoli_00370,1.635021352,-1.133278434,-0.760633267
ecoli_00371,-10.285554487,-1.653565839,-2.122024952
ecoli_00372,-10.9871151691,-1.832894068,-1.985576121
ecoli_00373,-8.8423220807,-1.464487794,-1.809309373
ecoli_00374,-8.5483220112,-1.4166246660000001,-1.769452582
ecoli_00375,5.1867040563,-0.46760251500000005,-0.654139134
ecoli_00376,5.2548090982,-0.569228457,-0.673502463
ecoli_00377,-11.1237129546,-0.7884398340000001,-1.495545031
ecoli_00378,-10.9850990022,-0.754359556,-1.3725593790000001
ecoli_00379,-9.4452637867,-0.686895557,-1.642703878
ecoli_00380,-9.537725212,-0.741423825,-1.608883975
ecoli_00381,3.669154183,-0.60199696,-0.7174840370000001
ecoli_00382,4.1735096288,-0.801525192,-0.795013022
ecoli_00383,-8.1461669578,-0.830792595,-2.385835026
ecoli_00384,-7.9466536483,-0.741680714,-2.377511802
ecoli_00385,-8.5491690995,-1.081759613,-1.499025855
ecoli_00386,-9.0911779534,-1.061934583,-1.429627373
ecoli_00387,2.9681434755,-0.775849203,-0.797538743
ecoli_00388,3.2222302217,-0.853964598,-0.715373115
ecoli_00389,-7.1302119591,-1.010053522,-1.969755932
ecoli_00390,-6.9803100945,-0.9865308030000001,-1.89297845
ecoli_00391,-8.4965096272,-0.659868235,-1.285918855
ecoli_00392,-8.5470892643,-0.729364565,-1.320916752
ecoli_00393,-0.23982250570000002,-0.31695025400000004,-0.311726125
ecoli_00394,-0.9021367924,-0.340003802,-0.313698215
ecoli_00395,-0.1281862527,-0.375398277,-0.356550505
ecoli_00396,0.0722701931,-0.34373242200000004,-0.286844505
ecoli_00397,0.7558315864,-0.629555328,0.8838351350000001
ecoli_00398,0.7484762888000001,-0.7233255390000001,0.915693485
ecoli_00399,2.5370511796,-0.41708877800000005,0.005993265
ecoli_00400,0.7248829242,-0.416571966,-0.007385775000000001
ecoli_00401,1.8130687929,-0.35677252800000003,-0.501685806
ecoli_00402,1.2880244801,-0.5292693580000001,-0.528992617
ecoli_00403,2.1721952734,-1.1714352350000001,0.11469567500000001
ecoli_00404,1.7440555175,-1.201384863,0.23116971500000003
ecoli_00405,1.2813949773,-0.6191741980000001,-0.45345180900000004
ecoli_00406,1.7398069496000002,-0.571577828,-0.329073775
ecoli_00407,1.8853034764,-0.722721968,-0.40363830500000003
ecoli_00408,2.0107696586,-0.68571509,-0.277036345
ecoli_00409,1.5710171956,-1.597203914,0.227503365
ecoli_00410,2.1816327108999998,-1.099440647,0.238396985
ecoli_00411,-0.057307474100000005,-0.510796904,-0.546493917
ecoli_00412,-0.4870749378,-0.444346291,-0.407269425
ecoli_00413,-0.0053187016000000005,-0.445443578,-0.459973854
ecoli_00414,0.9924025926000001,-0.33888177,-0.44517688800000005
ecoli_00415,1.8730337379000002,-0.36460928,0.082785365
ecoli_00416,1.3558196968,-0.5246024060000001,0.259213805
ecoli_00417,1.6799308225,-0.6861498490000001,-0.9095089900000001
ecoli_00418,1.3023868825,-0.6402435630000001,-0.7777570690000001
ecoli_00419,1.5202493099,-0.5045901850000001,-0.727489724
ecoli_00420,0.9898794464,-0.512467405,-0.703668932
ecoli_00421,3.1200172063,-0.325212596,0.012718265000000001
