,A,SoxS
minicoli__minE_osm__2,9.389592298647798,5.084202468587133
minicoli__minE_ph5__1,10.857609340271772,4.992785497926977
minicoli__minE_ph5__2,11.174865812058057,4.856496211164633
minicoli__minE-pyr__1,7.181332545996396,4.3755326231928615
minicoli__minE-pyr__2,6.098846158313659,4.1863925252949015
minicoli__minE_sorb__1,7.678768952317752,4.307977459165653
minicoli__minE_sorb__2,7.481490563339438,4.171943398289857
minicoli__minE_urid__1,7.449118637074352,4.0817177778065625
minicoli__minE_urid__2,7.214286926842579,4.239748783324712
minicoli__W3110_cyt__1,-2.56368329358187,-3.4336652757170385
minicoli__W3110_cyt__2,-2.4176693596014984,-3.0838187283427034
minicoli__W3110_glc__1,-3.786663834595353,-2.969199075998465
minicoli__W3110_glc__2,-1.8504298142057136,-2.3246652282510487
minicoli__W3110_glyc__1,-2.47860293974211,-3.2601547433987754
minicoli__W3110_glyc__2,-1.9956651932463167,-2.473530897163463
minicoli__W3110_Fe_starve__1,0.401557916080776,-0.6884809072870777
minicoli__W3110_Fe_starve__2,0.1233259881300916,-1.4803371123109113
minicoli__W3110_LB__1,0.7484990533042847,-1.1649969157603115
minicoli__W3110_LB__2,0.8516529045293424,-1.7918135286740802
minicoli__W3110_N_starve__1,-2.228928678100169,-2.891233112852522
minicoli__W3110_N_starve__2,-2.346636500583388,-2.7809466501693425
minicoli__W3110_osm__1,-1.8122077928146028,-2.1395024852373385
minicoli__W3110_osm__2,-1.966727012368097,-2.0451163391765235
minicoli__W3110_ph5__1,-0.2640886814139445,-1.3928961706945344
minicoli__W3110_ph5__2,-0.5327138494950521,-1.384399682955438
minicoli__W3110_pyr__1,-2.9446403265731256,-2.67040578338752
minicoli__W3110_pyr__2,-2.357135780459004,-2.72484019370186
minicoli__W3110_sorb__1,-3.2331702094228483,-3.1333981238291067
minicoli__W3110_sorb__2,-3.291661782212011,-3.101411789776336
minicoli__W3110_urid__1,-2.206339721124179,-3.0413079973535133
minicoli__W3110_urid__2,-2.059385735096992,-2.976539918610764
minicoli__W3110_WT_glc__1,-2.6613647329967915,-2.989485845330897
minicoli__W3110_WT_glc__2,-3.1391292488718845,-3.0089888626847423
minicoli__W3110_WT_osm__1,-1.8996072452614856,-2.2378928029688216
minicoli__W3110_WT_osm__2,-1.0058671006936435,-1.805233131053808
eep__BOP27__1,-2.399147793556659,-0.7024235048437921
eep__BOP27__2,-2.5283853789562967,-0.7294573670732323
eep__BOP1000__1,-3.1512081624047217,-0.18366374699257196
eep__BOP1000__2,-3.358562102121827,-0.8303996682593624
eep__BOP27_ndh-cydB-appC__1,-0.408129465728332,-0.10123489684832164
eep__BOP27_ndh-cydB-appC__2,-0.4547784572778239,-0.7849809012088462
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,-4.257274638693153,-1.7429389973723195
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,-4.374691937040102,-2.0202072295975433
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,-3.459584311981555,-1.4017166707243982
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,-3.480624894442654,-1.405533412545518
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,-2.514041606238132,-2.193929009653869
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,-2.5864568576323426,-2.6467333408020925
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,-1.5901008134393249,-2.05985616961558
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,-1.4422880602206392,-1.2173155842101036
eep__BOP27_nuoB-cydB-appC__1,-0.9556763072061796,-1.6259527773662932
eep__BOP27_nuoB-cydB-appC__2,-1.6993025522588234,-1.5670717268564394
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,-3.612902273810744,-2.429106106431784
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,-3.574445098426093,-1.6430632856951697
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,-3.4672738917358057,-2.323460301804628
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,-3.3401692126943736,-2.061872590695307
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,-5.540836865897894,-2.445260890570492
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,-4.990729796509919,-1.9592202386144333
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,-4.806490929117182,-2.3586226467978038
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,-4.94482769256901,-2.263010621914284
eep__BOP27_ndh-cyoB__1,-2.387394756755002,-0.3248135772846021
eep__BOP27_ndh-cyoB__2,-2.625483192964384,-0.3730348710628313
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,-5.8634794195614095,-1.9868135796383517
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,-5.622740469341047,-1.9597653581354109
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,-7.097266209506553,-3.1316728658337274
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,-6.3990707748109,-2.3233831350721523
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,-5.644792640586038,-1.0187810204910095
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,-5.113957389810474,-1.6563871680546107
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,-4.0265434342053705,-1.302116964618853
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,-3.638114327139411,-1.3766927916373417
eep__BOP27_nuoB-cyoB__1,-2.871435996794704,-0.4857502395545623
eep__BOP27_nuoB-cyoB__2,-2.74881006659551,-0.3806631695710081
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,-1.9006241850325172,-1.0296221250614748
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,-2.3725701855699333,-1.1007998132325811
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,-2.077574513002746,-0.6959911536427894
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,-1.8807885047938004,-0.6989685179822693
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,-3.1342548025684165,-1.9186966261318723
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,-3.30470635490202,-1.7119083430528468
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,-2.2076244055532275,-0.9840000305767173
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,-2.653079557561549,-1.1920634439544031
eep__BOP27_ndh-cydB__1,-3.3207406889692224,-0.20902248673474236
eep__BOP27_ndh-cydB__2,-3.5124387440572287,-0.4442032150829371
eep__BOP27_nuoB-cydB__1,-2.150240808209384,-0.08094606085594958
eep__BOP27_nuoB-cydB__2,-1.665040394840293,0.27955377153008154
DDB2__PD-005_BW25113_Batch_6h__1,0.0214883738863657,0.3037899176261849
DDB2__PD-005_BW25113_Batch_6h__2,0.3463961941734332,0.1974057823329387
DDB2__PD-003_BW25113_Batch_9h__1,0.5154103261095797,0.7858368542788785
DDB2__PD-003_BW25113_Batch_9h__2,0.0876637636767184,0.8473296086784075
DDB2__PD-003_BW25113_Fed-batch_6h__1,1.0971778579561304,1.6448273218866714
DDB2__PD-003_BW25113_Fed-batch_6h__2,1.3150221610638169,1.6862522604308818
DDB2__PD-005_BW25113_Fed-batch_6h__1,1.2617122382601205,1.3291650257065957
DDB2__PD-005_BW25113_Fed-batch_6h__2,1.2010320576433948,1.1053006914968782
DDB2__PD-005_BW25113_Fed-batch_6h__3,1.2231464863009878,1.385793350191732
DDB2__PD-005_BW25113_Fed-batch_15h__1,0.6085180468914406,1.4253651759348482
DDB2__PD-005_BW25113_Fed-batch_15h__2,0.6741783449444376,1.3908384893245993
DDB2__PD-003_BW25113_Fed-batch_21h__1,0.4128074866968919,1.2511100798389796
DDB2__PD-003_BW25113_Fed-batch_21h__2,0.1520640931287034,1.5701680490440744
DDB2__PD-004_del-basS_Batch_6h__1,-0.7744721498358548,0.3151934298269179
DDB2__PD-004_del-basS_Batch_6h__2,-0.3115533833258483,0.39088512609289694
DDB2__PD-004_del-basS_Fed-batch_6h__1,0.5035350436430474,1.1994131362217535
DDB2__PD-004_del-basS_Fed-batch_6h__2,0.2774547698148402,1.0207151843245759
DDB2__PD-004_del-basS_Fed-batch_15h__1,0.2504153799608917,1.4997673098996191
DDB2__PD-004_del-basS_Fed-batch_15h__2,0.218851876713648,1.499328376859296
DDB2__PD-004_del-kdpE_Batch_6h__1,0.1901827890962789,0.6238427394278485
DDB2__PD-004_del-kdpE_Batch_6h__2,-0.0887253052537518,0.5231952180180173
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,1.0815211132759206,1.1337629027921077
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,1.415890360206456,1.1389672194027396
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,1.6730088599528663,2.0414399621261943
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,1.2330096627270273,1.8553171811592255
DDB2__PD-005_del-phoB_Batch_6h__1,0.3990981015135938,0.7167971281267587
DDB2__PD-005_del-phoB_Batch_6h__2,0.0030280213802171,0.1655473667813805
DDB2__PD-005_del-phoB_Batch_6h__3,0.0397702305565679,0.3702419156973829
DDB2__PD-003_del-phoB_Batch_9h__1,0.2788604631769183,0.8851666163385401
DDB2__PD-003_del-phoB_Batch_9h__2,0.3096556344450858,0.7898604512691065
DDB2__PD-003_del-phoB_Fed-batch_6h__1,1.0251364510496168,1.3787559742508808
DDB2__PD-003_del-phoB_Fed-batch_6h__2,0.9088924028422536,1.5327684301676534
DDB2__PD-005_del-phoB_Fed-batch_6h__1,0.3400741545208564,1.1959911526218328
DDB2__PD-005_del-phoB_Fed-batch_6h__2,1.0037688635903192,1.350586003022472
DDB2__PD-005_del-phoB_Fed-batch_15h__1,0.5503281538996774,1.4148693426505634
DDB2__PD-005_del-phoB_Fed-batch_15h__2,0.3084386870853061,1.4178412433239689
DDB2__PD-003_del-phoB_Fed-batch_21h__1,-0.1397497691936505,1.426737670437903
DDB2__PD-003_del-phoB_Fed-batch_21h__2,0.9748465422501812,1.8730407154753976
DDB2__PD-004_del-qseB_Batch_6h__1,-0.0393243086736575,0.3723760692195013
DDB2__PD-004_del-qseB_Fed-batch_6h__1,2.353996427458964,1.814946564766448
DDB2__PD-004_del-qseB_Fed-batch_6h__2,2.4137517128173998,1.6151909988239623
DDB2__PD-004_del-qseB_Fed-batch_15h__1,1.563733527889117,1.9475852060521197
DDB2__PD-004_del-qseB_Fed-batch_15h__2,1.112800333210201,1.7056769585741396
DDB2__PD-004_del-qseC_Batch_6h__1,0.282157789244574,0.20919144569519155
DDB2__PD-004_del-qseC_Batch_6h__2,-0.0407248026942463,0.3175241515356229
DDB2__PD-004_del-qseC_Fed-batch_6h__1,1.8797164645049969,1.6435435248256791
DDB2__PD-004_del-qseC_Fed-batch_6h__2,1.0063571700302223,0.98693617956111
DDB2__PD-004_del-qseC_Fed-batch_15h__1,1.573239367614023,2.118540870520881
DDB2__PD-004_del-qseC_Fed-batch_15h__2,1.725283639004025,1.85879048221328
DDB2__PD-005_del-qseF_Batch_6h__1,0.2034747391770436,0.22356908584223234
DDB2__PD-005_del-qseF_Batch_6h__2,0.4330577671287118,-0.11103551289241233
DDB2__PD-003_del-qseF_Batch_6h__1,0.209000081375183,0.6828726537602812
DDB2__PD-003_del-qseF_Batch_6h__2,0.0532014671083647,0.5889478460236699
DDB2__PD-003_del-qseF_Fed-batch_6h__1,1.1729755479925317,1.3300366404325574
DDB2__PD-003_del-qseF_Fed-batch_6h__2,0.5832267529892019,1.08940068063463
DDB2__PD-005_del-qseF_Fed-batch_6h__1,1.3911953543155844,1.8640978348125576
DDB2__PD-005_del-qseF_Fed-batch_6h__2,0.2444886989809107,1.120256265506452
DDB2__PD-005_del-qseF_Fed-batch_6h__3,0.9945384412131124,1.7141956693374143
DDB2__PD-005_del-qseF_Fed-batch_15h__1,0.2465158645836275,1.2604489964288172
DDB2__PD-005_del-qseF_Fed-batch_15h__2,0.0233220483705878,1.4180113680573525
DDB2__PD-003_del-qseF_Fed-batch_21h__1,0.159570632363701,1.4097031153277868
DDB2__PD-003_del-qseF_Fed-batch_21h__2,0.1221157292020482,1.2790514361115772
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,0.6315502010613521,-0.3045070390432123
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,0.1610622799485737,-0.07545440821430738
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,0.4223407407609707,0.3616421440815367
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,1.7828693307688852,2.415296413505292
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,0.675253051235418,1.3649785202045672
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,0.9174982133436174,1.6614108696278311
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,0.7696737702078953,1.3322623101043387
DDB3__PD-009_del-arcA_Batch_6h__1,-0.4567095020075988,-0.9069871934011716
DDB3__PD-009_del-arcA_Batch_6h__2,-0.3553035775992479,-0.5901288486638743
DDB3__PD-009_del-arcA_Fed-batch_6h__1,0.5891329992443743,1.2245618295488925
DDB3__PD-009_del-arcA_Fed-batch_6h__2,1.0715262555612697,1.5824906801825058
DDB3__PD-009_del-arcA_Fed-batch_15h__1,0.3120347362251217,1.1350664178355148
DDB3__PD-009_del-arcA_Fed-batch_15h__2,0.4619962993668008,1.2268248491213027
DDB3__PD-006_del-baeR_Batch_12h__1,3.0499965441593764,2.1044403463315438
DDB3__PD-006_del-baeR_Batch_12h__2,3.992037136498279,2.4829572022983832
DDB3__PD-009_del-baeR_Batch_12h__1,2.0643457365980926,1.5489816683382571
DDB3__PD-009_del-baeR_Batch_12h__2,4.37537444781953,1.7718534510813022
DDB3__PD-006_del-baeR_Fed-batch_12h__1,2.589504457946804,2.0163188259167946
DDB3__PD-006_del-baeR_Fed-batch_12h__2,2.639333205564282,1.9162640846368468
DDB3__PD-009_del-baeR_Fed-batch_12h__1,5.41069429015298,4.005007565565903
DDB3__PD-009_del-baeR_Fed-batch_12h__2,5.68266842084057,3.0611685874661334
DDB3__PD-009_del-baeR_Fed-batch_18h__1,4.139651144262498,2.494678963525141
DDB3__PD-006_del-lsrB_Batch_6h__1,-0.2520110377927343,0.0967641654996445
DDB3__PD-006_del-lsrB_Batch_6h__2,0.0024141610536919,0.2853789931156978
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,-0.0384997230275654,1.4212492414031177
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,0.6535367408457311,1.3033577291402505
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,0.6920705901222671,1.1926698457791538
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,0.5769617363414921,1.4281883385515668
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,1.185100246842555,1.6787021656902663
DDB3__PD-009_del-lsrK_Batch_6h__1,0.259678817368533,0.15398024662286236
DDB3__PD-009_del-lsrK_Batch_6h__2,-0.0624427102739152,-0.32004421995739385
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,0.8153797020440944,1.2483538805593577
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,0.3979300708866025,0.9838736039969004
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,0.6812042759208967,1.793097046949729
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,0.1582692391450627,1.3215083637377152
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,0.52241990589322,1.6623730013863955
DDB3__PD-006_del-lsrR_Batch_6h__1,-0.0364470412147568,0.4547778707963532
DDB3__PD-006_del-lsrR_Batch_6h__2,0.3416154268840586,0.4986778927913793
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,0.647151748342712,1.546892630269765
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,0.6638518019223152,1.365177871643242
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,0.1799588100990531,1.3377414109794523
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,1.0568515882392335,1.7299602909716416
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,0.522416045128754,1.5670110855059338
DDB3__PD-009_del-luxS_Batch_6h__1,-0.1248557351946641,-0.5848806504077873
DDB3__PD-009_del-luxS_Batch_6h__2,-0.0610977615118616,-0.14394455560224714
DDB3__PD-009_del-luxS_Fed-batch_6h__1,1.0926864002582173,0.9930722287498436
DDB3__PD-009_del-luxS_Fed-batch_6h__2,0.7703110605182155,0.9242620638793452
DDB3__PD-009_del-luxS_Fed-batch_15h__1,0.814757123543606,0.932688241224013
DDB3__PD-009_del-luxS_Fed-batch_15h__2,0.8999963235737778,1.0111022911584904
DDB3__PD-006_del-rpoS_Batch_9h__1,-1.8063651996601828,-0.2580353803642037
DDB3__PD-006_del-rpoS_Batch_9h__2,-1.653239582012212,-0.2477202686417073
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,-0.8973147462000821,1.4967771844027418
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,-0.5852346468702558,1.3101528193945722
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,-1.3468617324429843,1.2124792508311577
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,-0.8010927998988232,1.8041548944741932
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,0.1054116097359231,1.8227829346044155
DDB3__PD-009_del-tnaA_Batch_6h__1,0.358385919653507,-0.09363895138705304
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,0.8991982379337705,1.2516916180616675
DDB3__PD-009_del-tnaA_Fed-batch_15h__1,0.2960710198542419,1.783758748220519
DDB3__PD-009_del-tnaA_Fed-batch_15h__2,0.3258273261962315,1.2182428078140433
