,A,Cra
minicoli__minE_N_starve__2,3.20209531139995,0.10215952977588838
minicoli__minE_osm__1,6.352236380707865,0.6342226502272155
minicoli__minE_osm__2,6.012762227622093,0.7587840974660942
minicoli__minE_ph5__1,3.870235430037385,0.3386778718437196
minicoli__minE_ph5__2,3.860997469194784,0.4408421558570934
minicoli__minE-pyr__1,3.576222104160704,1.1652864392325257
minicoli__minE-pyr__2,6.052195682665613,0.3047828212918233
minicoli__minE_sorb__1,2.7069585729919647,0.6671229684637847
minicoli__minE_sorb__2,2.7942228074758773,0.563672140768559
minicoli__minE_urid__1,3.6131479814484937,-0.13167043968619566
minicoli__minE_urid__2,3.2919528220044616,-0.1245194724183678
minicoli__W3110_cyt__1,1.708913464339792,0.1448838533264114
minicoli__W3110_cyt__2,2.040421104358541,0.3262745956970283
minicoli__W3110_glc__1,0.532881743412339,-0.2665712299427758
minicoli__W3110_glc__2,1.3225012799928817,-0.7695094578213713
minicoli__W3110_glyc__1,3.3988352302314166,0.5170723144718874
minicoli__W3110_glyc__2,2.915645195571801,0.6168351825370406
minicoli__W3110_Fe_starve__1,3.123968532577828,-0.5947978903723188
minicoli__W3110_Fe_starve__2,1.7500058244777867,-0.6819718593879598
minicoli__W3110_LB__1,12.84686714310176,0.9974218791606244
minicoli__W3110_LB__2,12.990891024642613,1.0665668088663445
minicoli__W3110_N_starve__1,0.5455937075869444,-0.6306375321997377
minicoli__W3110_N_starve__2,0.7143516144576245,-0.4752042379661887
minicoli__W3110_osm__1,2.6148375391085508,0.23952101885389346
minicoli__W3110_osm__2,2.348328011125877,0.09663737557600438
minicoli__W3110_ph5__1,1.096317714575726,-0.11264318501498673
minicoli__W3110_ph5__2,1.1273409127255662,-0.14640191358315136
minicoli__W3110_pyr__1,-1.7517000565998848,0.20403512970052876
minicoli__W3110_pyr__2,-1.145861764707915,0.2152523078309372
minicoli__W3110_sorb__1,0.0396586906039309,-0.20337381926513576
minicoli__W3110_sorb__2,0.1593688906459456,-0.2077984855544361
minicoli__W3110_urid__1,2.4593519755631714,-0.5058289854718065
minicoli__W3110_urid__2,2.4141251885373363,-0.5875989247776507
minicoli__W3110_WT_glc__1,3.448476320136524,0.07198756357234881
minicoli__W3110_WT_glc__2,3.122869949927391,-0.16488827961705702
minicoli__W3110_WT_osm__1,2.2734424285990418,-0.2134448593474101
minicoli__W3110_WT_osm__2,2.674223370822176,0.0678482388372652
eep__BOP27__1,2.3920521046783048,-0.17365266553616188
eep__BOP27__2,1.8077960025103288,-0.10666454289832572
eep__BOP1000__1,3.4280712204813484,0.4358023160832234
eep__BOP1000__2,2.915320636244067,0.16063440391295192
eep__BOP27_ndh-cydB-appC__1,0.3736512148633231,-0.1838445352857292
eep__BOP27_ndh-cydB-appC__2,0.4239328161141606,-0.09503015074006528
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,3.0082625850972384,-0.8397980197228989
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,4.907006729929395,-0.3814461639772429
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,4.782226508953139,-0.9315392281276421
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,7.305462317556375,-1.0732862877913067
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,4.143995009137243,-0.8251676247990147
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,7.191524297354992,-0.6278754800358746
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,2.153435875992438,-0.2976590340733347
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,2.361875973411665,-0.1028714499408343
eep__BOP27_nuoB-cydB-appC__1,6.131070921665305,-0.7715792655171825
eep__BOP27_nuoB-cydB-appC__2,5.44825322466681,-0.8689160572629664
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,6.923944084615162,-0.17779219544248726
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,4.404457202106453,-0.07569008955575462
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,8.945767543867818,0.11503628188100025
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,9.114083499166211,0.26848859330994834
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,9.115031512941558,-0.8080588829611868
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,8.144442059801413,-0.6275174450943872
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,11.805960860356942,-0.6713775184689403
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,10.01305563586344,-0.8627350662374482
eep__BOP27_ndh-cyoB__1,0.3934752236536653,0.12204145132596622
eep__BOP27_ndh-cyoB__2,0.1968910103670235,0.2640895637384881
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,2.82487855751003,-1.3458612212297716
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,3.963720655429973,-1.1895417680746592
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,7.195830411607968,-1.1413755691984724
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,8.198988629352671,-0.7558443032296838
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,7.606153857295935,-1.0457380626277626
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,7.482412635410364,-1.1036840852127296
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,9.846813512847602,-1.4368489966026783
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,10.668230358806854,-1.2563447166754305
eep__BOP27_nuoB-cyoB__1,1.2636764167184749,0.3180709048401491
eep__BOP27_nuoB-cyoB__2,0.5613314301553067,0.3542206491578579
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,7.2984623884080415,0.024057670593871986
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,8.257726360941009,0.030796354535242543
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,9.668068597283655,-0.107365800599184
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,11.001153538983775,0.08939512172010744
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,12.940411059040295,0.465811759989073
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,13.401403788130274,0.44675753250856776
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,14.3542818301929,0.10080859758612526
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,14.82104519314219,0.14983326568847932
eep__BOP27_ndh-cydB__1,1.8934620236978463,-0.0675634195691126
eep__BOP27_ndh-cydB__2,3.5856211782046032,-0.15919260971110827
eep__BOP27_nuoB-cydB__1,-0.0120914602939823,-0.1138462942532268
eep__BOP27_nuoB-cydB__2,-0.0308716678707501,-0.14936158826703316
DDB2__PD-005_BW25113_Batch_6h__1,2.4212767445626566,-0.6754900041731773
DDB2__PD-005_BW25113_Batch_6h__2,2.3240773060062896,-0.7159528513189937
DDB2__PD-003_BW25113_Batch_9h__1,2.109131812094023,-0.6982815734580674
DDB2__PD-003_BW25113_Batch_9h__2,2.451799399923709,-1.1208984857070297
DDB2__PD-003_BW25113_Fed-batch_6h__1,2.9194383179286376,-0.6828048298411646
DDB2__PD-003_BW25113_Fed-batch_6h__2,3.70587662264105,-0.615424667042813
DDB2__PD-005_BW25113_Fed-batch_6h__1,3.301655654963982,0.0003600499560043602
DDB2__PD-005_BW25113_Fed-batch_6h__2,3.884730637064473,-0.3025564590843963
DDB2__PD-005_BW25113_Fed-batch_6h__3,3.57145087330584,-0.35894686041143675
DDB2__PD-005_BW25113_Fed-batch_15h__1,3.3890028937462904,-0.22255501697174385
DDB2__PD-005_BW25113_Fed-batch_15h__2,3.321423300306248,-0.10208105099793664
DDB2__PD-003_BW25113_Fed-batch_21h__1,3.648424056583535,-0.03459804059147231
DDB2__PD-003_BW25113_Fed-batch_21h__2,2.634634142923563,-0.08002806980994226
DDB2__PD-004_del-basS_Batch_6h__1,2.252720896733548,-0.5223243130671218
DDB2__PD-004_del-basS_Batch_6h__2,2.141410857143508,-0.5636597603137066
DDB2__PD-004_del-basS_Fed-batch_6h__1,2.7595711909738823,-0.1484561091638108
DDB2__PD-004_del-basS_Fed-batch_6h__2,3.314652012433438,0.09870385867127762
DDB2__PD-004_del-basS_Fed-batch_15h__1,2.618233807190572,0.10003045124068423
DDB2__PD-004_del-basS_Fed-batch_15h__2,3.151839719361001,-0.025118451745531626
DDB2__PD-004_del-kdpE_Batch_6h__1,2.228884515241201,-0.5225260756448264
DDB2__PD-004_del-kdpE_Batch_6h__2,2.1801951767211234,-0.4463298013859056
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,3.1976059315735705,-0.1704946803393108
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,3.350886085266932,0.06480663381826446
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,2.794343818105594,0.08911059183156844
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,2.7587926052124847,0.1401218568985536
DDB2__PD-005_del-phoB_Batch_6h__1,2.719644594580992,-0.5253922154142927
DDB2__PD-005_del-phoB_Batch_6h__2,2.326025141717892,-0.5046817145065585
DDB2__PD-005_del-phoB_Batch_6h__3,2.3060009103491903,-0.7527883175634686
DDB2__PD-003_del-phoB_Batch_9h__1,2.242069926943914,-1.086645850311018
DDB2__PD-003_del-phoB_Batch_9h__2,2.368572029292473,-0.773375445667206
DDB2__PD-003_del-phoB_Fed-batch_6h__1,3.084773556182362,-0.3805381670815899
DDB2__PD-003_del-phoB_Fed-batch_6h__2,3.5761554066655497,-0.4190509796558128
DDB2__PD-005_del-phoB_Fed-batch_6h__1,4.116911907568955,-0.06811381933442462
DDB2__PD-005_del-phoB_Fed-batch_6h__2,3.6993353686752,-0.14072677837913886
DDB2__PD-005_del-phoB_Fed-batch_15h__1,3.3575953733094948,-0.038428122868807264
DDB2__PD-005_del-phoB_Fed-batch_15h__2,3.1962530909606444,-0.03219274536685912
DDB2__PD-003_del-phoB_Fed-batch_21h__1,3.078698594077596,0.05047499440521541
DDB2__PD-003_del-phoB_Fed-batch_21h__2,2.849948518191016,-0.2872661752162058
DDB2__PD-004_del-qseB_Batch_6h__1,2.081890055543857,-0.4496941377942063
DDB2__PD-004_del-qseB_Fed-batch_6h__1,4.1984798909919725,-0.0207853029812668
DDB2__PD-004_del-qseB_Fed-batch_6h__2,4.192688892762176,-0.2969492778156111
DDB2__PD-004_del-qseB_Fed-batch_15h__1,2.855063363176114,0.1937598417730726
DDB2__PD-004_del-qseB_Fed-batch_15h__2,2.526990385152327,0.07044562273525834
DDB2__PD-004_del-qseC_Batch_6h__1,2.123675024610506,-0.4051864357393642
DDB2__PD-004_del-qseC_Batch_6h__2,1.7424149284882071,-0.4410877968374756
DDB2__PD-004_del-qseC_Fed-batch_6h__1,3.559463008173473,0.035470160404630136
DDB2__PD-004_del-qseC_Fed-batch_6h__2,3.554462010336938,0.018304623859102698
DDB2__PD-004_del-qseC_Fed-batch_15h__1,2.6311352896423905,0.010468926904017906
DDB2__PD-004_del-qseC_Fed-batch_15h__2,2.923373073613844,0.04638605839387555
DDB2__PD-005_del-qseF_Batch_6h__1,2.694658230422972,-0.7752710384446324
DDB2__PD-005_del-qseF_Batch_6h__2,2.531142802089149,-0.4989403822897014
DDB2__PD-003_del-qseF_Batch_6h__1,2.3294435862479954,-0.8488136051282318
DDB2__PD-003_del-qseF_Batch_6h__2,2.14477768129391,-0.7457583502117417
DDB2__PD-003_del-qseF_Fed-batch_6h__1,3.610992338504624,-0.42503122881883737
DDB2__PD-003_del-qseF_Fed-batch_6h__2,3.4801938424960137,-0.2377077101021809
DDB2__PD-005_del-qseF_Fed-batch_6h__1,3.663056411485294,-0.2666916483142687
DDB2__PD-005_del-qseF_Fed-batch_6h__2,3.1540971382485723,-0.11251726712659238
DDB2__PD-005_del-qseF_Fed-batch_6h__3,3.4463291914239624,-0.1444130982087577
DDB2__PD-005_del-qseF_Fed-batch_15h__1,3.008704228833762,-0.017776209362219575
DDB2__PD-005_del-qseF_Fed-batch_15h__2,3.234702913312139,-0.08484473873042297
DDB2__PD-003_del-qseF_Fed-batch_21h__1,3.052627678382984,0.03277681989398129
DDB2__PD-003_del-qseF_Fed-batch_21h__2,3.3359934620493914,-0.2031431952796483
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,2.075085492485909,-0.4982740682812308
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,2.7274523578971537,-0.6536700083415576
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,2.470110057200664,-0.7904892784335402
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,3.711536697992295,-0.3014549168738707
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,3.520056306354312,-0.16638189328217745
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,3.1207181317056243,-0.012924820935795722
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,3.150552483794302,0.044746441400693726
DDB3__PD-009_del-arcA_Batch_6h__1,2.302889871407121,-0.3900369373225292
DDB3__PD-009_del-arcA_Batch_6h__2,2.5367721167475445,-0.4559293175959826
DDB3__PD-009_del-arcA_Fed-batch_6h__1,2.07674570369916,0.04304938827245231
DDB3__PD-009_del-arcA_Fed-batch_6h__2,2.2941730557621605,-0.4646344895875672
DDB3__PD-009_del-arcA_Fed-batch_15h__1,2.56207929469876,-0.19408842764174672
DDB3__PD-009_del-arcA_Fed-batch_15h__2,2.8681042399117085,0.011768977737848909
DDB3__PD-006_del-baeR_Batch_12h__1,2.566548849147203,-0.010174318910747715
DDB3__PD-006_del-baeR_Batch_12h__2,2.643790108472897,-0.12220917070024127
DDB3__PD-009_del-baeR_Batch_12h__1,2.0662323212104305,0.20041116159960293
DDB3__PD-009_del-baeR_Batch_12h__2,1.9677226177918263,0.0621419878742584
DDB3__PD-006_del-baeR_Fed-batch_12h__1,2.827703015460415,0.4678566046485884
DDB3__PD-006_del-baeR_Fed-batch_12h__2,3.0363145790193253,0.4443145506482109
DDB3__PD-009_del-baeR_Fed-batch_12h__1,2.6852332980680145,0.33715574761752354
DDB3__PD-009_del-baeR_Fed-batch_12h__2,1.7678216395011932,0.5948386811297128
DDB3__PD-009_del-baeR_Fed-batch_18h__1,2.5808449728313474,0.448525064935728
DDB3__PD-006_del-lsrB_Batch_6h__1,2.9294831688134395,-0.5748404606766959
DDB3__PD-006_del-lsrB_Batch_6h__2,2.9441268748997462,-0.6698984851490071
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,2.914106062857128,-0.1395228096028971
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,3.001681316677907,-0.14674445556713067
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,3.679674968306171,-0.13206318340324866
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,3.541953591911404,-0.1601193395786069
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,3.194183299138261,-0.05312185314398032
DDB3__PD-009_del-lsrK_Batch_6h__1,2.700688728912904,-0.5207407193054063
DDB3__PD-009_del-lsrK_Batch_6h__2,2.512050136417616,-0.5298456765510071
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,3.343105208450772,-0.19829348656112167
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,2.8601441616943584,-0.26855756420415045
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,3.052315499149389,-0.4567449463114794
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,3.2946164558625046,0.5489078033058075
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,2.8552953479671537,-0.08709392270537819
DDB3__PD-006_del-lsrR_Batch_6h__1,2.4105394537423543,-0.6632070558808367
DDB3__PD-006_del-lsrR_Batch_6h__2,2.167135243454384,-0.756233729931477
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,3.6049667803599847,0.09898371362287506
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,3.462579772370633,-0.02053423210594385
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,3.339459251752434,-0.0658517868724271
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,2.9683686510678275,-0.04166781520470586
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,3.150218151803313,-0.10708309272274086
DDB3__PD-009_del-luxS_Batch_6h__1,2.342355581245715,-0.5516729939209224
DDB3__PD-009_del-luxS_Batch_6h__2,1.8807549278267264,-0.6962983021002458
DDB3__PD-009_del-luxS_Fed-batch_6h__1,3.5060188534011787,-0.4976245818328238
DDB3__PD-009_del-luxS_Fed-batch_6h__2,3.823141120137179,0.19173422243049745
DDB3__PD-009_del-luxS_Fed-batch_15h__1,3.0043700663565223,-0.5524454085002217
DDB3__PD-009_del-luxS_Fed-batch_15h__2,2.9599697093063297,-0.7682831083970427
DDB3__PD-006_del-rpoS_Batch_9h__1,1.8789845369687503,-0.021508511333958147
DDB3__PD-006_del-rpoS_Batch_9h__2,2.243373815985499,-0.2671824453532849
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,2.3677197597292228,-0.13474641056841996
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,2.584436008843328,-0.01828570046444433
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,2.84735194929089,-0.0207902988960873
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,2.0442031754405874,-0.6251206609908948
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,2.8578884409178884,-0.6201135243223082
DDB3__PD-009_del-tnaA_Batch_6h__1,2.8945079992913474,-0.3018259801358747
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,3.735510698670814,-0.129158910621614
DDB3__PD-009_del-tnaA_Fed-batch_15h__1,3.45597435428307,-0.1359025692191267
DDB3__PD-009_del-tnaA_Fed-batch_15h__2,3.4064703385142945,-0.01555601743241386
