,A,Lrp
ml_abx__glob__1,0.5217017463,0.6773649644
ml_abx__glob__2,-0.2918567879,0.2853147437
ml_abx__glob__3,-0.6885438973,-0.006848858
ml_abx__lvx__1,-0.4263752884,0.46684610800000004
ml_abx__lvx__2,-2.2643112937,-0.502865764
ml_abx__lvx__3,-3.3432081896,-0.549238314
ml_abx__mec__1,0.6541875754,0.5842824241
ml_abx__mec__2,-0.61040152,-0.1173559478
ml_abx__mec__3,-1.386542648,-0.397783321
ml_abx__mem__1,1.5965254236000002,0.6560686041
ml_abx__mem__2,-0.2411928958,-0.1354508106
ml_abx__mem__3,-1.3870544764,-0.45790280920000004
ml_abx__nit__1,4.6304702018,0.3681385169
ml_abx__nit__2,2.9154128613,0.1250848572
ml_abx__nit__3,1.5514636257999999,-0.0306615977
ml_abx__ntx__1,3.6869686054,0.9781691123
ml_abx__ntx__2,3.7614415479,0.9546479023000001
ml_abx__nor__1,-1.8664410166,0.310777583
ml_abx__nor__2,-2.6949032128,-0.3204588525
ml_abx__nor__3,-3.4989895618,-0.4896707146
ml_abx__pb__1,1.5836520008,1.0177489399
ml_abx__pb__2,0.2259970202,0.4205739257
ml_abx__pb__3,-0.0576931875,0.5868037826
ml_abx__tmp__1,-1.0304229659,-0.3722908415
ml_abx__tmp__2,-3.2587595674,-1.7673126901
ml_abx__tmp__3,-3.0191813345,-1.7616071701
mut_abx__del_mutS_000nor__1,0.3815871174,0.039075698900000004
mut_abx__del_mutS_000nor__2,-0.24686225900000003,-0.2192288872
mut_abx__del_mutS_000nor__3,-0.1347248584,0.18015318830000002
mut_abx__del_mutS_125nor__1,0.1504295155,0.1312014981
mut_abx__del_mutS_125nor__2,0.3121704355,-0.1156548797
mut_abx__del_mutS_125nor__3,-0.15241113380000001,-0.032220444800000005
mut_abx__del_mutS_250nor__1,0.5705849012,0.5185280076000001
mut_abx__del_mutS_250nor__2,0.5668059662,0.4523538239
mut_abx__del_mutS_250nor__3,-0.2441959202,-0.0040321253
mut_abx__del_mutS_375nor__1,-0.2673949821,0.6931853723
mut_abx__del_mutS_375nor__2,-0.6378960416,0.5891256807
mut_abx__del_mutS_375nor__3,0.030022825700000002,0.9303438902000001
mut_abx__del_mutS_500nor__1,0.0078817563,1.2619743965999999
mut_abx__del_mutS_500nor__2,-0.10895409880000001,1.1437364608
mut_abx__del_mutS_500nor__3,0.6979224586,1.3763683434
mut_abx__del_mutS_625nor__1,0.7124643799,1.2963640306
mut_abx__del_mutS_625nor__2,0.3837390677,1.6400744890999999
mut_abx__del_mutS_625nor__3,0.34472103130000004,1.6411032995000001
mut_abx__del_mutS_750nor__1,0.4587191108,1.5190756242
mut_abx__del_mutS_750nor__2,0.6274567791,1.404543248
mut_abx__del_mutS_750nor__3,0.34049277440000003,1.5275820503
mut_abx__del_mutS_875nor__1,-0.0697292124,1.2413273238
mut_abx__del_mutS_875nor__2,0.8221112318,1.6302931906
mut_abx__del_mutS_875nor__3,1.2367220562,1.727661893
nit_yeaG__wt_Nminus__1,-0.0752255943,-0.6661806992
nit_yeaG__wt_Nminus__2,0.0752255943,0.6661806992
nit_yeaG__wt_Nplus__1,-1.0340161195,2.3222682369
nit_yeaG__wt_Nplus__2,-0.6570214276,1.867855762
nit_yeaG__del_yeaG_Nminus_24h__1,-2.5136955084,0.11166448720000001
nit_yeaG__del_yeaG_Nminus_24h__2,-2.4709631046,1.5989852335
nit_yeaG__del_yeaG_Nminus_24h__3,-2.6198055923,0.11587826550000001
nit_yeaG__del_yeaG_Nminus__1,-0.7924274466,-0.3140631601
nit_yeaG__del_yeaG_Nminus__2,-0.0127008212,0.94977871
nit_yeaG__del_yeaG_Nplus__1,-0.6341984967000001,2.2212317256
nit_yeaG__del_yeaG_Nplus__2,-0.5311781916,1.8550474097
opex__amp__1,0.12165523010000001,-0.2045462741
opex__amp__2,-0.0493322808,-0.1597403073
opex__amp__3,-2.2102191058,0.09515438130000001
opex__bak_amp__1,3.6203793141,-0.42282419260000004
opex__bak_amp__2,-1.7680291388,-0.0859838384
opex__bak_amp__3,-3.7109736472,-0.0124345133
opex__bak_kan__1,-3.4779497745,-0.1612372647
opex__bak_kan__2,3.9872204933,-0.6128614893000001
opex__bak_kan__3,-3.4316728991,-0.1265376337
opex__bak_nor__1,-2.8123367882,-0.2275276558
opex__bak_nor__2,-1.8614685655,-0.2535422329
opex__bak_nor__3,-4.4445213862,-0.3060919019
opex__bak_rif__1,4.6485592859,-0.4876091756
opex__bak_rif__2,-0.30740781710000004,-0.12001562510000001
opex__bak_rif__3,3.5112041775,-0.36331778200000003
opex__chx_amp__1,1.6789273177,-0.4233508166
opex__chx_amp__2,1.0495238163,-0.3463331885
opex__chx_amp__3,1.8173127432,-0.3650706778
opex__chx_kan__1,2.3278477836,-0.45302908100000006
opex__chx_kan__2,1.3441889302,-0.2371652267
opex__chx_kan__3,0.8938528119,-0.2741032385
opex__chx_nor__1,0.18089900180000001,-0.29802242360000003
opex__chx_nor__2,0.0525625765,-0.2743115225
opex__chx_nor__3,2.3426623985,-0.4968501233
opex__chx_rif__1,1.7327790462000001,-0.2924724541
opex__chx_rif__2,1.6474579765000001,-0.3580055206
opex__chx_rif__3,2.4262466353,-0.3164458443
opex__ctrl__1,-0.1668701185,-0.029562572500000002
opex__ctrl__2,-0.007794897,0.07618207710000001
opex__ctrl__3,0.1746650155,-0.0466195045
opex__etoh_amp__1,4.9178165809,-0.9269300455
opex__etoh_amp__2,3.779586521,-0.9384482605000001
opex__etoh_amp__3,5.3013932444,-0.748264751
opex__etoh_kan__1,4.8300998936,-0.8873012515
opex__etoh_kan__2,5.4601513735000005,-0.8667595508
opex__etoh_kan__3,4.4038238449,-0.8869341912
opex__etoh_nor__1,4.0268359765,-0.8319929239
opex__etoh_nor__2,4.4420781919,-0.9977924032000001
opex__etoh_nor__3,4.6928495818,-0.8065437559
opex__etoh_rif__1,5.1672722771,-1.0956527993
opex__etoh_rif__2,4.1421121051,-1.2079512529
opex__etoh_rif__3,4.8662404095,-1.1344839024
opex__glual_amp__1,2.9487227758000003,-0.5944886248
opex__glual_amp__2,1.6685559321999999,-0.6324620085
opex__glual_amp__3,2.72552452,-0.5958388398000001
opex__glual_kan__1,3.2041180965000002,-0.6987333238
opex__glual_kan__2,1.8123722367,-0.6162458006
opex__glual_kan__3,2.5133950312,-0.6229988394
opex__glual_nor__1,2.3193913857,-0.7775296096000001
opex__glual_nor__2,2.0073152303,-0.6367348427
opex__glual_nor__3,2.645827631,-0.7008676392000001
opex__glual_rif__1,3.1298731026,-0.6743638476
opex__glual_rif__2,2.9045328135,-0.7400313701
opex__glual_rif__3,2.5831895509000002,-0.565808135
opex__h2o2_amp__1,-0.18782521530000001,-0.211401315
opex__h2o2_amp__2,-0.1921439502,-0.15488951080000002
opex__h2o2_amp__3,0.1813203217,-0.1703112363
opex__h2o2_kan__1,-0.3571631911,-0.1249273669
opex__h2o2_kan__2,-0.7646677544,-0.1354451734
opex__h2o2_kan__3,-0.2259467893,-0.21863114890000002
opex__h2o2_nor__1,-0.3517505286,-0.30030776540000004
opex__h2o2_nor__2,-0.09637684290000001,-0.2325921024
opex__h2o2_nor__3,-0.5857446542,-0.37651142460000003
opex__h2o2_rif__1,0.5758827789000001,-1.4555105899
opex__h2o2_rif__2,0.2855735035,-1.4382961647
opex__h2o2_rif__3,0.9507834637,-1.265720129
opex__ippoh_amp__1,5.7536564389,-0.7142990886
opex__ippoh_amp__2,5.4364357309,-0.653963814
opex__ippoh_amp__3,5.5225361908,-0.6355915708000001
opex__ippoh_kan__1,5.5274592649,-0.6535478083
opex__ippoh_kan__2,4.1894854849,-0.7999838895
opex__ippoh_kan__3,6.5144615208,-0.7093445216
opex__ippoh_nor__1,5.5502321721,-0.7187732603
opex__ippoh_nor__2,6.5343340094,-0.7775143879
opex__ippoh_nor__3,4.2827807923,-0.9258115376
opex__ippoh_rif__1,6.3948600414,-1.0512845628
opex__ippoh_rif__2,6.0831572896,-1.0196175642
opex__ippoh_rif__3,5.9527202709,-1.0375504523
opex__kan__1,-0.30851104890000003,-0.0772316708
opex__kan__2,-0.3282630803,-0.1105726545
opex__kan__3,-0.5026241583000001,-0.0504237557
opex__nor__1,-0.3114942539,-0.290542362
opex__nor__2,-0.3881134619,-0.2713399226
opex__nor__3,-0.4218562548,-0.1247743763
opex__paa_amp__1,2.5790566159,-0.27228149020000003
opex__paa_amp__2,1.769122323,-0.2417259931
opex__paa_amp__3,2.3469306932,-0.20242872650000002
opex__paa_kan__1,2.6129457008,-0.4553418254
opex__paa_kan__2,1.4266120013,-0.22406817310000002
opex__paa_kan__3,3.2739874349,-0.5457879472
opex__paa_nor__1,0.5818402979,-0.152524719
opex__paa_nor__2,0.6897303911,-0.1565124314
opex__paa_nor__3,0.2638185775,-0.1010947372
opex__paa_rif__1,3.1085115699,-0.5777452301
opex__paa_rif__2,2.4583432708,-0.4989096873
opex__paa_rif__3,4.125278385,-0.7620831777
opex__phenol_amp__1,-2.6189965362,-0.3064980264
opex__phenol_amp__2,-2.6671512189,-0.0468346428
opex__phenol_amp__3,-3.0183044882,-0.11271043130000001
opex__phenol_kan__1,-2.2798223947,-0.4556147712
opex__phenol_kan__2,-1.3928790146,-0.3262186607
opex__phenol_kan__3,-3.0506325002,-0.3695731685
opex__phenol_nor__1,-2.8340218947,-0.4328935991
opex__phenol_nor__2,-2.6906436815,-0.24215440130000002
opex__phenol_nor__3,-3.8098088638,-0.3604929584
opex__phenol_rif__1,-0.07402710850000001,-0.5729903047
opex__phenol_rif__2,-1.3917834214,-0.3479598095
opex__phenol_rif__3,-1.4627841614000001,-0.3427384097
opex__pvpi_amp__1,0.4723762348,-0.0693524647
opex__pvpi_amp__2,-0.36786921850000004,-0.1360115345
opex__pvpi_amp__3,0.0052944571,-0.08623943910000001
opex__pvpi_kan__1,-0.4444046669,-0.17251786360000002
opex__pvpi_kan__2,0.0309585825,-0.09935140960000001
opex__pvpi_kan__3,-0.07282751800000001,-0.1474329348
opex__pvpi_nor__1,-1.3906912471,-0.2158333244
opex__pvpi_nor__2,-1.3376949315,-0.2172143657
opex__pvpi_nor__3,-1.5497587892,-0.2715383188
opex__pvpi_rif__1,1.5246267656999999,-0.601975241
opex__pvpi_rif__2,0.8508684201000001,-0.5393674359
opex__pvpi_rif__3,0.4671464388,-0.4110311486
opex__rif__1,0.34899614430000003,-0.5343836343
opex__rif__2,1.2334869292,-0.4870799568
opex__rif__3,1.4834450815,-0.6967769961
opex__naocl_amp__1,-0.0015871409,0.0166659018
opex__naocl_amp__2,0.37314074540000003,0.1337838902
opex__naocl_amp__3,1.1127951133,0.009774320100000001
opex__naocl_kan__1,0.7862206081,-0.0539881787
opex__naocl_kan__2,0.6744311785,0.016842407
opex__naocl_kan__3,0.46773036560000003,-0.0027397658
opex__naocl_nor__1,-0.4304412259,-0.1634664161
opex__naocl_nor__2,-0.5109726359,-0.1955722765
opex__naocl_nor__3,-1.075367342,-0.0901081388
opex__naocl_rif__1,0.6090183565,-0.3566875437
opex__naocl_rif__2,1.0039437533,-0.13625683660000001
opex__naocl_rif__3,1.8102129554,-0.1463608293
phage_lysogen__wt_ctrl__1,0.9408802246,-0.2162803667
phage_lysogen__wt_ctrl__2,0.6933085480000001,-0.1457966537
phage_lysogen__wt_ctrl__3,-1.6341887726,0.3620770204
phage_lysogen__O104_H4__1,0.1644876563,-0.1132873288
phage_lysogen__O104_H4__2,-0.3020231518,0.08352329330000001
phage_lysogen__O104_H4__3,-1.5659041259,0.5486137112
phage_lysogen__O157_H7_PA8__1,0.018532461,-0.0837945815
phage_lysogen__O157_H7_PA8__2,-0.7745741284000001,0.34161905330000003
phage_lysogen__O157_H7_PA8__3,-2.4352008794,0.6859732818000001
phage_resist__ygbE_oe__1,-4.2315209262,-0.0062171997
phage_resist__wt__1,-3.8391755069,-0.9337380818000001
phage_resist__wt__2,2.6013891424,0.2596345097
phage_resist__wt__3,0.7157486391,0.34944736400000004
phage_resist__wt__4,0.5220377255,0.3246562081
phage_resist__ygbE_oe__2,2.5787308687,0.4641211253
phage_resist__ygbE_oe__3,3.2306679634,0.48715983360000004
phage_resist__ygbE_oe__4,2.9518796584,0.5925795928
phage_resist__yahA_oe__1,4.1437860097,0.2186856385
phage_resist__yahA_oe__2,3.8113492528,0.1178346433
phage_resist__yahA_oe__3,3.7884614802,0.142437738
phage_resist__yrfF_ko__1,1.5774948047000001,0.0512492733
phage_resist__yrfF_ko__2,3.0188881036,0.5549373775
phage_resist__yrfF_ko__3,0.5714374223,-0.0524063481
pollution__wt_ctrl__1,0.446027777,0.0871727219
pollution__wt_ctrl__2,0.0229396391,-0.1257125641
pollution__wt_ctrl__3,-0.468967416,0.0385398422
pollution__wt_urban__1,-1.5543320003,0.0170087381
pollution__wt_urban__2,-1.8913815916,0.0335088705
pollution__wt_urban__3,-2.5056412618,-0.0744039583
pollution__wt_diesel__1,-1.33193377,0.0640315412
pollution__wt_diesel__2,-1.8518273648,0.47442714100000005
pollution__wt_diesel__3,-2.04551825,0.516957018
pollution__evo_diesel__1,-2.2212139219,-0.7241306012000001
pollution__evo_diesel__2,2.0040668929,-0.7461422037000001
pollution__evo_diesel__3,0.5376562582000001,-0.816640511
ppGpp__wt_relAtrunc_00m__1,-1.610033448,-0.4650170918
ppGpp__wt_relAtrunc_00m__2,-0.4369459524,-0.34479734900000003
ppGpp__mut_delrelA_10m__1,-2.2150688221,-0.6313993248
ppGpp__mut_delrelA_05m__1,-2.5126081355,-0.9163781618
ppGpp__mut_delrelA_10m__2,-2.8311448753,-0.6583497656
ppGpp__mut_delrelA_10m__3,-2.6738543571,-0.6379152501
ppGpp__mut_delrelA_00m__1,-2.2992028982,-1.0630706936
ppGpp__mut_delrelA_00m__2,-2.2386747525,-1.2287369215
ppGpp__mut_delrelA_05m__2,-2.4045964779,-1.0067075456
ppGpp__mut_delrelA_05m__3,-1.9857259962,-0.9316485147
ppGpp__mut_delrelA_00m__3,-2.0471317638,-1.2240313197
ppGpp__wt_delrelA_10m__1,0.9216554633,2.1863763591
ppGpp__wt_delrelA_05m__1,1.2042237478,1.9236357447999999
ppGpp__wt_delrelA_05m__2,1.192542888,1.8943560422
ppGpp__wt_delrelA_10m__2,1.2903192718,2.1351805528
ppGpp__wt_delrelA_10m__3,1.35175445,2.1996466434
ppGpp__wt_delrelA_00m__1,-0.0274066943,-0.0099429989
ppGpp__wt_delrelA_00m__2,0.3310261263,0.0772490323
ppGpp__wt_delrelA_05m__3,1.7768775125,1.8917099919
ppGpp__wt_delrelA_00m__3,-0.303619432,-0.0673060335
ppGpp__mut_relAtrunc_10m__1,-2.7755260598,-1.0802750347
ppGpp__mut_relAtrunc_05m__1,-3.1345069168,-0.925047186
ppGpp__mut_relAtrunc_05m__2,-2.5397238031000002,-1.0281568676
ppGpp__wt_relAtrunc_10m__1,-0.8858161274,-0.1270896112
ppGpp__wt_relAtrunc_10m__2,-0.7563418246,-0.09576320840000001
ppGpp__wt_relAtrunc_10m__3,-0.8010933778,-0.0514791192
ppGpp__mut_relAtrunc_00m__1,-2.3928881399,-1.1492825234
ppGpp__wt_relAtrunc_00m__3,-0.65900589,-0.0539672148
ppGpp__wt_relAtrunc_05m__1,-0.6291680045,-0.3360690113
ppGpp__wt_relAtrunc_05m__2,-1.3883443532,-0.3591382528
ppGpp__wt_relAtrunc_05m__3,-0.7824325646,-0.23039244050000002
ppGpp__mut_relAtrunc_00m__2,-2.6113863567,-1.5565715376
ppGpp__mut_relAtrunc_00m__3,-2.6894152384,-1.3472401395
ppGpp__mut_relAtrunc_10m__2,-3.472582843,-1.1614732688
ppGpp__mut_relAtrunc_05m__3,-2.3854398199,-1.1960530839
ppGpp__mut_relAtrunc_10m__3,-2.4736207676,-1.1547836404
pressure__high_pressure__1,1.8139475307000001,-0.4991990525
pressure__high_pressure__2,0.11859096470000001,-0.442898917
pressure__low_pressure__1,-0.2592775672,-0.0098924062
pressure__low_pressure__2,0.2592775672,0.0098924062
quantum_dots__ctrl__1,-0.320768791,-0.145891016
quantum_dots__ctrl__2,0.320768791,0.145891016
quantum_dots__cdte_light__1,-0.5048483581000001,-0.0096629099
quantum_dots__cdte_light__2,0.08086554010000001,0.4091311132
quantum_dots__cdte_dark__1,-1.0127213671,0.2269452471
quantum_dots__cdte_dark__2,-0.481082909,0.2487648547
quantum_dots__cdse_light__1,-1.1472097901,-0.0187389058
quantum_dots__cdse_light__2,-0.5783128587,0.2626192913
quantum_dots__cdse_dark__1,-1.8393296479,0.6488076774
quantum_dots__cdse_dark__2,-1.1106030899000001,0.6874737161000001
raman__wt__1,1.3729684685,-0.061485168400000005
raman__del_cyaA__1,0.4900155171,0.7114775326
raman__del_cyaA_01mM__1,0.4989499625,0.8600672109
raman__del_cyaA_05mM__1,-0.0443168324,0.4070462634
raman__del_cyaA_1mM__1,-1.0372871797,-0.2118340766
raman__wt__2,-0.2193741667,-0.1495236795
raman__del_cyaA__2,1.1176161063,0.6814934777
raman__del_cyaA_01mM__2,0.29419255910000003,0.7414125037
raman__del_cyaA_05mM__2,-0.1365390031,0.3947216577
raman__del_cyaA_1mM__2,-0.278006576,-0.3229811729
raman__wt__3,-1.1535943018,0.21100884800000003
raman__del_cyaA__3,0.6148765827,0.6038699491
raman__del_cyaA_01mM__3,0.3117910754,0.7870545284
raman__del_cyaA_05mM__3,1.0514260213,0.250815504
raman__del_cyaA_1mM__3,0.6988787094000001,-0.25305674300000003
rand_barrel__mut_nanE__1,-0.9737132460000001,-0.1142661083
rand_barrel__mut_nanE__2,-1.2984600454,-0.18387289210000002
rand_barrel__mut_nanE__3,-0.7742758838,-1.7696626579
rand_barrel__mut_pdxJ_1__1,-0.48690853180000004,0.0595672831
rand_barrel__mut_pdxJ_1__2,-0.41243938090000004,-0.0943527899
rand_barrel__mut_pdxJ_1__3,-0.028740914000000003,-1.5527229283000001
rand_barrel__mut_pdxJ_2__1,-1.0328039276,-0.2743133162
rand_barrel__mut_pdxJ_2__2,-1.3612141709,-0.1824731146
rand_barrel__mut_pdxJ_3__1,-1.8475524669,-0.0527925588
rand_barrel__mut_pdxJ_3__2,-1.6965338454,-0.1111367598
rand_barrel__del_serB__1,-0.2204491842,0.0976422895
rand_barrel__del_serB__2,0.2204491842,-0.0976422895
rockhopper__CV104_pHDB3__1,3.4187969545,-1.3280086315
rockhopper__CV104_pHDB3__2,3.6579231322,-1.2549976659
rockhopper__CV104_pHDB3__3,2.9169945625,-1.5262674848
rockhopper__CV104_pLCV1__1,3.6410464066,-1.2795174404
rockhopper__CV104_pLCV1__2,3.5377342484,-1.3731510517
rockhopper__CV104_pLCV1__3,3.3409738978,-1.3373490718
rockhopper__wt_lb__1,1.8426188598,-1.3728259332000001
rockhopper__wt_lb__2,2.9427129007,-1.2398064386
rockhopper__wt_lb__3,1.513797137,-1.0662547752
rockhopper__wt_lb_aMG__1,1.044820821,-1.4952724953
rockhopper__wt_lb_aMG__2,2.1725710478,-1.3976358772
rockhopper__wt_lb_aMG__3,2.1257294031,-1.3906874613
rockhopper__del_sgrR_lb_aMG__1,-0.2237746979,-0.8236491265
rockhopper__del_sgrR_lb_aMG__2,-0.1675402206,-1.2379253064
rockhopper__del_sgrR_lb_aMG__3,0.10009192800000001,-1.1345188754
rockhopper__del_sgrS_glyc_aMG__1,1.0512807332,-0.5585810436
rockhopper__del_sgrS_glyc_aMG__2,3.0690238911,-0.862548846
rockhopper__del_sgrS_glyc_aMG__3,2.6064662693000002,-1.2945285391999999
rockhopper__del_sgrS_glyc__1,4.8733729592,-1.6807699151
rockhopper__del_sgrS_glyc__2,6.411368822,-1.6877316355
rockhopper__del_sgrS_glyc__3,5.5747648391,-2.0410533937
rockhopper__wt_lb_aMG__4,-0.4191047014,-1.0571512253
rockhopper__wt_lb_aMG__5,0.99035311,-1.3691852483
rockhopper__wt_lb_aMG__6,0.6471371109,-1.0286376263
rockhopper__wt_glyc_aMG__1,2.6240119065,-0.6750181829
rockhopper__wt_glyc_aMG__2,4.906655629,-0.8109577943
rockhopper__wt_glyc_aMG__3,5.7198749482,-1.1125216051
rockhopper__wt_glyc__1,5.0215083945,-1.1867504545
rockhopper__wt_glyc__2,7.1677010081,-1.6767903861
rockhopper__wt_glyc__3,5.4961161514,-1.6534572454
rockhopper__CV108_glyc_aMG__1,-4.1103040293,0.7179084734000001
rockhopper__CV108_glyc_aMG__2,-7.2149711164,0.7362325598
rockhopper__CV108_glyc_aMG__3,-9.0310524194,1.006572885
rockhopper__wt_glyc__4,-0.5346586544,0.4495414401
rockhopper__wt_glyc__5,-0.14618955,0.5933544645000001
rockhopper__wt_glyc__6,-0.5870399355,0.2814118607
rockhopper__wt_glyc_aMG__4,-6.4181239939,0.9473328476
rockhopper__wt_glyc_aMG__5,-7.5048191572,0.8766874484
rockhopper__wt_glyc_aMG__6,-8.3153898866,0.8894083801
rockhopper__wt_glyc__7,-2.8000267670000003,0.4436912194
rockhopper__wt_glyc__8,-4.7542048341,0.7616024275000001
rockhopper__wt_glyc__9,-2.6425452888,0.2837178844
rockhopper__wt_glyc__10,-1.232344429,0.2635142947
rockhopper__wt_glyc__11,-2.4118365757,0.6403438638
rockhopper__wt_glyc__12,-2.5764795196,0.799820631
rpoD__wt__1,-0.34111904190000003,-0.1991334016
rpoD__wt__2,0.1495019663,0.0672594889
rpoD__rpoD_mut__1,5.7845644328,1.4342793876
rpoD__rpoD_mut__2,5.9773904234,1.6626326727
rpoD__rpoD_mut__3,5.6233647566,1.4639957909
rpoD__wt__3,0.19161707560000002,0.1318739127
rpoN_peptide__ctrl__1,0.0788482335,0.053049822600000004
rpoN_peptide__ctrl__2,0.0868267362,0.0480566879
rpoN_peptide__ctrl__3,-0.1656749697,-0.10110651050000001
rpoN_peptide__nminus__1,0.0417892864,0.13706618980000002
rpoN_peptide__nminus__2,-0.0543545098,0.09511590780000001
rpoN_peptide__nminus__3,-0.4535959892,0.0064846481000000004
rpoN_peptide__nplus__1,-2.4216910893,0.6642812334
rpoN_peptide__nplus__2,-2.5329778351,0.6854906353
rpoN_peptide__nplus__3,-2.632631887,0.6443695607000001
rpoN_peptide__s54_wt__1,0.9589795148,-0.1823675129
rpoN_peptide__s54_wt__2,0.49061572550000004,-0.12227496
rpoN_peptide__s54_wt__3,0.7742403113,-0.217228827
rsd__wt_ee__1,-0.09692199500000001,0.0275274774
rsd__wt_ee__2,0.09692199500000001,-0.0275274774
rsd__del_rsd_ee__1,0.3553413741,0.2019213635
rsd__del_rsd_ee__2,-0.2421641044,-0.0390712753
rsd__del_ssrS_ee__1,0.6073001531000001,1.3519903585
rsd__del_ssrS_ee__2,0.5276728162000001,1.0236524388
rsd__del_rsd_ssrS_ee__1,2.6381583369,0.8146877847
rsd__del_rsd_ssrS_ee__2,3.5509267479,0.8745277252
rsd__del_rpoS_ee__1,1.4245186438,1.426804669
rsd__del_rpoS_ee__2,1.5068587018000001,1.4651412048
rsd__wt_me__1,1.5174879779000001,0.7968716572000001
rsd__wt_me__2,1.9031660784,0.8013290864
rsd__del_rpoS_me__1,2.9057793955,0.6549149267000001
rsd__del_rpoS_me__2,3.3039934113,0.8205452233
rsd__wt_ts__1,2.6087946518000003,0.7593629519
rsd__wt_ts__2,2.4884047076,-0.0186941276
rsd__del_rsd_ssrS_ts__1,3.577645995,0.4015656368
rsd__del_rsd_ssrS_ts__2,3.4768162938,0.3277287799
rsd__del_rpoS_ts__1,-0.0713559936,1.2304271965
rsd__del_rpoS_ts__2,0.5531444868000001,1.2509939058000001
rsd__wt_s__1,1.5212698232,0.4992769731
rsd__wt_s__2,2.2335551403,0.5286353795000001
rsd__del_rsd_s__1,2.7168392586,0.5017949779
rsd__del_rsd_s__2,3.0043939003,0.5469823272000001
rsd__del_rsd_ssrS_s__1,1.4051666495,0.5881313325
rsd__del_rsd_ssrS_s__2,1.8933473651,0.6162104347
rsd__del_rsd_ls__1,3.8079373068,-0.013190871500000001
rsd__del_rsd_ls__2,3.8163873301,-0.1453740265
rsd__del_ssrS_ls__1,2.6080294668,0.6011742367
rsd__del_ssrS_ls__2,2.118788426,0.0366823544
rsd__del_rsd_ssrS_ls__1,3.6369702672,0.808629853
rsd__del_rsd_ssrS_ls__2,4.2933023865,0.7634098061
rsd__del_rpoS_ls__1,6.0606845679,0.16125053520000002
rsd__del_rpoS_ls__2,5.1319817294,0.26418367130000003
sdsR_ryeA__wt_3h__1,1.8878538727,0.5058222793
sdsR_ryeA__wt_8h__1,0.6436547462000001,-0.9476908706
sdsR_ryeA__wt_3h__2,-1.8878538727,-0.5058222793
sdsR_ryeA__wt_8h__2,0.1881900222,-0.9505162484
starve_series__t00_growth1__1,-0.09141890820000001,0.013123618200000001
starve_series__t00_growth1__2,-0.23536153740000001,0.1266291786
starve_series__t00_growth1__3,-0.16060588280000002,0.08964925530000001
starve_series__t00_growth1__4,0.4873863284,-0.2294020521
starve_series__t01_starve__1,0.5326320292,-0.057824759
starve_series__t01_starve__2,0.2880269194,-0.0120776311
starve_series__t02_starve__1,3.0143890394,-1.7201995894
starve_series__t02_starve__2,2.408294163,-1.7502459853999999
starve_series__t03_starve__1,3.6432368931,-2.7442175413000003
starve_series__t03_starve__2,3.5818247335,-2.6148813271
starve_series__t04_starve__1,3.8446269089,-2.6563782168
starve_series__t04_starve__2,4.2629937594000005,-2.809187398
starve_series__t05_starve__1,5.3673241174,-3.0126142138
starve_series__t05_starve__2,4.8540612913,-3.0632475102
starve_series__t06_starve__1,6.2978384874,-2.8216324472
starve_series__t06_starve__2,6.5278355923,-2.8115957376000003
starve_series__t07_starve__1,6.8131986593,-3.1291572271
starve_series__t07_starve__2,7.365382631,-3.1238630715
starve_series__t08_starve__1,8.5600752396,-3.6442053812
starve_series__t08_starve__2,9.039455941,-3.1883107096
starve_series__t09_starve__1,9.6715491043,-3.4352714817
starve_series__t09_starve__2,9.7100006788,-3.7413366778
starve_series__t10_starve__1,9.5513813071,-3.3688295218
starve_series__t10_starve__2,9.8734180063,-3.7168604671
starve_series__t11_starve__1,9.9578810245,-3.6888775332
starve_series__t11_starve__2,9.6077407176,-3.7873311474999998
starve_series__t12_starve__1,9.239273982,-3.2805276086
starve_series__t12_starve__2,9.2847467826,-3.1975675247
starve_series__t14_starve__1,9.1143002404,-2.9254399000999998
starve_series__t14_starve__2,9.5050410641,-3.3058402389
starve_series__t16_starve__1,8.8954560249,-2.5426471013
starve_series__t16_starve__2,9.0620007543,-2.8400523983
starve_series__t17_starve__1,8.4966438658,-2.3616476175
starve_series__t17_starve__2,8.8976822836,-2.4301535458
starve_series__t18_starve__1,8.0726518149,-2.3393180076
starve_series__t18_starve__2,8.6635083604,-2.3778706581
starve_series__t20_starve__1,3.0726860244,0.0323471909
starve_series__t20_starve__2,3.1602778964000002,-0.1173381604
starve_series__t21_growth2__1,2.287904712,0.3218490633
starve_series__t21_growth2__2,2.6686304711,0.3698439028
starve_series__t22_growth2__1,4.4439794874,0.1528311731
starve_series__t22_growth2__2,4.7904418499,-0.371784641
starve_series__t23_growth2__1,-1.7889058527000001,0.3277035427
starve_series__t23_growth2__2,-2.0581578877,0.3349679095
starve_series__t25_growth2__1,-0.6341582927,0.6772013503000001
starve_series__t25_growth2__2,-0.6477444133,0.6074208993
starve_series__t26_growth2__1,-0.5641302784000001,0.099429391
starve_series__t26_growth2__2,-0.5393690032,-0.2652006642
starve_series__t27_growth2__1,-0.48708592240000004,-0.13971786790000001
starve_series__t27_growth2__2,-0.5105812628,-0.0848954303
starve_series__t28_growth2__1,-0.3522546254,0.33822443620000003
starve_series__t28_growth2__2,-0.20475383100000003,0.2502416403
time_course__lb_4hr__1,-0.4126311458,0.056289837100000004
time_course__lb_4hr__2,0.0524339459,-0.019213201200000002
