,A,GalR,GalS,Crp
ecoli_00403,-3.19513499,-0.3463582105,0.47675488800000004,-0.071245341
ecoli_00404,-2.7908596264,-0.45953373550000004,0.5000022670000001,-0.002275453
ecoli_00405,-3.8717338988,-0.0103424585,1.504172773,0.515020333
ecoli_00406,-3.4649013655,-0.49229588350000003,1.574686298,0.5286701730000001
ecoli_00407,-2.1094304224,-0.7107028655000001,0.46534813500000005,0.349377103
ecoli_00408,-1.8205243274,-0.6513421235,0.744790268,0.396319383
ecoli_00409,-1.0089116444,-0.8718263605000001,0.325739908,0.286434483
ecoli_00410,-1.101975325,-1.1157427505,0.279407621,0.302318703
ecoli_00411,-2.7857328869,-0.5823677845,0.47941927300000003,-0.059878781000000006
ecoli_00412,-3.0671105591,-0.7539486235,0.15289148200000002,0.027680622000000002
ecoli_00413,-2.6573549115,-0.6179762765,-0.259388978,-0.154360834
ecoli_00414,-2.2794873323,-0.5339656745,0.11358498,-0.04945323
ecoli_00415,-1.1032327722,-0.7010732555,0.5258672710000001,0.164713793
ecoli_00416,-1.68783777,-0.6202238545000001,0.06639566200000001,0.075804102
ecoli_00417,-3.7310188877,0.16221103550000002,1.197578022,-0.056768665
ecoli_00418,-3.861469682,-0.4069752715,1.314203905,-0.10699186200000001
ecoli_00419,-2.3426957656000003,-0.5136201895,1.024597626,-0.007091699000000001
ecoli_00420,-2.4976005577000002,-0.6439680415,1.09044026,-0.044047578000000004
ecoli_00421,-1.8189728398,-0.2634650485,1.127121085,0.07381628
ecoli_00422,-2.0805301754,-0.3338045665,0.9152984580000001,0.140506256
ecoli_00423,-4.4591317616,-0.2819764305,0.012565735000000001,0.119931675
ecoli_00424,-4.3330561287,-0.24367141450000002,-0.24763121000000002,0.10594186400000001
ecoli_00425,-3.7274998345,-0.7072497545,0.706450193,0.057352916000000004
ecoli_00426,-3.453046333,-0.4723839855,0.518656667,0.174084083
ecoli_00427,-2.5308706424,-0.5505769205000001,0.18790541600000002,-0.07088768
ecoli_00428,-3.0943551803,-0.7303065685,-0.052815492000000006,0.028525377
ecoli_00429,-3.2658655309,-0.6114103835,0.050250801000000005,0.032825572000000004
ecoli_00430,-3.1012716978,-0.6493982645,-0.182272297,0.037217243000000004
ecoli_00431,-2.8952007924,-0.6487129025,0.453598276,0.286125693
ecoli_00432,-2.4297048113,-0.4382190315,0.32230098300000004,0.30561196300000004
ecoli_00433,-2.160733431,-0.4988043185,0.6113224540000001,-0.027297961000000003
ecoli_00434,-2.5616076952,-0.40065794250000003,0.698966383,-0.086313521
ecoli_00435,-3.987671121,-0.2700829515,1.312981747,0.23749544300000003
ecoli_00436,-4.2614405544,-0.2495756775,1.175815176,0.42203483300000005
ecoli_00437,-3.1436013492,-0.4493708005,-0.022348224,0.06875389400000001
ecoli_00438,-3.1560439122,-0.4857599005,0.706976241,0.12083432100000001
ecoli_00439,-3.6990157665,-0.2604793525,1.000532866,-0.035753444
ecoli_00440,-4.8551331393,-0.4337126255,0.813903185,0.110043497
ecoli_00441,-3.9222277531,-0.2757462525,0.036949305,0.129309161
ecoli_00442,-3.4598466374,-0.2430189965,-0.0014491,0.251086443
ecoli_00443,-3.0580774348,-0.5833245745,-0.377507205,-0.022647861000000002
ecoli_00444,-2.7442882105,-0.5801373875,-0.221811633,-0.007290675000000001
ecoli_00445,-2.4157023507,-0.4461733995,0.29967222200000004,0.039920518
ecoli_00446,-3.2127220209,-0.7359574715,0.407848714,0.206041613
ecoli_00447,-2.9169012299,-0.2834184275,-0.815727709,0.426042593
ecoli_00448,-2.9800413016,-0.2940161885,-0.801771228,0.345369843
ecoli_00449,-2.1634696376,-0.0038996515000000002,-0.8784209620000001,0.413744223
ecoli_00450,-1.3005571042000001,-0.061627534500000004,-0.568448658,0.374689043
ecoli_00451,-3.1999183938,-0.2394829785,-1.049313009,0.208151253
ecoli_00452,-3.2571555975,-0.3828630615,-1.446915688,0.291227723
ecoli_00453,-1.8146597351,-0.1757411255,-1.653487049,0.35863981300000003
ecoli_00454,-1.1367807339,-0.4415153845,-1.304305293,0.29102474300000003
ecoli_00455,-1.1332815517000001,0.30904608650000004,0.033214201,0.372321163
ecoli_00456,-0.4019631715,0.5007803045,0.139641142,0.554500683
ecoli_00457,-0.8091727193,0.5468561415000001,0.094652834,0.729717593
ecoli_00458,-0.7176080471,0.5471394105,-0.14508118,0.8032040530000001
ecoli_00459,-1.0434042717,0.4566033225,-0.07339651600000001,0.699493633
ecoli_00460,-0.9896502672,0.5664241345000001,-0.328437109,0.8078232030000001
ecoli_00461,1.6765883239,1.6049951835,1.897593497,0.7253874130000001
ecoli_00462,2.9402608616,1.8764415195000002,1.9685217160000001,0.8432000030000001
ecoli_00463,-0.1001067754,0.2896710245,1.229854348,0.45295403300000003
ecoli_00464,-0.40233513130000004,0.2617035085,1.337800767,0.513648663
ecoli_00465,-2.0326479416,0.2357240045,0.313608971,-1.00432669
ecoli_00466,-2.1707137938,0.2826102525,0.28151299300000004,-1.132510871
ecoli_00467,4.2189550412,1.9914128675,1.429958636,0.905930643
ecoli_00468,4.1826596444,1.8863069325000001,1.475949465,0.882795573
ecoli_00469,-1.9484723125,0.4181670275,-0.030689841000000002,-1.207481932
ecoli_00470,-1.9104177267,0.37791998450000003,-0.047753948000000004,-1.260247428
ecoli_00471,0.8026149437000001,2.3974379855,1.3834652649999999,1.209290043
ecoli_00472,0.5994936805000001,2.4568659215,1.346265301,1.196778413
ecoli_00473,-0.560540999,0.5946752035,1.685211677,0.560846033
ecoli_00474,0.1052465702,0.7096933645,1.508177166,0.640789563
ecoli_00475,3.2044297155,1.3017883435,0.27950856900000004,1.046254113
ecoli_00476,3.1991908866,1.4903620085,0.576415318,1.048489943
ecoli_00477,6.846271394,1.8695359535,2.369367163,0.995224693
ecoli_00478,6.243270731,1.7983885115,2.288259018,1.040602243
ecoli_00479,-2.4445772772,0.0805501805,-0.9665436980000001,0.088105161
ecoli_00480,-2.2416823313,0.1371908285,-1.329429206,0.12273579200000001
ecoli_00481,-1.5553727216,0.4714033575,0.18848548,0.04519701
ecoli_00482,-1.4301392749000001,0.5966280975,0.503312658,-0.003365355
ecoli_00483,-0.660682883,0.6235339905,-0.41757188300000003,0.731063943
ecoli_00484,-1.2937400897,0.4607890585,-0.49123792,0.757859213
ecoli_00485,-3.5307024586,-0.8487496125,-1.825396672,-0.51730162
ecoli_00486,-3.8119504024,-0.7982622465,-1.91927101,-0.48681598000000004
ecoli_00487,0.2703881483,1.5603842975000002,4.07579607,0.858421713
ecoli_00488,0.6278848927,1.8277916785000001,4.052753481,0.9214160130000001
ecoli_00489,1.3415671651,0.7144581575000001,2.11481843,0.6655188230000001
ecoli_00490,1.186751374,0.7474413935,2.325381816,0.700550933
ecoli_00491,2.8168923113,1.0657151195,4.022760859,0.536767573
ecoli_00492,2.6712861428,1.1278705015,4.039860516,0.5696375730000001
ecoli_00493,2.2320451548,1.6025368075,2.936946289,0.833890483
ecoli_00494,2.6141460104,1.5933095725,2.986772283,0.8158754130000001
ecoli_00495,-2.6120770599,0.6702198315,-1.161294325,-0.04219238
ecoli_00496,-2.6129585957,0.6774590105,-1.412170076,-0.041591509000000006
ecoli_00497,-1.9689995616,0.4157946085,0.8845424190000001,-1.18682151
ecoli_00498,-2.2130806298,0.42957186950000004,0.8291180330000001,-1.187464975
ecoli_00499,-2.1233160324,0.3509837985,0.387837933,-0.09970663
ecoli_00500,-1.9452476574,0.43476720750000003,0.258679517,-0.12142913200000001
ecoli_00501,4.7559618842999996,1.5462635755,3.531308351,0.733850203
ecoli_00502,4.9930199779,1.6057922905000002,3.414968318,0.730520613
ecoli_00503,-0.020102005000000003,1.2775805475,4.1099369,0.575463063
ecoli_00504,-0.1445653912,1.3987124085,4.140099642,0.539484413
ecoli_00505,-0.8938099967,0.2706526445,0.7377521760000001,0.9893765630000001
ecoli_00506,-0.5590202177,0.3809483495,0.637441939,1.092255943
ecoli_00507,-0.8550873601000001,0.3557837095,-0.28373615500000005,0.649175273
ecoli_00508,-1.7473477148,0.4833533755,-0.033400387000000004,0.406217943
ecoli_00509,-1.2609754477,0.46052492650000004,0.11619701800000001,0.574315623
ecoli_00510,-1.1190177240999999,0.4144381575,-0.258584127,0.6016396030000001
ecoli_00511,-3.1614423418,-0.4620884125,-1.737244594,-0.395497808
ecoli_00512,-3.2565656825,-0.3457542095,-2.233619633,-0.420119436
ecoli_00513,-1.5337232979,0.4649747725,0.6654007660000001,-1.287916309
ecoli_00514,-1.9034141011,0.3948771085,0.9013086530000001,-1.163147485
ecoli_00515,1.5272511426,1.1404162475,2.034936522,0.665530193
ecoli_00516,1.8458183423999999,1.1350479405,2.090330944,0.6831118230000001
ecoli_00517,-5.0943031005,0.2304552185,3.146546659,0.040594261
ecoli_00518,-4.7585682286,0.3457798855,2.490175236,0.219280403
ecoli_00519,-3.0665602242,0.8687160335,1.374735061,1.110700303
ecoli_00520,-4.0464236298,0.6126844755,0.8324787950000001,0.843117993
ecoli_00521,-4.0031385283,0.6901833885,0.5530458810000001,0.9049245530000001
ecoli_00522,-4.8215886516,0.5717049885000001,0.5545107840000001,1.048487963
ecoli_00523,-5.0253566429,0.4736385265,1.581795449,0.7018120830000001
ecoli_00524,-0.0001254306,-1.5024312985,0.8000571310000001,0.40668794300000005
ecoli_00525,-0.5707375819,-1.5284607395,0.7446125,0.36532405300000004
ecoli_00526,-0.6933645211,-1.3741622035,0.7499622680000001,0.389190503
ecoli_00527,-0.5945319944,-1.2341685085,0.9720656,0.43728822300000003
ecoli_00528,-1.9730703889,-0.9698991945000001,2.404182586,-0.610562742
ecoli_00529,-2.5241910083,-0.8352170695000001,2.74287026,-0.773419076
ecoli_00530,-2.9237978778000002,-0.45140712850000003,3.628336263,0.051653856000000005
ecoli_00531,-2.9564651034000002,-1.0148693005,3.855251597,-0.9425002680000001
ecoli_00532,-2.3523611654,0.3014534645,0.154472195,0.7026568830000001
ecoli_00533,-2.5470100985,0.3284863125,-0.654818514,0.947477173
ecoli_00534,-1.6584132796,0.3409718385,0.17237796500000002,0.7939082030000001
ecoli_00535,-2.4433363274,0.3885613245,-0.304841857,1.056964733
ecoli_00536,-5.2411506797,-0.34402885650000004,1.221221967,-0.24247490100000002
ecoli_00537,-5.1832809355,-0.042506932500000004,1.244930738,-0.20438087800000002
ecoli_00538,-5.2927297917,-0.21150498350000002,1.174552526,0.088597729
ecoli_00539,-4.9003839376,-0.2398214055,1.095946793,0.14973729300000002
ecoli_00540,-2.5598963755,-0.7668289525,2.821578888,-0.7757600000000001
ecoli_00541,-2.822652349,-0.5043794645,3.030345282,-0.573824628
ecoli_00542,-3.1023269541,-0.2792158145,2.160963061,-0.910153037
ecoli_00543,-3.3032835062,-0.3277007965,2.436284917,-0.9544832510000001
ecoli_00544,-1.382330706,-0.7968517255,2.598606054,-0.588176502
ecoli_00545,-2.34741167,-0.7173225455000001,2.533093977,-0.8824148350000001
ecoli_00546,-2.8627295115,0.5185488775,1.393527487,0.767703793
ecoli_00547,-2.854825914,0.5934949235,1.7274894280000002,0.727341753
ecoli_00548,-3.3443081447,0.3472741055,1.350120012,0.616797033
ecoli_00549,-2.8951356769,0.4671805155,0.897873479,0.8796841830000001
ecoli_00550,-2.8443734126,0.5882728245000001,0.882594112,0.9722065830000001
ecoli_00551,-3.4455170913,0.6004898745,0.7934185490000001,1.096863553
ecoli_00552,-3.2387255437,-0.2912176205,0.7751394930000001,0.40261139300000004
ecoli_00553,-3.5005108483000003,-0.5463384605,1.018041878,0.201186783
ecoli_00554,-2.7725933381,-0.2303263785,1.235914661,0.613315693
ecoli_00555,-2.2891544393,-0.0728662965,0.92267595,0.806008833
ecoli_00556,-2.7869004807,0.1001061245,1.3288611,1.099164733
ecoli_00557,-2.582098362,-0.0063415805,1.804529386,1.124829123
ecoli_00558,-3.1077566151,-0.13261670150000002,1.16426509,-0.037079376000000004
ecoli_00559,-2.3468151449,-0.2580028475,0.997217655,-0.11367244900000001
ecoli_00560,-1.9782853662000002,0.2156120175,0.67229207,0.407816973
ecoli_00561,-1.8766824707,0.1305384375,1.05985768,0.321498873
ecoli_00562,-2.2010549225,1.2411239075,0.6172179950000001,0.963881143
ecoli_00563,-3.0919587408,1.4438509955,0.253439613,1.226371643
ecoli_00564,-0.6652625869000001,-0.8478957075,-0.509790115,0.654686623
ecoli_00565,-0.5721344764,-0.6866170185,-0.6168683460000001,0.625724853
ecoli_00566,-0.8955635452,0.5182463665,0.5240020870000001,1.494979073
ecoli_00567,-1.8150328679,0.46131318450000003,0.785820983,1.442336843
ecoli_00568,-1.5310536357,-0.7240274875,-0.077469806,0.607936503
ecoli_00569,-1.5098936957,-0.8333332935000001,-0.050575144,0.622877623
ecoli_00570,-1.8496013354,-0.9343573835000001,-0.141226402,0.496195963
ecoli_00571,-1.7126235067,-0.8712835395,-0.253426669,0.602191523
ecoli_00572,-2.5546554435,-0.5203714535,1.024773078,0.625901413
ecoli_00573,-1.0314822849,-0.0207287585,0.767851613,1.045357503
ecoli_00574,-5.4041428761,0.1287709235,0.8770257730000001,1.6003325529999999
ecoli_00575,-4.0988885071,-0.0232871155,0.142984993,1.598090103
ecoli_00576,-1.5537935027,0.2877915415,0.9439489560000001,0.982030343
ecoli_00577,-1.8345139467,0.44266169450000004,0.35025434800000005,1.277154773
ecoli_00578,-2.3604602107,0.5081912035,0.46079841400000005,1.232406513
ecoli_00579,-1.7002346649,0.5908716175000001,1.035468825,0.6953416530000001
ecoli_00580,-2.4046305822000003,0.2888809745,1.35638479,1.004531303
ecoli_00581,-2.948756166,0.0496975235,1.004346378,0.830057743
ecoli_00582,-1.1210390789,-0.0559226415,-1.114996378,0.46653734300000005
ecoli_00583,-1.3292231613,-0.1405803475,-0.8383939410000001,0.224964563
ecoli_00584,-3.2812984956999998,0.8675216575,0.42792768200000003,1.323272493
ecoli_00585,-3.2456549709,0.7960847045,0.36381554,1.432955703
ecoli_00586,-2.9526050763000002,-0.3921593055,0.08200777100000001,0.225153443
ecoli_00587,-1.4434601902,-0.2690195105,-0.200502763,0.48006017300000003
ecoli_00588,-2.7363904729,-0.2952948455,-0.42128134100000003,0.43674846300000003
ecoli_00589,-3.2068545595,-0.46320987950000003,-0.285029182,0.46680216300000005
ecoli_00590,-4.3550105247,0.7830396445000001,1.28498884,0.390658013
ecoli_00591,-3.9661166741000002,0.9110184355000001,0.9995235280000001,0.545242793
ecoli_00592,-3.8069690576,0.2190270525,-0.8976489590000001,0.982287223
ecoli_00593,-3.8765806142,0.28192308050000003,-0.8057843,0.887445543
ecoli_00594,-3.4858697313,0.3640467605,-0.973345086,0.5704754430000001
ecoli_00595,-2.8071748181,0.7834321475,-0.25262568700000004,0.592155203
ecoli_00596,-3.2259545009,0.2224145375,0.26837519800000004,0.307201803
ecoli_00597,-4.1792986623,0.4667971685,0.319932443,0.42239436300000005
ecoli_00598,-3.3967356354,1.1835145965,0.192997985,0.6522730330000001
ecoli_00599,-4.8433684064,1.3536183415,-0.08961711800000001,0.25258847300000004
ecoli_00600,-2.5617112391,-0.4812262825,2.751285882,-0.387833971
ecoli_00601,-2.4104608038,-0.5220137895,2.183340003,-0.184451325
ecoli_00602,-2.8586976102,-0.7235433785000001,2.074686072,0.006036631000000001
ecoli_00603,-2.6246951085,-0.8672404155000001,1.9963806530000001,0.018638846
ecoli_00604,-3.2382438589,-0.2904172155,2.258768716,0.231216303
ecoli_00605,-2.7063961407,-0.8528619975,1.98966368,-0.144563632
ecoli_00606,-4.4692959825,0.039729982500000004,3.194449841,0.079864026
ecoli_00607,-4.0953932751,0.7698132905,2.435445686,0.7592634930000001
ecoli_00608,-3.7379431637,0.017604836500000002,2.872009992,0.17330999300000002
ecoli_00609,-4.4296582355,0.3032922315,2.152649883,0.429255013
ecoli_00610,-4.3328308384,0.4522178345,2.553815638,0.557660793
ecoli_00611,-4.5396184961,0.3394236135,2.366774006,0.305956793
ecoli_00612,-2.6231573764,0.9740679455000001,2.143423675,0.860010453
ecoli_00613,-2.2967774138,0.9709408845,1.487839589,0.9657211630000001
ecoli_00614,-2.0781023498,0.9612209525000001,1.605708375,0.8571940530000001
ecoli_00615,-1.8858122575,1.2330607075,2.129641732,0.8164901330000001
ecoli_00616,-1.9239202906,0.9962216845,1.875461504,1.026877023
ecoli_00617,-2.104282056,0.8486324515,1.7837425580000001,0.8530044830000001
ecoli_00618,-1.9003302006,-0.15906934550000001,-0.148489211,0.329227253
ecoli_00619,-1.9526622364000001,-0.1297358605,-0.175772544,0.307710333
ecoli_00620,-1.373228779,0.8504380945000001,-0.612800813,1.452259763
ecoli_00621,-1.1333347813,0.8941852395000001,-0.7141564450000001,1.438498573
ecoli_00622,-2.2192844601,-0.014704370500000001,0.31357779700000005,0.39244801300000004
ecoli_00623,-2.3524124393,0.0525217885,0.14490455500000002,0.38625268300000004
ecoli_00624,-1.436777818,0.43526339750000004,1.14588797,0.406975843
ecoli_00625,-1.2072304579,0.4133770285,1.169185926,0.42339976300000004
ecoli_00626,-2.8214640815000003,-0.0210910715,0.224204057,0.19224848300000003
ecoli_00627,-3.1166442271,0.1550576185,0.258301703,0.130605479
ecoli_00628,-1.2870276583,0.6237063615,3.017149042,0.529755863
ecoli_00629,-0.41470665630000003,0.7164674085,3.042211253,0.603931893
ecoli_00630,-1.8628285329,0.2724122185,0.07164418900000001,0.502758963
ecoli_00631,-1.9045017732,0.32115737250000004,0.17486401000000001,0.5975511530000001
ecoli_00632,-1.7162801715,-0.0088188985,0.653747457,0.44156927300000004
ecoli_00633,-1.2647388002,0.053017508500000005,0.6957321710000001,0.593116823
ecoli_00634,-2.1745893159,-0.0646952645,0.301229895,0.526768513
ecoli_00635,-1.915380638,0.0436154965,0.274439354,0.43985790300000005
ecoli_00636,-1.5234820668,0.1828325215,0.41356367,0.525016043
ecoli_00637,-0.9492515629,-0.0682727595,0.371317479,0.7535511330000001
ecoli_00638,-2.0641719957,0.050717107500000004,0.279928389,0.324298403
ecoli_00639,-1.8873603658,-0.0044237595,0.47596773000000003,0.324672993
ecoli_00640,-0.8526174569,0.21801106750000002,1.7528476510000002,0.44124815300000003
ecoli_00641,-0.20107332390000002,0.2648617685,2.362969775,0.327799773
ecoli_00642,-1.3895378522000001,-0.0184645445,0.278065402,0.45389948300000005
ecoli_00643,-1.2955580065,-0.0524887095,0.40755276900000004,0.769870103
ecoli_00644,-1.6894986241,0.0695093085,0.209833402,0.319938133
ecoli_00645,-1.7851157900999999,-0.07246248150000001,0.429734155,0.31512674300000004
ecoli_00646,-2.3831847287,0.0043971995,0.323958389,0.310797363
ecoli_00647,-2.018252917,0.0748357495,0.9375153580000001,0.447846893
ecoli_00648,-1.6994461622,-0.21469182850000001,0.6035865570000001,0.307534513
ecoli_00649,-1.8403151817,-0.0074437035,0.5655197510000001,0.222644383
ecoli_00650,-1.9812170328,-0.0902558005,0.45625288,0.341263333
ecoli_00651,-2.5278844877,0.1336277205,0.598937259,0.27857460300000003
ecoli_00652,-0.5353281710000001,0.5347631225,0.6646332580000001,0.729185823
ecoli_00653,-0.8164286579000001,0.3319428165,0.330795826,0.851554463
ecoli_00654,-1.9589517753,0.3721406765,0.75623298,0.358384973
ecoli_00655,-2.1983814483,0.36832687550000004,1.076268021,0.436830013
ecoli_00656,-1.9107462918,-0.0336563875,0.024939637,0.303904393
ecoli_00657,-1.9613586583,0.0117361235,-0.09684047700000001,0.315796993
ecoli_00658,-2.9948643921,-0.09476237450000001,0.5259135770000001,0.05462642
ecoli_00659,-3.0131098047,0.0172077095,1.410913183,0.23617991300000002
ecoli_00660,-1.3152011877,0.1350543135,1.010459354,0.708976563
ecoli_00661,-1.294276412,0.49663153250000003,1.01102033,0.661218473
ecoli_00662,-2.1484164707,-0.2075038885,0.5546394450000001,0.188410083
ecoli_00663,-2.7040925134,0.1460558305,0.175767205,0.048706611000000004
ecoli_00664,-1.3642735457000001,0.8177679205,1.658407666,0.450496543
ecoli_00665,-1.3885814047,0.8560901545,1.8973402890000002,0.38589769300000004
ecoli_00666,-2.1800022911,0.10694012750000001,0.737830898,0.383639033
ecoli_00667,-1.9687702592,0.2722505545,1.562987386,0.653379393
ecoli_00668,-0.4072471743,1.1271611305,2.684408052,0.507616873
ecoli_00669,-1.1090253852,0.46149313150000004,0.104998166,0.580596903
ecoli_00670,-1.1965655347,0.0296106655,0.300487394,0.525567793
ecoli_00671,-1.3927094272,0.10446743650000001,0.351983137,0.541530923
ecoli_00672,-2.7727756989,0.15825975450000002,0.40092906,-0.3459771
ecoli_00673,-2.1344152311,0.2806736885,1.708030957,0.026489270000000002
ecoli_00674,-2.2881288102,0.4116735355,0.54543653,-0.10757295
ecoli_00675,-2.1043484918,0.1689278485,0.520850272,-0.092380891
ecoli_00676,-1.776416062,-0.1751668055,0.70622136,0.31963151300000003
ecoli_00677,-1.8433014235,-0.0563483335,0.387909695,0.29391968300000004
ecoli_00678,-0.3994534443,0.5100511505,-0.021057346,0.686319663
ecoli_00679,-0.9191263626,0.5234164485,-0.640058703,0.6933763230000001
ecoli_00680,-1.5553132406999999,0.4190428075,1.076248239,-0.030107003
ecoli_00681,-1.3402407756999999,0.37619717950000003,0.870158854,0.15281107300000002
ecoli_00682,-1.3195355464,0.13156534450000001,0.40311309900000003,0.448557103
ecoli_00683,-1.3691832082,0.2219194375,0.39293096200000005,0.464314863
ecoli_00684,-2.1334983146,-0.0202613265,0.7716483850000001,0.296624173
ecoli_00685,-1.9855538404000002,0.2668140055,1.133414616,0.38201686300000004
ecoli_00686,-1.6721125275,-0.18278716450000002,0.8618942340000001,-0.100263604
ecoli_00687,-1.8083866162,0.1519966985,1.608122908,0.082263955
ecoli_00688,-3.0501611693,-0.1044937715,0.448473844,0.068137152
ecoli_00689,-2.7068688864,-0.18489732450000002,0.350992848,0.008882816
ecoli_00690,-0.9439885131,0.4235935545,0.008525012,0.452268993
ecoli_00691,-1.3721370111,0.5913797755,-0.22988581,0.516558493
ecoli_00692,-1.0098066965,0.5566327745,0.30684035,0.670868723
ecoli_00693,-0.0514940435,0.6406953775,0.44460222,0.6748039730000001
ecoli_00694,0.7956528143,0.9058972805000001,3.075851964,0.764061093
ecoli_00695,1.4719295422,1.0833451145,3.575360682,0.521421413
ecoli_00696,-0.733415204,0.4723802965,0.17362565800000002,0.8270174130000001
ecoli_00697,-1.1347263467,0.5406012305,-0.16600735600000002,0.6395325230000001
ecoli_00698,-1.6544568697000002,0.12226305350000001,1.5333879860000001,0.16358693300000002
ecoli_00699,-2.1216514511,0.5001457765,1.863286626,0.07451194300000001
ecoli_00700,-2.0985654973,0.3115691775,0.39325735100000003,0.087983618
ecoli_00701,-2.0079096691,0.1505977815,0.5183023800000001,0.171146073
ecoli_00702,-1.9980331469000001,0.20641533350000002,0.846956774,0.30755714300000003
ecoli_00703,-2.4973781023,0.4355210015,1.87810633,0.43504015300000004
ecoli_00704,-2.5390749179,0.0777817415,0.17076280100000002,0.333583893
ecoli_00705,-2.3943661187,-0.0913033535,0.041982826,0.403870763
ecoli_00706,-2.2241619964,-0.3397541505,0.44494768500000004,0.157244413
ecoli_00707,-2.4776905532,-0.1037357245,0.327904841,0.06503750800000001
ecoli_00708,-2.3483458249,-0.0682440445,0.703269396,0.18900217300000002
ecoli_00709,-2.0345217789,-0.3630801745,0.837495058,0.430522603
ecoli_00710,-1.6646270936,0.2684011405,0.763641392,0.20759201300000002
ecoli_00711,-1.6940185021,0.4075876205,1.094490904,0.325140303
ecoli_00712,-2.3628462884,0.0695473385,0.372338851,0.423739103
ecoli_00713,-2.5005024677,0.12247951550000001,0.288054156,0.44374538300000005
ecoli_00714,-0.643126716,1.1492285955,0.727748135,0.547181673
ecoli_00715,-0.5862264262,1.2025560595,1.05358776,0.433431683
ecoli_00716,-1.2440657138,0.3004236285,-0.072550365,0.10431546100000001
ecoli_00717,-2.4522212338,-0.1130163255,-0.089245999,0.212229043
ecoli_00718,-2.2286146003,-0.1082612355,-0.38063703800000004,0.14875797300000002
ecoli_00719,-2.1867497611,-0.1148745775,-0.354964437,0.21173196300000002
ecoli_00720,-2.3081424416000003,-0.19086010450000002,-0.07520848200000001,0.24320085300000002
ecoli_00721,-2.5162968942,-0.0696744095,0.159401031,0.21966280300000002
ecoli_00722,-2.1626148842,0.4254028395,1.663991153,0.6099491930000001
ecoli_00723,-0.25426394080000003,0.5910299685,1.534902457,0.5151660730000001
ecoli_00724,-0.2257010325,0.6164846885,1.236175211,0.087196909
ecoli_00725,-0.827841193,-0.1857133515,0.84938217,0.47036157300000003
ecoli_00727,-0.7210262793000001,0.0142810565,0.769406975,0.645027843
ecoli_00728,0.139611858,-0.0883165655,0.13226453100000002,0.257702043
ecoli_00729,-0.5857841247000001,-0.2435768395,0.8829485420000001,0.527121343
ecoli_00730,-0.8775439933,0.26724935250000004,-0.249440502,0.02567041
ecoli_00731,-1.2567377610000001,-0.27252742350000003,-0.056730237,0.149264913
ecoli_00732,-1.3155954427,-0.0779660165,-0.26055963800000004,0.23104943300000003
ecoli_00733,-0.3617233399,0.0720524795,1.069381384,0.264446703
ecoli_00734,-1.3140301814,-0.2572123785,0.8177425260000001,0.491011093
ecoli_00735,2.119964735,0.2936681485,0.723273936,0.40659345300000005
ecoli_00736,-1.1027233265,0.0842444495,0.919290119,0.629358233
ecoli_00737,4.0730069311,0.2855703475,0.6124680880000001,0.41980537300000004
ecoli_00738,3.0645137307,-0.1377520105,0.7313120160000001,0.725253033
ecoli_00739,-0.21223672910000002,0.0846092335,0.156166195,0.29002768300000004
ecoli_00740,-0.9633527797,0.0328847585,0.329656065,0.6440838830000001
ecoli_00741,0.1294201998,0.6029106405,-0.09790394200000001,0.8479485130000001
ecoli_00742,-0.629845823,1.0015291005,-0.157420986,0.829896053
ecoli_00743,-1.6353527531,0.3711909805,-0.077051379,0.544071473
ecoli_00744,-1.5484518890999999,0.2540982425,-0.007625303000000001,0.5592394930000001
ecoli_00745,-1.9655703892,0.2261902335,-0.40086194700000005,0.47991167300000004
ecoli_00746,-1.4587493120000001,0.0777427025,-0.079520701,0.556417913
ecoli_00747,-1.714810812,-0.0623544045,0.130678849,0.493899293
ecoli_00748,-2.0195543389,0.1307446895,-0.012896614,0.485328093
ecoli_00749,3.0437946197,0.6200842235,-0.3039649,0.464496883
ecoli_00750,4.3016145991,0.7974857625,-0.8948192020000001,0.649161093
ecoli_00751,2.336950785,0.2123408105,-0.537887988,0.32947587300000003
ecoli_00752,2.5771077133,0.0820184295,0.0009137390000000001,0.296778353
ecoli_00753,2.1276707323,-0.0676271525,-0.46161115500000005,0.201890953
ecoli_00754,2.1045572894,-0.0564366475,-0.59750951,0.275129713
ecoli_00755,3.2015165552,-0.47168110950000003,-0.5242022470000001,-0.445342181
ecoli_00756,3.1889913758,-0.5179572655,-0.738685597,-0.14552193800000002
ecoli_00757,5.96594178,0.44035747950000004,-0.051160436000000004,0.420678743
ecoli_00758,5.2153299238,0.4596610775,-0.021154695,0.387503033
ecoli_00759,-0.8710472002,0.48609288650000004,-0.039250849000000004,0.515541103
ecoli_00760,-1.1354446094,0.6437648915,0.041075661,0.419079603
ecoli_00761,-1.8165772356,-0.2591529745,0.06978453100000001,0.113228532
ecoli_00762,-1.9876620746,-0.1658203435,-0.008843713000000001,0.145492598
ecoli_00763,-2.1682526529,-0.2544011285,-0.37435097900000003,0.057324061
ecoli_00764,-2.1201932802,-0.0964099025,-0.432860632,0.051602317
ecoli_00765,-1.7210333912,-0.2416135205,-0.184648259,0.047017895000000004
ecoli_00766,-2.3582371752,-0.4792072335,-0.18376263,0.07806117700000001
ecoli_00767,-1.0799792108,0.1575352825,2.247977736,0.554945433
ecoli_00768,-1.8577752562,0.1743615145,2.390661815,0.648474443
