,regulator,MG5005_TF_id,trn_type,gene_name,MG5005_gene_id,gene_id,TF_id,old_TF_id,old_gene_id,Ref,Ref genome,Note
725,CovR,,TF,naiP,M5005_Spy_1094,SP5448_04135,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS05415,PMID: 20333240 ,CP000017.2,
726,CovR,,TF,,M5005_Spy_1106,SP5448_04075,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS05475,PMID: 20333240 ,CP000017.2,
727,CovR,,TF,nagB,M5005_Spy_1139,SP5448_03905,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS05640,PMID: 20333240 ,CP000017.2,
728,CovR,,TF,,M5005_Spy_1142,SP5448_03890,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS05655,PMID: 20333240 ,CP000017.2,
729,CovR,,TF,,M5005_Spy_1143,SP5448_03885,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS05660,PMID: 20333240 ,CP000017.2,
730,CovR,,TF,,M5005_Spy_1144,SP5448_03880,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS05665,PMID: 20333240 ,CP000017.2,
731,CovR,,TF,focA,M5005_Spy_1161,SP5448_03800,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS05745,PMID: 20333240 ,CP000017.2,
732,CovR,,TF,cadA,M5005_Spy_1167,SP5448_03765,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS05770,PMID: 20333240 ,CP000017.2,
733,CovR,,TF,,M5005_Spy_1172,SP5448_03735,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS05800,PMID: 20333240 ,CP000017.2,
734,CovR,,TF,,M5005_Spy_1173,SP5448_03730,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS05805,PMID: 20333240 ,CP000017.2,
735,CovR,,TF,,M5005_Spy_1175,SP5448_03720,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS05815,PMID: 20333240 ,CP000017.2,
736,CovR,,TF,,M5005_Spy_1176,SP5448_03715,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS05820,PMID: 20333240 ,CP000017.2,
737,CovR,,TF,eae,M5005_Spy_1181,SP5448_03690,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS05845,PMID: 20333240 ,CP000017.2,
738,CovR,,TF,,M5005_Spy_1201,SP5448_03585,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS05945,PMID: 20333240 ,CP000017.2,
739,CovR,,TF,pi112,M5005_Spy_1203,SP5448_03575,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS05950,PMID: 20333240 ,CP000017.2,
740,CovR,,TF,pmmB,M5005_Spy_1235,SP5448_03400,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS06100,PMID: 20333240 ,CP000017.2,
741,CovR,,TF,arcC,M5005_Spy_1270,SP5448_03235,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS06265,PMID: 20333240 ,CP000017.2,
742,CovR,,TF,ytjP,M5005_Spy_1271,SP5448_03230,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS06270,PMID: 20333240 ,CP000017.2,
743,CovR,,TF,arcD,M5005_Spy_1272,SP5448_03225,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS06275,PMID: 20333240 ,CP000017.2,
744,CovR,,TF,argF,M5005_Spy_1273,SP5448_03220,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS06280,PMID: 20333240 ,CP000017.2,
745,CovR,,TF,XK27_465,M5005_Spy_1274,SP5448_03215,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS06285,PMID: 20333240 ,CP000017.2,
746,CovR,,TF,arcA,M5005_Spy_1275,SP5448_03210,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS06290,PMID: 20333240 ,CP000017.2,
747,CovR,,TF,iprA,M5005_Spy_1276,SP5448_03205,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS06295,PMID: 20333240 ,CP000017.2,
748,CovR,,TF,argR,M5005_Spy_1277,SP5448_03200,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS06300,PMID: 20333240 ,CP000017.2,
749,CovR,,TF,msrA,M5005_Spy_1282,SP5448_03175,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS06325,PMID: 20333240 ,CP000017.2,
750,CovR,,TF,cas2,M5005_Spy_1285,SP5448_03160,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS06340,PMID: 20333240 ,CP000017.2,
751,CovR,,TF,cas1,M5005_Spy_1286,SP5448_03155,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS06345,PMID: 20333240 ,CP000017.2,
752,CovR,,TF,cas4,M5005_Spy_1287,SP5448_03150,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS06350,PMID: 20333240 ,CP000017.2,
753,CovR,,TF,csd1,M5005_Spy_1289,SP5448_03140,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS06360,PMID: 20333240 ,CP000017.2,
754,CovR,,TF,cas5d,M5005_Spy_1290,SP5448_03135,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS06365,PMID: 20333240 ,CP000017.2,
755,CovR,,TF,lacZ,M5005_Spy_1304,SP5448_03065,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS06435,PMID: 20333240 ,CP000017.2,
756,CovR,,TF,,M5005_Spy_1305,SP5448_03060,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS06440,PMID: 20333240 ,CP000017.2,
757,CovR,,TF,,M5005_Spy_1306,SP5448_03055,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS06445,PMID: 20333240 ,CP000017.2,
758,CovR,,TF,ypcB,M5005_Spy_1307,SP5448_03050,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS06450,PMID: 20333240 ,CP000017.2,
759,CovR,,TF,,M5005_Spy_1308,SP5448_03045,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS06455,PMID: 20333240 ,CP000017.2,
760,CovR,,TF,lplC,M5005_Spy_1309,SP5448_03040,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS06460,PMID: 20333240 ,CP000017.2,
761,CovR,,TF,,M5005_Spy_1310,SP5448_03035,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS06465,PMID: 20333240 ,CP000017.2,
762,CovR,,TF,rliB,M5005_Spy_1315,SP5448_03010,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS06485,PMID: 20333240 ,CP000017.2,
763,CovR,,TF,nadE,M5005_Spy_1357,SP5448_02770,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS06735,PMID: 20333240 ,CP000017.2,
764,CovR,,TF,tkt,M5005_Spy_1375,SP5448_02675,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS06825,PMID: 20333240 ,CP000017.2,
765,CovR,,TF,tal,M5005_Spy_1376,SP5448_02670,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS06830,PMID: 20333240 ,CP000017.2,
766,CovR,,TF,XK27_195,M5005_Spy_1377,SP5448_02665,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS06835,PMID: 20333240 ,CP000017.2,
767,CovR,,TF,XK27_19,M5005_Spy_1378,SP5448_02660,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS06840,PMID: 20333240 ,CP000017.2,
768,CovR,,TF,glpF,M5005_Spy_1379,SP5448_02655,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS06845,PMID: 20333240 ,CP000017.2,
769,CovR,,TF,glpD,M5005_Spy_1380,SP5448_02650,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS06850,PMID: 20333240 ,CP000017.2,
770,CovR,,TF,glpK,M5005_Spy_1381,SP5448_02645,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS06855,PMID: 20333240 ,CP000017.2,
771,CovR,,TF,XK27_814,M5005_Spy_1392,SP5448_02590,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS06910,PMID: 20333240 ,CP000017.2,
772,CovR,,TF,lacD,M5005_Spy_1395,SP5448_02570,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS06925,PMID: 20333240 ,CP000017.2,
773,CovR,,TF,rpiB,M5005_Spy_1397,SP5448_02560,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS06935,PMID: 20333240 ,CP000017.2,
774,CovR,,TF,lacA,M5005_Spy_1398,SP5448_02555,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS06940,PMID: 20333240 ,CP000017.2,
775,CovR,,TF,gatC,M5005_Spy_1399,SP5448_02550,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS06945,PMID: 20333240 ,CP000017.2,
776,CovR,,TF,,M5005_Spy_1400,SP5448_02545,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS06950,PMID: 20333240 ,CP000017.2,
777,CovR,,TF,,M5005_Spy_1401,SP5448_02540,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS06955,PMID: 20333240 ,CP000017.2,
778,CovR,,TF,,M5005_Spy_1415,SP5448_02470,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS07020,PMID: 20333240 ,CP000017.2,
779,CovR,,TF,,M5005_Spy_1429,SP5448_02395,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS07090,PMID: 20333240 ,CP000017.2,
780,CovR,,TF,pbuO,M5005_Spy_1477,SP5448_02150,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS07315,PMID: 20333240 ,CP000017.2,
781,CovR,,TF,manN,M5005_Spy_1481,SP5448_02130,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS07335,PMID: 20333240 ,CP000017.2,
782,CovR,,TF,,M5005_Spy_1556,SP5448_01765,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS07695,PMID: 20333240 ,CP000017.2,
783,CovR,,TF,,M5005_Spy_1578,SP5448_01660,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS07800,PMID: 20333240 ,CP000017.2,
784,CovR,,TF,deoC,M5005_Spy_1585,SP5448_01625,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS07835,PMID: 20333240 ,CP000017.2,
785,CovR,,TF,udp,M5005_Spy_1587,SP5448_01615,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS07845,PMID: 20333240 ,CP000017.2,
786,CovR,,TF,tal,M5005_Spy_1661,SP5448_08455,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS08215,PMID: 20333240 ,CP000017.2,
787,CovR,,TF,ulaA,M5005_Spy_1662,SP5448_08465,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS08220,PMID: 20333240 ,CP000017.2,
788,CovR,,TF,,M5005_Spy_1663,SP5448_08470,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS08225,PMID: 20333240 ,CP000017.2,
789,CovR,,TF,,M5005_Spy_1664,SP5448_08475,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS08230,PMID: 20333240 ,CP000017.2,
790,CovR,,TF,fnr5,M5005_Spy_1668,SP5448_08490,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS08240,PMID: 20333240 ,CP000017.2,
791,CovR,,TF,msmX,M5005_Spy_1682,SP5448_08555,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS08305,PMID: 20333240 ,CP000017.2,
792,CovR,,TF,,M5005_Spy_1684,SP5448_08565,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS08315,PMID: 20333240 ,CP000017.2,
793,CovR,,TF,,M5005_Spy_1687,SP5448_08580,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS08330,PMID: 20333240 ,CP000017.2,
794,CovR,,TF,rgfB,M5005_Spy_1691,SP5448_08590,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS08340,PMID: 20333240 ,CP000017.2,
795,CovR,,TF,ptsG,M5005_Spy_1692,SP5448_08595,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS08345,PMID: 20333240 ,CP000017.2,
796,CovR,,TF,thiF,M5005_Spy_1703,SP5448_08650,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS08400,PMID: 20333240 ,CP000017.2,
797,CovR,,TF,appA_2,M5005_Spy_1704,SP5448_08655,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS08405,PMID: 20333240 ,CP000017.2,
798,CovR,,TF,gsiC,M5005_Spy_1705,SP5448_08660,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS08410,PMID: 20333240 ,CP000017.2,
799,CovR,,TF,dppC,M5005_Spy_1706,SP5448_08665,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS08415,PMID: 20333240 ,CP000017.2,
800,CovR,,TF,oppD,M5005_Spy_1707,SP5448_08670,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS08420,PMID: 20333240 ,CP000017.2,
801,CovR,,TF,gsiA_7,M5005_Spy_1708,SP5448_08675,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS08425,PMID: 20333240 ,CP000017.2,
802,CovR,,TF,,M5005_Spy_1710,SP5448_08685,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS08435,PMID: 20333240 ,CP000017.2,
803,CovR,,TF,lmb,M5005_Spy_1711,SP5448_08690,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS08440,PMID: 20333240 ,CP000017.2,
804,CovR,,TF,,M5005_Spy_1731,SP5448_08785,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS08530,PMID: 20333240 ,CP000017.2,
805,CovR,,TF,speB,M5005_Spy_1735,SP5448_08800,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS08545,PMID: 20333240 ,CP000017.2,
806,CovR,,TF,,M5005_Spy_1738,SP5448_08820,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS08555,PMID: 20333240 ,CP000017.2,
807,CovR,,TF,celB,M5005_Spy_1744,SP5448_08845,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS08580,PMID: 20333240 ,CP000017.2,
808,CovR,,TF,celA,M5005_Spy_1745,SP5448_08850,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS08585,PMID: 20333240 ,CP000017.2,
809,CovR,,TF,celC,M5005_Spy_1746,SP5448_08855,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS08590,PMID: 20333240 ,CP000017.2,
810,CovR,,TF,secE,M5005_Spy_1751,SP5448_08880,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS08615,PMID: 20333240 ,CP000017.2,
811,CovR,,TF,,M5005_Spy_1758,SP5448_08905,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS08645,PMID: 20333240 ,CP000017.2,
812,CovR,,TF,hutI,M5005_Spy_1770,SP5448_08955,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS08705,PMID: 20333240 ,CP000017.2,
813,CovR,,TF,hutU,M5005_Spy_1771,SP5448_08960,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS08710,PMID: 20333240 ,CP000017.2,
814,CovR,,TF,ftcD,M5005_Spy_1772,SP5448_08965,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS08715,PMID: 20333240 ,CP000017.2,
815,CovR,,TF,fchA,M5005_Spy_1773,SP5448_08970,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS08720,PMID: 20333240 ,CP000017.2,
816,CovR,,TF,fhs,M5005_Spy_1774,SP5448_08975,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS08725,PMID: 20333240 ,CP000017.2,
817,CovR,,TF,hutD,M5005_Spy_1775,SP5448_08980,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS08730,PMID: 20333240 ,CP000017.2,
818,CovR,,TF,steT,M5005_Spy_1776,SP5448_08985,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS08735,PMID: 20333240 ,CP000017.2,
819,CovR,,TF,hutH,M5005_Spy_1777,SP5448_08990,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS08740,PMID: 20333240 ,CP000017.2,
820,CovR,,TF,,M5005_Spy_1779,SP5448_09000,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS08750,PMID: 20333240 ,CP000017.2,
821,CovR,,TF,treC,M5005_Spy_1783,SP5448_09020,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS08770,PMID: 20333240 ,CP000017.2,
822,CovR,,TF,treB,M5005_Spy_1784,SP5448_09025,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS08775,PMID: 20333240 ,CP000017.2,
823,CovR,,TF,sdaAB,M5005_Spy_1841,SP5448_09315,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS09050,PMID: 20333240 ,CP000017.2,
824,CovR,,TF,isaA,M5005_Spy_1843,SP5448_09325,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS09060,PMID: 20333240 ,CP000017.2,
825,CovR,,TF,nodC,M5005_Spy_1851,SP5448_09365,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS09100,PMID: 20333240 ,CP000017.2,
826,CovR,,TF,hasB,M5005_Spy_1852,SP5448_09370,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS09105,PMID: 20333240 ,CP000017.2,
827,CovR,,TF,galU,M5005_Spy_1853,SP5448_09375,"M5005_Spy_0424,M5005_Spy_0282",,M5005_RS09110,PMID: 20333240 ,CP000017.2,
828,TrxR_M1,,TF,amiC,M5005_Spy_0250,SP5448_01405,M5005_Spy_1305,,M5005_RS01405,PMID: 24439371,CP000017.2,
829,TrxR_M1,,TF,amiD,M5005_Spy_0251,SP5448_01410,M5005_Spy_1305,,M5005_RS01410,PMID: 24439371,CP000017.2,
830,TrxR_M1,,TF,oppD,M5005_Spy_0252,SP5448_01415,M5005_Spy_1305,,M5005_RS01415,PMID: 24439371,CP000017.2,
831,TrxR_M1,,TF,oppF,M5005_Spy_0253,SP5448_01420,M5005_Spy_1305,,M5005_RS01420,PMID: 24439371,CP000017.2,
832,TrxR_M1,,TF,ywfO,M5005_Spy_0514,SP5448_06985,M5005_Spy_1305,,M5005_RS02660,PMID: 24439371,CP000017.2,
833,TrxR_M1,,TF,atpE,M5005_Spy_0575,SP5448_06675,M5005_Spy_1305,,M5005_RS02960,PMID: 24439371,CP000017.2,
834,TrxR_M1,,TF,atpG,M5005_Spy_0580,SP5448_06650,M5005_Spy_1305,,M5005_RS02985,PMID: 24439371,CP000017.2,
835,TrxR_M1,,TF,atpD,M5005_Spy_0581,SP5448_06645,M5005_Spy_1305,,M5005_RS02990,PMID: 24439371,CP000017.2,
836,TrxR_M1,,TF,pyrR,M5005_Spy_0639,SP5448_06355,M5005_Spy_1305,,M5005_RS03275,PMID: 24439371,CP000017.2,
837,TrxR_M1,,TF,XK27_8715,M5005_Spy_0706,SP5448_06035,M5005_Spy_1305,,M5005_RS03590,PMID: 24439371,CP000017.2,
838,TrxR_M1,,TF,pfkA,M5005_Spy_0989,SP5448_04680,M5005_Spy_1305,,M5005_RS04915,PMID: 24439371,CP000017.2,
839,TrxR_M1,,TF,malG,M5005_Spy_1060,SP5448_04315,M5005_Spy_1305,,M5005_RS05255,PMID: 24439371,CP000017.2,
840,TrxR_M1,,TF,amyA,M5005_Spy_1065,SP5448_04290,M5005_Spy_1305,,M5005_RS05280,PMID: 24439371,CP000017.2,
841,TrxR_M1,,TF,amyB,M5005_Spy_1066,SP5448_04285,M5005_Spy_1305,,M5005_RS05285,PMID: 24439371,CP000017.2,
842,TrxR_M1,,TF,obg,M5005_Spy_1088,SP5448_04165,M5005_Spy_1305,,M5005_RS05390,PMID: 24439371,CP000017.2,
843,TrxR_M1,,TF,gapN,M5005_Spy_1119,SP5448_04010,M5005_Spy_1305,,M5005_RS05535,PMID: 24439371,CP000017.2,
844,TrxR_M1,,TF,argR,M5005_Spy_1229,SP5448_03430,M5005_Spy_1305,,M5005_RS06070,PMID: 24439371,CP000017.2,
845,TrxR_M1,,TF,ispA,M5005_Spy_1231,SP5448_03420,M5005_Spy_1305,,M5005_RS06080,PMID: 24439371,CP000017.2,
846,TrxR_M1,,TF,glk,M5005_Spy_1257,SP5448_03290,M5005_Spy_1305,,M5005_RS06210,PMID: 24439371,CP000017.2,
847,TrxR_M1,,TF,bgl,M5005_Spy_1313,SP5448_03020,M5005_Spy_1305,,M5005_RS06475,PMID: 24439371,CP000017.2,
848,TrxR_M1,,TF,XK27_765,M5005_Spy_1372,SP5448_02690,M5005_Spy_1305,,M5005_RS06810,PMID: 24439371,CP000017.2,
849,TrxR_M1,,TF,ecsA2,M5005_Spy_1373,SP5448_02685,M5005_Spy_1305,,M5005_RS06815,PMID: 24439371,CP000017.2,
850,TrxR_M1,,TF,accA,M5005_Spy_1484,SP5448_02115,M5005_Spy_1305,,M5005_RS07350,PMID: 24439371,CP000017.2,
851,TrxR_M1,,TF,accD,M5005_Spy_1485,SP5448_02110,M5005_Spy_1305,,M5005_RS07355,PMID: 24439371,CP000017.2,
852,TrxR_M1,,TF,accC,M5005_Spy_1486,SP5448_02105,M5005_Spy_1305,,M5005_RS07360,PMID: 24439371,CP000017.2,
853,TrxR_M1,,TF,fabZ,M5005_Spy_1487,SP5448_02100,M5005_Spy_1305,,M5005_RS07365,PMID: 24439371,CP000017.2,
854,TrxR_M1,,TF,,M5005_Spy_1560,SP5448_01745,M5005_Spy_1305,,M5005_RS07715,PMID: 24439371,CP000017.2,
855,TrxR_M1,,TF,pabB,M5005_Spy_1697,SP5448_08615,M5005_Spy_1305,,M5005_RS08365,PMID: 24439371,CP000017.2,
856,TrxR_M1,,TF,,M5005_Spy_1698,SP5448_08620,M5005_Spy_1305,,M5005_RS08370,PMID: 24439371,CP000017.2,
857,TrxR_M1,,TF,pgpA,M5005_Spy_1740,SP5448_08825,M5005_Spy_1305,,M5005_RS08560,PMID: 24439371,CP000017.2,
858,TrxR_M1,,TF,hutG,M5005_Spy_1778,SP5448_08995,M5005_Spy_1305,,M5005_RS08745,PMID: 24439371,CP000017.2,
859,TrxR_M1,,TF,slo,M5005_Spy_0141,SP5448_00880,M5005_Spy_1305,,M5005_RS00920,PMID: 24439371,CP000017.2,
860,TrxR_M1,,TF,sagI,M5005_Spy_0570,SP5448_06700,M5005_Spy_1305,,M5005_RS02935,PMID: 24439371,CP000017.2,
861,TrxR_M1,,TF,hrcA,M5005_Spy_1500,SP5448_02035,M5005_Spy_1305,,M5005_RS07430,PMID: 24439371,CP000017.2,
862,TrxR_M1,,TF,rexB,M5005_Spy_0594,SP5448_06580,M5005_Spy_1305,,M5005_RS03055,PMID: 24439371,CP000017.2,
863,TrxR_M1,,TF,addA,M5005_Spy_0595,SP5448_06575,M5005_Spy_1305,,M5005_RS03060,PMID: 24439371,CP000017.2,
864,TrxR_M1,,TF,parE,M5005_Spy_0711,SP5448_06010,M5005_Spy_1305,,M5005_RS03615,PMID: 24439371,CP000017.2,
865,TrxR_M1,,TF,dnaX,M5005_Spy_1112,SP5448_04045,M5005_Spy_1305,,M5005_RS05500,PMID: 24439371,CP000017.2,
866,TrxR_M1,,TF,recN,M5005_Spy_1228,SP5448_03435,M5005_Spy_1305,,M5005_RS06065,PMID: 24439371,CP000017.2,
867,TrxR_M1,,TF,divIB,M5005_Spy_1251,SP5448_03320,M5005_Spy_1305,,M5005_RS06180,PMID: 24439371,CP000017.2,
868,TrxR_M1,,TF,ftsL,M5005_Spy_1367,SP5448_02720,M5005_Spy_1305,,M5005_RS06785,PMID: 24439371,CP000017.2,
869,TrxR_M1,,TF,mutS2,M5005_Spy_1561,SP5448_01740,M5005_Spy_1305,,M5005_RS07720,PMID: 24439371,CP000017.2,
870,TrxR_M1,,TF,dinB,M5005_Spy_1568,SP5448_01705,M5005_Spy_1305,,M5005_RS07755,PMID: 24439371,CP000017.2,
871,TrxR_M1,,TF,XK27_965,M5005_Spy_0197,SP5448_01140,M5005_Spy_1305,,M5005_RS01155,PMID: 24439371,CP000017.2,
872,TrxR_M1,,TF,prgA,M5005_Spy_0229,SP5448_01300,M5005_Spy_1305,,M5005_RS01310,PMID: 24439371,CP000017.2,
873,TrxR_M1,,TF,nadD,M5005_Spy_0263,SP5448_08185,M5005_Spy_1305,,M5005_RS01490,PMID: 24439371,CP000017.2,
874,TrxR_M1,,TF,murE,M5005_Spy_0325,SP5448_07880,M5005_Spy_1305,,M5005_RS01795,PMID: 24439371,CP000017.2,
875,TrxR_M1,,TF,dgkA,M5005_Spy_0389,SP5448_07580,M5005_Spy_1305,,M5005_RS02100,PMID: 24439371,CP000017.2,
876,TrxR_M1,,TF,era,M5005_Spy_0390,SP5448_07575,M5005_Spy_1305,,M5005_RS02105,PMID: 24439371,CP000017.2,
877,TrxR_M1,,TF,hflX,M5005_Spy_0723,SP5448_05940,M5005_Spy_1305,,M5005_RS03680,PMID: 24439371,CP000017.2,
878,TrxR_M1,,TF,folK,M5005_Spy_0824,SP5448_05470,M5005_Spy_1305,,M5005_RS04140,PMID: 24439371,CP000017.2,
879,TrxR_M1,,TF,glmS,M5005_Spy_0986,SP5448_04695,M5005_Spy_1305,,M5005_RS04900,PMID: 24439371,CP000017.2,
880,TrxR_M1,,TF,xseA,M5005_Spy_1233,SP5448_03410,M5005_Spy_1305,,M5005_RS06090,PMID: 24439371,CP000017.2,
881,TrxR_M1,,TF,fmt,M5005_Spy_1338,SP5448_02870,M5005_Spy_1305,,M5005_RS06640,PMID: 24439371,CP000017.2,
882,TrxR_M1,,TF,trmB,M5005_Spy_1468,SP5448_02195,M5005_Spy_1305,,M5005_RS07270,PMID: 24439371,CP000017.2,
883,TrxR_M1,,TF,pbp2A,M5005_Spy_1753,SP5448_08885,M5005_Spy_1305,,M5005_RS08620,PMID: 24439371,CP000017.2,
884,TrxR_M1,,TF,ymfF,M5005_Spy_1850,SP5448_09360,M5005_Spy_1305,,M5005_RS09095,PMID: 24439371,CP000017.2,
885,TrxR_M1,,TF,dacA1,M5005_Spy_0247,SP5448_01390,M5005_Spy_1305,,M5005_RS01390,PMID: 24439371,CP000017.2,
886,TrxR_M1,,TF,yhbY,M5005_Spy_0262,SP5448_08190,M5005_Spy_1305,,M5005_RS01485,PMID: 24439371,CP000017.2,
887,TrxR_M1,,TF,nadD,M5005_Spy_0264,SP5448_08180,M5005_Spy_1305,,M5005_RS01495,PMID: 24439371,CP000017.2,
888,TrxR_M1,,TF,yqeM,M5005_Spy_0266,SP5448_08170,M5005_Spy_1305,,M5005_RS01505,PMID: 24439371,CP000017.2,
889,TrxR_M1,,TF,metN,M5005_Spy_0272,SP5448_08145,M5005_Spy_1305,,M5005_RS01530,PMID: 24439371,CP000017.2,
890,TrxR_M1,,TF,metI,M5005_Spy_0273,SP5448_08140,M5005_Spy_1305,,M5005_RS01535,PMID: 24439371,CP000017.2,
891,TrxR_M1,,TF,XK27_9675,M5005_Spy_0291,SP5448_08050,M5005_Spy_1305,,M5005_RS01625,PMID: 24439371,CP000017.2,
892,TrxR_M1,,TF,ytgP,M5005_Spy_0326,SP5448_07875,M5005_Spy_1305,,M5005_RS01800,PMID: 24439371,CP000017.2,
893,TrxR_M1,,TF,,M5005_Spy_0353,SP5448_07750,M5005_Spy_1305,,M5005_RS01925,PMID: 24439371,CP000017.2,
894,TrxR_M1,,TF,yozE,M5005_Spy_0383,SP5448_07610,M5005_Spy_1305,,M5005_RS02070,PMID: 24439371,CP000017.2,
895,TrxR_M1,,TF,,M5005_Spy_0391,SP5448_07570,M5005_Spy_1305,,M5005_RS02110,PMID: 24439371,CP000017.2,
896,TrxR_M1,,TF,mdtG,M5005_Spy_0411,SP5448_07475,M5005_Spy_1305,,M5005_RS02185,PMID: 24439371,CP000017.2,
