,A,GlcC,PdhR,ArcA,ihfB
tcs__del_baeR_lb__1,-1.4851646932757103,-2.1584947429999994,-2.3437483340000007,1.3337503460000004,0.5605656749999994
tcs__del_baeR_lb__2,-1.6656928608973451,-2.504335045999999,-2.238383433,1.3123093059999995,0.6126008349999985
tcs__del_btsR_01xlb__1,5.9767876608402695,-0.6252389949999992,-1.6900488809999998,1.8951162460000008,0.9432713449999994
tcs__del_btsR_01xlb__2,6.081082750113961,-0.5568912089999998,-1.6785191799999994,1.911921266,0.9366931949999984
tcs__del_btsR_lb__1,-3.1394638773408814,-3.359048832,-2.8160337319999997,1.3500569860000002,-0.6853542480000012
tcs__del_btsR_lb__2,-3.0792864991325826,-3.0665738809999983,-2.7354311960000004,1.3769704960000002,-0.7342108110000005
tcs__del_btsR_pyruvate__1,5.050157123566766,-0.5888636819999995,-1.5062392940000011,1.913679546000001,1.1005735849999994
tcs__del_btsR_pyruvate__2,4.664739150654704,-0.6736075139999995,-1.534633244000001,1.806034486,1.0428346649999989
tcs__del_cpxR_etoh__1,-1.211070471589685,-3.762507356,-1.377000358,1.5584501159999995,-1.2457668860000002
tcs__del_cpxR_etoh__2,-0.4789940787063443,-4.0073880630000005,-1.4722533159999998,1.5129874460000003,-1.3651073150000013
tcs__del_cpxR_lb__1,-1.9108866119400665,-2.433581723,-2.0479488110000004,1.187646956,0.4965709849999982
tcs__del_cpxR_lb__2,-1.3463646464829304,-2.5956143599999995,-1.988138333,1.1836731559999991,0.5211792949999996
tcs__del_cusR_CuSO4__1,-0.7494814604597013,-2.663033468,1.0435207000000002,1.1349264560000003,0.18434866499999814
tcs__del_cusR_CuSO4__2,-0.705718399772262,-2.2267145899999994,1.0800940810000004,1.1713692560000002,0.17225255499999825
tcs__del_cusR_lb__1,-2.8140467389132997,-2.557599857,-2.6819280470000004,1.2777057660000004,-1.0449315200000004
tcs__del_cusR_lb__2,-2.6542874882677285,-2.5631952,-2.634280103000001,1.193604036,-0.9400837300000012
tcs__del_kdpE_01-kcl__1,-0.8809847039290838,-1.219279295999999,-0.6060572149999999,1.2096861860000008,1.1887485049999995
tcs__del_kdpE_01-kcl__2,-0.1996153396670594,-1.284423445999999,-0.6606226319999999,1.2190105160000009,1.1328524549999983
tcs__del_kdpE_115-kcl__1,-2.467587013560004,-1.1173361659999994,-0.5442407490000011,0.7495786259999999,0.3157582949999984
tcs__del_kdpE_115-kcl__2,-2.268062106851804,-1.920761804,-0.06460197699999881,0.8959164460000011,0.3274617949999996
tcs__del_phoB_m9__1,-1.9197961214360344,-3.1987761439999995,-1.4716536840000003,0.4354083030000009,0.3449078549999989
tcs__del_phoB_m9__2,-1.81519306398314,-3.1080545479999997,-1.4810334440000004,0.3366157439999995,0.3593822249999992
tcs__del_phoB_m9p__1,-0.7746506029129424,-1.2605853059999994,-1.067598414,0.9587748460000008,0.04294616499999826
tcs__del_phoB_m9p__2,-0.7393707244213656,-1.331382163999999,-0.9386586349999996,0.8887788660000009,0.14834499499999865
tcs__del_rcsB_etoh__1,-0.1073580574926999,-0.9622012089999991,1.4197093120000002,1.239469466000001,-1.1136557640000009
tcs__del_rcsB_etoh__2,0.2554727906070144,-0.6980904599999995,1.4248302600000002,1.2866112859999994,-1.2868625240000018
tcs__del_rcsB_lb__1,-0.863730919769589,-2.551877049,0.10895803200000033,0.593363677000001,-0.13048377500000186
tcs__del_rcsB_lb__2,-1.5183739855633167,-2.44232983,0.1681492379999998,0.6304361509999996,-0.11948199500000099
tcs__del_zraR_lb__1,-2.720638861249645,-0.055900019999999266,-1.5810241780000007,0.8051786060000001,-1.0089287450000004
tcs__del_zraR_lb__2,-2.984028536867969,0.19720106800000087,-1.6986436040000001,0.7645057460000011,-1.091690486000001
tcs__del_zraR_zncl2__1,-1.90672559236606,-1.480402423,-0.23068416499999955,1.309449926000001,-0.3816540650000011
tcs__del_zraR_zncl2__2,-2.0993033319016443,-1.3852052829999997,-0.27902214700000005,1.2565716560000002,-0.3490349750000004
tcs__wt_01-kcl__1,-1.1702754472658574,-3.3002726069999992,-1.1515923099999998,0.8213794360000009,1.4550383449999984
tcs__wt_01-kcl__2,-1.4945812705753423,-3.645852877,-1.2783943670000006,0.7716407660000009,1.3666007949999983
tcs__wt_01xlb__1,5.192865715767929,-0.2671156599999991,-1.6709128830000006,1.7654064159999994,1.2327071049999994
tcs__wt_01xlb__2,5.542124927713708,-0.3049163149999989,-1.5835799270000006,1.713364286000001,1.1960583349999985
tcs__wt_115-kcl__1,-2.8656819616710014,-1.3466755629999998,-1.1972929530000007,0.758794196000002,0.32144473499999826
tcs__wt_115-kcl__2,-2.4554986379129504,-1.164386960999999,-1.2127824470000004,0.8178580760000003,0.2549986949999994
tcs__wt_CuSO4__1,-3.142235232976688,-1.1272876059999994,-0.576616339000001,0.7807056960000001,-0.3476380850000016
tcs__wt_CuSO4__2,-2.687914231716978,-1.0183572949999995,-0.6147037860000006,0.7965259160000002,-0.3372910050000009
tcs__wt_etoh__1,-0.3532835517951447,-1.677374134999999,0.9368710480000004,1.3944261660000006,-0.7482089750000007
tcs__wt_etoh__2,-0.2438664131860362,-1.7984731609999995,1.0349981689999996,1.3214165060000005,-0.7733814200000015
tcs__wt_lb__1,-2.13717015969824,-2.880306679,0.8451398009999984,1.5151132859999998,0.7751741049999996
tcs__wt_lb__2,-1.8383412425139631,-2.9822856689999995,0.9362940490000008,1.6078253060000005,0.7787220749999992
tcs__wt_LiAcet__1,-1.8377762405694629,-3.4966273979999998,-1.69121259,-0.08877588100000011,0.017340904999999296
tcs__wt_LiAcet__2,-2.4451299448592154,-3.0253201089999995,-1.9175630320000003,-0.16981877299999934,0.2681002649999993
tcs__wt_LiCl__1,-3.0698128750088483,-3.4489055209999995,-1.7855825970000003,0.2257317190000005,0.2962828949999992
tcs__wt_LiCl__2,-2.9668647944963857,-3.4492320549999995,-1.8643341170000003,0.15109339300000002,0.3996346949999996
tcs__wt_m9p__1,-1.2886460526200971,-0.7548319139999995,-0.6145371499999994,0.9089738660000002,0.07657937499999967
tcs__wt_m9p__2,-1.3910973676177798,-0.8939736859999989,-0.4976341430000018,0.9448164759999996,0.13100470499999872
tcs__wt_pyr__1,4.695612132405264,0.059486880999999776,-1.8609583090000001,1.9375935260000008,1.2105728949999983
tcs__wt_pyr__2,4.292109483463015,-0.016120846999999827,-1.6817060240000004,1.9871756860000005,1.2221056149999985
tcs__wt_zncl2__1,-3.282811686917,-0.8920131689999993,0.3910153189999992,0.7711966060000002,-0.7767742820000016
tcs__wt_zncl2__2,-3.0130532615913315,-0.8953799809999996,0.3921490309999989,0.668330954,-0.8528359900000009
ros_tale__0_0_0pq__1,-2.221433245459682,-1.5568498229999994,-0.1712869630000018,0.19736424400000094,-0.29706712500000165
ros_tale__0_0_0pq__2,-1.9959293202644048,-1.3950717029999993,-0.2310096270000006,0.21080277200000094,-0.2938017850000012
ros_tale__0_0_250pq__1,2.0477535998259158,0.485083050000001,-0.7480970190000011,2.048441456000001,1.4636231749999986
ros_tale__0_0_250pq__2,2.2591680042482896,0.4192214140000008,-0.5856754040000007,1.9901087660000003,1.4943809649999995
ros_tale__1_mid_250pq__1,-2.07054660166814,-1.2712199089999991,1.0483051850000005,0.3912652659999996,-0.32276307500000107
ros_tale__1_mid_250pq__2,-2.2451367786424523,-1.2953456699999997,0.9965039539999996,0.38658636899999976,-0.2930924750000017
ros_tale__1_0_0pq__3,-2.182564668853169,-2.4914143129999995,0.15359954900000086,0.18575091399999974,-0.2918646050000007
ros_tale__1_0_0pq__4,-2.295968236375354,-2.630327205999999,0.23859320899999936,0.2114197339999997,-0.2922434550000013
ros_tale__1_0_250pq__1,-2.5640461176638336,-3.5236366329999997,0.8428037009999994,0.15879195199999965,-0.4652354850000009
ros_tale__1_0_250pq__2,-2.4260507336222914,-2.8063274369999998,0.8693588779999999,0.15699518299999934,-0.4838349040000018
ros_tale__1_0_750pq__1,-4.596096538697908,-3.5133440129999998,0.4711640609999996,0.2151648090000009,-0.2302758950000001
ros_tale__1_0_750pq__2,-4.155673969209539,-3.8634904889999993,0.09471828199999877,0.319740371,0.08051488499999948
ros_tale__1_1_0pq__1,-1.0555127834667382,0.34598936900000066,-0.02918777800000072,-0.14357819900000024,-1.0700173100000008
ros_tale__1_1_0pq__2,0.3984290578068589,0.6755350350000011,0.04069989400000118,-0.18103812400000047,-1.1030725730000004
ros_tale__1_1_250pq__1,-1.3947232496342952,0.12312702200000025,0.21253760799999988,-0.2760949869999987,-1.1488553770000005
ros_tale__1_1_250pq__2,-1.4564658407025617,0.3420999660000001,0.11470115599999885,-0.28364754399999903,-0.9061221570000004
ros_tale__1_1_750pq__1,-1.2569295068573298,0.17426151200000015,0.11438217999999978,-0.3853751219999992,-0.9090295740000016
ros_tale__1_1_750pq__2,-1.0786721370495804,0.3780003840000008,0.09410432199999974,-0.302820358,-0.6581965830000005
ros_tale__1_2_0pq__1,-4.669759107231444,-3.5867631139999987,-0.851330988,-0.15808183499999906,-1.1304818590000014
ros_tale__1_2_0pq__2,-5.594445158978289,-3.722841887,-0.3318522470000005,-0.32601079199999994,-1.0979514990000006
ros_tale__1_2_250pq__1,-4.681240906917029,-3.843026095,-0.4773007260000002,0.1230369919999994,-0.7678107230000002
ros_tale__1_2_250pq__2,-4.3035303157111535,-3.4380123789999995,-0.7154273760000001,0.17255643800000087,-0.5014282960000003
ros_tale__1_2_750pq__1,-4.57362790205617,-3.818386685,-0.2861036490000011,0.3402692409999997,-0.5396704150000016
ros_tale__1_2_750pq__2,-4.123150051734946,-3.0186141069999994,-0.05281405100000036,0.28101984300000105,-0.4184585450000018
ros_tale__1_3_0pq__1,-4.273619117914842,-1.4491206769999998,-2.3149343769999997,0.43983647600000003,0.4144101549999988
ros_tale__1_3_0pq__2,-4.103001112851401,-2.1476443709999997,-2.2008443720000006,0.3920207330000007,0.4207752549999988
ros_tale__1_3_250pq__1,-4.135389028063803,-2.7023903739999997,-1.407314521,0.7061011130000008,-0.09119649500000017
ros_tale__1_3_250pq__2,-4.069480685716048,-3.3600845749999992,-1.1128001449999996,0.6200422880000005,0.18637689499999865
ros_tale__1_3_250pq__3,-4.07562703545999,-2.973374234,-1.2035243590000009,0.5387263680000007,-0.25625172500000026
ros_tale__1_3_250pq__4,-3.2377433358800967,-2.1672253029999995,-0.9307566520000004,0.9171451259999994,0.16089092499999855
ros_tale__1_3_750pq__1,-4.933698714804205,-2.3042614939999995,-0.9299716140000012,0.6481270759999997,-0.5423704530000002
ros_tale__1_3_750pq__2,-5.048880876715086,-2.4199190429999997,-0.9913373620000004,0.445417956,-0.4106519150000008
ros_tale__1_4_0pq__1,-5.016265147147553,-2.9636745819999994,-2.9294255039999997,0.19594456000000093,0.7322895249999988
ros_tale__1_4_0pq__2,-4.927331696133952,-3.7428293079999992,-3.0113219110000005,0.08939118800000045,0.4307701549999994
ros_tale__1_4_250pq__1,-6.159462562981195,-3.612099126,-1.737045546,0.3220699880000009,0.39407791499999867
ros_tale__1_4_250pq__2,-5.390794282341992,-3.1987565739999995,-2.185930871,0.04523031799999977,-0.033236975000001216
ros_tale__1_4_750pq__1,-5.446952066630092,-2.8569922,-1.726740158,0.17019406000000006,-0.0832875650000009
ros_tale__1_4_750pq__2,-5.769022144272018,-2.986179861,-0.9914721059999998,-0.055404989999999536,-0.4445194470000011
ros_tale__1_4_750pq__3,-4.857889899285294,-2.0328081959999995,-1.4239346620000006,-0.146255459999999,0.36094371499999933
ros_tale__1_4_750pq__4,-4.739833113000284,-2.1255597609999994,-1.2645493299999997,-0.6842217220000002,-0.0008650550000002255
ros_tale__2_mid_250pq__1,-1.1355057013713667,-1.865697901999999,1.1793018689999997,1.2590368159999998,0.5566811749999996
ros_tale__2_mid_250pq__2,-1.2302424706188368,-1.87271436,1.179472881999999,0.8139953460000005,0.044054444999998665
ros_tale__2_0_0pq__1,-4.576356327885434,-3.7776084439999993,-1.3208648370000002,0.5161010200000007,0.15041881499999832
ros_tale__2_0_0pq__2,-4.3074226502451545,-4.0851087339999985,-1.5627244430000005,0.6021820450000009,0.2961731849999989
ros_tale__2_0_250pq__1,-2.600937150834195,-2.70813353,1.3538688689999994,0.7208552979999999,-0.5350269250000004
ros_tale__2_0_250pq__2,-2.517419343965976,-2.61068297,1.306655954,0.6508755760000007,-0.4748101150000004
ros_tale__2_0_750pq__1,-1.802498660356321,-1.7337884899999991,0.791233501999999,1.5461977260000008,0.6769577349999985
ros_tale__2_0_750pq__2,-1.587084698811418,-1.2883444399999997,0.7178036639999998,1.5840776860000003,0.7600181149999994
ros_tale__2_1_0pq__1,-4.4306320358442965,-1.590975425,0.7491768939999996,0.06664702700000014,-0.8659966050000012
ros_tale__2_1_0pq__2,-4.296166718065224,-2.6001056529999995,0.4591028900000005,-0.13944428499999972,-0.9510845130000014
ros_tale__2_1_250pq__1,-3.9668477225811873,-4.410697975,0.19606824999999967,0.7034926289999994,-0.8926500670000017
ros_tale__2_1_250pq__2,-4.195860516149192,-4.098876018,0.20525566999999967,0.5105208040000004,-0.6502119170000018
ros_tale__2_1_750pq__1,-4.414476716636408,-3.9246981659999993,0.4519068399999995,0.5737665229999998,-0.4490783360000013
ros_tale__2_1_750pq__2,-4.790039081799957,-4.008384934,0.3848198289999996,0.6507741970000005,-0.7560188510000003
ros_tale__2_1_750pq__3,-4.850901786905991,-3.915483567,0.7389724519999987,0.3342861320000008,-0.9738206110000008
ros_tale__2_2_0pq__1,-5.028629252543363,-2.5562800059999997,0.8331705039999999,-0.2546886399999995,-0.8101516240000013
ros_tale__2_2_0pq__2,-4.161587236419249,-3.945034187,0.19267109499999968,-0.2477617979999991,-0.8215792280000009
ros_tale__2_2_250pq__1,-4.839886800142029,-2.9365533339999987,1.3061639619999994,-0.04219574999999942,-0.6815045200000007
ros_tale__2_2_250pq__2,-4.530331235278911,-4.3190398509999985,0.5142628350000003,-0.4073105479999999,-1.0306508920000006
ros_tale__2_2_750pq__1,-4.304041643712469,-3.8597681759999993,0.933842975000001,-0.41696341599999975,-0.9141063800000016
ros_tale__2_2_750pq__2,-2.683951456585432,-3.619811983,1.2142005779999998,-0.2770833049999997,-0.3966197850000004
ros_tale__2_3_0pq__1,-4.533615468632619,-4.339832121000001,-0.02790535600000066,0.11370136500000072,-1.1432706060000015
ros_tale__2_3_0pq__2,-4.652202551253772,-3.6388470319999993,-0.6402189920000003,0.42063777200000096,-0.5396704520000011
ros_tale__2_3_250pq__1,-5.274483516840372,-3.2903386789999995,-0.00046135499999966356,0.4331221220000003,-0.4605642280000009
ros_tale__2_3_250pq__2,-5.298745995393115,-3.977148361,0.07886874999999982,0.4630200060000007,-1.3851055860000017
ros_tale__2_3_750pq__1,-4.910074743802791,-3.425046915,0.4657099789999997,0.5110946219999999,-0.6647747530000014
ros_tale__2_3_750pq__2,-5.138778739487736,-3.743407918,0.38316043699999897,0.4258964410000008,-0.6939882440000016
ros_tale__3_0_0pq__1,-1.5181461242128775,-3.0907129099999997,-0.304587175,-0.5373164279999987,-0.8597776440000011
ros_tale__3_0_0pq__2,-1.9408667747368535,-2.513472400999999,-0.4404847030000001,-0.4360983589999989,-0.8969574320000007
ros_tale__3_0_250pq__1,-3.494743196315612,-3.4391901839999988,0.20997134799999986,-0.10285135500000032,-0.7157152090000007
ros_tale__3_0_250pq__2,-2.552146700220514,-2.8060184719999994,0.4294314430000004,-0.17602064099999915,-0.8278185830000009
ros_tale__3_0_750pq__1,0.379886754007834,0.13105905300000045,0.07920043500000062,1.3674984860000006,1.0848845849999993
ros_tale__3_0_750pq__2,0.3273698116622793,0.15853096400000055,1.0023382329999997,0.9365732859999998,1.1105349249999996
ros_tale__3_1_0pq__1,-3.159829783611533,-1.928069857,0.9826932500000004,-0.06993992199999965,-1.2394694250000011
ros_tale__3_1_0pq__2,-3.7371783471204423,-1.5370204649999994,0.8085463239999999,0.521034976000001,-0.9061142330000004
ros_tale__3_1_250pq__1,-4.157082185761706,-1.3127576779999997,1.1397198060000004,0.4434797830000008,-0.664380941000001
ros_tale__3_1_250pq__2,-4.191683258242022,-1.1328628619999996,0.9511081299999996,0.7427040659999999,-0.7515438030000006
ros_tale__3_1_750pq__1,-4.508857737655321,-1.6565859559999991,1.5289149059999991,0.13930851299999958,-0.5822830690000007
ros_tale__3_1_750pq__2,-3.997751861933137,-1.7275387229999994,1.4123939269999999,0.7400629260000002,-0.6685993090000011
ros_tale__3_2_0pq__1,1.5985961493261027,-0.029701599000000026,0.6815121439999992,0.26111304800000035,0.6099334249999995
ros_tale__3_2_0pq__2,1.4104112600724716,0.12141803000000095,0.6480273519999997,0.24042377800000025,0.5490627649999986
ros_tale__3_2_0pq__3,1.1107797507140116,0.02443862900000049,0.5534706099999998,0.2570430550000005,0.2003355649999996
ros_tale__3_2_0pq__4,1.0292313345471842,-0.1268057269999998,0.5582155429999993,0.2115632380000001,0.21333680499999907
ros_tale__3_2_250pq__1,-2.0056190661241176,-1.849029545,0.5243316589999996,0.3834091270000002,-0.1016371550000006
ros_tale__3_2_250pq__2,-3.789018505013445,-2.1308804649999997,0.4635475689999993,-0.29952612700000003,-0.4974436600000018
ros_tale__3_2_750pq__1,-4.839901854689502,-2.387801485,1.042160677,-0.9441149699999992,-1.2498803800000005
ros_tale__3_2_750pq__2,-5.652655059922644,-2.600289545999999,1.1238139900000004,-1.248649326999999,-1.0981923300000016
ros_tale__3_3_0pq__1,-3.812128159458489,-4.024307112999998,-1.2759537390000009,0.5494004290000003,-0.10574536500000063
ros_tale__3_3_0pq__2,-3.558628868648896,-4.199034824999999,-1.8197454680000007,0.7754563159999996,-0.10138283500000078
ros_tale__3_3_0pq__3,-3.518846992897791,-4.069646208999998,-1.2505883980000003,0.6950475869999995,-0.14054390500000125
ros_tale__3_3_0pq__4,-3.5300462855775607,-3.70054174,-1.7111631970000003,0.9035295959999984,-0.15111671500000054
ros_tale__3_3_250pq__1,-4.614477024480863,-3.3352111779999998,-0.02413497600000003,-0.0036125550000001283,-0.2845421150000007
ros_tale__3_3_250pq__2,-3.4265018751024767,-3.447296549,-0.1339344649999994,0.16108550400000074,-0.2187099750000012
ros_tale__3_3_750pq__1,-4.880017337735958,-3.8511192259999993,-0.23344766800000016,0.20020821099999964,0.05928978499999892
ros_tale__3_3_750pq__2,-4.325376598661847,-3.383826427,-0.1049456090000005,0.22104275400000084,0.08908384499999933
ros_tale__3_4_0pq__1,-1.1781799991704711,-0.8689745669999995,0.2222438069999999,0.22423083500000016,-0.5184502370000015
ros_tale__3_4_0pq__2,-1.0526038894942975,-0.7201875099999997,0.10707632000000088,0.436191183,-0.4754345670000006
ros_tale__3_4_250pq__1,-1.102162837199429,-1.557788745999999,1.2653148529999996,0.2577307310000005,-0.8697443310000015
ros_tale__3_4_250pq__2,-0.9160408461179236,-1.397889791999999,1.802802191,0.5135476840000006,-1.050985093000001
ros_tale__3_4_750pq__1,-0.2109986443258846,-1.7251867919999997,0.7947952850000011,0.12783092100000104,-0.7252045100000011
ros_tale__3_4_750pq__2,-1.2093128855133193,-1.5253074429999989,0.8010909040000005,-0.092230408999999,-0.7641835720000003
pcoli__atASMT_325G__1,-1.28626701992821,-0.1469147469999994,0.7562556259999997,0.04498786000000088,0.2294886849999997
pcoli__atASMT_325G__2,-1.491820844862285,-0.22646036899999974,0.7793527219999987,0.10309800699999982,0.2382061749999984
pcoli__bpTDC__1,-1.3994043661320297,0.4842747120000004,0.7746370169999999,0.37855930100000107,0.5143308249999983
pcoli__bpTDC__2,-1.482959800937976,0.538373164000002,0.7141890350000004,0.3699896149999997,0.3707379249999985
pcoli__BRCA__1,-2.3092702953214626,0.4133641850000007,0.9367887879999994,0.19094988400000013,0.08331476499999901
pcoli__BRCA__2,-2.3124783176376438,0.3220397650000013,0.8676139630000002,0.1858324150000001,0.06908284499999873
pcoli__BRCActrl__1,-1.688547623887386,1.4813411650000008,0.993700747,0.747848706000001,0.1894734949999997
pcoli__BRCActrl__2,-1.4957066504787022,1.4153563670000002,0.8075142309999991,0.8221333059999996,0.13358924499999958
pcoli__BRCAswap__1,-1.708741897378416,-0.5358758019999996,0.4641129719999988,0.5769686299999996,0.9174961749999984
pcoli__BRCAswap__2,-1.6577094944285815,-0.6657745889999998,0.3903893419999989,0.6370936500000006,1.0355499849999994
pcoli__btAANAT__1,-1.803562929868004,-0.7422101199999993,0.5356959149999998,0.3238610840000007,0.5520848149999988
pcoli__btAANAT__2,-1.6022697229552978,-1.5266000149999996,0.3620826819999987,0.2795870859999994,0.5551159849999987
pcoli__btASMT__1,-2.034928955988462,-0.5137874259999995,0.6445296079999991,0.3670031849999997,0.6867043349999982
pcoli__btASMT__2,-2.024062039585928,-0.7706303619999995,0.6034812190000007,0.4157239730000004,0.7940552549999982
pcoli__CC1__1,-1.0153054565320092,-0.9179803839999988,0.2924041459999991,0.6892321440000001,1.1382838349999993
pcoli__CC1__2,-1.5834539200835598,-1.1271230179999998,0.4802160369999999,0.4985436570000008,1.028434794999999
pcoli__ccCOMT__1,-1.3781954386006383,0.0291094670000005,0.7105701379999996,0.2071243030000005,0.4107827149999999
pcoli__ccCOMT__2,-1.4416352359563456,-0.030259498999999582,0.6831642089999992,0.13560237200000105,0.35958486499999864
pcoli__ckDDC__1,-0.2389361788997099,-0.05180803099999931,0.676396025999999,0.6486420600000002,1.0989126649999983
pcoli__ckDDC__2,0.3703760513953065,0.34345555400000105,0.5082813779999995,0.7104617199999996,0.8824161149999998
pcoli__CNTF_belt__1,-1.5110272278547174,-0.2524554219999997,0.7388399659999987,0.4204323770000009,0.4792530549999992
pcoli__CNTF_belt__2,-1.5343828909138757,-0.4223125199999993,0.6264138979999991,0.4795341129999997,0.672856444999999
pcoli__cobPNMT__1,-0.8325863794790446,-0.3488884549999991,0.7873228739999991,0.303324142000001,0.2845649749999985
pcoli__cobPNMT__2,-0.8421484770031775,-0.3818717439999997,0.7790375330000003,0.32238986199999964,0.28185787499999826
pcoli__cvPhhB__1,-1.874495333427579,-0.16629451900000006,0.854018911999999,0.05761935499999993,0.2542827749999983
pcoli__cvPhhB__2,-2.205742269442769,-0.5925150219999997,0.9327296450000002,0.2773554950000001,0.4859822649999988
pcoli__ggAANAT__1,-1.8375959212911548,-0.06666653499999864,0.7399709489999999,0.215867974,0.2609595349999996
pcoli__ggAANAT__2,-1.920804306281863,-0.08863401400000015,0.6769082530000006,0.12626112000000056,0.2951621049999993
pcoli__ggTPH__1,-1.886387702172574,-0.9688579119999998,0.6308569319999986,0.11468483400000018,0.22412060499999956
pcoli__ggTPH__2,-2.2888823878009634,-0.6358527689999995,0.8397454209999999,0.07081556099999986,0.1132577649999984
pcoli__hsAANAT__1,0.0513251686557657,-1.7015588379999995,0.08855411899999943,1.0898933060000005,1.2467476249999994
pcoli__hsAANAT__2,-0.9009318043830794,-1.8077006659999981,0.25327979799999945,0.9034338060000008,1.2629522249999994
pcoli__hsASMT__1,-1.9055569623797248,0.025807992000000723,0.7701227880000001,0.2657883969999997,0.4648737349999994
pcoli__hsASMT__2,-1.9850379427414548,0.17134948500000124,0.8165310100000003,0.3300223150000008,0.37343606499999815
pcoli__hsPNMT_mb__1,-1.470823213808189,-0.39407676899999977,0.7062298719999998,0.04030077200000015,0.2914652749999984
pcoli__hsPNMT_mb__2,-1.0672845118716858,-0.5853176079999995,0.6821203699999998,0.12697175199999933,0.2760435249999986
pcoli__hsTPH__1,-2.43870024165837,-0.22498785699999946,0.8390884750000005,-0.1755218430000003,0.06470883499999935
pcoli__hsTPH__2,-2.8275262458794543,-0.06808416699999942,1.0161652449999998,0.09615961000000084,0.09849440499999852
pcoli__hsTPH_E2K__1,-1.7738741822637931,-0.7524914679999997,0.6505835129999991,0.5266227039999993,0.901946924999999
pcoli__hsTPH_E2K__2,-1.1136577611204428,-0.6860684209999991,0.6554960699999999,0.628575133,0.8548870149999992
pcoli__hsTPH_E2K_N91I_P99C__1,-2.4360533620453984,0.12191257800000074,0.9459799629999992,-0.08709583799999976,0.2488908549999991
pcoli__hsTPH_E2K_N91I_P99C__2,-2.1005507658524043,-0.043784974000000254,0.8661241919999991,-0.018978383000000317,0.16713879499999962
pcoli__hsTPH_N158trunc__1,-1.2653867869575326,-0.4809431599999989,0.7263500539999992,0.4927785300000007,0.30525573499999936
pcoli__hsTPH_N158trunc__2,-1.4315254630091534,-0.21767415699999934,0.7934628969999995,0.4816445750000007,0.3628533449999996
pcoli__hsTPH_N174trunc__1,-2.3355717152466453,-1.3926214879999996,0.5313027750000003,0.1962134750000004,0.9229170049999986
pcoli__hsTPH_N174trunc__2,-1.8494804521882648,-0.7884051669999996,0.633211331,0.4906586740000005,0.6854901049999995
pcoli__hsTPH_Ntermtrunc__1,-0.7986801530722032,0.6995190550000014,0.7401668289999996,0.8530015459999998,1.0945708049999985
pcoli__hsTPH_Ntermtrunc__2,-1.3782940113586932,-0.5763729599999987,0.3948502069999993,0.7565656460000003,1.3859715649999984
pcoli__hsTPH1__1,-1.0993646363418093,-1.0065070469999997,0.4205673919999988,0.6800699849999994,0.8930052949999983
pcoli__hsTPH1__2,-1.293235468893657,-1.1760005799999993,0.4749907310000001,0.6759045060000002,0.8963619449999989
pcoli__MBP__1,-3.3126167203277914,-2.564798770999999,-0.08010222400000089,-0.573046227999999,0.10761562499999933
pcoli__MBP__2,-3.502991364392791,-0.8536663219999996,0.4650332039999992,-0.05190353799999947,0.8126329749999996
pcoli__msCOMT__1,-2.2960858350106474,-0.2471547879999996,0.5115288059999994,0.07940468099999975,0.14669211499999868
pcoli__msCOMT__2,-2.5350435060533245,-0.5083871469999997,0.6365399029999992,-0.04485783600000026,0.008338234999998306
pcoli__ocAANAT__1,-1.8234520865382264,-0.13848960099999896,0.6852462579999994,0.1657599009999995,0.3438339049999985
pcoli__ocAANAT__2,-1.8621177345059423,-0.06452723299999974,0.7272601929999993,0.2116699000000004,0.3139215049999997
pcoli__osTDC_K374H__1,-0.5524771475588363,-0.7352739909999988,0.0935889319999994,0.851500016000001,1.2839606549999996
pcoli__osTDC_K374H__2,-0.7160435060930914,-0.7134759369999992,0.22109734599999875,0.9796143360000008,1.6466498449999991
pcoli__osTDC_K374L__1,-2.4975853505773897,-0.8641797289999991,0.7614060970000001,-0.064751682999999,-0.002575395000000924
pcoli__osTDC_K374L__2,-2.513279605286473,-0.6057533399999988,0.5160741959999999,0.1368758579999998,0.044617884999999184
pcoli__osTDC_K374Q__1,-0.8593127849454091,-0.7825973479999995,0.5266599209999985,0.4302429019999998,0.7409232449999994
pcoli__osTDC_K374Q__2,-1.185762574288476,-0.7925006539999995,0.5210030309999993,0.4564986960000006,0.7893113849999995
pcoli__osTDC_L360V__1,-2.251436212678632,-0.3407417819999994,0.7239574599999994,0.17240939800000102,0.21303473499999906
pcoli__osTDC_L360V__2,-1.7779521431939782,0.0952606090000021,0.8464907890000006,0.27383312499999946,0.28664729499999986
pcoli__pmTPH__1,-1.7503850252068156,-0.3579971070000001,0.6419997520000003,-0.3355712559999997,-0.5422877960000019
pcoli__pmTPH__2,-1.8205509708462435,-0.2267251979999996,0.5446707709999998,-0.10354714700000044,-0.4181322750000014
pcoli__RFC__1,-2.092882605453317,-0.6438474819999991,0.9708792529999996,-0.19362280200000012,-0.04249276500000043
pcoli__RFC__2,-2.5696567345224213,-0.6793830099999996,0.925165991,-0.2719512569999996,-0.05563172500000135
pcoli__RFCctrl__1,-0.2778805666247326,-1.6338018409999997,0.0634502940000008,0.8765261360000007,1.2445997549999994
pcoli__RFCctrl__2,-0.2877639898603218,-1.789514293,0.1433314689999996,0.8084935360000003,1.1952123949999989
pcoli__RFCnopause__1,-0.6250513926188324,-2.134302233,0.045218675999999285,0.915744276,1.277978395
