,A,GlpR
hot_tale__hot_ale9_mid_44c__1,1.2279505018,-0.32619303600000005
hot_tale__hot_ale9_mid_44c__2,0.9577221192,-0.199195522
hot_tale__hot_ale9_44c__1,1.2330930644,-0.5721530140000001
hot_tale__hot_ale9_44c__2,1.5123180817000001,-0.51065745
hot_tale__hot_ale10_30c__1,0.8203962164,-1.113651177
hot_tale__hot_ale10_30c__2,0.7329408219,-1.196123328
hot_tale__hot_ale10_37c__1,1.4472265033,-1.270044507
hot_tale__hot_ale10_37c__2,1.4430553524,-1.168242011
hot_tale__hot_ale10_44c__1,0.9406935165,-0.585241808
hot_tale__hot_ale10_44c__2,0.6324767072,-0.41348572800000005
hot_tale__hot_ale16_30c__1,0.3637000225,-1.467520736
hot_tale__hot_ale16_30c__2,0.4421503537,-1.240618557
hot_tale__hot_ale16_37c__1,1.3894850242,-1.20467075
hot_tale__hot_ale16_37c__2,1.5494351744000001,-1.040919679
hot_tale__hot_ale16_44c__1,0.8424697169,-0.302643912
hot_tale__hot_ale16_44c__2,1.0829179563,-0.347591712
pdhr_ale__pdhR-13_51__1,0.2940854891,-0.46374329700000005
pdhr_ale__pdhR-13_51__2,0.5894986243,-0.623495208
pdhr_ale__pdhR-14_46__1,-1.3777305415,-0.763286012
pdhr_ale__pdhR-14_46__2,-0.9930902166000001,-0.8181448100000001
pdhr_ale__pdhR-15_51__1,0.4910559403,-1.05436847
pdhr_ale__pdhR-15_51__2,0.4672734005,-0.9613135220000001
pdhr_ale__pdhR-16_49__1,-0.6224240165,-1.073612474
pdhr_ale__pdhR-16_49__2,-1.0346184628,-0.8183174240000001
tcs__del_atoC_LiAcet__1,-1.1704874675,-1.5277928969999999
tcs__del_atoC_LiAcet__2,-1.4280618729,-1.190127997
tcs__del_atoC_LiCl__1,-1.4738350824,-1.227850625
tcs__del_atoC_LiCl__2,-1.5554354923,-1.324669394
tcs__del_atoC_m9__1,-1.7265243186,-1.3598439199999999
tcs__del_atoC_m9__2,-1.5783503493,-1.196667817
tcs__del_baeR_etoh__1,-0.1782231569,-3.687042556
tcs__del_baeR_etoh__2,0.17404261940000001,-3.595362102
tcs__del_baeR_lb__1,-4.8325115138,-2.362902556
tcs__del_baeR_lb__2,-5.1240067329,-2.332650415
tcs__del_btsR_01xlb__1,-2.4421916352,-1.884914699
tcs__del_btsR_01xlb__2,-4.1280657896,-2.096501241
tcs__del_btsR_lb__1,-0.6870668282,-0.721083337
tcs__del_btsR_lb__2,-0.3776721141,-0.8543898240000001
tcs__del_btsR_pyruvate__1,-3.8830035284,-1.941142067
tcs__del_btsR_pyruvate__2,-3.9942629152,-1.86928071
tcs__del_cpxR_etoh__1,-0.8991653373,-3.306815212
tcs__del_cpxR_etoh__2,-0.8740110238000001,-3.006493751
tcs__del_cpxR_lb__1,-5.0604884584,-2.526464995
tcs__del_cpxR_lb__2,-5.1484025876,-2.224474907
tcs__del_cusR_CuSO4__1,-0.9664581102,-0.6757529750000001
tcs__del_cusR_CuSO4__2,-1.0087942743,-0.654805669
tcs__del_cusR_lb__1,-0.7051555312000001,-1.041460971
tcs__del_cusR_lb__2,-1.1657684844,-1.082128085
tcs__del_kdpE_01-kcl__1,-0.9560137336000001,-0.933633327
tcs__del_kdpE_01-kcl__2,-1.3744105859,-0.97352262
tcs__del_kdpE_115-kcl__1,-0.5244369648,-1.087461125
tcs__del_kdpE_115-kcl__2,-0.3920554341,-1.437419154
tcs__del_phoB_m9__1,-1.4248652640000001,-1.273321194
tcs__del_phoB_m9__2,-1.5828935428,-1.363810401
tcs__del_phoB_m9p__1,1.5265339483,-2.458710194
tcs__del_phoB_m9p__2,1.7575605140000001,-2.455714779
tcs__del_rcsB_etoh__1,-1.3817471111000001,-2.215551577
tcs__del_rcsB_etoh__2,-0.8627577455000001,-1.849378355
tcs__del_rcsB_lb__1,-4.7333878479,-1.794791675
tcs__del_rcsB_lb__2,-4.8524309423,-1.900618122
tcs__del_zraR_lb__1,-3.6240254905000002,0.090564662
tcs__del_zraR_lb__2,-3.2213560622,0.089814763
tcs__del_zraR_zncl2__1,-4.0316257359,-0.290448025
tcs__del_zraR_zncl2__2,-3.8805401922,-0.24078795
tcs__wt_01-kcl__1,-1.6544818729,-1.625443051
tcs__wt_01-kcl__2,-0.9587096003000001,-1.6732519620000001
tcs__wt_01xlb__1,-4.4762802933,-2.140442163
tcs__wt_01xlb__2,-4.3393842554,-2.148078562
tcs__wt_115-kcl__1,-0.4355461492,-1.460332675
tcs__wt_115-kcl__2,-0.3801733835,-1.287347413
tcs__wt_CuSO4__1,-3.0160716414,-0.509579388
tcs__wt_CuSO4__2,-3.0280434828,-0.669651659
tcs__wt_etoh__1,-1.8477486978000002,-1.976273589
tcs__wt_etoh__2,-1.7511667134,-1.880417451
tcs__wt_lb__1,-4.7218176923,-2.158478244
tcs__wt_lb__2,-4.3136215655,-2.414391049
tcs__wt_LiAcet__1,-1.5707810264000002,-1.421891968
tcs__wt_LiAcet__2,-1.4143341278000001,-1.575355544
tcs__wt_LiCl__1,-1.3020069356000001,-1.506384524
tcs__wt_LiCl__2,-1.2434090857,-1.469861538
tcs__wt_m9p__1,1.7809826628,-2.053777247
tcs__wt_m9p__2,1.7176094173,-2.005186918
tcs__wt_pyr__1,-4.7256279529,-2.11206659
tcs__wt_pyr__2,-4.6134914321,-2.053625823
tcs__wt_zncl2__1,-3.6411779825,-0.006239765
tcs__wt_zncl2__2,-3.5636731271,-0.027172971
ros_tale__1_112_0pq__1,-1.2847257356,-0.523801304
ros_tale__1_112_0pq__2,-0.6699318505,-0.7579495070000001
ros_tale__1_112_250pq__1,0.8460486033,-1.346483786
ros_tale__1_112_250pq__2,0.35160463950000004,-1.424340114
ros_tale__1_112_750pq__1,0.065608256,-1.765840279
ros_tale__1_112_750pq__2,0.0489690913,-1.8492333790000002
ros_tale__1_112_750pq__3,0.014339130700000001,-1.950097433
ros_tale__3_76_0pq__1,-1.8014294995,-0.34404986200000004
ros_tale__3_76_0pq__2,-2.132436237,-0.43814598400000004
ros_tale__3_76_0pq__3,-2.3073729999,-0.592404561
ros_tale__3_76_0pq__4,-1.6388186451,-0.5019744660000001
ros_tale__3_76_250pq__1,-1.3974644336,0.359910267
ros_tale__3_76_250pq__2,0.952520158,-0.546059052
ros_tale__3_76_750pq__1,0.6493764190000001,-0.143292563
ros_tale__3_76_750pq__2,0.7659761129,0.415607184
ros_tale__7_103_0pq__1,-1.1173400941,-2.122324422
ros_tale__7_103_0pq__2,-1.4951503012,-2.218730935
ros_tale__7_103_0pq__3,-1.1509374111,-2.140288675
ros_tale__7_103_0pq__4,-1.7727301918,-1.994081987
ros_tale__7_103_250pq__1,-2.040685641,-1.68525567
ros_tale__7_103_250pq__2,-2.8846662901,-1.596667521
ros_tale__7_103_750pq__1,-1.4633892779,-1.728210742
ros_tale__7_103_750pq__2,-1.6003984653,-1.807592698
ros_tale__9_77_0pq__1,-1.7796950167999999,-1.638774933
ros_tale__9_77_0pq__2,-2.0075485026,-1.499693854
ros_tale__9_77_250pq__1,-2.8820707590000003,-1.565687328
ros_tale__9_77_250pq__2,-3.9791237875,-1.5878644240000002
ros_tale__9_77_750pq__1,-0.13173132510000002,-0.56266214
ros_tale__9_77_750pq__2,-1.3197625,-0.7681662290000001
ros_tale__11_83_0pq__1,-0.9438086099,-0.650751882
ros_tale__11_83_0pq__2,-0.8919590587,-0.5829924
ros_tale__11_83_250pq__1,-0.2523717978,-0.7045568910000001
ros_tale__11_83_250pq__2,-0.40835714,-0.870278454
ros_tale__11_83_750pq__1,-0.6475025071,-0.9304309420000001
ros_tale__11_83_750pq__2,-0.7192888476,-0.7410278
ros_tale__13_87_0pq__1,0.580910747,-1.118650152
ros_tale__13_87_0pq__2,0.2230670405,-1.096364242
ros_tale__13_87_250pq__1,0.47342740980000003,-1.044670473
ros_tale__13_87_250pq__2,0.4717099067,-0.96168124
ros_tale__13_87_750pq__1,0.2536401166,-1.182502607
ros_tale__13_87_750pq__2,-0.1104901006,-1.234346262
ros_tale__14_27_0pq__1,-1.3916427575,-1.158374757
ros_tale__14_27_0pq__2,-1.1363571543,-0.8401848080000001
ros_tale__14_27_250pq__1,-0.18449510030000002,-1.5162506260000002
ros_tale__14_27_250pq__2,-1.0874680137,-0.955764543
ros_tale__14_27_750pq__1,-4.5464873049,-0.101300176
ros_tale__14_27_750pq__2,-4.5505091439,-0.05602074
ros_tale__16_28_250pq__1,0.0131181478,-0.978574707
ros_tale__16_28_250pq__2,-0.0976847235,-0.93352804
ros_tale__16_32_0pq__1,-0.1999701153,-1.286111923
ros_tale__16_32_0pq__2,-0.14657519930000001,-1.28623193
ros_tale__16_32_0pq__3,0.8326527531,-0.90131704
ros_tale__16_32_0pq__4,0.3781600396,-0.9375954910000001
ros_tale__16_32_250pq__1,0.3349163133,-1.239442339
ros_tale__16_32_250pq__2,1.0426304597,-1.102330819
ros_tale__16_32_750pq__1,-0.36879733810000004,-0.99312563
ros_tale__16_32_750pq__2,-0.2039548947,-1.067516072
ros_tale__17_104_0pq__1,0.4504303841,-1.731075106
ros_tale__17_104_0pq__2,0.8622965478,-1.657863235
ros_tale__17_104_250pq__1,2.3711768115,-0.7056976650000001
ros_tale__17_104_250pq__2,2.740612037,-0.773968765
ros_tale__17_104_250pq__3,2.4299103334,-0.7689232930000001
ros_tale__17_104_250pq__4,2.7309505149,-0.901324871
ros_tale__17_104_750pq__1,2.4940168365,-1.106361274
ros_tale__17_104_750pq__2,2.9478336066,-1.177077994
ros_tale__18_24_250pq__1,-1.6338735132000002,-0.760852654
ros_tale__18_24_250pq__2,-0.881975397,-0.857056616
ros_tale__18_36_0pq__1,-0.556916772,-2.044819389
ros_tale__18_36_0pq__2,-0.7098577255,-2.119174751
ros_tale__18_36_0pq__3,-0.0716207995,-1.709870321
ros_tale__18_36_0pq__4,-0.23422102520000002,-1.241837311
ros_tale__18_36_250pq__1,-0.3221088632,-1.484155798
ros_tale__18_36_250pq__2,-0.30478624530000004,-1.206270358
ros_tale__18_36_750pq__1,-2.7321302171,-1.580506503
ros_tale__18_36_750pq__2,-3.0137573962,-1.582244891
ros_tale__19_91_0pq__1,1.0052924249,-1.680853841
ros_tale__19_91_0pq__2,1.383325197,-1.56265611
ros_tale__19_91_250pq__1,2.5186161745,-1.300177094
ros_tale__19_91_250pq__2,3.1676456427,-1.3306276270000001
ros_tale__19_91_750pq__1,2.34239749,-1.000609031
ros_tale__19_91_750pq__2,2.719675832,-1.561559917
ros_tale__19_91_750pq__3,2.5209270715,-0.8730294890000001
ros_tale__19_91_750pq__4,2.8649074976,-1.535351114
ros_tale__21_97_0pq__1,-2.1643565594,-0.44236956800000005
ros_tale__21_97_0pq__2,-1.4511113144,-0.641451894
ros_tale__21_97_250pq__1,-1.8421521831,-0.8699899230000001
ros_tale__21_97_250pq__2,-1.4304048066,-0.7614102420000001
ros_tale__21_97_750pq__1,-2.9776068295,-0.49310457300000005
ros_tale__21_97_750pq__2,-1.5345324434,-0.721658055
ros_tale__25_111_0pq__1,-1.8695871093,-0.737984862
ros_tale__25_111_0pq__2,0.1690262588,-1.982470063
ros_tale__25_111_250pq__1,-1.8661336705,-0.8780684430000001
ros_tale__25_111_250pq__2,-0.18452777720000002,-1.9017197870000002
ros_tale__25_111_750pq__1,-0.4072753673,-1.5158898729999999
ros_tale__25_111_750pq__2,-1.24584206,-1.34709161
ros_tale__29_119_0pq__1,1.5667362325,-2.108832673
ros_tale__29_119_0pq__2,1.2624833227,-2.528702109
ros_tale__29_119_250pq__1,0.8100984834,-1.966640578
ros_tale__29_119_250pq__2,1.9957759007,-2.001784599
ros_tale__29_119_750pq__1,1.0376248051,-2.294636708
ros_tale__29_119_750pq__2,0.9645309455000001,-2.179177178
ros_tale__ALE4_0pq__1,1.409496205,-0.920256099
ros_tale__ALE4_0pq__2,1.0702745388000001,-1.013317804
ros_tale__ALE4_250pq__1,-2.414862727,-0.7271434320000001
ros_tale__ALE4_250pq__2,-2.2936884932,-0.7482110200000001
pcoli__atASMT_325G__1,-3.9215545649,-0.332345899
pcoli__atASMT_325G__2,-3.9921827882,-0.205693117
pcoli__bpTDC__1,-3.3147678884,-0.46321156300000005
pcoli__bpTDC__2,-3.1386679747,-0.33481144900000004
pcoli__BRCA__1,-4.0945896493,-0.28581849800000003
pcoli__BRCA__2,-3.8593073870000003,-0.295316599
pcoli__BRCActrl__1,-3.1193894747,0.10476064700000001
pcoli__BRCActrl__2,-3.036087392,0.047137958
pcoli__BRCAswap__1,-4.6550094348,-0.466625463
pcoli__BRCAswap__2,-4.5709643355,-0.34642100600000003
pcoli__btAANAT__1,-4.7295815909000005,-0.40835318400000004
pcoli__btAANAT__2,-4.6379655164999996,-0.438023569
pcoli__btASMT__1,-4.6870978379,-0.37372310400000003
pcoli__btASMT__2,-4.7068309968,-0.47421804300000003
pcoli__CC1__1,-5.1735233874,-0.383739741
pcoli__CC1__2,-5.6084643265,-0.34920911200000004
pcoli__ccCOMT__1,-3.9778028350000003,-0.251485707
pcoli__ccCOMT__2,-3.8470574888,-0.34164750400000005
pcoli__ckDDC__1,-4.634369478,-0.23964008
pcoli__ckDDC__2,-3.9448578319000003,-0.053365425
pcoli__CNTF_belt__1,-4.8202802605,-0.41004540700000003
pcoli__CNTF_belt__2,-5.0979148017,-0.23912728800000002
pcoli__cobPNMT__1,-4.3813245581,-0.318533237
pcoli__cobPNMT__2,-4.3341038469,-0.42266160700000005
pcoli__cvPhhB__1,-3.6027415676,-0.13583467800000001
pcoli__cvPhhB__2,-3.5447826063,-0.041783481000000004
pcoli__ggAANAT__1,-3.4503672456,-0.26765964600000003
pcoli__ggAANAT__2,-3.5342532017,-0.240871634
pcoli__ggTPH__1,-4.1830205694,-0.37319350900000003
pcoli__ggTPH__2,-3.8665327999,-0.172981454
pcoli__hsAANAT__1,-5.6585138325,-0.48788424500000005
pcoli__hsAANAT__2,-5.8305471202,-0.547549096
pcoli__hsASMT__1,-3.6660446431000002,-0.369033282
pcoli__hsASMT__2,-3.3955183059,-0.482691254
pcoli__hsPNMT_mb__1,-4.0869695492,-0.26341025100000004
pcoli__hsPNMT_mb__2,-4.0765723164,-0.45596639800000005
pcoli__hsTPH__1,-3.6136227304,-0.34231136900000003
pcoli__hsTPH__2,-3.3649395718,-0.49103615400000006
pcoli__hsTPH_E2K__1,-4.4259285335000005,-0.240819354
pcoli__hsTPH_E2K__2,-4.5523764458,-0.17926059100000002
pcoli__hsTPH_E2K_N91I_P99C__1,-4.2687252082,-0.423950934
pcoli__hsTPH_E2K_N91I_P99C__2,-3.6998892201,-0.49601251900000004
pcoli__hsTPH_N158trunc__1,-3.28393211,-0.201601373
pcoli__hsTPH_N158trunc__2,-3.1704053597,-0.183695132
pcoli__hsTPH_N174trunc__1,-5.2505992028,-0.272632759
pcoli__hsTPH_N174trunc__2,-4.5194815799,-0.250964379
pcoli__hsTPH_Ntermtrunc__1,-4.9646623877,-0.26849389300000004
pcoli__hsTPH_Ntermtrunc__2,-4.9422565364,-0.523616274
pcoli__hsTPH1__1,-4.7029402918,-0.299186644
pcoli__hsTPH1__2,-4.7007699508,-0.327288383
pcoli__MBP__1,-2.6902312986,-0.84985526
pcoli__MBP__2,-3.9153645859,-0.743591741
pcoli__msCOMT__1,-3.1116664274,-0.5133107880000001
pcoli__msCOMT__2,-3.594978492,-0.364711911
pcoli__ocAANAT__1,-4.0560866969,-0.383312984
pcoli__ocAANAT__2,-3.6832492669,-0.41533494400000004
pcoli__osTDC_K374H__1,-5.0227976263,-0.451355284
pcoli__osTDC_K374H__2,-5.470305604,-0.397032049
pcoli__osTDC_K374L__1,-2.8384426569,-0.150062504
pcoli__osTDC_K374L__2,-2.5882180076,-0.17502868900000002
pcoli__osTDC_K374Q__1,-4.6180306551,-0.20579377100000001
pcoli__osTDC_K374Q__2,-4.5814900181,-0.265025758
pcoli__osTDC_L360V__1,-3.1924184294,-0.345899917
pcoli__osTDC_L360V__2,-3.1866659236,-0.3031177
pcoli__pmTPH__1,-3.1922835982,-0.44360821300000003
pcoli__pmTPH__2,-2.7530942301,-0.529708629
pcoli__RFC__1,-3.9999473507000003,-0.426962332
pcoli__RFC__2,-3.5585376813,-0.44203045500000004
pcoli__RFCctrl__1,-5.7529878059,-0.45529829600000005
pcoli__RFCctrl__2,-5.2524864341,-0.49488512500000004
pcoli__RFCnopause__1,-6.0168958134,-0.538777579
pcoli__RFCnopause__2,-5.4944802552,-0.42433922900000004
pcoli__RFCpluspause__1,-5.357078842,-0.25219008600000004
pcoli__RFCpluspause__2,-4.8754799407,-0.44555182600000004
pcoli__rnCOMT_sol__1,-5.7434824804,-0.42743562300000004
pcoli__rnCOMT_sol__2,-5.8251848172,-0.506689962
pcoli__rnPNMT__1,-3.4315635762,-0.41172159700000005
pcoli__rnPNMT__2,-2.6506737949,-0.5367297160000001
pcoli__rnTDC__1,-3.3230274312,-0.41931502
pcoli__rnTDC__2,-3.6716743933,-0.261517845
pcoli__rnTDC_trunc__1,-3.5382991519,-0.321710993
pcoli__rnTDC_trunc__2,-3.6922952957,-0.227459462
pcoli__saCOMT_T2A__1,-3.5134246181,-0.07101051
pcoli__saCOMT_T2A__2,-3.5845192596,-0.195051902
pcoli__sfCOMT__1,-4.0229607314,-0.41824208300000004
pcoli__sfCOMT__2,-3.7839302637000003,-0.438513101
pcoli__sgAANAT_D63G__1,-3.7890705866000003,-0.33780801400000005
pcoli__sgAANAT_D63G__2,-4.1189357386,-0.204559237
pcoli__ssDDC__1,-3.8612868143,-0.301363119
pcoli__ssDDC__2,-3.6577745092000002,-0.41615306900000004
pcoli__TP53B__1,-4.4465561946,-0.218593415
pcoli__TP53B__2,-4.3523207797,-0.28229886600000004
pcoli__WT__1,-4.6590338566,-0.19280859
pcoli__WT__2,-4.5265636259,-0.140195007
cck__glu_ale4__1,0.19413465870000002,-0.12662352400000002
cck__glu_ale4__2,0.9410177814,-0.315579529
cck__cck_ale1__1,0.61140233,-0.417773616
cck__cck_ale1__2,0.691017263,-0.399962131
cck__cck_ale2__1,0.3001956881,-0.37231877300000005
cck__cck_ale2__2,0.47561998600000005,-0.341947632
cck_pgi__gmos_delpgi__1,-2.6899335728000002,-0.44097398200000004
cck_pgi__gmos_delpgi__2,-2.9662564353,-0.30115245700000004
cck_pgi__pgi_ale1__1,-0.12261004210000001,-0.6643848960000001
cck_pgi__pgi_ale1__2,-0.1315373533,-0.5097941140000001
cck_pgi__pgi_ale2__1,-1.2505841386,-0.447436347
cck_pgi__pgi_ale3__1,-0.8577374317,-0.517602828
cck_pgi__pgi_ale3__2,-0.25821024400000003,-0.31454375900000003
cck_pgi__pgi_ale4__1,0.6674868312000001,-0.32680715600000004
cck_pgi__pgi_ale4__2,0.4515719098,-0.460140523
cck_pgi__pgi_ale4__3,0.0877726543,-0.32305308400000005
cck_pgi__pgi_ale5__1,-0.3272729841,-0.23602694600000002
cck_pgi__pgi_ale5__2,-0.4922496583,-0.191655506
cck_pgi__pgi_ale6__1,-1.6062086194,-0.227017303
cck_pgi__pgi_ale6__2,-1.2802716653,-0.221628083
cck_pgi__pgi_ale7__1,-1.9220665482000001,-0.051033642000000004
cck_pgi__pgi_ale7__2,-1.9570576355,-0.100964889
cck_pgi__pgi_ale8__1,-0.9167221758,-0.37687671500000003
cck_pgi__pgi_ale8__2,-1.152685329,-0.313935687
cck_sdh__gmos_delsdhCB__1,-1.9214201626,-0.269542394
cck_sdh__gmos_delsdhCB__2,-1.463989028,-0.389434956
cck_sdh__sdh_ale1__1,-0.3984651793,-0.050551967
cck_sdh__sdh_ale1__2,-0.8794432797,-0.118242578
cck_sdh__sdh_ale2__1,-0.4433642721,-0.11366115800000001
cck_sdh__sdh_ale3__1,-1.254232253,0.051024065
cck_sdh__sdh_ale3__2,-0.4610720185,-0.200621824
cck_sdh__sdh_ale3__3,-0.2124479292,-0.1674308
cck_pts__gmos_delptsHIcrr__1,-1.6990706042000001,-1.118346241
cck_pts__gmos_delptsHIcrr__2,-2.530197135,-1.11090467
cck_pts__pts_ale1__1,-2.2089407363,-0.034832017
cck_pts__pts_ale1__2,-2.1396984742,-0.041934782000000004
cck_pts__pts_ale2__1,-1.1985827074,-0.331354274
cck_pts__pts_ale2__2,-0.9248322859,-0.41293082400000003
cck_pts__pts_ale3__1,-0.0613444094,-0.612988796
cck_pts__pts_ale3__2,-0.4330785328,-0.562766396
cck_pts__pts_ale4__1,1.0460217741,-0.180611334
cck_pts__pts_ale4__2,1.3535545444000001,-0.442930011
cck_gnd__gmos_delgnd__1,-1.8515508064000001,-0.52306356
cck_gnd__gmos_delgnd__2,-1.6492113421,-0.85061836
cck_gnd__gnd_ale1__1,0.16114789640000002,-0.275098024
cck_gnd__gnd_ale1__2,0.28610557880000004,-0.160372858
cck_gnd__gnd_ale2__1,0.4302261351,-0.24593361200000002
cck_gnd__gnd_ale2__2,0.38147676410000003,-0.27661275700000004
cck_gnd__gnd_ale3__1,-0.1652216944,-0.290756234
cck_gnd__gnd_ale3__2,-0.0928103267,-0.25746910100000003
cck_tpiA__gmos_deltpiA__1,-4.1519076413,-0.27270665
cck_tpiA__gmos_deltpiA__2,-2.5199829,-0.23638811
cck_tpiA__tpiA_ale1__1,-1.2542850636,0.06308651400000001
cck_tpiA__tpiA_ale1__2,-0.9883755860000001,0.078312592
cck_tpiA__tpiA_ale2__1,-2.4429376393,0.035953501
cck_tpiA__tpiA_ale2__2,-2.2200736852,-0.21974127300000001
cck_tpiA__tpiA_ale3__1,-1.1640575893,-0.08377488100000001
cck_tpiA__tpiA_ale3__2,-1.4222632086,-0.04861299
cck_tpiA__tpiA_ale4__1,-1.139427022,-0.110552037
cck_tpiA__tpiA_ale4__2,-1.0956255966,-0.111979744
acid_tale__acid_ale1_pH7__1,1.0444239795,-0.14085034100000002
acid_tale__acid_ale1_pH7__2,0.5386945274,-0.30318199900000004
acid_tale__acid_ale1_pH5__1,-0.4843412327,-0.934981488
acid_tale__acid_ale1_pH5__2,-0.3872607356,-0.9060107540000001
acid_tale__acid_ale2_pH7__1,1.1628896821999999,-0.18445977300000002
acid_tale__acid_ale2_pH7__2,0.8181100186,-0.098216198
acid_tale__acid_ale2_pH5__1,0.4132182464,-0.060003524
acid_tale__acid_ale2_pH5__2,0.2427967682,-0.157265225
acid_tale__low_Mg_ale_pH7__1,1.3256557796,0.532533063
acid_tale__low_Mg_ale_pH7__2,1.2585748639,0.398452315
acid_tale__low_Mg_ale_pH5__1,-1.5274546768000001,0.690285718
acid_tale__low_Mg_ale_pH5__2,0.39623137550000004,0.45197985500000004
acid_tale__MES_ale_pH7__1,0.9987534604,-0.221816123
acid_tale__MES_ale_pH7__2,1.1211458244,-0.230451761
acid_tale__MES_ale_pH5__1,0.5451383547,0.03243552
acid_tale__MES_ale_pH5__2,-0.0276842628,0.138302634
acid_tale__gmos_pH7__1,0.9965709429,-0.14769911
acid_tale__gmos_pH7__2,1.0188516616,-0.136733207
acid_tale__gmos_pH5__1,0.5049197088,0.122450769
acid_tale__gmos_pH5__2,0.5243466177,0.175377249
adnB__wt_adn__1,0.9909997642,-0.762954832
adnB__wt_adn__2,0.9703380135,0.190477575
adnB__delydhB_adn__1,2.131809767,-0.5561250910000001
adnB__delydhB_adn__2,1.3511201893,-0.204076305
ytf2__wt_glc__1,-0.7018515461,-0.59089154
ytf2__wt_glc__2,-0.36834637610000004,-0.551927768
ytf2__ybcM_glc__1,0.0472681214,-0.889096077
ytf2__ybcM_glc__2,0.1030728352,-0.9619709150000001
ytf2__ydhB_glc__1,-0.23511877420000002,-0.691620259
ytf2__ydhB_glc__2,-0.397925652,-0.6279969
ytf2__yfeC_glc__1,-0.0926079716,-0.668136794
ytf2__yfeC_glc__2,-0.3827426472,-0.557727733
ytf2__yciT_glc__1,-0.2284915542,-0.7266185470000001
ytf2__yciT_glc__2,-0.1757720395,-0.775060741
ytf2__ydiZ_glc__1,0.3581994777,-0.6738177860000001
ytf2__ydiZ_glc__2,0.2222837082,-0.70602919
ytf2__ynfL_glc__1,-0.4569390641,-0.481603308
ytf2__ynfL_glc__2,-0.3367927859,-0.5342510260000001
misc2__dellon_glc__1,0.7932653260000001,-0.74095652
misc2__dellon_glc__2,0.4159765412,-1.431946889
ytf3__wt_glc2__1,-0.5575396546,-0.5466380740000001
ytf3__wt_glc2__2,-0.5055708125,-0.495115405
ytf3__wt_pH7_lactate__1,-0.2015784451,-0.49350409
ytf3__wt_pH7_lactate__2,-0.3652306716,-0.494840066
ytf3__wt_pH55_lactate__1,-0.269736694,-0.364915879
ytf3__wt_pH55_lactate__2,-0.4671549895,-0.31709965500000004
ytf3__wt_pH55_HCl__1,-0.33231595210000003,-0.296193892
ytf3__wt_pH55_HCl__2,-0.6313311526000001,-0.393488274
ytf3__dyieP_pH7__1,-0.35054144260000003,-0.35336384600000004
ytf3__dyieP_pH7__2,-0.1810950821,-0.42601467200000004
ytf3__dyieP_pH55__1,0.1642887819,-0.299155808
ytf3__dyieP_pH55__2,-0.22102311400000002,-0.292279216
