,A,CysB
ml_abx__ctrl__4,-0.6783507952000001,-0.1957144201
ml_abx__ctrl__5,0.2973826408,-0.21970328150000001
ml_abx__ctrl__6,0.4231540452,-0.3285983555
ml_abx__dox__1,-1.5388542122,-0.2938433602
ml_abx__dox__2,-1.1681712635000001,-0.5777737747
ml_abx__dox__3,-1.564347561,-0.4469506949
ml_abx__glob__1,1.2821250500999999,-0.6781663121
ml_abx__glob__2,0.1107637766,-0.9746341207
ml_abx__glob__3,-0.6046005967,-0.7418250081000001
ml_abx__lvx__1,1.332129747,-0.3646187608
ml_abx__lvx__2,0.153592957,-1.0504971413
ml_abx__lvx__3,0.6833376521,-1.1365930692
ml_abx__mec__1,0.9414163568,0.15321794860000001
ml_abx__mec__2,-0.6372775644,-0.319329167
ml_abx__mec__3,-0.8546865434,-0.053555180200000004
ml_abx__mem__1,0.2256885342,0.46944128090000004
ml_abx__mem__2,-0.17137110260000002,-0.0048011096
ml_abx__mem__3,0.6104855848,-0.1831766825
ml_abx__nit__1,0.8969578434000001,-0.2089646835
ml_abx__nit__2,2.5871565359,0.48364689730000004
ml_abx__nit__3,2.1757437979,1.0255090368
ml_abx__ntx__1,-2.116666143,0.0323990396
ml_abx__ntx__2,-2.4202905439,-0.7867403055000001
ml_abx__nor__1,1.5518735611999999,-0.4402606401
ml_abx__nor__2,-0.7303185053,-1.0183941369
ml_abx__nor__3,-0.9670737743000001,-1.1776566834
ml_abx__pb__1,-0.5930231434000001,-0.3722697096
ml_abx__pb__2,-1.3606888453,-0.7131751669
ml_abx__pb__3,-1.4324510787,-0.6037173421
ml_abx__tmp__1,0.8915904557000001,-0.7843689269
ml_abx__tmp__2,-0.487481003,-1.6604321867
ml_abx__tmp__3,-1.5019327429,-1.8388863984000001
mut_abx__del_mutS_000nor__1,-0.6419211003,-0.16536621440000002
mut_abx__del_mutS_000nor__2,0.1288993443,-0.032622481200000004
mut_abx__del_mutS_000nor__3,0.513021756,0.19798869560000001
mut_abx__del_mutS_125nor__1,-0.9995255377000001,-0.15351603600000002
mut_abx__del_mutS_125nor__2,-1.0621655391,-0.1764170012
mut_abx__del_mutS_125nor__3,-1.3971581667000001,0.0469378408
mut_abx__del_mutS_250nor__1,-1.0870769722,-0.07922650020000001
mut_abx__del_mutS_250nor__2,-0.4868929738,-0.0317288477
mut_abx__del_mutS_250nor__3,-1.3494535939,0.141375417
mut_abx__del_mutS_375nor__1,-1.5652951583,0.32920965300000005
mut_abx__del_mutS_375nor__2,-1.0255931971,0.3115676052
mut_abx__del_mutS_375nor__3,-1.4450564523,0.2850983198
mut_abx__del_mutS_500nor__1,-1.9752394691,0.2900758405
mut_abx__del_mutS_500nor__2,-2.1880928772,0.3875361365
mut_abx__del_mutS_500nor__3,-1.9314891962,0.17645875360000002
mut_abx__del_mutS_625nor__1,-1.7404817243,-0.247301352
mut_abx__del_mutS_625nor__2,-1.7375575516000001,0.0750037212
mut_abx__del_mutS_625nor__3,-1.4916687122,0.1157051048
mut_abx__del_mutS_750nor__1,-1.4801384099,0.0420278787
mut_abx__del_mutS_750nor__2,-1.0962140253000001,0.15131446040000002
mut_abx__del_mutS_750nor__3,-1.5845785381000002,0.1963827334
mut_abx__del_mutS_875nor__1,-0.8928975384000001,-0.44146989140000004
mut_abx__del_mutS_875nor__2,-0.6381548558,0.0231423431
mut_abx__del_mutS_875nor__3,-0.9346299891000001,-0.0189072029
nit_yeaG__wt_Nminus__1,-0.0556168461,-0.0062035379
nit_yeaG__wt_Nminus__2,0.0556168461,0.0062035379
nit_yeaG__wt_Nplus__1,3.9014247126,1.534008102
nit_yeaG__wt_Nplus__2,4.5345442159000005,1.1320696094
nit_yeaG__del_yeaG_Nminus_24h__1,2.3878491405,1.0255044829
nit_yeaG__del_yeaG_Nminus_24h__2,4.8875273268,0.6146647176000001
nit_yeaG__del_yeaG_Nminus_24h__3,3.6602862115,1.5530601565
nit_yeaG__del_yeaG_Nminus__1,0.4561876944,-0.4896667736
nit_yeaG__del_yeaG_Nminus__2,0.9320227630000001,-0.2291768475
nit_yeaG__del_yeaG_Nplus__1,4.0612101725,1.4227391804
nit_yeaG__del_yeaG_Nplus__2,4.7985827215,1.0730600499
opex__amp__1,-0.5163538506,0.2611511158
opex__amp__2,-0.5537857053,0.0776523127
opex__amp__3,-0.4677641349,-0.092496851
opex__bak_amp__1,-1.027451545,-0.092163296
opex__bak_amp__2,-0.24946979630000002,0.3056664268
opex__bak_amp__3,-0.39621906500000004,0.4188885571
opex__bak_kan__1,-0.5355910936,0.3221969093
opex__bak_kan__2,-1.2074793748000001,-0.03217574
opex__bak_kan__3,0.5696442787,0.2194070893
opex__bak_nor__1,-0.5127376229,-0.048934203200000005
opex__bak_nor__2,-0.8786558710000001,0.0838104602
opex__bak_nor__3,0.3967809769,0.13013384220000002
opex__bak_rif__1,-0.41795607300000004,0.14176255440000002
opex__bak_rif__2,0.7244277794,0.6176761519
opex__bak_rif__3,0.7651159475,0.2530659467
opex__chx_amp__1,0.1860979773,0.0917566948
opex__chx_amp__2,0.0630842181,-0.014115020800000001
opex__chx_amp__3,-0.5838670128,0.0010972268
opex__chx_kan__1,-0.7482598108,0.17984814370000002
opex__chx_kan__2,-0.5757002169000001,0.11698432010000001
opex__chx_kan__3,-0.6904967849,0.048613176800000005
opex__chx_nor__1,-0.1881034329,0.025108688400000002
opex__chx_nor__2,-0.6258096668,0.0041157259000000005
opex__chx_nor__3,-0.2344938074,-0.028026248400000002
opex__chx_rif__1,0.15441013380000002,0.057276678600000006
opex__chx_rif__2,-0.3133327543,-0.057962770600000005
opex__chx_rif__3,-0.3463579891,-0.0357752885
opex__ctrl__1,-0.049435289300000004,-0.0931163819
opex__ctrl__2,0.1832717023,-0.1277465894
opex__ctrl__3,-0.1338364129,0.2208629712
opex__etoh_amp__1,0.7830857524,-0.047867872000000006
opex__etoh_amp__2,0.8514874455,0.1656453238
opex__etoh_amp__3,0.3745441242,-0.1478887878
opex__etoh_kan__1,0.6204806086,-0.020602675600000002
opex__etoh_kan__2,0.0168518556,-0.3396622741
opex__etoh_kan__3,0.6424153311,-0.152432387
opex__etoh_nor__1,-0.24667484120000002,-0.157726511
opex__etoh_nor__2,0.40077418410000004,-0.40564323220000004
opex__etoh_nor__3,0.131427722,-0.22643836280000001
opex__etoh_rif__1,1.7859482457,-0.30917534220000004
opex__etoh_rif__2,1.9988578231,-0.0688331293
opex__etoh_rif__3,1.1308340186999999,-0.111523462
opex__glual_amp__1,-0.3274689173,-0.0390359169
opex__glual_amp__2,-0.0615179125,0.12221029870000001
opex__glual_amp__3,-0.27184329290000003,0.0203884964
opex__glual_kan__1,0.1476013525,-0.14264007210000001
opex__glual_kan__2,0.6222532616,0.014301718000000001
opex__glual_kan__3,-0.5171724587000001,-0.1649507192
opex__glual_nor__1,0.12461041190000001,-0.20836709280000001
opex__glual_nor__2,-0.2604913392,-0.1339077646
opex__glual_nor__3,0.1440659189,-0.1340399985
opex__glual_rif__1,1.7606899394000002,-0.0164253809
opex__glual_rif__2,1.76713986,-0.0022331401000000002
opex__glual_rif__3,2.0944163109,0.1307552441
opex__h2o2_amp__1,-0.3732151732,-0.9494653192
opex__h2o2_amp__2,0.0370313142,-0.7663654581
opex__h2o2_amp__3,-0.0211653704,-0.6943387444
opex__h2o2_kan__1,-0.9002163164,-0.9430179127
opex__h2o2_kan__2,-0.0316251315,-0.7724019884000001
opex__h2o2_kan__3,-0.1985837429,-0.702865115
opex__h2o2_nor__1,0.16908042680000002,-0.9389200324
opex__h2o2_nor__2,0.3234028097,-1.0747521873
opex__h2o2_nor__3,0.1845130143,-0.937298548
opex__h2o2_rif__1,1.4700424039,0.1480701158
opex__h2o2_rif__2,1.4895337759,0.09445829260000001
opex__h2o2_rif__3,1.5973116135,-0.1175820322
opex__ippoh_amp__1,-0.15530320820000001,0.0439518351
opex__ippoh_amp__2,1.0146508335,-0.1160358162
opex__ippoh_amp__3,1.1385813309,0.0230949382
opex__ippoh_kan__1,0.6380150221,-0.3775440896
opex__ippoh_kan__2,0.3830003032,0.0405160382
opex__ippoh_kan__3,0.49233137260000004,-0.1977936076
opex__ippoh_nor__1,0.29271473200000003,-0.09940485980000001
opex__ippoh_nor__2,0.9787956032,-0.09459502260000001
opex__ippoh_nor__3,0.2940646798,0.1619742586
opex__ippoh_rif__1,2.0938063474,0.1291334042
opex__ippoh_rif__2,2.9285318005,0.1768542529
opex__ippoh_rif__3,3.164521233,0.1234628774
opex__kan__1,-0.39784630870000004,-0.2663056672
opex__kan__2,-0.8069626630000001,-0.2642398788
opex__kan__3,-0.47794272800000004,-0.1687147777
opex__nor__1,-0.19837251090000002,-0.29899440450000003
opex__nor__2,0.1868603956,-0.6111417303000001
opex__nor__3,-0.034345538,-0.33706368810000004
opex__paa_amp__1,0.21875297740000002,0.1440121043
opex__paa_amp__2,0.1566867704,0.069159578
opex__paa_amp__3,-0.41876222360000004,-0.0701578517
opex__paa_kan__1,1.3143633488,0.27389551100000004
opex__paa_kan__2,1.4253699236,0.45841923240000004
opex__paa_kan__3,1.5689194198,0.2694338445
opex__paa_nor__1,-0.579544504,0.024431422
opex__paa_nor__2,-0.42409605370000003,-0.1252305061
opex__paa_nor__3,-0.3472095314,0.3746958378
opex__paa_rif__1,1.3601427029,0.3180153731
opex__paa_rif__2,1.6132176884,0.2980387
opex__paa_rif__3,2.4695153646,-0.0633963068
opex__phenol_amp__1,-0.3024021918,-0.1864899741
opex__phenol_amp__2,0.7730164013,-0.2450885469
opex__phenol_amp__3,0.1905458894,-0.1012642768
opex__phenol_kan__1,-0.1930481828,-1.0432871935
opex__phenol_kan__2,-0.4867726357,-0.2503349554
opex__phenol_kan__3,-0.0666509227,-0.15782988650000002
opex__phenol_nor__1,0.2337624597,-0.15337445930000002
opex__phenol_nor__2,0.7460708840000001,-0.3529201753
opex__phenol_nor__3,0.7935680377000001,0.2608887133
opex__phenol_rif__1,1.6594847783,0.29822569
opex__phenol_rif__2,2.1701100571,0.8792633365
opex__phenol_rif__3,2.2932042103,0.47194943840000003
opex__pvpi_amp__1,-0.5271970583,0.1360711009
opex__pvpi_amp__2,-0.3796529269,-0.1419395844
opex__pvpi_amp__3,-0.2157100821,0.055694355200000004
opex__pvpi_kan__1,-0.0080466705,0.0906552779
opex__pvpi_kan__2,-0.6892163223000001,-0.1263496842
opex__pvpi_kan__3,-0.6882248873,-0.2102285084
opex__pvpi_nor__1,-0.72506843,-0.31941789400000004
opex__pvpi_nor__2,-0.3799721554,-0.400490045
opex__pvpi_nor__3,-0.5529356729,-0.056420442
opex__pvpi_rif__1,1.4807435414,0.4109032663
opex__pvpi_rif__2,1.7319082823,0.47231458390000003
opex__pvpi_rif__3,1.7826212904,0.637027978
opex__rif__1,2.155874782,0.4201196049
opex__rif__2,1.4246938649,0.27970428940000003
opex__rif__3,1.3447310323,0.3728954466
opex__naocl_amp__1,0.48505300840000004,0.5690009197
opex__naocl_amp__2,0.25901657770000003,0.051893404600000005
opex__naocl_amp__3,0.5657986311000001,0.1549212298
opex__naocl_kan__1,-0.1450342746,0.1447126204
opex__naocl_kan__2,-0.07847674560000001,0.2301868887
opex__naocl_kan__3,-0.1022927939,0.21537873500000002
opex__naocl_nor__1,0.08296133180000001,-0.06280853210000001
opex__naocl_nor__2,0.1650600559,-0.0296049263
opex__naocl_nor__3,-0.6553295657,0.1096864777
opex__naocl_rif__1,1.9098789442,0.5467788987000001
opex__naocl_rif__2,1.8997440433000001,0.6304165551
opex__naocl_rif__3,1.6417151898,0.5872278756
phage_lysogen__wt_ctrl__1,0.0175538571,-0.22280259970000002
phage_lysogen__wt_ctrl__2,-0.2543895751,-0.18270256340000002
phage_lysogen__wt_ctrl__3,0.23683571800000003,0.4055051631
phage_lysogen__O104_H4__1,-0.6097487298000001,-0.0855731101
phage_lysogen__O104_H4__2,-1.9043308576,0.2749691785
phage_lysogen__O104_H4__3,3.9334111198,0.8835659801
phage_lysogen__O157_H7_PA8__1,-3.2875086306,0.192213704
phage_lysogen__O157_H7_PA8__2,-0.0250853243,0.3589318633
phage_lysogen__O157_H7_PA8__3,4.5842789635,1.0042340727
phage_resist__ygbE_oe__1,-0.8269870273000001,0.1883231535
phage_resist__wt__1,-0.7172247398,-0.7668429131000001
phage_resist__wt__2,0.1164518058,0.1835573769
phage_resist__wt__3,0.2736536992,0.2649717616
phage_resist__wt__4,0.3271192348,0.31831377450000004
phage_resist__ygbE_oe__2,1.1450942866,0.25224948070000003
phage_resist__ygbE_oe__3,0.8542030766,0.08561105050000001
phage_resist__ygbE_oe__4,0.6557968003,0.06452211220000001
phage_resist__yahA_oe__1,1.0666362418,0.4228614559
phage_resist__yahA_oe__2,-1.9119837741,0.2243912463
phage_resist__yahA_oe__3,-1.5551001041,0.2437920832
phage_resist__yrfF_ko__1,0.5744679242,0.3582387577
phage_resist__yrfF_ko__2,-1.0022624716,0.5868304585
phage_resist__yrfF_ko__3,0.6388933072,0.3094399302
pollution__wt_ctrl__1,-0.1592272392,-0.0723044691
pollution__wt_ctrl__2,0.2714312571,0.050741247100000005
pollution__wt_ctrl__3,-0.11220401790000001,0.021563222
pollution__wt_urban__1,0.5304322554,0.1665859743
pollution__wt_urban__2,0.6379620118,0.1050015634
pollution__wt_urban__3,-0.6296527055000001,0.0772613483
pollution__wt_diesel__1,-0.783024754,0.032064421
pollution__wt_diesel__2,-0.6081534763,0.0213985216
pollution__wt_diesel__3,0.9204518502000001,-0.41248003790000004
pollution__evo_diesel__1,0.5016386167,-0.27473174240000003
pollution__evo_diesel__2,0.9783774958,-0.3995751397
pollution__evo_diesel__3,0.6165476467000001,-0.5966646668000001
ppGpp__wt_relAtrunc_00m__1,0.3840039337,-0.2144126241
ppGpp__wt_relAtrunc_00m__2,0.1945560656,-0.1171354478
ppGpp__mut_delrelA_10m__1,1.4081178225,0.25343762070000003
ppGpp__mut_delrelA_05m__1,-0.0188462,0.056797178000000004
ppGpp__mut_delrelA_10m__2,0.059530819500000005,0.2417311123
ppGpp__mut_delrelA_10m__3,0.3515859719,0.2158451643
ppGpp__mut_delrelA_00m__1,0.1001501147,-0.12607853460000001
ppGpp__mut_delrelA_00m__2,0.0746345497,-0.0942951147
ppGpp__mut_delrelA_05m__2,-0.07052730800000001,0.0924758957
ppGpp__mut_delrelA_05m__3,1.1327179833,0.2413681949
ppGpp__mut_delrelA_00m__3,-0.0542205324,-0.1426816059
ppGpp__wt_delrelA_10m__1,0.7861542427,1.517781195
ppGpp__wt_delrelA_05m__1,0.9237817822000001,1.4836526741
ppGpp__wt_delrelA_05m__2,1.2982543356,1.5089825891
ppGpp__wt_delrelA_10m__2,0.9582799854,1.5169299655000001
ppGpp__wt_delrelA_10m__3,1.1471456327,1.5829845164
ppGpp__wt_delrelA_00m__1,0.5115104641,0.0397487817
ppGpp__wt_delrelA_00m__2,-0.2318295327,-0.07954536620000001
ppGpp__wt_delrelA_05m__3,0.8741725472,1.6370789591000001
ppGpp__wt_delrelA_00m__3,-0.2796809313,0.0397965845
ppGpp__mut_relAtrunc_10m__1,-0.09125548430000001,-0.1012760519
ppGpp__mut_relAtrunc_05m__1,-0.0645374702,0.0488895295
ppGpp__mut_relAtrunc_05m__2,-0.2174355238,-0.0295203029
ppGpp__wt_relAtrunc_10m__1,0.4695471,-0.0324171423
ppGpp__wt_relAtrunc_10m__2,0.512404333,0.140803815
ppGpp__wt_relAtrunc_10m__3,0.7610601901,0.0900055968
ppGpp__mut_relAtrunc_00m__1,-0.2937441515,-0.06661483800000001
ppGpp__wt_relAtrunc_00m__3,0.0178412523,-0.0859948288
ppGpp__wt_relAtrunc_05m__1,0.0638779375,-0.226115635
ppGpp__wt_relAtrunc_05m__2,0.5389039672,-0.2391757019
ppGpp__wt_relAtrunc_05m__3,0.1766116109,-0.21557171990000001
ppGpp__mut_relAtrunc_00m__2,-0.22162989730000002,-0.0339800804
ppGpp__mut_relAtrunc_00m__3,-0.1000860937,-0.0096988444
ppGpp__mut_relAtrunc_10m__2,0.1161845557,-0.1623826169
ppGpp__mut_relAtrunc_05m__3,-0.2735230663,-0.1750038466
ppGpp__mut_relAtrunc_10m__3,-0.1465899647,-0.16375954580000002
pressure__high_pressure__1,0.005261349,-0.2411999116
pressure__high_pressure__2,-0.6289853111,-0.0778684364
pressure__low_pressure__1,-0.1651182464,0.0694961821
pressure__low_pressure__2,0.1651182464,-0.0694961821
quantum_dots__ctrl__1,-0.0224457529,-0.043430592600000005
quantum_dots__ctrl__2,0.0224457529,0.043430592600000005
quantum_dots__cdte_light__1,-0.2226351006,0.5725838548000001
quantum_dots__cdte_light__2,-0.5978155907,0.6284459638000001
quantum_dots__cdte_dark__1,-0.5771788727,0.2748485202
quantum_dots__cdte_dark__2,-0.8869505050000001,0.3222386204
quantum_dots__cdse_light__1,0.0813642914,0.32904217880000003
quantum_dots__cdse_light__2,-0.3453327214,0.5688434692000001
quantum_dots__cdse_dark__1,-1.3780746127,0.6531853423
quantum_dots__cdse_dark__2,-0.9049585454,0.4205764672
raman__wt__1,-0.17712463,-0.2128244082
raman__del_cyaA__1,2.2345414224,-0.1519908317
raman__del_cyaA_01mM__1,1.8841322456,0.2567224455
raman__del_cyaA_05mM__1,3.7347411434,0.2395002615
raman__del_cyaA_1mM__1,6.4439551058,0.31410797760000003
raman__wt__2,0.0022233467,0.13480649490000002
raman__del_cyaA__2,1.9225726705000001,0.1147695288
raman__del_cyaA_01mM__2,1.8475204404,0.3153534884
raman__del_cyaA_05mM__2,-0.1262811475,0.0945619541
raman__del_cyaA_1mM__2,0.638514859,-0.0021674203
raman__wt__3,0.17490128330000002,0.0780179134
raman__del_cyaA__3,1.8279619366,0.2795285353
raman__del_cyaA_01mM__3,2.304700538,0.24363516870000002
raman__del_cyaA_05mM__3,3.9237565275,0.5172212564
raman__del_cyaA_1mM__3,4.9697752237,0.2714014137
rand_barrel__mut_nanE__1,0.8458329010000001,-0.0069424554
rand_barrel__mut_nanE__2,0.206760561,-0.2990066339
rand_barrel__mut_nanE__3,-0.6718640164,0.9110861720000001
rand_barrel__mut_pdxJ_1__1,-0.7657669372,0.0500024816
rand_barrel__mut_pdxJ_1__2,0.39872478570000003,-0.049894799600000005
rand_barrel__mut_pdxJ_1__3,-0.7436340276000001,0.7353731959
rand_barrel__mut_pdxJ_2__1,-0.7486021778,0.0459650478
rand_barrel__mut_pdxJ_2__2,-0.4298653089,-0.1452599091
rand_barrel__mut_pdxJ_3__1,-0.242096476,-0.09750587670000001
rand_barrel__mut_pdxJ_3__2,0.0784121457,-0.29711646280000004
rand_barrel__del_serB__1,0.0579762323,-0.1405766461
rand_barrel__del_serB__2,-0.0579762323,0.1405766461
rockhopper__CV104_pHDB3__1,-2.2798525025,-0.5123608794
rockhopper__CV104_pHDB3__2,-2.312577738,-0.6546136032000001
rockhopper__CV104_pHDB3__3,-0.9659600354000001,-0.4123398116
rockhopper__CV104_pLCV1__1,-1.7442944575000001,-0.7610533389
rockhopper__CV104_pLCV1__2,-1.5281686724,-0.4980658371
rockhopper__CV104_pLCV1__3,-2.036869923,-0.5284101855000001
rockhopper__wt_lb__1,-2.4524059971,-0.7261054373
rockhopper__wt_lb__2,-2.189658658,-0.6165819167000001
rockhopper__wt_lb__3,-2.6299676146,-0.8733451133000001
rockhopper__wt_lb_aMG__1,-2.2415040069,-1.196235614
rockhopper__wt_lb_aMG__2,-2.5120146139,-1.3870387369000001
rockhopper__wt_lb_aMG__3,-2.5841817218000003,-1.2372255719
rockhopper__del_sgrR_lb_aMG__1,-1.9422493356000001,-0.8621353365000001
rockhopper__del_sgrR_lb_aMG__2,-1.6497863144,-0.8509086028
rockhopper__del_sgrR_lb_aMG__3,-2.5221258972,-1.0020622843
rockhopper__del_sgrS_glyc_aMG__1,-1.219697578,-0.4578785173
rockhopper__del_sgrS_glyc_aMG__2,-1.4386056101,-0.773082044
rockhopper__del_sgrS_glyc_aMG__3,-2.6811423454,-0.2890233779
rockhopper__del_sgrS_glyc__1,-0.7753420048,-1.3919339082
rockhopper__del_sgrS_glyc__2,-7.9320960269,-0.7283250699
rockhopper__del_sgrS_glyc__3,-10.059386039,-0.4290609611
rockhopper__wt_lb_aMG__4,-2.290124817,-0.9379901635000001
rockhopper__wt_lb_aMG__5,-2.6309805412,-0.9056842626
rockhopper__wt_lb_aMG__6,-1.4681217935,-0.8109531103000001
rockhopper__wt_glyc_aMG__1,-1.6385319647,-0.3984007196
rockhopper__wt_glyc_aMG__2,-1.0435630932,-0.4691575573
rockhopper__wt_glyc_aMG__3,1.1193259845,-0.8499558624
rockhopper__wt_glyc__1,-0.5184731419,-0.9597979202
rockhopper__wt_glyc__2,-0.5522961325,-1.0449219273
rockhopper__wt_glyc__3,0.3299548304,-0.9530674757
rockhopper__CV108_glyc_aMG__1,0.6444819948,0.1252782795
rockhopper__CV108_glyc_aMG__2,-1.1532054374,0.5586187431
rockhopper__CV108_glyc_aMG__3,-0.2283685667,0.5868246771
rockhopper__wt_glyc__4,0.4812445621,0.017412584000000002
rockhopper__wt_glyc__5,-0.1280691656,-0.0318687505
rockhopper__wt_glyc__6,-0.0953504824,0.326578994
rockhopper__wt_glyc_aMG__4,0.21898537070000001,1.106028814
rockhopper__wt_glyc_aMG__5,-0.4089861453,0.8870736698
rockhopper__wt_glyc_aMG__6,-0.3006914015,1.0374071458
rockhopper__wt_glyc__7,0.2207964598,0.20331441690000002
rockhopper__wt_glyc__8,-1.3244388281,0.6652839694
rockhopper__wt_glyc__9,0.1744142454,0.2033528117
rockhopper__wt_glyc__10,0.5574105493,0.2988353126
rockhopper__wt_glyc__11,0.4583822189,0.6463756930000001
rockhopper__wt_glyc__12,0.3964248846,0.6285022922
rpoD__wt__1,1.7253672276,0.0516436963
rpoD__wt__2,0.2042971735,0.11054634290000001
rpoD__rpoD_mut__1,-1.2548248471,0.43307820690000004
rpoD__rpoD_mut__2,3.8686268662,0.5895743698
rpoD__rpoD_mut__3,4.4486591668,0.1358239014
rpoD__wt__3,-1.9296644011000001,-0.1621900392
rpoN_peptide__ctrl__1,-0.11600799710000001,-0.0019631892000000002
rpoN_peptide__ctrl__2,-0.1528900874,-0.0398304357
rpoN_peptide__ctrl__3,0.2688980845,0.0417936249
rpoN_peptide__nminus__1,-0.044512732000000006,0.018999911
rpoN_peptide__nminus__2,-0.22120527750000002,0.0009896752
rpoN_peptide__nminus__3,0.34456214220000003,0.0651421939
rpoN_peptide__nplus__1,4.0157636306,0.45156487500000003
rpoN_peptide__nplus__2,4.1382703158,0.46664136370000003
rpoN_peptide__nplus__3,4.1560189141,0.52566124
rpoN_peptide__s54_wt__1,0.3014498312,-0.0325621537
rpoN_peptide__s54_wt__2,0.2735788885,-0.0671668967
rpoN_peptide__s54_wt__3,0.7347088208,0.0795213408
rsd__wt_ee__1,-0.15095545970000002,-0.0649110608
rsd__wt_ee__2,0.15095545970000002,0.0649110608
rsd__del_rsd_ee__1,0.0387688348,0.1190790495
rsd__del_rsd_ee__2,0.0361927744,0.1837280846
rsd__del_ssrS_ee__1,-0.6873359910000001,0.4744970322
rsd__del_ssrS_ee__2,-0.24534327660000002,0.6164122955
rsd__del_rsd_ssrS_ee__1,-2.0703549925,0.8520222695
rsd__del_rsd_ssrS_ee__2,-2.1081445261,1.0057536821
rsd__del_rpoS_ee__1,-1.8715213036,0.6933180347
rsd__del_rpoS_ee__2,-1.6075530017,0.4857452833
rsd__wt_me__1,-2.7103679505000002,0.1711007225
rsd__wt_me__2,-2.5084477443,-0.0674857814
rsd__del_rpoS_me__1,-2.6465719399000003,0.7645931934
rsd__del_rpoS_me__2,-2.6862136365,0.8496118832
rsd__wt_ts__1,-0.9271902574,-0.5905617204
rsd__wt_ts__2,-1.1955211124,-0.5576507642
rsd__del_rsd_ssrS_ts__1,-3.729835746,-0.0015231626
rsd__del_rsd_ssrS_ts__2,-3.8914782786,0.0271753821
rsd__del_rpoS_ts__1,-0.9324681523,0.4315860488
rsd__del_rpoS_ts__2,-0.9579595658000001,0.3586762298
rsd__wt_s__1,-1.7352506148,-0.3303366224
rsd__wt_s__2,-1.7280558277,-0.5112932678000001
rsd__del_rsd_s__1,-1.4332701651,-0.6232024810000001
rsd__del_rsd_s__2,-1.57225017,-0.5200016575
rsd__del_rsd_ssrS_s__1,-2.5681372352,-0.6587117952
rsd__del_rsd_ssrS_s__2,-2.3834635572,-0.38334835240000004
rsd__del_rsd_ls__1,-0.4176414088,0.2527854959
rsd__del_rsd_ls__2,-0.35796806200000003,0.5285742676
rsd__del_ssrS_ls__1,-1.225505126,-0.2928497016
rsd__del_ssrS_ls__2,-1.5672968584,-0.3078331697
rsd__del_rsd_ssrS_ls__1,-0.7130838236,0.7334234785
rsd__del_rsd_ssrS_ls__2,-0.6238888507,0.7025535147
rsd__del_rpoS_ls__1,-2.2965578932,-0.0903329124
rsd__del_rpoS_ls__2,-1.6156473819000001,0.264239977
sdsR_ryeA__wt_3h__1,-0.806110039,-0.0707140575
sdsR_ryeA__wt_8h__1,-0.10843355760000001,-0.1066766873
sdsR_ryeA__wt_3h__2,0.806110039,0.0707140575
sdsR_ryeA__wt_8h__2,-0.27639299900000003,-0.0489452889
starve_series__t00_growth1__1,-0.5523674982,0.08025844630000001
starve_series__t00_growth1__2,-0.3470311105,-0.0327780703
starve_series__t00_growth1__3,-0.4935472059,0.19176840990000002
starve_series__t00_growth1__4,1.3929458146,-0.2392487858
starve_series__t01_starve__1,2.2669436784,-2.2152530862
starve_series__t01_starve__2,1.1406951728,-2.0080933805
starve_series__t02_starve__1,-1.0737710778,-2.8205861922
starve_series__t02_starve__2,-0.9310561614,-2.9681290491
starve_series__t03_starve__1,-1.9191423638,-2.8109738329000002
starve_series__t03_starve__2,-1.7717144327,-2.7647200862
starve_series__t04_starve__1,-1.199466686,-2.3933130885000002
starve_series__t04_starve__2,-1.7517369535,-2.511885273
starve_series__t05_starve__1,-1.5774263042,-2.5111123108999998
starve_series__t05_starve__2,-1.8091863771,-2.4917668139
starve_series__t06_starve__1,-1.3480401518,-2.6610019346
starve_series__t06_starve__2,-1.2828661924,-2.4426662668
starve_series__t07_starve__1,-1.5475918193,-2.6389361751
starve_series__t07_starve__2,-1.8335843219,-2.7896314476
starve_series__t08_starve__1,-1.8800693279,-2.690623154
starve_series__t08_starve__2,-1.5601571383000001,-3.0203585743
starve_series__t09_starve__1,-1.8749423963,-2.8063287437
starve_series__t09_starve__2,-1.8529863740999999,-2.8436799656
starve_series__t10_starve__1,-1.7297221612,-2.8177269234
starve_series__t10_starve__2,-2.2818443354,-3.0814775921
starve_series__t11_starve__1,-2.1119671631,-2.7929156072
starve_series__t11_starve__2,-2.2070592175,-2.8128646436
starve_series__t12_starve__1,-2.3650194933,-2.9385955755
starve_series__t12_starve__2,-1.7357335165,-2.805363089
starve_series__t14_starve__1,-1.9233289656,-2.2359386404
starve_series__t14_starve__2,-2.6959020149,-2.7901050786
starve_series__t16_starve__1,-2.235009097,-2.4155696188
starve_series__t16_starve__2,-1.8789958741000001,-2.2875984086
starve_series__t17_starve__1,-2.585239676,-2.4083957998
starve_series__t17_starve__2,-2.4688249729000002,-1.9334618166
starve_series__t18_starve__1,-2.6413344924,-2.1933178242
starve_series__t18_starve__2,-2.4098195192,-2.3125939078
starve_series__t20_starve__1,-1.5048919885,1.0302160068
starve_series__t20_starve__2,-1.4674684826,1.035949568
starve_series__t21_growth2__1,-0.08179199770000001,1.3768374052
starve_series__t21_growth2__2,-0.051812141000000006,1.4604276894
starve_series__t22_growth2__1,-0.809904413,2.4321680245
starve_series__t22_growth2__2,-1.1096968814000001,2.06732791
starve_series__t23_growth2__1,0.6739233171,2.2682345482
starve_series__t23_growth2__2,0.5740697844,2.315447173
