,A,GutM,SrlR,Crp,hns
ecoli_00265,-1.7063989805,-0.6050789155,0.339464985,0.6961985230000001,0.43064452000000003
ecoli_00266,-1.6457246360000002,-0.18169160650000002,0.5835158490000001,0.736210653,0.43061774
ecoli_00267,3.9503710937000003,-0.1056226655,1.889983295,0.5420487930000001,-0.1228372
ecoli_00268,4.3491877897,0.2629115845,1.910497101,0.5730386230000001,-0.14411113
ecoli_00269,3.5327726102,0.0628424445,1.838612595,0.911502773,-0.33168704
ecoli_00270,3.6393424792999998,-0.0061979295,1.877642553,0.943276293,-0.32224971
ecoli_00271,3.1177974234,-0.22757662350000002,-0.026455937000000002,0.106685208,-0.14761467
ecoli_00272,2.78816121,-1.6670297265,0.24674050800000003,0.063971556,-0.25834116
ecoli_00273,-0.20549381160000002,0.1937568305,0.23380877800000002,0.821857583,-0.24344014
ecoli_00274,-0.298125807,-0.2263909925,0.32590249400000004,0.648169773,-0.30493191000000003
ecoli_00275,-1.2781709605,-0.7020258565,0.37657021300000004,0.843077653,0.09664759
ecoli_00276,-1.28507843,-0.2841590645,0.35637509900000003,0.8884085730000001,0.11471069
ecoli_00277,0.19269515040000001,-0.5778376055000001,0.7410279280000001,0.348438943,0.38368973
ecoli_00278,0.3131512125,-0.6084181955,0.406030689,0.309908293,0.19188632
ecoli_00279,-2.0646518708,-0.5250897015,-0.164384471,-0.030941686000000003,-0.2405829
ecoli_00280,-2.6674714406,-1.5082907745,-0.32165770200000005,-0.041858422,-0.24703219
ecoli_00281,1.0331989933,-1.6539698925000001,-0.201097815,-0.41418928400000005,-0.28858347
ecoli_00282,-0.7697050079000001,-2.0509782085,-0.14991663800000002,-0.322180379,-0.13067377
ecoli_00283,1.9490354455,-0.31249431450000004,-0.118535475,0.482338413,0.37821133
ecoli_00284,2.0907494274,0.0467807115,0.02603693,0.519726133,0.46753616000000003
ecoli_00285,2.3001110107000002,-0.7785462365,0.277171954,0.10509646700000001,-0.17973696
ecoli_00286,2.2408858423,-0.5015104045000001,-0.068926656,0.09710128400000001,-0.1649194
ecoli_00287,1.7101513735,-0.9950063625000001,0.27186998700000004,1.000412783,0.26459004
ecoli_00288,1.6219137568000002,-0.2662231265,0.26905802900000003,1.013481493,0.21013319
ecoli_00289,1.24562127,-0.7443082435,0.21618167400000002,0.44647993300000005,-0.13487912
ecoli_00290,0.9193925822000001,-0.2879832685,0.27499439600000003,0.618285233,0.26804332000000003
ecoli_00291,0.3010119069,-0.3050362855,0.15312963300000001,0.46214110300000005,-0.016185830000000002
ecoli_00292,0.4422009932,-0.1385301345,0.5138333420000001,0.518639853,0.20783508
ecoli_00293,-0.0540758337,-0.4238227885,0.45850561300000003,0.47472340300000004,0.03883352
ecoli_00294,-0.1110667119,-0.021913303500000002,0.353706045,0.429799533,-0.11833546
ecoli_00295,2.8504131774,-0.5717073675000001,-0.04007016,0.026469302,-0.10067609
ecoli_00296,2.6720616645,-1.1430305675,-0.044470729,0.09906102300000001,-0.15854421
ecoli_00297,0.1072724015,-0.1607523465,0.49467517400000005,0.49321258300000004,0.08615909000000001
ecoli_00298,0.2329818398,-0.1191958505,0.706646104,0.508607923,0.17780839
ecoli_00299,1.5382697686,-0.7154930405000001,-0.162093336,0.38566819300000005,-0.03505131
ecoli_00300,1.3439124213,-0.8480896355,-0.15574931,0.362990173,0.106212
ecoli_00301,1.9739786288,-1.5436216255000001,0.23565861500000002,0.36842613300000004,1.01159999
ecoli_00302,3.8447922646,-0.3451695835,1.153085511,0.736125773,1.16864388
ecoli_00303,-0.1674581286,-0.7258033675000001,0.13715324,0.553279673,0.29644117000000003
ecoli_00304,0.1953158934,0.1546512045,0.382492842,0.42430167300000005,-0.12114934000000001
ecoli_00305,2.3747216607,-0.4626503825,1.668837085,0.904530523,-0.01798995
ecoli_00306,2.4737997312,0.1674431925,1.8529212620000002,0.929254393,-0.08386119
ecoli_00307,3.2408001818,-0.3389322335,2.125589551,0.9289372330000001,-0.07937957
ecoli_00308,2.9779575634,0.1884038425,2.23230767,0.9358953230000001,-0.04388363
ecoli_00309,5.2854851656,1.0306961135,2.294348458,0.8647486830000001,-0.27269954
ecoli_00310,5.2748380126,0.6536449665,2.323059956,0.829767083,-0.26839107
ecoli_00311,5.6831012896,0.5138725715,2.844640241,1.000233243,0.2790379
ecoli_00312,4.6088548178,0.1222606125,1.699328122,0.9954071830000001,0.6530912600000001
ecoli_00313,-0.2946195339,-0.7241008295,0.174638064,0.503242803,-0.03241439
ecoli_00314,-0.8301097634,-0.3739723575,0.058544329000000006,0.5733612730000001,-0.01570513
ecoli_00315,5.5428674408,0.3357225775,1.9903104630000001,0.688985203,-0.48680802
ecoli_00316,5.1170303803,0.7613521965000001,2.07826263,0.689163233,-0.47175727
ecoli_00317,3.12688374,0.6444095915,2.064935647,0.566404903,-0.77056655
ecoli_00318,2.8162931879,-0.0870644145,1.8858729040000002,0.587592463,-0.69144047
ecoli_00319,1.5005671082,-1.4330333295,0.17919415700000002,0.10847917900000001,-0.34360699
ecoli_00320,1.9568745933,-0.23926652650000002,-0.001374477,0.14360144,-0.27949188
ecoli_00321,2.2396527255,0.1216600015,1.658682392,1.042582673,0.1852025
ecoli_00322,2.0559594154,0.2984296095,1.6562045539999999,1.027989663,0.27872811000000003
ecoli_00323,2.4371917853,-0.9685289365,0.12204007500000001,0.09382866100000001,0.1055782
ecoli_00324,1.8754790671000001,-0.6694643505,-0.10901553500000001,0.13043923,0.15047999
ecoli_00325,2.5038328167,-1.2118796615,-0.164473535,0.057576022000000004,0.17891101
ecoli_00326,1.9838201648,-0.2185477865,-0.041505129,0.46187418300000005,0.4724368
ecoli_00327,0.8881648103,-0.3263811645,0.277843074,0.7723290730000001,1.72657098
ecoli_00328,1.4991180786,-0.8831351545,0.574865999,0.495795953,1.6569929700000001
ecoli_00329,0.9642733952,-0.39635808850000004,0.7147005190000001,0.621328373,1.63065817
ecoli_00330,0.0594448557,-0.6001216485,0.6075583210000001,0.486348433,1.5797009100000001
ecoli_00331,1.1001270731,-0.2665106145,0.529500128,0.13801763,0.47199175
ecoli_00332,0.5076139897,-0.9128854905,0.47168437900000004,0.15520324300000002,0.33791435000000003
ecoli_00333,2.3155228957,-0.7535032675000001,0.6057380360000001,0.211227453,0.6051613
ecoli_00334,1.0579169814,-1.3417100044999999,0.068158496,0.156206473,0.62997982
ecoli_00335,3.9970931235,-0.5132726075,0.020199027,-0.23326590800000002,-0.24876196
ecoli_00336,3.5136747098,-1.0448020765,-0.32364246,-0.08594182800000001,-0.04567213
ecoli_00337,0.9983483316,-0.5592958675,0.271388024,0.027939159,0.31002717
ecoli_00338,1.7586201251,-0.8579395255000001,0.212562882,0.095125363,0.37485865
ecoli_00339,3.2207971261,-0.7056883405000001,-0.163347138,-0.186683067,-0.14847092
ecoli_00340,3.4904923994,-0.4896080625,-0.057803084000000005,-0.08065952300000001,0.11526704
ecoli_00341,3.2732235046,-0.6604588875,-0.28677275900000004,-0.32169368600000003,-0.11060014
ecoli_00342,2.6156515448,-0.8306295825000001,-0.290148114,-0.22926116100000002,-0.06236804
ecoli_00343,0.6497808644,-0.9053909015,0.261477095,-0.29073972200000003,-0.08895912
ecoli_00344,0.27063482310000003,-0.6867741945,0.294691572,-0.328630297,-0.17289961
ecoli_00345,0.20417380670000002,-0.49883099350000004,0.222901756,-0.103214605,0.12530344000000002
ecoli_00346,0.5938540921000001,-0.6479063665,0.19792711600000001,-0.05797147800000001,0.13244052
ecoli_00347,1.3552131558,-0.5435186895,0.118465017,0.20789728300000002,-0.28339365
ecoli_00348,1.3216076483,-0.1448424835,0.21530283800000002,0.288214413,-0.04200595
ecoli_00349,1.3648494959,-1.0511378935,0.029640364000000002,0.16856253300000001,-0.10517051000000001
ecoli_00350,1.3129406252,-0.7738393695,0.06872280700000001,0.144982372,-0.02988282
ecoli_00351,0.9678382543,-0.4015013315,0.37298774500000004,0.495849313,0.38759555
ecoli_00352,2.2430902135,-0.2177119425,0.11060935300000001,0.08223337900000001,-0.08150225
ecoli_00353,1.8867513586,-0.4392024155,0.060966219,0.260077643,-0.17518016
ecoli_00354,2.0231175607,-0.6627932015,0.046603637,0.110092349,-0.09743219
ecoli_00355,-1.2946321582,-0.4190094085,0.498003014,0.946417433,0.5349981500000001
ecoli_00356,-0.9624883608,-0.5703490925,0.450624854,0.980365153,0.5423251
ecoli_00357,-0.5370794638,-0.5850836095,0.404348289,0.9986914830000001,0.44407603
ecoli_00358,-0.007110951000000001,-0.1351896225,0.6180396960000001,0.9749593430000001,0.42163576
ecoli_00359,-0.0678856412,-0.8413650265,0.23059458100000002,0.830338573,0.22959915
ecoli_00360,-0.12233099130000001,-0.5418360585,0.33295458,0.926503413,0.36025737
ecoli_00361,0.32680848770000004,-0.2253007655,0.5545127940000001,0.8096897230000001,0.39006347
ecoli_00362,-0.12374033820000001,-1.2679743445,0.462037746,0.9991721830000001,0.55723992
ecoli_00363,-0.8122122598,-0.6171759945,-0.628090582,-0.219087253,-0.0120513
ecoli_00364,-0.3864506491,-0.4972481595,-0.11559902400000001,0.06872793,0.14660583
ecoli_00365,0.5633542939,-1.4423956695,0.391215672,0.181883243,0.17684793000000001
ecoli_00366,0.9594036497,-0.5788565955,0.808530321,0.46045822300000006,-0.06617892
ecoli_00367,0.09983301160000001,-1.5092963295000001,-1.001827856,-1.466715649,-0.0631098
ecoli_00368,0.4762171718,-2.6173884845,-1.062862309,-1.564214307,-0.32598286
ecoli_00369,-0.3547800292,-2.0783275275,-0.71232675,0.10006032100000001,-0.04369507
ecoli_00370,-1.0681509136,-0.3056327005,-0.6349175300000001,-0.24440689100000001,-0.28571884000000003
ecoli_00371,0.5315351015,-1.4175427815,0.137899966,-0.15585906600000002,-0.19421414
ecoli_00372,0.3403263052,-2.1621713104999998,0.6483614320000001,0.12222331400000001,-0.0353843
ecoli_00373,-0.487477704,-1.7865018015,-1.899557689,-2.568928611,-0.13490824
ecoli_00374,-0.2534887638,-2.3818314115,-1.725065593,-2.37205329,-0.34945339000000003
ecoli_00375,-2.4241518149,-0.8697986585,-1.136630685,-0.13952741600000002,-0.81376161
ecoli_00376,-2.9301858745000002,-1.2580738425,-0.9188564210000001,-0.121563182,-0.79063607
ecoli_00377,-2.2435713287,-1.6189794665,-0.9601437650000001,-1.138543574,-1.50652995
ecoli_00378,-1.6397673933,-1.4367799685,-1.204783507,-1.125744815,-1.61614049
ecoli_00379,-1.4982648558,-1.2369453205,-1.386698081,-0.616348749,-1.28142286
ecoli_00380,-1.492988046,-1.8720585275000001,-1.48112289,-0.651084973,-1.2689553
ecoli_00381,-3.0936842546,-0.4284065945,-0.622340226,-0.424559634,-0.72629409
ecoli_00382,-2.7955370491,-0.9060991905,-0.46362392700000005,-0.35219075800000005,-0.62723562
ecoli_00383,-0.7116324447,-1.0048599955,-0.513700842,0.17718560300000002,-1.3036713899999999
ecoli_00384,-0.353404516,-1.1404379955,-0.6713875530000001,0.253641923,-1.2589567
ecoli_00385,0.2991898403,-1.2797929425,-1.109918411,-0.8382274850000001,-0.51222599
ecoli_00386,-0.1704449262,-1.7894279055000002,-1.00989564,-0.903455694,-0.52900271
ecoli_00387,-1.7246790678,-0.4917202115,-0.622816732,-0.296102011,-1.37249192
ecoli_00388,-1.0592712485,-0.5980881555,-0.49347721200000005,-0.23094071100000002,-1.3623085
ecoli_00389,-2.6415275151,-1.5136811115,-1.2289222180000001,-0.708797459,-1.799592907
ecoli_00390,-1.8000773651,-1.5282009735000002,-1.412705896,-0.968107711,-1.44991356
ecoli_00391,-0.8928548644000001,-2.4123669065,-1.808616335,-1.356589447,-1.928008924
ecoli_00392,-0.4023006571,-1.3989948615,-1.804531897,-1.123683673,-1.997976621
ecoli_00393,-0.5384840591,-0.9251131425,-0.162745784,0.062207968,0.51599809
ecoli_00394,0.1812542677,-0.5169580715000001,-0.07675631100000001,0.01735881,0.5427965
ecoli_00395,0.0647397508,-0.8646902555,0.31908740300000005,0.43556652300000004,0.40571399
ecoli_00396,0.774688346,-0.6640062445,0.28845433800000003,0.40063680300000004,0.33394832
ecoli_00397,-0.255634596,-0.1437711365,0.722144381,0.37188534300000003,-0.14259705
ecoli_00398,-0.2958177053,-0.1064646545,0.632323266,0.35534419300000003,-0.39243138
ecoli_00399,-2.0652152037000002,-0.7500049755,-0.31875132,0.739618883,0.93068393
ecoli_00400,-0.2632443144,-0.8966495465000001,0.09492133,0.562500333,0.78858715
ecoli_00401,2.026546018,-1.7623236625,0.198204988,0.5847484430000001,0.69304108
ecoli_00402,1.8111720931000002,-0.7092654055000001,-0.025249453,0.18943374300000002,0.18212902
ecoli_00403,-2.114296601,-1.1930681495,0.839932556,-0.071245341,-0.07231908000000001
ecoli_00404,0.6418461101,-0.44230463950000004,0.720411813,-0.002275453,0.14985745
ecoli_00405,0.1826697942,-0.1148573955,-0.10591327800000001,0.515020333,0.56026191
ecoli_00406,-0.32306053760000003,-1.3985512925,-0.320630311,0.5286701730000001,0.63790006
ecoli_00407,1.3499713746,-1.0054746345,-0.03494574,0.349377103,-0.09473338
ecoli_00408,1.8776631931,-0.6409807785,-0.10953879400000001,0.396319383,-0.046697550000000004
ecoli_00409,0.7394002303,-0.9386187845,0.854651703,0.286434483,0.030417
ecoli_00410,0.5615577244000001,-0.8178798045000001,0.262674409,0.302318703,-0.12571678
ecoli_00411,0.5702988991,-0.7182785745,-0.323847916,-0.059878781000000006,0.47458269000000003
ecoli_00412,0.2787890884,-1.3382913685,-0.21320912600000003,0.027680622000000002,0.47728225
ecoli_00413,1.0826095889,-0.9888656345000001,-0.213996962,-0.154360834,-0.03650874
ecoli_00414,1.2902711784,-1.9439381275,-0.083518563,-0.04945323,0.0066776
ecoli_00415,0.2886356644,-0.9126569255,0.49332289500000004,0.164713793,-0.23480724
ecoli_00416,0.7609466911,-0.5423255945000001,0.6592328670000001,0.075804102,-0.02788202
ecoli_00417,0.6748550055,-0.6290888495,0.103313187,-0.056768665,0.50038513
ecoli_00418,-0.5279777712,-1.1387741105,-0.07139476,-0.10699186200000001,0.47754781
ecoli_00419,1.1762764213,-0.5715442645000001,0.10925161100000001,-0.007091699000000001,0.04207809
ecoli_00420,0.8785990557000001,-0.6805962135,0.074048953,-0.044047578000000004,0.053441010000000004
ecoli_00421,1.5804201012,0.2642670885,0.701906302,0.07381628,0.04597573
ecoli_00422,1.4607311093,0.2317994025,0.708362161,0.140506256,0.01640223
ecoli_00423,0.0827745221,-1.0629674695,-0.222026581,0.119931675,0.7667340500000001
ecoli_00424,0.1918817294,-1.7510315245,-0.19153251100000002,0.10594186400000001,0.68958929
ecoli_00425,1.3162958863,-1.0430223565,-0.379998306,0.057352916000000004,0.30609926
ecoli_00426,0.1495937068,-1.7063949135,-0.23983801600000001,0.174084083,0.39011684
ecoli_00427,1.9461368631,-0.8301038355,-0.018039079,-0.07088768,0.16214705000000001
ecoli_00428,1.3519307973,-0.8617778015,0.190909503,0.028525377,0.30251183
ecoli_00429,1.4648398840999999,-1.1825138195,0.054598023,0.032825572000000004,-0.01743154
ecoli_00430,1.3170974386,-1.0871311525,-0.052852436,0.037217243000000004,-0.03989757
ecoli_00431,0.5557335425000001,-1.1246817165,0.344890809,0.286125693,-0.00652855
ecoli_00432,0.6011555270000001,-0.5155110225,0.649412721,0.30561196300000004,0.01805195
ecoli_00433,1.5315535352,-0.6193470455,0.519428491,-0.027297961000000003,-0.01316454
ecoli_00434,1.4160954427,-1.0773735185,0.49823180800000005,-0.086313521,0.05508608
ecoli_00435,-0.5084209372,-1.0598463255,-0.42044092200000005,0.23749544300000003,0.68202985
ecoli_00436,0.0903316198,-0.9022617565000001,-0.15285043,0.42203483300000005,0.8294365300000001
ecoli_00437,1.118733258,-1.3835661264999999,-0.121744683,0.06875389400000001,0.16366318
ecoli_00438,1.664901001,-0.8250070015000001,-0.120326151,0.12083432100000001,0.21915571
ecoli_00439,0.4211773346,-0.3354432115,0.438029427,-0.035753444,0.19720695
ecoli_00440,0.8453287993,-0.7538687245,0.451089118,0.110043497,0.40407201
ecoli_00441,-0.4432949981,-1.5307040465,-0.153753828,0.129309161,0.38412738
ecoli_00442,-0.4014006451,-0.5999585405,-0.17507151,0.251086443,0.49640389999999995
ecoli_00443,0.3900295204,-1.2514690705,0.134419237,-0.022647861000000002,0.04751099
ecoli_00444,0.6584153988,-1.0269451135,-0.019733909,-0.007290675000000001,0.12086527
ecoli_00445,1.3427042085,-0.23720183250000001,0.5631820710000001,0.039920518,0.0476462
ecoli_00446,0.42202033450000004,-0.5770301715,0.5499640060000001,0.206041613,0.14272023
ecoli_00447,1.1394011325,-0.7145770225,0.440314619,0.426042593,0.4327723
ecoli_00448,1.7361148122999999,-0.44817805650000003,0.323944983,0.345369843,0.37033955
ecoli_00449,-0.3489375904,-1.1071746675,-0.003739407,0.413744223,0.57773418
ecoli_00450,-0.1005797092,-0.6011992045,0.091623729,0.374689043,0.43049254000000003
ecoli_00451,-0.5496730358,-1.0641617345,0.36793939600000003,0.208151253,0.32687236000000003
ecoli_00452,-0.20018762810000001,-1.1550796975,0.248590421,0.291227723,0.42016391000000003
ecoli_00453,-0.3374430155,-0.7410890635,0.356665141,0.35863981300000003,0.47867913
ecoli_00454,-0.46387124220000003,-0.8556985425,-0.118366434,0.29102474300000003,0.73401428
ecoli_00455,2.1902773938,-0.5580700855,1.335331957,0.372321163,-0.31269492
ecoli_00456,2.7301582347,-0.0336760975,1.3221563,0.554500683,-0.20203355
ecoli_00457,2.4540256799,-0.1008537405,1.591986849,0.729717593,0.01771645
ecoli_00458,2.2162545653,-0.1458188905,1.533396777,0.8032040530000001,0.30654788
ecoli_00459,2.7966340578,-0.0980370245,1.41702039,0.699493633,-0.01429938
ecoli_00460,2.4522140538,-0.8158619705,1.420739371,0.8078232030000001,0.01077946
ecoli_00461,25.6521433795,5.0693716205,3.190513739,0.7253874130000001,0.00355952
ecoli_00462,26.0216399859,5.0815772485,3.410544049,0.8432000030000001,-0.11221258
ecoli_00463,12.0893685773,1.6285647555,1.12521453,0.45295403300000003,0.64643297
ecoli_00464,11.7771916541,1.6031942505,1.164546608,0.513648663,0.63278163
ecoli_00465,7.3394680369,-0.1732399175,-0.5879565280000001,-1.00432669,0.50218688
ecoli_00466,4.0023473643,-0.7494585445,-0.842801091,-1.132510871,0.49923997000000003
ecoli_00467,18.6692614332,4.7078023565,2.999199494,0.905930643,0.21320014
ecoli_00468,18.7817844767,4.6990194085,2.974474219,0.882795573,0.1969339
ecoli_00469,5.0532776543,-0.3788896585,-0.7381115960000001,-1.207481932,0.56855093
ecoli_00470,4.749708013,-0.7663868865,-0.9009306960000001,-1.260247428,0.45746274000000003
ecoli_00471,26.6664000917,5.9659222965000005,3.87495855,1.209290043,-0.28121229999999997
ecoli_00472,26.6725220358,5.8981088065,3.812892432,1.196778413,-0.31035452
ecoli_00473,12.0065902885,0.8422346645000001,0.6275327970000001,0.560846033,0.55578499
ecoli_00474,12.4767732444,0.7445878495,0.8894990580000001,0.640789563,0.62389534
ecoli_00475,21.1025276618,4.6030312855,2.604077318,1.046254113,1.23181458
ecoli_00476,21.0907111593,4.6553265555,2.631794064,1.048489943,1.01833016
ecoli_00477,20.3326914903,5.3389088225,3.367988704,0.995224693,0.16065807000000001
ecoli_00478,20.0806310773,5.1011903545,3.288327083,1.040602243,0.28002335
ecoli_00479,-2.7537366314,-0.5587091305,-0.31838350400000004,0.088105161,0.20112823
ecoli_00480,-2.1592039453,-0.2153261435,-0.10051719,0.12273579200000001,0.28447756
ecoli_00481,0.11036741850000001,0.0317569745,-0.482450462,0.04519701,-0.0973469
ecoli_00482,-0.7253891866000001,-1.2712003455,-0.453878973,-0.003365355,-0.14090949
ecoli_00483,1.3964454251,-0.6484365825,0.867861022,0.731063943,0.22264682
ecoli_00484,1.5663120381,-0.1170312465,0.8803445550000001,0.757859213,0.21059784
ecoli_00485,1.8665046757,-1.8604224695,-0.778038493,-0.51730162,1.70998187
ecoli_00486,1.7425008291,-1.7434692864999999,-0.694406062,-0.48681598000000004,1.69814819
ecoli_00487,21.5413182022,3.5322846764999998,2.380997685,0.858421713,-0.02099361
ecoli_00488,21.6337711862,3.5326492055000003,2.443250565,0.9214160130000001,0.051601640000000004
ecoli_00489,13.1521069387,0.6696016815,1.495357238,0.6655188230000001,0.34237327
ecoli_00490,13.2555250713,0.7186464645,1.491578687,0.700550933,0.37001703
ecoli_00491,13.0725553962,2.7681533115,1.591660606,0.536767573,0.52794562
ecoli_00492,13.1195081616,2.8014729105000002,1.6449864550000002,0.5696375730000001,0.51811106
ecoli_00493,15.0675895512,3.5482591814999997,2.070351252,0.833890483,0.6172066700000001
ecoli_00494,15.1183847487,3.5539716815,2.138101631,0.8158754130000001,0.6346432200000001
ecoli_00495,-0.5626729467,0.040910260500000004,0.317226987,-0.04219238,0.48516773
ecoli_00496,-1.5012639141,-0.32109859550000003,0.147197297,-0.041591509000000006,0.49623364000000003
ecoli_00497,4.372481929,-0.3128343495,-0.4322958,-1.18682151,0.47949135
ecoli_00498,4.7862377503,-0.1707863875,-0.476116568,-1.187464975,0.435488
ecoli_00499,-0.7656509123,-0.2015765715,-0.2142614,-0.09970663,-0.14088623
ecoli_00500,-0.816059674,-0.39151680450000004,-0.182209476,-0.12142913200000001,-0.16340733000000002
ecoli_00501,17.9292414453,4.1117458035,2.358164028,0.733850203,0.40600823
ecoli_00502,18.1236669792,4.2355588535,2.460826397,0.730520613,0.46997409
ecoli_00503,23.0543694046,3.9823817025,2.88432741,0.575463063,-0.58603246
ecoli_00504,22.8082464119,4.0774177145,2.763752814,0.539484413,-0.70255185
ecoli_00505,15.0805155703,1.1446075375,0.7293722180000001,0.9893765630000001,1.2011202
ecoli_00506,14.931009863,0.9281108435000001,0.83326592,1.092255943,1.26498694
ecoli_00507,2.1348533388,-0.6418685055000001,1.768724291,0.649175273,0.40492605
ecoli_00508,2.1973499266,-0.5182322735,1.429756586,0.406217943,-0.053889610000000004
ecoli_00509,2.4448331325,-0.38664315650000003,1.491047461,0.574315623,0.01586921
ecoli_00510,2.9157915492,-0.2229150125,1.442933586,0.6016396030000001,0.0448398
ecoli_00511,2.4022738831,-1.4474727095,-0.32105819300000005,-0.395497808,1.35846915
ecoli_00512,2.3336258832,-1.5781875895000002,-0.451573512,-0.420119436,1.3203357900000001
ecoli_00513,4.7067745419,-0.2683005565,-0.6160879300000001,-1.287916309,0.34927395
ecoli_00514,4.7610997983,-0.3546663315,-0.536423897,-1.163147485,0.39115786
ecoli_00515,13.7740018897,2.6037879455,1.384053929,0.665530193,0.36855357
ecoli_00516,14.0965549767,2.5338297765,1.451806277,0.6831118230000001,0.40012365
ecoli_00517,1.9240692621000002,-0.3099261975,-0.482146077,0.040594261,0.6429495
ecoli_00518,0.7891583487,-0.7455301765,-0.265560154,0.219280403,0.44969231
ecoli_00519,0.8911913864000001,-0.6379285525,0.907764483,1.110700303,1.01343777
ecoli_00520,1.5121082174,-0.2673447225,0.61111773,0.843117993,0.99222908
ecoli_00521,0.7714337800000001,-0.3976079435,0.472220059,0.9049245530000001,1.32581989
ecoli_00522,1.1872703089,-0.6078223655,0.8800601790000001,1.048487963,1.5261695
ecoli_00523,0.5751387865,-0.7850957315,0.519956662,0.7018120830000001,1.32236513
ecoli_00524,0.6833412167,-1.1348666085,-0.521009513,0.40668794300000005,0.75530452
ecoli_00525,0.7616702874,-1.4815812485,-0.494342141,0.36532405300000004,0.84317699
ecoli_00526,1.2642964178,-1.3736723195,-0.438758851,0.389190503,0.79641973
ecoli_00527,0.9194123517,-1.0089514465,-0.12100311400000001,0.43728822300000003,0.80001228
ecoli_00528,-2.9852356354,-0.5294035285,-0.902245434,-0.610562742,0.31350032
ecoli_00529,-2.4284996044,-0.1251757875,-0.521896416,-0.773419076,-0.02782439
ecoli_00530,-2.0056117029,-1.5991534785,-0.679176836,0.051653856000000005,0.08685863
ecoli_00531,-2.2698013334000002,-1.4510537345,-1.197759709,-0.9425002680000001,-0.49775873000000004
ecoli_00532,1.6141801869,-0.5454794905,1.012677493,0.7026568830000001,1.42443941
ecoli_00533,1.9615501408,0.0692178085,1.643392642,0.947477173,1.49155281
ecoli_00534,0.9854025470000001,-0.8030320925000001,1.060187206,0.7939082030000001,1.44866504
ecoli_00535,1.5145413092,-0.6284839925,1.71224393,1.056964733,1.62702083
ecoli_00536,-1.4264938291,-0.7471911325,0.337862963,-0.24247490100000002,0.54081377
ecoli_00537,-1.5771479156,-0.6321489965,0.363674773,-0.20438087800000002,0.48600325
ecoli_00538,-1.1001559298,-1.0878311495,0.393877474,0.088597729,0.52912561
ecoli_00539,-0.8261171982000001,-1.2006435695,0.22819440900000001,0.14973729300000002,0.7043804
ecoli_00540,-2.251789011,-0.7246946745,-0.414845236,-0.7757600000000001,0.05035374
ecoli_00541,-3.0118422103,-0.5319775285,-0.142451191,-0.573824628,0.06585657
ecoli_00542,-1.5788260438,-0.9258029245,-0.61643102,-0.910153037,0.08244431
ecoli_00543,-2.3843708047,-0.4985559585,-1.338770429,-0.9544832510000001,0.06150486
ecoli_00544,-2.9167586236,-1.0526837735,-0.06304069100000001,-0.588176502,0.22406956
ecoli_00545,-2.1713035239,-0.5805522365,-0.553071862,-0.8824148350000001,0.01661359
ecoli_00546,0.0752381705,-0.5438136175,0.177609803,0.767703793,1.31938493
ecoli_00547,0.4958994416,-0.6914158105,0.259860031,0.727341753,1.24802713
ecoli_00548,0.09384703970000001,-0.9409040235,0.12962077700000002,0.616797033,1.00736174
ecoli_00549,0.3737036044,-0.6787245295000001,0.347151249,0.8796841830000001,1.09908479
ecoli_00550,0.1010652878,-0.7117305665,0.20978654600000002,0.9722065830000001,1.09254649
ecoli_00551,0.5117643479,-0.49513263350000003,0.41726057600000005,1.096863553,1.38806858
ecoli_00552,0.3040755664,-0.6109002215,0.09521303,0.40261139300000004,0.73973953
ecoli_00553,0.1209625529,-0.6458073715,-0.18074610700000002,0.201186783,1.05477262
ecoli_00554,0.5775841043000001,-0.47417439050000004,0.297311946,0.613315693,0.98252839
ecoli_00555,0.8532790776,-1.1306260325,0.506089242,0.806008833,1.22590753
ecoli_00556,0.7207547879,-0.2766354045,0.613318793,1.099164733,1.35560079
ecoli_00557,1.0788146217,-0.8132225155,0.496361384,1.124829123,1.59672657
ecoli_00558,-1.0107414837,-0.3744804105,0.39029517100000005,-0.037079376000000004,0.44638784000000004
ecoli_00559,-1.1188978543,-0.5124856645,0.644398949,-0.11367244900000001,0.33690615
ecoli_00560,2.2337910827,-0.40128095150000004,1.107938917,0.407816973,0.18500819999999998
ecoli_00561,0.6760608766,-0.5261776375,0.836347028,0.321498873,0.17453282
ecoli_00562,1.1166332711,-0.0132817635,-0.8045069880000001,0.963881143,1.23630888
ecoli_00563,1.2131779015,-1.3674915275,-0.6646031560000001,1.226371643,1.51723098
ecoli_00564,0.336287697,-1.3142048945,0.168999535,0.654686623,1.11599795
ecoli_00565,0.46607083530000004,-1.2173009605,0.17688700400000001,0.625724853,1.00761418
ecoli_00566,1.494815232,-1.2953386535,0.250016105,1.494979073,1.8599309499999999
ecoli_00567,0.708528936,-1.0245492185,0.312242256,1.442336843,1.96775104
ecoli_00568,1.0917360881,-0.8249250745000001,0.060488759,0.607936503,1.34722826
ecoli_00569,1.2912116154,-1.0298106465,-0.009411132000000001,0.622877623,1.33282406
ecoli_00570,0.9121169548,-1.2586448545,-0.050838332,0.496195963,1.06043573
ecoli_00571,0.8493126651,-1.0763656695,-0.059206948,0.602191523,1.0595746
ecoli_00572,0.49005663180000003,-1.1730962075,-0.458084827,0.625901413,1.54486479
ecoli_00573,1.1622488235,-0.3914317995,-0.502427799,1.045357503,1.70512787
