,A,PurR
ml_abx__glob__2,-0.4297817969,-0.5718745174000001
ml_abx__glob__3,-0.17385964480000002,0.0711579349
ml_abx__lvx__1,-0.8351153351,-0.8058354558
ml_abx__lvx__2,-0.1316727219,-0.5834979313
ml_abx__lvx__3,-0.4563465071,-0.1478839472
ml_abx__mec__1,0.0944393296,-0.3480836365
ml_abx__mec__2,0.3684001059,0.0556781245
ml_abx__mec__3,1.190456033,0.3313556607
ml_abx__mem__1,-0.2269616379,-0.3679165036
ml_abx__mem__2,0.311814808,-0.08142987
ml_abx__mem__3,-0.0049210427,0.2621521567
ml_abx__nit__1,-0.9844914342000001,-0.7415464180000001
ml_abx__nit__2,-1.8710927147,-0.6748554871
ml_abx__nit__3,-1.8800159607,-0.7121860025
ml_abx__ntx__1,-0.8378017726,-2.0173874261
ml_abx__ntx__2,-1.2605287624,-2.2673984642000002
ml_abx__nor__1,-0.4624105549,-0.7667840694
ml_abx__nor__2,-0.0547182618,-0.3499487879
ml_abx__nor__3,-0.3487150567,-0.0397327748
ml_abx__pb__1,-0.5794207827,-1.0457721381
ml_abx__pb__2,0.2963945968,-0.6412738520000001
ml_abx__pb__3,-0.3226103761,-0.8634386787
ml_abx__tmp__1,1.4722911499,-0.0620319238
ml_abx__tmp__2,2.0162796949,0.0886590984
ml_abx__tmp__3,1.5000813393999999,0.1296103016
mut_abx__del_mutS_000nor__1,-1.2483160691,0.0149718551
mut_abx__del_mutS_000nor__2,0.3891038218,-0.38220431530000004
mut_abx__del_mutS_000nor__3,0.8592122473,0.3672324602
mut_abx__del_mutS_125nor__1,-1.3236183318,0.1320772775
mut_abx__del_mutS_125nor__2,-1.0469721337,-0.2682531072
mut_abx__del_mutS_125nor__3,-2.0589844777,-0.022931335900000002
mut_abx__del_mutS_250nor__1,-2.7348072467,0.41692685160000004
mut_abx__del_mutS_250nor__2,-0.9167425433,0.4270052701
mut_abx__del_mutS_250nor__3,-2.2514209847,0.1558911584
mut_abx__del_mutS_375nor__1,-2.6648261388,0.8002096017
mut_abx__del_mutS_375nor__2,-0.9159968395,0.6084377244
mut_abx__del_mutS_375nor__3,-2.1816942117,0.9340910301
mut_abx__del_mutS_500nor__1,-1.9169089789,1.4328983761
mut_abx__del_mutS_500nor__2,-1.6566759435,1.3262316961
mut_abx__del_mutS_500nor__3,-1.5453252842,1.3688212512
mut_abx__del_mutS_625nor__1,-0.23735771860000002,1.5737676532
mut_abx__del_mutS_625nor__2,-1.1023153354,1.5551168068
mut_abx__del_mutS_625nor__3,-1.2340040961,1.6576235433000002
mut_abx__del_mutS_750nor__1,-2.0067674056,1.4573772203
mut_abx__del_mutS_750nor__2,-0.8355928995,1.653476954
mut_abx__del_mutS_750nor__3,-2.2462031557,1.3031567133
mut_abx__del_mutS_875nor__1,-0.7905940353,1.5948787051000002
mut_abx__del_mutS_875nor__2,-1.6378675842,1.4848191557
mut_abx__del_mutS_875nor__3,-1.4576380008,1.7624213654
nit_yeaG__wt_Nminus__1,0.3171712559,-0.3483800274
nit_yeaG__wt_Nminus__2,-0.3171712559,0.3483800274
nit_yeaG__wt_Nplus__1,15.1122828227,3.1621935256
nit_yeaG__wt_Nplus__2,15.1034639635,2.9419552497
nit_yeaG__del_yeaG_Nminus_24h__1,4.202540384,0.057482697900000004
nit_yeaG__del_yeaG_Nminus_24h__2,-1.1559971953,0.5586717486
nit_yeaG__del_yeaG_Nminus_24h__3,-1.4234410859,-0.2885094577
nit_yeaG__del_yeaG_Nminus__1,0.4807338956,-0.6889622553
nit_yeaG__del_yeaG_Nminus__2,0.1911320273,0.10006279900000001
nit_yeaG__del_yeaG_Nplus__1,15.373693613,3.0770589596
nit_yeaG__del_yeaG_Nplus__2,14.9134540816,2.7183662107
opex__amp__1,-1.7234499112,0.5022471732
opex__amp__2,1.4402042245,0.18265319400000002
opex__amp__3,0.8843042067,0.4905248941
opex__bak_amp__1,-3.815559008,0.6427816236
opex__bak_amp__2,3.0261366393,0.4122281454
opex__bak_amp__3,3.4968917729,0.6293673208
opex__bak_kan__1,3.1374732293,0.5623089079
opex__bak_kan__2,-4.597422444,0.6282154841
opex__bak_kan__3,3.66208287,0.6402999796000001
opex__bak_nor__1,1.9600285993000002,0.2660494887
opex__bak_nor__2,0.1946282856,0.2807341598
opex__bak_nor__3,3.6606092529,0.2868204763
opex__bak_rif__1,-0.13126396740000001,0.4047447914
opex__bak_rif__2,2.411592306,0.3209757381
opex__bak_rif__3,1.1378246236,0.3860528677
opex__chx_amp__1,-0.6173103025000001,0.2707865156
opex__chx_amp__2,-0.8699581112,0.3179900846
opex__chx_amp__3,-0.7717459183000001,0.2353726566
opex__chx_kan__1,-3.3303684776,0.5052626439
opex__chx_kan__2,0.5091226024000001,0.3842748461
opex__chx_kan__3,0.6971011314000001,0.21122630080000002
opex__chx_nor__1,-0.0930166011,0.12866179660000002
opex__chx_nor__2,1.2179930816,0.1486858174
opex__chx_nor__3,-3.3048943914,0.34259552060000004
opex__chx_rif__1,-0.4965927618,0.3664246651
opex__chx_rif__2,0.054850048400000004,0.3205427936
opex__chx_rif__3,-0.0938422004,0.0888376671
opex__ctrl__1,0.3491842888,0.0606528017
opex__ctrl__2,0.1186055349,-0.0201212675
opex__ctrl__3,-0.4677898237,-0.040531534200000004
opex__etoh_amp__1,-1.136518522,0.3446917351
opex__etoh_amp__2,-1.3411296487,0.43774254700000004
opex__etoh_amp__3,0.0440501545,0.4096810064
opex__etoh_kan__1,-0.4263741574,0.22506649550000002
opex__etoh_kan__2,-0.7471975918,0.3942064376
opex__etoh_kan__3,-1.0491129294000001,0.3356944633
opex__etoh_nor__1,-1.6785823262,0.3700148375
opex__etoh_nor__2,-0.6577341729,0.347439736
opex__etoh_nor__3,-0.6795082058,0.28567739999999997
opex__etoh_rif__1,4.0222347149,0.29202492150000003
opex__etoh_rif__2,2.1517943219,0.3936013337
opex__etoh_rif__3,3.1428050495,0.4047144174
opex__glual_amp__1,-1.0203145854,0.5008480432
opex__glual_amp__2,-1.7038137949,0.5415832158
opex__glual_amp__3,-1.1377542148,0.6422638031
opex__glual_kan__1,-2.5281556769,0.6071109318
opex__glual_kan__2,-1.5453341220999999,0.45054449010000003
opex__glual_kan__3,-1.8024247905,0.4528004908
opex__glual_nor__1,-3.2030935098,0.4646330899
opex__glual_nor__2,-2.1566358238,0.49511778900000003
opex__glual_nor__3,-2.6670999326000002,0.5805719636000001
opex__glual_rif__1,4.6458335142,-0.2142550548
opex__glual_rif__2,4.6304796111,-0.2226375139
opex__glual_rif__3,3.8891146209,-0.09386474580000001
opex__h2o2_amp__1,-4.5546435909,0.168898278
opex__h2o2_amp__2,-5.1864667887,0.0076723595
opex__h2o2_amp__3,-3.0186994344,0.11119573390000001
opex__h2o2_kan__1,-3.4468223775,0.1393632958
opex__h2o2_kan__2,-2.9772803553,0.1997427118
opex__h2o2_kan__3,-2.5628014965,0.41112191400000003
opex__h2o2_nor__1,-5.5081599987,0.08225874820000001
opex__h2o2_nor__2,-3.9797632547,-0.08636029890000001
opex__h2o2_nor__3,-4.634347883,0.0415576505
opex__h2o2_rif__1,9.8269913211,-0.6635041905
opex__h2o2_rif__2,8.4926033582,-0.6547691865
opex__h2o2_rif__3,8.6225007881,-0.6430685079
opex__ippoh_amp__1,-0.9139598059,0.615411707
opex__ippoh_amp__2,-1.9521057549,0.4305310874
opex__ippoh_amp__3,-1.7661833016,0.5327389077
opex__ippoh_kan__1,-3.0378182756,0.512403315
opex__ippoh_kan__2,-3.0628575331,0.5140840028
opex__ippoh_kan__3,-0.7778347695000001,0.4563854567
opex__ippoh_nor__1,-2.6458437603,0.615714984
opex__ippoh_nor__2,-2.6037084374,0.3710693312
opex__ippoh_nor__3,-2.9053073383,0.5913698083
opex__ippoh_rif__1,4.0200040403,0.23956773250000002
opex__ippoh_rif__2,3.6990839774,0.1129362633
opex__ippoh_rif__3,4.1831639129,0.2883826136
opex__kan__1,-0.1260787477,0.0016593451
opex__kan__2,0.066632838,-0.1522931771
opex__kan__3,1.9950773899,-0.001262969
opex__nor__1,-0.18075521360000002,-0.22985684650000002
opex__nor__2,-0.9091667708000001,-0.6136745917
opex__nor__3,-0.8417276977,-0.3254579996
opex__paa_amp__1,-0.6295025453,0.10170684420000001
opex__paa_amp__2,-0.020452593,0.43962178890000003
opex__paa_amp__3,0.5374939511,0.3003395616
opex__paa_kan__1,5.1275047588,-0.047165716
opex__paa_kan__2,5.3521058298,-0.055819893
opex__paa_kan__3,5.7882118254,-0.5273131886
opex__paa_nor__1,1.9124969145000001,0.3353269079
opex__paa_nor__2,1.8170617066,0.29688380880000004
opex__paa_nor__3,1.0352530604,0.5196855892
opex__paa_rif__1,6.0157345095,-0.1492106194
opex__paa_rif__2,5.0241753825,-0.1903015729
opex__paa_rif__3,7.4257567797,-0.5002513043
opex__phenol_amp__1,-0.6001950314,0.0769964835
opex__phenol_amp__2,-1.0511464752,0.0732538155
opex__phenol_amp__3,-0.7151965269,0.22694498640000002
opex__phenol_kan__1,-2.5368529449,0.14779844550000001
opex__phenol_kan__2,-1.7065226805,0.1532244354
opex__phenol_kan__3,0.3174949861,0.33396575980000004
opex__phenol_nor__1,-1.1579075193,0.0014301004
opex__phenol_nor__2,-1.7598742159,-0.3321273363
opex__phenol_nor__3,0.1935791661,0.1924987789
opex__phenol_rif__1,5.4013889154,-0.5378723135
opex__phenol_rif__2,3.2927992993,-0.391682385
opex__phenol_rif__3,3.4125344104,-0.38042417570000003
opex__pvpi_amp__1,-1.3520470599,0.0550269628
opex__pvpi_amp__2,-0.7089165775,0.15593275610000001
opex__pvpi_amp__3,-0.3966337592,0.2667972373
opex__pvpi_kan__1,-1.4846651753,-0.1615400025
opex__pvpi_kan__2,-0.1125995864,-0.0964726083
opex__pvpi_kan__3,-0.3608695347,-0.1581132486
opex__pvpi_nor__1,-1.9716718492,-0.061400465800000005
opex__pvpi_nor__2,-1.2736745458,-0.2119060388
opex__pvpi_nor__3,-1.5140915847,-0.3867948036
opex__pvpi_rif__1,6.1388906271,-0.4357504448
opex__pvpi_rif__2,6.2634714367,-0.5779461479
opex__pvpi_rif__3,5.7033728507,-0.4379700123
opex__rif__1,6.0953209816,-0.30027482650000004
opex__rif__2,5.737648079,-0.4677203046
opex__rif__3,6.631815366,-0.3737452981
opex__naocl_amp__1,0.8765945167,-0.3337314765
opex__naocl_amp__2,-0.6518700272,-0.3551678386
opex__naocl_amp__3,-0.1118245112,-0.347221475
opex__naocl_kan__1,0.4195333006,-0.0723505877
opex__naocl_kan__2,-0.5980807334,0.106155367
opex__naocl_kan__3,-0.2369898845,0.0502064915
opex__naocl_nor__1,-0.6480131712,-0.2774777945
opex__naocl_nor__2,0.18705715950000001,-0.36788750870000003
opex__naocl_nor__3,1.0425514036,-0.2063333524
opex__naocl_rif__1,5.2774077389,-0.4958400261
opex__naocl_rif__2,4.9678203013,-0.55350216
opex__naocl_rif__3,4.8512091387,-0.3656664847
phage_lysogen__wt_ctrl__1,0.262588392,0.20125672260000002
phage_lysogen__wt_ctrl__2,-0.0425421652,0.1655847617
phage_lysogen__wt_ctrl__3,-0.2200462269,-0.3668414842
phage_lysogen__O104_H4__1,0.7887641169,0.4523997712
phage_lysogen__O104_H4__2,0.4317320765,0.3199707431
phage_lysogen__O104_H4__3,0.0308860179,-0.4470036966
phage_lysogen__O157_H7_PA8__1,0.6998270832,0.4023516603
phage_lysogen__O157_H7_PA8__2,0.39896211200000004,-0.1874569083
phage_lysogen__O157_H7_PA8__3,0.24202223590000002,-0.6267126003
phage_resist__ygbE_oe__1,-2.6824035374,-0.9316274678
phage_resist__wt__1,0.2572016673,-0.2224982053
phage_resist__wt__2,-0.0870930329,0.2116348557
phage_resist__wt__3,-0.0503782216,-0.0120852198
phage_resist__wt__4,-0.11973041270000001,0.0229485694
phage_resist__ygbE_oe__2,-0.34832728020000003,0.2743882299
phage_resist__ygbE_oe__3,-0.6505819110000001,0.1742883958
phage_resist__ygbE_oe__4,-0.35274240560000003,0.1285635
phage_resist__yahA_oe__1,1.5389944846999999,0.1793194185
phage_resist__yahA_oe__2,1.845460934,0.2342321192
phage_resist__yahA_oe__3,1.6043760408,0.251925287
phage_resist__yrfF_ko__1,0.6824170845,0.12482241790000001
phage_resist__yrfF_ko__2,0.23544843510000002,-0.0006035264
phage_resist__yrfF_ko__3,0.8084533142,-0.0060564127
pollution__wt_ctrl__1,0.5514675688,0.1884618237
pollution__wt_ctrl__2,-1.2366849481,-0.2210203657
pollution__wt_ctrl__3,0.6852173792,0.032558542
pollution__wt_urban__1,0.19388279700000002,-0.0872697426
pollution__wt_urban__2,0.3655214922,0.0711702832
pollution__wt_urban__3,-0.8777229145000001,-0.0391097895
pollution__wt_diesel__1,4.908917052,-0.0696644299
pollution__wt_diesel__2,0.1927406755,0.1605875966
pollution__wt_diesel__3,2.0462497292,-0.30232627840000004
pollution__evo_diesel__1,-3.7901778183,-0.8416801454
pollution__evo_diesel__2,-5.7080716483,-0.5549555102
pollution__evo_diesel__3,-6.6243319297,-1.3041400428
ppGpp__wt_relAtrunc_00m__1,0.9254879418,-0.0895024827
ppGpp__wt_relAtrunc_00m__2,0.9046380363000001,-0.0771853417
ppGpp__mut_delrelA_10m__1,7.059652092,-0.9178179664
ppGpp__mut_delrelA_05m__1,6.9663029835,-0.7582177569
ppGpp__mut_delrelA_10m__2,7.3205840065,-1.3302085737
ppGpp__mut_delrelA_10m__3,7.1985568879,-1.0890255159
ppGpp__mut_delrelA_00m__1,6.3289308247000005,-0.3231950317
ppGpp__mut_delrelA_00m__2,6.7098171870000005,-0.4600648208
ppGpp__mut_delrelA_05m__2,7.0951877458,-0.7908332423000001
ppGpp__mut_delrelA_05m__3,6.7842734911,-0.6524892237000001
ppGpp__mut_delrelA_00m__3,6.8562890798,-0.3745224883
ppGpp__wt_delrelA_10m__1,-1.0702488233,-2.7987990199
ppGpp__wt_delrelA_05m__1,-1.6381581511,-1.4927915776
ppGpp__wt_delrelA_05m__2,-1.4329354171,-1.4476121985
ppGpp__wt_delrelA_10m__2,-1.5903942586,-2.693491748
ppGpp__wt_delrelA_10m__3,-1.6809520744,-2.6663681278
ppGpp__wt_delrelA_00m__1,0.2081915577,0.057737721400000004
ppGpp__wt_delrelA_00m__2,-0.25231331230000004,0.0441149489
ppGpp__wt_delrelA_05m__3,-1.7057895162,-1.4144367125000001
ppGpp__wt_delrelA_00m__3,0.0441217546,-0.1018526703
ppGpp__mut_relAtrunc_10m__1,6.144209069,-0.5203546827000001
ppGpp__mut_relAtrunc_05m__1,6.5053065632,-0.6302737973
ppGpp__mut_relAtrunc_05m__2,6.0906783409,-0.4795427667
ppGpp__wt_relAtrunc_10m__1,0.7312028178000001,-0.25289483630000004
ppGpp__wt_relAtrunc_10m__2,0.6912171254,-0.0862728697
ppGpp__wt_relAtrunc_10m__3,0.6927169946,-0.1348681471
ppGpp__mut_relAtrunc_00m__1,6.2940170678000005,-0.39900124260000003
ppGpp__wt_relAtrunc_00m__3,0.8882118541,-0.0458831514
ppGpp__wt_relAtrunc_05m__1,1.0202148598,-0.121047631
ppGpp__wt_relAtrunc_05m__2,1.0186529013,-0.1971928466
ppGpp__wt_relAtrunc_05m__3,0.8739410371,-0.063776122
ppGpp__mut_relAtrunc_00m__2,6.8635742525,-0.6684344119
ppGpp__mut_relAtrunc_00m__3,6.8480228882,-0.5760069136
ppGpp__mut_relAtrunc_10m__2,6.6327403548,-0.6887439793
ppGpp__mut_relAtrunc_05m__3,6.4015478814,-0.4142243392
ppGpp__mut_relAtrunc_10m__3,6.0450284276,-0.47135913420000003
pressure__high_pressure__1,-0.0890574736,1.0159750175
pressure__high_pressure__2,-0.2637913723,0.70721895
pressure__low_pressure__1,-0.365216154,0.1103005187
pressure__low_pressure__2,0.365216154,-0.1103005187
quantum_dots__ctrl__1,-0.1934507464,0.06653015720000001
quantum_dots__ctrl__2,0.1934507464,-0.06653015720000001
quantum_dots__cdte_light__1,-1.6858399105,0.0696742028
quantum_dots__cdte_light__2,-1.8795264032999999,0.2335586455
quantum_dots__cdte_dark__1,-0.8402888714000001,0.37836892400000005
quantum_dots__cdte_dark__2,-1.1181859326,0.459471153
quantum_dots__cdse_light__1,-0.7965014011,0.0639574963
quantum_dots__cdse_light__2,-0.8155577267,0.18394850470000002
quantum_dots__cdse_dark__1,-0.6787688408,0.5627329008
quantum_dots__cdse_dark__2,-1.8127816702000001,0.508098861
raman__wt__1,0.6037736925,-0.052692288100000005
raman__del_cyaA__1,-2.1410891951,0.154904403
raman__del_cyaA_01mM__1,-2.1495225508,0.6056919945
raman__del_cyaA_05mM__1,0.2723435031,0.7973221438
raman__del_cyaA_1mM__1,2.0696075275,0.8738255865000001
raman__wt__2,0.09469243220000001,0.1746618056
raman__del_cyaA__2,-2.871625532,0.3957203016
raman__del_cyaA_01mM__2,-2.3576872589,0.7829571379
raman__del_cyaA_05mM__2,-0.5701198867,0.44394149310000003
raman__del_cyaA_1mM__2,2.5494951852,0.9297690402000001
raman__wt__3,-0.6984661247,-0.1219695175
raman__del_cyaA__3,-2.6216610151,0.5001040605
raman__del_cyaA_01mM__3,-2.3327944368,0.9799370433000001
raman__del_cyaA_05mM__3,0.6606696735,0.8232227625
raman__del_cyaA_1mM__3,3.0273065901,0.8893096083
rand_barrel__mut_nanE__1,-1.7126916092000002,0.26212236180000004
rand_barrel__mut_nanE__2,-2.0838596708,0.3406441396
rand_barrel__mut_nanE__3,-10.4496682081,-0.7425956142
rand_barrel__mut_pdxJ_1__1,-1.8436977961,0.3227195854
rand_barrel__mut_pdxJ_1__2,0.2472218052,0.0441250226
rand_barrel__mut_pdxJ_1__3,-9.2679639309,-0.4047007688
rand_barrel__mut_pdxJ_2__1,-0.6358329847,0.1960055413
rand_barrel__mut_pdxJ_2__2,-0.7853861860000001,0.2626125039
rand_barrel__mut_pdxJ_3__1,0.6927849141,0.0446752461
rand_barrel__mut_pdxJ_3__2,-0.0232594733,0.0055875423000000006
rand_barrel__del_serB__1,0.22264910100000002,-0.0545820957
rand_barrel__del_serB__2,-0.22264910100000002,0.0545820957
rockhopper__CV104_pHDB3__1,-3.7481096981,0.17002505580000002
rockhopper__CV104_pHDB3__2,-3.6074007521,0.0879373896
rockhopper__CV104_pHDB3__3,-3.5732606875,-0.0743938484
rockhopper__CV104_pLCV1__1,-3.5706558911,-0.8322562210000001
rockhopper__CV104_pLCV1__2,-3.4956713029,-0.7341729752
rockhopper__CV104_pLCV1__3,-3.5224185881,-0.8436687477
rockhopper__wt_lb__1,-5.8392373077,-0.4139051379
rockhopper__wt_lb__2,-5.295507897,-0.2024856941
rockhopper__wt_lb__3,-5.2515062614,-0.42811316250000003
rockhopper__wt_lb_aMG__1,-4.0115721655,-1.7730855678
rockhopper__wt_lb_aMG__2,-4.9825552804,-1.3766979158
rockhopper__wt_lb_aMG__3,-5.3814141195000005,-1.3274422006
rockhopper__del_sgrR_lb_aMG__1,-4.2119794216,-0.8579776732000001
rockhopper__del_sgrR_lb_aMG__2,-3.7072631628,-0.9107729191
rockhopper__del_sgrR_lb_aMG__3,-4.6449123497,-0.7320738228
rockhopper__del_sgrS_glyc_aMG__1,1.4703456281,-1.3286142252
rockhopper__del_sgrS_glyc_aMG__2,1.7384387024999999,-1.6631942817
rockhopper__del_sgrS_glyc_aMG__3,1.9266181472000001,-1.8640533646000002
rockhopper__del_sgrS_glyc__1,-3.1037138271,-0.3268149622
rockhopper__del_sgrS_glyc__2,-2.8204101128,-0.1746196941
rockhopper__del_sgrS_glyc__3,-2.2249077798,-0.2764160611
rockhopper__wt_lb_aMG__4,-5.1519415257,-1.5244378482
rockhopper__wt_lb_aMG__5,-4.8694741319,-1.4356186813
rockhopper__wt_lb_aMG__6,-4.8389482359,-1.7262414028
rockhopper__wt_glyc_aMG__1,0.7263154272,-1.3637091037
rockhopper__wt_glyc_aMG__2,1.4819445385,-1.7078728039
rockhopper__wt_glyc_aMG__3,1.4581725619,-1.6570601537
rockhopper__wt_glyc__1,-3.034330296,-0.0124510356
rockhopper__wt_glyc__2,-2.4010394978000003,-0.1045419229
rockhopper__wt_glyc__3,-3.0061241728,-0.1203508201
rockhopper__CV108_glyc_aMG__1,5.9938658392,0.0594578038
rockhopper__CV108_glyc_aMG__2,4.1023295796,0.026797267000000003
rockhopper__CV108_glyc_aMG__3,6.6133695727,0.2898400357
rockhopper__wt_glyc__4,4.1896288899,0.0967689755
rockhopper__wt_glyc__5,5.9051238065,0.062340632800000004
rockhopper__wt_glyc__6,0.2208227916,-0.0371807793
rockhopper__wt_glyc_aMG__4,3.5144589848,-0.0853554663
rockhopper__wt_glyc_aMG__5,5.3036424561,-0.20122508390000002
rockhopper__wt_glyc_aMG__6,4.4113584493,-0.0578871808
rockhopper__wt_glyc__7,-1.5099595533999999,-0.1485328085
rockhopper__wt_glyc__8,-1.5343220342000001,0.047542992000000006
rockhopper__wt_glyc__9,-0.3805308726,-0.2424960552
rockhopper__wt_glyc__10,-0.6681041932,-0.1579365334
rockhopper__wt_glyc__11,1.1660879073000001,0.2330850335
rockhopper__wt_glyc__12,1.0527472247,0.3837523211
rpoD__wt__1,-0.24082167640000002,0.028379855000000002
rpoD__wt__2,0.5016324546,-0.0424899605
rpoD__rpoD_mut__1,-0.8482833795,1.0721894612
rpoD__rpoD_mut__2,-0.151201527,1.0956752052
rpoD__rpoD_mut__3,0.5287104958000001,0.9377770938000001
rpoD__wt__3,-0.26081077810000003,0.0141101056
rpoN_peptide__ctrl__1,-0.1541871195,0.0065409788000000005
rpoN_peptide__ctrl__2,0.0494263041,-0.057686396800000005
rpoN_peptide__ctrl__3,0.1047608154,0.051145417900000004
rpoN_peptide__nminus__1,0.1954721126,-0.0646014944
rpoN_peptide__nminus__2,0.2847277353,0.0614196949
rpoN_peptide__nminus__3,0.1553049483,0.0408215746
rpoN_peptide__nplus__1,11.2978794734,3.4450354554000002
rpoN_peptide__nplus__2,11.3239324573,3.4295752466
rpoN_peptide__nplus__3,11.4388359923,3.3841568257
rpoN_peptide__s54_wt__1,-0.28263502490000003,-0.2289905861
rpoN_peptide__s54_wt__2,-0.6195373029,-0.2532073837
rpoN_peptide__s54_wt__3,-0.5851112804,-0.3893116948
rsd__wt_ee__1,0.842781022,0.10805284650000001
rsd__wt_ee__2,-0.842781022,-0.10805284650000001
rsd__del_rsd_ee__1,-0.7246860247,0.2201750602
rsd__del_rsd_ee__2,0.8661956368,-0.0819938161
rsd__del_ssrS_ee__1,-0.7019620217,0.7008126672
rsd__del_ssrS_ee__2,-0.9813379296,0.7218304649
rsd__del_rsd_ssrS_ee__1,2.1911762979000002,0.1656774594
rsd__del_rsd_ssrS_ee__2,3.7902960487,0.4268775198
rsd__del_rpoS_ee__1,0.6881443311000001,0.9049966706
rsd__del_rpoS_ee__2,0.9178950055,0.9873973067
rsd__wt_me__1,1.0190237951,-0.2539313143
rsd__wt_me__2,0.9138082926000001,-0.18419046190000002
rsd__del_rpoS_me__1,-2.5344490597,0.44444565350000004
rsd__del_rpoS_me__2,-2.8072432289,0.44866092820000003
rsd__wt_ts__1,-5.4548629501,-0.21027918710000001
rsd__wt_ts__2,-5.8659239297,-0.0702447553
rsd__del_rsd_ssrS_ts__1,-4.8927914439,0.2644363113
rsd__del_rsd_ssrS_ts__2,-3.0025540017,0.2857814742
rsd__del_rpoS_ts__1,-5.7715194868,0.7636914384
rsd__del_rpoS_ts__2,-6.0029931514,0.872982302
rsd__wt_s__1,-5.7654439885,0.1489183916
rsd__wt_s__2,-5.7627512133,0.16259309100000002
rsd__del_rsd_s__1,-5.7188609791000005,-0.3639097452
rsd__del_rsd_s__2,-5.5703858825,-0.0761436139
rsd__del_rsd_ssrS_s__1,-5.4247990277,-0.0146104432
rsd__del_rsd_ssrS_s__2,-4.6949770881,-0.07407343670000001
rsd__del_rsd_ls__1,-5.1244081752,-1.7817354709000002
rsd__del_rsd_ls__2,-4.4691676826,-1.9608207826
rsd__del_ssrS_ls__1,-5.0038462879,-1.0078595647
rsd__del_ssrS_ls__2,-4.6844153076,-1.4735254997
rsd__del_rsd_ssrS_ls__1,-4.5565471859,-0.4424226939
rsd__del_rsd_ssrS_ls__2,-5.3174946271,-0.31195936100000005
rsd__del_rpoS_ls__1,-4.9383642421000005,-0.0944785303
rsd__del_rpoS_ls__2,-3.4610234592999998,0.2734709239
sdsR_ryeA__wt_3h__1,-3.0131615825,-0.5919532037
sdsR_ryeA__wt_8h__1,-3.0319502325,0.18703192030000002
sdsR_ryeA__wt_3h__2,3.0131615825,0.5919532037
sdsR_ryeA__wt_8h__2,-2.2681097717,0.6008431405
starve_series__t00_growth1__1,-0.2777306255,-0.0695395015
starve_series__t00_growth1__2,1.0735061717,-0.042925807600000004
starve_series__t00_growth1__3,-0.11250352470000001,-0.024646194000000003
starve_series__t00_growth1__4,-0.6832720216,0.1371115031
starve_series__t01_starve__1,-3.5978551756,-3.3441717903
starve_series__t01_starve__2,-2.0209611983,-2.5628070219
starve_series__t02_starve__1,-10.0014467396,-5.1561061776
starve_series__t02_starve__2,-10.6855358774,-4.9044628948
starve_series__t03_starve__1,-15.6207813958,-5.4413409119
starve_series__t03_starve__2,-14.4921072354,-5.284181244
starve_series__t04_starve__1,-15.300455727,-5.7590468683000005
starve_series__t04_starve__2,-16.0977108443,-5.52253269
starve_series__t05_starve__1,-15.7617500391,-6.058733366
starve_series__t05_starve__2,-16.5430073416,-5.8951106724
starve_series__t06_starve__1,-15.7696239399,-6.0669862327
starve_series__t06_starve__2,-16.9171958763,-5.8847231662
starve_series__t07_starve__1,-16.3682565391,-6.8501763006
starve_series__t07_starve__2,-16.0616456419,-6.7728035132
starve_series__t08_starve__1,-16.1275601122,-6.9302147551
starve_series__t08_starve__2,-16.2038157247,-6.497385645
starve_series__t09_starve__1,-16.317399688,-6.2404593555
starve_series__t09_starve__2,-16.6895619808,-6.1785078873
starve_series__t10_starve__1,-16.3738621469,-6.8480015512
starve_series__t10_starve__2,-16.3067951305,-6.0411806517
starve_series__t11_starve__1,-16.6750666251,-6.3067146367
starve_series__t11_starve__2,-16.2197577991,-6.0316503368
starve_series__t12_starve__1,-16.4983030696,-5.9880862897
starve_series__t12_starve__2,-16.6972512944,-6.3932582445
starve_series__t14_starve__1,-16.9187599391,-6.4013123082
starve_series__t14_starve__2,-16.5274496252,-5.8156008502
starve_series__t16_starve__1,-16.5414980092,-6.0792110372
starve_series__t16_starve__2,-16.1579499219,-5.6279149319
starve_series__t17_starve__1,-16.7016999329,-5.4818131443
starve_series__t17_starve__2,-16.5960591727,-5.5877658244
starve_series__t18_starve__1,-16.3256155035,-6.0833926722
starve_series__t18_starve__2,-16.1254007799,-5.5713999195
starve_series__t20_starve__1,-11.2382051084,-1.2644108387
starve_series__t20_starve__2,-11.5808890774,-1.3393276347
starve_series__t21_growth2__1,-10.1834064038,0.1898009709
starve_series__t21_growth2__2,-10.3335244092,-0.3040525006
starve_series__t22_growth2__1,-12.7958445577,-0.06860753580000001
starve_series__t22_growth2__2,-13.1106708704,0.1540286278
starve_series__t23_growth2__1,-13.1361831313,-0.2891651448
starve_series__t23_growth2__2,-12.9991825465,-0.45238355700000005
starve_series__t25_growth2__1,3.6052647333,-0.7528995089
starve_series__t25_growth2__2,3.436250061,-0.8337640634
starve_series__t26_growth2__1,6.8076328778,-0.8708359081
starve_series__t26_growth2__2,7.2403036358,-0.8358201234
starve_series__t27_growth2__1,5.8912896450000005,-0.9893639758
starve_series__t27_growth2__2,5.7783533582,-0.9980607395000001
starve_series__t28_growth2__1,1.4126431100999999,-0.9488334717
starve_series__t28_growth2__2,1.7708745591000001,-1.0567198052
time_course__lb_4hr__1,0.1965121359,0.08396529650000001
