,A,CdaR
minicoli__W3110_LB__2,0.6317406365800059,2.685740025096705
minicoli__W3110_N_starve__1,-1.5730366532240072,0.6713996288642381
minicoli__W3110_N_starve__2,-1.1427451973167648,0.9030007659839764
minicoli__W3110_osm__1,-0.2569954010054465,2.659665663539781
minicoli__W3110_osm__2,0.1867199135702101,2.4773062495817904
minicoli__W3110_ph5__1,-0.5646650285687963,0.6412845754577781
minicoli__W3110_ph5__2,-0.8506977041034426,1.123551693539345
minicoli__W3110_pyr__1,-0.3494050874188768,2.41878800837903
minicoli__W3110_pyr__2,-0.6934938289531364,2.545319083351667
minicoli__W3110_sorb__1,2.0015840033404797,3.0712317615274487
minicoli__W3110_sorb__2,2.052966661441888,3.1350458553701515
minicoli__W3110_urid__1,0.6746343948271754,2.7952876531048294
minicoli__W3110_urid__2,0.5965322688058727,2.8523478684951438
minicoli__W3110_WT_glc__1,-0.8276942813788621,2.1157227856763345
minicoli__W3110_WT_glc__2,-0.5442362009455108,1.8234415376390525
minicoli__W3110_WT_osm__1,-0.5817458711120858,2.2780238544432176
minicoli__W3110_WT_osm__2,-0.7222332272213441,2.5212246796880766
eep__BOP27__1,1.1869220240400578,1.0302422273414131
eep__BOP27__2,1.214948649910262,0.9543914601093196
eep__BOP1000__1,2.5156686714022856,0.8851008530470863
eep__BOP1000__2,2.144287117152248,1.0723728878743817
eep__BOP27_ndh-cydB-appC__1,1.324886684266844,1.1068116994064645
eep__BOP27_ndh-cydB-appC__2,1.1748153683179852,1.2237160221285357
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,1.0689528855414066,0.9869850536418868
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,1.902399418617296,1.222693335338863
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,1.3234218255033747,0.8808196942585997
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,2.653083765939125,1.118172524162203
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,1.0204208044936935,1.0321912038932008
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,1.3122983502400958,1.4122655505310968
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,0.1382856490036793,1.1638591478045326
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,0.9201311754858724,1.251568009714147
eep__BOP27_nuoB-cydB-appC__1,1.946608627719655,0.7644976533527674
eep__BOP27_nuoB-cydB-appC__2,2.3075194186498225,0.602144316256362
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,2.9265415300686244,1.4291219695432409
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,2.9153157867734985,1.6022412516734592
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,2.643535132946362,1.9406226238349944
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,2.692652842351531,1.892673242247012
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,2.791302260590413,1.7822750693978664
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,2.479578105273154,1.5813231253440811
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,1.847039910294064,1.3419941986412685
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,1.682326073578318,1.2972397987065936
eep__BOP27_ndh-cyoB__1,0.9518944179186528,0.4868691850411682
eep__BOP27_ndh-cyoB__2,1.1387198630736028,0.8057070791438079
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,1.022168331379496,1.2948884412420365
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,1.10235769402437,1.124730746258745
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,2.20948539148398,1.2919926331451437
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,2.476952736131031,1.7247112891059657
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,1.29255232281513,1.0958892188219886
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,2.03029108780877,1.6845472372921462
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,2.2667036368753286,1.040141598826409
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,2.3331635052766715,1.4062044585933158
eep__BOP27_nuoB-cyoB__1,1.4947772907076533,0.5916360597656323
eep__BOP27_nuoB-cyoB__2,1.869788306009605,1.0505394192672686
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,3.205494941982419,1.5242304600926833
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,3.0865956809141277,1.5744985957039752
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,3.2671870376706496,1.6413532110055034
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,3.683582584397266,1.8968028587583348
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,2.9106978706608864,2.127934540785093
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,2.9942609581527586,2.1562593965238483
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,3.697999245749518,2.1562876951685874
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,3.948075096832702,2.1496598956643043
eep__BOP27_ndh-cydB__1,3.3830866591678097,0.7499472579362632
eep__BOP27_ndh-cydB__2,2.5370330441840285,1.7749719800749162
eep__BOP27_nuoB-cydB__1,2.122934934334628,0.9727940450027844
eep__BOP27_nuoB-cydB__2,2.045468287639618,0.5893763773453196
DDB2__PD-005_BW25113_Batch_6h__1,0.0531812535887624,-1.013156173869754
DDB2__PD-005_BW25113_Batch_6h__2,0.1180844865677132,-0.7792793949197452
DDB2__PD-003_BW25113_Batch_9h__1,0.7235596502042752,-0.5561901280017363
DDB2__PD-003_BW25113_Batch_9h__2,0.2843106496818725,-0.6139980109319545
DDB2__PD-003_BW25113_Fed-batch_6h__1,2.2661488180097336,1.525039655239766
DDB2__PD-003_BW25113_Fed-batch_6h__2,1.9438911517140856,1.0126533540712621
DDB2__PD-005_BW25113_Fed-batch_6h__1,1.2531847952258726,2.3044494530031656
DDB2__PD-005_BW25113_Fed-batch_6h__2,2.3356175603858675,2.4422991751273546
DDB2__PD-005_BW25113_Fed-batch_6h__3,1.7127763466772916,1.2523576561477707
DDB2__PD-005_BW25113_Fed-batch_15h__1,1.5660480866003963,1.4906180102119657
DDB2__PD-005_BW25113_Fed-batch_15h__2,0.8409402850607315,1.5433904937863971
DDB2__PD-003_BW25113_Fed-batch_21h__1,2.5406352668794625,1.853276184870173
DDB2__PD-003_BW25113_Fed-batch_21h__2,1.2102000817241576,1.853458735632792
DDB2__PD-004_del-basS_Batch_6h__1,0.1696603223188465,0.04408305802077228
DDB2__PD-004_del-basS_Batch_6h__2,1.1496578587143484,-0.020439100924073642
DDB2__PD-004_del-basS_Fed-batch_6h__1,1.2278834076511635,1.543171038089076
DDB2__PD-004_del-basS_Fed-batch_6h__2,1.758995947701235,2.078472930061106
DDB2__PD-004_del-basS_Fed-batch_15h__1,1.3741902572203477,0.8368294835931374
DDB2__PD-004_del-basS_Fed-batch_15h__2,1.1291513639002129,1.2984583722749918
DDB2__PD-004_del-kdpE_Batch_6h__1,0.3053626778279655,-0.0433514724181725
DDB2__PD-004_del-kdpE_Batch_6h__2,0.3738016427020608,-0.12650554748975607
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,1.829144499840668,1.520383467929884
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,2.374158238684573,1.784735624448876
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,1.7782180110848185,1.172194658773201
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,1.6842808796055937,1.6765178996936747
DDB2__PD-005_del-phoB_Batch_6h__1,0.0984335452128976,0.3220738677276929
DDB2__PD-005_del-phoB_Batch_6h__2,0.074808883361407,0.4759143191642194
DDB2__PD-005_del-phoB_Batch_6h__3,0.1872239236985368,-0.3030156081589972
DDB2__PD-003_del-phoB_Batch_9h__1,-0.194834932353303,-0.7101814485054999
DDB2__PD-003_del-phoB_Batch_9h__2,-0.0132340265138363,-0.6256392202426677
DDB2__PD-003_del-phoB_Fed-batch_6h__1,2.775308610974533,1.9376236472189223
DDB2__PD-003_del-phoB_Fed-batch_6h__2,1.0603855607584969,1.335930712558889
DDB2__PD-005_del-phoB_Fed-batch_6h__1,1.8475952623396796,1.7312510710483917
DDB2__PD-005_del-phoB_Fed-batch_6h__2,1.86159916130012,1.747902440589547
DDB2__PD-005_del-phoB_Fed-batch_15h__1,1.7153509566130842,1.7077648826298102
DDB2__PD-005_del-phoB_Fed-batch_15h__2,0.9872609867161338,1.8065129173578576
DDB2__PD-003_del-phoB_Fed-batch_21h__1,2.385528544225675,1.6416547333338058
DDB2__PD-003_del-phoB_Fed-batch_21h__2,1.8988030387239956,1.2633350244024055
DDB2__PD-004_del-qseB_Batch_6h__1,0.2966532291863184,-0.1426818222273467
DDB2__PD-004_del-qseB_Fed-batch_6h__1,2.398276184396816,1.4294247704439282
DDB2__PD-004_del-qseB_Fed-batch_6h__2,3.254294238662778,2.046665194801851
DDB2__PD-004_del-qseB_Fed-batch_15h__1,1.93300855617803,1.3843279546961629
DDB2__PD-004_del-qseB_Fed-batch_15h__2,2.2214115587345464,1.74676017203773
DDB2__PD-004_del-qseC_Batch_6h__1,0.5450367317838558,-0.6220159707906037
DDB2__PD-004_del-qseC_Batch_6h__2,0.2516863478448397,-0.17849966201719436
DDB2__PD-004_del-qseC_Fed-batch_6h__1,2.5801110092065547,1.3295650296694634
DDB2__PD-004_del-qseC_Fed-batch_6h__2,2.5082412489334374,2.049744355429598
DDB2__PD-004_del-qseC_Fed-batch_15h__1,1.7758374989157568,1.3013877356439525
DDB2__PD-004_del-qseC_Fed-batch_15h__2,1.5026978012299597,1.857069683756583
DDB2__PD-005_del-qseF_Batch_6h__1,0.2157497319300907,-0.8793723061818386
DDB2__PD-005_del-qseF_Batch_6h__2,1.263070000403701,-0.008288286370190079
DDB2__PD-003_del-qseF_Batch_6h__1,0.5634565154569076,-0.2902131376463979
DDB2__PD-003_del-qseF_Batch_6h__2,0.9374890495501916,-0.19848580089752052
DDB2__PD-003_del-qseF_Fed-batch_6h__1,1.7814362473854342,1.7816197036884915
DDB2__PD-003_del-qseF_Fed-batch_6h__2,1.8602152768759488,1.8477728356742968
DDB2__PD-005_del-qseF_Fed-batch_6h__1,1.8852725610874017,2.672433044903733
DDB2__PD-005_del-qseF_Fed-batch_6h__2,1.3013552566365147,2.231142282526778
DDB2__PD-005_del-qseF_Fed-batch_6h__3,2.332783326358671,1.8058646310789523
DDB2__PD-005_del-qseF_Fed-batch_15h__1,1.6868506152700595,1.3731623335994128
DDB2__PD-005_del-qseF_Fed-batch_15h__2,1.3200036176837302,1.8535823373067688
DDB2__PD-003_del-qseF_Fed-batch_21h__1,2.168670474503843,1.6880326409593371
DDB2__PD-003_del-qseF_Fed-batch_21h__2,2.0556769429723385,1.8551152303612664
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,1.3717512843047928,-0.015227749839878069
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,0.4939541519646026,-0.5491896466868473
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,0.4804801309374981,-1.3824536902833668
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,2.3838260494000845,1.6238992212319332
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,2.166263604309281,1.6178530465012129
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,1.9549393202287044,1.7115119853851593
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,1.7606004489976848,1.6769515277780616
DDB3__PD-009_del-arcA_Batch_6h__1,1.124883242872617,-0.059660682711816015
DDB3__PD-009_del-arcA_Batch_6h__2,0.5516896612930985,-0.1441604878525138
DDB3__PD-009_del-arcA_Fed-batch_6h__1,1.8613301006771408,1.6118840237833227
DDB3__PD-009_del-arcA_Fed-batch_6h__2,1.0542849891850878,0.5667973732170464
DDB3__PD-009_del-arcA_Fed-batch_15h__1,1.4763515882466325,1.5040957359729177
DDB3__PD-009_del-arcA_Fed-batch_15h__2,1.7405748903945977,1.3354594063884533
DDB3__PD-006_del-baeR_Batch_12h__1,0.5046755476295773,0.6567458494597438
DDB3__PD-006_del-baeR_Batch_12h__2,1.7152577946947596,0.6056136943468302
DDB3__PD-009_del-baeR_Batch_12h__1,1.6436325492761912,0.9015219495312858
DDB3__PD-009_del-baeR_Batch_12h__2,0.5831939488636847,0.4953362326593278
DDB3__PD-006_del-baeR_Fed-batch_12h__1,2.2372894580149287,0.2660244044818545
DDB3__PD-006_del-baeR_Fed-batch_12h__2,1.4064815284635157,-0.10697449542646308
DDB3__PD-009_del-baeR_Fed-batch_12h__1,1.4454339496858892,2.1287826714431635
DDB3__PD-009_del-baeR_Fed-batch_12h__2,2.360350103108051,1.9814179209362413
DDB3__PD-009_del-baeR_Fed-batch_18h__1,1.497244879003105,2.2618563759121653
DDB3__PD-006_del-lsrB_Batch_6h__1,1.0470286647122702,-0.08496340438913608
DDB3__PD-006_del-lsrB_Batch_6h__2,0.1039157228599742,-0.21800954259672126
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,3.26003283198874,1.7122826684119443
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,2.003827446678182,1.880896245211113
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,2.2955512365130564,1.880746702291836
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,2.291714999308529,1.9732162708186136
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,1.9280174982837417,1.6714595474189895
DDB3__PD-009_del-lsrK_Batch_6h__1,1.0018540990458586,0.23531201018709424
DDB3__PD-009_del-lsrK_Batch_6h__2,0.4150846040068139,-0.15473462878865574
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,2.1996306097936644,2.4826798150136
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,0.7055009041524882,2.267494633411044
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,1.426692037911632,0.9163562088864424
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,1.9153549265096268,2.018644310889468
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,1.4548407805168062,1.325425701028574
DDB3__PD-006_del-lsrR_Batch_6h__1,0.4058847709196888,-0.4863118629760468
DDB3__PD-006_del-lsrR_Batch_6h__2,0.1277492491353186,0.014127974802493616
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,2.664417036007247,1.8552664110543875
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,2.086622139089944,1.8327116538461932
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,1.9406299037586112,2.2157008122033925
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,1.9736197174241383,1.6408629217175177
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,1.5639201978091557,1.6507543238381317
DDB3__PD-009_del-luxS_Batch_6h__1,0.9937987339448824,0.4427864180448125
DDB3__PD-009_del-luxS_Batch_6h__2,0.3229492575600345,-0.6352112239217234
DDB3__PD-009_del-luxS_Fed-batch_6h__1,2.5143959826055746,2.194410555360613
DDB3__PD-009_del-luxS_Fed-batch_6h__2,2.429903101866279,2.83816483551898
DDB3__PD-009_del-luxS_Fed-batch_15h__1,1.4407026711579578,1.263944174481206
DDB3__PD-009_del-luxS_Fed-batch_15h__2,1.4539731814272312,1.013455325778835
DDB3__PD-006_del-rpoS_Batch_9h__1,1.106521455437172,-0.3354213998776432
DDB3__PD-006_del-rpoS_Batch_9h__2,0.60595069345458,0.1456313953275008
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,3.969271909807822,1.3968782727485838
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,3.960774359482581,0.7930671329244827
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,3.431303201862263,1.2536662715271598
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,3.198403151458269,0.9328621744437826
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,3.865406359337872,0.4927343261939718
DDB3__PD-009_del-tnaA_Batch_6h__1,1.0950743013024558,0.5292055801577606
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,2.575524058512226,2.1920463302586723
DDB3__PD-009_del-tnaA_Fed-batch_15h__1,1.850325780263959,1.3759843507519482
DDB3__PD-009_del-tnaA_Fed-batch_15h__2,2.03573587070256,2.1098036850982096
