,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
ftsQ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
dnaK,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
proQ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
glgS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ycdC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
gmk,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
pphA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rpiA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yfdV,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yncD,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
yafT,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
glcB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yfdU,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yneI,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yafJ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rpe,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
fryB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
b0257,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ydiP,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ucpA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
gntR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yagG,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yeaM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
eutN,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tpiA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ygeX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yeaT,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ykfI,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yedW,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
der,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yggG,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ppdD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yaaJ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
fliC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yfgA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
acnB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yadN,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
icd,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
fsr,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
fumB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ybgI,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yegT,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ynfL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ykfG,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
lit,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ydhB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ycgJ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yjfQ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ribE,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
ybhD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ycgL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ytfE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
kdgR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ynfB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ydbH,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ytfF,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yabN,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rstA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
nhoA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ytfL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yebA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
slyB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ydeJ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
greA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ymdE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ybeL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
torY,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
smf_2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
sraB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
sodA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yaiN,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
fkpA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ycfR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rhaB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yeeX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rfaQ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ymfI,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ycjG,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yeeE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ftsJ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ycgI,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
marR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
wcaJ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ftsY,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ymgE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
aceB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
uspB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
katE,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
yiiR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yfjM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
kefG,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
evgA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
nudC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
envY,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
yjjK,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ypjD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rimJ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
dhaM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
racC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yqcD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rpsU,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
speF,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ybaL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
nfnB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rrnC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ykgF,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
zitB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
sodC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
dgoR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yajC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
sapA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yaiX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yieG,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ybaT,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
mglB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
pmrD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yihU,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yafN,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
nupX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
hscB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yiiQ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yjaH,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yeiM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yjgH,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ptsA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ydhO,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
dinG,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yjgR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
gntP,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
osmC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
xthA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yjhU,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ydcJ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
flk,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
sppA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
mltD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rssA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tolC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
purT,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
fldA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ompW,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yhhF,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ung,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
sseB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
pflA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yaeH,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
uspA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
pepB,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
narZ,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
ykfA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ecfI,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yfhG,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yigI,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yagI,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yhdJ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yfhK,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rhtB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yadC,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
b3218,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
b2639,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
hemB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
kefF,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
serW,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
entD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
luxS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
dusB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
hepA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
lipA,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
recX,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
ribC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
pcnB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
lipB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rhsA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
thiL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
sufI,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ynfK,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ygcU,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
gst,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tyrV,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
intF,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ygdL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
nrdB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cysT,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
leuA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
sthA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
hdfR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
hisJ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rsd,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cysD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yphF,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
hlyE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yegW,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
plsB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ushA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yiiU,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yehD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yjeK,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ynfM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
araC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yehZ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ytfB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
mdtK,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
gltB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yeiC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
msrA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yebQ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
dnaJ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yciT,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yjgA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
setA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
groE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ydcR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ppiC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
selC,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
stfR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
racR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
lexA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ynbA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rpsB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
uxuA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ydcG,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yfcG,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
lacY,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
ygeA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ydcM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ecfE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
araJ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
bacA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
thiC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yaiW,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yajR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yoaD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yfbM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yhjX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yafZ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
menD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yqfA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
nrdH,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
argQ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
menF,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ygfF,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
aceK,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
argZ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
folC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ycjZ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
aphA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
mutS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
hrpB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
fes,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yhiI,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
mutH,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
seqA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cmr,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yhiJ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
mutY,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
helD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tonB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yeaX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ileX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
metG,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yhhT,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yebU,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
creA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yejL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
pheP,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yccR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
b1966,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
chaC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
btuB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ecpD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yedY,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
nupG,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
ypjA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ybfE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
apt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yniA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
pinH,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yciG,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
add,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ydjX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yqaB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tyrS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
amn,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yddW,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ygaD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cdd,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
dcm,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ygcB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yneE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rfe,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
sbmC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
menG,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ygfI,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yibF,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
glyU,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ecfK,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
gudP,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
secB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cvrA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
trkA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ybjG,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
secA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
aqpZ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yahI,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
emrE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
lacA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
b0298,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
araF,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ahpF,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ybbC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tatE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
b0501,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
lolA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yaiE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
sanA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
paaX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
hemC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
lpxP,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
pstS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
hrpA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
fliA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
fldB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rpoE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
argP,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
recA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
dfp,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
arcB,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
nohB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
malX,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rpmE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cobU,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yggE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ampD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
deaD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
mcrA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
mscS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
dgt,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
pnp,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yahB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yggM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ybjC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
rhsD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yaiM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ydjN,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
fecI,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
agaR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yaiP,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
asr,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yfeK,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yhaJ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ybdG,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ydgI,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yqiC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yhdA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ybeF,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ydiM,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
accB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yhcM,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
hscC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ydiF,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
trxA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yraL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
abrB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ydiS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yhgN,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yraR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ybgQ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yncC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
nadC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yhbP,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
mazE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tam,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yhbT,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
panD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yneH,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
mazG,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ada,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yifM_2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
nohA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ygeQ,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ygiS,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
metF,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yagK,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
deoA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
glnH,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
dksA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
dam,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
deoB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
hcaT,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
phoA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
thrU,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
lon,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ygiU,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yecF,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
pyrC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
umuD,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ligA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
trpL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
parC,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
trmE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
yadR,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
emrA,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ybaB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
insA_1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ybaA,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
yajO,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
