,Cr_1,Cr_2,Cr_3,Cr_4,Cr_5,Cr_6,Fe_1,Fe_2,Fe_3,Fe_4,Fe_5,Fe_6,Cd_1,Cd_2,Cd_3,Cd_4,Cd_5,Cd_6,Zn_1,Zn_2,Zn_3,Zn_4,Zn_5,Zn_6,Cu_1,Cu_2,Cu_3,Cu_4,Cu_5,Cu_6,Pb_1,Pb_2,Pb_3,Pb_4,Pb_5,Pb_6
yfhH,-0.00031965624098288065,0.0056975811610148076,0.02749671793288361,0.0449254931017696,0.0600612264335445,0.0575644748133525,-0.009597920914330869,-0.022373311005195226,-0.019942441424583054,-0.013460384715508436,0.0046490603446093575,0.01886191924036333,0.005269590500173803,0.008575352281087164,0.011641444839504977,0.0115847034539114,0.0015951718196315153,0.0020856447205847327,-0.005912430348549866,-0.015556426181041009,-0.0085087321127367,0.00171232325842989,0.013858592364415948,0.02304653237535633,0.0018936013624416374,0.009418342517693584,0.015462855509461347,0.023798595716600368,0.032786538780395696,0.03837937467414944,0.0022384465918130047,0.0033960535612667,0.01441684036999134,0.022199356124345114,0.02814023449204909,0.03811128865314184
yqiJ,0.004398355263229624,0.009705655684365315,0.013987285989308812,0.01769171657681687,0.023865627297193628,0.029209955749913582,-0.009137261631487068,-0.016880203799035515,-0.01673776847446506,-0.015655111377005853,-0.00921110512903923,0.0015260869682314556,0.0013383632267505582,0.0032581241638759547,0.009765060261570941,0.0125975247496804,0.0060737836608431,-0.00016724354013722902,-0.003115806400334178,-0.0046641195593512454,0.0026185176897204504,0.016767160264248474,0.029487809686901883,0.04142704416720108,0.002383125417159803,0.002964962875725193,0.002653281769272145,0.001190992423837984,0.004872828225886757,0.006636310728888987,0.002139026902520807,0.008986886347227609,0.020102053678379028,0.03433787609159047,0.05032181614509429,0.06773497241445456
rpmI,-0.010922484467242772,-0.005550173425821484,-0.0010533616469041397,0.0012485635182894078,-0.006404046522794043,-0.005530886378628846,-0.0163424826993495,-0.036394136537896825,-0.05298517579946205,-0.06551441971028603,-0.06955922259824894,-0.07178535591061327,0.008267823305498117,0.017354315630578914,0.02441848441078328,0.029034935786333538,0.02864443754770388,0.04100559372615115,-0.00568767164468724,-0.013832924575701348,-0.01135640333204212,-8.976111203053391e-05,0.008851632211182252,0.015929845849225552,0.010827642804757466,0.04554641473912286,0.09078085351648067,0.12807245289009192,0.1561147652725725,0.17988303868040012,0.003990676553137965,0.009575695190685723,0.014858782878490415,0.022207570741644245,0.026585316794598232,0.03902759392642083
pldA,0.0005998763367520872,0.002417357464913441,0.005784275703204795,0.01069059836700135,0.017378338284294324,0.018934227094102286,-0.007497839666990881,-0.02048518733155836,-0.03147567459673155,-0.042377487013267184,-0.047478231822326064,-0.046480113377112886,0.0013856705195008725,0.004934002236472425,0.007798472668203949,0.012102856233047072,0.008500665705296437,0.010969554222368718,0.00014470921187439176,0.0021675195074511047,0.013532157089692569,0.027377718455095644,0.04111040782868781,0.05145793102419991,0.00235175649329397,0.003959674244169907,0.008774311177663653,0.011966222426998057,0.01593322395310399,0.02381587014585561,0.005165730368271814,0.014295690468211298,0.028024461515907314,0.03618931548431823,0.04527130266249427,0.057081317930689185
yrbG,-0.021292505251662784,-0.05029306603216039,-0.07013920294773457,-0.07866255482257804,-0.07696794886963168,-0.0732458750330317,-0.012972154546832915,-0.030305016804945357,-0.04316576062833054,-0.06041030495569188,-0.07446677617061248,-0.08167515099337834,-0.00020072983977831725,0.0002619390017438253,0.0026116333749241372,0.003945591745523667,0.00457327652923818,0.015168596287244897,-0.00043306004987641515,-0.002563958156041437,-0.0014942056203451474,0.0031515372602212576,0.008013481365269146,0.014798594696487413,0.002659525447724965,0.008700330953890653,0.012243313010096363,0.01527320647881286,0.01776969710430836,0.022817400759248468,0.0037533427875778656,0.00938004618895819,0.02051833333586333,0.032672696927147984,0.045772709693394316,0.06141788472936914
dacB,0.0012399992906822414,0.002597313268776144,0.008416012187308608,0.013512678000672143,0.017398498973020926,0.021372222288694055,-0.010238845373709195,-0.02735609493103547,-0.040044216295322274,-0.04958918131468044,-0.05834840502108157,-0.061903058588944376,-0.0017686623723242934,-0.0011017570061547775,0.0019625242650132546,0.007818307680094784,0.008227842029533996,0.01334211792584635,-0.0005203352919848102,0.0005880030307106682,0.007466904638614774,0.01770212164140355,0.027437321800929487,0.03556856050813401,0.0011530684231125248,0.00031800458816821594,0.0009112598006889807,0.004084695061347449,0.008898077005085672,0.0196861688061429,0.00622172886590524,0.012045259014215414,0.019323510602872917,0.03025133549236146,0.03804852468459382,0.0493142267299336
rrfG,-0.0007697625973237647,0.0017326199084536865,0.004252021348068269,0.010021182044562862,0.012336884617141709,0.009964972533989841,-0.002605088960367841,-0.013970774340157841,-0.023028831103752544,-0.02727283060329152,-0.02651689033619617,-0.02595870127489357,-0.003954971316572852,-0.0026556563005547466,-0.0022148707398165213,-0.001196023420503856,-0.008166487969625784,-0.007673772172230739,-0.007083676864289176,-0.009313625776006978,-0.005564953113263275,0.005021887014103879,0.017012485252272114,0.0260555941935884,-0.0015597745796300186,-0.0066168689559645754,-0.0023424919118815914,0.00029387476618845064,0.006295734746507586,0.013689965512271429,-0.0015008126432486466,0.0009025914799874114,0.004728565899196782,0.004671131779377513,0.005405930774480144,0.01363680662739395
lacZ,0.0017070328244306982,0.012917994312466105,0.03233817270091,0.04656495457159394,0.06414576819909934,0.08126603848580144,-0.004264174992813569,0.01711358316444835,0.04548186992646261,0.047381979999321616,0.0449938082450635,0.02516753383621832,0.003723901624820151,0.013688428477773093,0.02712537683330182,0.03739608969747888,0.042092466650264004,0.04895858319776722,0.002878673923327492,0.024387538763713232,0.05323159024112967,0.0820154312659886,0.09718803529970088,0.10119841676308892,0.0060090677480621295,0.02190296080311714,0.04145653645673135,0.05760776614709054,0.07296745662389521,0.08883426375007528,0.03263703652129449,0.08745435808369906,0.04584040195766255,0.07621421389162948,0.1027929086179992,0.1156162921786339
yheS,0.0023413029106053684,0.007856475893735483,0.00951234678238506,0.010181758817750831,0.011888786045588507,0.01476598994209046,-0.010173238855137368,-0.020627323778493547,-0.023428068105931604,-0.032002360441767984,-0.03917940241896237,-0.04611746211966185,0.0027778303830154863,0.006748486425011499,0.009146543312443587,0.010651001758273116,0.00549679726372487,0.00944004083955845,-0.0048034199535966545,-0.007383912811426689,-0.008018585389860377,-0.006113927843084925,-0.003981621455525641,-0.002606260284834963,0.004243937755972969,0.013243111014564341,0.020866359342298357,0.0251651261868142,0.029716145668995345,0.04262122335767534,-0.002055078894428929,0.0015758285507898658,0.003648080119403792,0.014073551244294566,0.02079237678805146,0.029683040764740987
ydiV,-0.0038863764198603617,0.0004594460692528004,0.004337522329989193,0.014295434074073847,0.02562478481903717,0.015516957913168584,0.0003193921432644938,-0.00012357512534723832,-0.0010159312540761623,0.007780704958714791,0.017412085685954357,0.02637811741399879,0.010924681591027451,0.018265629249409703,0.025908924295477267,0.03768028294015397,0.04219905694248658,0.052774661471197186,-0.013333142460808776,-0.02558556843222765,-0.011533206855116036,0.00498331134493915,0.02495336738365034,0.04514601684330625,0.0019826182289598444,0.0035091735543313672,0.0013342616693210751,-0.0003031075229833676,-0.0031231601434098736,-0.00658538141505008,0.0001411381746367377,0.00023628475030424936,0.0011793583325921556,0.003352745005632721,0.004759631734451524,0.008278205809618655
ygfU,-0.0009107764639507146,-0.0020763307869946296,-0.0009993517710867497,-0.0006408817513736468,-0.0002501973640823766,0.002803774218944969,-0.006461033814531936,-0.017654693638051402,-0.029480572380535832,-0.043718604762586134,-0.05570446411689328,-0.06563759879466531,0.0016476508613355978,0.00481789280927338,0.0073406355869137935,0.01070629024400628,0.010750632001187158,0.015129480390996843,0.000280869592916987,-0.0006429127442099556,0.0008398037347468719,0.005241542131455851,0.011237027624459084,0.01770253759068986,-0.00045778826038525116,0.0020366639517138147,0.009967804133806836,0.02076918819299425,0.02666499711412779,0.03441288669109314,-0.0018561582106755067,-0.004283309741813093,-0.0004514577123214499,0.004564252123284707,0.008040900648036524,0.014511015940647312
ybjH,0.001842935293828907,-0.0020564884174533176,-0.012823675224014886,-0.034858456992295665,-0.05352916304732746,-0.05894625634573681,-0.008536442759498511,-0.024456973201665316,-0.035346159914569464,-0.04341736538434409,-0.05220892966873445,-0.060102356532732173,-0.0013630415693080273,0.0037048309995181185,0.01053636412833627,0.016242794058592257,0.02136868281324005,0.03644166336771426,-0.005545350885584665,-0.011682015641673923,-0.00975967723824479,-0.005228083555580282,0.0037241890079431593,0.008314149233586645,0.006407590485032229,0.012956929207024712,0.01941038549869074,0.025171567970277784,0.031287613121570766,0.039270724831737464,0.006097736742625822,0.01640784194118062,0.022034461905166117,0.027684919681754537,0.031602772839626425,0.03910836925179072
recN,0.0172709637554826,0.0463397052549717,0.08485196817890568,0.13148346938099892,0.18604087541725295,0.2363052899133207,-0.009956080247092318,-0.02704926518188542,-0.041509647342753364,-0.059320995498230986,-0.07457922682766799,-0.08244344666100037,-0.007085271784897574,-0.02317671196458766,-0.029904714919555906,-0.030552575961655195,-0.03368858596907885,-0.027830664747233717,-0.0014619440498961302,-0.010690553786111863,-0.014950024892637094,-0.018605858205978768,-0.01939101860784212,-0.02146596530682587,0.01284359320724865,0.02889633816266085,0.04638143455787118,0.06596580539746842,0.0842069482336455,0.10276240877843903,0.0048655634179038815,0.012383846905422848,0.019321536398719755,0.029464858085335523,0.04012565926985686,0.05825848630723951
yeaE,0.005460558406462484,0.011945146939586464,0.017924664403103682,0.021094123212457464,0.020387523139755528,0.02046347131954981,-0.009718145581534748,-0.03045371765365086,-0.05788210955003231,-0.08346856517958405,-0.10899168264475133,-0.1310988203542066,0.01300087020531979,0.02619745904263941,0.03763698176607938,0.047100828836042885,0.05096768935756677,0.0609658490577515,-0.00845932495711017,-0.02147575980613297,-0.028825645261684938,-0.02699209993846413,-0.01913951113622057,-0.009636082737178043,0.00225678023111448,0.007700858694365491,0.013758498811824515,0.02185169713941814,0.02687395023128074,0.035825170165062946,0.001077562566657885,0.0037292103335147095,0.009056571972506287,0.010800031768599543,0.008755306949201019,0.01789936076311539
pitA,-0.0012608273176523866,-0.0008402610758042909,0.004525189703062343,0.009475374228269362,0.013708877210020431,0.017205902920384812,-0.007214741484805373,-0.013398981244766616,-0.00828620218530046,-0.005336686203035767,-0.004271334964606265,-0.002735844887155589,0.0016161598076653285,0.0028498946173867072,0.0031128939740823645,0.0030426383748947137,-0.0027017855522993924,-0.004345813114218207,-0.005862305086917111,-0.010493312581835402,-0.013726554111014049,-0.015512190550781187,-0.017233677616987332,-0.01785941334570468,0.004594181581516298,0.007973261525684925,0.014049592467361777,0.01667871774501143,0.02307658111029581,0.030167541936894714,0.00597274868173838,0.01106699272558188,0.020816653945795398,0.035037320389380726,0.04691481219442213,0.05692392023139035
ymcC,-0.0014315042316707385,-0.0007622132469998004,0.005398368514122731,0.00905524574470448,0.01158812166640759,0.01456454439328835,-0.000392940588761004,-0.013723158926987713,-0.026974203263970327,-0.0392746947027375,-0.047246315875125566,-0.049390395298263716,0.0010093581541563517,0.004355274426596067,0.005445972035017706,0.006408871758368064,0.0048233405234455904,0.008628611335105188,-0.0020564050187387344,-0.0006236877431251303,0.005475806661630318,0.014233474580575146,0.02240907422577437,0.0290122572425204,0.004424100853572585,0.008977422239166831,0.013865532812373958,0.017460242223964553,0.020655754019238182,0.02464615727491896,0.004088759080854098,0.007938645548045409,0.011982508028487064,0.01583574702183347,0.022266003033857708,0.024513110576382082
ilvD,0.0013897441336811758,0.005370512407824961,0.014325751675759037,0.01682893583814203,0.022757355143826426,0.027729046586343682,-0.007439571573593443,-0.019630266525846117,-0.019172984120860017,-0.015367238255867263,-0.008619074469799374,-0.0020182976131613226,0.009066400529141668,0.01602306125148472,0.025285611958907217,0.036654362193301065,0.04018172441418758,0.047320879146561225,-0.0030048807910545423,-0.008112592105197613,-0.012213543322651793,-0.012887081593788185,-0.014753938122755125,-0.016751993459891625,0.0031116787693755373,0.004477467588106887,0.008437441957009694,0.011096506816092238,0.014678355717459284,0.020519411474275592,0.005177598977007389,0.0030794568136991232,0.005386258893224756,0.0077959507748234565,0.008544796204459255,0.012468960617390642
manY,0.003284521693625919,0.012031983812876918,0.01825836850809619,0.019727854876223604,0.01656437569380399,0.00661604468266802,-0.014480691871674781,-0.037737486537250835,-0.05457905575759068,-0.06379495138931113,-0.06656832885913462,-0.06799968634900493,0.0024451617128004675,0.002898420437576844,0.007026005569246781,0.010989766483930343,0.012239347312992909,0.013359723966401057,0.0016609770959795705,0.006072215604235764,0.016060623136818518,0.03194923965130119,0.04749770561778269,0.059027426972002486,-0.004296731403890956,-0.001410416901574322,0.00470532569842997,0.004397714053235193,0.007050767663746613,0.013027753801287251,-0.0010597250340460267,0.0009155349444898297,0.0019490365245269426,-0.0010702413190414339,-0.0013175695393673305,0.006081809927702372
yhfA,0.0001605453661235728,0.00422324626319505,0.0052758067713910995,0.005450166184312111,0.0034119717611188287,0.0047407475980104745,-0.01014309708712521,-0.02675667062269249,-0.04697133864910441,-0.0718991551814074,-0.0866049210655508,-0.0929513022811221,0.0013812517918741305,0.018104961296213532,0.007131509490189809,-0.0026785556305948138,-0.023777552607992667,-0.0074953613053400986,-0.002271135547791429,-0.002625258877234355,0.00360702399731033,0.0154646717936558,0.02834498550299414,0.0407333393876734,0.0010091553500811024,0.005809564904806977,0.0129299266632845,0.01597663610715785,0.0170110703961613,0.02266438061922116,0.008300157103669072,0.014391601275718088,0.020330709764063832,0.026202961707464032,0.0288133060330198,0.033468499467662165
aes,0.009272626722116322,0.01300836296270936,0.02019230227647669,0.02122757247626186,0.023788192848799884,0.026363760932025054,-0.0060684674442593204,-0.02030132607316876,-0.0322444113573466,-0.04893164136306634,-0.0541573526850519,-0.059672567904695085,0.01743376548381291,0.021511138576314853,0.03369438620702999,0.054226150311333134,0.05869401568992706,0.0708701961353646,0.0018882958937360226,-0.0005906040947720907,0.009434698468129565,0.026901629179598263,0.0425020251240081,0.059946043203561276,0.004026859091787989,-0.0020103244051054964,0.005943281587614674,0.04399080781031177,0.08363262304002944,0.12898958718370634,-0.01793066130467696,-0.0009246983027066482,0.03319071556846783,0.059266236968973936,0.041754921081497545,0.020694423465126236
