,A,Fnr,NikR,RpoN,NarL
acid_tale__acid_ale1_pH5__1,0.9723847373000001,-1.6861938410000001,-0.5350927040000001,-0.22479323450000002,0.0404185195
acid_tale__acid_ale1_pH5__2,0.8585456073000001,-1.878975825,-0.714629739,-0.3639794045,0.4396251195
acid_tale__acid_ale2_pH7__1,2.0663783825,-0.623965144,-0.13873749400000002,-0.8097514835,0.0682693585
acid_tale__acid_ale2_pH7__2,2.1855126387,-0.602857631,-0.370066255,-0.7847996785,0.0705149235
acid_tale__acid_ale2_pH5__1,1.2876745915,-0.619788553,-0.141454296,-0.6090815945,0.2923998865
acid_tale__acid_ale2_pH5__2,0.7826958846000001,-0.873934305,-0.5627034,-0.6521726465000001,0.4249205595
acid_tale__low_Mg_ale_pH7__1,3.8050937077,-0.8099119770000001,-0.166978333,-0.8886906245,-0.7947534245000001
acid_tale__low_Mg_ale_pH7__2,4.0963289968,-0.7988871120000001,-0.121521154,-0.8849519425,-0.5075561365
acid_tale__low_Mg_ale_pH5__1,1.1272975687,-0.640705841,-0.334669775,-0.5974948625000001,-0.0704268985
acid_tale__low_Mg_ale_pH5__2,1.4212343843,-0.68451218,-0.220659236,-0.5990323295000001,0.0384016395
acid_tale__MES_ale_pH7__1,2.1921000845,-0.7351243470000001,-0.172255547,-0.8479203105,-0.6963044715000001
acid_tale__MES_ale_pH7__2,2.0985409524,-0.748227484,-0.23170383900000002,-0.8574053305,-0.6922107615
acid_tale__MES_ale_pH5__1,0.3923664736,-0.773382533,-0.18315233,-0.6288421885000001,0.0470680715
acid_tale__MES_ale_pH5__2,0.7536483448,-0.932560217,0.033683301,-0.35688139950000003,0.4736475295
acid_tale__gmos_pH7__1,2.7935787135,-0.7014007320000001,-0.068480525,-0.8300912035,-0.4407953935
acid_tale__gmos_pH7__2,2.4619400135,-0.651219827,-0.122435661,-0.7878773665000001,-0.4829654065
acid_tale__gmos_pH5__1,1.3352717955,-0.733972559,0.144737879,-0.4982351705,0.030203814500000002
acid_tale__gmos_pH5__2,1.0343856796,-0.620611539,0.04528933,-0.44691374850000004,-0.1135068335
adnB__wt_adn__1,2.1603863962,-1.266129456,-0.9441710980000001,-0.0801798185,-1.5303865945
adnB__wt_adn__2,5.4885288962,-0.350882532,-1.158988396,-0.5635753085,-1.4267996655
adnB__delydhB_adn__1,1.9499971209,-1.84947893,-1.54252461,-0.33522521250000004,-2.6117934965
adnB__delydhB_adn__2,1.7237848187,-1.212460708,-1.079604143,-0.0202607985,-1.2349381365
ytf2__wt_glc__1,1.4804853443,-0.36913316900000004,-0.038852112,0.0265213165,-0.3962228975
ytf2__wt_glc__2,2.0938280928,-0.43140754000000003,-0.170871731,-0.1403242235,-0.4647902935
ytf2__ybcM_glc__1,2.3824361593,-0.6108619550000001,-0.645829949,-0.3575453595,-0.2786471065
ytf2__ybcM_glc__2,2.3086378015,-0.479471609,-0.20986020700000002,-0.23443426650000002,-0.3293468485
ytf2__ydhB_glc__1,1.2882625288,-0.47064091500000005,-0.33116188300000005,-0.2876658005,-0.2798938995
ytf2__ydhB_glc__2,0.9561394477,-0.48730954800000004,-0.28605551500000004,-0.19440356250000002,-0.3104366645
ytf2__yfeC_glc__1,1.1330734122,-0.504541804,-0.367521454,-0.2966178795,-0.4414590915
ytf2__yfeC_glc__2,1.0556749504,-0.5076367540000001,-0.124012704,-0.2533718325,-0.3999695005
ytf2__yciT_glc__1,1.2337241307,-0.550100842,-0.30790032500000003,-0.37620577250000004,-0.6381665165
ytf2__yciT_glc__2,1.3487188837000001,-0.6373314050000001,-0.22056940300000002,-0.4171447105,-0.7197927745
ytf2__ydiZ_glc__1,1.5180360509000002,-0.473158259,-0.23142504700000002,-0.4454550105,-0.7677580275
ytf2__ydiZ_glc__2,1.6412163130000001,-0.42645444800000004,-0.26751256700000003,-0.4394860775,-0.7151323415
ytf2__ynfL_glc__1,1.3963164729,-0.41808168900000003,-0.018351183,-0.2071152765,-0.5126629765
ytf2__ynfL_glc__2,1.4941639839,-0.334242449,-0.15394971,-0.1979544145,-0.36853121050000004
misc2__dellon_glc__1,-0.38272674160000003,0.34939167800000004,-0.507571325,-0.0423634065,-0.4105492865
misc2__dellon_glc__2,-0.4415304097,0.519417178,-1.142694271,-0.6271038335,-0.7020863385
ytf3__wt_glc2__1,0.48989737510000003,-0.485554256,-0.39805151400000005,-0.2973758145,-0.6001066655
ytf3__wt_glc2__2,0.4347667837,-0.360020973,-0.273357846,-0.2686383705,-0.5297932525
ytf3__wt_pH7_lactate__1,1.2390499796,-0.5143138700000001,-0.6806956160000001,-0.3025577295,-0.4450588375
ytf3__wt_pH7_lactate__2,1.8043664158000001,-0.593609637,-0.697793411,-0.3075298135,-0.4530281225
ytf3__wt_pH55_lactate__1,1.8270888526,-0.6581930260000001,-0.48102312700000005,-0.2713144085,-0.5466195805
ytf3__wt_pH55_lactate__2,0.4806088892,-0.449162096,-0.32127346500000004,-0.1981763815,-0.38416190650000004
ytf3__wt_pH55_HCl__1,-0.10411788620000001,-0.55335194,-0.110921853,-0.1437790375,-0.3298288515
ytf3__wt_pH55_HCl__2,-0.5524507245,-0.6147100510000001,-0.155855604,-0.0864600845,-0.3882837555
ytf3__dyieP_pH7__1,-0.1719330782,-0.413300108,-0.418873258,-0.2839299685,-0.6664045555
ytf3__dyieP_pH7__2,0.1647540959,-0.451285506,-0.337684325,-0.3086236345,-0.6698855995
ytf3__dyieP_pH55__1,1.0448968042,-0.341483713,-0.366419845,-0.2746889305,-0.7236744345
ytf3__dyieP_pH55__2,0.4906234353,-0.370973207,-0.266475093,-0.1811969235,-0.4768536135
