,A,PhoP
ecoli_00431,2.8817763868,0.303875603
ecoli_00432,2.1345429251,0.46813370200000004
ecoli_00433,2.6947946549,0.33114755700000004
ecoli_00434,2.1737642027,0.34433371100000004
ecoli_00435,2.2468855696,-0.052331355
ecoli_00436,2.2038147187,-0.051017599999999996
ecoli_00437,3.3181847009,0.121165536
ecoli_00438,3.2995302298,0.13245914
ecoli_00439,1.2514095972,-0.11542344700000001
ecoli_00440,1.2521081396,-0.070975747
ecoli_00441,2.6735218865,-0.016602892
ecoli_00442,2.7155397504,-0.059992827000000006
ecoli_00443,2.7922423050000003,-0.07162219
ecoli_00444,2.7804841057000003,-0.129387259
ecoli_00445,2.0542411378,0.212347226
ecoli_00446,2.3819055538000002,0.09403859
ecoli_00447,2.2665620373,0.412430385
ecoli_00448,2.5561535191,0.214310156
ecoli_00449,2.286580406,0.43411552400000003
ecoli_00450,2.1118234431,0.24543125100000002
ecoli_00451,2.7584951010000003,0.424518208
ecoli_00452,2.8049877222,0.30512049
ecoli_00453,2.5402500343,0.333946122
ecoli_00454,1.650560539,0.06037337
ecoli_00455,0.114022275,0.104343551
ecoli_00456,-0.47147183460000003,0.053927133
ecoli_00457,0.3066918728,0.244061033
ecoli_00458,-0.2794509635,0.12555090300000002
ecoli_00459,0.9649665288,0.32309502
ecoli_00460,0.8533438116000001,0.23942053600000002
ecoli_00461,-1.411902551,1.378565255
ecoli_00462,-1.7850342285,1.296289791
ecoli_00463,-0.8411213071,0.6638471060000001
ecoli_00464,-0.5508579084,0.52630935
ecoli_00465,-0.6707848271,0.29894596700000003
ecoli_00466,-0.9271602424000001,0.300305235
ecoli_00467,0.8575197258,0.07718124200000001
ecoli_00468,0.8587046919,0.11384773000000001
ecoli_00469,-1.8526798707,0.28304845
ecoli_00470,-1.423724617,0.33804050500000005
ecoli_00471,-0.7800459703,1.55599951
ecoli_00472,-0.9728831202,1.6316004830000002
ecoli_00473,-0.8150767079,0.48391291900000005
ecoli_00474,-1.0621884577,0.38787332700000005
ecoli_00475,8.1669610834,1.270382766
ecoli_00476,7.8843583497,1.2229236
ecoli_00477,-0.8226807682,0.09005681900000001
ecoli_00478,-0.34875891810000004,0.1559024
ecoli_00479,4.8868536444,0.8007774550000001
ecoli_00480,4.9352112109,0.7824447170000001
ecoli_00481,7.2377792816,1.466797439
ecoli_00482,6.7102042865,1.4617798610000001
ecoli_00483,1.4747366181000001,0.41001874400000005
ecoli_00484,1.4279740779,0.420405177
ecoli_00485,-4.6312131108,-0.22848617000000002
ecoli_00486,-4.3240704523,-0.264666102
ecoli_00487,-3.7813295252,1.021940809
ecoli_00488,-4.505485784,1.050098817
ecoli_00489,-1.0620378427,-0.004972544000000001
ecoli_00490,-1.0602770446,-0.009658174
ecoli_00491,2.639598598,0.25083919
ecoli_00492,2.4681381473,0.205419861
ecoli_00493,2.7801449336,0.19804765400000002
ecoli_00494,2.7913485001,0.201850622
ecoli_00495,3.8960667692,0.9201389680000001
ecoli_00496,3.8291291063,0.8423594940000001
ecoli_00497,-0.2166160235,0.5408280590000001
ecoli_00498,-0.0264689143,0.45436618700000003
ecoli_00499,6.4286872948,1.292852584
ecoli_00500,6.1731164968,1.241329151
ecoli_00501,4.1253053052,0.464501908
ecoli_00502,3.3631100591,0.557905457
ecoli_00503,-1.9234618822,0.98067436
ecoli_00504,-1.5899296981000002,0.9954987270000001
ecoli_00505,0.202355427,-0.22119279300000003
ecoli_00506,-0.0833368555,-0.193146641
ecoli_00507,-0.3609717604,0.46738344400000004
ecoli_00508,0.5357732343,0.304842484
ecoli_00509,0.7687461759,0.39960301200000004
ecoli_00510,0.6934298224000001,0.45397266500000005
ecoli_00511,-3.4346422643,-0.21487589
ecoli_00512,-3.8707103048000002,-0.19610928600000002
ecoli_00513,-0.8415627142000001,0.35948560300000004
ecoli_00514,-0.8391043772000001,0.411670623
ecoli_00515,4.3708243749,0.229806851
ecoli_00516,3.9937073243,0.279179475
ecoli_00517,-0.3628573525,-1.129634221
ecoli_00518,-0.4086451625,-1.117365679
ecoli_00519,0.6991825624,-1.032308023
ecoli_00520,0.5484583242000001,-1.015242483
ecoli_00521,1.0122143561,-0.996608272
ecoli_00522,1.9175973368,-0.732082188
ecoli_00523,0.6961917215,-0.9609923130000001
ecoli_00524,-1.2811776057,-1.081811726
ecoli_00525,-1.3651018059,-1.24084405
ecoli_00526,-0.7892051916,-1.075486888
ecoli_00527,-0.7912502465,-1.088554507
ecoli_00528,1.803153713,-0.938303497
ecoli_00529,3.2016660165,-0.868050559
ecoli_00530,1.7823221288000002,-1.092274413
ecoli_00531,3.7818159819,-1.158676894
ecoli_00532,-0.2207016364,-0.72135456
ecoli_00533,0.0727409673,-0.876154988
ecoli_00534,-0.2236331755,-0.87929366
ecoli_00535,0.1525205698,-0.783970142
ecoli_00536,0.3172094695,-0.923065945
ecoli_00537,0.4390606084,-0.796283979
ecoli_00538,0.1244039289,-1.093167652
ecoli_00539,-0.5210148259,-1.059802436
ecoli_00540,0.10311166790000001,-0.8721377680000001
ecoli_00541,0.2161167599,-0.799719721
ecoli_00542,-0.3887918422,-1.218485318
ecoli_00543,-0.10399879540000001,-0.8531945120000001
ecoli_00544,-0.8638215715,-1.118920355
ecoli_00545,-0.9216227379,-1.31041757
ecoli_00546,-1.0322536715,-1.079314602
ecoli_00547,-1.4833249817,-1.252967226
ecoli_00548,-0.8003716616000001,-1.130269912
ecoli_00549,-0.5292377202,-1.060141255
ecoli_00550,-0.3701804031,-0.9084551080000001
ecoli_00551,0.2325644644,-0.855858125
ecoli_00552,-1.1262251758,-1.828132615
ecoli_00553,-1.5643842993,-1.959865237
ecoli_00554,-0.0974055489,-1.380799067
ecoli_00555,0.0637609754,-1.37844053
ecoli_00556,-0.2367704254,-1.378141727
ecoli_00557,0.180230355,-1.5327554509999999
ecoli_00558,1.110958652,-0.6311746180000001
ecoli_00559,0.8086504658,-0.7004116290000001
ecoli_00560,-1.0261557689,-1.001850007
ecoli_00561,-1.2345081689,-1.333893816
ecoli_00562,3.1459992428,0.64263961
ecoli_00563,4.7080397255,0.9435061530000001
ecoli_00564,2.4403960695,-0.28379636
ecoli_00565,2.3142515455,-0.194387591
ecoli_00566,0.9115091006,-0.839527444
ecoli_00567,0.9223350902,-0.8230525310000001
ecoli_00568,0.0496394716,-0.7017222230000001
ecoli_00569,0.09946238760000001,-0.722061308
ecoli_00570,0.6070561672,-0.646812574
ecoli_00571,0.1658366101,-0.7627410450000001
ecoli_00572,1.8692830148000001,-0.9534025060000001
ecoli_00573,1.4073213105,-0.6211639170000001
ecoli_00574,1.7388268947,-0.392351865
ecoli_00575,1.2923788165,-0.46660731600000005
ecoli_00576,0.5351193835,-1.56662692
ecoli_00577,0.6780406803,-0.910245308
ecoli_00578,0.9217226548,-0.8344142720000001
ecoli_00579,0.1690703532,-1.485909987
ecoli_00580,0.3272347425,-1.038442979
ecoli_00581,0.9453414134,-0.971437949
ecoli_00582,2.1104567128,0.197213038
ecoli_00583,2.6881595428000002,0.009300288
ecoli_00584,-0.2189093907,-0.88822417
ecoli_00585,-0.3476212134,-0.69490259
ecoli_00586,-0.18438202280000002,-0.7226630350000001
ecoli_00587,-0.1661480739,-0.916690489
ecoli_00588,0.9599241385,-0.5195409590000001
ecoli_00589,1.1888528935,-0.5969745
ecoli_00590,5.2342686638,0.532545616
ecoli_00591,5.5243982223,0.7508838290000001
ecoli_00592,2.7239068865,-0.08424595800000001
ecoli_00593,1.8391828569,-0.099934224
ecoli_00594,1.0893571078,-0.041200066
ecoli_00595,0.2556127094,-0.120316319
ecoli_00596,0.9756535431000001,-0.138659624
ecoli_00597,0.6302292032,-0.270215235
ecoli_00598,0.8483206109,-0.5874770490000001
ecoli_00599,0.8156220785,-0.606282293
ecoli_00600,0.9595387552,-1.049459842
ecoli_00601,1.3555483775,-1.005349448
ecoli_00602,1.2689881074,-0.87184033
ecoli_00603,2.2043856304,-0.865315791
ecoli_00604,1.2239869842,-1.070211795
ecoli_00605,1.413732361,-1.151379956
ecoli_00606,1.0199108954,-0.678471575
ecoli_00607,-0.461598492,-0.877096439
ecoli_00608,1.5687586075,-0.6451333260000001
ecoli_00609,1.6541879774,-0.888680307
ecoli_00610,2.1018478834,-0.680699248
ecoli_00611,0.6208548182,-0.9960216310000001
ecoli_00612,-2.6394206265999998,-0.8391422310000001
ecoli_00613,-2.8628845644,-0.875921225
ecoli_00614,-0.8821751329,-0.924245164
ecoli_00615,-1.8664783557,-1.8330631240000002
ecoli_00616,-1.4611855011000001,-0.792883591
ecoli_00617,-1.1792657183,-0.867155581
ecoli_00618,1.1309867456,-0.551655596
ecoli_00619,0.7347123280000001,-0.47798390700000004
ecoli_00620,1.3133899046,1.032858101
ecoli_00621,1.646119531,0.9525403330000001
ecoli_00622,0.5276254494,0.28166869
ecoli_00623,0.31390361910000003,0.19869520200000002
ecoli_00624,0.22775709730000002,0.655239884
ecoli_00625,0.5435177269,0.602248307
ecoli_00626,-0.8823397143,0.209908791
ecoli_00627,-0.9664888859,0.31945343200000004
ecoli_00628,-2.194158449,0.418187862
ecoli_00629,-2.4001730519,0.41941705
ecoli_00630,-2.0752132524,0.24042584300000003
ecoli_00631,-1.8711147196,0.385981208
ecoli_00632,-1.0770014356,0.014808468000000002
ecoli_00633,-1.4257181376,0.056349071
ecoli_00634,-1.462146493,-0.03098546
ecoli_00635,-1.4783012363,0.055935276000000006
ecoli_00636,-0.008317361,0.270257128
ecoli_00637,-0.3193090366,0.20690107400000002
ecoli_00638,-1.085835113,0.19756842100000002
ecoli_00639,-0.9010942179,0.15884773700000002
ecoli_00640,-0.5588829458,0.554819665
ecoli_00641,-0.8676718759000001,0.46882618800000003
ecoli_00642,-1.1026256958,0.33464792200000004
ecoli_00643,-1.7219034262,0.192324492
ecoli_00644,-1.0724734237,0.13213908200000002
ecoli_00645,-0.9059392979,0.19152852
ecoli_00646,0.0482636566,0.37920235900000004
ecoli_00647,-0.12574226530000002,0.36362873700000004
ecoli_00648,-1.2606945648,0.06463479999999999
ecoli_00649,-1.2179953216000001,0.043105946000000006
ecoli_00650,-0.2349642136,0.10488945000000001
ecoli_00651,0.14316203200000002,0.081092358
ecoli_00652,-2.9030256992,0.156626689
ecoli_00653,-2.5897802712,0.15479135500000002
ecoli_00654,-0.5492048361,0.159137609
ecoli_00655,-0.3238710394,0.235169236
ecoli_00656,0.3975539322,0.347000963
ecoli_00657,0.3089453407,0.32527277200000004
ecoli_00658,0.1420148557,0.109125759
ecoli_00659,-0.3037494161,0.261996989
ecoli_00660,-1.1368126163,0.052094894
ecoli_00661,-1.2273567707,0.344757949
ecoli_00662,-0.527786991,0.06139639400000001
ecoli_00663,-0.40083210280000003,0.253071367
ecoli_00664,-1.2865955321,0.19062488900000002
ecoli_00665,-0.9777225731,0.19367313900000002
ecoli_00666,-0.36789557980000004,0.11115996700000001
ecoli_00667,-1.1654582325,0.264332224
ecoli_00668,-2.5747258583,0.495796489
ecoli_00669,-1.0367264737,0.584596192
ecoli_00670,-1.9508436693000002,0.011951088
ecoli_00671,-1.9911775687,0.048872602
ecoli_00672,1.2897815407,0.15554874200000002
ecoli_00673,-0.038545135,0.00251111
ecoli_00674,-0.6179871335,0.164058596
ecoli_00675,-0.6671598895,0.087081398
ecoli_00676,-1.4471343931,-0.0033453
ecoli_00677,-1.2886362661,0.024649123000000002
ecoli_00678,-2.4385754092000003,0.376566108
ecoli_00679,-2.7771103960000003,0.440929856
ecoli_00680,0.6284776288,0.408223429
ecoli_00681,0.357344573,0.5123205200000001
ecoli_00682,-1.9079621223,0.08905642700000001
ecoli_00683,-1.7093468056,0.15442231
ecoli_00684,-1.4727014447,0.34820644300000003
ecoli_00685,-1.6646976387999999,0.43057318800000005
ecoli_00686,-0.0615004613,-0.004987012000000001
ecoli_00687,-0.1803236543,0.081829963
ecoli_00688,-0.2167244248,-0.143161895
ecoli_00689,-0.039382387000000005,-0.124851712
ecoli_00690,-2.1293601763,0.225033489
ecoli_00691,-2.054659467,0.243171775
ecoli_00692,-1.8834398587,0.285859201
ecoli_00693,-2.6049848153,0.177461226
ecoli_00694,-3.9774635256,-0.04627465
ecoli_00695,-4.6703358042000005,-0.185734016
ecoli_00696,-1.8327985194,0.36029684100000003
ecoli_00697,-1.7372505020000002,0.384164645
ecoli_00698,-1.7687669556999999,-0.122451421
ecoli_00699,-1.634989718,-0.047651773
ecoli_00700,-0.5141644206,0.33344774800000004
ecoli_00701,-0.7236471749000001,0.161736495
ecoli_00702,0.0141651243,0.49994348200000005
ecoli_00703,-0.2407053117,0.654547096
ecoli_00704,0.7333785181,0.41370421500000004
ecoli_00705,0.7106133373,0.369019961
ecoli_00706,-1.3478415496,-0.24083753100000002
ecoli_00707,-1.0332806427,-0.126052396
ecoli_00708,0.36606909200000004,0.19953395300000001
ecoli_00709,-0.3114922586,-0.034813347
ecoli_00710,-1.0546870488,0.283844776
ecoli_00711,-1.0055160151,0.43022675400000004
ecoli_00712,0.9221360319,0.55764495
ecoli_00713,0.7549388571000001,0.6540045210000001
ecoli_00714,-2.3403822372,0.5578566380000001
ecoli_00715,-2.2690231928,0.5871632290000001
ecoli_00716,-3.1401579628,-0.615704628
ecoli_00717,-2.0125748093,-1.124836748
ecoli_00718,-1.5253350144,-1.065204565
ecoli_00719,-1.4288885554,-0.9494553240000001
ecoli_00720,-2.211875467,-1.137142439
ecoli_00721,-1.9976152358,-1.058795074
ecoli_00722,-1.2664789969,-0.6643282810000001
ecoli_00723,-1.5221052150999999,-0.702411903
ecoli_00724,-0.8423214425000001,0.167068354
ecoli_00725,0.9099981391,0.08908734
ecoli_00727,0.7090126327,0.23202254300000003
ecoli_00728,-0.7715401541,0.050442268000000005
ecoli_00729,0.7226463461,-0.36065223900000004
ecoli_00730,0.024332054000000002,-0.07774254200000001
ecoli_00731,1.4619179782,-0.565297224
ecoli_00732,1.2734646398,-0.43320903800000005
ecoli_00733,-3.7370157691,-0.307343811
ecoli_00734,-2.57105795,-0.5511944
ecoli_00735,-4.6751611958,-0.6078916160000001
ecoli_00736,-3.1627469744,-0.7959671220000001
ecoli_00737,-5.1464823276,-0.744645683
ecoli_00738,-3.8946633759,-0.918005743
ecoli_00739,-2.8883445676,-0.591367254
ecoli_00740,-2.5580746649,-0.816270115
ecoli_00741,-0.1911765427,0.18717967100000002
ecoli_00742,-0.1877629388,0.10771530200000001
ecoli_00743,-1.685425736,-0.38693067800000003
ecoli_00744,-1.1349891161,-0.55353105
ecoli_00745,-1.6526033673,-0.48965383700000004
ecoli_00746,-1.8317557564,-0.48881736000000003
ecoli_00747,-1.8838959914000002,-0.63190639
ecoli_00748,-1.7377788092,-0.7914388990000001
ecoli_00749,2.0135952699,-0.6027212200000001
ecoli_00750,2.596332352,-0.32483370100000003
ecoli_00751,1.9909974722000001,-0.871756119
ecoli_00752,1.3563399561,-0.864154905
ecoli_00753,-0.685152124,-0.87403139
ecoli_00754,-0.48494571610000003,-0.8483501999999999
ecoli_00755,0.6545621836000001,-1.341871634
ecoli_00756,1.0087777401,-1.1261231010000001
ecoli_00757,-2.9842027434,-0.980399028
ecoli_00758,-2.978218251,-0.9101378120000001
ecoli_00759,-0.142671709,0.175847054
ecoli_00760,-0.08353183210000001,0.425033476
ecoli_00761,-1.9351976192,-1.221597991
ecoli_00762,-1.4206324012,-1.113834139
ecoli_00763,-1.7894416872,-1.27191904
ecoli_00764,-2.3853261227,-1.431397959
ecoli_00765,-1.8521029245,-1.1406073860000001
ecoli_00766,-2.0608518651,-1.171945584
ecoli_00767,-1.1594134024,-0.226587228
ecoli_00768,-1.9990574159,-0.29864888700000003
ecoli_00769,-3.6574215314,-0.525029383
ecoli_00770,-4.2843288827,-0.620313807
ecoli_00771,-3.3638228542,-0.330224018
ecoli_00772,-3.4581919864,-0.776310359
ecoli_00773,-3.4229173978,-0.746007768
ecoli_00774,-3.7984501550000003,-0.870743029
ecoli_00775,-3.6960272966,-0.667495515
ecoli_00776,-3.8095554204,-0.7230119150000001
ecoli_00777,1.2127611179,-0.980200485
ecoli_00778,1.595636983,-1.042201369
ecoli_00779,1.8138544643,-0.20685123800000002
ecoli_00780,1.9105826365,-0.18730697000000002
ecoli_00781,1.4675893514,-0.415058941
ecoli_00782,1.5008870676,-0.49088411800000004
ecoli_00783,3.4102046845,0.021071311000000002
ecoli_00784,2.9738505805,0.09087782900000001
ecoli_00785,0.9120167661,-1.133102288
ecoli_00786,0.6003265742,-0.969957681
ecoli_00787,3.32571508,-0.28988273800000003
ecoli_00788,3.0059153124,-0.119260481
ecoli_00789,1.3368427637,-0.8509146710000001
ecoli_00790,1.1552873835,-0.86865305
ecoli_00791,3.683495702,-0.093862575
ecoli_00792,3.406120456,-0.13208021
ecoli_00793,0.9413261293,-0.810297962
ecoli_00794,1.0485180006,-0.855167682
ecoli_00795,2.2943845159,-0.26345058600000004
ecoli_00796,2.7757274926,-0.314244997
ecoli_00797,1.6804497633,-1.182574067
ecoli_00798,2.4096225234,-1.265328987
ecoli_00799,2.2799261755,-1.4094978120000001
ecoli_00800,1.6923529582999999,-0.7400542240000001
ecoli_00818,0.33993720040000003,0.12467328100000001
ecoli_00819,0.5297652527,0.123223832
ecoli_00820,-0.053303662,0.007885726000000001
ecoli_00821,-0.5151303001,0.103114698
ecoli_00822,-0.5904368386000001,-0.10435665400000001
ecoli_00823,-0.6019957888,-0.092732456
ecoli_00824,-0.3110704614,-0.09679520400000001
ecoli_00825,-0.46560293540000003,-0.018917628000000002
ecoli_00826,0.6422055107,0.070428211
ecoli_00827,0.7822321809,0.168714742
ecoli_00828,1.1105952845,0.0016016860000000002
ecoli_00829,1.0080762025,0.008144884
ecoli_00830,0.9969064861,0.32258008800000004
ecoli_00831,1.0807721651,0.211770341
ecoli_00832,0.0026016575,-0.097380141
ecoli_00833,-0.1255404175,-0.18985146700000002
ecoli_00834,1.0711652465000001,0.173636131
ecoli_00835,1.3826858948,0.227440773
ecoli_00836,1.7393124474000001,0.126478127
ecoli_00837,1.7445954154,0.186030997
ecoli_00838,0.3284640821,0.17703073100000002
ecoli_00839,0.22175716380000002,0.17126338600000002
ecoli_00840,2.2406468408,0.439041697
ecoli_00841,2.5848981549,0.40075644400000004
ecoli_00842,1.0027474449,0.205740155
ecoli_00843,1.0366136034,0.08753226800000001
ecoli_00844,1.7916885927,-0.154473554
ecoli_00845,2.2856884076,0.09937011
