,A,LexA
minicoli__minE_ph5__2,15.8866697129611,2.662875967863487
minicoli__minE-pyr__1,15.11196471272506,2.503647652642666
minicoli__minE-pyr__2,15.738566583555812,2.425332206972873
minicoli__minE_sorb__1,15.831393013644728,2.380945404928225
minicoli__minE_sorb__2,15.97484422073346,2.4553535470941004
minicoli__minE_urid__1,14.86061114549934,2.181975161319512
minicoli__minE_urid__2,14.930179273950746,2.079509122076553
minicoli__W3110_cyt__1,3.612350553804816,0.4241880606604429
minicoli__W3110_cyt__2,3.4383703318183505,0.9266048714017234
minicoli__W3110_glc__1,0.1914014594645164,-0.2344587802996241
minicoli__W3110_glc__2,1.7234352580099932,-0.058376136286026
minicoli__W3110_glyc__1,1.9274033763973664,0.6315938536133014
minicoli__W3110_glyc__2,2.580305607350839,0.9239756954042804
minicoli__W3110_Fe_starve__1,5.608723192892728,0.8061676132307927
minicoli__W3110_Fe_starve__2,4.535275639011081,0.6578592594268073
minicoli__W3110_LB__1,-0.3402279657697782,0.5566487640311948
minicoli__W3110_LB__2,0.0857963480479821,0.5447222094783575
minicoli__W3110_N_starve__1,1.441127531740379,0.4244950933860352
minicoli__W3110_N_starve__2,1.7136763483843176,0.4948474916320116
minicoli__W3110_osm__1,2.787888773507406,0.8714965038046198
minicoli__W3110_osm__2,2.416814285332608,0.8113146130038604
minicoli__W3110_ph5__1,3.278056863298828,0.5957081630618921
minicoli__W3110_ph5__2,3.2377989620536574,0.6747101539414153
minicoli__W3110_pyr__1,1.9351566406000624,0.3691279069504114
minicoli__W3110_pyr__2,2.451381747035342,0.5673745884023722
minicoli__W3110_sorb__1,1.4895392489100618,0.05557775986058289
minicoli__W3110_sorb__2,1.5601168565059162,0.09710856948005107
minicoli__W3110_urid__1,2.683927016333865,0.12730278660309846
minicoli__W3110_urid__2,3.667074980849593,0.5089169378471086
minicoli__W3110_WT_glc__1,1.957372270518047,0.8832907287034909
minicoli__W3110_WT_glc__2,1.7812757331099958,0.6791539604069374
minicoli__W3110_WT_osm__1,2.9457138390064816,0.5228381230000272
minicoli__W3110_WT_osm__2,2.9280202319198327,0.6669070275087439
eep__BOP27__1,-1.261497529031339,0.2850940674290401
eep__BOP27__2,-1.5388306783654326,0.3235204678410586
eep__BOP1000__1,-1.0571905250659253,0.6451073216044332
eep__BOP1000__2,-0.7579646013400887,0.5017848121921844
eep__BOP27_ndh-cydB-appC__1,-0.2380102816858771,0.2936486841566399
eep__BOP27_ndh-cydB-appC__2,-0.5190594091561921,0.08864262263557521
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,-1.7132216755151106,0.6125671764373061
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,-2.0038042573965247,0.7261251896916558
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,-0.9536847717984556,0.5605340789384288
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,-1.559609113370028,0.4169867752977234
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,-1.4904614917262569,0.4413741836617868
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,-1.611483625157626,0.7332616351681516
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,-1.435115059084127,0.2076648144035289
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,-1.37538293361139,0.1336035777467277
eep__BOP27_nuoB-cydB-appC__1,-1.6169619649706366,0.6234513840336913
eep__BOP27_nuoB-cydB-appC__2,-0.6089196308092442,0.7423237172585235
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,-2.8261550627420813,0.42338379915336777
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,-2.608057811089444,0.6919363068648003
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,-2.698717960101744,0.4425102808687145
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,-2.4848831216947334,0.45524136884192495
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,-1.9021893539158732,0.4895080471188038
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,-1.4008563093863184,0.6384362900789586
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,-2.1543929583528603,0.437859374618359
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,-1.8528892936699684,0.23273264773550384
eep__BOP27_ndh-cyoB__1,-0.9011119682032356,0.3831903183372374
eep__BOP27_ndh-cyoB__2,-1.2187356918556924,0.4689028115035612
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,-2.34876038805042,0.4869076461091408
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,-1.5848932891224652,0.7484094665226841
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,-1.5120098051787236,0.8338480008157507
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,-1.9754331535406784,1.00173470017128
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,-1.683846940633115,1.0605758844118487
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,-1.348419171434351,0.8898443471621711
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,-1.5467978741027306,0.7350607145473713
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,-1.2573540656574382,1.0137214245486366
eep__BOP27_nuoB-cyoB__1,-1.6771684932865056,0.16282648820890344
eep__BOP27_nuoB-cyoB__2,-1.5317422167395045,0.34125981648983306
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,-1.1294245199655677,0.6787807961970511
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,-2.0629699325784685,0.5619230900526135
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,-0.890129745113473,0.7633455538171781
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,-0.9131773670101844,0.6238258110822681
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,-2.9888707173699345,0.6140870093759503
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,-2.482210667166776,0.6486082897772238
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,-1.2425806366751058,0.5364432057117003
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,-1.5980312952440732,0.5839791649368529
eep__BOP27_ndh-cydB__1,-0.7793020907100876,0.2067587033621789
eep__BOP27_ndh-cydB__2,-0.6938949951094296,0.4650823001810638
eep__BOP27_nuoB-cydB__1,-0.1148139166557614,0.22114809105739489
eep__BOP27_nuoB-cydB__2,0.4196817673529272,0.32279540205043755
DDB2__PD-005_BW25113_Batch_6h__1,0.8796643263181754,0.5488705373410134
DDB2__PD-005_BW25113_Batch_6h__2,0.889137226969773,0.6295054459763278
DDB2__PD-003_BW25113_Batch_9h__1,0.9421220181089353,0.20522057362945745
DDB2__PD-003_BW25113_Batch_9h__2,1.364528757636304,0.6168107381970921
DDB2__PD-003_BW25113_Fed-batch_6h__1,-0.7733466386596135,0.3310526073726079
DDB2__PD-003_BW25113_Fed-batch_6h__2,1.320128511471039,0.022165210141932512
DDB2__PD-005_BW25113_Fed-batch_6h__1,-1.3551423293882974,-0.26676870484395554
DDB2__PD-005_BW25113_Fed-batch_6h__2,-1.4977165252256572,-0.0740292203655919
DDB2__PD-005_BW25113_Fed-batch_6h__3,0.1931775712269136,0.053255865518258894
DDB2__PD-005_BW25113_Fed-batch_15h__1,-0.2564873353132432,0.34848770795117895
DDB2__PD-005_BW25113_Fed-batch_15h__2,0.4695900020423925,0.19771257581167667
DDB2__PD-003_BW25113_Fed-batch_21h__1,0.2033659979393625,0.4875412678940058
DDB2__PD-003_BW25113_Fed-batch_21h__2,0.1070727447584953,0.028564693868698757
DDB2__PD-004_del-basS_Batch_6h__1,0.2359426559389948,0.5294580426895337
DDB2__PD-004_del-basS_Batch_6h__2,-0.0619983592514689,0.6780166513702071
DDB2__PD-004_del-basS_Fed-batch_6h__1,-1.0063498283878531,0.18143549903769166
DDB2__PD-004_del-basS_Fed-batch_6h__2,-1.8304863862940384,0.31996293036298873
DDB2__PD-004_del-basS_Fed-batch_15h__1,-2.15257849267517,0.4838055094812779
DDB2__PD-004_del-basS_Fed-batch_15h__2,-1.5980198401618466,0.1408156750885352
DDB2__PD-004_del-kdpE_Batch_6h__1,0.2274958825872456,0.3352173990128096
DDB2__PD-004_del-kdpE_Batch_6h__2,0.0710432050350078,0.4637477939508878
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,-0.7194996729764301,0.1445811446904619
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,0.0259747327652809,0.2936634065286938
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,-0.0310553534922315,0.3703064325190608
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,-0.7478729438604358,0.4692022109052934
DDB2__PD-005_del-phoB_Batch_6h__1,1.1155884524932873,0.17065195993896154
DDB2__PD-005_del-phoB_Batch_6h__2,0.7990039178560253,0.4570564373416168
DDB2__PD-005_del-phoB_Batch_6h__3,0.8466653969431315,0.6890271069924161
DDB2__PD-003_del-phoB_Batch_9h__1,2.0650953040809,0.6607837194984842
DDB2__PD-003_del-phoB_Batch_9h__2,0.5685325425243829,0.5070959548227103
DDB2__PD-003_del-phoB_Fed-batch_6h__1,-0.4707102970681358,0.27377972123904915
DDB2__PD-003_del-phoB_Fed-batch_6h__2,-0.5202251163372252,0.1559223203347644
DDB2__PD-005_del-phoB_Fed-batch_6h__1,-0.7925447594663134,0.2631265301593846
DDB2__PD-005_del-phoB_Fed-batch_6h__2,-0.4529582869143125,0.16259599439602113
DDB2__PD-005_del-phoB_Fed-batch_15h__1,-0.392563076730295,0.3048192852253191
DDB2__PD-005_del-phoB_Fed-batch_15h__2,-0.8212678296675107,0.4849623603851762
DDB2__PD-003_del-phoB_Fed-batch_21h__1,0.0513480966910599,0.5249006780213579
DDB2__PD-003_del-phoB_Fed-batch_21h__2,1.0759242109196925,0.6766002808640437
DDB2__PD-004_del-qseB_Batch_6h__1,0.5391784113780248,0.4584651999997789
DDB2__PD-004_del-qseB_Fed-batch_6h__1,0.9669781578637034,0.5203464631200561
DDB2__PD-004_del-qseB_Fed-batch_6h__2,1.4599153596078351,0.13570770576300095
DDB2__PD-004_del-qseB_Fed-batch_15h__1,-0.2593214140044507,0.5187750890549738
DDB2__PD-004_del-qseB_Fed-batch_15h__2,-0.1956979808399438,0.1091105037807818
DDB2__PD-004_del-qseC_Batch_6h__1,0.6566598372946144,0.6230479204846127
DDB2__PD-004_del-qseC_Batch_6h__2,-0.3438488091756668,0.7299549323892887
DDB2__PD-004_del-qseC_Fed-batch_6h__1,1.3548368342747346,0.3279094311734649
DDB2__PD-004_del-qseC_Fed-batch_6h__2,-0.810266758411437,0.2699256055927286
DDB2__PD-004_del-qseC_Fed-batch_15h__1,-0.0493757989951256,0.4132036067759088
DDB2__PD-004_del-qseC_Fed-batch_15h__2,0.678095636645595,0.07008163462375983
DDB2__PD-005_del-qseF_Batch_6h__1,0.1941968758361009,0.6938734206986688
DDB2__PD-005_del-qseF_Batch_6h__2,0.2767035737355199,0.5004180184872693
DDB2__PD-003_del-qseF_Batch_6h__1,0.6809701766101489,0.6466771709980765
DDB2__PD-003_del-qseF_Batch_6h__2,-0.2966430271453325,0.5130248999023035
DDB2__PD-003_del-qseF_Fed-batch_6h__1,0.5162481311634477,0.24882604912217945
DDB2__PD-003_del-qseF_Fed-batch_6h__2,-0.5066525228236403,0.2506455819108329
DDB2__PD-005_del-qseF_Fed-batch_6h__1,0.2274269310282521,0.2486064119264002
DDB2__PD-005_del-qseF_Fed-batch_6h__2,-0.8810405379296996,-0.005580746877802412
DDB2__PD-005_del-qseF_Fed-batch_6h__3,-0.3436950393876779,0.28208525538505835
DDB2__PD-005_del-qseF_Fed-batch_15h__1,-1.1375196171619262,0.19761980615261265
DDB2__PD-005_del-qseF_Fed-batch_15h__2,-0.85322830867554,0.3601652641075113
DDB2__PD-003_del-qseF_Fed-batch_21h__1,0.7009336492168365,0.5810969295980044
DDB2__PD-003_del-qseF_Fed-batch_21h__2,0.2777690623186435,0.6548089138355575
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,-0.3127455819662694,0.12860574439729522
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,0.9954826403443008,0.5686208737284701
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,1.7870135211053857,0.7885159974085507
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,-0.561344771738187,0.0890360251433222
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,-0.1872364685668194,0.38324150570140425
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,0.14838303853595,0.2413529176689284
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,-0.4181332162798047,0.424082242740794
DDB3__PD-009_del-arcA_Batch_6h__1,0.2232636296569458,0.17854936930678988
DDB3__PD-009_del-arcA_Batch_6h__2,-0.0661843736306765,0.2992348949372454
DDB3__PD-009_del-arcA_Fed-batch_6h__1,-0.217546641956754,-0.4373227552731889
DDB3__PD-009_del-arcA_Fed-batch_6h__2,0.9283175364995656,-0.04293913812109018
DDB3__PD-009_del-arcA_Fed-batch_15h__1,0.43820192827193,0.2614200874206212
DDB3__PD-009_del-arcA_Fed-batch_15h__2,0.0761440006328373,0.2985308923235115
DDB3__PD-006_del-baeR_Batch_12h__1,2.152699049806009,0.571178926739849
DDB3__PD-006_del-baeR_Batch_12h__2,2.311513722885866,0.4107378734734697
DDB3__PD-009_del-baeR_Batch_12h__1,1.9507209631303384,0.18591509848572407
DDB3__PD-009_del-baeR_Batch_12h__2,1.6255976668391774,-0.007459417311876494
DDB3__PD-006_del-baeR_Fed-batch_12h__1,3.894889465942578,0.3351901458396398
DDB3__PD-006_del-baeR_Fed-batch_12h__2,3.086084436796981,0.2404593435301692
DDB3__PD-009_del-baeR_Fed-batch_12h__1,2.61786209596477,-0.08438693560870103
DDB3__PD-009_del-baeR_Fed-batch_12h__2,1.4886786312118516,0.06552863682261734
DDB3__PD-009_del-baeR_Fed-batch_18h__1,2.560255997946972,0.696215696430615
DDB3__PD-006_del-lsrB_Batch_6h__1,0.767840122784599,0.37002650880756427
DDB3__PD-006_del-lsrB_Batch_6h__2,0.111859012143896,0.4750311722695368
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,0.5355191355324124,0.15004276301185904
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,-1.1402637188129654,0.2753958889590624
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,-0.7412804055523392,0.17227202911416928
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,0.2475335261631213,0.3771345860343045
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,0.2691806737768167,0.20174968151835596
DDB3__PD-009_del-lsrK_Batch_6h__1,0.1259431017810125,0.4587061830017385
DDB3__PD-009_del-lsrK_Batch_6h__2,-0.3866150231786167,0.2343515481597258
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,-0.7685910343264346,-0.02730867198110509
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,-1.4470975087136606,-0.2779919854249222
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,0.1777861425720547,0.26372837409378835
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,-0.2575243151799216,0.19442294583108927
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,0.8888537881871893,0.6599666370321522
DDB3__PD-006_del-lsrR_Batch_6h__1,0.6370304299936315,0.6648064897964403
DDB3__PD-006_del-lsrR_Batch_6h__2,0.5304934053976171,0.3994864508902749
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,-0.6838062825126486,0.14979110840942678
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,-0.7379719158457615,-0.12910899141150622
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,-0.8533161267296131,0.2318042878356916
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,-0.4383816786006197,0.15929871813670715
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,0.0011226842624314,0.2622228142265515
DDB3__PD-009_del-luxS_Batch_6h__1,2.008012116034189,0.5214044866100904
DDB3__PD-009_del-luxS_Batch_6h__2,0.7178852077293406,0.5039129309606292
DDB3__PD-009_del-luxS_Fed-batch_6h__1,-0.048828985979859,-0.25843844920902104
DDB3__PD-009_del-luxS_Fed-batch_6h__2,-0.4807602040234395,0.10416837311898863
DDB3__PD-009_del-luxS_Fed-batch_15h__1,1.0017601063719923,0.12567212702809627
DDB3__PD-009_del-luxS_Fed-batch_15h__2,1.1035743359828292,0.2456905644726879
DDB3__PD-006_del-rpoS_Batch_9h__1,-0.192217026591096,0.6758528125098806
DDB3__PD-006_del-rpoS_Batch_9h__2,0.1946750559624315,0.5565218893357198
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,-0.7185432521954169,0.3958504557267544
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,0.0941661836687119,0.31006075960708657
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,-0.9505959504435588,0.5366128212340762
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,0.0231702995570003,0.22347439375048328
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,0.7177482983981204,0.2642002027167827
DDB3__PD-009_del-tnaA_Batch_6h__1,0.8755482524882658,0.24835130384750134
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,-1.425274576933439,-0.05831499684056141
DDB3__PD-009_del-tnaA_Fed-batch_15h__1,-0.1083131314673944,0.4305383281841309
DDB3__PD-009_del-tnaA_Fed-batch_15h__2,-0.8098902514939786,0.11661977339551388
