,A,PuuR,RpoS,ArcA
ERX1521040,-1.9542421142,0.6018400253,-0.4309899782,1.0687949022
ERX1521041,-0.8790523338,0.2961079549,0.5072233562,0.5925125441
ERX1521042,-0.3345758178,0.23038479250000002,0.0010033149,0.191028469
ERX1521043,0.4888914502,0.0278065603,0.1241556788,0.0868822129
ERX1521044,0.014973542400000001,0.2641153249,-0.095928678,0.12093167490000001
ERX1521045,-0.014973542400000001,-0.2641153249,0.095928678,-0.12093167490000001
SRX621182,-1.4460435755,-1.4858795737000001,-1.6296757112,-1.0591036869
SRX621183,-0.9251276779000001,-1.0450427728,-1.5207212803,-1.0120794948
SRX621184,-1.935497245,-1.3328531264,-2.1551091053,-1.4965225604
SRX621185,-2.3040381446,-1.3885541539,-2.271826186,-1.193941523
SRX621188,-2.430959023,-1.7166650283,-8.919357295,-1.4967474998
SRX621189,-2.8283299345,-1.5338630673,-8.5537604829,-1.8797889081
SRX621190,0.5359074007,0.5696668885,0.2355117427,0.0614368063
SRX621191,-0.5359074007,-0.5696668885,-0.2355117427,-0.0614368063
SRX621192,-1.6158192291,-1.6426038727,-3.123507769,-1.2240719898
SRX621193,-1.9982993989,-1.3838021678999999,-2.652046765,-0.9646090827
SRX6489436,1.4183638667,-0.8689913602,-0.07601669750000001,-2.3862196642
SRX6489437,1.2386717319,-0.3517093428,-0.2865615411,-1.2660276597
SRX6489438,1.1551332448,-0.07959121520000001,0.200378254,-2.3724224758
SRX6489439,-0.09016792030000001,-0.2619441569,-0.2852539933,0.011139977700000001
SRX6489440,1.6925557663,-0.027140615000000003,-0.38528219900000005,-0.2115586693
SRX6489441,-1.602387846,0.28908477200000005,0.6705361923000001,0.2004186917
SRX6489442,-0.42781020350000004,-0.155813325,-0.2520204133,0.2432724134
SRX6489443,1.1454647273,-0.060220559400000005,-0.561476191,-0.25783494830000003
SRX6489444,-1.249800478,-0.1733428937,0.3723034616,0.27401214690000003
SRX6489445,-0.1743528878,-0.15648120910000002,-0.4987923756,0.043676152100000004
SRX6489446,0.9476792198,0.1557969566,-0.40853676120000004,-0.2864002101
SRX6489447,-1.3820197388,-0.33958445,0.4330006176,-0.1341877166
SRX6489448,-0.5052321252,-0.2256929588,-0.1061310161,-0.5771907675
SRX6489449,0.5241272981,0.16261644590000002,-0.26026007500000004,-0.5073577501000001
SRX6489450,-0.5985643978,0.8675000957000001,1.1858326733,-0.7561764232
SRX6489451,0.0909505865,-0.5853110672,0.1802800029,-0.139486361
SRX6489452,3.1414889017,1.1461714971,0.0778207767,-0.7649544516
SRX6489453,-0.5137429006,0.17656728230000002,0.5343687421000001,-0.2798375699
SRX6489454,0.4891714607,0.1073719596,0.0135547038,-0.3225539216
SRX6489455,2.2439210803,0.4978212992,0.2293122333,-0.3566598492
SRX6489456,-1.2321903471,0.2991580495,0.5407124442,-0.16903673660000001
SRX6489457,-0.2259120533,-0.01381641,0.8095686286,-1.0507190625
SRX6489458,1.5559764506,1.1486856356,1.2513711449,-1.3019793658
SRX6489459,0.7162345174,0.6013749669,1.548525294,-1.200284001
SRX6489460,0.0139368185,0.38600256650000003,0.8769834036,-0.692848533
SRX6489461,0.4465128768,1.0002792314,1.2547770457,-0.721131519
SRX6489462,0.0080454612,0.8326842918,1.1842660553,-1.1946762861
SRX6489463,0.155277458,0.6398884224,1.1372458531,-1.1387573988
SRX6489464,0.0447554867,0.7420935896,1.1463289075,-1.0754994254
SRX6489465,-0.0648678855,1.0102538325,1.7365144753,-1.1412931212
SRX6489466,0.4435608446,0.3821671712,1.1354345071,-1.3610413978
SRX6489467,0.25958136800000003,1.0267327185,1.3896646958,-1.2445931649
SRX6489468,0.6087626664,1.1535920522,1.7925796462,-1.0844773372
SRX6489469,0.7490340613,0.663653794,1.4298720576,-1.2057146664
SRX6489470,1.9502603362,1.5511545389,1.5256808674,-1.1663520224
SRX6489471,0.3392485908,0.8794255278,1.7725243485000002,-1.3199865412
SRX6452027,5.8740589004,0.5244072623,0.8576281599000001,1.3487612159
SRX6452029,0.1045613445,-0.0624700107,-0.0357922916,-0.1205748881
SRX6452030,7.3311698728,0.8229554007000001,1.0718098388,1.3799665865000001
SRX6452031,4.8358873723,1.2088994284,2.7106892852,0.3409236023
SRX6452044,6.3357848105,1.6445830896,2.5173608643,0.21495707700000002
SRX6452045,4.6878871265,1.0642834441,2.0887380381,0.5988323535
SRX6452046,3.3375044381,0.4026319806,1.6333807607000002,0.17335244460000002
SRX6452047,7.9256601021,1.5909657013,1.8894668441,1.1378923818
SRX6452048,-0.1045613445,0.0624700107,0.0357922916,0.1205748881
SRX6452059,8.1551063868,1.5074284522,1.1493698707,1.0703387567
SRX1828491,-1.228821617,0.0308880045,0.1023595369,0.9847594599
SRX1828492,-1.4956883843,0.096120382,0.1403495972,1.0641314952
SRX1828493,-0.3643557736,-0.2962568132,0.2159801222,0.4470775843
SRX1828494,0.3886654363,0.5070027359,0.9006441864,0.9888960972
SRX1828495,-0.1411401914,0.4629803712,0.2114957314,-0.3516493636
SRX1828496,0.0823947107,0.14460440330000002,0.0341085542,-0.0888831399
SRX1828497,0.1637230787,-0.0726490722,0.0574789951,0.6470682595
SRX1828498,0.5403144336,-0.24927381740000001,0.1905253961,0.5005750261
SRX1828499,-0.7705571544,0.2601160436,0.2715029668,0.44943581320000003
SRX1828500,-0.6363046327,0.09897837770000001,0.3383597293,0.6363389736
SRX1828501,-0.6134918022,0.0669415978,-0.0762878141,0.5226066503
SRX1828502,0.4367394123,-0.15265792320000002,0.0644537729,0.2223851306
SRX1828503,1.7092769741,0.8007410141,0.4682717709,0.0892295235
SRX1828504,2.783262534,0.9128090137,0.4622266492,0.2306965681
SRX1828505,-0.4828016594,0.023744186900000002,0.10568250550000001,0.2943102145
SRX1828506,-0.1272536229,-0.1972777833,0.1224065695,0.5272311071
SRX1828507,0.7302252936,-0.20677778330000002,0.0291191404,-0.11984394920000001
SRX1828508,-0.7302252936,0.20677778330000002,-0.0291191404,0.11984394920000001
SRX3796953,-0.30999235270000003,-0.21697122770000002,-0.0916816194,-0.0676967451
SRX3796954,0.30999235270000003,0.21697122770000002,0.0916816194,0.0676967451
SRX3796955,-1.2520208993,0.8884788622,2.344864249,0.1233067759
SRX3796956,-0.0956440498,0.9070350702000001,2.4750359464000002,0.20364527300000002
SRX3796957,-2.1537618883,-0.1619865249,-1.3283950462,1.6182345706999999
SRX3796958,-3.2246297463999998,-0.027698102800000002,-0.7012450246,1.594982006
SRX3796959,-1.6801435356,-0.076126595,-0.4062392875,0.0672035128
SRX3796960,-0.6754023832,-0.1193056833,-0.34427511600000005,-0.0222688136
SRX3796961,-7.3793122881,-1.4954139301,0.5652722018,0.0424268426
SRX3796962,-6.1421223248,-1.566583083,0.3501828524,-0.3133300406
SRX3796963,-2.8053594486,0.1057291316,-0.80333658,1.5958580575
SRX3796964,-3.2548737114,0.1257174114,-0.6902801887000001,1.7177042546
SRX3796965,-6.1635748399,-1.1336455970000001,-2.9091474858,-1.0287892827
SRX3796966,-6.1245139828,-0.9886286647,-2.3521656947,-1.0047560455
SRX3796967,-6.5991488192,-0.7185720081,0.47658346360000003,0.3254800541
SRX3796968,-7.8513279917,-1.2539419774,0.729636558,0.1120321633
SRX3796969,-2.8800489494,1.0137555399,0.7320597323,0.4894026192
SRX3796970,-2.7733315564,0.6420067481,0.5104468489,0.6397665666
SRX3796971,-0.9630177540000001,-0.0010003784,-0.0841837064,-0.0407208341
SRX3796972,-0.0369398894,0.4212361955,-0.0998972396,-0.014845037
SRX3796973,-5.4951110546,-0.7546855931,1.9498139023,0.5397192637
SRX3796974,2.8409798503,1.1705373775,1.9358189895,0.48378118270000003
SRX3796975,-2.9540638838,-0.2988227948,-0.6457053986,1.3182395307
SRX3796976,-3.7867307588,-0.2581128326,-0.4989868059,1.3320724377
SRX3796977,-5.731895059,-0.31525337800000003,-0.1532633284,0.4198393247
SRX3796978,-5.6339062166,-0.5468754605,-0.046939220100000005,0.5218605334
SRX3796979,-7.0522262301,-1.2147855172,0.687795469,-0.12638412400000001
SRX3796980,-6.9953684531,-1.305376797,0.6605843735,-0.1359480794
SRX3796981,-0.5899454674,0.44531690160000004,-1.0321942078,1.2536283473
SRX3796982,-2.9971795507000003,0.22263751850000002,-0.8593466625,1.4218786994000001
SRX3796983,-6.4469686992,-1.3303914099,-2.7138238342000003,-0.7977188794000001
SRX3796984,-6.5143628303,-1.6521030502,-2.7299371422,-0.7443303324
SRX3796985,-7.8492594821,-1.246957916,0.7771902454,0.7261719226000001
SRX3796986,-7.2904757484000005,-1.0205796408,0.797993669,0.8865826679000001
SRX3796987,-4.8727419241,1.2591104081,1.279288052,-0.9243434027
SRX3796988,-6.2973739179,1.3668341089,1.7053157904,-0.4780419603
SRX2568270,-0.40567758330000003,0.5238802768,0.1461162477,-0.0418893319
SRX2568271,0.8671200101000001,-0.7881909745,-0.020551822,0.3591658249
SRX2568272,0.31589115360000003,-0.1098985219,0.15772488810000002,-0.8304810236
SRX2568273,2.3822533435,0.3666680868,0.3089530048,-0.9492480625
SRX2568274,2.0862463851,0.47788846560000003,0.2899842541,-0.7195329218000001
SRX2568275,0.40567758330000003,-0.5238802768,-0.1461162477,0.0418893319
SRX2568276,-1.5017714313,-1.9899731572000001,0.1798188618,0.36484522820000004
SRX2568277,-0.0516821524,-0.37021701500000004,0.2526851056,-0.2926059744
SRX2568278,0.6986615853,-1.339823099,0.4086042501,-0.96780511
SRX2568279,2.9236695116,0.2579463994,0.3222732267,-0.8880264464000001
SRX3421856,-0.4796399993,-0.0850245079,-0.07999675860000001,-0.0702595117
SRX3421857,0.4796399993,0.0850245079,0.07999675860000001,0.0702595117
SRX3421858,-0.3306863604,1.7925902021,2.21455483,0.9398787361000001
SRX3421859,-0.3887518609,2.0340881326,2.2086473136,0.8303069123
SRX3421860,-0.4283516974,-0.9481757896,1.0580199114,0.946656288
SRX3421861,-0.3885478171,-0.5628736861,1.2026957582,1.1842926666
SRX3421868,-0.3622239253,1.2585419443,2.6979928653,2.0597493091
SRX3421869,-0.2660288329,1.0099931058,2.6302038766,1.9871094608000002
SRX2606337,0.1697101104,-0.3171125504,-0.5337059959,-0.0109633621
SRX2606338,0.7409488178,-0.20498193350000002,-0.1635605399,0.1915417136
SRX2606339,-1.9141233637,-0.7705348497000001,0.1325029659,0.4382787508
SRX2606340,-0.6190138168,-0.7988738785,0.8571396955,0.8004866388
SRX2606341,6.9708853649,2.4395559982,1.8040685218,1.9152520917
SRX2606342,0.6142318851,1.8878793039000001,2.5588181405,1.1996490032
SRX2606343,-1.3167127851,1.0533139384,2.1459085474,1.8380215310999999
SRX2606344,3.725219943,1.3661540491,3.5449880117,2.6258083189
SRX2606345,3.5634999512,1.6466897271,4.1241387708,3.0698813737
SRX2606346,-4.0949255372,-0.8589875035000001,0.2977607853,0.1445234506
SRX2606347,-0.2800582217,-0.0092650706,0.0968916092,-0.054104921800000004
SRX2606348,0.3731209311,0.0560205321,-0.284636787,0.2699377164
SRX2606349,-2.5042524267,-0.9756914912,0.3814882827,0.555827049
SRX2606350,-4.0181954861,-1.1260490094,0.8690545116,0.6926915157
SRX2606351,6.9786764127000005,2.1939472591999998,1.8463263833,1.4906963293
SRX2606352,-0.4315594151,1.8839066844999999,2.4568582165,1.3683929035
SRX2606353,-2.0944196918,-0.1317604904,0.5165504453,0.494319569
SRX2606354,3.2771540782,1.1390668288999999,3.5279899726,2.6405668813
SRX2606355,4.3437606243,1.277792505,3.7561546539,3.0132033942
SRX2606356,-2.3034799833,-0.9418198924000001,0.8064589602000001,0.6155141427
SRX2606357,0.11034811130000001,0.3263776211,0.4368143867,0.0650682839
SRX2606358,-0.038421190200000004,-0.2964376436,-0.11785692700000001,0.131948695
SRX2606359,-1.4472879352999999,-0.5091473216,1.1255933549,0.718830944
SRX2606360,-4.354516094,-0.8098871808,1.2018958327,0.5866470260000001
SRX2606361,4.7016971783,2.0382785127,1.0764145541,2.694957389
SRX2606362,1.5684950578999999,1.8720573346,2.708395189,0.9684479897
SRX2606363,-1.2525455636,0.5963032772,1.2190296143000001,1.3434742516
SRX2606364,3.2639989327,1.0172073012,3.5203569044,2.7551351866
SRX2606365,3.2130380681,1.0390829751,3.7505145403,3.1088214481
SRX2606366,-2.3332490311000003,-0.8408377233000001,0.9223888326,0.6884983213
SRX3648427,-0.38564105870000004,0.2719739286,1.2813327857,-0.20198363290000002
SRX3648428,-0.3714642466,0.20649452100000001,1.2918556638,-0.3189827836
SRX3648429,-0.495140379,0.3202614247,1.0617941999,-0.12733909570000002
SRX3648430,-0.5946624173,0.1583717353,0.3899976357,-0.0382179776
SRX3648431,-0.9359620584,0.192211883,0.38265135850000004,-0.0983834053
SRX3648432,-1.0197298225,-0.055383049600000005,-0.5066040390000001,-0.5537662898
SRX3648433,0.2845569805,0.6874437048,0.4890193962,0.3127793779
SRX3648434,0.1194791292,0.1421570735,-0.1720930533,-0.1031121172
SRX3648435,0.3950266356,-0.3397307416,-1.0793935658,-0.2769198177
SRX3648436,2.547725592,-0.49409697350000004,-1.628562212,-0.7942616282
SRX3648437,2.0839568145,-0.43922123620000003,-1.8506553259,-0.4111183861
SRX3648438,2.6830482224,-0.4513209469,-1.9486581607,-0.6512181101
SRX3648439,-0.11498234040000001,0.3740951926,-0.3863526714,-0.2328406334
SRX3648440,-0.0643586116,0.029671758200000002,-0.9344155819000001,-0.4891983387
SRX3648441,0.4105277234,-0.1089724037,-1.8430642022,-0.9858200194000001
SRX3648442,2.4512472607999998,0.4082492915,-0.8777755761,-1.1611403616
SRX3648443,0.8655469921000001,-0.1840860147,-1.3232566766,-0.4653461236
SRX3648444,1.1085071546,-0.5007268803,-1.7497224228000001,-0.8506758078000001
SRX3648445,0.1812987678,0.5414620294,1.2737024227,0.028131279000000002
SRX3648446,-0.5385350844,-0.0484949701,1.0669748566,-0.1056551542
SRX3648447,-0.3237204343,0.2006582321,0.637671764,-0.37157694010000003
SRX3648448,0.1003563803,0.3121090902,0.5841203684,0.15086632020000001
SRX3648449,-0.1692915465,0.35593186930000004,0.4824521506,0.222737346
SRX3648450,-0.7460342346000001,-0.0952054725,0.1844250812,0.110231593
SRX3648451,-0.1298390483,0.0280466893,0.22881093560000001,0.1137296101
SRX3648452,0.7569698526,-0.3111991145,-0.7688513023,-0.2725888385
SRX3648453,0.1878385965,-0.2896830617,-0.7109572334,-0.3249760309
SRX3648454,2.847971561,-0.0594431688,-1.3587263126,-1.0704172995
SRX3648455,1.3111520749,-0.5050405271,-1.5023786238999999,-0.7081142331
SRX3648456,2.1033062575,-0.3930275271,-1.8185073468000001,-0.6930128134
SRX3648457,-0.5588804679,0.152208633,1.6406304361,-0.0883783216
SRX3648458,-0.5359356998,0.1129094142,1.4064873591,-0.099391956
SRX3648459,0.1506351849,0.2320413831,0.8833531094,-0.6044773846
SRX3648460,0.3526500266,0.29792603170000004,-0.2932550022,0.1316656856
SRX3648461,-0.2820623627,-0.1953970414,-0.8542505494,-0.3193606792
SRX3648462,0.8153093789,-0.10068914100000001,-1.5023638337,-0.6585030624
SRX3648463,-0.24692419340000002,0.15023303970000002,0.40427102140000004,0.1392440415
SRX3648464,-0.508180022,0.0124788615,-0.2577374156,-0.0994532634
SRX3648465,-0.08783490520000001,-0.1080306183,-0.9409997916,-0.480013075
SRX3648466,-0.2079390587,0.2871332652,0.5837345436,0.1603490528
SRX3648467,-0.26895111920000003,0.0489226511,0.0902869364,0.1481114442
SRX3648468,0.3800533573,-0.2382949486,-0.7698091765,-0.2173357595
SRX3648469,3.2252865927,0.3200416245,0.44197674950000004,-1.7811438781
SRX3648470,2.8213948536,-0.0050577963,0.034000331200000004,-2.1307990097
SRX3648471,2.756144516,0.3139381312,-0.137000533,-2.1228927186
SRX3648472,2.3199398363,-0.1019371091,0.1485850829,-2.2152411398
SRX3648473,2.0985631392,0.17321149600000002,1.0582931561,-1.7852927123
SRX3648475,0.2982701864,-0.1402713058,-0.7087952087,0.0597515543
SRX3648476,0.0223835653,0.0172238623,-1.2029033298,-0.43789696110000004
SRX3648477,0.9290217882,-0.3210012318,-1.9240518601,-0.8230746571
SRX3648478,-0.1714385646,0.7446522887,2.0690177556,-0.12524527800000002
SRX3648479,-0.9654411194,0.35057554690000003,1.6090559771000001,0.0012504047000000001
SRX3648480,-0.7637240011,0.43126719620000004,1.5775247982,-0.38562192500000003
SRX3648481,0.41264856,-0.0081194995,-0.6240161282000001,-0.30334683100000004
SRX3648482,1.8778669677000002,-0.08869942800000001,-1.9402690559,-0.3516716362
SRX3648483,2.6411960026,-0.0996028754,-2.132153923,-0.6353873038
SRX1429221,0.11020037760000001,-0.0404041313,0.18580474060000002,-0.0732650834
SRX1429222,-0.1112258035,-0.2192723447,-0.245199834,0.1451301475
SRX1429223,0.0010254259,0.259676476,0.0593950934,-0.0718650641
SRX1429224,-1.100389283,-0.2058673503,0.1284205203,0.1429632599
SRX1429225,-1.0426899975,-0.5095395227,-0.1296258211,-0.0811107971
SRX1429226,-1.0208475867,-0.2661726855,-0.101794808,-0.0296220658
SRX1429227,0.7140354355,0.8569276376,0.3329651382,0.0344344757
SRX1429228,-0.2892787371,0.3953675903,0.3481114645,0.11639725370000001
SRX1429229,-1.0021720675,-0.0459800032,-0.08103505130000001,-0.0099816008
SRX1429230,-1.7296793234,0.046975908600000005,0.17400483800000002,0.027381407000000003
SRX1429231,-1.387213498,0.0966834134,0.10058938390000001,-0.0021052977
SRX1429232,-1.5635576918,0.1124297442,0.29491788220000004,0.007675045100000001
SRX1429233,-2.1856078745,0.0677538551,0.52747549,-0.0219615704
SRX1429234,-2.0791707761,0.0479662738,0.5450834841000001,-0.0384265959
SRX1429235,-1.5245076485,0.2564698246,0.8761143504000001,0.0027122553
SRX1429236,-1.1009293822,0.5503856198,1.1550946162,0.0488622045
SRX1429237,-1.3299443811,0.065676701,0.8360120361000001,-0.0521707852
SRX1429238,-2.2705151847,0.0782912108,0.8291963575,0.0536458234
SRX1429239,-2.037787231,0.0635006184,1.1040100908000001,0.2102355732
SRX1429240,-2.669886236,0.1277743941,0.8268015523000001,0.0696474088
SRX1429241,-2.7648706023000003,-0.2139314782,1.0060448172,0.27220808020000004
SRX1429242,-1.3709672819,0.0601081742,0.8821868115,-0.0391154083
SRX1429243,-2.1996130515,0.0204091669,1.2472319873,0.1597704819
SRX1429244,-1.6359133670000001,0.1736915191,1.4115921695,0.0795000183
ERX2339161,-0.9455670327000001,-0.21719106,-0.7252934599,-0.1884936433
ERX2339162,0.9455670327000001,0.21719106,0.7252934599,0.1884936433
ERX2339163,-7.7806198229,-3.3672370594,-2.7033383756,-1.7190140109
ERX2339164,-6.3723124221,-2.1725587832,-2.2001975636,-1.2072022831
ERX2339165,-7.7940347333,-0.9289369385,-2.1774189962,-0.6177819627000001
ERX2339166,-6.3942528258,-0.9438235758,-0.09927470740000001,0.26971364000000003
ERX2339167,-6.6574414661,-0.9228632670000001,-2.0561125053,-0.22090745590000002
ERX2339168,0.8000549125,0.2931711748,-0.0943064106,0.3425865314
ERX2339169,1.1770369291,0.14239235490000002,1.001260313,0.5901344861
ERX2339170,-7.6947949922,-3.4022235378,-2.9131443995,-1.6983132169
ERX2339171,-6.5072406929,-2.4964337278,-1.941806254,-1.3588102909
SRX7656012,1.6973830434,0.6470499155,-0.030003674900000003,0.23653916330000002
SRX7656013,1.1770104758,0.4179710686,0.0006828879000000001,0.085487013
SRX7656014,3.7553998762000003,0.8747477967,-0.2134378054,0.41686511940000004
SRX7656015,7.4067253377,1.5593811331,0.5539209533,1.0194685422
SRX7656016,4.9237386403,1.0712006029,-0.250321877,0.4204358036
SRX7656017,3.8317953665,0.7663697889000001,-0.22530390360000002,0.4085579958
SRX7656018,2.6743791447,0.6830854439,-0.2844248223,0.27011051210000003
SRX7656019,7.4936278179,1.4053956653,0.48057923350000004,0.8941414236
SRX7656020,3.4736663779,0.8885176802,-0.3789450861,0.0156877098
SRX7656021,4.1368243133,0.6420902574,-0.1156065339,0.5051920776000001
SRX7656022,4.6063392307,0.9397966593,0.059920629,0.5877604111
SRX7656023,4.3151687894,0.7341441498,-0.4335421148,0.30915803750000004
SRX7656024,9.4719641401,2.1899897197,-0.1059411786,0.9327927276
SRX7656025,6.4658002909,1.7371305413,-0.9716186473,0.4536204331
SRX7656026,8.7239883619,1.9126336287,-0.410310624,0.5602036195
SRX7656027,2.8471636351000003,0.6340920632,-0.0912760936,0.0909256163
SRX7656028,2.7472959019000003,0.6922748545,0.0047456326,0.0884640688
SRX7656029,2.9500024132,0.5607767874,0.1174309922,0.1923271449
SRX7656030,4.3000966207,0.8310674665000001,0.13320861050000002,0.48588744580000004
SRX7656031,3.5820258652,1.0546886388,0.09741494070000001,0.27600203360000003
SRX7656032,3.1080811703,0.5006807255,0.0747847398,0.21350687470000002
SRX7656033,2.7165659275,0.22372506,0.025383005400000002,0.1951776101
SRX7656034,3.9003491585,0.6463531468,-0.06562568070000001,0.199062456
SRX7656035,4.4399045207,1.0664072214,0.0434702763,0.4182409442
SRX7656036,3.7773218156,0.81779786,-0.010301298,0.22426504860000002
SRX7656037,3.0664047119,0.49899987440000004,0.0226823555,0.1504918488
SRX7656038,2.8047669843,0.6486362923,0.197593493,0.2183913043
SRX7656039,-0.7131476761000001,0.3338573074,0.0212876626,-0.0092459692
SRX7656040,0.8762470009000001,-0.0144976276,0.033199395900000005,0.116360898
SRX7656041,-0.1630993248,-0.3193596798,-0.0544870586,-0.1071149289
SRX7656042,-1.5406324681,-0.11396277460000001,-0.2981164616,-0.039059609200000005
SRX7656043,-1.5287063736,0.0436279973,-0.3365990741,-0.054930333500000005
SRX7656044,-0.7296070989,0.1693069964,-0.058678455000000004,0.21852969390000002
SRX7656045,-1.6218240005,-0.0684007627,-0.4131554773,-0.1943326615
SRX7656046,-3.4391585189000002,0.1185307143,-0.2408321666,-0.0943830518
SRX7656047,-1.4233983733,0.1307078949,-0.3010119106,-0.2434598614
SRX7656048,-3.0850532707,0.1712031183,-0.2739027744,-0.2931934637
SRX7656049,-1.9972890945000001,0.19646867580000002,-0.183949927,-0.212712759
SRX7656050,-1.9256020441000001,0.3382457843,-0.093272011,0.1472130576
SRX7656051,-0.5532481117,-0.8138122765,-0.9638522317,-0.23707851400000002
SRX7656052,-1.5263022589,-0.4305017873,-1.0805675496,-0.2859039242
SRX7656053,0.29937014170000004,-0.1320605584,-0.9470924321,-0.337610083
SRX7656054,5.0802115378,1.1750565107,0.0077854127,0.4890997312
SRX7656055,4.5199297508,1.2358162257,0.04012457,0.5009889858000001
SRX7656056,4.6896595937,1.2119975639,0.0688807132,0.5543321488
SRX7656057,5.1356350329,1.3608829959,0.0447225962,0.6101591093000001
SRX7656058,5.3030071086,0.9711010273,-0.0224064831,0.4789740021
SRX7656059,5.1438366972,0.9311026083,0.0701036778,0.5165466381
SRX7656060,4.8112862239,1.0994332133,0.052062795200000005,0.4417161377
SRX7656061,4.782842023,1.2476013705,-0.0410110852,0.4526815122
SRX7656062,5.0756158211,1.0763475855,0.0852455602,0.5544041639
SRX7656063,8.4683848084,2.0750224017,-1.0950920761,-0.0884834688
SRX7656064,8.6146329646,1.9874393294,-1.1591921735,-0.0741714435
SRX7656065,8.7480531344,2.2148080822,-1.0910792912,0.0417403135
SRX7656066,3.0243091065,0.9164095722000001,0.1417429504,1.2348558833
SRX7656067,3.7507822245,1.0291674095,0.1309369812,1.1375740396
SRX7656068,3.7025127041,0.7385367348,-0.0147825052,1.0816160664
SRX7656069,2.9964703439,0.8282265447,0.1365142628,1.0179338555
SRX7656070,2.8591795868,0.9038262346,0.1204825179,0.9822375756
SRX7656071,2.53998014,1.0512672244,-0.0291858048,0.8685840559
SRX7656072,3.4452434291,0.5988871691000001,0.06750252080000001,1.0186291381
SRX7656073,3.5308662416,0.8117837888,0.0248241179,0.9619419754
SRX7656074,2.9782119172,1.1889586872,-0.0247290361,0.9689489259
SRX7656075,7.3705090866,1.1513971649,-2.2781277604,-0.5507169554
SRX7656076,6.3916816398,1.2331929068,-2.1022615758,-0.5128883775
SRX7656077,6.4957710443,0.8401692387,-2.0089569257,-0.5507199287
SRX7656078,-2.0443103069,0.19282921390000002,0.029445596100000002,-0.0017372771
SRX7656079,-0.5680374106,-0.0115209922,0.0568581467,-0.2253891458
SRX7656080,-1.2036020122,-0.1607654779,0.049875633600000004,-0.2253094873
SRX7656081,-1.8101914157,0.1137432261,0.052415413,-0.1950844514
SRX7656082,-0.5633273597,0.6076515547,-0.0951217072,-0.38321609770000004
SRX7656083,-1.2880866971,0.46287888320000004,0.0187352258,-0.3281746144
SRX7656084,-1.5602526173,-0.0939243756,0.00048654110000000004,-0.2075052722
SRX7656085,-3.6444325368,0.24617391730000002,0.0592165054,-0.2980292464
SRX7656086,0.3511595544,0.9150283962,-0.05925036,-0.20525045360000002
SRX7656087,-0.1793122304,-0.11014579370000001,-0.9278027822,-0.3935014968
SRX7656088,0.7721372637,-0.1651540165,-0.9182682764000001,-0.2939316055
SRX7656089,-0.6162886427000001,-0.2699396585,-0.9544779598,-0.3581052254
SRX7656090,1.0254788762,0.3610783161,0.029409014100000002,0.0595775361
SRX7656091,1.4731109648,0.48732265680000003,0.09104996600000001,0.0305288252
SRX7656092,1.0361981192,0.0851849382,0.0239745599,0.009163633400000001
SRX7656093,1.6497070076,0.1136361068,-0.058374450700000004,-0.045989096300000004
SRX7656094,1.0948756334,0.2121052944,0.014242171000000001,-0.0767669512
SRX7656095,1.5625547073,0.1407374565,0.0280024769,-0.0643436574
SRX7656096,3.4371747338,0.4219844345,0.2226559314,0.2997862374
SRX7656097,3.6820057817,0.6868794261000001,-0.0533962907,0.2287315863
SRX7656098,4.1158125432,0.5049720675,0.0601324015,0.3750959031
SRX7656099,8.7607382026,1.7753422325,-1.0461988515,0.1323316051
SRX7656100,9.1788883614,2.088376608,-1.2746334037,0.11663640500000001
SRX7656101,7.8489649245,1.4284649275999999,-0.9578011568,-0.0232740238
SRX7656102,3.8994813492000002,0.8277110809,-0.186678224,0.223540442
SRX7656103,3.361050761,0.4884188115,0.0030290471,0.2613960658
SRX7656104,3.3328577312,0.6249088586,-0.10137925880000001,0.27626287850000003
SRX7656105,8.025594627,1.5798049037,-1.1506933224,0.049997639100000005
SRX7656106,7.9758639614,1.5203824082000001,-1.0510690873,0.0722391331
SRX7656107,8.1263236839,1.4563164959,-1.273283582,-0.14921615200000002
SRX7656108,-2.7265588889,-0.33669053460000004,-0.39253960120000003,-0.0294394678
SRX7656109,0.5715236733,0.4901904613,-0.0934734489,0.2672901672
SRX7656110,-1.4714724485000001,0.29790765620000004,-0.36600400380000003,-0.0787248516
SRX7656111,0.5314679048000001,0.7793605318,0.019149974400000002,0.44423051760000004
SRX7656112,1.5336504305,0.3719163603,-0.0190233565,0.3099130599
SRX7656113,-0.6473697087,0.3204535612,-0.254533984,-0.0743932271
SRX7656114,-0.4407266442,0.7176072,-0.5436081508,-0.23124170230000002
SRX7656115,-0.5415609018,-0.2545288275,-0.259329066,0.0582030097
SRX7656116,-0.049021261000000003,0.2532526231,-0.8140519046,-0.3375194963
SRX7656117,4.8581928067,0.9948740836000001,-1.3522464799,-0.0309933135
SRX7656118,3.235733033,0.244966283,-1.5365368363,-0.2579601595
SRX7656119,3.5000785481,0.3240756933,-1.610786383,-0.3064693972
SRX7656120,1.8457089020000002,0.2332963506,0.1090293227,0.36746614920000004
SRX7656121,1.9824296724,0.2467547991,0.0692554287,0.2961635037
SRX7656122,1.8399819671,0.6531600149,0.08691342540000001,0.2408168843
SRX7656123,-0.5225203489,0.3110459602,0.0789592211,0.0039371689
SRX7656124,1.7701834822,0.461760178,0.038404718500000004,0.0616059978
SRX7656125,1.0448808014,0.43781915390000004,0.1081129044,0.148656964
