,A,Fnr,NarP,NarL,ModE,flhD
adnB__wt_adn__1,2.2115315827181763,-1.2661294560000016,0.9757806190000008,-1.5303865944999997,0.2873907460000007,0.02562888099999938
adnB__wt_adn__2,10.345448184242896,-0.3508825320000017,1.7645538160000005,-1.4267996655000001,-0.17148763899999953,0.36139795500000016
adnB__delydhB_adn__1,1.2079676014531948,-1.849478930000001,1.908178127,-2.6117934965000003,-0.5199747279999993,0.036679170000000205
adnB__delydhB_adn__2,1.2325620198476777,-1.2124607080000018,1.3279663290000014,-1.2349381365000005,-0.05641812499999865,0.1903450729999996
ytf2__wt_glc__1,0.0232690386735991,-0.3691331690000013,0.1404107450000005,-0.3962228974999995,-0.24569859399999935,0.5339791890000001
ytf2__wt_glc__2,-0.7105467163733765,-0.4314075400000004,0.209304951,-0.4647902934999984,-0.2951786419999989,0.5574168620000002
ytf2__ybcM_glc__1,0.6166713051889438,-0.6108619550000007,0.07796926700000029,-0.27864710650000024,-0.668412019999999,0.0662192880000001
ytf2__ybcM_glc__2,-0.3950705081292424,-0.4794716090000009,0.06081603700000038,-0.3293468484999984,-0.3622692919999988,-0.390228177
ytf2__ydhB_glc__1,0.9893811925106388,-0.4706409150000006,0.07183646500000053,-0.2798938995000002,-0.7953870679999984,-0.22010878399999975
ytf2__ydhB_glc__2,0.2517048094254875,-0.4873095480000007,-0.119990099999999,-0.3104366645000001,-0.4877352969999986,-0.30495511200000003
ytf2__yfeC_glc__1,0.3312556835441347,-0.5045418040000005,-0.05366231199999927,-0.4414590915000005,-0.3640628539999993,0.21078253599999908
ytf2__yfeC_glc__2,1.0734075474237903,-0.5076367540000017,-0.10799130399999957,-0.3999695005000001,-0.7125318309999988,-0.30016992799999986
ytf2__yciT_glc__1,-0.5295771572751761,-0.5501008420000009,0.3746030410000003,-0.6381665165000001,-0.2635535959999986,0.34069664899999985
ytf2__yciT_glc__2,-0.0535687706920194,-0.6373314050000012,0.3007953160000003,-0.7197927745000001,-0.5195613009999986,0.8379910009999989
ytf2__ydiZ_glc__1,0.2660172234606345,-0.4731582590000016,0.5765885220000007,-0.7677580274999993,-0.4480175469999983,0.8294629909999989
ytf2__ydiZ_glc__2,-0.1851905922119179,-0.4264544480000012,0.5126287300000003,-0.7151323414999995,-0.4763122069999986,0.7426658129999995
ytf2__ynfL_glc__1,0.0541378032663853,-0.41808168900000103,0.4996007499999999,-0.5126629765000006,-0.3362071469999988,0.4751325340000001
ytf2__ynfL_glc__2,-0.5837876344618623,-0.3342424490000013,0.4527368320000002,-0.3685312105000005,-0.07700631299999827,0.5177432340000001
ytf3__wt_glc2__1,2.300466732823007,-0.4855542560000004,0.9764359340000012,-0.6001066655000002,-0.5117592839999983,0.3714256950000001
ytf3__wt_glc2__2,2.044186380477208,-0.360020973000001,0.8760226640000015,-0.5297932524999993,-0.7147445449999985,0.2778908049999993
ytf3__wt_pH7_lactate__1,4.633508197527213,-0.5143138700000005,1.2623551010000007,-0.4450588374999995,-0.7345878019999983,0.19173571000000056
ytf3__wt_pH7_lactate__2,5.437715646340842,-0.5936096370000019,1.2906638970000008,-0.4530281224999992,-0.5543579429999985,0.08212485399999991
ytf3__wt_pH55_lactate__1,6.355232210909126,-0.6581930260000011,1.4340846970000003,-0.5466195804999998,-0.33350937499999844,0.4508201090000013
ytf3__wt_pH55_lactate__2,3.459949837250809,-0.449162096000002,1.2859527120000005,-0.38416190650000015,-0.3388156759999985,-0.060830299000000025
ytf3__wt_pH55_HCl__1,2.625219939264779,-0.5533519400000007,1.290932154000001,-0.3298288515000003,-0.2881079239999993,0.08233415499999985
ytf3__wt_pH55_HCl__2,2.364666492844355,-0.6147100510000012,1.1961181410000004,-0.3882837554999998,-0.30105592899999944,0.2029055529999999
ytf3__dyieP_pH7__1,1.78083961341982,-0.4133001080000014,0.962471186000001,-0.6664045554999998,-0.5268785229999988,0.30987089
ytf3__dyieP_pH7__2,2.249095434519125,-0.4512855060000014,1.1665374790000014,-0.6698855994999997,-0.42273154300000026,0.3313708929999999
ytf3__dyieP_pH55__1,4.0359083552547785,-0.3414837130000006,1.3198033660000004,-0.7236744344999995,-0.6844013939999982,0.18930131900000013
ytf3__dyieP_pH55__2,3.701900314961625,-0.3709732070000005,1.263588483000002,-0.4768536134999994,-0.5514628279999991,0.1519334919999995
minicoli__aldA_f1c2__1,6.967186055967267,-9.786193262000001,2.507085205257184,-0.6646372784152028,0.183765439491844,-5.415813057
minicoli__aldA_minE__1,10.434244491800236,-9.786193262000001,2.5883679000534894,-0.6510117320200841,0.17629386733127994,-5.415813057
minicoli__mg1655_glc__1,-0.0685668902958546,-0.4925999711224929,-0.4411569848513777,-1.7863855440399634,-0.6881001053343354,1.9138019387239824
minicoli__mg1655_glc__2,0.6970864591810122,-0.4426965789630497,-0.5289564851005064,-1.7879486365451136,-0.7579095036871468,2.118429017838332
minicoli__minE_cyt__1,5.3665392549905615,-9.786193262000001,1.8742523528313508,-1.736789262142044,0.2610356552898807,-4.938435214112396
minicoli__minE_cyt__2,4.728188997465377,-9.786193262000001,1.9933244466292759,-1.804702328034434,0.316503921127592,-5.415813057
minicoli__minE_fruc__1,2.625863538155716,-9.786193262000001,1.0174420051886128,-1.6944704999917075,-0.07671189032658621,-5.415813057
minicoli__minE_fruc__2,2.305987181173978,-9.786193262000001,0.9555852362731478,-1.5995687582213511,-0.015425356504570331,-5.415813057
minicoli__minE_glc__1,5.2691415096558645,-9.582201996938288,1.241322284512421,-1.7125992067469182,0.015558175482353496,-5.415813057
minicoli__minE_glc__2,5.160663588954248,-9.608680294899557,1.4152934815060725,-2.009506038776748,-0.19111574210688254,-5.415813057
minicoli__minE_glyc__1,4.607859213431701,-9.786193262000001,0.886878603700116,-0.8561682780608155,-0.2835661344054117,-5.415813057
minicoli__minE_glyc__2,3.6181685019683,-9.786193262000001,0.8648910396533331,-0.7197412222697857,-0.666364864617595,-5.415813057
minicoli__minE_Fe_starve__1,4.235719839854828,-9.786193262000001,1.4335971615567649,-1.4257779559296235,0.4269861568377218,-5.415813057
minicoli__minE_Fe_starve__2,3.881754068121293,-9.786193262000001,1.192132980405353,-1.6766659878815666,0.3579507812836579,-5.415813057
minicoli__minE_LB__1,10.951581102773494,-9.786193262000001,3.3566115678723563,-0.5929297289387234,0.025862504232170732,-5.415813057
minicoli__minE_LB__2,10.63498351036051,-9.786193262000001,3.2544404901650883,-0.3942607117869024,-0.10071036820287647,-5.415813057
minicoli__minE_N_starve__1,5.861937297232814,-9.786193262000001,0.8447841671168891,-1.0940742887526698,0.4154185227628018,-5.415813057
minicoli__minE_N_starve__2,4.997464557452547,-9.786193262000001,1.029184670581933,-1.2890626028529866,0.3557324557208661,-5.415813057
minicoli__minE_osm__1,4.524801372525844,-9.21671098929786,0.6405327135687795,-1.5791454665318412,0.2494775349210672,-4.388442883064133
minicoli__minE_osm__2,4.123270240004423,-9.786193262000001,0.8392846333029738,-1.4372746421796132,0.30732621317168984,-5.415813057
minicoli__minE_ph5__1,5.104689415068871,-9.786193262000001,0.9205198683210396,-1.0608804908595904,0.8701243265009353,-5.415813057
minicoli__minE_ph5__2,5.590911751688565,-9.786193262000001,1.1463367258710448,-0.9169020491639728,0.6177749482118449,-5.415813057
minicoli__minE-pyr__1,5.932452440320023,-9.242151312595263,0.5604319539893172,-1.178043626699007,-0.5401696343189357,-5.196999227847362
minicoli__minE-pyr__2,5.1852264771176575,-9.786193262000001,0.6053356620349408,-0.7641486321423931,-0.8688304381802938,-5.415813057
minicoli__minE_sorb__1,4.110717437863997,-9.786193262000001,0.8609699470702985,-2.1452843843996465,-0.5914837203673908,-5.415813057
minicoli__minE_sorb__2,3.8923697321322575,-9.786193262000001,1.031891308709377,-1.7708275542990188,-0.3791180614666194,-5.415813057
minicoli__minE_urid__1,3.2882797669730066,-9.786193262000001,1.7526567678648783,-1.8467239861019635,-0.2616647213325578,-5.415813057
minicoli__minE_urid__2,3.5275992869518933,-9.604310226459667,1.7270946677624472,-1.784257951654996,-0.2268870426785261,-5.415813057
minicoli__W3110_cyt__1,0.1959370434665596,-0.3790005245929926,-1.0513969434531043,-2.6100153482331416,-1.0423945099677532,4.7146776522827025
minicoli__W3110_cyt__2,-0.3920421811325641,-0.33943318284476304,-0.4465809155627767,-2.7148827092043613,-1.1082920924722126,4.760193415353867
minicoli__W3110_glc__1,-0.2882625295742992,-0.6997565216016763,-0.7187032040107042,-3.1719145007067744,-1.6177377582304109,4.643475926239256
minicoli__W3110_glc__2,-0.3662294573535989,-0.4698300880805899,-0.7267679731895482,-2.9126375683423653,-1.55163494372969,4.2062410366605985
minicoli__W3110_glyc__1,0.1913694891464925,-0.4903957849926606,-0.5414170952866826,-2.7164001056044214,-1.0482614822951242,4.665027766219011
minicoli__W3110_glyc__2,0.187239552127694,-0.3548259909876563,-0.4981261840534526,-2.6704172316077184,-0.8310697169886803,4.2981934237500425
minicoli__W3110_Fe_starve__1,-2.4030039311447275,-0.29311769374505303,-0.6683340375769076,-1.7197103332867938,-0.657873110701928,1.3450880188829517
minicoli__W3110_Fe_starve__2,-2.0558563304865625,-0.4108350478991767,-0.7927291747426404,-1.7946303593140245,-0.494426834383547,1.3674896191312866
minicoli__W3110_LB__1,7.301448060036159,-1.2033078022406745,1.3570906912066292,-1.6031581388446048,-0.5765939702558454,3.3278534606548216
minicoli__W3110_LB__2,7.534868953947949,-1.1519650367707612,1.3459468088172315,-1.3631601902325974,-0.6319229587632273,3.2236354656230786
minicoli__W3110_N_starve__1,-2.357147903852593,-0.6890284809887444,-0.8192145802719509,-2.471323865014164,-0.7572407898550626,2.4992275313707344
minicoli__W3110_N_starve__2,-2.161182604057179,-0.673008711639719,-0.8971672995132627,-2.2767856018477515,-0.8933459857353565,2.6951207884487767
minicoli__W3110_osm__1,-0.599942819424347,-0.16357747403278464,0.16859331039241798,-1.6857337982612617,-0.5483198732417467,4.001709875565171
minicoli__W3110_osm__2,-0.5181188086494714,-0.2170429222794379,0.1727030193904593,-2.080339584084336,-0.6843314753045675,4.120808094850529
minicoli__W3110_ph5__1,0.3814394809150723,-0.4140827469116726,-0.0002403455071613436,-1.4893757323792167,-0.4920275913765914,3.3158679840837766
minicoli__W3110_ph5__2,0.1157361200431626,-0.32199725122365663,0.03196828718012501,-1.3272432356717525,-0.5246101216504417,3.2829640239598854
minicoli__W3110_pyr__1,0.2137454031894881,-0.6040596245724128,-0.5984042954581996,-2.1788036642197066,-0.8013471036589221,3.98521782838458
minicoli__W3110_pyr__2,-0.3014786890411906,-0.4630281738991684,-0.6317741638103334,-2.1165415455787784,-0.6267472560997502,3.8886243534364233
minicoli__W3110_sorb__1,0.3964764833711831,-0.8924312154468836,-0.6364558749969946,-3.3033145932322125,-2.0703322897647167,4.392841473637216
minicoli__W3110_sorb__2,0.6033392627943173,-0.8744919306966636,-0.4969195007988008,-3.3278448574369563,-1.8814105567836419,4.556239799972503
minicoli__W3110_urid__1,-2.66902097408265,-0.6351909018702973,-0.6740056717257454,-2.4496085736042157,-1.0500042613189189,4.048955504607167
minicoli__W3110_urid__2,-2.7878375970375497,-0.44679111562213336,-0.6006467586781605,-2.344035220836057,-1.2214218728002455,3.8494643192439537
minicoli__W3110_WT_glc__1,1.188134987503789,-0.3902145680260212,-0.3153966104126677,-1.7847583968515464,-0.5907644991872489,3.4747411777827724
minicoli__W3110_WT_glc__2,1.065801876669937,-0.5788841977804111,-0.38933032083963504,-1.9430609716043552,-0.7240697843897532,3.684734122258868
minicoli__W3110_WT_osm__1,0.2633415778292923,-0.5432586775407415,-0.7134814138372088,-1.8533155734278512,-0.9973117290105372,3.711401440268534
minicoli__W3110_WT_osm__2,0.2450733912132488,-0.4889106524898388,-0.9729864849815693,-1.647776353121894,-0.5871907943977002,3.4819681476366715
eep__BOP27__1,6.792750996003236,-0.8089780310678396,1.4324948082546705,-1.179261984454377,-0.5545355316012825,2.2446312369993513
eep__BOP27__2,6.637783160409333,-0.687814014646035,1.6160196716936968,-1.2122088050089834,-0.5354291555563151,2.1735520012584546
eep__BOP1000__1,6.002718275046095,-0.4998186804343057,2.0720936405356305,-0.4191883427353522,-0.3764657561021201,0.9246019177937416
eep__BOP1000__2,4.117413823527048,-1.053543247473005,1.8609936284100288,-0.4418706257874021,-0.4389927423438742,0.8930760884726512
eep__BOP27_ndh-cydB-appC__1,-0.6780624041678497,0.2557098619918552,-0.31182476052503993,-0.16836405125297293,0.18650705425782466,-1.0511460001613866
eep__BOP27_ndh-cydB-appC__2,0.4128891137579102,0.3882705543893224,-0.5467030428248929,0.0023569459387946523,0.2020762857660756,-1.6695877890832187
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,3.49108245365864,-1.1342815106932242,1.4354566740567103,-1.3827629119328373,-1.5770499515686849,-0.017665962884566788
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,5.380971622200043,-1.0134002875068724,1.2515554185481212,-1.3796943681877227,-0.9129473278312146,-0.5831204769160747
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,12.073171391343225,-1.2731941670217388,0.7677957234723536,-0.5741088392469171,-0.8290313993995824,-0.7197623105704505
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,13.76830273943487,-2.1838044521226703,0.4041607458269861,-0.5355559927238316,-1.091127312843569,-0.5784147979130667
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,7.558674444423078,-0.6206397884414869,0.1771759360190055,-0.5489124311136697,-0.7805557531035783,-1.1284785992577016
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,9.799994707051678,-1.1947115646517208,0.8363746741465095,-0.5440891369767531,-0.3092228281841383,-0.8427230060098791
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,4.891079852751393,0.3114197801642451,0.3857827179770901,-1.3725831861132374,-0.4637893500392822,-0.3565602795629008
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,5.155976773950025,0.21960832977562286,0.7062783193095559,-1.2866122052830713,-0.2141035179798383,-0.9323835074759153
eep__BOP27_nuoB-cydB-appC__1,2.290324488440545,0.4532670634177745,-0.541791564409551,0.06958455131745023,0.057847858163662565,-2.8483782585161457
eep__BOP27_nuoB-cydB-appC__2,1.328644509822547,0.1846776779085708,-0.8014829032880897,-0.40104102141439213,-0.07524925239039959,-1.6906822487868594
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,6.143969600835884,-0.7514879565010979,1.1492624597760406,0.08848864210359153,-0.3153127060479877,-0.5015338257367059
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,5.468432063042688,-0.4210774816088367,1.2195346169472912,-0.09016478177803933,-0.4950743699766021,-0.5151499726226918
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,5.334825546153054,-0.9713535850843638,0.8972300361752091,0.14746069861948286,-0.07015653893990059,-1.6858875743443391
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,4.63656122208524,-0.9316889443800402,0.9864367617995063,0.09479276391145053,-0.0923205903305604,-2.2332949005362557
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,3.013593497683006,-1.9299827648533172,0.9899766123094248,-0.6115111786839886,-1.6381044988787554,-0.30345628394251545
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,2.7974254508699574,-1.7547847104954537,0.9390178983963572,-0.6073162797760983,-1.4005283184081383,0.1312798665271364
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,2.239706014378463,-2.370034697395769,0.8386415944884504,-0.5484497909321728,-1.1826964327534901,-0.7616976229435775
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,2.3862333991875437,-2.3719114646549477,0.9047425946223041,-0.6177698482243175,-1.2259252198236616,-0.5179805131493742
eep__BOP27_ndh-cyoB__1,3.039757916542861,-0.3316653974413377,0.32385266172333704,0.1307160101225513,-0.06828728787681015,2.342306227208879
eep__BOP27_ndh-cyoB__2,3.635087992651558,-0.26074012429431903,0.6905814665652006,0.030458082306021875,-0.2070697891966038,2.380612703098401
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,3.7810251234810313,-1.320199240703264,0.8086800642066967,-0.7922840417529179,-0.9865163749107148,2.2548988006460444
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,5.719860372134124,-1.6020705671641178,0.8520609818496672,-0.7781367159555623,-1.2103503211165505,1.4446972546073047
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,6.613053536393704,-2.5039574374577995,0.7253172401317016,-0.9011586199250524,-1.125069929963158,2.4274590993357945
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,10.201042417083077,-2.3596979325745018,0.6629726493334749,-0.4865615559473184,-0.7406894526597796,2.2254649391241994
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,9.90791895279366,-2.3343888429875554,0.9755117252965632,-1.1371946041956216,-1.1813265633461392,1.5112683316922508
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,10.291951691463222,-2.6227314413222884,0.7851516015360334,-0.9134201433320436,-0.903007393278803,1.710937229415106
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,7.163224756632046,-2.3393310206016693,0.4817023809381426,-1.8419937915708768,-1.3463779612641256,1.9209191328918556
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,7.73891826516097,-2.3747539761447083,0.13027682725347312,-1.9039858805432999,-1.1398192242368168,1.982758228910157
eep__BOP27_nuoB-cyoB__1,13.139225295936548,-0.7554427222221687,0.7953748310869937,0.1395504310070237,-0.1553047853152254,2.4580728860507826
eep__BOP27_nuoB-cyoB__2,7.811363622662588,-0.550605332615465,0.7460944815453887,-0.11088285471262972,-0.049612522953041534,2.530662774555794
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,14.866212079869404,-0.8067011488178153,1.0636818558944512,0.3298155095413753,0.3210455971660444,0.30400725525762073
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,12.25318307180276,-0.8034164812511904,1.060401591911222,0.05073721696692246,0.19252198858264968,-0.1272012247867922
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,13.267804037368874,-1.2951941706647359,1.1197311731115818,-0.13380660341976114,0.02938751719108001,0.3765587457156778
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,14.37103682591281,-1.4410874878968354,1.04829914669876,0.21364499707495369,0.1321575522808578,0.6790251909429532
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,15.473329408976555,-1.2305446515527834,0.980260562382349,0.01492615311600165,0.4414288268027589,1.1468437491021684
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,12.99116211000278,-1.2503553348944774,1.1225030750602452,-0.16533714441089664,0.3896423447759778,1.4297217491932024
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,15.851395569736829,-1.6867628682828926,0.8364697234151279,0.41302886912431536,0.091676217265535,0.5986123381531074
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,16.428742232063623,-1.528910987234941,0.7973251091793171,0.3573486875059197,0.01966510804631572,0.3002008898163169
eep__BOP27_ndh-cydB__1,5.577264395983701,-0.19427216755860852,-0.14957941530304808,0.0962480096971765,-0.4312127632544289,-0.21035010025670253
eep__BOP27_ndh-cydB__2,6.896421785832251,-0.22270799028710364,0.0815386432535794,0.16590706003790068,0.39050397220494304,0.08810493231599104
eep__BOP27_nuoB-cydB__1,-0.161982961085453,-0.18761476591788906,-0.1820195296523739,0.5361369980660822,0.2340037346292334,-0.274945952332307
eep__BOP27_nuoB-cydB__2,-0.604730890396508,-0.0967738414621948,-0.15612847928336482,0.4874765486348061,-0.15496682644483786,0.2014483276528134
DDB2__PD-005_BW25113_Batch_6h__1,3.77361691589784,-0.5001713878556657,-0.31990439038793994,0.3427381635785478,0.18733848808819695,0.940714826837418
DDB2__PD-005_BW25113_Batch_6h__2,3.4775858571520297,-0.3947884766244645,-0.32899209904496285,0.21524851583929472,-0.0905375733665208,1.1988577453758404
DDB2__PD-003_BW25113_Batch_9h__1,3.969303871741631,-0.3968705810005329,-0.7861304470756814,0.35556106994622283,0.11966696819407385,1.3677195749774338
DDB2__PD-003_BW25113_Batch_9h__2,3.2260532974912426,-0.6483659994534339,-0.8846480959664431,0.08816072596166169,-0.3861363710283605,0.892856283564539
DDB2__PD-003_BW25113_Fed-batch_6h__1,0.7654724194244931,-0.7850808665167595,-0.24419151709395506,-0.8852145722821607,-0.8280551158776976,2.5598098972673773
DDB2__PD-003_BW25113_Fed-batch_6h__2,-1.117096963326083,-0.6660578224841861,-0.2625872267210081,-0.6381234390004558,-0.35837790079925025,2.3906521123906828
DDB2__PD-005_BW25113_Fed-batch_6h__1,0.8260723650940272,-0.5402691410274976,0.31200465843746183,-1.0531695102289502,-0.26068468978122183,2.0151850607805155
DDB2__PD-005_BW25113_Fed-batch_6h__2,-2.3049090085767303,-0.496228152063713,0.2379607186514221,-0.4762335669724465,-0.061385670222198215,1.5435642969742975
DDB2__PD-005_BW25113_Fed-batch_6h__3,-0.3221527073232333,-0.6012742004251326,0.00030224588540317404,-0.6864655612775437,-0.4733774659680039,2.1107301128466416
DDB2__PD-005_BW25113_Fed-batch_15h__1,-0.2040423768283141,-0.4449659826463748,0.4863063610821641,-0.6004190099553792,-0.18363045707341108,2.4867698865247863
DDB2__PD-005_BW25113_Fed-batch_15h__2,-1.4417396970132186,-0.3735908998823128,0.4210846815750138,-0.9724801100791424,-0.4572875796846071,2.227503806522352
DDB2__PD-003_BW25113_Fed-batch_21h__1,-0.0367563268604535,-0.436274338909362,-0.6698880156596116,-1.1119770399906337,-0.613747607423794,2.9300107985139268
DDB2__PD-003_BW25113_Fed-batch_21h__2,-1.59924028213037,-0.4779244922466148,-0.3107848714887629,-0.9717129848916964,-0.5137907376081179,2.76017237192418
DDB2__PD-004_del-basS_Batch_6h__1,5.167836055068841,-0.4127902717882286,0.14615235636561774,0.4458022000318307,-0.12618704102992595,1.0895667500773325
DDB2__PD-004_del-basS_Batch_6h__2,5.165380548547147,-0.4074536307185568,0.08333044785605015,0.2671291859845262,0.15308116318107867,1.0600472632425442
DDB2__PD-004_del-basS_Fed-batch_6h__1,0.497840380714647,-0.5182908708356528,-0.3011712726061901,-0.4316983777434471,-0.7517037467403869,2.283812760838602
DDB2__PD-004_del-basS_Fed-batch_6h__2,0.796429468017593,-0.7921424134886816,0.09063532809994346,-0.3201910870759184,-0.3691324775433307,1.9619009633558608
DDB2__PD-004_del-basS_Fed-batch_15h__1,0.2596076271799206,-0.6278103505736965,-0.299996991089488,-0.4119076080956239,-0.003271365856044817,2.6862778792744466
DDB2__PD-004_del-basS_Fed-batch_15h__2,-0.1836857353412439,-0.5727898254035129,-0.19443740380327945,-0.3831216870291216,-0.4372493209793422,2.687812046622386
DDB2__PD-004_del-kdpE_Batch_6h__1,4.156733606093043,-0.2378739723905205,-0.1690223736228571,0.2592418318138794,-0.06469575814416473,2.20945022692838
DDB2__PD-004_del-kdpE_Batch_6h__2,5.528266966241969,-0.18604719606259398,0.027439813320134118,0.3587168868139701,-0.028046673002186214,2.2611343189291637
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,1.4298241793432935,-0.2952656133610123,-0.4665931774000578,-1.2183099742800658,-0.8896446578811998,3.1680380357085225
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,2.508777877823136,-0.3866463271839233,-0.08216372813024543,-1.0680805429527531,-0.6071067062910283,2.59266513415509
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,0.8422688545509877,-0.21859716417840147,-0.06280544502553287,-1.160148109274977,-0.5802321297271229,3.313903412799223
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,0.5948230718993552,-0.39923843734823095,-0.11630313446170693,-0.9023362325059194,-0.6237324660716626,3.349241560271732
DDB2__PD-005_del-phoB_Batch_6h__1,3.5236535639878164,-0.2676979735206029,0.5850687514192234,0.4498558393265135,-0.27792783809667565,0.1965285278641522
DDB2__PD-005_del-phoB_Batch_6h__2,4.326867066512847,-0.475474041249111,0.348124727104719,0.14596885118058278,0.12654082807738387,0.2915042025542274
DDB2__PD-005_del-phoB_Batch_6h__3,3.255586891287684,-0.5264903237664775,-0.2800570156603657,0.2494539907136781,-0.2668118956302852,0.7084168175828873
DDB2__PD-003_del-phoB_Batch_9h__1,3.511540138979208,-0.5964092496932611,-0.5681928581797884,0.04372896667792059,-0.1580277999577513,1.1197891339529376
DDB2__PD-003_del-phoB_Batch_9h__2,4.069421554099959,-0.5623644602412163,-0.8744054315222849,-0.06218356192382135,-0.5142939360953616,0.9133220970625509
DDB2__PD-003_del-phoB_Fed-batch_6h__1,-0.2175429131554501,-0.7144183196922604,-0.6741021624655206,-0.8828092815454367,-0.6189630935619066,1.1177349174922622
DDB2__PD-003_del-phoB_Fed-batch_6h__2,-0.206123792896107,-0.6549078473006809,-0.5428152793069057,-0.6418017304473871,-0.6259224785300451,1.2672019881175771
DDB2__PD-005_del-phoB_Fed-batch_6h__1,2.254852937610392,-0.8331227046756968,-0.4587197345634753,-0.5610735427578968,-0.7322280930973486,1.0244271667608214
DDB2__PD-005_del-phoB_Fed-batch_6h__2,0.2545995025555772,-0.6707323333406645,-0.2865530271236283,-0.8022847482669189,-0.5552742534030983,0.9835503084986296
DDB2__PD-005_del-phoB_Fed-batch_15h__1,0.5587677419207702,-0.6074517195155309,0.3555453704849603,-0.7124476470494683,-0.2929143274142065,1.1590262445192565
DDB2__PD-005_del-phoB_Fed-batch_15h__2,0.0323741025302099,-0.6558859518431284,0.2808721339373079,-0.8324736570656457,-0.019084360040125148,1.100089295932527
DDB2__PD-003_del-phoB_Fed-batch_21h__1,-0.1774339451485922,-0.4617975907098444,-1.070384683428098,-1.0541642896761427,-0.7074757412227504,1.4251268086823616
DDB2__PD-003_del-phoB_Fed-batch_21h__2,-0.510467756938278,-0.4453930411263531,-0.4228784371055632,-1.0691029999740085,-0.6014268950736383,1.6935812064274185
DDB2__PD-004_del-qseB_Batch_6h__1,5.409915664732036,-0.15344700886241647,-0.03364034046793307,0.3551677507447728,-0.09536443052663036,1.392127251956519
DDB2__PD-004_del-qseB_Fed-batch_6h__1,0.9740229322694196,-0.4228753881969194,-0.2429814732940372,-0.8436771636607174,-0.40641207520746736,1.9859318429551716
DDB2__PD-004_del-qseB_Fed-batch_6h__2,0.1260858884368292,-0.4359414009279643,0.1574615119614302,-1.0418099624630752,-0.7130796502282184,1.9613186951083168
DDB2__PD-004_del-qseB_Fed-batch_15h__1,1.3143361967040947,-0.3131387854129457,-0.4018123866030852,-0.8899144069163913,-0.5218134161683183,2.557522855019249
DDB2__PD-004_del-qseB_Fed-batch_15h__2,2.191079062993268,-0.4841608090384497,0.13004950679642935,-0.7667028988391635,-0.5963576780622883,2.24144718292298
DDB2__PD-004_del-qseC_Batch_6h__1,5.494734597788231,-0.08780555718503003,0.26077998889066833,0.52587262727954,0.06893028809232149,0.7639814780106233
DDB2__PD-004_del-qseC_Batch_6h__2,5.413800580768159,-0.15788077628163144,0.42077109480647934,0.2735132392268582,0.10029695209451096,0.5734302178587676
DDB2__PD-004_del-qseC_Fed-batch_6h__1,1.0006978384029126,-0.36093801449897,-0.2697099371634293,-1.0230174178326925,-0.748772741028831,0.47619374410991794
DDB2__PD-004_del-qseC_Fed-batch_6h__2,2.033032864356563,-0.38812155581423546,-0.055506919504124674,-1.0229534267217932,-0.4925379097148293,0.7395006066491163
DDB2__PD-004_del-qseC_Fed-batch_15h__1,0.9552808429336016,-0.33473127173633804,-0.015676794247462492,-0.971599459192281,-0.32800916566129423,1.1349485807936608
DDB2__PD-004_del-qseC_Fed-batch_15h__2,-0.1562791109294641,-0.3662839904189337,-0.08408928628905787,-1.0698402994009024,-0.130840108421741,0.6978881816652596
