,regulator,gene_name,gene_id,effect,evidence,source
8053,Fis,nrfG,b4076,-,1.0,RegulonDB_TF
8054,Fis,nrfF,b4075,-,1.0,RegulonDB_TF
8055,Fis,nrfE,b4074,-,1.0,RegulonDB_TF
8056,Fis,nrfD,b4073,-,1.0,RegulonDB_TF
8057,Fis,nrfC,b4072,-,1.0,RegulonDB_TF
8058,Fis,nrfB,b4071,-,1.0,RegulonDB_TF
8059,Fis,nrfA,b4070,-,1.0,RegulonDB_TF
8060,Fis,nuoG,b2283,+,1.0,RegulonDB_TF
8061,DgoR,dgoK,b3693,-,1.0,RegulonDB_TF
8062,DgoR,dgoD,b4478,-,1.0,RegulonDB_TF
8063,DgoR,dgoA,b4477,-,1.0,RegulonDB_TF
8064,SlyA,paaG,b1394,+,1.0,RegulonDB_TF
8065,SlyA,paaH,b1395,+,1.0,RegulonDB_TF
8066,SlyA,paaI,b1396,+,1.0,RegulonDB_TF
8067,SlyA,paaJ,b1397,+,1.0,RegulonDB_TF
8068,SlyA,paaK,b1398,+,1.0,RegulonDB_TF
8069,SlyA,rmf,b0953,+,1.0,RegulonDB_TF
8070,SlyA,rsd,b3995,+,1.0,RegulonDB_TF
8071,SoxR,fumC,b1611,+,1.0,RegulonDB_TF
8072,SoxR,soxR,b4063,-,1.0,RegulonDB_TF
8073,SoxR,soxS,b4062,+,1.0,RegulonDB_TF
8074,Crp,yjcH,b4068,+,1.0,RegulonDB_TF
8075,Crp,yiaO,b3579,+,1.0,RegulonDB_TF
8076,SlyA,paaF,b1393,+,1.0,RegulonDB_TF
8077,Crp,yiaN,b3578,+,1.0,RegulonDB_TF
8078,SoxS,acrA,b0463,+,1.0,RegulonDB_TF
8079,SoxS,acrB,b0462,+,1.0,RegulonDB_TF
8080,Crp,yiaM,b3577,+,1.0,RegulonDB_TF
8081,Crp,yiaL,b3576,+,1.0,RegulonDB_TF
8082,Crp,yiaK,b3575,+,1.0,RegulonDB_TF
8083,SoxS,fldA,b0684,+,1.0,RegulonDB_TF
8084,Crp,yiaJ,b3574,-,1.0,RegulonDB_TF
8085,SoxS,fpr,b3924,+,1.0,RegulonDB_TF
8086,SoxS,fumC,b1611,+,1.0,RegulonDB_TF
8087,SoxS,fur,b0683,+,1.0,RegulonDB_TF
8088,SoxS,inaA,b2237,+,1.0,RegulonDB_TF
8089,SoxS,marA,b1531,+,1.0,RegulonDB_TF
8090,SoxS,acnA,b1276,+,1.0,RegulonDB_TF
8091,SoxS,marB,b1532,+,1.0,RegulonDB_TF
8092,SlyA,paaE,b1392,+,1.0,RegulonDB_TF
8093,SlyA,paaC,b1390,+,1.0,RegulonDB_TF
8094,SgrR,thiQ,b0066,-,1.0,RegulonDB_TF
8095,SlyA,cas1,b2755,+,1.0,RegulonDB_TF
8096,SlyA,cas2,b2754,+,1.0,RegulonDB_TF
8097,SlyA,casA,b2760,+,1.0,RegulonDB_TF
8098,SlyA,casB,b2759,+,1.0,RegulonDB_TF
8099,SlyA,casC,b2758,+,1.0,RegulonDB_TF
8100,SlyA,casD,b2757,+,1.0,RegulonDB_TF
8101,SlyA,casE,b2756,+,1.0,RegulonDB_TF
8102,SlyA,fecI,b4293,-,1.0,RegulonDB_TF
8103,SlyA,fecR,b4292,-,1.0,RegulonDB_TF
8104,SlyA,gspC,b3324,+,1.0,RegulonDB_TF
8105,SlyA,gspD,b3325,+,1.0,RegulonDB_TF
8106,SlyA,paaD,b1391,+,1.0,RegulonDB_TF
8107,SlyA,gspE,b3326,+,1.0,RegulonDB_TF
8108,SlyA,gspG,b3328,+,1.0,RegulonDB_TF
8109,SlyA,gspH,b3329,+,1.0,RegulonDB_TF
8111,SlyA,gspJ,b3331,+,1.0,RegulonDB_TF
8112,SlyA,gspK,b3332,+,1.0,RegulonDB_TF
8113,SlyA,gspL,b3333,+,1.0,RegulonDB_TF
8114,SlyA,gspM,b3334,+,1.0,RegulonDB_TF
8115,SlyA,gspO,b3335,+,1.0,RegulonDB_TF
8116,SlyA,hlyE,b1182,+,1.0,RegulonDB_TF
8117,SlyA,leuO,b0076,+,1.0,RegulonDB_TF
8118,SlyA,paaA,b1388,+,1.0,RegulonDB_TF
8119,SlyA,paaB,b1389,+,1.0,RegulonDB_TF
8120,SlyA,gspF,b3327,+,1.0,RegulonDB_TF
8121,SgrR,thiP,b0067,-,1.0,RegulonDB_TF
8122,SoxS,marR,b1530,+,1.0,RegulonDB_TF
8123,Crp,yhfA,b3356,?,1.0,RegulonDB_TF
8124,SutR,tcyJ,b1920,-,1.0,RegulonDB_TF
8125,TdcA,tdcA,b3118,+,1.0,RegulonDB_TF
8126,TdcA,tdcB,b3117,+,1.0,RegulonDB_TF
8127,TdcA,tdcC,b3116,+,1.0,RegulonDB_TF
8128,TdcA,tdcD,b3115,+,1.0,RegulonDB_TF
8129,TdcA,tdcE,b3114,+,1.0,RegulonDB_TF
8130,TdcA,tdcF,b3113,+,1.0,RegulonDB_TF
8131,TdcA,tdcG,b4471,+,1.0,RegulonDB_TF
8132,TdcR,tdcA,b3118,+,1.0,RegulonDB_TF
8133,TdcR,tdcB,b3117,+,1.0,RegulonDB_TF
8134,TdcR,tdcC,b3116,+,1.0,RegulonDB_TF
8135,TdcR,tdcD,b3115,+,1.0,RegulonDB_TF
8136,SutR,sutR,b1434,?,1.0,RegulonDB_TF
8137,TdcR,tdcE,b3114,+,1.0,RegulonDB_TF
8138,TdcR,tdcG,b4471,+,1.0,RegulonDB_TF
8139,Crp,uxuB,b4323,+,1.0,RegulonDB_TF
8140,Crp,uxuA,b4322,+,1.0,RegulonDB_TF
8141,TorR,tnaA,b3708,+,1.0,RegulonDB_TF
8142,TorR,tnaB,b3709,+,1.0,RegulonDB_TF
8144,TreR,treB,b4240,-,1.0,RegulonDB_TF
8145,TreR,treC,b4239,-,1.0,RegulonDB_TF
8146,TrpR,aroH,b1704,-,1.0,RegulonDB_TF
8147,TrpR,aroL,b0388,-,1.0,RegulonDB_TF
8148,TrpR,aroM,b0390,-,1.0,RegulonDB_TF
8149,TrpR,mtr,b3161,-,1.0,RegulonDB_TF
8150,TdcR,tdcF,b3113,+,1.0,RegulonDB_TF
8152,SutR,fliZ,b1921,-,1.0,RegulonDB_TF
8153,SutR,cysE,b3607,-,1.0,RegulonDB_TF
8154,SoxS,nfsA,b0851,+,1.0,RegulonDB_TF
8155,SoxS,nfsB,b0578,+,1.0,RegulonDB_TF
8156,SoxS,ompN,b1377,+,1.0,RegulonDB_TF
8157,Crp,yhcH,b3221,+,1.0,RegulonDB_TF
8158,Crp,ygeA,b2840,+,1.0,RegulonDB_TF
8159,SoxS,pqiA,b0950,+,1.0,RegulonDB_TF
8160,SoxS,pqiB,b0951,+,1.0,RegulonDB_TF
8161,SoxS,pqiC,b0952,+,1.0,RegulonDB_TF
8162,SoxS,ptsG,b1101,+,1.0,RegulonDB_TF
8163,SoxS,ribA,b1277,+,1.0,RegulonDB_TF
8164,SoxS,rimK,b0852,+,1.0,RegulonDB_TF
8165,SoxS,rob,b4396,-,1.0,RegulonDB_TF
8166,SutR,fliA,b1922,-,1.0,RegulonDB_TF
8167,SoxS,sodA,b3908,+,1.0,RegulonDB_TF
8169,SoxS,waaY,b3625,+,1.0,RegulonDB_TF
8170,SoxS,waaZ,b3624,+,1.0,RegulonDB_TF
8171,SoxS,ybjC,b0850,+,1.0,RegulonDB_TF
8172,SoxS,ybjN,b0853,+,1.0,RegulonDB_TF
8173,SoxS,ydbK,b1378,+,1.0,RegulonDB_TF
8174,Crp,ychH,b1205,+,1.0,RegulonDB_TF
8175,SoxS,zwf,b1852,+,1.0,RegulonDB_TF
8176,Crp,xylE,b4031,+,1.0,RegulonDB_TF
8177,StpA,fau,b2912,-,1.0,RegulonDB_TF
8178,Crp,xseA,b2509,-,1.0,RegulonDB_TF
8180,SoxS,soxS,b4062,-,1.0,RegulonDB_TF
8181,SgrR,thiB,b0068,-,1.0,RegulonDB_TF
8183,SgrR,sgrT,b4662,+,1.0,RegulonDB_TF
8184,CysB,ssuC,b0934,-,1.0,RegulonDB_TF
8185,CysB,ssuB,b0933,-,1.0,RegulonDB_TF
8186,CysB,ssuA,b0936,-,1.0,RegulonDB_TF
8187,CysB,hslJ,b1379,-,1.0,RegulonDB_TF
8188,CysB,cysW,b2423,+,1.0,RegulonDB_TF
8189,CysB,cysU,b2424,+,1.0,RegulonDB_TF
8190,CysB,cysP,b2425,+,1.0,RegulonDB_TF
8191,CysB,cysM,b2421,+,1.0,RegulonDB_TF
8192,CysB,cysK,b2414,+,1.0,RegulonDB_TF
8193,CysB,cysA,b2422,+,1.0,RegulonDB_TF
8194,CysB,cbl,b1987,+,1.0,RegulonDB_TF
8195,CynR,cynX,b0341,+,1.0,RegulonDB_TF
8196,CysB,ssuD,b0935,-,1.0,RegulonDB_TF
8197,CynR,cynT,b0339,+,1.0,RegulonDB_TF
8198,CynR,cynR,b0338,-,1.0,RegulonDB_TF
8199,CusR,hiuH,b1970,+,1.0,RegulonDB_TF
8200,CusR,cusS,b0570,+,1.0,RegulonDB_TF
8201,CusR,cusR,b0571,+,1.0,RegulonDB_TF
8202,CusR,cusF,b0573,+,1.0,RegulonDB_TF
8203,CusR,cusC,b0572,+,1.0,RegulonDB_TF
8204,CusR,cusB,b0574,+,1.0,RegulonDB_TF
8205,CusR,cusA,b0575,+,1.0,RegulonDB_TF
8206,CueR,cueO,b0123,+,1.0,RegulonDB_TF
8207,CueR,copA,b0484,+,1.0,RegulonDB_TF
8208,CsqR,yihV,b3883,-,1.0,RegulonDB_TF
8209,CsqR,yihU,b3882,-,1.0,RegulonDB_TF
8210,CynR,cynS,b0340,+,1.0,RegulonDB_TF
8211,CsqR,yihT,b3881,-,1.0,RegulonDB_TF
8212,CysB,ssuE,b0937,-,1.0,RegulonDB_TF
8213,CysB,tauB,b0366,+,1.0,RegulonDB_TF
8214,DeoR,deoD,b4384,-,1.0,RegulonDB_TF
8215,DeoR,deoC,b4381,-,1.0,RegulonDB_TF
8216,DeoR,deoB,b4383,-,1.0,RegulonDB_TF
8217,DeoR,deoA,b4382,-,1.0,RegulonDB_TF
8218,DcuR,fumB,b4122,+,1.0,RegulonDB_TF
8219,DcuR,frdD,b4151,+,1.0,RegulonDB_TF
8220,DcuR,frdC,b4152,+,1.0,RegulonDB_TF
8221,DcuR,frdB,b4153,+,1.0,RegulonDB_TF
8222,DcuR,frdA,b4154,+,1.0,RegulonDB_TF
8223,DcuR,dpiB,b0619,+,1.0,RegulonDB_TF
8224,DcuR,dpiA,b0620,+,1.0,RegulonDB_TF
8225,DcuR,dcuB,b4123,+,1.0,RegulonDB_TF
8226,CysB,tauA,b0365,+,1.0,RegulonDB_TF
8227,DcuR,dctA,b3528,+,1.0,RegulonDB_TF
8228,CytR,tsx,b0411,-,1.0,RegulonDB_TF
8229,CytR,rpoH,b3461,-,1.0,RegulonDB_TF
8230,CytR,ppiA,b3363,-,1.0,RegulonDB_TF
8231,CytR,nupG,b2964,-,1.0,RegulonDB_TF
8232,CytR,deoD,b4384,-,1.0,RegulonDB_TF
8233,CytR,deoC,b4381,-,1.0,RegulonDB_TF
8234,CytR,deoB,b4383,-,1.0,RegulonDB_TF
8235,CytR,deoA,b4382,-,1.0,RegulonDB_TF
8236,CytR,cytR,b3934,-,1.0,RegulonDB_TF
8237,CytR,cdd,b2143,-,1.0,RegulonDB_TF
8238,CysB,tauD,b0368,+,1.0,RegulonDB_TF
8239,CysB,tauC,b0367,+,1.0,RegulonDB_TF
8240,CytR,udp,b3831,-,1.0,RegulonDB_TF
8241,CsqR,yihS,b3880,-,1.0,RegulonDB_TF
8242,CsqR,csqR,b3884,-,1.0,RegulonDB_TF
8243,CspA,hns,b1237,+,1.0,RegulonDB_TF
8244,RutR,carB,b0033,+,1.0,RegulonDB_TF
8245,RutR,fepB,b0592,-,1.0,RegulonDB_TF
8246,RutR,gadW,b3515,-,1.0,RegulonDB_TF
8247,RutR,gadX,b3516,-,1.0,RegulonDB_TF
8248,RutR,gloA,b1651,-,1.0,RegulonDB_TF
8249,RutR,nemA,b1650,-,1.0,RegulonDB_TF
8250,RutR,nemR,b1649,-,1.0,RegulonDB_TF
8251,CsgD,csgA,b1042,+,1.0,RegulonDB_TF
8252,RutR,rutA,b1012,-,1.0,RegulonDB_TF
8253,RutR,rutB,b1011,-,1.0,RegulonDB_TF
8254,RutR,rutC,b1010,-,1.0,RegulonDB_TF
8255,RutR,rutD,b1009,-,1.0,RegulonDB_TF
8256,RutR,carA,b0032,+,1.0,RegulonDB_TF
8257,RutR,rutE,b1008,-,1.0,RegulonDB_TF
8258,RutR,rutG,b1006,-,1.0,RegulonDB_TF
8259,RutR,rutR,b1013,-,1.0,RegulonDB_TF
8260,SdiA,ftsA,b0094,-,1.0,RegulonDB_TF
8261,SdiA,ftsQ,b0093,?,1.0,RegulonDB_TF
8262,SdiA,ftsZ,b0095,-,1.0,RegulonDB_TF
8263,SdiA,rmf,b0953,+,1.0,RegulonDB_TF
8264,SdiA,rsd,b3995,+,1.0,RegulonDB_TF
8265,SdiA,ydiV,b1707,+,1.0,RegulonDB_TF
8266,SgrR,alaC,b2379,+,1.0,RegulonDB_TF
8267,SgrR,setA,b0070,+,1.0,RegulonDB_TF
8268,SgrR,sgrR,b0069,-,1.0,RegulonDB_TF
8270,RutR,rutF,b1007,-,1.0,RegulonDB_TF
8271,CsgD,csgB,b1041,+,1.0,RegulonDB_TF
8272,CsgD,csgC,b1043,+,1.0,RegulonDB_TF
8273,CsgD,csgD,b1040,+,1.0,RegulonDB_TF
8274,CsgD,yhbS,b3156,-,1.0,RegulonDB_TF
8275,CsgD,yccT,b0964,+,1.0,RegulonDB_TF
8276,CsgD,yccJ,b1003,+,1.0,RegulonDB_TF
8277,CsgD,wrbA,b1004,+,1.0,RegulonDB_TF
8278,CsgD,ubiT,b3157,-,1.0,RegulonDB_TF
8279,CsgD,tcyJ,b1920,-,1.0,RegulonDB_TF
8280,CsgD,nlpA,b3661,+,1.0,RegulonDB_TF
8281,CsgD,fliZ,b1921,-,1.0,RegulonDB_TF
8282,CsgD,fliK,b1943,-,1.0,RegulonDB_TF
8283,CsgD,fliJ,b1942,-,1.0,RegulonDB_TF
8284,CsgD,fliI,b1941,-,1.0,RegulonDB_TF
8285,CsgD,fliH,b1940,-,1.0,RegulonDB_TF
8286,CsgD,fliG,b1939,-,1.0,RegulonDB_TF
8287,CsgD,fliF,b1938,-,1.0,RegulonDB_TF
8288,CsgD,fliE,b1937,-,1.0,RegulonDB_TF
8289,CsgD,fliA,b1922,-,1.0,RegulonDB_TF
8290,CsgD,flgN,b1070,-,1.0,RegulonDB_TF
8291,CsgD,flgM,b1071,-,1.0,RegulonDB_TF
8292,RstA,asr,b1597,+,1.0,RegulonDB_TF
8293,RstA,csgD,b1040,-,1.0,RegulonDB_TF
8294,RstA,csgE,b1039,-,1.0,RegulonDB_TF
8295,RstA,csgF,b1038,-,1.0,RegulonDB_TF
8296,RstA,csgG,b1037,-,1.0,RegulonDB_TF
8297,CsgD,dgcC,b0385,+,1.0,RegulonDB_TF
8298,CsgD,csgG,b1037,+,1.0,RegulonDB_TF
8299,CsgD,csgF,b1038,+,1.0,RegulonDB_TF
8300,CsgD,csgE,b1039,+,1.0,RegulonDB_TF
8301,FlhDC,fliJ,b1942,+,1.0,RegulonDB_TF
8302,FlhDC,fliK,b1943,+,1.0,RegulonDB_TF
8303,FlhDC,fliD,b1924,+,1.0,RegulonDB_TF
8304,FlhDC,fliM,b1945,+,1.0,RegulonDB_TF
8305,H-NS,csgD,b1040,-,1.0,RegulonDB_TF
8306,H-NS,chiA,b3338,-,1.0,RegulonDB_TF
8307,H-NS,casE,b2756,-,1.0,RegulonDB_TF
8308,H-NS,casD,b2757,-,1.0,RegulonDB_TF
8309,H-NS,casC,b2758,-,1.0,RegulonDB_TF
8310,H-NS,casB,b2759,-,1.0,RegulonDB_TF
8311,H-NS,casA,b2760,-,1.0,RegulonDB_TF
8312,H-NS,cas2,b2754,-,1.0,RegulonDB_TF
8313,H-NS,cas1,b2755,-,1.0,RegulonDB_TF
8314,H-NS,cadC,b4133,-,1.0,RegulonDB_TF
8315,H-NS,cadB,b4132,-,1.0,RegulonDB_TF
8316,H-NS,cadA,b4131,-,1.0,RegulonDB_TF
8317,H-NS,bglJ,b4366,-,1.0,RegulonDB_TF
8318,H-NS,bglG,b3723,-,1.0,RegulonDB_TF
8319,H-NS,bglF,b3722,-,1.0,RegulonDB_TF
8320,H-NS,bglB,b3721,-,1.0,RegulonDB_TF
8321,H-NS,appY,b0564,-,1.0,RegulonDB_TF
8322,H-NS,adiY,b4116,-,1.0,RegulonDB_TF
8323,GntR,gntU,b4476,-,1.0,RegulonDB_TF
8324,GntR,gntT,b3415,-,1.0,RegulonDB_TF
8325,GntR,gntK,b3437,-,1.0,RegulonDB_TF
8326,GntR,edd,b1851,-,1.0,RegulonDB_TF
8327,GntR,eda,b1850,-,1.0,RegulonDB_TF
8328,GlrR,rseD,b4725,+,1.0,RegulonDB_TF
8329,GlrR,rseC,b2570,+,1.0,RegulonDB_TF
8330,H-NS,csgE,b1039,-,1.0,RegulonDB_TF
8331,H-NS,csgF,b1038,-,1.0,RegulonDB_TF
8332,H-NS,csgG,b1037,-,1.0,RegulonDB_TF
8333,H-NS,cspA,b3556,-,1.0,RegulonDB_TF
8334,H-NS,galE,b0759,-,1.0,RegulonDB_TF
8335,H-NS,gadX,b3516,-,1.0,RegulonDB_TF
8336,H-NS,gadW,b3515,-,1.0,RegulonDB_TF
8338,H-NS,gadE,b3512,-,1.0,RegulonDB_TF
8339,H-NS,gadA,b3517,-,1.0,RegulonDB_TF
8340,H-NS,ftnA,b1905,-,1.0,RegulonDB_TF
8341,H-NS,flhD,b1892,+,1.0,RegulonDB_TF
8342,H-NS,flhC,b1891,+,1.0,RegulonDB_TF
8343,H-NS,fimI,b4315,+,1.0,RegulonDB_TF
8344,H-NS,fimH,b4320,+,1.0,RegulonDB_TF
8345,H-NS,fimG,b4319,+,1.0,RegulonDB_TF
8346,GlrR,rseB,b2571,+,1.0,RegulonDB_TF
8347,H-NS,fimF,b4318,+,1.0,RegulonDB_TF
8348,H-NS,fimD,b4317,+,1.0,RegulonDB_TF
8349,H-NS,fimC,b4316,+,1.0,RegulonDB_TF
8350,H-NS,fimB,b4312,-,1.0,RegulonDB_TF
8351,H-NS,fimA,b4314,+,1.0,RegulonDB_TF
8352,H-NS,fau,b2912,-,1.0,RegulonDB_TF
8353,H-NS,evgS,b2370,-,1.0,RegulonDB_TF
8354,H-NS,evgA,b2369,-,1.0,RegulonDB_TF
8355,H-NS,dps,b0812,-,1.0,RegulonDB_TF
8356,H-NS,dctR,b3507,-,1.0,RegulonDB_TF
8357,H-NS,cysG,b3368,-,1.0,RegulonDB_TF
8358,H-NS,cydB,b0734,-,1.0,RegulonDB_TF
8359,H-NS,cydA,b0733,-,1.0,RegulonDB_TF
8360,H-NS,fimE,b4313,-,1.0,RegulonDB_TF
8361,GlrR,rseA,b2572,+,1.0,RegulonDB_TF
8362,GlrR,rpoE,b2573,+,1.0,RegulonDB_TF
8364,GalS,galE,b0759,?,1.0,RegulonDB_TF
8365,GalR,galT,b0758,?,1.0,RegulonDB_TF
8366,GalR,galR,b2837,-,1.0,RegulonDB_TF
8367,GalR,galP,b2943,-,1.0,RegulonDB_TF
8368,GalR,galM,b0756,?,1.0,RegulonDB_TF
8369,GalR,galK,b0757,?,1.0,RegulonDB_TF
8370,GalR,galE,b0759,?,1.0,RegulonDB_TF
8371,GadX,yhiD,b3508,?,1.0,RegulonDB_TF
8372,GadX,slp,b3506,+,1.0,RegulonDB_TF
8373,GadX,murI,b3967,-,1.0,RegulonDB_TF
8374,GadX,hdeD,b3511,+,1.0,RegulonDB_TF
8375,GadX,hdeB,b3509,?,1.0,RegulonDB_TF
8376,GalS,galK,b0757,?,1.0,RegulonDB_TF
8377,GadX,hdeA,b3510,?,1.0,RegulonDB_TF
8379,GadX,gadE,b3512,+,1.0,RegulonDB_TF
8380,GadX,gadC,b1492,+,1.0,RegulonDB_TF
8381,GadX,gadB,b1493,+,1.0,RegulonDB_TF
8382,FlhDC,fliL,b1944,+,1.0,RegulonDB_TF
8383,GadX,dctR,b3507,+,1.0,RegulonDB_TF
8384,GadX,btuB,b3966,-,1.0,RegulonDB_TF
8385,GadW,yhiD,b3508,?,1.0,RegulonDB_TF
8386,GadW,hdeB,b3509,?,1.0,RegulonDB_TF
8387,GadW,hdeA,b3510,?,1.0,RegulonDB_TF
8388,GadW,gadX,b3516,?,1.0,RegulonDB_TF
8389,GadW,gadC,b1492,?,1.0,RegulonDB_TF
8390,GadX,gadX,b3516,+,1.0,RegulonDB_TF
8391,H-NS,galK,b0757,-,1.0,RegulonDB_TF
8392,GalS,galM,b0756,?,1.0,RegulonDB_TF
8393,GalS,galT,b0758,?,1.0,RegulonDB_TF
8394,GlpR,glpX,b3925,-,1.0,RegulonDB_TF
8395,GlpR,glpT,b2240,-,1.0,RegulonDB_TF
8396,GlpR,glpQ,b2239,-,1.0,RegulonDB_TF
8397,GlpR,glpK,b3926,-,1.0,RegulonDB_TF
8398,GlpR,glpF,b3927,-,1.0,RegulonDB_TF
8399,GlpR,glpD,b3426,-,1.0,RegulonDB_TF
8400,GlpR,glpC,b2243,-,1.0,RegulonDB_TF
8401,GlpR,glpB,b2242,-,1.0,RegulonDB_TF
8402,GlpR,glpA,b2241,-,1.0,RegulonDB_TF
8403,GlcC,glcG,b2977,+,1.0,RegulonDB_TF
8404,GlcC,glcF,b4467,+,1.0,RegulonDB_TF
8405,GlcC,glcE,b4468,+,1.0,RegulonDB_TF
8406,GalS,galP,b2943,-,1.0,RegulonDB_TF
8407,GlcC,glcD,b2979,+,1.0,RegulonDB_TF
8408,GlcC,glcB,b2976,+,1.0,RegulonDB_TF
8409,GlcC,glcA,b2975,+,1.0,RegulonDB_TF
8410,GlaR,lhgD,b2660,-,1.0,RegulonDB_TF
8411,GlaR,glaH,b2659,-,1.0,RegulonDB_TF
8412,GlaR,gabT,b2662,-,1.0,RegulonDB_TF
8413,GlaR,gabP,b2663,-,1.0,RegulonDB_TF
8414,GlaR,gabD,b2661,-,1.0,RegulonDB_TF
8415,GcvA,gcvT,b2905,?,1.0,RegulonDB_TF
8416,GcvA,gcvP,b2903,?,1.0,RegulonDB_TF
8417,GcvA,gcvH,b2904,?,1.0,RegulonDB_TF
8419,GcvA,gcvA,b2808,-,1.0,RegulonDB_TF
8420,GlcC,glcC,b2980,-,1.0,RegulonDB_TF
8421,H-NS,galM,b0756,-,1.0,RegulonDB_TF
8422,H-NS,galT,b0758,-,1.0,RegulonDB_TF
8424,HipB,hipA,b1507,-,1.0,RegulonDB_TF
8425,HipB,fadH,b3081,-,1.0,RegulonDB_TF
8426,HipAB,relA,b2784,-,1.0,RegulonDB_TF
8427,HipAB,mazF,b2782,-,1.0,RegulonDB_TF
8428,HipAB,mazE,b2783,-,1.0,RegulonDB_TF
8429,HipAB,hipB,b1508,-,1.0,RegulonDB_TF
8430,HipAB,hipA,b1507,-,1.0,RegulonDB_TF
8431,HigBA,higB,b3083,-,1.0,RegulonDB_TF
8432,HigBA,higA,b3082,-,1.0,RegulonDB_TF
8433,HigA,higB,b3083,-,1.0,RegulonDB_TF
8434,HigA,higA,b3082,-,1.0,RegulonDB_TF
8435,HicB,hicB,b1438,-,1.0,RegulonDB_TF
8436,HipB,hipB,b1508,-,1.0,RegulonDB_TF
8437,HicB,hicA,b4532,-,1.0,RegulonDB_TF
8438,HdfR,gltD,b3213,+,1.0,RegulonDB_TF
8439,HdfR,gltB,b3212,+,1.0,RegulonDB_TF
8440,HdfR,flhD,b1892,-,1.0,RegulonDB_TF
8441,HdfR,flhC,b1891,-,1.0,RegulonDB_TF
8442,HcaR,hcaR,b2537,-,1.0,RegulonDB_TF
8443,HcaR,hcaF,b2539,+,1.0,RegulonDB_TF
8444,HcaR,hcaE,b2538,+,1.0,RegulonDB_TF
8445,HcaR,hcaD,b2542,+,1.0,RegulonDB_TF
8446,HcaR,hcaC,b2540,+,1.0,RegulonDB_TF
8447,HcaR,hcaB,b2541,+,1.0,RegulonDB_TF
8448,HU,galT,b0758,-,1.0,RegulonDB_TF
8449,HU,galM,b0756,-,1.0,RegulonDB_TF
8450,HdfR,gltF,b3214,+,1.0,RegulonDB_TF
8451,HU,galK,b0757,-,1.0,RegulonDB_TF
8452,HipB,mazE,b2783,-,1.0,RegulonDB_TF
8453,HipB,relA,b2784,-,1.0,RegulonDB_TF
8454,IHF,csgE,b1039,+,1.0,RegulonDB_TF
8455,IHF,csgD,b1040,+,1.0,RegulonDB_TF
8456,IHF,carB,b0033,?,1.0,RegulonDB_TF
8457,IHF,carA,b0032,?,1.0,RegulonDB_TF
8458,IHF,atoE,b2223,+,1.0,RegulonDB_TF
8459,IHF,atoD,b2221,+,1.0,RegulonDB_TF
8460,IHF,atoB,b2224,+,1.0,RegulonDB_TF
8461,IHF,atoA,b2222,+,1.0,RegulonDB_TF
8462,IHF,adiA,b4117,+,1.0,RegulonDB_TF
8463,IHF,actP,b4067,-,1.0,RegulonDB_TF
8464,IHF,acs,b4069,-,1.0,RegulonDB_TF
8465,IHF,aceK,b4016,+,1.0,RegulonDB_TF
8466,HipB,mazF,b2782,-,1.0,RegulonDB_TF
8467,IHF,aceB,b4014,+,1.0,RegulonDB_TF
8468,HypT,metQ,b0197,+,1.0,RegulonDB_TF
8469,HypT,metN,b0199,+,1.0,RegulonDB_TF
8470,HypT,metI,b0198,+,1.0,RegulonDB_TF
8471,HypT,cydB,b0734,+,1.0,RegulonDB_TF
8472,HypT,cydA,b0733,+,1.0,RegulonDB_TF
8473,HprR,hiuH,b1970,+,1.0,RegulonDB_TF
8474,HprR,cusS,b0570,+,1.0,RegulonDB_TF
8475,HprR,cusR,b0571,+,1.0,RegulonDB_TF
8476,HprR,cusF,b0573,+,1.0,RegulonDB_TF
8477,HprR,cusC,b0572,+,1.0,RegulonDB_TF
8478,HprR,cusB,b0574,+,1.0,RegulonDB_TF
8479,HprR,cusA,b0575,+,1.0,RegulonDB_TF
8480,IHF,aceA,b4015,+,1.0,RegulonDB_TF
8481,GadW,gadB,b1493,?,1.0,RegulonDB_TF
8482,HU,galE,b0759,-,1.0,RegulonDB_TF
8483,H-NS,yjjP,b4364,-,1.0,RegulonDB_TF
8484,H-NS,lrp,b0889,-,1.0,RegulonDB_TF
8485,H-NS,leuO,b0076,-,1.0,RegulonDB_TF
8486,H-NS,lacZ,b0344,-,1.0,RegulonDB_TF
8487,H-NS,lacY,b0343,-,1.0,RegulonDB_TF
8488,H-NS,lacA,b0342,-,1.0,RegulonDB_TF
8489,H-NS,hns,b1237,-,1.0,RegulonDB_TF
8490,H-NS,hlyE,b1182,?,1.0,RegulonDB_TF
8491,H-NS,hdfR,b4480,-,1.0,RegulonDB_TF
8492,H-NS,hdeD,b3511,-,1.0,RegulonDB_TF
8493,H-NS,hdeB,b3509,-,1.0,RegulonDB_TF
8494,H-NS,hdeA,b3510,-,1.0,RegulonDB_TF
8495,H-NS,hchA,b1967,-,1.0,RegulonDB_TF
8496,H-NS,mdtE,b3513,-,1.0,RegulonDB_TF
8497,H-NS,gspO,b3335,-,1.0,RegulonDB_TF
8498,H-NS,gspL,b3333,-,1.0,RegulonDB_TF
8499,H-NS,gspK,b3332,-,1.0,RegulonDB_TF
8500,H-NS,gspJ,b3331,-,1.0,RegulonDB_TF
8502,H-NS,gspH,b3329,-,1.0,RegulonDB_TF
8503,H-NS,gspG,b3328,-,1.0,RegulonDB_TF
8504,H-NS,gspF,b3327,-,1.0,RegulonDB_TF
8505,H-NS,gspE,b3326,-,1.0,RegulonDB_TF
