,A,NsrR,Fis,Fnr,NarP,flhD,NarL,ihfB
pcoli__RFCpluspause__2,3.378258987023327,1.6019796929999996,-2.533689063000001,0.07042016199999956,-0.7975108889999998,-1.8029479870000005,0.3286167855000004,0.7123646449999992
pcoli__rnCOMT_sol__1,2.1214797226458684,1.2576068480000009,-1.5667357570000011,-0.17274806600000048,-0.4684706769999991,-1.307771849,0.2604318434999993,1.3218476649999982
pcoli__rnCOMT_sol__2,1.6821274114314888,1.2298890649999992,-1.5657754210000006,-0.4337834540000003,-0.5274584969999987,-1.2493673030000003,0.14479610750000038,1.3586548249999986
pcoli__rnPNMT__1,1.0498957099277544,0.2347432319999996,-0.1341541140000011,-0.3179635610000009,-0.6539227619999988,0.5250519550000003,-0.6503718574999997,-0.13856641500000144
pcoli__rnPNMT__2,1.6630155934361766,0.4963670359999988,-0.2116050850000004,-0.18763661800000087,-0.28373355,0.4175842190000001,-0.5710341855000003,-0.2609108650000014
pcoli__rnTDC__1,1.0487056101642127,0.7088114459999995,-0.17289433200000026,-0.42691140300000185,0.008975653000001138,0.10938717199999992,-0.8034015284999994,0.15724927499999986
pcoli__rnTDC__2,0.8938308456189747,0.2676998019999992,-0.2547999930000007,-0.3748737990000013,-0.5705894549999995,0.018000267999999764,-0.5989118515000005,0.24430457499999925
pcoli__rnTDC_trunc__1,0.6910771529876489,0.7445613530000008,-0.5299710810000011,-0.4044171730000006,-0.3493528879999994,0.3822537619999995,-0.1505094954999997,0.3536355549999985
pcoli__rnTDC_trunc__2,1.3761793887158582,0.8644113999999989,-0.8001657340000019,-0.4447234620000007,-0.3927113309999992,0.2914395319999992,-0.13359554450000033,0.3590969349999984
pcoli__saCOMT_T2A__1,0.8501251490016373,0.6902737079999994,-0.2260211630000004,-0.42860287400000097,0.020171685000000217,0.06587099900000126,-0.5705627094999999,0.20285039499999868
pcoli__saCOMT_T2A__2,0.615213216695121,0.500532304,-0.17557904900000132,-0.3781226900000014,-0.3138244609999985,0.1642386879999993,-0.5225363465000008,0.17900243499999924
pcoli__sfCOMT__1,1.0699145843544782,0.04755888899999938,-0.024868930000000237,-0.44960219400000057,-0.5515390899999995,0.27440980599999953,-0.8298738904999999,0.018296924999999572
pcoli__sfCOMT__2,0.9120700143117252,0.35542786099999896,-0.11827336200000182,-0.5031535040000019,-0.0847998419999989,0.154865719,-0.8771755674999993,-0.12660359500000062
pcoli__sgAANAT_D63G__1,1.360557244968209,1.0019502169999992,-0.1063269240000011,-0.504442709000001,0.09455757900000084,0.03313893699999948,-0.7726151815000001,0.21465630499999835
pcoli__sgAANAT_D63G__2,0.5698168177024763,0.009407142999999785,-0.08753534500000093,-0.505781927000001,-0.9593520039999994,0.16632096799999996,-0.6505942794999999,0.05664864499999923
pcoli__ssDDC__1,0.8217383722329933,0.5389353109999995,-0.14087398900000106,-0.4876204370000004,0.06707758200000047,0.3365924790000001,-0.4901580805000005,0.5796203449999986
pcoli__ssDDC__2,1.2222600390985685,0.8432238469999991,-0.2724765870000017,-0.4406569140000016,0.15071598700000075,-0.06356153399999975,-0.41093302949999977,0.5482194249999992
pcoli__TP53B__1,1.0974990854900395,0.6023373459999997,-0.4130788580000005,-0.3751957170000004,-0.05488378099999913,-0.0023514069999999165,-0.31459414650000017,0.4796024049999996
pcoli__TP53B__2,1.3040300590171758,0.7729701419999992,-0.4501349300000008,-0.3936893330000011,0.07688720999999976,-0.1733998950000002,-0.41722876849999935,0.5183036949999984
pcoli__WT__1,2.274960078332557,1.782070555999999,-1.5315647960000005,-0.017957380000000356,-0.2755351819999978,-0.8565807059999999,0.38078835949999856,1.5188225649999991
pcoli__WT__2,2.024290910787392,1.6188860829999996,-1.2737205730000003,0.0652472039999985,-0.19931597699999948,-0.4134160030000009,0.3210873534999994,1.5982937549999985
cck__glu_ale4__1,-0.7450322414590217,1.0288562809999997,0.5058839129999999,-0.35945235700000033,0.1617316010000005,1.5301317630000002,-0.022228270500000317,0.8424839949999985
cck__glu_ale4__2,0.2205831439980613,0.7444260429999998,0.8219266529999985,-0.8305684780000018,0.5426541470000004,1.3986471089999997,-0.3838881334999984,0.38870244499999984
cck__cck_ale1__1,0.1518374612060695,0.4633764749999987,0.9242296029999988,-0.961059598000002,0.2581616440000012,1.266808652,-0.4706912815000006,0.12837771499999914
cck__cck_ale1__2,0.0560708743122585,0.4548455049999998,0.9312019529999986,-0.9317755310000012,0.2101293670000004,1.5359808199999998,-0.3814748984999996,0.1574656749999992
cck__cck_ale2__1,0.4171740644376561,0.4209136129999997,0.9990398029999988,-0.9685375080000008,0.17387967600000032,1.2466530909999989,-0.5828621515000005,0.01310426499999906
cck__cck_ale2__2,0.2067151378486325,0.5306512259999989,1.0183945029999997,-0.981337131,0.299090906,1.1944629369999982,-0.3574557165000005,-0.029159615000001082
cck_pgi__gmos_delpgi__1,0.954475098636548,1.2502707199999987,-0.8996981250000005,-0.4628090460000021,-0.4368580769999992,1.6078098019999991,0.033470925500000526,0.2770646749999983
cck_pgi__gmos_delpgi__2,2.0191583158970765,1.1344828669999991,-1.660006612000001,-0.16406430800000038,-0.5195871819999995,1.2944104019999996,0.16535923949999987,0.050797044999999486
cck_pgi__pgi_ale1__1,-0.0272981995537603,0.8059993159999994,0.041566039999999305,-0.4282732630000013,-0.29786814599999895,1.6095842200000003,0.1535600155000001,0.19052278499999886
cck_pgi__pgi_ale1__2,0.0819692340605462,0.9378856829999992,0.33034861399999826,-0.7639974080000016,-0.11143081799999964,1.387747062,-0.05100116050000025,0.026093084999999402
cck_pgi__pgi_ale2__2,0.1895984782350988,1.1214718149999987,-0.02898019900000115,-0.7069345330000019,-0.12194571899999927,1.3361863969999996,0.3477169765000001,0.4468949549999994
cck_pgi__pgi_ale3__1,-0.7816817607771438,0.8444813049999986,0.07100211199999862,-0.32058263600000103,-0.4735101239999997,0.965262473,0.08478161150000041,0.3102447349999995
cck_pgi__pgi_ale3__2,0.4217692785359244,0.9716949409999992,0.5248231229999991,-0.8465770460000002,-0.05191417699999956,0.8238745129999998,-0.07014522249999901,-0.08744309500000114
cck_pgi__pgi_ale4__1,-1.5646302247614472,1.0384368699999988,0.6131674629999999,-0.4595983030000017,-0.30991820799999914,0.247792134,0.06682618650000016,0.5186149949999983
cck_pgi__pgi_ale4__2,-0.170594033599155,0.7962335279999992,1.0731951829999993,-1.1191339210000013,-0.16849790799999909,-0.24053535500000045,-0.4949047524999992,0.03510399499999828
cck_pgi__pgi_ale4__3,0.1596992699363493,0.5513046349999993,1.067136572999999,-1.0593002560000002,-0.0714741529999996,-0.4276075309999996,-0.4233367555000003,0.07492192499999817
cck_pgi__pgi_ale5__1,-1.2783556258248456,0.8130797779999996,0.030495002999998636,-0.2288642010000004,0.30920246400000106,2.1321985529999994,0.09654271349999988,0.3879215049999996
cck_pgi__pgi_ale5__2,0.0296594243203826,0.8298109889999994,0.7058154029999991,-0.6986040670000015,0.5643817990000013,1.929910848,-0.1690726394999995,0.08957866499999945
cck_pgi__pgi_ale6__1,-0.8451631015423506,1.162012590999999,0.28068271899999964,-0.39119517000000137,0.30535289100000096,1.567412988,0.2727998925000001,0.6129683849999985
cck_pgi__pgi_ale6__2,0.865723299421908,0.4982234169999993,0.9257151329999987,-0.8692978560000011,0.20208517100000026,1.6692882209999995,-0.1189925504999998,0.15115166499999866
cck_pgi__pgi_ale7__1,-1.7319421396779489,1.4459859049999997,0.13282970299999874,-0.3554688520000013,0.4346137020000009,1.6456973959999999,0.11700101550000053,0.7453702049999986
cck_pgi__pgi_ale7__2,-0.2185034180134281,0.6498677839999996,0.6339075629999993,-0.7888647680000016,0.39960958200000096,1.7111561440000005,-0.12247535749999905,0.29578562499999883
cck_pgi__pgi_ale8__1,0.1850232896850976,0.7244018429999999,0.20284524899999926,-0.15190588100000113,0.14834455999999996,1.4331078700000006,0.09809573949999972,0.7035608149999995
cck_pgi__pgi_ale8__2,0.4729933443447594,0.3060606280000009,0.7466194829999999,-0.5813522750000004,0.2531233160000008,1.366339045,-0.1403017965000002,0.2498764949999988
cck_sdh__gmos_delsdhCB__1,10.578141239564651,1.386707479,-0.686268535,-2.153072614000002,0.5908129899999999,0.8893988029999997,0.9577260554999992,1.0465290549999988
cck_sdh__gmos_delsdhCB__2,9.269700463820428,1.1019658339999996,-1.2512373960000005,-1.8334584040000024,0.48437691200000105,0.3329469759999997,1.2829432884999994,0.951439774999999
cck_sdh__sdh_ale1__1,2.0176129096584847,1.132476385999999,0.21579348099999865,-0.8717332860000013,0.21870682800000107,0.6148693069999993,0.16627008849999925,0.8348676649999991
cck_sdh__sdh_ale1__2,0.8152660690739022,1.0089056949999993,0.25013338299999965,-0.8320163940000018,0.4349791349999999,0.8481720140000002,0.3032121315000005,0.8373050949999996
cck_sdh__sdh_ale2__1,1.5519999291284794,0.8328829739999994,0.5677995029999998,-0.879391827000001,0.5515945010000003,1.4152175290000013,0.06055213150000061,0.6675422049999984
cck_sdh__sdh_ale3__2,1.7141451332898106,0.6533719769999989,0.4909652229999999,-0.7810000100000014,0.12243639300000098,1.020012199,0.1116408455000002,0.7336265849999997
cck_sdh__sdh_ale3__1,1.4162322751782848,0.7351493619999996,0.549128442999999,-0.9420971550000008,0.2704970330000007,1.300894501,-0.08640840849999963,0.5688070749999987
cck_sdh__sdh_ale3__3,2.0881143378299822,0.9722047349999992,0.6079372029999988,-0.8912833380000009,0.4131221350000001,0.9491017289999996,-0.11876943150000052,0.5951379449999994
cck_pts__gmos_delptsHIcrr__2,6.742030052955953,1.1954139909999997,-1.6821651730000011,-1.3678671840000014,-0.6826563209999996,-1.2379368409999998,-0.09096552749999988,-0.3271388250000005
cck_pts__gmos_delptsHIcrr__1,4.717713599285651,0.3762541169999993,-1.461705941,-1.1230291300000008,-0.8288153339999997,-1.1886951220000004,-0.13545914449999952,-0.2471183550000013
cck_pts__pts_ale1__2,1.7878976310437142,0.6464269639999998,-0.1777762350000014,-0.9976202350000012,-0.2993721300000001,-2.7081789300000003,-0.2160116335,0.4467236949999993
cck_pts__pts_ale1__1,1.7885676406507096,0.3372803639999997,-0.10585025000000137,-0.9334525690000016,-0.2811519339999995,-2.420806936,-0.29661428050000005,0.4733588449999981
cck_pts__pts_ale2__2,0.518579211794925,-0.22319955600000085,0.9268674729999996,-1.3677769430000009,-0.026881948999998958,-1.6652563010000003,-0.7527068004999995,0.051775694999998116
cck_pts__pts_ale2__1,-0.0078653062515235,-0.1881147960000007,0.9838625229999992,-1.413098574000001,-0.4511757799999989,-1.1753143560000003,-0.6565486024999991,0.0058354849999986405
cck_pts__pts_ale3__2,0.9382434652069273,-0.3629443980000007,0.4459803099999995,-1.1207950990000022,-0.2234877629999996,-3.2054531739999996,-0.9239654305,-0.6512647580000017
cck_pts__pts_ale3__1,1.2905621795658713,-0.3955122600000003,0.3325228559999989,-1.1338764010000002,-0.2938556719999994,-2.595882176,-0.6381105895000001,-0.32246742500000103
cck_pts__pts_ale4__2,0.9184657951809072,0.054820147999999236,1.103807312999999,-0.7097418820000012,0.1721910720000004,1.446035329,-0.6865628524999998,0.08030092499999952
cck_pts__pts_ale4__1,1.3500683982949786,0.4208363229999996,1.1024804329999984,-0.7506745410000004,0.31995024999999977,1.6015199209999995,-0.7730456334999998,0.09726459499999862
cck_gnd__gmos_delgnd__1,4.267772061286249,0.9001353719999994,-0.7003994570000014,-1.7581264190000017,0.17989127500000102,0.7310938819999997,0.7423524004999997,1.0484440649999982
cck_gnd__gmos_delgnd__2,8.104147197831544,0.7848519390000002,-0.8152674910000002,-1.7355426860000005,-0.6382637959999995,0.2483381609999995,0.9820097895000002,1.2076734449999993
cck_gnd__gnd_ale1__1,1.286930174125145,0.3918055239999996,0.8526646529999997,-0.9005377990000021,-0.03936767899999971,1.3661988280000001,-0.5338358005000003,0.1668909249999988
cck_gnd__gnd_ale1__2,0.2042021223542057,0.39107433499999894,0.914661743,-0.9051531070000004,-0.003912373999999552,1.325707136999999,-0.3519824015000008,0.2006588349999987
cck_gnd__gnd_ale2__1,1.2328411502888228,0.3229551539999997,0.8156864629999987,-0.8906716470000013,0.053254829000001,1.5681792100000005,-0.4300432364999995,0.1865642749999985
cck_gnd__gnd_ale2__2,1.0884497865642633,0.7537793509999995,0.7149076229999984,-0.9525487850000012,0.2779600230000021,1.3420158619999991,-0.3637060365,0.14256685499999833
cck_gnd__gnd_ale3__1,1.322352721443537,0.3658406119999995,0.6126305929999987,-0.8742065520000004,0.2326936220000002,1.198225184,-0.3175386865000007,0.2590754949999994
cck_gnd__gnd_ale3__2,1.3799594196471934,0.5044480329999992,0.7192821529999982,-0.9746605950000014,0.04044300200000084,1.1328383640000013,-0.0969884814999995,0.22985128499999874
cck_tpiA__gmos_deltpiA__1,2.844200910572345,0.9506088239999996,-0.7044095320000014,-0.2238339860000007,-0.10507774999999953,1.930669828,-0.035874482499999694,-0.14978443500000085
cck_tpiA__gmos_deltpiA__2,6.970597431934828,1.2859564259999994,-1.3014445810000002,-0.6193091200000005,-0.2471399509999985,1.9043158969999985,-0.2372376455000005,-0.24486741500000164
cck_tpiA__tpiA_ale1__1,0.2050247232121008,0.34148779299999976,0.0942453979999982,-0.4531617410000006,-0.0679940289999994,2.3557730329999997,-0.0046118424999992405,0.5069752049999998
cck_tpiA__tpiA_ale1__2,0.5035826752281638,0.5583737859999998,0.14168333999999838,-0.4516763980000018,-0.2768665809999993,2.180608389,0.11120117050000022,0.5042706349999992
cck_tpiA__tpiA_ale2__1,1.4455928732376988,0.22348971199999926,-0.0822861390000007,-0.4059133790000011,-0.1829893079999998,2.6561730789999998,0.002010092500000837,0.5628485749999985
cck_tpiA__tpiA_ale2__2,2.059292523951931,0.8586460619999992,-0.23370392600000045,-0.6912261780000009,-0.03742849099999912,2.533410137,-0.09773722749999968,0.4463669249999995
cck_tpiA__tpiA_ale3__1,1.6879375421432434,1.480398984999999,-0.02526019800000157,-0.8604532270000007,-0.09754524199999892,1.985590768,-0.06962666849999978,0.5218393849999998
cck_tpiA__tpiA_ale3__2,0.422468084861674,1.6626860769999992,-0.2138548130000011,-0.875080285000001,0.23211334500000105,2.094717017,-0.02314525450000016,0.6213471449999997
cck_tpiA__tpiA_ale4__1,1.9669213889447816,1.0552689679999991,0.06569175099999924,-0.8669902390000015,-0.08830662399999945,2.37022051,0.4562402624999997,0.3713619849999983
cck_tpiA__tpiA_ale4__2,2.308268756196385,0.9014931009999988,0.0679895489999982,-0.8701136720000004,-0.0946720559999985,2.3919690069999984,0.5276794544999985,0.4160043349999985
acid_tale__acid_ale1_pH7__1,0.8305851167141978,0.18422547099999956,1.6776379729999995,-0.6737216190000019,0.4448410210000002,1.5848171109999996,-0.3882596934999985,-0.11827526500000117
acid_tale__acid_ale1_pH7__2,1.4911309601408296,-0.06265170600000047,1.654230822999999,-0.7296190680000016,0.34319782400000154,1.7894400089999998,-0.4530958184999996,-0.09381905500000087
acid_tale__acid_ale1_pH5__1,8.810021642860903,0.6659591399999991,-0.13511766300000086,-1.6861938410000017,-1.0210707799999996,0.5345544630000001,0.040418519500000194,-0.04357532500000083
acid_tale__acid_ale1_pH5__2,10.625925588203568,1.0492869769999995,-0.2539171230000008,-1.8789758250000004,-0.6292811469999995,0.8733893100000003,0.4396251194999987,-0.05059117500000099
acid_tale__acid_ale2_pH7__1,1.4286635084563122,1.3150001719999995,1.3438943529999996,-0.6239651440000014,0.2066806880000005,1.7783024009999997,0.06826935849999938,-0.13953246500000027
acid_tale__acid_ale2_pH7__2,1.104220884231229,1.3221547559999998,1.3603879329999984,-0.6028576310000009,0.26977338000000106,1.7302826290000013,0.07051492349999933,-0.0845335750000018
acid_tale__acid_ale2_pH5__1,0.6843600618054613,1.3753931959999992,1.134575632999999,-0.6197885530000011,0.15556664100000006,2.0667888979999995,0.2923998865000001,-0.14809028500000032
acid_tale__acid_ale2_pH5__2,4.000784924655505,1.0555808539999996,0.3723813289999995,-0.8739343050000006,-0.10153239000000004,0.2305080759999996,0.4249205595000003,-0.20983636500000105
acid_tale__low_Mg_ale_pH7__1,1.61050562195985,0.2773475009999995,1.4060087429999992,-0.8099119770000005,0.6182580780000011,1.2758258419999997,-0.7947534244999996,-0.2294881550000003
acid_tale__low_Mg_ale_pH7__2,1.9932286237818488,0.21630623599999946,1.4174459929999994,-0.798887112000001,0.395705340000001,1.3399975389999996,-0.5075561365000008,-0.30505053500000123
acid_tale__low_Mg_ale_pH5__1,0.8950664205518755,0.4884694479999992,1.1896984229999994,-0.6407058410000008,0.8723375690000008,1.987036433,-0.07042689850000006,0.3386448349999984
acid_tale__low_Mg_ale_pH5__2,1.1024424055499935,0.35131104999999874,1.1266042529999982,-0.6845121800000005,0.6470113949999998,1.7153569219999998,0.038401639499999966,0.35293616499999914
acid_tale__MES_ale_pH7__1,0.8486811271771842,-0.00255536600000017,1.3137433329999997,-0.7351243470000011,0.10687176800000042,1.7824346290000002,-0.6963044714999995,-0.17984521500000028
acid_tale__MES_ale_pH7__2,0.644271447130206,0.1807615969999992,1.4002526929999988,-0.7482274840000009,0.4554968780000008,1.9370896779999995,-0.6922107615000002,-0.13392727500000134
acid_tale__MES_ale_pH5__1,2.020176213474324,0.062369845999999285,1.0193009129999986,-0.7733825330000013,0.3284987120000009,2.023260118,0.04706807150000003,0.1780527249999988
acid_tale__MES_ale_pH5__2,3.845996216054043,0.3178149459999995,1.3144593329999985,-0.9325602170000008,0.650249134000001,1.76880801,0.47364752950000005,0.5808612549999985
acid_tale__gmos_pH7__1,0.3308421570727414,0.029029822999999236,1.1968862029999985,-0.7014007320000015,0.2629766250000003,1.8042463029999996,-0.4407953934999984,-0.12245240500000065
acid_tale__gmos_pH7__2,0.3033925728479476,0.06782796499999844,1.307364023,-0.651219827000002,0.33613226800000096,1.7610443159999996,-0.4829654065,-0.1101632150000018
acid_tale__gmos_pH5__1,1.972974413801759,0.515283575999999,1.0240059729999995,-0.7339725590000015,0.6340627260000007,2.1892663700000004,0.03020381450000009,0.25805079499999906
acid_tale__gmos_pH5__2,1.2710930440941404,0.4785422179999994,1.1193541429999991,-0.6206115390000004,0.575333981,2.5019475259999995,-0.1135068334999998,0.21472440499999834
adnB__wt_adn__1,0.5203638448390439,2.3225230109999995,-0.6772059520000013,-1.2661294560000016,0.9757806190000008,0.02562888099999938,-1.5303865944999997,0.5251568249999998
