,A,RpoE
minicoli__minE_sorb__1,8.812514134950364,2.2654515729384883
minicoli__minE_sorb__2,8.881169092801082,2.1664726031417363
minicoli__minE_urid__1,9.23868170268889,2.5799206491060516
minicoli__minE_urid__2,9.126006485097816,2.5028327074401844
minicoli__W3110_cyt__1,10.42948648942632,2.274825947236856
minicoli__W3110_cyt__2,10.262309724471942,2.469988086856967
minicoli__W3110_glc__1,4.591930885702816,1.3774575559208608
minicoli__W3110_glc__2,2.100970789919367,0.4956343890841932
minicoli__W3110_glyc__1,6.921079051479787,2.100882883565028
minicoli__W3110_glyc__2,7.678190073483264,2.1804539558178586
minicoli__W3110_Fe_starve__1,5.450467367300657,2.8813188544501203
minicoli__W3110_Fe_starve__2,4.866144168004592,2.6470300924284764
minicoli__W3110_LB__1,5.272672403045086,1.1357586346594477
minicoli__W3110_LB__2,5.876862011269382,1.167717502870385
minicoli__W3110_N_starve__1,6.843410458158523,2.3149122933984043
minicoli__W3110_N_starve__2,7.04601686449169,2.3395190960390164
minicoli__W3110_osm__1,2.06434531883554,0.8691307886425168
minicoli__W3110_osm__2,2.1761358131930133,1.0863730923728399
minicoli__W3110_ph5__1,5.1247765271357695,1.6759508817334368
minicoli__W3110_ph5__2,4.871551323288897,1.7062304994216042
minicoli__W3110_pyr__1,3.840943278333782,1.552615376112417
minicoli__W3110_pyr__2,4.604234045300009,1.9623706388865096
minicoli__W3110_sorb__1,6.032474027515187,1.4777469184316985
minicoli__W3110_sorb__2,6.160249729574893,1.6368040402013548
minicoli__W3110_urid__1,9.919356420014669,3.5899630611237288
minicoli__W3110_urid__2,11.665867772615178,4.026148923400429
minicoli__W3110_WT_glc__1,3.4986609343846227,1.3438885785230532
minicoli__W3110_WT_glc__2,2.723465385502277,1.0401278623118966
minicoli__W3110_WT_osm__1,3.1717940517928067,1.0554894208644203
minicoli__W3110_WT_osm__2,3.4551801185665907,1.2795238546769117
eep__BOP27__1,-1.1443968511006783,0.26454492947775954
eep__BOP27__2,-0.8940380343667386,0.2134621499570457
eep__BOP1000__1,-0.4845078824551219,0.7444057174995251
eep__BOP1000__2,-1.1854296255149142,0.3645153915916808
eep__BOP27_ndh-cydB-appC__1,5.226192674569245,2.756402383222204
eep__BOP27_ndh-cydB-appC__2,5.89993699985655,2.8498898614701162
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,-3.76344807919531,1.5119552047904
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,-3.2248038470069718,1.560429767706804
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,-2.0364708091316746,2.276127683458837
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,-1.424800518017029,2.4478658854431448
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,0.4030162148818567,2.0975140351137824
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,-1.4928355313275126,1.965034137034145
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,7.595037655143272,2.797047084751277
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,6.8919312572963465,2.465252644761197
eep__BOP27_nuoB-cydB-appC__1,-0.3396054033458794,2.2194628135971652
eep__BOP27_nuoB-cydB-appC__2,-0.3723204488136379,2.8430301055490226
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,0.8594242462902563,2.004256647533074
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,0.0181062349309825,1.737285301889136
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,0.3815097578877424,2.2205839538798475
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,0.811242358680271,2.0281476238249887
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,1.0384606039182984,2.9670700652703683
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,0.3473977021516495,2.7081132278675413
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,0.205764473551801,2.9949886205725225
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,0.4835089572165997,3.1304740885115137
eep__BOP27_ndh-cyoB__1,-0.1192193967233815,1.0016428851721866
eep__BOP27_ndh-cyoB__2,0.1512492555167575,1.124176650690348
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,-3.9695685954114985,0.9747039142000826
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,-5.080733004677432,1.107910337214287
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,-3.6713813932000687,1.7105813761748239
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,-2.2490048982072026,2.18082263168829
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,-5.161740518372451,1.42014039413632
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,-3.263828709358135,1.8462607263013011
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,-3.917164508757877,1.9802722914522928
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,-3.1384480155043573,2.109454896446813
eep__BOP27_nuoB-cyoB__1,-1.030794471905402,0.9047070137998324
eep__BOP27_nuoB-cyoB__2,-0.9000875790831151,1.0459518649151018
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,0.1539391233146862,1.5655688083349606
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,0.176852999966668,1.5427036612523093
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,-0.8538866474432996,1.1325091139043302
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,0.6049064400824493,1.420733032870725
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,1.5232034576006164,1.3323510161756786
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,1.2191818195330086,1.429379955479947
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,1.4183474933174949,1.5860269289799636
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,2.171388657754853,1.717913747269817
eep__BOP27_ndh-cydB__1,1.0132173291591762,1.7594917424831635
eep__BOP27_ndh-cydB__2,2.134738075122186,1.7135416533399557
eep__BOP27_nuoB-cydB__1,0.4436796525211774,1.4104740428500442
eep__BOP27_nuoB-cydB__2,-0.1239377582178811,1.4291254124240318
DDB2__PD-005_BW25113_Batch_6h__1,3.3061489788710934,0.1657133333714924
DDB2__PD-005_BW25113_Batch_6h__2,3.036860225769584,0.2555046760002995
DDB2__PD-003_BW25113_Batch_9h__1,3.7090654892929664,0.057138914985880085
DDB2__PD-003_BW25113_Batch_9h__2,3.0879493552312005,-0.4473723733649901
DDB2__PD-003_BW25113_Fed-batch_6h__1,5.425418562790758,0.6682779860454069
DDB2__PD-003_BW25113_Fed-batch_6h__2,5.807243395801258,0.8231063430697585
DDB2__PD-005_BW25113_Fed-batch_6h__1,5.575676103819075,1.275121961304757
DDB2__PD-005_BW25113_Fed-batch_6h__2,5.408406710810361,1.3355140049548222
DDB2__PD-005_BW25113_Fed-batch_6h__3,4.876539918593347,0.7453557922822203
DDB2__PD-005_BW25113_Fed-batch_15h__1,5.03836296489416,1.112257253758619
DDB2__PD-005_BW25113_Fed-batch_15h__2,6.017680732773295,1.1932321694023358
DDB2__PD-003_BW25113_Fed-batch_21h__1,4.056743717131085,1.2272122549562
DDB2__PD-003_BW25113_Fed-batch_21h__2,3.8847197249139063,1.2853626913978484
DDB2__PD-004_del-basS_Batch_6h__1,3.688648684068028,0.7431252956392687
DDB2__PD-004_del-basS_Batch_6h__2,3.990902479609427,0.9045138596724184
DDB2__PD-004_del-basS_Fed-batch_6h__1,6.6372317755955885,1.2790576802394948
DDB2__PD-004_del-basS_Fed-batch_6h__2,6.510080792561641,1.1493857204674676
DDB2__PD-004_del-basS_Fed-batch_15h__1,6.9326264712597485,1.1189178688932842
DDB2__PD-004_del-basS_Fed-batch_15h__2,6.134559646891546,1.2502921061526404
DDB2__PD-004_del-kdpE_Batch_6h__1,3.031123963156554,0.6030402256135066
DDB2__PD-004_del-kdpE_Batch_6h__2,3.218501955808145,0.7230831465671379
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,6.967517729621088,1.5076420071364518
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,6.407559986731764,1.638965289672209
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,6.135841728707139,1.0437064343758315
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,6.775104307310917,1.4216308680243852
DDB2__PD-005_del-phoB_Batch_6h__1,3.5091392746927763,0.6806069376601318
DDB2__PD-005_del-phoB_Batch_6h__2,3.4353159000622577,0.8072852636972172
DDB2__PD-005_del-phoB_Batch_6h__3,3.462757200586635,0.1926816704087706
DDB2__PD-003_del-phoB_Batch_9h__1,3.973908810199209,-0.3409047031683965
DDB2__PD-003_del-phoB_Batch_9h__2,4.332516392969169,0.014706191595933229
DDB2__PD-003_del-phoB_Fed-batch_6h__1,5.237293722064643,0.8443684248996508
DDB2__PD-003_del-phoB_Fed-batch_6h__2,5.4519266853717765,0.774791679470443
DDB2__PD-005_del-phoB_Fed-batch_6h__1,3.913292689755374,1.0054410204461277
DDB2__PD-005_del-phoB_Fed-batch_6h__2,5.714345350676723,1.0510128581676683
DDB2__PD-005_del-phoB_Fed-batch_15h__1,5.822286529596668,1.3623945037120162
DDB2__PD-005_del-phoB_Fed-batch_15h__2,5.449026588308344,1.445379822762348
DDB2__PD-003_del-phoB_Fed-batch_21h__1,5.125913281648455,0.9567778869983616
DDB2__PD-003_del-phoB_Fed-batch_21h__2,5.519942799561872,0.34254735966804617
DDB2__PD-004_del-qseB_Batch_6h__1,3.0932976869674875,0.7783616519024239
DDB2__PD-004_del-qseB_Fed-batch_6h__1,5.840590100797219,1.1453313772708604
DDB2__PD-004_del-qseB_Fed-batch_6h__2,6.779936210954102,1.3494854333556692
DDB2__PD-004_del-qseB_Fed-batch_15h__1,6.514483356537578,1.27578709745584
DDB2__PD-004_del-qseB_Fed-batch_15h__2,5.830738069936802,1.4944362073084765
DDB2__PD-004_del-qseC_Batch_6h__1,3.5169196564947334,0.8645810675635399
DDB2__PD-004_del-qseC_Batch_6h__2,4.241024469480904,1.1208412157105716
DDB2__PD-004_del-qseC_Fed-batch_6h__1,5.914609786278358,1.3933007965403768
DDB2__PD-004_del-qseC_Fed-batch_6h__2,6.38833555075969,1.67261804436661
DDB2__PD-004_del-qseC_Fed-batch_15h__1,5.949497050756898,0.9150883323775538
DDB2__PD-004_del-qseC_Fed-batch_15h__2,6.004694725542136,1.2704362953997703
DDB2__PD-005_del-qseF_Batch_6h__1,3.072471112482091,0.27493734781988444
DDB2__PD-005_del-qseF_Batch_6h__2,3.5830756804310444,0.7825180888975964
DDB2__PD-003_del-qseF_Batch_6h__1,3.1968085712785257,0.16232986887662015
DDB2__PD-003_del-qseF_Batch_6h__2,2.848988119259704,0.4725972479371929
DDB2__PD-003_del-qseF_Fed-batch_6h__1,5.876235329017783,0.8996995148774154
DDB2__PD-003_del-qseF_Fed-batch_6h__2,6.394038906074201,1.1727826062537758
DDB2__PD-005_del-qseF_Fed-batch_6h__1,4.11499853257904,1.30427963087444
DDB2__PD-005_del-qseF_Fed-batch_6h__2,5.232219729295914,1.330002350099429
DDB2__PD-005_del-qseF_Fed-batch_6h__3,4.99108048395156,1.0320380412543455
DDB2__PD-005_del-qseF_Fed-batch_15h__1,6.082160298125171,1.5703263962673972
DDB2__PD-005_del-qseF_Fed-batch_15h__2,6.541840286874166,1.434686013679741
DDB2__PD-003_del-qseF_Fed-batch_21h__1,5.073187049061797,1.0711666230611083
DDB2__PD-003_del-qseF_Fed-batch_21h__2,5.702283291498677,0.8016135412450999
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,3.430485375185965,0.8210914908912645
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,3.7921944461286072,0.3347850891663704
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,3.3165103896692925,-0.272506897069456
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,7.038590775013013,1.4675086700621789
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,6.1514385408114585,1.1064300412421808
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,5.601007620097895,1.157913408841729
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,6.910928778737651,1.4067675492267604
DDB3__PD-009_del-arcA_Batch_6h__1,4.155767338786095,0.6486184472134564
DDB3__PD-009_del-arcA_Batch_6h__2,2.931368557074327,0.6349444091660672
DDB3__PD-009_del-arcA_Fed-batch_6h__1,4.563125517267615,1.228273581252731
DDB3__PD-009_del-arcA_Fed-batch_6h__2,5.176584821922421,0.4072074366294274
DDB3__PD-009_del-arcA_Fed-batch_15h__1,4.204010616308108,0.6455798588329564
DDB3__PD-009_del-arcA_Fed-batch_15h__2,4.7465429621047335,0.8142457004995993
DDB3__PD-006_del-baeR_Batch_12h__1,4.006178265268292,0.9630826887817836
DDB3__PD-006_del-baeR_Batch_12h__2,4.295186401871507,0.9812989972218508
DDB3__PD-009_del-baeR_Batch_12h__1,5.109275573397626,1.289389358550569
DDB3__PD-009_del-baeR_Batch_12h__2,6.502756303953897,1.581697120856813
DDB3__PD-006_del-baeR_Fed-batch_12h__1,4.095772423414566,1.027837905438609
DDB3__PD-006_del-baeR_Fed-batch_12h__2,2.638764350340032,1.0958720307305343
DDB3__PD-009_del-baeR_Fed-batch_12h__1,5.140393482310198,1.1118249993235256
DDB3__PD-009_del-baeR_Fed-batch_12h__2,5.343129836108805,0.8094663472372581
DDB3__PD-009_del-baeR_Fed-batch_18h__1,5.392196525502954,0.9035817392878708
DDB3__PD-006_del-lsrB_Batch_6h__1,3.942467675225626,0.724963664453929
DDB3__PD-006_del-lsrB_Batch_6h__2,2.7728347144756795,0.5141865218816815
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,5.938701068919824,1.2344250271199293
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,7.11679596231976,1.3342229126970009
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,5.125537171972318,1.0339775734384542
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,6.485412387133943,1.3956930736963908
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,5.552760577218735,1.1296002958991558
DDB3__PD-009_del-lsrK_Batch_6h__1,2.140349435611485,0.4214875669090148
DDB3__PD-009_del-lsrK_Batch_6h__2,2.557984716590673,0.587998990217466
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,5.758133038763232,1.7083236898370355
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,4.193446917923262,1.2490962719460759
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,4.88114322315603,0.4936996980242743
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,6.00907630115274,1.7444295273417172
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,5.149651607465895,0.7668465462345999
DDB3__PD-006_del-lsrR_Batch_6h__1,2.0768364619354016,0.3213242974177408
DDB3__PD-006_del-lsrR_Batch_6h__2,2.010267061954393,0.6829203524012843
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,6.058955787431547,1.1050889879204018
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,5.461832365715696,1.2745778294770425
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,6.659668742513678,1.4924034392223169
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,5.629307411532007,1.082121715852093
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,5.156767221674564,1.1540387896119029
DDB3__PD-009_del-luxS_Batch_6h__1,4.669197825031001,0.6089119965491854
DDB3__PD-009_del-luxS_Batch_6h__2,4.23641195951385,0.3302843602770977
DDB3__PD-009_del-luxS_Fed-batch_6h__1,4.028555937337429,1.284161288976792
DDB3__PD-009_del-luxS_Fed-batch_6h__2,5.44205680508626,1.546818598076337
DDB3__PD-009_del-luxS_Fed-batch_15h__1,4.294013265540227,0.7247197072141578
DDB3__PD-009_del-luxS_Fed-batch_15h__2,4.162049751124924,0.6860726165877029
DDB3__PD-006_del-rpoS_Batch_9h__1,5.104830138662813,0.9913329220408632
DDB3__PD-006_del-rpoS_Batch_9h__2,5.864561017655162,0.8284790877017052
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,7.096429529655504,1.5241926434408448
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,6.440944025176781,1.090535279776173
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,7.570289171154667,1.5334629530288881
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,6.425127603043612,0.9868862842933376
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,6.723377703200933,1.0668627315154977
DDB3__PD-009_del-tnaA_Batch_6h__1,3.339371275766018,0.6768462003238138
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,5.8848929048838485,1.2878030880477525
DDB3__PD-009_del-tnaA_Fed-batch_15h__1,5.79266360469048,0.9258738309726268
DDB3__PD-009_del-tnaA_Fed-batch_15h__2,6.564207045777556,1.6580062854226745
