,A,ihfB,IclR,Crp,ArcA,Cra
SRX3421868,-3.2498626037,2.225918038,1.6159747624,-0.6219598177,2.0597493091,-0.7191670112
SRX3421869,-3.1451780126,1.9230280871,1.7801558677,-0.6024762283,1.9871094608000002,-0.40730122700000004
SRX2606337,0.21146597320000002,-0.1894888166,-0.0715576243,0.0292773526,-0.0109633621,-0.1857918591
SRX2606338,0.3174829796,-0.0070085912,-0.2265255877,0.3087663784,0.1915417136,-0.1868763263
SRX2606339,0.4278288752,0.1387935465,-0.024605023,0.7006973645,0.4382787508,0.3238727241
SRX2606340,1.1663184382,1.1480823992,-0.028733005500000002,0.8951937533000001,0.8004866388,0.8356858648000001
SRX2606341,-1.9217329367,0.553251837,-0.6933404129,1.5099593280999999,1.9152520917,-0.22677903370000002
SRX2606342,-0.9530076203000001,2.2675264486,0.25331277690000004,1.6124665533,1.1996490032,0.5621870492000001
SRX2606343,3.6108031136000003,2.6073396528,0.5527452392000001,1.3859830142,1.8380215310999999,0.26711411300000004
SRX2606344,-8.1095570965,1.1005582828,0.49396739910000004,0.8754740065000001,2.6258083189,-0.1262987588
SRX2606345,-7.1484815291,1.4531342244,0.34231862090000004,0.7672332111,3.0698813737,0.3810050012
SRX2606346,-0.2423027478,0.3869285342,-0.0618858829,0.2108640436,0.1445234506,-0.1619302818
SRX2606347,-0.15681155970000002,0.06269682730000001,0.0068601954000000005,0.0010693687,-0.054104921800000004,0.058426803000000006
SRX2606348,0.4548617012,0.0100486958,-0.1694723575,0.25878484220000003,0.2699377164,-0.1173781455
SRX2606349,0.3475446613,0.5188256616,-0.214576642,0.7206174857000001,0.555827049,0.4872405014
SRX2606350,0.2058221734,1.1551031202,-0.1512432723,0.9635479732000001,0.6926915157,0.9080987553000001
SRX2606351,-1.1648190912,0.9031231929,-0.4904075707,1.4192736061,1.4906963293,-0.0297912286
SRX2606352,-0.3412352106,2.3014184749,0.4743727659,1.4553969738,1.3683929035,0.5846082504
SRX2606353,1.7355755843,0.8161729794,-0.1416026418,-0.0283162313,0.494319569,-0.2218057851
SRX2606354,-8.1459883513,1.18477867,0.4932561747,0.8151339384,2.6405668813,-0.1916045547
SRX2606355,-5.6985078086000005,1.4069757974,0.3652410977,0.8881257601,3.0132033942,0.6524467373
SRX2606356,1.4802813253,0.4216682631,0.13611996910000002,0.41748972510000004,0.6155141427,0.29032078240000003
SRX2606357,-0.0546544136,0.1267919893,0.0646974288,-0.0303467213,0.0650682839,0.1273650561
SRX2606358,0.31699647210000004,0.0051995689,-0.0532341216,0.12400269800000001,0.131948695,-0.127055734
SRX2606359,0.8221368609,0.8339415168000001,-0.0454611035,0.7564198440000001,0.718830944,0.6357684652000001
SRX2606360,-0.1061675837,0.9644064039,-0.1685153861,0.803622138,0.5866470260000001,0.8850378171000001
SRX2606361,-2.7125534272,-0.8350756355000001,-0.9413718572,1.7832128196,2.694957389,0.0046560919
SRX2606362,-1.5085735089,1.9415273842,-0.0178009727,1.5344472761999999,0.9684479897,0.0678483553
SRX2606363,2.9636453465,1.9147132720000002,0.32281684850000003,0.7437536825000001,1.3434742516,-0.0236504214
SRX2606364,-7.7407520213000005,1.1322130394,0.6536287913000001,1.0075067504,2.7551351866,-0.1462217733
SRX2606365,-6.840959156,1.5095176118,0.3524638171,0.9965341975,3.1088214481,0.361232363
SRX2606366,1.8847658327999999,0.6635232554,0.3496633778,0.6395112446,0.6884983213,0.3867110192
SRX3648427,0.465347732,0.48992119580000004,-0.3114996594,0.3949028114,-0.20198363290000002,0.584350059
SRX3648428,0.0238956554,0.3120800843,0.22858177170000002,0.0860060487,-0.3189827836,0.5612321191
SRX3648429,-1.3058403627000001,0.1877009152,0.9148896681,0.3337373743,-0.12733909570000002,0.7252041223
SRX3648430,-1.1654803745,0.0630767935,-0.3959743542,0.5086181453,-0.0382179776,0.34205440740000004
SRX3648431,-0.9203949642,0.0691725602,-0.5803593885,0.4866754022,-0.0983834053,0.22224936680000001
SRX3648432,-2.4974514786,-0.1545204794,-0.5489344152,0.48643220260000003,-0.5537662898,0.2263666454
SRX3648433,0.083906854,0.1929939407,0.14699600470000002,0.3779114022,0.3127793779,0.4854345262
SRX3648434,-0.2325053132,0.0693341213,0.1651443649,-0.0306841953,-0.1031121172,0.2678998206
SRX3648435,-1.4130915382,-0.4425272645,0.2693839269,-0.2753034439,-0.2769198177,-0.2812563866
SRX3648436,-3.2258442166,-1.2325982184,-0.4207789986,-1.7807047438999999,-0.7942616282,-1.2052740636000001
SRX3648437,-2.6337259822,-0.9705946505,-0.5520643058,-1.6147351356000001,-0.4111183861,-1.3303265582
SRX3648438,-2.4075655079000002,-1.0401167738,0.0947265771,-1.7049606803000001,-0.6512181101,-1.3992202423
SRX3648439,-2.6411413282,-0.1261411765,-0.6403397262,0.468238231,-0.2328406334,-0.2545123398
SRX3648440,-2.7663507883,-0.1977983036,-0.43457402110000004,0.26436147200000004,-0.4891983387,0.0424620631
SRX3648441,-4.157549411,-0.5428522547,-0.3478581364,-0.3907059673,-0.9858200194000001,-0.9677405381
SRX3648442,-4.5209660922,-0.7008032636,0.4849328892,-2.0145250609,-1.1611403616,-0.8490187973000001
SRX3648443,-5.3481842266,-0.9762081964,-0.0775982639,-1.8700479492,-0.4653461236,-0.7381865388000001
SRX3648444,-5.0703182218,-1.2619941227,-0.0460421143,-1.9839799046,-0.8506758078000001,-1.0849211184
SRX3648445,0.1539856185,0.2438998293,-0.0124595111,0.4841423467,0.028131279000000002,0.3246570434
SRX3648446,0.48604081790000003,0.26576712140000003,-0.10141174300000001,0.1252630897,-0.1056551542,0.579482291
SRX3648447,-0.820564842,0.0780191361,0.17095221700000002,0.2504433165,-0.37157694010000003,0.464146029
SRX3648448,0.6249861678,0.1598698194,-0.3272973145,0.3181897135,0.15086632020000001,0.2862670263
SRX3648449,0.3469847598,0.10642429290000001,-0.1521109406,0.33640730560000004,0.222737346,0.3376952083
SRX3648450,0.1979872253,0.0510856679,0.0542148202,0.1284474774,0.110231593,0.28355337740000003
SRX3648451,0.4661119044,0.1552387405,0.1642408998,0.0423286529,0.1137296101,0.2016907658
SRX3648452,-1.147830312,-0.26248649690000003,0.1802735623,-0.3692971329,-0.2725888385,-0.5270452958
SRX3648453,-0.48823974540000004,-0.2101320238,0.0806789728,-0.4560760166,-0.3249760309,-0.5821610818
SRX3648454,-2.0841236978,-0.9780117109,-0.3345879596,-2.1031438757,-1.0704172995,-0.8909379665
SRX3648455,-3.0438822729,-1.1075124308,-0.45525819310000004,-1.9587539556,-0.7081142331,-0.9451145184
SRX3648456,-2.3552347518,-0.8407783841,-0.14745406360000002,-2.0893289722,-0.6930128134,-1.1784900915
SRX3648457,0.6064455116,0.4302949447,0.0730814426,0.40077032360000003,-0.0883783216,0.6581000238
SRX3648458,-0.1956097721,0.45006282140000003,0.2531173037,0.19451078430000002,-0.099391956,0.8599772351
SRX3648459,-1.2653982937000001,-0.0423093921,0.21527771110000002,-0.3027589365,-0.6044773846,0.1385184684
SRX3648460,-3.1048538276,-0.0001481002,-1.1190882801,0.8486849750000001,0.1316656856,-0.2185407695
SRX3648461,-3.3091632174,-0.0816094765,-1.2037014476,0.3938793786,-0.3193606792,-0.5237493508000001
SRX3648462,-5.2965324142,-0.5324568165,-0.8454532687,0.148786522,-0.6585030624,-1.3008615058
SRX3648463,0.0015522327,0.0603716803,-0.1246737933,0.3369699572,0.1392440415,0.5300976039
SRX3648464,-0.37654908730000003,-0.0438065497,0.2141935807,0.013751511800000001,-0.0994532634,0.3141896867
SRX3648465,-1.579876192,-0.148872566,-0.0568075165,-0.22974107400000002,-0.480013075,-0.0591681271
SRX3648466,0.23942124250000002,0.0852196846,-0.2326276488,0.35225783860000004,0.1603490528,0.438793453
SRX3648467,-0.0212758004,0.2616348697,-0.0611336128,-0.0962918605,0.1481114442,0.041449978400000004
SRX3648468,-0.9517944085000001,-0.22487712710000002,0.23676614880000002,-0.4193098364,-0.2173357595,-0.7209296585
SRX3648469,-0.4291094398,-0.6054230973,-1.0095950558,-0.4561378538,-1.7811438781,-0.0663100073
SRX3648470,0.1428483978,-0.8637874091000001,-0.48431975380000003,-0.3239561219,-2.1307990097,-0.2772480386
SRX3648471,-1.1737909064,-0.9109242801,-0.3453506234,-0.5009096485,-2.1228927186,-0.5173315996
SRX3648472,2.9944505534,-1.2585341307,-1.4000566089,-1.0066348399,-2.2152411398,0.13794225740000002
SRX3648473,4.5977214613,-0.8879509193,-0.3886835933,-0.9472326698,-1.7852927123,0.45533078930000004
SRX3648475,-3.6661007538,-0.0597636964,-1.3193313665,0.8071856029000001,0.0597515543,-0.1599813379
SRX3648476,-3.829025548,-0.28464656250000003,-0.9562108882,0.4894051802,-0.43789696110000004,-0.1839737578
SRX3648477,-5.2001923252,-0.5346203111,-0.7652457503000001,0.12325169,-0.8230746571,-1.000553978
SRX3648478,1.5600406473000001,0.6518911327,-0.1646768075,0.5965313259,-0.12524527800000002,0.5793834407
SRX3648479,0.8061087222000001,0.6072186340000001,-0.2338423739,0.4467565101,0.0012504047000000001,0.5914048513
SRX3648480,0.8207565055,0.3657176294,-0.0797728165,0.5066551433,-0.38562192500000003,0.738351594
SRX3648481,-1.7844065542,-0.02917652,-0.5861168482,-0.4180190307,-0.30334683100000004,-0.3198325453
SRX3648482,-3.271987217,-0.23585785620000002,-0.9317377514,-1.1217666797,-0.3516716362,-1.6856781159
SRX3648483,-3.5452584203,-0.5612001768,-0.3311970265,-1.5654300289,-0.6353873038,-1.7025706833
SRX1429221,0.8520289373000001,0.060368359,-0.1347080666,-0.10736737830000001,-0.0732650834,-0.031780728700000004
SRX1429222,-0.0792473759,0.0980568742,-0.1012002412,-0.0089077731,0.1451301475,-0.2470601962
SRX1429223,-0.7727815615,-0.15842523320000002,0.23590830780000002,0.1162751514,-0.0718650641,0.2788409249
SRX1429224,0.6107717286000001,0.4819642736,0.0534157584,0.16900614320000001,0.1429632599,-0.23242710490000001
SRX1429225,0.9957597517000001,0.2029865342,0.0069219602000000005,0.0010292434000000001,-0.0811107971,-0.3447267781
SRX1429226,1.454140489,0.3828531532,0.0224449758,-0.1128774423,-0.0296220658,-0.220306462
SRX1429227,0.9842864870000001,0.4431344042,-0.027127658000000002,-0.0133986869,0.0344344757,-0.2770510078
SRX1429228,0.4201963113,0.3142653859,0.029602728800000002,0.1636110552,0.11639725370000001,-0.43489242580000004
SRX1429229,1.0805593238,0.353931784,0.0285813553,-0.331696997,-0.0099816008,-0.3932892277
SRX1429230,0.1800118282,0.9571972367,0.2344238828,-0.038234619500000004,0.027381407000000003,0.2603327419
SRX1429231,-0.2249289153,0.8032238378000001,0.2119571505,0.0085680138,-0.0021052977,0.1163153344
SRX1429232,0.379517835,0.7668903689000001,0.27545335800000004,0.11367215480000001,0.007675045100000001,0.39293823990000004
SRX1429233,-0.2379448539,0.5037775474,0.41460697750000003,0.3878004733,-0.0219615704,0.7859913724
SRX1429234,-0.40399162650000003,0.7364907105,0.466139297,0.3784077044,-0.0384265959,0.6523330356
SRX1429235,-0.3382441234,0.6726571582,0.27459474700000003,0.6438706029,0.0027122553,0.1594684261
SRX1429236,-0.670500347,0.5152526936,0.4291302569,1.4015203867000001,0.0488622045,0.1912951491
SRX1429237,-0.2234427225,0.1153497319,0.3852707844,0.8077489953,-0.0521707852,1.1449997337
SRX1429238,-0.6623614923000001,0.7243962992,0.5446189394000001,0.7167135879000001,0.0536458234,1.250561042
SRX1429239,-0.0976194368,0.7593061593,0.6459243456,0.8733453174,0.2102355732,1.4176613845000001
SRX1429240,-0.8967404972,0.5242804382,0.6025054971,0.7318804379,0.0696474088,1.2104512864
SRX1429241,0.16178117890000002,0.9815566684,0.5392582171,0.7265351033,0.27220808020000004,1.3236244123
SRX1429242,-2.2188294669,-0.0001521814,-0.062295120600000004,0.5601250011000001,-0.0391154083,0.8547699826
SRX1429243,-0.2194974667,0.5757985535,0.38509402800000003,1.1423196373,0.1597704819,1.3846301315
SRX1429244,-0.6643717963,0.3371318185,0.2212021342,0.8770837162,0.0795000183,1.0138454204
ERX2339161,0.2838004283,-0.5007759714,0.6110874433,-0.4060248421,-0.1884936433,-0.2966523447
ERX2339162,-0.2838004283,0.5007759714,-0.6110874433,0.4060248421,0.1884936433,0.2966523447
ERX2339163,3.6561450439,-1.6563278604,-1.5347358644,-1.860802321,-1.7190140109,-0.487371274
ERX2339164,-2.0268767007,-0.2461351782,-0.7770364175000001,-1.9932080196,-1.2072022831,0.24648453320000002
ERX2339165,4.3583791981,-3.9178110457,-1.5681216977,-3.95744986,-0.6177819627000001,-1.0823461384
ERX2339166,2.4056219535,-0.7681829775,-0.4790075219,-2.376849187,0.26971364000000003,0.7686622388000001
ERX2339167,0.6821652311,-1.7039632644,1.3840882023,-2.4414347629,-0.22090745590000002,-0.1156313083
ERX2339168,-0.2915485392,-0.041942860900000004,0.5368537823,-0.11143317250000001,0.3425865314,-0.1149216552
ERX2339169,-0.07568968250000001,0.3862513167,-0.5087606102,0.4939784118,0.5901344861,0.2441574411
ERX2339170,3.1786507681,-1.6309964514000002,-1.2927830124,-1.9613924773,-1.6983132169,-0.3027948613
ERX2339171,-1.7036765244,-0.5621866136,-0.9510571303,-2.2687520043,-1.3588102909,-0.06721356540000001
SRX7656012,-1.1419363086,-0.084812413,0.1763086281,-0.0257376573,0.23653916330000002,0.20735438120000002
SRX7656013,-0.080060301,0.0775940907,-0.0826080715,0.0299666606,0.085487013,0.0256314861
SRX7656014,-0.2395876755,-0.042322507700000005,0.253393511,-0.11910927560000001,0.41686511940000004,0.3064775468
SRX7656015,-0.82172495,-0.0140114466,0.0612480376,-0.14152359080000002,1.0194685422,0.037830820200000004
SRX7656016,-1.8248956833,-0.4642097563,0.3695219916,-0.0528646626,0.4204358036,0.4811783807
SRX7656017,-1.7699539119,-0.4784035855,0.533945762,0.0466087293,0.4085579958,0.5477686202000001
SRX7656018,-1.946491428,-0.42735156090000004,0.5158487953,0.0888972367,0.27011051210000003,0.5651400414000001
SRX7656019,-0.4158998473,-0.0779423119,0.10365496290000001,-0.1208458188,0.8941414236,-0.0178645784
SRX7656020,-2.4122957838,-0.6195760006000001,0.5295212342,-0.1901082408,0.0156877098,0.6875318453
SRX7656021,-1.2952069188,-0.3433876866,0.6352272503,0.4066410972,0.5051920776000001,0.4387658593
SRX7656022,-1.4084718629,-0.1475112025,0.20914502040000002,0.3008384148,0.5877604111,0.4388912896
SRX7656023,-1.7497066832,-0.6298423437,0.7833307812,0.1735871826,0.30915803750000004,0.6243244893000001
SRX7656024,-0.48511597630000003,0.6338068189,-0.2214344306,-0.21953675190000002,0.9327927276,-0.021139511200000002
SRX7656025,-1.1785380416,0.4391318018,0.0076958451,-0.3706386875,0.4536204331,0.35806108070000003
SRX7656026,-0.267758156,0.7244082714000001,-0.21861673250000002,-0.46689314190000003,0.5602036195,-0.0655820829
SRX7656027,-0.1777169454,-0.4053078899,0.2266327306,-0.0494673563,0.0909256163,0.2170968093
SRX7656028,-0.8431454134,-0.18836252520000002,0.196089069,0.0487355099,0.0884640688,0.0341583028
SRX7656029,-0.1244514726,-0.1237769883,-0.08772986020000001,0.0882736573,0.1923271449,-0.06883790470000001
SRX7656030,-0.3385376969,-0.0138349886,0.07711745660000001,-0.125182064,0.48588744580000004,0.1168036481
SRX7656031,-0.8305896716000001,-0.036975938800000004,0.0172991118,0.010558977,0.27600203360000003,0.1261891338
SRX7656032,-0.7440381126000001,0.0442349812,0.034781475900000004,0.0951398358,0.21350687470000002,0.0060031047
SRX7656033,-0.6659289323,-0.19253076600000002,0.021171962000000003,0.1194905215,0.1951776101,-0.0471617841
SRX7656034,-0.4594146424,-0.1601288682,0.1888713991,0.2237150322,0.199062456,0.1317909055
SRX7656035,0.11443707880000001,-0.1776042005,0.2422903593,-0.1184232803,0.4182409442,-0.000507356
SRX7656036,-0.9260117123,-0.1861179916,0.2282096083,-0.0704396684,0.22426504860000002,0.2944396418
SRX7656037,-0.508649459,-0.06887362200000001,0.1377533306,-0.0825438107,0.1504918488,0.08657757790000001
SRX7656038,-0.45252868560000004,0.1082056015,-0.0886981552,0.0036720471,0.2183913043,-0.15243836600000002
SRX7656039,0.0132003816,-0.0224441747,-0.0871279776,0.0579740377,-0.0092459692,-0.060977236100000005
SRX7656040,0.28744736930000003,0.021606741000000002,0.034138846,-0.0560469805,0.116360898,0.1401264251
SRX7656041,-0.3006477509,0.0008374337000000001,0.0529891315,-0.0019270572,-0.1071149289,-0.07914918900000001
SRX7656042,1.3986055493,-0.22302032330000002,0.1075416408,0.0772652949,-0.039059609200000005,0.1565876287
SRX7656043,1.4585446275,-0.3310885398,-0.3392807909,-0.0181962037,-0.054930333500000005,0.2790342484
SRX7656044,2.7368595042,-0.1373778639,-0.1883048685,0.29333133570000003,0.21852969390000002,0.2325448924
SRX7656045,1.6451571222,-0.3089271984,-0.4061173702,0.038003208600000005,-0.1943326615,0.07596320570000001
SRX7656046,1.8825965732,-0.3751403875,-0.2361770272,0.055199946900000005,-0.0943830518,0.1351039299
SRX7656047,1.6247045259,-0.35927630110000003,-0.26577181710000003,0.0970352661,-0.2434598614,0.1927704775
SRX7656048,1.4249126311,-0.2831652334,-0.4219802371,0.14530002960000002,-0.2931934637,0.14098871170000002
SRX7656049,2.0377608726,-0.30565209730000004,-0.2197550251,0.1482510961,-0.212712759,-0.015999365300000002
SRX7656050,1.9448013032,-0.1649472242,-0.2615537612,0.22872318360000002,0.1472130576,0.0503658858
SRX7656051,2.4763373026,-0.28876107500000003,-0.4773707172,-0.1834415272,-0.23707851400000002,-0.3348069162
SRX7656052,1.7225654166000002,-0.1683449834,-0.6498368223000001,-0.291745723,-0.2859039242,-0.392951052
SRX7656053,0.9876699010000001,-0.2314229684,-0.2746825029,-0.2070583333,-0.337610083,-0.4157214896
SRX7656054,-0.0495943239,-0.3804158465,0.4383504154,-0.28640995810000003,0.4890997312,0.2176369463
SRX7656055,-0.6107252399,-0.43254768730000004,0.5032649833,-0.2561673142,0.5009889858000001,0.1072133666
SRX7656056,-0.5663260697,-0.47594558400000003,0.4522748257,-0.2033869971,0.5543321488,0.1286123824
SRX7656057,-0.1237553824,-0.4337757418,0.6202592963,-0.191489569,0.6101591093000001,0.22614742710000002
SRX7656058,-0.24652463670000002,-0.3881447745,0.6543280614,-0.29996488930000004,0.4789740021,0.38189227340000004
SRX7656059,-0.1428932058,-0.36133040980000003,0.3790783743,-0.2739975689,0.5165466381,0.17133579540000002
SRX7656060,0.027781847300000002,-0.46957636300000005,0.40681759780000004,-0.2739867065,0.4417161377,0.1468243774
SRX7656061,-0.11084414960000001,-0.5353644925000001,0.5834401374,-0.1411955001,0.4526815122,0.3736224957
SRX7656062,0.108674171,-0.5186915861,0.3527279547,-0.3968922552,0.5544041639,0.0599994098
SRX7656063,0.2045448594,0.2400147644,0.34125530060000003,-0.7714632805,-0.0884834688,0.0650839
SRX7656064,-0.4138030603,0.44819666340000003,0.1575459421,-0.9445177907000001,-0.0741714435,0.07327022820000001
SRX7656065,0.15445131780000002,0.4468453249,0.0982351099,-0.6936953239,0.0417403135,-0.1169926317
SRX7656066,0.6832116774,0.4415703293,-0.5008486433,-0.2741151042,1.2348558833,0.2718133273
SRX7656067,0.5276837854,0.6135876381,-0.5522991043000001,-0.2107467671,1.1375740396,0.226503942
SRX7656068,0.7778867809000001,0.42436464420000003,-0.6807752335,-0.2945587492,1.0816160664,0.30415046230000004
SRX7656069,0.749288759,0.5400611031,-0.6530156227,-0.14377662900000002,1.0179338555,0.20237956640000002
SRX7656070,0.3057601484,0.4933860419,-0.3981390202,-0.1917551074,0.9822375756,0.3063496127
SRX7656071,0.2696517529,0.37908711900000003,-0.37736092390000003,-0.31899979570000003,0.8685840559,0.2595230659
SRX7656072,0.9360247886,0.36907357900000004,-0.5892797525,-0.1429422108,1.0186291381,0.0827453938
SRX7656073,1.310920066,0.3505435283,-0.324090513,-0.1039371872,0.9619419754,0.19306830800000002
SRX7656074,0.28251893440000003,0.39564916710000003,-0.4393103159,-0.2057577352,0.9689489259,0.0675069831
SRX7656075,0.4727256079,0.5200092958,-0.8971744612,-1.6721229036,-0.5507169554,-1.0135988511
SRX7656076,-1.0500740467,0.4729345917,-0.7436173828,-1.4822713578,-0.5128883775,-0.7747005866000001
SRX7656077,-0.7030701358,0.4579469567,-1.0191958222,-1.6233641556,-0.5507199287,-0.83717249
SRX7656078,3.3952449365,-0.0627419932,0.1646593562,0.34011186720000003,-0.0017372771,0.48374546
SRX7656079,4.0545745144,-0.09502500230000001,-0.39201178600000003,0.31661900600000004,-0.2253891458,0.3559413354
