,A,FliA,ModE,Crp
ytf3__wt_pH7_lactate__1,0.0112078258865943,-0.4904260550000004,-0.7345878019999983,0.560872303
ytf3__wt_pH7_lactate__2,-1.1939587785417682,-0.8062125660000001,-0.5543579429999985,0.5532738630000011
ytf3__wt_pH55_lactate__1,-0.4190302203396032,-0.5691444930000005,-0.33350937499999844,0.7780642029999996
ytf3__wt_pH55_lactate__2,-0.2978786472557656,-0.9351031040000004,-0.3388156759999985,0.7423117129999994
ytf3__wt_pH55_HCl__1,-0.7164536519833865,-0.9863113220000002,-0.2881079239999993,0.6150495429999996
ytf3__wt_pH55_HCl__2,-0.2414671579341472,-1.3182155250000005,-0.30105592899999944,0.6014201329999995
ytf3__dyieP_pH7__1,-0.3431966056513402,-0.4815155490000005,-0.5268785229999988,0.4791694330000009
ytf3__dyieP_pH7__2,-0.2196104071024438,0.004020776999999587,-0.42273154300000026,0.42496669299999995
ytf3__dyieP_pH55__1,-0.1363024035800996,-0.16020400400000012,-0.6844013939999982,0.4390071130000006
ytf3__dyieP_pH55__2,-0.3375781851762373,-0.5462294890000003,-0.5514628279999991,0.623551333
minicoli__aldA_f1c2__1,1.606679678860097,-3.1576643200000003,0.183765439491844,0.7631858827982381
minicoli__aldA_minE__1,2.7019392070828854,-3.1576643200000003,0.17629386733127994,0.255888508978142
minicoli__mg1655_glc__1,-0.3481630046576206,5.589041558849555,-0.6881001053343354,-0.8470184669947685
minicoli__mg1655_glc__2,-0.0099202202110456,5.590962862953093,-0.7579095036871468,-0.8039264138958604
minicoli__minE_cyt__1,1.1427039266936403,-2.6904832581468403,0.2610356552898807,0.7601914841850306
minicoli__minE_cyt__2,1.4967772864868252,-2.8454338765554588,0.316503921127592,0.4729475383347843
minicoli__minE_fruc__1,1.177253136039422,-2.953201834793339,-0.07671189032658621,0.34172110794916755
minicoli__minE_fruc__2,1.2354587575603488,-3.1576643200000003,-0.015425356504570331,0.461542666559108
minicoli__minE_glc__1,0.3718590681044752,-3.1576643200000003,0.015558175482353496,0.2938109111467888
minicoli__minE_glc__2,0.7180245552130762,-3.1576643200000003,-0.19111574210688254,0.10430003951357314
minicoli__minE_glyc__1,2.8776163170981253,-3.1576643200000003,-0.2835661344054117,0.575831448418306
minicoli__minE_glyc__2,3.2906712107499065,-3.1576643200000003,-0.666364864617595,0.6844880187857836
minicoli__minE_Fe_starve__1,0.5271785562283064,-3.1576643200000003,0.4269861568377218,0.5804469724508969
minicoli__minE_Fe_starve__2,0.6940044796102071,-3.1576643200000003,0.3579507812836579,0.6236096478485607
minicoli__minE_LB__1,1.6780344047027824,-3.1576643200000003,0.025862504232170732,-0.5768918406871162
minicoli__minE_LB__2,1.404826098944238,-3.1576643200000003,-0.10071036820287647,-0.8092098841975535
minicoli__minE_N_starve__1,1.021433626285527,-2.7609975369529924,0.4154185227628018,0.3528053698058322
minicoli__minE_N_starve__2,1.0308466052702483,-3.1576643200000003,0.3557324557208661,0.4807614269391625
minicoli__minE_osm__1,1.9519539563934527,-1.4449442789312583,0.2494775349210672,0.3547041686708319
minicoli__minE_osm__2,2.087251266550888,-3.1576643200000003,0.30732621317168984,0.5658446295801518
minicoli__minE_ph5__1,1.020392013838438,-3.1576643200000003,0.8701243265009353,0.6501761031624761
minicoli__minE_ph5__2,0.7592086567955684,-3.1576643200000003,0.6177749482118449,0.6347492200625684
minicoli__minE-pyr__1,3.674457368465701,-1.4636546274378095,-0.5401696343189357,0.9884421842001724
minicoli__minE-pyr__2,4.110427595584324,-3.0277705117696385,-0.8688304381802938,0.5805078277861995
minicoli__minE_sorb__1,2.1919696086262563,-3.1576643200000003,-0.5914837203673908,0.6284983244472482
minicoli__minE_sorb__2,2.4512674543494604,-3.1576643200000003,-0.3791180614666194,0.6064916202251851
minicoli__minE_urid__1,1.9617456236277555,-3.1576643200000003,-0.2616647213325578,0.4108001218596762
minicoli__minE_urid__2,1.7802764930244532,-3.1576643200000003,-0.2268870426785261,0.34830946039232913
minicoli__W3110_cyt__1,-1.037694835984959,7.8257717108438625,-1.0423945099677532,-0.2741512513245965
minicoli__W3110_cyt__2,-1.2682870813909688,7.850343884363638,-1.1082920924722126,-0.2471138346472994
minicoli__W3110_glc__1,0.2875810446765367,7.417687854068244,-1.6177377582304109,-0.3286400323548726
minicoli__W3110_glc__2,-1.7280214524435848,7.307334770059652,-1.55163494372969,-0.4080395046534289
minicoli__W3110_glyc__1,0.0542254846998353,7.773867134520238,-1.0482614822951242,0.1888029313895725
minicoli__W3110_glyc__2,-0.3025464159238039,8.054350523706072,-0.8310697169886803,0.16079573130215685
minicoli__W3110_Fe_starve__1,-1.4934480358452316,4.259424610782692,-0.657873110701928,-0.39335282894219503
minicoli__W3110_Fe_starve__2,-2.573960480674036,5.662749923727972,-0.494426834383547,-0.3767980913136952
minicoli__W3110_LB__1,0.8336284426251599,6.955618188323651,-0.5765939702558454,0.4782054662101167
minicoli__W3110_LB__2,0.3676757404082537,7.040520656815689,-0.6319229587632273,0.4998332578699021
minicoli__W3110_N_starve__1,-2.0621045358873444,7.047999944258328,-0.7572407898550626,-0.3672969470778735
minicoli__W3110_N_starve__2,-1.7390915224197383,7.180374327417994,-0.8933459857353565,-0.17080551194691118
minicoli__W3110_osm__1,-1.6834374957705869,7.659809800034112,-0.5483198732417467,0.18475333822734186
minicoli__W3110_osm__2,-1.8191611838592845,7.568008010955317,-0.6843314753045675,0.21075048409365135
minicoli__W3110_ph5__1,-2.9760937273061345,6.92546684929448,-0.4920275913765914,-0.0020982938586069366
minicoli__W3110_ph5__2,-2.798899839456096,6.792961876015774,-0.5246101216504417,0.06374104599613695
minicoli__W3110_pyr__1,-1.7483029682983766,7.579658020697515,-0.8013471036589221,0.6437353797175921
minicoli__W3110_pyr__2,-1.8970172931718023,7.857129709667742,-0.6267472560997502,0.8084862253725884
minicoli__W3110_sorb__1,0.7303625189782408,7.120496024413523,-2.0703322897647167,-0.3697472429572191
minicoli__W3110_sorb__2,0.7459619843536222,7.111943496833852,-1.8814105567836419,-0.2282472383218792
minicoli__W3110_urid__1,0.7142860064018168,5.6956993003250425,-1.0500042613189189,-0.14597371871249898
minicoli__W3110_urid__2,0.6861097774399793,5.426030901934834,-1.2214218728002455,0.0011588474703554395
minicoli__W3110_WT_glc__1,-1.5371146746612616,7.700074984308675,-0.5907644991872489,-0.05853650097271945
minicoli__W3110_WT_glc__2,-1.611960398959732,7.394240491825611,-0.7240697843897532,-0.2736059720925805
minicoli__W3110_WT_osm__1,-1.9570354866845103,7.207740071310623,-0.9973117290105372,-0.4068572548991813
minicoli__W3110_WT_osm__2,-2.0131366031152957,7.69429383160227,-0.5871907943977002,-0.26682409365055193
eep__BOP27__1,1.7738202895345505,6.4009071683126555,-0.5545355316012825,0.09382866102208354
eep__BOP27__2,2.6566290043432077,6.520401128346492,-0.5354291555563151,0.13043922998821067
eep__BOP1000__1,-1.0826906062343695,3.730733574827567,-0.3764657561021201,0.7723290743721964
eep__BOP1000__2,-1.31219026651743,3.6737117985338217,-0.4389927423438742,0.49579595280529
eep__BOP27_ndh-cydB-appC__1,-1.647900520610987,-2.4465712979073837,0.18650705425782466,0.7178399562547568
eep__BOP27_ndh-cydB-appC__2,-1.4355085111345818,-2.681953262591983,0.2020762857660756,0.7133880226929996
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,2.838707457955788,-2.5458606879127417,-1.5770499515686849,-0.5253466876128723
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,3.5433288914433136,-2.2586459680350286,-0.9129473278312146,-0.2758437215494869
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,0.914196185532868,-2.1333749041575683,-0.8290313993995824,0.028680680978968812
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,2.137429932039779,-1.6756948830013465,-1.091127312843569,0.12755066767542012
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,1.4411296679337198,-3.1576643200000003,-0.7805557531035783,0.3217998396952169
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,0.8603326571034335,-1.8648867974777348,-0.3092228281841383,0.7396323977227315
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,0.2618978905471306,-1.4401504036387205,-0.4637893500392822,0.3720932222038407
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,0.502799854713693,-0.9454143054184718,-0.2141035179798383,0.6134547669373926
eep__BOP27_nuoB-cydB-appC__1,0.7529323307432505,-1.8349507601335824,0.057847858163662565,0.4882750943039085
eep__BOP27_nuoB-cydB-appC__2,0.4635972367007629,-1.035932456466095,-0.07524925239039959,0.11815421918128875
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,3.7400907251858966,-2.528528583857994,-0.3153127060479877,-0.21372449261360948
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,3.5015391590234555,-1.4338432404897348,-0.4950743699766021,-0.06724694596392844
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,1.2368589065727194,-2.2667053636766736,-0.07015653893990059,0.08839676249674255
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,0.4502158439030074,-2.3195651980032266,-0.0923205903305604,0.15877789631800887
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,2.986077948789667,-1.4909369708213438,-1.6381044988787554,-0.17916595071337582
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,3.125720765080175,-2.29570345851124,-1.4005283184081383,-0.09374282793228694
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,-0.0295672190588164,-2.042800999231196,-1.1826964327534901,-0.21533576919100209
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,-0.4398839883672185,-1.1266132576177643,-1.2259252198236616,-0.22582268173968426
eep__BOP27_ndh-cyoB__1,-1.0275842396571877,4.828045193538649,-0.06828728787681015,0.3901020806678357
eep__BOP27_ndh-cyoB__2,-1.0176768668866358,4.655047968371061,-0.2070697891966038,0.4659621036932382
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,1.9959349802320348,4.782067509451787,-0.9865163749107148,-0.3892631557815793
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,2.109148310152852,5.183748464522648,-1.2103503211165505,-0.3696585111725295
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,2.489718794767342,4.175108590178612,-1.125069929963158,-0.0005791883812236165
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,2.265613859845623,4.2544805471282565,-0.7406894526597796,0.02281436954393712
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,2.5811694221076573,5.407340219424643,-1.1813265633461392,0.2178899696497876
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,2.4854826760133437,4.893983117641363,-0.903007393278803,0.20618357401769136
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,4.561007676112153,5.310871022024138,-1.3463779612641256,0.22911237248339056
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,4.014943198250984,5.237721386768083,-1.1398192242368168,0.3309433360820844
eep__BOP27_nuoB-cyoB__1,0.0750042490709471,6.115799745907153,-0.1553047853152254,0.3184592194490801
eep__BOP27_nuoB-cyoB__2,-0.3517700787561315,5.865944873020048,-0.049612522953041534,0.4559210903879496
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,0.09740162813039,4.584974573260027,0.3210455971660444,0.7765435519830799
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,0.6567637638157435,4.034428496325527,0.19252198858264968,0.59322303693056
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,0.4557706027384882,5.793728262159966,0.02938751719108001,0.9087634004837568
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,0.1647539195454416,4.938756036247022,0.1321575522808578,0.8216013681301941
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,0.9557165096704346,5.169806057283958,0.4414288268027589,0.4719138623499397
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,0.7358575547870878,5.2748363057629915,0.3896423447759778,0.5587931596523799
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,-0.4355748770268562,4.138296404310642,0.091676217265535,0.6343408622266598
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,-1.134683867055385,3.629408031090168,0.01966510804631572,0.6467570174864914
eep__BOP27_ndh-cydB__1,-1.5383187186760623,1.1299262147220803,-0.4312127632544289,0.5795424806329965
eep__BOP27_ndh-cydB__2,-5.612522773394858,1.3427698117064502,0.39050397220494304,0.5830047350587346
eep__BOP27_nuoB-cydB__1,-1.7673028450219954,0.31360105232785296,0.2340037346292334,0.7793213906795806
eep__BOP27_nuoB-cydB__2,-1.9886461500828028,0.22733741067394495,-0.15496682644483786,0.8418525340196368
DDB2__PD-005_BW25113_Batch_6h__1,-2.920863546679449,1.8128755210807657,0.18733848808819695,-0.12723029239772998
DDB2__PD-005_BW25113_Batch_6h__2,-3.000071537211294,1.8149491224740637,-0.0905375733665208,-0.19715708438903512
DDB2__PD-003_BW25113_Batch_9h__1,-4.026015009592441,1.4637095181143298,0.11966696819407385,-0.16807586777489902
DDB2__PD-003_BW25113_Batch_9h__2,-4.653808615837193,1.4012761401770801,-0.3861363710283605,-0.15998061409660205
DDB2__PD-003_BW25113_Fed-batch_6h__1,-2.222452342976893,-1.6528318907440325,-0.8280551158776976,-0.027134141818516252
DDB2__PD-003_BW25113_Fed-batch_6h__2,-5.218580597323378,-1.2425027290617878,-0.35837790079925025,-0.17852551024006402
DDB2__PD-005_BW25113_Fed-batch_6h__1,-4.345827663039443,-0.6335599341072999,-0.26068468978122183,-0.3223346990388993
DDB2__PD-005_BW25113_Fed-batch_6h__2,-3.443627084777454,-0.5690999848900762,-0.061385670222198215,-0.142315246792732
DDB2__PD-005_BW25113_Fed-batch_6h__3,-3.0706201434155607,-0.6557803808314682,-0.4733774659680039,-0.0021470405809242976
DDB2__PD-005_BW25113_Fed-batch_15h__1,-3.081974356248824,0.8744794119285775,-0.18363045707341108,0.2350709659175898
DDB2__PD-005_BW25113_Fed-batch_15h__2,-2.190912553804398,1.5234998660873202,-0.4572875796846071,0.2314675354999398
DDB2__PD-003_BW25113_Fed-batch_21h__1,-1.8262072407118664,1.5839158751852018,-0.613747607423794,0.3617103437948988
DDB2__PD-003_BW25113_Fed-batch_21h__2,-1.9296735468625903,1.6974921374000944,-0.5137907376081179,0.5141217169364491
DDB2__PD-004_del-basS_Batch_6h__1,-3.21952651045148,3.7514935324871677,-0.12618704102992595,-0.3925529624361753
DDB2__PD-004_del-basS_Batch_6h__2,-3.1435677859951,3.4866768354997784,0.15308116318107867,-0.3297445270973629
DDB2__PD-004_del-basS_Fed-batch_6h__1,-3.32941888670862,-0.5004418043117189,-0.7517037467403869,-0.5282964282981357
DDB2__PD-004_del-basS_Fed-batch_6h__2,-3.081433036460765,-0.12241917445947292,-0.3691324775433307,-0.04672945896208347
DDB2__PD-004_del-basS_Fed-batch_15h__1,-2.199328797871493,2.091498269437837,-0.003271365856044817,-0.18462207311152845
DDB2__PD-004_del-basS_Fed-batch_15h__2,-0.5859433856438918,1.9243315125530491,-0.4372493209793422,0.11541921525898854
DDB2__PD-004_del-kdpE_Batch_6h__1,-2.3524104468625446,5.666532451431358,-0.06469575814416473,-0.10203008187775353
DDB2__PD-004_del-kdpE_Batch_6h__2,-3.231071481584316,5.4905382243436325,-0.028046673002186214,-0.13771078535060433
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,-3.345710577158631,-0.5258792631640778,-0.8896446578811998,-0.30953429046660297
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,-3.3822583113662392,-1.3901067870902386,-0.6071067062910283,-0.20352765843154152
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,-2.8928462523622915,2.1042017795440517,-0.5802321297271229,0.19855716077668184
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,-1.8881838835604912,2.970681453226561,-0.6237324660716626,0.3785889334450516
DDB2__PD-005_del-phoB_Batch_6h__1,-2.487474584098629,0.8200004398764928,-0.27792783809667565,-0.18690698319940324
DDB2__PD-005_del-phoB_Batch_6h__2,-2.4159250537073413,1.4828785774235884,0.12654082807738387,-0.22105351110348792
DDB2__PD-005_del-phoB_Batch_6h__3,-3.1931250195918763,1.1299127695660305,-0.2668118956302852,-0.14235715509988545
DDB2__PD-003_del-phoB_Batch_9h__1,-4.325231936628751,1.159044155322256,-0.1580277999577513,-0.27939917001360826
DDB2__PD-003_del-phoB_Batch_9h__2,-4.3146004754550304,1.0020162756498996,-0.5142939360953616,-0.2833164869874789
DDB2__PD-003_del-phoB_Fed-batch_6h__1,-3.591806439175413,-1.7491734789307232,-0.6189630935619066,-0.024235422345480373
DDB2__PD-003_del-phoB_Fed-batch_6h__2,-3.412896380392469,-2.529966821248854,-0.6259224785300451,-0.06170063906209222
DDB2__PD-005_del-phoB_Fed-batch_6h__1,-2.23436845962995,-1.2814927942998535,-0.7322280930973486,0.431330570779684
DDB2__PD-005_del-phoB_Fed-batch_6h__2,-3.310866125217912,-1.4831699508504357,-0.5552742534030983,0.0373685130868342
DDB2__PD-005_del-phoB_Fed-batch_15h__1,-2.6115453200561376,-0.3583589200134476,-0.2929143274142065,0.24940911188163994
DDB2__PD-005_del-phoB_Fed-batch_15h__2,-2.6598335605423893,-0.7835239162668657,-0.019084360040125148,0.2134181153241954
DDB2__PD-003_del-phoB_Fed-batch_21h__1,-2.5456542179144788,-1.02570874928718,-0.7074757412227504,0.33369608246568383
DDB2__PD-003_del-phoB_Fed-batch_21h__2,-3.1048977827735103,-0.9153615892167132,-0.6014268950736383,0.2847021347030569
DDB2__PD-004_del-qseB_Batch_6h__1,-2.8776268599156456,3.1421651555267047,-0.09536443052663036,-0.12791638658763738
DDB2__PD-004_del-qseB_Fed-batch_6h__1,-3.2799905903554776,-1.6614072118292642,-0.40641207520746736,0.0070327348853478355
DDB2__PD-004_del-qseB_Fed-batch_6h__2,-3.833050045240877,-2.317902687510029,-0.7130796502282184,0.14395110458813146
DDB2__PD-004_del-qseB_Fed-batch_15h__1,-1.5260260165511992,0.20552499142761735,-0.5218134161683183,0.14349024146300948
DDB2__PD-004_del-qseB_Fed-batch_15h__2,-2.003155222824221,0.028826512467966307,-0.5963576780622883,0.3342680715119659
DDB2__PD-004_del-qseC_Batch_6h__1,-3.456936494872378,0.986370816431288,0.06893028809232149,-0.1054807241193494
DDB2__PD-004_del-qseC_Batch_6h__2,-4.25682168553969,1.1022662759638546,0.10029695209451096,-0.1890055363379357
DDB2__PD-004_del-qseC_Fed-batch_6h__1,-3.454141276503843,-2.859551999821764,-0.748772741028831,-0.20126649289716705
DDB2__PD-004_del-qseC_Fed-batch_6h__2,-3.451487804537224,-2.3123015602037915,-0.4925379097148293,0.007007073388662022
DDB2__PD-004_del-qseC_Fed-batch_15h__1,-2.233944848473138,-1.5463611027901678,-0.32800916566129423,0.24433059166856094
DDB2__PD-004_del-qseC_Fed-batch_15h__2,-1.0196748451473032,-3.1576643200000003,-0.130840108421741,0.41673648908845706
DDB2__PD-005_del-qseF_Batch_6h__1,-3.4195136717550327,1.839796177214037,0.040748190947917706,-0.14804630641666705
DDB2__PD-005_del-qseF_Batch_6h__2,-3.7791818724048287,1.9073501583882464,0.1169950947197238,-0.2472769860054029
DDB2__PD-003_del-qseF_Batch_6h__1,-4.543686575697543,1.400194456917947,-0.2070551244811769,-0.04129063094139518
DDB2__PD-003_del-qseF_Batch_6h__2,-4.137366002039758,1.7447409063201764,0.0374345311370714,-0.07120032371772211
DDB2__PD-003_del-qseF_Fed-batch_6h__1,-4.222111355311473,-0.912659488626116,-0.4244430407204964,0.07928259588675246
DDB2__PD-003_del-qseF_Fed-batch_6h__2,-2.517416349167845,-0.4736749601480503,-0.6179048142281385,0.09988668006863577
DDB2__PD-005_del-qseF_Fed-batch_6h__1,-0.6503724223751937,-0.12158197652465795,0.22869651988499484,-0.054992720518960425
DDB2__PD-005_del-qseF_Fed-batch_6h__2,-1.8707534138825157,-1.4353970393708737,-0.37259287980077627,0.10723371376415967
DDB2__PD-005_del-qseF_Fed-batch_6h__3,-2.232994001319061,-1.0812964516441164,-0.4811300273495576,0.06774821772418349
DDB2__PD-005_del-qseF_Fed-batch_15h__1,-2.6241862371464424,0.5572413120800146,-0.4238261729371304,0.1807957685003956
DDB2__PD-005_del-qseF_Fed-batch_15h__2,-3.4956324815532325,0.5784633736055755,-0.3066610382646058,0.18100851105295668
DDB2__PD-003_del-qseF_Fed-batch_21h__1,-1.2608841741183574,1.9449596608152229,-0.3719255047942074,0.3843825596880919
DDB2__PD-003_del-qseF_Fed-batch_21h__2,-1.561185487290517,1.5616423997543611,-0.6490859302264012,0.3283143161117117
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,-2.628869010636056,1.1824313490606198,0.14887027261294872,-0.2055466339490284
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,-3.6556587991452,1.1528296619387115,-0.22409620657866025,-0.12038482798851112
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,-2.9037325166354497,1.1297785709348682,-0.0996599105270306,-0.24527694177792905
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,-2.7725269760125646,-2.0888486438434164,-0.4891537246753615,0.06456324456686602
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,-2.7001473473659665,-1.4383436069844096,-0.6633225374491989,0.04318616195255665
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,-2.30235753094495,-0.8723205062548471,-0.096220279831714,0.28437816260421656
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,-2.8589458558980776,-1.4847459759214414,-0.24484818816537324,0.18788840247316507
DDB3__PD-009_del-arcA_Batch_6h__1,-2.5516895378352378,-1.4265890244168482,-0.09970822817103908,-0.15520693678349495
DDB3__PD-009_del-arcA_Batch_6h__2,-1.6217611730077846,-1.49698998786614,-0.11795146756509567,-0.11927548503423502
DDB3__PD-009_del-arcA_Fed-batch_6h__1,-3.4089993531986447,-1.8817238084055985,-0.33043705720405736,0.3211525795468209
DDB3__PD-009_del-arcA_Fed-batch_6h__2,-4.264243702548853,-3.1576643200000003,-0.7036845878147622,-0.17422284096607574
DDB3__PD-009_del-arcA_Fed-batch_15h__1,-3.857336502169626,-0.8562665118241322,-0.3955908585387524,0.3068175092463843
DDB3__PD-009_del-arcA_Fed-batch_15h__2,-2.977668232998528,-1.1326049043596969,-0.6153443681860953,0.3089395842630438
DDB3__PD-006_del-baeR_Batch_12h__1,-3.506127047759839,5.322816417553527,-0.3259792453887789,-0.07288080968497113
DDB3__PD-006_del-baeR_Batch_12h__2,-3.6014848216445903,4.806542825325541,-0.5624284618928863,-0.1470714378044189
DDB3__PD-009_del-baeR_Batch_12h__1,-4.469578185413614,4.549428341069106,-0.14163886163948106,0.0075413674833608715
DDB3__PD-009_del-baeR_Batch_12h__2,-3.083058375261163,4.260748633196765,-0.3029851095180209,0.11000079547650364
DDB3__PD-006_del-baeR_Fed-batch_12h__1,-3.0282785524021567,-0.7042001482610907,0.04167203346151016,-0.44075017642119896
DDB3__PD-006_del-baeR_Fed-batch_12h__2,-3.100820805305385,-1.3089611203501084,0.17117070461985495,-0.3079824279256762
DDB3__PD-009_del-baeR_Fed-batch_12h__1,-2.9502578338671457,3.334547777195037,-0.8830157662573122,0.17096182082460487
DDB3__PD-009_del-baeR_Fed-batch_12h__2,-2.4772975750957404,3.381011375063058,-0.5834542890802483,0.19735620347242036
DDB3__PD-009_del-baeR_Fed-batch_18h__1,-3.3030966758750524,2.3623029160023408,-0.6736772431274387,0.17038086081004875
DDB3__PD-006_del-lsrB_Batch_6h__1,-5.429167343310573,2.9483673080078465,0.03054472801492736,-0.08679694138112204
DDB3__PD-006_del-lsrB_Batch_6h__2,-2.8439441498116884,3.1057128263798703,0.0768326816504814,-0.10651403429150186
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,-3.8114112197381855,0.33961237086247303,-0.2760902952116737,0.3346811913157435
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,-2.2150085971052342,-0.4887201304867892,-0.322840889023138,0.12320570534873987
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,-1.5872117149884957,-0.8445140597568335,0.044314576533734495,0.1671224798447568
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,-2.72607805262324,1.1524989784124555,-0.09893375257582447,0.3507109925052916
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,-1.9819517318396784,0.7647722872835918,-0.5529259502259158,0.3958492591492941
DDB3__PD-009_del-lsrK_Batch_6h__1,-1.6071877507310544,6.118659833878348,0.032546521389921416,-0.009831828811623922
DDB3__PD-009_del-lsrK_Batch_6h__2,-3.4561590288840818,5.948004997112398,-0.2106374409229943,-0.14523400895794936
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,-3.7107281707824753,2.637738299659416,-0.5842058674447168,0.1244005654382363
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,-5.853606394067842,-1.2711302187585756,-0.5308572173579869,0.0012933420484664284
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,-3.5933200994852013,4.670110477178858,-0.18070628154377388,-0.04582048053983101
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,-2.3646546940981508,4.848438946230582,-0.3912774095056735,0.2938071439648517
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,-2.8959003202417835,5.1310649116079645,-0.3808123863083548,0.18925140721970912
DDB3__PD-006_del-lsrR_Batch_6h__1,-1.4603394479139693,5.588817024635067,0.03423855986774349,-0.07682126355774699
DDB3__PD-006_del-lsrR_Batch_6h__2,-2.370315363547645,5.461335220947278,0.17230121911801974,0.04568553531896491
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,-3.1698565661573186,1.8487585282931944,-0.6408342468087067,0.0695840261226941
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,-2.5341974742605,1.0687270733207759,-0.18828153002372705,0.0951190132944717
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,-2.6818451788760864,4.039235521461801,-0.6081237960450476,0.2481661791660663
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,-2.050160081467721,3.846275361105504,-0.2891037632075486,0.26532788482238345
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,-1.4640552365194537,3.84288344111846,-0.317729798218231,0.2652297453274688
DDB3__PD-009_del-luxS_Batch_6h__1,-1.1877956052000238,0.2963391033493941,-0.2381751051781009,0.0936775819929636
DDB3__PD-009_del-luxS_Batch_6h__2,-3.1840896040399467,0.043731185110158055,0.07825939099756772,0.05667317704538455
DDB3__PD-009_del-luxS_Fed-batch_6h__1,-2.95645914019955,-1.1382622783490728,-0.5778802280880413,0.0986771612261439
DDB3__PD-009_del-luxS_Fed-batch_6h__2,-3.011970348177674,3.057663199876152,-0.4174601365177599,-0.035116893204003574
DDB3__PD-009_del-luxS_Fed-batch_15h__1,-3.019452396170758,-0.5721023681757496,-0.3486934816604599,0.1404617131644894
DDB3__PD-009_del-luxS_Fed-batch_15h__2,-5.307875906991582,-0.01961917195662011,-0.054442035509842064,-0.03093854772714621
DDB3__PD-006_del-rpoS_Batch_9h__1,-1.8804706437570065,1.106043752989012,0.07829116272358316,0.3819945803438571
DDB3__PD-006_del-rpoS_Batch_9h__2,-1.6905142846381631,1.1795689061930386,0.13607669389414578,0.44523928747676855
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,-4.144559732141797,0.6453408870525599,-0.0828447962606953,0.510032299376153
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,-5.137578457161534,0.5603074267606418,-0.10113090892708954,0.6186371495562994
