,A,GadX,GadW
pcoli__msCOMT__2,-16.397679993223342,-2.017672359500001,-1.6646609740000002
pcoli__ocAANAT__1,-13.60961073754282,-0.8314046505000006,-0.5501332850000002
pcoli__ocAANAT__2,-13.65024616164304,-0.8038026055000005,-0.4929069750000004
pcoli__osTDC_K374H__1,-13.696277936425004,-1.9650456505000005,-0.5055187930000002
pcoli__osTDC_K374H__2,-13.3060380913442,-1.3955732574999995,-0.4773009109999995
pcoli__osTDC_K374L__1,-16.913345754783364,-1.7116774395000007,-1.5759604390000002
pcoli__osTDC_K374L__2,-17.31109658370576,-2.163466665500001,-1.8204505990000002
pcoli__osTDC_K374Q__1,-13.017075350685586,-1.2660260595000006,-0.6730980809999991
pcoli__osTDC_K374Q__2,-13.02195962399517,-1.2770337415000013,-0.4265796740000001
pcoli__osTDC_L360V__1,-15.306452302104365,-1.2344039265000006,-1.192389983
pcoli__osTDC_L360V__2,-15.167361437534892,-1.4453278335000004,-1.055530795999999
pcoli__pmTPH__1,-17.498689515928703,-1.7283153655000003,-1.4884913169999985
pcoli__pmTPH__2,-17.469156744576477,-2.174317863499999,-1.796804368
pcoli__RFC__1,-13.986720991445443,-1.4226710215000011,-0.6953896140000007
pcoli__RFC__2,-13.5442342115174,-1.1809807235000005,-0.4901800200000004
pcoli__RFCctrl__1,-9.81245701890691,-0.7883040325000001,0.04791989400000052
pcoli__RFCctrl__2,-9.730648103037815,-1.0778068425000005,-0.1921994429999998
pcoli__RFCnopause__1,-9.946943822766878,-0.7835450405000017,-0.12894322899999988
pcoli__RFCnopause__2,-10.078222679584796,-0.8478460354999999,-0.006399735000000462
pcoli__RFCpluspause__1,-12.546510885975602,-1.0509116055000003,-0.3468375769999996
pcoli__RFCpluspause__2,-12.731101211449444,-0.7671460895000006,-0.2960507620000001
pcoli__rnCOMT_sol__1,-9.146795544073113,-0.5931535085000004,-0.08980475000000078
pcoli__rnCOMT_sol__2,-9.401769744343015,-0.4858785245000004,0.13349052499999914
pcoli__rnPNMT__1,-15.29599477159038,-1.6079332405000004,-1.6879950050000003
pcoli__rnPNMT__2,-16.449055776290344,-1.6125695815000007,-1.522415789
pcoli__rnTDC__1,-16.393634899173367,-1.7623836735000005,-1.3386414559999995
pcoli__rnTDC__2,-16.007120173656716,-1.5896778774999998,-1.263712901
pcoli__rnTDC_trunc__1,-16.41485430554937,-1.3986139724999995,-0.6576028969999985
pcoli__rnTDC_trunc__2,-16.351423007830856,-1.1331352045000005,-0.6016049740000007
pcoli__saCOMT_T2A__1,-15.360015753700807,-0.8191695895000004,-0.3318815390000003
pcoli__saCOMT_T2A__2,-15.69931384688592,-0.7705052434999988,-0.1503433919999999
pcoli__sfCOMT__1,-14.330878618486516,-0.8143948145000001,-0.6391212069999996
pcoli__sfCOMT__2,-15.112003842552296,-0.936502925500002,-0.7056126349999996
pcoli__sgAANAT_D63G__1,-12.59582617880792,-0.7875301065000011,-0.20654835800000004
pcoli__sgAANAT_D63G__2,-12.200888545469446,-0.7762911715000005,-0.14164030599999933
pcoli__ssDDC__1,-15.67158482940338,-1.3332370925,-1.0548267930000002
pcoli__ssDDC__2,-15.534207920554204,-1.5684646494999999,-1.0680275750000003
pcoli__TP53B__1,-14.990301551635469,-0.5912372235000003,-0.010760770000000086
pcoli__TP53B__2,-14.965247313123514,-0.3229117715000012,0.04025073400000068
pcoli__WT__1,-12.346209271968323,-0.5276227795000006,0.286638827
pcoli__WT__2,-11.957191294709212,-0.008389170500001875,0.6164913309999998
cck__glu_ale4__1,-17.647502159045963,-2.7074636395,-1.812294743
cck__glu_ale4__2,-16.434800224974786,-2.4678416345,-2.1042557860000004
cck__cck_ale1__1,-16.978885764381552,-2.7689864735,-2.125564009
cck__cck_ale1__2,-17.439252530329647,-2.6062414474999995,-1.7669817909999999
cck__cck_ale2__1,-17.33247492516903,-2.8160454095,-2.624018983
cck__cck_ale2__2,-16.892076150957404,-2.6189715115000007,-2.310398974
cck_pgi__gmos_delpgi__1,-16.475444593557235,-3.4201048955000006,-3.954167815
cck_pgi__gmos_delpgi__2,-17.040621376254542,-4.1341715535,-4.201995812
cck_pgi__pgi_ale1__1,-15.85570142080907,-2.6647722115,-2.4766419080000004
cck_pgi__pgi_ale1__2,-15.273968177776142,-2.7652110725000005,-2.795917487
cck_pgi__pgi_ale2__2,-11.429666832242129,-2.236502701500001,-2.3078161769999994
cck_pgi__pgi_ale3__1,-15.595356859499676,-2.9902624495000003,-2.697839896
cck_pgi__pgi_ale3__2,-15.005373856648012,-2.9480187905,-2.956731027
cck_pgi__pgi_ale4__1,-16.131983615862108,-3.1003429055000007,-3.175555258
cck_pgi__pgi_ale4__2,-15.144500689592354,-3.5469093915,-3.9789894489999997
cck_pgi__pgi_ale4__3,-15.140056535481408,-3.4254501305000007,-3.596656393
cck_pgi__pgi_ale5__1,-16.76541431696294,-3.708913415500001,-3.2845840369999997
cck_pgi__pgi_ale5__2,-16.66207533602982,-3.7937531565,-3.659943664000001
cck_pgi__pgi_ale6__1,-18.48094996192673,-3.3930483825,-3.33504725
cck_pgi__pgi_ale6__2,-17.999123650648574,-3.364680044500002,-3.623473043
cck_pgi__pgi_ale7__1,-18.26858922516927,-3.3173115885000004,-3.5740674789999995
cck_pgi__pgi_ale7__2,-17.2997874814478,-3.4162437014999996,-3.964350673
cck_pgi__pgi_ale8__1,-18.31404433693909,-3.1951992395,-3.1943318210000005
cck_pgi__pgi_ale8__2,-17.83865456480845,-3.5047876314999997,-3.743490962
cck_sdh__gmos_delsdhCB__1,-10.674622556465776,-0.5754494955000018,-0.9919079200000008
cck_sdh__gmos_delsdhCB__2,-12.275649364273695,-1.3557116625,-1.7383360690000007
cck_sdh__sdh_ale1__1,-11.389347784712283,-1.1619027745000006,-0.5836944559999999
cck_sdh__sdh_ale1__2,-11.34233015259388,-1.3037222255000005,-0.808162974
cck_sdh__sdh_ale2__1,-12.663163933213132,-1.5030343705000002,-1.2426811119999996
cck_sdh__sdh_ale3__2,-12.313312859733466,-1.5102722274999998,-0.8991747850000005
cck_sdh__sdh_ale3__1,-13.63809127740981,-1.6565194245000008,-1.720606824
cck_sdh__sdh_ale3__3,-13.48891048501721,-1.6829750195000006,-1.5719008719999996
cck_pts__gmos_delptsHIcrr__2,-16.506788745978483,-3.1167698735000005,-5.5369953270000005
cck_pts__gmos_delptsHIcrr__1,-15.77416451106004,-3.4973662035000004,-5.561824562999999
cck_pts__pts_ale1__2,-8.925119858979869,-1.1062699045000004,-1.0946269579999999
cck_pts__pts_ale1__1,-10.562855391683144,-1.7281757835000002,-1.3277005169999985
cck_pts__pts_ale2__2,-16.583932906387446,-3.5824183635000004,-3.017666942
cck_pts__pts_ale2__1,-16.69792293173699,-3.7055783184999984,-3.03272983
cck_pts__pts_ale3__2,-19.12823729167172,-3.3782154235000004,-3.50562035
cck_pts__pts_ale3__1,-18.90000243898469,-2.9718491964999996,-3.084512385
cck_pts__pts_ale4__2,-17.500734341462113,-3.6641127294999998,-2.9855521389999997
cck_pts__pts_ale4__1,-16.99289390415026,-3.5454845535,-2.557861181
cck_gnd__gmos_delgnd__1,-2.678002162174922,-0.11094959150000072,0.033262026000000056
cck_gnd__gmos_delgnd__2,1.0531298912166032,0.5448559614999997,0.9902132859999986
cck_gnd__gnd_ale1__1,-16.527601751937983,-2.2591282875000003,-1.6524213719999998
cck_gnd__gnd_ale1__2,-15.099840874295191,-2.2214692555000006,-1.4365725250000008
cck_gnd__gnd_ale2__1,-15.637818897626538,-2.331529325500001,-1.4489852390000006
cck_gnd__gnd_ale2__2,-16.544796163418734,-2.2780824395000003,-1.6231439530000005
cck_gnd__gnd_ale3__1,-14.699003021077024,-2.1775034615000006,-1.290757482
cck_gnd__gnd_ale3__2,-14.866063200094231,-2.3620917495,-1.6713596520000005
cck_tpiA__gmos_deltpiA__1,-13.372292954174302,-3.1486224915000003,-3.06539535
cck_tpiA__gmos_deltpiA__2,-12.461779691204876,-2.2941957525000003,-2.5405357860000004
cck_tpiA__tpiA_ale1__1,-16.486521965029844,-2.8952618145000004,-1.6584405330000005
cck_tpiA__tpiA_ale1__2,-17.034850342810373,-3.1923491205000003,-2.047141095
cck_tpiA__tpiA_ale2__1,-17.57021016133521,-3.2370099194999997,-2.8985493580000004
cck_tpiA__tpiA_ale2__2,-16.57141633476113,-2.7215515245000006,-2.772551489
cck_tpiA__tpiA_ale3__1,-16.03598709374189,-2.5852411695000006,-1.585725611
cck_tpiA__tpiA_ale3__2,-16.054951754454343,-2.1663367345000006,-1.6513972929999996
cck_tpiA__tpiA_ale4__1,-16.570828871290534,-2.5804429855000004,-1.6100143430000005
cck_tpiA__tpiA_ale4__2,-16.259319105024655,-2.7090542044999997,-1.577005442
acid_tale__acid_ale1_pH7__1,-16.394138397381578,-2.6674999915000006,-3.010657033
acid_tale__acid_ale1_pH7__2,-16.475178033821997,-2.8039476225,-3.301135256
acid_tale__acid_ale1_pH5__1,-10.848954331192203,-1.4224017575000003,-1.0001064590000004
acid_tale__acid_ale1_pH5__2,-9.8217223136516,-1.0422361674999996,-1.007464402
acid_tale__acid_ale2_pH7__1,-18.173928030172192,-3.0805726405000007,-3.365435593
acid_tale__acid_ale2_pH7__2,-18.768470866649317,-3.1034776385,-3.387004272
acid_tale__acid_ale2_pH5__1,-16.18018713039724,-2.0840318625,-2.3633222169999994
acid_tale__acid_ale2_pH5__2,-15.724191818614544,-3.2483684425000003,-3.2197667739999996
acid_tale__low_Mg_ale_pH7__1,-17.67418643027029,-3.0105034945,-3.46259295
acid_tale__low_Mg_ale_pH7__2,-17.254468047923293,-3.0635351615,-3.983973802
acid_tale__low_Mg_ale_pH5__1,-15.234784053022022,-1.0819237055000004,-1.5589321130000002
acid_tale__low_Mg_ale_pH5__2,-15.75363743071716,-1.5088112425000002,-1.806896598
acid_tale__MES_ale_pH7__1,-17.623236541153805,-3.2141095695000006,-3.24573933
acid_tale__MES_ale_pH7__2,-17.792237437041358,-3.1375053175000005,-2.9346812480000004
acid_tale__MES_ale_pH5__1,-13.541830006566158,-1.3816953305000004,-0.5125090820000002
acid_tale__MES_ale_pH5__2,-11.338825494425222,-0.5241693215000005,-0.04819996899999968
acid_tale__gmos_pH7__1,-17.291529602438402,-3.0615379985000004,-2.652246454
acid_tale__gmos_pH7__2,-17.854375808717283,-3.1388449995000007,-3.362327602
acid_tale__gmos_pH5__1,-15.290965228607028,-1.8383523275,-1.5504436509999993
acid_tale__gmos_pH5__2,-15.851021962960775,-1.7476351655000002,-1.5243378869999995
adnB__wt_adn__1,1.3853431144051596,1.3351212035,0.3633531359999997
adnB__wt_adn__2,2.2569335794660508,0.7669576484999999,0.3561941690000001
adnB__delydhB_adn__1,1.8914662550486423,1.5850942375,0.5064225299999991
adnB__delydhB_adn__2,1.2790885662535123,1.2869721005,0.0935999230000002
ytf2__wt_glc__1,1.886161416242558,0.9814437875,0.2363883249999992
ytf2__wt_glc__2,1.196766092562148,0.7882273584999986,0.23241206099999975
ytf2__ybcM_glc__1,0.8231988401825038,0.2969096684999997,-0.6327347109999995
ytf2__ybcM_glc__2,0.6643948627347318,0.15380345349999835,-0.8287445980000001
ytf2__ydhB_glc__1,2.007325847194248,0.2555310994999989,-0.008806730999999957
ytf2__ydhB_glc__2,1.6414384858768072,0.11488238949999995,-0.05451884200000024
ytf2__yfeC_glc__1,2.5238070409303504,0.17478475749999944,-0.011304377000000088
ytf2__yfeC_glc__2,2.201130261016141,0.19717204049999992,0.08706864300000028
ytf2__yciT_glc__1,0.3642473915670663,0.882678864499999,0.20781972999999976
ytf2__yciT_glc__2,0.547568123635283,1.1625325135000004,0.24771558900000026
ytf2__ydiZ_glc__1,-3.042599256487556,0.12043723549999895,-0.6572225200000004
ytf2__ydiZ_glc__2,-3.1862260138630862,0.08373674649999963,-0.6367740050000004
ytf2__ynfL_glc__1,-0.6628365824478751,0.7224752455000001,0.1833174040000003
ytf2__ynfL_glc__2,-0.6892969955198858,0.7022630354999997,0.2553316880000001
ytf3__wt_glc2__1,1.563728272726211,0.6197899394999986,0.3847605029999999
ytf3__wt_glc2__2,1.4105019127692062,0.5560498025000005,0.3848293759999999
ytf3__wt_pH7_lactate__1,0.165601876027713,0.5694247714999996,0.2011540890000001
ytf3__wt_pH7_lactate__2,-0.0494928941894967,0.6293839964999997,0.2737347510000001
ytf3__wt_pH55_lactate__1,3.809000286141466,1.256558974499999,1.1237638869999982
ytf3__wt_pH55_lactate__2,3.452189100634062,1.1712777355000004,1.0997359490000005
ytf3__wt_pH55_HCl__1,6.48775063370929,1.6922258785000004,1.653896618
ytf3__wt_pH55_HCl__2,6.849437374636704,1.6804934764999988,1.6862417550000002
ytf3__dyieP_pH7__1,-1.455444298541451,0.05591010050000023,0.0007520340000004566
ytf3__dyieP_pH7__2,-1.017938422785648,0.07926117649999931,0.06478046999999965
ytf3__dyieP_pH55__1,-1.3798772296597546,0.26243397949999897,-0.008240274000000271
ytf3__dyieP_pH55__2,-1.945330160055286,0.4042768754999989,0.07193779700000036
minicoli__aldA_f1c2__1,10.603431913195791,2.301515219626223,0.632128064959157
minicoli__aldA_minE__1,2.5933464580340604,1.0060877432193678,-1.113559582389085
minicoli__mg1655_glc__1,-6.9454391719429145,-1.0333899974175988,-1.094532318614827
minicoli__mg1655_glc__2,-6.907133557742583,-0.9424037776402044,-1.024452722877245
minicoli__minE_cyt__1,-2.5128555535782007,1.3351717948774269,0.9274175854791116
minicoli__minE_cyt__2,-3.0081655750127525,0.9049454888449376,0.443606428954201
minicoli__minE_fruc__1,1.4329199855154768,1.5495631150771842,-0.5720624717974374
minicoli__minE_fruc__2,1.913998811571394,1.3720721286307445,-0.5388495665571087
minicoli__minE_glc__1,-1.4317853085175722,0.7061522537694156,-0.8688111884166636
minicoli__minE_glc__2,-0.7084559722746221,1.0140371853192516,-0.4333741532870139
minicoli__minE_glyc__1,14.179744619007716,2.6662565709797885,1.8879808899248287
minicoli__minE_glyc__2,12.655623546135862,2.7345607123141797,2.1368873982216483
minicoli__minE_Fe_starve__1,7.315755316308611,1.3755775703375868,0.3270002195961075
minicoli__minE_Fe_starve__2,7.3220479981990305,1.2291902267716068,0.21272442848802608
minicoli__minE_LB__1,-11.391915107564325,-2.07448331034937,-3.3900391828540646
minicoli__minE_LB__2,-11.402225547547635,-1.9518206111337628,-2.9269988741635338
minicoli__minE_N_starve__1,1.2598072963453777,-0.3871414087866487,-1.9339576305832693
minicoli__minE_N_starve__2,2.9247632331107325,0.41995144370405946,-1.1426020790466156
minicoli__minE_osm__1,-3.44490679028209,-0.07705920868347604,-1.152205453050504
minicoli__minE_osm__2,-2.825516779840436,0.2446806579107008,-0.6299575559129735
minicoli__minE_ph5__1,14.555625665826664,2.2309258972517405,1.6336215613965548
minicoli__minE_ph5__2,13.081416040047545,1.8019761255369997,1.0928462065599236
minicoli__minE-pyr__1,3.058331354127741,1.5610114960512682,0.7067423864081555
minicoli__minE-pyr__2,8.739916108469588,3.063129088213076,2.6238877362314605
minicoli__minE_sorb__1,5.034750017494768,1.779383815112972,0.19555759542518825
minicoli__minE_sorb__2,5.362611398045906,1.878450451957024,0.4601910007555823
minicoli__minE_urid__1,4.48537700006371,1.0234884626403993,-0.9352236877214556
minicoli__minE_urid__2,3.78125224943723,1.0688540702683245,-0.9159957498720877
minicoli__W3110_cyt__1,-9.944156266324212,-3.6288640288956016,-2.203931460733941
minicoli__W3110_cyt__2,-9.14949080425081,-3.1714863557332444,-2.0846983498235265
minicoli__W3110_glc__1,3.025205953120184,-1.589758826823256,-1.7453986558978
minicoli__W3110_glc__2,-8.262650787886377,-2.35293307410606,-1.9761764124544223
minicoli__W3110_glyc__1,-0.0690956742324346,-2.4011394520262,-1.3572881656340272
minicoli__W3110_glyc__2,-1.5632971448488104,-2.7051343888319432,-1.736740486137882
minicoli__W3110_Fe_starve__1,13.59620762116384,2.0713801098403235,1.8594621562702212
minicoli__W3110_Fe_starve__2,12.770505009351398,1.5832794969017705,1.386831043256595
minicoli__W3110_LB__1,-14.992048114055578,-4.140891307334721,-2.818542627938025
minicoli__W3110_LB__2,-14.915925812837203,-4.247084034397951,-3.0107797872898256
minicoli__W3110_N_starve__1,-0.9444605773714292,-1.7211213964186154,-1.7880403609030733
minicoli__W3110_N_starve__2,-0.9560388360050572,-1.8574433015042136,-1.8149946805385733
minicoli__W3110_osm__1,-8.557069736972062,-2.6740119505493736,-1.161480201885003
minicoli__W3110_osm__2,-5.452716178224359,-2.3320192661756503,-0.7662794948062626
minicoli__W3110_ph5__1,9.002386399463372,0.5339957837007532,1.2422673438213048
minicoli__W3110_ph5__2,10.464567779324566,0.945257062102943,1.4320054435592615
minicoli__W3110_pyr__1,7.739867389779013,-0.432647625255334,-0.033570787041782964
minicoli__W3110_pyr__2,8.406365376360549,-0.5356374860862649,-0.3532498670547897
minicoli__W3110_sorb__1,-3.175976710573868,-2.4772987471993053,-2.2605564330152883
minicoli__W3110_sorb__2,-3.054434288243544,-2.5453542781300142,-2.387991715763905
minicoli__W3110_urid__1,12.645488074963843,1.6735806489579184,0.8687986764352544
minicoli__W3110_urid__2,11.273549479457522,1.4108735508882404,0.9609096036771244
minicoli__W3110_WT_glc__1,-15.030641851582898,-4.367046295108377,-1.5110470009104817
minicoli__W3110_WT_glc__2,-14.056693404273126,-3.4324062857692987,-0.8715555552177419
minicoli__W3110_WT_osm__1,-7.923597123948355,-2.5969103030279115,-1.2782718226372758
minicoli__W3110_WT_osm__2,-7.430582079273263,-2.8247398049048726,-1.4000039998280664
eep__BOP27__1,-7.7324481992836915,-2.201918485836813,-1.1328765315890266
eep__BOP27__2,-7.25641255927977,-1.9782261825909824,-1.1446463047264386
eep__BOP1000__1,-11.194081245856756,-1.5674874754148966,-1.4846308406132716
eep__BOP1000__2,-10.505940567186864,-1.6419698806856362,-1.7239335003750966
eep__BOP27_ndh-cydB-appC__1,2.097028021298176,0.2743574336519519,0.2492611194785219
eep__BOP27_ndh-cydB-appC__2,1.6193780741212531,-0.7712010810676437,-0.43811637953379456
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,2.326923211574561,1.1909138090166598,0.6579890410972187
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,3.2308485798244573,1.0301401031520978,0.17441275983745186
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,0.6945790999128428,1.6906439721359658,1.6492018967415258
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,4.568492926256437,1.8905955618513148,1.8873786741907856
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,1.9769748723333316,0.5182898017130508,-0.1255210332080514
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,2.690512317449654,0.4543120966740872,-0.014428386388371628
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,-10.811893255636402,-1.0880260285491978,-1.2316978651468755
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,-10.31736290713841,-0.911150516719288,-1.0216013908979342
eep__BOP27_nuoB-cydB-appC__1,1.664735719050344,-1.2044818023228432,-1.2919387535537812
eep__BOP27_nuoB-cydB-appC__2,1.405942766358501,-0.5227197650362179,-0.5965626833143718
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,-10.654316468283888,-1.3525552279449078,-1.5475313146041108
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,-10.842457672900771,-1.5570698209569072,-1.686637691710315
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,3.510562437171075,0.09785481769324632,-0.1578564976398127
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,2.209675028375593,-0.22207568304951766,-0.28500082874688104
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,-8.937446899044284,-0.0160685814559125,-1.0644393620398516
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,-8.144527484416733,0.28175139550497263,-0.4667528099306688
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,4.676510483804002,1.3814249582455391,0.8254488163620888
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,3.7307925921712166,1.6234812140394297,0.8244324329555743
eep__BOP27_ndh-cyoB__1,-2.889310807791932,-0.08311881206654892,0.6711794582802444
eep__BOP27_ndh-cyoB__2,-2.663674204146891,0.10363687238698027,0.6714555760165855
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,-9.73022413728607,-0.7730916238012453,-0.6898120844211117
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,-9.541474111446629,-0.7827160118908809,-0.8345892886939827
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,0.6603707178536723,1.6009929664874285,0.7928939687626508
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,1.479524577623575,1.2620140944570668,0.6917485569774922
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,-8.09544872335371,-0.5633655145449971,-1.081238312345123
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,-2.7805070771035747,0.7451746260975547,0.04450060693957436
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,-8.121761139161908,-1.1289565038961262,-1.9186939217168435
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,-7.576571619156852,-0.9226902813621304,-1.6770095003025904
eep__BOP27_nuoB-cyoB__1,-5.046408062471719,-0.6732947195256127,0.04263772402081667
eep__BOP27_nuoB-cyoB__2,-3.407365264948345,-0.26073836757261226,0.4651235776227018
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,-1.222184683115449,-0.4943139086693318,-0.8951089126571317
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,-1.4306310405282066,-0.9232735879679836,-1.3466025532498822
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,-4.09339664613854,-1.1402061358317406,-1.28089388978261
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,-1.6805414502727074,-0.8085221900953279,-0.8381904498862855
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,-9.008038307731272,-1.5813011450667167,-1.6955384522863195
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,-8.64204666337498,-1.170542576707839,-1.20198658387858
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,-1.9607110652820168,-0.7895723879346086,-1.0567042867098433
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,-2.028440844793877,-0.8149785863697874,-1.1920816725468537
eep__BOP27_ndh-cydB__1,1.6955184829290884,0.7856270636938271,1.209140190608431
eep__BOP27_ndh-cydB__2,0.9209063424408254,0.7173363713514096,1.1570794118463883
eep__BOP27_nuoB-cydB__1,-0.8943067868351678,0.2881025545547846,0.7002142150228625
eep__BOP27_nuoB-cydB__2,-0.037507209831832,0.2477840579670456,0.6366923809231322
DDB2__PD-005_BW25113_Batch_6h__1,3.1285734586519087,1.3584841892681678,2.0090046086596582
DDB2__PD-005_BW25113_Batch_6h__2,3.390843942571646,1.3493961444346232,2.0785954198529093
DDB2__PD-003_BW25113_Batch_9h__1,3.825749732920408,1.4151845207731313,2.2400224151951926
DDB2__PD-003_BW25113_Batch_9h__2,4.056490231008823,1.144133408806116,2.13180515660457
DDB2__PD-003_BW25113_Fed-batch_6h__1,9.07623863540181,0.8399229873263909,1.110751952234172
DDB2__PD-003_BW25113_Fed-batch_6h__2,9.325486591025625,1.1706901867944453,1.2451785467272127
DDB2__PD-005_BW25113_Fed-batch_6h__1,7.748681481040084,0.4557516395932435,0.3508237080721637
DDB2__PD-005_BW25113_Fed-batch_6h__2,8.074012416633478,0.30462589201414225,0.5532993025815216
DDB2__PD-005_BW25113_Fed-batch_6h__3,9.101477276548058,1.095449895852104,1.081347187213361
DDB2__PD-005_BW25113_Fed-batch_15h__1,-0.0661511728918979,-0.6278453567463078,-0.450333516185327
DDB2__PD-005_BW25113_Fed-batch_15h__2,-0.5299364695940215,-0.6291589562688369,-0.533814778307157
DDB2__PD-003_BW25113_Fed-batch_21h__1,-3.933338451896409,-1.1077355815187868,-1.052281603309428
DDB2__PD-003_BW25113_Fed-batch_21h__2,-3.463212538225461,-0.7247367845480808,-0.8915270386916729
DDB2__PD-004_del-basS_Batch_6h__1,-1.2490816469504773,0.9299754757487476,1.8545335565755083
DDB2__PD-004_del-basS_Batch_6h__2,-1.1319483940471755,1.0501064076909934,1.7349323489701236
DDB2__PD-004_del-basS_Fed-batch_6h__1,6.583888891348008,0.9522154996131268,0.9489252918695028
DDB2__PD-004_del-basS_Fed-batch_6h__2,6.741027805225251,0.33223324056496395,0.490392889618362
DDB2__PD-004_del-basS_Fed-batch_15h__1,-6.095425164151583,-1.4730575643952966,-1.2176329472845522
DDB2__PD-004_del-basS_Fed-batch_15h__2,-4.002857258221464,-1.5329085309660364,-0.8937222815162054
DDB2__PD-004_del-kdpE_Batch_6h__1,1.0522415657387916,0.2764125819608356,1.4270427236822227
DDB2__PD-004_del-kdpE_Batch_6h__2,2.430315820915145,0.7106752957933669,1.8776450322640812
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,11.047840717302195,1.3507291500619285,1.3113768897248257
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,11.322614561057708,1.343465902130342,0.9344372428536872
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,-1.5267127224419523,-0.2485312984456183,-0.36557583695159396
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,2.481918935700238,-0.2208354968169397,-0.09953359260022232
DDB2__PD-005_del-phoB_Batch_6h__1,1.355925975427942,0.3256454472584309,1.1525950728578025
DDB2__PD-005_del-phoB_Batch_6h__2,1.6661587213590885,0.6303473396241213,1.2899999035711884
DDB2__PD-005_del-phoB_Batch_6h__3,2.1807284185916664,0.9850695875006591,1.6654687370116976
DDB2__PD-003_del-phoB_Batch_9h__1,2.8003048828738457,1.0463102891457776,1.990219285121117
DDB2__PD-003_del-phoB_Batch_9h__2,2.229881497655634,0.7821547966359823,1.694946877253499
DDB2__PD-003_del-phoB_Fed-batch_6h__1,9.14162826593303,0.3770544995991117,0.5644234125021068
DDB2__PD-003_del-phoB_Fed-batch_6h__2,8.947077998266026,0.5561859135713192,0.5603407882392579
DDB2__PD-005_del-phoB_Fed-batch_6h__1,7.126743926844207,-0.1335058857555378,-0.17748672362772755
DDB2__PD-005_del-phoB_Fed-batch_6h__2,9.6898836304508,0.6294744311897578,0.5940173724937097
DDB2__PD-005_del-phoB_Fed-batch_15h__1,-3.6315090832359376,-1.3852022075871029,-1.2976298547587437
DDB2__PD-005_del-phoB_Fed-batch_15h__2,-2.0297480556589367,-1.4819868708929338,-1.2459321493498459
DDB2__PD-003_del-phoB_Fed-batch_21h__1,-7.804618757660291,-1.8178451901657018,-1.5984161127431609
DDB2__PD-003_del-phoB_Fed-batch_21h__2,-8.802510081215905,-2.059671346652647,-1.7557793984900965
DDB2__PD-004_del-qseB_Batch_6h__1,4.898552232771682,1.4239718891229458,2.2643857216888224
DDB2__PD-004_del-qseB_Fed-batch_6h__1,10.15325177490292,1.3628204477364836,1.0991620539359674
DDB2__PD-004_del-qseB_Fed-batch_6h__2,10.017594879751108,1.429791341475683,0.9075687820641312
DDB2__PD-004_del-qseB_Fed-batch_15h__1,-1.1822320428255793,-0.02300334033729268,-0.3415486548912421
DDB2__PD-004_del-qseB_Fed-batch_15h__2,-3.0160263292819485,-0.7252042098386609,-1.1257681592097564
DDB2__PD-004_del-qseC_Batch_6h__1,5.067134539056347,1.6887002587939772,2.4111757823981543
DDB2__PD-004_del-qseC_Batch_6h__2,4.552073002589325,1.8671642401303716,2.37079638434978
DDB2__PD-004_del-qseC_Fed-batch_6h__1,10.071553980812308,1.4200195409841108,1.1702898345265558
