,A,GcvA
ecoli_00431,-3.3625845506,0.9459425565
ecoli_00432,-2.4730353581,1.0390166465
ecoli_00433,-2.9243166136000003,0.7997153195000001
ecoli_00434,-2.7158128361,0.6302673565
ecoli_00435,-0.21834231040000002,0.1391591185
ecoli_00436,-0.5836839997000001,0.0834793395
ecoli_00437,-1.5294378381,0.2650969105
ecoli_00438,-1.6661412106,0.2979856695
ecoli_00439,-2.900605633,0.6410206855
ecoli_00440,-1.8755208461000001,0.7837729625000001
ecoli_00441,-3.3564842961,0.2490970455
ecoli_00442,-2.8871046899,0.35281715150000004
ecoli_00443,-2.0073434979,0.29595832650000004
ecoli_00444,-1.9267709274,0.3338065745
ecoli_00445,-0.9574344688,0.8467232785000001
ecoli_00446,-1.1595906008,0.9644691645000001
ecoli_00447,-2.894306484,0.2664810105
ecoli_00448,-2.705926504,0.2340153355
ecoli_00449,-3.0447719549,0.24239973250000002
ecoli_00450,-2.7254556989000003,0.29957640750000003
ecoli_00451,-3.7380160142000003,0.3102658145
ecoli_00452,-3.3302519631,0.3862255305
ecoli_00453,-3.7691588175,0.5118076315
ecoli_00454,-3.4476643045,0.30744522150000003
ecoli_00455,-2.7566018224,0.20947066250000002
ecoli_00456,-2.3442144647,-0.0352380135
ecoli_00457,-2.3527827382,0.0290956085
ecoli_00458,-2.3942567384,0.0633888965
ecoli_00459,-3.4968216414,0.0482716115
ecoli_00460,-3.335718749,-0.0383470475
ecoli_00461,4.680120541,0.29980271950000004
ecoli_00462,5.281312511,0.2787594355
ecoli_00463,5.5794017823,-0.3634337295
ecoli_00464,5.7893116964,-0.4265797425
ecoli_00465,-3.5315935498,0.0261928705
ecoli_00466,-4.6738903032,0.0298679785
ecoli_00467,6.5294395768,-0.5873143745
ecoli_00468,6.3723041742,-0.5898684615
ecoli_00469,-4.3541277913,-0.0451997385
ecoli_00470,-4.4791434669,0.1264039485
ecoli_00471,4.4887517027,0.1840280245
ecoli_00472,4.5720671886,0.1588852335
ecoli_00473,5.3812509045,-0.2624932745
ecoli_00474,5.7964461467,-0.2893053935
ecoli_00475,8.6199020727,-0.6971786645
ecoli_00476,8.3335094625,-0.5316561945
ecoli_00477,7.4653562677,-1.3588593764999999
ecoli_00478,6.9570568828,-1.0617958585
ecoli_00479,-3.8333207640999998,0.3392711245
ecoli_00480,-3.5696075482,0.3678554305
ecoli_00481,-3.6358277535,-0.2468683305
ecoli_00482,-4.1160547609,-0.18844541450000002
ecoli_00483,-1.0220508417,0.41469227550000004
ecoli_00484,-1.1359837009,0.3419689315
ecoli_00485,-1.8517454815,0.2685037595
ecoli_00486,-1.8252125014,0.1493011675
ecoli_00487,3.1851998813,1.7734962955
ecoli_00488,3.3489981237,1.5766341765
ecoli_00489,6.7614766855,-0.4844900205
ecoli_00490,6.6659224833,-0.36055846150000004
ecoli_00491,5.6311040095,-0.29888045350000003
ecoli_00492,5.3485987498,-0.2518154415
ecoli_00493,5.9113869689000005,-0.6485362995
ecoli_00494,5.9193623445,-0.4304495305
ecoli_00495,-5.2960729817,0.2449111025
ecoli_00496,-5.558524848,0.2547648035
ecoli_00497,-4.5495983462,0.21584923450000001
ecoli_00498,-4.609498272,0.43556829950000003
ecoli_00499,-3.6730627536,-0.24831089050000002
ecoli_00500,-3.8682769925000002,-0.12155753550000001
ecoli_00501,8.6889247498,-0.9008184075000001
ecoli_00502,8.814961845,-0.7706543275000001
ecoli_00503,5.6125799581999996,0.7994516265
ecoli_00504,5.3028803457,0.6913558695
ecoli_00505,5.3131784162,-0.5607922295000001
ecoli_00506,5.6478854139,-0.6145182145
ecoli_00507,-1.8883082291000002,0.0723544805
ecoli_00508,-2.2323660478,0.1034376235
ecoli_00509,-1.6917144068,0.1404289095
ecoli_00510,-1.9146152710000002,-0.0182515935
ecoli_00511,-4.0121665504,0.35196052050000004
ecoli_00512,-3.6607477006,0.33841810250000004
ecoli_00513,-4.3167350398,0.11442698650000001
ecoli_00514,-4.1448133352,0.0158084005
ecoli_00515,4.720051069,-0.42248195250000004
ecoli_00516,4.7971636759,-0.4388036255
ecoli_00517,-4.7850426209,0.3101293225
ecoli_00518,-3.7149229278,0.5044913735000001
ecoli_00519,-2.7521656568,0.7786501245
ecoli_00520,-3.5244796,0.7684262485000001
ecoli_00521,-2.6578404062,0.7306698855
ecoli_00522,-3.022060961,0.9714857605
ecoli_00523,-3.4146211156,0.9732023645000001
ecoli_00524,-3.0279542991,-0.1531639175
ecoli_00525,-3.2637893182,0.1158626145
ecoli_00526,-3.5088326298,0.3819264135
ecoli_00527,-3.1956133781,0.3284066185
ecoli_00528,-1.4765490190000001,-0.1105533695
ecoli_00529,0.9356596298000001,-0.2178764755
ecoli_00530,1.1773694157,0.12426941250000001
ecoli_00531,2.0390903917,-0.14841841050000001
ecoli_00532,-1.5507166029000001,0.28927681650000003
ecoli_00533,-1.7608939478,0.41623177850000004
ecoli_00534,-1.0000811773,0.2022425025
ecoli_00535,-1.5661314933,0.4294440465
ecoli_00536,-2.5722583326,0.38238138450000003
ecoli_00537,-4.7508554951,0.3484403775
ecoli_00538,-0.5501275565,0.29383810250000003
ecoli_00539,-1.6681156356,0.3545442775
ecoli_00540,1.9351931626,0.0224969975
ecoli_00541,2.088813243,-0.2753755815
ecoli_00542,-1.373127703,0.4396415155
ecoli_00543,-3.172179374,0.7407672525
ecoli_00544,1.2605217595,-0.16968926450000002
ecoli_00545,0.1796810364,-0.029722499500000003
ecoli_00546,-2.9683041937,0.08107431150000001
ecoli_00547,-2.7791396745,-0.0834217185
ecoli_00548,-2.9943424402,0.1365537225
ecoli_00549,-2.4695969046,-0.2009129675
ecoli_00550,-1.5710566412,-0.3528521825
ecoli_00551,-1.5812950183,-0.4713268635
ecoli_00552,-1.8123454827,0.0221827105
ecoli_00553,-2.0339367622,0.0149172695
ecoli_00554,-1.2166776331,0.2001864925
ecoli_00555,-1.0384951819,0.0533254415
ecoli_00556,-1.1570778726,0.3563820925
ecoli_00557,-2.1012692498,0.3551556475
ecoli_00558,-5.684659499,0.44640506750000003
ecoli_00559,-5.4565514147,0.2310294995
ecoli_00560,-3.5962449367,0.8375116205
ecoli_00561,-1.8891379455,0.6010474175
ecoli_00562,-5.9224229109,0.5555955035
ecoli_00563,-5.3458040211,0.8096085355
ecoli_00564,-2.7823567244,0.6517891435000001
ecoli_00565,-2.657637374,0.6603568075
ecoli_00566,-1.5180254551,-0.5751283155
ecoli_00567,-1.9514250722000002,-0.3853712045
ecoli_00568,-0.37226984300000004,0.2644519805
ecoli_00569,-0.2780966304,0.2033826995
ecoli_00570,-1.428390915,0.3790790935
ecoli_00571,-1.2888660035,0.3636048945
ecoli_00572,-2.5462203102,0.0639705915
ecoli_00573,-1.6783221406000002,-0.0344696655
ecoli_00574,1.8839308574,-0.6056840615
ecoli_00575,2.6071385248,-0.7609042905000001
ecoli_00576,3.5672166966,-0.7115192505
ecoli_00577,2.3811568921,-0.39810329250000004
ecoli_00578,2.3451938664,-0.2582216235
ecoli_00579,3.779835995,-0.9426871755
ecoli_00580,2.3481921392,-0.2180510785
ecoli_00581,1.9328955520000002,-0.2397738215
ecoli_00582,1.3410638145,0.8930454355
ecoli_00583,1.843989439,0.7891872475
ecoli_00584,0.9788629186000001,-0.1058924515
ecoli_00585,0.9423506429,0.0358651415
ecoli_00586,0.3984774023,0.24590738650000002
ecoli_00587,1.2720767108,0.3019297675
ecoli_00588,-0.9588167868,0.6417450715
ecoli_00589,-0.7585583100000001,0.6027160465
ecoli_00590,-5.6090941072,0.5753775515
ecoli_00591,-6.0996955261,0.6373807885
ecoli_00592,4.0301113633,-0.3488584985
ecoli_00593,2.3181693307,-0.1862092715
ecoli_00594,0.6753337892,-0.2458853235
ecoli_00595,3.051281456,-0.2590263335
ecoli_00596,0.5184578968,-0.3324205825
ecoli_00597,-0.29372706130000004,0.17295635650000002
ecoli_00598,0.8133020326,0.1327359435
ecoli_00599,-0.7517249516000001,0.5688536605
ecoli_00600,-5.4130507616,-0.1662561385
ecoli_00601,-5.6169068896,0.2156793475
ecoli_00602,-5.6635123559,0.5692814195
ecoli_00603,-4.5967889237,0.42896397150000004
ecoli_00604,-6.030146259,0.8029762745
ecoli_00605,-4.9154586924,0.7894025895
ecoli_00606,-4.5512101533,0.6829726165000001
ecoli_00607,-4.4614879787,0.8967110105
ecoli_00608,-4.9184255764,1.2186371215
ecoli_00609,-4.8845943933000004,1.2706172075
ecoli_00610,-4.6003571267000005,1.3607238095
ecoli_00611,-6.1596616092,1.2991342355
ecoli_00612,-0.38608847630000004,1.4739812365
ecoli_00613,0.067579654,0.8448270985
ecoli_00614,0.42854804700000004,1.2718643225
ecoli_00615,-0.874260617,1.4093956855
ecoli_00616,0.1371306162,1.5308193425
ecoli_00617,0.1027885013,1.3883353585
ecoli_00618,0.6740217794000001,0.4227104655
ecoli_00619,0.7099334942000001,0.4553629805
ecoli_00620,-5.1447784609,1.3290132104999999
ecoli_00621,-5.2087738143,1.3213976514999999
ecoli_00622,-2.14232668,0.3546249365
ecoli_00623,-2.2210520406,0.43616997150000003
ecoli_00624,-4.7686847921,0.6019552375
ecoli_00625,-4.3043694538,0.45082877250000003
ecoli_00626,-2.8024814730000003,0.9033120165
ecoli_00627,-2.0276873675,0.9441502285000001
ecoli_00628,-3.1567867599,1.1428512055
ecoli_00629,-2.9770590047,1.0633979045
ecoli_00630,-3.529984289,0.5152553975
ecoli_00631,-3.9695298417,0.5248622605000001
ecoli_00632,-3.3910242486,0.43774538350000003
ecoli_00633,-2.9090890447,0.4092143225
ecoli_00634,-4.5399192006,0.4937453505
ecoli_00635,-4.3678794147,0.5220090185
ecoli_00636,-5.4876737805,0.5431195155
ecoli_00637,-6.0151904454,0.6911317775
ecoli_00638,-4.1153734051,0.4392299015
ecoli_00639,-3.7520970724,0.5335927365
ecoli_00640,-4.6890782928,0.5239360085
ecoli_00641,-4.5063141005,0.4243895465
ecoli_00642,-5.7973012364,0.47919160450000003
ecoli_00643,-5.8456417506000005,0.6030163995
ecoli_00644,-4.6842721558000004,0.5959605585000001
ecoli_00645,-4.9332257438,0.6739540265
ecoli_00646,-2.1926200345,0.7142633655
ecoli_00647,-2.0939375646,0.7867261455
ecoli_00648,-2.5906779302,0.4396035955
ecoli_00649,-2.4060502442000002,0.5380590055
ecoli_00650,-0.3003795782,0.5760372925
ecoli_00651,-0.5801231196000001,0.4806856775
ecoli_00652,-4.3633717334,0.49205819650000004
ecoli_00653,-4.1144398432,0.6712579605
ecoli_00654,-3.267967184,0.8242667085000001
ecoli_00655,-3.289777454,0.9036658545
ecoli_00656,-2.7138157054,0.5806081235
ecoli_00657,-2.5870798797,0.4707742225
ecoli_00658,-1.9176068818,0.6289633065
ecoli_00659,-1.8546615219,0.8174443185
ecoli_00660,-3.0101285131,0.6744092665
ecoli_00661,-3.5173710546,0.7250600545
ecoli_00662,-1.4476977456,0.5632443445
ecoli_00663,-1.4447028652,0.5585887385
ecoli_00664,-2.7835603083000002,0.5007711715000001
ecoli_00665,-3.1922523193,0.5074540185
ecoli_00666,-3.4160997855,0.6393532995
ecoli_00667,-3.0698584708,0.8617619915
ecoli_00668,-5.022385341,0.7396289315
ecoli_00669,-5.3175060068,0.5307151595
ecoli_00670,-3.8569202138,0.44257120250000004
ecoli_00671,-3.8463574056,0.5587769085000001
ecoli_00672,-5.8943005126,0.44569296550000004
ecoli_00673,-6.3795970768,0.4390271935
ecoli_00674,-3.1219709271,0.8402373875
ecoli_00675,-2.8916495018,0.7792429295000001
ecoli_00676,-2.7217682616000003,0.3810517355
ecoli_00677,-2.9019506419,0.36963805450000004
ecoli_00678,-4.581163012,0.3935622955
ecoli_00679,-4.7019209868,0.5114510115
ecoli_00680,-1.6393876251,1.2929844715
ecoli_00681,-1.6511455109000002,1.3307871095000001
ecoli_00682,-3.0730624325,0.4266794565
ecoli_00683,-3.4663797412,0.6299384635
ecoli_00684,-4.030187853,0.6983068025
ecoli_00685,-4.0691687385,0.8761459305
ecoli_00686,-1.4003845423,0.5699945965000001
ecoli_00687,-1.9107773293,0.7120801335
ecoli_00688,0.5679407784,0.5069941515
ecoli_00689,0.4469658285,0.5056280675
ecoli_00690,-4.5555295963999995,0.5299808915
ecoli_00691,-3.749875627,0.4846349125
ecoli_00692,-4.1419144967,0.6902563505
ecoli_00693,-3.9035694031,0.5658941185
ecoli_00694,-3.9510239127,0.4595380985
ecoli_00695,-3.1136261709,0.2619392505
ecoli_00696,-4.5052394202,0.5308499505000001
ecoli_00697,-4.9391304966,0.5878127315
ecoli_00698,-2.7798500767,1.2681355195
ecoli_00699,-2.8919960358,1.1742228225
ecoli_00700,-2.5723855058,0.7898164035
ecoli_00701,-2.3351022944,0.5854190775
ecoli_00702,-5.0961416498,0.6361636365000001
ecoli_00703,-5.120122145,0.9019762275000001
ecoli_00704,-3.8468577848,0.7072731825
ecoli_00705,-4.0601732655,0.6142723175
ecoli_00706,0.9416180068000001,0.41763439550000003
ecoli_00707,1.4436117226,0.3745765655
ecoli_00708,-1.9301251569,0.5757224355
ecoli_00709,-2.09923187,0.39216125150000003
ecoli_00710,-3.3386780160000002,0.5639980535
ecoli_00711,-3.4809840073,0.5952442615
ecoli_00712,-4.1213129819,0.6034332225
ecoli_00713,-4.7327807725,0.8304636635
ecoli_00714,-5.5586020105,0.5042613575
ecoli_00715,-4.9599588618,0.5326872345
ecoli_00716,1.5746999831,0.3239823995
ecoli_00717,0.10578175490000001,0.0230712985
ecoli_00718,0.47752359440000003,-0.012984249500000001
ecoli_00719,0.5875025479,0.1678588945
ecoli_00720,0.7103807713,0.2757897535
ecoli_00721,0.9108574890000001,0.25272207550000003
ecoli_00722,-5.5247868783000005,0.6166831745
ecoli_00723,-4.5960224194,0.6097748795
ecoli_00724,-1.5614775125,0.1592506165
ecoli_00725,-1.7090956317,0.2743466315
ecoli_00727,-3.0351093097,0.3952505845
ecoli_00728,-0.4714408987,0.0777382125
ecoli_00729,-1.2936287738,-0.0054825245000000005
ecoli_00730,0.2445168459,0.3092162195
ecoli_00731,-0.5919800026,0.12189559250000001
ecoli_00732,-0.7752194385000001,0.0784460035
ecoli_00733,0.5798586757,0.2397052295
ecoli_00734,-0.1905155342,0.32818655950000003
ecoli_00735,1.0192867209,0.3198680225
ecoli_00736,0.22465774030000002,0.20885806950000002
ecoli_00737,0.531860136,0.1685113235
ecoli_00738,-0.2365653809,0.2011220145
ecoli_00739,1.4037051213,0.3253799825
ecoli_00740,0.38682044060000004,0.2225735955
ecoli_00741,-3.4168510433,0.7292369875
ecoli_00742,-4.498881655,0.3155834755
ecoli_00743,-2.2684010936,0.6611827005
ecoli_00744,-1.9024644355,0.6145763555
ecoli_00745,-1.7036881594,0.36866858550000003
ecoli_00746,-1.2354695744,0.5350994755
ecoli_00747,-0.6127923247,0.5043948005000001
ecoli_00748,-0.7200786614,0.5277543565
ecoli_00749,-2.7753342286000002,0.2523294935
ecoli_00750,-2.0077294119,0.3997343225
ecoli_00751,-2.3386906156,0.6547349585000001
ecoli_00752,-2.5586598079,0.7032392165
ecoli_00753,0.8583580234,0.1434433035
ecoli_00754,0.9231966828,0.1098029945
ecoli_00755,-2.3678141879,0.2229614865
ecoli_00756,-2.1008491226,0.2985112645
ecoli_00757,1.3490581992,0.1447391045
ecoli_00758,0.8980007575000001,0.1214102485
ecoli_00759,-3.76446867,0.3833324695
ecoli_00760,-2.9085507844,0.2563621455
ecoli_00761,0.3393476829,0.3093564595
ecoli_00762,0.5401364813,0.2796029385
ecoli_00763,0.45902616770000004,0.1947686645
ecoli_00764,0.39373873870000003,0.1938301415
ecoli_00765,0.0492267923,-0.0443678075
ecoli_00766,0.3951523208,0.062398850500000005
ecoli_00767,-5.106856641,0.5570723655
ecoli_00768,-5.7231579128,0.4337192655
ecoli_00769,-2.3375029227,0.6222247595
ecoli_00770,-2.0522657134,0.6051491815000001
ecoli_00771,-1.9230133942,0.3939886305
ecoli_00772,-2.2229851548,0.1402061785
ecoli_00773,-2.8848097288,0.4311705515
ecoli_00774,-2.8997168833,0.4644816185
ecoli_00775,-2.5543972082,0.4696787485
ecoli_00776,-2.23738782,0.3100013485
ecoli_00777,-2.7518542802,0.2678937165
ecoli_00778,-3.123312491,0.22469580050000001
ecoli_00779,-0.675437825,0.0823021285
ecoli_00780,-1.0152115332,0.2302632795
ecoli_00781,2.3843884173,0.2629751165
ecoli_00782,2.3341635244,0.2034558745
ecoli_00783,-0.1521035493,0.1961030585
ecoli_00784,0.2766186014,0.36575074350000003
ecoli_00785,0.7514570309,0.3535593225
ecoli_00786,0.8085037168,0.3525826265
ecoli_00787,-1.3962122659,0.5578073035000001
ecoli_00788,-0.8640830081,0.3296220225
ecoli_00789,2.4211663707,0.3595117595
ecoli_00790,2.1915974534,0.3514526925
ecoli_00791,-2.2363510189,0.2964055675
ecoli_00792,-4.0145880603,0.7029497435000001
ecoli_00793,1.4791838975,0.2750514465
ecoli_00794,1.2001508152,0.3109090465
ecoli_00795,-1.5869587394,0.5539814795
ecoli_00796,-1.2011989393,0.44634624650000004
ecoli_00797,-5.4335557702,-0.013859778500000001
ecoli_00798,-6.8680092406,0.0963205545
ecoli_00799,-5.7880834646,-0.0009427815
ecoli_00800,-4.7869358928,0.2356882855
ecoli_00818,0.30991252350000004,0.3266751345
ecoli_00819,-0.21529954880000002,0.2534972995
ecoli_00820,-0.040816157000000006,0.30581891850000004
ecoli_00821,0.0248136322,0.38159420650000003
ecoli_00822,-0.2163422671,0.09547549150000001
ecoli_00823,-0.4622810464,0.0175280815
ecoli_00824,-0.3232617758,0.0842331545
ecoli_00825,-0.1553505617,-0.0048371705
ecoli_00826,-0.26974081110000003,0.28514729850000003
ecoli_00827,-0.3772760603,0.3893832675
ecoli_00828,0.843931301,0.2473941405
ecoli_00829,0.9417974053,0.2318125635
ecoli_00830,-0.38116245660000003,0.1935379355
ecoli_00831,-0.4106690052,0.2475974175
ecoli_00832,-0.7804172302,0.7875357115
ecoli_00833,-1.4200994288,0.7332966055
ecoli_00834,1.246251683,0.2963363815
ecoli_00835,0.9101309122000001,0.41810095550000004
ecoli_00836,0.6978299047000001,0.36926407250000004
ecoli_00837,0.955418041,0.4389906095
ecoli_00838,0.3996247987,0.4775464485
ecoli_00839,0.49748737930000003,0.43333215750000004
ecoli_00840,-0.2310064594,0.4808804595
ecoli_00841,-0.46815382600000005,0.5409047615
ecoli_00842,1.3861867266,0.3941740405
ecoli_00843,1.2664795824000001,0.3384703575
ecoli_00844,1.279086821,0.2536252175
ecoli_00845,1.214307434,0.33502878750000004
