,A,Fnr,ihfB,Fis,NarL,ArcA
acid_tale__MES_ale_pH7__2,1.750557377281792,-0.7482274840000009,-0.13392727500000134,1.4002526929999988,-0.6922107615000002,0.03741938900000008
acid_tale__MES_ale_pH5__1,3.911393628002744,-0.7733825330000013,0.1780527249999988,1.0193009129999986,0.04706807150000003,0.6634502009999999
acid_tale__MES_ale_pH5__2,3.0894249291832394,-0.9325602170000008,0.5808612549999985,1.3144593329999985,0.47364752950000005,1.148891356
acid_tale__gmos_pH7__1,2.765930956220625,-0.7014007320000015,-0.12245240500000065,1.1968862029999985,-0.4407953934999984,-0.0202260170000006
acid_tale__gmos_pH7__2,2.1907757414276783,-0.651219827000002,-0.1101632150000018,1.307364023,-0.4829654065,-0.031017067000000512
acid_tale__gmos_pH5__1,2.3664812877795494,-0.7339725590000015,0.25805079499999906,1.0240059729999995,0.03020381450000009,0.5256937780000008
acid_tale__gmos_pH5__2,2.4143661620211625,-0.6206115390000004,0.21472440499999834,1.1193541429999991,-0.1135068334999998,0.5218956509999995
adnB__wt_adn__1,-2.43233500216915,-1.2661294560000016,0.5251568249999998,-0.6772059520000013,-1.5303865944999997,0.5272525849999994
adnB__wt_adn__2,-1.903217621965308,-0.3508825320000017,-0.23070153500000146,-0.03717252900000112,-1.4267996655000001,0.7179524290000003
adnB__delydhB_adn__1,-4.374216370067061,-1.849478930000001,0.7912719849999998,-1.0654639220000008,-2.6117934965000003,0.5016727779999997
adnB__delydhB_adn__2,-1.6603637340739064,-1.2124607080000018,0.2631915649999996,-0.06436843400000036,-1.2349381365000005,0.5728210219999994
ytf2__wt_glc__1,-2.656769122789152,-0.3691331690000013,0.04946460499999894,0.008987106999999384,-0.3962228974999995,0.4444289650000002
ytf2__wt_glc__2,-3.0269383244840338,-0.4314075400000004,0.2280839549999989,-0.12993257400000147,-0.4647902934999984,0.2955553500000008
ytf2__ybcM_glc__1,-0.6319760470458675,-0.6108619550000007,0.6497454849999986,-1.2656698130000006,-0.27864710650000024,0.1855667969999999
ytf2__ybcM_glc__2,-0.7514906200062937,-0.4794716090000009,0.5978502849999998,-1.4691143610000008,-0.3293468484999984,0.12960723900000026
ytf2__ydhB_glc__1,-0.9679425331431945,-0.4706409150000006,0.7921500049999999,-0.3531126060000016,-0.2798938995000002,0.38896984099999976
ytf2__ydhB_glc__2,-1.6129571181446705,-0.4873095480000007,0.6870991049999997,-0.4721060360000013,-0.3104366645000001,0.33696669000000057
ytf2__yfeC_glc__1,-2.0154441196421926,-0.5045418040000005,0.4592277549999988,-0.5366634530000011,-0.4414590915000005,0.2684459090000004
ytf2__yfeC_glc__2,-1.9200033913260923,-0.5076367540000017,0.594893944999999,-0.5736898210000003,-0.3999695005000001,0.342192764
ytf2__yciT_glc__1,-3.0133045693750278,-0.5501008420000009,-0.04849385500000025,-0.17162984700000014,-0.6381665165000001,0.4393219980000005
ytf2__yciT_glc__2,-2.924661491458084,-0.6373314050000012,-0.07781319500000095,-0.19259266100000086,-0.7197927745000001,0.4273207550000002
ytf2__ydiZ_glc__1,-1.4989799607513574,-0.4731582590000016,-0.2587898850000005,0.0015244339999984644,-0.7677580274999993,0.11059916299999983
ytf2__ydiZ_glc__2,-1.560747241671974,-0.4264544480000012,-0.3127929250000019,-0.012161117000001552,-0.7151323414999995,0.0397261560000004
ytf2__ynfL_glc__1,-3.2808372617329216,-0.41808168900000103,0.4299068449999997,-0.32899444100000075,-0.5126629765000006,0.4932498049999996
ytf2__ynfL_glc__2,-3.439956887823895,-0.3342424490000013,0.34708826499999823,-0.5615072870000013,-0.3685312105000005,0.4677520689999994
ytf3__wt_glc2__1,2.776688090463315,-0.4855542560000004,-0.2153050750000016,0.07296116299999866,-0.6001066655000002,0.4366402429999994
ytf3__wt_glc2__2,2.4636899450741527,-0.360020973000001,-0.2192110050000018,-0.10060843300000144,-0.5297932524999993,0.5397568400000008
ytf3__wt_pH7_lactate__1,3.490862427505552,-0.5143138700000005,-0.35766615500000043,0.04207391399999949,-0.4450588374999995,0.39452894300000096
ytf3__wt_pH7_lactate__2,3.358175743997098,-0.5936096370000019,-0.38658874500000096,-0.04634330400000053,-0.4530281224999992,0.3793994070000011
ytf3__wt_pH55_lactate__1,3.4591689959503418,-0.6581930260000011,0.24783653499999936,-0.025083225000001264,-0.5466195804999998,0.933717166000001
ytf3__wt_pH55_lactate__2,3.650757626707249,-0.449162096000002,0.2368487649999995,-0.07401990800000036,-0.38416190650000015,0.7950869360000006
ytf3__wt_pH55_HCl__1,3.3353296175941534,-0.5533519400000007,0.0558934750000013,-0.3404632050000007,-0.3298288515000003,1.0310778860000005
ytf3__wt_pH55_HCl__2,3.282338315283716,-0.6147100510000012,0.10318142499999894,-0.20643124200000074,-0.3882837554999998,0.9522224260000004
ytf3__dyieP_pH7__1,2.66345459873751,-0.4133001080000014,-0.05610661500000092,0.007122353999999831,-0.6664045554999998,0.4122481039999997
ytf3__dyieP_pH7__2,2.5835421933536566,-0.4512855060000014,-0.0726562150000003,0.050976958999999766,-0.6698855994999997,0.30771917800000104
ytf3__dyieP_pH55__1,3.690710548927661,-0.3414837130000006,-0.2465831250000008,-0.1580192990000011,-0.7236744344999995,0.356117652
ytf3__dyieP_pH55__2,3.311091160238781,-0.3709732070000005,-0.5650174650000004,-0.3156996010000004,-0.4768536134999994,0.4037383690000009
minicoli__aldA_f1c2__1,-0.6134696293496051,-9.786193262000001,0.28270766448018136,-0.10036263275862113,-0.6646372784152028,-0.3237420497256398
minicoli__aldA_minE__1,1.189721917912512,-9.786193262000001,-0.008784661921561465,0.24519755214291014,-0.6510117320200841,-0.911192403388803
minicoli__mg1655_glc__1,0.998871863130824,-0.4925999711224929,-0.9619277142539032,0.5747797699687389,-1.7863855440399634,-0.6418111496228818
minicoli__mg1655_glc__2,0.9829314067656254,-0.4426965789630497,-0.9262398602577572,0.3901291123126551,-1.7879486365451136,-0.5787584384086237
minicoli__minE_cyt__1,10.250277107033206,-9.786193262000001,-0.8348764649604856,-1.026402487621338,-1.736789262142044,0.4666528963481369
minicoli__minE_cyt__2,9.720973073898392,-9.786193262000001,-0.5690441526455867,-0.3578246323277856,-1.804702328034434,0.17121876716995565
minicoli__minE_fruc__1,7.80314750598771,-9.786193262000001,-0.9014069452294446,-1.0864788900834714,-1.6944704999917075,0.8719337308134794
minicoli__minE_fruc__2,8.21447202758162,-9.786193262000001,-0.6340809109917522,-0.6278376252186959,-1.5995687582213511,0.8909491461681647
minicoli__minE_glc__1,6.018512446007076,-9.582201996938288,-1.3609775714955052,-0.6703105464585892,-1.7125992067469182,0.007363793075395364
minicoli__minE_glc__2,5.417623078327255,-9.608680294899557,-1.254657547912517,-0.2390479083315373,-2.009506038776748,-0.2424910058030445
minicoli__minE_glyc__1,5.343407975913108,-9.786193262000001,0.6219776582896834,-1.6914089828071657,-0.8561682780608155,2.4742684385387754
minicoli__minE_glyc__2,6.767929752649136,-9.786193262000001,1.1086080696881222,-2.913283856554429,-0.7197412222697857,3.0930682561229124
minicoli__minE_Fe_starve__1,0.2201143444118985,-9.786193262000001,-0.6132369015539592,-0.7690504399429283,-1.4257779559296235,-0.1710598458624375
minicoli__minE_Fe_starve__2,0.6027069257752842,-9.786193262000001,-0.8868519905749537,-0.7783971081050094,-1.6766659878815666,-0.2806298806555461
minicoli__minE_LB__1,5.886584719392463,-9.786193262000001,-0.7813128982775428,0.2275190064910735,-0.5929297289387234,-0.7363142398523461
minicoli__minE_LB__2,5.91851966522426,-9.786193262000001,-0.9184217345720658,0.3301011153939424,-0.3942607117869024,-0.6541460235950414
minicoli__minE_N_starve__1,5.138965076824446,-9.786193262000001,-0.8020966808586749,-0.5613686660016342,-1.0940742887526698,0.3056246870060626
minicoli__minE_N_starve__2,4.601672519335748,-9.786193262000001,-0.8117468867828155,-0.6871953638915436,-1.2890626028529866,0.5162765139964449
minicoli__minE_osm__1,6.0374876077250015,-9.21671098929786,-1.1461673975041418,-0.8585529069602487,-1.5791454665318412,0.3170227157905714
minicoli__minE_osm__2,6.51356805122757,-9.786193262000001,-1.1128756583828086,-0.991861862644873,-1.4372746421796132,0.41127809203618426
minicoli__minE_ph5__1,5.532594160785168,-9.786193262000001,-0.7895866085281948,-0.9819828255987951,-1.0608804908595904,1.3450111748831883
minicoli__minE_ph5__2,6.050805035254417,-9.786193262000001,-0.8929756734900813,-1.0065166775004446,-0.9169020491639728,1.2535509623955168
minicoli__minE-pyr__1,8.806964422098618,-9.242151312595263,-0.1310536942801015,-2.1234921208338013,-1.178043626699007,2.4748616710801516
minicoli__minE-pyr__2,8.443762773142241,-9.786193262000001,0.7822558293564157,-2.6495973266464645,-0.7641486321423931,3.5163621913034038
minicoli__minE_sorb__1,8.59700948383464,-9.786193262000001,-1.2061753638400765,-0.6253424539949641,-2.1452843843996465,0.8378339968450916
minicoli__minE_sorb__2,8.254542922648977,-9.786193262000001,-1.1577428459842365,-0.7457702041467069,-1.7708275542990188,0.9469366170070844
minicoli__minE_urid__1,6.720690000743764,-9.786193262000001,-0.8441129461127481,-0.4523083292069767,-1.8467239861019635,0.2046565530247744
minicoli__minE_urid__2,6.191603950550412,-9.604310226459667,-0.7522654153567885,-0.16950635423209448,-1.784257951654996,0.03364679350374366
minicoli__W3110_cyt__1,4.212874363836573,-0.3790005245929926,-1.015278390370714,0.11260188984679688,-2.6100153482331416,-0.5301910453040524
minicoli__W3110_cyt__2,2.738531477264646,-0.33943318284476304,-0.909107817675249,0.17223368741191258,-2.7148827092043613,-0.3368431507769891
minicoli__W3110_glc__1,0.2124154982795111,-0.6997565216016763,-1.7788439589977398,-0.3320302400027053,-3.1719145007067744,-0.6086904834372895
minicoli__W3110_glc__2,-0.157943031905816,-0.4698300880805899,-1.5532957022247889,-0.04838154593470456,-2.9126375683423653,-0.6971867177950166
minicoli__W3110_glyc__1,2.7051477453745627,-0.4903957849926606,-1.1881258435469348,-0.19910768531415532,-2.7164001056044214,0.1508756874776811
minicoli__W3110_glyc__2,2.832002363329933,-0.3548259909876563,-0.9549192926912228,0.06363537828209864,-2.6704172316077184,0.2321228481262079
minicoli__W3110_Fe_starve__1,-8.605342088419047,-0.29311769374505303,-1.018293050645175,-0.36328195655592666,-1.7197103332867938,1.2379965420217314
minicoli__W3110_Fe_starve__2,-8.485466610720305,-0.4108350478991767,-0.8084117025892805,-0.6092957825208689,-1.7946303593140245,0.8281041906811559
minicoli__W3110_LB__1,7.028417150054323,-1.2033078022406745,-1.397175263328622,0.1625920224127224,-1.6031581388446048,0.5284133516214329
minicoli__W3110_LB__2,7.4525329077736,-1.1519650367707612,-1.3807607601221523,0.17760114178065045,-1.3631601902325974,0.5814419542783398
minicoli__W3110_N_starve__1,0.0037116084819094,-0.6890284809887444,-1.278023396695554,0.14464890381068862,-2.471323865014164,-0.4845865466215269
minicoli__W3110_N_starve__2,0.5800429055052988,-0.673008711639719,-1.1301093306704164,0.13066709951093536,-2.2767856018477515,-0.4154201448784409
minicoli__W3110_osm__1,2.97476403830912,-0.16357747403278464,-0.9083155287438966,-0.04829509257885256,-1.6857337982612617,0.2902205422954207
minicoli__W3110_osm__2,2.7181049938175166,-0.2170429222794379,-0.8072059360448574,0.04909005869943961,-2.080339584084336,0.20430815560578885
minicoli__W3110_ph5__1,3.126538307141526,-0.4140827469116726,-0.8223204336513152,0.3221053764746227,-1.4893757323792167,0.5092625739127197
minicoli__W3110_ph5__2,2.3832795957748023,-0.32199725122365663,-0.9698354462931764,0.16794466390682494,-1.3272432356717525,0.8176567998560635
minicoli__W3110_pyr__1,3.038497313822625,-0.6040596245724128,-1.0895345223732402,-0.8234732992256841,-2.1788036642197066,0.2913987809565999
minicoli__W3110_pyr__2,2.8779158579004536,-0.4630281738991684,-0.9500493523620576,-0.6708527546167904,-2.1165415455787784,0.4255120693129637
minicoli__W3110_sorb__1,1.3977621897270802,-0.8924312154468836,-1.8177527339802992,-0.5019773563403831,-3.3033145932322125,-0.2376510752375243
minicoli__W3110_sorb__2,1.0945204096305428,-0.8744919306966636,-1.923440254837608,-0.4964365469466134,-3.3278448574369563,-0.17434747531926045
minicoli__W3110_urid__1,-1.9587739769611323,-0.6351909018702973,-1.4523310384677988,-0.6048868303722283,-2.4496085736042157,1.163349990862189
minicoli__W3110_urid__2,-1.4149889718983155,-0.44679111562213336,-1.2823063915635249,-0.048807572845351636,-2.344035220836057,1.0703887246183168
minicoli__W3110_WT_glc__1,3.941253526531456,-0.3902145680260212,-1.0582137052570122,0.31599828452225864,-1.7847583968515464,-0.08047298741824349
minicoli__W3110_WT_glc__2,3.3259450055608517,-0.5788841977804111,-1.1937874045379484,0.01073499690565427,-1.9430609716043552,-0.22208729458725784
minicoli__W3110_WT_osm__1,4.064923510391246,-0.5432586775407415,-1.1715619238634165,-0.15750727855735747,-1.8533155734278512,-0.14583131137113625
minicoli__W3110_WT_osm__2,4.189048803157242,-0.4889106524898388,-1.0884327680568866,0.20452022677075554,-1.647776353121894,-0.047172539438088634
eep__BOP27__1,2.2084193040949254,-0.8089780310678396,-0.4855698303518246,1.0080422300208711,-1.179261984454377,-0.14620173759228014
eep__BOP27__2,2.8464882549447874,-0.687814014646035,-0.4629946758289218,0.8698581556293892,-1.2122088050089834,-0.07992882027931003
eep__BOP1000__1,-1.070711648322969,-0.4998186804343057,0.5308955705103298,0.4743439520476862,-0.4191883427353522,0.4873436747107167
eep__BOP1000__2,-0.2998529637160899,-1.053543247473005,0.2399631087707679,0.7330823532305182,-0.4418706257874021,0.5504527796550729
eep__BOP27_ndh-cydB-appC__1,-2.583159826029596,0.2557098619918552,0.7668592068424882,-1.3563649315961523,-0.16836405125297293,-3.0621051043747505
eep__BOP27_ndh-cydB-appC__2,-2.495282299096085,0.3882705543893224,0.8362626103316586,-1.7484071026056185,0.0023569459387946523,-3.153278564733707
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,1.5913506592507871,-1.1342815106932242,0.008977674154612814,-1.3827834233572904,-1.3827629119328373,-3.7243612653917815
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,3.600622886204548,-1.0134002875068724,0.3678086443212951,-2.3833718077496835,-1.3796943681877227,-3.808017157825741
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,2.760598429162556,-1.2731941670217388,1.369564724942233,-2.9268396942567136,-0.5741088392469171,-3.2711578754543083
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,2.9865813480622188,-2.1838044521226703,1.5565114648951963,-3.433637011276629,-0.5355559927238316,-3.318008728623793
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,3.722322999616813,-0.6206397884414869,0.3757118873628969,-2.3692479224561724,-0.5489124311136697,-3.433709238643247
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,3.634258808421313,-1.1947115646517208,0.991764205576798,-3.4869032352861744,-0.5440891369767531,-3.8413114579423966
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,3.537109492776965,0.3114197801642451,-0.09288607623148692,-0.9310749669832692,-1.3725831861132374,-3.2034251279729835
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,3.3165199128693583,0.21960832977562286,-0.15917727227525624,-0.5228839438912676,-1.2866122052830713,-2.778417210950212
eep__BOP27_nuoB-cydB-appC__1,1.09127569423335,0.4532670634177745,1.0123882048836492,-3.548523917031652,0.06958455131745023,-3.937929713638933
eep__BOP27_nuoB-cydB-appC__2,-1.0677619278015726,0.1846776779085708,1.2305292226965463,-3.293979525166224,-0.40104102141439213,-4.1209264417296385
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,1.7744196107257804,-0.7514879565010979,1.0924475487942915,-2.202028490860576,0.08848864210359153,-3.0309094270208385
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,2.638028003338042,-0.4210774816088367,0.8776706958845306,-2.5041552806529346,-0.09016478177803933,-2.9332090270357023
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,3.5727780078498346,-0.9713535850843638,0.7131489698564231,-2.585650025249377,0.14746069861948286,-3.4693477747133903
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,3.327399640162509,-0.9316889443800402,0.6039562211561318,-2.758493830291889,0.09479276391145053,-3.5016915859662365
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,-1.698429996032704,-1.9299827648533172,0.7188794966945355,-1.6134551752934485,-0.6115111786839886,-3.1592767430620388
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,-1.0238171722017215,-1.7547847104954537,0.7208563207542262,-1.8805241967393127,-0.6073162797760983,-2.9655876287353573
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,-0.827930311783199,-2.370034697395769,0.4787633633725133,-2.405161806451832,-0.5484497909321728,-3.5068322033211916
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,-0.7483540223009055,-2.3719114646549477,0.31002016076639016,-2.6083682202985603,-0.6177698482243175,-3.4791318201259958
eep__BOP27_ndh-cyoB__1,-1.2869727676822666,-0.3316653974413377,0.04652207908748629,0.16237458083060652,0.1307160101225513,0.1481630854205811
eep__BOP27_ndh-cyoB__2,-1.5742621430421435,-0.26074012429431903,0.1525466758699423,0.3162533029061194,0.030458082306021875,0.32618443918329376
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,1.66719383459663,-1.320199240703264,-0.6031043621320347,-1.3078801158418187,-0.7922840417529179,-0.4199868475363182
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,2.2974594852501724,-1.6020705671641178,-0.2755688068719486,-1.6368926500828174,-0.7781367159555623,-0.3906788514977926
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,-0.3680793830226569,-2.5039574374577995,0.8613449595017233,-2.6018264451220046,-0.9011586199250524,0.3571636284017643
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,-0.4714474551423271,-2.3596979325745018,1.1339170154208436,-2.8462237178472383,-0.4865615559473184,0.4376479785766048
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,0.7646025357888585,-2.3343888429875554,0.38458114878599936,-3.235271090069673,-1.1371946041956216,0.1271638752880957
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,0.7645297391460013,-2.6227314413222884,1.19025642213405,-3.3190560231677164,-0.9134201433320436,0.4022448875336675
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,2.2768843739954834,-2.3393310206016693,0.7002781761861172,-2.9335014794425587,-1.8419937915708768,-0.23694829040733545
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,1.634068212819889,-2.3747539761447083,0.8238460487210197,-2.759738401478504,-1.9039858805432999,-0.026664647464539115
eep__BOP27_nuoB-cyoB__1,-1.6766175450436764,-0.7554427222221687,-0.0910620009191696,0.2689521204638794,0.1395504310070237,0.26231120668337304
eep__BOP27_nuoB-cyoB__2,-1.9665874380870243,-0.550605332615465,0.10145108310278772,0.16172143607141545,-0.11088285471262972,0.3556974072113164
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,2.7385765763731134,-0.8067011488178153,1.3943803075400432,-2.0803406732647245,0.3298155095413753,0.719921200642629
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,3.3807292546389798,-0.8034164812511904,1.3257065983627356,-2.362655329877458,0.05073721696692246,0.4179779460388495
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,2.8197618664516453,-1.2951941706647359,1.166680045786446,-2.4736501476306847,-0.13380660341976114,0.8958494659030958
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,2.466562648042446,-1.4410874878968354,1.3378173801584443,-1.9896561151027328,0.21364499707495369,0.9543161210571168
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,0.8874014287338937,-1.2305446515527834,1.1687628629485527,-1.956946684313403,0.01492615311600165,0.45160387390750495
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,0.7029683765479646,-1.2503553348944774,1.0998825909189929,-1.5007001558927726,-0.16533714441089664,0.6116107726484703
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,2.5932165784037897,-1.6867628682828926,1.2436140993913902,-2.0334712493783598,0.41302886912431536,0.8870432175155063
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,2.3485607470424963,-1.528910987234941,1.3095600995106091,-2.111830878842433,0.3573486875059197,0.9473110097078924
eep__BOP27_ndh-cydB__1,-4.877231414998096,-0.19427216755860852,0.3092778452526268,-0.2655029030812788,0.0962480096971765,-1.65715560720321
eep__BOP27_ndh-cydB__2,-5.072336707432908,-0.22270799028710364,0.3388753467078942,-0.19904762501967527,0.16590706003790068,-1.1935915841494538
eep__BOP27_nuoB-cydB__1,-3.5884218063279807,-0.18761476591788906,0.7592784478263291,-0.2619104315176308,0.5361369980660822,-2.4537265176660163
eep__BOP27_nuoB-cydB__2,-2.9600749680362965,-0.0967738414621948,0.7204023475208725,-0.4168042211399854,0.4874765486348061,-2.218199795158088
DDB2__PD-005_BW25113_Batch_6h__1,5.605775258793207,-0.5001713878556657,0.18155822321439172,0.05113298890457152,0.3427381635785478,0.3931769053422478
DDB2__PD-005_BW25113_Batch_6h__2,5.636589199508972,-0.3947884766244645,0.2983264327595414,0.05572514057349842,0.21524851583929472,0.3816715434689879
DDB2__PD-003_BW25113_Batch_9h__1,5.56680960654919,-0.3968705810005329,0.12410438571799708,-0.18399122682448346,0.35556106994622283,0.4952797007150238
DDB2__PD-003_BW25113_Batch_9h__2,5.250046208628288,-0.6483659994534339,0.8117303995605933,0.08924700010730646,0.08816072596166169,0.6763975862609097
DDB2__PD-003_BW25113_Fed-batch_6h__1,2.447983303461184,-0.7850808665167595,0.2640700302398784,-0.1195405009214845,-0.8852145722821607,1.087831774252562
DDB2__PD-003_BW25113_Fed-batch_6h__2,2.518509832620984,-0.6660578224841861,0.1794903926417426,-0.5533410430648082,-0.6381234390004558,1.3332135790572046
DDB2__PD-005_BW25113_Fed-batch_6h__1,1.3674159990812498,-0.5402691410274976,0.5360570781308969,0.11353110030148628,-1.0531695102289502,1.3816751638712128
DDB2__PD-005_BW25113_Fed-batch_6h__2,2.687780049800945,-0.496228152063713,0.3800561083253502,-0.0014979441458713438,-0.4762335669724465,1.4104425097017046
DDB2__PD-005_BW25113_Fed-batch_6h__3,1.5668152607551238,-0.6012742004251326,0.3992883680917228,0.21339875212117046,-0.6864655612775437,1.1441143591155625
DDB2__PD-005_BW25113_Fed-batch_15h__1,1.7662079687825685,-0.4449659826463748,-0.0608244512669458,-0.2244201545901081,-0.6004190099553792,0.8557642478624956
DDB2__PD-005_BW25113_Fed-batch_15h__2,1.571846007132131,-0.3735908998823128,-0.12214975488599222,-0.22087850063167733,-0.9724801100791424,1.0046346270856503
DDB2__PD-003_BW25113_Fed-batch_21h__1,0.3668208259326481,-0.436274338909362,0.21096539346346965,-0.09359497091723767,-1.1119770399906337,1.006342715071666
DDB2__PD-003_BW25113_Fed-batch_21h__2,-1.0470057686869096,-0.4779244922466148,-0.10655762219971264,-0.17505910024768312,-0.9717129848916964,1.2244237175796115
DDB2__PD-004_del-basS_Batch_6h__1,5.559001864448175,-0.4127902717882286,0.3719063055734093,0.2678161829218357,0.4458022000318307,0.3095364210991338
DDB2__PD-004_del-basS_Batch_6h__2,5.031890817393211,-0.4074536307185568,0.3277966279892546,0.056951615198268975,0.2671291859845262,0.3181007305957397
DDB2__PD-004_del-basS_Fed-batch_6h__1,2.811138907448718,-0.5182908708356528,0.2084301936283328,0.10722056015163163,-0.4316983777434471,0.825068176523537
DDB2__PD-004_del-basS_Fed-batch_6h__2,3.310293025480896,-0.7921424134886816,0.5928622902875063,0.17291797196278758,-0.3201910870759184,0.8249969289240884
DDB2__PD-004_del-basS_Fed-batch_15h__1,1.707216367642777,-0.6278103505736965,0.12334801398207952,-0.2516487525380349,-0.4119076080956239,0.38145094633491183
DDB2__PD-004_del-basS_Fed-batch_15h__2,1.8429341904748424,-0.5727898254035129,0.18752449644239452,-0.5523959006179364,-0.3831216870291216,0.4763168898167756
DDB2__PD-004_del-kdpE_Batch_6h__1,5.06585176399062,-0.2378739723905205,0.4040466391694935,0.03599874796255875,0.2592418318138794,0.2538693895330155
DDB2__PD-004_del-kdpE_Batch_6h__2,4.693112938383163,-0.18604719606259398,0.4173407090126275,0.10561993747623966,0.3587168868139701,0.35481053749607305
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,1.917731430953175,-0.2952656133610123,0.14497496952373012,-0.14110368953602934,-1.2183099742800658,0.9931099864581636
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,1.4790988653484556,-0.3866463271839233,0.15183669538831698,-0.18658333125689275,-1.0680805429527531,1.1726556201721363
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,2.502457233422996,-0.21859716417840147,-0.002677980394226509,-0.4989039079114832,-1.160148109274977,0.3677489090919917
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,0.90252408624686,-0.39923843734823095,0.2416916635200224,-0.15446086636922018,-0.9023362325059194,0.4992861089511891
DDB2__PD-005_del-phoB_Batch_6h__1,6.642500180277596,-0.2676979735206029,0.09210867090775032,0.0022232472334984266,0.4498558393265135,0.5205404205013568
DDB2__PD-005_del-phoB_Batch_6h__2,5.732308262398959,-0.475474041249111,0.0358173017019503,0.08389972301507953,0.14596885118058278,0.2827072492520557
DDB2__PD-005_del-phoB_Batch_6h__3,5.798124720528393,-0.5264903237664775,0.4165576109404956,0.3874566068531848,0.2494539907136781,0.14308616959888454
DDB2__PD-003_del-phoB_Batch_9h__1,7.358545665612947,-0.5964092496932611,-0.2290701220608895,-0.059813072653660974,0.04372896667792059,-0.090344227800367
DDB2__PD-003_del-phoB_Batch_9h__2,6.4756411533340055,-0.5623644602412163,0.24555982875807916,-0.027959547073432844,-0.06218356192382135,0.23001074622515996
DDB2__PD-003_del-phoB_Fed-batch_6h__1,2.1490558415920087,-0.7144183196922604,0.5669300518513438,0.07719944460920658,-0.8828092815454367,1.0637349216475265
DDB2__PD-003_del-phoB_Fed-batch_6h__2,1.1615876081921437,-0.6549078473006809,0.20761532582634776,0.05272943500428262,-0.6418017304473871,0.994703871903626
DDB2__PD-005_del-phoB_Fed-batch_6h__1,3.758823601245812,-0.8331227046756968,0.10439288476699816,0.16402001037306313,-0.5610735427578968,1.5125660345520178
DDB2__PD-005_del-phoB_Fed-batch_6h__2,1.8937356099435525,-0.6707323333406645,0.6103921644394426,0.3129996113752682,-0.8022847482669189,0.9578587986479086
DDB2__PD-005_del-phoB_Fed-batch_15h__1,1.6883739433009513,-0.6074517195155309,-0.3773953979403153,-0.2388641043788517,-0.7124476470494683,0.7595027044480709
DDB2__PD-005_del-phoB_Fed-batch_15h__2,1.5058103793524458,-0.6558859518431284,-0.1920951702025615,0.00099171943720755,-0.8324736570656457,0.722647732353149
DDB2__PD-003_del-phoB_Fed-batch_21h__1,-0.1853166361785996,-0.4617975907098444,0.27536616048789675,0.009493706452195385,-1.0541642896761427,0.7858611700706746
DDB2__PD-003_del-phoB_Fed-batch_21h__2,-0.0288277134188679,-0.4453930411263531,-0.24516381536352586,-0.4908458187632903,-1.0691029999740085,0.7291003923545887
DDB2__PD-004_del-qseB_Batch_6h__1,4.851190117812354,-0.15344700886241647,0.5436454634895593,0.010416075716007,0.3551677507447728,0.5400664376371864
DDB2__PD-004_del-qseB_Fed-batch_6h__1,2.331146021085689,-0.4228753881969194,0.4116384782169593,-0.5126702868290476,-0.8436771636607174,1.6773601038035582
DDB2__PD-004_del-qseB_Fed-batch_6h__2,1.9928851236522385,-0.4359414009279643,0.4775605946870236,-0.4526519366990254,-1.0418099624630752,1.7267524841069637
