,A,ihfB,Fnr,Fis,ArcA,NarL
abx_mega__reta_dmso__2,-1.7604709489,-0.8070874991,0.079054857,1.8605806696,-0.346563681,0.16663621180000002
abx_mega__mem_dmso__4,6.7230834375,-2.112586486,0.1562169847,0.5064505429,-0.6241635859,1.1260659392
abx_mega__dox_dmso__5,2.7523865083,-1.1911668779,0.5560831223,0.5188505368,-0.7549218009,0.0273460971
abx_mega__tmp_dmso__5,1.2440662026,-0.9323923927000001,0.16093619850000002,-0.0285147619,-0.5317721226000001,-0.1009953331
abx_mega__flavo_dmso__3,5.4094751142,-1.3161077135,0.21465859110000002,0.310465981,-0.42569096170000004,0.8172587432
abx_mega__tmp_dmso__6,3.4413330911,-1.3777511591,-0.4506960218,0.320027795,-0.7787333394,0.32986084450000003
abx_mega__ceru_ethanol__3,5.5109127813,-0.1171657056,1.4078249743,-0.6246043915,0.2849311861,0.4043260756
abx_mega__teix_dmso__10,2.0866211759,-0.49182771470000003,-0.024926434900000002,0.2753504894,-0.6791321378,-0.2090247448
abx_mega__novo_h2o__7,3.1617994504,-1.4181288842,0.28331731590000003,0.1940619139,-0.5489293682,-1.6490916468
abx_mega__fidax_dmso__3,0.7986203902,-0.1270655376,0.1656484172,0.0017833729000000002,-0.4651611836,0.5836041919
abx_mega__h2o-1a__2,-0.1654175057,0.019027187600000002,0.0397621094,0.1853942542,-0.0026546786,0.07538422110000001
abx_mega__dcs_h2o__2,4.9702925781000005,-1.3556210419,0.0295181061,0.0413358759,-0.4027529064,-0.2137039597
abx_mega__cst_h2o__4,0.3275671342,-0.8715800265,0.6765520599,0.9407321831000001,-0.2620807039,-0.2134462412
abx_mega__van_h2o__2,5.1669703116,-1.0604877154,-0.1313395527,-0.3611944224,-0.1322773285,-0.2306398724
abx_mega__pen_h2o__4,1.7040630818,-1.21089239,-1.1849000443,-0.2338200798,-0.24219310500000002,-0.5936463758
abx_mega__h2o-8b__2,4.839800313,-1.8870095360999999,0.1917764428,-0.6861415363000001,-0.8656861585000001,0.11993875400000001
abx_mega__reta_dmso__3,0.5001771634000001,-1.3888387334,-0.1254083886,1.9108960705,-0.0965249888,0.237909008
abx_mega__dmso-7__2,3.4983017885,-0.8358051031,0.0413045956,-0.141236469,-0.6125686037,1.8895943154000001
abx_mega__rfp_h2o__2,-0.5688974442,0.5651488816,-1.2130654544000001,2.3897203549,-0.6780251964,1.2509991628
abx_mega__rif_dmso__6,-0.6999024184,0.2685785134,-1.1475451275,1.3052757481000001,-0.3036139091,1.1704671685
abx_mega__sxt_dmso__4,6.0166081628,-1.6003623698,0.23990241980000002,0.2945953617,-0.32311821100000004,1.3514043206
abx_mega__cip_naoh__5,1.3250905235000001,-1.1976275807,-0.042177127,-0.9076890374000001,-0.6472823522000001,0.0185558471
abx_mega__dmso-9__3,2.429957926,-0.7254365348,-0.341587067,-0.0095143786,-0.6886665677,0.32390818520000003
abx_mega__mem_dmso__5,5.1568931628,-1.5497718291,0.1067217318,0.5018396705,-0.8571132198,0.4918307497
abx_mega__tric_h2o__2,-0.046083680200000005,-1.4148320002,1.3284647298,-2.0938834403,0.1284023329,0.5095991614000001
abx_mega__phos_h2o__6,0.9774419381,-0.5654554842,0.13667702310000002,-0.2423271707,-0.4840414957,0.1723091054
abx_mega__h2o-7__2,4.6442807221999995,-0.9495107329,0.0400555976,-0.0977832299,-0.5855811282,0.5866863516
abx_mega__h2o-10__3,5.9386350505,-1.5245136858000001,0.1579017148,-0.1792065887,-0.6483210227,0.2516220524
abx_mega__h2o-8a__2,5.7008728449,-1.1641195583,-0.2295144067,-0.952066088,-0.7268829535,-0.45374010200000003
abx_mega__thio_dmso__3,3.7095464115,-2.5741590835,-0.40999634500000004,0.8027407688,-0.6520774905000001,-0.0785225256
abx_mega__lzd_dmso__3,-2.3399947084,-1.0544668967,0.41635551470000004,1.1656425385,-0.5106188083000001,-1.0671567044999999
abx_mega__monac_dmso__3,-6.9301145714,0.8937663383000001,0.8852669989,-1.1510105446,0.24239025290000002,-1.70122574
abx_mega__polmyx_h2o__5,3.1722509479,-1.0658638001,0.47019160320000003,0.2760050115,-0.117810119,0.7365673686
abx_mega__naoh-6__5,-0.2088158087,-0.4030416777,0.4263555999,-0.4524599265,-0.17484840610000002,0.0122959707
abx_mega__teix_dmso__11,0.7423796049,-0.3592908259,0.0158778074,-0.0051063792,-0.37866698060000004,0.0259563891
abx_mega__van_h2o__3,5.6388843251,-1.4169871254,-0.353805546,-0.4897510559,-0.2466820523,-0.3540785295
abx_mega__teix_dmso__12,3.8614837887,-0.7704255608,-0.0949833372,0.0520352295,-0.44428095980000004,0.8158985592
abx_mega__dox_dmso__6,4.3020254415,1.4216113671000001,-0.0402154183,-2.7278824412000002,0.7972235026000001,1.3660196396
abx_mega__teix_dmso__13,5.3174833207,-0.5411210531,-1.0545825032,-0.1546018324,-0.6681049898,1.5077788525
abx_mega__h2o-7__3,3.7524740434,-1.3035955075,0.0329465014,0.6156958517000001,-0.6444253488,0.2878216163
abx_mega__str_h2o__4,0.6237604502,1.3887672586,0.49062571110000003,0.4154984903,1.3237205784000001,1.742029518
abx_mega__tec_h2o__3,1.2169814605,0.8136457702000001,-2.5030278976,1.0135886341,-0.7269781167,0.2939771813
abx_mega__phos_h2o__7,0.3984919595,-0.698496408,0.22288803100000001,-0.11146936290000001,-0.419732614,0.1611020242
abx_mega__chl_h2o__5,-4.376517896,-1.103713867,0.35465275100000004,1.887193075,-1.20391518,-1.0212711095
abx_mega__polmyx_h2o__6,2.0300350153,1.2386235294,0.49303985780000004,-0.5722274328,0.3177096072,1.581232123
abx_mega__teix_dmso__14,0.9881137716,-0.2659310432,0.0909615292,0.2466288767,-0.3527548835,-0.10018570930000001
abx_mega__rif_dmso__7,0.5216825912,-0.0737889784,-0.6050113022,0.8165493472,-0.5273337604,0.6620764086
abx_mega__ramo_h2o__3,3.9839236794,-0.9006875255000001,-0.9469901951,-0.319508367,-0.09956798480000001,0.0350527978
abx_mega__fidax_dmso__4,0.5392299660000001,0.2081297598,0.0893514383,0.6498663518000001,-0.5793740741,0.45207968070000004
abx_mega__teix_dmso__15,3.5392289799,-1.3784560639,0.533781862,-0.38826863,-0.6560487783,0.3259638522
abx_mega__thio_dmso__4,2.918444141,-2.3822049737,-0.5504288499000001,1.013942677,-0.8122972091,-0.5091000744
abx_mega__rif_dmso__8,-1.1617850728,0.4239930953,-1.5708370051,1.4644864188,-0.5523283406,1.1736352166
abx_mega__reta_dmso__4,-0.33046935790000004,-1.4708029085,0.025528003,1.8604234785,-0.4941901373,0.1218603947
abx_mega__inh_h2o__4,0.5571684565,-1.7224261519000001,1.1960883277,-1.124764281,0.018631723200000002,-0.1781436395
abx_mega__novo_dmso__2,4.943457546,-1.5435894269000001,0.7337960436000001,0.3535047649,-0.5160877503,-0.6037946919
abx_mega__dcs_h2o__3,6.1368670561,-1.8093958038,0.16543111060000001,-0.034453891,-0.7014788256000001,0.12449228870000001
abx_mega__h2o-8b__3,2.0011224423,-0.9876997408,-0.3013275018,-0.19569118060000001,-0.5921202789000001,-0.1297530696
abx_mega__valin_dmso__3,4.7996266771,-0.3076214923,0.0524331097,-0.3801509898,-0.6426764761,0.1017590336
abx_mega__h2o-2__1,1.8775682330999999,2.3779477235,-0.1296792457,-1.0023959654,0.8100192573,2.3131630958000002
abx_mega__cro_h2o__4,5.742014407,-0.6260783282,-0.1166385846,-0.056936019500000004,-0.6810660943,-0.07385166500000001
abx_mega__dcs_h2o__4,4.3583463303,-1.3243610216000001,0.5228202102,-0.3379730403,-0.44490424640000004,0.406341769
abx_mega__str_h2o__5,6.8905819994,-1.913245468,0.0620767183,-0.8420500264,-0.8069696731,0.4473448175
abx_mega__h2o-8a__3,7.3773507045,-1.8270254236999999,-0.1670867104,-1.0029958417,-0.8317090932000001,-0.4009290956
abx_mega__dox_dmso__7,1.2207811623,-0.5718133694,-0.023023933200000003,-0.22377773080000002,-0.48981127210000003,-0.1585778277
abx_mega__doxo_dmso__2,11.4463621049,-1.692727136,-0.1780022674,0.024912922,-0.7361761565,0.5881761555
abx_mega__teix_dmso__16,5.9669859027,-0.6914483507,-1.288192235,0.13747772960000001,-0.7635762723,1.0121133392
abx_mega__rfp_h2o__3,-0.8842950850000001,0.45608091370000003,-1.1735091948,2.71960381,-0.673219145,0.9215387213
abx_mega__ethanol-10__3,5.0792808379,-1.6076887017,0.4256665049,-0.7059431479,-0.6117182999,0.7019706149
abx_mega__naoh-2__2,2.3745963914,1.7492043202,-0.14596955720000002,-1.5566374295,0.8249116608,1.9011813671
abx_mega__van_h2o__4,0.4419453884,-0.7823283851,-0.6767342955,0.8647613976,-0.1835209761,-0.6610720347
abx_mega__sacet_h2o__2,3.3158554933,2.1890417573,1.5844404703000001,-3.0197401395,1.2297299564,1.8919933899
abx_mega__monac_dmso__4,-1.0232335864,0.4806726161,1.4941188956,-0.5705754439,0.8964491817,-0.6246931994
abx_mega__h2o-2__2,1.7548252489,2.1503019243,-0.0048985968,-1.2445603568,0.6051719506000001,1.9307420204999999
abx_mega__zeocin_h2o__5,5.8799785893,-1.9090493219,0.23466406990000002,-1.1954291624,-0.7366201193,0.22299274160000002
abx_mega__nor_naoh__5,1.2133457501,-0.9203707726,0.10958004780000001,-0.3498157051,-0.6509915197,-0.45803047500000005
abx_mega__naoh-9__2,1.374168884,-0.6959742576,0.2428538366,-0.4590984652,-0.3619950656,0.014430849
abx_mega__dmso-7__3,4.4395316839,-0.7680530929,0.0122195926,0.15292946270000002,-0.48443834680000003,2.0435775268
abx_mega__van_h2o__5,-0.6274046077000001,-1.0549421924,-0.7705289413,1.1971670731,-0.5860169708,-0.5492119811
abx_mega__flavo_dmso__4,4.6762037452000005,-1.5490004049000001,0.14097936390000002,0.4206726123,-0.4899706324,1.1567118324
abx_mega__novo_dmso__3,3.9135661701,-1.007280809,0.7008066596,1.0242948384,-0.6916261842,-0.6898733783000001
abx_mega__polmyx_h2o__7,4.9135781834,-1.4086176609,-0.2315847967,-0.053224063700000004,-0.7723148823,0.23274265870000002
abx_mega__teix_dmso__17,4.674888194,-1.0295143598,0.0029379619,-0.0662129665,-0.9345604604000001,0.2885319054
abx_mega__doxo_dmso__3,10.534166378,-1.6932599032,0.2023907492,0.6274272003,-0.7274115978,0.0772130471
abx_mega__mem_dmso__6,2.891460419,-0.4320461095,0.1023474546,0.0059643151,-0.3357729393,0.12139420790000001
abx_mega__h2o-1a__3,0.2203647953,-0.0815377088,0.09042078,-0.07087010740000001,0.028162841,-0.0677671509
abx_mega__bacit_dmso__3,-1.9886136918,-0.08661096330000001,-0.36047292010000004,-0.5779444718,-0.7346413894,0.1441411998
abx_mega__dox_dmso__8,2.0253858859,1.0713928878,-0.15851963700000002,-0.5999489629,0.4764316374,1.3714150958
abx_mega__teix_dmso__18,0.4687611741,0.0859108769,-0.47527159550000003,0.20052178510000002,-0.7448938301,0.4043009054
abx_mega__h2o-6__3,0.6254444821,-0.5434080902,0.1865548514,-0.3913219023,-0.3273924877,-0.08292724280000001
abx_mega__pen_h2o__5,2.6951048645,-0.4315676376,-0.3567155809,-0.1053020553,-0.4181937543,-0.0809687306
abx_mega__lzd_dmso__4,0.1450357527,-1.1390807783,0.4367343567,0.7680486862,-0.2452545928,-0.4950784796
abx_mega__daro__1,6.3231451981,-1.4467053043,0.6625246456,0.22833030780000002,-1.0870508238,-1.0283701913
abx_mega__solv__1,5.2747695454,-1.3026676412,0.7880810208,0.5278165841,-0.9961289279000001,-0.5697536807
abx_mega__daro__2,6.5621050207,-1.4595111938,0.6348490171,-0.20520808100000001,-0.771228957,-0.7225106505000001
abx_mega__daro__3,5.7868747916,-1.1597284343,0.5130885568,-0.7341148212,-0.2988503818,-0.31202477440000004
abx_mega__solv__2,7.0845852069,-1.5922904276,0.7836153299,1.0430368979,-1.3060500737,-0.4795038941
abx_mega__solv__3,5.000349091,-1.2242512257,0.5666938681,-0.6985202754000001,-0.4698493415,-0.4581893891
abx_mega__dmso-4__1,-5.2148888207,0.6714071664,-0.2069186369,-0.6413569161,-0.431836726,1.2625602048
abx_mega__kirr_dmso__1,-9.8380999077,-0.6753540017,0.30096120800000004,0.9652532231000001,-0.2479315403,-1.1858902369
abx_mega__kirr_dmso__2,-9.7096887064,-0.6499896119,0.2233268874,1.170595876,-0.3208997619,-1.1221621716
abx_mega__kirr_dmso__3,-12.3253833407,-0.6026302438000001,0.36914748480000004,1.3937501455,-0.5793796718,-1.0326504242
abx_mega__dmso-4__2,-4.2478550524,0.2388964468,-0.38116480880000003,-1.027994384,-1.0214167472,1.0089341865
abx_mega__dmso-4__3,-4.5827923896,0.6331582822,-0.179866355,-1.1336470549,-0.3290600459,1.0781130934
ackA_pta__dnaA46_del_ackA__1,0.5082858707,0.3417530218,0.3573392885,-0.7277895402,0.6598914536,1.0167221444
ackA_pta__dnaA46_del_ackA__2,2.5661196182,0.46574061040000003,0.5215083736,-1.199162911,0.9832884074,1.3164719965
ackA_pta__dnaA46_del_ackA__3,3.579094952,-0.0820151137,0.4033689451,-0.9530644318,0.8721664519000001,0.8478612282
ackA_pta__dnaA46_del_pta__1,2.0828824291,0.7163691619,0.10380176390000001,-3.7183967712,2.1359526484,0.804393346
ackA_pta__dnaA46_del_pta__2,2.8157651219,0.0582164146,0.4097892231,-0.3562042362,0.2737678919,1.0277296902
ackA_pta__dnaA46_del_pta__3,0.7234315553,0.3291020489,0.5224825499,-0.6589063665,0.695521326,1.0777531702
ackA_pta__dnaA46__1,-0.8846600088000001,0.0307312722,0.1528474884,-0.2194647979,0.0027797833,0.0548469958
ackA_pta__dnaA46__2,3.7712574184000003,-0.7027882675,0.3481605142,-0.7193369719,0.40495222070000003,0.2870616629
ackA_pta__dnaA46__3,-1.5215001332,0.0423091795,-0.0266460084,-0.10056589960000001,0.060148937000000006,-0.1731099634
ackA_pta__del_ackA__1,2.8442576635,0.3616571047,0.1774931888,-0.8598011477,0.5717783675,0.7399815112
ackA_pta__del_ackA__2,1.777086109,0.8136953180000001,-0.1232001154,-2.7835646401,2.013377032,1.1375307345
ackA_pta__del_ackA__3,1.1871647829,0.3255633119,0.190084841,-0.5747392391,0.5681472350000001,0.6873740307
ackA_pta__del_pta__1,1.1198854387,0.1191264814,0.2671184528,0.2280425133,0.010549156700000001,0.3644661887
ackA_pta__del_pta__2,2.8183050865,0.5818783374000001,0.2566617834,-0.5330604689,0.4934227188,0.5864508435
ackA_pta__del_pta__3,0.6777547686000001,0.3624424913,0.1341478918,-0.41419738770000003,0.5664943758000001,0.3688823399
ackA_pta__wt__1,1.0075989876,-0.0459312133,-0.0535312287,-0.2264190111,0.0090813135,-0.11512740900000001
ackA_pta__wt__2,-0.9168745946,0.0124592081,0.0033558917,0.1802409355,-0.0779921871,0.0518979327
ackA_pta__wt__3,-0.090724393,0.0334720052,0.050175337,0.0461780757,0.0689108736,0.0632294763
anticancer__5fu__1,-3.5271989929,0.2901538582,0.0681602907,1.7345367328,-0.2660637843,1.1172485117
anticancer__5fu__2,-3.8701981266,0.0467296974,-0.1688407481,1.6430920745000002,-0.1977449234,1.2128520424
anticancer__cap__1,2.5976511609,0.7931308635000001,0.44868520630000003,0.20058829120000002,-0.8011750807,0.5096176653
anticancer__cap__2,3.6273501607,0.7752613471,0.41306374030000004,0.4122695289,-0.7229537595000001,0.7069854029
anticancer__cap__3,3.804578671,0.7093392535,0.3264594677,0.6093455547000001,-0.7316805148000001,0.7353223998
anticancer__wt__1,-1.6256703706,0.21807747260000002,0.28664804520000003,0.1896527222,0.24226025480000002,-0.2878428208
anticancer__wt__2,-0.530469176,0.0446351909,-0.0931429685,-0.1683412478,0.035584912600000004,0.230734723
anticancer__wt__3,2.1561395466,-0.2627126635,-0.1935050767,-0.021311474400000002,-0.27784516740000004,0.0571080978
anticancer__5fu__3,-2.4813563221,0.23573169940000002,-0.101350492,1.7180056736,-0.45637460430000004,1.1304838131000001
bio_pln__aero_pln__1,0.5543630565000001,0.0870960743,-0.0045074173,0.052755219900000004,-0.0047153767,0.23075321110000002
bio_pln__aero_pln__2,-0.5543630565000001,-0.0870960743,0.0045074173,-0.052755219900000004,0.0047153767,-0.23075321110000002
bio_pln__anaero_pln__1,1.4663168893,-0.5189584420000001,0.0400032595,0.7894521597,-0.642745039,0.2161365164
bio_pln__anaero_pln__2,1.8156369188,-0.5667947443,0.3296413226,0.7580441492000001,-0.5084827087,-0.08062165610000001
biocide__bzcl_12h__1,5.6796939256,-0.0914716639,0.2247859218,0.6329868785,-0.08529558670000001,-0.3339215262
biocide__bzcl_12h__2,-2.4581098224,1.1022593053,0.1810715899,-0.6561568365,0.8012682941,0.6725941715
biocide__bzcl_12h__3,4.0387644124,0.19634162160000002,0.1722943406,0.5767492962,0.1542748704,-0.08904044450000001
biocide__etoh_12h__1,-2.3929721159,0.2495665894,0.4185490194,-0.0513879521,0.1090142038,-0.0381846164
biocide__etoh_12h__2,-2.066210252,0.29509045100000003,0.4755510751,0.17489849640000002,0.0078292888,-0.0223999192
biocide__etoh_12h__3,0.5019708741,0.28974472560000003,0.5168922582000001,0.14281611900000002,0.1253351143,0.1557693521
biocide__gluald_12h__1,0.6399929261,0.9448648483000001,0.422114445,0.0585247031,0.5831462612,0.3457727179
biocide__gluald_12h__2,-1.0713261849,0.7843541674000001,0.285798337,0.0340714762,0.41584700280000003,0.4119611535
biocide__gluald_12h__3,2.9031905287,0.726623537,0.2501234208,0.23495383660000002,0.6879144689000001,0.26245599999999997
biocide__h2o2_12h__1,-0.4392438125,0.6493503178000001,0.316269336,0.26172864300000004,0.3425481281,0.1302115755
biocide__h2o2_12h__2,-0.24749878520000002,0.4943468273,0.2082039373,0.2895168958,0.5119545347,0.2021200729
biocide__h2o2_12h__3,-1.4870870049,0.6880973691000001,0.1760932673,-0.088372876,-0.0117761242,0.3044311927
biocide__2ppoh_12h__1,3.5954779579,0.2493841334,0.5466445614000001,0.0121171662,-0.095873567,0.1822358449
biocide__2ppoh_12h__2,4.8559363607,0.2449383377,0.5152025342000001,-0.0529875656,-0.0802858917,0.0535449426
biocide__2ppoh_12h__3,4.7929587472,0.4621122998,0.400732146,0.2660504561,-0.127856044,0.2558837536
biocide__paa_12h__1,0.4570768338,0.5176384229000001,0.1717214819,0.2570534779,0.1746383879,0.18541963890000002
biocide__paa_12h__2,-0.3122385595,0.4073150236,0.0191047924,0.4849797898,0.3394955556,0.1349630105
biocide__paa_12h__3,-2.4564958253,0.6503996628000001,0.3088587501,-0.12553732110000002,0.1148926958,0.49897937740000003
biocide__phe_12h__1,-0.1126946899,0.6639244288,0.2009671556,0.0951233652,0.15453108570000001,0.3168235304
biocide__phe_12h__2,2.0686762556,0.3868195097,0.0443876464,0.2292847203,0.23635940800000002,0.1677739245
biocide__phe_12h__3,-0.7636320019,0.5192932066,0.2179832945,0.1548980614,0.23717754370000002,0.3481023629
biocide__pvp-i_12h__1,-4.6715734351,0.6321485308,0.332161076,-0.14826816410000002,0.2930704619,0.444073221
biocide__pvp-i_12h__2,3.5232286739000003,0.2311268955,-0.0487828519,0.6495129605000001,0.1857983671,0.10183590470000001
biocide__pvp-i_12h__3,-2.7388889887000003,0.6180081473,0.22229229550000001,-0.060472628800000004,0.019161760700000002,0.47273016640000004
biocide__bleach_12h__1,-0.6033662744,0.46617491,-0.13260173050000001,0.1646446561,-0.0826576492,0.2039648051
biocide__bleach_12h__2,-2.1119708317,0.4315701879,0.0773141388,-0.08096627,-0.2361644672,0.3068144353
biocide__bleach_12h__3,-0.5503306641,0.45112579270000003,-0.0241015952,0.117781881,-0.12815926800000002,0.273390248
biocide__chx_12h__1,-3.9415160906,0.7957131788,0.5893290409,-0.6847433927000001,0.1660170045,0.6227708765000001
biocide__chx_12h__2,-3.9051977291,0.8701562925,0.3070388345,-0.42030070900000005,0.1192504917,0.4498681463
biocide__chx_12h__3,-3.4612171119,0.8526435267,0.2197501316,-0.1744262623,0.09662175020000001,0.5932307085
biocide__bzcl_30m__1,-3.1305651796,0.1601230415,0.287546719,0.0188952823,0.1154296665,-0.0905297466
biocide__bzcl_30m__2,-3.1009063199,0.48453991290000004,0.40118421330000004,-0.3192634654,0.023372325500000003,-0.1073991004
biocide__bzcl_30m__3,-2.9159565141,0.31157401970000004,0.388749069,-0.0397406467,0.0679530203,0.08224232740000001
biocide__phe_30m__1,5.3550533305,-0.46288554660000003,0.20197490540000002,0.7115763706,-0.6046974157,-0.4226474783
biocide__phe_30m__2,4.8604767120000005,0.1014258158,0.17172482890000001,0.1950893698,-0.38429209540000003,-0.4264807337
biocide__phe_30m__3,5.0309918939,-0.327382092,0.2927978321,0.5282951253,-0.5186902934000001,-0.5035591189
biocide__pvp-i_30m__1,-1.3444141375,0.4817377311,0.2198247872,0.0515801748,0.2186115154,0.11594816520000001
biocide__pvp-i_30m__2,-0.8033589862,0.6106854175,0.0283784921,-0.2583861241,0.2820235584,0.2125716054
biocide__pvp-i_30m__3,-1.193407908,0.3451857055,0.1787224295,-0.0334541137,0.2637065304,-0.070068188
biocide__ctrl_12h__1,1.0314560975,0.335406578,0.35757155150000003,0.6821251932,0.283266057,0.0523293393
biocide__ctrl_12h__2,0.5902878565,0.0598735725,0.32179454960000003,0.5425407228,0.2464858514,-0.1738765959
biocide__ctrl_12h__3,0.7582843976,0.4995995406,0.2417419562,0.20829532850000002,0.43201735620000004,-0.057941677100000005
biocide__ctrl_30m__1,-0.4058655517,0.21691756980000002,0.014165511200000001,-0.11601881130000001,0.1567052096,0.1486953376
biocide__ctrl_30m__2,0.9238395477,-0.2148037003,0.052952773200000004,0.2263863717,-0.1563113709,-0.2620426246
biocide__ctrl_30m__3,-0.517973996,-0.0021138695,-0.0671182844,-0.11036756040000001,-0.0003938387,0.1133472871
clpP__wt__1,0.5011899658,-0.0015720619000000001,-0.0865634136,-0.0467644334,-0.10668910940000001,0.2789825371
clpP__wt_DPTA__1,-2.0862833381,0.3465855611,1.4925420012,-4.1542788282,-0.37610427960000004,1.4755404416
clpP__wt__2,0.8578800248,-0.39464521020000004,0.0187624909,0.0808683281,-0.3472299849,-0.36825642550000004
clpP__wt_DPTA__2,-1.185203077,-0.2148670462,1.3185055078,-3.0652901006,-0.2737152619,1.325373016
