,A,PhoB
hot_tale__hot_ale16_37c__1,-1.2188799002,-0.33617444
hot_tale__hot_ale16_37c__2,-1.2736831139,-0.48775664
hot_tale__hot_ale16_44c__1,0.1261381677,0.8253096670000001
hot_tale__hot_ale16_44c__2,0.1033249754,0.82358393
pdhr_ale__pdhR-13_51__1,-0.7046707589,-0.37903662600000004
pdhr_ale__pdhR-13_51__2,-0.6685124157,-0.400746394
pdhr_ale__pdhR-14_46__1,0.3468874242,0.143452049
pdhr_ale__pdhR-14_46__2,-0.1236012845,-0.041702169000000004
pdhr_ale__pdhR-15_51__1,-0.5817107443,-0.508720359
pdhr_ale__pdhR-15_51__2,-0.5045504873000001,-0.44370049
pdhr_ale__pdhR-16_49__1,-0.6196307545,-0.255448065
pdhr_ale__pdhR-16_49__2,0.5896610989000001,0.379315938
tcs__del_atoC_LiAcet__1,-0.6468068757000001,-1.20407858
tcs__del_atoC_LiAcet__2,-0.12277960580000001,-1.03292215
tcs__del_atoC_LiCl__1,-0.4499634052,-0.8457899600000001
tcs__del_atoC_LiCl__2,-0.6049169599,-0.9364428340000001
tcs__del_atoC_m9__1,-0.5047932087,-1.123990754
tcs__del_atoC_m9__2,-1.0089247894,-1.170602395
tcs__del_baeR_etoh__1,0.4752318236,0.259692344
tcs__del_baeR_etoh__2,0.5834025771,0.385695379
tcs__del_baeR_lb__1,0.5792139283000001,-0.29293508900000004
tcs__del_baeR_lb__2,0.5926458016,-0.36615031000000003
tcs__del_btsR_01xlb__1,3.5973636844,2.118518839
tcs__del_btsR_01xlb__2,3.7997159495,2.151606509
tcs__del_btsR_lb__1,-0.352353797,-0.8547377190000001
tcs__del_btsR_lb__2,-0.2468765531,-0.8218046210000001
tcs__del_btsR_pyruvate__1,4.1490940356,2.361356577
tcs__del_btsR_pyruvate__2,4.0164036063,2.367585896
tcs__del_cpxR_etoh__1,0.5532890784,0.946586652
tcs__del_cpxR_etoh__2,-0.16017719960000001,0.87955819
tcs__del_cpxR_lb__1,0.3652516597,0.038567188
tcs__del_cpxR_lb__2,0.8698784087,-0.377336869
tcs__del_cusR_CuSO4__1,0.5598095176,-0.60353383
tcs__del_cusR_CuSO4__2,0.12020248700000001,-0.45663275600000003
tcs__del_cusR_lb__1,-0.176281409,-1.171903853
tcs__del_cusR_lb__2,0.34893060530000003,-1.007599121
tcs__del_kdpE_01-kcl__1,2.356645056,0.229791813
tcs__del_kdpE_01-kcl__2,2.1695118826,-0.095115512
tcs__del_kdpE_115-kcl__1,0.6843521281,-0.722959738
tcs__del_kdpE_115-kcl__2,0.2065642321,-0.7827447200000001
tcs__del_phoB_m9__1,-0.47364532600000003,-5.282633958
tcs__del_phoB_m9__2,-0.3223763123,-5.282633958
tcs__del_phoB_m9p__1,2.0493126036,-5.282633958
tcs__del_phoB_m9p__2,1.8006930207,-5.282633958
tcs__del_rcsB_etoh__1,0.6932666282000001,2.4723925490000003
tcs__del_rcsB_etoh__2,0.3813469103,2.526133744
tcs__del_rcsB_lb__1,-0.032795473,-0.088404828
tcs__del_rcsB_lb__2,-0.0932616916,-0.056345136000000004
tcs__del_zraR_lb__1,0.6620651539,-0.39651705600000003
tcs__del_zraR_lb__2,0.2768795658,-0.53979235
tcs__del_zraR_zncl2__1,-0.36341225450000003,-0.213391612
tcs__del_zraR_zncl2__2,-0.3401980187,-0.21758517600000002
tcs__wt_01-kcl__1,1.2196766909,-0.058967909000000006
tcs__wt_01-kcl__2,1.4682932297,-0.150435282
tcs__wt_01xlb__1,3.3421863674,1.6833137360000001
tcs__wt_01xlb__2,3.9156693654,1.8368352190000001
tcs__wt_115-kcl__1,0.43245625800000004,-0.682374535
tcs__wt_115-kcl__2,0.8051005242,-0.860939047
tcs__wt_CuSO4__1,0.7401001384,-0.9027704740000001
tcs__wt_CuSO4__2,1.2181686471,-0.778806929
tcs__wt_etoh__1,-0.3441261923,1.778500754
tcs__wt_etoh__2,-0.2634019495,1.7171386270000002
tcs__wt_lb__1,0.4591652659,-0.530474656
tcs__wt_lb__2,-0.279106405,-0.66361421
tcs__wt_LiAcet__1,-0.0380466937,-1.332945795
tcs__wt_LiAcet__2,-0.1486424449,-1.004846426
tcs__wt_LiCl__1,-0.6535408012,-0.775510374
tcs__wt_LiCl__2,-0.4442935525,-1.040161234
tcs__wt_m9p__1,2.9241243008,5.022704642
tcs__wt_m9p__2,2.8929180338,4.979726942
tcs__wt_pyr__1,3.6250620271000003,1.708972026
tcs__wt_pyr__2,3.2600179882,1.71526768
tcs__wt_zncl2__1,-0.38030538810000003,-0.227710493
tcs__wt_zncl2__2,-0.45660173740000004,-0.39820969
ros_tale__1_112_0pq__1,0.2115190103,-1.4347989490000002
ros_tale__1_112_0pq__2,-0.4196468338,-1.806604738
ros_tale__1_112_250pq__1,-0.4274735523,-1.318576126
ros_tale__1_112_250pq__2,-0.2336094153,-1.2980672580000001
ros_tale__1_112_750pq__1,-0.5506065398000001,-1.116835655
ros_tale__1_112_750pq__2,-0.24900123910000002,-1.074398467
ros_tale__1_112_750pq__3,-0.2670556145,-1.342652597
ros_tale__3_76_0pq__1,2.6098015375,-0.343425395
ros_tale__3_76_0pq__2,2.8605891204000002,-0.11020076100000001
ros_tale__3_76_0pq__3,1.9491424948,-0.258627161
ros_tale__3_76_0pq__4,2.6654642957,0.130459716
ros_tale__3_76_250pq__1,3.6361116812,-1.352112192
ros_tale__3_76_250pq__2,2.1479030046,-1.276415738
ros_tale__3_76_750pq__1,1.1942298429,-1.479120111
ros_tale__3_76_750pq__2,2.2686000088,-1.707001699
ros_tale__7_103_0pq__1,0.7595846699000001,-1.291062112
ros_tale__7_103_0pq__2,1.2892048057,-0.88184554
ros_tale__7_103_0pq__3,0.9561422729000001,-0.900528478
ros_tale__7_103_0pq__4,0.9307277156,-1.083698287
ros_tale__7_103_250pq__1,1.6374207975,-1.405779064
ros_tale__7_103_250pq__2,1.5767099108,-1.064865027
ros_tale__7_103_750pq__1,1.2854588058,-1.435941012
ros_tale__7_103_750pq__2,1.731729293,-1.235207503
ros_tale__9_77_0pq__1,3.9420568834000003,-0.8109521160000001
ros_tale__9_77_0pq__2,3.2683181429,-0.641999706
ros_tale__9_77_250pq__1,3.2124206695,-0.426380478
ros_tale__9_77_250pq__2,3.9727054876,-0.539542941
ros_tale__9_77_750pq__1,3.2315005469,-0.9034198910000001
ros_tale__9_77_750pq__2,3.2158385591,-0.8227816530000001
ros_tale__11_83_0pq__1,-0.6109708562,-1.081865241
ros_tale__11_83_0pq__2,-0.16351540150000002,-0.852497378
ros_tale__11_83_250pq__1,-0.2123930015,-1.074542542
ros_tale__11_83_250pq__2,-0.19353913320000002,-1.3084105670000001
ros_tale__11_83_750pq__1,-0.0998857663,-1.627596788
ros_tale__11_83_750pq__2,-0.27674098350000004,-1.7451169210000002
ros_tale__13_87_0pq__1,-0.0724902957,-1.7546889170000002
ros_tale__13_87_0pq__2,0.1161306309,-1.63741031
ros_tale__13_87_250pq__1,-0.2349698688,-1.36089314
ros_tale__13_87_250pq__2,0.3166484759,-1.566288323
ros_tale__13_87_750pq__1,-0.4386671596,-1.30577057
ros_tale__13_87_750pq__2,-0.22675597760000002,-1.759341434
ros_tale__14_27_0pq__1,0.124991507,-1.142248492
ros_tale__14_27_0pq__2,0.8943916272,-1.23488978
ros_tale__14_27_250pq__1,0.5268920253,-1.223559293
ros_tale__14_27_250pq__2,0.3544691642,-1.3134003650000001
ros_tale__14_27_750pq__1,0.7620469745,-0.28814331
ros_tale__14_27_750pq__2,0.7876036131,-0.5362454440000001
ros_tale__16_28_250pq__1,-0.5600906789,0.044990051
ros_tale__16_28_250pq__2,-0.0887566749,0.281648705
ros_tale__16_32_0pq__1,0.3679168977,-1.434531555
ros_tale__16_32_0pq__2,-0.1531053004,-1.411341317
ros_tale__16_32_0pq__3,-0.03217245,0.8161159240000001
ros_tale__16_32_0pq__4,-0.0665610831,0.6021114790000001
ros_tale__16_32_250pq__1,0.2000973871,0.609352364
ros_tale__16_32_250pq__2,0.8616148841,0.569991086
ros_tale__16_32_750pq__1,0.748744948,-1.383708697
ros_tale__16_32_750pq__2,0.7094044035,-1.310352342
ros_tale__17_104_0pq__1,0.1889123104,-1.680785142
ros_tale__17_104_0pq__2,-0.1103573377,-1.424231916
ros_tale__17_104_250pq__1,0.09437383860000001,-1.399516167
ros_tale__17_104_250pq__2,-0.5101093010000001,-1.23627063
ros_tale__17_104_250pq__3,-0.7838109870000001,-0.8481658
ros_tale__17_104_250pq__4,0.0893067424,-1.465499959
ros_tale__17_104_750pq__1,-0.4283253039,-1.495956099
ros_tale__17_104_750pq__2,-0.1864455499,-1.3391748780000001
ros_tale__18_24_250pq__1,0.6080323071,0.48033255500000005
ros_tale__18_24_250pq__2,0.2046738874,-0.125299569
ros_tale__18_36_0pq__1,0.0178071573,-1.316105542
ros_tale__18_36_0pq__2,-0.2542601264,-1.346362998
ros_tale__18_36_0pq__3,0.2576668364,-0.31220714
ros_tale__18_36_0pq__4,0.1015226826,-0.41192644900000003
ros_tale__18_36_250pq__1,0.9554274083000001,-0.232864701
ros_tale__18_36_250pq__2,0.9616354303,-0.31837345100000003
ros_tale__18_36_750pq__1,1.5431144191000001,-0.8907897730000001
ros_tale__18_36_750pq__2,1.6768529917000001,-0.853401641
ros_tale__19_91_0pq__1,-0.15639407430000002,-1.029036376
ros_tale__19_91_0pq__2,-0.5817924685,-1.263426079
ros_tale__19_91_250pq__1,-0.6932151227000001,-1.2670634440000001
ros_tale__19_91_250pq__2,-0.5691817184,-1.543332898
ros_tale__19_91_750pq__1,-0.5802652963,-1.024802647
ros_tale__19_91_750pq__2,-0.6758406689,-1.00319695
ros_tale__19_91_750pq__3,-1.4125242789,-1.188702586
ros_tale__19_91_750pq__4,-0.7740844333,-1.232903931
ros_tale__21_97_0pq__1,1.5085173007,-0.987240023
ros_tale__21_97_0pq__2,0.5731161413,-1.248473714
ros_tale__21_97_250pq__1,0.102172755,-1.268267319
ros_tale__21_97_250pq__2,0.5390097177000001,-1.266195234
ros_tale__21_97_750pq__1,0.2495842351,-1.011071283
ros_tale__21_97_750pq__2,0.4038740362,-1.02112165
ros_tale__25_111_0pq__1,-0.0611050428,-1.328818164
ros_tale__25_111_0pq__2,-0.6613587213000001,-1.014737278
ros_tale__25_111_250pq__1,0.49568647460000004,-1.597532548
ros_tale__25_111_250pq__2,0.050370294100000004,-1.223001622
ros_tale__25_111_750pq__1,-0.48635455800000005,-1.225496646
ros_tale__25_111_750pq__2,0.0002766741,-0.8785492500000001
ros_tale__29_119_0pq__1,0.32698410040000003,-1.387054677
ros_tale__29_119_0pq__2,0.3027424929,-1.410677988
ros_tale__29_119_250pq__1,0.2924763838,-1.449401945
ros_tale__29_119_250pq__2,0.7582307383,-1.633134888
ros_tale__29_119_750pq__1,0.0732782503,-1.037652696
ros_tale__29_119_750pq__2,0.5017307239000001,-1.635827521
ros_tale__ALE4_0pq__1,-0.4559867526,-0.5022442770000001
ros_tale__ALE4_0pq__2,0.1990782197,-0.41610823700000005
ros_tale__ALE4_250pq__1,0.6710366025000001,0.992646915
ros_tale__ALE4_250pq__2,0.31566204740000003,0.9037070660000001
pcoli__atASMT_325G__1,0.6082710013,0.31433510200000003
pcoli__atASMT_325G__2,0.24836674400000003,0.034361214
pcoli__bpTDC__1,-0.2593992316,0.580944409
pcoli__bpTDC__2,-0.388291394,0.595210737
pcoli__BRCA__1,-0.3739469047,0.645147718
pcoli__BRCA__2,-0.4182969321,0.5615635130000001
pcoli__BRCActrl__1,-0.6124351576,0.21405702000000001
pcoli__BRCActrl__2,-0.7811703382,0.035691079
pcoli__BRCAswap__1,0.7629388891000001,0.366236276
pcoli__BRCAswap__2,2.2787586021,0.25559777300000003
pcoli__btAANAT__1,0.5214796287,0.052953402000000004
pcoli__btAANAT__2,0.6659020891,-0.09659766800000001
pcoli__btASMT__1,0.2713347471,0.053113514
pcoli__btASMT__2,0.5174202783,0.220490192
pcoli__CC1__1,0.786761821,-0.064176285
pcoli__CC1__2,1.2666905607,-0.006203199
pcoli__ccCOMT__1,0.556759595,0.347050252
pcoli__ccCOMT__2,0.23600265150000002,-0.04324447
pcoli__ckDDC__1,1.0222204514,-0.166729985
pcoli__ckDDC__2,0.9384017362,-0.18877655200000001
pcoli__CNTF_belt__1,0.5360117845,0.24425676100000002
pcoli__CNTF_belt__2,0.7160516561,-0.10841041300000001
pcoli__cobPNMT__1,1.2424066368,0.16277627
pcoli__cobPNMT__2,1.1334650203,0.011386012000000001
pcoli__cvPhhB__1,-0.16396243700000002,-0.13770187
pcoli__cvPhhB__2,-0.3581650698,-0.338680429
pcoli__ggAANAT__1,0.3513157059,0.28037188500000004
pcoli__ggAANAT__2,0.1637264284,0.314890104
pcoli__ggTPH__1,0.3029114451,-0.10469591700000001
pcoli__ggTPH__2,0.5292393344,0.013877755
pcoli__hsAANAT__1,2.1500582012000002,-0.058894401000000006
pcoli__hsAANAT__2,2.2046666909,-0.030809998
pcoli__hsASMT__1,-0.15929885130000002,0.17189509700000002
pcoli__hsASMT__2,-0.3096401848,0.147155046
pcoli__hsPNMT_mb__1,0.8147111928,0.309702333
pcoli__hsPNMT_mb__2,0.2995828976,0.38693276600000004
pcoli__hsTPH__1,0.002905271,0.153995757
pcoli__hsTPH__2,-0.3839646565,0.038279141
pcoli__hsTPH_E2K__1,0.1350430917,-0.113867693
pcoli__hsTPH_E2K__2,0.0643424443,-0.017302241
pcoli__hsTPH_E2K_N91I_P99C__1,-0.011395128400000001,0.579908254
pcoli__hsTPH_E2K_N91I_P99C__2,-0.0231812944,0.26601462800000003
pcoli__hsTPH_N158trunc__1,-0.1459614998,0.088740288
pcoli__hsTPH_N158trunc__2,0.0517831047,0.10340381800000001
pcoli__hsTPH_N174trunc__1,0.026542893,0.112196163
pcoli__hsTPH_N174trunc__2,-0.5683564999999999,-0.206180673
pcoli__hsTPH_Ntermtrunc__1,-0.2211630283,-0.013471974000000001
pcoli__hsTPH_Ntermtrunc__2,0.3521510786,-0.12876642900000002
pcoli__hsTPH1__1,1.1170924685,0.090051856
pcoli__hsTPH1__2,0.8324870619,-0.033717988000000004
pcoli__MBP__1,0.3554805994,-0.571310642
pcoli__MBP__2,0.12064205300000001,-0.32184570900000004
pcoli__msCOMT__1,-0.6398515642,0.6249342560000001
pcoli__msCOMT__2,-0.4681071898,0.7065176400000001
pcoli__ocAANAT__1,0.3367499585,0.11599239700000001
pcoli__ocAANAT__2,0.0401952282,0.157405818
pcoli__osTDC_K374H__1,0.7606487725000001,0.367323029
pcoli__osTDC_K374H__2,0.7601885938,0.24932751400000003
pcoli__osTDC_K374L__1,-0.7704155038,0.444189596
pcoli__osTDC_K374L__2,-0.7024170882,0.461780485
pcoli__osTDC_K374Q__1,0.9489354498,0.320329695
pcoli__osTDC_K374Q__2,0.9100302985000001,0.17223880700000002
pcoli__osTDC_L360V__1,0.5595517723,0.407317517
pcoli__osTDC_L360V__2,1.1607483031,0.392443441
pcoli__pmTPH__1,-0.3405544538,0.259080205
pcoli__pmTPH__2,-0.3672169555,0.30778202
pcoli__RFC__1,0.4070979515,0.148784503
pcoli__RFC__2,0.8420387323,-0.12344458500000001
pcoli__RFCctrl__1,2.7115666036,0.313968907
pcoli__RFCctrl__2,2.5740290188,0.223095115
pcoli__RFCnopause__1,1.9451005990999999,0.066407622
pcoli__RFCnopause__2,2.3034035513,-0.055767209000000005
pcoli__RFCpluspause__1,1.6891026346,-0.127673488
pcoli__RFCpluspause__2,1.8827366689,-0.321241153
pcoli__rnCOMT_sol__1,2.14334845,0.162696217
pcoli__rnCOMT_sol__2,2.5639188811,0.18787809300000002
pcoli__rnPNMT__1,-0.0040343769,0.22445592600000003
pcoli__rnPNMT__2,0.199324209,0.311034576
pcoli__rnTDC__1,-0.2569659648,0.383303895
pcoli__rnTDC__2,-0.380992349,0.323521377
pcoli__rnTDC_trunc__1,-0.410281053,0.341875244
pcoli__rnTDC_trunc__2,-0.9701352915,0.20922975600000002
pcoli__saCOMT_T2A__1,-0.1649005531,0.0776022
pcoli__saCOMT_T2A__2,0.3342895402,0.24319605
pcoli__sfCOMT__1,1.0685524516,0.129621543
pcoli__sfCOMT__2,0.9776514445000001,0.011964832
pcoli__sgAANAT_D63G__1,0.15882835010000002,0.1526942
pcoli__sgAANAT_D63G__2,0.0354312449,0.013648154000000001
pcoli__ssDDC__1,-0.2519712671,0.5584741550000001
pcoli__ssDDC__2,-0.3018352083,0.43644434
pcoli__TP53B__1,0.3531310689,0.799128884
pcoli__TP53B__2,0.32422791170000004,0.553086898
pcoli__WT__1,0.7371022970000001,0.31129624300000003
pcoli__WT__2,1.3303480417,0.21833892100000002
cck__glu_ale4__1,0.821914091,-0.21395842
cck__glu_ale4__2,2.0501029572,-0.343157688
cck__cck_ale1__1,1.1757321232,-0.717446279
cck__cck_ale1__2,0.8444526033,-0.601702849
cck__cck_ale2__1,1.1621317895,-0.792473662
cck__cck_ale2__2,1.1799423492,-0.5065544040000001
cck_pgi__gmos_delpgi__1,1.6173398997000001,-0.01115884
cck_pgi__gmos_delpgi__2,0.8115180813,0.07395172500000001
cck_pgi__pgi_ale1__1,3.3502194167,-0.214048337
cck_pgi__pgi_ale1__2,0.4881097427,-0.212799083
cck_pgi__pgi_ale2__1,1.1676258766,0.005035892
cck_pgi__pgi_ale3__1,1.4257650471,-0.21392717700000002
cck_pgi__pgi_ale3__2,0.5950411853,-0.559861216
cck_pgi__pgi_ale4__1,0.5953580586,-0.133389151
cck_pgi__pgi_ale4__2,1.5021615134,-0.6876107060000001
cck_pgi__pgi_ale4__3,1.7754616619,-0.49212619300000005
cck_pgi__pgi_ale5__1,0.7213414739,-0.185789215
cck_pgi__pgi_ale5__2,1.4340477652999999,-0.304114414
cck_pgi__pgi_ale6__1,1.4120891422000001,0.11781993600000001
cck_pgi__pgi_ale6__2,0.5053441404,-0.28640714300000003
cck_pgi__pgi_ale7__1,1.4855682177,0.19249606700000002
cck_pgi__pgi_ale7__2,0.5770854385,-0.088696009
cck_pgi__pgi_ale8__1,0.8881391248,-0.111970685
cck_pgi__pgi_ale8__2,0.7906448564,-0.174391659
cck_sdh__gmos_delsdhCB__1,0.6240291357000001,-0.506150966
cck_sdh__gmos_delsdhCB__2,-0.0179314647,-0.44075512600000005
cck_sdh__sdh_ale1__1,4.9482733622,0.010352866
cck_sdh__sdh_ale1__2,1.2036258744000001,-0.240923
cck_sdh__sdh_ale2__1,1.4165314334999999,-0.155276411
cck_sdh__sdh_ale3__1,0.4608756594,-0.399903493
cck_sdh__sdh_ale3__2,0.7779187984,-0.303374413
cck_sdh__sdh_ale3__3,1.8326860478,-0.395883973
cck_pts__gmos_delptsHIcrr__1,6.4364709303,-1.081246267
cck_pts__gmos_delptsHIcrr__2,1.7880450629,-0.7194017970000001
cck_pts__pts_ale1__1,1.6926909457,-0.114917868
cck_pts__pts_ale1__2,1.6382470198,-0.26008891
cck_pts__pts_ale2__1,1.0178696879,-0.789741126
cck_pts__pts_ale2__2,1.2878656416,-0.785233591
cck_pts__pts_ale3__1,2.1071258955,-0.33323402700000004
cck_pts__pts_ale3__2,1.8568540521,-0.32741003300000004
cck_pts__pts_ale4__1,0.7004762253,-0.614425305
cck_pts__pts_ale4__2,3.4331791761,-0.981676977
cck_gnd__gmos_delgnd__1,0.9194180582,-0.709274362
cck_gnd__gmos_delgnd__2,1.7443699363,-0.374569967
cck_gnd__gnd_ale1__1,1.5128374481,-0.47569347
cck_gnd__gnd_ale1__2,1.4099403966000001,-0.777259267
cck_gnd__gnd_ale2__1,0.8430441144,-0.70062272
cck_gnd__gnd_ale2__2,1.3613949552,-0.76606461
cck_gnd__gnd_ale3__1,1.0754262503,-0.43149691900000003
cck_gnd__gnd_ale3__2,1.2067648718,-0.487642569
cck_tpiA__gmos_deltpiA__1,22.6647688871,0.6242711200000001
cck_tpiA__gmos_deltpiA__2,24.6641516054,0.852325686
cck_tpiA__tpiA_ale1__1,12.6243250084,3.548293378
cck_tpiA__tpiA_ale1__2,12.7317830825,3.505451186
cck_tpiA__tpiA_ale2__1,1.1691933555,-0.6803713610000001
cck_tpiA__tpiA_ale2__2,0.8655813096,-1.001355467
cck_tpiA__tpiA_ale3__1,2.3822334504000002,-0.73162975
cck_tpiA__tpiA_ale3__2,3.2148674759,-0.48603779700000005
cck_tpiA__tpiA_ale4__1,11.3353524216,3.963287363
cck_tpiA__tpiA_ale4__2,11.8518315763,3.9773566220000003
acid_tale__acid_ale1_pH7__1,1.5380999668,-0.602999716
acid_tale__acid_ale1_pH7__2,2.0670410782,-0.511906462
acid_tale__acid_ale1_pH5__1,-0.2161919088,-1.177437692
acid_tale__acid_ale1_pH5__2,-0.2519902188,-1.056497003
acid_tale__acid_ale2_pH7__1,1.269851539,-0.755278432
acid_tale__acid_ale2_pH7__2,1.3908661129,-0.450825472
acid_tale__acid_ale2_pH5__1,0.30995661750000003,-0.65153015
acid_tale__acid_ale2_pH5__2,1.3636563485,-1.128051776
acid_tale__low_Mg_ale_pH7__1,2.6573723261,-0.81616174
acid_tale__low_Mg_ale_pH7__2,3.3940288952,-0.5885131920000001
acid_tale__low_Mg_ale_pH5__1,-0.7248753038,-0.21378144000000002
acid_tale__low_Mg_ale_pH5__2,-0.4916921778,-0.27978356200000004
acid_tale__MES_ale_pH7__1,0.4040736199,-0.5612749220000001
acid_tale__MES_ale_pH7__2,0.8440737662000001,-0.5053909999999999
acid_tale__MES_ale_pH5__1,-0.29763963320000003,-0.34513746300000003
acid_tale__MES_ale_pH5__2,-1.3289887381,-0.227649115
acid_tale__gmos_pH7__1,0.7305802933000001,-0.578939431
acid_tale__gmos_pH7__2,0.885323701,-0.48929732600000003
acid_tale__gmos_pH5__1,1.0331041266,-0.35970521600000005
acid_tale__gmos_pH5__2,0.2075088185,-0.36339349800000004
adnB__wt_adn__1,0.7552819567,0.003829573
adnB__wt_adn__2,-0.140687752,-0.314813214
adnB__delydhB_adn__1,1.5234441858999999,-0.123416774
adnB__delydhB_adn__2,1.1193713847,0.075774148
ytf2__wt_glc__1,0.41053542940000004,-0.073581694
ytf2__wt_glc__2,0.8463767653000001,0.035825228
ytf2__ybcM_glc__1,1.1667294918,-0.5926704890000001
ytf2__ybcM_glc__2,0.6764062534,-0.44665125400000005
ytf2__ydhB_glc__1,1.3845911179,0.088594698
ytf2__ydhB_glc__2,1.509909456,0.016059883
ytf2__yfeC_glc__1,1.3961435337,0.19940147100000002
ytf2__yfeC_glc__2,1.1375010429,-0.08750867200000001
ytf2__yciT_glc__1,0.3853724897,-0.156313232
ytf2__yciT_glc__2,0.4158160604,-0.162233374
ytf2__ydiZ_glc__1,0.36365895130000003,-0.16316568
ytf2__ydiZ_glc__2,0.3128178466,-0.072438481
ytf2__ynfL_glc__1,0.7791163090000001,0.166287642
ytf2__ynfL_glc__2,0.6081884022,0.075380187
misc2__dellon_glc__1,0.8508164578,-0.768503892
misc2__dellon_glc__2,1.0584887585,-0.872440489
ytf3__wt_glc2__1,0.2580063307,-0.036138238
ytf3__wt_glc2__2,0.5359413058,-0.040855091
ytf3__wt_pH7_lactate__1,0.2230200782,-0.127779719
ytf3__wt_pH7_lactate__2,-0.14731813130000002,-0.12117001300000001
ytf3__wt_pH55_lactate__1,0.0003070107,0.043455337000000004
ytf3__wt_pH55_lactate__2,0.25363016790000004,0.23900375000000001
ytf3__wt_pH55_HCl__1,0.2812865221,0.227032686
ytf3__wt_pH55_HCl__2,0.28014718040000003,0.26409002
ytf3__dyieP_pH7__1,0.12150359690000001,-0.075398487
ytf3__dyieP_pH7__2,0.0826050916,-0.182876538
ytf3__dyieP_pH55__1,0.1571783161,-0.43680256500000003
ytf3__dyieP_pH55__2,0.2029206378,-0.32401206200000005
