,A,CusR,HprR,CueR
ros_tale__1_3_750pq__2,-10.567758528396498,-3.09062627,-1.4259379295,-1.7443320399999998
ros_tale__1_4_0pq__1,1.8960546014972552,-2.175206359,-1.8125923875,-0.9133406140000001
ros_tale__1_4_0pq__2,-0.7553201015730251,-2.247720263,-1.6892498284999995,-1.0842118439999997
ros_tale__1_4_250pq__1,-5.501786902180901,-1.9521440179999996,-1.4656313804999996,-1.6431339659999995
ros_tale__1_4_250pq__2,-10.3283815364528,-2.8872572390000015,-1.3040568854999997,-1.0618386899999992
ros_tale__1_4_750pq__1,-9.9426504089446,-2.252729376,-1.7550090034999997,-1.166982912
ros_tale__1_4_750pq__2,-8.313937265015069,-1.8895647109999996,-1.2408817164999997,-1.4306058119999996
ros_tale__1_4_750pq__3,-10.314084066009992,-1.6702571279999994,-1.0177403025,-0.8572935479999995
ros_tale__1_4_750pq__4,-9.0187830772832,-1.4058708299999996,-0.7079629435000001,-1.0908207819999998
ros_tale__2_mid_250pq__1,-8.77578709356424,-1.4859916139999996,-0.2606903375000007,-1.4441622919999997
ros_tale__2_mid_250pq__2,-7.267411865439331,-1.4312312129999991,-0.24499647949999925,-1.511259958
ros_tale__2_0_0pq__1,1.8809152978566,0.6149586049999991,1.7344101204999998,-0.8045464040000008
ros_tale__2_0_0pq__2,1.261121735942966,0.3603505949999999,1.1957080274999994,-1.0279628809999997
ros_tale__2_0_250pq__1,3.8378750805734585,1.0233598190000013,0.43720011249999935,-1.5828974430000002
ros_tale__2_0_250pq__2,3.8480639919427824,1.1280659680000014,0.4505779065000004,-1.5510639570000002
ros_tale__2_0_750pq__1,-13.917492722358034,-3.0521535779999995,0.29820786950000056,-1.2324606019999995
ros_tale__2_0_750pq__2,-13.358822731361778,-3.209035351,0.3075116644999998,-1.010424519999999
ros_tale__2_1_0pq__1,0.1007598959774205,0.4335408770000005,0.5473704145000005,-1.4329710999999996
ros_tale__2_1_0pq__2,-4.880153525464158,-0.8483656599999998,-0.3528968894999993,-1.722860347
ros_tale__2_1_250pq__1,-1.8252580236620963,-1.7277912429999995,-0.9616228394999996,-0.8245180439999995
ros_tale__2_1_250pq__2,1.587773444298462,0.3470559099999999,0.14872199249999962,-1.0437449370000005
ros_tale__2_1_750pq__1,3.832519611344245,1.000497265999999,1.1865110934999998,-0.9362862149999992
ros_tale__2_1_750pq__2,3.914129884312171,1.0347333480000005,1.7683670175,-1.1148834849999991
ros_tale__2_1_750pq__3,4.2825793455550585,1.047366965,1.6099526385000005,-1.268725839
ros_tale__2_2_0pq__1,-12.356331209072817,-1.6343364629999997,0.05482479249999983,-2.170846832
ros_tale__2_2_0pq__2,-12.0017227514698,-1.7931926319999991,-0.09155069949999994,-1.749555925
ros_tale__2_2_250pq__1,3.82683229685412,1.5248714680000006,2.486928539500001,-1.80928438
ros_tale__2_2_250pq__2,2.8508119579315565,0.5239256720000007,1.2940718374999998,-1.4567145090000002
ros_tale__2_2_750pq__1,-4.97016225124362,-1.3578094600000004,0.4891736574999994,-1.702342755
ros_tale__2_2_750pq__2,-10.118132788068838,-1.2341669229999992,0.10993669749999936,-1.5318688099999995
ros_tale__2_3_0pq__1,-14.415028902536966,-2.7116318319999992,-0.6523536834999994,-1.6877641570000002
ros_tale__2_3_0pq__2,-14.41322928932981,-2.8064207869999995,-1.0332379285000002,-1.542531759
ros_tale__2_3_250pq__1,-8.41910891536977,-2.4220321830000002,-0.8596411344999995,-1.794991200999999
ros_tale__2_3_250pq__2,-10.727375248992928,-3.2595719199999995,-1.3877889275,-2.246159247
ros_tale__2_3_750pq__1,-11.045520118673444,-2.7820824339999994,-0.6673032724999999,-1.4731582149999998
ros_tale__2_3_750pq__2,-9.116069990758591,-2.3025133319999997,-0.9643049254999996,-1.5632208379999994
ros_tale__3_0_0pq__1,1.515009750030991,-0.1846366899999996,-1.1720908574999995,-1.8220684239999996
ros_tale__3_0_0pq__2,1.9866817954567,-0.18216295899999932,-1.3512513965000004,-1.6764135409999996
ros_tale__3_0_250pq__1,-11.157770615565962,-3.1939628799999995,-1.8597304565000001,-1.107945643
ros_tale__3_0_250pq__2,-7.031227397244964,-2.585062837,-1.6833268314999996,-1.1179746269999995
ros_tale__3_0_750pq__1,-12.141479990793902,-3.5724966359999994,-0.17884780649999946,-0.6822495310000001
ros_tale__3_0_750pq__2,-13.777959047107045,-3.3627675089999998,-0.8119349944999996,-0.5443585990000006
ros_tale__3_1_0pq__1,-13.550851762501964,-1.875568874999999,-1.4809964194999994,-1.5820873529999997
ros_tale__3_1_0pq__2,-13.857941638740416,-2.261810991999999,-1.5630337164999997,-2.352628693
ros_tale__3_1_250pq__1,3.2807538681130164,0.6613011860000002,0.3353632805000002,-1.7172844029999998
ros_tale__3_1_250pq__2,-3.6141920725017456,-1.6773665880000002,-1.3370946265,-2.1374189450000003
ros_tale__3_1_750pq__1,2.1797475985219465,0.7371630610000004,0.5506613155000002,-1.702866072
ros_tale__3_1_750pq__2,-2.25003100074835,-1.214368413,-1.1020661794999995,-1.7766479539999995
ros_tale__3_2_0pq__1,-1.800457843949893,-0.5065778409999995,-1.1936841534999996,-1.147357627
ros_tale__3_2_0pq__2,-1.7360818674067104,-0.4266011039999995,-1.0978620024999994,-1.4001647420000003
ros_tale__3_2_0pq__3,-1.773546815032056,-0.32244613000000033,-0.6626398754999999,-1.0905149019999998
ros_tale__3_2_0pq__4,-1.6643347901360577,-0.4017987029999999,-0.5825940004999994,-1.0392361880000005
ros_tale__3_2_250pq__1,-15.748088616071172,-3.1131701349999994,-1.5780155955,-1.454655519
ros_tale__3_2_250pq__2,-14.609363390994645,-2.1036972769999998,-1.4598651164999996,-1.513572624
ros_tale__3_2_750pq__1,-13.70084374037654,-2.7451265849999995,-1.7445593235,-1.82008609
ros_tale__3_2_750pq__2,-14.303222567630884,-1.962682082,-1.7299633334999998,-2.062038788
ros_tale__3_3_0pq__1,0.3852307395638155,0.946065721,0.9074841735000004,-1.204453474999999
ros_tale__3_3_0pq__2,0.4412423756872962,1.1951994100000007,1.3357791655000018,-1.0688451509999997
ros_tale__3_3_0pq__3,0.7279618850310053,1.0624790620000013,0.9509827415000008,-1.079558608
ros_tale__3_3_0pq__4,0.7407109670902381,1.2870551300000006,1.3557752345000005,-0.7983692599999994
ros_tale__3_3_250pq__1,-0.3256879721646685,-0.20000136899999976,-0.3836568704999994,-1.6717692829999995
ros_tale__3_3_250pq__2,-1.0324130512581993,-0.03762138999999909,-0.36390344249999984,-1.6619851899999991
ros_tale__3_3_750pq__1,2.7376672486684828,0.2536585960000002,0.0696721345000002,-1.7694825280000002
ros_tale__3_3_750pq__2,2.834663654966972,0.40329348499999984,0.19834743249999945,-1.6457979109999998
ros_tale__3_4_0pq__1,-12.419553438105318,-2.204792517,-1.6235005375,-0.9801454129999998
ros_tale__3_4_0pq__2,-12.042887642020078,-2.017043908,-1.5960465904999994,-0.9969954119999996
ros_tale__3_4_250pq__1,-11.518809517953777,-1.4345259969999995,-0.8785745574999995,-0.9264679190000004
ros_tale__3_4_250pq__2,-12.173845208025448,-1.9251257569999989,-1.0944315824999995,-0.7484480470000001
ros_tale__3_4_750pq__1,-6.940445774378614,-1.8181136519999992,-1.5362066965,-0.9842185940000006
ros_tale__3_4_750pq__2,-9.63336488658166,-1.7892149629999992,-1.7677101684999998,-1.043223341
pcoli__atASMT_325G__1,-0.4434100818590143,-0.15176382899999918,0.6859762224999999,-0.3755868659999999
pcoli__atASMT_325G__2,-0.2118007657726028,0.06867381000000082,0.7371417925000001,-0.13951318199999996
pcoli__bpTDC__1,1.5151439921387706,0.11478553800000045,1.5622019885,-0.1925054269999995
pcoli__bpTDC__2,1.558953324844243,-0.08401751099999899,1.5305559795,-0.28734248400000073
pcoli__BRCA__1,1.7570992381932542,0.3712139530000007,1.0479188945000004,-0.7422571069999995
pcoli__BRCA__2,2.053842248358087,0.6728644640000008,1.2080708595000005,-0.528628479
pcoli__BRCActrl__1,2.212022596277873,-0.10605837799999927,1.6833492095000002,0.041732112000000036
pcoli__BRCActrl__2,2.040284537507945,-0.6773010629999998,1.4479556105000002,-0.009058025999999941
pcoli__BRCAswap__1,-11.189460444557003,-2.368424886999999,0.14311926749999948,-0.3063351799999996
pcoli__BRCAswap__2,-10.133294340482877,-2.327898449,0.2926263985000004,-0.41369291999999896
pcoli__btAANAT__1,-0.512290539135398,-0.04718816299999951,0.7214403105000002,-0.5307121759999998
pcoli__btAANAT__2,-1.2712169166843073,-0.2787462069999993,0.7106962595000006,-0.4992985679999995
pcoli__btASMT__1,-0.580223637763795,-0.4459322539999997,0.4427344455000002,-0.7642572979999995
pcoli__btASMT__2,0.4622541410431536,0.04869353700000012,0.7462303355000017,-0.4912916220000003
pcoli__CC1__1,-3.4002110185982044,-0.555927516999998,0.30906127949999984,-0.09940512200000028
pcoli__CC1__2,-1.534898183455394,-0.4449096779999993,0.6089173165000004,-0.08842856199999982
pcoli__ccCOMT__1,0.3372330452022215,-0.20497929999999973,0.5912049095,-0.4610043319999999
pcoli__ccCOMT__2,1.0585654252866403,0.10064717900000096,0.7326974795000005,-0.3953566759999996
pcoli__ckDDC__1,-1.6375031195319767,-0.898938766999998,0.8701726865000009,-0.03445727300000012
pcoli__ckDDC__2,-1.7202523854991068,-1.0616899750000002,0.7598943534999999,0.10659607099999936
pcoli__CNTF_belt__1,-0.0617087200159724,-0.2903824119999996,0.6945697405000004,-0.4327016879999999
pcoli__CNTF_belt__2,-0.369687678449168,-0.4195946549999992,0.6673340755000003,-0.33128527999999946
pcoli__cobPNMT__1,-0.3491844517551562,-0.17775014099999886,0.4330199375000001,-0.3457811580000003
pcoli__cobPNMT__2,0.1241651870112568,0.041368393000000836,0.39468412150000104,-0.3857346790000005
pcoli__cvPhhB__1,-0.4161593427563698,0.2252120890000011,1.0110225485000006,-0.42220438899999996
pcoli__cvPhhB__2,-0.103539078804577,0.14233054100000064,1.1367260974999995,-0.4177120429999999
pcoli__ggAANAT__1,0.1404515085955623,0.009787449000000949,0.7305503515000007,-0.6028865080000001
pcoli__ggAANAT__2,-0.4107070605959653,-0.2063190999999991,0.6936960245000003,-0.4950738359999996
pcoli__ggTPH__1,-7.757862346458869,-1.5615689,0.21811621550000027,-0.4064433479999998
pcoli__ggTPH__2,1.8054260185248896,0.8258803240000008,1.0283219815000004,-0.5293039930000001
pcoli__hsAANAT__1,-12.525804996420115,-2.538451673999999,0.30487307650000073,0.1243860090000002
pcoli__hsAANAT__2,-8.508222606773778,-2.6015142639999995,0.2574054505000003,0.23244687299999975
pcoli__hsASMT__1,1.4004755089445622,0.2964815570000008,0.8397368454999999,-0.4662908469999998
pcoli__hsASMT__2,1.4242412441484331,0.17058273500000087,1.2971829805000006,-0.4428768879999998
pcoli__hsPNMT_mb__1,-1.1592366982837123,-0.4627607339999997,0.3113627005000001,-0.20336422299999946
pcoli__hsPNMT_mb__2,-1.3287563070864836,-0.2785505759999989,0.3763168395000003,-0.4456853190000008
pcoli__hsTPH__1,0.2607450823624878,0.06845773900000117,0.6806368324999994,-0.7751083259999998
pcoli__hsTPH__2,0.2972395775898253,0.07858592100000017,0.9176433235,-0.6344708919999995
pcoli__hsTPH_E2K__1,-4.6136394741824605,-1.1800544769999997,0.9415296084999998,-0.108601234
pcoli__hsTPH_E2K__2,-3.3646814223656936,-0.8134758059999987,1.5208751205000004,-0.02200934599999993
pcoli__hsTPH_E2K_N91I_P99C__1,0.8053149649319811,-0.1215594529999997,0.6603252944999998,-0.5777376999999992
pcoli__hsTPH_E2K_N91I_P99C__2,0.9293299519473712,0.3589866760000007,0.7463844955000001,-0.6967792699999995
pcoli__hsTPH_N158trunc__1,-2.347276707636861,-0.8264201489999996,1.2920092374999994,0.13191356899999995
pcoli__hsTPH_N158trunc__2,-1.6285596498710182,-0.5856414540000001,1.3618821255000002,0.06480649099999969
pcoli__hsTPH_N174trunc__1,-3.4002004276800477,-0.4305462039999997,0.5062341185000001,-0.3821724740000008
pcoli__hsTPH_N174trunc__2,-0.43577733595338,-0.1452043689999991,1.2987945615000005,-0.17858785400000074
pcoli__hsTPH_Ntermtrunc__1,-6.033755068085586,-2.0350829779999997,1.5103761405,0.10791957500000038
pcoli__hsTPH_Ntermtrunc__2,-9.244234228570695,-2.5033228659999995,0.3822881075,-0.21716458199999966
pcoli__hsTPH1__1,-5.7963001683404745,-1.2495921429999992,0.21605014949999998,-0.3587693540000005
pcoli__hsTPH1__2,-6.173006441399048,-1.268068680999999,0.25052903150000105,-0.2957629370000001
pcoli__MBP__1,1.1459292212459085,0.5049593510000001,1.170921496500001,-0.608831683
pcoli__MBP__2,1.4418077651915229,-0.2416709639999999,1.8421734945,0.05017714400000006
pcoli__msCOMT__1,1.1236840403904156,0.19362556000000009,0.7378283995000006,-0.663245463
pcoli__msCOMT__2,1.3640393192395557,0.12613720800000028,0.8163646405000007,-0.7011906159999999
pcoli__ocAANAT__1,-0.2374402856437339,-0.3538197259999993,0.5568346174999999,-0.6899851730000002
pcoli__ocAANAT__2,-0.2816756894269409,-0.28850549799999925,0.5457617805000003,-0.584186334
pcoli__osTDC_K374H__1,-12.809940587455696,-2.5255638719999998,0.0641585365000008,-0.0453034299999997
pcoli__osTDC_K374H__2,-12.936585847861185,-2.7639075099999992,0.17296094950000018,-0.04104300599999977
pcoli__osTDC_K374L__1,3.26231768168659,0.7664869000000003,1.3280740215000009,-0.3876852580000003
pcoli__osTDC_K374L__2,3.668138501733115,0.7117352180000003,1.4809846505000015,-0.1307159199999992
pcoli__osTDC_K374Q__1,-8.435782626827923,-2.0516732479999997,0.0786902645000005,-0.33364773599999964
pcoli__osTDC_K374Q__2,-6.131688531928567,-1.514086986999998,0.14346872650000098,-0.3198036819999999
pcoli__osTDC_L360V__1,2.2003688406521618,0.4898594220000003,1.2192367455000015,-0.455950829999999
pcoli__osTDC_L360V__2,2.175572862033691,0.28467547400000104,1.3941728395000004,-0.21259700299999995
pcoli__pmTPH__1,1.057891180585142,0.024842176000000826,0.5266235984999996,-0.913934092
pcoli__pmTPH__2,0.962064016180741,-0.16810098799999995,0.7512648095000003,-0.4260632979999999
pcoli__RFC__1,0.5006256741687396,0.3181684960000002,0.7394870794999999,-0.7691545399999997
pcoli__RFC__2,0.5897795677205335,0.4671866920000003,0.7329732955000017,-0.6669410140000007
pcoli__RFCctrl__1,-13.8965901547716,-2.332144401999999,-0.14054664449999965,0.1901644650000005
pcoli__RFCctrl__2,-13.95728264304418,-2.5758224589999994,-0.09416493649999946,0.2640638950000005
pcoli__RFCnopause__1,-12.865796112517806,-2.5288659739999995,0.027854502499999437,0.14962983399999974
pcoli__RFCnopause__2,-13.037908616423174,-2.931759957,0.2695492605000007,0.20848783599999976
pcoli__RFCpluspause__1,-14.549682481027892,-3.4300318789999995,0.34481370449999993,0.2609841030000002
pcoli__RFCpluspause__2,-14.388403940418652,-3.215190858,-0.02229168049999952,0.1991431920000002
pcoli__rnCOMT_sol__1,-8.198810793455676,-1.874251436,0.4907828634999998,0.13343387900000006
pcoli__rnCOMT_sol__2,-6.041999817189895,-1.2491553439999992,0.2394852555,0.10636835700000002
pcoli__rnPNMT__1,2.318978017766697,0.056357976000000136,1.0953502334999996,-0.6959267490000007
pcoli__rnPNMT__2,2.5922607856515025,0.20373929100000066,1.5059745155000002,-0.4085921379999995
pcoli__rnTDC__1,1.4379298324139151,0.3149721390000009,0.9608419585000004,-0.5602526139999995
pcoli__rnTDC__2,1.9148182365536173,0.4330205320000005,1.031063506500001,-0.5782819459999997
pcoli__rnTDC_trunc__1,0.9932860860881978,0.25208859900000125,1.0481147815000007,-0.2298005009999997
pcoli__rnTDC_trunc__2,1.586942166050476,0.3674575600000001,1.4220532334999998,-0.11936218600000005
pcoli__saCOMT_T2A__1,0.2145613298017956,0.09389323500000037,0.6907602575,-0.3037005109999997
pcoli__saCOMT_T2A__2,0.2529379721825972,0.16779510200000036,0.8049661815000011,-0.4267483080000005
pcoli__sfCOMT__1,0.3204038785403809,-0.1701533539999991,0.6970854885,-0.7116000630000014
pcoli__sfCOMT__2,0.8545828864279337,0.2922489140000009,0.7853156785,-0.6117052890000005
pcoli__sgAANAT_D63G__1,-0.2404376938044952,0.1990691360000003,0.5457978165000004,-0.5810667689999995
pcoli__sgAANAT_D63G__2,0.7158919756813852,0.01997792400000087,0.5672034445000005,-0.5829936130000002
pcoli__ssDDC__1,1.6183619301613117,0.5158627690000008,1.0527781805000007,-0.5750913249999998
pcoli__ssDDC__2,1.7521774084985355,0.3802802099999996,1.6315172874999997,-0.2857722359999997
pcoli__TP53B__1,0.7747849963676958,0.26529502600000043,0.9831462224999994,-0.2902033660000001
pcoli__TP53B__2,0.9317543970560412,0.42222325700000063,1.0397338984999998,0.02036297800000053
pcoli__WT__1,-12.83107822480374,-2.70695514,1.3761433625000006,0.3384505449999997
pcoli__WT__2,-13.276045951402311,-2.735307999,1.2127241555,0.29928766799999984
cck__glu_ale4__1,-10.264998069206436,-2.2166046859999997,-1.8632766715,-0.44785311899999947
cck__glu_ale4__2,-11.200814925918069,-2.105417391,-2.0023416385,-1.4270990669999994
cck__cck_ale1__1,-9.39271314373444,-2.3129018880000003,-2.1945757055,-1.4805928849999992
cck__cck_ale1__2,-8.003250736573204,-2.1230699579999994,-1.8347092045,-1.2160345349999997
cck__cck_ale2__1,-10.814452197230509,-2.1902592499999995,-2.0313529935,-1.6254658959999997
cck__cck_ale2__2,-10.26461982639694,-2.371999195999999,-1.9746529975,-1.4456610579999998
cck_pgi__gmos_delpgi__1,-10.51185707899691,-1.946488584999999,-1.3737422394999994,-0.404706859
cck_pgi__gmos_delpgi__2,-6.177677452223191,-1.0841948950000004,-2.3850007495,0.14586961200000026
cck_pgi__pgi_ale1__1,-11.769247586454872,-2.24223345,-1.2135580904999994,-0.3422073169999997
cck_pgi__pgi_ale1__2,-12.680153677653472,-2.2592146689999995,-1.3217865924999996,-1.0210531779999998
cck_pgi__pgi_ale2__2,-11.526110912355698,-1.92252318,-1.1178783924999998,-0.6290776430000005
cck_pgi__pgi_ale3__1,-7.666337164780192,-1.8174753229999991,-1.5243035674999996,-0.31852650499999946
cck_pgi__pgi_ale3__2,-13.23199591420831,-2.080901502,-1.5050239134999996,-1.2608626499999989
cck_pgi__pgi_ale4__1,-10.26863711253777,-2.019418024,-1.7152816315000001,-0.4874421040000003
cck_pgi__pgi_ale4__2,-11.019648052272844,-2.2607751259999995,-2.1001159005,-1.6494841940000002
cck_pgi__pgi_ale4__3,-9.207524173441772,-2.102764162,-2.4708320175,-1.554888449999999
cck_pgi__pgi_ale5__1,-11.484689851835006,-2.1811467659999995,-1.6663162455,-0.31129315499999954
cck_pgi__pgi_ale5__2,-11.704762691261962,-1.898189616,-1.6099242305,-1.0256999109999994
cck_pgi__pgi_ale6__1,-10.537270772880383,-2.151657061,-1.5507356524999991,-0.4247013059999993
cck_pgi__pgi_ale6__2,-10.907833095930709,-2.0572179839999998,-2.0694274705,-1.0208618890000007
cck_pgi__pgi_ale7__1,-11.249241879277736,-2.121995767,-1.2171806655,-0.31175271999999943
cck_pgi__pgi_ale7__2,-12.57226982524123,-2.062911118,-1.9101248845,-0.8324442659999995
cck_pgi__pgi_ale8__1,-10.210685380444142,-2.1545520540000003,-1.5425009864999994,-0.5389117859999999
cck_pgi__pgi_ale8__2,-10.342681498585884,-2.181258914999999,-2.0891605865000002,-1.2608642399999992
cck_sdh__gmos_delsdhCB__1,3.468207218728663,-0.3329442939999998,-1.7311945745,-0.24300701099999955
cck_sdh__gmos_delsdhCB__2,-2.3963361537901786,-0.5195860389999991,-1.5426543995,-0.10229733800000053
cck_sdh__sdh_ale1__1,-9.027165906829907,-1.992902406999999,-2.2890411525,-0.7171188429999997
cck_sdh__sdh_ale1__2,-7.994145883378159,-1.931934951,-1.9732220965,-0.8071802530000003
cck_sdh__sdh_ale2__1,-9.068264504561794,-2.0897668619999994,-2.2026928915,-1.0722000309999995
cck_sdh__sdh_ale3__2,-9.654831270035274,-2.344170717999999,-1.9776792715,-0.8872097019999998
cck_sdh__sdh_ale3__1,-10.33426609523918,-2.119957796,-2.1063795025,-0.9272767109999984
cck_sdh__sdh_ale3__3,-9.717496952092194,-2.1542239430000003,-2.2060729585,-1.107593843
cck_pts__gmos_delptsHIcrr__2,-3.907275681990763,-0.4878439269999992,-1.5236815544999995,-0.4602489609999996
cck_pts__gmos_delptsHIcrr__1,-6.086746599136904,-1.5647007669999995,-2.0222936265,-0.35809774499999936
cck_pts__pts_ale1__2,-3.185466925418514,-1.499064799,-2.1381276045,-0.3362650030000003
cck_pts__pts_ale1__1,-2.3434592958194003,-1.3745972279999998,-2.3773348945,-0.16838763300000004
cck_pts__pts_ale2__2,-8.593880843991478,-2.307219634,-1.8942399085,-1.3327252099999995
cck_pts__pts_ale2__1,-10.565145397950948,-2.253407359,-2.1135102745,-1.4618672209999994
cck_pts__pts_ale3__2,-5.439205417469468,-1.7749309959999993,-3.5870219375,-1.3008987590000007
cck_pts__pts_ale3__1,-6.447183926220598,-1.6183982049999992,-3.4198064565,-1.3715259719999997
cck_pts__pts_ale4__2,-9.514667627661174,-2.3849556929999998,-1.7708600655000002,-1.3736596999999993
cck_pts__pts_ale4__1,-9.867145033121096,-2.405486344999999,-1.5256341275,-1.501859754999999
cck_gnd__gmos_delgnd__1,-10.258420048527633,-2.425197979999999,-1.8324180475,-0.1622940109999984
cck_gnd__gmos_delgnd__2,-4.301019595396516,-1.1955548479999996,-1.5023893604999996,0.5175416840000002
cck_gnd__gnd_ale1__1,-10.100855137005704,-2.3206969399999995,-2.1266364135,-1.483466914
cck_gnd__gnd_ale1__2,-5.0646376030643845,-2.0688053339999994,-2.2990946915,-1.4028573829999995
cck_gnd__gnd_ale2__1,-6.096997183577826,-2.310055988,-1.9799863585,-1.6393678330000014
cck_gnd__gnd_ale2__2,-4.977821987323988,-2.1114246619999992,-2.0911729615,-1.2760971979999995
cck_gnd__gnd_ale3__1,-6.080565750823986,-1.9885298189999991,-2.6906029094999995,-1.460907123
cck_gnd__gnd_ale3__2,-9.733403178070962,-2.4121383709999997,-2.2409548185,-1.4125051409999996
cck_tpiA__gmos_deltpiA__1,-10.238390533596736,-2.216502306,-0.4913343494999998,-0.09345887399999953
cck_tpiA__gmos_deltpiA__2,-10.676766736886549,-1.704765876999999,-0.18125969349999949,-0.19121700799999972
cck_tpiA__tpiA_ale1__1,-7.741738178349683,-1.8470823309999995,-1.3547396955000002,-0.5924669909999993
cck_tpiA__tpiA_ale1__2,-7.134407554242288,-1.875908426,-1.6351422494999994,-0.3258967749999995
cck_tpiA__tpiA_ale2__1,-8.329857217108424,-2.132760006999999,-1.7623332415000004,-0.5115648269999999
cck_tpiA__tpiA_ale2__2,-7.416277056667194,-1.948327706999999,-2.1178800275,-0.7422755319999998
cck_tpiA__tpiA_ale3__1,-5.623742807684297,-1.265760360999999,-1.9642787115,-0.6162825299999994
cck_tpiA__tpiA_ale3__2,-7.229999111141318,-1.4854972629999992,-1.4845136654999995,-0.5239349869999996
cck_tpiA__tpiA_ale4__1,-7.571140143765165,-1.8008280139999997,-1.5242817444999996,-0.7501729429999999
cck_tpiA__tpiA_ale4__2,-3.1485333288104163,-1.0463633229999996,-1.4929051665000002,-0.6800488809999994
acid_tale__acid_ale1_pH7__1,2.041478711431057,-0.3725029459999991,-1.0860765325,-1.7880454649999995
acid_tale__acid_ale1_pH7__2,2.005586557120685,-0.5091751159999989,-1.2960882964999998,-1.7757668409999994
acid_tale__acid_ale1_pH5__1,7.130799286735404,1.261406473000001,0.5899729765000004,-1.0135873040000003
acid_tale__acid_ale1_pH5__2,7.286148893707403,1.3746775380000005,0.6191375965000008,-0.9725163009999996
acid_tale__acid_ale2_pH7__1,1.2140896769317195,-0.22868908099999885,-1.8099135075,-1.7527192119999997
acid_tale__acid_ale2_pH7__2,1.1717871788620633,-0.2651694089999994,-1.7550619285,-1.753631575
acid_tale__acid_ale2_pH5__1,4.733483815366615,0.866708330999999,-1.1210536805000002,-1.5403834949999995
acid_tale__acid_ale2_pH5__2,4.696998224213352,0.3534444420000007,-1.3439177234999995,-1.170536609
acid_tale__low_Mg_ale_pH7__1,1.548796515148375,-0.2726849359999992,-1.3974253855,-1.614414534000001
acid_tale__low_Mg_ale_pH7__2,1.5068381521103953,-0.4959441039999994,-1.4576251514999994,-1.4693587199999998
acid_tale__low_Mg_ale_pH5__1,4.326960055890963,0.8732867210000004,-0.6312531714999999,-1.0041814059999998
acid_tale__low_Mg_ale_pH5__2,5.152717189383358,0.8869769660000006,-0.6812634885,-1.166321858
acid_tale__MES_ale_pH7__1,0.956026210895694,-0.6250294269999994,-1.3675453565,-1.7073349489999998
acid_tale__MES_ale_pH7__2,1.1659292984742715,-0.4111939179999995,-1.3481836795,-1.698226849
acid_tale__MES_ale_pH5__1,4.318548530347926,0.6706297220000002,-0.8143701134999999,-1.4174965069999999
acid_tale__MES_ale_pH5__2,3.8362224430427,0.7583824460000006,-0.7904769685000002,-0.8504737459999996
acid_tale__gmos_pH7__1,0.5462029759771176,-0.6399447079999998,-1.7989288544999995,-1.846535036
acid_tale__gmos_pH7__2,0.7099623209974698,-0.6087308809999987,-1.8030159495,-1.617175218
acid_tale__gmos_pH5__1,4.232122955316606,0.8802705340000001,-0.7804908915000004,-0.9694462330000002
acid_tale__gmos_pH5__2,5.369600476836212,1.2533897409999994,-0.23489905649999976,-1.0795020329999998
adnB__wt_adn__1,-0.8440918002743605,0.4652084070000004,0.4353456255000001,-0.2060641499999996
adnB__wt_adn__2,1.1495865071850022,0.058115766000000235,0.34110445650000104,-0.5058183509999994
adnB__delydhB_adn__1,-1.554053838701706,0.2932210160000004,0.0469392924999994,-0.5443938930000005
adnB__delydhB_adn__2,-0.8576851969867795,0.9163301680000008,0.2587259505000006,-0.16968325300000053
ytf2__wt_glc__1,-7.883500785996477,-1.415984958999999,0.5592074805000005,-0.06080978700000018
ytf2__wt_glc__2,-8.18783079473134,-1.6481981139999995,0.3651236615000011,-0.37859893300000014
ytf2__ybcM_glc__1,-3.9544744155448335,-0.4051341519999996,-0.2952188274999994,-0.369125962
ytf2__ybcM_glc__2,-3.691141837144917,0.002502944999999812,-0.2275820404999997,-0.3520568259999983
ytf2__ydhB_glc__1,-12.687956506109249,-1.9744186439999991,-0.4846234694999998,-0.5814907659999999
ytf2__ydhB_glc__2,-12.051552422881649,-1.9822822549999997,-0.4529005415,-0.3388438479999998
ytf2__yfeC_glc__1,-12.01675682907507,-1.752860835999999,-0.17879070849999934,-0.4787996309999994
ytf2__yfeC_glc__2,-12.429674558887111,-1.954649727,-0.4446166634999997,-0.3124006569999995
ytf2__yciT_glc__1,-11.452421864416134,-1.793878251999999,0.18340522150000105,-0.7427256680000003
ytf2__yciT_glc__2,-11.306030557911278,-1.7449704959999996,-0.01020699949999937,-0.7655621759999995
ytf2__ydiZ_glc__1,-4.53484010308797,-0.975622346999998,0.1654994744999998,-0.7356009139999999
ytf2__ydiZ_glc__2,-4.5491699284020966,-0.9837500719999994,0.3458350105000001,-0.949880736
ytf2__ynfL_glc__1,-10.397939246462402,-1.9029004249999997,0.13083715249999986,-0.3946703840000003
ytf2__ynfL_glc__2,-10.167791937002564,-1.7242475739999996,0.2680243315000004,-0.36857874799999996
ytf3__wt_glc2__1,0.1704582187904264,-0.23348710499999914,0.4788816484999998,-0.8882623890000003
ytf3__wt_glc2__2,0.2516274399146764,-0.1840548350000004,0.3220098175000006,-0.6764903959999984
ytf3__wt_pH7_lactate__1,0.7464090381836798,-0.2007209519999993,0.4803415974999998,-0.825046446
ytf3__wt_pH7_lactate__2,0.470830660107693,-0.1071206499999997,0.5454749324999995,-0.9082790209999994
