,A,TdcA,Crp,Fnr,ihfB
hu__wt_lag_pH5__2,-7.2596686027,-5.6710753857,-1.4459433789,1.2081234349,0.5379466454
hu__wt_lag_pH5__3,-6.4997002082,-5.1347684253,-1.4845663116,0.8957372423000001,0.917368182
hu__delhupA_lag_pH5__1,-5.7301913258,-2.6895183197,-1.0651718251,0.6569229851,0.714406406
hu__delhupA_lag_pH5__2,-5.9020679387,-2.4285805038,-0.7987644547,0.6167569178,0.48906684650000004
hu__delhupA_lag_pH5__3,-7.2522580705,-5.0316684768,-1.2519211603,0.8316677062000001,1.106647775
hu__delhupAhupB_lag_pH5__1,-5.9248638618000005,-4.8479429622,-1.3554675684,0.1999734554,0.8958872998
hu__delhupAhupB_lag_pH5__2,-6.5688221236,-5.0785529654,-1.3336062681,0.2197027038,0.7264677902000001
hu__delhupAhupB_lag_pH5__3,-6.1443382476,-4.6567841212,-0.8925679957,0.25218964180000003,1.4966062456
hu__hupAE34K_hupB_lag_pH5__1,-4.9123636217,-1.8718586372,-1.1430168893000001,0.5340236142,0.4676500039
hu__hupAE34K_hupB_lag_pH5__2,-6.8637090836,-5.5414509797000004,-1.4493752758,1.0834013949,0.9145932295
hu__hupAE34K_hupB_lag_pH5__3,-6.7050973623,-5.0898820772,-1.4050641086,1.0978565866,0.8961990470000001
hu__hupAE34K_delhupB_lag_pH5__1,-6.3414952728,-5.1187020744,-1.6123595908000001,0.9741019127,0.9549122993
hu__hupAE34K_delhupB_lag_pH5__2,-6.734712725,-4.2793714971,-1.226893919,0.6802497518,-0.0356378772
hu__hupAE34K_delhupB_lag_pH5__3,-6.9694841017,-5.4475253757,-1.5448590486,0.9403858490000001,0.7947546427000001
hyperpersistence__low_GFP__1,0.5039665536,0.9187084626,-0.1459188516,-0.20978116330000002,0.6483579828
hyperpersistence__wt__1,0.1526961806,-0.0837798607,-0.0579075359,-0.0744435516,0.1013773724
hyperpersistence__high_GFP__1,0.47894413010000003,1.4025754877,-0.10275380890000001,0.4468453882,0.7561082961000001
hyperpersistence__pth_mut__1,0.2641484666,0.2900837417,-0.0890509939,-0.1340233916,0.4480533525
hyperpersistence__pth_mut__2,0.7858978520000001,0.8038055991,-0.4156744168,-0.0619563058,0.4746197462
hyperpersistence__metG_mut__1,0.2493625203,0.1665718928,0.0988768356,0.0976427973,0.9323482898000001
hyperpersistence__metG_mut__2,0.884658869,0.7847180322,-0.2628324997,-0.21477502510000002,0.5534249098
hyperpersistence__high_GFP__2,-0.0071900517,1.2371261071,-0.2208033278,0.3342765871,1.5819909601000002
hyperpersistence__wt__2,-0.1526961806,0.0837798607,0.0579075359,0.0744435516,-0.1013773724
hyperpersistence__low_GFP__2,-0.2532773264,1.0431714953,-0.2805843959,0.0047005741,1.5114326746
kan_efg__cpxAF218Y__1,9.262580668,5.3255238055,1.0841805474,-0.7086893064,-0.22883507590000002
kan_efg__cpxAF218Y__2,11.2854594627,5.8268288235,1.1446573046,-0.6762833235,-0.16930334090000002
kan_efg__cyaAN600Y__1,2.7923974491,2.9026343632,0.9603956705000001,-0.5961064718,-0.0495267151
kan_efg__cyaAN600Y__2,5.8321447874,4.4699479895,1.5682706127000001,-0.9389203311000001,-0.1082065834
kan_efg__fusAA608E__1,-1.3428621648,-1.9427689475,-0.4755092777,0.3523185716,0.27176167630000003
kan_efg__fusAA608E__2,-0.9578743679,-1.6219297485,-0.1918949817,0.2347033211,0.1478877247
kan_efg__fusAA608E_cpxAF218Y__1,-0.849244624,2.0478577484,0.35721379940000003,-0.0167791524,0.0989071549
kan_efg__fusAA608E_cpxAF218Y__2,-1.2682915286,1.1569697268999999,0.3103341766,0.1179135661,0.092265601
kan_efg__fusAA608E_cyaAN600Y__1,-1.6788190591,0.0743794046,0.8959768911,-0.13920940210000002,-0.1910441595
kan_efg__fusAA608E_cyaAN600Y__2,-0.061982175,1.587187248,1.151414448,-0.3839734456,-0.2720639669
kan_efg__fusAA608E_rpoDL261Q__1,0.4102669427,2.3289127182,0.5787595543,-0.0986806617,-0.10026415400000001
kan_efg__fusAA608E_rpoDL261Q__2,-0.1776743402,0.3672703523,0.170452503,0.1994489292,0.1267075309
kan_efg__fusAA608E_topAS180L__1,-0.8953112456000001,0.5765873502000001,0.2993918273,-0.4435333853,-0.0752220175
kan_efg__fusAA608E_topAS180L__2,-1.2176306888,-1.1505246393,0.3449252499,-0.4244188257,-0.1755236102
kan_efg__rpoDL261Q__1,0.1504933544,1.6915086679,0.2963526906,-0.1329093335,-0.167099086
kan_efg__rpoDL261Q__2,1.3014145621,3.3501920809,0.8750640991,-0.4127689734,-0.3144100777
kan_efg__wt__1,0.0081394663,-1.8963585442,-0.326898736,0.0866657269,-0.0172169932
kan_efg__wt__2,-0.0081394663,1.8963585442,0.326898736,-0.0866657269,0.0172169932
lrp__wt_min_log__1,0.0408565008,-0.2264826524,-0.07878716350000001,-0.011919778300000001,-0.093145789
lrp__wt_min_log__2,-0.0408565008,0.2264826524,0.07878716350000001,0.011919778300000001,0.093145789
lrp__wt_min_trans__1,0.8901999208,-2.2567703365,1.2078040582,-0.20470735180000002,0.1545839931
lrp__wt_min_trans__2,0.1335326228,-1.1261363348,1.3633198144,0.1806692184,0.5016686799
lrp__wt_min_stat__1,1.2679934405,-0.8976803272,-2.4304975054,0.1726251009,0.2930838522
lrp__wt_min_stat__2,0.7606873839,-0.3050738322,-1.9638896553,0.0196643383,0.4443584974
lrp__wt_liv_log__1,-0.38082639690000003,0.2566043179,0.23973138100000002,0.2249489489,0.1499765312
lrp__wt_liv_log__2,0.1307745335,-0.0904905403,0.1717381616,0.1194383926,0.0832177955
lrp__wt_liv_trans__1,1.6042538354,3.0679886597,0.08582733690000001,-0.6919210905000001,0.1494158533
lrp__wt_liv_trans__2,2.2773640827,2.9760930404,-0.0164337809,-0.5639088368,0.0520250297
lrp__wt_liv_stat__1,0.2520061006,-0.8532868292,-2.9541291327,-0.0544059229,-0.5083392594
lrp__wt_liv_stat__2,0.4748236632,-0.5297448236,-2.4056994769,-0.014093932000000002,-0.1052962085
lrp__wt_rich_log__1,0.8253861830000001,-0.8279887960000001,-0.18704894200000002,-0.4503003694,-1.060972326
lrp__wt_rich_log__2,0.5093243979000001,-0.6154967659,-0.1143135745,-0.4641175329,-1.0260900458
lrp__wt_rich_trans__1,1.0509529609,-0.6308225534,0.1036684385,-1.0025144526,0.5162780332
lrp__wt_rich_trans__2,0.5087774576,-1.0362264705,-0.5320317657,-1.1404914458,-0.1665471899
lrp__wt_rich_stat__1,1.5939806006000001,1.6291320964,-0.33952435410000004,-0.8909438317,-0.25053451520000003
lrp__wt_rich_stat__2,-0.19524108410000002,1.4028027494,-0.5029284707,-0.5318614534,-0.2176500094
lrp__dellrp_min_log__1,0.2630198174,0.121141941,0.051597773300000004,0.0033368332,-0.1135008517
lrp__dellrp_min_log__2,0.5025920446000001,0.3932219926,0.1695436772,0.0118921209,-0.1418917681
lrp__dellrp_min_trans__1,1.4679780663,-0.7845165144,0.4016716534,-0.5675203342,0.8887595407000001
lrp__dellrp_min_trans__2,2.0715570252,0.9874960624,0.0540830645,-0.5965645774,0.9354712413
lrp__dellrp_min_stat__1,1.5976781075000002,-0.6600290294000001,-2.4044391384,-0.09172600310000001,-0.114380222
lrp__dellrp_min_stat__2,0.8683725729,-0.5126501589,-2.2572603749,-0.2604633833,-0.4618928782
lrp__dellrp_liv_log__1,-0.5190765454,0.35803056920000004,0.15715905260000002,0.0257724632,-0.1224464358
lrp__dellrp_liv_log__2,-1.1418208248,-0.4431802126,0.22238625250000002,-0.0743060465,0.2983490954
lrp__dellrp_liv_trans__1,2.6675127947,3.9876151881,0.029169605100000003,-0.7908679979000001,-0.24434000990000002
lrp__dellrp_liv_trans__2,3.0826528951,4.2679799959,0.3152681445,-0.5605540760000001,0.0135024936
lrp__dellrp_liv_stat__1,0.6364110953000001,-0.6470405074000001,-2.3922730427,0.1988388559,-0.0888189655
lrp__dellrp_liv_stat__2,0.7190306403000001,-0.6379837432000001,-2.1205585644,0.2155505949,0.0958785737
lrp__dellrp_rich_log__1,1.1376906847,-0.31069891990000004,-0.14166017990000002,-0.4247212359,-1.0485301634
lrp__dellrp_rich_log__2,0.8016142844,-0.6747468294,-0.1285585019,-0.4265440585,-0.9506783407
lrp__dellrp_rich_trans__1,0.38742036760000004,0.0643842516,-0.41390028040000004,-0.8679103318,0.0092334253
lrp__dellrp_rich_trans__2,-0.0070732307000000005,0.018696201200000002,-0.5311079492,-0.8983829466000001,0.24535617110000002
lrp__dellrp_rich_stat__1,0.5013250765,-1.1753832949,0.7351458547,-0.3971189492,0.047163355000000004
lrp__dellrp_rich_stat__2,0.3560642683,-1.8488000246,1.4053881684,-0.24081092610000002,0.5261040576
mazF_circuit__t0__1,0.21676909,-0.1338519886,-0.004570969,0.08827390900000001,0.1562382721
mazF_circuit__t2__1,7.1797379904,1.3843034099,0.0653832305,-0.23167562300000002,0.6331112553
mazF_circuit__t4__1,7.7449228769000005,1.2381283753,0.3822852162,0.2629024821,0.6614788326000001
mazF_circuit__t6__1,6.8504387775,-0.20189897810000001,0.21028994880000001,0.43528731260000003,0.24987335840000002
mazF_circuit__t8__1,4.2373564693,-1.0450619329,-0.0570535506,0.3820487614,0.0917625044
mazF_circuit__t0__2,-0.21676909,0.1338519886,0.004570969,-0.08827390900000001,-0.1562382721
mazF_circuit__t2__2,5.6685683694,1.4919334001,0.051884897000000006,-0.2043366113,0.0567651034
mazF_circuit__t4__2,8.3285069494,0.7812041019,0.3721571684,-0.32261156550000003,0.7709594122000001
mazF_circuit__t6__2,5.6559005871,-0.7911166078,0.12152566340000001,0.5355032213,-0.0509849852
mazF_circuit__t8__2,4.6776293131,-2.4020399422,-0.0765298296,0.39596403090000004,0.0225987589
mazF_ribo__emptyvec_mrna_5m__1,-0.0549924945,-0.1410946848,0.020805030000000002,-0.0188473862,-0.0052523366
mazF_ribo__emptyvec_mrna_5m__2,0.0549924945,0.1410946848,-0.020805030000000002,0.0188473862,0.0052523366
mazF_ribo__mazF_mrna_5m__1,0.0173723408,1.1845112297,0.16600598560000002,0.8768952831,0.570603653
mazF_ribo__mazF_mrna_5m__2,0.2282326254,1.3171575561,0.1916775286,0.7943170451,0.6901759176000001
mazF_ribo__emptyvec_total_5m__1,-0.1544352324,-1.2501447518,0.46786379100000003,0.0022417352,1.5424410397
mazF_ribo__emptyvec_total_5m__2,-0.1889983771,-1.2501447518,0.5122323806,-0.1816462398,1.5776798909
mazF_ribo__mazF_total_60m__1,2.7727897014,1.7278019319,-0.6219598177,0.3641228837,2.225918038
mazF_ribo__mazF_total_60m__2,2.8018329288,1.0592235858,-0.6024762283,0.46529772480000003,1.9230280871
mercury__ctrl_t00__1,-0.12736717020000002,0.107624495,0.0292773526,0.0143233844,-0.1894888166
mercury__ctrl_t10__1,0.013144332000000002,-0.2158724937,0.3087663784,-0.5673512663,-0.0070085912
mercury__ctrl_t30__1,0.2283024455,0.7432169913000001,0.7006973645,-0.9106348201000001,0.1387935465
mercury__ctrl_t60__1,0.2182883075,1.3756674211,0.8951937533000001,-0.7654763169000001,1.1480823992
mercury__hg_t10__1,0.27099565600000003,-1.0151409491,1.5099593280999999,0.10413819610000001,0.553251837
mercury__hg_t30__1,-0.7573090734,-0.4808507607,1.6124665533,0.1963005887,2.2675264486
mercury__hg_t60__1,-0.2769730198,0.133096611,1.3859830142,0.5268947778,2.6073396528
mercury__pma_t10__1,0.530925,0.2093172431,0.8754740065000001,-0.0169749804,1.1005582828
mercury__pma_t30__1,1.2960814749,0.14349815500000002,0.7672332111,0.1514677783,1.4531342244
mercury__pma_t60__1,-0.3904001633,-0.7058316183000001,0.2108640436,0.0907918983,0.3869285342
mercury__ctrl_t00__2,0.2239168431,0.2314770801,0.0010693687,-0.0046689013,0.06269682730000001
mercury__ctrl_t10__2,0.0775497346,-0.8107398927,0.25878484220000003,-0.426649692,0.0100486958
mercury__ctrl_t30__2,0.221088962,0.8708008929000001,0.7206174857000001,-1.0217004236,0.5188256616
mercury__ctrl_t60__2,0.0873506376,1.2538938014,0.9635479732000001,-0.7745977194,1.1551031202
mercury__hg_t10__2,0.6316816903,-0.46415846040000003,1.4192736061,0.1257959895,0.9031231929
mercury__hg_t30__2,-0.5891223936000001,-0.2776738897,1.4553969738,0.1732554926,2.3014184749
mercury__hg_t60__2,0.24554812820000002,-0.4204564228,-0.0283162313,0.4697261488,0.8161729794
mercury__pma_t10__2,0.13753947160000002,-0.0938632108,0.8151339384,-0.11645100400000001,1.18477867
mercury__pma_t30__2,1.9663097357,0.9849807833,0.8881257601,0.1571979088,1.4069757974
mercury__pma_t60__2,-0.8010452963,0.41535527800000005,0.41748972510000004,-0.6415963887,0.4216682631
mercury__ctrl_t00__3,-0.0965496728,-0.3391015751,-0.0303467213,-0.0096544831,0.1267919893
mercury__ctrl_t10__3,0.1989463611,-0.3120007736,0.12400269800000001,-0.3169365246,0.0051995689
mercury__ctrl_t30__3,0.5038594718,0.7194570064,0.7564198440000001,-0.748058828,0.8339415168000001
mercury__ctrl_t60__3,0.5505880274,0.9584587729,0.803622138,-0.642971501,0.9644064039
mercury__hg_t10__3,0.9045249976,-0.4840337054,1.7832128196,0.1558185043,-0.8350756355000001
mercury__hg_t30__3,0.464531497,-0.2058995713,1.5344472761999999,0.1043121531,1.9415273842
mercury__hg_t60__3,0.39851766850000003,-0.0803771459,0.7437536825000001,0.6420763381,1.9147132720000002
mercury__pma_t10__3,0.5938543125,0.059705685700000004,1.0075067504,-0.1316689648,1.1322130394
mercury__pma_t30__3,1.5206380576,0.140494591,0.9965341975,0.09705247630000001,1.5095176118
mercury__pma_t60__3,-0.3652051747,0.0954012905,0.6395112446,-0.6977402275,0.6635232554
ml_abx__az_lolcde__1,0.9674651438,-0.2103573401,0.3949028114,-0.7516619417,0.48992119580000004
ml_abx__az_lolcde__2,-0.8663541738,0.8886958805,0.0860060487,-1.1496425843,0.3120800843
ml_abx__az_lolcde__3,-2.0120285358,-0.28202126720000004,0.3337373743,-0.9921913121,0.1877009152
ml_abx__b01__1,2.9229835276,1.1573702077,0.5086181453,0.006689497000000001,0.0630767935
ml_abx__b01__2,2.3718283822,1.2102010189,0.4866754022,0.078838191,0.0691725602
ml_abx__b01__3,0.7363045804,0.2333072776,0.48643220260000003,0.0518871206,-0.1545204794
ml_abx__cro__1,-0.3905657953,-0.1855258242,0.3779114022,-0.1923720784,0.1929939407
ml_abx__cro__2,0.1268443559,1.4893384325,-0.0306841953,-0.0085819389,0.0693341213
ml_abx__cro__3,-1.1039882304,-0.4805103868,-0.2753034439,-0.0053562109,-0.4425272645
ml_abx__chl__1,-2.0026113468,-0.9791456032,-1.7807047438999999,-0.6587832035,-1.2325982184
ml_abx__chl__2,-1.4033296811,-0.5755275351,-1.6147351356000001,-0.9242868331,-0.9705946505
ml_abx__chl__3,-1.5763720429,-1.0122273267,-1.7049606803000001,-0.7405011435000001,-1.0401167738
ml_abx__cip__1,0.75775839,0.24416306610000002,0.468238231,-0.1190072798,-0.1261411765
ml_abx__cip__2,2.129931252,1.762924297,0.26436147200000004,-0.0044759721,-0.1977983036
ml_abx__cip__3,-0.0310174798,-0.45545463340000003,-0.3907059673,-0.06839568160000001,-0.5428522547
ml_abx__clr__1,-2.6368627412,-1.1785824373,-2.0145250609,-0.49915717730000003,-0.7008032636
ml_abx__clr__2,-1.6658842579000002,-0.49046198820000003,-1.8700479492,-0.9562176016,-0.9762081964
ml_abx__clr__3,-1.4894711516,-0.9652080062,-1.9839799046,-0.8397931040000001,-1.2619941227
ml_abx__cst__1,-0.35963277720000003,0.33816732450000003,0.4841423467,-0.6163406841,0.2438998293
ml_abx__cst__2,0.9269817991,1.4812402349,0.1252630897,-0.6206016748000001,0.26576712140000003
ml_abx__cst__3,-0.8236873151,-0.4242264791,0.2504433165,-0.5586389879,0.0780191361
ml_abx__ctrl__1,0.22541487640000002,0.5742950632,0.3181897135,-0.1166496013,0.1598698194
ml_abx__ctrl__2,-0.26420149200000004,-0.2949454462,0.33640730560000004,-0.051026380600000004,0.10642429290000001
ml_abx__ctrl__3,0.6893653992000001,0.18931564010000002,0.1284474774,-0.1833504845,0.0510856679
ml_abx__ctrl__4,0.23299098780000002,1.0516748438,0.0423286529,0.0806954445,0.1552387405
ml_abx__ctrl__5,-0.7589174298,-0.6335569624,-0.3692971329,0.0191679243,-0.26248649690000003
ml_abx__ctrl__6,-0.12465234160000001,-0.8867831386,-0.4560760166,0.2511630976,-0.2101320238
ml_abx__dox__1,-1.7557879754,-0.8166480833,-2.1031438757,-0.7860369249,-0.9780117109
ml_abx__dox__2,-0.2035613571,-0.4197695213,-1.9587539556,-1.2163194972,-1.1075124308
ml_abx__dox__3,-0.7269788206000001,-1.1854126301,-2.0893289722,-0.8969322540000001,-0.8407783841
ml_abx__glob__1,-0.9975584549000001,-0.5615495101,0.40077032360000003,-1.3651194326,0.4302949447
ml_abx__glob__2,-0.15911602730000002,0.8019232308,0.19451078430000002,-1.2914137657,0.45006282140000003
ml_abx__glob__3,-1.5438782917,-1.1318019255,-0.3027589365,-1.0983352413,-0.0423093921
ml_abx__lvx__1,-0.6761822148000001,-0.6812867816,0.8486849750000001,-0.0289735559,-0.0001481002
ml_abx__lvx__2,0.8542027016,1.4163097626,0.3938793786,0.18845651800000002,-0.0816094765
ml_abx__lvx__3,-1.3168742076,-0.5493465694,0.148786522,0.053335694100000004,-0.5324568165
ml_abx__mec__1,0.20894792040000001,0.5397889827,0.3369699572,-0.2293278892,0.0603716803
ml_abx__mec__2,0.4375884365,1.3943010336000001,0.013751511800000001,-0.0863974743,-0.0438065497
ml_abx__mec__3,-0.2410688877,-0.12030150810000001,-0.22974107400000002,-0.10364660020000001,-0.148872566
ml_abx__mem__1,-0.1163363815,-0.2193121858,0.35225783860000004,-0.1980404688,0.0852196846
ml_abx__mem__2,0.5159227765000001,0.9962297766,-0.0962918605,0.19654594220000002,0.2616348697
ml_abx__mem__3,-0.11272480100000001,-0.8588985863,-0.4193098364,0.39531110950000004,-0.22487712710000002
ml_abx__nit__1,-3.1550570544,-2.7089120008,-0.4561378538,1.1258775551,-0.6054230973
ml_abx__nit__2,-3.4862933677,-1.9715149094000002,-0.3239561219,1.354755592,-0.8637874091000001
ml_abx__nit__3,-3.012717656,-1.552231291,-0.5009096485,1.3452369068,-0.9109242801
ml_abx__ntx__1,-4.1840409167,-0.08597505970000001,-1.0066348399,-0.5519501863,-1.2585341307
ml_abx__ntx__2,-4.1953229829,-0.3186933205,-0.9472326698,-0.7382328027,-0.8879509193
ml_abx__nor__1,-0.9993376703000001,-0.510919623,0.8071856029000001,0.3269633085,-0.0597636964
ml_abx__nor__2,0.5560156139,1.2903066483,0.4894051802,0.189146892,-0.28464656250000003
ml_abx__nor__3,-1.2803633552,-0.6760117377,0.12325169,0.257646025,-0.5346203111
ml_abx__pb__1,-2.8477202191,-0.5388008082,0.5965313259,-0.7179253264000001,0.6518911327
ml_abx__pb__2,-0.6781035416,1.2259639888,0.4467565101,-0.5924204416000001,0.6072186340000001
ml_abx__pb__3,-1.3600912389,0.1326200901,0.5066551433,-0.8001687414,0.3657176294
ml_abx__tmp__1,0.2245662071,-0.1514483621,-0.4180190307,-0.2532161449,-0.02917652
ml_abx__tmp__2,0.6577569964000001,-0.6904274913,-1.1217666797,-0.6214561914,-0.23585785620000002
ml_abx__tmp__3,-2.2259539932,-1.6073002195,-1.5654300289,-0.6251811719,-0.5612001768
mut_abx__del_mutS_000nor__1,-1.6559202769999999,-0.8262482293000001,-0.10736737830000001,0.0970123236,0.060368359
mut_abx__del_mutS_000nor__2,0.2703014136,0.2172523601,-0.0089077731,-0.2186048391,0.0980568742
mut_abx__del_mutS_000nor__3,1.3856188634,0.6089958691,0.1162751514,0.1215925154,-0.15842523320000002
mut_abx__del_mutS_125nor__1,-0.8132183735,-0.413403448,0.16900614320000001,-0.0278850961,0.4819642736
mut_abx__del_mutS_125nor__2,-1.4845135552,-1.2202698637,0.0010292434000000001,0.0976449876,0.2029865342
mut_abx__del_mutS_125nor__3,-1.2459801919,-0.9654081197000001,-0.1128774423,0.24585199270000002,0.3828531532
mut_abx__del_mutS_250nor__1,-1.7767560114,-1.4880413166,-0.0133986869,-0.012723672200000001,0.4431344042
mut_abx__del_mutS_250nor__2,-0.0291099969,-0.6719692284000001,0.1636110552,-0.1427372924,0.3142653859
mut_abx__del_mutS_250nor__3,-2.1003883364,-1.5426311495,-0.331696997,0.1642186103,0.353931784
mut_abx__del_mutS_375nor__1,-0.8433604687,-1.1454453494,-0.038234619500000004,0.304930242,0.9571972367
mut_abx__del_mutS_375nor__2,0.6975022506,-0.0544020777,0.0085680138,0.47015486110000004,0.8032238378000001
mut_abx__del_mutS_375nor__3,-0.0809110604,-0.513594054,0.11367215480000001,0.3298855515,0.7668903689000001
mut_abx__del_mutS_500nor__1,0.47014537580000004,0.0786157833,0.3878004733,0.3784304416,0.5037775474
mut_abx__del_mutS_500nor__2,-0.4586519929,-0.1792593461,0.3784077044,0.4791398864,0.7364907105
mut_abx__del_mutS_500nor__3,-0.008822542400000001,-0.5190384322,0.6438706029,0.023032378500000002,0.6726571582
mut_abx__del_mutS_625nor__1,0.5281499502,-0.4495177708,1.4015203867000001,-0.6495468024000001,0.5152526936
mut_abx__del_mutS_625nor__2,2.001573992,0.45321245800000004,0.8077489953,0.1293026924,0.1153497319
mut_abx__del_mutS_625nor__3,1.2677800974,0.2865272668,0.7167135879000001,0.43389779580000004,0.7243962992
mut_abx__del_mutS_750nor__1,1.8119565807,0.5934620067,0.8733453174,0.4700040541,0.7593061593
mut_abx__del_mutS_750nor__2,3.6778747163,1.1776353592,0.7318804379,0.5893872825,0.5242804382
mut_abx__del_mutS_750nor__3,1.6229251336,0.528375722,0.7265351033,0.3831052922,0.9815566684
mut_abx__del_mutS_875nor__1,5.078421151,1.0200056041,0.5601250011000001,0.3295755399,-0.0001521814
mut_abx__del_mutS_875nor__2,2.2953478771,0.6788548982,1.1423196373,0.6226805845,0.5757985535
mut_abx__del_mutS_875nor__3,3.0003472326,0.2258031343,0.8770837162,0.2557763552,0.3371318185
nit_yeaG__wt_Nminus__1,-0.1736732188,0.4120644537,-0.4060248421,0.4613139096,-0.5007759714
nit_yeaG__wt_Nminus__2,0.1736732188,-0.4120644537,0.4060248421,-0.4613139096,0.5007759714
nit_yeaG__wt_Nplus__1,1.382559852,0.2094946623,-1.860802321,-2.2304418322,-1.6563278604
nit_yeaG__wt_Nplus__2,-0.8966149419,-0.9516200484,-1.9932080196,-1.6713529146,-0.2461351782
nit_yeaG__del_yeaG_Nminus_24h__1,4.0290561651,1.4610887015,-3.95744986,-2.237945271,-3.9178110457
nit_yeaG__del_yeaG_Nminus_24h__2,1.1704002856,0.3308113314,-2.376849187,-1.4605007973,-0.7681829775
nit_yeaG__del_yeaG_Nminus_24h__3,1.8181073430999999,1.2153965145,-2.4414347629,0.2189535879,-1.7039632644
nit_yeaG__del_yeaG_Nminus__1,-0.0818061534,0.0442760628,-0.11143317250000001,-0.0005819889000000001,-0.041942860900000004
