,A,KdpE
minicoli__minE_glyc__2,3.218439969427367,0.4264346407124648
minicoli__minE_Fe_starve__1,1.8608736810732456,-0.5651446844205266
minicoli__minE_Fe_starve__2,2.1583156872638365,-0.3148522938760543
minicoli__minE_LB__1,0.9153279437669364,-0.6604375112127232
minicoli__minE_LB__2,1.2978495778487704,-0.40450748894493227
minicoli__minE_N_starve__1,2.2872063247261254,-0.2614116906806938
minicoli__minE_N_starve__2,1.6626547832509186,-0.5249007126357652
minicoli__minE_osm__1,2.809635062165268,-0.3874451985645688
minicoli__minE_osm__2,3.3100219692721446,-0.4593814852920115
minicoli__minE_ph5__1,2.883504409653172,0.05306329655201303
minicoli__minE_ph5__2,2.740876690901652,0.04783041854903392
minicoli__minE-pyr__1,1.768585152994865,-0.4835806238365557
minicoli__minE-pyr__2,3.8482484754010944,0.17698001707845012
minicoli__minE_sorb__1,-0.5748373430254383,-0.8672775323570843
minicoli__minE_sorb__2,-0.6612294208495706,-0.7425262501955081
minicoli__minE_urid__1,-0.3216795478519192,-0.644204932769167
minicoli__minE_urid__2,-0.5381859063859165,-0.7889613022012099
minicoli__W3110_cyt__1,-4.290093001221868,-1.183819422301195
minicoli__W3110_cyt__2,-4.356746563432426,-1.3661805636790518
minicoli__W3110_glc__1,-3.6035577948556607,-1.8626085588834136
minicoli__W3110_glc__2,-4.198479167067706,-1.7630719911451118
minicoli__W3110_glyc__1,-2.577345208524506,-1.176257454549956
minicoli__W3110_glyc__2,-2.1418869583442977,-0.7535118216343104
minicoli__W3110_Fe_starve__1,-1.4970077133512327,-0.2862209559676625
minicoli__W3110_Fe_starve__2,-1.5653309740149322,-0.4105305924311651
minicoli__W3110_LB__1,0.2987715092283529,-0.7482773441936912
minicoli__W3110_LB__2,0.3806336345004561,-0.8263100504270892
minicoli__W3110_N_starve__1,-3.77039756429824,-1.5401142931512242
minicoli__W3110_N_starve__2,-3.773365777773271,-1.4730536894974824
minicoli__W3110_osm__1,-2.1104599644239657,-0.4543146606057098
minicoli__W3110_osm__2,-2.0020842107040657,-1.3349505049291597
minicoli__W3110_ph5__1,-2.488931051286836,-0.70889498624862
minicoli__W3110_ph5__2,-2.553149297231355,-0.640357090579537
minicoli__W3110_pyr__1,-2.3429046989291766,-1.3779942605270294
minicoli__W3110_pyr__2,-1.859615931551132,-0.6885624830888464
minicoli__W3110_sorb__1,-3.3490986635793663,-2.0459018910698608
minicoli__W3110_sorb__2,-3.4717436856537,-2.0735890974742386
minicoli__W3110_urid__1,-2.0861529659998626,-0.9183068835817632
minicoli__W3110_urid__2,-2.0582699005402945,-1.0889415606546071
minicoli__W3110_WT_glc__1,-1.9806357237341448,-0.7914602965270441
minicoli__W3110_WT_glc__2,-2.5289942152865468,-1.1748345431996017
minicoli__W3110_WT_osm__1,-1.951983208667811,-1.2180190068184111
minicoli__W3110_WT_osm__2,-1.6571276950480154,-0.5635744414015339
eep__BOP27__1,-1.1823567397019732,-0.7916161788871761
eep__BOP27__2,-1.685007342973957,-0.6171586523929866
eep__BOP1000__1,-0.8677335126329379,-0.31641378522831154
eep__BOP1000__2,-0.7478742265587232,-0.2562272854844485
eep__BOP27_ndh-cydB-appC__1,2.075172476845704,0.6354899233721722
eep__BOP27_ndh-cydB-appC__2,2.7160645967033616,0.8281961844638284
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,-2.3910745286530477,-0.2878563703191528
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,-3.0448082168514303,-0.2685630051335943
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,-2.884304798927296,-0.7143297726353843
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,-2.004013711203498,0.09235946142256424
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,-0.6381335473834475,0.015056481196518591
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,-2.035709405623801,0.3608893678424563
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,-0.3012532955736107,-0.2409467114365187
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,-0.4568623700343434,-0.3655776091874357
eep__BOP27_nuoB-cydB-appC__1,0.8887800673572207,0.9377818971403872
eep__BOP27_nuoB-cydB-appC__2,0.9030086079903998,1.0043132019473051
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,-0.8061475125819865,0.29954474572221024
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,-0.914726469479292,0.4994384903916815
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,-0.73313037523606,0.37099728751343175
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,-1.260693193080631,0.24361570341713445
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,-3.5665120495407567,-1.2773845032797435
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,-3.5377210170516658,-1.0970802874516807
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,-2.2561379789236637,-1.0257087409294543
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,-2.31747573939452,-0.9348603487720232
eep__BOP27_ndh-cyoB__1,0.9104358520569804,-0.07762573821158991
eep__BOP27_ndh-cyoB__2,0.1691700086738883,-0.1138042750782864
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,-4.785614075451813,-1.6954479376089642
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,-4.472485200067399,-1.346788187383944
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,-4.909012863754077,-0.8955549124002241
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,-4.755870831977986,-0.5044850080607439
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,-5.721698251154817,-1.0131745114313366
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,-3.874941287567783,-0.8223856536033707
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,-5.171881130735882,-0.8599274455366226
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,-4.180201167789517,-0.6931572630039593
eep__BOP27_nuoB-cyoB__1,0.0595740129835289,-0.3247231870115215
eep__BOP27_nuoB-cyoB__2,0.0565838677602201,-0.14600724134732346
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,0.0511270284856852,0.7121199041532646
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,-0.0945148592449084,0.7184128020878573
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,-0.460339597677629,0.2038764266271764
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,-0.2926620336452766,0.2341522376021512
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,-1.3216251808638313,0.14353199147894016
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,-1.3047617196586063,-0.201233109374698
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,1.0956285937221617,0.4739534762751774
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,-0.0216583864237213,0.27260950663681793
eep__BOP27_ndh-cydB__1,0.9230767887537464,0.1729398094773309
eep__BOP27_ndh-cydB__2,-0.2805019232221004,-0.1836831568371604
eep__BOP27_nuoB-cydB__1,0.3174195848065561,0.3814947300875469
eep__BOP27_nuoB-cydB__2,0.6390421060752004,0.23812085842808275
DDB2__PD-005_BW25113_Batch_6h__1,-0.7956777933327615,-1.024218525890732
DDB2__PD-005_BW25113_Batch_6h__2,-1.1174978168346288,-1.349962784397504
DDB2__PD-003_BW25113_Batch_9h__1,-1.3778732062723464,-1.0735333323007759
DDB2__PD-003_BW25113_Batch_9h__2,-0.1852744374324283,-0.6092102267772739
DDB2__PD-003_BW25113_Fed-batch_6h__1,-1.8106752828710253,-0.7204864281910064
DDB2__PD-003_BW25113_Fed-batch_6h__2,-1.8971856947944856,-0.9195094647854648
DDB2__PD-005_BW25113_Fed-batch_6h__1,-1.2268712471008882,-0.5819992468929964
DDB2__PD-005_BW25113_Fed-batch_6h__2,0.4567797973424152,-0.11539194883935355
DDB2__PD-005_BW25113_Fed-batch_6h__3,-1.1017863527528726,-0.9440664155555528
DDB2__PD-005_BW25113_Fed-batch_15h__1,-0.2443274438570429,-0.925024617090942
DDB2__PD-005_BW25113_Fed-batch_15h__2,-0.4526549280613203,-0.7483399285987793
DDB2__PD-003_BW25113_Fed-batch_21h__1,-0.948705483524998,-0.8904555291554463
DDB2__PD-003_BW25113_Fed-batch_21h__2,-2.340276691720585,-0.8355467700297791
DDB2__PD-004_del-basS_Batch_6h__1,-0.7538130804496562,-0.4430072127738649
DDB2__PD-004_del-basS_Batch_6h__2,-0.8354307218503391,-0.4985509831217447
DDB2__PD-004_del-basS_Fed-batch_6h__1,-1.960970776531753,-1.1237038391457723
DDB2__PD-004_del-basS_Fed-batch_6h__2,-1.2270643933059204,-0.8300958909900555
DDB2__PD-004_del-basS_Fed-batch_15h__1,-0.7567167448287406,-1.069336786718731
DDB2__PD-004_del-basS_Fed-batch_15h__2,-1.5031166659938993,-0.9785840279218552
DDB2__PD-004_del-kdpE_Batch_6h__1,-2.156737379582465,-4.594535039
DDB2__PD-004_del-kdpE_Batch_6h__2,-2.0337174836754564,-4.594535039
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,-2.848687565148639,-4.594535039
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,-2.8302504224793905,-4.594535039
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,-2.191965920389164,-4.594535039
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,-1.9060995510790064,-4.594535039
DDB2__PD-005_del-phoB_Batch_6h__1,-1.2777001577616882,0.020308376368126883
DDB2__PD-005_del-phoB_Batch_6h__2,-1.6641212155233602,-0.760061735346568
DDB2__PD-005_del-phoB_Batch_6h__3,-0.649473499623641,-1.1816681709947514
DDB2__PD-003_del-phoB_Batch_9h__1,-1.469066337920113,-1.0139320180483868
DDB2__PD-003_del-phoB_Batch_9h__2,0.2632415690473689,-0.9398819003554152
DDB2__PD-003_del-phoB_Fed-batch_6h__1,-1.6508639184622949,-1.3038966826027751
DDB2__PD-003_del-phoB_Fed-batch_6h__2,-0.9509707736906178,-0.6979977296575584
DDB2__PD-005_del-phoB_Fed-batch_6h__1,-0.7773442562864943,-0.08698382088778889
DDB2__PD-005_del-phoB_Fed-batch_6h__2,-1.28215883191382,-0.9214617600487792
DDB2__PD-005_del-phoB_Fed-batch_15h__1,-1.1995656443457434,-0.8225816674042585
DDB2__PD-005_del-phoB_Fed-batch_15h__2,-1.4246229698666966,-1.1756913076720452
DDB2__PD-003_del-phoB_Fed-batch_21h__1,-1.0374556065446798,-0.5312047983580026
DDB2__PD-003_del-phoB_Fed-batch_21h__2,-1.0755449745605945,-1.0329291847442414
DDB2__PD-004_del-qseB_Batch_6h__1,-0.3546139498643522,-0.5501222572001021
DDB2__PD-004_del-qseB_Fed-batch_6h__1,-1.161235624930229,-0.9635959443641368
DDB2__PD-004_del-qseB_Fed-batch_6h__2,-1.501835595990156,-0.5858876643843605
DDB2__PD-004_del-qseB_Fed-batch_15h__1,-1.3444694485801332,-1.1886806497786746
DDB2__PD-004_del-qseB_Fed-batch_15h__2,-0.6129791640063523,-0.7965956303741528
DDB2__PD-004_del-qseC_Batch_6h__1,-0.7758751654139003,-0.5187882597258877
DDB2__PD-004_del-qseC_Batch_6h__2,-0.7120332986889375,-0.8262261372996913
DDB2__PD-004_del-qseC_Fed-batch_6h__1,-1.4122062262995256,-0.6978803245479129
DDB2__PD-004_del-qseC_Fed-batch_6h__2,-1.2181784090029018,-0.6250415959759552
DDB2__PD-004_del-qseC_Fed-batch_15h__1,-1.6474230487176351,-1.5299524604935402
DDB2__PD-004_del-qseC_Fed-batch_15h__2,-1.9264569458363323,-1.0343247649768696
DDB2__PD-005_del-qseF_Batch_6h__1,-1.3666825641948177,-1.0884603462168831
DDB2__PD-005_del-qseF_Batch_6h__2,-1.1901443653984891,-0.5506602137640924
DDB2__PD-003_del-qseF_Batch_6h__1,-0.1752607662007591,-0.7560071781209512
DDB2__PD-003_del-qseF_Batch_6h__2,-0.5733543811168648,-1.0816450637423554
DDB2__PD-003_del-qseF_Fed-batch_6h__1,-1.839515606456176,-1.2978027926572344
DDB2__PD-003_del-qseF_Fed-batch_6h__2,-1.500281948177828,-0.7419657846869407
DDB2__PD-005_del-qseF_Fed-batch_6h__1,-0.7176445843306186,-0.2638358899345068
DDB2__PD-005_del-qseF_Fed-batch_6h__2,-1.7607468113859266,-0.7033129739261801
DDB2__PD-005_del-qseF_Fed-batch_6h__3,-1.4455711499849897,-0.9727028788199972
DDB2__PD-005_del-qseF_Fed-batch_15h__1,-1.1751514169805632,-0.7993410966238401
DDB2__PD-005_del-qseF_Fed-batch_15h__2,-1.1098641904314113,-1.0068795959059753
DDB2__PD-003_del-qseF_Fed-batch_21h__1,-0.2474649309886745,-0.5704200230723924
DDB2__PD-003_del-qseF_Fed-batch_21h__2,-0.9402631813988096,-0.992193918732882
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,0.337847951178245,-0.4560081576410671
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,-0.9215582764815444,-0.7684833546219827
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,-0.5967482989832036,-0.58242508969587
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,-1.3382952520118547,-0.5806944938077416
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,-1.3282925362537088,-0.8405221286290252
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,-0.7778742870544428,-0.7571890509914363
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,-1.3546518020317355,-1.4173843611129309
DDB3__PD-009_del-arcA_Batch_6h__1,-0.1350554047150656,-0.7316877778093622
DDB3__PD-009_del-arcA_Batch_6h__2,-1.518613915222505,-0.7096149596484307
DDB3__PD-009_del-arcA_Fed-batch_6h__1,-1.5634728478987585,-0.8855727357823842
DDB3__PD-009_del-arcA_Fed-batch_6h__2,-2.8272455527054707,-0.7724237153979372
DDB3__PD-009_del-arcA_Fed-batch_15h__1,-0.6499632317192335,-1.0094620280693256
DDB3__PD-009_del-arcA_Fed-batch_15h__2,-1.1043796399110972,-1.4378479248403762
DDB3__PD-006_del-baeR_Batch_12h__1,-0.6390031241060705,-0.7723132075880329
DDB3__PD-006_del-baeR_Batch_12h__2,-1.5152081804571835,-1.0450920948606337
DDB3__PD-009_del-baeR_Batch_12h__1,-1.0824386851204688,-0.6517519768141821
DDB3__PD-009_del-baeR_Batch_12h__2,-1.1351777569737225,-0.7396827423726076
DDB3__PD-006_del-baeR_Fed-batch_12h__1,0.9583342990302371,-0.8359129686734144
DDB3__PD-006_del-baeR_Fed-batch_12h__2,1.0303946640720971,-0.8468035954411272
DDB3__PD-009_del-baeR_Fed-batch_12h__1,-2.237824100989832,-1.4964246403314483
DDB3__PD-009_del-baeR_Fed-batch_12h__2,-0.0361115056278842,-1.531308080314894
DDB3__PD-009_del-baeR_Fed-batch_18h__1,1.9294925497814055,-0.9935903957832436
DDB3__PD-006_del-lsrB_Batch_6h__1,-0.4568993010712138,-0.284685833446483
DDB3__PD-006_del-lsrB_Batch_6h__2,-0.958830665526606,-0.5858551054140788
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,-1.8150850886666303,-0.7333416480892283
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,-2.16086412487321,-1.3409279342919858
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,-0.9415971037455728,-0.32643671433777044
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,-0.3491577893307334,-1.0637240017473797
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,0.6039208871207088,-0.5176870450469746
DDB3__PD-009_del-lsrK_Batch_6h__1,-1.394142317994184,-0.4695148114874579
DDB3__PD-009_del-lsrK_Batch_6h__2,-1.5793452276411073,-0.7594061161339027
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,-1.5167056409380155,-0.6551945148985032
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,-2.03845768729587,-1.0409173721214025
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,-2.3861116929415687,-1.2291557020845278
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,-0.268059066053414,-0.3548788161134917
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,-1.0456135258764594,-1.350717159155958
DDB3__PD-006_del-lsrR_Batch_6h__1,-1.4362255662277972,-0.5335519833337301
DDB3__PD-006_del-lsrR_Batch_6h__2,-1.2875415252436977,-0.4825132875746716
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,-1.4644142740112869,-0.8033995294964615
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,-1.1682168156581143,-0.08439303753840832
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,-1.97815006491563,-0.4985610279881385
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,-0.7173111062425076,-1.2262102384531155
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,-1.8753149145539811,-0.7265700845767241
DDB3__PD-009_del-luxS_Batch_6h__1,-0.9547576084343132,-1.5854745907113668
DDB3__PD-009_del-luxS_Batch_6h__2,0.1086070179509294,-0.8732837036304573
DDB3__PD-009_del-luxS_Fed-batch_6h__1,-1.424308066044376,-0.4009303058414568
DDB3__PD-009_del-luxS_Fed-batch_6h__2,-1.2744571535093276,-0.35236579632409626
DDB3__PD-009_del-luxS_Fed-batch_15h__1,-1.5578359023455746,-1.5511628812285516
DDB3__PD-009_del-luxS_Fed-batch_15h__2,-0.7440058791309515,-0.7748055262342635
DDB3__PD-006_del-rpoS_Batch_9h__1,-2.8254753534374624,-0.3315390572607653
DDB3__PD-006_del-rpoS_Batch_9h__2,-3.0911207155080205,-0.7604022742385204
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,-1.6899294537236824,-0.9945563827026938
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,-3.7678307615461817,-2.0480585787239147
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,-2.0471497520446067,-1.259729159896565
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,-2.3605617848687,-0.5572484475655735
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,-5.369915641932745,-1.6458181116467698
DDB3__PD-009_del-tnaA_Batch_6h__1,-0.7353019550341534,-1.151203531559688
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,-1.1129045472918957,-0.8027390895493633
DDB3__PD-009_del-tnaA_Fed-batch_15h__1,-0.4674583151836372,-1.033489460517492
DDB3__PD-009_del-tnaA_Fed-batch_15h__2,0.0234656534460849,-0.4373856295621517
