,A,RpoH
ecoli_00445,7.9714483939,0.6478668875
ecoli_00446,7.4172956286,0.8099206345000001
ecoli_00447,0.5795015889,-0.48924746550000003
ecoli_00448,0.37082231800000004,-0.42656210250000004
ecoli_00449,0.4972456616,-0.0427401465
ecoli_00450,-0.28730352740000004,-0.058807803500000005
ecoli_00451,-0.14606073290000002,-0.5473526965000001
ecoli_00452,-0.580012128,-0.4440652585
ecoli_00453,-0.6902616028,-0.1783320725
ecoli_00454,0.6803036381,0.1323090535
ecoli_00455,-1.4287038253,0.25303703450000004
ecoli_00456,-0.9002834770000001,0.43837983550000004
ecoli_00457,-1.548703125,0.3391483355
ecoli_00458,-1.3234499526,0.4376426345
ecoli_00459,-2.2705748122,-0.1746453185
ecoli_00460,-2.3816328696,-0.0589881795
ecoli_00461,11.6420660318,0.2601187115
ecoli_00462,12.5183057597,0.3020104965
ecoli_00463,-1.1347523227,-0.2311823955
ecoli_00464,-1.1670130392,-0.2391810955
ecoli_00465,2.8116248861,-0.2434794525
ecoli_00466,2.3051134307,-0.34560980950000003
ecoli_00467,8.6826597877,0.3132514525
ecoli_00468,9.0076614304,0.31267038550000004
ecoli_00469,2.0840028014,-0.053953179500000004
ecoli_00470,1.9630300226,-0.1811599435
ecoli_00471,11.8857100028,0.4250970475
ecoli_00472,11.9203458502,0.4382914875
ecoli_00473,-1.5034157650000002,-0.34859210150000003
ecoli_00474,-1.0715108882,-0.1702965145
ecoli_00475,12.5082145174,0.7440647205
ecoli_00476,12.2318425808,0.7127932175
ecoli_00477,1.5858227500000002,0.0511899205
ecoli_00478,1.1951311838,-0.0630938435
ecoli_00479,0.805432443,0.23408861250000002
ecoli_00480,0.8667376335,0.23984990650000002
ecoli_00481,-4.5475012074,-0.4685537735
ecoli_00482,-4.6920343479,-0.3418096175
ecoli_00483,-2.7856067319,0.2376275035
ecoli_00484,-2.665945744,0.1746127815
ecoli_00485,12.0243522539,4.1378363775
ecoli_00486,12.0963123872,4.1537368575
ecoli_00487,16.637670912,1.5005516075
ecoli_00488,16.7963482112,1.5414115575
ecoli_00489,1.297388629,0.0150811425
ecoli_00490,1.2773186622,-0.0491372465
ecoli_00491,15.8462675606,0.3788348995
ecoli_00492,14.8517547464,0.3785833235
ecoli_00493,8.6399218534,0.7556749785
ecoli_00494,8.6634037351,0.7550031115
ecoli_00495,-3.5121982135,0.2981596235
ecoli_00496,-3.832012906,0.1335727625
ecoli_00497,3.4981257781,-0.1866187665
ecoli_00498,3.3325322887,-0.2830876805
ecoli_00499,-5.1880926393,-0.3719340625
ecoli_00500,-5.4276274561,-0.41590390250000003
ecoli_00501,8.7165051561,0.0303806925
ecoli_00502,8.6821912864,0.026511687500000002
ecoli_00503,15.3906709671,1.5562596275
ecoli_00504,15.1132690427,1.5617823675
ecoli_00505,1.5743415401,0.3378133525
ecoli_00506,1.937805881,0.3869630665
ecoli_00507,-1.9760644139,0.2475938635
ecoli_00508,-2.7048229818,0.4856714535
ecoli_00509,-2.2656152341,0.3227630065
ecoli_00510,-2.4521156283,0.3790818285
ecoli_00511,8.6799940135,3.9164834375
ecoli_00512,8.765360802,3.9529697275
ecoli_00513,1.8949968912,-0.11108665050000001
ecoli_00514,2.1472833804,-0.1228898615
ecoli_00515,14.2745421606,0.7947984345
ecoli_00516,14.3136737203,0.8548821895000001
ecoli_00517,1.5462384201,0.9769273595
ecoli_00518,1.9319109088,1.0520338545
ecoli_00519,3.1384065198,1.4144272525
ecoli_00520,2.3645411297,1.3030429165
ecoli_00521,1.5957437126,1.6757064475
ecoli_00522,1.2394433505,1.4311859495
ecoli_00523,0.4021286939,1.4900793475
ecoli_00524,3.6458103295,-0.4547914375
ecoli_00525,3.5359284141,-0.6377549305
ecoli_00526,3.4569275264,-0.7730936075
ecoli_00527,3.5611851125,-0.8035391575
ecoli_00528,-0.47059274910000004,1.4483617625
ecoli_00529,-2.6189325832,1.2053331965
ecoli_00530,-4.2678529615,1.3279804785
ecoli_00531,-4.6619267551,0.9747602315
ecoli_00532,-0.7225186873,0.9743925955
ecoli_00533,-1.3598932912000001,1.1342847725
ecoli_00534,-0.3748796099,1.0820321165
ecoli_00535,-1.1923271705,1.1006045145
ecoli_00536,-0.35963914300000005,0.0827085815
ecoli_00537,-0.1431214804,0.1232186205
ecoli_00538,0.5777950088,0.2940928465
ecoli_00539,0.37008075160000004,0.11308815250000001
ecoli_00540,1.3076742762,1.8012496875
ecoli_00541,1.1512629424,1.7591056575000001
ecoli_00542,-0.6014703872,2.6617699575
ecoli_00543,-2.411140562,3.1344563075
ecoli_00544,2.1871442249,2.1399995875
ecoli_00545,1.4576033383,2.2750540075
ecoli_00546,-6.5029545102,0.6562772555
ecoli_00547,-5.9286544277,0.7320586485
ecoli_00548,-5.4447507174,0.5210909135
ecoli_00549,-5.2163595857,0.35399722450000004
ecoli_00550,-6.8020339742,0.4745598105
ecoli_00551,-5.7127118633,0.3901425375
ecoli_00552,-4.9455475875,0.2504840135
ecoli_00553,-3.7840693629,0.9538469975
ecoli_00554,-4.2981866891,0.8441140295
ecoli_00555,-3.2024374143,0.7509069975
ecoli_00556,-3.3920103075,0.9952920715
ecoli_00557,-3.025830059,1.0157191285
ecoli_00558,-2.804826216,0.48169127850000004
ecoli_00559,-2.2377226759,0.46133995850000004
ecoli_00560,3.4749522321,1.1728677555
ecoli_00561,2.4373506848,1.0511519175
ecoli_00562,2.9365135294,1.0712284565
ecoli_00563,3.5597562579,0.8715864925
ecoli_00564,4.4455894653,0.15064125050000002
ecoli_00565,4.4391323866,0.1759478945
ecoli_00566,-0.6159382711,1.3881728885
ecoli_00567,-1.6024889919,1.6668295675
ecoli_00568,3.7094569902,-0.46453912950000004
ecoli_00569,3.4754767019,-0.4127486715
ecoli_00570,4.5083752376,0.6458034625
ecoli_00571,4.1071430821,0.7763894265
ecoli_00572,-1.8928532051,1.3907511575
ecoli_00573,-0.2111596338,1.5976905875
ecoli_00574,-2.1676649644,0.0122565755
ecoli_00575,-1.804819152,-0.1436317165
ecoli_00576,-1.5416669128,0.0306854615
ecoli_00577,-1.1174133368999999,0.2349995245
ecoli_00578,-1.1464631823,-0.09984968250000001
ecoli_00579,-0.4615222191,-0.15441197750000002
ecoli_00580,-2.6304781245,0.033201271500000004
ecoli_00581,-2.8474128961,-0.10113105850000001
ecoli_00582,4.3613522205,0.4108058035
ecoli_00583,4.608619373,0.047550035500000004
ecoli_00584,1.4286351956,1.3184050434999999
ecoli_00585,1.6974719625999999,1.2104354315
ecoli_00586,4.3910973384,-0.7997353505
ecoli_00587,5.2432426186,-0.7320201075
ecoli_00588,4.5244786992,0.4154699475
ecoli_00589,4.4526955706,0.3931071635
ecoli_00590,-5.9647606084,0.6439955055000001
ecoli_00591,-6.4331473557,0.46129043150000004
ecoli_00592,-1.4748236031,-0.4046707935
ecoli_00593,-2.9406209478000003,-0.5571103715
ecoli_00594,1.2355239098,0.0217557265
ecoli_00595,-0.9409219921,-0.3496905925
ecoli_00596,-0.3355043808,-0.2276384165
ecoli_00597,-1.5003131844,0.28476859050000003
ecoli_00598,0.10656737670000001,-0.0170878875
ecoli_00599,-1.3622652378,-0.0371651505
ecoli_00600,0.6764750301,1.4239917645
ecoli_00601,-1.9905830406,0.7813463225
ecoli_00602,5.8072447474,0.9673513985000001
ecoli_00603,1.6082573358999999,0.6254963565
ecoli_00604,5.0243473234,1.2097969295
ecoli_00605,1.6318647731,0.6373076885
ecoli_00606,-6.6727141874,0.9525092365000001
ecoli_00607,-6.3203138817,1.1615869145
ecoli_00608,-7.3287794762,1.4382616485
ecoli_00609,-7.5274621029,1.4495616305
ecoli_00610,-7.6689375629,1.3312017235
ecoli_00611,-7.4008160506,1.0790883505
ecoli_00612,-5.4067570555,2.0502518375
ecoli_00613,-4.5782162444,1.4422316845
ecoli_00614,-5.1070238236,1.6104264175
ecoli_00615,-6.937802298,2.0940266175
ecoli_00616,-4.0571039303,1.9569648175
ecoli_00617,-5.155285181,1.7669209175
ecoli_00618,3.8109484674000003,-0.6694757225
ecoli_00619,3.7719862158,-0.6578283835000001
ecoli_00620,0.20105602760000002,1.2546426175
ecoli_00621,0.1228119852,1.2533757925
ecoli_00622,7.7175029388,0.1070166735
ecoli_00623,7.5225471273,0.0413673415
ecoli_00624,14.5095176088,0.5128609375000001
ecoli_00625,14.8326434476,0.4631104975
ecoli_00626,14.0032314904,0.0550482855
ecoli_00627,14.0345479444,-0.0020633685
ecoli_00628,13.2674059497,0.4769987905
ecoli_00629,13.1650003747,0.2242236785
ecoli_00630,9.8041561637,0.25381494450000003
ecoli_00631,8.9748695399,0.2945534455
ecoli_00632,8.2790371088,0.20002068750000002
ecoli_00633,7.1341830349,0.2366469145
ecoli_00634,9.3198692122,0.3098365255
ecoli_00635,9.0163448641,0.2155330685
ecoli_00636,-0.9792616754000001,0.5547688875
ecoli_00637,-0.7987989062,0.6284077155000001
ecoli_00638,9.3336585494,0.0640830205
ecoli_00639,9.1473558922,0.0435855455
ecoli_00640,0.8038773222000001,0.39481468750000004
ecoli_00641,-0.13507384790000002,0.4611418795
ecoli_00642,9.5447084678,0.21204474750000002
ecoli_00643,8.4826757846,0.5438551605
ecoli_00644,4.7782737034,0.1381855545
ecoli_00645,3.8210902542,0.0984035265
ecoli_00646,2.5208986104999997,0.0973428195
ecoli_00647,1.1478353059,0.3290946705
ecoli_00648,9.6700214143,0.0422551725
ecoli_00649,9.756872961500001,0.0036097315000000003
ecoli_00650,7.490983449,0.1278346955
ecoli_00651,8.8968463574,0.1524120755
ecoli_00652,-2.2608159149000002,0.9272430815
ecoli_00653,-1.6968512452,0.8319979305
ecoli_00654,11.0479920518,0.18098553550000002
ecoli_00655,11.2321549221,0.2674156755
ecoli_00656,9.8442839155,0.1010204115
ecoli_00657,9.695664131000001,0.0691740065
ecoli_00658,11.9911593628,-0.27598982650000004
ecoli_00659,11.9801810458,0.0337877075
ecoli_00660,6.9258647726,0.7213901925
ecoli_00661,5.965146771,0.6351561805
ecoli_00662,13.7428997697,-0.013453936500000001
ecoli_00663,13.3276442277,-0.1250736155
ecoli_00664,8.4889757672,0.6591663365
ecoli_00665,8.6319137185,0.7022808075
ecoli_00666,7.0092705366,0.2927430655
ecoli_00667,8.5296968017,0.6045311195
ecoli_00668,1.6459530418,0.6759584315
ecoli_00669,1.6992298799999999,0.4681596985
ecoli_00670,4.1310938437,0.47860016050000004
ecoli_00671,3.6732746557000002,0.44671548050000004
ecoli_00672,0.8544867211,0.0469571055
ecoli_00673,0.8853836673000001,0.4672121645
ecoli_00674,13.733684931500001,0.0744420735
ecoli_00675,13.8003552239,0.0546760675
ecoli_00676,10.4496055607,-0.0042318275
ecoli_00677,10.3119795844,0.0585344515
ecoli_00678,-0.5321014803,0.5336267535
ecoli_00679,-0.7801196736,0.5668190955
ecoli_00680,13.5967785475,0.33905948950000003
ecoli_00681,13.5747307327,0.45600251150000004
ecoli_00682,9.5168803227,0.2601315415
ecoli_00683,9.2070819926,0.3164998395
ecoli_00684,13.5677527004,0.0379980165
ecoli_00685,13.3925662374,0.1752673505
ecoli_00686,13.340179648,-0.1364808595
ecoli_00687,13.2730274284,0.2286245335
ecoli_00688,4.2045657006,0.0155714565
ecoli_00689,3.9362625077,0.0407942975
ecoli_00690,-2.1666273941,0.5469688925
ecoli_00691,-2.4983076849,0.5454760245
ecoli_00692,-2.7005145359,0.6870679905
ecoli_00693,-2.4651601774,0.7975274585000001
ecoli_00694,-1.1470798995,0.7443063285
ecoli_00695,-1.0624720446,0.37193547450000003
ecoli_00696,-2.0661277703,0.6680327465
ecoli_00697,-1.9259752845,0.5187625285
ecoli_00698,12.0786819061,0.27185109150000003
ecoli_00699,12.1231655078,0.2745223795
ecoli_00700,13.9385231873,-0.020718332500000002
ecoli_00701,13.7773221896,0.0847413655
ecoli_00702,11.3436358149,0.5450091405
ecoli_00703,10.5419811085,0.7887305295
ecoli_00704,7.746545785,0.020914856500000002
ecoli_00705,7.3171430362,0.0298849015
ecoli_00706,9.8567272183,-0.0436904055
ecoli_00707,9.7404576795,-0.1597805455
ecoli_00708,8.5334725136,0.0834109615
ecoli_00709,8.8018826344,0.2235316735
ecoli_00710,13.2282508748,0.2211328125
ecoli_00711,13.3005578721,0.37817539650000004
ecoli_00712,13.7613189744,0.2658656755
ecoli_00713,13.6118973793,0.23233850050000002
ecoli_00714,-1.4948020697,0.8548909765
ecoli_00715,-1.7447597238,0.6151959075
ecoli_00716,4.7198976776,-0.5714363165
ecoli_00717,4.2435504492,-0.33964913550000003
ecoli_00718,5.3189706593,-0.5407632995
ecoli_00719,4.9812952173,-0.5827783505
ecoli_00720,4.7554335553,-0.4571928995
ecoli_00721,4.9581610803,-0.4810984555
ecoli_00722,-0.10327354600000001,0.1876206335
ecoli_00723,0.17646656200000002,0.0491956785
ecoli_00724,6.1429627041,-0.2945803145
ecoli_00725,6.0128419298,0.1075978405
ecoli_00727,3.1265766401,0.3277960265
ecoli_00728,7.2160525361,-0.3541091255
ecoli_00729,5.4226407548,0.0356459235
ecoli_00730,8.235801156499999,-0.3966194375
ecoli_00731,5.893571951,-0.24970976250000002
ecoli_00732,6.2241518192,-0.2192232755
ecoli_00733,7.1519599693,-0.1666855945
ecoli_00734,5.8845213629,-0.0451379515
ecoli_00735,4.009573173,-0.5663041015
ecoli_00736,3.0361369354,-0.4570063795
ecoli_00737,4.1594369191,-0.4453843295
ecoli_00738,4.0949956136,-0.19557240950000002
ecoli_00739,4.9552769226,-0.6577536075
ecoli_00740,3.8287089116,-0.47568309950000004
ecoli_00741,-0.9894370610000001,0.5061824825
ecoli_00742,1.3752748778,0.9359231865000001
ecoli_00743,3.0842678002,-0.0146260525
ecoli_00744,3.3649777816,-0.0096523825
ecoli_00745,3.7315262322000002,-0.1660998525
ecoli_00746,3.7372194261000002,-0.10145920750000001
ecoli_00747,3.9067445225,-0.1674541545
ecoli_00748,3.5037758478,-0.2010809365
ecoli_00749,-0.6798310394,0.4201434895
ecoli_00750,1.1514323107,-0.1007289125
ecoli_00751,4.7561306451,0.034433820500000004
ecoli_00752,4.7907166389,-0.1055439975
ecoli_00753,4.2224240593,-1.1620111235
ecoli_00754,4.3737439939,-1.2490060885
ecoli_00755,4.400874296,-0.6162144305
ecoli_00756,4.7130966299,-0.6810068815
ecoli_00757,5.0701469428,-1.2323520015
ecoli_00758,4.1877496974,-1.0989374865000001
ecoli_00759,1.2877274248,0.2506671075
ecoli_00760,0.30681805300000004,0.5186103885
ecoli_00761,4.9320679065,-0.6220452955
ecoli_00762,5.136897906,-0.6193971685
ecoli_00763,5.0608120456,-0.5803592055
ecoli_00764,4.1614078013,-0.3804618555
ecoli_00765,4.8493254958000005,-0.4809650715
ecoli_00766,5.2510942578,-0.46072620950000004
ecoli_00767,-0.6617977853,0.6386442555
ecoli_00768,-4.75399816,0.4287924515
ecoli_00769,1.8510915915,-0.34561318350000003
ecoli_00770,1.9685807611000001,-0.4361762695
ecoli_00771,1.6661143538,-0.3218753545
ecoli_00772,1.909054628,-0.1120534515
ecoli_00773,0.42521048840000003,-0.0608057595
ecoli_00774,0.0934883868,0.0807222665
ecoli_00775,1.3529390185,-0.1562712565
ecoli_00776,1.5185665896,-0.08966586950000001
ecoli_00777,5.7116718228,-0.2593794085
ecoli_00778,5.8785738757,-0.2592947855
ecoli_00779,-1.3688564752999999,-0.2424395585
ecoli_00780,-1.9046202735,-0.2661206075
ecoli_00781,4.8796737044,-0.1777300095
ecoli_00782,5.3583191741,-0.1679490925
ecoli_00783,3.5560043936,0.061989890500000006
ecoli_00784,4.244776788,0.3528791255
ecoli_00785,1.7197256756,-0.1739702515
ecoli_00786,2.2531702061,-0.44203545050000004
ecoli_00787,0.5232851242000001,0.0073697245
ecoli_00788,1.5246417694,-0.1476907345
ecoli_00789,5.8763121367,-0.4703574755
ecoli_00790,5.0388648741,-0.23941086350000002
ecoli_00791,2.7571816433,-0.2145497515
ecoli_00792,0.1294229898,0.3043547975
ecoli_00793,4.7619669256,-0.2887148545
ecoli_00794,4.1078112269,-0.3874811495
ecoli_00795,0.8660597979,-0.0450316605
ecoli_00796,0.5766068493000001,-0.0028271755
ecoli_00797,-4.1620339262,-0.2804474665
ecoli_00798,-3.0233923162,0.1809043085
ecoli_00799,-2.4126983719,-0.0369652815
ecoli_00800,-0.8633734031,-0.27841174750000003
ecoli_00818,0.028638078100000002,-0.6840952235000001
ecoli_00819,-0.3615386839,-0.6540545375
ecoli_00820,1.8799860540000002,0.43594274650000003
ecoli_00821,2.1324713935,0.4845220555
ecoli_00822,2.0652097456,0.11725022950000001
ecoli_00823,2.0291688825,-0.0073466175
ecoli_00824,1.4608859421,-0.1837648465
ecoli_00825,1.7338210001,-0.1011225615
ecoli_00826,-0.0351361044,-0.36897068650000003
ecoli_00827,-0.2480756359,-0.38874628050000004
ecoli_00828,1.0889160221,-0.47271763050000004
ecoli_00829,1.0449249395,-0.6108890725
ecoli_00830,0.6304278294,-0.26053519950000004
ecoli_00831,0.6879643989,-0.3157690425
ecoli_00832,2.7721451814,-0.1943648895
ecoli_00833,1.6453292158,-0.4008282965
ecoli_00834,1.8230806436,-0.5609929305
ecoli_00835,1.7413976373,-0.4527175755
ecoli_00836,2.0176840826,-0.40485680350000003
ecoli_00837,1.7900830366,-0.4062597505
ecoli_00838,0.3393787625,-0.4696918265
ecoli_00839,0.8125376418,-0.5257140185
ecoli_00840,1.1368126894,-0.5535702305
ecoli_00841,1.2078445322,-0.6763391495000001
ecoli_00842,2.1783306915,-0.5246131115
ecoli_00843,1.9695141565,-0.4711140595
ecoli_00844,1.7298595398,-0.40736396150000004
ecoli_00845,1.7932882943,-0.39600390750000003
