,A,Cbl,CysB
SRX5936137,8.4155945309,0.7429826972,-0.211521502
SRX5936138,8.7137229784,0.7934756015000001,-0.23895174930000002
SRX5936139,10.889232792,1.0178457154,-0.2405039769
SRX5936140,11.4945630627,0.4206965069,-0.6429884776
SRX5936141,11.8579187481,0.6851929729,-0.46097634390000003
SRX5936142,11.713256074,0.5832143991000001,-0.47780085910000003
SRX5936143,9.3034374684,0.0901071311,-0.4218344379
SRX5936144,9.2821557538,-0.22609795200000002,-0.4561032491
SRX8557650,0.3916618288,0.6261874882,-0.0484575707
SRX8557651,-0.2086156062,-0.2893454924,-0.0247713669
SRX8557652,-0.1830462226,-0.3368419958,0.0732289376
SRX8557653,1.9740868627000001,-0.22393900220000001,-1.2456162313
SRX8557654,2.126194348,-0.0106529137,-1.1557457874
SRX8557655,2.0220758893,-0.38973444290000003,-1.3836568492999999
SRX8557656,3.3237235127,0.2324048539,2.3297082505
SRX8557657,4.1233894545,0.3162577842,2.5492152987
SRX8557658,2.6781735183,0.1622448778,2.2166643586
SRX8557659,3.7109101307,0.8839164398,3.9562842381000003
SRX8557660,3.6074615295,0.2373402872,3.726527576
SRX8557661,3.2960980622,0.1071032098,3.9772486522
SRX8557662,0.5889655517,0.31863435160000003,1.6990316081999999
SRX8557663,0.9374580320000001,0.1671114888,1.8244718245
SRX8557664,1.0942505767,0.24716311540000002,1.9862653425999999
SRX8557665,1.1692299443,-0.1514486398,2.2626427895
SRX8557666,0.7411130073000001,0.013519754200000001,2.0648172878
SRX8557667,2.2074736019,-0.20224547380000002,2.2070813375
SRX3405147,-1.5424344051999999,-0.4277411491,-0.1326966845
SRX3405148,-1.4974683305,-0.0601464446,0.0499396563
SRX3405149,3.0399027357,0.4878875938,0.08275702830000001
SRX3405150,-1.8935681669000002,-0.2553294168,0.1606619565
SRX3405151,1.6369726565,-0.6178308651000001,-0.1851894409
SRX3405152,-1.8151186315,-0.7554752211,0.1487612727
SRX3405153,-1.1019866798,-0.3683643938,0.2251498334
SRX3405154,-1.8527862581,-0.683027904,-0.6059315818000001
SRX3405155,-1.8620493435,-0.8295417329,-0.8528711411000001
SRX3405156,-0.9742436731,-0.38246333250000003,-0.1663776622
SRX3405157,-2.3096460353,-0.11919008190000001,-0.1436915836
SRX312063,-0.0676551109,0.11651132480000001,-0.7001320501
SRX312064,-0.5538231005,0.1030194816,-0.6818982958
SRX312065,-0.6680059246000001,0.948087925,-1.5577577953000001
SRX312066,-4.851949444,-1.566159064,-1.9770559897000002
SRX312067,-5.2595283473,-1.6568593494,-2.0176708945
SRX312068,-5.6842985433,-2.1968860256,-2.873127504
SRX312069,-5.6661667254,-2.1966935091,-2.8820675704000003
SRX312070,-0.025426028000000003,-0.0046691855,0.008335698400000001
SRX312071,0.025426028000000003,0.0046691855,-0.008335698400000001
SRX312072,-9.1329460868,-4.1099233939,-2.2219854272
SRX312073,-9.1029631001,-4.215031298,-2.2930644225
SRX312074,-7.6249244707,-4.0000437522,-2.8265399047
SRX312075,-8.272302146,-3.9945606067,-2.890535163
SRX312076,-8.2211327473,-3.6218342925,-4.4330305179
ecoli_00001,0.15341919240000002,0.0132187795,0.009402596000000001
ecoli_00002,-0.15341919240000002,-0.0132187795,-0.009402596000000001
ecoli_00003,1.1636845313,-0.5432028415,-0.23309463800000002
ecoli_00004,1.9889864368999999,-0.2170661275,-0.17926772
ecoli_00005,0.0735076971,0.3362934385,0.186805187
ecoli_00006,0.1255945504,0.23130010050000002,0.283247485
ecoli_00007,1.3535895156,-0.4510181485,-0.32467438600000004
ecoli_00008,1.6033189799,-0.5458924635,-0.13718796600000002
ecoli_00009,1.1368106588,0.4604168705,0.326990235
ecoli_00010,1.2843950496,0.5824520785,0.26560284100000003
ecoli_00011,2.0423605157,0.6496923005,0.263152894
ecoli_00012,2.5129895023,0.6583331885,0.235721322
ecoli_00014,2.6685817503,0.41276173250000003,0.073550531
ecoli_00015,2.4532946741,0.6454397135000001,0.315657621
ecoli_00016,2.1454648777,0.6703478215,0.41196401200000005
ecoli_00017,2.117506528,0.7164414685,0.41253481000000003
ecoli_00018,2.0532728353,0.6155216345,0.243783521
ecoli_00019,0.1824500419,-2.8752137375,-0.889264469
ecoli_00020,-0.6104258072000001,-2.9060361935000003,-0.699935802
ecoli_00021,-0.6456944683,-2.9586090045,-0.620564424
ecoli_00022,-1.1207043828,-2.8165991805,-0.605630431
ecoli_00023,-1.2559934493,-2.8842713035000003,-0.694730956
ecoli_00024,-0.7139937541,-3.1331825795,-0.563037154
ecoli_00025,-0.8129221379,-2.8712094065000002,-0.7084298330000001
ecoli_00026,-1.5930235251,-3.4099971965,-0.654491247
ecoli_00027,1.6204481754,4.6690969695,0.007599515
ecoli_00028,1.662901588,4.7838938495,0.13775542300000002
ecoli_00029,-0.4742212461,4.2715104995,0.197560972
ecoli_00030,-0.2059101793,4.2133379795,0.177159004
ecoli_00031,0.3978659838,4.8689289695,0.094316431
ecoli_00032,0.09445873660000001,4.7436577195,0.028519389000000003
ecoli_00033,3.4602189843,4.2444637095,-0.150064986
ecoli_00034,2.9776982647,4.3096608295,-0.09221822
ecoli_00035,0.10314092820000001,3.8152421975,0.29840082100000004
ecoli_00036,0.6268294799,3.8095988575,0.21623465200000003
ecoli_00037,0.4110951607,4.1400520235,0.19351441200000002
ecoli_00038,-0.36169726900000004,4.1936591195,0.23312563100000003
ecoli_00039,0.3398737499,1.9563104325,0.23261966
ecoli_00040,0.2893600167,1.9304287505,0.247858197
ecoli_00041,-0.2754538864,-1.0330607255,0.185526357
ecoli_00042,-0.2803785945,-0.2940709005,0.31376848500000004
ecoli_00043,0.4175975287,-5.7992459005,0.35929021800000005
ecoli_00044,0.1705182815,-5.7992459005,0.40859360800000005
ecoli_00045,1.2989934854,-0.28919003050000003,0.283157425
ecoli_00046,1.6894100227000002,-0.0761553995,0.288119039
ecoli_00047,0.8423947805,-0.45065351950000004,0.252934059
ecoli_00048,1.2541516649,-0.4902242275,0.24774203
ecoli_00049,0.6457217866,3.8306402595,0.054420636
ecoli_00050,0.7821082132,-0.3977799685,0.6655066460000001
ecoli_00051,0.7214737845,-0.2023146385,0.256112127
ecoli_00052,1.3748430572,0.31996886350000003,0.12287151700000001
ecoli_00053,1.6777038757,0.1711252325,0.09579609
ecoli_00054,3.980299635,-0.2690319325,0.6914102320000001
ecoli_00055,2.9394841269,-0.49697116750000003,0.572106517
ecoli_00056,0.8814126688,0.7635376575,0.17681841
ecoli_00057,0.2471958937,0.7155725365000001,0.155844262
ecoli_00058,-0.0994076073,0.1263625895,0.105824293
ecoli_00059,0.4379644641,0.2090204975,0.11827256500000001
ecoli_00060,-0.1938159106,0.48404627050000004,-0.007939408
ecoli_00061,0.0656982302,0.48883562150000004,0.014523761000000001
ecoli_00062,-0.9757349824,-0.0302605165,0.019275205
ecoli_00063,1.6830849525,0.3223031485,-0.29653573
ecoli_00064,0.4808636631,-1.1057098285,0.46084632600000003
ecoli_00065,0.8798579371,-1.0623313345,0.397514407
ecoli_00066,9.0880121249,-0.2489448495,0.36503487300000004
ecoli_00067,8.8323171693,-0.45322177150000004,0.44397356400000004
ecoli_00068,-0.44696309510000004,-0.030862221500000002,0.427521668
ecoli_00070,0.1335996341,0.4237462925,0.5168814190000001
ecoli_00071,0.6682675782,0.39598263650000004,0.6107565610000001
ecoli_00072,0.6964323066,0.4464897285,0.408060862
ecoli_00073,0.2919789833,-0.9067284935000001,0.145610435
ecoli_00074,1.4453436641000001,-0.6051535245,0.12740525900000002
ecoli_00075,-2.1035617969000002,-1.9164314385,-0.208879424
ecoli_00077,0.4827108069,-1.6055183585,-0.21824611400000002
ecoli_00078,-0.8915861111000001,-0.5764518195,0.016131175
ecoli_00079,-0.0104818085,-1.8799263925,-0.265108542
ecoli_00080,0.5028758359000001,3.1782115205,1.009208422
ecoli_00081,0.8054625261,2.3707003595,0.5561607580000001
ecoli_00082,0.1758555344,-0.8266996745,0.085691687
ecoli_00083,0.6420800692,-0.8397127575000001,0.135547029
ecoli_00084,1.7254676376,-0.49293407650000004,0.319733094
ecoli_00085,0.862809432,-0.4704644095,0.357994134
ecoli_00086,0.5426757083,-0.9023650555,0.155070534
ecoli_00087,1.4207607609,-1.0791788305,0.24418836200000002
ecoli_00088,1.7187103382000002,-0.3544897395,0.347698818
ecoli_00089,1.3342462669000001,-0.3522330185,0.23973764700000003
ecoli_00090,1.3115355141,0.0098872725,0.273681296
ecoli_00091,1.4927140064,-0.0158331035,0.308501456
ecoli_00092,0.5176970432,2.4265478795,-0.17377235600000002
ecoli_00093,1.2637415274000001,2.4533778565,0.119673473
ecoli_00094,-2.7977555994000003,-3.0555718805,-0.5636499650000001
ecoli_00095,-2.7781952378,-2.9029130165,-0.45298535100000004
ecoli_00096,1.1616936157,3.1937204325,-0.04316884
ecoli_00097,1.5873990168,3.2182375845,-0.061685622
ecoli_00098,-1.6599584903,-2.3561941825,0.018304791
ecoli_00099,-1.9994219569,-2.1297639505,-0.09175561
ecoli_00100,0.8373151491,0.0851621505,0.257501386
ecoli_00101,0.1554934938,-0.8050735425000001,-0.317569833
ecoli_00102,-0.0655261287,-0.9583349355,-0.221516657
ecoli_00103,-1.3433836303,-1.7735090885,-0.8983678820000001
ecoli_00104,-1.2453240376,-1.7811541145,-0.936463577
ecoli_00105,1.4763834197,0.1899804665,-0.011584473000000001
ecoli_00106,1.664750556,0.5081349455,0.212156545
ecoli_00107,1.8383369564,0.6053428715,0.25167127300000003
ecoli_00108,0.6548405834000001,-0.8006056695,0.084255009
ecoli_00109,0.140691482,-2.1619282775,-0.028371498000000002
ecoli_00110,0.9490839324,-0.34978155050000004,0.178139501
ecoli_00111,0.6014330830000001,-0.4270127635,0.149327081
ecoli_00112,-0.489803466,-0.2393943875,0.11292599
ecoli_00113,-0.6260671983,-2.8674147795,-0.39646864200000004
ecoli_00114,-0.1230947624,-1.9380448255,-0.11456613900000001
ecoli_00115,-0.3935731628,-1.8761021885,-0.028914986
ecoli_00116,1.3722123761,-0.6415123445,-0.47868821600000006
ecoli_00117,1.5908166281,-0.5479199945000001,-0.39281731200000003
ecoli_00118,2.3211728297,-0.8290968945,-0.20789585400000002
ecoli_00119,0.5716219757000001,-0.9171508685,-0.724991736
ecoli_00120,0.2546591253,-0.8159901555,-0.616985239
ecoli_00121,-0.3789544039,-0.6249826625,-0.582212772
ecoli_00122,-0.0285211208,-0.6798281915000001,-0.05858191
ecoli_00123,-0.35267150410000003,-1.1453183465,-0.10210619
ecoli_00124,-0.43200239630000004,-1.0645669485,-0.233448706
ecoli_00125,2.3362307156,-1.0724126585,-0.379803322
ecoli_00126,2.4894974866,0.4019458415,0.797861471
ecoli_00127,1.9797199795,0.4503721235,0.36692858700000003
ecoli_00128,2.2482590218,0.08880816550000001,0.90668824
ecoli_00129,2.7768300356999998,-2.0108467275,-0.593478359
ecoli_00130,2.5743793111,0.7048119445000001,0.870699879
ecoli_00131,2.0352570271,-0.9007831025,-0.12124567700000001
ecoli_00132,-0.2492383498,0.2379353435,0.30263624
ecoli_00133,-0.15060413620000002,-3.5005253645,-0.47766552700000003
ecoli_00134,0.6415694975,-0.3284278665,0.056356401
ecoli_00135,-0.028032672,-0.2571227035,0.36892915200000004
ecoli_00136,1.790037491,-1.0129860865,0.36331994300000003
ecoli_00137,0.0140702407,-0.2588354665,0.150400479
ecoli_00138,-0.20017194630000001,-3.2520226435,-0.444671713
ecoli_00139,0.5017169809,-2.7045257935,-0.191861108
ecoli_00140,0.42261264270000004,-0.2051224845,0.201290513
ecoli_00141,1.2332949191,-2.8751118075,-0.33212768600000003
ecoli_00142,1.4528179704,0.0977107995,-0.9213973790000001
ecoli_00143,-1.1331033539,-1.1260023645,0.8468017640000001
ecoli_00144,-1.3306732339,-1.8996736925,0.12241940500000001
ecoli_00145,-1.0416506104,-0.7524776225,0.41456616700000004
ecoli_00146,1.8130430926,0.1452027905,0.41712027700000004
ecoli_00147,1.9831647716,-1.6675500374999999,-0.525668372
ecoli_00148,0.1306532498,-2.2537286205,-0.305943929
ecoli_00149,-0.24911665400000002,-1.2005136485,0.20711780800000001
ecoli_00150,-0.8531571630000001,-1.9793794065,-0.46283354
ecoli_00151,3.5664590982,0.12422696550000001,0.093725838
ecoli_00152,1.5839800579,-0.1791355075,-0.12298274000000001
ecoli_00153,1.2168654418,-0.1761746475,-0.26054636600000003
ecoli_00154,0.18478772340000002,-2.1592605315,-0.7546940390000001
ecoli_00155,2.3065456091,-0.9340339935,-0.43551849400000003
ecoli_00157,1.0884717297,-0.1886866335,-0.39365267200000004
ecoli_00158,2.5726270594000002,0.0701391405,0.0069368960000000006
ecoli_00159,-1.11016984,-0.9146136765,-0.250383265
ecoli_00160,0.43688543420000003,-0.12492225850000001,0.11114384100000001
ecoli_00169,1.7703438173000001,0.30081686150000003,0.263977196
ecoli_00170,1.2263538759000001,0.3742105025,0.384305999
ecoli_00171,1.0520810927,0.0997793745,0.411143497
ecoli_00172,-0.09460581750000001,-0.10799737250000001,0.22714813
ecoli_00173,1.4568728682,-0.5092407535,0.11604916200000001
ecoli_00174,0.0057799486,-0.2884053895,0.270494287
ecoli_00175,-2.540647225,-2.8608985045,-1.3430235640000001
ecoli_00176,-0.9424134274,-2.6660901115,-1.249201685
ecoli_00177,28.4059691382,4.8142282695,0.683513782
ecoli_00178,29.1686339102,4.8617740295,0.85233722
ecoli_00179,1.009640968,-0.8987139825,0.346015049
ecoli_00180,0.6911915416000001,-0.9404170525000001,0.34724641500000003
ecoli_00181,-0.4378509823,-1.4999548475,-0.043823311000000004
ecoli_00182,-0.4906727591,-1.4808704605,-0.128286543
ecoli_00183,-0.9413735168,-2.3126042845,-0.013837349
ecoli_00184,-0.9862232182,-2.4099898084999998,-0.158987502
ecoli_00185,0.5994350025,-0.23678898650000002,0.31208741700000003
ecoli_00186,0.8554426606000001,-0.5483746815,0.17365012900000001
ecoli_00187,1.3322673875,-0.9856947815,-0.16466101
ecoli_00188,1.353653679,-1.0356580695,-0.256954352
ecoli_00189,1.8711884241,0.20122053650000002,0.33393525
ecoli_00190,2.0298897229,0.1519367215,0.344667587
ecoli_00191,0.5068801178,-0.2214712995,0.462548183
ecoli_00192,0.0847658087,-0.8588780315000001,0.21646942800000002
ecoli_00193,-0.3009812236,-0.6774873565,0.082131019
ecoli_00194,-0.1634830999,-0.9570350235,0.105312708
ecoli_00195,0.7307295380000001,-0.3250392695,0.096972472
ecoli_00196,0.49645670620000004,0.17721669850000002,-0.226759919
ecoli_00197,0.1584842804,0.09524747950000001,-0.22880565100000003
ecoli_00198,0.1279481505,-0.6169384815,0.22120740200000003
ecoli_00199,0.5728595412,0.4699199315,0.646131238
ecoli_00200,-0.2304099283,0.5622238965,0.790240173
ecoli_00201,-0.5774770267,0.23588664550000002,-0.13955255900000002
ecoli_00202,-0.3018506318,0.2986384555,-0.17549235800000001
ecoli_00203,3.8016992378000003,2.8723704615,1.8320187780000001
ecoli_00204,5.8787718515,3.0064427175,1.964256528
ecoli_00205,-1.2215413105,-1.1305421755,0.21329724
ecoli_00206,-1.1959188657,-0.8452088215,0.28937539
ecoli_00207,-0.7907297433,-1.4068977715,0.047393454
ecoli_00208,-0.5395732545,-1.3874321715,0.07342469900000001
ecoli_00209,3.0386073541,1.0826933885,0.48481460200000004
ecoli_00210,2.7826982107,1.1146650375,0.44938816400000003
ecoli_00211,0.0192609967,-0.0675513395,0.404748979
ecoli_00212,-0.4474043364,-0.0825209825,0.410051174
ecoli_00213,-0.5778768434,-0.4220919355,0.020448442
ecoli_00214,-1.658481927,-1.3128581625,-0.20432101100000002
ecoli_00215,-0.3475337075,0.1802452615,0.24725074100000002
ecoli_00216,-0.0348629527,0.2454408295,0.35400805700000004
ecoli_00217,0.0741801666,0.2500757945,0.449549395
ecoli_00218,-0.8367754678,-1.3986612864999999,-0.019725783
ecoli_00219,4.4569358174,1.4196225305,0.47233101400000005
ecoli_00220,4.3657556998,1.3542215225,0.460898097
ecoli_00221,-0.6543115265,0.1202512555,0.625053078
ecoli_00222,-0.3647870728,0.10164503150000001,0.390845469
ecoli_00223,-0.8420236107,-0.4719884695,0.08980428800000001
ecoli_00224,-0.6456436096,-0.8067507115,-0.096292601
ecoli_00225,0.007098700800000001,0.1884111075,0.146380914
ecoli_00226,-1.2539004326,-1.5145214775,-0.653366474
ecoli_00227,-0.45698780400000005,0.3257492025,0.15520688600000002
ecoli_00228,-0.15371240900000002,0.1941102495,0.039261642
ecoli_00229,-0.045265257100000005,0.2924942535,0.14126697200000002
ecoli_00230,-0.5439100006,0.4703773275,0.31381745
ecoli_00231,-0.3930167922,-0.1685132905,0.495179266
ecoli_00232,-0.4691527091,-0.2782928215,0.48801155300000004
ecoli_00233,-0.8814990850000001,-0.3501813105,0.040713999
ecoli_00234,-0.4515899548,-0.0384403215,0.231509492
ecoli_00235,1.729031428,-0.1500152095,-0.21972048100000002
ecoli_00236,2.1736337499,0.0030780875,0.227121494
ecoli_00237,-0.29525770830000003,-0.35721828450000004,-0.365795531
ecoli_00238,0.0045799439,-0.2696606075,-0.195476339
ecoli_00239,0.660344927,0.0138448615,0.076655634
ecoli_00240,0.07831995530000001,-0.1640702865,-0.033389821
ecoli_00241,1.2118732229,-0.4948876955,-0.12908472000000001
ecoli_00242,1.0929383389,-0.1233330695,0.12559889200000002
ecoli_00243,0.9979043710000001,-0.48411061250000004,0.08699649500000001
ecoli_00244,1.7694737643,0.46851318150000004,0.084114135
ecoli_00245,1.1771227329,0.2753089855,-0.083605313
ecoli_00246,0.10114815960000001,-0.3288962225,-0.66290065
ecoli_00247,-0.4268630479,-0.2767144435,-0.56378574
ecoli_00248,1.2470769480000001,0.2255048135,-0.06021259600000001
ecoli_00249,2.1430972334,0.6208866795,-0.034326766
ecoli_00250,1.9693933533,0.9095934375,-0.009057505
ecoli_00251,0.7857682028,-0.4236316405,0.006513494000000001
ecoli_00252,0.6420776539,-0.1160645835,-0.286590609
ecoli_00253,1.298506194,0.6079883195,0.20699678900000001
ecoli_00254,0.5945524972,0.5083239235,-0.036614859
ecoli_00255,2.9272837578,-0.7257021685,-0.5336264510000001
ecoli_00256,2.7506295862,-1.0674671115,-0.696446035
ecoli_00257,2.1644522052,-0.7972186285,-0.7424891760000001
ecoli_00258,2.2596377551,-0.5583571155,-0.7363789620000001
ecoli_00259,0.9091718604000001,-0.2698487295,-0.47481465300000003
ecoli_00260,1.4787134271,0.2671834365,-0.47347063600000006
ecoli_00261,2.3069268095,-0.6562437005,-0.18258289300000002
ecoli_00262,2.2660149243,-0.46423813750000004,-0.21089733400000002
ecoli_00263,0.6366180268,0.1427995675,0.137206943
ecoli_00264,0.2872963216,0.1678750725,0.058957395
ecoli_00265,-0.0441338074,-0.1052048335,0.136626005
ecoli_00266,0.3676800703,-0.0469495645,0.25876005900000004
ecoli_00267,2.48688291,-1.1510949905,-1.001579615
ecoli_00268,2.1869209893,-1.7156193475000001,-0.9206085140000001
ecoli_00269,2.2536405278,-1.4735005365,-0.83314603
ecoli_00270,1.7704081215,-1.4142056655,-0.779963696
ecoli_00271,1.0946557134,-0.2787345135,0.23934961600000002
ecoli_00272,0.0747231519,-0.4256203315,0.072331453
ecoli_00273,0.1503946642,-0.5144171565,0.182956253
ecoli_00274,1.2333192946,-0.6406833995,0.20628237100000002
ecoli_00275,0.01505242,-0.3998655465,0.152234886
ecoli_00276,-0.5139807457,-0.5580671845,0.078004208
ecoli_00277,2.1110838667,-0.0444705155,0.466327366
ecoli_00278,2.1048048738,-0.1048546105,0.212655996
ecoli_00279,-0.7694845849,-0.8760319755,-0.127673847
ecoli_00280,-0.7248509758,-1.0936947455000001,-0.230175544
ecoli_00281,1.936851686,0.1073975615,0.333424186
ecoli_00282,1.4679400499000002,-0.1260944615,-0.021547662000000002
ecoli_00283,0.20055022120000002,-0.3309339765,0.351336403
ecoli_00284,-0.0064458405,-0.3967638175,0.279583303
ecoli_00285,0.8784282754,0.0525895055,0.322006563
ecoli_00286,0.3059688403,0.1822491535,0.320342874
ecoli_00287,1.4815179174,-0.7582400985000001,-0.018393529000000002
ecoli_00288,1.4105771246,-0.4449098155,0.0007055420000000001
ecoli_00289,0.3227426456,-0.48672529950000004,0.23056347900000002
ecoli_00290,0.0777617485,-0.8389156705,0.479132904
ecoli_00291,0.1025021254,-0.3101734505,0.24620353600000003
ecoli_00292,-0.1950609723,-0.2328182355,0.378478853
ecoli_00293,0.8347003541,-0.5577214365000001,0.28487139300000003
ecoli_00294,0.1613667201,-0.8966365215000001,0.237865768
ecoli_00295,3.1196464606,-0.9141279055,0.091047046
ecoli_00296,3.664220643,-0.9020202215,0.20556707800000001
ecoli_00297,-0.2536097229,-0.5552567085,0.24449067200000002
ecoli_00298,0.2124495243,-0.2357912275,0.40845319999999996
ecoli_00299,0.2817134964,-0.1546742225,0.004814718
ecoli_00300,0.8387146395,-0.1027841765,0.090841395
ecoli_00301,1.1233873895,-0.46072563050000004,0.18700740400000002
ecoli_00302,1.728251737,0.1431626285,0.370572964
ecoli_00303,-0.5671121391,-0.1343574065,0.186625531
ecoli_00304,-0.5893043714,-0.2148774715,0.294000753
ecoli_00305,2.1203343354,-0.2760609275,-0.035871503
ecoli_00306,2.185792972,-0.4618523245,-0.177631373
ecoli_00307,1.950105205,-0.5873001025,-0.20339931300000003
ecoli_00308,1.1226580623,-0.9178100855,-0.244956315
ecoli_00309,1.3019128355,-2.5577362415,-0.477474202
ecoli_00310,0.885827648,-2.4631307345,-0.535464805
ecoli_00311,0.168632539,-2.4556672455,-0.6497503170000001
ecoli_00312,-0.5639678193000001,-2.2840210945,-0.355451829
ecoli_00313,-0.377857737,-0.8889343675,0.313568826
ecoli_00314,0.2129945034,-0.7905661585,0.348782922
ecoli_00315,0.8664601815,-2.6428167675000003,-0.652311988
ecoli_00316,-0.6884825156000001,-2.5822463415,-0.7962258870000001
ecoli_00317,-0.6386988334,-2.7687835775,-0.818271646
ecoli_00318,-0.1755044536,-2.5515355035000002,-0.84687749
ecoli_00319,1.0331398746,0.3056343925,0.139082854
ecoli_00320,1.2442793234,0.1802918355,0.261464709
ecoli_00321,1.9474101185000001,-0.8957880485,-0.780380257
ecoli_00322,1.9252190429,-1.1069957725,-0.758252637
ecoli_00323,0.8240708428,-0.15310582150000002,0.08285717100000001
ecoli_00324,0.9618653168,-0.1607229435,0.058509092000000006
ecoli_00325,2.3309348023,-0.29678057950000003,-0.09210359700000001
ecoli_00326,1.3938577776,-1.1951590875,-0.137892603
ecoli_00327,-0.6329718025000001,-1.2875359115,0.067698168
ecoli_00328,-0.5076777056,-0.9229012305000001,-0.126226777
ecoli_00329,0.9821300111000001,-0.5901401755,-0.099500775
ecoli_00330,1.1289061773,-0.49032820250000003,0.00019709500000000002
ecoli_00331,0.1389993492,-1.0159297485,0.12272336900000001
ecoli_00332,-0.3622550278,-1.1297287095,-0.067982498
ecoli_00333,-0.2617600714,-0.6250632805,0.131560966
ecoli_00334,-0.2766026811,-0.3322579115,0.36925055100000004
ecoli_00335,1.136274698,-0.3716511145,-0.06498603
ecoli_00336,0.48765536200000004,-0.8514667945000001,-0.061878172
ecoli_00337,0.343851104,-1.7800986165000001,0.089138068
ecoli_00338,0.4609177486,-1.5114631515,0.147002405
ecoli_00339,0.5278817638000001,-0.22984952150000001,0.03965299
ecoli_00340,-0.6031739319,-0.9335398565,-0.094831989
ecoli_00341,1.1352342108,-0.2111801975,0.038809248000000005
ecoli_00342,1.0147394747,-0.1724622065,0.04196229
ecoli_00343,0.0630132109,-1.2896461215000001,-0.38199591
ecoli_00344,-0.1837097848,-1.5678483755000001,-0.571168723
ecoli_00345,-0.0104823074,-1.2901359775,0.1549071
ecoli_00346,-0.4859479642,-1.3427816625,0.047551729
ecoli_00347,0.1460628846,-0.0885206605,0.24814159500000002
ecoli_00348,0.4054295845,0.11788780850000001,0.10410068900000001
ecoli_00349,0.8207959989,0.0788493895,0.13441243
ecoli_00350,0.4550448653,0.1345509975,0.293634602
ecoli_00351,-0.9909241411,-2.2494938045,-0.500827291
ecoli_00352,0.7112320054,0.2051701735,0.15983739500000002
ecoli_00353,0.0979994919,-0.2679002535,0.30566302100000003
ecoli_00354,0.6286996421000001,0.15980426650000001,0.277624476
ecoli_00355,0.3564625876,0.6250685365,0.6470237830000001
ecoli_00356,0.9169276824,0.6089305105,0.706771766
ecoli_00357,-0.1279164059,0.3546421175,0.568867446
ecoli_00358,0.425992207,0.1221211205,0.48570718300000004
ecoli_00359,-0.32909999100000004,-0.0559333095,0.18422828500000002
ecoli_00360,-0.6728708072,-0.1663883355,0.14105549
ecoli_00361,-1.0765779008,-0.2797052645,0.22314049200000002
ecoli_00362,-1.2264487862,-0.17313785750000002,0.148667726
ecoli_00363,0.16050945590000001,-0.9091768285,-0.148444361
ecoli_00364,-0.257032601,-0.8891761965,0.112032237
ecoli_00365,-1.6218577543000001,-4.6170000595000005,-0.7021517770000001
ecoli_00366,-2.0609373571,-4.3684742265,-0.551202697
ecoli_00367,-1.5859463731,-5.0253207015,-1.347132361
ecoli_00368,-1.4800857974000001,-4.7912033355,-1.611493896
ecoli_00369,-0.0711917246,-1.1265114315,-0.068363239
ecoli_00370,0.37164441460000003,-1.4661085055,-0.41184033000000003
ecoli_00371,-1.6298147612,-4.2368332665,-1.131064328
ecoli_00372,-1.5696517003000001,-4.4382433585,-1.043370268
ecoli_00373,-0.1138749004,-4.5299443465,-1.650757997
ecoli_00374,-0.5503167644,-4.3515905115,-1.5311639330000002
ecoli_00375,-1.3645116535000001,-2.8312110695,0.23387322500000002
ecoli_00376,-1.1905295622,-2.5579559525,0.35007987900000004
ecoli_00377,-1.5961913091,-4.8729959965,-0.36893231
ecoli_00378,-1.4010503158,-4.6326648195,-0.443259769
ecoli_00379,-2.0693632852,-4.5337452865,-0.7484768940000001
ecoli_00380,-1.6674075249,-4.5339495335,-0.8863754110000001
ecoli_00381,-0.9910147949,-2.1823356405,-0.246352321
ecoli_00382,-1.3570266858,-2.2083727705,-0.519802675
ecoli_00383,-1.5966964107,-4.3794776585,-0.313654086
ecoli_00384,-1.4742349101,-4.9071666485000005,-0.15189380500000002
ecoli_00385,-1.6613839533,-4.2264908885,-0.798144394
ecoli_00386,-1.6975182509,-4.4467941155,-0.6368882880000001
ecoli_00387,-0.0788599848,-1.7678501575,-0.26871174600000003
ecoli_00388,-0.5480512764000001,-2.0557180985,-0.16022260700000002
ecoli_00389,-1.674964904,-4.2052262765,-0.581387459
ecoli_00390,-1.6339365813,-3.9981673425,-0.415371433
ecoli_00391,-1.4583346085,-4.6480181995,-1.6294565300000001
ecoli_00392,-0.9974667529000001,-4.8763264195,-1.441407856
ecoli_00393,-0.0376854542,0.4610001765,0.34990995700000005
ecoli_00394,0.9198398606,0.5504935385,0.47140362300000005
ecoli_00395,-0.5288441854,0.2268563495,0.15503245100000002
ecoli_00396,-0.20278638440000002,0.10780431950000001,0.17846688600000002
ecoli_00397,2.2304540428,2.3479025605,0.478884032
ecoli_00398,3.6466400566,3.0235703375,0.48103687100000003
ecoli_00399,20.8816204276,4.7234573695,1.801982283
ecoli_00400,19.4261449962,4.4824896795,1.6036691950000002
ecoli_00401,2.4642860328,1.8798408115,0.529678058
ecoli_00402,2.5093196069,1.8226655465000001,0.49324463100000004
ecoli_00403,0.3008003166,1.2222342565,-0.049178513
ecoli_00404,-0.20690936980000002,0.5678073755,-0.075260776
ecoli_00405,19.0086172214,4.2651000495,1.643105617
ecoli_00406,19.6099239704,4.1747583185,1.585495527
ecoli_00407,3.4164452223,1.7036750175000002,0.5612206160000001
ecoli_00408,4.3451439021,1.7317547725,0.5084833630000001
ecoli_00409,-0.7448507649,-0.1117535005,0.025769396
