,A,Nac,TorR,Crp
minicoli__mg1655_glc__1,-1.979539571885684,1.1858808560930054,-2.0367007875663776,-0.8470184669947685
minicoli__mg1655_glc__2,-2.01513159162368,1.1970763262470934,-1.3749259956182511,-0.8039264138958604
minicoli__minE_cyt__1,-1.1507526188748,1.85157117678184,-4.935763002,0.7601914841850306
minicoli__minE_cyt__2,-1.4008118270304075,3.222771317907521,-4.935763002,0.4729475383347843
minicoli__minE_fruc__1,-0.2589426943472417,-0.5494491312917678,-4.935763002,0.34172110794916755
minicoli__minE_fruc__2,-0.4668550359351767,-0.8855611981253331,-4.935763002,0.461542666559108
minicoli__minE_glc__1,-0.4652177348172436,1.61623348136723,-4.935763002,0.2938109111467888
minicoli__minE_glc__2,-0.8342929156704558,1.9493198390779964,-4.935763002,0.10430003951357314
minicoli__minE_glyc__1,-0.412513741293907,-0.10387812654341033,-4.935763002,0.575831448418306
minicoli__minE_glyc__2,0.1974521237102481,-0.25027866233957674,-4.935763002,0.6844880187857836
minicoli__minE_Fe_starve__1,-1.5711614310951076,2.9854187663400493,-4.935763002,0.5804469724508969
minicoli__minE_Fe_starve__2,-1.189950923361201,2.5652067279313737,-4.935763002,0.6236096478485607
minicoli__minE_LB__1,-1.5346637332113209,-2.004109548729126,-4.935763002,-0.5768918406871162
minicoli__minE_LB__2,-1.4612005239315298,-2.3339126873436795,-4.935763002,-0.8092098841975535
minicoli__minE_N_starve__1,0.0512522262887719,8.09625481026716,-4.935763002,0.3528053698058322
minicoli__minE_N_starve__2,-0.4387948686120194,8.132852124639204,-4.935763002,0.4807614269391625
minicoli__minE_osm__1,0.1141725314066738,-0.3995467524472138,-4.935763002,0.3547041686708319
minicoli__minE_osm__2,-0.2464947983383217,-0.5693849003334988,-4.935763002,0.5658446295801518
minicoli__minE_ph5__1,-0.4378495222845043,0.2491899960553185,-4.935763002,0.6501761031624761
minicoli__minE_ph5__2,-0.6815393622034016,0.08554409821288989,-4.935763002,0.6347492200625684
minicoli__minE-pyr__1,-0.1432573527650571,-0.8711728795120441,-4.935763002,0.9884421842001724
minicoli__minE-pyr__2,-0.4918983012502806,-0.3830939988049487,-4.935763002,0.5805078277861995
minicoli__minE_sorb__1,0.4106188851008738,-0.023215687071455268,-4.935763002,0.6284983244472482
minicoli__minE_sorb__2,0.5267297953607748,-0.15501753761558312,-4.935763002,0.6064916202251851
minicoli__minE_urid__1,-0.993890150682062,0.6582917407593722,-4.935763002,0.4108001218596762
minicoli__minE_urid__2,-0.8028678967469335,0.6667882324615659,-4.935763002,0.34830946039232913
minicoli__W3110_cyt__1,5.282136673952249,-1.0788902893709371,-1.9802930444967468,-0.2741512513245965
minicoli__W3110_cyt__2,4.552001278191478,-0.8493131141331851,-2.391302764784568,-0.2471138346472994
minicoli__W3110_glc__1,7.137923843375129,-1.0575971750009765,-2.118732321450408,-0.3286400323548726
minicoli__W3110_glc__2,3.352403919154788,-0.4939543483235998,-2.3899510154448738,-0.4080395046534289
minicoli__W3110_glyc__1,6.398296535182758,1.283064769697388,-1.3690365215727769,0.1888029313895725
minicoli__W3110_glyc__2,5.282031001042346,-0.66357471996551,-1.5052748840391588,0.16079573130215685
minicoli__W3110_Fe_starve__1,-2.681108262465108,-0.14011158503886367,-1.2944057555922823,-0.39335282894219503
minicoli__W3110_Fe_starve__2,-2.254980072772684,-0.6275432708366582,-1.190823009545971,-0.3767980913136952
minicoli__W3110_LB__1,9.072471490766628,-2.802059245590139,-0.6930313835167112,0.4782054662101167
minicoli__W3110_LB__2,8.500575850151199,-2.358615266020488,-0.6238238792610238,0.4998332578699021
minicoli__W3110_N_starve__1,-3.055770665081666,7.517585171581941,-2.0010788542747266,-0.3672969470778735
minicoli__W3110_N_starve__2,-3.159116542019506,7.603086727156332,-1.825078752623705,-0.17080551194691118
minicoli__W3110_osm__1,3.309397597315588,-0.5848349540167259,-0.9891026294754544,0.18475333822734186
minicoli__W3110_osm__2,3.132702304532119,-0.9218614901246868,-1.0812384212932145,0.21075048409365135
minicoli__W3110_ph5__1,-2.708096325170376,1.995998361088668,-1.3590392182979132,-0.0020982938586069366
minicoli__W3110_ph5__2,-2.65006021381956,1.7341007903382044,-0.8822563171097269,0.06374104599613695
minicoli__W3110_pyr__1,3.766292853134642,-1.7137304910901956,-1.6570258197742702,0.6437353797175921
minicoli__W3110_pyr__2,2.7169043836121216,-1.7583992885039956,-1.3403806390877873,0.8084862253725884
minicoli__W3110_sorb__1,7.575207131302699,-1.368214733669919,-2.6539574844303204,-0.3697472429572191
minicoli__W3110_sorb__2,7.450415730099069,-1.0248846561761082,-2.113592717552555,-0.2282472383218792
minicoli__W3110_urid__1,3.309523359948026,-0.7254016927607516,-1.7354830914971433,-0.14597371871249898
minicoli__W3110_urid__2,1.535861938816618,-0.4032506793303687,-2.177546629597857,0.0011588474703554395
minicoli__W3110_WT_glc__1,0.4312531467859092,0.8571022568942537,-1.508027051417571,-0.05853650097271945
minicoli__W3110_WT_glc__2,1.0820110557381313,0.7845338445367256,-1.9000981323133133,-0.2736059720925805
minicoli__W3110_WT_osm__1,3.1754702978376854,0.3510512204741607,-1.6223969470964732,-0.4068572548991813
minicoli__W3110_WT_osm__2,2.5948176322541574,0.3819580027936311,-1.3238725461980216,-0.26682409365055193
eep__BOP27__1,0.303232411490245,-1.4175155997119269,-0.0030448953535850976,0.09382866102208354
eep__BOP27__2,-0.6254305204831935,-1.5348472909442576,-0.05641336966468824,0.13043922998821067
eep__BOP1000__1,-2.948325964833261,-2.024386200718061,0.14335793310758227,0.7723290743721964
eep__BOP1000__2,-3.446355848397705,-1.9700963069207933,0.21514832192455025,0.49579595280529
eep__BOP27_ndh-cydB-appC__1,-3.65532825220571,-1.3170499945836145,0.3517524682115951,0.7178399562547568
eep__BOP27_ndh-cydB-appC__2,-3.211035393858111,-1.5860248833666841,0.3919889820219886,0.7133880226929996
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,-0.929517587583536,-1.447633029448744,-0.3154053629013651,-0.5253466876128723
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,0.3672652351228748,-1.3572626533278145,-0.14238314760079085,-0.2758437215494869
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,-3.413826875304069,-0.5860024000498862,-0.6883258449748615,0.028680680978968812
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,-3.5751806484758166,-0.6085872164334765,-0.9872050018882949,0.12755066767542012
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,-2.887413265517036,0.02048574033913741,-0.32350388181458634,0.3217998396952169
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,-1.842332908717887,-0.17917277517695585,0.2301593908288897,0.7396323977227315
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,-0.3720774843563141,-1.6933676876505268,-0.21527330314631946,0.3720932222038407
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,-0.9510830622529816,-2.2503477353588703,-0.3717906429479365,0.6134547669373926
eep__BOP27_nuoB-cydB-appC__1,-1.696090695690348,-0.8061215865729361,0.3286437884277227,0.4882750943039085
eep__BOP27_nuoB-cydB-appC__2,-1.272260451945101,-1.3955286619068286,0.28825951923564386,0.11815421918128875
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,-2.32147314576461,-0.32288002735793864,0.1966553541786107,-0.21372449261360948
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,-2.7212457136020607,-0.18458795081370735,0.3891529158977267,-0.06724694596392844
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,-1.6161619928824464,-0.18092918570152072,-0.0289637278799626,0.08839676249674255
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,-0.1697527481335517,-0.6197259978204706,0.0501628581330964,0.15877789631800887
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,1.6798912543820037,-0.39888344296761336,-0.2507487730624085,-0.17916595071337582
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,0.3614235688608519,-0.11380572007948153,-0.17621194540641216,-0.09374282793228694
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,0.8186076289504325,-0.38194897450089016,-0.4945216430526065,-0.21533576919100209
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,0.5868904801913671,0.16056225641913802,-0.326168745142958,-0.22582268173968426
eep__BOP27_ndh-cyoB__1,-0.935615778974585,-1.4821240374078628,0.31445933625483397,0.3901020806678357
eep__BOP27_ndh-cyoB__2,-0.9272913018674276,-1.605721840635939,0.4732385790946872,0.4659621036932382
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,-0.0664321681131013,0.2532824965565004,-0.152157250712178,-0.3892631557815793
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,-1.628440898678592,0.17423615216036034,-0.08466098500051268,-0.3696585111725295
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,1.4076941915421093,0.6048751912085617,-0.2697075593798397,-0.0005791883812236165
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,0.8416348763728817,0.6433121926815017,-0.2432844856418468,0.02281436954393712
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,0.5143522735243594,-0.3038554858118214,-0.4461392194683915,0.2178899696497876
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,0.1427052720969499,-0.0595882804532577,-0.16588703500308544,0.20618357401769136
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,-0.4734521307247221,-1.1488907305156908,-0.30152574268378096,0.22911237248339056
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,0.1113549753028207,-0.9280143613567712,-0.4058251159495798,0.3309433360820844
eep__BOP27_nuoB-cyoB__1,-0.8137412582403929,-1.9396177337706255,0.3881648968098501,0.3184592194490801
eep__BOP27_nuoB-cyoB__2,-0.6065394603829481,-1.5761397171050286,0.3985437729817871,0.4559210903879496
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,-3.3651188703260515,-1.5808834844085669,0.057563619458681714,0.7765435519830799
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,-2.991886661587847,-1.6141783411790769,0.3605108276218614,0.59322303693056
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,-2.247586320131813,-1.5622466466040312,0.14000496712056165,0.9087634004837568
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,-2.243066003558293,-1.4687720252162668,-0.0023494958111216486,0.8216013681301941
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,1.0863836047792934,-1.4306381711552114,-0.09895918041186123,0.4719138623499397
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,1.0687504240568908,-1.3934181348057435,-0.043170461549869366,0.5587931596523799
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,-1.1561686480189155,-1.8432093108927938,-0.18606814061384733,0.6343408622266598
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,-1.0311580329605263,-1.834262058505964,0.012965923498369671,0.6467570174864914
eep__BOP27_ndh-cydB__1,0.8017025427515098,-0.5591766063253321,0.36812972556074186,0.5795424806329965
eep__BOP27_ndh-cydB__2,0.6183032627542145,-0.2686668395246468,1.1039673973338022,0.5830047350587346
eep__BOP27_nuoB-cydB__1,-0.0719519673199879,-1.1250768284911492,0.26234749999974216,0.7793213906795806
eep__BOP27_nuoB-cydB__2,-1.1183047254211351,-1.7508868942831841,0.6239314280806774,0.8418525340196368
DDB2__PD-005_BW25113_Batch_6h__1,-0.5436700882751067,-0.29702597970731404,-1.548851204612855,-0.12723029239772998
DDB2__PD-005_BW25113_Batch_6h__2,-0.2083572718887709,-0.3339738365657876,-1.331030480357736,-0.19715708438903512
DDB2__PD-003_BW25113_Batch_9h__1,-0.3184074461449901,-0.5012284644645186,-0.7784079530663774,-0.16807586777489902
DDB2__PD-003_BW25113_Batch_9h__2,0.7547756048689713,-0.2889977043346992,-0.4865462186304858,-0.15998061409660205
DDB2__PD-003_BW25113_Fed-batch_6h__1,10.148399183116275,-1.2542498583795716,-1.4119020961563575,-0.027134141818516252
DDB2__PD-003_BW25113_Fed-batch_6h__2,8.57958965513403,-2.0892742418407595,-1.2898108012422218,-0.17852551024006402
DDB2__PD-005_BW25113_Fed-batch_6h__1,7.609965479016853,-1.2099797186250831,-1.145302690413346,-0.3223346990388993
DDB2__PD-005_BW25113_Fed-batch_6h__2,8.873133694728544,-0.7785673179738728,0.07601560231727511,-0.142315246792732
DDB2__PD-005_BW25113_Fed-batch_6h__3,8.23910650297913,-1.3400147812400336,-1.2226253679123549,-0.0021470405809242976
DDB2__PD-005_BW25113_Fed-batch_15h__1,7.785420060054198,-1.3984534988295545,-0.9850337318928571,0.2350709659175898
DDB2__PD-005_BW25113_Fed-batch_15h__2,10.140403395328326,-1.1199396467201113,-1.1784048301976078,0.2314675354999398
DDB2__PD-003_BW25113_Fed-batch_21h__1,9.825225682927156,-1.3066534666478486,-0.8897829590473529,0.3617103437948988
DDB2__PD-003_BW25113_Fed-batch_21h__2,9.609117895751664,-1.282195007723927,-1.7375797448190604,0.5141217169364491
DDB2__PD-004_del-basS_Batch_6h__1,0.431663137051412,-0.7528712550916081,-1.0286554547120352,-0.3925529624361753
DDB2__PD-004_del-basS_Batch_6h__2,-0.0501636525289077,-0.6431863823450117,-1.0215390974084793,-0.3297445270973629
DDB2__PD-004_del-basS_Fed-batch_6h__1,8.889117294899366,-1.3745803563245498,-1.347201562500678,-0.5282964282981357
DDB2__PD-004_del-basS_Fed-batch_6h__2,8.149672655473442,-1.3004449743211133,-0.6740447400971847,-0.04672945896208347
DDB2__PD-004_del-basS_Fed-batch_15h__1,9.83378279704831,-1.4159156976645249,-0.983813231649763,-0.18462207311152845
DDB2__PD-004_del-basS_Fed-batch_15h__2,8.70260105011003,-1.2687083379879374,-0.9982442880249,0.11541921525898854
DDB2__PD-004_del-kdpE_Batch_6h__1,-0.925244915771162,-1.1054242822454785,-0.6971272146080176,-0.10203008187775353
DDB2__PD-004_del-kdpE_Batch_6h__2,-0.5549268974778471,-0.5970291003233736,-1.0234714876550155,-0.13771078535060433
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,9.29832424556321,-2.0178032177584844,-1.8122764121945985,-0.30953429046660297
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,9.167158646657564,-2.1770795532435283,-1.220375789447119,-0.20352765843154152
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,10.1736999784738,-1.8116053437116701,-1.0321681509485536,0.19855716077668184
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,9.769917904806237,-1.536916598815922,-0.6774715603451185,0.3785889334450516
DDB2__PD-005_del-phoB_Batch_6h__1,1.7421705970992911,0.22375542678562432,-1.4478444509885495,-0.18690698319940324
DDB2__PD-005_del-phoB_Batch_6h__2,-2.822212831827993,-0.19916229594157464,-0.5061931803440061,-0.22105351110348792
DDB2__PD-005_del-phoB_Batch_6h__3,0.2087702712869209,0.09758126501995877,-0.7525303115877353,-0.14235715509988545
DDB2__PD-003_del-phoB_Batch_9h__1,0.3004678111189139,-0.09076895849720312,-1.0574240922157343,-0.27939917001360826
DDB2__PD-003_del-phoB_Batch_9h__2,0.7478830576346056,-0.5455464577382303,-0.6458408027385351,-0.2833164869874789
DDB2__PD-003_del-phoB_Fed-batch_6h__1,10.183125440390606,-1.951563924671332,-1.5496668518413619,-0.024235422345480373
DDB2__PD-003_del-phoB_Fed-batch_6h__2,8.819932000022325,-1.605238566798736,-1.6885920196843145,-0.06170063906209222
DDB2__PD-005_del-phoB_Fed-batch_6h__1,8.61784677125722,-2.006016198509086,-1.1335404733321064,0.431330570779684
DDB2__PD-005_del-phoB_Fed-batch_6h__2,8.372131592155633,-1.4630166908770716,-1.1185991667394144,0.0373685130868342
DDB2__PD-005_del-phoB_Fed-batch_15h__1,10.227677327017917,-1.0985543093013879,-0.8928339575675501,0.24940911188163994
DDB2__PD-005_del-phoB_Fed-batch_15h__2,8.86391816607553,-1.4107646312397357,-0.7663222730803882,0.2134181153241954
DDB2__PD-003_del-phoB_Fed-batch_21h__1,12.013621141951512,-1.2726032264803468,-0.7550388298307027,0.33369608246568383
DDB2__PD-003_del-phoB_Fed-batch_21h__2,10.82978154579746,-1.5584923520229337,-1.2371947803045549,0.2847021347030569
DDB2__PD-004_del-qseB_Batch_6h__1,-0.7256337175515964,-0.6308488018856364,-0.6274662096042585,-0.12791638658763738
DDB2__PD-004_del-qseB_Fed-batch_6h__1,9.189210406332952,-1.5660265420150217,-1.3590174625445912,0.0070327348853478355
DDB2__PD-004_del-qseB_Fed-batch_6h__2,9.051379387529822,-2.0085724389046637,-1.7333075722734268,0.14395110458813146
DDB2__PD-004_del-qseB_Fed-batch_15h__1,10.826282615057314,-1.607771570733116,-1.1239472000237842,0.14349024146300948
DDB2__PD-004_del-qseB_Fed-batch_15h__2,10.741966732770848,-2.1976789159605303,-0.6695287321354861,0.3342680715119659
DDB2__PD-004_del-qseC_Batch_6h__1,-1.2665686214192522,-0.7223694729016454,-0.8896947016474126,-0.1054807241193494
DDB2__PD-004_del-qseC_Batch_6h__2,-1.4533726527970507,-0.6006573399511437,-0.7966011531653967,-0.1890055363379357
DDB2__PD-004_del-qseC_Fed-batch_6h__1,9.565412294063329,-1.9682971223110783,-1.5380832671112667,-0.20126649289716705
DDB2__PD-004_del-qseC_Fed-batch_6h__2,8.41665317333205,-2.1407823224387683,-1.2198211705677569,0.007007073388662022
DDB2__PD-004_del-qseC_Fed-batch_15h__1,10.84809707772417,-1.8682351446743095,-0.940507379585283,0.24433059166856094
DDB2__PD-004_del-qseC_Fed-batch_15h__2,10.26832109749914,-1.8140615204442536,-0.8211133155546317,0.41673648908845706
DDB2__PD-005_del-qseF_Batch_6h__1,-0.2389947970694763,-0.6046254924189247,-1.4964670275565228,-0.14804630641666705
DDB2__PD-005_del-qseF_Batch_6h__2,-0.6866068552657034,-0.6488608786340713,-1.1582125994035262,-0.2472769860054029
DDB2__PD-003_del-qseF_Batch_6h__1,-0.0542705576788686,-0.1447552171174209,-0.6386570973032839,-0.04129063094139518
DDB2__PD-003_del-qseF_Batch_6h__2,0.5902946487172229,-0.4917893212335036,-0.8407526359106026,-0.07120032371772211
DDB2__PD-003_del-qseF_Fed-batch_6h__1,8.978701333784429,-1.2524007333514184,-1.178533784241627,0.07928259588675246
DDB2__PD-003_del-qseF_Fed-batch_6h__2,8.338288749274449,-1.4912313672635082,-1.2562982490594627,0.09988668006863577
DDB2__PD-005_del-qseF_Fed-batch_6h__1,9.114527400473602,-1.2811128784397825,-0.2735296968547765,-0.054992720518960425
DDB2__PD-005_del-qseF_Fed-batch_6h__2,8.236083061114758,-2.0450248235876933,-1.4307699981800837,0.10723371376415967
DDB2__PD-005_del-qseF_Fed-batch_6h__3,8.097053075873989,-1.4089665498801116,-1.067696507387812,0.06774821772418349
DDB2__PD-005_del-qseF_Fed-batch_15h__1,9.482170942576548,-1.7708930294315297,-0.6962853509366447,0.1807957685003956
DDB2__PD-005_del-qseF_Fed-batch_15h__2,10.187724626251036,-1.796784237727982,-0.7244595375986673,0.18100851105295668
DDB2__PD-003_del-qseF_Fed-batch_21h__1,10.45146577414708,-1.4668377958311158,-0.9963848438679888,0.3843825596880919
DDB2__PD-003_del-qseF_Fed-batch_21h__2,10.753272328346103,-1.6502285427717864,-0.9945058397725876,0.3283143161117117
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,-0.3452360944232595,-1.3417370639737225,-0.8269950983158498,-0.2055466339490284
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,-0.8356695542603172,-0.17000134775745046,-1.0464343819778503,-0.12038482798851112
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,-0.0769924705599204,-0.34028776513604075,-0.9943696747215376,-0.24527694177792905
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,7.327297697817216,-1.6692566501653168,-1.3708304902975477,0.06456324456686602
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,8.788308921444669,-1.5346734467407437,-1.1885286085184619,0.04318616195255665
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,9.04703751885074,-1.1420618741967457,-0.6674186150211687,0.28437816260421656
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,8.513621392916228,-1.8243900161201387,-0.5596752445642812,0.18788840247316507
DDB3__PD-009_del-arcA_Batch_6h__1,0.4163698690666059,-1.3260722221511756,-0.8257015069690663,-0.15520693678349495
DDB3__PD-009_del-arcA_Batch_6h__2,-0.4380054550769021,-1.0398073766379938,-0.9724640024107848,-0.11927548503423502
DDB3__PD-009_del-arcA_Fed-batch_6h__1,7.541492811024784,-1.4703100101405178,-1.2559320682049568,0.3211525795468209
DDB3__PD-009_del-arcA_Fed-batch_6h__2,8.2219469103315,-2.5112708552848977,-1.6767988087380186,-0.17422284096607574
DDB3__PD-009_del-arcA_Fed-batch_15h__1,10.438719471171698,-1.6271321165991257,-0.8205822554013684,0.3068175092463843
DDB3__PD-009_del-arcA_Fed-batch_15h__2,9.593226653303848,-2.0498852478839407,-1.0759670464617512,0.3089395842630438
DDB3__PD-006_del-baeR_Batch_12h__1,-0.3138862684212213,1.5548523447055214,-0.7987364553208405,-0.07288080968497113
DDB3__PD-006_del-baeR_Batch_12h__2,0.2170279492121468,0.7643234206109746,-1.2757895583282464,-0.1470714378044189
DDB3__PD-009_del-baeR_Batch_12h__1,-1.9918802979291703,1.5498068702607493,-0.4157193015942688,0.0075413674833608715
DDB3__PD-009_del-baeR_Batch_12h__2,-1.772756797196392,0.9522590886232524,-0.9932508058040256,0.11000079547650364
DDB3__PD-006_del-baeR_Fed-batch_12h__1,-1.8806273816952217,-0.7251329758753275,-0.3607047570676549,-0.44075017642119896
DDB3__PD-006_del-baeR_Fed-batch_12h__2,-1.3140765766616638,-1.5297811297908166,-0.8876141151097459,-0.3079824279256762
DDB3__PD-009_del-baeR_Fed-batch_12h__1,9.449777595786436,-0.18059517743483688,-1.5416138610429742,0.17096182082460487
DDB3__PD-009_del-baeR_Fed-batch_12h__2,9.211559009224567,0.48652748817293207,-0.9910679158297316,0.19735620347242036
DDB3__PD-009_del-baeR_Fed-batch_18h__1,8.8378447626429,-0.22001974188954154,-0.7107491915244752,0.17038086081004875
DDB3__PD-006_del-lsrB_Batch_6h__1,1.0714964370618425,-0.6121619710625215,-0.7038515433621262,-0.08679694138112204
DDB3__PD-006_del-lsrB_Batch_6h__2,-0.4218881591770383,-0.4339828208063281,-1.2698303207062605,-0.10651403429150186
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,8.44837115084066,-1.9267840012482016,-1.0042849504523086,0.3346811913157435
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,7.527572626437285,-1.4917291847593694,-1.129123738959696,0.12320570534873987
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,8.137054963796617,-1.2173021319091455,-0.8066998854938827,0.1671224798447568
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,9.623460829274826,-1.657302300962289,-0.7776493228424242,0.3507109925052916
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,9.08140460695664,-1.3670331343429631,-0.6282179438819524,0.3958492591492941
DDB3__PD-009_del-lsrK_Batch_6h__1,0.7300165717856345,-0.7846910452071882,-0.5107627426452019,-0.009831828811623922
DDB3__PD-009_del-lsrK_Batch_6h__2,0.1989858518736496,-0.7828319043304992,-1.3206360817066445,-0.14523400895794936
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,8.729875586635186,-1.1904635537166068,-0.7444631632500078,0.1244005654382363
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,7.367301511402106,-1.7480653054434554,-1.5016096755677553,0.0012933420484664284
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,11.513268031480038,-1.2819294906293068,-0.9544079916832824,-0.04582048053983101
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,9.153563091105353,-1.1018498877579033,-0.8479804358014933,0.2938071439648517
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,10.785049061333682,-1.1660940660857508,-0.7424819108983467,0.18925140721970912
DDB3__PD-006_del-lsrR_Batch_6h__1,-1.3055993896007716,-0.5252077453624677,-0.5872654200392233,-0.07682126355774699
DDB3__PD-006_del-lsrR_Batch_6h__2,-0.4423843771607391,-0.3467456503769037,-0.9712756285701271,0.04568553531896491
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,8.471915808336949,-1.7919331774843783,-0.9286942207630632,0.0695840261226941
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,7.726636610875449,-2.5060845913552474,-1.1707054911639323,0.0951190132944717
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,9.434304884131834,-1.000681055272938,-0.4477400484392158,0.2481661791660663
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,9.677942176498608,-1.6444258431797685,-0.8836559773985462,0.26532788482238345
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,9.625571031607976,-1.5498269252725143,-1.0444840013369183,0.2652297453274688
DDB3__PD-009_del-luxS_Batch_6h__1,0.1371070889666853,-0.6705291785392733,-0.9407109071624352,0.0936775819929636
DDB3__PD-009_del-luxS_Batch_6h__2,-0.9657169790928032,-0.8671884639773255,-1.342018205214326,0.05667317704538455
DDB3__PD-009_del-luxS_Fed-batch_6h__1,5.860968427273655,-2.6572166300934,-1.0022681026250808,0.0986771612261439
DDB3__PD-009_del-luxS_Fed-batch_6h__2,8.291720409359057,-1.504995032682675,-1.1781039389510382,-0.035116893204003574
DDB3__PD-009_del-luxS_Fed-batch_15h__1,10.93803108579332,-1.6396790981593794,-1.1536433708575529,0.1404617131644894
DDB3__PD-009_del-luxS_Fed-batch_15h__2,11.868515226842336,-1.7937736684139731,-1.8599363098554849,-0.03093854772714621
DDB3__PD-006_del-rpoS_Batch_9h__1,2.750874584789117,-1.7767690717372748,-1.149402249581931,0.3819945803438571
DDB3__PD-006_del-rpoS_Batch_9h__2,1.6646514990785075,-1.8371160593237343,-0.4789589830341274,0.44523928747676855
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,8.272874365192182,-1.521222178328784,-0.7738760028672971,0.510032299376153
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,10.187827450691954,-1.926363103612412,-0.6175182830355581,0.6186371495562994
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,9.127255073022924,-1.566219436567648,-0.5850730509923787,0.5649106237720964
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,7.343589894023294,-1.6225313746269814,-1.9900580118816429,0.3973577297010369
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,7.933415886873771,-1.6473408840113717,-2.0144879382080094,0.4309841373011185
DDB3__PD-009_del-tnaA_Batch_6h__1,-0.4428399940133704,-0.4595697536830618,-1.0748236136993392,-0.1565078145665204
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,-1.253886444312824,-1.7991240380779685,-1.7342970853036768,-0.03326316906695581
DDB3__PD-009_del-tnaA_Fed-batch_15h__1,3.477794837616108,-1.1202655170891664,-0.9820820896961782,0.2480537405512209
DDB3__PD-009_del-tnaA_Fed-batch_15h__2,2.052914699472885,-1.5788828801354382,-0.5773686855628544,0.2778554544661009
