,A,BtsR
minicoli__minE-pyr__2,-1.5558803531434815,-4.8343927655000005
minicoli__minE_sorb__1,-1.324417480111029,-4.8343927655000005
minicoli__minE_sorb__2,-1.2064011708979292,-4.8343927655000005
minicoli__minE_urid__1,-1.4709847856724678,-4.8343927655000005
minicoli__minE_urid__2,-1.4271097745411725,-4.644698689665443
minicoli__W3110_cyt__1,-0.4252355368772296,0.7830677067322309
minicoli__W3110_cyt__2,-0.7712889811750265,0.7749682493657746
minicoli__W3110_glc__1,-1.0576578474901095,0.5577675722277622
minicoli__W3110_glc__2,-0.7438503703526471,0.5303530471989449
minicoli__W3110_glyc__1,0.7726408307797915,0.7657677037273203
minicoli__W3110_glyc__2,-0.676799994916005,0.6964860494886409
minicoli__W3110_Fe_starve__1,1.962980347637811,-0.5792134945393439
minicoli__W3110_Fe_starve__2,3.7200951873407018,-0.6340239130233973
minicoli__W3110_LB__1,9.089601681591704,1.512674269320808
minicoli__W3110_LB__2,9.035332557666417,1.49124192816942
minicoli__W3110_N_starve__1,-1.5650145807436104,-0.4311799364888573
minicoli__W3110_N_starve__2,-1.15569178095117,-0.5763488438007585
minicoli__W3110_osm__1,-0.4772884460925636,0.744257841403261
minicoli__W3110_osm__2,-0.6032477798904498,0.4900179443670121
minicoli__W3110_ph5__1,3.07712690172437,0.20632060811996575
minicoli__W3110_ph5__2,2.6113713006463706,0.3418901415345248
minicoli__W3110_pyr__1,9.785933026091278,0.9647340209967448
minicoli__W3110_pyr__2,9.762843552598508,0.91944917098754
minicoli__W3110_sorb__1,-0.7646965660819696,0.4283598293439237
minicoli__W3110_sorb__2,-0.6510913839154641,0.4486553051951976
minicoli__W3110_urid__1,-1.4419708906669486,-0.42198392840959104
minicoli__W3110_urid__2,-1.5332981667761316,-0.19664043969281675
minicoli__W3110_WT_glc__1,0.2269614796278375,0.3436843042960085
minicoli__W3110_WT_glc__2,0.0362020619530289,0.3341742851997678
minicoli__W3110_WT_osm__1,-0.3491410199117702,0.3121886846757631
minicoli__W3110_WT_osm__2,-0.5920637735524504,0.2682974323543883
eep__BOP27__1,0.5893241098850478,0.2618885862616942
eep__BOP27__2,1.0396106498550348,0.25155022133097305
eep__BOP1000__1,0.9166092741741668,-0.4069427711390175
eep__BOP1000__2,2.2746439148738884,-0.3106369887326652
eep__BOP27_ndh-cydB-appC__1,5.953906560536045,0.056393211947758815
eep__BOP27_ndh-cydB-appC__2,6.599926126312072,-0.3065033231720369
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,0.9671851005923128,0.92265541654636
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,1.4322362513380025,0.9929025970589721
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,-1.5631121385338245,0.4509329514801657
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,-0.9030737184500992,-0.07935462209567222
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,0.2427897909433775,0.5729125111213671
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,0.3233202195114393,0.4577685031260437
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,-0.6369512053797481,0.4279640887305485
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,-0.3166743436906974,0.5970329907800078
eep__BOP27_nuoB-cydB-appC__1,1.2170332403688509,-0.631521137287292
eep__BOP27_nuoB-cydB-appC__2,0.8525703130631738,-0.2438707844938293
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,4.214994588203912,-0.12590993142214213
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,5.0601996670882325,-0.1438465670763307
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,3.903300938509113,0.8890048540386539
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,7.008356052322864,1.21825203390104
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,5.798861625109793,1.6825627390054958
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,6.9993663852688766,1.521983238450327
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,3.448592710592587,1.808868758327252
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,6.742366004668314,1.7861296932468582
eep__BOP27_ndh-cyoB__1,2.337232890085968,0.1987514559334569
eep__BOP27_ndh-cyoB__2,2.06446192814598,0.07043108901586237
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,-0.7962581460076946,1.4751330821666873
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,-0.8077897445820412,1.2702644536651428
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,0.2724856840781982,1.4969975662409274
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,-0.0913618293007055,1.96847422132716
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,0.8302679814824755,1.4249694401599866
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,1.795802713763857,1.5155665825508509
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,0.4584693278349621,1.5236932264234362
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,0.4657152421446918,1.8221554911267743
eep__BOP27_nuoB-cyoB__1,2.001629718896309,0.19740176544765475
eep__BOP27_nuoB-cyoB__2,2.0861269887456984,-0.031211559010039025
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,4.188883474065889,0.12461426191950142
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,4.35899562586003,0.3215554020266831
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,2.963378803008638,0.5437167403035179
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,5.111967937376146,0.9204811159087374
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,4.778846652302842,1.2069325642400672
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,4.557247663416195,1.258341657189442
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,5.278094718752154,1.3740485878691375
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,4.560690053960639,1.4235577886064419
eep__BOP27_ndh-cydB__1,5.582766685012501,-0.2707898399025357
eep__BOP27_ndh-cydB__2,6.250330743748464,-0.1802190360706719
eep__BOP27_nuoB-cydB__1,0.9060784551798235,-0.4955972627139831
eep__BOP27_nuoB-cydB__2,0.8906951312916099,-0.3302261992631683
DDB2__PD-005_BW25113_Batch_6h__1,1.7212767661037605,-0.7524209758945455
DDB2__PD-005_BW25113_Batch_6h__2,1.2641980105102966,-0.7497526227174651
DDB2__PD-003_BW25113_Batch_9h__1,4.165775048840219,-0.7893581055573051
DDB2__PD-003_BW25113_Batch_9h__2,3.4690637706034817,-0.2111229037368334
DDB2__PD-003_BW25113_Fed-batch_6h__1,1.767717318555496,0.0019735455665523816
DDB2__PD-003_BW25113_Fed-batch_6h__2,2.341789571087527,-0.3349823123823583
DDB2__PD-005_BW25113_Fed-batch_6h__1,1.0400212202476369,-0.26087407967709897
DDB2__PD-005_BW25113_Fed-batch_6h__2,1.928158625364692,-0.32776166667564155
DDB2__PD-005_BW25113_Fed-batch_6h__3,1.6466251372727776,0.04208309946311672
DDB2__PD-005_BW25113_Fed-batch_15h__1,1.5814377356688636,0.15297234127479076
DDB2__PD-005_BW25113_Fed-batch_15h__2,1.9744331472738552,0.38130772971925975
DDB2__PD-003_BW25113_Fed-batch_21h__1,1.1186877201915264,0.6831554562207192
DDB2__PD-003_BW25113_Fed-batch_21h__2,1.3861749703593036,0.8486471754074234
DDB2__PD-004_del-basS_Batch_6h__1,0.7504331506051898,-0.3038859768362725
DDB2__PD-004_del-basS_Batch_6h__2,0.5998708361823014,-0.5335416596249924
DDB2__PD-004_del-basS_Fed-batch_6h__1,1.5440441822292097,0.29835129911173563
DDB2__PD-004_del-basS_Fed-batch_6h__2,1.583156401223371,0.8168271042324626
DDB2__PD-004_del-basS_Fed-batch_15h__1,1.503538193161483,0.7037014470257379
DDB2__PD-004_del-basS_Fed-batch_15h__2,1.7438447765893392,0.9067561912093643
DDB2__PD-004_del-kdpE_Batch_6h__1,1.1599767866588906,-0.6041348285103858
DDB2__PD-004_del-kdpE_Batch_6h__2,2.922812568319387,-0.6067936830256802
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,1.1956751443068294,-0.031278351276178284
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,1.0073892441377024,-0.0555284534691074
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,2.505421173240112,0.6517134779951705
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,1.8595964366031927,0.554447525264032
DDB2__PD-005_del-phoB_Batch_6h__1,0.7567762464320944,-0.8567280056235074
DDB2__PD-005_del-phoB_Batch_6h__2,1.2398426310325303,-0.8733448239879191
DDB2__PD-005_del-phoB_Batch_6h__3,1.161501774085539,-0.2485741627230205
DDB2__PD-003_del-phoB_Batch_9h__1,3.744039385019178,-0.5598178001474423
DDB2__PD-003_del-phoB_Batch_9h__2,3.162464356655736,0.062011501346597164
DDB2__PD-003_del-phoB_Fed-batch_6h__1,1.2652568265980595,0.4530664382365064
DDB2__PD-003_del-phoB_Fed-batch_6h__2,2.5639279334500684,0.2636781812740283
DDB2__PD-005_del-phoB_Fed-batch_6h__1,3.1505250864431438,0.17287538484617926
DDB2__PD-005_del-phoB_Fed-batch_6h__2,1.8061936944264292,0.2894204323459899
DDB2__PD-005_del-phoB_Fed-batch_15h__1,1.7961067592478297,0.243951802313938
DDB2__PD-005_del-phoB_Fed-batch_15h__2,1.7269876970096396,0.6735730842936292
DDB2__PD-003_del-phoB_Fed-batch_21h__1,1.119602889450408,0.8110531245279731
DDB2__PD-003_del-phoB_Fed-batch_21h__2,1.6756550396870262,0.4879432447715466
DDB2__PD-004_del-qseB_Batch_6h__1,1.559673559810963,-0.5371461119053533
DDB2__PD-004_del-qseB_Fed-batch_6h__1,1.1138028230121606,-0.4538197912002913
DDB2__PD-004_del-qseB_Fed-batch_6h__2,0.9587023361945008,-0.5157790430826523
DDB2__PD-004_del-qseB_Fed-batch_15h__1,1.6342475359975333,0.5725845900182582
DDB2__PD-004_del-qseB_Fed-batch_15h__2,1.4542581035970068,0.25692974991551765
DDB2__PD-004_del-qseC_Batch_6h__1,2.479474871212278,-0.7526268328480406
DDB2__PD-004_del-qseC_Batch_6h__2,1.9459726289531216,-1.030078243460367
DDB2__PD-004_del-qseC_Fed-batch_6h__1,1.5213745156174443,-0.6473302211524361
DDB2__PD-004_del-qseC_Fed-batch_6h__2,1.518799246037521,-0.3762601392039233
DDB2__PD-004_del-qseC_Fed-batch_15h__1,2.589673300440756,0.4613131950627452
DDB2__PD-004_del-qseC_Fed-batch_15h__2,2.49266576226326,0.009880614260185716
DDB2__PD-005_del-qseF_Batch_6h__1,1.4237365583150714,-0.456378478079329
DDB2__PD-005_del-qseF_Batch_6h__2,0.7252055873686009,-0.4581423830845157
DDB2__PD-003_del-qseF_Batch_6h__1,4.28471704862141,0.0017926413007849362
DDB2__PD-003_del-qseF_Batch_6h__2,4.975943959536631,-0.746758537954574
DDB2__PD-003_del-qseF_Fed-batch_6h__1,1.046011611978007,0.0966991532306869
DDB2__PD-003_del-qseF_Fed-batch_6h__2,1.648033504941294,0.26713183572946786
DDB2__PD-005_del-qseF_Fed-batch_6h__1,2.2323118553740158,0.4441006217298691
DDB2__PD-005_del-qseF_Fed-batch_6h__2,1.6895827293747845,0.07861990282805653
DDB2__PD-005_del-qseF_Fed-batch_6h__3,1.7962514101147802,0.2928091811920845
DDB2__PD-005_del-qseF_Fed-batch_15h__1,1.427093526915704,0.4922984506858974
DDB2__PD-005_del-qseF_Fed-batch_15h__2,1.5742316027972665,0.33675917283575885
DDB2__PD-003_del-qseF_Fed-batch_21h__1,0.5161939120355161,0.6295199569275871
DDB2__PD-003_del-qseF_Fed-batch_21h__2,0.8347879193717064,0.7225521928000607
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,1.6919215306906816,-1.424767723009596
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,1.6108800000581909,-0.3423999295669198
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,0.8231354340541361,-0.387612347455879
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,1.1377984867863424,-0.004402916133019018
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,1.3746351878834815,0.22300383658075876
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,1.7813895079724034,0.4232861428162398
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,1.4408439496141283,0.5314528390553468
DDB3__PD-009_del-arcA_Batch_6h__1,0.6023949580118119,-0.7762214740418907
DDB3__PD-009_del-arcA_Batch_6h__2,-0.0163673219446875,-0.9226362412662396
DDB3__PD-009_del-arcA_Fed-batch_6h__1,1.458025820565667,0.13493034397402326
DDB3__PD-009_del-arcA_Fed-batch_6h__2,1.7874166337532411,-0.0364837231664632
DDB3__PD-009_del-arcA_Fed-batch_15h__1,1.179183987326501,0.6782045334302449
DDB3__PD-009_del-arcA_Fed-batch_15h__2,1.480403597537448,0.4834814692302762
DDB3__PD-006_del-baeR_Batch_12h__1,1.248741895112903,-1.092578200574719
DDB3__PD-006_del-baeR_Batch_12h__2,1.0723437067370538,-0.6801118745855517
DDB3__PD-009_del-baeR_Batch_12h__1,5.221158222629503,-0.7261205377371276
DDB3__PD-009_del-baeR_Batch_12h__2,3.077725437223409,-0.7842913656056538
DDB3__PD-006_del-baeR_Fed-batch_12h__1,5.36343160542682,-1.7766849319444702
DDB3__PD-006_del-baeR_Fed-batch_12h__2,5.050729148100017,-1.2425347962653763
DDB3__PD-009_del-baeR_Fed-batch_12h__1,2.0380360669802395,0.4566381560222421
DDB3__PD-009_del-baeR_Fed-batch_12h__2,3.3954649751327053,0.37137709576945
DDB3__PD-009_del-baeR_Fed-batch_18h__1,2.5677893548045345,0.36378082184108784
DDB3__PD-006_del-lsrB_Batch_6h__1,0.3732085085500555,-0.429707482084484
DDB3__PD-006_del-lsrB_Batch_6h__2,1.1158849049095592,-0.5592194137393776
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,1.3699654733808595,0.385486642402908
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,1.5164123117498305,0.4984582561483926
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,2.4329764720146363,0.1398677172541989
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,1.736590493360347,0.3993651496640238
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,1.907821956791832,0.3202012465362367
DDB3__PD-009_del-lsrK_Batch_6h__1,0.9795180669900724,-0.4949873768636834
DDB3__PD-009_del-lsrK_Batch_6h__2,0.5229558669692532,-0.5616015020375098
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,0.9956587870674428,0.3889776018337514
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,1.2730781527312012,0.006017768714800198
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,2.3629100994824195,0.04724789668643314
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,1.2885803921089591,0.5715059006816254
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,2.0493647759805915,0.4949382228722241
DDB3__PD-006_del-lsrR_Batch_6h__1,1.2572616495378168,-0.4627852521903675
DDB3__PD-006_del-lsrR_Batch_6h__2,1.4046771071132858,-0.34805239877406713
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,1.9492567170888384,0.541197597652185
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,2.0163146562302456,0.35293793740237955
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,1.5012605589286152,0.6510199568625783
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,1.84272031065787,0.5699709074788313
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,1.5890034825308914,0.4665347669739015
DDB3__PD-009_del-luxS_Batch_6h__1,0.7147778495686248,-0.447762533636598
DDB3__PD-009_del-luxS_Batch_6h__2,1.3359124917654543,-1.1930927327406189
DDB3__PD-009_del-luxS_Fed-batch_6h__1,1.6211328970646508,-0.16574839588555612
DDB3__PD-009_del-luxS_Fed-batch_6h__2,1.5935646121110805,-0.12968834348715408
DDB3__PD-009_del-luxS_Fed-batch_15h__1,2.0205056276422337,0.2614627403866976
DDB3__PD-009_del-luxS_Fed-batch_15h__2,1.468370532848363,0.17518809355807718
DDB3__PD-006_del-rpoS_Batch_9h__1,0.9087414015188018,-0.24768875931652803
DDB3__PD-006_del-rpoS_Batch_9h__2,1.1397790256674722,-0.16213930670528676
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,1.382612376270627,0.5416112141157452
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,1.3644842509929742,-0.08820069179978951
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,1.5505216350172863,0.4557505571103153
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,1.0739377545188766,-0.08956429837221869
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,1.3839966455497097,0.12262931819411273
DDB3__PD-009_del-tnaA_Batch_6h__1,1.370936906042938,-0.5413588741998376
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,1.2671670360560128,-0.008755007062920761
DDB3__PD-009_del-tnaA_Fed-batch_15h__1,1.4950329233745432,0.6998087578274692
DDB3__PD-009_del-tnaA_Fed-batch_15h__2,1.5627851662614702,0.4346608371657919
