,A,DksA
minicoli__minE_glc__2,12.780369708478224,-0.9481470109444974
minicoli__minE_glyc__1,-7.808647208920206,0.4615196938916224
minicoli__minE_glyc__2,-15.779348364499509,0.9303217829404584
minicoli__minE_Fe_starve__1,5.071233069872353,-0.3252339489896485
minicoli__minE_Fe_starve__2,5.0086167782997055,-0.5380285914643892
minicoli__minE_LB__1,21.35729231008701,-0.8573622570158648
minicoli__minE_LB__2,22.063382198562355,-1.071296005015462
minicoli__minE_N_starve__1,8.501841592156042,-0.6958254945685631
minicoli__minE_N_starve__2,8.78504534728087,-0.8796366019965394
minicoli__minE_osm__1,5.536039836196014,-0.8619905629084741
minicoli__minE_osm__2,5.187524560123318,-0.5494421943810792
minicoli__minE_ph5__1,1.489174584851746,-0.1517842083784977
minicoli__minE_ph5__2,3.3467988735400467,-0.34495367898525764
minicoli__minE-pyr__1,1.4704979388079418,0.09697784228667317
minicoli__minE-pyr__2,-10.382769105110158,0.9408177714796526
minicoli__minE_sorb__1,8.604047327963114,-0.5692161553832538
minicoli__minE_sorb__2,8.588636017466007,-0.5787101691020045
minicoli__minE_urid__1,8.850393682803016,-0.5589023544170892
minicoli__minE_urid__2,8.756614121421293,-0.5437077736365374
minicoli__W3110_cyt__1,4.651198845557214,-1.1508766924557603
minicoli__W3110_cyt__2,-0.7083855694471616,-0.8320812556933053
minicoli__W3110_glc__1,-1.0403710902918677,-1.4293462993720425
minicoli__W3110_glc__2,3.569941605103184,-1.14878273567931
minicoli__W3110_glyc__1,-0.2406096532564047,-1.015152909121218
minicoli__W3110_glyc__2,-2.516262127441532,-0.9724156493123141
minicoli__W3110_Fe_starve__1,-10.085708774615282,0.02052630728813121
minicoli__W3110_Fe_starve__2,-8.290430441056778,-0.2432798750415568
minicoli__W3110_LB__1,7.026644746387372,0.5685757812470715
minicoli__W3110_LB__2,7.349888815854891,0.6647319535467789
minicoli__W3110_N_starve__1,-0.7019942541035928,-1.738193792531355
minicoli__W3110_N_starve__2,0.2177885688465437,-1.623549323614414
minicoli__W3110_osm__1,-3.0890541153924285,-0.3117733956116471
minicoli__W3110_osm__2,-2.635723891422256,-0.13701027062951887
minicoli__W3110_ph5__1,-2.435849107220883,-0.7092039662125487
minicoli__W3110_ph5__2,-3.610374925915776,-0.6303296123428357
minicoli__W3110_pyr__1,-4.9770528322255245,-1.3354101663912026
minicoli__W3110_pyr__2,-6.645709225363044,-1.1389429821792074
minicoli__W3110_sorb__1,-0.1658219264057152,-1.19798498117542
minicoli__W3110_sorb__2,0.8528484269846638,-1.213620141335289
minicoli__W3110_urid__1,-10.636394184610584,-0.6897927999449855
minicoli__W3110_urid__2,-8.656194160525244,-0.4311811279113051
minicoli__W3110_WT_glc__1,3.0713289756719235,-1.043912085682857
minicoli__W3110_WT_glc__2,3.742859308269373,-1.1400041428556411
minicoli__W3110_WT_osm__1,0.3590759441337948,-0.8734106207157417
minicoli__W3110_WT_osm__2,-2.112462498932252,-0.79683655390137
eep__BOP27__1,4.595472659657555,-0.333527949022562
eep__BOP27__2,3.792868110730808,-0.3922736318066615
eep__BOP1000__1,0.3949504153315245,-0.19809915383291354
eep__BOP1000__2,2.359516041767911,-0.3331773481559228
eep__BOP27_ndh-cydB-appC__1,-8.15742166713589,-0.40980183482910704
eep__BOP27_ndh-cydB-appC__2,-7.600535019310149,-0.4245805292428724
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,-1.1537854634907756,-0.4385375613638409
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,-2.2580298386721984,-0.3831983143987365
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,-8.37378023445283,0.25971768293580233
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,-12.053510735383698,0.199513598870702
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,-1.976407721198067,-0.24618140865223734
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,-4.320636279127059,-0.046229930342567734
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,1.8784919368426216,-0.1616996873007821
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,2.6086791541325622,-0.1505456114644126
eep__BOP27_nuoB-cydB-appC__1,-3.807190454258952,-0.09485535015105384
eep__BOP27_nuoB-cydB-appC__2,-4.7504948046434885,-0.14975244308199365
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,-4.688816492062389,-0.03690926809061068
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,-4.752709374643809,-0.18012975526740505
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,-6.142458960483054,-0.13075411481527688
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,-6.538449818148488,-0.17034895108389314
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,-6.451004238353074,-0.11778812976590206
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,-8.524121860811636,-0.3143004030058485
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,-12.037812170030044,0.046695974711710164
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,-12.571661078891498,-0.2844886639869113
eep__BOP27_ndh-cyoB__1,-2.7624445003555014,-0.3292583592341369
eep__BOP27_ndh-cyoB__2,-4.0369193852687735,-0.08151557742999671
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,-0.6407639093513776,-0.12517706061527534
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,-1.6145533380102506,-0.07102412950284709
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,-13.889215260337137,-0.2792255407684454
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,-16.541422470271968,-0.1359653179352538
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,-4.875356800003956,-0.14141469352700753
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,-12.011650083265248,-0.11399613170458522
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,-4.450351600176304,-0.3184910813543578
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,-5.217512363762308,-0.2009746158845616
eep__BOP27_nuoB-cyoB__1,-1.92366870746448,-0.5048437535725157
eep__BOP27_nuoB-cyoB__2,-4.27369997225977,-0.2626132629856173
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,-6.2325914441994765,-0.07038475205633965
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,-4.382136709233468,-0.13403288594434848
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,-3.6392705088393256,-0.02632356703314187
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,-6.807970223148588,-0.012447507599754104
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,-8.53810636303495,-0.2916441752646204
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,-8.722031684727142,-0.26118303343650595
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,-9.76405290132835,0.0028166451741711285
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,-10.42979285906276,-0.1476506592234852
eep__BOP27_ndh-cydB__1,-8.726150104213664,-0.20114372877161912
eep__BOP27_ndh-cydB__2,-9.343045780816343,-0.10592500454148457
eep__BOP27_nuoB-cydB__1,-8.29984792069381,0.007913578097987541
eep__BOP27_nuoB-cydB__2,-6.054852975958542,-0.10325729562042517
DDB2__PD-005_BW25113_Batch_6h__1,3.847653459556194,-0.9108176897451372
DDB2__PD-005_BW25113_Batch_6h__2,3.6237065936466775,-0.9024739487271471
DDB2__PD-003_BW25113_Batch_9h__1,3.015981825052671,-0.8711311812334284
DDB2__PD-003_BW25113_Batch_9h__2,2.574328588377493,-1.0301240016093818
DDB2__PD-003_BW25113_Fed-batch_6h__1,-3.317487304656882,-0.2934100726599258
DDB2__PD-003_BW25113_Fed-batch_6h__2,-5.217323674900307,-0.3074664767474964
DDB2__PD-005_BW25113_Fed-batch_6h__1,-7.416478685772294,0.5392015203900691
DDB2__PD-005_BW25113_Fed-batch_6h__2,-5.804026330324678,0.5211569479623499
DDB2__PD-005_BW25113_Fed-batch_6h__3,-4.453056882402637,-0.2261868652874757
DDB2__PD-005_BW25113_Fed-batch_15h__1,-4.350088891882681,-0.2993649872851769
DDB2__PD-005_BW25113_Fed-batch_15h__2,-4.652056177874085,-0.2252018151771367
DDB2__PD-003_BW25113_Fed-batch_21h__1,-5.421285582003328,-0.17334292714033062
DDB2__PD-003_BW25113_Fed-batch_21h__2,-6.287512196803916,0.11349253558440253
DDB2__PD-004_del-basS_Batch_6h__1,2.48864114326695,-0.02804916769375509
DDB2__PD-004_del-basS_Batch_6h__2,1.5149898478397978,0.023720033383810343
DDB2__PD-004_del-basS_Fed-batch_6h__1,-4.953076382314759,0.4942200660497793
DDB2__PD-004_del-basS_Fed-batch_6h__2,-4.811338198649348,0.2928012279941221
DDB2__PD-004_del-basS_Fed-batch_15h__1,-5.1995826530627225,0.011406205588448516
DDB2__PD-004_del-basS_Fed-batch_15h__2,-6.036429923327168,0.06306076647954306
DDB2__PD-004_del-kdpE_Batch_6h__1,3.744130415507735,-0.4335334934567268
DDB2__PD-004_del-kdpE_Batch_6h__2,2.070599786925816,-0.3946638424051709
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,-2.8431915090920707,0.30456488971227635
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,-3.308477553532473,0.3356683123191182
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,-3.855686823711368,-0.3929748315070256
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,-4.367044966897976,-0.21269146777540196
DDB2__PD-005_del-phoB_Batch_6h__1,2.7228963898023566,-0.28993040293573635
DDB2__PD-005_del-phoB_Batch_6h__2,3.469251625055332,-0.14090952136674595
DDB2__PD-005_del-phoB_Batch_6h__3,4.509392083277533,-0.9706793760497768
DDB2__PD-003_del-phoB_Batch_9h__1,5.371968737502699,-1.1237414499965457
DDB2__PD-003_del-phoB_Batch_9h__2,5.360029566995756,-0.984246986259672
DDB2__PD-003_del-phoB_Fed-batch_6h__1,-3.7405433055206743,-0.16793724685720154
DDB2__PD-003_del-phoB_Fed-batch_6h__2,-4.763078545405388,-0.30453582943469115
DDB2__PD-005_del-phoB_Fed-batch_6h__1,-0.1028937410983724,0.3659817433713144
DDB2__PD-005_del-phoB_Fed-batch_6h__2,-3.571701483353373,-0.07351163100469549
DDB2__PD-005_del-phoB_Fed-batch_15h__1,-5.637147722221015,-0.3953124976372777
DDB2__PD-005_del-phoB_Fed-batch_15h__2,-5.06374543200699,-0.27583736549387794
DDB2__PD-003_del-phoB_Fed-batch_21h__1,-5.117781413828755,-0.3080468569397325
DDB2__PD-003_del-phoB_Fed-batch_21h__2,-4.739189930547376,-0.4799380842748526
DDB2__PD-004_del-qseB_Batch_6h__1,1.944339133746093,-0.27465743585543656
DDB2__PD-004_del-qseB_Fed-batch_6h__1,-4.295600202460593,-0.03220688455630771
DDB2__PD-004_del-qseB_Fed-batch_6h__2,-5.593591509064388,0.19316717954952625
DDB2__PD-004_del-qseB_Fed-batch_15h__1,-2.700031057102619,-0.3863090085155925
DDB2__PD-004_del-qseB_Fed-batch_15h__2,-3.294558990473224,-0.03797831775844962
DDB2__PD-004_del-qseC_Batch_6h__1,0.9429541605297138,-0.24544954551438455
DDB2__PD-004_del-qseC_Batch_6h__2,-0.7571914424852357,0.15574818366844312
DDB2__PD-004_del-qseC_Fed-batch_6h__1,-3.9152328409137658,0.3009338067076435
DDB2__PD-004_del-qseC_Fed-batch_6h__2,-3.208462085701973,0.6383764336839235
DDB2__PD-004_del-qseC_Fed-batch_15h__1,-3.333795309705562,-0.5048648750846851
DDB2__PD-004_del-qseC_Fed-batch_15h__2,-4.338805145049459,-0.24756028126402896
DDB2__PD-005_del-qseF_Batch_6h__1,3.531926083776245,-0.8918396029998412
DDB2__PD-005_del-qseF_Batch_6h__2,1.352658242109322,-0.1790886414223216
DDB2__PD-003_del-qseF_Batch_6h__1,2.2337034032131613,-0.9143469448254856
DDB2__PD-003_del-qseF_Batch_6h__2,3.5268865457507235,-1.001794606971453
DDB2__PD-003_del-qseF_Fed-batch_6h__1,-4.460815470337381,-0.15376677450063347
DDB2__PD-003_del-qseF_Fed-batch_6h__2,-4.183472836410909,-0.03873344809835366
DDB2__PD-005_del-qseF_Fed-batch_6h__1,-8.072129465871194,0.3415782920790882
DDB2__PD-005_del-qseF_Fed-batch_6h__2,-2.006249753928204,0.34553685532595146
DDB2__PD-005_del-qseF_Fed-batch_6h__3,-6.318884857072004,-0.3036453119378617
DDB2__PD-005_del-qseF_Fed-batch_15h__1,-4.380345587959477,-0.14858967219741534
DDB2__PD-005_del-qseF_Fed-batch_15h__2,-4.873252387478537,-0.3441211990257376
DDB2__PD-003_del-qseF_Fed-batch_21h__1,-5.237941157271604,-0.3754365484818845
DDB2__PD-003_del-qseF_Fed-batch_21h__2,-6.2494508706039085,-0.3969179486981975
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,1.920652667401492,-0.10951807533867887
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,2.718021716569469,-0.7954029987552804
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,1.8793812974859103,-1.3099100674541957
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,-4.4654643976270645,0.19647355723689408
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,-3.909592345169514,-0.1260362986054524
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,-5.820366255408971,-0.27918055669245234
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,-4.026355747790583,-0.20116679133749396
DDB3__PD-009_del-arcA_Batch_6h__1,5.181879169228877,-0.2341546704226616
DDB3__PD-009_del-arcA_Batch_6h__2,4.514521692484088,-0.31832182006637666
DDB3__PD-009_del-arcA_Fed-batch_6h__1,-0.6268706599780971,0.2030552923030502
DDB3__PD-009_del-arcA_Fed-batch_6h__2,0.1413140734851563,-0.2089845533068377
DDB3__PD-009_del-arcA_Fed-batch_15h__1,-2.6133374620341656,-0.6776572947050727
DDB3__PD-009_del-arcA_Fed-batch_15h__2,-1.8175148462332595,-0.7044334329320208
DDB3__PD-006_del-baeR_Batch_12h__1,-0.1461396281693061,0.4124415698347956
DDB3__PD-006_del-baeR_Batch_12h__2,-0.1008928254124477,0.5388567412717311
DDB3__PD-009_del-baeR_Batch_12h__1,-1.9574334983547652,0.5744258925119876
DDB3__PD-009_del-baeR_Batch_12h__2,-1.5686457291110398,0.6038443994890503
DDB3__PD-006_del-baeR_Fed-batch_12h__1,-6.203454870146435,-0.26824229372563296
DDB3__PD-006_del-baeR_Fed-batch_12h__2,-6.85050392533168,-0.11017783916289936
DDB3__PD-009_del-baeR_Fed-batch_12h__1,-3.6759568138364007,0.8536775961680547
DDB3__PD-009_del-baeR_Fed-batch_12h__2,-3.455258973988734,0.4253173085943765
DDB3__PD-009_del-baeR_Fed-batch_18h__1,-2.253524994522935,0.3541773591316346
DDB3__PD-006_del-lsrB_Batch_6h__1,3.4299586778265945,-0.5868246084147231
DDB3__PD-006_del-lsrB_Batch_6h__2,3.363024296877863,-0.6493782094110898
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,-3.108022964168894,-0.2901163417065327
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,-4.03779761504045,0.12187217095720193
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,-5.15829897178632,0.12975362892916742
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,-5.579902399257292,-0.07166892438334037
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,-4.554544590622426,-0.0874809246577275
DDB3__PD-009_del-lsrK_Batch_6h__1,4.019394952454903,-0.3153251017074528
DDB3__PD-009_del-lsrK_Batch_6h__2,3.854603668829246,-0.09427337932756964
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,-4.9904652136170204,0.4625399263473682
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,1.1568820840810543,0.2785881494366702
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,-6.1448985264474185,-0.4444865794237121
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,-5.553317972164404,0.4807550666710796
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,-4.9667017290847,-0.5593304159848921
DDB3__PD-006_del-lsrR_Batch_6h__1,2.8972882507164828,-0.6603467967498524
DDB3__PD-006_del-lsrR_Batch_6h__2,1.8948748729823075,-0.5952862995945125
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,-3.425355632009257,0.10247199474474478
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,-3.272492925349707,0.4077754422336515
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,-4.273752874335351,-0.06889098687258155
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,-4.360104984885583,-0.3463706780982019
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,-4.558578495406718,-0.2437546546305711
DDB3__PD-009_del-luxS_Batch_6h__1,4.0594480016831485,-0.5378131548783696
DDB3__PD-009_del-luxS_Batch_6h__2,3.632953014964781,-0.6965206691353032
DDB3__PD-009_del-luxS_Fed-batch_6h__1,-4.063804219559694,0.3969056165821741
DDB3__PD-009_del-luxS_Fed-batch_6h__2,-6.6351331895217,0.6947252138297308
DDB3__PD-009_del-luxS_Fed-batch_15h__1,-2.217583765980234,-0.4069526784766655
DDB3__PD-009_del-luxS_Fed-batch_15h__2,-3.2657567967807903,-0.4461901952197565
DDB3__PD-006_del-rpoS_Batch_9h__1,2.326838067687796,-0.6755195967299379
DDB3__PD-006_del-rpoS_Batch_9h__2,2.416670325297323,-0.6681256076106052
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,-1.1877237940090586,-0.7516129071755788
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,-1.6263104502391013,-0.676747966692087
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,-1.492168382482578,-0.5997182528604501
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,-0.4365109215573325,-1.0320958365393391
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,-1.0047099272557094,-1.120583222850602
DDB3__PD-009_del-tnaA_Batch_6h__1,5.258995053183764,-0.006432490504225896
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,-1.7821483236376991,0.6923687159869996
DDB3__PD-009_del-tnaA_Fed-batch_15h__1,-4.601814858171072,-0.2679877497071637
DDB3__PD-009_del-tnaA_Fed-batch_15h__2,-5.11051838512836,0.20454846091565493
